Orthogroup	Syad	Syaq
OG0000558	Syad.g_01013	Syaq.g_01929
OG0000559	Syad.g_01016	Syaq.g_01933
OG0000560	Syad.g_01019	Syaq.g_01936
OG0000561	Syad.g_01020	Syaq.g_01937
OG0000562	Syad.g_01021	Syaq.g_01938
OG0000563	Syad.g_01022	Syaq.g_01939
OG0000564	Syad.g_01023	Syaq.g_01940
OG0000565	Syad.g_01027	Syaq.g_01943
OG0000566	Syad.g_01031	Syaq.g_01947
OG0000567	Syad.g_01035	Syaq.g_01951
OG0000568	Syad.g_01040	Syaq.g_01954
OG0000569	Syad.g_01041	Syaq.g_01955
OG0000570	Syad.g_01042	Syaq.g_01956
OG0000571	Syad.g_01046	Syaq.g_01960
OG0000572	Syad.g_01064	Syaq.g_01977
OG0000573	Syad.g_01072	Syaq.g_01985
OG0000574	Syad.g_01077	Syaq.g_01986
OG0000575	Syad.g_01083	Syaq.g_01991
OG0000576	Syad.g_01085	Syaq.g_01993
OG0000577	Syad.g_01086	Syaq.g_01994
OG0000578	Syad.g_01087	Syaq.g_01995
OG0000579	Syad.g_01088	Syaq.g_01996
OG0000580	Syad.g_01089	Syaq.g_01997
OG0000581	Syad.g_01097	Syaq.g_02003
OG0000582	Syad.g_02206	Syaq.g_02012
OG0000583	Syad.g_02205	Syaq.g_02013
OG0000584	Syad.g_02204	Syaq.g_02014
OG0000585	Syad.g_02202	Syaq.g_02017
OG0000586	Syad.g_02201	Syaq.g_02018
OG0000587	Syad.g_02199	Syaq.g_02020
OG0000588	Syad.g_02183	Syaq.g_02043
OG0000589	Syad.g_02178	Syaq.g_02057
OG0000590	Syad.g_02177	Syaq.g_02058
OG0000591	Syad.g_02169	Syaq.g_02066
OG0000592	Syad.g_02168	Syaq.g_02067
OG0000593	Syad.g_02156	Syaq.g_02078
OG0000594	Syad.g_02155	Syaq.g_02079
OG0000595	Syad.g_02154	Syaq.g_02080
OG0000596	Syad.g_02149	Syaq.g_02085
OG0000597	Syad.g_02146	Syaq.g_02088
OG0000598	Syad.g_02145	Syaq.g_02089
OG0000599	Syad.g_02142	Syaq.g_02096
OG0000600	Syad.g_02141	Syaq.g_02097
OG0000601	Syad.g_02140	Syaq.g_02098
OG0000602	Syad.g_02135	Syaq.g_02104
OG0000603	Syad.g_02134	Syaq.g_02105
OG0000604	Syad.g_02131	Syaq.g_02107
OG0000605	Syad.g_02026	Syaq.g_02151
OG0000606	Syad.g_01567	Syaq.g_02231
OG0000607	Syad.g_01571	Syaq.g_02234
OG0000608	Syad.g_01572	Syaq.g_02235
OG0000609	Syad.g_01574	Syaq.g_02237
OG0000610	Syad.g_01589	Syaq.g_02244
OG0000611	Syad.g_01592	Syaq.g_02247
OG0000612	Syad.g_01593	Syaq.g_02248
OG0000613	Syad.g_00457	Syaq.g_00885
OG0000614	Syad.g_01340	Syaq.g_02588
OG0000615	Syad.g_01948	Syaq.g_02302
OG0000616	Syad.g_00145	Syaq.g_01168
OG0000617	Syad.g_01810	Syaq.g_00031
OG0000618	Syad.g_01809	Syaq.g_00032
OG0000619	Syad.g_01808	Syaq.g_00033
OG0000620	Syad.g_01803	Syaq.g_00038
OG0000621	Syad.g_01802	Syaq.g_00039
OG0000622	Syad.g_01801	Syaq.g_00040
OG0000623	Syad.g_01800	Syaq.g_00041
OG0000624	Syad.g_01798	Syaq.g_00042
OG0000625	Syad.g_01797	Syaq.g_00043
OG0000626	Syad.g_01796	Syaq.g_00044
OG0000627	Syad.g_01640	Syaq.g_02425
OG0000628	Syad.g_01641	Syaq.g_02426
OG0000629	Syad.g_01644	Syaq.g_02429
OG0000630	Syad.g_01648	Syaq.g_02433
OG0000631	Syad.g_01658	Syaq.g_02441
OG0000632	Syad.g_01659	Syaq.g_02442
OG0000633	Syad.g_01660	Syaq.g_02444
OG0000634	Syad.g_01893	Syaq.g_02336
OG0000635	Syad.g_01892	Syaq.g_02337
OG0000636	Syad.g_01890	Syaq.g_02339
OG0000637	Syad.g_01888	Syaq.g_02341
OG0000638	Syad.g_01887	Syaq.g_02342
OG0000639	Syad.g_01886	Syaq.g_02343
OG0000640	Syad.g_01885	Syaq.g_02344
OG0000641	Syad.g_01881	Syaq.g_02348
OG0000642	Syad.g_01880	Syaq.g_02349
OG0000643	Syad.g_01878	Syaq.g_02350
OG0000644	Syad.g_01877	Syaq.g_02351
OG0000645	Syad.g_01875	Syaq.g_02353
OG0000646	Syad.g_01872	Syaq.g_02356
OG0000647	Syad.g_01870	Syaq.g_02358
OG0000648	Syad.g_01860	Syaq.g_02360
OG0000649	Syad.g_01859	Syaq.g_02361
OG0000650	Syad.g_01858	Syaq.g_02362
OG0000651	Syad.g_01857	Syaq.g_02363
OG0000652	Syad.g_01856	Syaq.g_02364
OG0000653	Syad.g_01850	Syaq.g_02367
OG0000654	Syad.g_01849	Syaq.g_02368
OG0000655	Syad.g_01848	Syaq.g_02369
OG0000656	Syad.g_01845	Syaq.g_02372
OG0000657	Syad.g_01240	Syaq.g_02382
OG0000658	Syad.g_01231	Syaq.g_02385
OG0000659	Syad.g_01230	Syaq.g_02386
OG0000660	Syad.g_01226	Syaq.g_02390
OG0000661	Syad.g_01224	Syaq.g_02392
OG0000662	Syad.g_01222	Syaq.g_02394
OG0000663	Syad.g_01219	Syaq.g_02397
OG0000664	Syad.g_01209	Syaq.g_02400
OG0000665	Syad.g_02115	Syaq.g_02124
OG0000666	Syad.g_02027	Syaq.g_02117
OG0000667	Syad.g_00612	Syaq.g_02222
OG0000668	Syad.g_01688	Syaq.g_00068
OG0000669	Syad.g_01606	Syaq.g_02260
OG0000670	Syad.g_01609	Syaq.g_00079
OG0000671	Syad.g_01611	Syaq.g_02264
OG0000672	Syad.g_01615	Syaq.g_02267
OG0000673	Syad.g_01618	Syaq.g_02270
OG0000674	Syad.g_01620	Syaq.g_02272
OG0000675	Syad.g_01633	Syaq.g_02273
OG0000676	Syad.g_01635	Syaq.g_02275
OG0000677	Syad.g_01636	Syaq.g_02276
OG0000678	Syad.g_01957	Syaq.g_02282
OG0000679	Syad.g_01922	Syaq.g_02305
OG0000680	Syad.g_01921	Syaq.g_02306
OG0000681	Syad.g_01919	Syaq.g_02309
OG0000682	Syad.g_01918	Syaq.g_02310
OG0000683	Syad.g_01917	Syaq.g_02311
OG0000684	Syad.g_01912	Syaq.g_02315
OG0000685	Syad.g_01910	Syaq.g_02317
OG0000686	Syad.g_01909	Syaq.g_02318
OG0000687	Syad.g_01908	Syaq.g_02319
OG0000688	Syad.g_01904	Syaq.g_02325
OG0000689	Syad.g_01902	Syaq.g_02327
OG0000690	Syad.g_01901	Syaq.g_02328
OG0000691	Syad.g_01900	Syaq.g_02329
OG0000692	Syad.g_01899	Syaq.g_02330
OG0000693	Syad.g_01897	Syaq.g_02332
OG0000694	Syad.g_01896	Syaq.g_02333
OG0000695	Syad.g_01662	Syaq.g_02446
OG0000696	Syad.g_01663	Syaq.g_02447
OG0000697	Syad.g_01789	Syaq.g_02448
OG0000698	Syad.g_01786	Syaq.g_02451
OG0000699	Syad.g_01785	Syaq.g_02452
OG0000700	Syad.g_01784	Syaq.g_02453
OG0000701	Syad.g_01783	Syaq.g_02454
OG0000702	Syad.g_01775	Syaq.g_02467
OG0000703	Syad.g_01774	Syaq.g_02468
OG0000704	Syad.g_01772	Syaq.g_02470
OG0000705	Syad.g_01765	Syaq.g_02477
OG0000706	Syad.g_01764	Syaq.g_02478
OG0000707	Syad.g_01763	Syaq.g_02479
OG0000708	Syad.g_01760	Syaq.g_02482
OG0000709	Syad.g_01745	Syaq.g_02490
OG0000710	Syad.g_01738	Syaq.g_02494
OG0000711	Syad.g_01710	Syaq.g_02521
OG0000712	Syad.g_01708	Syaq.g_02523
OG0000713	Syad.g_01707	Syaq.g_02524
OG0000714	Syad.g_01705	Syaq.g_02527
OG0000715	Syad.g_01703	Syaq.g_02529
OG0000716	Syad.g_01697	Syaq.g_02533
OG0000717	Syad.g_01696	Syaq.g_02534
OG0000718	Syad.g_01692	Syaq.g_00072
OG0000719	Syad.g_01690	Syaq.g_00070
OG0000720	Syad.g_01677	Syaq.g_00057
OG0000721	Syad.g_01675	Syaq.g_00055
OG0000722	Syad.g_01674	Syaq.g_00054
OG0000723	Syad.g_01791	Syaq.g_00046
OG0000724	Syad.g_01284	Syaq.g_02685
OG0000725	Syad.g_01293	Syaq.g_02676
OG0000726	Syad.g_01294	Syaq.g_02675
OG0000727	Syad.g_01295	Syaq.g_02674
OG0000728	Syad.g_01297	Syaq.g_02672
OG0000729	Syad.g_00331	Syaq.g_01046
OG0000730	Syad.g_00758	Syaq.g_00561
OG0000731	Syad.g_00770	Syaq.g_00550
OG0000732	Syad.g_00214	Syaq.g_01098
OG0000733	Syad.g_00028	Syaq.g_01232
OG0000734	Syad.g_02809	Syaq.g_01479
OG0000735	Syad.g_01120	Syaq.g_00266
OG0000736	Syad.g_01121	Syaq.g_00265
OG0000737	Syad.g_01122	Syaq.g_00264
OG0000738	Syad.g_01127	Syaq.g_00258
OG0000739	Syad.g_01145	Syaq.g_00257
OG0000740	Syad.g_01146	Syaq.g_00256
OG0000741	Syad.g_01149	Syaq.g_00253
OG0000742	Syad.g_01151	Syaq.g_00250
OG0000743	Syad.g_01153	Syaq.g_00248
OG0000744	Syad.g_01154	Syaq.g_00247
OG0000745	Syad.g_01156	Syaq.g_00245
OG0000746	Syad.g_01158	Syaq.g_00242
OG0000747	Syad.g_01159	Syaq.g_00241
OG0000748	Syad.g_01170	Syaq.g_00227
OG0000749	Syad.g_01173	Syaq.g_00226
OG0000750	Syad.g_01174	Syaq.g_00225
OG0000751	Syad.g_01182	Syaq.g_00219
OG0000752	Syad.g_01184	Syaq.g_00217
OG0000753	Syad.g_01187	Syaq.g_00214
OG0000754	Syad.g_01516	Syaq.g_00209
OG0000755	Syad.g_01504	Syaq.g_00198
OG0000756	Syad.g_01498	Syaq.g_00197
OG0000757	Syad.g_01487	Syaq.g_00190
OG0000758	Syad.g_01486	Syaq.g_00189
OG0000759	Syad.g_01485	Syaq.g_00188
OG0000760	Syad.g_01484	Syaq.g_00187
OG0000761	Syad.g_01480	Syaq.g_00186
OG0000762	Syad.g_01474	Syaq.g_00183
OG0000763	Syad.g_01468	Syaq.g_00181
OG0000764	Syad.g_01467	Syaq.g_00180
OG0000765	Syad.g_01447	Syaq.g_00157
OG0000766	Syad.g_01446	Syaq.g_00156
OG0000767	Syad.g_01444	Syaq.g_00154
OG0000768	Syad.g_01443	Syaq.g_00153
OG0000769	Syad.g_01441	Syaq.g_00151
OG0000770	Syad.g_01437	Syaq.g_00148
OG0000771	Syad.g_01278	Syaq.g_02691
OG0000772	Syad.g_02078	Syaq.g_01887
OG0000773	Syad.g_01114	Syaq.g_00283
OG0000774	Syad.g_02396	Syaq.g_00288
OG0000775	Syad.g_02398	Syaq.g_00290
OG0000776	Syad.g_02399	Syaq.g_00291
OG0000777	Syad.g_02400	Syaq.g_00292
OG0000778	Syad.g_02401	Syaq.g_00293
OG0000779	Syad.g_02407	Syaq.g_00299
OG0000780	Syad.g_02411	Syaq.g_00304
OG0000781	Syad.g_02415	Syaq.g_00308
OG0000782	Syad.g_02416	Syaq.g_00309
OG0000783	Syad.g_02418	Syaq.g_00310
OG0000784	Syad.g_02419	Syaq.g_00311
OG0000785	Syad.g_02421	Syaq.g_00313
OG0000786	Syad.g_01101	Syaq.g_00328
OG0000787	Syad.g_01100	Syaq.g_00329
OG0000788	Syad.g_02139	Syaq.g_02099
OG0000789	Syad.g_01982	Syaq.g_02123
OG0000790	Syad.g_00886	Syaq.g_01758
OG0000791	Syad.g_00885	Syaq.g_01756
OG0000792	Syad.g_00884	Syaq.g_01755
OG0000793	Syad.g_00879	Syaq.g_01750
OG0000794	Syad.g_00878	Syaq.g_01749
OG0000795	Syad.g_00877	Syaq.g_01748
OG0000796	Syad.g_00871	Syaq.g_01744
OG0000797	Syad.g_00870	Syaq.g_01743
OG0000798	Syad.g_00525	Syaq.g_00760
OG0000799	Syad.g_02243	Syaq.g_00341
OG0000800	Syad.g_02245	Syaq.g_00342
OG0000801	Syad.g_02246	Syaq.g_00343
OG0000802	Syad.g_02251	Syaq.g_00350
OG0000803	Syad.g_02255	Syaq.g_00353
OG0000804	Syad.g_02260	Syaq.g_00358
OG0000805	Syad.g_02266	Syaq.g_00360
OG0000806	Syad.g_02267	Syaq.g_00362
OG0000807	Syad.g_02269	Syaq.g_00364
OG0000808	Syad.g_02270	Syaq.g_00365
OG0000809	Syad.g_02273	Syaq.g_00369
OG0000810	Syad.g_02274	Syaq.g_00370
OG0000811	Syad.g_02283	Syaq.g_00378
OG0000812	Syad.g_02285	Syaq.g_00380
OG0000813	Syad.g_02286	Syaq.g_00381
OG0000814	Syad.g_02288	Syaq.g_00383
OG0000815	Syad.g_02289	Syaq.g_00384
OG0000816	Syad.g_02290	Syaq.g_00386
OG0000817	Syad.g_02291	Syaq.g_00387
OG0000818	Syad.g_02297	Syaq.g_00392
OG0000819	Syad.g_02298	Syaq.g_00393
OG0000820	Syad.g_02299	Syaq.g_00394
OG0000821	Syad.g_02305	Syaq.g_00400
OG0000822	Syad.g_02307	Syaq.g_00402
OG0000823	Syad.g_02308	Syaq.g_00403
OG0000824	Syad.g_02314	Syaq.g_00409
OG0000825	Syad.g_02315	Syaq.g_00410
OG0000826	Syad.g_02316	Syaq.g_00411
OG0000827	Syad.g_02317	Syaq.g_00412
OG0000828	Syad.g_02320	Syaq.g_00415
OG0000829	Syad.g_02321	Syaq.g_00416
OG0000830	Syad.g_02322	Syaq.g_00417
OG0000831	Syad.g_02325	Syaq.g_00419
OG0000832	Syad.g_02538	Syaq.g_01737
OG0000833	Syad.g_02550	Syaq.g_01725
OG0000834	Syad.g_02552	Syaq.g_01724
OG0000835	Syad.g_02553	Syaq.g_01723
OG0000836	Syad.g_02557	Syaq.g_01720
OG0000837	Syad.g_02561	Syaq.g_01719
OG0000838	Syad.g_02565	Syaq.g_01715
OG0000839	Syad.g_02566	Syaq.g_01714
OG0000840	Syad.g_02567	Syaq.g_01713
OG0000841	Syad.g_02568	Syaq.g_01712
OG0000842	Syad.g_02569	Syaq.g_01711
OG0000843	Syad.g_02570	Syaq.g_01710
OG0000844	Syad.g_02577	Syaq.g_01708
OG0000845	Syad.g_02578	Syaq.g_01707
OG0000846	Syad.g_02579	Syaq.g_01706
OG0000847	Syad.g_02580	Syaq.g_01705
OG0000848	Syad.g_02582	Syaq.g_01703
OG0000849	Syad.g_02583	Syaq.g_01702
OG0000850	Syad.g_02586	Syaq.g_01699
OG0000851	Syad.g_02592	Syaq.g_01696
OG0000852	Syad.g_02593	Syaq.g_01695
OG0000853	Syad.g_02597	Syaq.g_01691
OG0000854	Syad.g_02606	Syaq.g_01689
OG0000855	Syad.g_02607	Syaq.g_01688
OG0000856	Syad.g_02166	Syaq.g_02069
OG0000857	Syad.g_01871	Syaq.g_02357
OG0000858	Syad.g_02613	Syaq.g_01682
OG0000859	Syad.g_02614	Syaq.g_01681
OG0000860	Syad.g_02625	Syaq.g_01671
OG0000861	Syad.g_02626	Syaq.g_01670
OG0000862	Syad.g_02628	Syaq.g_01668
OG0000863	Syad.g_02631	Syaq.g_01665
OG0000864	Syad.g_02632	Syaq.g_01664
OG0000865	Syad.g_02633	Syaq.g_01663
OG0000866	Syad.g_02634	Syaq.g_01662
OG0000867	Syad.g_02635	Syaq.g_01661
OG0000868	Syad.g_02637	Syaq.g_01659
OG0000869	Syad.g_02643	Syaq.g_01656
OG0000870	Syad.g_02648	Syaq.g_01651
OG0000871	Syad.g_02649	Syaq.g_01650
OG0000872	Syad.g_02657	Syaq.g_01644
OG0000873	Syad.g_02660	Syaq.g_01641
OG0000874	Syad.g_02655	Syaq.g_01637
OG0000875	Syad.g_02662	Syaq.g_01633
OG0000876	Syad.g_03003	Syaq.g_01631
OG0000877	Syad.g_02480	Syaq.g_01628
OG0000878	Syad.g_02481	Syaq.g_01627
OG0000879	Syad.g_02482	Syaq.g_01626
OG0000880	Syad.g_02483	Syaq.g_01625
OG0000881	Syad.g_02489	Syaq.g_01621
OG0000882	Syad.g_02494	Syaq.g_01616
OG0000883	Syad.g_02497	Syaq.g_01613
OG0000884	Syad.g_02499	Syaq.g_01611
OG0000885	Syad.g_02500	Syaq.g_01610
OG0000886	Syad.g_02501	Syaq.g_01609
OG0000887	Syad.g_02502	Syaq.g_01608
OG0000888	Syad.g_02504	Syaq.g_01606
OG0000889	Syad.g_02506	Syaq.g_01604
OG0000890	Syad.g_02512	Syaq.g_01597
OG0000891	Syad.g_02513	Syaq.g_01596
OG0000892	Syad.g_02517	Syaq.g_01594
OG0000893	Syad.g_00589	Syaq.g_00695
OG0000894	Syad.g_00592	Syaq.g_00692
OG0000895	Syad.g_00596	Syaq.g_00688
OG0000896	Syad.g_00597	Syaq.g_00687
OG0000897	Syad.g_00599	Syaq.g_00685
OG0000898	Syad.g_00600	Syaq.g_00684
OG0000899	Syad.g_00601	Syaq.g_00683
OG0000900	Syad.g_00602	Syaq.g_00682
OG0000901	Syad.g_00607	Syaq.g_00677
OG0000902	Syad.g_00609	Syaq.g_00671
OG0000903	Syad.g_00645	Syaq.g_00655
OG0000904	Syad.g_00640	Syaq.g_00660
OG0000905	Syad.g_00632	Syaq.g_00666
OG0000906	Syad.g_00630	Syaq.g_00669
OG0000907	Syad.g_00648	Syaq.g_00653
OG0000908	Syad.g_00651	Syaq.g_00650
OG0000909	Syad.g_00652	Syaq.g_00649
OG0000910	Syad.g_00653	Syaq.g_00648
OG0000911	Syad.g_00655	Syaq.g_00646
OG0000912	Syad.g_00656	Syaq.g_00645
OG0000913	Syad.g_00657	Syaq.g_00644
OG0000914	Syad.g_00658	Syaq.g_00643
OG0000915	Syad.g_00660	Syaq.g_00641
OG0000916	Syad.g_00661	Syaq.g_00640
OG0000917	Syad.g_00662	Syaq.g_00639
OG0000918	Syad.g_00663	Syaq.g_00638
OG0000919	Syad.g_00664	Syaq.g_00637
OG0000920	Syad.g_00665	Syaq.g_00636
OG0000921	Syad.g_00666	Syaq.g_00635
OG0000922	Syad.g_00667	Syaq.g_00634
OG0000923	Syad.g_00671	Syaq.g_00630
OG0000924	Syad.g_00672	Syaq.g_00629
OG0000925	Syad.g_00673	Syaq.g_00628
OG0000926	Syad.g_00674	Syaq.g_00627
OG0000927	Syad.g_00676	Syaq.g_00625
OG0000928	Syad.g_00677	Syaq.g_00624
OG0000929	Syad.g_00678	Syaq.g_00623
OG0000930	Syad.g_00679	Syaq.g_00622
OG0000931	Syad.g_00680	Syaq.g_00621
OG0000932	Syad.g_00681	Syaq.g_00620
OG0000933	Syad.g_00687	Syaq.g_00614
OG0000934	Syad.g_00689	Syaq.g_00612
OG0000935	Syad.g_00690	Syaq.g_00611
OG0000936	Syad.g_00691	Syaq.g_00610
OG0000937	Syad.g_00692	Syaq.g_00609
OG0000938	Syad.g_00695	Syaq.g_00606
OG0000939	Syad.g_00696	Syaq.g_00604
OG0000940	Syad.g_00703	Syaq.g_00597
OG0000941	Syad.g_00705	Syaq.g_00595
OG0000942	Syad.g_00707	Syaq.g_00593
OG0000943	Syad.g_00708	Syaq.g_00592
OG0000944	Syad.g_00710	Syaq.g_00590
OG0000945	Syad.g_00711	Syaq.g_00588
OG0000946	Syad.g_00716	Syaq.g_00580
OG0000947	Syad.g_00719	Syaq.g_00577
OG0000948	Syad.g_00720	Syaq.g_00576
OG0000949	Syad.g_00432	Syaq.g_00971
OG0000950	Syad.g_00418	Syaq.g_00984
OG0000951	Syad.g_00411	Syaq.g_00991
OG0000952	Syad.g_00375	Syaq.g_01002
OG0000953	Syad.g_00369	Syaq.g_01006
OG0000954	Syad.g_00364	Syaq.g_01012
OG0000955	Syad.g_00363	Syaq.g_01013
OG0000956	Syad.g_00361	Syaq.g_01015
OG0000957	Syad.g_00350	Syaq.g_01026
OG0000958	Syad.g_00349	Syaq.g_01027
OG0000959	Syad.g_00345	Syaq.g_01031
OG0000960	Syad.g_00344	Syaq.g_01032
OG0000961	Syad.g_00335	Syaq.g_01043
OG0000962	Syad.g_00332	Syaq.g_01045
OG0000963	Syad.g_00325	Syaq.g_01049
OG0000964	Syad.g_00324	Syaq.g_01050
OG0000965	Syad.g_00323	Syaq.g_01051
OG0000966	Syad.g_00246	Syaq.g_01060
OG0000967	Syad.g_00234	Syaq.g_01067
OG0000968	Syad.g_00243	Syaq.g_01071
OG0000969	Syad.g_00240	Syaq.g_01078
OG0000970	Syad.g_00239	Syaq.g_01079
OG0000971	Syad.g_00229	Syaq.g_01081
OG0000972	Syad.g_00228	Syaq.g_01082
OG0000973	Syad.g_00227	Syaq.g_01083
OG0000974	Syad.g_00226	Syaq.g_01084
OG0000975	Syad.g_00225	Syaq.g_01085
OG0000976	Syad.g_00224	Syaq.g_01086
OG0000977	Syad.g_00222	Syaq.g_01088
OG0000978	Syad.g_00221	Syaq.g_01091
OG0000979	Syad.g_00218	Syaq.g_01094
OG0000980	Syad.g_00215	Syaq.g_01097
OG0000981	Syad.g_00212	Syaq.g_01100
OG0000982	Syad.g_03035	Syaq.g_01263
OG0000983	Syad.g_03036	Syaq.g_01262
OG0000984	Syad.g_03037	Syaq.g_01261
OG0000985	Syad.g_03039	Syaq.g_01257
OG0000986	Syad.g_03049	Syaq.g_01253
OG0000987	Syad.g_00002	Syaq.g_01251
OG0000988	Syad.g_00008	Syaq.g_01245
OG0000989	Syad.g_00020	Syaq.g_01239
OG0000990	Syad.g_00061	Syaq.g_01229
OG0000991	Syad.g_00064	Syaq.g_01225
OG0000992	Syad.g_00067	Syaq.g_01222
OG0000993	Syad.g_00069	Syaq.g_01221
OG0000994	Syad.g_00071	Syaq.g_01218
OG0000995	Syad.g_00077	Syaq.g_01212
OG0000996	Syad.g_00121	Syaq.g_01193
OG0000997	Syad.g_00128	Syaq.g_01184
OG0000998	Syad.g_00130	Syaq.g_01182
OG0000999	Syad.g_00131	Syaq.g_01181
OG0001000	Syad.g_00136	Syaq.g_01177
OG0001001	Syad.g_00141	Syaq.g_01172
OG0001002	Syad.g_00148	Syaq.g_01165
OG0001003	Syad.g_00150	Syaq.g_01163
OG0001004	Syad.g_00151	Syaq.g_01162
OG0001005	Syad.g_00152	Syaq.g_01161
OG0001006	Syad.g_00160	Syaq.g_01152
OG0001007	Syad.g_00162	Syaq.g_01150
OG0001008	Syad.g_02449	Syaq.g_00500
OG0001009	Syad.g_00194	Syaq.g_01118
OG0001010	Syad.g_00195	Syaq.g_01117
OG0001011	Syad.g_00196	Syaq.g_01115
OG0001012	Syad.g_03030	Syaq.g_01267
OG0001013	Syad.g_03011	Syaq.g_01289
OG0001014	Syad.g_03002	Syaq.g_01295
OG0001015	Syad.g_03001	Syaq.g_01296
OG0001016	Syad.g_02734	Syaq.g_01554
OG0001017	Syad.g_02740	Syaq.g_01548
OG0001018	Syad.g_02742	Syaq.g_01546
OG0001019	Syad.g_02771	Syaq.g_01524
OG0001020	Syad.g_02777	Syaq.g_01510
OG0001021	Syad.g_02781	Syaq.g_01506
OG0001022	Syad.g_02786	Syaq.g_01501
OG0001023	Syad.g_02787	Syaq.g_01500
OG0001024	Syad.g_02791	Syaq.g_01496
OG0001025	Syad.g_02798	Syaq.g_01490
OG0001026	Syad.g_02811	Syaq.g_01477
OG0001027	Syad.g_02817	Syaq.g_01474
OG0001028	Syad.g_02819	Syaq.g_01472
OG0001029	Syad.g_02821	Syaq.g_01470
OG0001030	Syad.g_02848	Syaq.g_01450
OG0001031	Syad.g_02925	Syaq.g_01378
OG0001032	Syad.g_02928	Syaq.g_01376
OG0001033	Syad.g_02956	Syaq.g_01344
OG0001034	Syad.g_00819	Syaq.g_01579
OG0001035	Syad.g_00559	Syaq.g_00726
OG0001036	Syad.g_00554	Syaq.g_00731
OG0001037	Syad.g_00552	Syaq.g_00733
OG0001039	Syad.g_00522	Syaq.g_00764
OG0001040	Syad.g_00519	Syaq.g_00767
OG0001041	Syad.g_00514	Syaq.g_00772
OG0001042	Syad.g_00485	Syaq.g_00858
OG0001044	Syad.g_00760	Syaq.g_00560
OG0001045	Syad.g_00773	Syaq.g_00547
OG0001046	Syad.g_01722	Syaq.g_02509
OG0001047	Syad.g_02447	Syaq.g_00498
OG0001048	Syad.g_02446	Syaq.g_00497
OG0001049	Syad.g_02443	Syaq.g_00494
OG0001050	Syad.g_02442	Syaq.g_00493
OG0001051	Syad.g_02441	Syaq.g_00492
OG0001052	Syad.g_02357	Syaq.g_00446
OG0001054	Syad.g_00925	Syaq.g_01794
OG0001055	Syad.g_00946	Syaq.g_01815
OG0001056	Syad.g_00982	Syaq.g_01843
OG0001057	Syad.g_00996	Syaq.g_00334
OG0001058	Syad.g_01015	Syaq.g_01931
OG0001059	Syad.g_01018	Syaq.g_01935
OG0001060	Syad.g_01025	Syaq.g_01941
OG0001061	Syad.g_01047	Syaq.g_01961
OG0001062	Syad.g_01049	Syaq.g_01963
OG0001063	Syad.g_01056	Syaq.g_01968
OG0001064	Syad.g_01057	Syaq.g_01969
OG0001065	Syad.g_01058	Syaq.g_01970
OG0001066	Syad.g_01059	Syaq.g_01971
OG0001067	Syad.g_01060	Syaq.g_01972
OG0001068	Syad.g_01061	Syaq.g_01973
OG0001069	Syad.g_01062	Syaq.g_01974
OG0001070	Syad.g_01065	Syaq.g_01978
OG0001071	Syad.g_01066	Syaq.g_01979
OG0001072	Syad.g_01070	Syaq.g_01983
OG0001073	Syad.g_01090	Syaq.g_01998
OG0001074	Syad.g_02197	Syaq.g_02132
OG0001075	Syad.g_02196	Syaq.g_02025
OG0001076	Syad.g_02175	Syaq.g_02060
OG0001077	Syad.g_02164	Syaq.g_02071
OG0001078	Syad.g_02151	Syaq.g_02083
OG0001079	Syad.g_02138	Syaq.g_02100
OG0001080	Syad.g_02008	Syaq.g_02161
OG0001081	Syad.g_01568	Syaq.g_02232
OG0001082	Syad.g_01569	Syaq.g_02233
OG0001083	Syad.g_01578	Syaq.g_02240
OG0001084	Syad.g_01586	Syaq.g_02241
OG0001085	Syad.g_01596	Syaq.g_02251
OG0001086	Syad.g_01598	Syaq.g_02253
OG0001087	Syad.g_01372	Syaq.g_02574
OG0001088	Syad.g_01368	Syaq.g_02576
OG0001089	Syad.g_01302	Syaq.g_02604
OG0001090	Syad.g_01817	Syaq.g_00024
OG0001091	Syad.g_01815	Syaq.g_00027
OG0001092	Syad.g_01812	Syaq.g_00029
OG0001093	Syad.g_01806	Syaq.g_00035
OG0001094	Syad.g_01895	Syaq.g_02334
OG0001095	Syad.g_01874	Syaq.g_02354
OG0001096	Syad.g_01847	Syaq.g_02370
OG0001097	Syad.g_01223	Syaq.g_02393
OG0001098	Syad.g_02005, Syad.g_01995	Syaq.g_02415
OG0001099	Syad.g_02820	Syaq.g_01471
OG0001100	Syad.g_01608	Syaq.g_02262
OG0001101	Syad.g_01610	Syaq.g_02263
OG0001102	Syad.g_01613	Syaq.g_02266
OG0001103	Syad.g_01616	Syaq.g_02268
OG0001104	Syad.g_01911	Syaq.g_02316
OG0001105	Syad.g_01907	Syaq.g_02320
OG0001106	Syad.g_01771	Syaq.g_02471
OG0001108	Syad.g_01744	Syaq.g_02491
OG0001109	Syad.g_01739	Syaq.g_02493
OG0001110	Syad.g_01737	Syaq.g_02495
OG0001111	Syad.g_01735	Syaq.g_02497
OG0001112	Syad.g_01733	Syaq.g_02499
OG0001113	Syad.g_01732	Syaq.g_02539
OG0001114	Syad.g_01731	Syaq.g_02500
OG0001115	Syad.g_01727	Syaq.g_02504
OG0001116	Syad.g_01725	Syaq.g_02506
OG0001117	Syad.g_01724	Syaq.g_02507
OG0001118	Syad.g_01723	Syaq.g_02508
OG0001119	Syad.g_01721	Syaq.g_02510
OG0001120	Syad.g_01717	Syaq.g_02514
