Orthogroup	Syad	Syat
OG0000592	Syad.g_02168	Syat.g_03307
OG0000593	Syad.g_02156	Syat.g_00113
OG0000594	Syad.g_02155	Syat.g_00114
OG0000595	Syad.g_02154	Syat.g_00115
OG0000596	Syad.g_02149	Syat.g_00129
OG0000597	Syad.g_02146	Syat.g_00132
OG0000598	Syad.g_02145	Syat.g_00133
OG0000599	Syad.g_02142	Syat.g_00381
OG0000600	Syad.g_02141	Syat.g_00380
OG0000601	Syad.g_02140	Syat.g_00379
OG0000602	Syad.g_02135	Syat.g_00375
OG0000603	Syad.g_02134	Syat.g_00374
OG0000604	Syad.g_02131	Syat.g_00372
OG0000605	Syad.g_02026	Syat.g_00370
OG0000606	Syad.g_01567	Syat.g_00367
OG0000607	Syad.g_01571	Syat.g_00364
OG0000608	Syad.g_01572	Syat.g_00363
OG0000609	Syad.g_01574	Syat.g_00344
OG0000610	Syad.g_01589	Syat.g_00399
OG0000611	Syad.g_01592	Syat.g_00402
OG0000612	Syad.g_01593	Syat.g_00403
OG0000613	Syad.g_00457	Syat.g_02129
OG0000614	Syad.g_01340	Syat.g_01084
OG0000615	Syad.g_01948	Syat.g_00442
OG0000616	Syad.g_00145	Syat.g_02397
OG0000617	Syad.g_01810	Syat.g_00665
OG0000618	Syad.g_01809	Syat.g_00666
OG0000619	Syad.g_01808	Syat.g_00667
OG0000620	Syad.g_01803	Syat.g_02591
OG0000621	Syad.g_01802	Syat.g_02590
OG0000622	Syad.g_01801	Syat.g_02572
OG0000623	Syad.g_01800	Syat.g_00672
OG0000624	Syad.g_01798	Syat.g_00673
OG0000625	Syad.g_01797	Syat.g_00674
OG0000626	Syad.g_01796	Syat.g_00675
OG0000627	Syad.g_01640	Syat.g_00641
OG0000628	Syad.g_01641	Syat.g_00640
OG0000629	Syad.g_01644	Syat.g_00637
OG0000630	Syad.g_01648	Syat.g_00631
OG0000631	Syad.g_01658	Syat.g_00624
OG0000632	Syad.g_01659	Syat.g_00623
OG0000633	Syad.g_01660	Syat.g_00622
OG0000634	Syad.g_01893	Syat.g_00475
OG0000635	Syad.g_01892	Syat.g_00476
OG0000636	Syad.g_01890	Syat.g_00478
OG0000637	Syad.g_01888	Syat.g_00480
OG0000638	Syad.g_01887	Syat.g_00481
OG0000639	Syad.g_01886	Syat.g_00482
OG0000640	Syad.g_01885	Syat.g_00483
OG0000641	Syad.g_01881	Syat.g_00488
OG0000642	Syad.g_01880	Syat.g_00489
OG0000643	Syad.g_01878	Syat.g_00494
OG0000644	Syad.g_01877	Syat.g_00495
OG0000645	Syad.g_01875	Syat.g_00496
OG0000646	Syad.g_01872	Syat.g_00499
OG0000647	Syad.g_01870	Syat.g_00501
OG0000648	Syad.g_01860	Syat.g_00504
OG0000649	Syad.g_01859	Syat.g_00505
OG0000650	Syad.g_01858	Syat.g_00506
OG0000651	Syad.g_01857	Syat.g_00507
OG0000652	Syad.g_01856	Syat.g_00508
OG0000653	Syad.g_01850	Syat.g_00510
OG0000654	Syad.g_01849	Syat.g_00514
OG0000655	Syad.g_01848	Syat.g_00515
OG0000656	Syad.g_01845	Syat.g_00518
OG0000657	Syad.g_01240	Syat.g_00720
OG0000658	Syad.g_01231	Syat.g_00723
OG0000659	Syad.g_01230	Syat.g_00724
OG0000660	Syad.g_01226	Syat.g_00740
OG0000661	Syad.g_01224	Syat.g_00742
OG0000662	Syad.g_01222	Syat.g_00746
OG0000663	Syad.g_01219	Syat.g_00749
OG0000664	Syad.g_01209	Syat.g_00752
OG0000665	Syad.g_02115	Syat.g_03302
OG0000666	Syad.g_02027	Syat.g_01415
OG0000667	Syad.g_00612	Syat.g_00958, Syat.g_03278
OG0000668	Syad.g_01688	Syat.g_00710
OG0000669	Syad.g_01606	Syat.g_00416
OG0000670	Syad.g_01609	Syat.g_00419
OG0000671	Syad.g_01611	Syat.g_00421
OG0000672	Syad.g_01615	Syat.g_00424
OG0000673	Syad.g_01618	Syat.g_00430
OG0000674	Syad.g_01620	Syat.g_00432
OG0000675	Syad.g_01633	Syat.g_00433
OG0000676	Syad.g_01635	Syat.g_00436
OG0000677	Syad.g_01636	Syat.g_00437
OG0000678	Syad.g_01957	Syat.g_00439
OG0000679	Syad.g_01922	Syat.g_00448
OG0000680	Syad.g_01921	Syat.g_00449
OG0000681	Syad.g_01919	Syat.g_00452
OG0000682	Syad.g_01918	Syat.g_00453
OG0000683	Syad.g_01917	Syat.g_00454
OG0000684	Syad.g_01912	Syat.g_00457
OG0000685	Syad.g_01910	Syat.g_02571
OG0000686	Syad.g_01909	Syat.g_00459
OG0000687	Syad.g_01908	Syat.g_00460
OG0000688	Syad.g_01904	Syat.g_00463
OG0000689	Syad.g_01902	Syat.g_00465
OG0000690	Syad.g_01901	Syat.g_00466
OG0000691	Syad.g_01900	Syat.g_00467
OG0000692	Syad.g_01899	Syat.g_00469
OG0000693	Syad.g_01897	Syat.g_00471
OG0000694	Syad.g_01896	Syat.g_00472
OG0000695	Syad.g_01662	Syat.g_00619
OG0000696	Syad.g_01663	Syat.g_00618
OG0000697	Syad.g_01789	Syat.g_00616
OG0000698	Syad.g_01786	Syat.g_00613
OG0000699	Syad.g_01785	Syat.g_00611
OG0000700	Syad.g_01784	Syat.g_00610
OG0000701	Syad.g_01783	Syat.g_00609
OG0000702	Syad.g_01775	Syat.g_00606
OG0000703	Syad.g_01774	Syat.g_00601
OG0000704	Syad.g_01772	Syat.g_00599
OG0000705	Syad.g_01765	Syat.g_00592
OG0000706	Syad.g_01764	Syat.g_00591
OG0000707	Syad.g_01763	Syat.g_00590
OG0000708	Syad.g_01760	Syat.g_00587
OG0000709	Syad.g_01745	Syat.g_00573
OG0000710	Syad.g_01738	Syat.g_00567
OG0000711	Syad.g_01710	Syat.g_00539
OG0000712	Syad.g_01708	Syat.g_00537
OG0000713	Syad.g_01707	Syat.g_00536
OG0000714	Syad.g_01705	Syat.g_00532
OG0000715	Syad.g_01703	Syat.g_00530
OG0000716	Syad.g_01697	Syat.g_00527
OG0000717	Syad.g_01696	Syat.g_00526
OG0000718	Syad.g_01692	Syat.g_00522
OG0000719	Syad.g_01690	Syat.g_00712
OG0000720	Syad.g_01677	Syat.g_00699
OG0000721	Syad.g_01675	Syat.g_00697
OG0000722	Syad.g_01674	Syat.g_00696
OG0000723	Syad.g_01791	Syat.g_00686
OG0000724	Syad.g_01284	Syat.g_00782
OG0000725	Syad.g_01293	Syat.g_00810
OG0000726	Syad.g_01294	Syat.g_00811
OG0000727	Syad.g_01295	Syat.g_00812
OG0000728	Syad.g_01297	Syat.g_00814
OG0000729	Syad.g_00331	Syat.g_02224
OG0000730	Syad.g_00758	Syat.g_01617
OG0000731	Syad.g_00770	Syat.g_01605
OG0000732	Syad.g_00214	Syat.g_02290
OG0000733	Syad.g_00028	Syat.g_03285
OG0000734	Syad.g_02809	Syat.g_01579
OG0000735	Syad.g_01120	Syat.g_03235
OG0000736	Syad.g_01121	Syat.g_03236
OG0000737	Syad.g_01122	Syat.g_03237
OG0000738	Syad.g_01127	Syat.g_03251
OG0000739	Syad.g_01145	Syat.g_03252
OG0000740	Syad.g_01146	Syat.g_03253
OG0000741	Syad.g_01149	Syat.g_03256
OG0000742	Syad.g_01151	Syat.g_03259
OG0000743	Syad.g_01153	Syat.g_03262
OG0000744	Syad.g_01154	Syat.g_03263
OG0000745	Syad.g_01156	Syat.g_03266
OG0000746	Syad.g_01158	Syat.g_00314
OG0000747	Syad.g_01159	Syat.g_00313
OG0000748	Syad.g_01170	Syat.g_00305
OG0000749	Syad.g_01173	Syat.g_00303
OG0000750	Syad.g_01174	Syat.g_00302
OG0000751	Syad.g_01182	Syat.g_00296
OG0000752	Syad.g_01184	Syat.g_00294
OG0000753	Syad.g_01187	Syat.g_00291
OG0000754	Syad.g_01516	Syat.g_00250
OG0000755	Syad.g_01504	Syat.g_00217
OG0000756	Syad.g_01498	Syat.g_00216
OG0000757	Syad.g_01487	Syat.g_00205
OG0000758	Syad.g_01486	Syat.g_00204
OG0000759	Syad.g_01485	Syat.g_00203
OG0000760	Syad.g_01484	Syat.g_00202
OG0000761	Syad.g_01480	Syat.g_00201
OG0000762	Syad.g_01474	Syat.g_00199
OG0000763	Syad.g_01468	Syat.g_00924
OG0000764	Syad.g_01467	Syat.g_00923
OG0000765	Syad.g_01447	Syat.g_00897
OG0000766	Syad.g_01446	Syat.g_00896
OG0000767	Syad.g_01444	Syat.g_00894
OG0000768	Syad.g_01443	Syat.g_00893
OG0000769	Syad.g_01441	Syat.g_00891
OG0000770	Syad.g_01437	Syat.g_00886
OG0000771	Syad.g_01278	Syat.g_00788
OG0000772	Syad.g_02078	Syat.g_01768
OG0000773	Syad.g_01114	Syat.g_01114
OG0000774	Syad.g_02396	Syat.g_01146
OG0000775	Syad.g_02398	Syat.g_01148
OG0000776	Syad.g_02399	Syat.g_01149
OG0000777	Syad.g_02400	Syat.g_01150
OG0000778	Syad.g_02401	Syat.g_01151
OG0000779	Syad.g_02407	Syat.g_01154
OG0000780	Syad.g_02411	Syat.g_01157
OG0000781	Syad.g_02415	Syat.g_01161
OG0000782	Syad.g_02416	Syat.g_01162
OG0000783	Syad.g_02418	Syat.g_01163
OG0000784	Syad.g_02419	Syat.g_01164
OG0000785	Syad.g_02421	Syat.g_01166
OG0000786	Syad.g_01101	Syat.g_01170
OG0000787	Syad.g_01100	Syat.g_01171
OG0000788	Syad.g_02139	Syat.g_00087
OG0000789	Syad.g_01982	Syat.g_00845
OG0000790	Syad.g_00886	Syat.g_01300
OG0000791	Syad.g_00885	Syat.g_01302
OG0000792	Syad.g_00884	Syat.g_01303
OG0000793	Syad.g_00879	Syat.g_01412
OG0000794	Syad.g_00878	Syat.g_01414
OG0000795	Syad.g_00877	Syat.g_01416
OG0000796	Syad.g_00871	Syat.g_01422
OG0000797	Syad.g_00870	Syat.g_01423
OG0000798	Syad.g_00525	Syat.g_02057
OG0000799	Syad.g_02243	Syat.g_01256
OG0000800	Syad.g_02245	Syat.g_01255
OG0000801	Syad.g_02246	Syat.g_01253
OG0000802	Syad.g_02251	Syat.g_01245
OG0000803	Syad.g_02255	Syat.g_01241
OG0000804	Syad.g_02260	Syat.g_01238
OG0000805	Syad.g_02266	Syat.g_01236
OG0000806	Syad.g_02267	Syat.g_01234
OG0000807	Syad.g_02269	Syat.g_01233
OG0000808	Syad.g_02270	Syat.g_01232
OG0000809	Syad.g_02273	Syat.g_01229
OG0000810	Syad.g_02274	Syat.g_01228
OG0000811	Syad.g_02283	Syat.g_01186
OG0000812	Syad.g_02285	Syat.g_01182
OG0000813	Syad.g_02286	Syat.g_01181
OG0000814	Syad.g_02288	Syat.g_01179
OG0000815	Syad.g_02289	Syat.g_01177
OG0000816	Syad.g_02290	Syat.g_01175
OG0000817	Syad.g_02291	Syat.g_01279
OG0000818	Syad.g_02297	Syat.g_01325
OG0000819	Syad.g_02298	Syat.g_01326
OG0000820	Syad.g_02299	Syat.g_01327
OG0000821	Syad.g_02305	Syat.g_01333
OG0000822	Syad.g_02307	Syat.g_01335
OG0000823	Syad.g_02308	Syat.g_01336
OG0000824	Syad.g_02314	Syat.g_01342
OG0000825	Syad.g_02315	Syat.g_01343
OG0000826	Syad.g_02316	Syat.g_01344
OG0000827	Syad.g_02317	Syat.g_01345
OG0000828	Syad.g_02320	Syat.g_01348
OG0000829	Syad.g_02321	Syat.g_01349
OG0000830	Syad.g_02322	Syat.g_01350
OG0000831	Syad.g_02325	Syat.g_01353
OG0000832	Syad.g_02538	Syat.g_02982
OG0000833	Syad.g_02550	Syat.g_03072
OG0000834	Syad.g_02552	Syat.g_03073
OG0000835	Syad.g_02553	Syat.g_03075
OG0000836	Syad.g_02557	Syat.g_03078
OG0000837	Syad.g_02561	Syat.g_03079
OG0000838	Syad.g_02565	Syat.g_03083
OG0000839	Syad.g_02566	Syat.g_03084
OG0000840	Syad.g_02567	Syat.g_03085
OG0000841	Syad.g_02568	Syat.g_03086
OG0000842	Syad.g_02569	Syat.g_03087
OG0000843	Syad.g_02570	Syat.g_03088
OG0000844	Syad.g_02577	Syat.g_03090
OG0000845	Syad.g_02578	Syat.g_03091
OG0000846	Syad.g_02579	Syat.g_03092
OG0000847	Syad.g_02580	Syat.g_03093
OG0000848	Syad.g_02582	Syat.g_03095
OG0000849	Syad.g_02583	Syat.g_03096
OG0000850	Syad.g_02586	Syat.g_03098
OG0000851	Syad.g_02592	Syat.g_03101
OG0000852	Syad.g_02593	Syat.g_03102
OG0000853	Syad.g_02597	Syat.g_03106
OG0000854	Syad.g_02606	Syat.g_03108
OG0000855	Syad.g_02607	Syat.g_03109
OG0000856	Syad.g_02166	Syat.g_03305
OG0000857	Syad.g_01871	Syat.g_00500
OG0000858	Syad.g_02613	Syat.g_03114
OG0000859	Syad.g_02614	Syat.g_03115
OG0000860	Syad.g_02625	Syat.g_03126
OG0000861	Syad.g_02626	Syat.g_03127
OG0000862	Syad.g_02628	Syat.g_03136
OG0000863	Syad.g_02631	Syat.g_03138
OG0000864	Syad.g_02632	Syat.g_03139
OG0000865	Syad.g_02633	Syat.g_03140
OG0000866	Syad.g_02634	Syat.g_03141
OG0000867	Syad.g_02635	Syat.g_03142
OG0000868	Syad.g_02637	Syat.g_03067
OG0000869	Syad.g_02643	Syat.g_03054
OG0000870	Syad.g_02648	Syat.g_03049
OG0000871	Syad.g_02649	Syat.g_03048
OG0000872	Syad.g_02657	Syat.g_03042
OG0000873	Syad.g_02660	Syat.g_03039
OG0000874	Syad.g_02655	Syat.g_03037
OG0000875	Syad.g_02662	Syat.g_03035
OG0000876	Syad.g_03003	Syat.g_00745
OG0000877	Syad.g_02480	Syat.g_03024
OG0000878	Syad.g_02481	Syat.g_03023
OG0000879	Syad.g_02482	Syat.g_03022
OG0000880	Syad.g_02483	Syat.g_03021
OG0000881	Syad.g_02489	Syat.g_03016
OG0000882	Syad.g_02494	Syat.g_03011
OG0000883	Syad.g_02497	Syat.g_03007
OG0000884	Syad.g_02499	Syat.g_03005
OG0000885	Syad.g_02500	Syat.g_03004
OG0000886	Syad.g_02501	Syat.g_03003
OG0000887	Syad.g_02502	Syat.g_03002
OG0000888	Syad.g_02504	Syat.g_03000
OG0000889	Syad.g_02506	Syat.g_02997
OG0000890	Syad.g_02512	Syat.g_02994
OG0000891	Syad.g_02513	Syat.g_02993
OG0000892	Syad.g_02517	Syat.g_02992
OG0000893	Syad.g_00589	Syat.g_01864
OG0000894	Syad.g_00592	Syat.g_01860
OG0000895	Syad.g_00596	Syat.g_01856
OG0000896	Syad.g_00597	Syat.g_01855
OG0000897	Syad.g_00599	Syat.g_01853
OG0000898	Syad.g_00600	Syat.g_01852
OG0000899	Syad.g_00601	Syat.g_01851
OG0000900	Syad.g_00602	Syat.g_01850
OG0000901	Syad.g_00607	Syat.g_01845
OG0000902	Syad.g_00609	Syat.g_01843
OG0000903	Syad.g_00645	Syat.g_01830
OG0000904	Syad.g_00640	Syat.g_01834
OG0000905	Syad.g_00632	Syat.g_01839
OG0000906	Syad.g_00630	Syat.g_01841
OG0000907	Syad.g_00648	Syat.g_01828
OG0000908	Syad.g_00651	Syat.g_01825
OG0000909	Syad.g_00652	Syat.g_01824
OG0000910	Syad.g_00653	Syat.g_01823
OG0000911	Syad.g_00655	Syat.g_01821
OG0000912	Syad.g_00656	Syat.g_01820
OG0000913	Syad.g_00657	Syat.g_01819
OG0000914	Syad.g_00658	Syat.g_01818
OG0000915	Syad.g_00660	Syat.g_01816
OG0000916	Syad.g_00661	Syat.g_01815
OG0000917	Syad.g_00662	Syat.g_01814
OG0000918	Syad.g_00663	Syat.g_01813
OG0000919	Syad.g_00664	Syat.g_01812
OG0000920	Syad.g_00665	Syat.g_01811
OG0000921	Syad.g_00666	Syat.g_01810
OG0000922	Syad.g_00667	Syat.g_01809
OG0000923	Syad.g_00671	Syat.g_01805
OG0000924	Syad.g_00672	Syat.g_01804
OG0000925	Syad.g_00673	Syat.g_01803
OG0000926	Syad.g_00674	Syat.g_01802
OG0000927	Syad.g_00676	Syat.g_01800
OG0000928	Syad.g_00677	Syat.g_01799
OG0000929	Syad.g_00678	Syat.g_01798
OG0000930	Syad.g_00679	Syat.g_01797
OG0000931	Syad.g_00680	Syat.g_01796
OG0000932	Syad.g_00681	Syat.g_01794
OG0000933	Syad.g_00687	Syat.g_01788
OG0000934	Syad.g_00689	Syat.g_01786
OG0000935	Syad.g_00690	Syat.g_01665
OG0000936	Syad.g_00691	Syat.g_01664
OG0000937	Syad.g_00692	Syat.g_01663
OG0000938	Syad.g_00695	Syat.g_01659
OG0000939	Syad.g_00696	Syat.g_01658
OG0000940	Syad.g_00703	Syat.g_01651
OG0000941	Syad.g_00705	Syat.g_01649
OG0000942	Syad.g_00707	Syat.g_01647
OG0000943	Syad.g_00708	Syat.g_01646
OG0000944	Syad.g_00710	Syat.g_01644
OG0000945	Syad.g_00711	Syat.g_01643
OG0000946	Syad.g_00716	Syat.g_01633
OG0000947	Syad.g_00719	Syat.g_01630
OG0000948	Syad.g_00720	Syat.g_01629
OG0000949	Syad.g_00432	Syat.g_02142
OG0000950	Syad.g_00418	Syat.g_02152
OG0000951	Syad.g_00411	Syat.g_02157
OG0000952	Syad.g_00375	Syat.g_02162
OG0000953	Syad.g_00369	Syat.g_02166
OG0000954	Syad.g_00364	Syat.g_02187
OG0000955	Syad.g_00363	Syat.g_02188
OG0000956	Syad.g_00361	Syat.g_02191
OG0000957	Syad.g_00350	Syat.g_02204
OG0000958	Syad.g_00349	Syat.g_02205
OG0000959	Syad.g_00345	Syat.g_02212
OG0000960	Syad.g_00344	Syat.g_02213
OG0000961	Syad.g_00335	Syat.g_02873
OG0000962	Syad.g_00332	Syat.g_02223
OG0000963	Syad.g_00325	Syat.g_02226
OG0000964	Syad.g_00324	Syat.g_02227
OG0000965	Syad.g_00323	Syat.g_02228
OG0000966	Syad.g_00246	Syat.g_02259
OG0000967	Syad.g_00234	Syat.g_02263
OG0000968	Syad.g_00243	Syat.g_02269
OG0000969	Syad.g_00240	Syat.g_02271
OG0000970	Syad.g_00239	Syat.g_02272
OG0000971	Syad.g_00229	Syat.g_02274
OG0000972	Syad.g_00228	Syat.g_02275
OG0000973	Syad.g_00227	Syat.g_02276
OG0000974	Syad.g_00226	Syat.g_02277
OG0000975	Syad.g_00225	Syat.g_02278
OG0000976	Syad.g_00224	Syat.g_02279
OG0000977	Syad.g_00222	Syat.g_02281
OG0000978	Syad.g_00221	Syat.g_02283
OG0000979	Syad.g_00218	Syat.g_02286
OG0000980	Syad.g_00215	Syat.g_02289
OG0000981	Syad.g_00212	Syat.g_02292
OG0000982	Syad.g_03035	Syat.g_02691
OG0000983	Syad.g_03036	Syat.g_02690
OG0000984	Syad.g_03037	Syat.g_02689
OG0000985	Syad.g_03039	Syat.g_02685
OG0000986	Syad.g_03049	Syat.g_02680
OG0000987	Syad.g_00002	Syat.g_02678
OG0000988	Syad.g_00008	Syat.g_02672
OG0000989	Syad.g_00020	Syat.g_02657
OG0000990	Syad.g_00061	Syat.g_02500
OG0000991	Syad.g_00064	Syat.g_02503
OG0000992	Syad.g_00067	Syat.g_02507
OG0000993	Syad.g_00069	Syat.g_02508
OG0000994	Syad.g_00071	Syat.g_02512
OG0000995	Syad.g_00077	Syat.g_02517
OG0000996	Syad.g_00121	Syat.g_02446
OG0000997	Syad.g_00128	Syat.g_02417
OG0000998	Syad.g_00130	Syat.g_02415
OG0000999	Syad.g_00131	Syat.g_02414
OG0001001	Syad.g_00141	Syat.g_02400
OG0001002	Syad.g_00148	Syat.g_02394
OG0001003	Syad.g_00150	Syat.g_02392
OG0001004	Syad.g_00151	Syat.g_02391
OG0001005	Syad.g_00152	Syat.g_02390
OG0001006	Syad.g_00160	Syat.g_02378
OG0001007	Syad.g_00162	Syat.g_02376
OG0001008	Syad.g_02449	Syat.g_02971
OG0001009	Syad.g_00194	Syat.g_02311
OG0001010	Syad.g_00195	Syat.g_02310
OG0001011	Syad.g_00196	Syat.g_02308
OG0001012	Syad.g_03030	Syat.g_01004
OG0001013	Syad.g_03011	Syat.g_02716
OG0001014	Syad.g_03002	Syat.g_02721
OG0001015	Syad.g_03001	Syat.g_02722
OG0001016	Syad.g_02734	Syat.g_01474
OG0001017	Syad.g_02740	Syat.g_01480
OG0001018	Syad.g_02742	Syat.g_01482
OG0001019	Syad.g_02771	Syat.g_01532
OG0001020	Syad.g_02777	Syat.g_01539
OG0001021	Syad.g_02781	Syat.g_01552
OG0001022	Syad.g_02786	Syat.g_01555
OG0001023	Syad.g_02787	Syat.g_01556
OG0001024	Syad.g_02791	Syat.g_01560
OG0001025	Syad.g_02798	Syat.g_01566
OG0001026	Syad.g_02811	Syat.g_01582
OG0001027	Syad.g_02817	Syat.g_02947
OG0001028	Syad.g_02819	Syat.g_02944
OG0001029	Syad.g_02821	Syat.g_02942
OG0001030	Syad.g_02848	Syat.g_02922
OG0001031	Syad.g_02925	Syat.g_02836
OG0001032	Syad.g_02928	Syat.g_02834
OG0001033	Syad.g_02956	Syat.g_02784
OG0001034	Syad.g_00819	Syat.g_01448
OG0001035	Syad.g_00559	Syat.g_01885
OG0001036	Syad.g_00554	Syat.g_01939
OG0001037	Syad.g_00552	Syat.g_01941
OG0001039	Syad.g_00522	Syat.g_02061
OG0001040	Syad.g_00519	Syat.g_02064
OG0001041	Syad.g_00514	Syat.g_02070
OG0001042	Syad.g_00485	Syat.g_02100
OG0001043	Syad.g_00481	Syat.g_02103
OG0001044	Syad.g_00760	Syat.g_01615
OG0001045	Syad.g_00773	Syat.g_01602
OG0001046	Syad.g_01722	Syat.g_00552
OG0001047	Syad.g_02447	Syat.g_02973
OG0001048	Syad.g_02446	Syat.g_02974
OG0001049	Syad.g_02443	Syat.g_01290
OG0001050	Syad.g_02442	Syat.g_01289
OG0001051	Syad.g_02441	Syat.g_01288
OG0001052	Syad.g_02357	Syat.g_01375
OG0001054	Syad.g_00925	Syat.g_03192
OG0001055	Syad.g_00946	Syat.g_03224
OG0001056	Syad.g_00982	Syat.g_03275
OG0001057	Syad.g_00996	Syat.g_00102
OG0001058	Syad.g_01015	Syat.g_00079
OG0001059	Syad.g_01018	Syat.g_00075
OG0001061	Syad.g_01047	Syat.g_00051
OG0001062	Syad.g_01049	Syat.g_00048
OG0001063	Syad.g_01056	Syat.g_00042
OG0001064	Syad.g_01057	Syat.g_00041
OG0001065	Syad.g_01058	Syat.g_00040
OG0001066	Syad.g_01059	Syat.g_00039
OG0001067	Syad.g_01060	Syat.g_00038
OG0001068	Syad.g_01061	Syat.g_00037
OG0001069	Syad.g_01062	Syat.g_00036
OG0001070	Syad.g_01065	Syat.g_00032
OG0001071	Syad.g_01066	Syat.g_00031
OG0001072	Syad.g_01070	Syat.g_00028
OG0001073	Syad.g_01090	Syat.g_00009
OG0001074	Syad.g_02197	Syat.g_01015
OG0001075	Syad.g_02196	Syat.g_01037
OG0001076	Syad.g_02175	Syat.g_03315
OG0001077	Syad.g_02164	Syat.g_03290
OG0001078	Syad.g_02151	Syat.g_00118
OG0001079	Syad.g_02138	Syat.g_00378
OG0001080	Syad.g_02008	Syat.g_00368
OG0001081	Syad.g_01568	Syat.g_00366
OG0001082	Syad.g_01569	Syat.g_00365
OG0001083	Syad.g_01578	Syat.g_00390
OG0001084	Syad.g_01586	Syat.g_00391
OG0001085	Syad.g_01596	Syat.g_00408
OG0001086	Syad.g_01598	Syat.g_00410
OG0001087	Syad.g_01372	Syat.g_03277
OG0001088	Syad.g_01368	Syat.g_02496
OG0001089	Syad.g_01302	Syat.g_00818
OG0001090	Syad.g_01817	Syat.g_00659
OG0001091	Syad.g_01815	Syat.g_00661
OG0001092	Syad.g_01812	Syat.g_00663
OG0001093	Syad.g_01806	Syat.g_00669
OG0001094	Syad.g_01895	Syat.g_00473
OG0001095	Syad.g_01874	Syat.g_00497
OG0001096	Syad.g_01847	Syat.g_00516
OG0001097	Syad.g_01223	Syat.g_00743
OG0001098	Syad.g_02005, Syad.g_01995	Syat.g_01672
OG0001099	Syad.g_02820	Syat.g_02943
OG0001100	Syad.g_01608	Syat.g_00418
OG0001101	Syad.g_01610	Syat.g_00420
OG0001102	Syad.g_01613	Syat.g_00423
OG0001103	Syad.g_01616	Syat.g_00425
OG0001104	Syad.g_01911	Syat.g_00458
OG0001105	Syad.g_01907	Syat.g_00461
OG0001106	Syad.g_01771	Syat.g_00598
OG0001107	Syad.g_01759	Syat.g_00580
OG0001108	Syad.g_01744	Syat.g_00570
OG0001109	Syad.g_01739	Syat.g_00568
OG0001110	Syad.g_01737	Syat.g_00566
OG0001111	Syad.g_01735	Syat.g_00564
OG0001112	Syad.g_01733	Syat.g_00562
OG0001113	Syad.g_01732	Syat.g_00561
OG0001114	Syad.g_01731	Syat.g_00560
OG0001115	Syad.g_01727	Syat.g_00557
OG0001116	Syad.g_01725	Syat.g_00555
OG0001117	Syad.g_01724	Syat.g_00554
OG0001118	Syad.g_01723	Syat.g_00553
OG0001119	Syad.g_01721	Syat.g_00551
OG0001120	Syad.g_01717	Syat.g_00546
OG0001122	Syad.g_01689	Syat.g_00711
OG0001123	Syad.g_01682	Syat.g_00704
OG0001124	Syad.g_01680	Syat.g_00702
OG0001125	Syad.g_01678	Syat.g_00700
OG0001126	Syad.g_01276	Syat.g_00790
OG0001127	Syad.g_01277	Syat.g_00789
OG0001128	Syad.g_01280	Syat.g_00786
OG0001129	Syad.g_01282	Syat.g_00784
OG0001130	Syad.g_01283	Syat.g_00783
OG0001131	Syad.g_01953	Syat.g_01674
OG0001132	Syad.g_02038	Syat.g_00965
OG0001133	Syad.g_02172	Syat.g_03311
OG0001136	Syad.g_01150	Syat.g_03257
OG0001137	Syad.g_01169	Syat.g_00306
OG0001138	Syad.g_01493	Syat.g_00214
OG0001139	Syad.g_01491	Syat.g_00209
OG0001140	Syad.g_01490	Syat.g_00208
OG0001141	Syad.g_01489	Syat.g_00207
OG0001142	Syad.g_01488	Syat.g_00206
OG0001143	Syad.g_01473	Syat.g_00925
OG0001144	Syad.g_01457	Syat.g_00906
OG0001145	Syad.g_01112	Syat.g_01117
OG0001146	Syad.g_02412	Syat.g_01158
OG0001147	Syad.g_02349	Syat.g_01368
OG0001148	Syad.g_00889	Syat.g_01297
OG0001149	Syad.g_00888	Syat.g_01298
OG0001150	Syad.g_00887	Syat.g_01299
OG0001151	Syad.g_00875	Syat.g_01420
OG0001152	Syad.g_00872	Syat.g_01421
OG0001153	Syad.g_02318	Syat.g_01346
OG0001154	Syad.g_02319	Syat.g_01347
OG0001155	Syad.g_02540	Syat.g_02774
OG0001156	Syad.g_02543	Syat.g_02978
OG0001157	Syad.g_02544	Syat.g_02977
OG0001158	Syad.g_02546	Syat.g_02976
OG0001159	Syad.g_02547	Syat.g_02975
OG0001160	Syad.g_02595	Syat.g_03104
OG0001161	Syad.g_00026	Syat.g_02384
OG0001162	Syad.g_01844	Syat.g_01528
OG0001163	Syad.g_02610	Syat.g_03112
OG0001164	Syad.g_02616	Syat.g_03116
OG0001165	Syad.g_02621	Syat.g_03121
OG0001166	Syad.g_02647	Syat.g_03050
OG0001167	Syad.g_02486	Syat.g_03019
OG0001168	Syad.g_02488	Syat.g_03017
OG0001169	Syad.g_02490	Syat.g_03015
OG0001170	Syad.g_02492	Syat.g_03013
OG0001171	Syad.g_02503	Syat.g_03001
OG0001172	Syad.g_00594	Syat.g_01858
OG0001173	Syad.g_00595	Syat.g_01857
OG0001174	Syad.g_00603	Syat.g_01849
OG0001175	Syad.g_00604	Syat.g_01848
OG0001176	Syad.g_00644	Syat.g_01831
OG0001178	Syad.g_02629	Syat.g_03137
OG0001180	Syad.g_00700	Syat.g_01654
OG0001181	Syad.g_00704	Syat.g_01650
