Orthogroup	Syad	Syaj
OG0000522	Syad.g_01109	Syaj.g_00273
OG0000523	Syad.g_01110	Syaj.g_00274
OG0000524	Syad.g_02386	Syaj.g_01485
OG0000525	Syad.g_02363	Syaj.g_01454
OG0000526	Syad.g_02360	Syaj.g_01451
OG0000527	Syad.g_02355	Syaj.g_01446
OG0000528	Syad.g_00897	Syaj.g_00065
OG0000529	Syad.g_00905	Syaj.g_00073
OG0000530	Syad.g_00908	Syaj.g_00076
OG0000531	Syad.g_00909	Syaj.g_00077
OG0000532	Syad.g_00912	Syaj.g_00080
OG0000533	Syad.g_00913	Syaj.g_00081
OG0000534	Syad.g_00914	Syaj.g_00082
OG0000535	Syad.g_00915	Syaj.g_00083
OG0000536	Syad.g_00916	Syaj.g_00084
OG0000537	Syad.g_00917	Syaj.g_00085
OG0000538	Syad.g_00929	Syaj.g_00096
OG0000539	Syad.g_00930	Syaj.g_00097
OG0000540	Syad.g_00931	Syaj.g_00098
OG0000541	Syad.g_00932	Syaj.g_00099
OG0000542	Syad.g_00935	Syaj.g_00102
OG0000543	Syad.g_00937	Syaj.g_00104
OG0000544	Syad.g_00938	Syaj.g_00105
OG0000545	Syad.g_00940	Syaj.g_00107
OG0000546	Syad.g_00942	Syaj.g_00109
OG0000547	Syad.g_00944	Syaj.g_00111
OG0000548	Syad.g_00945	Syaj.g_00112
OG0000549	Syad.g_00952	Syaj.g_00118
OG0000550	Syad.g_00956	Syaj.g_00123
OG0000551	Syad.g_00960	Syaj.g_00128
OG0000552	Syad.g_00961	Syaj.g_00129
OG0000553	Syad.g_00965	Syaj.g_00133
OG0000554	Syad.g_00978	Syaj.g_00145
OG0000555	Syad.g_00999	Syaj.g_00163
OG0000556	Syad.g_01003	Syaj.g_00167
OG0000557	Syad.g_01011	Syaj.g_00178
OG0000558	Syad.g_01013	Syaj.g_00181
OG0000559	Syad.g_01016	Syaj.g_00185
OG0000560	Syad.g_01019	Syaj.g_00188
OG0000561	Syad.g_01020	Syaj.g_00189
OG0000562	Syad.g_01021	Syaj.g_00190
OG0000563	Syad.g_01022	Syaj.g_00191
OG0000564	Syad.g_01023	Syaj.g_00192
OG0000565	Syad.g_01027	Syaj.g_00195
OG0000566	Syad.g_01031	Syaj.g_00199
OG0000567	Syad.g_01035	Syaj.g_00203
OG0000568	Syad.g_01040	Syaj.g_00207
OG0000569	Syad.g_01041	Syaj.g_00208
OG0000570	Syad.g_01042	Syaj.g_00209
OG0000571	Syad.g_01046	Syaj.g_00213
OG0000572	Syad.g_01064	Syaj.g_00230
OG0000573	Syad.g_01072	Syaj.g_00238
OG0000574	Syad.g_01077	Syaj.g_00242
OG0000575	Syad.g_01083	Syaj.g_00247
OG0000576	Syad.g_01085	Syaj.g_00249
OG0000577	Syad.g_01086	Syaj.g_00250
OG0000578	Syad.g_01087	Syaj.g_00251
OG0000579	Syad.g_01088	Syaj.g_00252
OG0000580	Syad.g_01089	Syaj.g_00253
OG0000581	Syad.g_01097	Syaj.g_00261
OG0000582	Syad.g_02206	Syaj.g_01338
OG0000583	Syad.g_02205	Syaj.g_01337
OG0000584	Syad.g_02204	Syaj.g_01336
OG0000585	Syad.g_02202	Syaj.g_01334
OG0000586	Syad.g_02201	Syaj.g_01333
OG0000587	Syad.g_02199	Syaj.g_01331
OG0000588	Syad.g_02183	Syaj.g_01313
OG0000589	Syad.g_02178	Syaj.g_01308
OG0000590	Syad.g_02177	Syaj.g_01307
OG0000591	Syad.g_02169	Syaj.g_01299
OG0000592	Syad.g_02168	Syaj.g_01298
OG0000593	Syad.g_02156	Syaj.g_01287
OG0000594	Syad.g_02155	Syaj.g_01286
OG0000595	Syad.g_02154	Syaj.g_01285
OG0000596	Syad.g_02149	Syaj.g_01280
OG0000597	Syad.g_02146	Syaj.g_01277
OG0000598	Syad.g_02145	Syaj.g_01276
OG0000599	Syad.g_02142	Syaj.g_01273
OG0000600	Syad.g_02141	Syaj.g_01272
OG0000601	Syad.g_02140	Syaj.g_01271
OG0000602	Syad.g_02135	Syaj.g_01266
OG0000603	Syad.g_02134	Syaj.g_01265
OG0000604	Syad.g_02131	Syaj.g_01262
OG0000605	Syad.g_02026	Syaj.g_01153
OG0000606	Syad.g_01567	Syaj.g_00698
OG0000607	Syad.g_01571	Syaj.g_00702
OG0000608	Syad.g_01572	Syaj.g_00703
OG0000609	Syad.g_01574	Syaj.g_00705
OG0000610	Syad.g_01589	Syaj.g_00714
OG0000611	Syad.g_01592	Syaj.g_00717
OG0000612	Syad.g_01593	Syaj.g_00718
OG0000613	Syad.g_00457	Syaj.g_02500
OG0000614	Syad.g_01340	Syaj.g_00480
OG0000615	Syad.g_01948	Syaj.g_01065
OG0000616	Syad.g_00145	Syaj.g_02245
OG0000617	Syad.g_01810	Syaj.g_00952
OG0000618	Syad.g_01809	Syaj.g_00951
OG0000619	Syad.g_01808	Syaj.g_00950
OG0000620	Syad.g_01803	Syaj.g_00945
OG0000621	Syad.g_01802	Syaj.g_00944
OG0000622	Syad.g_01801	Syaj.g_00943
OG0000623	Syad.g_01800	Syaj.g_00942
OG0000624	Syad.g_01798	Syaj.g_00940
OG0000625	Syad.g_01797	Syaj.g_00939
OG0000626	Syad.g_01796	Syaj.g_00938
OG0000627	Syad.g_01640	Syaj.g_00765
OG0000628	Syad.g_01641	Syaj.g_00766
OG0000629	Syad.g_01644	Syaj.g_00769
OG0000630	Syad.g_01648	Syaj.g_00773
OG0000631	Syad.g_01658	Syaj.g_00786
OG0000632	Syad.g_01659	Syaj.g_00787
OG0000633	Syad.g_01660	Syaj.g_00789
OG0000634	Syad.g_01893	Syaj.g_01030
OG0000635	Syad.g_01892	Syaj.g_01029
OG0000636	Syad.g_01890	Syaj.g_01024
OG0000637	Syad.g_01888	Syaj.g_01022
OG0000638	Syad.g_01887	Syaj.g_01021
OG0000639	Syad.g_01886	Syaj.g_01020
OG0000640	Syad.g_01885	Syaj.g_01019
OG0000641	Syad.g_01881	Syaj.g_01015
OG0000642	Syad.g_01880	Syaj.g_01014
OG0000643	Syad.g_01878	Syaj.g_01012
OG0000644	Syad.g_01877	Syaj.g_01011
OG0000645	Syad.g_01875	Syaj.g_01009
OG0000646	Syad.g_01872	Syaj.g_01006
OG0000647	Syad.g_01870	Syaj.g_01004
OG0000648	Syad.g_01860	Syaj.g_01001
OG0000649	Syad.g_01859	Syaj.g_01000
OG0000650	Syad.g_01858	Syaj.g_00999
OG0000651	Syad.g_01857	Syaj.g_00998
OG0000652	Syad.g_01856	Syaj.g_00997
OG0000653	Syad.g_01850	Syaj.g_00991
OG0000654	Syad.g_01849	Syaj.g_00990
OG0000655	Syad.g_01848	Syaj.g_00989
OG0000656	Syad.g_01845	Syaj.g_00986
OG0000657	Syad.g_01240	Syaj.g_00382
OG0000658	Syad.g_01231	Syaj.g_00379
OG0000659	Syad.g_01230	Syaj.g_00378
OG0000660	Syad.g_01226	Syaj.g_00374
OG0000661	Syad.g_01224	Syaj.g_00372
OG0000662	Syad.g_01222	Syaj.g_00370
OG0000663	Syad.g_01219	Syaj.g_00367
OG0000664	Syad.g_01209	Syaj.g_00358
OG0000665	Syad.g_02115	Syaj.g_01243
OG0000666	Syad.g_02027	Syaj.g_01154
OG0000667	Syad.g_00612	Syaj.g_02661
OG0000668	Syad.g_01688	Syaj.g_00816
OG0000669	Syad.g_01606	Syaj.g_00730
OG0000670	Syad.g_01609	Syaj.g_00733
OG0000671	Syad.g_01611	Syaj.g_00735
OG0000672	Syad.g_01615	Syaj.g_00739
OG0000673	Syad.g_01618	Syaj.g_00742
OG0000674	Syad.g_01620	Syaj.g_00744
OG0000675	Syad.g_01633	Syaj.g_00757
OG0000676	Syad.g_01635	Syaj.g_00759
OG0000677	Syad.g_01636	Syaj.g_00760
OG0000678	Syad.g_01957	Syaj.g_01075
OG0000679	Syad.g_01922	Syaj.g_01061
OG0000680	Syad.g_01921	Syaj.g_01060
OG0000681	Syad.g_01919	Syaj.g_01057
OG0000682	Syad.g_01918	Syaj.g_01056
OG0000683	Syad.g_01917	Syaj.g_01055
OG0000684	Syad.g_01912	Syaj.g_01051
OG0000685	Syad.g_01910	Syaj.g_01049
OG0000686	Syad.g_01909	Syaj.g_01048
OG0000687	Syad.g_01908	Syaj.g_01047
OG0000688	Syad.g_01904	Syaj.g_01041
OG0000689	Syad.g_01902	Syaj.g_01039
OG0000690	Syad.g_01901	Syaj.g_01038
OG0000691	Syad.g_01900	Syaj.g_01037
OG0000692	Syad.g_01899	Syaj.g_01036
OG0000693	Syad.g_01897	Syaj.g_01034
OG0000694	Syad.g_01896	Syaj.g_01033
OG0000695	Syad.g_01662	Syaj.g_00791
OG0000696	Syad.g_01663	Syaj.g_00792
OG0000697	Syad.g_01789	Syaj.g_00932
OG0000698	Syad.g_01786	Syaj.g_00929
OG0000699	Syad.g_01785	Syaj.g_00928
OG0000700	Syad.g_01784	Syaj.g_00927
OG0000701	Syad.g_01783	Syaj.g_00926
OG0000702	Syad.g_01775	Syaj.g_00916
OG0000703	Syad.g_01774	Syaj.g_00915
OG0000704	Syad.g_01772	Syaj.g_00913
OG0000705	Syad.g_01765	Syaj.g_00906
OG0000706	Syad.g_01764	Syaj.g_00905
OG0000707	Syad.g_01763	Syaj.g_00904
OG0000708	Syad.g_01760	Syaj.g_00901
OG0000709	Syad.g_01745	Syaj.g_00872
OG0000710	Syad.g_01738	Syaj.g_00867
OG0000711	Syad.g_01710	Syaj.g_00839
OG0000712	Syad.g_01708	Syaj.g_00837
OG0000713	Syad.g_01707	Syaj.g_00836
OG0000714	Syad.g_01705	Syaj.g_00834
OG0000715	Syad.g_01703	Syaj.g_00832
OG0000716	Syad.g_01697	Syaj.g_00825
OG0000717	Syad.g_01696	Syaj.g_00824
OG0000718	Syad.g_01692	Syaj.g_00820
OG0000719	Syad.g_01690	Syaj.g_00818
OG0000720	Syad.g_01677	Syaj.g_00805
OG0000721	Syad.g_01675	Syaj.g_00803
OG0000722	Syad.g_01674	Syaj.g_00802
OG0000723	Syad.g_01791	Syaj.g_00934
OG0000724	Syad.g_01284	Syaj.g_00421
OG0000725	Syad.g_01293	Syaj.g_00430
OG0000726	Syad.g_01294	Syaj.g_00431
OG0000727	Syad.g_01295	Syaj.g_00432
OG0000728	Syad.g_01297	Syaj.g_00434
OG0000729	Syad.g_00331	Syaj.g_02397
OG0000730	Syad.g_00758	Syaj.g_02802
OG0000731	Syad.g_00770	Syaj.g_02814
OG0000732	Syad.g_00214	Syaj.g_02315
OG0000733	Syad.g_00028	Syaj.g_02151
OG0000734	Syad.g_02809	Syaj.g_01895
OG0000735	Syad.g_01120	Syaj.g_00286
OG0000736	Syad.g_01121	Syaj.g_00287
OG0000737	Syad.g_01122	Syaj.g_00288
OG0000738	Syad.g_01127	Syaj.g_00293
OG0000739	Syad.g_01145	Syaj.g_00295
OG0000740	Syad.g_01146	Syaj.g_00296
OG0000741	Syad.g_01149	Syaj.g_00299
OG0000742	Syad.g_01151	Syaj.g_00301
OG0000743	Syad.g_01153	Syaj.g_00303
OG0000744	Syad.g_01154	Syaj.g_00304
OG0000745	Syad.g_01156	Syaj.g_00306
OG0000746	Syad.g_01158	Syaj.g_00308
OG0000747	Syad.g_01159	Syaj.g_00309
OG0000748	Syad.g_01170	Syaj.g_00319
OG0000749	Syad.g_01173	Syaj.g_00322
OG0000750	Syad.g_01174	Syaj.g_00323
OG0000751	Syad.g_01182	Syaj.g_00331
OG0000752	Syad.g_01184	Syaj.g_00333
OG0000753	Syad.g_01187	Syaj.g_00336
OG0000754	Syad.g_01516	Syaj.g_00643
OG0000755	Syad.g_01504	Syaj.g_00631
OG0000756	Syad.g_01498	Syaj.g_00625
OG0000757	Syad.g_01487	Syaj.g_00614
OG0000758	Syad.g_01486	Syaj.g_00613
OG0000759	Syad.g_01485	Syaj.g_00612
OG0000760	Syad.g_01484	Syaj.g_00611
OG0000761	Syad.g_01480	Syaj.g_00609
OG0000762	Syad.g_01474	Syaj.g_00603
OG0000763	Syad.g_01468	Syaj.g_00597
OG0000764	Syad.g_01467	Syaj.g_00596
OG0000765	Syad.g_01447	Syaj.g_00577
OG0000766	Syad.g_01446	Syaj.g_00576
OG0000767	Syad.g_01444	Syaj.g_00574
OG0000768	Syad.g_01443	Syaj.g_00573
OG0000769	Syad.g_01441	Syaj.g_00571
OG0000770	Syad.g_01437	Syaj.g_00567
OG0000771	Syad.g_01278	Syaj.g_00415
OG0000772	Syad.g_02078	Syaj.g_01208
OG0000773	Syad.g_01114	Syaj.g_00280
OG0000774	Syad.g_02396	Syaj.g_01502
OG0000775	Syad.g_02398	Syaj.g_01504
OG0000776	Syad.g_02399	Syaj.g_01505
OG0000777	Syad.g_02400	Syaj.g_01506
OG0000778	Syad.g_02401	Syaj.g_01507
OG0000779	Syad.g_02407	Syaj.g_01513
OG0000780	Syad.g_02411	Syaj.g_01517
OG0000781	Syad.g_02415	Syaj.g_01521
OG0000782	Syad.g_02416	Syaj.g_01522
OG0000783	Syad.g_02418	Syaj.g_01524
OG0000784	Syad.g_02419	Syaj.g_01525
OG0000785	Syad.g_02421	Syaj.g_01526
OG0000786	Syad.g_01101	Syaj.g_00265
OG0000787	Syad.g_01100	Syaj.g_00264
OG0000788	Syad.g_02139	Syaj.g_01270
OG0000789	Syad.g_01982	Syaj.g_01121
OG0000790	Syad.g_00886	Syaj.g_00054
OG0000791	Syad.g_00885	Syaj.g_00053
OG0000792	Syad.g_00884	Syaj.g_00052
OG0000793	Syad.g_00879	Syaj.g_00047
OG0000794	Syad.g_00878	Syaj.g_00046
OG0000795	Syad.g_00877	Syaj.g_00045
OG0000796	Syad.g_00871	Syaj.g_00039
OG0000797	Syad.g_00870	Syaj.g_00038
OG0000798	Syad.g_00525	Syaj.g_02568
OG0000799	Syad.g_02243	Syaj.g_01352
OG0000800	Syad.g_02245	Syaj.g_01354
OG0000801	Syad.g_02246	Syaj.g_01355
OG0000802	Syad.g_02251	Syaj.g_01359
OG0000803	Syad.g_02255	Syaj.g_01363
OG0000804	Syad.g_02260	Syaj.g_01366
OG0000805	Syad.g_02266	Syaj.g_01369
OG0000806	Syad.g_02267	Syaj.g_01370
OG0000807	Syad.g_02269	Syaj.g_01372
OG0000808	Syad.g_02270	Syaj.g_01373
OG0000809	Syad.g_02273	Syaj.g_01376
OG0000810	Syad.g_02274	Syaj.g_01377
OG0000811	Syad.g_02283	Syaj.g_01385
OG0000812	Syad.g_02285	Syaj.g_01387
OG0000813	Syad.g_02286	Syaj.g_01388
OG0000814	Syad.g_02288	Syaj.g_01390
OG0000815	Syad.g_02289	Syaj.g_01391
OG0000816	Syad.g_02290	Syaj.g_01392
OG0000817	Syad.g_02291	Syaj.g_01393
OG0000818	Syad.g_02297	Syaj.g_01399
OG0000819	Syad.g_02298	Syaj.g_01400
OG0000820	Syad.g_02299	Syaj.g_01401
OG0000821	Syad.g_02305	Syaj.g_01412
OG0000822	Syad.g_02307	Syaj.g_01414
OG0000823	Syad.g_02308	Syaj.g_01415
OG0000824	Syad.g_02314	Syaj.g_01421
OG0000825	Syad.g_02315	Syaj.g_01422
OG0000826	Syad.g_02316	Syaj.g_01423
OG0000827	Syad.g_02317	Syaj.g_01424
OG0000828	Syad.g_02320	Syaj.g_01427
OG0000829	Syad.g_02321	Syaj.g_01428
OG0000830	Syad.g_02322	Syaj.g_01429
OG0000831	Syad.g_02325	Syaj.g_01431
OG0000832	Syad.g_02538	Syaj.g_01635
OG0000833	Syad.g_02550	Syaj.g_01647
OG0000834	Syad.g_02552	Syaj.g_01649
OG0000835	Syad.g_02553	Syaj.g_01650
OG0000836	Syad.g_02557	Syaj.g_01654
OG0000837	Syad.g_02561	Syaj.g_01661
OG0000838	Syad.g_02565	Syaj.g_01665
OG0000839	Syad.g_02566	Syaj.g_01666
OG0000840	Syad.g_02567	Syaj.g_01667
OG0000841	Syad.g_02568	Syaj.g_01668
OG0000842	Syad.g_02569	Syaj.g_01669
OG0000843	Syad.g_02570	Syaj.g_01670
OG0000844	Syad.g_02577	Syaj.g_01680
OG0000845	Syad.g_02578	Syaj.g_01681
OG0000846	Syad.g_02579	Syaj.g_01682
OG0000847	Syad.g_02580	Syaj.g_01683
OG0000848	Syad.g_02582	Syaj.g_01685
OG0000849	Syad.g_02583	Syaj.g_01686
OG0000850	Syad.g_02586	Syaj.g_01689
OG0000851	Syad.g_02592	Syaj.g_01694
OG0000852	Syad.g_02593	Syaj.g_01695
OG0000853	Syad.g_02597	Syaj.g_01699
OG0000854	Syad.g_02606	Syaj.g_01701
OG0000855	Syad.g_02607	Syaj.g_01702
OG0000856	Syad.g_02166	Syaj.g_01296
OG0000857	Syad.g_01871	Syaj.g_01005
OG0000858	Syad.g_02613	Syaj.g_01708
OG0000859	Syad.g_02614	Syaj.g_01709
OG0000860	Syad.g_02625	Syaj.g_01723
OG0000861	Syad.g_02626	Syaj.g_01724
OG0000862	Syad.g_02628	Syaj.g_01725
OG0000863	Syad.g_02631	Syaj.g_01728
OG0000864	Syad.g_02632	Syaj.g_01729
OG0000865	Syad.g_02633	Syaj.g_01730
OG0000866	Syad.g_02634	Syaj.g_01731
OG0000867	Syad.g_02635	Syaj.g_01732
OG0000868	Syad.g_02637	Syaj.g_01734
OG0000869	Syad.g_02643	Syaj.g_01742
OG0000870	Syad.g_02648	Syaj.g_01747
OG0000871	Syad.g_02649	Syaj.g_01748
OG0000872	Syad.g_02657	Syaj.g_01756
OG0000873	Syad.g_02660	Syaj.g_01759
OG0000874	Syad.g_02655	Syaj.g_01754
OG0000875	Syad.g_02662	Syaj.g_01762
OG0000876	Syad.g_03003	Syaj.g_02084
OG0000877	Syad.g_02480	Syaj.g_01586
OG0000878	Syad.g_02481	Syaj.g_01587
OG0000879	Syad.g_02482	Syaj.g_01588
OG0000880	Syad.g_02483	Syaj.g_01589
OG0000881	Syad.g_02489	Syaj.g_01595
OG0000882	Syad.g_02494	Syaj.g_01599
OG0000883	Syad.g_02497	Syaj.g_01601
OG0000884	Syad.g_02499	Syaj.g_01603
OG0000885	Syad.g_02500	Syaj.g_01604
OG0000886	Syad.g_02501	Syaj.g_01605
OG0000887	Syad.g_02502	Syaj.g_01606
OG0000888	Syad.g_02504	Syaj.g_01608
OG0000889	Syad.g_02506	Syaj.g_01610
OG0000890	Syad.g_02512	Syaj.g_01615
OG0000891	Syad.g_02513	Syaj.g_01616
OG0000892	Syad.g_02517	Syaj.g_01620
OG0000893	Syad.g_00589	Syaj.g_02636
OG0000894	Syad.g_00592	Syaj.g_02639
OG0000895	Syad.g_00596	Syaj.g_02643
OG0000896	Syad.g_00597	Syaj.g_02644
OG0000897	Syad.g_00599	Syaj.g_02646
OG0000898	Syad.g_00600	Syaj.g_02647
OG0000899	Syad.g_00601	Syaj.g_02648
OG0000900	Syad.g_00602	Syaj.g_02649
OG0000901	Syad.g_00607	Syaj.g_02654
OG0000902	Syad.g_00609	Syaj.g_02656
OG0000903	Syad.g_00645	Syaj.g_02689
OG0000904	Syad.g_00640	Syaj.g_02684
OG0000905	Syad.g_00632	Syaj.g_02678
OG0000906	Syad.g_00630	Syaj.g_02676
OG0000907	Syad.g_00648	Syaj.g_02692
OG0000908	Syad.g_00651	Syaj.g_02695
OG0000909	Syad.g_00652	Syaj.g_02696
OG0000910	Syad.g_00653	Syaj.g_02697
OG0000911	Syad.g_00655	Syaj.g_02699
OG0000912	Syad.g_00656	Syaj.g_02700
OG0000913	Syad.g_00657	Syaj.g_02701
OG0000914	Syad.g_00658	Syaj.g_02702
OG0000915	Syad.g_00660	Syaj.g_02704
OG0000916	Syad.g_00661	Syaj.g_02705
OG0000917	Syad.g_00662	Syaj.g_02706
OG0000918	Syad.g_00663	Syaj.g_02707
OG0000919	Syad.g_00664	Syaj.g_02708
OG0000920	Syad.g_00665	Syaj.g_02709
OG0000921	Syad.g_00666	Syaj.g_02710
OG0000922	Syad.g_00667	Syaj.g_02711
OG0000923	Syad.g_00671	Syaj.g_02715
OG0000924	Syad.g_00672	Syaj.g_02716
OG0000925	Syad.g_00673	Syaj.g_02717
OG0000926	Syad.g_00674	Syaj.g_02718
OG0000927	Syad.g_00676	Syaj.g_02720
OG0000928	Syad.g_00677	Syaj.g_02721
OG0000929	Syad.g_00678	Syaj.g_02722
OG0000930	Syad.g_00679	Syaj.g_02723
OG0000931	Syad.g_00680	Syaj.g_02724
OG0000932	Syad.g_00681	Syaj.g_02725
OG0000933	Syad.g_00687	Syaj.g_02731
OG0000934	Syad.g_00689	Syaj.g_02733
OG0000935	Syad.g_00690	Syaj.g_02734
OG0000936	Syad.g_00691	Syaj.g_02735
OG0000937	Syad.g_00692	Syaj.g_02736
OG0000938	Syad.g_00695	Syaj.g_02739
OG0000939	Syad.g_00696	Syaj.g_02740
OG0000940	Syad.g_00703	Syaj.g_02747
OG0000941	Syad.g_00705	Syaj.g_02749
OG0000942	Syad.g_00707	Syaj.g_02751
OG0000943	Syad.g_00708	Syaj.g_02752
OG0000944	Syad.g_00710	Syaj.g_02754
OG0000945	Syad.g_00711	Syaj.g_02756
OG0000946	Syad.g_00716	Syaj.g_02761
OG0000947	Syad.g_00719	Syaj.g_02764
OG0000948	Syad.g_00720	Syaj.g_02765
OG0000949	Syad.g_00432	Syaj.g_02474
OG0000950	Syad.g_00418	Syaj.g_02459
OG0000951	Syad.g_00411	Syaj.g_02452
OG0000952	Syad.g_00375	Syaj.g_02446
OG0000953	Syad.g_00369	Syaj.g_02442
OG0000954	Syad.g_00364	Syaj.g_02435
OG0000955	Syad.g_00363	Syaj.g_02434
OG0000956	Syad.g_00361	Syaj.g_02432
OG0000957	Syad.g_00350	Syaj.g_02419
OG0000958	Syad.g_00349	Syaj.g_02418
OG0000959	Syad.g_00345	Syaj.g_02413
OG0000960	Syad.g_00344	Syaj.g_02412
OG0000961	Syad.g_00335	Syaj.g_02402
OG0000962	Syad.g_00332	Syaj.g_02398
OG0000963	Syad.g_00325	Syaj.g_02393
OG0000964	Syad.g_00324	Syaj.g_02392
OG0000965	Syad.g_00323	Syaj.g_02391
OG0000966	Syad.g_00246	Syaj.g_02370
OG0000967	Syad.g_00234	Syaj.g_02334
OG0000968	Syad.g_00243	Syaj.g_02363
OG0000969	Syad.g_00240	Syaj.g_02338
OG0000970	Syad.g_00239	Syaj.g_02337
OG0000971	Syad.g_00229	Syaj.g_02331
OG0000972	Syad.g_00228	Syaj.g_02330
OG0000973	Syad.g_00227	Syaj.g_02329
OG0000974	Syad.g_00226	Syaj.g_02328
OG0000975	Syad.g_00225	Syaj.g_02327
OG0000976	Syad.g_00224	Syaj.g_02326
OG0000977	Syad.g_00222	Syaj.g_02324
OG0000978	Syad.g_00221	Syaj.g_02322
OG0000979	Syad.g_00218	Syaj.g_02319
OG0000980	Syad.g_00215	Syaj.g_02316
OG0000981	Syad.g_00212	Syaj.g_02313
OG0000982	Syad.g_03035	Syaj.g_02112
OG0000983	Syad.g_03036	Syaj.g_02113
OG0000984	Syad.g_03037	Syaj.g_02114
OG0000985	Syad.g_03039	Syaj.g_02116
OG0000986	Syad.g_03049	Syaj.g_02123
OG0000987	Syad.g_00002	Syaj.g_02125
OG0000988	Syad.g_00008	Syaj.g_02131
OG0000989	Syad.g_00020	Syaj.g_02142
OG0000990	Syad.g_00061	Syaj.g_02165
OG0000991	Syad.g_00064	Syaj.g_02168
OG0000992	Syad.g_00067	Syaj.g_02171
OG0000993	Syad.g_00069	Syaj.g_02173
OG0000994	Syad.g_00071	Syaj.g_02177
OG0000995	Syad.g_00077	Syaj.g_02182
OG0000996	Syad.g_00121	Syaj.g_02221
OG0000997	Syad.g_00128	Syaj.g_02228
OG0000998	Syad.g_00130	Syaj.g_02230
OG0000999	Syad.g_00131	Syaj.g_02231
OG0001000	Syad.g_00136	Syaj.g_02236
OG0001001	Syad.g_00141	Syaj.g_02241
OG0001002	Syad.g_00148	Syaj.g_02248
OG0001003	Syad.g_00150	Syaj.g_02250
OG0001004	Syad.g_00151	Syaj.g_02251
OG0001005	Syad.g_00152	Syaj.g_02252
OG0001006	Syad.g_00160	Syaj.g_02260
OG0001007	Syad.g_00162	Syaj.g_02262
OG0001008	Syad.g_02449	Syaj.g_01554
OG0001009	Syad.g_00194	Syaj.g_02294
OG0001010	Syad.g_00195	Syaj.g_02295
OG0001011	Syad.g_00196	Syaj.g_02296
OG0001012	Syad.g_03030	Syaj.g_02108
OG0001014	Syad.g_03002	Syaj.g_02083
OG0001015	Syad.g_03001	Syaj.g_02082
OG0001016	Syad.g_02734	Syaj.g_01824
OG0001017	Syad.g_02740	Syaj.g_01830
OG0001018	Syad.g_02742	Syaj.g_01832
OG0001019	Syad.g_02771	Syaj.g_01849
OG0001020	Syad.g_02777	Syaj.g_01862
OG0001021	Syad.g_02781	Syaj.g_01867
OG0001022	Syad.g_02786	Syaj.g_01872
OG0001023	Syad.g_02787	Syaj.g_01873
OG0001024	Syad.g_02791	Syaj.g_01877
OG0001025	Syad.g_02798	Syaj.g_01884
OG0001026	Syad.g_02811	Syaj.g_01897
OG0001027	Syad.g_02817	Syaj.g_01903
OG0001028	Syad.g_02819	Syaj.g_01905
OG0001029	Syad.g_02821	Syaj.g_01907
OG0001030	Syad.g_02848	Syaj.g_01933
OG0001031	Syad.g_02925	Syaj.g_02012
OG0001032	Syad.g_02928	Syaj.g_02015
OG0001033	Syad.g_02956	Syaj.g_02044
OG0001034	Syad.g_00819	Syaj.g_02875
OG0001035	Syad.g_00559	Syaj.g_02603
OG0001036	Syad.g_00554	Syaj.g_02599
OG0001037	Syad.g_00552	Syaj.g_02597
OG0001039	Syad.g_00522	Syaj.g_02564
OG0001040	Syad.g_00519	Syaj.g_02561
OG0001041	Syad.g_00514	Syaj.g_02556
OG0001042	Syad.g_00485	Syaj.g_02527
OG0001043	Syad.g_00481	Syaj.g_02523
OG0001044	Syad.g_00760	Syaj.g_02804
OG0001045	Syad.g_00773	Syaj.g_02817
OG0001046	Syad.g_01722	Syaj.g_00851
OG0001047	Syad.g_02447	Syaj.g_01552
OG0001048	Syad.g_02446	Syaj.g_01551
OG0001049	Syad.g_02443	Syaj.g_01548
OG0001050	Syad.g_02442	Syaj.g_01547
OG0001051	Syad.g_02441	Syaj.g_01546
OG0001052	Syad.g_02357	Syaj.g_01448
OG0001054	Syad.g_00925	Syaj.g_00092
OG0001055	Syad.g_00946	Syaj.g_00113
OG0001056	Syad.g_00982	Syaj.g_00149
OG0001057	Syad.g_00996	Syaj.g_00160
OG0001058	Syad.g_01015	Syaj.g_00183
OG0001059	Syad.g_01018	Syaj.g_00187
OG0001060	Syad.g_01025	Syaj.g_00193
OG0001061	Syad.g_01047	Syaj.g_00214
OG0001062	Syad.g_01049	Syaj.g_00216
OG0001063	Syad.g_01056	Syaj.g_00222
OG0001064	Syad.g_01057	Syaj.g_00223
OG0001065	Syad.g_01058	Syaj.g_00224
OG0001066	Syad.g_01059	Syaj.g_00225
OG0001067	Syad.g_01060	Syaj.g_00226
OG0001068	Syad.g_01061	Syaj.g_00227
OG0001069	Syad.g_01062	Syaj.g_00228
OG0001070	Syad.g_01065	Syaj.g_00231
OG0001071	Syad.g_01066	Syaj.g_00232
OG0001072	Syad.g_01070	Syaj.g_00236
OG0001073	Syad.g_01090	Syaj.g_00254
OG0001074	Syad.g_02197	Syaj.g_01327
OG0001075	Syad.g_02196	Syaj.g_01325
OG0001076	Syad.g_02175	Syaj.g_01305
OG0001077	Syad.g_02164	Syaj.g_01294
OG0001078	Syad.g_02151	Syaj.g_01282
OG0001079	Syad.g_02138	Syaj.g_01269
OG0001080	Syad.g_02008	Syaj.g_01135
OG0001081	Syad.g_01568	Syaj.g_00699
OG0001082	Syad.g_01569	Syaj.g_00700
OG0001083	Syad.g_01578	Syaj.g_00709
