Orthogroup	Prbj	Praq
OG0000573	Prbj.g_00794	Praq.g_00782
OG0000574	Prbj.g_00803	Praq.g_00783
OG0000575	Prbj.g_00804	Praq.g_00784
OG0000576	Prbj.g_00805	Praq.g_00785
OG0000577	Prbj.g_00806	Praq.g_00786
OG0000578	Prbj.g_00807	Praq.g_00787
OG0000579	Prbj.g_00809	Praq.g_00788
OG0000580	Prbj.g_00812	Praq.g_00789
OG0000581	Prbj.g_00813	Praq.g_00790
OG0000582	Prbj.g_00815	Praq.g_00791
OG0000583	Prbj.g_00816	Praq.g_00792
OG0000584	Prbj.g_00818	Praq.g_00793
OG0000585	Prbj.g_00819	Praq.g_00794
OG0000586	Prbj.g_00821	Praq.g_00796
OG0000587	Prbj.g_00822	Praq.g_00797
OG0000588	Prbj.g_00825	Praq.g_00799
OG0000589	Prbj.g_02707	Praq.g_00800
OG0000590	Prbj.g_01466	Praq.g_00802
OG0000591	Prbj.g_00184	Praq.g_00808
OG0000592	Prbj.g_00760	Praq.g_00809
OG0000593	Prbj.g_00248	Praq.g_00810
OG0000594	Prbj.g_02453	Praq.g_00812
OG0000595	Prbj.g_02636	Praq.g_00813
OG0000596	Prbj.g_00943	Praq.g_00814
OG0000597	Prbj.g_00921	Praq.g_00816
OG0000598	Prbj.g_00927	Praq.g_00817
OG0000599	Prbj.g_00931	Praq.g_00818
OG0000600	Prbj.g_00932	Praq.g_00819
OG0000601	Prbj.g_00946	Praq.g_00821
OG0000602	Prbj.g_00947	Praq.g_00822
OG0000603	Prbj.g_00948	Praq.g_00823
OG0000604	Prbj.g_00754	Praq.g_00824
OG0000605	Prbj.g_00755	Praq.g_00825
OG0000606	Prbj.g_00757	Praq.g_00826
OG0000607	Prbj.g_00759	Praq.g_00828
OG0000608	Prbj.g_02373	Praq.g_00829
OG0000609	Prbj.g_02057	Praq.g_00833
OG0000610	Prbj.g_00168	Praq.g_00834
OG0000611	Prbj.g_02180	Praq.g_00584
OG0000612	Prbj.g_02181	Praq.g_00585
OG0000613	Prbj.g_02182	Praq.g_00586
OG0000614	Prbj.g_02183	Praq.g_00587
OG0000615	Prbj.g_02184	Praq.g_00589
OG0000616	Prbj.g_02185	Praq.g_00590
OG0000617	Prbj.g_02186	Praq.g_00591
OG0000618	Prbj.g_02187	Praq.g_00592
OG0000619	Prbj.g_02189	Praq.g_00593
OG0000620	Prbj.g_02190	Praq.g_00594
OG0000621	Prbj.g_02191	Praq.g_00595
OG0000622	Prbj.g_02192	Praq.g_00596
OG0000623	Prbj.g_02193	Praq.g_00597
OG0000624	Prbj.g_02194	Praq.g_00598
OG0000625	Prbj.g_02195	Praq.g_00599
OG0000626	Prbj.g_02196	Praq.g_00600
OG0000627	Prbj.g_02320	Praq.g_00601
OG0000628	Prbj.g_02319	Praq.g_00602
OG0000629	Prbj.g_02316	Praq.g_00603
OG0000630	Prbj.g_02315	Praq.g_00604
OG0000631	Prbj.g_02312	Praq.g_00606
OG0000632	Prbj.g_00773	Praq.g_00618
OG0000633	Prbj.g_01884	Praq.g_00622
OG0000634	Prbj.g_01607	Praq.g_00637
OG0000635	Prbj.g_02276	Praq.g_00638
OG0000636	Prbj.g_02277	Praq.g_00639
OG0000637	Prbj.g_02278	Praq.g_00640
OG0000638	Prbj.g_00347	Praq.g_00647
OG0000639	Prbj.g_01337	Praq.g_00656
OG0000640	Prbj.g_02311	Praq.g_00658
OG0000641	Prbj.g_02306	Praq.g_00661
OG0000642	Prbj.g_02305	Praq.g_00662
OG0000643	Prbj.g_02304	Praq.g_00663
OG0000644	Prbj.g_02406	Praq.g_00664
OG0000645	Prbj.g_02407	Praq.g_00665
OG0000646	Prbj.g_02408	Praq.g_00666
OG0000647	Prbj.g_02409	Praq.g_00667
OG0000648	Prbj.g_02411	Praq.g_00669
OG0000649	Prbj.g_02412	Praq.g_00670
OG0000650	Prbj.g_02413	Praq.g_00671
OG0000651	Prbj.g_02414	Praq.g_00672
OG0000652	Prbj.g_02415	Praq.g_00673
OG0000653	Prbj.g_02416	Praq.g_00674
OG0000654	Prbj.g_02418	Praq.g_00676
OG0000655	Prbj.g_02420	Praq.g_00678
OG0000656	Prbj.g_02421	Praq.g_01407
OG0000657	Prbj.g_02422	Praq.g_01408
OG0000658	Prbj.g_02423	Praq.g_01409
OG0000659	Prbj.g_02424	Praq.g_01410
OG0000660	Prbj.g_02425	Praq.g_01411
OG0000661	Prbj.g_02427	Praq.g_01412
OG0000662	Prbj.g_02430	Praq.g_01413
OG0000663	Prbj.g_02431	Praq.g_01414
OG0000664	Prbj.g_02432	Praq.g_01415
OG0000665	Prbj.g_02433	Praq.g_01416
OG0000666	Prbj.g_02434	Praq.g_01417
OG0000667	Prbj.g_02435	Praq.g_01418
OG0000668	Prbj.g_02436	Praq.g_01419
OG0000669	Prbj.g_02438	Praq.g_01421
OG0000670	Prbj.g_02439	Praq.g_01422
OG0000671	Prbj.g_02440	Praq.g_01423
OG0000672	Prbj.g_02441	Praq.g_01424
OG0000673	Prbj.g_02442	Praq.g_01425
OG0000674	Prbj.g_02443	Praq.g_01426
OG0000675	Prbj.g_02470	Praq.g_01428
OG0000676	Prbj.g_02471	Praq.g_01429
OG0000677	Prbj.g_02474	Praq.g_01431
OG0000678	Prbj.g_02476	Praq.g_01433
OG0000679	Prbj.g_02478	Praq.g_01434
OG0000680	Prbj.g_02479	Praq.g_01435
OG0000681	Prbj.g_02480	Praq.g_01436
OG0000682	Prbj.g_02481	Praq.g_01437
OG0000683	Prbj.g_02483	Praq.g_01439
OG0000684	Prbj.g_02484	Praq.g_01440
OG0000685	Prbj.g_02485	Praq.g_01441
OG0000686	Prbj.g_02486	Praq.g_01442
OG0000687	Prbj.g_02487	Praq.g_01443
OG0000688	Prbj.g_02488	Praq.g_01444
OG0000689	Prbj.g_02490	Praq.g_01445
OG0000690	Prbj.g_02491	Praq.g_01446
OG0000691	Prbj.g_02492	Praq.g_01447
OG0000692	Prbj.g_02503	Praq.g_01449
OG0000693	Prbj.g_02504	Praq.g_01450
OG0000694	Prbj.g_02507	Praq.g_01451
OG0000695	Prbj.g_02511	Praq.g_01452
OG0000696	Prbj.g_02512	Praq.g_01454
OG0000697	Prbj.g_02514	Praq.g_01456
OG0000698	Prbj.g_02323	Praq.g_01458
OG0000699	Prbj.g_02199	Praq.g_01459
OG0000700	Prbj.g_02215	Praq.g_01473
OG0000701	Prbj.g_01553	Praq.g_01478
OG0000702	Prbj.g_02523	Praq.g_01481
OG0000703	Prbj.g_02333	Praq.g_01482
OG0000704	Prbj.g_00044	Praq.g_01483
OG0000705	Prbj.g_02334	Praq.g_01484
OG0000706	Prbj.g_02335	Praq.g_01485
OG0000707	Prbj.g_02337	Praq.g_01487
OG0000708	Prbj.g_02338	Praq.g_01488
OG0000709	Prbj.g_02340	Praq.g_01490
OG0000710	Prbj.g_02341	Praq.g_01491
OG0000711	Prbj.g_02342	Praq.g_01492
OG0000712	Prbj.g_02343	Praq.g_01493
OG0000713	Prbj.g_02344	Praq.g_01494
OG0000714	Prbj.g_02352	Praq.g_01496
OG0000715	Prbj.g_02354	Praq.g_01497
OG0000716	Prbj.g_02359	Praq.g_01499
OG0000717	Prbj.g_02361	Praq.g_01500
OG0000718	Prbj.g_02364	Praq.g_01501
OG0000719	Prbj.g_02379	Praq.g_01503
OG0000720	Prbj.g_02380	Praq.g_01504
OG0000721	Prbj.g_02382	Praq.g_01506
OG0000722	Prbj.g_02383	Praq.g_01507
OG0000723	Prbj.g_02384	Praq.g_01508
OG0000724	Prbj.g_02397	Praq.g_01510
OG0000725	Prbj.g_02396	Praq.g_01511
OG0000726	Prbj.g_02395	Praq.g_01512
OG0000727	Prbj.g_02394	Praq.g_01513
OG0000728	Prbj.g_02393	Praq.g_01514
OG0000729	Prbj.g_02391	Praq.g_01515
OG0000730	Prbj.g_02388	Praq.g_01516
OG0000731	Prbj.g_02399	Praq.g_01517
OG0000732	Prbj.g_02400	Praq.g_01518
OG0000733	Prbj.g_02401	Praq.g_01519
OG0000734	Prbj.g_02402	Praq.g_01520
OG0000735	Prbj.g_02403	Praq.g_01522
OG0000736	Prbj.g_02404	Praq.g_01523
OG0000737	Prbj.g_02405	Praq.g_01524
OG0000738	Prbj.g_02303	Praq.g_01525
OG0000739	Prbj.g_02302	Praq.g_01526
OG0000740	Prbj.g_02301	Praq.g_01527
OG0000741	Prbj.g_02299	Praq.g_01528
OG0000742	Prbj.g_02297	Praq.g_01530
OG0000743	Prbj.g_02296	Praq.g_01531
OG0000744	Prbj.g_02294	Praq.g_01532
OG0000745	Prbj.g_02293	Praq.g_01533
OG0000746	Prbj.g_02292	Praq.g_01534
OG0000747	Prbj.g_00694	Praq.g_01535
OG0000748	Prbj.g_02284	Praq.g_01536
OG0000749	Prbj.g_02283	Praq.g_01537
OG0000750	Prbj.g_02281	Praq.g_01538
OG0000751	Prbj.g_02280	Praq.g_01539
OG0000752	Prbj.g_01984	Praq.g_01540
OG0000753	Prbj.g_02275	Praq.g_01542
OG0000754	Prbj.g_02274	Praq.g_01543
OG0000755	Prbj.g_02273	Praq.g_01544
OG0000756	Prbj.g_02271	Praq.g_01545
OG0000757	Prbj.g_02270	Praq.g_01546
OG0000758	Prbj.g_02269	Praq.g_01547
OG0000759	Prbj.g_02264	Praq.g_01549
OG0000760	Prbj.g_02263	Praq.g_01550
OG0000761	Prbj.g_02261	Praq.g_01551
OG0000762	Prbj.g_02259	Praq.g_01553
OG0000763	Prbj.g_02257	Praq.g_01554
OG0000764	Prbj.g_02255	Praq.g_01555
OG0000765	Prbj.g_02254	Praq.g_01556
OG0000766	Prbj.g_02253	Praq.g_01557
OG0000767	Prbj.g_02251	Praq.g_01559
OG0000768	Prbj.g_02250	Praq.g_01560
OG0000769	Prbj.g_02249	Praq.g_01561
OG0000770	Prbj.g_02248	Praq.g_01562
OG0000771	Prbj.g_02247	Praq.g_01563
OG0000772	Prbj.g_00722	Praq.g_01564
OG0000773	Prbj.g_02245	Praq.g_01565
OG0000774	Prbj.g_02243	Praq.g_01566
OG0000775	Prbj.g_02241	Praq.g_01567
OG0000776	Prbj.g_02237	Praq.g_01568
OG0000777	Prbj.g_02236	Praq.g_01570
OG0000778	Prbj.g_02235	Praq.g_01571
OG0000779	Prbj.g_02231	Praq.g_01572
OG0000780	Prbj.g_02229	Praq.g_01574
OG0000781	Prbj.g_02225	Praq.g_01576
OG0000782	Prbj.g_02224	Praq.g_01577
OG0000783	Prbj.g_02219	Praq.g_01588
OG0000784	Prbj.g_02217	Praq.g_01590
OG0000785	Prbj.g_02216	Praq.g_01591
OG0000786	Prbj.g_02214	Praq.g_01592
OG0000787	Prbj.g_02213	Praq.g_01593
OG0000788	Prbj.g_02207	Praq.g_01597
OG0000789	Prbj.g_02204	Praq.g_01599
OG0000790	Prbj.g_01985	Praq.g_01600
OG0000791	Prbj.g_02203	Praq.g_01601
OG0000792	Prbj.g_02202	Praq.g_01602
OG0000793	Prbj.g_02201	Praq.g_01603
OG0000794	Prbj.g_02198	Praq.g_01605
OG0000795	Prbj.g_01850	Praq.g_01608
OG0000796	Prbj.g_01849	Praq.g_01609
OG0000797	Prbj.g_01846	Praq.g_01611
OG0000798	Prbj.g_01845	Praq.g_01612
OG0000799	Prbj.g_01844	Praq.g_01613
OG0000800	Prbj.g_01843	Praq.g_01614
OG0000801	Prbj.g_01840	Praq.g_01617
OG0000802	Prbj.g_01839	Praq.g_01618
OG0000803	Prbj.g_01836	Praq.g_01620
OG0000804	Prbj.g_01835	Praq.g_01621
OG0000805	Prbj.g_01834	Praq.g_01622
OG0000806	Prbj.g_01833	Praq.g_01624
OG0000807	Prbj.g_02687	Praq.g_01649
OG0000808	Prbj.g_02537	Praq.g_01658
OG0000809	Prbj.g_01669	Praq.g_01661
OG0000810	Prbj.g_00696	Praq.g_01662
OG0000811	Prbj.g_01289	Praq.g_01669
OG0000812	Prbj.g_00343	Praq.g_01273
OG0000813	Prbj.g_00333	Praq.g_01276
OG0000814	Prbj.g_00634	Praq.g_01278
OG0000815	Prbj.g_02555	Praq.g_01287
OG0000816	Prbj.g_01997	Praq.g_01301
OG0000817	Prbj.g_01991	Praq.g_01302
OG0000818	Prbj.g_01336	Praq.g_01307
OG0000819	Prbj.g_00641	Praq.g_01314
OG0000820	Prbj.g_00627	Praq.g_01318
OG0000821	Prbj.g_00953	Praq.g_01320
OG0000822	Prbj.g_00954	Praq.g_01321
OG0000823	Prbj.g_00955	Praq.g_01322
OG0000824	Prbj.g_00956	Praq.g_01323
OG0000825	Prbj.g_00958	Praq.g_01324
OG0000826	Prbj.g_00959	Praq.g_01325
OG0000827	Prbj.g_00962	Praq.g_01326
OG0000828	Prbj.g_00964	Praq.g_01327
OG0000829	Prbj.g_00965	Praq.g_01328
OG0000830	Prbj.g_00968	Praq.g_01329
OG0000831	Prbj.g_00970	Praq.g_01332
OG0000832	Prbj.g_00972	Praq.g_01334
OG0000833	Prbj.g_00973	Praq.g_01335
OG0000834	Prbj.g_00846	Praq.g_01336
OG0000835	Prbj.g_00845	Praq.g_01337
OG0000836	Prbj.g_00844	Praq.g_01338
OG0000837	Prbj.g_00834	Praq.g_01340
OG0000838	Prbj.g_00832	Praq.g_01341
OG0000839	Prbj.g_00831	Praq.g_01342
OG0000840	Prbj.g_00830	Praq.g_01343
OG0000841	Prbj.g_00829	Praq.g_01344
OG0000842	Prbj.g_00304	Praq.g_01345
OG0000843	Prbj.g_00305	Praq.g_01346
OG0000844	Prbj.g_00307	Praq.g_01347
OG0000845	Prbj.g_00308	Praq.g_01348
OG0000846	Prbj.g_00311	Praq.g_01351
OG0000847	Prbj.g_00312	Praq.g_01353
OG0000848	Prbj.g_01910	Praq.g_01354
OG0000849	Prbj.g_01913	Praq.g_01355
OG0000850	Prbj.g_01914	Praq.g_01356
OG0000851	Prbj.g_00002	Praq.g_01357
OG0000852	Prbj.g_00004	Praq.g_01359
OG0000853	Prbj.g_00006	Praq.g_01360
OG0000854	Prbj.g_00008	Praq.g_01362
OG0000855	Prbj.g_00009	Praq.g_01363
OG0000856	Prbj.g_00010	Praq.g_01364
OG0000857	Prbj.g_00011	Praq.g_01365
OG0000858	Prbj.g_00012	Praq.g_01366
OG0000859	Prbj.g_00013	Praq.g_01367
OG0000860	Prbj.g_00014	Praq.g_01368
OG0000861	Prbj.g_01908	Praq.g_01369
OG0000862	Prbj.g_01907	Praq.g_01370
OG0000863	Prbj.g_01906	Praq.g_01371
OG0000864	Prbj.g_01905	Praq.g_01372
OG0000865	Prbj.g_01903	Praq.g_01373
OG0000866	Prbj.g_02152	Praq.g_01374
OG0000867	Prbj.g_02153	Praq.g_01375
OG0000868	Prbj.g_02155	Praq.g_01376
OG0000869	Prbj.g_02158	Praq.g_01378
OG0000870	Prbj.g_02159	Praq.g_01379
OG0000871	Prbj.g_02163	Praq.g_01381
OG0000872	Prbj.g_02164	Praq.g_01382
OG0000873	Prbj.g_02166	Praq.g_01384
OG0000874	Prbj.g_02167	Praq.g_01385
OG0000875	Prbj.g_00314	Praq.g_01386
OG0000876	Prbj.g_00313	Praq.g_01387
OG0000877	Prbj.g_00019	Praq.g_01389
OG0000878	Prbj.g_01679	Praq.g_00112
OG0000879	Prbj.g_00163	Praq.g_00122
OG0000880	Prbj.g_00162	Praq.g_00123
OG0000881	Prbj.g_00161	Praq.g_00124
OG0000882	Prbj.g_01717	Praq.g_00125
OG0000883	Prbj.g_01719	Praq.g_00126
OG0000884	Prbj.g_01721	Praq.g_00128
OG0000885	Prbj.g_01722	Praq.g_00129
OG0000886	Prbj.g_01723	Praq.g_00130
OG0000887	Prbj.g_01724	Praq.g_00131
OG0000888	Prbj.g_01725	Praq.g_00132
OG0000889	Prbj.g_01729	Praq.g_00135
OG0000890	Prbj.g_01732	Praq.g_00136
OG0000891	Prbj.g_01733	Praq.g_00137
OG0000892	Prbj.g_01736	Praq.g_00139
OG0000893	Prbj.g_01737	Praq.g_00140
OG0000894	Prbj.g_01738	Praq.g_00141
OG0000895	Prbj.g_01739	Praq.g_00142
OG0000896	Prbj.g_01740	Praq.g_00143
OG0000897	Prbj.g_01741	Praq.g_00144
OG0000898	Prbj.g_01744	Praq.g_00146
OG0000899	Prbj.g_01745	Praq.g_00147
OG0000900	Prbj.g_00669	Praq.g_00157
OG0000901	Prbj.g_00121	Praq.g_00161
OG0000902	Prbj.g_00094	Praq.g_00162
OG0000903	Prbj.g_02508	Praq.g_00163
OG0000904	Prbj.g_00687	Praq.g_00165
OG0000905	Prbj.g_01837	Praq.g_00167
OG0000906	Prbj.g_02689	Praq.g_00169
OG0000907	Prbj.g_02521	Praq.g_00170
OG0000908	Prbj.g_00873	Praq.g_00173
OG0000909	Prbj.g_01640	Praq.g_00179
OG0000910	Prbj.g_01641	Praq.g_00180
OG0000911	Prbj.g_01642	Praq.g_00181
OG0000912	Prbj.g_01643	Praq.g_00182
OG0000913	Prbj.g_01644	Praq.g_00183
OG0000914	Prbj.g_01645	Praq.g_00184
OG0000915	Prbj.g_01646	Praq.g_00185
OG0000916	Prbj.g_01647	Praq.g_00186
OG0000917	Prbj.g_01649	Praq.g_00187
OG0000918	Prbj.g_01650	Praq.g_00188
OG0000919	Prbj.g_01651	Praq.g_00189
OG0000920	Prbj.g_01652	Praq.g_00190
OG0000921	Prbj.g_01653	Praq.g_00191
OG0000922	Prbj.g_01654	Praq.g_00192
OG0000923	Prbj.g_01655	Praq.g_00193
OG0000924	Prbj.g_01656	Praq.g_00194
OG0000925	Prbj.g_01657	Praq.g_00195
OG0000926	Prbj.g_01514	Praq.g_00258
OG0000927	Prbj.g_01304	Praq.g_00276
OG0000928	Prbj.g_01303	Praq.g_00277
OG0000929	Prbj.g_01302	Praq.g_00278
OG0000930	Prbj.g_01294	Praq.g_00279
OG0000931	Prbj.g_01293	Praq.g_00280
OG0000932	Prbj.g_01041	Praq.g_00282
OG0000933	Prbj.g_01043	Praq.g_00283
OG0000934	Prbj.g_01044	Praq.g_00284
OG0000935	Prbj.g_01045	Praq.g_00285
OG0000936	Prbj.g_01046	Praq.g_00286
OG0000937	Prbj.g_01047	Praq.g_00287
OG0000938	Prbj.g_01049	Praq.g_00288
OG0000939	Prbj.g_01050	Praq.g_00289
OG0000940	Prbj.g_01052	Praq.g_00290
OG0000941	Prbj.g_01054	Praq.g_00292
OG0000942	Prbj.g_01055	Praq.g_00293
OG0000943	Prbj.g_01058	Praq.g_00296
OG0000944	Prbj.g_01067	Praq.g_00297
OG0000945	Prbj.g_01068	Praq.g_00298
OG0000946	Prbj.g_01069	Praq.g_00299
OG0000947	Prbj.g_01070	Praq.g_00300
OG0000948	Prbj.g_01071	Praq.g_00301
OG0000949	Prbj.g_01072	Praq.g_00302
OG0000950	Prbj.g_01073	Praq.g_00303
OG0000951	Prbj.g_01074	Praq.g_00304
OG0000952	Prbj.g_01075	Praq.g_00305
OG0000953	Prbj.g_01076	Praq.g_00306
OG0000954	Prbj.g_01077	Praq.g_00307
OG0000955	Prbj.g_01078	Praq.g_00308
OG0000956	Prbj.g_01079	Praq.g_00309
OG0000957	Prbj.g_01080	Praq.g_00310
OG0000958	Prbj.g_00631	Praq.g_00311
OG0000959	Prbj.g_00632	Praq.g_00312
OG0000960	Prbj.g_00633	Praq.g_00313
OG0000961	Prbj.g_00640	Praq.g_00317
OG0000962	Prbj.g_00642	Praq.g_00318
OG0000963	Prbj.g_00643	Praq.g_00319
OG0000964	Prbj.g_00646	Praq.g_00321
OG0000965	Prbj.g_00647	Praq.g_00322
OG0000966	Prbj.g_00648	Praq.g_00323
OG0000967	Prbj.g_00649	Praq.g_00324
OG0000968	Prbj.g_00650	Praq.g_00325
OG0000969	Prbj.g_00651	Praq.g_00326
OG0000970	Prbj.g_00652	Praq.g_00327
OG0000971	Prbj.g_00653	Praq.g_00328
OG0000972	Prbj.g_00654	Praq.g_00329
OG0000973	Prbj.g_00655	Praq.g_00330
OG0000974	Prbj.g_00657	Praq.g_00332
OG0000975	Prbj.g_00036	Praq.g_00335
OG0000976	Prbj.g_01674	Praq.g_00337
OG0000977	Prbj.g_01684	Praq.g_00338
OG0000978	Prbj.g_01686	Praq.g_00339
OG0000979	Prbj.g_01688	Praq.g_00341
OG0000980	Prbj.g_01689	Praq.g_00342
OG0000981	Prbj.g_02538	Praq.g_00343
OG0000982	Prbj.g_01690	Praq.g_00344
OG0000983	Prbj.g_01692	Praq.g_00346
OG0000984	Prbj.g_01693	Praq.g_00347
OG0000985	Prbj.g_01694	Praq.g_00348
OG0000986	Prbj.g_01696	Praq.g_00349
OG0000987	Prbj.g_01697	Praq.g_00350
OG0000988	Prbj.g_01699	Praq.g_00351
OG0000989	Prbj.g_01700	Praq.g_00352
OG0000990	Prbj.g_01701	Praq.g_00353
OG0000991	Prbj.g_01702	Praq.g_00354
OG0000992	Prbj.g_01703	Praq.g_00355
OG0000993	Prbj.g_01704	Praq.g_00356
OG0000994	Prbj.g_01705	Praq.g_00357
OG0000995	Prbj.g_01707	Praq.g_00358
OG0000996	Prbj.g_01708	Praq.g_00359
OG0000997	Prbj.g_01709	Praq.g_00360
OG0000998	Prbj.g_01710	Praq.g_00361
OG0000999	Prbj.g_01711	Praq.g_00362
OG0001000	Prbj.g_01712	Praq.g_00363
OG0001001	Prbj.g_01713	Praq.g_00365
OG0001002	Prbj.g_00888	Praq.g_00366
OG0001003	Prbj.g_00887	Praq.g_00367
OG0001004	Prbj.g_00185	Praq.g_00368
OG0001005	Prbj.g_00884	Praq.g_00369
OG0001006	Prbj.g_00883	Praq.g_00370
OG0001007	Prbj.g_00882	Praq.g_00371
OG0001008	Prbj.g_00880	Praq.g_00373
OG0001009	Prbj.g_00879	Praq.g_00374
OG0001010	Prbj.g_02535	Praq.g_00382
OG0001011	Prbj.g_02561	Praq.g_00001
OG0001012	Prbj.g_02429	Praq.g_00030
OG0001013	Prbj.g_00868	Praq.g_01953
OG0001014	Prbj.g_00867	Praq.g_01952
OG0001015	Prbj.g_00856	Praq.g_00496
OG0001016	Prbj.g_00855	Praq.g_00495
OG0001017	Prbj.g_00854	Praq.g_00494
OG0001018	Prbj.g_00852	Praq.g_00493
OG0001019	Prbj.g_00495	Praq.g_00491
OG0001020	Prbj.g_00494	Praq.g_00490
OG0001021	Prbj.g_00493	Praq.g_00489
OG0001022	Prbj.g_00492	Praq.g_00488
OG0001023	Prbj.g_00491	Praq.g_00487
OG0001024	Prbj.g_00489	Praq.g_00486
OG0001025	Prbj.g_00488	Praq.g_00485
OG0001026	Prbj.g_00487	Praq.g_00483
OG0001027	Prbj.g_00486	Praq.g_00482
OG0001028	Prbj.g_00485	Praq.g_00481
OG0001029	Prbj.g_00484	Praq.g_00480
OG0001030	Prbj.g_00483	Praq.g_00479
OG0001031	Prbj.g_00482	Praq.g_00478
OG0001032	Prbj.g_00481	Praq.g_00477
OG0001033	Prbj.g_00480	Praq.g_00476
OG0001034	Prbj.g_00478	Praq.g_00475
OG0001035	Prbj.g_00476	Praq.g_00473
OG0001036	Prbj.g_00475	Praq.g_00472
OG0001037	Prbj.g_00473	Praq.g_00471
OG0001038	Prbj.g_00472	Praq.g_00470
OG0001039	Prbj.g_00471	Praq.g_00469
OG0001040	Prbj.g_00470	Praq.g_00468
OG0001041	Prbj.g_00469	Praq.g_00467
OG0001042	Prbj.g_00467	Praq.g_00466
OG0001043	Prbj.g_00466	Praq.g_00465
OG0001044	Prbj.g_00465	Praq.g_00464
OG0001045	Prbj.g_00464	Praq.g_00463
OG0001046	Prbj.g_00463	Praq.g_00462
OG0001047	Prbj.g_00459	Praq.g_00459
OG0001048	Prbj.g_00457	Praq.g_00457
OG0001049	Prbj.g_00456	Praq.g_00456
OG0001050	Prbj.g_00455	Praq.g_00455
OG0001051	Prbj.g_00454	Praq.g_00454
OG0001052	Prbj.g_00453	Praq.g_00453
OG0001053	Prbj.g_00451	Praq.g_00452
OG0001054	Prbj.g_00449	Praq.g_00450
OG0001055	Prbj.g_00448	Praq.g_00449
OG0001056	Prbj.g_00447	Praq.g_00448
OG0001057	Prbj.g_00446	Praq.g_00447
OG0001058	Prbj.g_00445	Praq.g_00446
OG0001059	Prbj.g_00444	Praq.g_00445
OG0001060	Prbj.g_00443	Praq.g_00444
OG0001061	Prbj.g_00442	Praq.g_00443
OG0001062	Prbj.g_00428	Praq.g_00442
OG0001063	Prbj.g_00427	Praq.g_00441
OG0001064	Prbj.g_00425	Praq.g_00956
OG0001065	Prbj.g_02660	Praq.g_00951
OG0001066	Prbj.g_02657	Praq.g_00950
OG0001067	Prbj.g_02656	Praq.g_00949
OG0001068	Prbj.g_02652	Praq.g_00947
OG0001069	Prbj.g_02651	Praq.g_00946
OG0001070	Prbj.g_02650	Praq.g_00945
OG0001071	Prbj.g_02649	Praq.g_00944
OG0001072	Prbj.g_02648	Praq.g_00943
OG0001073	Prbj.g_02647	Praq.g_00942
OG0001074	Prbj.g_02646	Praq.g_00941
OG0001075	Prbj.g_02645	Praq.g_00940
OG0001076	Prbj.g_02644	Praq.g_00939
OG0001077	Prbj.g_02643	Praq.g_00938
OG0001078	Prbj.g_02641	Praq.g_00937
OG0001079	Prbj.g_02640	Praq.g_00936
OG0001080	Prbj.g_02639	Praq.g_00935
OG0001081	Prbj.g_01027	Praq.g_00932
OG0001082	Prbj.g_01028	Praq.g_00931
OG0001083	Prbj.g_01032	Praq.g_00930
OG0001084	Prbj.g_01030	Praq.g_00928
OG0001085	Prbj.g_01029	Praq.g_00927
OG0001086	Prbj.g_01033	Praq.g_00926
OG0001087	Prbj.g_01034	Praq.g_00925
OG0001088	Prbj.g_02635	Praq.g_00924
OG0001089	Prbj.g_01025	Praq.g_00921
OG0001090	Prbj.g_01023	Praq.g_00919
OG0001091	Prbj.g_01022	Praq.g_00918
OG0001092	Prbj.g_01021	Praq.g_00917
OG0001093	Prbj.g_01020	Praq.g_00916
OG0001094	Prbj.g_01019	Praq.g_00915
OG0001095	Prbj.g_01018	Praq.g_00914
OG0001096	Prbj.g_01017	Praq.g_00913
OG0001097	Prbj.g_01016	Praq.g_00912
OG0001098	Prbj.g_01015	Praq.g_00911
OG0001099	Prbj.g_01014	Praq.g_00910
OG0001100	Prbj.g_01013	Praq.g_00909
OG0001101	Prbj.g_01012	Praq.g_00908
OG0001102	Prbj.g_01011	Praq.g_00907
OG0001103	Prbj.g_01010	Praq.g_00906
OG0001104	Prbj.g_01009	Praq.g_00905
OG0001105	Prbj.g_01008	Praq.g_00904
OG0001106	Prbj.g_01007	Praq.g_00903
OG0001107	Prbj.g_01006	Praq.g_00902
OG0001108	Prbj.g_01005	Praq.g_00901
OG0001109	Prbj.g_01004	Praq.g_00900
OG0001110	Prbj.g_01003	Praq.g_00899
OG0001111	Prbj.g_01002	Praq.g_00898
OG0001112	Prbj.g_01001	Praq.g_00897
OG0001113	Prbj.g_01000	Praq.g_00896
OG0001114	Prbj.g_00999	Praq.g_00895
OG0001115	Prbj.g_00998	Praq.g_00894
OG0001116	Prbj.g_00997	Praq.g_00893
OG0001117	Prbj.g_00996	Praq.g_00892
OG0001118	Prbj.g_00995	Praq.g_00891
OG0001119	Prbj.g_00994	Praq.g_00890
OG0001120	Prbj.g_00993	Praq.g_00889
OG0001121	Prbj.g_00990	Praq.g_00887
OG0001122	Prbj.g_00989	Praq.g_00886
OG0001123	Prbj.g_00988	Praq.g_00885
OG0001124	Prbj.g_00986	Praq.g_00883
OG0001125	Prbj.g_00984	Praq.g_00881
OG0001126	Prbj.g_00983	Praq.g_00880
OG0001127	Prbj.g_00414	Praq.g_00878
OG0001128	Prbj.g_00413	Praq.g_00877
OG0001129	Prbj.g_00410	Praq.g_00876
OG0001130	Prbj.g_00407	Praq.g_00874
OG0001131	Prbj.g_00406	Praq.g_00873
