Orthogroup	Prbj	Praz
OG0000573	Prbj.g_00794	Praz.g_01677
OG0000574	Prbj.g_00803	Praz.g_01676
OG0000575	Prbj.g_00804	Praz.g_01675
OG0000576	Prbj.g_00805	Praz.g_01674
OG0000577	Prbj.g_00806	Praz.g_01673
OG0000578	Prbj.g_00807	Praz.g_01672
OG0000579	Prbj.g_00809	Praz.g_01671
OG0000580	Prbj.g_00812	Praz.g_01670
OG0000581	Prbj.g_00813	Praz.g_01669
OG0000582	Prbj.g_00815	Praz.g_01668
OG0000583	Prbj.g_00816	Praz.g_01667
OG0000584	Prbj.g_00818	Praz.g_01666
OG0000585	Prbj.g_00819	Praz.g_01665
OG0000586	Prbj.g_00821	Praz.g_01663
OG0000587	Prbj.g_00822	Praz.g_01662
OG0000588	Prbj.g_00825	Praz.g_01660
OG0000589	Prbj.g_02707	Praz.g_01659
OG0000590	Prbj.g_01466	Praz.g_01657
OG0000591	Prbj.g_00184	Praz.g_01651
OG0000592	Prbj.g_00760	Praz.g_01650
OG0000593	Prbj.g_00248	Praz.g_01649
OG0000594	Prbj.g_02453	Praz.g_01647
OG0000595	Prbj.g_02636	Praz.g_01646
OG0000596	Prbj.g_00943	Praz.g_01645
OG0000597	Prbj.g_00921	Praz.g_01643
OG0000598	Prbj.g_00927	Praz.g_01642
OG0000599	Prbj.g_00931	Praz.g_01641
OG0000600	Prbj.g_00932	Praz.g_01640
OG0000601	Prbj.g_00946	Praz.g_01638
OG0000602	Prbj.g_00947	Praz.g_01637
OG0000603	Prbj.g_00948	Praz.g_01636
OG0000604	Prbj.g_00754	Praz.g_01635
OG0000605	Prbj.g_00755	Praz.g_01634
OG0000606	Prbj.g_00757	Praz.g_01633
OG0000607	Prbj.g_00759	Praz.g_01631
OG0000608	Prbj.g_02373	Praz.g_01630
OG0000609	Prbj.g_02057	Praz.g_01626
OG0000610	Prbj.g_00168	Praz.g_01625
OG0000611	Prbj.g_02180	Praz.g_01606
OG0000612	Prbj.g_02181	Praz.g_01605
OG0000613	Prbj.g_02182	Praz.g_01604
OG0000614	Prbj.g_02183	Praz.g_01603
OG0000615	Prbj.g_02184	Praz.g_01601
OG0000616	Prbj.g_02185	Praz.g_01600
OG0000617	Prbj.g_02186	Praz.g_01599
OG0000618	Prbj.g_02187	Praz.g_01598
OG0000619	Prbj.g_02189	Praz.g_01597
OG0000620	Prbj.g_02190	Praz.g_01596
OG0000621	Prbj.g_02191	Praz.g_01595
OG0000622	Prbj.g_02192	Praz.g_01594
OG0000623	Prbj.g_02193	Praz.g_01593
OG0000624	Prbj.g_02194	Praz.g_01592
OG0000625	Prbj.g_02195	Praz.g_01591
OG0000626	Prbj.g_02196	Praz.g_01590
OG0000627	Prbj.g_02320	Praz.g_01589
OG0000628	Prbj.g_02319	Praz.g_01588
OG0000629	Prbj.g_02316	Praz.g_01587
OG0000630	Prbj.g_02315	Praz.g_01586
OG0000631	Prbj.g_02312	Praz.g_01584
OG0000632	Prbj.g_00773	Praz.g_01571
OG0000633	Prbj.g_01884	Praz.g_01567
OG0000634	Prbj.g_01607	Praz.g_01554
OG0000635	Prbj.g_02276	Praz.g_01547
OG0000636	Prbj.g_02277	Praz.g_01546
OG0000637	Prbj.g_02278	Praz.g_01545
OG0000638	Prbj.g_00347	Praz.g_01534
OG0000639	Prbj.g_01337	Praz.g_01525
OG0000640	Prbj.g_02311	Praz.g_01523
OG0000641	Prbj.g_02306	Praz.g_01521
OG0000642	Prbj.g_02305	Praz.g_01520
OG0000643	Prbj.g_02304	Praz.g_01519
OG0000644	Prbj.g_02406	Praz.g_01518
OG0000645	Prbj.g_02407	Praz.g_01517
OG0000646	Prbj.g_02408	Praz.g_01516
OG0000647	Prbj.g_02409	Praz.g_01515
OG0000648	Prbj.g_02411	Praz.g_01513
OG0000649	Prbj.g_02412	Praz.g_01512
OG0000650	Prbj.g_02413	Praz.g_01511
OG0000651	Prbj.g_02414	Praz.g_01510
OG0000652	Prbj.g_02415	Praz.g_01509
OG0000653	Prbj.g_02416	Praz.g_01508
OG0000654	Prbj.g_02418	Praz.g_01506
OG0000655	Prbj.g_02420	Praz.g_01504
OG0000656	Prbj.g_02421	Praz.g_01503
OG0000657	Prbj.g_02422	Praz.g_01502
OG0000658	Prbj.g_02423	Praz.g_01501
OG0000659	Prbj.g_02424	Praz.g_01500
OG0000660	Prbj.g_02425	Praz.g_01499
OG0000661	Prbj.g_02427	Praz.g_01498
OG0000662	Prbj.g_02430	Praz.g_01497
OG0000663	Prbj.g_02431	Praz.g_01496
OG0000664	Prbj.g_02432	Praz.g_01495
OG0000665	Prbj.g_02433	Praz.g_01494
OG0000666	Prbj.g_02434	Praz.g_01493
OG0000667	Prbj.g_02435	Praz.g_01492
OG0000668	Prbj.g_02436	Praz.g_01491
OG0000669	Prbj.g_02438	Praz.g_01489
OG0000670	Prbj.g_02439	Praz.g_01488
OG0000671	Prbj.g_02440	Praz.g_01487
OG0000672	Prbj.g_02441	Praz.g_01486
OG0000673	Prbj.g_02442	Praz.g_01485
OG0000674	Prbj.g_02443	Praz.g_01484
OG0000675	Prbj.g_02470	Praz.g_01482
OG0000676	Prbj.g_02471	Praz.g_01481
OG0000677	Prbj.g_02474	Praz.g_01478
OG0000678	Prbj.g_02476	Praz.g_01476
OG0000679	Prbj.g_02478	Praz.g_01475
OG0000680	Prbj.g_02479	Praz.g_01474
OG0000681	Prbj.g_02480	Praz.g_01473
OG0000682	Prbj.g_02481	Praz.g_01472
OG0000683	Prbj.g_02483	Praz.g_01470
OG0000684	Prbj.g_02484	Praz.g_01469
OG0000685	Prbj.g_02485	Praz.g_01468
OG0000686	Prbj.g_02486	Praz.g_01467
OG0000687	Prbj.g_02487	Praz.g_01466
OG0000688	Prbj.g_02488	Praz.g_01465
OG0000689	Prbj.g_02490	Praz.g_01464
OG0000690	Prbj.g_02491	Praz.g_01463
OG0000691	Prbj.g_02492	Praz.g_01462
OG0000692	Prbj.g_02503	Praz.g_01460
OG0000693	Prbj.g_02504	Praz.g_01459
OG0000694	Prbj.g_02507	Praz.g_01458
OG0000695	Prbj.g_02511	Praz.g_01457
OG0000696	Prbj.g_02512	Praz.g_01456
OG0000697	Prbj.g_02514	Praz.g_01454
OG0000698	Prbj.g_02323	Praz.g_01452
OG0000699	Prbj.g_02199	Praz.g_01451
OG0000700	Prbj.g_02215	Praz.g_01424
OG0000701	Prbj.g_01553	Praz.g_01420
OG0000702	Prbj.g_02523	Praz.g_01417
OG0000703	Prbj.g_02333	Praz.g_01416
OG0000704	Prbj.g_00044	Praz.g_01415
OG0000705	Prbj.g_02334	Praz.g_01414
OG0000706	Prbj.g_02335	Praz.g_01413
OG0000707	Prbj.g_02337	Praz.g_01411
OG0000708	Prbj.g_02338	Praz.g_01410
OG0000709	Prbj.g_02340	Praz.g_01408
OG0000710	Prbj.g_02341	Praz.g_01407
OG0000711	Prbj.g_02342	Praz.g_01406
OG0000712	Prbj.g_02343	Praz.g_01405
OG0000713	Prbj.g_02344	Praz.g_01404
OG0000714	Prbj.g_02352	Praz.g_01402
OG0000715	Prbj.g_02354	Praz.g_01401
OG0000716	Prbj.g_02359	Praz.g_01399
OG0000717	Prbj.g_02361	Praz.g_01398
OG0000718	Prbj.g_02364	Praz.g_01397
OG0000719	Prbj.g_02379	Praz.g_01395
OG0000720	Prbj.g_02380	Praz.g_01394
OG0000721	Prbj.g_02382	Praz.g_01392
OG0000722	Prbj.g_02383	Praz.g_01391
OG0000723	Prbj.g_02384	Praz.g_01390
OG0000724	Prbj.g_02397	Praz.g_01388
OG0000725	Prbj.g_02396	Praz.g_01387
OG0000726	Prbj.g_02395	Praz.g_01386
OG0000727	Prbj.g_02394	Praz.g_01385
OG0000728	Prbj.g_02393	Praz.g_01384
OG0000729	Prbj.g_02391	Praz.g_01383
OG0000730	Prbj.g_02388	Praz.g_01382
OG0000731	Prbj.g_02399	Praz.g_01381
OG0000732	Prbj.g_02400	Praz.g_01380
OG0000733	Prbj.g_02401	Praz.g_01379
OG0000734	Prbj.g_02402	Praz.g_01378
OG0000735	Prbj.g_02403	Praz.g_01376
OG0000736	Prbj.g_02404	Praz.g_01375
OG0000737	Prbj.g_02405	Praz.g_01374
OG0000738	Prbj.g_02303	Praz.g_01373
OG0000739	Prbj.g_02302	Praz.g_01372
OG0000740	Prbj.g_02301	Praz.g_01371
OG0000741	Prbj.g_02299	Praz.g_01370
OG0000742	Prbj.g_02297	Praz.g_01368
OG0000743	Prbj.g_02296	Praz.g_01367
OG0000744	Prbj.g_02294	Praz.g_01366
OG0000745	Prbj.g_02293	Praz.g_01365
OG0000746	Prbj.g_02292	Praz.g_01364
OG0000747	Prbj.g_00694	Praz.g_01363
OG0000748	Prbj.g_02284	Praz.g_01362
OG0000749	Prbj.g_02283	Praz.g_01361
OG0000750	Prbj.g_02281	Praz.g_01360
OG0000751	Prbj.g_02280	Praz.g_01359
OG0000752	Prbj.g_01984	Praz.g_01358
OG0000753	Prbj.g_02275	Praz.g_01356
OG0000754	Prbj.g_02274	Praz.g_01355
OG0000755	Prbj.g_02273	Praz.g_01354
OG0000756	Prbj.g_02271	Praz.g_01353
OG0000757	Prbj.g_02270	Praz.g_01352
OG0000758	Prbj.g_02269	Praz.g_01351
OG0000759	Prbj.g_02264	Praz.g_01349
OG0000760	Prbj.g_02263	Praz.g_01348
OG0000761	Prbj.g_02261	Praz.g_01347
OG0000762	Prbj.g_02259	Praz.g_01345
OG0000763	Prbj.g_02257	Praz.g_01344
OG0000764	Prbj.g_02255	Praz.g_01343
OG0000765	Prbj.g_02254	Praz.g_01342
OG0000766	Prbj.g_02253	Praz.g_01341
OG0000767	Prbj.g_02251	Praz.g_01339
OG0000768	Prbj.g_02250	Praz.g_01338
OG0000769	Prbj.g_02249	Praz.g_01337
OG0000770	Prbj.g_02248	Praz.g_01336
OG0000771	Prbj.g_02247	Praz.g_01335
OG0000772	Prbj.g_00722	Praz.g_01334
OG0000773	Prbj.g_02245	Praz.g_01333
OG0000774	Prbj.g_02243	Praz.g_01332
OG0000775	Prbj.g_02241	Praz.g_01331
OG0000776	Prbj.g_02237	Praz.g_01329
OG0000777	Prbj.g_02236	Praz.g_01327
OG0000778	Prbj.g_02235	Praz.g_01326
OG0000779	Prbj.g_02231	Praz.g_01325
OG0000780	Prbj.g_02229	Praz.g_01323
OG0000781	Prbj.g_02225	Praz.g_01321
OG0000782	Prbj.g_02224	Praz.g_01320
OG0000783	Prbj.g_02219	Praz.g_01308
OG0000784	Prbj.g_02217	Praz.g_01306
OG0000785	Prbj.g_02216	Praz.g_01305
OG0000786	Prbj.g_02214	Praz.g_01304
OG0000787	Prbj.g_02213	Praz.g_01303
OG0000788	Prbj.g_02207	Praz.g_01299
OG0000789	Prbj.g_02204	Praz.g_01297
OG0000790	Prbj.g_01985	Praz.g_01296
OG0000791	Prbj.g_02203	Praz.g_01294
OG0000792	Prbj.g_02202	Praz.g_01293
OG0000793	Prbj.g_02201	Praz.g_01292
OG0000794	Prbj.g_02198	Praz.g_01290
OG0000795	Prbj.g_01850	Praz.g_01287
OG0000796	Prbj.g_01849	Praz.g_01286
OG0000797	Prbj.g_01846	Praz.g_01284
OG0000798	Prbj.g_01845	Praz.g_01283
OG0000799	Prbj.g_01844	Praz.g_01282
OG0000800	Prbj.g_01843	Praz.g_01281
OG0000801	Prbj.g_01840	Praz.g_00064
OG0000802	Prbj.g_01839	Praz.g_00065
OG0000803	Prbj.g_01836	Praz.g_00067
OG0000804	Prbj.g_01835	Praz.g_00068
OG0000805	Prbj.g_01834	Praz.g_00069
OG0000806	Prbj.g_01833	Praz.g_00071
OG0000807	Prbj.g_02687	Praz.g_00096
OG0000808	Prbj.g_02537	Praz.g_00105
OG0000809	Prbj.g_01669	Praz.g_00108
OG0000810	Prbj.g_00696	Praz.g_00109
OG0000811	Prbj.g_01289	Praz.g_00116
OG0000812	Prbj.g_00343	Praz.g_00060
OG0000813	Prbj.g_00333	Praz.g_00056
OG0000814	Prbj.g_00634	Praz.g_00054
OG0000815	Prbj.g_02555	Praz.g_00040
OG0000816	Prbj.g_01997	Praz.g_00024
OG0000817	Prbj.g_01991	Praz.g_00023
OG0000818	Prbj.g_01336	Praz.g_00018
OG0000819	Prbj.g_00641	Praz.g_00011
OG0000820	Prbj.g_00627	Praz.g_00007
OG0000821	Prbj.g_00953	Praz.g_00005
OG0000822	Prbj.g_00954	Praz.g_00004
OG0000823	Prbj.g_00955	Praz.g_00003
OG0000824	Prbj.g_00956	Praz.g_00002
OG0000825	Prbj.g_00958	Praz.g_00001
OG0000826	Prbj.g_00959	Praz.g_00763
OG0000827	Prbj.g_00962	Praz.g_00762
OG0000828	Prbj.g_00964	Praz.g_00761
OG0000829	Prbj.g_00965	Praz.g_00760
OG0000830	Prbj.g_00968	Praz.g_00759
OG0000831	Prbj.g_00970	Praz.g_00756
OG0000832	Prbj.g_00972	Praz.g_00754
OG0000833	Prbj.g_00973	Praz.g_00753
OG0000834	Prbj.g_00846	Praz.g_00751
OG0000835	Prbj.g_00845	Praz.g_00750
OG0000836	Prbj.g_00844	Praz.g_00749
OG0000837	Prbj.g_00834	Praz.g_00747
OG0000838	Prbj.g_00832	Praz.g_00746
OG0000839	Prbj.g_00831	Praz.g_00745
OG0000840	Prbj.g_00830	Praz.g_00744
OG0000841	Prbj.g_00829	Praz.g_00743
OG0000842	Prbj.g_00304	Praz.g_00742
OG0000843	Prbj.g_00305	Praz.g_00741
OG0000844	Prbj.g_00307	Praz.g_00740
OG0000845	Prbj.g_00308	Praz.g_00739
OG0000846	Prbj.g_00311	Praz.g_00736
OG0000847	Prbj.g_00312	Praz.g_00734
OG0000848	Prbj.g_01910	Praz.g_00733
OG0000849	Prbj.g_01913	Praz.g_00732
OG0000850	Prbj.g_01914	Praz.g_00731
OG0000851	Prbj.g_00002	Praz.g_00730
OG0000852	Prbj.g_00004	Praz.g_00728
OG0000853	Prbj.g_00006	Praz.g_00727
OG0000854	Prbj.g_00008	Praz.g_00725
OG0000855	Prbj.g_00009	Praz.g_00724
OG0000856	Prbj.g_00010	Praz.g_00723
OG0000857	Prbj.g_00011	Praz.g_00722
OG0000858	Prbj.g_00012	Praz.g_00721
OG0000859	Prbj.g_00013	Praz.g_00720
OG0000860	Prbj.g_00014	Praz.g_00719
OG0000861	Prbj.g_01908	Praz.g_00718
OG0000862	Prbj.g_01907	Praz.g_00717
OG0000863	Prbj.g_01906	Praz.g_00716
OG0000864	Prbj.g_01905	Praz.g_00715
OG0000865	Prbj.g_01903	Praz.g_00714
OG0000866	Prbj.g_02152	Praz.g_00713
OG0000867	Prbj.g_02153	Praz.g_00712
OG0000868	Prbj.g_02155	Praz.g_00711
OG0000869	Prbj.g_02158	Praz.g_00709
OG0000870	Prbj.g_02159	Praz.g_00708
OG0000871	Prbj.g_02163	Praz.g_00706
OG0000872	Prbj.g_02164	Praz.g_00705
OG0000873	Prbj.g_02166	Praz.g_00703
OG0000874	Prbj.g_02167	Praz.g_00702
OG0000875	Prbj.g_00314	Praz.g_00701
OG0000876	Prbj.g_00313	Praz.g_00700
OG0000877	Prbj.g_00019	Praz.g_00698
OG0000878	Prbj.g_01679	Praz.g_01205
OG0000879	Prbj.g_00163	Praz.g_01191
OG0000880	Prbj.g_00162	Praz.g_01190
OG0000881	Prbj.g_00161	Praz.g_01189
OG0000882	Prbj.g_01717	Praz.g_01188
OG0000883	Prbj.g_01719	Praz.g_01187
OG0000884	Prbj.g_01721	Praz.g_01185
OG0000885	Prbj.g_01722	Praz.g_01184
OG0000886	Prbj.g_01723	Praz.g_01183
OG0000887	Prbj.g_01724	Praz.g_01182
OG0000888	Prbj.g_01725	Praz.g_01181
OG0000889	Prbj.g_01729	Praz.g_01178
OG0000890	Prbj.g_01732	Praz.g_01177
OG0000891	Prbj.g_01733	Praz.g_01176
OG0000892	Prbj.g_01736	Praz.g_01174
OG0000893	Prbj.g_01737	Praz.g_01173
OG0000894	Prbj.g_01738	Praz.g_01172
OG0000895	Prbj.g_01739	Praz.g_01171
OG0000896	Prbj.g_01740	Praz.g_01170
OG0000897	Prbj.g_01741	Praz.g_01169
OG0000898	Prbj.g_01744	Praz.g_01167
OG0000899	Prbj.g_01745	Praz.g_01166
OG0000900	Prbj.g_00669	Praz.g_01157
OG0000901	Prbj.g_00121	Praz.g_01153
OG0000902	Prbj.g_00094	Praz.g_01152
OG0000903	Prbj.g_02508	Praz.g_01151
OG0000904	Prbj.g_00687	Praz.g_01149
OG0000905	Prbj.g_01837	Praz.g_01147
OG0000906	Prbj.g_02689	Praz.g_01145
OG0000907	Prbj.g_02521	Praz.g_01144
OG0000908	Prbj.g_00873	Praz.g_01141
OG0000909	Prbj.g_01640	Praz.g_01137
OG0000910	Prbj.g_01641	Praz.g_01136
OG0000911	Prbj.g_01642	Praz.g_01135
OG0000912	Prbj.g_01643	Praz.g_01134
OG0000913	Prbj.g_01644	Praz.g_01133
OG0000914	Prbj.g_01645	Praz.g_01132
OG0000915	Prbj.g_01646	Praz.g_01131
OG0000916	Prbj.g_01647	Praz.g_01130
OG0000917	Prbj.g_01649	Praz.g_01129
OG0000918	Prbj.g_01650	Praz.g_01128
OG0000919	Prbj.g_01651	Praz.g_01127
OG0000920	Prbj.g_01652	Praz.g_01126
OG0000921	Prbj.g_01653	Praz.g_01125
OG0000922	Prbj.g_01654	Praz.g_01124
OG0000923	Prbj.g_01655	Praz.g_01123
OG0000924	Prbj.g_01656	Praz.g_01122
OG0000925	Prbj.g_01657	Praz.g_01121
OG0000926	Prbj.g_01514	Praz.g_01097
OG0000927	Prbj.g_01304	Praz.g_01059
OG0000928	Prbj.g_01303	Praz.g_01058
OG0000929	Prbj.g_01302	Praz.g_01057
OG0000930	Prbj.g_01294	Praz.g_01056
OG0000931	Prbj.g_01293	Praz.g_01055
OG0000932	Prbj.g_01041	Praz.g_01053
OG0000933	Prbj.g_01043	Praz.g_01052
OG0000934	Prbj.g_01044	Praz.g_01051
OG0000935	Prbj.g_01045	Praz.g_01050
OG0000936	Prbj.g_01046	Praz.g_01049
OG0000937	Prbj.g_01047	Praz.g_01048
OG0000938	Prbj.g_01049	Praz.g_01047
OG0000939	Prbj.g_01050	Praz.g_01046
OG0000940	Prbj.g_01052	Praz.g_01045
OG0000941	Prbj.g_01054	Praz.g_01043
OG0000942	Prbj.g_01055	Praz.g_01042
OG0000943	Prbj.g_01058	Praz.g_01039
OG0000944	Prbj.g_01067	Praz.g_01038
OG0000945	Prbj.g_01068	Praz.g_01037
OG0000946	Prbj.g_01069	Praz.g_01036
OG0000947	Prbj.g_01070	Praz.g_01035
OG0000948	Prbj.g_01071	Praz.g_01034
OG0000949	Prbj.g_01072	Praz.g_01033
OG0000950	Prbj.g_01073	Praz.g_01032
OG0000951	Prbj.g_01074	Praz.g_01031
OG0000952	Prbj.g_01075	Praz.g_01030
OG0000953	Prbj.g_01076	Praz.g_01029
OG0000954	Prbj.g_01077	Praz.g_01028
OG0000955	Prbj.g_01078	Praz.g_01027
OG0000956	Prbj.g_01079	Praz.g_01026
OG0000957	Prbj.g_01080	Praz.g_01025
OG0000958	Prbj.g_00631	Praz.g_01024
OG0000959	Prbj.g_00632	Praz.g_01023
OG0000960	Prbj.g_00633	Praz.g_01022
OG0000961	Prbj.g_00640	Praz.g_01018
OG0000962	Prbj.g_00642	Praz.g_01017
OG0000963	Prbj.g_00643	Praz.g_01016
OG0000964	Prbj.g_00646	Praz.g_01014
OG0000965	Prbj.g_00647	Praz.g_01013
OG0000966	Prbj.g_00648	Praz.g_01012
OG0000967	Prbj.g_00649	Praz.g_01011
OG0000968	Prbj.g_00650	Praz.g_01010
OG0000969	Prbj.g_00651	Praz.g_01009
OG0000970	Prbj.g_00652	Praz.g_01008
OG0000971	Prbj.g_00653	Praz.g_01007
OG0000972	Prbj.g_00654	Praz.g_01006
OG0000973	Prbj.g_00655	Praz.g_01005
OG0000974	Prbj.g_00657	Praz.g_01003
OG0000975	Prbj.g_00036	Praz.g_01000
OG0000976	Prbj.g_01674	Praz.g_00998
OG0000977	Prbj.g_01684	Praz.g_00997
OG0000978	Prbj.g_01686	Praz.g_00996
OG0000979	Prbj.g_01688	Praz.g_00994
OG0000980	Prbj.g_01689	Praz.g_00993
OG0000981	Prbj.g_02538	Praz.g_00992
OG0000982	Prbj.g_01690	Praz.g_00991
OG0000983	Prbj.g_01692	Praz.g_00989
OG0000984	Prbj.g_01693	Praz.g_00988
OG0000985	Prbj.g_01694	Praz.g_00987
OG0000986	Prbj.g_01696	Praz.g_00986
OG0000987	Prbj.g_01697	Praz.g_00985
OG0000988	Prbj.g_01699	Praz.g_00984
OG0000989	Prbj.g_01700	Praz.g_00983
OG0000990	Prbj.g_01701	Praz.g_00982
OG0000991	Prbj.g_01702	Praz.g_00981
OG0000992	Prbj.g_01703	Praz.g_00980
OG0000993	Prbj.g_01704	Praz.g_00979
OG0000994	Prbj.g_01705	Praz.g_00978
OG0000995	Prbj.g_01707	Praz.g_00977
OG0000996	Prbj.g_01708	Praz.g_00976
OG0000997	Prbj.g_01709	Praz.g_00975
OG0000998	Prbj.g_01710	Praz.g_00974
OG0000999	Prbj.g_01711	Praz.g_00973
OG0001000	Prbj.g_01712	Praz.g_00972
OG0001001	Prbj.g_01713	Praz.g_00970
OG0001002	Prbj.g_00888	Praz.g_00969
OG0001003	Prbj.g_00887	Praz.g_00968
OG0001004	Prbj.g_00185	Praz.g_00967
OG0001005	Prbj.g_00884	Praz.g_00966
OG0001006	Prbj.g_00883	Praz.g_00965
OG0001007	Prbj.g_00882	Praz.g_00964
OG0001008	Prbj.g_00880	Praz.g_00962
OG0001009	Prbj.g_00879	Praz.g_00961
OG0001010	Prbj.g_02535	Praz.g_00953
OG0001011	Prbj.g_02561	Praz.g_00946
OG0001012	Prbj.g_02429	Praz.g_00918
OG0001013	Prbj.g_00868	Praz.g_00883
OG0001014	Prbj.g_00867	Praz.g_00882
OG0001015	Prbj.g_00856	Praz.g_00876
OG0001016	Prbj.g_00855	Praz.g_00875
OG0001017	Prbj.g_00854	Praz.g_00874
OG0001018	Prbj.g_00852	Praz.g_00873
OG0001019	Prbj.g_00495	Praz.g_00871
OG0001020	Prbj.g_00494	Praz.g_00870
OG0001021	Prbj.g_00493	Praz.g_00869
OG0001022	Prbj.g_00492	Praz.g_00868
OG0001023	Prbj.g_00491	Praz.g_00867
OG0001024	Prbj.g_00489	Praz.g_00866
OG0001025	Prbj.g_00488	Praz.g_00865
OG0001026	Prbj.g_00487	Praz.g_00863
OG0001027	Prbj.g_00486	Praz.g_00862
OG0001028	Prbj.g_00485	Praz.g_00861
OG0001029	Prbj.g_00484	Praz.g_00860
OG0001030	Prbj.g_00483	Praz.g_00859
OG0001031	Prbj.g_00482	Praz.g_00858
OG0001032	Prbj.g_00481	Praz.g_00857
OG0001033	Prbj.g_00480	Praz.g_00856
OG0001034	Prbj.g_00478	Praz.g_00855
OG0001035	Prbj.g_00476	Praz.g_00853
OG0001036	Prbj.g_00475	Praz.g_00852
OG0001037	Prbj.g_00473	Praz.g_00851
OG0001038	Prbj.g_00472	Praz.g_00850
OG0001039	Prbj.g_00471	Praz.g_00849
OG0001040	Prbj.g_00470	Praz.g_00848
OG0001041	Prbj.g_00469	Praz.g_00847
OG0001042	Prbj.g_00467	Praz.g_00846
OG0001043	Prbj.g_00466	Praz.g_00845
OG0001044	Prbj.g_00465	Praz.g_00844
OG0001045	Prbj.g_00464	Praz.g_00843
OG0001046	Prbj.g_00463	Praz.g_00842
OG0001047	Prbj.g_00459	Praz.g_00839
OG0001048	Prbj.g_00457	Praz.g_00837
OG0001049	Prbj.g_00456	Praz.g_00836
OG0001050	Prbj.g_00455	Praz.g_00835
OG0001051	Prbj.g_00454	Praz.g_00834
OG0001052	Prbj.g_00453	Praz.g_00833
OG0001053	Prbj.g_00451	Praz.g_00831
OG0001054	Prbj.g_00449	Praz.g_00830
OG0001055	Prbj.g_00448	Praz.g_00829
OG0001056	Prbj.g_00447	Praz.g_00828
OG0001057	Prbj.g_00446	Praz.g_00827
OG0001058	Prbj.g_00445	Praz.g_00826
OG0001059	Prbj.g_00444	Praz.g_00825
OG0001060	Prbj.g_00443	Praz.g_00824
OG0001061	Prbj.g_00442	Praz.g_00823
OG0001062	Prbj.g_00428	Praz.g_00822
OG0001063	Prbj.g_00427	Praz.g_00821
OG0001064	Prbj.g_00425	Praz.g_00340
OG0001065	Prbj.g_02660	Praz.g_00335
OG0001066	Prbj.g_02657	Praz.g_00334
OG0001067	Prbj.g_02656	Praz.g_00333
OG0001068	Prbj.g_02652	Praz.g_00331
OG0001069	Prbj.g_02651	Praz.g_00330
OG0001070	Prbj.g_02650	Praz.g_00329
OG0001071	Prbj.g_02649	Praz.g_00328
OG0001072	Prbj.g_02648	Praz.g_00327
OG0001073	Prbj.g_02647	Praz.g_00326
OG0001074	Prbj.g_02646	Praz.g_00325
OG0001075	Prbj.g_02645	Praz.g_00324
OG0001076	Prbj.g_02644	Praz.g_00323
OG0001077	Prbj.g_02643	Praz.g_00322
OG0001078	Prbj.g_02641	Praz.g_00321
OG0001079	Prbj.g_02640	Praz.g_00320
OG0001080	Prbj.g_02639	Praz.g_00319
OG0001081	Prbj.g_01027	Praz.g_00316
OG0001082	Prbj.g_01028	Praz.g_00315
OG0001083	Prbj.g_01032	Praz.g_00314
OG0001084	Prbj.g_01030	Praz.g_00312
OG0001085	Prbj.g_01029	Praz.g_00311
OG0001086	Prbj.g_01033	Praz.g_00310
OG0001087	Prbj.g_01034	Praz.g_00309
OG0001088	Prbj.g_02635	Praz.g_00308
OG0001089	Prbj.g_01025	Praz.g_00305
OG0001090	Prbj.g_01023	Praz.g_00303
OG0001091	Prbj.g_01022	Praz.g_00302
OG0001092	Prbj.g_01021	Praz.g_00301
OG0001093	Prbj.g_01020	Praz.g_00300
OG0001094	Prbj.g_01019	Praz.g_00299
OG0001095	Prbj.g_01018	Praz.g_00298
OG0001096	Prbj.g_01017	Praz.g_00297
OG0001097	Prbj.g_01016	Praz.g_00296
OG0001098	Prbj.g_01015	Praz.g_00295
OG0001099	Prbj.g_01014	Praz.g_00294
OG0001100	Prbj.g_01013	Praz.g_00293
OG0001101	Prbj.g_01012	Praz.g_00292
OG0001102	Prbj.g_01011	Praz.g_00291
OG0001103	Prbj.g_01010	Praz.g_00290
OG0001104	Prbj.g_01009	Praz.g_00289
OG0001105	Prbj.g_01008	Praz.g_00288
OG0001106	Prbj.g_01007	Praz.g_00287
OG0001107	Prbj.g_01006	Praz.g_00286
OG0001108	Prbj.g_01005	Praz.g_00285
OG0001109	Prbj.g_01004	Praz.g_00284
OG0001110	Prbj.g_01003	Praz.g_00283
OG0001111	Prbj.g_01002	Praz.g_00282
OG0001112	Prbj.g_01001	Praz.g_00281
OG0001113	Prbj.g_01000	Praz.g_00280
OG0001114	Prbj.g_00999	Praz.g_00279
OG0001115	Prbj.g_00998	Praz.g_00278
OG0001116	Prbj.g_00997	Praz.g_00277
OG0001117	Prbj.g_00996	Praz.g_00276
OG0001118	Prbj.g_00995	Praz.g_00275
OG0001119	Prbj.g_00994	Praz.g_00274
OG0001120	Prbj.g_00993	Praz.g_00273
OG0001121	Prbj.g_00990	Praz.g_00271
OG0001122	Prbj.g_00989	Praz.g_00270
OG0001123	Prbj.g_00988	Praz.g_00269
OG0001124	Prbj.g_00986	Praz.g_00267
OG0001125	Prbj.g_00984	Praz.g_00265
OG0001126	Prbj.g_00983	Praz.g_00264
OG0001127	Prbj.g_00414	Praz.g_00262
OG0001128	Prbj.g_00413	Praz.g_00261
OG0001129	Prbj.g_00410	Praz.g_00260
OG0001130	Prbj.g_00407	Praz.g_00257
OG0001131	Prbj.g_00406	Praz.g_00256
