Orthogroup	Praz	Pral
OG0000585	Praz.g_01665	Pral.g_01467
OG0000586	Praz.g_01663	Pral.g_01469
OG0000587	Praz.g_01662	Pral.g_01470
OG0000588	Praz.g_01660	Pral.g_01772
OG0000589	Praz.g_01659	Pral.g_01771
OG0000590	Praz.g_01657	Pral.g_01769
OG0000591	Praz.g_01651	Pral.g_01763
OG0000592	Praz.g_01650	Pral.g_01762
OG0000593	Praz.g_01649	Pral.g_01761
OG0000594	Praz.g_01647	Pral.g_01758
OG0000595	Praz.g_01646	Pral.g_01757
OG0000596	Praz.g_01645	Pral.g_01756
OG0000597	Praz.g_01643	Pral.g_01754
OG0000598	Praz.g_01642	Pral.g_01753
OG0000599	Praz.g_01641	Pral.g_01752
OG0000600	Praz.g_01640	Pral.g_01751
OG0000601	Praz.g_01638	Pral.g_01748
OG0000602	Praz.g_01637	Pral.g_01747
OG0000603	Praz.g_01636	Pral.g_01746
OG0000604	Praz.g_01635	Pral.g_01743
OG0000605	Praz.g_01634	Pral.g_01742
OG0000606	Praz.g_01633	Pral.g_01741
OG0000607	Praz.g_01631	Pral.g_01739
OG0000608	Praz.g_01630	Pral.g_01737
OG0000609	Praz.g_01626	Pral.g_00399
OG0000610	Praz.g_01625	Pral.g_01691
OG0000611	Praz.g_01606	Pral.g_01728
OG0000612	Praz.g_01605	Pral.g_01727
OG0000613	Praz.g_01604	Pral.g_01726
OG0000614	Praz.g_01603	Pral.g_01725
OG0000615	Praz.g_01601	Pral.g_01723
OG0000616	Praz.g_01600	Pral.g_01722
OG0000617	Praz.g_01599	Pral.g_01721
OG0000618	Praz.g_01598	Pral.g_01720
OG0000619	Praz.g_01597	Pral.g_01719
OG0000620	Praz.g_01596	Pral.g_01718
OG0000621	Praz.g_01595	Pral.g_01717
OG0000622	Praz.g_01594	Pral.g_01716
OG0000623	Praz.g_01593	Pral.g_01715
OG0000624	Praz.g_01592	Pral.g_01713
OG0000625	Praz.g_01591	Pral.g_01712
OG0000626	Praz.g_01590	Pral.g_01711
OG0000627	Praz.g_01589	Pral.g_01709
OG0000628	Praz.g_01588	Pral.g_01708
OG0000629	Praz.g_01587	Pral.g_01707
OG0000630	Praz.g_01586	Pral.g_01706
OG0000631	Praz.g_01584	Pral.g_01704
OG0000632	Praz.g_01571	Pral.g_01895
OG0000633	Praz.g_01567	Pral.g_00023
OG0000634	Praz.g_01554	Pral.g_01037
OG0000635	Praz.g_01547	Pral.g_01635
OG0000636	Praz.g_01546	Pral.g_01636
OG0000637	Praz.g_01545	Pral.g_01637
OG0000638	Praz.g_01534	Pral.g_00701
OG0000639	Praz.g_01525	Pral.g_01663
OG0000640	Praz.g_01523	Pral.g_01660
OG0000641	Praz.g_01521	Pral.g_01658
OG0000642	Praz.g_01520	Pral.g_01657
OG0000643	Praz.g_01519	Pral.g_01656
OG0000644	Praz.g_01518	Pral.g_01482
OG0000645	Praz.g_01517	Pral.g_01483
OG0000646	Praz.g_01516	Pral.g_01484
OG0000647	Praz.g_01515	Pral.g_01485
OG0000648	Praz.g_01513	Pral.g_01487
OG0000649	Praz.g_01512	Pral.g_01488
OG0000650	Praz.g_01511	Pral.g_01489
OG0000651	Praz.g_01510	Pral.g_01490
OG0000652	Praz.g_01509	Pral.g_01491
OG0000653	Praz.g_01508	Pral.g_01492
OG0000654	Praz.g_01506	Pral.g_01494
OG0000655	Praz.g_01504	Pral.g_01496
OG0000656	Praz.g_01503	Pral.g_01497
OG0000657	Praz.g_01502	Pral.g_01498
OG0000658	Praz.g_01501	Pral.g_01499
OG0000659	Praz.g_01500	Pral.g_01500
OG0000660	Praz.g_01499	Pral.g_01501
OG0000661	Praz.g_01498	Pral.g_01502
OG0000662	Praz.g_01497	Pral.g_01504
OG0000663	Praz.g_01496	Pral.g_01505
OG0000664	Praz.g_01495	Pral.g_01506
OG0000665	Praz.g_01494	Pral.g_01507
OG0000666	Praz.g_01493	Pral.g_01508
OG0000667	Praz.g_01492	Pral.g_01509
OG0000668	Praz.g_01491	Pral.g_01510
OG0000669	Praz.g_01489	Pral.g_01512
OG0000670	Praz.g_01488	Pral.g_01513
OG0000671	Praz.g_01487	Pral.g_01514
OG0000672	Praz.g_01486	Pral.g_01515
OG0000673	Praz.g_01485	Pral.g_01516
OG0000674	Praz.g_01484	Pral.g_01517
OG0000675	Praz.g_01482	Pral.g_01518
OG0000676	Praz.g_01481	Pral.g_01519
OG0000677	Praz.g_01478	Pral.g_01522
OG0000678	Praz.g_01476	Pral.g_01524
OG0000679	Praz.g_01475	Pral.g_01525
OG0000680	Praz.g_01474	Pral.g_01526
OG0000681	Praz.g_01473	Pral.g_01527
OG0000682	Praz.g_01472	Pral.g_01528
OG0000683	Praz.g_01470	Pral.g_01530
OG0000684	Praz.g_01469	Pral.g_01531
OG0000685	Praz.g_01468	Pral.g_01532
OG0000686	Praz.g_01467	Pral.g_01533
OG0000687	Praz.g_01466	Pral.g_01534
OG0000688	Praz.g_01465	Pral.g_01535
OG0000689	Praz.g_01464	Pral.g_01536
OG0000690	Praz.g_01463	Pral.g_01537
OG0000691	Praz.g_01462	Pral.g_01538
OG0000692	Praz.g_01460	Pral.g_01542
OG0000693	Praz.g_01459	Pral.g_01543
OG0000694	Praz.g_01458	Pral.g_01544
OG0000695	Praz.g_01457	Pral.g_01545
OG0000696	Praz.g_01456	Pral.g_01546
OG0000697	Praz.g_01454	Pral.g_01548
OG0000698	Praz.g_01452	Pral.g_01552
OG0000699	Praz.g_01451	Pral.g_01553
OG0000700	Praz.g_01424	Pral.g_01820
OG0000701	Praz.g_01420	Pral.g_01815
OG0000702	Praz.g_01417	Pral.g_01809
OG0000703	Praz.g_01416	Pral.g_01807
OG0000704	Praz.g_01415	Pral.g_01806
OG0000705	Praz.g_01414	Pral.g_01805
OG0000706	Praz.g_01413	Pral.g_01804
OG0000707	Praz.g_01411	Pral.g_01802
OG0000708	Praz.g_01410	Pral.g_01801
OG0000709	Praz.g_01408	Pral.g_01799
OG0000710	Praz.g_01407	Pral.g_01798
OG0000711	Praz.g_01406	Pral.g_01797
OG0000712	Praz.g_01405	Pral.g_01796
OG0000713	Praz.g_01404	Pral.g_01795
OG0000714	Praz.g_01402	Pral.g_01793
OG0000715	Praz.g_01401	Pral.g_01792
OG0000716	Praz.g_01399	Pral.g_01790
OG0000717	Praz.g_01398	Pral.g_01789
OG0000718	Praz.g_01397	Pral.g_01788
OG0000719	Praz.g_01395	Pral.g_01786
OG0000720	Praz.g_01394	Pral.g_01785
OG0000721	Praz.g_01392	Pral.g_01782
OG0000722	Praz.g_01391	Pral.g_01781
OG0000723	Praz.g_01390	Pral.g_01780
OG0000724	Praz.g_01388	Pral.g_01778
OG0000725	Praz.g_01387	Pral.g_01777
OG0000726	Praz.g_01386	Pral.g_01776
OG0000727	Praz.g_01385	Pral.g_01775
OG0000728	Praz.g_01384	Pral.g_01774
OG0000729	Praz.g_01383	Pral.g_01773
OG0000730	Praz.g_01382	Pral.g_01472
OG0000731	Praz.g_01381	Pral.g_01474
OG0000732	Praz.g_01380	Pral.g_01475
OG0000733	Praz.g_01379	Pral.g_01476
OG0000734	Praz.g_01378	Pral.g_01477
OG0000735	Praz.g_01376	Pral.g_01479
OG0000736	Praz.g_01375	Pral.g_01480
OG0000737	Praz.g_01374	Pral.g_01481
OG0000738	Praz.g_01373	Pral.g_01655
OG0000739	Praz.g_01372	Pral.g_01654
OG0000740	Praz.g_01371	Pral.g_01653
OG0000741	Praz.g_01370	Pral.g_01652
OG0000742	Praz.g_01368	Pral.g_01650
OG0000743	Praz.g_01367	Pral.g_01649
OG0000744	Praz.g_01366	Pral.g_01647
OG0000745	Praz.g_01365	Pral.g_01646
OG0000746	Praz.g_01364	Pral.g_01645
OG0000747	Praz.g_01363	Pral.g_01644
OG0000748	Praz.g_01362	Pral.g_01643
OG0000749	Praz.g_01361	Pral.g_01642
OG0000750	Praz.g_01360	Pral.g_01640
OG0000751	Praz.g_01359	Pral.g_01639
OG0000752	Praz.g_01358	Pral.g_01605
OG0000753	Praz.g_01356	Pral.g_01634
OG0000754	Praz.g_01355	Pral.g_01633
OG0000755	Praz.g_01354	Pral.g_01632
OG0000756	Praz.g_01353	Pral.g_01630
OG0000757	Praz.g_01352	Pral.g_01629
OG0000758	Praz.g_01351	Pral.g_01628
OG0000759	Praz.g_01349	Pral.g_01626
OG0000760	Praz.g_01348	Pral.g_01625
OG0000761	Praz.g_01347	Pral.g_01624
OG0000762	Praz.g_01345	Pral.g_01622
OG0000763	Praz.g_01344	Pral.g_01621
OG0000764	Praz.g_01343	Pral.g_01620
OG0000765	Praz.g_01342	Pral.g_01619
OG0000766	Praz.g_01341	Pral.g_01618
OG0000767	Praz.g_01339	Pral.g_01616
OG0000768	Praz.g_01338	Pral.g_01615
OG0000769	Praz.g_01337	Pral.g_01614
OG0000770	Praz.g_01336	Pral.g_01613
OG0000771	Praz.g_01335	Pral.g_01612
OG0000772	Praz.g_01334	Pral.g_00050
OG0000773	Praz.g_01333	Pral.g_01611
OG0000774	Praz.g_01332	Pral.g_01610
OG0000775	Praz.g_01331	Pral.g_01578
OG0000776	Praz.g_01329	Pral.g_01579
OG0000777	Praz.g_01327	Pral.g_01580
OG0000778	Praz.g_01326	Pral.g_01581
OG0000779	Praz.g_01325	Pral.g_01582
OG0000780	Praz.g_01323	Pral.g_01584
OG0000781	Praz.g_01321	Pral.g_01586
OG0000782	Praz.g_01320	Pral.g_01587
OG0000783	Praz.g_01308	Pral.g_01590
OG0000784	Praz.g_01306	Pral.g_01592
OG0000785	Praz.g_01305	Pral.g_01593
OG0000786	Praz.g_01304	Pral.g_01594
OG0000787	Praz.g_01303	Pral.g_01595
OG0000788	Praz.g_01299	Pral.g_01600
OG0000789	Praz.g_01297	Pral.g_01603
OG0000790	Praz.g_01296	Pral.g_01604
OG0000791	Praz.g_01294	Pral.g_01607
OG0000792	Praz.g_01293	Pral.g_01608
OG0000793	Praz.g_01292	Pral.g_01609
OG0000794	Praz.g_01290	Pral.g_01575
OG0000795	Praz.g_01287	Pral.g_01571
OG0000796	Praz.g_01286	Pral.g_01570
OG0000797	Praz.g_01284	Pral.g_01569
OG0000798	Praz.g_01283	Pral.g_01568
OG0000799	Praz.g_01282	Pral.g_01567
OG0000800	Praz.g_01281	Pral.g_01566
OG0000801	Praz.g_00064	Pral.g_01563
OG0000802	Praz.g_00065	Pral.g_01562
OG0000803	Praz.g_00067	Pral.g_01560
OG0000804	Praz.g_00068	Pral.g_01559
OG0000805	Praz.g_00069	Pral.g_01558
OG0000806	Praz.g_00071	Pral.g_01556
OG0000807	Praz.g_00096	Pral.g_01321
OG0000808	Praz.g_00105	Pral.g_01033
OG0000809	Praz.g_00108	Pral.g_01327
OG0000810	Praz.g_00109	Pral.g_01032
OG0000811	Praz.g_00116	Pral.g_01311
OG0000812	Praz.g_00060	Pral.g_01324
OG0000813	Praz.g_00056	Pral.g_00692
OG0000814	Praz.g_00054	Pral.g_01141
OG0000815	Praz.g_00040	Pral.g_01314
OG0000816	Praz.g_00024	Pral.g_00077
OG0000817	Praz.g_00023	Pral.g_00076
OG0000818	Praz.g_00018	Pral.g_01902
OG0000819	Praz.g_00011	Pral.g_01346
OG0000820	Praz.g_00007	Pral.g_01351
OG0000821	Praz.g_00005	Pral.g_01353
OG0000822	Praz.g_00004	Pral.g_01354
OG0000823	Praz.g_00003	Pral.g_01355
OG0000824	Praz.g_00002	Pral.g_01356
OG0000825	Praz.g_00001	Pral.g_01357
OG0000826	Praz.g_00763	Pral.g_01358
OG0000827	Praz.g_00762	Pral.g_01359
OG0000828	Praz.g_00761	Pral.g_01360
OG0000829	Praz.g_00760	Pral.g_01361
OG0000830	Praz.g_00759	Pral.g_01363
OG0000831	Praz.g_00756	Pral.g_01366
OG0000832	Praz.g_00754	Pral.g_01368
OG0000833	Praz.g_00753	Pral.g_01369
OG0000834	Praz.g_00751	Pral.g_01370
OG0000835	Praz.g_00750	Pral.g_01371
OG0000836	Praz.g_00749	Pral.g_01372
OG0000837	Praz.g_00747	Pral.g_01376
OG0000838	Praz.g_00746	Pral.g_01377
OG0000839	Praz.g_00745	Pral.g_01378
OG0000840	Praz.g_00744	Pral.g_01379
OG0000841	Praz.g_00743	Pral.g_01380
OG0000842	Praz.g_00742	Pral.g_01382
OG0000843	Praz.g_00741	Pral.g_01383
OG0000844	Praz.g_00740	Pral.g_01384
OG0000845	Praz.g_00739	Pral.g_01385
OG0000846	Praz.g_00736	Pral.g_01388
OG0000847	Praz.g_00734	Pral.g_01390
OG0000848	Praz.g_00733	Pral.g_01391
OG0000849	Praz.g_00732	Pral.g_01394
OG0000850	Praz.g_00731	Pral.g_01395
OG0000851	Praz.g_00730	Pral.g_01399
OG0000852	Praz.g_00728	Pral.g_01401
OG0000853	Praz.g_00727	Pral.g_01403
OG0000854	Praz.g_00725	Pral.g_01404
OG0000855	Praz.g_00724	Pral.g_01405
OG0000856	Praz.g_00723	Pral.g_01406
OG0000857	Praz.g_00722	Pral.g_01407
OG0000858	Praz.g_00721	Pral.g_01408
OG0000859	Praz.g_00720	Pral.g_01409
OG0000860	Praz.g_00719	Pral.g_01410
OG0000861	Praz.g_00718	Pral.g_01411
OG0000862	Praz.g_00717	Pral.g_01412
OG0000863	Praz.g_00716	Pral.g_01413
OG0000864	Praz.g_00715	Pral.g_01414
OG0000865	Praz.g_00714	Pral.g_01415
OG0000866	Praz.g_00713	Pral.g_01416
OG0000867	Praz.g_00712	Pral.g_01417
OG0000868	Praz.g_00711	Pral.g_01419
OG0000869	Praz.g_00709	Pral.g_01421
OG0000870	Praz.g_00708	Pral.g_01422
OG0000871	Praz.g_00706	Pral.g_01423
OG0000872	Praz.g_00705	Pral.g_01424
OG0000873	Praz.g_00703	Pral.g_01426
OG0000874	Praz.g_00702	Pral.g_01427
OG0000875	Praz.g_00701	Pral.g_01428
OG0000876	Praz.g_00700	Pral.g_01429
OG0000877	Praz.g_00698	Pral.g_00456
OG0000878	Praz.g_01205	Pral.g_01893
OG0000879	Praz.g_01191	Pral.g_01292
OG0000880	Praz.g_01190	Pral.g_01291
OG0000881	Praz.g_01189	Pral.g_01290
OG0000882	Praz.g_01188	Pral.g_01289
OG0000883	Praz.g_01187	Pral.g_01288
OG0000884	Praz.g_01185	Pral.g_01286
OG0000885	Praz.g_01184	Pral.g_01285
OG0000886	Praz.g_01183	Pral.g_01284
OG0000887	Praz.g_01182	Pral.g_01283
OG0000888	Praz.g_01181	Pral.g_01282
OG0000889	Praz.g_01178	Pral.g_01279
OG0000890	Praz.g_01177	Pral.g_01278
OG0000891	Praz.g_01176	Pral.g_01277
OG0000892	Praz.g_01174	Pral.g_01275
OG0000893	Praz.g_01173	Pral.g_01274
OG0000894	Praz.g_01172	Pral.g_01273
OG0000895	Praz.g_01171	Pral.g_01272
OG0000896	Praz.g_01170	Pral.g_01271
OG0000897	Praz.g_01169	Pral.g_01270
OG0000898	Praz.g_01167	Pral.g_01267
OG0000899	Praz.g_01166	Pral.g_01266
OG0000900	Praz.g_01157	Pral.g_01239
OG0000901	Praz.g_01153	Pral.g_01235
OG0000902	Praz.g_01152	Pral.g_00440
OG0000903	Praz.g_01151	Pral.g_01345
OG0000904	Praz.g_01149	Pral.g_01060
OG0000905	Praz.g_01147	Pral.g_01323
OG0000906	Praz.g_01145	Pral.g_01343
OG0000907	Praz.g_01144	Pral.g_01550
OG0000908	Praz.g_01141	Pral.g_01299
OG0000909	Praz.g_01137	Pral.g_01220
OG0000910	Praz.g_01136	Pral.g_01219
OG0000911	Praz.g_01135	Pral.g_01218
OG0000912	Praz.g_01134	Pral.g_01217
OG0000913	Praz.g_01133	Pral.g_01216
OG0000914	Praz.g_01132	Pral.g_01215
OG0000915	Praz.g_01131	Pral.g_01214
OG0000916	Praz.g_01130	Pral.g_01213
OG0000917	Praz.g_01129	Pral.g_01212
OG0000918	Praz.g_01128	Pral.g_01211
OG0000919	Praz.g_01127	Pral.g_01210
OG0000920	Praz.g_01126	Pral.g_01209
OG0000921	Praz.g_01125	Pral.g_01208
OG0000922	Praz.g_01124	Pral.g_01207
OG0000923	Praz.g_01123	Pral.g_01206
OG0000924	Praz.g_01122	Pral.g_01205
OG0000925	Praz.g_01121	Pral.g_01204
OG0000926	Praz.g_01097	Pral.g_00287
OG0000927	Praz.g_01059	Pral.g_01184
OG0000928	Praz.g_01058	Pral.g_01183
OG0000929	Praz.g_01057	Pral.g_01182
OG0000930	Praz.g_01056	Pral.g_01181
OG0000931	Praz.g_01055	Pral.g_01180
OG0000932	Praz.g_01053	Pral.g_01178
OG0000933	Praz.g_01052	Pral.g_01177
OG0000934	Praz.g_01051	Pral.g_01176
OG0000935	Praz.g_01050	Pral.g_01175
OG0000936	Praz.g_01049	Pral.g_01174
OG0000937	Praz.g_01048	Pral.g_01173
OG0000938	Praz.g_01047	Pral.g_01172
OG0000939	Praz.g_01046	Pral.g_01171
OG0000940	Praz.g_01045	Pral.g_01169
OG0000941	Praz.g_01043	Pral.g_01167
OG0000942	Praz.g_01042	Pral.g_01166
OG0000943	Praz.g_01039	Pral.g_01159
OG0000944	Praz.g_01038	Pral.g_01158
OG0000945	Praz.g_01037	Pral.g_01157
OG0000946	Praz.g_01036	Pral.g_01156
OG0000947	Praz.g_01035	Pral.g_01155
OG0000948	Praz.g_01034	Pral.g_01154
OG0000949	Praz.g_01033	Pral.g_01153
OG0000950	Praz.g_01032	Pral.g_01152
OG0000951	Praz.g_01031	Pral.g_01151
OG0000952	Praz.g_01030	Pral.g_01150
OG0000953	Praz.g_01029	Pral.g_01149
OG0000954	Praz.g_01028	Pral.g_01148
OG0000955	Praz.g_01027	Pral.g_01147
OG0000956	Praz.g_01026	Pral.g_01146
OG0000957	Praz.g_01025	Pral.g_01145
OG0000958	Praz.g_01024	Pral.g_01144
OG0000959	Praz.g_01023	Pral.g_01143
OG0000960	Praz.g_01022	Pral.g_01142
OG0000961	Praz.g_01018	Pral.g_01137
OG0000962	Praz.g_01017	Pral.g_01136
OG0000963	Praz.g_01016	Pral.g_01135
OG0000964	Praz.g_01014	Pral.g_01133
OG0000965	Praz.g_01013	Pral.g_01132
OG0000966	Praz.g_01012	Pral.g_01131
OG0000967	Praz.g_01011	Pral.g_01130
OG0000968	Praz.g_01010	Pral.g_01129
OG0000969	Praz.g_01009	Pral.g_01128
OG0000970	Praz.g_01008	Pral.g_01127
OG0000971	Praz.g_01007	Pral.g_01126
OG0000972	Praz.g_01006	Pral.g_01125
OG0000973	Praz.g_01005	Pral.g_01124
OG0000974	Praz.g_01003	Pral.g_01122
OG0000975	Praz.g_01000	Pral.g_01115
OG0000976	Praz.g_00998	Pral.g_01112
OG0000977	Praz.g_00997	Pral.g_01110
OG0000978	Praz.g_00996	Pral.g_01108
OG0000979	Praz.g_00994	Pral.g_01106
OG0000980	Praz.g_00993	Pral.g_01105
OG0000981	Praz.g_00992	Pral.g_01104
OG0000982	Praz.g_00991	Pral.g_01103
OG0000983	Praz.g_00989	Pral.g_01101
OG0000984	Praz.g_00988	Pral.g_01100
OG0000985	Praz.g_00987	Pral.g_01099
OG0000986	Praz.g_00986	Pral.g_01098
OG0000987	Praz.g_00985	Pral.g_01097
OG0000988	Praz.g_00984	Pral.g_01095
OG0000989	Praz.g_00983	Pral.g_01094
OG0000990	Praz.g_00982	Pral.g_01093
OG0000991	Praz.g_00981	Pral.g_01092
OG0000992	Praz.g_00980	Pral.g_01091
OG0000993	Praz.g_00979	Pral.g_01090
OG0000994	Praz.g_00978	Pral.g_01089
OG0000995	Praz.g_00977	Pral.g_01088
OG0000996	Praz.g_00976	Pral.g_01087
OG0000997	Praz.g_00975	Pral.g_01086
OG0000998	Praz.g_00974	Pral.g_01085
OG0000999	Praz.g_00973	Pral.g_01084
OG0001000	Praz.g_00972	Pral.g_01083
OG0001001	Praz.g_00970	Pral.g_01081
OG0001002	Praz.g_00969	Pral.g_01080
OG0001003	Praz.g_00968	Pral.g_01079
OG0001004	Praz.g_00967	Pral.g_01078
OG0001005	Praz.g_00966	Pral.g_01076
OG0001006	Praz.g_00965	Pral.g_01075
OG0001007	Praz.g_00964	Pral.g_01074
OG0001008	Praz.g_00962	Pral.g_01072
OG0001009	Praz.g_00961	Pral.g_01071
OG0001010	Praz.g_00953	Pral.g_00045
OG0001011	Praz.g_00946	Pral.g_01058
OG0001012	Praz.g_00918	Pral.g_01503
OG0001013	Praz.g_00883	Pral.g_00100
OG0001014	Praz.g_00882	Pral.g_00101
OG0001015	Praz.g_00876	Pral.g_00108
OG0001016	Praz.g_00875	Pral.g_00109
OG0001017	Praz.g_00874	Pral.g_00110
OG0001018	Praz.g_00873	Pral.g_00111
OG0001019	Praz.g_00871	Pral.g_00113
OG0001020	Praz.g_00870	Pral.g_00114
OG0001021	Praz.g_00869	Pral.g_00115
OG0001022	Praz.g_00868	Pral.g_00116
OG0001023	Praz.g_00867	Pral.g_00117
OG0001024	Praz.g_00866	Pral.g_00119
OG0001025	Praz.g_00865	Pral.g_00120
OG0001026	Praz.g_00863	Pral.g_00121
OG0001027	Praz.g_00862	Pral.g_00122
OG0001028	Praz.g_00861	Pral.g_00123
OG0001029	Praz.g_00860	Pral.g_00124
OG0001030	Praz.g_00859	Pral.g_00125
OG0001031	Praz.g_00858	Pral.g_00126
OG0001032	Praz.g_00857	Pral.g_00127
OG0001033	Praz.g_00856	Pral.g_00128
OG0001034	Praz.g_00855	Pral.g_00129
OG0001035	Praz.g_00853	Pral.g_00131
OG0001036	Praz.g_00852	Pral.g_00132
OG0001037	Praz.g_00851	Pral.g_00133
OG0001038	Praz.g_00850	Pral.g_00134
OG0001039	Praz.g_00849	Pral.g_00135
OG0001040	Praz.g_00848	Pral.g_00136
OG0001041	Praz.g_00847	Pral.g_00137
OG0001042	Praz.g_00846	Pral.g_00138
OG0001043	Praz.g_00845	Pral.g_00139
OG0001044	Praz.g_00844	Pral.g_00140
OG0001045	Praz.g_00843	Pral.g_00141
OG0001046	Praz.g_00842	Pral.g_00142
OG0001047	Praz.g_00839	Pral.g_00145
OG0001048	Praz.g_00837	Pral.g_00147
OG0001049	Praz.g_00836	Pral.g_00148
OG0001050	Praz.g_00835	Pral.g_00149
OG0001051	Praz.g_00834	Pral.g_00150
OG0001052	Praz.g_00833	Pral.g_00151
OG0001053	Praz.g_00831	Pral.g_00154
OG0001054	Praz.g_00830	Pral.g_00156
OG0001055	Praz.g_00829	Pral.g_00157
OG0001056	Praz.g_00828	Pral.g_00158
OG0001057	Praz.g_00827	Pral.g_00159
OG0001058	Praz.g_00826	Pral.g_00160
OG0001059	Praz.g_00825	Pral.g_00161
OG0001060	Praz.g_00824	Pral.g_00162
OG0001061	Praz.g_00823	Pral.g_00163
OG0001062	Praz.g_00822	Pral.g_00164
OG0001063	Praz.g_00821	Pral.g_00165
OG0001064	Praz.g_00340	Pral.g_00167
OG0001065	Praz.g_00335	Pral.g_00170
OG0001066	Praz.g_00334	Pral.g_00172
OG0001067	Praz.g_00333	Pral.g_00173
OG0001068	Praz.g_00331	Pral.g_00176
OG0001069	Praz.g_00330	Pral.g_00177
OG0001070	Praz.g_00329	Pral.g_00178
OG0001071	Praz.g_00328	Pral.g_00179
OG0001072	Praz.g_00327	Pral.g_00180
OG0001073	Praz.g_00326	Pral.g_00181
OG0001074	Praz.g_00325	Pral.g_00182
OG0001075	Praz.g_00324	Pral.g_00183
OG0001076	Praz.g_00323	Pral.g_00184
OG0001077	Praz.g_00322	Pral.g_00185
OG0001078	Praz.g_00321	Pral.g_00187
OG0001079	Praz.g_00320	Pral.g_00188
OG0001080	Praz.g_00319	Pral.g_00189
OG0001081	Praz.g_00316	Pral.g_00193
OG0001082	Praz.g_00315	Pral.g_00194
OG0001083	Praz.g_00314	Pral.g_00198
OG0001084	Praz.g_00312	Pral.g_00196
OG0001085	Praz.g_00311	Pral.g_00195
OG0001086	Praz.g_00310	Pral.g_00192
OG0001087	Praz.g_00309	Pral.g_00191
OG0001088	Praz.g_00308	Pral.g_00190
OG0001089	Praz.g_00305	Pral.g_00200
OG0001090	Praz.g_00303	Pral.g_00202
OG0001091	Praz.g_00302	Pral.g_00203
OG0001092	Praz.g_00301	Pral.g_00204
OG0001093	Praz.g_00300	Pral.g_00205
OG0001094	Praz.g_00299	Pral.g_00206
OG0001095	Praz.g_00298	Pral.g_00207
OG0001096	Praz.g_00297	Pral.g_00208
OG0001097	Praz.g_00296	Pral.g_00209
OG0001098	Praz.g_00295	Pral.g_00210
OG0001099	Praz.g_00294	Pral.g_00211
OG0001100	Praz.g_00293	Pral.g_00212
OG0001101	Praz.g_00292	Pral.g_00213
OG0001102	Praz.g_00291	Pral.g_00214
OG0001103	Praz.g_00290	Pral.g_00215
OG0001104	Praz.g_00289	Pral.g_00216
OG0001105	Praz.g_00288	Pral.g_00217
OG0001106	Praz.g_00287	Pral.g_00218
OG0001107	Praz.g_00286	Pral.g_00219
OG0001108	Praz.g_00285	Pral.g_00220
OG0001109	Praz.g_00284	Pral.g_00221
OG0001110	Praz.g_00283	Pral.g_00222
OG0001111	Praz.g_00282	Pral.g_00223
OG0001112	Praz.g_00281	Pral.g_00224
OG0001113	Praz.g_00280	Pral.g_00225
OG0001114	Praz.g_00279	Pral.g_00226
OG0001115	Praz.g_00278	Pral.g_00227
OG0001116	Praz.g_00277	Pral.g_00228
OG0001117	Praz.g_00276	Pral.g_00229
OG0001118	Praz.g_00275	Pral.g_00230
OG0001119	Praz.g_00274	Pral.g_00232
OG0001120	Praz.g_00273	Pral.g_01190
OG0001121	Praz.g_00271	Pral.g_00234
OG0001122	Praz.g_00270	Pral.g_00235
OG0001123	Praz.g_00269	Pral.g_00236
OG0001124	Praz.g_00267	Pral.g_00238
OG0001125	Praz.g_00265	Pral.g_00240
OG0001126	Praz.g_00264	Pral.g_00241
OG0001127	Praz.g_00262	Pral.g_00244
OG0001128	Praz.g_00261	Pral.g_00245
OG0001129	Praz.g_00260	Pral.g_00246
OG0001130	Praz.g_00257	Pral.g_00249
OG0001131	Praz.g_00256	Pral.g_00250
OG0001132	Praz.g_00255	Pral.g_00251
OG0001133	Praz.g_00254	Pral.g_00252
OG0001134	Praz.g_00253	Pral.g_00253
OG0001135	Praz.g_00252	Pral.g_00254
OG0001136	Praz.g_00251	Pral.g_00255
OG0001137	Praz.g_00250	Pral.g_00256
OG0001138	Praz.g_00249	Pral.g_00257
OG0001139	Praz.g_00248	Pral.g_00259
OG0001140	Praz.g_00247	Pral.g_00260
OG0001141	Praz.g_00246	Pral.g_00261
OG0001142	Praz.g_00242	Pral.g_00266
OG0001143	Praz.g_00241	Pral.g_00267
OG0001144	Praz.g_00240	Pral.g_00268
OG0001145	Praz.g_00239	Pral.g_00269
OG0001146	Praz.g_00238	Pral.g_00270
OG0001147	Praz.g_00237	Pral.g_00271
OG0001148	Praz.g_00236	Pral.g_00272
OG0001149	Praz.g_00234	Pral.g_00274
OG0001150	Praz.g_00233	Pral.g_00275
OG0001151	Praz.g_00231	Pral.g_00278
OG0001152	Praz.g_00230	Pral.g_00279
OG0001153	Praz.g_00229	Pral.g_00280
OG0001154	Praz.g_00227	Pral.g_00282
OG0001155	Praz.g_00225	Pral.g_00284
OG0001156	Praz.g_00223	Pral.g_00286
OG0001157	Praz.g_00222	Pral.g_00288
OG0001158	Praz.g_00220	Pral.g_00290
OG0001159	Praz.g_00219	Pral.g_00291
OG0001160	Praz.g_00218	Pral.g_00292
OG0001161	Praz.g_00217	Pral.g_00293
OG0001162	Praz.g_00216	Pral.g_00294
OG0001163	Praz.g_00215	Pral.g_00295
OG0001164	Praz.g_00214	Pral.g_00296
OG0001165	Praz.g_00213	Pral.g_00297
OG0001166	Praz.g_00212	Pral.g_00298
