Orthogroup	Syao	Syak
OG0000583	Syao.g_01205	Syak.g_02749
OG0000584	Syao.g_01206	Syak.g_02750
OG0000585	Syao.g_01054	Syak.g_02753
OG0000586	Syao.g_01055	Syak.g_02754
OG0000587	Syao.g_01057	Syak.g_02756
OG0000588	Syao.g_00406	Syak.g_00004
OG0000589	Syao.g_01342	Syak.g_00008
OG0000590	Syao.g_01341	Syak.g_00009
OG0000591	Syao.g_01330	Syak.g_00017
OG0000592	Syao.g_01329	Syak.g_00018
OG0000593	Syao.g_00890	Syak.g_00031
OG0000594	Syao.g_00891	Syak.g_00032
OG0000595	Syao.g_00892	Syak.g_00033
OG0000596	Syao.g_00897	Syak.g_00038
OG0000597	Syao.g_00900	Syak.g_00041
OG0000598	Syao.g_00901	Syak.g_00042
OG0000599	Syao.g_00908	Syak.g_00045
OG0000600	Syao.g_00909	Syak.g_00046
OG0000601	Syao.g_00910	Syak.g_00047
OG0000602	Syao.g_00914	Syak.g_00053
OG0000603	Syao.g_00915	Syak.g_00054
OG0000604	Syao.g_00918	Syak.g_00056
OG0000606	Syao.g_00924	Syak.g_00326
OG0000607	Syao.g_00927	Syak.g_00329
OG0000608	Syao.g_00928	Syak.g_00330
OG0000609	Syao.g_00930	Syak.g_00332
OG0000610	Syao.g_00940	Syak.g_00347
OG0000611	Syao.g_00943	Syak.g_00350
OG0000612	Syao.g_00944	Syak.g_00351
OG0000613	Syao.g_01979	Syak.g_01525
OG0000614	Syao.g_00375	Syak.g_00705
OG0000615	Syao.g_00978	Syak.g_00393
OG0000616	Syao.g_02342	Syak.g_01810
OG0000617	Syao.g_00486	Syak.g_00799
OG0000618	Syao.g_00485	Syak.g_00798
OG0000619	Syao.g_00484	Syak.g_00797
OG0000620	Syao.g_00479	Syak.g_00779
OG0000621	Syao.g_00478	Syak.g_00780
OG0000622	Syao.g_00476	Syak.g_00781
OG0000623	Syao.g_00475	Syak.g_00782
OG0000624	Syao.g_00473	Syak.g_00784
OG0000625	Syao.g_00472	Syak.g_00785
OG0000626	Syao.g_00471	Syak.g_00786
OG0000627	Syao.g_00567	Syak.g_00561
OG0000628	Syao.g_00566	Syak.g_00560
OG0000629	Syao.g_00590	Syak.g_00556
OG0000630	Syao.g_00585	Syak.g_00552
OG0000631	Syao.g_00644	Syak.g_00545
OG0000632	Syao.g_00643	Syak.g_00544
OG0000633	Syao.g_00642	Syak.g_00542
OG0000634	Syao.g_00752	Syak.g_00430
OG0000635	Syao.g_00753	Syak.g_00431
OG0000636	Syao.g_00755	Syak.g_00433
OG0000637	Syao.g_00757	Syak.g_00435
OG0000638	Syao.g_00758	Syak.g_00436
OG0000639	Syao.g_00759	Syak.g_00437
OG0000640	Syao.g_00760	Syak.g_00438
OG0000641	Syao.g_00764	Syak.g_00442
OG0000642	Syao.g_00765	Syak.g_00443
OG0000643	Syao.g_00767	Syak.g_00444
OG0000644	Syao.g_00768	Syak.g_00445
OG0000645	Syao.g_00770	Syak.g_00447
OG0000646	Syao.g_00773	Syak.g_00450
OG0000647	Syao.g_00775	Syak.g_00452
OG0000648	Syao.g_00777	Syak.g_00456
OG0000649	Syao.g_00778	Syak.g_00457
OG0000650	Syao.g_00779	Syak.g_00458
OG0000651	Syao.g_00780	Syak.g_00459
OG0000652	Syao.g_00781	Syak.g_00460
OG0000653	Syao.g_00783	Syak.g_00462
OG0000654	Syao.g_00784	Syak.g_00625
OG0000655	Syao.g_00785	Syak.g_00624
OG0000656	Syao.g_00789	Syak.g_00621
OG0000657	Syao.g_00435	Syak.g_00609
OG0000658	Syao.g_00560	Syak.g_00606
OG0000659	Syao.g_00559	Syak.g_00605
OG0000660	Syao.g_00555	Syak.g_00601
OG0000661	Syao.g_00553	Syak.g_00599
OG0000662	Syao.g_00535	Syak.g_00597
OG0000663	Syao.g_00532	Syak.g_00594
OG0000664	Syao.g_00530	Syak.g_00593
OG0000665	Syao.g_01436	Syak.g_00086
OG0000666	Syao.g_02120	Syak.g_00078
OG0000667	Syao.g_01375	Syak.g_00340
OG0000668	Syao.g_02678	Syak.g_00643
OG0000669	Syao.g_00955	Syak.g_00363
OG0000670	Syao.g_00958	Syak.g_00366
OG0000671	Syao.g_00960	Syak.g_00368
OG0000672	Syao.g_00963	Syak.g_00371
OG0000673	Syao.g_00966	Syak.g_00374
OG0000674	Syao.g_00968	Syak.g_00376
OG0000675	Syao.g_00969	Syak.g_00377
OG0000676	Syao.g_00971	Syak.g_00379
OG0000677	Syao.g_00972	Syak.g_00380
OG0000678	Syao.g_00974	Syak.g_00386
OG0000679	Syao.g_00981	Syak.g_00397
OG0000680	Syao.g_00982	Syak.g_00398
OG0000681	Syao.g_00985	Syak.g_00401
OG0000682	Syao.g_00986	Syak.g_00402
OG0000683	Syao.g_00987	Syak.g_00403
OG0000684	Syao.g_00990	Syak.g_00409
OG0000685	Syao.g_00733	Syak.g_00411
OG0000686	Syao.g_00734	Syak.g_00412
OG0000687	Syao.g_00735	Syak.g_00413
OG0000688	Syao.g_00741	Syak.g_00418
OG0000689	Syao.g_00743	Syak.g_00421
OG0000690	Syao.g_00744	Syak.g_00422
OG0000691	Syao.g_00745	Syak.g_00423
OG0000692	Syao.g_00747	Syak.g_00424
OG0000693	Syao.g_00748	Syak.g_00426
OG0000694	Syao.g_00749	Syak.g_00427
OG0000695	Syao.g_00639	Syak.g_00540
OG0000696	Syao.g_00638	Syak.g_00539
OG0000697	Syao.g_00636	Syak.g_00538
OG0000698	Syao.g_00633	Syak.g_00535
OG0000699	Syao.g_00631	Syak.g_00534
OG0000700	Syao.g_00630	Syak.g_00533
OG0000701	Syao.g_00629	Syak.g_00532
OG0000702	Syao.g_00705	Syak.g_00522
OG0000703	Syao.g_00693	Syak.g_00521
OG0000704	Syao.g_00689	Syak.g_00519
OG0000705	Syao.g_00682	Syak.g_00511
OG0000706	Syao.g_00681	Syak.g_00510
OG0000707	Syao.g_00680	Syak.g_00509
OG0000708	Syao.g_00677	Syak.g_00506
OG0000709	Syao.g_00670	Syak.g_00498
OG0000710	Syao.g_00666	Syak.g_00494
OG0000711	Syao.g_00815	Syak.g_00466
OG0000712	Syao.g_00813	Syak.g_00464
OG0000713	Syao.g_00812	Syak.g_00463
OG0000714	Syao.g_00810	Syak.g_00629
OG0000715	Syao.g_00808	Syak.g_00631
OG0000716	Syao.g_00804	Syak.g_00635
OG0000717	Syao.g_00803	Syak.g_00636
OG0000718	Syao.g_00794	Syak.g_00640
OG0000719	Syao.g_00444	Syak.g_00642
OG0000720	Syao.g_00457	Syak.g_00655
OG0000721	Syao.g_00459	Syak.g_00657
OG0000722	Syao.g_00460	Syak.g_00658
OG0000723	Syao.g_00469	Syak.g_00790
OG0000724	Syao.g_00513	Syak.g_00749
OG0000725	Syao.g_00385	Syak.g_00731
OG0000726	Syao.g_00384	Syak.g_00730
OG0000727	Syao.g_00383	Syak.g_00729
OG0000728	Syao.g_00381	Syak.g_00727
OG0000729	Syao.g_02190	Syak.g_01683
OG0000730	Syao.g_01880	Syak.g_01248
OG0000731	Syao.g_01868	Syak.g_01237
OG0000732	Syao.g_02218	Syak.g_01739
OG0000733	Syao.g_01427	Syak.g_01905
OG0000734	Syao.g_02592	Syak.g_02184
OG0000735	Syao.g_00140	Syak.g_00914
OG0000736	Syao.g_00139	Syak.g_00913
OG0000737	Syao.g_00138	Syak.g_00912
OG0000738	Syao.g_00132	Syak.g_00907
OG0000739	Syao.g_00131	Syak.g_00906
OG0000740	Syao.g_00130	Syak.g_00905
OG0000741	Syao.g_00127	Syak.g_00902
OG0000742	Syao.g_00124	Syak.g_00899
OG0000743	Syao.g_00217	Syak.g_00897
OG0000744	Syao.g_00216	Syak.g_00896
OG0000745	Syao.g_00213	Syak.g_00894
OG0000746	Syao.g_00210	Syak.g_00892
OG0000747	Syao.g_00208	Syak.g_00891
OG0000748	Syao.g_00193	Syak.g_00875
OG0000749	Syao.g_00192	Syak.g_00874
OG0000750	Syao.g_00191	Syak.g_00873
OG0000751	Syao.g_00185	Syak.g_00862
OG0000752	Syao.g_00183	Syak.g_00860
OG0000753	Syao.g_00180	Syak.g_00857
OG0000754	Syao.g_00175	Syak.g_00852
OG0000755	Syao.g_00021	Syak.g_00841
OG0000756	Syao.g_00229	Syak.g_00840
OG0000757	Syao.g_00252	Syak.g_00833
OG0000758	Syao.g_00251	Syak.g_00832
OG0000759	Syao.g_00250	Syak.g_00831
OG0000760	Syao.g_00249	Syak.g_00830
OG0000761	Syao.g_00248	Syak.g_00829
OG0000762	Syao.g_00246	Syak.g_00827
OG0000763	Syao.g_00242	Syak.g_00825
OG0000764	Syao.g_00241	Syak.g_00824
OG0000765	Syao.g_00267	Syak.g_00669
OG0000766	Syao.g_00266	Syak.g_00670
OG0000767	Syao.g_00264	Syak.g_00672
OG0000768	Syao.g_00263	Syak.g_00673
OG0000769	Syao.g_00261	Syak.g_00675
OG0000770	Syao.g_00257	Syak.g_00678
OG0000771	Syao.g_00506	Syak.g_00755
OG0000772	Syao.g_01523	Syak.g_02048
OG0000773	Syao.g_01447	Syak.g_00921
OG0000774	Syao.g_01442	Syak.g_00926
OG0000775	Syao.g_01440	Syak.g_00929
OG0000776	Syao.g_01439	Syak.g_00930
OG0000777	Syao.g_01438	Syak.g_00931
OG0000778	Syao.g_01437	Syak.g_00932
OG0000779	Syao.g_01469	Syak.g_00938
OG0000780	Syao.g_01456	Syak.g_00942
OG0000781	Syao.g_01452	Syak.g_00946
OG0000782	Syao.g_01451	Syak.g_00947
OG0000783	Syao.g_01450	Syak.g_00948
OG0000784	Syao.g_01449	Syak.g_00949
OG0000785	Syao.g_01481	Syak.g_00951
OG0000786	Syao.g_01473	Syak.g_00956
OG0000787	Syao.g_01472	Syak.g_00957
OG0000788	Syao.g_00870	Syak.g_00048
OG0000789	Syao.g_00623	Syak.g_00085
OG0000790	Syao.g_00041, Syao.g_00315	Syak.g_02560
OG0000791	Syao.g_00043	Syak.g_02558
OG0000792	Syao.g_00044	Syak.g_02557
OG0000793	Syao.g_02700	Syak.g_02552
OG0000794	Syao.g_02703	Syak.g_02551
OG0000795	Syao.g_02704	Syak.g_02550
OG0000796	Syao.g_02708	Syak.g_02547
OG0000797	Syao.g_02709	Syak.g_02546
OG0000798	Syao.g_02066	Syak.g_01456
OG0000799	Syao.g_01525	Syak.g_00981
OG0000800	Syao.g_01526	Syak.g_00989
OG0000801	Syao.g_01527	Syak.g_00990
OG0000802	Syao.g_01531	Syak.g_00995
OG0000803	Syao.g_01534	Syak.g_01021
OG0000804	Syao.g_01537	Syak.g_01026
OG0000805	Syao.g_01502	Syak.g_01029
OG0000806	Syao.g_01504	Syak.g_01031
OG0000807	Syao.g_01506	Syak.g_01033
OG0000808	Syao.g_01507	Syak.g_01034
OG0000809	Syao.g_01511	Syak.g_01038
OG0000810	Syao.g_01482	Syak.g_01039
OG0000811	Syao.g_01490	Syak.g_01045
OG0000812	Syao.g_01492	Syak.g_01047
OG0000813	Syao.g_01493	Syak.g_01048
OG0000814	Syao.g_01495	Syak.g_01051
OG0000815	Syao.g_01499	Syak.g_01053
OG0000816	Syao.g_01471	Syak.g_01055
OG0000817	Syao.g_01519	Syak.g_01056
OG0000818	Syao.g_00062	Syak.g_01060
OG0000819	Syao.g_00063	Syak.g_01064
OG0000820	Syao.g_00064	Syak.g_01065
OG0000821	Syao.g_00070	Syak.g_01071
OG0000822	Syao.g_00072	Syak.g_01073
OG0000823	Syao.g_00073	Syak.g_01074
OG0000824	Syao.g_00079	Syak.g_01080
OG0000825	Syao.g_00080	Syak.g_01081
OG0000826	Syao.g_00081	Syak.g_01082
OG0000827	Syao.g_00082	Syak.g_01083
OG0000828	Syao.g_00085	Syak.g_01086
OG0000829	Syao.g_00086	Syak.g_01087
OG0000830	Syao.g_00087	Syak.g_01088
OG0000831	Syao.g_00089	Syak.g_01091
OG0000832	Syao.g_01696	Syak.g_02482
OG0000833	Syao.g_01612	Syak.g_02473
OG0000834	Syao.g_01610	Syak.g_02470
OG0000835	Syao.g_01609	Syak.g_02469
OG0000836	Syao.g_01606	Syak.g_02466
OG0000837	Syao.g_01605	Syak.g_02465
OG0000838	Syao.g_01601	Syak.g_02461
OG0000839	Syao.g_01600	Syak.g_02460
OG0000840	Syao.g_01599	Syak.g_02459
OG0000841	Syao.g_01598	Syak.g_02458
OG0000842	Syao.g_01597	Syak.g_02457
OG0000843	Syao.g_01596	Syak.g_02456
OG0000844	Syao.g_01594	Syak.g_02454
OG0000845	Syao.g_01593	Syak.g_02453
OG0000846	Syao.g_01592	Syak.g_02452
OG0000847	Syao.g_01591	Syak.g_02451
OG0000848	Syao.g_01589	Syak.g_02449
OG0000849	Syao.g_01588	Syak.g_02448
OG0000850	Syao.g_01585	Syak.g_02445
OG0000851	Syao.g_01582	Syak.g_02440
OG0000852	Syao.g_01581	Syak.g_02439
OG0000853	Syao.g_01577	Syak.g_02435
OG0000854	Syao.g_01575	Syak.g_02433
OG0000855	Syao.g_01574	Syak.g_02432
OG0000856	Syao.g_01327	Syak.g_00021
OG0000857	Syao.g_00774	Syak.g_00451
OG0000858	Syao.g_01567	Syak.g_02426
OG0000859	Syao.g_01566	Syak.g_02425
OG0000860	Syao.g_01552	Syak.g_02414
OG0000861	Syao.g_01551	Syak.g_02413
OG0000862	Syao.g_01542	Syak.g_02412
OG0000863	Syao.g_01540	Syak.g_02409
OG0000864	Syao.g_01017	Syak.g_02408
OG0000866	Syao.g_01686	Syak.g_02406
OG0000867	Syao.g_01685	Syak.g_02405
OG0000868	Syao.g_01682	Syak.g_02402
OG0000869	Syao.g_01677	Syak.g_02398
OG0000870	Syao.g_01672	Syak.g_02393
OG0000871	Syao.g_01671	Syak.g_02392
OG0000872	Syao.g_01665	Syak.g_02386
OG0000873	Syao.g_01662	Syak.g_02383
OG0000874	Syao.g_01660	Syak.g_02379
OG0000875	Syao.g_01658	Syak.g_02377
OG0000876	Syao.g_00536	Syak.g_02375
OG0000877	Syao.g_01654	Syak.g_02372
OG0000878	Syao.g_01653	Syak.g_02371
OG0000879	Syao.g_01652	Syak.g_02370
OG0000880	Syao.g_01651	Syak.g_02369
OG0000881	Syao.g_01647	Syak.g_02363
OG0000882	Syao.g_01642	Syak.g_02358
OG0000883	Syao.g_01638	Syak.g_02355
OG0000884	Syao.g_01636	Syak.g_02353
OG0000885	Syao.g_01635	Syak.g_02352
OG0000886	Syao.g_01634	Syak.g_02351
OG0000887	Syao.g_01633	Syak.g_02350
OG0000888	Syao.g_01631	Syak.g_02348
OG0000889	Syao.g_01629	Syak.g_02346
OG0000890	Syao.g_01626	Syak.g_02334
OG0000891	Syao.g_01625	Syak.g_02333
OG0000892	Syao.g_01695	Syak.g_02329
OG0000893	Syao.g_01934	Syak.g_01393
OG0000894	Syao.g_01937	Syak.g_01390
OG0000895	Syao.g_01916	Syak.g_01386
OG0000896	Syao.g_01917	Syak.g_01385
OG0000897	Syao.g_01919	Syak.g_01383
OG0000898	Syao.g_01920	Syak.g_01382
OG0000899	Syao.g_01921	Syak.g_01381
OG0000900	Syao.g_01922	Syak.g_01380
OG0000901	Syao.g_01927	Syak.g_01375
OG0000902	Syao.g_01929	Syak.g_01368
OG0000903	Syao.g_01798	Syak.g_01353
OG0000904	Syao.g_01804	Syak.g_01358
OG0000905	Syao.g_01862	Syak.g_01363
OG0000906	Syao.g_01931	Syak.g_01366
OG0000907	Syao.g_01796	Syak.g_01351
OG0000908	Syao.g_01793	Syak.g_01348
OG0000909	Syao.g_01792	Syak.g_01347
OG0000910	Syao.g_01791	Syak.g_01346
OG0000911	Syao.g_01789	Syak.g_01344
OG0000912	Syao.g_01788	Syak.g_01343
OG0000913	Syao.g_01787	Syak.g_01342
OG0000914	Syao.g_01786	Syak.g_01341
OG0000915	Syao.g_01784	Syak.g_01339
OG0000916	Syao.g_01783	Syak.g_01338
OG0000917	Syao.g_01782	Syak.g_01337
OG0000918	Syao.g_01781	Syak.g_01336
OG0000919	Syao.g_01780	Syak.g_01335
OG0000920	Syao.g_01779	Syak.g_01334
OG0000921	Syao.g_01778	Syak.g_01333
OG0000922	Syao.g_01777	Syak.g_01332
OG0000923	Syao.g_01772	Syak.g_01328
OG0000924	Syao.g_01771	Syak.g_01327
OG0000925	Syao.g_01770	Syak.g_01326
OG0000926	Syao.g_01769	Syak.g_01325
OG0000927	Syao.g_01767	Syak.g_01323
OG0000928	Syao.g_01766	Syak.g_01322
OG0000929	Syao.g_01765	Syak.g_01321
OG0000930	Syao.g_01764	Syak.g_01320
OG0000931	Syao.g_01763	Syak.g_01319
OG0000932	Syao.g_01762	Syak.g_01318
OG0000933	Syao.g_01811	Syak.g_01312
OG0000934	Syao.g_01809	Syak.g_01310
OG0000935	Syao.g_01808	Syak.g_01309
OG0000936	Syao.g_01843	Syak.g_01308
OG0000937	Syao.g_01842	Syak.g_01307
OG0000938	Syao.g_01839	Syak.g_01304
OG0000939	Syao.g_01838	Syak.g_01303
OG0000940	Syao.g_01830	Syak.g_01297
OG0000941	Syao.g_01828	Syak.g_01295
OG0000942	Syao.g_01826	Syak.g_01293
OG0000943	Syao.g_01824	Syak.g_01292
OG0000944	Syao.g_01822	Syak.g_01290
OG0000945	Syao.g_01821	Syak.g_01288
OG0000946	Syao.g_01852	Syak.g_01283
OG0000947	Syao.g_01849	Syak.g_01280
OG0000948	Syao.g_01848	Syak.g_01279
OG0000949	Syao.g_01970	Syak.g_01551
OG0000950	Syao.g_01957	Syak.g_01562
OG0000951	Syao.g_02262	Syak.g_01569
OG0000952	Syao.g_02266	Syak.g_01574
OG0000953	Syao.g_02130	Syak.g_01627
OG0000954	Syao.g_02135	Syak.g_01633
OG0000955	Syao.g_02136	Syak.g_01634
OG0000956	Syao.g_02138	Syak.g_01636
OG0000957	Syao.g_01951	Syak.g_01648
OG0000958	Syao.g_01950	Syak.g_01649
OG0000959	Syao.g_01947	Syak.g_01653
OG0000960	Syao.g_01946	Syak.g_01654
OG0000961	Syao.g_02496	Syak.g_01679
OG0000962	Syao.g_02191	Syak.g_01682
OG0000963	Syao.g_02186	Syak.g_01687
OG0000964	Syao.g_02185	Syak.g_01688
OG0000965	Syao.g_02184	Syak.g_01689
OG0000966	Syao.g_02172	Syak.g_01711
OG0000967	Syao.g_02167	Syak.g_01715
OG0000968	Syao.g_02199	Syak.g_01719
OG0000969	Syao.g_02200	Syak.g_01721
OG0000970	Syao.g_02201	Syak.g_01722
OG0000971	Syao.g_02203	Syak.g_01724
OG0000972	Syao.g_02204	Syak.g_01725
OG0000973	Syao.g_02205	Syak.g_01726
OG0000974	Syao.g_02206	Syak.g_01727
OG0000975	Syao.g_02207	Syak.g_01728
OG0000976	Syao.g_02208	Syak.g_01729
OG0000977	Syao.g_02210	Syak.g_01731
OG0000978	Syao.g_02211	Syak.g_01732
OG0000979	Syao.g_02214	Syak.g_01735
OG0000980	Syao.g_02217	Syak.g_01738
OG0000981	Syao.g_02220	Syak.g_01741
OG0000982	Syao.g_02437	Syak.g_01941
OG0000983	Syao.g_02438	Syak.g_01940
OG0000984	Syao.g_02439	Syak.g_01939
OG0000985	Syao.g_02443	Syak.g_01935
OG0000986	Syao.g_02445	Syak.g_01933
OG0000987	Syao.g_02447	Syak.g_01931
OG0000988	Syao.g_02452	Syak.g_01925
OG0000989	Syao.g_02368	Syak.g_01912
OG0000990	Syao.g_02362	Syak.g_01900
OG0000991	Syao.g_02354	Syak.g_01896
OG0000992	Syao.g_02279	Syak.g_01893
OG0000993	Syao.g_02280	Syak.g_01892
OG0000994	Syao.g_02283	Syak.g_01889
OG0000995	Syao.g_02287	Syak.g_01880
OG0000996	Syao.g_02305	Syak.g_01839
OG0000997	Syao.g_02326	Syak.g_01828
OG0000998	Syao.g_02328	Syak.g_01826
OG0000999	Syao.g_02329	Syak.g_01825
OG0001000	Syao.g_02333	Syak.g_01821
OG0001001	Syao.g_02338	Syak.g_01814
OG0001002	Syao.g_02345	Syak.g_01807
OG0001003	Syao.g_02347	Syak.g_01806
OG0001004	Syao.g_02348	Syak.g_01805
OG0001005	Syao.g_02194	Syak.g_01804
OG0001006	Syao.g_02159	Syak.g_01797
OG0001007	Syao.g_02161	Syak.g_01795
OG0001008	Syao.g_01737	Syak.g_01190
OG0001009	Syao.g_02239	Syak.g_01762
OG0001010	Syao.g_02238	Syak.g_01761
OG0001011	Syao.g_02236	Syak.g_01759
OG0001012	Syao.g_00322	Syak.g_01946
OG0001013	Syao.g_02413	Syak.g_01969
OG0001014	Syao.g_02407	Syak.g_01975
OG0001015	Syao.g_02406	Syak.g_01976
OG0001016	Syao.g_02622	Syak.g_02250
OG0001017	Syao.g_02628	Syak.g_02244
OG0001018	Syao.g_02630	Syak.g_02242
OG0001019	Syao.g_02654	Syak.g_02218
OG0001020	Syao.g_02663	Syak.g_02214
OG0001021	Syao.g_02666	Syak.g_02210
OG0001022	Syao.g_02670	Syak.g_02205
OG0001023	Syao.g_02671	Syak.g_02204
OG0001024	Syao.g_01018	Syak.g_02201
OG0001025	Syao.g_02597	Syak.g_02195
OG0001026	Syao.g_02594	Syak.g_02182
OG0001027	Syao.g_02564	Syak.g_02178
OG0001028	Syao.g_02568	Syak.g_02176
OG0001029	Syao.g_02570	Syak.g_02174
OG0001030	Syao.g_02545	Syak.g_02153
OG0001031	Syao.g_02528	Syak.g_02079
OG0001032	Syao.g_02530	Syak.g_02077
OG0001033	Syao.g_01016	Syak.g_02037
OG0001034	Syao.g_01704	Syak.g_02305
OG0001035	Syao.g_02101	Syak.g_01422
OG0001036	Syao.g_02096	Syak.g_01427
OG0001037	Syao.g_02094	Syak.g_01429
OG0001038	Syao.g_02065	Syak.g_01457
OG0001039	Syao.g_02062	Syak.g_01460
OG0001040	Syao.g_02059	Syak.g_01463
OG0001041	Syao.g_02055	Syak.g_01468
OG0001042	Syao.g_02032	Syak.g_01500
OG0001043	Syao.g_02028	Syak.g_01504
OG0001044	Syao.g_01878	Syak.g_01247
OG0001045	Syao.g_01865	Syak.g_01234
OG0001046	Syao.g_00827	Syak.g_00479
OG0001047	Syao.g_01739	Syak.g_01188
OG0001048	Syao.g_01740	Syak.g_01187
OG0001049	Syao.g_01616	Syak.g_01184
OG0001050	Syao.g_01618	Syak.g_01183
OG0001051	Syao.g_01619	Syak.g_01182
OG0001052	Syao.g_02686	Syak.g_01122
OG0001053	Syao.g_00025	Syak.g_02577
OG0001054	Syao.g_00104	Syak.g_02596
OG0001055	Syao.g_00156	Syak.g_02617
OG0001056	Syao.g_01417	Syak.g_02645
OG0001057	Syao.g_00879	Syak.g_00964
OG0001058	Syao.g_00862	Syak.g_02668
OG0001060	Syao.g_00852	Syak.g_02677
OG0001062	Syao.g_01050	Syak.g_02699
OG0001063	Syao.g_01042	Syak.g_02704
OG0001064	Syao.g_01041	Syak.g_02705
OG0001065	Syao.g_01040	Syak.g_02706
OG0001066	Syao.g_01039	Syak.g_02707
OG0001067	Syao.g_01038	Syak.g_02708
OG0001068	Syao.g_01037	Syak.g_02709
OG0001069	Syao.g_01036	Syak.g_02710
OG0001070	Syao.g_01032	Syak.g_02714
OG0001071	Syao.g_01031	Syak.g_02715
OG0001072	Syao.g_01027	Syak.g_02721
OG0001073	Syao.g_00991	Syak.g_02736
OG0001074	Syao.g_00392	Syak.g_00098
OG0001075	Syao.g_00391	Syak.g_02760
OG0001076	Syao.g_01339	Syak.g_00011
OG0001077	Syao.g_01323	Syak.g_00024
OG0001078	Syao.g_00895	Syak.g_00036
OG0001079	Syao.g_00911	Syak.g_00049
OG0001081	Syao.g_00925	Syak.g_00327
OG0001082	Syao.g_00926	Syak.g_00328
OG0001083	Syao.g_00934	Syak.g_00336
OG0001084	Syao.g_00935	Syak.g_00337
OG0001085	Syao.g_00947	Syak.g_00354
OG0001086	Syao.g_00949	Syak.g_00356
OG0001087	Syao.g_01419	Syak.g_00691
OG0001088	Syao.g_00211	Syak.g_00694
OG0001089	Syao.g_00376	Syak.g_00722
OG0001090	Syao.g_00494	Syak.g_00806
OG0001091	Syao.g_00491	Syak.g_00804
OG0001092	Syao.g_00489	Syak.g_00801
OG0001093	Syao.g_00482	Syak.g_00794
OG0001094	Syao.g_00750	Syak.g_00428
OG0001095	Syao.g_00771	Syak.g_00448
OG0001096	Syao.g_00786	Syak.g_00623
OG0001097	Syao.g_00552	Syak.g_00598
OG0001098	Syao.g_00731	Syak.g_00578
OG0001099	Syao.g_02569	Syak.g_02175
OG0001100	Syao.g_00957	Syak.g_00365
OG0001101	Syao.g_00959	Syak.g_00367
OG0001102	Syao.g_00962	Syak.g_00370
OG0001103	Syao.g_00964	Syak.g_00372
OG0001105	Syao.g_00736	Syak.g_00414
OG0001106	Syao.g_00688	Syak.g_00518
OG0001107	Syao.g_00676	Syak.g_00505
OG0001108	Syao.g_00669	Syak.g_00497
OG0001109	Syao.g_00667	Syak.g_00495
OG0001110	Syao.g_00665	Syak.g_00493
OG0001111	Syao.g_00663	Syak.g_00491
OG0001112	Syao.g_00661	Syak.g_00489
OG0001113	Syao.g_00660	Syak.g_00406
OG0001114	Syao.g_00659	Syak.g_00488
OG0001115	Syao.g_00832	Syak.g_00484
OG0001116	Syao.g_00830	Syak.g_00482
OG0001117	Syao.g_00829	Syak.g_00481
OG0001118	Syao.g_00828	Syak.g_00480
OG0001119	Syao.g_00826	Syak.g_00478
OG0001120	Syao.g_00822	Syak.g_00474
OG0001121	Syao.g_01294	Syak.g_00114
OG0001123	Syao.g_00451	Syak.g_00650
OG0001124	Syao.g_00453	Syak.g_00652
OG0001125	Syao.g_00456	Syak.g_00654
OG0001126	Syao.g_00504	Syak.g_00757
OG0001127	Syao.g_00505	Syak.g_00756
OG0001128	Syao.g_00508	Syak.g_00753
OG0001129	Syao.g_00510	Syak.g_00751
OG0001130	Syao.g_00511	Syak.g_00750
OG0001131	Syao.g_01387	Syak.g_00389
OG0001132	Syao.g_01221	Syak.g_00120
OG0001133	Syao.g_01333	Syak.g_00014
OG0001134	Syao.g_01428	Syak.g_00273
OG0001135	Syao.g_01424	Syak.g_00274
OG0001136	Syao.g_00126	Syak.g_00901
OG0001137	Syao.g_00194	Syak.g_00876
OG0001138	Syao.g_00227	Syak.g_00839
OG0001139	Syao.g_00225	Syak.g_00837
OG0001140	Syao.g_00224	Syak.g_00836
OG0001141	Syao.g_00254	Syak.g_00835
OG0001142	Syao.g_00253	Syak.g_00834
OG0001143	Syao.g_00243	Syak.g_00826
OG0001144	Syao.g_00276	Syak.g_00815
OG0001145	Syao.g_01446	Syak.g_00922
OG0001146	Syao.g_01455	Syak.g_00943
OG0001147	Syao.g_00095	Syak.g_01113
OG0001148	Syao.g_00038	Syak.g_02563
OG0001149	Syao.g_00039	Syak.g_02562
OG0001150	Syao.g_00040	Syak.g_02561
OG0001151	Syao.g_02706	Syak.g_02548
OG0001153	Syao.g_00083	Syak.g_01084
OG0001154	Syao.g_00084	Syak.g_01085
OG0001155	Syao.g_01747	Syak.g_02480
OG0001156	Syao.g_01744	Syak.g_02477
OG0001157	Syao.g_01743	Syak.g_02476
OG0001158	Syao.g_01742	Syak.g_02475
OG0001159	Syao.g_01741	Syak.g_02474
OG0001160	Syao.g_01579	Syak.g_02437
OG0001161	Syao.g_02373	Syak.g_01906
OG0001162	Syao.g_02650	Syak.g_00959
OG0001163	Syao.g_01571	Syak.g_02429
OG0001164	Syao.g_01564	Syak.g_02423
OG0001165	Syao.g_01559	Syak.g_02418
OG0001166	Syao.g_01673	Syak.g_02394
OG0001167	Syao.g_01006	Syak.g_02366
OG0001168	Syao.g_01648	Syak.g_02364
OG0001169	Syao.g_01646	Syak.g_02362
OG0001170	Syao.g_01644	Syak.g_02360
OG0001171	Syao.g_01632	Syak.g_02349
OG0001172	Syao.g_01914	Syak.g_01388
