Orthogroup	Syao	Syas
OG0000588	Syao.g_00406	Syas.g_00960
OG0000589	Syao.g_01342	Syas.g_00121
OG0000590	Syao.g_01341	Syas.g_00120
OG0000591	Syao.g_01330	Syas.g_00106
OG0000592	Syao.g_01329	Syas.g_00105
OG0000593	Syao.g_00890	Syas.g_00750
OG0000594	Syao.g_00891	Syas.g_00749
OG0000595	Syao.g_00892	Syas.g_00748
OG0000596	Syao.g_00897	Syas.g_00743
OG0000597	Syao.g_00900	Syas.g_00740
OG0000598	Syao.g_00901	Syas.g_00739
OG0000599	Syao.g_00908	Syas.g_00732
OG0000600	Syao.g_00909	Syas.g_00731
OG0000601	Syao.g_00910	Syas.g_00730
OG0000602	Syao.g_00914	Syas.g_00725
OG0000603	Syao.g_00915	Syas.g_00724
OG0000604	Syao.g_00918	Syas.g_00721
OG0000606	Syao.g_00924	Syas.g_00716
OG0000607	Syao.g_00927	Syas.g_00713
OG0000608	Syao.g_00928	Syas.g_00712
OG0000609	Syao.g_00930	Syas.g_00710
OG0000610	Syao.g_00940	Syas.g_00702
OG0000611	Syao.g_00943	Syas.g_00699
OG0000612	Syao.g_00944	Syas.g_00698
OG0000613	Syao.g_01979	Syas.g_01825
OG0000614	Syao.g_00375	Syas.g_01044
OG0000615	Syao.g_00978	Syas.g_00650
OG0000616	Syao.g_02342	Syas.g_02011
OG0000617	Syao.g_00486	Syas.g_00180
OG0000618	Syao.g_00485	Syas.g_00181
OG0000619	Syao.g_00484	Syas.g_00182
OG0000620	Syao.g_00479	Syas.g_00188
OG0000621	Syao.g_00478	Syas.g_00189
OG0000622	Syao.g_00476	Syas.g_00190
OG0000623	Syao.g_00475	Syas.g_00191
OG0000624	Syao.g_00473	Syas.g_00192
OG0000625	Syao.g_00472	Syas.g_00193
OG0000626	Syao.g_00471	Syas.g_00194
OG0000627	Syao.g_00567	Syas.g_00372
OG0000628	Syao.g_00566	Syas.g_00373
OG0000629	Syao.g_00590	Syas.g_00376
OG0000630	Syao.g_00585	Syas.g_00397
OG0000631	Syao.g_00644	Syas.g_00405
OG0000632	Syao.g_00643	Syas.g_00406
OG0000633	Syao.g_00642	Syas.g_00407
OG0000634	Syao.g_00752	Syas.g_00600
OG0000635	Syao.g_00753	Syas.g_00599
OG0000636	Syao.g_00755	Syas.g_00597
OG0000637	Syao.g_00757	Syas.g_00595
OG0000638	Syao.g_00758	Syas.g_00594
OG0000639	Syao.g_00759	Syas.g_00593
OG0000640	Syao.g_00760	Syas.g_00592
OG0000641	Syao.g_00764	Syas.g_00587
OG0000642	Syao.g_00765	Syas.g_00586
OG0000643	Syao.g_00767	Syas.g_00585
OG0000644	Syao.g_00768	Syas.g_00584
OG0000645	Syao.g_00770	Syas.g_00583
OG0000646	Syao.g_00773	Syas.g_00580
OG0000647	Syao.g_00775	Syas.g_00578
OG0000648	Syao.g_00777	Syas.g_00576
OG0000649	Syao.g_00778	Syas.g_00575
OG0000650	Syao.g_00779	Syas.g_00574
OG0000651	Syao.g_00780	Syas.g_00573
OG0000652	Syao.g_00781	Syas.g_00572
OG0000653	Syao.g_00783	Syas.g_00570
OG0000654	Syao.g_00784	Syas.g_00569
OG0000655	Syao.g_00785	Syas.g_00568
OG0000656	Syao.g_00789	Syas.g_00565
OG0000657	Syao.g_00435	Syas.g_00232
OG0000658	Syao.g_00560	Syas.g_00235
OG0000659	Syao.g_00559	Syas.g_00236
OG0000660	Syao.g_00555	Syas.g_00240
OG0000661	Syao.g_00553	Syas.g_00242
OG0000662	Syao.g_00535	Syas.g_00281
OG0000663	Syao.g_00532	Syas.g_00284
OG0000664	Syao.g_00530	Syas.g_00287
OG0000665	Syao.g_01436	Syas.g_00385
OG0000666	Syao.g_02120	Syas.g_01362
OG0000667	Syao.g_01375	Syas.g_00088
OG0000668	Syao.g_02678	Syas.g_00221
OG0000669	Syao.g_00955	Syas.g_00684
OG0000670	Syao.g_00958	Syas.g_00681
OG0000671	Syao.g_00960	Syas.g_00679
OG0000672	Syao.g_00963	Syas.g_00676
OG0000673	Syao.g_00966	Syas.g_00673
OG0000674	Syao.g_00968	Syas.g_00671
OG0000675	Syao.g_00969	Syas.g_00670
OG0000676	Syao.g_00971	Syas.g_00668
OG0000677	Syao.g_00972	Syas.g_00667
OG0000678	Syao.g_00974	Syas.g_00660
OG0000679	Syao.g_00981	Syas.g_00629
OG0000680	Syao.g_00982	Syas.g_00628
OG0000681	Syao.g_00985	Syas.g_00625
OG0000682	Syao.g_00986	Syas.g_00624
OG0000683	Syao.g_00987	Syas.g_00623
OG0000684	Syao.g_00990	Syas.g_00621
OG0000685	Syao.g_00733	Syas.g_00187
OG0000686	Syao.g_00734	Syas.g_00619
OG0000687	Syao.g_00735	Syas.g_00618
OG0000688	Syao.g_00741	Syas.g_00612
OG0000689	Syao.g_00743	Syas.g_00610
OG0000690	Syao.g_00744	Syas.g_00609
OG0000691	Syao.g_00745	Syas.g_00608
OG0000692	Syao.g_00747	Syas.g_00606
OG0000693	Syao.g_00748	Syas.g_00604
OG0000694	Syao.g_00749	Syas.g_00603
OG0000695	Syao.g_00639	Syas.g_00410
OG0000696	Syao.g_00638	Syas.g_00411
OG0000697	Syao.g_00636	Syas.g_00413
OG0000698	Syao.g_00633	Syas.g_00417
OG0000699	Syao.g_00631	Syas.g_00419
OG0000700	Syao.g_00630	Syas.g_00420
OG0000701	Syao.g_00629	Syas.g_00421
OG0000702	Syao.g_00705	Syas.g_00437
OG0000703	Syao.g_00693	Syas.g_00438
OG0000704	Syao.g_00689	Syas.g_00446
OG0000705	Syao.g_00682	Syas.g_00453
OG0000706	Syao.g_00681	Syas.g_00454
OG0000707	Syao.g_00680	Syas.g_00455
OG0000708	Syao.g_00677	Syas.g_00458
OG0000709	Syao.g_00670	Syas.g_00466
OG0000710	Syao.g_00666	Syas.g_00497
OG0000711	Syao.g_00815	Syas.g_00546
OG0000712	Syao.g_00813	Syas.g_00548
OG0000713	Syao.g_00812	Syas.g_00549
OG0000714	Syao.g_00810	Syas.g_00551
OG0000715	Syao.g_00808	Syas.g_00553
OG0000716	Syao.g_00804	Syas.g_00556
OG0000717	Syao.g_00803	Syas.g_00557
OG0000718	Syao.g_00794	Syas.g_00561
OG0000719	Syao.g_00444	Syas.g_00223
OG0000720	Syao.g_00457	Syas.g_00209
OG0000721	Syao.g_00459	Syas.g_00207
OG0000722	Syao.g_00460	Syas.g_00206
OG0000723	Syao.g_00469	Syas.g_00196
OG0000724	Syao.g_00513	Syas.g_00999
OG0000725	Syao.g_00385	Syas.g_01024
OG0000726	Syao.g_00384	Syas.g_01025
OG0000727	Syao.g_00383	Syas.g_01026
OG0000728	Syao.g_00381	Syas.g_01028
OG0000729	Syao.g_02190	Syas.g_02145
OG0000730	Syao.g_01880	Syas.g_01544
OG0000731	Syao.g_01868	Syas.g_01532
OG0000732	Syao.g_02218	Syas.g_02086
OG0000733	Syao.g_01427	Syas.g_00096
OG0000734	Syao.g_02592	Syas.g_02414
OG0000735	Syao.g_00140	Syas.g_01201
OG0000736	Syao.g_00139	Syas.g_01200
OG0000737	Syao.g_00138	Syas.g_01199
OG0000738	Syao.g_00132	Syas.g_01193
OG0000739	Syao.g_00131	Syas.g_01192
OG0000740	Syao.g_00130	Syas.g_01191
OG0000741	Syao.g_00127	Syas.g_01188
OG0000742	Syao.g_00124	Syas.g_01185
OG0000743	Syao.g_00217	Syas.g_01182
OG0000744	Syao.g_00216	Syas.g_01181
OG0000745	Syao.g_00213	Syas.g_01178
OG0000746	Syao.g_00210	Syas.g_01176
OG0000747	Syao.g_00208	Syas.g_01174
OG0000748	Syao.g_00193	Syas.g_01146
OG0000749	Syao.g_00192	Syas.g_01144
OG0000750	Syao.g_00191	Syas.g_01143
OG0000751	Syao.g_00185	Syas.g_01138
OG0000752	Syao.g_00183	Syas.g_01136
OG0000753	Syao.g_00180	Syas.g_01133
OG0000754	Syao.g_00175	Syas.g_01128
OG0000755	Syao.g_00021	Syas.g_01117
OG0000756	Syao.g_00229	Syas.g_01116
OG0000757	Syao.g_00252	Syas.g_01108
OG0000758	Syao.g_00251	Syas.g_01107
OG0000759	Syao.g_00250	Syas.g_01106
OG0000760	Syao.g_00249	Syas.g_01105
OG0000761	Syao.g_00248	Syas.g_01104
OG0000762	Syao.g_00246	Syas.g_01102
OG0000763	Syao.g_00242	Syas.g_01091
OG0000764	Syao.g_00241	Syas.g_01090
OG0000765	Syao.g_00267	Syas.g_01076
OG0000766	Syao.g_00266	Syas.g_01075
OG0000767	Syao.g_00264	Syas.g_01073
OG0000768	Syao.g_00263	Syas.g_01072
OG0000769	Syao.g_00261	Syas.g_01070
OG0000770	Syao.g_00257	Syas.g_01067
OG0000771	Syao.g_00506	Syas.g_00993
OG0000772	Syao.g_01523	Syas.g_01461
OG0000773	Syao.g_01447	Syas.g_00002
OG0000774	Syao.g_01442	Syas.g_02862
OG0000775	Syao.g_01440	Syas.g_02860
OG0000776	Syao.g_01439	Syas.g_02859
OG0000777	Syao.g_01438	Syas.g_02858
OG0000778	Syao.g_01437	Syas.g_02857
OG0000779	Syao.g_01469	Syas.g_02852
OG0000780	Syao.g_01456	Syas.g_02847
OG0000781	Syao.g_01452	Syas.g_02842
OG0000782	Syao.g_01451	Syas.g_02841
OG0000783	Syao.g_01450	Syas.g_02840
OG0000784	Syao.g_01449	Syas.g_02839
OG0000785	Syao.g_01481	Syas.g_02837
OG0000786	Syao.g_01473	Syas.g_02833
OG0000787	Syao.g_01472	Syas.g_02832
OG0000788	Syao.g_00870	Syas.g_00782
OG0000789	Syao.g_00623	Syas.g_01507
OG0000790	Syao.g_00041, Syao.g_00315	Syas.g_01266
OG0000791	Syao.g_00043	Syas.g_01268
OG0000792	Syao.g_00044	Syas.g_01269
OG0000793	Syao.g_02700	Syas.g_01359
OG0000794	Syao.g_02703	Syas.g_01361
OG0000795	Syao.g_02704	Syas.g_01363
OG0000796	Syao.g_02708	Syas.g_01368
OG0000797	Syao.g_02709	Syas.g_01369
OG0000798	Syao.g_02066	Syas.g_01750
OG0000799	Syao.g_01525	Syas.g_02789
OG0000800	Syao.g_01526	Syas.g_02790
OG0000801	Syao.g_01527	Syas.g_02791
OG0000802	Syao.g_01531	Syas.g_02797
OG0000803	Syao.g_01534	Syas.g_02800
OG0000804	Syao.g_01537	Syas.g_02803
OG0000805	Syao.g_01502	Syas.g_02805
OG0000806	Syao.g_01504	Syas.g_02807
OG0000807	Syao.g_01506	Syas.g_02808
OG0000808	Syao.g_01507	Syas.g_02809
OG0000809	Syao.g_01511	Syas.g_02811
OG0000810	Syao.g_01482	Syas.g_02813
OG0000811	Syao.g_01490	Syas.g_02822
OG0000812	Syao.g_01492	Syas.g_02824
OG0000813	Syao.g_01493	Syas.g_02825
OG0000814	Syao.g_01495	Syas.g_02827
OG0000815	Syao.g_01499	Syas.g_02829
OG0000816	Syao.g_01471	Syas.g_02831
OG0000817	Syao.g_01519	Syas.g_02753
OG0000818	Syao.g_00062	Syas.g_01282
OG0000819	Syao.g_00063	Syas.g_01283
OG0000820	Syao.g_00064	Syas.g_01284
OG0000821	Syao.g_00070	Syas.g_01289
OG0000822	Syao.g_00072	Syas.g_01291
OG0000823	Syao.g_00073	Syas.g_01292
OG0000824	Syao.g_00079	Syas.g_01297
OG0000825	Syao.g_00080	Syas.g_01298
OG0000826	Syao.g_00081	Syas.g_01299
OG0000827	Syao.g_00082	Syas.g_01300
OG0000828	Syao.g_00085	Syas.g_01303
OG0000829	Syao.g_00086	Syas.g_01304
OG0000830	Syao.g_00087	Syas.g_01305
OG0000831	Syao.g_00089	Syas.g_01308
OG0000832	Syao.g_01696	Syas.g_01476
OG0000833	Syao.g_01612	Syas.g_02738
OG0000834	Syao.g_01610	Syas.g_02737
OG0000835	Syao.g_01609	Syas.g_02736
OG0000836	Syao.g_01606	Syas.g_02732
OG0000837	Syao.g_01605	Syas.g_02731
OG0000838	Syao.g_01601	Syas.g_02727
OG0000839	Syao.g_01600	Syas.g_02726
OG0000840	Syao.g_01599	Syas.g_02725
OG0000841	Syao.g_01598	Syas.g_02724
OG0000842	Syao.g_01597	Syas.g_02723
OG0000843	Syao.g_01596	Syas.g_02722
OG0000844	Syao.g_01594	Syas.g_02720
OG0000845	Syao.g_01593	Syas.g_02719
OG0000846	Syao.g_01592	Syas.g_02718
OG0000847	Syao.g_01591	Syas.g_02717
OG0000848	Syao.g_01589	Syas.g_02715
OG0000849	Syao.g_01588	Syas.g_02714
OG0000850	Syao.g_01585	Syas.g_02711
OG0000851	Syao.g_01582	Syas.g_02708
OG0000852	Syao.g_01581	Syas.g_02707
OG0000853	Syao.g_01577	Syas.g_02703
OG0000854	Syao.g_01575	Syas.g_02701
OG0000855	Syao.g_01574	Syas.g_02700
OG0000856	Syao.g_01327	Syas.g_00103
OG0000857	Syao.g_00774	Syas.g_00579
OG0000858	Syao.g_01567	Syas.g_02693
OG0000859	Syao.g_01566	Syas.g_02692
OG0000860	Syao.g_01552	Syas.g_02679
OG0000861	Syao.g_01551	Syas.g_02678
OG0000862	Syao.g_01542	Syas.g_02677
OG0000863	Syao.g_01540	Syas.g_02675
OG0000864	Syao.g_01017	Syas.g_02674
OG0000866	Syao.g_01686	Syas.g_02672
OG0000867	Syao.g_01685	Syas.g_02671
OG0000868	Syao.g_01682	Syas.g_02667
OG0000869	Syao.g_01677	Syas.g_02662
OG0000870	Syao.g_01672	Syas.g_02657
OG0000871	Syao.g_01671	Syas.g_02656
OG0000872	Syao.g_01665	Syas.g_02650
OG0000873	Syao.g_01662	Syas.g_02647
OG0000874	Syao.g_01660	Syas.g_02645
OG0000875	Syao.g_01658	Syas.g_02644
OG0000876	Syao.g_00536	Syas.g_00280
OG0000877	Syao.g_01654	Syas.g_02603
OG0000878	Syao.g_01653	Syas.g_02602
OG0000879	Syao.g_01652	Syas.g_02601
OG0000880	Syao.g_01651	Syas.g_02600
OG0000881	Syao.g_01647	Syas.g_02596
OG0000882	Syao.g_01642	Syas.g_02591
OG0000883	Syao.g_01638	Syas.g_02586
OG0000884	Syao.g_01636	Syas.g_02584
OG0000885	Syao.g_01635	Syas.g_02583
OG0000886	Syao.g_01634	Syas.g_02582
OG0000887	Syao.g_01633	Syas.g_02581
OG0000888	Syao.g_01631	Syas.g_02579
OG0000889	Syao.g_01629	Syas.g_02577
OG0000890	Syao.g_01626	Syas.g_02574
OG0000891	Syao.g_01625	Syas.g_02573
OG0000892	Syao.g_01695	Syas.g_02571
OG0000893	Syao.g_01934	Syas.g_01677
OG0000894	Syao.g_01937	Syas.g_01667
OG0000895	Syao.g_01916	Syas.g_01663
OG0000896	Syao.g_01917	Syas.g_01662
OG0000897	Syao.g_01919	Syas.g_01660
OG0000898	Syao.g_01920	Syas.g_01659
OG0000899	Syao.g_01921	Syas.g_01658
OG0000900	Syao.g_01922	Syas.g_01657
OG0000901	Syao.g_01927	Syas.g_01652
OG0000902	Syao.g_01929	Syas.g_01651
OG0000903	Syao.g_01798	Syas.g_01637
OG0000904	Syao.g_01804	Syas.g_01642
OG0000905	Syao.g_01862	Syas.g_01647
OG0000906	Syao.g_01931	Syas.g_01649
OG0000907	Syao.g_01796	Syas.g_01635
OG0000908	Syao.g_01793	Syas.g_01632
OG0000909	Syao.g_01792	Syas.g_01631
OG0000910	Syao.g_01791	Syas.g_01630
OG0000911	Syao.g_01789	Syas.g_01628
OG0000912	Syao.g_01788	Syas.g_01627
OG0000913	Syao.g_01787	Syas.g_01626
OG0000914	Syao.g_01786	Syas.g_01625
OG0000915	Syao.g_01784	Syas.g_01623
OG0000916	Syao.g_01783	Syas.g_01622
OG0000917	Syao.g_01782	Syas.g_01621
OG0000918	Syao.g_01781	Syas.g_01620
OG0000919	Syao.g_01780	Syas.g_01619
OG0000920	Syao.g_01779	Syas.g_01618
OG0000921	Syao.g_01778	Syas.g_01617
OG0000922	Syao.g_01777	Syas.g_01616
OG0000923	Syao.g_01772	Syas.g_01612
OG0000924	Syao.g_01771	Syas.g_01611
OG0000925	Syao.g_01770	Syas.g_01610
OG0000926	Syao.g_01769	Syas.g_01609
OG0000927	Syao.g_01767	Syas.g_01607
OG0000928	Syao.g_01766	Syas.g_01606
OG0000929	Syao.g_01765	Syas.g_01605
OG0000930	Syao.g_01764	Syas.g_01604
OG0000931	Syao.g_01763	Syas.g_01603
OG0000932	Syao.g_01762	Syas.g_01602
OG0000933	Syao.g_01811	Syas.g_01596
OG0000934	Syao.g_01809	Syas.g_01594
OG0000935	Syao.g_01808	Syas.g_01593
OG0000936	Syao.g_01843	Syas.g_01592
OG0000937	Syao.g_01842	Syas.g_01591
OG0000938	Syao.g_01839	Syas.g_01588
OG0000939	Syao.g_01838	Syas.g_01587
OG0000940	Syao.g_01830	Syas.g_01580
OG0000941	Syao.g_01828	Syas.g_01578
OG0000942	Syao.g_01826	Syas.g_01576
OG0000943	Syao.g_01824	Syas.g_01575
OG0000944	Syao.g_01822	Syas.g_01573
OG0000945	Syao.g_01821	Syas.g_01572
OG0000946	Syao.g_01852	Syas.g_01565
OG0000947	Syao.g_01849	Syas.g_01562
OG0000948	Syao.g_01848	Syas.g_01561
OG0000949	Syao.g_01970	Syas.g_02213
OG0000950	Syao.g_01957	Syas.g_02197
OG0000951	Syao.g_02262	Syas.g_02190
OG0000952	Syao.g_02266	Syas.g_02186
OG0000953	Syao.g_02130	Syas.g_02182
OG0000954	Syao.g_02135	Syas.g_02174
OG0000955	Syao.g_02136	Syas.g_02173
OG0000956	Syao.g_02138	Syas.g_02171
OG0000957	Syao.g_01951	Syas.g_02158
OG0000958	Syao.g_01950	Syas.g_02157
OG0000959	Syao.g_01947	Syas.g_02154
OG0000960	Syao.g_01946	Syas.g_02153
OG0000961	Syao.g_02496	Syas.g_02345
OG0000962	Syao.g_02191	Syas.g_02146
OG0000963	Syao.g_02186	Syas.g_02143
OG0000964	Syao.g_02185	Syas.g_02142
OG0000965	Syao.g_02184	Syas.g_02141
OG0000966	Syao.g_02172	Syas.g_02112
OG0000967	Syao.g_02167	Syas.g_02108
OG0000968	Syao.g_02199	Syas.g_02106
OG0000969	Syao.g_02200	Syas.g_02104
OG0000970	Syao.g_02201	Syas.g_02103
OG0000971	Syao.g_02203	Syas.g_02101
OG0000972	Syao.g_02204	Syas.g_02100
OG0000973	Syao.g_02205	Syas.g_02099
OG0000974	Syao.g_02206	Syas.g_02098
OG0000975	Syao.g_02207	Syas.g_02097
OG0000976	Syao.g_02208	Syas.g_02096
OG0000977	Syao.g_02210	Syas.g_02094
OG0000978	Syao.g_02211	Syas.g_02093
OG0000979	Syao.g_02214	Syas.g_02090
OG0000980	Syao.g_02217	Syas.g_02087
OG0000981	Syao.g_02220	Syas.g_02084
OG0000982	Syao.g_02437	Syas.g_01882
OG0000983	Syao.g_02438	Syas.g_01883
OG0000984	Syao.g_02439	Syas.g_01884
OG0000985	Syao.g_02443	Syas.g_01888
OG0000986	Syao.g_02445	Syas.g_01891
OG0000987	Syao.g_02447	Syas.g_01897
OG0000988	Syao.g_02452	Syas.g_01902
OG0000989	Syao.g_02368	Syas.g_01908
OG0000990	Syao.g_02362	Syas.g_01937
OG0000991	Syao.g_02354	Syas.g_01939
OG0000992	Syao.g_02279	Syas.g_01943
OG0000993	Syao.g_02280	Syas.g_01945
OG0000994	Syao.g_02283	Syas.g_01948
OG0000995	Syao.g_02287	Syas.g_01955
OG0000996	Syao.g_02305	Syas.g_01977
OG0000997	Syao.g_02326	Syas.g_01993
OG0000998	Syao.g_02328	Syas.g_01995
OG0000999	Syao.g_02329	Syas.g_01996
OG0001000	Syao.g_02333	Syas.g_02000
OG0001001	Syao.g_02338	Syas.g_02006
OG0001002	Syao.g_02345	Syas.g_02014
OG0001003	Syao.g_02347	Syas.g_02016
OG0001004	Syao.g_02348	Syas.g_02017
OG0001005	Syao.g_02194	Syas.g_02018
OG0001006	Syao.g_02159	Syas.g_02032
OG0001007	Syao.g_02161	Syas.g_02034
OG0001008	Syao.g_01737	Syas.g_01496
OG0001009	Syao.g_02239	Syas.g_02065
OG0001010	Syao.g_02238	Syas.g_02066
OG0001011	Syao.g_02236	Syas.g_02068
OG0001012	Syao.g_00322	Syas.g_00152
OG0001013	Syao.g_02413	Syas.g_01866
OG0001014	Syao.g_02407	Syas.g_01857
OG0001015	Syao.g_02406	Syas.g_01856
OG0001016	Syao.g_02622	Syas.g_02517
OG0001017	Syao.g_02628	Syas.g_02511
OG0001018	Syao.g_02630	Syas.g_02509
OG0001019	Syao.g_02654	Syas.g_02469
OG0001020	Syao.g_02663	Syas.g_02443
OG0001021	Syao.g_02666	Syas.g_02437
OG0001022	Syao.g_02670	Syas.g_02434
OG0001023	Syao.g_02671	Syas.g_02433
OG0001024	Syao.g_01018	Syas.g_00135
OG0001025	Syao.g_02597	Syas.g_02424
OG0001026	Syao.g_02594	Syas.g_02412
OG0001027	Syao.g_02564	Syas.g_02408
OG0001028	Syao.g_02568	Syas.g_02405
OG0001029	Syao.g_02570	Syas.g_02403
OG0001030	Syao.g_02545	Syas.g_02384
OG0001031	Syao.g_02528	Syas.g_02293
OG0001032	Syao.g_02530	Syas.g_02290
OG0001033	Syao.g_01016	Syas.g_02239
OG0001034	Syao.g_01704	Syas.g_02556
OG0001035	Syao.g_02101	Syas.g_01704
OG0001036	Syao.g_02096	Syas.g_01709
OG0001037	Syao.g_02094	Syas.g_01711
OG0001038	Syao.g_02065	Syas.g_01751
OG0001039	Syao.g_02062	Syas.g_01754
OG0001041	Syao.g_02055	Syas.g_01761
OG0001042	Syao.g_02032	Syas.g_01821
OG0001043	Syao.g_02028	Syas.g_01817
OG0001044	Syao.g_01878	Syas.g_01542
OG0001045	Syao.g_01865	Syas.g_01529
OG0001046	Syao.g_00827	Syas.g_00532
OG0001047	Syao.g_01739	Syas.g_01494
OG0001048	Syao.g_01740	Syas.g_01493
OG0001049	Syao.g_01616	Syas.g_02742
OG0001050	Syao.g_01618	Syas.g_02743
OG0001051	Syao.g_01619	Syas.g_02744
OG0001052	Syao.g_02686	Syas.g_01337
OG0001053	Syao.g_00025	Syas.g_01250
OG0001054	Syao.g_00104	Syas.g_01231
OG0001055	Syao.g_00156	Syas.g_01210
OG0001056	Syao.g_01417	Syas.g_00068
OG0001057	Syao.g_00879	Syas.g_00763
OG0001058	Syao.g_00862	Syas.g_00787
OG0001059	Syao.g_00858	Syas.g_00791
OG0001060	Syao.g_00852	Syas.g_00797
OG0001062	Syao.g_01050	Syas.g_00819
OG0001063	Syao.g_01042	Syas.g_00830
OG0001064	Syao.g_01041	Syas.g_00831
OG0001065	Syao.g_01040	Syas.g_00832
OG0001066	Syao.g_01039	Syas.g_00833
OG0001067	Syao.g_01038	Syas.g_00834
OG0001068	Syao.g_01037	Syas.g_00835
OG0001069	Syao.g_01036	Syas.g_00836
OG0001070	Syao.g_01032	Syas.g_00840
OG0001071	Syao.g_01031	Syas.g_00841
OG0001072	Syao.g_01027	Syas.g_00844
OG0001073	Syao.g_00991	Syas.g_00855
OG0001074	Syao.g_00392	Syas.g_00157
OG0001075	Syao.g_00391	Syas.g_00163
OG0001076	Syao.g_01339	Syas.g_00113
OG0001077	Syao.g_01323	Syas.g_00101
OG0001078	Syao.g_00895	Syas.g_00745
OG0001079	Syao.g_00911	Syas.g_00729
OG0001081	Syao.g_00925	Syas.g_00715
OG0001082	Syao.g_00926	Syas.g_00714
OG0001083	Syao.g_00934	Syas.g_00707
OG0001084	Syao.g_00935	Syas.g_00706
OG0001085	Syao.g_00947	Syas.g_00693
OG0001086	Syao.g_00949	Syas.g_00691
OG0001087	Syao.g_01419	Syas.g_00071
OG0001088	Syao.g_00211	Syas.g_01060
OG0001089	Syao.g_00376	Syas.g_01039
OG0001090	Syao.g_00494	Syas.g_00980
OG0001091	Syao.g_00491	Syas.g_00979
OG0001092	Syao.g_00489	Syas.g_00178
OG0001093	Syao.g_00482	Syas.g_00184
OG0001095	Syao.g_00771	Syas.g_00582
OG0001097	Syao.g_00552	Syas.g_00243
OG0001098	Syao.g_00731	Syas.g_00880
OG0001099	Syao.g_02569	Syas.g_02404
OG0001100	Syao.g_00957	Syas.g_00682
OG0001101	Syao.g_00959	Syas.g_00680
OG0001102	Syao.g_00962	Syas.g_00677
OG0001103	Syao.g_00964	Syas.g_00675
OG0001105	Syao.g_00736	Syas.g_00617
OG0001106	Syao.g_00688	Syas.g_00447
OG0001107	Syao.g_00676	Syas.g_00459
OG0001108	Syao.g_00669	Syas.g_00494
OG0001109	Syao.g_00667	Syas.g_00496
OG0001110	Syao.g_00665	Syas.g_00498
OG0001111	Syao.g_00663	Syas.g_00500
OG0001112	Syao.g_00661	Syas.g_00503
OG0001113	Syao.g_00660	Syas.g_00504
OG0001114	Syao.g_00659	Syas.g_00505
OG0001115	Syao.g_00832	Syas.g_00527
OG0001116	Syao.g_00830	Syas.g_00529
OG0001117	Syao.g_00829	Syas.g_00530
OG0001118	Syao.g_00828	Syas.g_00531
OG0001119	Syao.g_00826	Syas.g_00533
OG0001120	Syao.g_00822	Syas.g_00539
OG0001122	Syao.g_00445	Syas.g_00222
OG0001123	Syao.g_00451	Syas.g_00214
OG0001124	Syao.g_00453	Syas.g_00212
OG0001125	Syao.g_00456	Syas.g_00210
OG0001126	Syao.g_00504	Syas.g_00991
OG0001127	Syao.g_00505	Syas.g_00992
OG0001128	Syao.g_00508	Syas.g_00995
OG0001129	Syao.g_00510	Syas.g_00997
OG0001130	Syao.g_00511	Syas.g_00998
OG0001131	Syao.g_01387	Syas.g_01401
OG0001132	Syao.g_01221	Syas.g_00525
OG0001133	Syao.g_01333	Syas.g_00109
OG0001136	Syao.g_00126	Syas.g_01187
OG0001138	Syao.g_00227	Syas.g_01114
OG0001139	Syao.g_00225	Syas.g_01112
OG0001140	Syao.g_00224	Syas.g_01111
OG0001141	Syao.g_00254	Syas.g_01110
OG0001142	Syao.g_00253	Syas.g_01109
OG0001143	Syao.g_00243	Syas.g_01092
OG0001144	Syao.g_00276	Syas.g_01084
OG0001145	Syao.g_01446	Syas.g_02867
OG0001146	Syao.g_01455	Syas.g_02846
OG0001147	Syao.g_00095	Syas.g_01329
OG0001148	Syao.g_00038	Syas.g_01263
OG0001149	Syao.g_00039	Syas.g_01264
OG0001150	Syao.g_00040	Syas.g_01265
OG0001151	Syao.g_02706	Syas.g_01366
OG0001152	Syao.g_02707	Syas.g_01367
OG0001153	Syao.g_00083	Syas.g_01301
OG0001154	Syao.g_00084	Syas.g_01302
OG0001155	Syao.g_01747	Syas.g_01478
OG0001156	Syao.g_01744	Syas.g_01489
OG0001157	Syao.g_01743	Syas.g_01490
OG0001158	Syao.g_01742	Syas.g_01491
OG0001159	Syao.g_01741	Syas.g_01492
OG0001160	Syao.g_01579	Syas.g_02705
OG0001161	Syao.g_02373	Syas.g_02030
OG0001162	Syao.g_02650	Syas.g_02473
OG0001163	Syao.g_01571	Syas.g_02697
OG0001164	Syao.g_01564	Syas.g_02691
OG0001165	Syao.g_01559	Syas.g_02686
OG0001166	Syao.g_01673	Syas.g_02658
OG0001167	Syao.g_01006	Syas.g_01046
OG0001168	Syao.g_01648	Syas.g_02597
OG0001169	Syao.g_01646	Syas.g_02595
OG0001170	Syao.g_01644	Syas.g_02593
OG0001171	Syao.g_01632	Syas.g_02580
OG0001172	Syao.g_01914	Syas.g_01665
OG0001173	Syao.g_01915	Syas.g_01664
OG0001174	Syao.g_01923	Syas.g_01656
OG0001175	Syao.g_01924	Syas.g_01655
OG0001176	Syao.g_01799	Syas.g_01638
OG0001177	Syao.g_01802	Syas.g_01640
OG0001178	Syao.g_01541	Syas.g_02676
OG0001179	Syao.g_01768	Syas.g_01608
OG0001180	Syao.g_01833	Syas.g_01583
OG0001181	Syao.g_01829	Syas.g_01579
