Orthogroup	Syao	Syac
OG0000602	Syao.g_00914	Syac.g_00996
OG0000603	Syao.g_00915	Syac.g_00997
OG0000604	Syao.g_00918	Syac.g_01001
OG0000606	Syao.g_00924	Syac.g_01434
OG0000607	Syao.g_00927	Syac.g_01430
OG0000608	Syao.g_00928	Syac.g_01429
OG0000609	Syao.g_00930	Syac.g_01427
OG0000610	Syao.g_00940	Syac.g_01419
OG0000611	Syao.g_00943	Syac.g_01416
OG0000612	Syao.g_00944	Syac.g_01415
OG0000613	Syao.g_01979	Syac.g_00231
OG0000614	Syao.g_00375	Syac.g_00911
OG0000615	Syao.g_00978	Syac.g_01377
OG0000616	Syao.g_02342	Syac.g_02478
OG0000617	Syao.g_00486	Syac.g_01280
OG0000618	Syao.g_00485	Syac.g_01279
OG0000619	Syao.g_00484	Syac.g_01278
OG0000620	Syao.g_00479	Syac.g_01270
OG0000621	Syao.g_00478	Syac.g_01269
OG0000622	Syao.g_00476	Syac.g_01268
OG0000623	Syao.g_00475	Syac.g_01267
OG0000624	Syao.g_00473	Syac.g_01265
OG0000625	Syao.g_00472	Syac.g_01264
OG0000626	Syao.g_00471	Syac.g_01263
OG0000627	Syao.g_00567	Syac.g_01126
OG0000628	Syao.g_00566	Syac.g_01127
OG0000629	Syao.g_00590	Syac.g_01130
OG0000630	Syao.g_00585	Syac.g_01134
OG0000631	Syao.g_00644	Syac.g_01139
OG0000632	Syao.g_00643	Syac.g_01140
OG0000633	Syao.g_00642	Syac.g_01141
OG0000634	Syao.g_00752	Syac.g_01345
OG0000635	Syao.g_00753	Syac.g_01344
OG0000636	Syao.g_00755	Syac.g_01342
OG0000637	Syao.g_00757	Syac.g_01340
OG0000638	Syao.g_00758	Syac.g_01339
OG0000639	Syao.g_00759	Syac.g_01338
OG0000640	Syao.g_00760	Syac.g_01337
OG0000641	Syao.g_00764	Syac.g_01333
OG0000642	Syao.g_00765	Syac.g_01332
OG0000643	Syao.g_00767	Syac.g_01330
OG0000644	Syao.g_00768	Syac.g_01329
OG0000645	Syao.g_00770	Syac.g_01327
OG0000646	Syao.g_00773	Syac.g_01324
OG0000647	Syao.g_00775	Syac.g_01322
OG0000648	Syao.g_00777	Syac.g_01319
OG0000649	Syao.g_00778	Syac.g_01318
OG0000650	Syao.g_00779	Syac.g_01317
OG0000651	Syao.g_00780	Syac.g_01316
OG0000652	Syao.g_00781	Syac.g_01315
OG0000653	Syao.g_00783	Syac.g_01313
OG0000654	Syao.g_00784	Syac.g_01312
OG0000655	Syao.g_00785	Syac.g_01311
OG0000656	Syao.g_00789	Syac.g_01308
OG0000657	Syao.g_00435	Syac.g_00846
OG0000658	Syao.g_00560	Syac.g_00842
OG0000659	Syao.g_00559	Syac.g_00841
OG0000660	Syao.g_00555	Syac.g_00837
OG0000662	Syao.g_00535	Syac.g_00833
OG0000663	Syao.g_00532	Syac.g_00830
OG0000664	Syao.g_00530	Syac.g_00829
OG0000665	Syao.g_01436	Syac.g_01018
OG0000666	Syao.g_02120	Syac.g_01088
OG0000667	Syao.g_01375	Syac.g_02165
OG0000668	Syao.g_02678	Syac.g_01239
OG0000669	Syao.g_00955	Syac.g_01404
OG0000670	Syao.g_00958	Syac.g_00580
OG0000671	Syao.g_00960	Syac.g_01400
OG0000672	Syao.g_00963	Syac.g_01396
OG0000673	Syao.g_00966	Syac.g_01393
OG0000674	Syao.g_00968	Syac.g_01391
OG0000675	Syao.g_00969	Syac.g_01390
OG0000676	Syao.g_00971	Syac.g_01388
OG0000677	Syao.g_00972	Syac.g_01387
OG0000678	Syao.g_00974	Syac.g_01384
OG0000679	Syao.g_00981	Syac.g_01375
OG0000680	Syao.g_00982	Syac.g_01374
OG0000681	Syao.g_00985	Syac.g_01371
OG0000682	Syao.g_00986	Syac.g_01370
OG0000683	Syao.g_00987	Syac.g_01369
OG0000684	Syao.g_00990	Syac.g_01365
OG0000685	Syao.g_00733	Syac.g_01363
OG0000686	Syao.g_00734	Syac.g_01362
OG0000687	Syao.g_00735	Syac.g_01361
OG0000688	Syao.g_00741	Syac.g_01356
OG0000689	Syao.g_00743	Syac.g_01354
OG0000690	Syao.g_00744	Syac.g_01353
OG0000691	Syao.g_00745	Syac.g_01352
OG0000692	Syao.g_00747	Syac.g_01351
OG0000693	Syao.g_00748	Syac.g_01349
OG0000694	Syao.g_00749	Syac.g_01348
OG0000695	Syao.g_00639	Syac.g_01143
OG0000696	Syao.g_00638	Syac.g_01144
OG0000697	Syao.g_00636	Syac.g_01146
OG0000698	Syao.g_00633	Syac.g_01149
OG0000699	Syao.g_00631	Syac.g_01151
OG0000700	Syao.g_00630	Syac.g_01152
OG0000701	Syao.g_00629	Syac.g_01153
OG0000702	Syao.g_00705	Syac.g_01161
OG0000703	Syao.g_00693	Syac.g_01162
OG0000704	Syao.g_00689	Syac.g_01165
OG0000705	Syao.g_00682	Syac.g_01174
OG0000706	Syao.g_00681	Syac.g_01175
OG0000707	Syao.g_00680	Syac.g_01176
OG0000708	Syao.g_00677	Syac.g_01179
OG0000709	Syao.g_00670	Syac.g_01187
OG0000710	Syao.g_00666	Syac.g_01191
OG0000711	Syao.g_00815	Syac.g_01220
OG0000712	Syao.g_00813	Syac.g_01221
OG0000713	Syao.g_00812	Syac.g_01222
OG0000714	Syao.g_00810	Syac.g_01224
OG0000715	Syao.g_00808	Syac.g_01226
OG0000716	Syao.g_00804	Syac.g_01230
OG0000717	Syao.g_00803	Syac.g_01231
OG0000718	Syao.g_00794	Syac.g_01235
OG0000719	Syao.g_00444	Syac.g_01237
OG0000720	Syao.g_00457	Syac.g_01250
OG0000721	Syao.g_00459	Syac.g_01252
OG0000722	Syao.g_00460	Syac.g_01253
OG0000723	Syao.g_00469	Syac.g_01261
OG0000724	Syao.g_00513	Syac.g_00879
OG0000725	Syao.g_00385	Syac.g_00887
OG0000726	Syao.g_00384	Syac.g_00888
OG0000727	Syao.g_00383	Syac.g_00889
OG0000728	Syao.g_00381	Syac.g_00891
OG0000729	Syao.g_02190	Syac.g_00144
OG0000730	Syao.g_01880	Syac.g_02024
OG0000731	Syao.g_01868	Syac.g_02011
OG0000732	Syao.g_02218	Syac.g_00051
OG0000733	Syao.g_01427	Syac.g_02386
OG0000734	Syao.g_02592	Syac.g_00388
OG0000735	Syao.g_00140	Syac.g_00750
OG0000736	Syao.g_00139	Syac.g_00751
OG0000737	Syao.g_00138	Syac.g_00752
OG0000738	Syao.g_00132	Syac.g_00757
OG0000739	Syao.g_00131	Syac.g_00762
OG0000740	Syao.g_00130	Syac.g_00763
OG0000741	Syao.g_00127	Syac.g_00766
OG0000742	Syao.g_00124	Syac.g_00768
OG0000743	Syao.g_00217	Syac.g_00770
OG0000744	Syao.g_00216	Syac.g_00771
OG0000745	Syao.g_00213	Syac.g_00773
OG0000746	Syao.g_00210	Syac.g_00776
OG0000747	Syao.g_00208	Syac.g_00777
OG0000748	Syao.g_00193	Syac.g_00787
OG0000749	Syao.g_00192	Syac.g_00789
OG0000750	Syao.g_00191	Syac.g_00790
OG0000751	Syao.g_00185	Syac.g_00797
OG0000752	Syao.g_00183	Syac.g_00799
OG0000753	Syao.g_00180	Syac.g_00802
OG0000754	Syao.g_00175	Syac.g_01471
OG0000755	Syao.g_00021	Syac.g_01479
OG0000756	Syao.g_00229	Syac.g_01480
OG0000757	Syao.g_00252	Syac.g_01492
OG0000758	Syao.g_00251	Syac.g_01493
OG0000759	Syao.g_00250	Syac.g_01494
OG0000760	Syao.g_00249	Syac.g_01495
OG0000761	Syao.g_00248	Syac.g_01496
OG0000762	Syao.g_00246	Syac.g_01498
OG0000763	Syao.g_00242	Syac.g_01500
OG0000764	Syao.g_00241	Syac.g_01501
OG0000765	Syao.g_00267	Syac.g_01515
OG0000766	Syao.g_00266	Syac.g_01516
OG0000767	Syao.g_00264	Syac.g_01518
OG0000768	Syao.g_00263	Syac.g_01519
OG0000769	Syao.g_00261	Syac.g_01521
OG0000770	Syao.g_00257	Syac.g_01524
OG0000771	Syao.g_00506	Syac.g_00873
OG0000772	Syao.g_01523	Syac.g_01569
OG0000773	Syao.g_01447	Syac.g_00741
OG0000774	Syao.g_01442	Syac.g_00737
OG0000775	Syao.g_01440	Syac.g_00735
OG0000776	Syao.g_01439	Syac.g_00734
OG0000777	Syao.g_01438	Syac.g_00733
OG0000778	Syao.g_01437	Syac.g_00732
OG0000779	Syao.g_01469	Syac.g_00727
OG0000780	Syao.g_01456	Syac.g_00723
OG0000781	Syao.g_01452	Syac.g_00719
OG0000782	Syao.g_01451	Syac.g_00718
OG0000783	Syao.g_01450	Syac.g_00717
OG0000784	Syao.g_01449	Syac.g_00716
OG0000785	Syao.g_01481	Syac.g_00714
OG0000786	Syao.g_01473	Syac.g_01730
OG0000787	Syao.g_01472	Syac.g_01731
OG0000788	Syao.g_00870	Syac.g_00992
OG0000789	Syao.g_00623	Syac.g_01111
OG0000790	Syao.g_00041, Syao.g_00315	Syac.g_01921
OG0000791	Syao.g_00043	Syac.g_01922
OG0000792	Syao.g_00044	Syac.g_01923
OG0000793	Syao.g_02700	Syac.g_01928
OG0000794	Syao.g_02703	Syac.g_01929
OG0000795	Syao.g_02704	Syac.g_01930
OG0000796	Syao.g_02708	Syac.g_01934
OG0000797	Syao.g_02709	Syac.g_01935
OG0000798	Syao.g_02066	Syac.g_02250
OG0000799	Syao.g_01525	Syac.g_01602
OG0000800	Syao.g_01526	Syac.g_01603
OG0000801	Syao.g_01527	Syac.g_01604
OG0000802	Syao.g_01531	Syac.g_01608
OG0000803	Syao.g_01534	Syac.g_01613
OG0000804	Syao.g_01537	Syac.g_01616
OG0000805	Syao.g_01502	Syac.g_01620
OG0000806	Syao.g_01504	Syac.g_01622
OG0000807	Syao.g_01506	Syac.g_01624
OG0000808	Syao.g_01507	Syac.g_01625
OG0000809	Syao.g_01511	Syac.g_01628
OG0000810	Syao.g_01482	Syac.g_01629
OG0000811	Syao.g_01490	Syac.g_01637
OG0000812	Syao.g_01492	Syac.g_01639
OG0000813	Syao.g_01493	Syac.g_01640
OG0000814	Syao.g_01495	Syac.g_01642
OG0000815	Syao.g_01499	Syac.g_01643
OG0000816	Syao.g_01471	Syac.g_01645
OG0000817	Syao.g_01519	Syac.g_01646
OG0000818	Syao.g_00062	Syac.g_01652
OG0000819	Syao.g_00063	Syac.g_01653
OG0000820	Syao.g_00064	Syac.g_01654
OG0000821	Syao.g_00070	Syac.g_01659
OG0000822	Syao.g_00072	Syac.g_01661
OG0000823	Syao.g_00073	Syac.g_01662
OG0000824	Syao.g_00079	Syac.g_01666
OG0000825	Syao.g_00080	Syac.g_01667
OG0000826	Syao.g_00081	Syac.g_01668
OG0000827	Syao.g_00082	Syac.g_01669
OG0000828	Syao.g_00085	Syac.g_01672
OG0000829	Syao.g_00086	Syac.g_01673
OG0000830	Syao.g_00087	Syac.g_01674
OG0000831	Syao.g_00089	Syac.g_01676
OG0000832	Syao.g_01696	Syac.g_00623
OG0000833	Syao.g_01612	Syac.g_00613
OG0000834	Syao.g_01610	Syac.g_00610
OG0000835	Syao.g_01609	Syac.g_00609
OG0000836	Syao.g_01606	Syac.g_00605
OG0000837	Syao.g_01605	Syac.g_00604
OG0000838	Syao.g_01601	Syac.g_00600
OG0000839	Syao.g_01600	Syac.g_00599
OG0000840	Syao.g_01599	Syac.g_00598
OG0000841	Syao.g_01598	Syac.g_00597
OG0000842	Syao.g_01597	Syac.g_00596
OG0000843	Syao.g_01596	Syac.g_00595
OG0000844	Syao.g_01594	Syac.g_00593
OG0000845	Syao.g_01593	Syac.g_00592
OG0000846	Syao.g_01592	Syac.g_00591
OG0000847	Syao.g_01591	Syac.g_00590
OG0000848	Syao.g_01589	Syac.g_00588
OG0000849	Syao.g_01588	Syac.g_00587
OG0000850	Syao.g_01585	Syac.g_00585
OG0000851	Syao.g_01582	Syac.g_00573
OG0000852	Syao.g_01581	Syac.g_00572
OG0000853	Syao.g_01577	Syac.g_00568
OG0000854	Syao.g_01575	Syac.g_00566
OG0000855	Syao.g_01574	Syac.g_00565
OG0000856	Syao.g_01327	Syac.g_00964
OG0000857	Syao.g_00774	Syac.g_01323
OG0000858	Syao.g_01567	Syac.g_00559
OG0000859	Syao.g_01566	Syac.g_00558
OG0000860	Syao.g_01552	Syac.g_00542
OG0000861	Syao.g_01551	Syac.g_00541
OG0000862	Syao.g_01542	Syac.g_00540
OG0000863	Syao.g_01540	Syac.g_00538
OG0000864	Syao.g_01017	Syac.g_00537
OG0000866	Syao.g_01686	Syac.g_00532
OG0000867	Syao.g_01685	Syac.g_00531
OG0000868	Syao.g_01682	Syac.g_00529
OG0000869	Syao.g_01677	Syac.g_00524
OG0000870	Syao.g_01672	Syac.g_00519
OG0000871	Syao.g_01671	Syac.g_00518
OG0000872	Syao.g_01665	Syac.g_00510
OG0000873	Syao.g_01662	Syac.g_00507
OG0000874	Syao.g_01660	Syac.g_00512
OG0000875	Syao.g_01658	Syac.g_00505
OG0000876	Syao.g_00536	Syac.g_00675
OG0000877	Syao.g_01654	Syac.g_00671
OG0000878	Syao.g_01653	Syac.g_00670
OG0000879	Syao.g_01652	Syac.g_00669
OG0000880	Syao.g_01651	Syac.g_00668
OG0000881	Syao.g_01647	Syac.g_00664
OG0000882	Syao.g_01642	Syac.g_00659
OG0000883	Syao.g_01638	Syac.g_00656
OG0000884	Syao.g_01636	Syac.g_00654
OG0000885	Syao.g_01635	Syac.g_00653
OG0000886	Syao.g_01634	Syac.g_00652
OG0000887	Syao.g_01633	Syac.g_00651
OG0000888	Syao.g_01631	Syac.g_00649
OG0000889	Syao.g_01629	Syac.g_00647
OG0000890	Syao.g_01626	Syac.g_00642
OG0000891	Syao.g_01625	Syac.g_00641
OG0000892	Syao.g_01695	Syac.g_00638
OG0000893	Syao.g_01934	Syac.g_02193
OG0000894	Syao.g_01937	Syac.g_02189
OG0000895	Syao.g_01916	Syac.g_02185
OG0000896	Syao.g_01917	Syac.g_02184
OG0000897	Syao.g_01919	Syac.g_02182
OG0000898	Syao.g_01920	Syac.g_02181
OG0000899	Syao.g_01921	Syac.g_02180
OG0000900	Syao.g_01922	Syac.g_02179
OG0000901	Syao.g_01927	Syac.g_02174
OG0000902	Syao.g_01929	Syac.g_02172
OG0000903	Syao.g_01798	Syac.g_02140
OG0000904	Syao.g_01804	Syac.g_02145
OG0000905	Syao.g_01862	Syac.g_02148
OG0000906	Syao.g_01931	Syac.g_02150
OG0000907	Syao.g_01796	Syac.g_02138
OG0000908	Syao.g_01793	Syac.g_02135
OG0000909	Syao.g_01792	Syac.g_02134
OG0000910	Syao.g_01791	Syac.g_02133
OG0000911	Syao.g_01789	Syac.g_02131
OG0000912	Syao.g_01788	Syac.g_02130
OG0000913	Syao.g_01787	Syac.g_02129
OG0000914	Syao.g_01786	Syac.g_02128
OG0000915	Syao.g_01784	Syac.g_02127
OG0000916	Syao.g_01783	Syac.g_02126
OG0000917	Syao.g_01782	Syac.g_02125
OG0000918	Syao.g_01781	Syac.g_02124
OG0000919	Syao.g_01780	Syac.g_02123
OG0000920	Syao.g_01779	Syac.g_02122
OG0000921	Syao.g_01778	Syac.g_02121
OG0000922	Syao.g_01777	Syac.g_02120
OG0000923	Syao.g_01772	Syac.g_02116
OG0000924	Syao.g_01771	Syac.g_02115
OG0000925	Syao.g_01770	Syac.g_02114
OG0000926	Syao.g_01769	Syac.g_02113
OG0000927	Syao.g_01767	Syac.g_02111
OG0000928	Syao.g_01766	Syac.g_02110
OG0000929	Syao.g_01765	Syac.g_02109
OG0000930	Syao.g_01764	Syac.g_02108
OG0000931	Syao.g_01763	Syac.g_02107
OG0000932	Syao.g_01762	Syac.g_02106
OG0000933	Syao.g_01811	Syac.g_02101
OG0000934	Syao.g_01809	Syac.g_02099
OG0000935	Syao.g_01808	Syac.g_02098
OG0000936	Syao.g_01843	Syac.g_02097
OG0000937	Syao.g_01842	Syac.g_02096
OG0000938	Syao.g_01839	Syac.g_02092
OG0000939	Syao.g_01838	Syac.g_02091
OG0000940	Syao.g_01830	Syac.g_02084
OG0000941	Syao.g_01828	Syac.g_02082
OG0000942	Syao.g_01826	Syac.g_02080
OG0000943	Syao.g_01824	Syac.g_02079
OG0000944	Syao.g_01822	Syac.g_02077
OG0000945	Syao.g_01821	Syac.g_02075
OG0000946	Syao.g_01852	Syac.g_02071
OG0000947	Syao.g_01849	Syac.g_02068
OG0000948	Syao.g_01848	Syac.g_02067
OG0000949	Syao.g_01970	Syac.g_00205
OG0000950	Syao.g_01957	Syac.g_00193
OG0000951	Syao.g_02262	Syac.g_00188
OG0000952	Syao.g_02266	Syac.g_00183
OG0000953	Syao.g_02130	Syac.g_00177
OG0000954	Syao.g_02135	Syac.g_00172
OG0000955	Syao.g_02136	Syac.g_00171
OG0000956	Syao.g_02138	Syac.g_00169
OG0000957	Syao.g_01951	Syac.g_00158
OG0000958	Syao.g_01950	Syac.g_00157
OG0000959	Syao.g_01947	Syac.g_00153
OG0000960	Syao.g_01946	Syac.g_00152
OG0000961	Syao.g_02496	Syac.g_00147
OG0000962	Syao.g_02191	Syac.g_00145
OG0000963	Syao.g_02186	Syac.g_00140
OG0000964	Syao.g_02185	Syac.g_00139
OG0000965	Syao.g_02184	Syac.g_00138
OG0000966	Syao.g_02172	Syac.g_00107
OG0000967	Syao.g_02167	Syac.g_00075
OG0000968	Syao.g_02199	Syac.g_00080
OG0000969	Syao.g_02200	Syac.g_00078
OG0000970	Syao.g_02201	Syac.g_00077
OG0000971	Syao.g_02203	Syac.g_00067
OG0000972	Syao.g_02204	Syac.g_00066
OG0000973	Syao.g_02205	Syac.g_00065
OG0000974	Syao.g_02206	Syac.g_00064
OG0000975	Syao.g_02207	Syac.g_00063
OG0000976	Syao.g_02208	Syac.g_00062
OG0000977	Syao.g_02210	Syac.g_00059
OG0000978	Syao.g_02211	Syac.g_00058
OG0000979	Syao.g_02214	Syac.g_00055
OG0000980	Syao.g_02217	Syac.g_00052
OG0000981	Syao.g_02220	Syac.g_00049
OG0000982	Syao.g_02437	Syac.g_02354
OG0000983	Syao.g_02438	Syac.g_02355
OG0000984	Syao.g_02439	Syac.g_02356
OG0000985	Syao.g_02443	Syac.g_02359
OG0000986	Syao.g_02445	Syac.g_02363
OG0000987	Syao.g_02447	Syac.g_02365
OG0000988	Syao.g_02452	Syac.g_02370
OG0000989	Syao.g_02368	Syac.g_02379
OG0000990	Syao.g_02362	Syac.g_02397
OG0000991	Syao.g_02354	Syac.g_02400
OG0000992	Syao.g_02279	Syac.g_02402
OG0000993	Syao.g_02280	Syac.g_02403
OG0000994	Syao.g_02283	Syac.g_02405
OG0000995	Syao.g_02287	Syac.g_02410
OG0000996	Syao.g_02305	Syac.g_02454
OG0000997	Syao.g_02326	Syac.g_02464
OG0000998	Syao.g_02328	Syac.g_02466
OG0000999	Syao.g_02329	Syac.g_02467
OG0001000	Syao.g_02333	Syac.g_02470
OG0001001	Syao.g_02338	Syac.g_02475
OG0001002	Syao.g_02345	Syac.g_02481
OG0001003	Syao.g_02347	Syac.g_02483
OG0001004	Syao.g_02348	Syac.g_02484
OG0001005	Syao.g_02194	Syac.g_02485
OG0001006	Syao.g_02159	Syac.g_02492
OG0001007	Syao.g_02161	Syac.g_02494
OG0001008	Syao.g_01737	Syac.g_00693
OG0001009	Syao.g_02239	Syac.g_00030
OG0001010	Syao.g_02238	Syac.g_00031
OG0001011	Syao.g_02236	Syac.g_00032
OG0001012	Syao.g_00322	Syac.g_02351
OG0001013	Syao.g_02413	Syac.g_02337
OG0001014	Syao.g_02407	Syac.g_02333
OG0001015	Syao.g_02406	Syac.g_02332
OG0001016	Syao.g_02622	Syac.g_00446
OG0001017	Syao.g_02628	Syac.g_00440
OG0001018	Syao.g_02630	Syac.g_00438
OG0001019	Syao.g_02654	Syac.g_00422
OG0001020	Syao.g_02663	Syac.g_00417
OG0001021	Syao.g_02666	Syac.g_00413
OG0001022	Syao.g_02670	Syac.g_00410
OG0001023	Syao.g_02671	Syac.g_00409
OG0001024	Syao.g_01018	Syac.g_00405
OG0001025	Syao.g_02597	Syac.g_00399
OG0001026	Syao.g_02594	Syac.g_00386
OG0001027	Syao.g_02564	Syac.g_00380
OG0001028	Syao.g_02568	Syac.g_00378
OG0001029	Syao.g_02570	Syac.g_00376
OG0001030	Syao.g_02545	Syac.g_00356
OG0001031	Syao.g_02528	Syac.g_02266
OG0001032	Syao.g_02530	Syac.g_02268
OG0001033	Syao.g_01016	Syac.g_02298
OG0001034	Syao.g_01704	Syac.g_01968
OG0001036	Syao.g_02096	Syac.g_02221
OG0001037	Syao.g_02094	Syac.g_02223
OG0001038	Syao.g_02065	Syac.g_02251
OG0001039	Syao.g_02062	Syac.g_02254
OG0001040	Syao.g_02059	Syac.g_00292
OG0001041	Syao.g_02055	Syac.g_00287
OG0001042	Syao.g_02032	Syac.g_00258
OG0001043	Syao.g_02028	Syac.g_00254
OG0001044	Syao.g_01878	Syac.g_02021
OG0001045	Syao.g_01865	Syac.g_02008
OG0001046	Syao.g_00827	Syac.g_01207
OG0001047	Syao.g_01739	Syac.g_00695
OG0001048	Syao.g_01740	Syac.g_00696
OG0001049	Syao.g_01616	Syac.g_00703
OG0001050	Syao.g_01618	Syac.g_00704
OG0001051	Syao.g_01619	Syac.g_00705
OG0001052	Syao.g_02686	Syac.g_01704
OG0001053	Syao.g_00025	Syac.g_01901
OG0001054	Syao.g_00104	Syac.g_01884
OG0001055	Syao.g_00156	Syac.g_01863
OG0001056	Syao.g_01417	Syac.g_01831
OG0001057	Syao.g_00879	Syac.g_01825
OG0001058	Syao.g_00862	Syac.g_01810
OG0001059	Syao.g_00858	Syac.g_01806
OG0001060	Syao.g_00852	Syac.g_01799
OG0001062	Syao.g_01050	Syac.g_01777
OG0001063	Syao.g_01042	Syac.g_01773
OG0001064	Syao.g_01041	Syac.g_01772
OG0001065	Syao.g_01040	Syac.g_01771
OG0001066	Syao.g_01039	Syac.g_01770
OG0001067	Syao.g_01038	Syac.g_01769
OG0001068	Syao.g_01037	Syac.g_01768
OG0001069	Syao.g_01036	Syac.g_01767
OG0001070	Syao.g_01032	Syac.g_01764
OG0001071	Syao.g_01031	Syac.g_01763
OG0001072	Syao.g_01027	Syac.g_01758
OG0001074	Syao.g_00392	Syac.g_00945
OG0001075	Syao.g_00391	Syac.g_00946
OG0001076	Syao.g_01339	Syac.g_00956
OG0001077	Syao.g_01323	Syac.g_00967
OG0001078	Syao.g_00895	Syac.g_00980
OG0001079	Syao.g_00911	Syac.g_00993
OG0001081	Syao.g_00925	Syac.g_01432
OG0001082	Syao.g_00926	Syac.g_01431
OG0001083	Syao.g_00934	Syac.g_01424
OG0001084	Syao.g_00935	Syac.g_01423
OG0001085	Syao.g_00947	Syac.g_01412
OG0001086	Syao.g_00949	Syac.g_01410
OG0001087	Syao.g_01419	Syac.g_00923
OG0001088	Syao.g_00211	Syac.g_00920
OG0001089	Syao.g_00376	Syac.g_00896
OG0001090	Syao.g_00494	Syac.g_01286
OG0001091	Syao.g_00491	Syac.g_01284
OG0001092	Syao.g_00489	Syac.g_01282
OG0001093	Syao.g_00482	Syac.g_01276
OG0001094	Syao.g_00750	Syac.g_01347
OG0001095	Syao.g_00771	Syac.g_01326
OG0001096	Syao.g_00786	Syac.g_01310
OG0001097	Syao.g_00552	Syac.g_00834
OG0001098	Syao.g_00731	Syac.g_01096
OG0001099	Syao.g_02569	Syac.g_00377
OG0001100	Syao.g_00957	Syac.g_01402
OG0001101	Syao.g_00959	Syac.g_01401
OG0001102	Syao.g_00962	Syac.g_01398
OG0001103	Syao.g_00964	Syac.g_01395
OG0001105	Syao.g_00736	Syac.g_01360
OG0001106	Syao.g_00688	Syac.g_01166
OG0001107	Syao.g_00676	Syac.g_01180
OG0001108	Syao.g_00669	Syac.g_01188
OG0001109	Syao.g_00667	Syac.g_01190
OG0001110	Syao.g_00665	Syac.g_01192
OG0001111	Syao.g_00663	Syac.g_01194
OG0001112	Syao.g_00661	Syac.g_01196
OG0001113	Syao.g_00660	Syac.g_01197
OG0001114	Syao.g_00659	Syac.g_01198
OG0001115	Syao.g_00832	Syac.g_01202
OG0001116	Syao.g_00830	Syac.g_01204
OG0001117	Syao.g_00829	Syac.g_01205
OG0001118	Syao.g_00828	Syac.g_01206
OG0001119	Syao.g_00826	Syac.g_01208
OG0001120	Syao.g_00822	Syac.g_01213
OG0001121	Syao.g_01294	Syac.g_01949, Syac.g_01170
OG0001122	Syao.g_00445	Syac.g_01238
OG0001123	Syao.g_00451	Syac.g_01245
OG0001124	Syao.g_00453	Syac.g_01247
OG0001125	Syao.g_00456	Syac.g_01249
OG0001126	Syao.g_00504	Syac.g_00870
OG0001127	Syao.g_00505	Syac.g_00871
OG0001128	Syao.g_00508	Syac.g_00875
OG0001129	Syao.g_00510	Syac.g_00877
OG0001130	Syao.g_00511	Syac.g_00878
OG0001131	Syao.g_01387	Syac.g_01382
OG0001132	Syao.g_01221	Syac.g_01062
OG0001133	Syao.g_01333	Syac.g_00958
OG0001134	Syao.g_01428	Syac.g_01466
OG0001135	Syao.g_01424	Syac.g_01464
OG0001136	Syao.g_00126	Syac.g_00767
OG0001137	Syao.g_00194	Syac.g_00786
OG0001138	Syao.g_00227	Syac.g_01486
OG0001139	Syao.g_00225	Syac.g_01488
OG0001140	Syao.g_00224	Syac.g_01489
OG0001141	Syao.g_00254	Syac.g_01490
OG0001142	Syao.g_00253	Syac.g_01491
OG0001143	Syao.g_00243	Syac.g_01499
OG0001144	Syao.g_00276	Syac.g_01508
OG0001145	Syao.g_01446	Syac.g_00740
OG0001146	Syao.g_01455	Syac.g_00722
OG0001147	Syao.g_00095	Syac.g_01689
OG0001148	Syao.g_00038	Syac.g_01918
OG0001149	Syao.g_00039	Syac.g_01919
OG0001150	Syao.g_00040	Syac.g_01920
OG0001151	Syao.g_02706	Syac.g_01932
OG0001152	Syao.g_02707	Syac.g_01933
OG0001153	Syao.g_00083	Syac.g_01670
OG0001154	Syao.g_00084	Syac.g_01671
OG0001155	Syao.g_01747	Syac.g_00621
OG0001156	Syao.g_01744	Syac.g_00618
OG0001157	Syao.g_01743	Syac.g_00617
OG0001158	Syao.g_01742	Syac.g_00616
OG0001159	Syao.g_01741	Syac.g_00615
OG0001160	Syao.g_01579	Syac.g_00570
OG0001161	Syao.g_02373	Syac.g_02385
OG0001162	Syao.g_02650	Syac.g_01307
OG0001163	Syao.g_01571	Syac.g_00562
OG0001164	Syao.g_01564	Syac.g_00556
OG0001165	Syao.g_01559	Syac.g_00551
OG0001166	Syao.g_01673	Syac.g_00520
OG0001167	Syao.g_01006	Syac.g_00667
OG0001168	Syao.g_01648	Syac.g_00665
OG0001169	Syao.g_01646	Syac.g_00663
OG0001170	Syao.g_01644	Syac.g_00661
OG0001171	Syao.g_01632	Syac.g_00650
OG0001172	Syao.g_01914	Syac.g_02187
OG0001173	Syao.g_01915	Syac.g_02186
OG0001174	Syao.g_01923	Syac.g_02178
OG0001175	Syao.g_01924	Syac.g_02177
OG0001176	Syao.g_01799	Syac.g_02141
OG0001177	Syao.g_01802	Syac.g_02143
OG0001178	Syao.g_01541	Syac.g_00539
OG0001179	Syao.g_01768	Syac.g_02112
OG0001180	Syao.g_01833	Syac.g_02087
OG0001181	Syao.g_01829	Syac.g_02083
OG0001182	Syao.g_01820	Syac.g_02074
OG0001183	Syao.g_01851	Syac.g_02070
OG0001184	Syao.g_02264	Syac.g_00186
OG0001185	Syao.g_02147	Syac.g_00162
OG0001186	Syao.g_02173	Syac.g_00082
OG0001187	Syao.g_02171	Syac.g_00085
OG0001188	Syao.g_02169	Syac.g_00076
OG0001189	Syao.g_02215	Syac.g_00054
OG0001190	Syao.g_02436	Syac.g_02353
