Orthogroup	Syao	Syae
OG0000595	Syao.g_00892	Syae.g_00072
OG0000596	Syao.g_00897	Syae.g_00077
OG0000597	Syao.g_00900	Syae.g_00080
OG0000598	Syao.g_00901	Syae.g_00081
OG0000599	Syao.g_00908	Syae.g_00084
OG0000600	Syao.g_00909	Syae.g_00085
OG0000601	Syao.g_00910	Syae.g_00086
OG0000602	Syao.g_00914	Syae.g_00091
OG0000603	Syao.g_00915	Syae.g_00092
OG0000604	Syao.g_00918	Syae.g_00095
OG0000606	Syao.g_00924	Syae.g_00616
OG0000607	Syao.g_00927	Syae.g_00613
OG0000608	Syao.g_00928	Syae.g_00612
OG0000609	Syao.g_00930	Syae.g_00610
OG0000610	Syao.g_00940	Syae.g_00601
OG0000611	Syao.g_00943	Syae.g_00598
OG0000612	Syao.g_00944	Syae.g_00597
OG0000613	Syao.g_01979	Syae.g_01910
OG0000614	Syao.g_00375	Syae.g_00765
OG0000615	Syao.g_00978	Syae.g_00557
OG0000616	Syao.g_02342	Syae.g_01696
OG0000617	Syao.g_00486	Syae.g_00464
OG0000618	Syao.g_00485	Syae.g_00463
OG0000619	Syao.g_00484	Syae.g_00462
OG0000620	Syao.g_00479	Syae.g_00456
OG0000621	Syao.g_00478	Syae.g_00455
OG0000622	Syao.g_00476	Syae.g_00454
OG0000623	Syao.g_00475	Syae.g_00453
OG0000624	Syao.g_00473	Syae.g_00451
OG0000625	Syao.g_00472	Syae.g_00450
OG0000626	Syao.g_00471	Syae.g_00449
OG0000627	Syao.g_00567	Syae.g_00299
OG0000628	Syao.g_00566	Syae.g_00300
OG0000629	Syao.g_00590	Syae.g_00303
OG0000630	Syao.g_00585	Syae.g_00310
OG0000631	Syao.g_00644	Syae.g_00317
OG0000632	Syao.g_00643	Syae.g_00318
OG0000633	Syao.g_00642	Syae.g_00320
OG0000634	Syao.g_00752	Syae.g_00525
OG0000635	Syao.g_00753	Syae.g_00524
OG0000636	Syao.g_00755	Syae.g_00522
OG0000637	Syao.g_00757	Syae.g_00520
OG0000638	Syao.g_00758	Syae.g_00519
OG0000639	Syao.g_00759	Syae.g_00518
OG0000640	Syao.g_00760	Syae.g_00517
OG0000641	Syao.g_00764	Syae.g_00513
OG0000642	Syao.g_00765	Syae.g_00512
OG0000643	Syao.g_00767	Syae.g_00510
OG0000644	Syao.g_00768	Syae.g_00509
OG0000645	Syao.g_00770	Syae.g_00507
OG0000646	Syao.g_00773	Syae.g_00504
OG0000647	Syao.g_00775	Syae.g_00502
OG0000648	Syao.g_00777	Syae.g_00499
OG0000649	Syao.g_00778	Syae.g_00498
OG0000650	Syao.g_00779	Syae.g_00497
OG0000651	Syao.g_00780	Syae.g_00496
OG0000652	Syao.g_00781	Syae.g_00495
OG0000653	Syao.g_00783	Syae.g_00493
OG0000654	Syao.g_00784	Syae.g_00492
OG0000655	Syao.g_00785	Syae.g_00491
OG0000656	Syao.g_00789	Syae.g_00488
OG0000657	Syao.g_00435	Syae.g_00834
OG0000658	Syao.g_00560	Syae.g_00837
OG0000659	Syao.g_00559	Syae.g_00838
OG0000660	Syao.g_00555	Syae.g_00842
OG0000662	Syao.g_00535	Syae.g_00846
OG0000663	Syao.g_00532	Syae.g_00849
OG0000664	Syao.g_00530	Syae.g_00850
OG0000665	Syao.g_01436	Syae.g_00121
OG0000666	Syao.g_02120	Syae.g_00258
OG0000667	Syao.g_01375	Syae.g_02056
OG0000668	Syao.g_02678	Syae.g_00418
OG0000669	Syao.g_00955	Syae.g_00585
OG0000670	Syao.g_00958	Syae.g_00582
OG0000671	Syao.g_00960	Syae.g_00580
OG0000672	Syao.g_00963	Syae.g_00577
OG0000673	Syao.g_00966	Syae.g_00574
OG0000674	Syao.g_00968	Syae.g_00572
OG0000675	Syao.g_00969	Syae.g_00571
OG0000676	Syao.g_00971	Syae.g_00569
OG0000677	Syao.g_00972	Syae.g_00568
OG0000678	Syao.g_00974	Syae.g_00564
OG0000679	Syao.g_00981	Syae.g_00555
OG0000680	Syao.g_00982	Syae.g_00554
OG0000681	Syao.g_00985	Syae.g_00551
OG0000682	Syao.g_00986	Syae.g_00550
OG0000683	Syao.g_00987	Syae.g_00549
OG0000684	Syao.g_00990	Syae.g_00545
OG0000685	Syao.g_00733	Syae.g_00543
OG0000686	Syao.g_00734	Syae.g_00542
OG0000687	Syao.g_00735	Syae.g_00541
OG0000688	Syao.g_00741	Syae.g_00536
OG0000689	Syao.g_00743	Syae.g_00534
OG0000690	Syao.g_00744	Syae.g_00533
OG0000691	Syao.g_00745	Syae.g_00532
OG0000692	Syao.g_00747	Syae.g_00531
OG0000693	Syao.g_00748	Syae.g_00529
OG0000694	Syao.g_00749	Syae.g_00528
OG0000695	Syao.g_00639	Syae.g_00322
OG0000696	Syao.g_00638	Syae.g_00323
OG0000697	Syao.g_00636	Syae.g_00325
OG0000698	Syao.g_00633	Syae.g_00328
OG0000699	Syao.g_00631	Syae.g_00330
OG0000700	Syao.g_00630	Syae.g_00331
OG0000701	Syao.g_00629	Syae.g_00332
OG0000702	Syao.g_00705	Syae.g_00341
OG0000703	Syao.g_00693	Syae.g_00342
OG0000704	Syao.g_00689	Syae.g_00345
OG0000705	Syao.g_00682	Syae.g_00352
OG0000706	Syao.g_00681	Syae.g_00353
OG0000707	Syao.g_00680	Syae.g_00354
OG0000708	Syao.g_00677	Syae.g_00357
OG0000709	Syao.g_00670	Syae.g_00365
OG0000710	Syao.g_00666	Syae.g_00369
OG0000711	Syao.g_00815	Syae.g_00398
OG0000712	Syao.g_00813	Syae.g_00400
OG0000713	Syao.g_00812	Syae.g_00401
OG0000714	Syao.g_00810	Syae.g_00403
OG0000715	Syao.g_00808	Syae.g_00405
OG0000716	Syao.g_00804	Syae.g_00409
OG0000717	Syao.g_00803	Syae.g_00410
OG0000718	Syao.g_00794	Syae.g_00414
OG0000719	Syao.g_00444	Syae.g_00416
OG0000720	Syao.g_00457	Syae.g_00429
OG0000721	Syao.g_00459	Syae.g_00431
OG0000722	Syao.g_00460	Syae.g_00432
OG0000723	Syao.g_00469	Syae.g_00445
OG0000724	Syao.g_00513	Syae.g_00799
OG0000725	Syao.g_00385	Syae.g_00789
OG0000726	Syao.g_00384	Syae.g_00788
OG0000727	Syao.g_00383	Syae.g_00787
OG0000728	Syao.g_00381	Syae.g_00785
OG0000729	Syao.g_02190	Syae.g_01819
OG0000730	Syao.g_01880	Syae.g_02189
OG0000731	Syao.g_01868	Syae.g_02201
OG0000732	Syao.g_02218	Syae.g_01764
OG0000733	Syao.g_01427	Syae.g_01599
OG0000734	Syao.g_02592	Syae.g_01371
OG0000735	Syao.g_00140	Syae.g_00942
OG0000736	Syao.g_00139	Syae.g_00941
OG0000737	Syao.g_00138	Syae.g_00940
OG0000738	Syao.g_00132	Syae.g_00935
OG0000739	Syao.g_00131	Syae.g_00928
OG0000740	Syao.g_00130	Syae.g_00927
OG0000741	Syao.g_00127	Syae.g_00924
OG0000742	Syao.g_00124	Syae.g_00922
OG0000743	Syao.g_00217	Syae.g_00920
OG0000744	Syao.g_00216	Syae.g_00919
OG0000745	Syao.g_00213	Syae.g_00917
OG0000746	Syao.g_00210	Syae.g_00915
OG0000747	Syao.g_00208	Syae.g_00914
OG0000748	Syao.g_00193	Syae.g_00902
OG0000749	Syao.g_00192	Syae.g_00900
OG0000750	Syao.g_00191	Syae.g_00899
OG0000751	Syao.g_00185	Syae.g_00892
OG0000752	Syao.g_00183	Syae.g_00890
OG0000753	Syao.g_00180	Syae.g_00887
OG0000754	Syao.g_00175	Syae.g_00641
OG0000755	Syao.g_00021	Syae.g_00651
OG0000756	Syao.g_00229	Syae.g_00652
OG0000757	Syao.g_00252	Syae.g_00661
OG0000758	Syao.g_00251	Syae.g_00662
OG0000759	Syao.g_00250	Syae.g_00663
OG0000760	Syao.g_00249	Syae.g_00664
OG0000761	Syao.g_00248	Syae.g_00668
OG0000762	Syao.g_00246	Syae.g_00672
OG0000763	Syao.g_00242	Syae.g_00676
OG0000764	Syao.g_00241	Syae.g_00677
OG0000765	Syao.g_00267	Syae.g_00695
OG0000766	Syao.g_00266	Syae.g_00696
OG0000767	Syao.g_00264	Syae.g_00698
OG0000768	Syao.g_00263	Syae.g_00699
OG0000769	Syao.g_00261	Syae.g_00701
OG0000770	Syao.g_00257	Syae.g_00704
OG0000771	Syao.g_00506	Syae.g_00805
OG0000772	Syao.g_01523	Syae.g_00168
OG0000773	Syao.g_01447	Syae.g_00947
OG0000774	Syao.g_01442	Syae.g_00951
OG0000775	Syao.g_01440	Syae.g_00954
OG0000776	Syao.g_01439	Syae.g_00955
OG0000777	Syao.g_01438	Syae.g_00956
OG0000778	Syao.g_01437	Syae.g_00957
OG0000779	Syao.g_01469	Syae.g_00963
OG0000780	Syao.g_01456	Syae.g_00967
OG0000781	Syao.g_01452	Syae.g_00971
OG0000782	Syao.g_01451	Syae.g_00972
OG0000783	Syao.g_01450	Syae.g_00973
OG0000784	Syao.g_01449	Syae.g_00974
OG0000785	Syao.g_01481	Syae.g_00976
OG0000786	Syao.g_01473	Syae.g_02477
OG0000787	Syao.g_01472	Syae.g_02476
OG0000788	Syao.g_00870	Syae.g_00087
OG0000789	Syao.g_00623	Syae.g_00281
OG0000790	Syao.g_00041, Syao.g_00315	Syae.g_02294
OG0000791	Syao.g_00043	Syae.g_02292
OG0000792	Syao.g_00044	Syae.g_02291
OG0000793	Syao.g_02700	Syae.g_02286
OG0000794	Syao.g_02703	Syae.g_02285
OG0000795	Syao.g_02704	Syae.g_02284
OG0000796	Syao.g_02708	Syae.g_02280
OG0000797	Syao.g_02709	Syae.g_02279
OG0000798	Syao.g_02066	Syae.g_01972
OG0000799	Syao.g_01525	Syae.g_00010
OG0000800	Syao.g_01526	Syae.g_00009
OG0000801	Syao.g_01527	Syae.g_00008
OG0000802	Syao.g_01531	Syae.g_02686
OG0000803	Syao.g_01534	Syae.g_02680
OG0000804	Syao.g_01537	Syae.g_02677
OG0000805	Syao.g_01502	Syae.g_02663
OG0000806	Syao.g_01504	Syae.g_02661
OG0000807	Syao.g_01506	Syae.g_02659
OG0000808	Syao.g_01507	Syae.g_02658
OG0000809	Syao.g_01511	Syae.g_02655
OG0000810	Syao.g_01482	Syae.g_02654
OG0000811	Syao.g_01490	Syae.g_02648
OG0000812	Syao.g_01492	Syae.g_02646
OG0000813	Syao.g_01493	Syae.g_02645
OG0000814	Syao.g_01495	Syae.g_02643
OG0000815	Syao.g_01499	Syae.g_02642
OG0000816	Syao.g_01471	Syae.g_02641
OG0000817	Syao.g_01519	Syae.g_02640
OG0000818	Syao.g_00062	Syae.g_02634
OG0000819	Syao.g_00063	Syae.g_02633
OG0000820	Syao.g_00064	Syae.g_02632
OG0000821	Syao.g_00070	Syae.g_02626
OG0000822	Syao.g_00072	Syae.g_02624
OG0000823	Syao.g_00073	Syae.g_02623
OG0000824	Syao.g_00079	Syae.g_02617
OG0000825	Syao.g_00080	Syae.g_02616
OG0000826	Syao.g_00081	Syae.g_02615
OG0000827	Syao.g_00082	Syae.g_02614
OG0000828	Syao.g_00085	Syae.g_02612
OG0000829	Syao.g_00086	Syae.g_02611
OG0000830	Syao.g_00087	Syae.g_02610
OG0000831	Syao.g_00089	Syae.g_02608
OG0000832	Syao.g_01696	Syae.g_01081
OG0000833	Syao.g_01612	Syae.g_01106
OG0000834	Syao.g_01610	Syae.g_01108
OG0000835	Syao.g_01609	Syae.g_01109
OG0000836	Syao.g_01606	Syae.g_01113
OG0000837	Syao.g_01605	Syae.g_01115
OG0000838	Syao.g_01601	Syae.g_01119
OG0000839	Syao.g_01600	Syae.g_01120
OG0000840	Syao.g_01599	Syae.g_01121
OG0000841	Syao.g_01598	Syae.g_01122
OG0000842	Syao.g_01597	Syae.g_01123
OG0000843	Syao.g_01596	Syae.g_01124
OG0000844	Syao.g_01594	Syae.g_01125
OG0000845	Syao.g_01593	Syae.g_01126
OG0000846	Syao.g_01592	Syae.g_01127
OG0000847	Syao.g_01591	Syae.g_01128
OG0000848	Syao.g_01589	Syae.g_01130
OG0000849	Syao.g_01588	Syae.g_01131
OG0000850	Syao.g_01585	Syae.g_01133
OG0000851	Syao.g_01582	Syae.g_01139
OG0000852	Syao.g_01581	Syae.g_01140
OG0000853	Syao.g_01577	Syae.g_01144
OG0000854	Syao.g_01575	Syae.g_01146
OG0000855	Syao.g_01574	Syae.g_01147
OG0000856	Syao.g_01327	Syae.g_00059
OG0000857	Syao.g_00774	Syae.g_00503
OG0000858	Syao.g_01567	Syae.g_01153
OG0000859	Syao.g_01566	Syae.g_01154
OG0000860	Syao.g_01552	Syae.g_01165
OG0000861	Syao.g_01551	Syae.g_01166
OG0000862	Syao.g_01542	Syae.g_01167
OG0000863	Syao.g_01540	Syae.g_01170
OG0000864	Syao.g_01017	Syae.g_01171
OG0000866	Syao.g_01686	Syae.g_01173
OG0000867	Syao.g_01685	Syae.g_01174
OG0000868	Syao.g_01682	Syae.g_01177
OG0000869	Syao.g_01677	Syae.g_01182
OG0000870	Syao.g_01672	Syae.g_01187
OG0000871	Syao.g_01671	Syae.g_01188
OG0000872	Syao.g_01665	Syae.g_01196
OG0000873	Syao.g_01662	Syae.g_01199
OG0000874	Syao.g_01660	Syae.g_01194
OG0000875	Syao.g_01658	Syae.g_01244
OG0000876	Syao.g_00536	Syae.g_01020
OG0000877	Syao.g_01654	Syae.g_01025
OG0000878	Syao.g_01653	Syae.g_01026
OG0000879	Syao.g_01652	Syae.g_01027
OG0000880	Syao.g_01651	Syae.g_01028
OG0000881	Syao.g_01647	Syae.g_01034
OG0000882	Syao.g_01642	Syae.g_01039
OG0000883	Syao.g_01638	Syae.g_01041
OG0000884	Syao.g_01636	Syae.g_01043
OG0000885	Syao.g_01635	Syae.g_01044
OG0000886	Syao.g_01634	Syae.g_01045
OG0000887	Syao.g_01633	Syae.g_01046
OG0000888	Syao.g_01631	Syae.g_01048
OG0000889	Syao.g_01629	Syae.g_01050
OG0000890	Syao.g_01626	Syae.g_01056
OG0000891	Syao.g_01625	Syae.g_01057
OG0000892	Syao.g_01695	Syae.g_01059
OG0000893	Syao.g_01934	Syae.g_02031
OG0000894	Syao.g_01937	Syae.g_02034
OG0000895	Syao.g_01916	Syae.g_02038
OG0000896	Syao.g_01917	Syae.g_02039
OG0000897	Syao.g_01919	Syae.g_02041
OG0000898	Syao.g_01920	Syae.g_02042
OG0000899	Syao.g_01921	Syae.g_02043
OG0000900	Syao.g_01922	Syae.g_02044
OG0000901	Syao.g_01927	Syae.g_02049
OG0000902	Syao.g_01929	Syae.g_02051
OG0000903	Syao.g_01798	Syae.g_02077
OG0000904	Syao.g_01804	Syae.g_02071
OG0000905	Syao.g_01862	Syae.g_02065
OG0000906	Syao.g_01931	Syae.g_02063
OG0000907	Syao.g_01796	Syae.g_02079
OG0000908	Syao.g_01793	Syae.g_02082
OG0000909	Syao.g_01792	Syae.g_02083
OG0000910	Syao.g_01791	Syae.g_02084
OG0000911	Syao.g_01789	Syae.g_02086
OG0000912	Syao.g_01788	Syae.g_02087
OG0000913	Syao.g_01787	Syae.g_02088
OG0000914	Syao.g_01786	Syae.g_02089
OG0000915	Syao.g_01784	Syae.g_02091
OG0000916	Syao.g_01783	Syae.g_02092
OG0000917	Syao.g_01782	Syae.g_02093
OG0000918	Syao.g_01781	Syae.g_02094
OG0000919	Syao.g_01780	Syae.g_02095
OG0000920	Syao.g_01779	Syae.g_02096
OG0000921	Syao.g_01778	Syae.g_02097
OG0000922	Syao.g_01777	Syae.g_02098
OG0000923	Syao.g_01772	Syae.g_02102
OG0000924	Syao.g_01771	Syae.g_02103
OG0000925	Syao.g_01770	Syae.g_02104
OG0000926	Syao.g_01769	Syae.g_02105
OG0000927	Syao.g_01767	Syae.g_02107
OG0000928	Syao.g_01766	Syae.g_02108
OG0000929	Syao.g_01765	Syae.g_02109
OG0000930	Syao.g_01764	Syae.g_02110
OG0000931	Syao.g_01763	Syae.g_02111
OG0000932	Syao.g_01762	Syae.g_02112
OG0000933	Syao.g_01811	Syae.g_02118
OG0000934	Syao.g_01809	Syae.g_02120
OG0000935	Syao.g_01808	Syae.g_02121
OG0000936	Syao.g_01843	Syae.g_02122
OG0000937	Syao.g_01842	Syae.g_02123
OG0000938	Syao.g_01839	Syae.g_02126
OG0000939	Syao.g_01838	Syae.g_02127
OG0000940	Syao.g_01830	Syae.g_02133
OG0000941	Syao.g_01828	Syae.g_02135
OG0000942	Syao.g_01826	Syae.g_02137
OG0000943	Syao.g_01824	Syae.g_02138
OG0000944	Syao.g_01822	Syae.g_02140
OG0000945	Syao.g_01821	Syae.g_02142
OG0000946	Syao.g_01852	Syae.g_02146
OG0000947	Syao.g_01849	Syae.g_02149
OG0000948	Syao.g_01848	Syae.g_02150
OG0000949	Syao.g_01970	Syae.g_01884
OG0000950	Syao.g_01957	Syae.g_01873
OG0000951	Syao.g_02262	Syae.g_01866
OG0000952	Syao.g_02266	Syae.g_01859
OG0000953	Syao.g_02130	Syae.g_01854
OG0000954	Syao.g_02135	Syae.g_01845
OG0000955	Syao.g_02136	Syae.g_01844
OG0000956	Syao.g_02138	Syae.g_01842
OG0000957	Syao.g_01951	Syae.g_01831
OG0000958	Syao.g_01950	Syae.g_01830
OG0000959	Syao.g_01947	Syae.g_01826
OG0000960	Syao.g_01946	Syae.g_01825
OG0000961	Syao.g_02496	Syae.g_01822
OG0000962	Syao.g_02191	Syae.g_01820
OG0000963	Syao.g_02186	Syae.g_01814
OG0000964	Syao.g_02185	Syae.g_01813
OG0000965	Syao.g_02184	Syae.g_01812
OG0000966	Syao.g_02172	Syae.g_01789
OG0000967	Syao.g_02167	Syae.g_01782
OG0000968	Syao.g_02199	Syae.g_01787
OG0000969	Syao.g_02200	Syae.g_01785
OG0000970	Syao.g_02201	Syae.g_01784
OG0000971	Syao.g_02203	Syae.g_01779
OG0000972	Syao.g_02204	Syae.g_01778
OG0000973	Syao.g_02205	Syae.g_01777
OG0000974	Syao.g_02206	Syae.g_01776
OG0000975	Syao.g_02207	Syae.g_01775
OG0000976	Syao.g_02208	Syae.g_01774
OG0000977	Syao.g_02210	Syae.g_01772
OG0000978	Syao.g_02211	Syae.g_01771
OG0000979	Syao.g_02214	Syae.g_01768
OG0000980	Syao.g_02217	Syae.g_01765
OG0000981	Syao.g_02220	Syae.g_01762
OG0000982	Syao.g_02437	Syae.g_01568
OG0000983	Syao.g_02438	Syae.g_01569
OG0000984	Syao.g_02439	Syae.g_01570
OG0000985	Syao.g_02443	Syae.g_01572
OG0000986	Syao.g_02445	Syae.g_01575
OG0000987	Syao.g_02447	Syae.g_01577
OG0000988	Syao.g_02452	Syae.g_01583
OG0000989	Syao.g_02368	Syae.g_01591
OG0000990	Syao.g_02362	Syae.g_01606
OG0000991	Syao.g_02354	Syae.g_01609
OG0000992	Syao.g_02279	Syae.g_01612
OG0000993	Syao.g_02280	Syae.g_01613
OG0000994	Syao.g_02283	Syae.g_01616
OG0000995	Syao.g_02287	Syae.g_01627
OG0000996	Syao.g_02305	Syae.g_01667
OG0000997	Syao.g_02326	Syae.g_01678
OG0000998	Syao.g_02328	Syae.g_01680
OG0000999	Syao.g_02329	Syae.g_01683
OG0001000	Syao.g_02333	Syae.g_01686
OG0001001	Syao.g_02338	Syae.g_01692
OG0001002	Syao.g_02345	Syae.g_01699
OG0001003	Syao.g_02347	Syae.g_01701
OG0001004	Syao.g_02348	Syae.g_01702
OG0001005	Syao.g_02194	Syae.g_01703
OG0001006	Syao.g_02159	Syae.g_01710
OG0001007	Syao.g_02161	Syae.g_01712
OG0001008	Syao.g_01737	Syae.g_00993
OG0001009	Syao.g_02239	Syae.g_01744
OG0001010	Syao.g_02238	Syae.g_01745
OG0001011	Syao.g_02236	Syae.g_01747
OG0001012	Syao.g_00322	Syae.g_01564
OG0001013	Syao.g_02413	Syae.g_01552
OG0001014	Syao.g_02407	Syae.g_01548
OG0001015	Syao.g_02406	Syae.g_01547
OG0001016	Syao.g_02622	Syae.g_01290
OG0001017	Syao.g_02628	Syae.g_01296
OG0001018	Syao.g_02630	Syae.g_01298
OG0001019	Syao.g_02654	Syae.g_01334
OG0001020	Syao.g_02663	Syae.g_01340
OG0001021	Syao.g_02666	Syae.g_01344
OG0001022	Syao.g_02670	Syae.g_01348
OG0001023	Syao.g_02671	Syae.g_01349
OG0001024	Syao.g_01018	Syae.g_01353
OG0001025	Syao.g_02597	Syae.g_01360
OG0001026	Syao.g_02594	Syae.g_01373
OG0001027	Syao.g_02564	Syae.g_01377
OG0001028	Syao.g_02568	Syae.g_01379
OG0001029	Syao.g_02570	Syae.g_01381
OG0001030	Syao.g_02545	Syae.g_01403
OG0001031	Syao.g_02528	Syae.g_01475
OG0001032	Syao.g_02530	Syae.g_01479
OG0001033	Syao.g_01016	Syae.g_01505
OG0001034	Syao.g_01704	Syae.g_02238
OG0001035	Syao.g_02101	Syae.g_02006
OG0001036	Syao.g_02096	Syae.g_02001
OG0001037	Syao.g_02094	Syae.g_01999
OG0001038	Syao.g_02065	Syae.g_01971
OG0001039	Syao.g_02062	Syae.g_01968
OG0001040	Syao.g_02059	Syae.g_01965
OG0001041	Syao.g_02055	Syae.g_01960
OG0001042	Syao.g_02032	Syae.g_01935
OG0001043	Syao.g_02028	Syae.g_01931
OG0001044	Syao.g_01878	Syae.g_02191
OG0001045	Syao.g_01865	Syae.g_02204
OG0001046	Syao.g_00827	Syae.g_00385
OG0001047	Syao.g_01739	Syae.g_00991
OG0001048	Syao.g_01740	Syae.g_00990
OG0001049	Syao.g_01616	Syae.g_00987
OG0001050	Syao.g_01618	Syae.g_00986
OG0001051	Syao.g_01619	Syae.g_00985
OG0001052	Syao.g_02686	Syae.g_02526
OG0001053	Syao.g_00025	Syae.g_02312
OG0001054	Syao.g_00104	Syae.g_02329
OG0001055	Syao.g_00156	Syae.g_02350
OG0001056	Syao.g_01417	Syae.g_02379
OG0001057	Syao.g_00879	Syae.g_02388
OG0001058	Syao.g_00862	Syae.g_02402
OG0001059	Syao.g_00858	Syae.g_02406
OG0001060	Syao.g_00852	Syae.g_02412
OG0001062	Syao.g_01050	Syae.g_02436
OG0001063	Syao.g_01042	Syae.g_02440
OG0001064	Syao.g_01041	Syae.g_02441
OG0001065	Syao.g_01040	Syae.g_02442
OG0001066	Syao.g_01039	Syae.g_02443
OG0001067	Syao.g_01038	Syae.g_02444
OG0001068	Syao.g_01037	Syae.g_02445
OG0001069	Syao.g_01036	Syae.g_02446
OG0001070	Syao.g_01032	Syae.g_02449
OG0001071	Syao.g_01031	Syae.g_02450
OG0001072	Syao.g_01027	Syae.g_02454
OG0001073	Syao.g_00991	Syae.g_02468
OG0001074	Syao.g_00392	Syae.g_00027
OG0001075	Syao.g_00391	Syae.g_00029
OG0001076	Syao.g_01339	Syae.g_00050
OG0001077	Syao.g_01323	Syae.g_00061
OG0001078	Syao.g_00895	Syae.g_00075
OG0001079	Syao.g_00911	Syae.g_00088
OG0001081	Syao.g_00925	Syae.g_00615
OG0001082	Syao.g_00926	Syae.g_00614
OG0001083	Syao.g_00934	Syae.g_00605
OG0001084	Syao.g_00935	Syae.g_00604
OG0001085	Syao.g_00947	Syae.g_00594
OG0001086	Syao.g_00949	Syae.g_00592
OG0001087	Syao.g_01419	Syae.g_00751
OG0001088	Syao.g_00211	Syae.g_00755
OG0001089	Syao.g_00376	Syae.g_00781
OG0001090	Syao.g_00494	Syae.g_00471
OG0001091	Syao.g_00491	Syae.g_00469
OG0001092	Syao.g_00489	Syae.g_00466
OG0001093	Syao.g_00482	Syae.g_00460
OG0001094	Syao.g_00750	Syae.g_00527
OG0001095	Syao.g_00771	Syae.g_00506
OG0001096	Syao.g_00786	Syae.g_00490
OG0001097	Syao.g_00552	Syae.g_00845
OG0001098	Syao.g_00731	Syae.g_00269
OG0001099	Syao.g_02569	Syae.g_01380
OG0001100	Syao.g_00957	Syae.g_00583
OG0001101	Syao.g_00959	Syae.g_00581
OG0001102	Syao.g_00962	Syae.g_00578
OG0001103	Syao.g_00964	Syae.g_00576
OG0001105	Syao.g_00736	Syae.g_00540
OG0001106	Syao.g_00688	Syae.g_00346
OG0001107	Syao.g_00676	Syae.g_00358
OG0001108	Syao.g_00669	Syae.g_00366
OG0001109	Syao.g_00667	Syae.g_00368
OG0001110	Syao.g_00665	Syae.g_00370
OG0001111	Syao.g_00663	Syae.g_00372
OG0001112	Syao.g_00661	Syae.g_00374
OG0001113	Syao.g_00660	Syae.g_00375
OG0001114	Syao.g_00659	Syae.g_00376
OG0001115	Syao.g_00832	Syae.g_00380
OG0001116	Syao.g_00830	Syae.g_00382
OG0001117	Syao.g_00829	Syae.g_00383
OG0001118	Syao.g_00828	Syae.g_00384
OG0001119	Syao.g_00826	Syae.g_00386
OG0001120	Syao.g_00822	Syae.g_00390
OG0001121	Syao.g_01294	Syae.g_00133
OG0001122	Syao.g_00445	Syae.g_00417
OG0001123	Syao.g_00451	Syae.g_00424
OG0001124	Syao.g_00453	Syae.g_00426
OG0001125	Syao.g_00456	Syae.g_00428
OG0001126	Syao.g_00504	Syae.g_00807
OG0001127	Syao.g_00505	Syae.g_00806
OG0001128	Syao.g_00508	Syae.g_00803
OG0001129	Syao.g_00510	Syae.g_00801
OG0001130	Syao.g_00511	Syae.g_00800
OG0001131	Syao.g_01387	Syae.g_00562
OG0001132	Syao.g_01221	Syae.g_00242
OG0001133	Syao.g_01333	Syae.g_00053
OG0001134	Syao.g_01428	Syae.g_00638
OG0001135	Syao.g_01424	Syae.g_00636
OG0001136	Syao.g_00126	Syae.g_00923
OG0001137	Syao.g_00194	Syae.g_00903
OG0001138	Syao.g_00227	Syae.g_00654
OG0001139	Syao.g_00225	Syae.g_00656
OG0001140	Syao.g_00224	Syae.g_00657
OG0001141	Syao.g_00254	Syae.g_00658
OG0001142	Syao.g_00253	Syae.g_00660
OG0001143	Syao.g_00243	Syae.g_00673
OG0001144	Syao.g_00276	Syae.g_00684
OG0001145	Syao.g_01446	Syae.g_00948
OG0001146	Syao.g_01455	Syae.g_00968
OG0001147	Syao.g_00095	Syae.g_02536
OG0001148	Syao.g_00038	Syae.g_02297
OG0001149	Syao.g_00039	Syae.g_02296
OG0001150	Syao.g_00040	Syae.g_02295
OG0001151	Syao.g_02706	Syae.g_02282
OG0001152	Syao.g_02707	Syae.g_02281
OG0001153	Syao.g_00083	Syae.g_02613
OG0001155	Syao.g_01747	Syae.g_01083
OG0001156	Syao.g_01744	Syae.g_01093
OG0001157	Syao.g_01743	Syae.g_01094
OG0001158	Syao.g_01742	Syae.g_01100
OG0001159	Syao.g_01741	Syae.g_01103
OG0001160	Syao.g_01579	Syae.g_01142
OG0001161	Syao.g_02373	Syae.g_01597
OG0001162	Syao.g_02650	Syae.g_00487
OG0001163	Syao.g_01571	Syae.g_01150
OG0001164	Syao.g_01564	Syae.g_01156
OG0001165	Syao.g_01559	Syae.g_01161
OG0001166	Syao.g_01673	Syae.g_01186
OG0001167	Syao.g_01006	Syae.g_01031
OG0001168	Syao.g_01648	Syae.g_01033
OG0001169	Syao.g_01646	Syae.g_01035
OG0001170	Syao.g_01644	Syae.g_01037
OG0001171	Syao.g_01632	Syae.g_01047
OG0001172	Syao.g_01914	Syae.g_02036
OG0001173	Syao.g_01915	Syae.g_02037
OG0001174	Syao.g_01923	Syae.g_02045
OG0001175	Syao.g_01924	Syae.g_02046
OG0001176	Syao.g_01799	Syae.g_02076
OG0001177	Syao.g_01802	Syae.g_02073
OG0001178	Syao.g_01541	Syae.g_01168
OG0001179	Syao.g_01768	Syae.g_02106
OG0001180	Syao.g_01833	Syae.g_02130
OG0001181	Syao.g_01829	Syae.g_02134
OG0001182	Syao.g_01820	Syae.g_02143
OG0001183	Syao.g_01851	Syae.g_02147
