Orthogroup	Pran	Praq
OG0000571	Pran.g_01605	Praq.g_01030
OG0000572	Pran.g_01592	Praq.g_01017
OG0000573	Pran.g_01586	Praq.g_01010
OG0000574	Pran.g_01585	Praq.g_01009
OG0000575	Pran.g_01581	Praq.g_01005
OG0000576	Pran.g_01579	Praq.g_01003
OG0000577	Pran.g_01578	Praq.g_01002
OG0000578	Pran.g_01577	Praq.g_01001
OG0000579	Pran.g_01576	Praq.g_01000
OG0000580	Pran.g_01575	Praq.g_00999
OG0000581	Pran.g_01573	Praq.g_00997
OG0000582	Pran.g_01570	Praq.g_00994
OG0000583	Pran.g_01569	Praq.g_00993
OG0000584	Pran.g_01568	Praq.g_00992
OG0000585	Pran.g_01566	Praq.g_00990
OG0000586	Pran.g_01565	Praq.g_00989
OG0000587	Pran.g_01564	Praq.g_00988
OG0000588	Pran.g_01560	Praq.g_00984
OG0000589	Pran.g_01557	Praq.g_00981
OG0000590	Pran.g_01556	Praq.g_00980
OG0000591	Pran.g_01553	Praq.g_00977
OG0000592	Pran.g_01552	Praq.g_00976
OG0000593	Pran.g_01546	Praq.g_00970
OG0000594	Pran.g_01545	Praq.g_00969
OG0000595	Pran.g_01544	Praq.g_00968
OG0000596	Pran.g_01540	Praq.g_00964
OG0000597	Pran.g_01538	Praq.g_00962
OG0000598	Pran.g_01537	Praq.g_00961
OG0000599	Pran.g_01534	Praq.g_00958
OG0000600	Pran.g_01533	Praq.g_00957
OG0000601	Pran.g_01532	Praq.g_00775
OG0000602	Pran.g_01530	Praq.g_00777
OG0000603	Pran.g_01529	Praq.g_00778
OG0000604	Pran.g_01528	Praq.g_00779
OG0000605	Pran.g_01527	Praq.g_00780
OG0000606	Pran.g_01524	Praq.g_00783
OG0000607	Pran.g_01521	Praq.g_00786
OG0000608	Pran.g_01520	Praq.g_00787
OG0000609	Pran.g_01519	Praq.g_00788
OG0000610	Pran.g_01514	Praq.g_00793
OG0000611	Pran.g_01511	Praq.g_00796
OG0000612	Pran.g_01510	Praq.g_00797
OG0000613	Pran.g_01505	Praq.g_00802
OG0000614	Pran.g_01486	Praq.g_00821
OG0000615	Pran.g_01478	Praq.g_00829
OG0000616	Pran.g_01472	Praq.g_00833
OG0000617	Pran.g_01454	Praq.g_00589
OG0000618	Pran.g_01453	Praq.g_00590
OG0000619	Pran.g_01452	Praq.g_00591
OG0000620	Pran.g_01449	Praq.g_00594
OG0000621	Pran.g_01448	Praq.g_00595
OG0000622	Pran.g_01447	Praq.g_00596
OG0000623	Pran.g_01446	Praq.g_00597
OG0000624	Pran.g_01445	Praq.g_00598
OG0000625	Pran.g_01444	Praq.g_00599
OG0000626	Pran.g_01443	Praq.g_00600
OG0000627	Pran.g_01442	Praq.g_00601
OG0000628	Pran.g_01441	Praq.g_00602
OG0000629	Pran.g_01440	Praq.g_00603
OG0000630	Pran.g_01437	Praq.g_00606
OG0000631	Pran.g_01352	Praq.g_00661
OG0000632	Pran.g_01351	Praq.g_00662
OG0000633	Pran.g_01350	Praq.g_00663
OG0000634	Pran.g_01347	Praq.g_00666
OG0000635	Pran.g_01346	Praq.g_00667
OG0000636	Pran.g_01344	Praq.g_00669
OG0000637	Pran.g_01342	Praq.g_00671
OG0000638	Pran.g_01341	Praq.g_00672
OG0000639	Pran.g_01340	Praq.g_00673
OG0000640	Pran.g_01339	Praq.g_00674
OG0000641	Pran.g_01335	Praq.g_00678
OG0000642	Pran.g_01334	Praq.g_01407
OG0000643	Pran.g_01333	Praq.g_01408
OG0000644	Pran.g_01332	Praq.g_01409
OG0000645	Pran.g_01331	Praq.g_01410
OG0000646	Pran.g_01329	Praq.g_01412
OG0000647	Pran.g_01328	Praq.g_01413
OG0000648	Pran.g_01326	Praq.g_01415
OG0000649	Pran.g_01325	Praq.g_01416
OG0000650	Pran.g_01324	Praq.g_01417
OG0000651	Pran.g_01323	Praq.g_01418
OG0000652	Pran.g_01322	Praq.g_01419
OG0000653	Pran.g_01320	Praq.g_01421
OG0000654	Pran.g_01319	Praq.g_01422
OG0000655	Pran.g_01318	Praq.g_01423
OG0000656	Pran.g_01315	Praq.g_01426
OG0000657	Pran.g_01308	Praq.g_01433
OG0000658	Pran.g_01307	Praq.g_01434
OG0000659	Pran.g_01306	Praq.g_01435
OG0000660	Pran.g_01302	Praq.g_01439
OG0000661	Pran.g_01300	Praq.g_01441
OG0000662	Pran.g_01298	Praq.g_01443
OG0000663	Pran.g_01296	Praq.g_01445
OG0000664	Pran.g_01295	Praq.g_01446
OG0000665	Pran.g_01291	Praq.g_01450
OG0000666	Pran.g_01290	Praq.g_01451
OG0000667	Pran.g_01285	Praq.g_01456
OG0000668	Pran.g_00413	Praq.g_01473
OG0000669	Pran.g_00421	Praq.g_01481
OG0000670	Pran.g_00423	Praq.g_01483
OG0000671	Pran.g_00425	Praq.g_01485
OG0000672	Pran.g_00427	Praq.g_01488
OG0000673	Pran.g_00430	Praq.g_01491
OG0000674	Pran.g_00432	Praq.g_01493
OG0000675	Pran.g_00433	Praq.g_01494
OG0000676	Pran.g_00435	Praq.g_01496
OG0000677	Pran.g_00436	Praq.g_01497
OG0000678	Pran.g_00438	Praq.g_01499
OG0000679	Pran.g_00442	Praq.g_01503
OG0000680	Pran.g_00443	Praq.g_01504
OG0000681	Pran.g_00445	Praq.g_01506
OG0000682	Pran.g_00446	Praq.g_01507
OG0000683	Pran.g_00447	Praq.g_01508
OG0000684	Pran.g_00449	Praq.g_01510
OG0000685	Pran.g_00451	Praq.g_01512
OG0000686	Pran.g_00452	Praq.g_01513
OG0000687	Pran.g_00453	Praq.g_01514
OG0000688	Pran.g_00456	Praq.g_01517
OG0000689	Pran.g_00457	Praq.g_01518
OG0000690	Pran.g_00458	Praq.g_01519
OG0000691	Pran.g_00459	Praq.g_01520
OG0000692	Pran.g_00461	Praq.g_01522
OG0000693	Pran.g_00462	Praq.g_01523
OG0000694	Pran.g_00463	Praq.g_01524
OG0000695	Pran.g_00465	Praq.g_01526
OG0000696	Pran.g_00466	Praq.g_01527
OG0000697	Pran.g_00467	Praq.g_01528
OG0000698	Pran.g_00470	Praq.g_01531
OG0000699	Pran.g_00471	Praq.g_01532
OG0000700	Pran.g_00472	Praq.g_01533
OG0000701	Pran.g_00473	Praq.g_01534
OG0000702	Pran.g_00475	Praq.g_01536
OG0000703	Pran.g_00476	Praq.g_01537
OG0000704	Pran.g_00477	Praq.g_01538
OG0000705	Pran.g_00481	Praq.g_01542
OG0000706	Pran.g_00482	Praq.g_01543
OG0000707	Pran.g_00483	Praq.g_01544
OG0000708	Pran.g_00484	Praq.g_01545
OG0000709	Pran.g_00488	Praq.g_01549
OG0000710	Pran.g_00491	Praq.g_01552
OG0000711	Pran.g_00508	Praq.g_01568
OG0000712	Pran.g_00510	Praq.g_01570
OG0000713	Pran.g_00511	Praq.g_01571
OG0000714	Pran.g_00512	Praq.g_01572
OG0000715	Pran.g_00514	Praq.g_01574
OG0000716	Pran.g_00516	Praq.g_01576
OG0000717	Pran.g_00517	Praq.g_01577
OG0000718	Pran.g_00537	Praq.g_01588
OG0000719	Pran.g_00539	Praq.g_01590
OG0000720	Pran.g_00548	Praq.g_01599
OG0000721	Pran.g_00550	Praq.g_01601
OG0000722	Pran.g_00551	Praq.g_01602
OG0000723	Pran.g_00554	Praq.g_01605
OG0000724	Pran.g_00563	Praq.g_01614
OG0000725	Pran.g_00569	Praq.g_01620
OG0000726	Pran.g_00570	Praq.g_01621
OG0000727	Pran.g_00571	Praq.g_01622
OG0000728	Pran.g_00573	Praq.g_01624
OG0000729	Pran.g_00133	Praq.g_01669
OG0000730	Pran.g_00129	Praq.g_01273
OG0000731	Pran.g_00125	Praq.g_01276
OG0000732	Pran.g_00115	Praq.g_01282
OG0000733	Pran.g_00092	Praq.g_01301
OG0000734	Pran.g_00075	Praq.g_01318
OG0000735	Pran.g_00073	Praq.g_01320
OG0000736	Pran.g_00072	Praq.g_01321
OG0000737	Pran.g_00071	Praq.g_01322
OG0000738	Pran.g_00067	Praq.g_01326
OG0000739	Pran.g_00066	Praq.g_01327
OG0000740	Pran.g_00065	Praq.g_01328
OG0000741	Pran.g_00064	Praq.g_01329
OG0000742	Pran.g_00061	Praq.g_01332
OG0000743	Pran.g_00059	Praq.g_01334
OG0000744	Pran.g_00058	Praq.g_01335
OG0000745	Pran.g_00057	Praq.g_01336
OG0000746	Pran.g_00055	Praq.g_01338
OG0000747	Pran.g_00054	Praq.g_01339
OG0000748	Pran.g_00051	Praq.g_01342
OG0000749	Pran.g_00050	Praq.g_01343
OG0000750	Pran.g_00049	Praq.g_01344
OG0000751	Pran.g_00047	Praq.g_01346
OG0000752	Pran.g_00045	Praq.g_01348
OG0000753	Pran.g_00042	Praq.g_01351
OG0000754	Pran.g_00039	Praq.g_01354
OG0000755	Pran.g_00036	Praq.g_01357
OG0000756	Pran.g_00035	Praq.g_01358
OG0000757	Pran.g_00029	Praq.g_01364
OG0000758	Pran.g_00028	Praq.g_01365
OG0000759	Pran.g_00027	Praq.g_01366
OG0000760	Pran.g_00026	Praq.g_01367
OG0000761	Pran.g_00025	Praq.g_01368
OG0000762	Pran.g_00024	Praq.g_01369
OG0000763	Pran.g_00022	Praq.g_01371
OG0000764	Pran.g_00021	Praq.g_01372
OG0000765	Pran.g_00012	Praq.g_01381
OG0000766	Pran.g_00011	Praq.g_01382
OG0000767	Pran.g_00009	Praq.g_01384
OG0000768	Pran.g_00008	Praq.g_01385
OG0000769	Pran.g_00006	Praq.g_01387
OG0000770	Pran.g_00004	Praq.g_01389
OG0000771	Pran.g_00918	Praq.g_00257
OG0000772	Pran.g_00899	Praq.g_00112
OG0000773	Pran.g_00885	Praq.g_00124
OG0000774	Pran.g_00883	Praq.g_00126
OG0000775	Pran.g_00881	Praq.g_00128
OG0000776	Pran.g_00880	Praq.g_00129
OG0000777	Pran.g_00879	Praq.g_00130
OG0000778	Pran.g_00878	Praq.g_00131
OG0000779	Pran.g_00874	Praq.g_00135
OG0000780	Pran.g_00873	Praq.g_00136
OG0000781	Pran.g_00870	Praq.g_00139
OG0000782	Pran.g_00869	Praq.g_00140
OG0000783	Pran.g_00868	Praq.g_00141
OG0000784	Pran.g_00867	Praq.g_00142
OG0000785	Pran.g_00865	Praq.g_00144
OG0000786	Pran.g_00863	Praq.g_00146
OG0000787	Pran.g_00862	Praq.g_00147
OG0000788	Pran.g_00853	Praq.g_00162
OG0000789	Pran.g_00850	Praq.g_00165
OG0000790	Pran.g_00836	Praq.g_00182
OG0000791	Pran.g_00834	Praq.g_00184
OG0000792	Pran.g_00833	Praq.g_00185
OG0000793	Pran.g_00830	Praq.g_00188
OG0000794	Pran.g_00829	Praq.g_00189
OG0000795	Pran.g_00828	Praq.g_00190
OG0000796	Pran.g_00824	Praq.g_00194
OG0000797	Pran.g_00823	Praq.g_00195
OG0000798	Pran.g_00789	Praq.g_00222
OG0000799	Pran.g_00751	Praq.g_00276
OG0000800	Pran.g_00750	Praq.g_00277
OG0000801	Pran.g_00749	Praq.g_00278
OG0000802	Pran.g_00747	Praq.g_00280
OG0000803	Pran.g_00745	Praq.g_00282
OG0000804	Pran.g_00744	Praq.g_00283
OG0000805	Pran.g_00742	Praq.g_00285
OG0000806	Pran.g_00740	Praq.g_00287
OG0000807	Pran.g_00739	Praq.g_00288
OG0000808	Pran.g_00738	Praq.g_00289
OG0000809	Pran.g_00735	Praq.g_00292
OG0000810	Pran.g_00734	Praq.g_00293
OG0000811	Pran.g_00730	Praq.g_00297
OG0000812	Pran.g_00728	Praq.g_00299
OG0000813	Pran.g_00727	Praq.g_00300
OG0000814	Pran.g_00725	Praq.g_00302
OG0000815	Pran.g_00724	Praq.g_00303
OG0000816	Pran.g_00722	Praq.g_00305
OG0000817	Pran.g_00721	Praq.g_00306
OG0000818	Pran.g_00716	Praq.g_00311
OG0000819	Pran.g_00715	Praq.g_00312
OG0000820	Pran.g_00714	Praq.g_00313
OG0000821	Pran.g_00710	Praq.g_00317
OG0000822	Pran.g_00709	Praq.g_00318
OG0000823	Pran.g_00708	Praq.g_00319
OG0000824	Pran.g_00705	Praq.g_00322
OG0000825	Pran.g_00704	Praq.g_00323
OG0000826	Pran.g_00703	Praq.g_00324
OG0000827	Pran.g_00702	Praq.g_00325
OG0000828	Pran.g_00699	Praq.g_00328
OG0000829	Pran.g_00698	Praq.g_00329
OG0000830	Pran.g_00697	Praq.g_00330
OG0000831	Pran.g_00695	Praq.g_00332
OG0000832	Pran.g_00689	Praq.g_00338
OG0000833	Pran.g_00681	Praq.g_00346
OG0000834	Pran.g_00680	Praq.g_00347
OG0000835	Pran.g_00679	Praq.g_00348
OG0000836	Pran.g_00678	Praq.g_00349
OG0000837	Pran.g_00677	Praq.g_00350
OG0000838	Pran.g_00675	Praq.g_00352
OG0000839	Pran.g_00674	Praq.g_00353
OG0000840	Pran.g_00673	Praq.g_00354
OG0000841	Pran.g_00672	Praq.g_00355
OG0000842	Pran.g_00671	Praq.g_00356
OG0000843	Pran.g_00670	Praq.g_00357
OG0000844	Pran.g_00669	Praq.g_00358
OG0000845	Pran.g_00668	Praq.g_00359
OG0000846	Pran.g_00667	Praq.g_00360
OG0000847	Pran.g_00666	Praq.g_00361
OG0000848	Pran.g_00665	Praq.g_00362
OG0000849	Pran.g_00664	Praq.g_00363
OG0000850	Pran.g_00662	Praq.g_00365
OG0000851	Pran.g_00661	Praq.g_00366
OG0000852	Pran.g_00660	Praq.g_00367
OG0000853	Pran.g_00656	Praq.g_00371
OG0000854	Pran.g_00654	Praq.g_00373
OG0000855	Pran.g_00653	Praq.g_00374
OG0000856	Pran.g_00636	Praq.g_00001
OG0000857	Pran.g_00598	Praq.g_00030
OG0000858	Pran.g_00964	Praq.g_01953
OG0000859	Pran.g_00965	Praq.g_01952
OG0000860	Pran.g_00972	Praq.g_00495
OG0000861	Pran.g_00973	Praq.g_00494
OG0000862	Pran.g_00974	Praq.g_00493
OG0000863	Pran.g_00976	Praq.g_00491
OG0000864	Pran.g_00977	Praq.g_00490
OG0000865	Pran.g_00978	Praq.g_00489
OG0000866	Pran.g_00979	Praq.g_00488
OG0000867	Pran.g_00980	Praq.g_00487
OG0000868	Pran.g_00981	Praq.g_00486
OG0000869	Pran.g_00985	Praq.g_00482
OG0000870	Pran.g_00990	Praq.g_00477
OG0000871	Pran.g_00991	Praq.g_00476
OG0000872	Pran.g_00992	Praq.g_00475
OG0000873	Pran.g_00995	Praq.g_00472
OG0000874	Pran.g_00998	Praq.g_00469
OG0000875	Pran.g_00999	Praq.g_00468
OG0000876	Pran.g_01000	Praq.g_00467
OG0000877	Pran.g_01002	Praq.g_00465
OG0000878	Pran.g_01003	Praq.g_00464
OG0000879	Pran.g_01004	Praq.g_00463
OG0000880	Pran.g_01005	Praq.g_00462
OG0000881	Pran.g_01009	Praq.g_00458
OG0000882	Pran.g_01014	Praq.g_00453
OG0000883	Pran.g_01015	Praq.g_00452
OG0000884	Pran.g_01017	Praq.g_00450
OG0000885	Pran.g_01018	Praq.g_00449
OG0000886	Pran.g_01019	Praq.g_00448
OG0000887	Pran.g_01020	Praq.g_00447
OG0000888	Pran.g_01022	Praq.g_00445
OG0000889	Pran.g_01024	Praq.g_00443
OG0000890	Pran.g_01025	Praq.g_00442
OG0000891	Pran.g_01026	Praq.g_00441
OG0000892	Pran.g_01028	Praq.g_00956
OG0000893	Pran.g_01032	Praq.g_00951
OG0000894	Pran.g_01034	Praq.g_00949
OG0000895	Pran.g_01037	Praq.g_00946
OG0000896	Pran.g_01038	Praq.g_00945
OG0000897	Pran.g_01040	Praq.g_00943
OG0000898	Pran.g_01041	Praq.g_00942
OG0000899	Pran.g_01042	Praq.g_00941
OG0000900	Pran.g_01044	Praq.g_00940
OG0000901	Pran.g_01047	Praq.g_00937
OG0000902	Pran.g_01049	Praq.g_00935
OG0000903	Pran.g_01052	Praq.g_00932
OG0000904	Pran.g_01054	Praq.g_00930
OG0000905	Pran.g_01058	Praq.g_00925
OG0000906	Pran.g_01059	Praq.g_00924
OG0000907	Pran.g_01062	Praq.g_00921
OG0000908	Pran.g_01065	Praq.g_00918
OG0000909	Pran.g_01066	Praq.g_00917
OG0000910	Pran.g_01067	Praq.g_00916
OG0000911	Pran.g_01070	Praq.g_00914
OG0000912	Pran.g_01071	Praq.g_00913
OG0000913	Pran.g_01072	Praq.g_00912
OG0000914	Pran.g_01073	Praq.g_00911
OG0000915	Pran.g_01074	Praq.g_00910
OG0000916	Pran.g_01075	Praq.g_00909
OG0000917	Pran.g_01076	Praq.g_00908
OG0000918	Pran.g_01077	Praq.g_00907
OG0000919	Pran.g_01078	Praq.g_00906
OG0000920	Pran.g_01079	Praq.g_00905
OG0000921	Pran.g_01080	Praq.g_00904
OG0000922	Pran.g_01081	Praq.g_00903
OG0000923	Pran.g_01085	Praq.g_00899
OG0000924	Pran.g_01086	Praq.g_00898
OG0000925	Pran.g_01087	Praq.g_00897
OG0000926	Pran.g_01088	Praq.g_00896
OG0000927	Pran.g_01090	Praq.g_00894
OG0000928	Pran.g_01091	Praq.g_00893
OG0000929	Pran.g_01092	Praq.g_00892
OG0000930	Pran.g_01093	Praq.g_00891
OG0000931	Pran.g_01094	Praq.g_00890
OG0000932	Pran.g_01095	Praq.g_00889
OG0000933	Pran.g_01099	Praq.g_00885
OG0000934	Pran.g_01101	Praq.g_00883
OG0000935	Pran.g_01102	Praq.g_00882
OG0000936	Pran.g_01103	Praq.g_00881
OG0000937	Pran.g_01104	Praq.g_00880
OG0000938	Pran.g_01106	Praq.g_00878
OG0000939	Pran.g_01107	Praq.g_00877
OG0000940	Pran.g_01114	Praq.g_00871
OG0000941	Pran.g_01116	Praq.g_00869
OG0000942	Pran.g_01118	Praq.g_00867
OG0000943	Pran.g_01119	Praq.g_00866
OG0000944	Pran.g_01120	Praq.g_00865
OG0000945	Pran.g_01121	Praq.g_00864
OG0000946	Pran.g_01125	Praq.g_00727
OG0000947	Pran.g_01127	Praq.g_00729
OG0000948	Pran.g_01128	Praq.g_00730
OG0000949	Pran.g_01131	Praq.g_00733
OG0000950	Pran.g_01136	Praq.g_00738
OG0000951	Pran.g_01139	Praq.g_00742
OG0000952	Pran.g_01143	Praq.g_00746
OG0000953	Pran.g_01146	Praq.g_00749
OG0000954	Pran.g_01150	Praq.g_00753
OG0000955	Pran.g_01151	Praq.g_00754
OG0000956	Pran.g_01153	Praq.g_00756
OG0000957	Pran.g_01158	Praq.g_00761
OG0000958	Pran.g_01159	Praq.g_00762
OG0000959	Pran.g_01163	Praq.g_00766
OG0000960	Pran.g_01164	Praq.g_00767
OG0000961	Pran.g_01166	Praq.g_00769
OG0000962	Pran.g_01168	Praq.g_00771
OG0000963	Pran.g_01172	Praq.g_00774
OG0000964	Pran.g_01173	Praq.g_00679
OG0000965	Pran.g_01174	Praq.g_00680
OG0000966	Pran.g_01182	Praq.g_00687
OG0000967	Pran.g_01186	Praq.g_00691
OG0000968	Pran.g_01188	Praq.g_00693
OG0000969	Pran.g_01189	Praq.g_00694
OG0000970	Pran.g_01190	Praq.g_00695
OG0000971	Pran.g_01191	Praq.g_00696
OG0000972	Pran.g_01192	Praq.g_00697
OG0000973	Pran.g_01193	Praq.g_00698
OG0000974	Pran.g_01194	Praq.g_00699
OG0000975	Pran.g_01195	Praq.g_00700
OG0000976	Pran.g_01196	Praq.g_00701
OG0000977	Pran.g_01197	Praq.g_00702
OG0000978	Pran.g_01198	Praq.g_00703
OG0000979	Pran.g_01201	Praq.g_00706
OG0000980	Pran.g_01202	Praq.g_00708
OG0000981	Pran.g_01204	Praq.g_00710
OG0000982	Pran.g_01206	Praq.g_00712
OG0000983	Pran.g_01207	Praq.g_00713
OG0000984	Pran.g_01208	Praq.g_00714
OG0000985	Pran.g_01211	Praq.g_00717
OG0000986	Pran.g_01213	Praq.g_00719
OG0000987	Pran.g_01214	Praq.g_00720
OG0000988	Pran.g_01217	Praq.g_00723
OG0000989	Pran.g_01221	Praq.g_00391
OG0000990	Pran.g_01224	Praq.g_00394
OG0000991	Pran.g_01225	Praq.g_00395
OG0000992	Pran.g_01227	Praq.g_00397
OG0000993	Pran.g_01228	Praq.g_00398
OG0000994	Pran.g_01229	Praq.g_00399
OG0000995	Pran.g_01233	Praq.g_00403
OG0000996	Pran.g_01234	Praq.g_00404
OG0000997	Pran.g_01235	Praq.g_00405
OG0000998	Pran.g_01237	Praq.g_00407
OG0000999	Pran.g_01238	Praq.g_00408
OG0001000	Pran.g_01241	Praq.g_00411
OG0001001	Pran.g_01243	Praq.g_00413
OG0001002	Pran.g_01247	Praq.g_00417
OG0001003	Pran.g_01249	Praq.g_00418
OG0001004	Pran.g_01250	Praq.g_00419
OG0001005	Pran.g_01251	Praq.g_00420
OG0001006	Pran.g_01255	Praq.g_00424
OG0001007	Pran.g_01257	Praq.g_00426
OG0001008	Pran.g_01743	Praq.g_01120
OG0001009	Pran.g_00397	Praq.g_01230
OG0001010	Pran.g_00396	Praq.g_01231
OG0001011	Pran.g_00395	Praq.g_01232
OG0001012	Pran.g_00382	Praq.g_01258
OG0001013	Pran.g_00377	Praq.g_01264
OG0001014	Pran.g_00374	Praq.g_01267
OG0001015	Pran.g_00373	Praq.g_01268
OG0001016	Pran.g_00359	Praq.g_01930
OG0001017	Pran.g_00355	Praq.g_01926
OG0001018	Pran.g_00352	Praq.g_01923
OG0001019	Pran.g_00343	Praq.g_01914
OG0001020	Pran.g_00342	Praq.g_01913
OG0001021	Pran.g_00341	Praq.g_01912
OG0001022	Pran.g_00339	Praq.g_01909
OG0001023	Pran.g_00338	Praq.g_01908
OG0001024	Pran.g_00335	Praq.g_01905
OG0001025	Pran.g_00329	Praq.g_01899
OG0001026	Pran.g_00322	Praq.g_01892
OG0001027	Pran.g_00321	Praq.g_01891
OG0001028	Pran.g_00319	Praq.g_01889
OG0001029	Pran.g_00318	Praq.g_01888
OG0001030	Pran.g_00304	Praq.g_01873
OG0001031	Pran.g_00246	Praq.g_01816
OG0001032	Pran.g_00245	Praq.g_01815
OG0001033	Pran.g_00224	Praq.g_01794
OG0001034	Pran.g_00196	Praq.g_01766
OG0001035	Pran.g_01938	Praq.g_01749
OG0001036	Pran.g_01934	Praq.g_01744
OG0001037	Pran.g_01933	Praq.g_01743
OG0001038	Pran.g_01916	Praq.g_01725
OG0001039	Pran.g_01913	Praq.g_01722
OG0001040	Pran.g_01911	Praq.g_01719
OG0001041	Pran.g_01907	Praq.g_01715
OG0001042	Pran.g_01890	Praq.g_01698
OG0001043	Pran.g_01889	Praq.g_01697
OG0001044	Pran.g_01861	Praq.g_01212
OG0001045	Pran.g_01853	Praq.g_01203
OG0001046	Pran.g_01816	Praq.g_01164
OG0001047	Pran.g_01741	Praq.g_01118
OG0001048	Pran.g_01740	Praq.g_01117
OG0001049	Pran.g_01738	Praq.g_01115
OG0001050	Pran.g_01737	Praq.g_01114
OG0001051	Pran.g_01736	Praq.g_01113
OG0001052	Pran.g_01707	Praq.g_00522
OG0001053	Pran.g_01695	Praq.g_00534
OG0001054	Pran.g_01680	Praq.g_01104
OG0001055	Pran.g_01661	Praq.g_01085
OG0001056	Pran.g_01642	Praq.g_01066
OG0001057	Pran.g_01637	Praq.g_01061
OG0001058	Pran.g_01629	Praq.g_01053
OG0001059	Pran.g_01625	Praq.g_01049
OG0001060	Pran.g_01618	Praq.g_01042
OG0001061	Pran.g_01604	Praq.g_01029
OG0001062	Pran.g_01602	Praq.g_01027
OG0001063	Pran.g_01600	Praq.g_01025
OG0001064	Pran.g_01599	Praq.g_01024
OG0001065	Pran.g_01598	Praq.g_01023
OG0001066	Pran.g_01597	Praq.g_01022
OG0001067	Pran.g_01596	Praq.g_01021
OG0001068	Pran.g_01595	Praq.g_01020
OG0001069	Pran.g_01594	Praq.g_01019
OG0001070	Pran.g_01591	Praq.g_01016
OG0001071	Pran.g_01590	Praq.g_01015
OG0001072	Pran.g_01588	Praq.g_01013
OG0001073	Pran.g_01574	Praq.g_00998
OG0001074	Pran.g_01563	Praq.g_00987
OG0001075	Pran.g_01562	Praq.g_00986
OG0001076	Pran.g_01554	Praq.g_00978
OG0001077	Pran.g_01550	Praq.g_00974
OG0001078	Pran.g_01542	Praq.g_00966
OG0001079	Pran.g_01531	Praq.g_00776
OG0001080	Pran.g_01525	Praq.g_00782
OG0001081	Pran.g_01523	Praq.g_00784
OG0001082	Pran.g_01522	Praq.g_00785
OG0001083	Pran.g_01517	Praq.g_00790
OG0001084	Pran.g_01516	Praq.g_00791
OG0001085	Pran.g_01508	Praq.g_00799
OG0001086	Pran.g_01507	Praq.g_00800
OG0001087	Pran.g_01490	Praq.g_00817
OG0001088	Pran.g_01489	Praq.g_00818
OG0001089	Pran.g_01481	Praq.g_00826
OG0001090	Pran.g_01459	Praq.g_00584
OG0001091	Pran.g_01457	Praq.g_00586
OG0001092	Pran.g_01456	Praq.g_00587
OG0001093	Pran.g_01451	Praq.g_00592
OG0001094	Pran.g_01349	Praq.g_00664
OG0001095	Pran.g_01330	Praq.g_01411
OG0001096	Pran.g_01317	Praq.g_01424
OG0001097	Pran.g_01299	Praq.g_01442
OG0001098	Pran.g_01283	Praq.g_01458
OG0001099	Pran.g_00418	Praq.g_01478
OG0001100	Pran.g_00422	Praq.g_01482
OG0001101	Pran.g_00424	Praq.g_01484
OG0001102	Pran.g_00426	Praq.g_01487
OG0001103	Pran.g_00428	Praq.g_01489
OG0001104	Pran.g_00450	Praq.g_01511
OG0001105	Pran.g_00454	Praq.g_01515
OG0001106	Pran.g_00478	Praq.g_01539
OG0001107	Pran.g_00485	Praq.g_01546
OG0001108	Pran.g_00489	Praq.g_01550
OG0001109	Pran.g_00490	Praq.g_01551
OG0001110	Pran.g_00492	Praq.g_01553
OG0001111	Pran.g_00493	Praq.g_01554
OG0001112	Pran.g_00494	Praq.g_01555
OG0001113	Pran.g_00495	Praq.g_01556
OG0001114	Pran.g_00496	Praq.g_01557
OG0001115	Pran.g_00498	Praq.g_01559
OG0001116	Pran.g_00499	Praq.g_01560
OG0001117	Pran.g_00500	Praq.g_01561
OG0001118	Pran.g_00501	Praq.g_01562
OG0001119	Pran.g_00502	Praq.g_01563
OG0001120	Pran.g_00504	Praq.g_01565
OG0001121	Pran.g_00095	Praq.g_01298
OG0001122	Pran.g_00540	Praq.g_01591
OG0001123	Pran.g_00544	Praq.g_01595
OG0001124	Pran.g_00546	Praq.g_01597
OG0001125	Pran.g_00547	Praq.g_01598
OG0001126	Pran.g_00557	Praq.g_01608
OG0001127	Pran.g_00558	Praq.g_01609
OG0001128	Pran.g_00560	Praq.g_01611
OG0001129	Pran.g_00561	Praq.g_01612
OG0001130	Pran.g_00562	Praq.g_01613
OG0001131	Pran.g_00154	Praq.g_01649
OG0001132	Pran.g_00144	Praq.g_01658
OG0001133	Pran.g_00110	Praq.g_01287
OG0001134	Pran.g_00093	Praq.g_01300
OG0001135	Pran.g_00090	Praq.g_01303
OG0001136	Pran.g_00063	Praq.g_01330
OG0001137	Pran.g_00052	Praq.g_01341
OG0001138	Pran.g_00034	Praq.g_01359
OG0001139	Pran.g_00033	Praq.g_01360
OG0001140	Pran.g_00032	Praq.g_01361
OG0001141	Pran.g_00031	Praq.g_01362
OG0001142	Pran.g_00030	Praq.g_01363
OG0001143	Pran.g_00023	Praq.g_01370
OG0001144	Pran.g_00018	Praq.g_01375
OG0001145	Pran.g_00884	Praq.g_00125
OG0001146	Pran.g_00872	Praq.g_00137
OG0001147	Pran.g_00854	Praq.g_00161
OG0001148	Pran.g_00839	Praq.g_00179
OG0001149	Pran.g_00838	Praq.g_00180
OG0001150	Pran.g_00837	Praq.g_00181
OG0001151	Pran.g_00826	Praq.g_00192
OG0001152	Pran.g_00825	Praq.g_00193
