Orthogroup	Pran	Prbd
OG0000545	Pran.g_01668	Prbd.g_00732
OG0000546	Pran.g_01665	Prbd.g_00729
OG0000547	Pran.g_01663	Prbd.g_00727
OG0000548	Pran.g_01662	Prbd.g_00726
OG0000549	Pran.g_01660	Prbd.g_00724
OG0000550	Pran.g_01655	Prbd.g_00719
OG0000551	Pran.g_01651	Prbd.g_00715
OG0000552	Pran.g_01650	Prbd.g_00714
OG0000553	Pran.g_01649	Prbd.g_00713
OG0000554	Pran.g_01644	Prbd.g_00708
OG0000555	Pran.g_01636	Prbd.g_00700
OG0000556	Pran.g_01634	Prbd.g_00698
OG0000557	Pran.g_01633	Prbd.g_00697
OG0000558	Pran.g_01631	Prbd.g_00695
OG0000559	Pran.g_01627	Prbd.g_00691
OG0000560	Pran.g_01624	Prbd.g_00688
OG0000561	Pran.g_01623	Prbd.g_00687
OG0000562	Pran.g_01622	Prbd.g_00686
OG0000563	Pran.g_01621	Prbd.g_00685
OG0000564	Pran.g_01620	Prbd.g_00684
OG0000565	Pran.g_01617	Prbd.g_00681
OG0000566	Pran.g_01614	Prbd.g_00679
OG0000567	Pran.g_01610	Prbd.g_00675
OG0000568	Pran.g_01609	Prbd.g_00674
OG0000569	Pran.g_01608	Prbd.g_00673
OG0000570	Pran.g_01607	Prbd.g_00672
OG0000571	Pran.g_01605	Prbd.g_00670
OG0000572	Pran.g_01592	Prbd.g_00657
OG0000573	Pran.g_01586	Prbd.g_00652
OG0000574	Pran.g_01585	Prbd.g_00651
OG0000575	Pran.g_01581	Prbd.g_00647
OG0000576	Pran.g_01579	Prbd.g_00645
OG0000577	Pran.g_01578	Prbd.g_00644
OG0000578	Pran.g_01577	Prbd.g_00643
OG0000579	Pran.g_01576	Prbd.g_00642
OG0000580	Pran.g_01575	Prbd.g_00641
OG0000581	Pran.g_01573	Prbd.g_00639
OG0000582	Pran.g_01570	Prbd.g_00636
OG0000583	Pran.g_01569	Prbd.g_00635
OG0000584	Pran.g_01568	Prbd.g_00634
OG0000585	Pran.g_01566	Prbd.g_00632
OG0000586	Pran.g_01565	Prbd.g_00631
OG0000587	Pran.g_01564	Prbd.g_00630
OG0000588	Pran.g_01560	Prbd.g_00626
OG0000589	Pran.g_01557	Prbd.g_00623
OG0000590	Pran.g_01556	Prbd.g_00622
OG0000591	Pran.g_01553	Prbd.g_00619
OG0000592	Pran.g_01552	Prbd.g_00618
OG0000593	Pran.g_01546	Prbd.g_00612
OG0000594	Pran.g_01545	Prbd.g_00611
OG0000595	Pran.g_01544	Prbd.g_00610
OG0000596	Pran.g_01540	Prbd.g_00606
OG0000597	Pran.g_01538	Prbd.g_00604
OG0000598	Pran.g_01537	Prbd.g_00603
OG0000599	Pran.g_01534	Prbd.g_00600
OG0000600	Pran.g_01533	Prbd.g_00599
OG0000601	Pran.g_01532	Prbd.g_00598
OG0000602	Pran.g_01530	Prbd.g_00596
OG0000603	Pran.g_01529	Prbd.g_00595
OG0000604	Pran.g_01528	Prbd.g_00594
OG0000605	Pran.g_01527	Prbd.g_00593
OG0000606	Pran.g_01524	Prbd.g_00590
OG0000607	Pran.g_01521	Prbd.g_00587
OG0000608	Pran.g_01520	Prbd.g_00586
OG0000609	Pran.g_01519	Prbd.g_00585
OG0000610	Pran.g_01514	Prbd.g_00580
OG0000611	Pran.g_01511	Prbd.g_00577
OG0000612	Pran.g_01510	Prbd.g_00576
OG0000613	Pran.g_01505	Prbd.g_00571
OG0000614	Pran.g_01486	Prbd.g_00552
OG0000615	Pran.g_01478	Prbd.g_00544
OG0000616	Pran.g_01472	Prbd.g_00540
OG0000617	Pran.g_01454	Prbd.g_00013
OG0000618	Pran.g_01453	Prbd.g_00014
OG0000619	Pran.g_01452	Prbd.g_00015
OG0000620	Pran.g_01449	Prbd.g_00018
OG0000621	Pran.g_01448	Prbd.g_00019
OG0000622	Pran.g_01447	Prbd.g_00020
OG0000623	Pran.g_01446	Prbd.g_00021
OG0000624	Pran.g_01445	Prbd.g_00022
OG0000625	Pran.g_01444	Prbd.g_00023
OG0000626	Pran.g_01443	Prbd.g_00024
OG0000627	Pran.g_01442	Prbd.g_00025
OG0000628	Pran.g_01441	Prbd.g_00026
OG0000629	Pran.g_01440	Prbd.g_00027
OG0000630	Pran.g_01437	Prbd.g_00030
OG0000631	Pran.g_01352	Prbd.g_00093
OG0000632	Pran.g_01351	Prbd.g_00094
OG0000633	Pran.g_01350	Prbd.g_00095
OG0000634	Pran.g_01347	Prbd.g_00098
OG0000635	Pran.g_01346	Prbd.g_00099
OG0000636	Pran.g_01344	Prbd.g_00101
OG0000637	Pran.g_01342	Prbd.g_00103
OG0000638	Pran.g_01341	Prbd.g_00104
OG0000639	Pran.g_01340	Prbd.g_00105
OG0000640	Pran.g_01339	Prbd.g_00106
OG0000641	Pran.g_01335	Prbd.g_00110
OG0000642	Pran.g_01334	Prbd.g_00111
OG0000643	Pran.g_01333	Prbd.g_00112
OG0000644	Pran.g_01332	Prbd.g_00113
OG0000645	Pran.g_01331	Prbd.g_00114
OG0000646	Pran.g_01329	Prbd.g_00116
OG0000647	Pran.g_01328	Prbd.g_00117
OG0000648	Pran.g_01326	Prbd.g_00119
OG0000649	Pran.g_01325	Prbd.g_00120
OG0000650	Pran.g_01324	Prbd.g_00121
OG0000651	Pran.g_01323	Prbd.g_00122
OG0000652	Pran.g_01322	Prbd.g_00123
OG0000653	Pran.g_01320	Prbd.g_00125
OG0000654	Pran.g_01319	Prbd.g_00126
OG0000655	Pran.g_01318	Prbd.g_00127
OG0000656	Pran.g_01315	Prbd.g_00130
OG0000657	Pran.g_01308	Prbd.g_00138
OG0000658	Pran.g_01307	Prbd.g_00139
OG0000659	Pran.g_01306	Prbd.g_00140
OG0000660	Pran.g_01302	Prbd.g_00144
OG0000661	Pran.g_01300	Prbd.g_00146
OG0000662	Pran.g_01298	Prbd.g_00148
OG0000663	Pran.g_01296	Prbd.g_00150
OG0000664	Pran.g_01295	Prbd.g_00151
OG0000665	Pran.g_01291	Prbd.g_00155
OG0000666	Pran.g_01290	Prbd.g_00156
OG0000667	Pran.g_01285	Prbd.g_00160
OG0000668	Pran.g_00413	Prbd.g_00190
OG0000669	Pran.g_00421	Prbd.g_00197
OG0000670	Pran.g_00423	Prbd.g_00199
OG0000671	Pran.g_00425	Prbd.g_00201
OG0000672	Pran.g_00427	Prbd.g_00204
OG0000673	Pran.g_00430	Prbd.g_00207
OG0000674	Pran.g_00432	Prbd.g_00209
OG0000675	Pran.g_00433	Prbd.g_00210
OG0000676	Pran.g_00435	Prbd.g_00212
OG0000677	Pran.g_00436	Prbd.g_00213
OG0000678	Pran.g_00438	Prbd.g_00215
OG0000679	Pran.g_00442	Prbd.g_00219
OG0000680	Pran.g_00443	Prbd.g_00220
OG0000681	Pran.g_00445	Prbd.g_00222
OG0000682	Pran.g_00446	Prbd.g_00223
OG0000683	Pran.g_00447	Prbd.g_00224
OG0000684	Pran.g_00449	Prbd.g_00226
OG0000685	Pran.g_00451	Prbd.g_00228
OG0000686	Pran.g_00452	Prbd.g_00229
OG0000687	Pran.g_00453	Prbd.g_00230
OG0000688	Pran.g_00456	Prbd.g_00233
OG0000689	Pran.g_00457	Prbd.g_00234
OG0000690	Pran.g_00458	Prbd.g_00235
OG0000691	Pran.g_00459	Prbd.g_00236
OG0000692	Pran.g_00461	Prbd.g_00238
OG0000693	Pran.g_00462	Prbd.g_00239
OG0000694	Pran.g_00463	Prbd.g_00240
OG0000695	Pran.g_00465	Prbd.g_00242
OG0000696	Pran.g_00466	Prbd.g_00243
OG0000697	Pran.g_00467	Prbd.g_00244
OG0000698	Pran.g_00470	Prbd.g_00247
OG0000699	Pran.g_00471	Prbd.g_00248
OG0000700	Pran.g_00472	Prbd.g_00249
OG0000701	Pran.g_00473	Prbd.g_00250
OG0000702	Pran.g_00475	Prbd.g_00252
OG0000703	Pran.g_00476	Prbd.g_00253
OG0000704	Pran.g_00477	Prbd.g_00254
OG0000705	Pran.g_00481	Prbd.g_00258
OG0000706	Pran.g_00482	Prbd.g_00259
OG0000707	Pran.g_00483	Prbd.g_00260
OG0000708	Pran.g_00484	Prbd.g_00261
OG0000709	Pran.g_00488	Prbd.g_00265
OG0000710	Pran.g_00491	Prbd.g_00268
OG0000711	Pran.g_00508	Prbd.g_00285
OG0000712	Pran.g_00510	Prbd.g_00287
OG0000713	Pran.g_00511	Prbd.g_00288
OG0000714	Pran.g_00512	Prbd.g_00289
OG0000715	Pran.g_00514	Prbd.g_00291
OG0000716	Pran.g_00516	Prbd.g_00293
OG0000717	Pran.g_00517	Prbd.g_00294
OG0000718	Pran.g_00537	Prbd.g_00309
OG0000719	Pran.g_00539	Prbd.g_00311
OG0000720	Pran.g_00548	Prbd.g_00320
OG0000721	Pran.g_00550	Prbd.g_00322
OG0000722	Pran.g_00551	Prbd.g_00323
OG0000723	Pran.g_00554	Prbd.g_00326
OG0000724	Pran.g_00563	Prbd.g_00335
OG0000725	Pran.g_00569	Prbd.g_00341
OG0000726	Pran.g_00570	Prbd.g_00342
OG0000727	Pran.g_00571	Prbd.g_00343
OG0000728	Pran.g_00573	Prbd.g_00345
OG0000729	Pran.g_00133	Prbd.g_00391
OG0000730	Pran.g_00129	Prbd.g_00395
OG0000731	Pran.g_00125	Prbd.g_00399
OG0000732	Pran.g_00115	Prbd.g_00408
OG0000733	Pran.g_00092	Prbd.g_00428
OG0000734	Pran.g_00075	Prbd.g_00453
OG0000735	Pran.g_00073	Prbd.g_00455
OG0000736	Pran.g_00072	Prbd.g_00456
OG0000737	Pran.g_00071	Prbd.g_00457
OG0000738	Pran.g_00067	Prbd.g_00461
OG0000739	Pran.g_00066	Prbd.g_00462
OG0000740	Pran.g_00065	Prbd.g_00463
OG0000741	Pran.g_00064	Prbd.g_00464
OG0000742	Pran.g_00061	Prbd.g_00467
OG0000743	Pran.g_00059	Prbd.g_00469
OG0000744	Pran.g_00058	Prbd.g_00470
OG0000745	Pran.g_00057	Prbd.g_00471
OG0000746	Pran.g_00055	Prbd.g_00473
OG0000747	Pran.g_00054	Prbd.g_00474
OG0000748	Pran.g_00051	Prbd.g_00477
OG0000749	Pran.g_00050	Prbd.g_00478
OG0000750	Pran.g_00049	Prbd.g_00479
OG0000751	Pran.g_00047	Prbd.g_00481
OG0000752	Pran.g_00045	Prbd.g_00483
OG0000753	Pran.g_00042	Prbd.g_00486
OG0000754	Pran.g_00039	Prbd.g_00489
OG0000755	Pran.g_00036	Prbd.g_00492
OG0000756	Pran.g_00035	Prbd.g_00493
OG0000757	Pran.g_00029	Prbd.g_00499
OG0000758	Pran.g_00028	Prbd.g_00500
OG0000759	Pran.g_00027	Prbd.g_00501
OG0000760	Pran.g_00026	Prbd.g_00502
OG0000761	Pran.g_00025	Prbd.g_00503
OG0000762	Pran.g_00024	Prbd.g_00504
OG0000763	Pran.g_00022	Prbd.g_00506
OG0000764	Pran.g_00021	Prbd.g_00507
OG0000765	Pran.g_00012	Prbd.g_00516
OG0000766	Pran.g_00011	Prbd.g_00517
OG0000767	Pran.g_00009	Prbd.g_00519
OG0000768	Pran.g_00008	Prbd.g_00520
OG0000769	Pran.g_00006	Prbd.g_00522
OG0000770	Pran.g_00004	Prbd.g_00524
OG0000771	Pran.g_00918	Prbd.g_01921
OG0000772	Pran.g_00899	Prbd.g_01858
OG0000773	Pran.g_00885	Prbd.g_01810
OG0000774	Pran.g_00883	Prbd.g_01808
OG0000775	Pran.g_00881	Prbd.g_01806
OG0000776	Pran.g_00880	Prbd.g_01805
OG0000777	Pran.g_00879	Prbd.g_01804
OG0000778	Pran.g_00878	Prbd.g_01803
OG0000779	Pran.g_00874	Prbd.g_01799
OG0000780	Pran.g_00873	Prbd.g_01798
OG0000781	Pran.g_00870	Prbd.g_01795
OG0000782	Pran.g_00869	Prbd.g_01794
OG0000783	Pran.g_00868	Prbd.g_01793
OG0000784	Pran.g_00867	Prbd.g_01792
OG0000785	Pran.g_00865	Prbd.g_01790
OG0000786	Pran.g_00863	Prbd.g_01788
OG0000787	Pran.g_00862	Prbd.g_01787
OG0000788	Pran.g_00853	Prbd.g_01777
OG0000789	Pran.g_00850	Prbd.g_01774
OG0000790	Pran.g_00836	Prbd.g_01759
OG0000791	Pran.g_00834	Prbd.g_01757
OG0000792	Pran.g_00833	Prbd.g_01756
OG0000793	Pran.g_00830	Prbd.g_01753
OG0000794	Pran.g_00829	Prbd.g_01752
OG0000795	Pran.g_00828	Prbd.g_01751
OG0000796	Pran.g_00824	Prbd.g_01747
OG0000797	Pran.g_00823	Prbd.g_01746
OG0000799	Pran.g_00751	Prbd.g_01707
OG0000800	Pran.g_00750	Prbd.g_01706
OG0000801	Pran.g_00749	Prbd.g_01705
OG0000802	Pran.g_00747	Prbd.g_01703
OG0000803	Pran.g_00745	Prbd.g_01701
OG0000804	Pran.g_00744	Prbd.g_01700
OG0000805	Pran.g_00742	Prbd.g_01698
OG0000806	Pran.g_00740	Prbd.g_01696
OG0000807	Pran.g_00739	Prbd.g_01695
OG0000808	Pran.g_00738	Prbd.g_01694
OG0000809	Pran.g_00735	Prbd.g_01691
OG0000810	Pran.g_00734	Prbd.g_01690
OG0000811	Pran.g_00730	Prbd.g_01686
OG0000812	Pran.g_00728	Prbd.g_01684
OG0000813	Pran.g_00727	Prbd.g_01683
OG0000814	Pran.g_00725	Prbd.g_01681
OG0000815	Pran.g_00724	Prbd.g_01680
OG0000816	Pran.g_00722	Prbd.g_01678
OG0000817	Pran.g_00721	Prbd.g_01677
OG0000818	Pran.g_00716	Prbd.g_01672
OG0000819	Pran.g_00715	Prbd.g_01671
OG0000820	Pran.g_00714	Prbd.g_01670
OG0000821	Pran.g_00710	Prbd.g_01666
OG0000822	Pran.g_00709	Prbd.g_01665
OG0000823	Pran.g_00708	Prbd.g_01664
OG0000824	Pran.g_00705	Prbd.g_01661
OG0000825	Pran.g_00704	Prbd.g_01660
OG0000826	Pran.g_00703	Prbd.g_01659
OG0000827	Pran.g_00702	Prbd.g_01658
OG0000828	Pran.g_00699	Prbd.g_01655
OG0000829	Pran.g_00698	Prbd.g_01654
OG0000830	Pran.g_00697	Prbd.g_01653
OG0000831	Pran.g_00695	Prbd.g_01651
OG0000832	Pran.g_00689	Prbd.g_01645
OG0000833	Pran.g_00681	Prbd.g_01637
OG0000834	Pran.g_00680	Prbd.g_01636
OG0000835	Pran.g_00679	Prbd.g_01635
OG0000836	Pran.g_00678	Prbd.g_01634
OG0000837	Pran.g_00677	Prbd.g_01633
OG0000838	Pran.g_00675	Prbd.g_01631
OG0000839	Pran.g_00674	Prbd.g_01630
OG0000840	Pran.g_00673	Prbd.g_01629
OG0000841	Pran.g_00672	Prbd.g_01628
OG0000842	Pran.g_00671	Prbd.g_01627
OG0000843	Pran.g_00670	Prbd.g_01626
OG0000844	Pran.g_00669	Prbd.g_01625
OG0000845	Pran.g_00668	Prbd.g_01624
OG0000846	Pran.g_00667	Prbd.g_01623
OG0000847	Pran.g_00666	Prbd.g_01622
OG0000848	Pran.g_00665	Prbd.g_01621
OG0000849	Pran.g_00664	Prbd.g_01620
OG0000850	Pran.g_00662	Prbd.g_01617
OG0000851	Pran.g_00661	Prbd.g_01616
OG0000852	Pran.g_00660	Prbd.g_01615
OG0000853	Pran.g_00656	Prbd.g_01611
OG0000854	Pran.g_00654	Prbd.g_01609
OG0000855	Pran.g_00653	Prbd.g_01608
OG0000856	Pran.g_00636	Prbd.g_01593
OG0000857	Pran.g_00598	Prbd.g_01566
OG0000858	Pran.g_00964	Prbd.g_01531
OG0000859	Pran.g_00965	Prbd.g_01530
OG0000860	Pran.g_00972	Prbd.g_01523
OG0000861	Pran.g_00973	Prbd.g_01522
OG0000862	Pran.g_00974	Prbd.g_01521
OG0000863	Pran.g_00976	Prbd.g_01519
OG0000864	Pran.g_00977	Prbd.g_01518
OG0000865	Pran.g_00978	Prbd.g_01517
OG0000866	Pran.g_00979	Prbd.g_01516
OG0000867	Pran.g_00980	Prbd.g_01515
OG0000868	Pran.g_00981	Prbd.g_01514
OG0000869	Pran.g_00985	Prbd.g_01510
OG0000870	Pran.g_00990	Prbd.g_01505
OG0000871	Pran.g_00991	Prbd.g_01504
OG0000872	Pran.g_00992	Prbd.g_01503
OG0000873	Pran.g_00995	Prbd.g_01500
OG0000874	Pran.g_00998	Prbd.g_01497
OG0000875	Pran.g_00999	Prbd.g_01496
OG0000876	Pran.g_01000	Prbd.g_01495
OG0000877	Pran.g_01002	Prbd.g_01493
OG0000878	Pran.g_01003	Prbd.g_01492
OG0000879	Pran.g_01004	Prbd.g_01491
OG0000880	Pran.g_01005	Prbd.g_01490
OG0000881	Pran.g_01009	Prbd.g_01486
OG0000882	Pran.g_01014	Prbd.g_01481
OG0000883	Pran.g_01015	Prbd.g_01479
OG0000884	Pran.g_01017	Prbd.g_01477
OG0000885	Pran.g_01018	Prbd.g_01476
OG0000886	Pran.g_01019	Prbd.g_01475
OG0000887	Pran.g_01020	Prbd.g_01474
OG0000888	Pran.g_01022	Prbd.g_01472
OG0000889	Pran.g_01024	Prbd.g_01470
OG0000890	Pran.g_01025	Prbd.g_01469
OG0000891	Pran.g_01026	Prbd.g_01468
OG0000892	Pran.g_01028	Prbd.g_01466
OG0000893	Pran.g_01032	Prbd.g_01463
OG0000894	Pran.g_01034	Prbd.g_01461
OG0000895	Pran.g_01037	Prbd.g_01458
OG0000896	Pran.g_01038	Prbd.g_01457
OG0000897	Pran.g_01040	Prbd.g_01455
OG0000898	Pran.g_01041	Prbd.g_01454
OG0000899	Pran.g_01042	Prbd.g_01453
OG0000900	Pran.g_01044	Prbd.g_01452
OG0000901	Pran.g_01047	Prbd.g_01449
OG0000902	Pran.g_01049	Prbd.g_01447
OG0000903	Pran.g_01052	Prbd.g_01444
OG0000904	Pran.g_01054	Prbd.g_01442
OG0000905	Pran.g_01058	Prbd.g_01437
OG0000906	Pran.g_01059	Prbd.g_01436
OG0000907	Pran.g_01062	Prbd.g_01433
OG0000908	Pran.g_01065	Prbd.g_01430
OG0000909	Pran.g_01066	Prbd.g_01429
OG0000910	Pran.g_01067	Prbd.g_01428
OG0000911	Pran.g_01070	Prbd.g_01426
OG0000912	Pran.g_01071	Prbd.g_01425
OG0000913	Pran.g_01072	Prbd.g_01424
OG0000914	Pran.g_01073	Prbd.g_01423
OG0000915	Pran.g_01074	Prbd.g_01422
OG0000916	Pran.g_01075	Prbd.g_01421
OG0000917	Pran.g_01076	Prbd.g_01420
OG0000918	Pran.g_01077	Prbd.g_01419
OG0000919	Pran.g_01078	Prbd.g_01418
OG0000920	Pran.g_01079	Prbd.g_01417
OG0000921	Pran.g_01080	Prbd.g_01416
OG0000922	Pran.g_01081	Prbd.g_01415
OG0000923	Pran.g_01085	Prbd.g_01411
OG0000924	Pran.g_01086	Prbd.g_01410
OG0000925	Pran.g_01087	Prbd.g_01409
OG0000926	Pran.g_01088	Prbd.g_01408
OG0000927	Pran.g_01090	Prbd.g_01406
OG0000928	Pran.g_01091	Prbd.g_01405
OG0000929	Pran.g_01092	Prbd.g_01404
OG0000930	Pran.g_01093	Prbd.g_01403
OG0000931	Pran.g_01094	Prbd.g_01402
OG0000932	Pran.g_01095	Prbd.g_01401
OG0000933	Pran.g_01099	Prbd.g_01397
OG0000934	Pran.g_01101	Prbd.g_01395
OG0000935	Pran.g_01102	Prbd.g_01394
OG0000936	Pran.g_01103	Prbd.g_01393
OG0000937	Pran.g_01104	Prbd.g_01392
OG0000938	Pran.g_01106	Prbd.g_01390
OG0000939	Pran.g_01107	Prbd.g_01389
OG0000940	Pran.g_01114	Prbd.g_01382
OG0000941	Pran.g_01116	Prbd.g_01380
OG0000942	Pran.g_01118	Prbd.g_01378
OG0000943	Pran.g_01119	Prbd.g_01377
OG0000944	Pran.g_01120	Prbd.g_01376
OG0000945	Pran.g_01121	Prbd.g_01375
OG0000946	Pran.g_01125	Prbd.g_01371
OG0000947	Pran.g_01127	Prbd.g_01369
OG0000948	Pran.g_01128	Prbd.g_01368
OG0000949	Pran.g_01131	Prbd.g_01365
OG0000950	Pran.g_01136	Prbd.g_01360
OG0000951	Pran.g_01139	Prbd.g_01356
OG0000952	Pran.g_01143	Prbd.g_01352
OG0000953	Pran.g_01146	Prbd.g_01349
OG0000954	Pran.g_01150	Prbd.g_01345
OG0000955	Pran.g_01151	Prbd.g_01344
OG0000956	Pran.g_01153	Prbd.g_01342
OG0000957	Pran.g_01158	Prbd.g_01337
OG0000958	Pran.g_01159	Prbd.g_01336
OG0000959	Pran.g_01163	Prbd.g_01332
OG0000960	Pran.g_01164	Prbd.g_01331
OG0000961	Pran.g_01166	Prbd.g_01329
OG0000962	Pran.g_01168	Prbd.g_01327
OG0000963	Pran.g_01172	Prbd.g_01323
OG0000964	Pran.g_01173	Prbd.g_01321
OG0000965	Pran.g_01174	Prbd.g_01320
OG0000966	Pran.g_01182	Prbd.g_01312
OG0000967	Pran.g_01186	Prbd.g_01308
OG0000968	Pran.g_01188	Prbd.g_01306
OG0000969	Pran.g_01189	Prbd.g_01305
OG0000970	Pran.g_01190	Prbd.g_01304
OG0000971	Pran.g_01191	Prbd.g_01303
OG0000972	Pran.g_01192	Prbd.g_01302
OG0000973	Pran.g_01193	Prbd.g_01301
OG0000974	Pran.g_01194	Prbd.g_01300
OG0000975	Pran.g_01195	Prbd.g_01299
OG0000976	Pran.g_01196	Prbd.g_01298
OG0000977	Pran.g_01197	Prbd.g_01297
OG0000978	Pran.g_01198	Prbd.g_01296
OG0000979	Pran.g_01201	Prbd.g_01293
OG0000980	Pran.g_01202	Prbd.g_01291
OG0000981	Pran.g_01204	Prbd.g_01289
OG0000982	Pran.g_01206	Prbd.g_01287
OG0000983	Pran.g_01207	Prbd.g_01286
OG0000984	Pran.g_01208	Prbd.g_01285
OG0000985	Pran.g_01211	Prbd.g_01282
OG0000986	Pran.g_01213	Prbd.g_01280
OG0000987	Pran.g_01214	Prbd.g_01279
OG0000988	Pran.g_01217	Prbd.g_01276
OG0000989	Pran.g_01221	Prbd.g_01273
OG0000990	Pran.g_01224	Prbd.g_01270
OG0000991	Pran.g_01225	Prbd.g_01269
OG0000992	Pran.g_01227	Prbd.g_01267
OG0000993	Pran.g_01228	Prbd.g_01266
OG0000994	Pran.g_01229	Prbd.g_01265
OG0000995	Pran.g_01233	Prbd.g_01261
OG0000996	Pran.g_01234	Prbd.g_01260
OG0000997	Pran.g_01235	Prbd.g_01259
OG0000998	Pran.g_01237	Prbd.g_01257
OG0000999	Pran.g_01238	Prbd.g_01256
OG0001000	Pran.g_01241	Prbd.g_01253
OG0001001	Pran.g_01243	Prbd.g_01251
OG0001002	Pran.g_01247	Prbd.g_01247
OG0001003	Pran.g_01249	Prbd.g_01245
OG0001004	Pran.g_01250	Prbd.g_01244
OG0001005	Pran.g_01251	Prbd.g_01243
OG0001006	Pran.g_01255	Prbd.g_01239
OG0001007	Pran.g_01257	Prbd.g_01237
OG0001008	Pran.g_01743	Prbd.g_00805
OG0001009	Pran.g_00397	Prbd.g_01210
OG0001010	Pran.g_00396	Prbd.g_01209
OG0001011	Pran.g_00395	Prbd.g_01208
OG0001012	Pran.g_00382	Prbd.g_01195
OG0001013	Pran.g_00377	Prbd.g_01189
OG0001014	Pran.g_00374	Prbd.g_01186
OG0001015	Pran.g_00373	Prbd.g_01185
OG0001016	Pran.g_00359	Prbd.g_01171
OG0001017	Pran.g_00355	Prbd.g_01167
OG0001018	Pran.g_00352	Prbd.g_01164
OG0001019	Pran.g_00343	Prbd.g_01155
OG0001020	Pran.g_00342	Prbd.g_01154
OG0001021	Pran.g_00341	Prbd.g_01153
OG0001022	Pran.g_00339	Prbd.g_01150
OG0001023	Pran.g_00338	Prbd.g_01149
OG0001024	Pran.g_00335	Prbd.g_01146
OG0001025	Pran.g_00329	Prbd.g_01140
OG0001026	Pran.g_00322	Prbd.g_01133
OG0001027	Pran.g_00321	Prbd.g_01132
OG0001028	Pran.g_00319	Prbd.g_01130
OG0001029	Pran.g_00318	Prbd.g_01128
OG0001030	Pran.g_00304	Prbd.g_01113
OG0001031	Pran.g_00246	Prbd.g_01054
OG0001032	Pran.g_00245	Prbd.g_01053
OG0001033	Pran.g_00224	Prbd.g_01032
OG0001034	Pran.g_00196	Prbd.g_01003
OG0001035	Pran.g_01938	Prbd.g_00985
OG0001036	Pran.g_01934	Prbd.g_00980
OG0001037	Pran.g_01933	Prbd.g_00979
OG0001038	Pran.g_01916	Prbd.g_00961
OG0001039	Pran.g_01913	Prbd.g_00958
OG0001040	Pran.g_01911	Prbd.g_00956
OG0001041	Pran.g_01907	Prbd.g_00952
OG0001042	Pran.g_01890	Prbd.g_00935
OG0001043	Pran.g_01889	Prbd.g_00934
OG0001044	Pran.g_01861	Prbd.g_00906
OG0001045	Pran.g_01853	Prbd.g_00897
OG0001046	Pran.g_01816	Prbd.g_00859
OG0001047	Pran.g_01741	Prbd.g_00803
OG0001048	Pran.g_01740	Prbd.g_00802
OG0001049	Pran.g_01738	Prbd.g_00800
OG0001050	Pran.g_01737	Prbd.g_00799
OG0001051	Pran.g_01736	Prbd.g_00798
OG0001052	Pran.g_01707	Prbd.g_00771
OG0001053	Pran.g_01695	Prbd.g_00759
OG0001054	Pran.g_01680	Prbd.g_00744
OG0001055	Pran.g_01661	Prbd.g_00725
OG0001056	Pran.g_01642	Prbd.g_00706
OG0001057	Pran.g_01637	Prbd.g_00701
OG0001058	Pran.g_01629	Prbd.g_00693
OG0001059	Pran.g_01625	Prbd.g_00689
OG0001060	Pran.g_01618	Prbd.g_00682
OG0001061	Pran.g_01604	Prbd.g_00669
OG0001062	Pran.g_01602	Prbd.g_00667
OG0001063	Pran.g_01600	Prbd.g_00665
OG0001064	Pran.g_01599	Prbd.g_00664
OG0001065	Pran.g_01598	Prbd.g_00663
OG0001066	Pran.g_01597	Prbd.g_00662
OG0001067	Pran.g_01596	Prbd.g_00661
OG0001068	Pran.g_01595	Prbd.g_00660
OG0001069	Pran.g_01594	Prbd.g_00659
OG0001070	Pran.g_01591	Prbd.g_00656
OG0001071	Pran.g_01590	Prbd.g_00655
OG0001072	Pran.g_01588	Prbd.g_00654
OG0001073	Pran.g_01574	Prbd.g_00640
OG0001074	Pran.g_01563	Prbd.g_00629
OG0001075	Pran.g_01562	Prbd.g_00628
OG0001076	Pran.g_01554	Prbd.g_00620
OG0001077	Pran.g_01550	Prbd.g_00616
OG0001078	Pran.g_01542	Prbd.g_00608
OG0001079	Pran.g_01531	Prbd.g_00597
OG0001080	Pran.g_01525	Prbd.g_00591
OG0001081	Pran.g_01523	Prbd.g_00589
OG0001082	Pran.g_01522	Prbd.g_00588
OG0001083	Pran.g_01517	Prbd.g_00583
OG0001084	Pran.g_01516	Prbd.g_00582
OG0001085	Pran.g_01508	Prbd.g_00574
OG0001086	Pran.g_01507	Prbd.g_00573
OG0001087	Pran.g_01490	Prbd.g_00556
OG0001088	Pran.g_01489	Prbd.g_00555
OG0001089	Pran.g_01481	Prbd.g_00547
OG0001090	Pran.g_01459	Prbd.g_00008
OG0001091	Pran.g_01457	Prbd.g_00010
OG0001092	Pran.g_01456	Prbd.g_00011
OG0001093	Pran.g_01451	Prbd.g_00016
OG0001094	Pran.g_01349	Prbd.g_00096
OG0001095	Pran.g_01330	Prbd.g_00115
OG0001096	Pran.g_01317	Prbd.g_00128
OG0001097	Pran.g_01299	Prbd.g_00147
OG0001098	Pran.g_01283	Prbd.g_00162
OG0001099	Pran.g_00418	Prbd.g_00194
OG0001100	Pran.g_00422	Prbd.g_00198
OG0001101	Pran.g_00424	Prbd.g_00200
OG0001102	Pran.g_00426	Prbd.g_00203
OG0001103	Pran.g_00428	Prbd.g_00205
OG0001104	Pran.g_00450	Prbd.g_00227
