Orthogroup	Pran	Praj
OG0000568	Pran.g_01609	Praj.g_00559
OG0000569	Pran.g_01608	Praj.g_00560
OG0000570	Pran.g_01607	Praj.g_00561
OG0000571	Pran.g_01605	Praj.g_00563
OG0000572	Pran.g_01592	Praj.g_00574
OG0000573	Pran.g_01586	Praj.g_00579
OG0000574	Pran.g_01585	Praj.g_00581
OG0000575	Pran.g_01581	Praj.g_00584
OG0000576	Pran.g_01579	Praj.g_00586
OG0000577	Pran.g_01578	Praj.g_00587
OG0000578	Pran.g_01577	Praj.g_00588
OG0000579	Pran.g_01576	Praj.g_00589
OG0000580	Pran.g_01575	Praj.g_00590
OG0000581	Pran.g_01573	Praj.g_00593
OG0000582	Pran.g_01570	Praj.g_00596
OG0000583	Pran.g_01569	Praj.g_00597
OG0000584	Pran.g_01568	Praj.g_00598
OG0000585	Pran.g_01566	Praj.g_00600
OG0000586	Pran.g_01565	Praj.g_00601
OG0000587	Pran.g_01564	Praj.g_00602
OG0000588	Pran.g_01560	Praj.g_00606
OG0000589	Pran.g_01557	Praj.g_00609
OG0000590	Pran.g_01556	Praj.g_00610
OG0000591	Pran.g_01553	Praj.g_00613
OG0000592	Pran.g_01552	Praj.g_00614
OG0000593	Pran.g_01546	Praj.g_00620
OG0000594	Pran.g_01545	Praj.g_00621
OG0000595	Pran.g_01544	Praj.g_00622
OG0000596	Pran.g_01540	Praj.g_00626
OG0000597	Pran.g_01538	Praj.g_00628
OG0000598	Pran.g_01537	Praj.g_00629
OG0000599	Pran.g_01534	Praj.g_00632
OG0000600	Pran.g_01533	Praj.g_00633
OG0000601	Pran.g_01532	Praj.g_00634
OG0000602	Pran.g_01530	Praj.g_00636
OG0000603	Pran.g_01529	Praj.g_00637
OG0000604	Pran.g_01528	Praj.g_00638
OG0000605	Pran.g_01527	Praj.g_00639
OG0000606	Pran.g_01524	Praj.g_00642
OG0000607	Pran.g_01521	Praj.g_00645
OG0000608	Pran.g_01520	Praj.g_00646
OG0000609	Pran.g_01519	Praj.g_00647
OG0000610	Pran.g_01514	Praj.g_00653
OG0000611	Pran.g_01511	Praj.g_00656
OG0000612	Pran.g_01510	Praj.g_00657
OG0000613	Pran.g_01505	Praj.g_00663
OG0000614	Pran.g_01486	Praj.g_00686
OG0000615	Pran.g_01478	Praj.g_00693
OG0000616	Pran.g_01472	Praj.g_02137
OG0000617	Pran.g_01454	Praj.g_00704
OG0000618	Pran.g_01453	Praj.g_00705
OG0000619	Pran.g_01452	Praj.g_00706
OG0000620	Pran.g_01449	Praj.g_00709
OG0000621	Pran.g_01448	Praj.g_00710
OG0000622	Pran.g_01447	Praj.g_00711
OG0000623	Pran.g_01446	Praj.g_00712
OG0000624	Pran.g_01445	Praj.g_00714
OG0000625	Pran.g_01444	Praj.g_00715
OG0000626	Pran.g_01443	Praj.g_00716
OG0000627	Pran.g_01442	Praj.g_00718
OG0000628	Pran.g_01441	Praj.g_00719
OG0000629	Pran.g_01440	Praj.g_00720
OG0000630	Pran.g_01437	Praj.g_00723
OG0000631	Pran.g_01352	Praj.g_00917
OG0000632	Pran.g_01351	Praj.g_00918
OG0000633	Pran.g_01350	Praj.g_00919
OG0000634	Pran.g_01347	Praj.g_00765
OG0000635	Pran.g_01346	Praj.g_00766
OG0000636	Pran.g_01344	Praj.g_00768
OG0000637	Pran.g_01342	Praj.g_00770
OG0000638	Pran.g_01341	Praj.g_00771
OG0000639	Pran.g_01340	Praj.g_00772
OG0000640	Pran.g_01339	Praj.g_00773
OG0000641	Pran.g_01335	Praj.g_00777
OG0000642	Pran.g_01334	Praj.g_00778
OG0000643	Pran.g_01333	Praj.g_00779
OG0000644	Pran.g_01332	Praj.g_00780
OG0000645	Pran.g_01331	Praj.g_00781
OG0000646	Pran.g_01329	Praj.g_00784
OG0000647	Pran.g_01328	Praj.g_00786
OG0000648	Pran.g_01326	Praj.g_00788
OG0000649	Pran.g_01325	Praj.g_00789
OG0000650	Pran.g_01324	Praj.g_00790
OG0000651	Pran.g_01323	Praj.g_00791
OG0000652	Pran.g_01322	Praj.g_00792
OG0000653	Pran.g_01320	Praj.g_00794
OG0000654	Pran.g_01319	Praj.g_00795
OG0000655	Pran.g_01318	Praj.g_00796
OG0000656	Pran.g_01315	Praj.g_00799
OG0000657	Pran.g_01308	Praj.g_00806
OG0000658	Pran.g_01307	Praj.g_00808
OG0000659	Pran.g_01306	Praj.g_00809
OG0000660	Pran.g_01302	Praj.g_00814
OG0000661	Pran.g_01300	Praj.g_00816
OG0000662	Pran.g_01298	Praj.g_00818
OG0000663	Pran.g_01296	Praj.g_00820
OG0000664	Pran.g_01295	Praj.g_00821
OG0000665	Pran.g_01291	Praj.g_00826
OG0000666	Pran.g_01290	Praj.g_00827
OG0000667	Pran.g_01285	Praj.g_00831
OG0000668	Pran.g_00413	Praj.g_00869
OG0000669	Pran.g_00421	Praj.g_00877
OG0000670	Pran.g_00423	Praj.g_00880
OG0000671	Pran.g_00425	Praj.g_00882
OG0000672	Pran.g_00427	Praj.g_00885
OG0000673	Pran.g_00430	Praj.g_00888
OG0000674	Pran.g_00432	Praj.g_00890
OG0000675	Pran.g_00433	Praj.g_00891
OG0000676	Pran.g_00435	Praj.g_00893
OG0000677	Pran.g_00436	Praj.g_00894
OG0000678	Pran.g_00438	Praj.g_00897
OG0000679	Pran.g_00442	Praj.g_00901
OG0000680	Pran.g_00443	Praj.g_00902
OG0000681	Pran.g_00445	Praj.g_00905
OG0000682	Pran.g_00446	Praj.g_00906
OG0000683	Pran.g_00447	Praj.g_00907
OG0000684	Pran.g_00449	Praj.g_00748
OG0000685	Pran.g_00451	Praj.g_00750
OG0000686	Pran.g_00452	Praj.g_00751
OG0000687	Pran.g_00453	Praj.g_00752
OG0000688	Pran.g_00456	Praj.g_00755
OG0000689	Pran.g_00457	Praj.g_00756
OG0000690	Pran.g_00458	Praj.g_00757
OG0000691	Pran.g_00459	Praj.g_00758
OG0000692	Pran.g_00461	Praj.g_00760
OG0000693	Pran.g_00462	Praj.g_00761
OG0000694	Pran.g_00463	Praj.g_00762
OG0000695	Pran.g_00465	Praj.g_00921
OG0000696	Pran.g_00466	Praj.g_00922
OG0000697	Pran.g_00467	Praj.g_00923
OG0000698	Pran.g_00470	Praj.g_00926
OG0000699	Pran.g_00471	Praj.g_00927
OG0000700	Pran.g_00472	Praj.g_00928
OG0000701	Pran.g_00473	Praj.g_00929
OG0000702	Pran.g_00475	Praj.g_00931
OG0000703	Pran.g_00476	Praj.g_00932
OG0000704	Pran.g_00477	Praj.g_00933
OG0000705	Pran.g_00481	Praj.g_00939
OG0000706	Pran.g_00482	Praj.g_00940
OG0000707	Pran.g_00483	Praj.g_00941
OG0000708	Pran.g_00484	Praj.g_00943
OG0000709	Pran.g_00488	Praj.g_00947
OG0000710	Pran.g_00491	Praj.g_00950
OG0000711	Pran.g_00508	Praj.g_00966
OG0000712	Pran.g_00510	Praj.g_00968
OG0000713	Pran.g_00511	Praj.g_00969
OG0000714	Pran.g_00512	Praj.g_00970
OG0000715	Pran.g_00514	Praj.g_00972
OG0000716	Pran.g_00516	Praj.g_00973
OG0000717	Pran.g_00517	Praj.g_00974
OG0000718	Pran.g_00537	Praj.g_00991
OG0000719	Pran.g_00539	Praj.g_00992
OG0000720	Pran.g_00548	Praj.g_01002
OG0000721	Pran.g_00550	Praj.g_01003
OG0000722	Pran.g_00551	Praj.g_01004
OG0000723	Pran.g_00554	Praj.g_01008
OG0000724	Pran.g_00563	Praj.g_01019
OG0000725	Pran.g_00569	Praj.g_00845
OG0000726	Pran.g_00570	Praj.g_00844
OG0000727	Pran.g_00571	Praj.g_00843
OG0000728	Pran.g_00573	Praj.g_00841
OG0000729	Pran.g_00133	Praj.g_02022
OG0000730	Pran.g_00129	Praj.g_00378
OG0000731	Pran.g_00125	Praj.g_00386
OG0000732	Pran.g_00115	Praj.g_02081
OG0000733	Pran.g_00092	Praj.g_01833
OG0000734	Pran.g_00075	Praj.g_01476
OG0000735	Pran.g_00073	Praj.g_01474
OG0000736	Pran.g_00072	Praj.g_01473
OG0000737	Pran.g_00071	Praj.g_01472
OG0000738	Pran.g_00067	Praj.g_01468
OG0000739	Pran.g_00066	Praj.g_01467
OG0000740	Pran.g_00065	Praj.g_01466
OG0000741	Pran.g_00064	Praj.g_01464
OG0000742	Pran.g_00061	Praj.g_01462
OG0000743	Pran.g_00059	Praj.g_01460
OG0000744	Pran.g_00058	Praj.g_01459
OG0000745	Pran.g_00057	Praj.g_01458
OG0000746	Pran.g_00055	Praj.g_01456
OG0000747	Pran.g_00054	Praj.g_01455
OG0000748	Pran.g_00051	Praj.g_01451
OG0000749	Pran.g_00050	Praj.g_01450
OG0000750	Pran.g_00049	Praj.g_01449
OG0000751	Pran.g_00047	Praj.g_01446
OG0000752	Pran.g_00045	Praj.g_01444
OG0000753	Pran.g_00042	Praj.g_01442
OG0000754	Pran.g_00039	Praj.g_01438
OG0000755	Pran.g_00036	Praj.g_01434
OG0000756	Pran.g_00035	Praj.g_01433
OG0000757	Pran.g_00029	Praj.g_01426
OG0000758	Pran.g_00028	Praj.g_01425
OG0000759	Pran.g_00027	Praj.g_01424
OG0000760	Pran.g_00026	Praj.g_01423
OG0000761	Pran.g_00025	Praj.g_01422
OG0000762	Pran.g_00024	Praj.g_01421
OG0000763	Pran.g_00022	Praj.g_01419
OG0000764	Pran.g_00021	Praj.g_01418
OG0000765	Pran.g_00012	Praj.g_01409
OG0000766	Pran.g_00011	Praj.g_01408
OG0000767	Pran.g_00009	Praj.g_01407
OG0000768	Pran.g_00008	Praj.g_01406
OG0000769	Pran.g_00006	Praj.g_01404
OG0000770	Pran.g_00004	Praj.g_01403
OG0000771	Pran.g_00918	Praj.g_01014
OG0000772	Pran.g_00899	Praj.g_01246
OG0000773	Pran.g_00885	Praj.g_01519
OG0000774	Pran.g_00883	Praj.g_01522
OG0000775	Pran.g_00881	Praj.g_01523
OG0000776	Pran.g_00880	Praj.g_01524
OG0000777	Pran.g_00879	Praj.g_01525
OG0000778	Pran.g_00878	Praj.g_01526
OG0000779	Pran.g_00874	Praj.g_01530
OG0000780	Pran.g_00873	Praj.g_01531
OG0000781	Pran.g_00870	Praj.g_01534
OG0000782	Pran.g_00869	Praj.g_01535
OG0000783	Pran.g_00868	Praj.g_01536
OG0000784	Pran.g_00867	Praj.g_01537
OG0000785	Pran.g_00865	Praj.g_01539
OG0000786	Pran.g_00863	Praj.g_01542
OG0000787	Pran.g_00862	Praj.g_01543
OG0000788	Pran.g_00853	Praj.g_00732
OG0000789	Pran.g_00850	Praj.g_01011
OG0000790	Pran.g_00836	Praj.g_01580
OG0000791	Pran.g_00834	Praj.g_01582
OG0000792	Pran.g_00833	Praj.g_01583
OG0000793	Pran.g_00830	Praj.g_01586
OG0000794	Pran.g_00829	Praj.g_01587
OG0000795	Pran.g_00828	Praj.g_01588
OG0000796	Pran.g_00824	Praj.g_01592
OG0000797	Pran.g_00823	Praj.g_01593
OG0000799	Pran.g_00751	Praj.g_01613
OG0000800	Pran.g_00750	Praj.g_01614
OG0000801	Pran.g_00749	Praj.g_01615
OG0000802	Pran.g_00747	Praj.g_01617
OG0000803	Pran.g_00745	Praj.g_01619
OG0000804	Pran.g_00744	Praj.g_01620
OG0000805	Pran.g_00742	Praj.g_01622
OG0000806	Pran.g_00740	Praj.g_01624
OG0000807	Pran.g_00739	Praj.g_01625
OG0000808	Pran.g_00738	Praj.g_01626
OG0000809	Pran.g_00735	Praj.g_01630
OG0000810	Pran.g_00734	Praj.g_01631
OG0000811	Pran.g_00730	Praj.g_01635
OG0000812	Pran.g_00728	Praj.g_01637
OG0000813	Pran.g_00727	Praj.g_01638
OG0000814	Pran.g_00725	Praj.g_01640
OG0000815	Pran.g_00724	Praj.g_01641
OG0000816	Pran.g_00722	Praj.g_01643
OG0000817	Pran.g_00721	Praj.g_01644
OG0000818	Pran.g_00716	Praj.g_01648
OG0000819	Pran.g_00715	Praj.g_01649
OG0000820	Pran.g_00714	Praj.g_01650
OG0000821	Pran.g_00710	Praj.g_01653
OG0000822	Pran.g_00709	Praj.g_01654
OG0000823	Pran.g_00708	Praj.g_01655
OG0000824	Pran.g_00705	Praj.g_01658
OG0000825	Pran.g_00704	Praj.g_01659
OG0000826	Pran.g_00703	Praj.g_01660
OG0000827	Pran.g_00702	Praj.g_01661
OG0000828	Pran.g_00699	Praj.g_01664
OG0000829	Pran.g_00698	Praj.g_01665
OG0000830	Pran.g_00697	Praj.g_01666
OG0000831	Pran.g_00695	Praj.g_01668
OG0000832	Pran.g_00689	Praj.g_01678
OG0000833	Pran.g_00681	Praj.g_01686
OG0000834	Pran.g_00680	Praj.g_01687
OG0000835	Pran.g_00679	Praj.g_01688
OG0000836	Pran.g_00678	Praj.g_01690
OG0000837	Pran.g_00677	Praj.g_01691
OG0000838	Pran.g_00675	Praj.g_01693
OG0000839	Pran.g_00674	Praj.g_01694
OG0000840	Pran.g_00673	Praj.g_01695
OG0000841	Pran.g_00672	Praj.g_01696
OG0000842	Pran.g_00671	Praj.g_01697
OG0000843	Pran.g_00670	Praj.g_01698
OG0000844	Pran.g_00669	Praj.g_01699
OG0000845	Pran.g_00668	Praj.g_01700
OG0000846	Pran.g_00667	Praj.g_01701
OG0000847	Pran.g_00666	Praj.g_01702
OG0000848	Pran.g_00665	Praj.g_01703
OG0000849	Pran.g_00664	Praj.g_01704
OG0000850	Pran.g_00662	Praj.g_01706
OG0000851	Pran.g_00661	Praj.g_01707
OG0000852	Pran.g_00660	Praj.g_01708
OG0000853	Pran.g_00656	Praj.g_01713
OG0000854	Pran.g_00654	Praj.g_01715
OG0000855	Pran.g_00653	Praj.g_01716
OG0000856	Pran.g_00636	Praj.g_01599
OG0000857	Pran.g_00598	Praj.g_00785
OG0000858	Pran.g_00964	Praj.g_01763
OG0000859	Pran.g_00965	Praj.g_01764
OG0000860	Pran.g_00972	Praj.g_01770
OG0000861	Pran.g_00973	Praj.g_01771
OG0000862	Pran.g_00974	Praj.g_01772
OG0000863	Pran.g_00976	Praj.g_01773
OG0000864	Pran.g_00977	Praj.g_01774
OG0000865	Pran.g_00978	Praj.g_01775
OG0000866	Pran.g_00979	Praj.g_01776
OG0000867	Pran.g_00980	Praj.g_01777
OG0000868	Pran.g_00981	Praj.g_01778
OG0000869	Pran.g_00985	Praj.g_01781
OG0000870	Pran.g_00990	Praj.g_01786
OG0000871	Pran.g_00991	Praj.g_01787
OG0000872	Pran.g_00992	Praj.g_01788
OG0000873	Pran.g_00995	Praj.g_01791
OG0000874	Pran.g_00998	Praj.g_01794
OG0000875	Pran.g_00999	Praj.g_01796
OG0000876	Pran.g_01000	Praj.g_01797
OG0000877	Pran.g_01002	Praj.g_01799
OG0000878	Pran.g_01003	Praj.g_01800
OG0000879	Pran.g_01004	Praj.g_01801
OG0000880	Pran.g_01005	Praj.g_01802
OG0000881	Pran.g_01009	Praj.g_01805
OG0000882	Pran.g_01014	Praj.g_01810
OG0000883	Pran.g_01015	Praj.g_01812
OG0000884	Pran.g_01017	Praj.g_01814
OG0000885	Pran.g_01018	Praj.g_01815
OG0000886	Pran.g_01019	Praj.g_01816
OG0000887	Pran.g_01020	Praj.g_01817
OG0000888	Pran.g_01022	Praj.g_01819
OG0000889	Pran.g_01024	Praj.g_01821
OG0000890	Pran.g_01025	Praj.g_01822
OG0000891	Pran.g_01026	Praj.g_01823
OG0000892	Pran.g_01028	Praj.g_01825
OG0000893	Pran.g_01032	Praj.g_01868
OG0000894	Pran.g_01034	Praj.g_01871
OG0000895	Pran.g_01037	Praj.g_01874
OG0000896	Pran.g_01038	Praj.g_01875
OG0000897	Pran.g_01040	Praj.g_01877
OG0000898	Pran.g_01041	Praj.g_01878
OG0000899	Pran.g_01042	Praj.g_01879
OG0000900	Pran.g_01044	Praj.g_01880
OG0000901	Pran.g_01047	Praj.g_01883
OG0000902	Pran.g_01049	Praj.g_01885
OG0000903	Pran.g_01052	Praj.g_01894
OG0000904	Pran.g_01054	Praj.g_01889
OG0000905	Pran.g_01058	Praj.g_01887
OG0000906	Pran.g_01059	Praj.g_01886
OG0000907	Pran.g_01062	Praj.g_01909
OG0000908	Pran.g_01065	Praj.g_01912
OG0000909	Pran.g_01066	Praj.g_01913
OG0000910	Pran.g_01067	Praj.g_01914
OG0000911	Pran.g_01070	Praj.g_01916
OG0000912	Pran.g_01071	Praj.g_01917
OG0000913	Pran.g_01072	Praj.g_01918
OG0000914	Pran.g_01073	Praj.g_01919
OG0000915	Pran.g_01074	Praj.g_01920
OG0000916	Pran.g_01075	Praj.g_01921
OG0000917	Pran.g_01076	Praj.g_01922
OG0000918	Pran.g_01077	Praj.g_01923
OG0000919	Pran.g_01078	Praj.g_01924
OG0000920	Pran.g_01079	Praj.g_01925
OG0000921	Pran.g_01080	Praj.g_01926
OG0000922	Pran.g_01081	Praj.g_01927
OG0000923	Pran.g_01085	Praj.g_01931
OG0000924	Pran.g_01086	Praj.g_01932
OG0000925	Pran.g_01087	Praj.g_01933
OG0000926	Pran.g_01088	Praj.g_01934
OG0000927	Pran.g_01090	Praj.g_01936
OG0000928	Pran.g_01091	Praj.g_01937
OG0000929	Pran.g_01092	Praj.g_01938
OG0000930	Pran.g_01093	Praj.g_01939
OG0000931	Pran.g_01094	Praj.g_01940
OG0000932	Pran.g_01095	Praj.g_01941
OG0000933	Pran.g_01099	Praj.g_01945
OG0000934	Pran.g_01101	Praj.g_01947
OG0000935	Pran.g_01102	Praj.g_01948
OG0000936	Pran.g_01103	Praj.g_01949
OG0000937	Pran.g_01104	Praj.g_01950
OG0000938	Pran.g_01106	Praj.g_01953
OG0000939	Pran.g_01107	Praj.g_01954
OG0000940	Pran.g_01114	Praj.g_01961
OG0000941	Pran.g_01116	Praj.g_01963
OG0000942	Pran.g_01118	Praj.g_01965
OG0000943	Pran.g_01119	Praj.g_01966
OG0000944	Pran.g_01120	Praj.g_01968
OG0000945	Pran.g_01121	Praj.g_01969
OG0000946	Pran.g_01125	Praj.g_01975
OG0000947	Pran.g_01127	Praj.g_01977
OG0000948	Pran.g_01128	Praj.g_01978
OG0000949	Pran.g_01131	Praj.g_01981
OG0000950	Pran.g_01136	Praj.g_01986
OG0000951	Pran.g_01139	Praj.g_01990
OG0000952	Pran.g_01143	Praj.g_01994
OG0000953	Pran.g_01146	Praj.g_01998
OG0000954	Pran.g_01150	Praj.g_02002
OG0000955	Pran.g_01151	Praj.g_02003
OG0000956	Pran.g_01153	Praj.g_02005
OG0000957	Pran.g_01158	Praj.g_02010
OG0000958	Pran.g_01159	Praj.g_02011
OG0000959	Pran.g_01163	Praj.g_02015
OG0000960	Pran.g_01164	Praj.g_02016
OG0000961	Pran.g_01166	Praj.g_02019
OG0000962	Pran.g_01168	Praj.g_02021
OG0000963	Pran.g_01172	Praj.g_02026
OG0000964	Pran.g_01173	Praj.g_02027
OG0000965	Pran.g_01174	Praj.g_02028
OG0000966	Pran.g_01182	Praj.g_02059
OG0000967	Pran.g_01186	Praj.g_02063
OG0000968	Pran.g_01188	Praj.g_02065
OG0000969	Pran.g_01189	Praj.g_02066
OG0000970	Pran.g_01190	Praj.g_02067
OG0000971	Pran.g_01191	Praj.g_02068
OG0000972	Pran.g_01192	Praj.g_02069
OG0000973	Pran.g_01193	Praj.g_02070
OG0000974	Pran.g_01194	Praj.g_02071
OG0000975	Pran.g_01195	Praj.g_02072
OG0000976	Pran.g_01196	Praj.g_02073
OG0000977	Pran.g_01197	Praj.g_02074
OG0000978	Pran.g_01198	Praj.g_02075
OG0000979	Pran.g_01201	Praj.g_02078
OG0000980	Pran.g_01202	Praj.g_02080
OG0000981	Pran.g_01204	Praj.g_02083
OG0000982	Pran.g_01206	Praj.g_02085
OG0000983	Pran.g_01207	Praj.g_02086
OG0000984	Pran.g_01208	Praj.g_02087
OG0000985	Pran.g_01211	Praj.g_02090
OG0000986	Pran.g_01213	Praj.g_02092
OG0000987	Pran.g_01214	Praj.g_02093
OG0000988	Pran.g_01217	Praj.g_02096
OG0000989	Pran.g_01221	Praj.g_02100
OG0000990	Pran.g_01224	Praj.g_02105
OG0000991	Pran.g_01225	Praj.g_02106
OG0000992	Pran.g_01227	Praj.g_02109
OG0000993	Pran.g_01228	Praj.g_02110
OG0000994	Pran.g_01229	Praj.g_02111
OG0000995	Pran.g_01233	Praj.g_02115
OG0000996	Pran.g_01234	Praj.g_02116
OG0000997	Pran.g_01235	Praj.g_02124
OG0000998	Pran.g_01237	Praj.g_02126
OG0000999	Pran.g_01238	Praj.g_02127
OG0001000	Pran.g_01241	Praj.g_02130, Praj.g_02131
OG0001001	Pran.g_01243	Praj.g_02134
OG0001002	Pran.g_01247	Praj.g_02139
OG0001003	Pran.g_01249	Praj.g_02141
OG0001004	Pran.g_01250	Praj.g_02142
OG0001005	Pran.g_01251	Praj.g_02143
OG0001006	Pran.g_01255	Praj.g_02147
OG0001007	Pran.g_01257	Praj.g_02149
OG0001008	Pran.g_01743	Praj.g_00431
OG0001009	Pran.g_00397	Praj.g_00027
OG0001010	Pran.g_00396	Praj.g_00028
OG0001011	Pran.g_00395	Praj.g_00029
OG0001012	Pran.g_00382	Praj.g_00047
OG0001013	Pran.g_00377	Praj.g_00052
OG0001014	Pran.g_00374	Praj.g_00055
OG0001015	Pran.g_00373	Praj.g_00056
OG0001016	Pran.g_00359	Praj.g_00111
OG0001017	Pran.g_00355	Praj.g_00115
OG0001018	Pran.g_00352	Praj.g_00118
OG0001019	Pran.g_00343	Praj.g_00127
OG0001020	Pran.g_00342	Praj.g_00128
OG0001021	Pran.g_00341	Praj.g_00129
OG0001022	Pran.g_00339	Praj.g_00132
OG0001023	Pran.g_00338	Praj.g_00133
OG0001024	Pran.g_00335	Praj.g_00136
OG0001025	Pran.g_00329	Praj.g_00143
OG0001026	Pran.g_00322	Praj.g_00151
OG0001027	Pran.g_00321	Praj.g_00152
OG0001028	Pran.g_00319	Praj.g_00154
OG0001029	Pran.g_00318	Praj.g_00156
OG0001030	Pran.g_00304	Praj.g_00172
OG0001031	Pran.g_00246	Praj.g_00226
OG0001032	Pran.g_00245	Praj.g_00227
OG0001033	Pran.g_00224	Praj.g_00247
OG0001034	Pran.g_00196	Praj.g_00276
OG0001035	Pran.g_01938	Praj.g_00293
OG0001036	Pran.g_01934	Praj.g_00297
OG0001037	Pran.g_01933	Praj.g_00298
OG0001038	Pran.g_01916	Praj.g_00314
OG0001039	Pran.g_01913	Praj.g_00316
OG0001040	Pran.g_01911	Praj.g_00319
OG0001041	Pran.g_01907	Praj.g_00323
OG0001042	Pran.g_01890	Praj.g_00339
OG0001043	Pran.g_01889	Praj.g_00340
OG0001044	Pran.g_01861	Praj.g_00379
OG0001045	Pran.g_01853	Praj.g_00388
OG0001046	Pran.g_01816	Praj.g_01081
OG0001047	Pran.g_01741	Praj.g_00433
OG0001048	Pran.g_01740	Praj.g_00434
OG0001049	Pran.g_01738	Praj.g_00436
OG0001050	Pran.g_01737	Praj.g_00437
OG0001051	Pran.g_01736	Praj.g_00438
OG0001052	Pran.g_01707	Praj.g_00464
OG0001053	Pran.g_01695	Praj.g_00476
OG0001054	Pran.g_01680	Praj.g_00490
OG0001055	Pran.g_01661	Praj.g_00509
OG0001056	Pran.g_01642	Praj.g_00527
OG0001057	Pran.g_01637	Praj.g_00532
OG0001058	Pran.g_01629	Praj.g_00540
OG0001059	Pran.g_01625	Praj.g_00544
OG0001060	Pran.g_01618	Praj.g_00551
OG0001061	Pran.g_01604	Praj.g_00564
OG0001062	Pran.g_01602	Praj.g_00566
OG0001063	Pran.g_01600	Praj.g_00567
OG0001064	Pran.g_01599	Praj.g_00568
OG0001065	Pran.g_01598	Praj.g_00569
OG0001066	Pran.g_01597	Praj.g_00570
OG0001067	Pran.g_01596	Praj.g_00571
OG0001068	Pran.g_01595	Praj.g_00572
OG0001069	Pran.g_01594	Praj.g_00573
OG0001070	Pran.g_01591	Praj.g_00575
OG0001071	Pran.g_01590	Praj.g_00576
OG0001072	Pran.g_01588	Praj.g_00577
OG0001073	Pran.g_01574	Praj.g_00591
OG0001074	Pran.g_01563	Praj.g_00603
OG0001075	Pran.g_01562	Praj.g_00604
OG0001076	Pran.g_01554	Praj.g_00611
OG0001077	Pran.g_01550	Praj.g_00616
OG0001078	Pran.g_01542	Praj.g_00624
OG0001079	Pran.g_01531	Praj.g_00635
OG0001080	Pran.g_01525	Praj.g_00641
OG0001081	Pran.g_01523	Praj.g_00643
OG0001082	Pran.g_01522	Praj.g_00644
OG0001083	Pran.g_01517	Praj.g_00649
OG0001084	Pran.g_01516	Praj.g_00650
OG0001085	Pran.g_01508	Praj.g_00660
OG0001086	Pran.g_01507	Praj.g_00661
OG0001087	Pran.g_01490	Praj.g_00681
OG0001088	Pran.g_01489	Praj.g_00682
OG0001089	Pran.g_01481	Praj.g_00690
OG0001090	Pran.g_01459	Praj.g_00699
OG0001091	Pran.g_01457	Praj.g_00701
OG0001092	Pran.g_01456	Praj.g_00702
OG0001093	Pran.g_01451	Praj.g_00707
OG0001094	Pran.g_01349	Praj.g_00763
OG0001095	Pran.g_01330	Praj.g_00782
OG0001096	Pran.g_01317	Praj.g_00797
OG0001097	Pran.g_01299	Praj.g_00817
OG0001098	Pran.g_01283	Praj.g_00835
OG0001099	Pran.g_00418	Praj.g_00872
OG0001100	Pran.g_00422	Praj.g_00879
OG0001101	Pran.g_00424	Praj.g_00881
OG0001102	Pran.g_00426	Praj.g_00884
OG0001103	Pran.g_00428	Praj.g_00886
OG0001104	Pran.g_00450	Praj.g_00749
OG0001105	Pran.g_00454	Praj.g_00753
OG0001106	Pran.g_00478	Praj.g_00934
OG0001107	Pran.g_00485	Praj.g_00944
OG0001108	Pran.g_00489	Praj.g_00948
OG0001109	Pran.g_00490	Praj.g_00949
OG0001110	Pran.g_00492	Praj.g_00951
OG0001111	Pran.g_00493	Praj.g_00952
OG0001112	Pran.g_00494	Praj.g_00953
OG0001113	Pran.g_00495	Praj.g_00954
OG0001114	Pran.g_00496	Praj.g_00955
OG0001115	Pran.g_00498	Praj.g_00957
OG0001116	Pran.g_00499	Praj.g_00958
OG0001117	Pran.g_00500	Praj.g_00959
OG0001118	Pran.g_00501	Praj.g_00960
OG0001119	Pran.g_00502	Praj.g_00961
OG0001120	Pran.g_00504	Praj.g_00963
OG0001121	Pran.g_00095, Pran.g_00507	Praj.g_01563
OG0001122	Pran.g_00540	Praj.g_00993
OG0001123	Pran.g_00544	Praj.g_00997
OG0001124	Pran.g_00546	Praj.g_00999
OG0001125	Pran.g_00547	Praj.g_01001
OG0001126	Pran.g_00557	Praj.g_01012
OG0001127	Pran.g_00558	Praj.g_01013
OG0001128	Pran.g_00560	Praj.g_01016
OG0001129	Pran.g_00561	Praj.g_01017
OG0001130	Pran.g_00562	Praj.g_01018
OG0001131	Pran.g_00154	Praj.g_00852
OG0001132	Pran.g_00144	Praj.g_01063
OG0001133	Pran.g_00110	Praj.g_01040
OG0001134	Pran.g_00093	Praj.g_01832
OG0001135	Pran.g_00090	Praj.g_01835
OG0001136	Pran.g_00063	Praj.g_01463
OG0001137	Pran.g_00052	Praj.g_01452
OG0001138	Pran.g_00034	Praj.g_01432
OG0001139	Pran.g_00033	Praj.g_01430
OG0001140	Pran.g_00032	Praj.g_01429
OG0001141	Pran.g_00031	Praj.g_01428
OG0001142	Pran.g_00030	Praj.g_01427
OG0001143	Pran.g_00023	Praj.g_01420
OG0001144	Pran.g_00018	Praj.g_01415
OG0001145	Pran.g_00884	Praj.g_01520
OG0001146	Pran.g_00872	Praj.g_01532
OG0001147	Pran.g_00854	Praj.g_01550
OG0001148	Pran.g_00839	Praj.g_01577
OG0001149	Pran.g_00838	Praj.g_01578
