Orthogroup	Pran	Praa
OG0000566	Pran.g_01614	Praa.g_00564
OG0000567	Pran.g_01610	Praa.g_00568
OG0000568	Pran.g_01609	Praa.g_00569
OG0000569	Pran.g_01608	Praa.g_00570
OG0000570	Pran.g_01607	Praa.g_00571
OG0000571	Pran.g_01605	Praa.g_00573
OG0000572	Pran.g_01592	Praa.g_00586
OG0000573	Pran.g_01586	Praa.g_00592
OG0000574	Pran.g_01585	Praa.g_00593
OG0000575	Pran.g_01581	Praa.g_00597
OG0000576	Pran.g_01579	Praa.g_00599
OG0000577	Pran.g_01578	Praa.g_00600
OG0000578	Pran.g_01577	Praa.g_00601
OG0000579	Pran.g_01576	Praa.g_00602
OG0000580	Pran.g_01575	Praa.g_00603
OG0000581	Pran.g_01573	Praa.g_00605
OG0000582	Pran.g_01570	Praa.g_00608
OG0000583	Pran.g_01569	Praa.g_00609
OG0000584	Pran.g_01568	Praa.g_00610
OG0000585	Pran.g_01566	Praa.g_00612
OG0000586	Pran.g_01565	Praa.g_00613
OG0000587	Pran.g_01564	Praa.g_00614
OG0000588	Pran.g_01560	Praa.g_00618
OG0000589	Pran.g_01557	Praa.g_00621
OG0000590	Pran.g_01556	Praa.g_00622
OG0000591	Pran.g_01553	Praa.g_00625
OG0000592	Pran.g_01552	Praa.g_00626
OG0000593	Pran.g_01546	Praa.g_00632
OG0000594	Pran.g_01545	Praa.g_00633
OG0000595	Pran.g_01544	Praa.g_00634
OG0000596	Pran.g_01540	Praa.g_00638
OG0000597	Pran.g_01538	Praa.g_00640
OG0000598	Pran.g_01537	Praa.g_00641
OG0000599	Pran.g_01534	Praa.g_00644
OG0000600	Pran.g_01533	Praa.g_00645
OG0000601	Pran.g_01532	Praa.g_00646
OG0000602	Pran.g_01530	Praa.g_00648
OG0000603	Pran.g_01529	Praa.g_00649
OG0000604	Pran.g_01528	Praa.g_00650
OG0000605	Pran.g_01527	Praa.g_00651
OG0000606	Pran.g_01524	Praa.g_00654
OG0000607	Pran.g_01521	Praa.g_00657
OG0000608	Pran.g_01520	Praa.g_00658
OG0000609	Pran.g_01519	Praa.g_00659
OG0000610	Pran.g_01514	Praa.g_00664
OG0000611	Pran.g_01511	Praa.g_00667
OG0000612	Pran.g_01510	Praa.g_00668
OG0000613	Pran.g_01505	Praa.g_00673
OG0000614	Pran.g_01486	Praa.g_00692
OG0000615	Pran.g_01478	Praa.g_00700
OG0000616	Pran.g_01472	Praa.g_00704
OG0000617	Pran.g_01454	Praa.g_00717
OG0000618	Pran.g_01453	Praa.g_00718
OG0000619	Pran.g_01452	Praa.g_00719
OG0000620	Pran.g_01449	Praa.g_00722
OG0000621	Pran.g_01448	Praa.g_00723
OG0000622	Pran.g_01447	Praa.g_00724
OG0000623	Pran.g_01446	Praa.g_00725
OG0000624	Pran.g_01445	Praa.g_00726
OG0000625	Pran.g_01444	Praa.g_00727
OG0000626	Pran.g_01443	Praa.g_00728
OG0000627	Pran.g_01442	Praa.g_00729
OG0000628	Pran.g_01441	Praa.g_00730
OG0000629	Pran.g_01440	Praa.g_00731
OG0000630	Pran.g_01437	Praa.g_00734
OG0000631	Pran.g_01352	Praa.g_00794
OG0000632	Pran.g_01351	Praa.g_00795
OG0000633	Pran.g_01350	Praa.g_00796
OG0000634	Pran.g_01347	Praa.g_00799
OG0000635	Pran.g_01346	Praa.g_00800
OG0000636	Pran.g_01344	Praa.g_00802
OG0000637	Pran.g_01342	Praa.g_00804
OG0000638	Pran.g_01341	Praa.g_00805
OG0000639	Pran.g_01340	Praa.g_00806
OG0000640	Pran.g_01339	Praa.g_00807
OG0000641	Pran.g_01335	Praa.g_00812
OG0000642	Pran.g_01334	Praa.g_00813
OG0000643	Pran.g_01333	Praa.g_00814
OG0000644	Pran.g_01332	Praa.g_00815
OG0000645	Pran.g_01331	Praa.g_00816
OG0000646	Pran.g_01329	Praa.g_00818
OG0000647	Pran.g_01328	Praa.g_00819
OG0000648	Pran.g_01326	Praa.g_00821
OG0000649	Pran.g_01325	Praa.g_00822
OG0000650	Pran.g_01324	Praa.g_00823
OG0000651	Pran.g_01323	Praa.g_00824
OG0000652	Pran.g_01322	Praa.g_00825
OG0000653	Pran.g_01320	Praa.g_00827
OG0000654	Pran.g_01319	Praa.g_00828
OG0000655	Pran.g_01318	Praa.g_00829
OG0000656	Pran.g_01315	Praa.g_00832
OG0000657	Pran.g_01308	Praa.g_00840
OG0000658	Pran.g_01307	Praa.g_00841
OG0000659	Pran.g_01306	Praa.g_00842
OG0000660	Pran.g_01302	Praa.g_00846
OG0000661	Pran.g_01300	Praa.g_00848
OG0000662	Pran.g_01298	Praa.g_00850
OG0000663	Pran.g_01296	Praa.g_00852
OG0000664	Pran.g_01295	Praa.g_00853
OG0000665	Pran.g_01291	Praa.g_00857
OG0000666	Pran.g_01290	Praa.g_00858
OG0000667	Pran.g_01285	Praa.g_00862
OG0000668	Pran.g_00413	Praa.g_00892
OG0000669	Pran.g_00421	Praa.g_00899
OG0000670	Pran.g_00423	Praa.g_00901
OG0000671	Pran.g_00425	Praa.g_00903
OG0000672	Pran.g_00427	Praa.g_00905
OG0000673	Pran.g_00430	Praa.g_00908
OG0000674	Pran.g_00432	Praa.g_00910
OG0000675	Pran.g_00433	Praa.g_00911
OG0000676	Pran.g_00435	Praa.g_00913
OG0000677	Pran.g_00436	Praa.g_00914
OG0000678	Pran.g_00438	Praa.g_00916
OG0000679	Pran.g_00442	Praa.g_00920
OG0000680	Pran.g_00443	Praa.g_00921
OG0000681	Pran.g_00445	Praa.g_00923
OG0000682	Pran.g_00446	Praa.g_00924
OG0000683	Pran.g_00447	Praa.g_00925
OG0000684	Pran.g_00449	Praa.g_00926
OG0000685	Pran.g_00451	Praa.g_00928
OG0000686	Pran.g_00452	Praa.g_00929
OG0000687	Pran.g_00453	Praa.g_00930
OG0000688	Pran.g_00456	Praa.g_00933
OG0000689	Pran.g_00457	Praa.g_00934
OG0000690	Pran.g_00458	Praa.g_00935
OG0000691	Pran.g_00459	Praa.g_00936
OG0000692	Pran.g_00461	Praa.g_00938
OG0000693	Pran.g_00462	Praa.g_00939
OG0000694	Pran.g_00463	Praa.g_00940
OG0000695	Pran.g_00465	Praa.g_00942
OG0000696	Pran.g_00466	Praa.g_00943
OG0000697	Pran.g_00467	Praa.g_00944
OG0000698	Pran.g_00470	Praa.g_00947
OG0000699	Pran.g_00471	Praa.g_00948
OG0000700	Pran.g_00472	Praa.g_00949
OG0000701	Pran.g_00473	Praa.g_00950
OG0000702	Pran.g_00475	Praa.g_00952
OG0000703	Pran.g_00476	Praa.g_00953
OG0000704	Pran.g_00477	Praa.g_00954
OG0000705	Pran.g_00481	Praa.g_00958
OG0000706	Pran.g_00482	Praa.g_00959
OG0000707	Pran.g_00483	Praa.g_00960
OG0000708	Pran.g_00484	Praa.g_00961
OG0000709	Pran.g_00488	Praa.g_00965
OG0000710	Pran.g_00491	Praa.g_00968
OG0000711	Pran.g_00508	Praa.g_00985
OG0000712	Pran.g_00510	Praa.g_00987
OG0000713	Pran.g_00511	Praa.g_00988
OG0000714	Pran.g_00512	Praa.g_00989
OG0000715	Pran.g_00514	Praa.g_00991
OG0000716	Pran.g_00516	Praa.g_00993
OG0000717	Pran.g_00517	Praa.g_00994
OG0000718	Pran.g_00537	Praa.g_01008
OG0000719	Pran.g_00539	Praa.g_01010
OG0000720	Pran.g_00548	Praa.g_01019
OG0000721	Pran.g_00550	Praa.g_01021
OG0000722	Pran.g_00551	Praa.g_01022
OG0000723	Pran.g_00554	Praa.g_01025
OG0000724	Pran.g_00563	Praa.g_01034
OG0000725	Pran.g_00569	Praa.g_01040
OG0000726	Pran.g_00570	Praa.g_01041
OG0000727	Pran.g_00571	Praa.g_01042
OG0000728	Pran.g_00573	Praa.g_01044
OG0000729	Pran.g_00133	Praa.g_01091
OG0000730	Pran.g_00129	Praa.g_01095
OG0000731	Pran.g_00125	Praa.g_01099
OG0000732	Pran.g_00115	Praa.g_01109
OG0000733	Pran.g_00092	Praa.g_01128
OG0000734	Pran.g_00075	Praa.g_01145
OG0000735	Pran.g_00073	Praa.g_01147
OG0000736	Pran.g_00072	Praa.g_01148
OG0000737	Pran.g_00071	Praa.g_01149
OG0000738	Pran.g_00067	Praa.g_01153
OG0000739	Pran.g_00066	Praa.g_01154
OG0000740	Pran.g_00065	Praa.g_01155
OG0000741	Pran.g_00064	Praa.g_01156
OG0000742	Pran.g_00061	Praa.g_01158
OG0000743	Pran.g_00059	Praa.g_01160
OG0000744	Pran.g_00058	Praa.g_01161
OG0000745	Pran.g_00057	Praa.g_01162
OG0000746	Pran.g_00055	Praa.g_01164
OG0000747	Pran.g_00054	Praa.g_01165
OG0000748	Pran.g_00051	Praa.g_01168
OG0000749	Pran.g_00050	Praa.g_01169
OG0000750	Pran.g_00049	Praa.g_01170
OG0000751	Pran.g_00047	Praa.g_01172
OG0000752	Pran.g_00045	Praa.g_01174
OG0000753	Pran.g_00042	Praa.g_01177
OG0000754	Pran.g_00039	Praa.g_01180
OG0000755	Pran.g_00036	Praa.g_01183
OG0000756	Pran.g_00035	Praa.g_01184
OG0000757	Pran.g_00029	Praa.g_01190
OG0000758	Pran.g_00028	Praa.g_01191
OG0000759	Pran.g_00027	Praa.g_01192
OG0000760	Pran.g_00026	Praa.g_01193
OG0000761	Pran.g_00025	Praa.g_01194
OG0000762	Pran.g_00024	Praa.g_01195
OG0000763	Pran.g_00022	Praa.g_01197
OG0000764	Pran.g_00021	Praa.g_01198
OG0000765	Pran.g_00012	Praa.g_01207
OG0000766	Pran.g_00011	Praa.g_01208
OG0000767	Pran.g_00009	Praa.g_01210
OG0000768	Pran.g_00008	Praa.g_01211
OG0000769	Pran.g_00006	Praa.g_01213
OG0000770	Pran.g_00004	Praa.g_01215
OG0000771	Pran.g_00918	Praa.g_01224
OG0000772	Pran.g_00899	Praa.g_01290
OG0000773	Pran.g_00885	Praa.g_01309
OG0000774	Pran.g_00883	Praa.g_01311
OG0000775	Pran.g_00881	Praa.g_01313
OG0000776	Pran.g_00880	Praa.g_01314
OG0000777	Pran.g_00879	Praa.g_01315
OG0000778	Pran.g_00878	Praa.g_01316
OG0000779	Pran.g_00874	Praa.g_01320
OG0000780	Pran.g_00873	Praa.g_01321
OG0000781	Pran.g_00870	Praa.g_01324
OG0000782	Pran.g_00869	Praa.g_01325
OG0000783	Pran.g_00868	Praa.g_01326
OG0000784	Pran.g_00867	Praa.g_01327
OG0000785	Pran.g_00865	Praa.g_01329
OG0000786	Pran.g_00863	Praa.g_01331
OG0000787	Pran.g_00862	Praa.g_01332
OG0000788	Pran.g_00853	Praa.g_01353
OG0000789	Pran.g_00850	Praa.g_01356
OG0000790	Pran.g_00836	Praa.g_01371
OG0000791	Pran.g_00834	Praa.g_01373
OG0000792	Pran.g_00833	Praa.g_01374
OG0000793	Pran.g_00830	Praa.g_01377
OG0000794	Pran.g_00829	Praa.g_01378
OG0000795	Pran.g_00828	Praa.g_01379
OG0000796	Pran.g_00824	Praa.g_01383
OG0000797	Pran.g_00823	Praa.g_01384
OG0000798	Pran.g_00789	Praa.g_01393, Praa.g_01412
OG0000799	Pran.g_00751	Praa.g_01458
OG0000800	Pran.g_00750	Praa.g_01459
OG0000801	Pran.g_00749	Praa.g_01460
OG0000802	Pran.g_00747	Praa.g_01462
OG0000803	Pran.g_00745	Praa.g_01464
OG0000804	Pran.g_00744	Praa.g_01465
OG0000805	Pran.g_00742	Praa.g_01467
OG0000806	Pran.g_00740	Praa.g_01469
OG0000807	Pran.g_00739	Praa.g_01470
OG0000808	Pran.g_00738	Praa.g_01471
OG0000809	Pran.g_00735	Praa.g_01474
OG0000810	Pran.g_00734	Praa.g_01475
OG0000811	Pran.g_00730	Praa.g_01479
OG0000812	Pran.g_00728	Praa.g_01481
OG0000813	Pran.g_00727	Praa.g_01482
OG0000814	Pran.g_00725	Praa.g_01484
OG0000815	Pran.g_00724	Praa.g_01485
OG0000816	Pran.g_00722	Praa.g_01487
OG0000817	Pran.g_00721	Praa.g_01488
OG0000818	Pran.g_00716	Praa.g_01493
OG0000819	Pran.g_00715	Praa.g_01494
OG0000820	Pran.g_00714	Praa.g_01495
OG0000821	Pran.g_00710	Praa.g_01499
OG0000822	Pran.g_00709	Praa.g_01500
OG0000823	Pran.g_00708	Praa.g_01501
OG0000824	Pran.g_00705	Praa.g_01504
OG0000825	Pran.g_00704	Praa.g_01505
OG0000826	Pran.g_00703	Praa.g_01506
OG0000827	Pran.g_00702	Praa.g_01507
OG0000828	Pran.g_00699	Praa.g_01510
OG0000829	Pran.g_00698	Praa.g_01511
OG0000830	Pran.g_00697	Praa.g_01512
OG0000831	Pran.g_00695	Praa.g_01514
OG0000832	Pran.g_00689	Praa.g_01520
OG0000833	Pran.g_00681	Praa.g_01528
OG0000834	Pran.g_00680	Praa.g_01529
OG0000835	Pran.g_00679	Praa.g_01530
OG0000836	Pran.g_00678	Praa.g_01531
OG0000837	Pran.g_00677	Praa.g_01532
OG0000838	Pran.g_00675	Praa.g_01534
OG0000839	Pran.g_00674	Praa.g_01535
OG0000840	Pran.g_00673	Praa.g_01536
OG0000841	Pran.g_00672	Praa.g_01537
OG0000842	Pran.g_00671	Praa.g_01538
OG0000843	Pran.g_00670	Praa.g_01539
OG0000844	Pran.g_00669	Praa.g_01541
OG0000845	Pran.g_00668	Praa.g_01542
OG0000846	Pran.g_00667	Praa.g_01543
OG0000847	Pran.g_00666	Praa.g_01544
OG0000848	Pran.g_00665	Praa.g_01545
OG0000849	Pran.g_00664	Praa.g_01546
OG0000850	Pran.g_00662	Praa.g_01548
OG0000851	Pran.g_00661	Praa.g_01549
OG0000852	Pran.g_00660	Praa.g_01550
OG0000853	Pran.g_00656	Praa.g_01554
OG0000854	Pran.g_00654	Praa.g_01556
OG0000855	Pran.g_00653	Praa.g_01557
OG0000856	Pran.g_00636	Praa.g_01572
OG0000857	Pran.g_00598	Praa.g_01600
OG0000858	Pran.g_00964	Praa.g_01629
OG0000859	Pran.g_00965	Praa.g_01630
OG0000860	Pran.g_00972	Praa.g_01637
OG0000861	Pran.g_00973	Praa.g_01638
OG0000862	Pran.g_00974	Praa.g_01639
OG0000863	Pran.g_00976	Praa.g_01641
OG0000864	Pran.g_00977	Praa.g_01642
OG0000865	Pran.g_00978	Praa.g_01643
OG0000866	Pran.g_00979	Praa.g_01644
OG0000867	Pran.g_00980	Praa.g_01645
OG0000868	Pran.g_00981	Praa.g_01646
OG0000869	Pran.g_00985	Praa.g_01650
OG0000870	Pran.g_00990	Praa.g_01655
OG0000871	Pran.g_00991	Praa.g_01656
OG0000872	Pran.g_00992	Praa.g_01657
OG0000873	Pran.g_00995	Praa.g_01660
OG0000874	Pran.g_00998	Praa.g_01663
OG0000875	Pran.g_00999	Praa.g_01665
OG0000876	Pran.g_01000	Praa.g_01666
OG0000877	Pran.g_01002	Praa.g_01668
OG0000878	Pran.g_01003	Praa.g_01669
OG0000879	Pran.g_01004	Praa.g_01670
OG0000880	Pran.g_01005	Praa.g_01671
OG0000881	Pran.g_01009	Praa.g_01675
OG0000882	Pran.g_01014	Praa.g_01680
OG0000883	Pran.g_01015	Praa.g_01682
OG0000884	Pran.g_01017	Praa.g_01684
OG0000885	Pran.g_01018	Praa.g_01685
OG0000886	Pran.g_01019	Praa.g_01686
OG0000887	Pran.g_01020	Praa.g_01687
OG0000888	Pran.g_01022	Praa.g_01689
OG0000889	Pran.g_01024	Praa.g_01691
OG0000890	Pran.g_01025	Praa.g_01692
OG0000891	Pran.g_01026	Praa.g_01693
OG0000892	Pran.g_01028	Praa.g_01695
OG0000893	Pran.g_01032	Praa.g_01699
OG0000894	Pran.g_01034	Praa.g_01701
OG0000895	Pran.g_01037	Praa.g_01704
OG0000896	Pran.g_01038	Praa.g_01705
OG0000897	Pran.g_01040	Praa.g_01707
OG0000898	Pran.g_01041	Praa.g_01708
OG0000899	Pran.g_01042	Praa.g_01709
OG0000900	Pran.g_01044	Praa.g_01710
OG0000901	Pran.g_01047	Praa.g_01713
OG0000902	Pran.g_01049	Praa.g_01715
OG0000903	Pran.g_01052	Praa.g_01718
OG0000904	Pran.g_01054	Praa.g_01720
OG0000905	Pran.g_01058	Praa.g_01725
OG0000906	Pran.g_01059	Praa.g_01726
OG0000907	Pran.g_01062	Praa.g_01733
OG0000908	Pran.g_01065	Praa.g_01736
OG0000909	Pran.g_01066	Praa.g_01737
OG0000910	Pran.g_01067	Praa.g_01738
OG0000911	Pran.g_01070	Praa.g_01740
OG0000912	Pran.g_01071	Praa.g_01741
OG0000913	Pran.g_01072	Praa.g_01742
OG0000914	Pran.g_01073	Praa.g_01743
OG0000915	Pran.g_01074	Praa.g_01744
OG0000916	Pran.g_01075	Praa.g_01745
OG0000917	Pran.g_01076	Praa.g_01746
OG0000918	Pran.g_01077	Praa.g_01747
OG0000919	Pran.g_01078	Praa.g_01748
OG0000920	Pran.g_01079	Praa.g_01749
OG0000921	Pran.g_01080	Praa.g_01750
OG0000922	Pran.g_01081	Praa.g_01751
OG0000923	Pran.g_01085	Praa.g_01755
OG0000924	Pran.g_01086	Praa.g_01756
OG0000925	Pran.g_01087	Praa.g_01757
OG0000926	Pran.g_01088	Praa.g_01758
OG0000927	Pran.g_01090	Praa.g_01760
OG0000928	Pran.g_01091	Praa.g_01761
OG0000929	Pran.g_01092	Praa.g_01762
OG0000930	Pran.g_01093	Praa.g_01763
OG0000931	Pran.g_01094	Praa.g_01764
OG0000932	Pran.g_01095	Praa.g_01765
OG0000933	Pran.g_01099	Praa.g_01769
OG0000934	Pran.g_01101	Praa.g_01771
OG0000935	Pran.g_01102	Praa.g_01772
OG0000936	Pran.g_01103	Praa.g_01773
OG0000937	Pran.g_01104	Praa.g_01774
OG0000938	Pran.g_01106	Praa.g_01776
OG0000939	Pran.g_01107	Praa.g_01777
OG0000940	Pran.g_01114	Praa.g_01784
OG0000941	Pran.g_01116	Praa.g_01786
OG0000942	Pran.g_01118	Praa.g_01788
OG0000943	Pran.g_01119	Praa.g_01789
OG0000944	Pran.g_01120	Praa.g_01790
OG0000945	Pran.g_01121	Praa.g_01791
OG0000946	Pran.g_01125	Praa.g_01796
OG0000947	Pran.g_01127	Praa.g_01798
OG0000948	Pran.g_01128	Praa.g_01799
OG0000949	Pran.g_01131	Praa.g_01802
OG0000950	Pran.g_01136	Praa.g_01807
OG0000951	Pran.g_01139	Praa.g_01811
OG0000952	Pran.g_01143	Praa.g_01815
OG0000953	Pran.g_01146	Praa.g_01818
OG0000954	Pran.g_01150	Praa.g_01822
OG0000955	Pran.g_01151	Praa.g_01823
OG0000956	Pran.g_01153	Praa.g_01825
OG0000957	Pran.g_01158	Praa.g_01830
OG0000958	Pran.g_01159	Praa.g_01831
OG0000959	Pran.g_01163	Praa.g_01835
OG0000960	Pran.g_01164	Praa.g_01836
OG0000961	Pran.g_01166	Praa.g_01838
OG0000962	Pran.g_01168	Praa.g_01840
OG0000963	Pran.g_01172	Praa.g_01844
OG0000964	Pran.g_01173	Praa.g_01845
OG0000965	Pran.g_01174	Praa.g_01846
OG0000966	Pran.g_01182	Praa.g_01853
OG0000967	Pran.g_01186	Praa.g_01858
OG0000968	Pran.g_01188	Praa.g_01860
OG0000969	Pran.g_01189	Praa.g_01861
OG0000970	Pran.g_01190	Praa.g_01862
OG0000971	Pran.g_01191	Praa.g_01863
OG0000972	Pran.g_01192	Praa.g_01864
OG0000973	Pran.g_01193	Praa.g_01865
OG0000974	Pran.g_01194	Praa.g_01866
OG0000975	Pran.g_01195	Praa.g_01867
OG0000976	Pran.g_01196	Praa.g_01868
OG0000977	Pran.g_01197	Praa.g_01869
OG0000978	Pran.g_01198	Praa.g_01870
OG0000979	Pran.g_01201	Praa.g_01873
OG0000980	Pran.g_01202	Praa.g_01875
OG0000981	Pran.g_01204	Praa.g_01877
OG0000982	Pran.g_01206	Praa.g_01879
OG0000983	Pran.g_01207	Praa.g_01880
OG0000984	Pran.g_01208	Praa.g_01881
OG0000985	Pran.g_01211	Praa.g_01884
OG0000986	Pran.g_01213	Praa.g_01886
OG0000987	Pran.g_01214	Praa.g_01887
OG0000988	Pran.g_01217	Praa.g_01890
OG0000989	Pran.g_01221	Praa.g_01893
OG0000990	Pran.g_01224	Praa.g_01896
OG0000991	Pran.g_01225	Praa.g_01897
OG0000992	Pran.g_01227	Praa.g_01899
OG0000993	Pran.g_01228	Praa.g_01900
OG0000994	Pran.g_01229	Praa.g_01901
OG0000995	Pran.g_01233	Praa.g_01905
OG0000996	Pran.g_01234	Praa.g_01906
OG0000997	Pran.g_01235	Praa.g_01907
OG0000998	Pran.g_01237	Praa.g_01909
OG0000999	Pran.g_01238	Praa.g_01910
OG0001000	Pran.g_01241	Praa.g_01913
OG0001001	Pran.g_01243	Praa.g_01915
OG0001002	Pran.g_01247	Praa.g_01919
OG0001003	Pran.g_01249	Praa.g_01920
OG0001004	Pran.g_01250	Praa.g_01921
OG0001005	Pran.g_01251	Praa.g_01922
OG0001006	Pran.g_01255	Praa.g_01926
OG0001007	Pran.g_01257	Praa.g_01928
OG0001009	Pran.g_00397	Praa.g_00027
OG0001010	Pran.g_00396	Praa.g_00028
OG0001011	Pran.g_00395	Praa.g_00029
OG0001012	Pran.g_00382	Praa.g_00043
OG0001013	Pran.g_00377	Praa.g_00048
OG0001014	Pran.g_00374	Praa.g_00051
OG0001015	Pran.g_00373	Praa.g_00052
OG0001016	Pran.g_00359	Praa.g_00073
OG0001017	Pran.g_00355	Praa.g_00077
OG0001018	Pran.g_00352	Praa.g_00080
OG0001019	Pran.g_00343	Praa.g_00089
OG0001020	Pran.g_00342	Praa.g_00090
OG0001021	Pran.g_00341	Praa.g_00091
OG0001022	Pran.g_00339	Praa.g_00094
OG0001023	Pran.g_00338	Praa.g_00095
OG0001024	Pran.g_00335	Praa.g_00098
OG0001025	Pran.g_00329	Praa.g_00104
OG0001026	Pran.g_00322	Praa.g_00111
OG0001027	Pran.g_00321	Praa.g_00112
OG0001028	Pran.g_00319	Praa.g_00114
OG0001029	Pran.g_00318	Praa.g_00115
OG0001030	Pran.g_00304	Praa.g_00130
OG0001031	Pran.g_00246	Praa.g_00186
OG0001032	Pran.g_00245	Praa.g_00187
OG0001033	Pran.g_00224	Praa.g_00208
OG0001034	Pran.g_00196	Praa.g_00236
OG0001035	Pran.g_01938	Praa.g_00254
OG0001036	Pran.g_01934	Praa.g_00259
OG0001037	Pran.g_01933	Praa.g_00260
OG0001038	Pran.g_01916	Praa.g_00278
OG0001039	Pran.g_01913	Praa.g_00281
OG0001040	Pran.g_01911	Praa.g_00283
OG0001041	Pran.g_01907	Praa.g_00287
OG0001042	Pran.g_01890	Praa.g_00304
OG0001043	Pran.g_01889	Praa.g_00305
OG0001044	Pran.g_01861	Praa.g_00333
OG0001045	Pran.g_01853	Praa.g_00341
OG0001046	Pran.g_01816	Praa.g_00378
OG0001047	Pran.g_01741	Praa.g_00438
OG0001048	Pran.g_01740	Praa.g_00439
OG0001049	Pran.g_01738	Praa.g_00441
OG0001050	Pran.g_01737	Praa.g_00442
OG0001051	Pran.g_01736	Praa.g_00443
OG0001052	Pran.g_01707	Praa.g_00471
OG0001053	Pran.g_01695	Praa.g_00483
OG0001054	Pran.g_01680	Praa.g_00498
OG0001055	Pran.g_01661	Praa.g_00517
OG0001056	Pran.g_01642	Praa.g_00536
OG0001057	Pran.g_01637	Praa.g_00541
OG0001058	Pran.g_01629	Praa.g_00550
OG0001059	Pran.g_01625	Praa.g_00554
OG0001060	Pran.g_01618	Praa.g_00561
OG0001061	Pran.g_01604	Praa.g_00574
OG0001062	Pran.g_01602	Praa.g_00576
OG0001063	Pran.g_01600	Praa.g_00578
OG0001064	Pran.g_01599	Praa.g_00579
OG0001065	Pran.g_01598	Praa.g_00580
OG0001066	Pran.g_01597	Praa.g_00581
OG0001067	Pran.g_01596	Praa.g_00582
OG0001068	Pran.g_01595	Praa.g_00583
OG0001069	Pran.g_01594	Praa.g_00584
OG0001070	Pran.g_01591	Praa.g_00587
OG0001071	Pran.g_01590	Praa.g_00588
OG0001072	Pran.g_01588	Praa.g_00590
OG0001073	Pran.g_01574	Praa.g_00604
OG0001074	Pran.g_01563	Praa.g_00615
OG0001075	Pran.g_01562	Praa.g_00616
OG0001076	Pran.g_01554	Praa.g_00624
OG0001077	Pran.g_01550	Praa.g_00628
OG0001078	Pran.g_01542	Praa.g_00636
OG0001079	Pran.g_01531	Praa.g_00647
OG0001080	Pran.g_01525	Praa.g_00653
OG0001081	Pran.g_01523	Praa.g_00655
OG0001082	Pran.g_01522	Praa.g_00656
OG0001083	Pran.g_01517	Praa.g_00661
OG0001084	Pran.g_01516	Praa.g_00662
OG0001085	Pran.g_01508	Praa.g_00670
OG0001086	Pran.g_01507	Praa.g_00671
OG0001087	Pran.g_01490	Praa.g_00688
OG0001088	Pran.g_01489	Praa.g_00689
OG0001089	Pran.g_01481	Praa.g_00697
OG0001090	Pran.g_01459	Praa.g_00712
OG0001091	Pran.g_01457	Praa.g_00714
OG0001092	Pran.g_01456	Praa.g_00715
OG0001093	Pran.g_01451	Praa.g_00720
OG0001094	Pran.g_01349	Praa.g_00797
OG0001095	Pran.g_01330	Praa.g_00817
OG0001096	Pran.g_01317	Praa.g_00830
OG0001097	Pran.g_01299	Praa.g_00849
OG0001098	Pran.g_01283	Praa.g_00864
OG0001099	Pran.g_00418	Praa.g_00896
OG0001100	Pran.g_00422	Praa.g_00900
OG0001101	Pran.g_00424	Praa.g_00902
OG0001102	Pran.g_00426	Praa.g_00904
OG0001103	Pran.g_00428	Praa.g_00906
OG0001104	Pran.g_00450	Praa.g_00927
OG0001105	Pran.g_00454	Praa.g_00931
OG0001106	Pran.g_00478	Praa.g_00955
OG0001107	Pran.g_00485	Praa.g_00962
OG0001108	Pran.g_00489	Praa.g_00966
OG0001109	Pran.g_00490	Praa.g_00967
OG0001110	Pran.g_00492	Praa.g_00969
OG0001111	Pran.g_00493	Praa.g_00970
OG0001112	Pran.g_00494	Praa.g_00971
OG0001113	Pran.g_00495	Praa.g_00972
OG0001114	Pran.g_00496	Praa.g_00973
OG0001115	Pran.g_00498	Praa.g_00975
OG0001116	Pran.g_00499	Praa.g_00976
OG0001117	Pran.g_00500	Praa.g_00977
OG0001118	Pran.g_00501	Praa.g_00978
OG0001119	Pran.g_00502	Praa.g_00979
OG0001120	Pran.g_00504	Praa.g_00981
OG0001121	Pran.g_00095	Praa.g_01125
OG0001121	Pran.g_00507	Praa.g_00984
OG0001122	Pran.g_00540	Praa.g_01011
OG0001123	Pran.g_00544	Praa.g_01015
OG0001124	Pran.g_00546	Praa.g_01017
OG0001125	Pran.g_00547	Praa.g_01018
OG0001126	Pran.g_00557	Praa.g_01028
OG0001127	Pran.g_00558	Praa.g_01029
OG0001128	Pran.g_00560	Praa.g_01031
OG0001129	Pran.g_00561	Praa.g_01032
OG0001130	Pran.g_00562	Praa.g_01033
OG0001131	Pran.g_00154	Praa.g_01070
OG0001132	Pran.g_00144	Praa.g_01080
OG0001133	Pran.g_00110	Praa.g_01115
OG0001134	Pran.g_00093	Praa.g_01127
OG0001135	Pran.g_00090	Praa.g_01130
OG0001136	Pran.g_00063	Praa.g_01157
OG0001137	Pran.g_00052	Praa.g_01167
OG0001138	Pran.g_00034	Praa.g_01185
OG0001139	Pran.g_00033	Praa.g_01186
OG0001140	Pran.g_00032	Praa.g_01187
OG0001141	Pran.g_00031	Praa.g_01188
OG0001142	Pran.g_00030	Praa.g_01189
OG0001143	Pran.g_00023	Praa.g_01196
OG0001144	Pran.g_00018	Praa.g_01201
OG0001145	Pran.g_00884	Praa.g_01310
OG0001146	Pran.g_00872	Praa.g_01322
OG0001147	Pran.g_00854	Praa.g_01352
