Orthogroup	Pran	Praz
OG0000569	Pran.g_01608	Praz.g_01759
OG0000570	Pran.g_01607	Praz.g_01758
OG0000571	Pran.g_01605	Praz.g_01756
OG0000572	Pran.g_01592	Praz.g_01743
OG0000573	Pran.g_01586	Praz.g_01738
OG0000574	Pran.g_01585	Praz.g_01737
OG0000575	Pran.g_01581	Praz.g_01733
OG0000576	Pran.g_01579	Praz.g_01731
OG0000577	Pran.g_01578	Praz.g_01730
OG0000578	Pran.g_01577	Praz.g_01729
OG0000579	Pran.g_01576	Praz.g_01728
OG0000580	Pran.g_01575	Praz.g_01727
OG0000581	Pran.g_01573	Praz.g_01725
OG0000582	Pran.g_01570	Praz.g_01722
OG0000583	Pran.g_01569	Praz.g_01721
OG0000584	Pran.g_01568	Praz.g_01720
OG0000585	Pran.g_01566	Praz.g_01718
OG0000586	Pran.g_01565	Praz.g_01717
OG0000587	Pran.g_01564	Praz.g_01716
OG0000588	Pran.g_01560	Praz.g_01712
OG0000589	Pran.g_01557	Praz.g_01709
OG0000590	Pran.g_01556	Praz.g_01708
OG0000591	Pran.g_01553	Praz.g_01705
OG0000592	Pran.g_01552	Praz.g_01704
OG0000593	Pran.g_01546	Praz.g_01698
OG0000594	Pran.g_01545	Praz.g_01697
OG0000595	Pran.g_01544	Praz.g_01696
OG0000596	Pran.g_01540	Praz.g_01692
OG0000597	Pran.g_01538	Praz.g_01690
OG0000598	Pran.g_01537	Praz.g_01689
OG0000599	Pran.g_01534	Praz.g_01686
OG0000600	Pran.g_01533	Praz.g_01685
OG0000601	Pran.g_01532	Praz.g_01684
OG0000602	Pran.g_01530	Praz.g_01682
OG0000603	Pran.g_01529	Praz.g_01681
OG0000604	Pran.g_01528	Praz.g_01680
OG0000605	Pran.g_01527	Praz.g_01679
OG0000606	Pran.g_01524	Praz.g_01676
OG0000607	Pran.g_01521	Praz.g_01673
OG0000608	Pran.g_01520	Praz.g_01672
OG0000609	Pran.g_01519	Praz.g_01671
OG0000610	Pran.g_01514	Praz.g_01666
OG0000611	Pran.g_01511	Praz.g_01663
OG0000612	Pran.g_01510	Praz.g_01662
OG0000613	Pran.g_01505	Praz.g_01657
OG0000614	Pran.g_01486	Praz.g_01638
OG0000615	Pran.g_01478	Praz.g_01630
OG0000616	Pran.g_01472	Praz.g_01626
OG0000617	Pran.g_01454	Praz.g_01601
OG0000618	Pran.g_01453	Praz.g_01600
OG0000619	Pran.g_01452	Praz.g_01599
OG0000620	Pran.g_01449	Praz.g_01596
OG0000621	Pran.g_01448	Praz.g_01595
OG0000622	Pran.g_01447	Praz.g_01594
OG0000623	Pran.g_01446	Praz.g_01593
OG0000624	Pran.g_01445	Praz.g_01592
OG0000625	Pran.g_01444	Praz.g_01591
OG0000626	Pran.g_01443	Praz.g_01590
OG0000627	Pran.g_01442	Praz.g_01589
OG0000628	Pran.g_01441	Praz.g_01588
OG0000629	Pran.g_01440	Praz.g_01587
OG0000630	Pran.g_01437	Praz.g_01584
OG0000631	Pran.g_01352	Praz.g_01521
OG0000632	Pran.g_01351	Praz.g_01520
OG0000633	Pran.g_01350	Praz.g_01519
OG0000634	Pran.g_01347	Praz.g_01516
OG0000635	Pran.g_01346	Praz.g_01515
OG0000636	Pran.g_01344	Praz.g_01513
OG0000637	Pran.g_01342	Praz.g_01511
OG0000638	Pran.g_01341	Praz.g_01510
OG0000639	Pran.g_01340	Praz.g_01509
OG0000640	Pran.g_01339	Praz.g_01508
OG0000641	Pran.g_01335	Praz.g_01504
OG0000642	Pran.g_01334	Praz.g_01503
OG0000643	Pran.g_01333	Praz.g_01502
OG0000644	Pran.g_01332	Praz.g_01501
OG0000645	Pran.g_01331	Praz.g_01500
OG0000646	Pran.g_01329	Praz.g_01498
OG0000647	Pran.g_01328	Praz.g_01497
OG0000648	Pran.g_01326	Praz.g_01495
OG0000649	Pran.g_01325	Praz.g_01494
OG0000650	Pran.g_01324	Praz.g_01493
OG0000651	Pran.g_01323	Praz.g_01492
OG0000652	Pran.g_01322	Praz.g_01491
OG0000653	Pran.g_01320	Praz.g_01489
OG0000654	Pran.g_01319	Praz.g_01488
OG0000655	Pran.g_01318	Praz.g_01487
OG0000656	Pran.g_01315	Praz.g_01484
OG0000657	Pran.g_01308	Praz.g_01476
OG0000658	Pran.g_01307	Praz.g_01475
OG0000659	Pran.g_01306	Praz.g_01474
OG0000660	Pran.g_01302	Praz.g_01470
OG0000661	Pran.g_01300	Praz.g_01468
OG0000662	Pran.g_01298	Praz.g_01466
OG0000663	Pran.g_01296	Praz.g_01464
OG0000664	Pran.g_01295	Praz.g_01463
OG0000665	Pran.g_01291	Praz.g_01459
OG0000666	Pran.g_01290	Praz.g_01458
OG0000667	Pran.g_01285	Praz.g_01454
OG0000668	Pran.g_00413	Praz.g_01424
OG0000669	Pran.g_00421	Praz.g_01417
OG0000670	Pran.g_00423	Praz.g_01415
OG0000671	Pran.g_00425	Praz.g_01413
OG0000672	Pran.g_00427	Praz.g_01410
OG0000673	Pran.g_00430	Praz.g_01407
OG0000674	Pran.g_00432	Praz.g_01405
OG0000675	Pran.g_00433	Praz.g_01404
OG0000676	Pran.g_00435	Praz.g_01402
OG0000677	Pran.g_00436	Praz.g_01401
OG0000678	Pran.g_00438	Praz.g_01399
OG0000679	Pran.g_00442	Praz.g_01395
OG0000680	Pran.g_00443	Praz.g_01394
OG0000681	Pran.g_00445	Praz.g_01392
OG0000682	Pran.g_00446	Praz.g_01391
OG0000683	Pran.g_00447	Praz.g_01390
OG0000684	Pran.g_00449	Praz.g_01388
OG0000685	Pran.g_00451	Praz.g_01386
OG0000686	Pran.g_00452	Praz.g_01385
OG0000687	Pran.g_00453	Praz.g_01384
OG0000688	Pran.g_00456	Praz.g_01381
OG0000689	Pran.g_00457	Praz.g_01380
OG0000690	Pran.g_00458	Praz.g_01379
OG0000691	Pran.g_00459	Praz.g_01378
OG0000692	Pran.g_00461	Praz.g_01376
OG0000693	Pran.g_00462	Praz.g_01375
OG0000694	Pran.g_00463	Praz.g_01374
OG0000695	Pran.g_00465	Praz.g_01372
OG0000696	Pran.g_00466	Praz.g_01371
OG0000697	Pran.g_00467	Praz.g_01370
OG0000698	Pran.g_00470	Praz.g_01367
OG0000699	Pran.g_00471	Praz.g_01366
OG0000700	Pran.g_00472	Praz.g_01365
OG0000701	Pran.g_00473	Praz.g_01364
OG0000702	Pran.g_00475	Praz.g_01362
OG0000703	Pran.g_00476	Praz.g_01361
OG0000704	Pran.g_00477	Praz.g_01360
OG0000705	Pran.g_00481	Praz.g_01356
OG0000706	Pran.g_00482	Praz.g_01355
OG0000707	Pran.g_00483	Praz.g_01354
OG0000708	Pran.g_00484	Praz.g_01353
OG0000709	Pran.g_00488	Praz.g_01349
OG0000710	Pran.g_00491	Praz.g_01346
OG0000711	Pran.g_00508	Praz.g_01329
OG0000712	Pran.g_00510	Praz.g_01327
OG0000713	Pran.g_00511	Praz.g_01326
OG0000714	Pran.g_00512	Praz.g_01325
OG0000715	Pran.g_00514	Praz.g_01323
OG0000716	Pran.g_00516	Praz.g_01321
OG0000717	Pran.g_00517	Praz.g_01320
OG0000718	Pran.g_00537	Praz.g_01308
OG0000719	Pran.g_00539	Praz.g_01306
OG0000720	Pran.g_00548	Praz.g_01297
OG0000721	Pran.g_00550	Praz.g_01294
OG0000722	Pran.g_00551	Praz.g_01293
OG0000723	Pran.g_00554	Praz.g_01290
OG0000724	Pran.g_00563	Praz.g_01281
OG0000725	Pran.g_00569	Praz.g_00067
OG0000726	Pran.g_00570	Praz.g_00068
OG0000727	Pran.g_00571	Praz.g_00069
OG0000728	Pran.g_00573	Praz.g_00071
OG0000729	Pran.g_00133	Praz.g_00116
OG0000730	Pran.g_00129	Praz.g_00060
OG0000731	Pran.g_00125	Praz.g_00056
OG0000732	Pran.g_00115	Praz.g_00046
OG0000733	Pran.g_00092	Praz.g_00024
OG0000734	Pran.g_00075	Praz.g_00007
OG0000735	Pran.g_00073	Praz.g_00005
OG0000736	Pran.g_00072	Praz.g_00004
OG0000737	Pran.g_00071	Praz.g_00003
OG0000738	Pran.g_00067	Praz.g_00762
OG0000739	Pran.g_00066	Praz.g_00761
OG0000740	Pran.g_00065	Praz.g_00760
OG0000741	Pran.g_00064	Praz.g_00759
OG0000742	Pran.g_00061	Praz.g_00756
OG0000743	Pran.g_00059	Praz.g_00754
OG0000744	Pran.g_00058	Praz.g_00753
OG0000745	Pran.g_00057	Praz.g_00751
OG0000746	Pran.g_00055	Praz.g_00749
OG0000747	Pran.g_00054	Praz.g_00748
OG0000748	Pran.g_00051	Praz.g_00745
OG0000749	Pran.g_00050	Praz.g_00744
OG0000750	Pran.g_00049	Praz.g_00743
OG0000751	Pran.g_00047	Praz.g_00741
OG0000752	Pran.g_00045	Praz.g_00739
OG0000753	Pran.g_00042	Praz.g_00736
OG0000754	Pran.g_00039	Praz.g_00733
OG0000755	Pran.g_00036	Praz.g_00730
OG0000756	Pran.g_00035	Praz.g_00729
OG0000757	Pran.g_00029	Praz.g_00723
OG0000758	Pran.g_00028	Praz.g_00722
OG0000759	Pran.g_00027	Praz.g_00721
OG0000760	Pran.g_00026	Praz.g_00720
OG0000761	Pran.g_00025	Praz.g_00719
OG0000762	Pran.g_00024	Praz.g_00718
OG0000763	Pran.g_00022	Praz.g_00716
OG0000764	Pran.g_00021	Praz.g_00715
OG0000765	Pran.g_00012	Praz.g_00706
OG0000766	Pran.g_00011	Praz.g_00705
OG0000767	Pran.g_00009	Praz.g_00703
OG0000768	Pran.g_00008	Praz.g_00702
OG0000769	Pran.g_00006	Praz.g_00700
OG0000770	Pran.g_00004	Praz.g_00698
OG0000771	Pran.g_00918	Praz.g_01936
OG0000772	Pran.g_00899	Praz.g_01205
OG0000773	Pran.g_00885	Praz.g_01189
OG0000774	Pran.g_00883	Praz.g_01187
OG0000775	Pran.g_00881	Praz.g_01185
OG0000776	Pran.g_00880	Praz.g_01184
OG0000777	Pran.g_00879	Praz.g_01183
OG0000778	Pran.g_00878	Praz.g_01182
OG0000779	Pran.g_00874	Praz.g_01178
OG0000780	Pran.g_00873	Praz.g_01177
OG0000781	Pran.g_00870	Praz.g_01174
OG0000782	Pran.g_00869	Praz.g_01173
OG0000783	Pran.g_00868	Praz.g_01172
OG0000784	Pran.g_00867	Praz.g_01171
OG0000785	Pran.g_00865	Praz.g_01169
OG0000786	Pran.g_00863	Praz.g_01167
OG0000787	Pran.g_00862	Praz.g_01166
OG0000788	Pran.g_00853	Praz.g_01152
OG0000789	Pran.g_00850	Praz.g_01149
OG0000790	Pran.g_00836	Praz.g_01134
OG0000791	Pran.g_00834	Praz.g_01132
OG0000792	Pran.g_00833	Praz.g_01131
OG0000793	Pran.g_00830	Praz.g_01128
OG0000794	Pran.g_00829	Praz.g_01127
OG0000795	Pran.g_00828	Praz.g_01126
OG0000796	Pran.g_00824	Praz.g_01122
OG0000797	Pran.g_00823	Praz.g_01121
OG0000798	Pran.g_00789	Praz.g_01109
OG0000799	Pran.g_00751	Praz.g_01059
OG0000800	Pran.g_00750	Praz.g_01058
OG0000801	Pran.g_00749	Praz.g_01057
OG0000802	Pran.g_00747	Praz.g_01055
OG0000803	Pran.g_00745	Praz.g_01053
OG0000804	Pran.g_00744	Praz.g_01052
OG0000805	Pran.g_00742	Praz.g_01050
OG0000806	Pran.g_00740	Praz.g_01048
OG0000807	Pran.g_00739	Praz.g_01047
OG0000808	Pran.g_00738	Praz.g_01046
OG0000809	Pran.g_00735	Praz.g_01043
OG0000810	Pran.g_00734	Praz.g_01042
OG0000811	Pran.g_00730	Praz.g_01038
OG0000812	Pran.g_00728	Praz.g_01036
OG0000813	Pran.g_00727	Praz.g_01035
OG0000814	Pran.g_00725	Praz.g_01033
OG0000815	Pran.g_00724	Praz.g_01032
OG0000816	Pran.g_00722	Praz.g_01030
OG0000817	Pran.g_00721	Praz.g_01029
OG0000818	Pran.g_00716	Praz.g_01024
OG0000819	Pran.g_00715	Praz.g_01023
OG0000820	Pran.g_00714	Praz.g_01022
OG0000821	Pran.g_00710	Praz.g_01018
OG0000822	Pran.g_00709	Praz.g_01017
OG0000823	Pran.g_00708	Praz.g_01016
OG0000824	Pran.g_00705	Praz.g_01013
OG0000825	Pran.g_00704	Praz.g_01012
OG0000826	Pran.g_00703	Praz.g_01011
OG0000827	Pran.g_00702	Praz.g_01010
OG0000828	Pran.g_00699	Praz.g_01007
OG0000829	Pran.g_00698	Praz.g_01006
OG0000830	Pran.g_00697	Praz.g_01005
OG0000831	Pran.g_00695	Praz.g_01003
OG0000832	Pran.g_00689	Praz.g_00997
OG0000833	Pran.g_00681	Praz.g_00989
OG0000834	Pran.g_00680	Praz.g_00988
OG0000835	Pran.g_00679	Praz.g_00987
OG0000836	Pran.g_00678	Praz.g_00986
OG0000837	Pran.g_00677	Praz.g_00985
OG0000838	Pran.g_00675	Praz.g_00983
OG0000839	Pran.g_00674	Praz.g_00982
OG0000840	Pran.g_00673	Praz.g_00981
OG0000841	Pran.g_00672	Praz.g_00980
OG0000842	Pran.g_00671	Praz.g_00979
OG0000843	Pran.g_00670	Praz.g_00978
OG0000844	Pran.g_00669	Praz.g_00977
OG0000845	Pran.g_00668	Praz.g_00976
OG0000846	Pran.g_00667	Praz.g_00975
OG0000847	Pran.g_00666	Praz.g_00974
OG0000848	Pran.g_00665	Praz.g_00973
OG0000849	Pran.g_00664	Praz.g_00972
OG0000850	Pran.g_00662	Praz.g_00970
OG0000851	Pran.g_00661	Praz.g_00969
OG0000852	Pran.g_00660	Praz.g_00968
OG0000853	Pran.g_00656	Praz.g_00964
OG0000854	Pran.g_00654	Praz.g_00962
OG0000855	Pran.g_00653	Praz.g_00961
OG0000856	Pran.g_00636	Praz.g_00946
OG0000857	Pran.g_00598	Praz.g_00918
OG0000858	Pran.g_00964	Praz.g_00883
OG0000859	Pran.g_00965	Praz.g_00882
OG0000860	Pran.g_00972	Praz.g_00875
OG0000861	Pran.g_00973	Praz.g_00874
OG0000862	Pran.g_00974	Praz.g_00873
OG0000863	Pran.g_00976	Praz.g_00871
OG0000864	Pran.g_00977	Praz.g_00870
OG0000865	Pran.g_00978	Praz.g_00869
OG0000866	Pran.g_00979	Praz.g_00868
OG0000867	Pran.g_00980	Praz.g_00867
OG0000868	Pran.g_00981	Praz.g_00866
OG0000869	Pran.g_00985	Praz.g_00862
OG0000870	Pran.g_00990	Praz.g_00857
OG0000871	Pran.g_00991	Praz.g_00856
OG0000872	Pran.g_00992	Praz.g_00855
OG0000873	Pran.g_00995	Praz.g_00852
OG0000874	Pran.g_00998	Praz.g_00849
OG0000875	Pran.g_00999	Praz.g_00848
OG0000876	Pran.g_01000	Praz.g_00847
OG0000877	Pran.g_01002	Praz.g_00845
OG0000878	Pran.g_01003	Praz.g_00844
OG0000879	Pran.g_01004	Praz.g_00843
OG0000880	Pran.g_01005	Praz.g_00842
OG0000881	Pran.g_01009	Praz.g_00838
OG0000882	Pran.g_01014	Praz.g_00833
OG0000883	Pran.g_01015	Praz.g_00831
OG0000884	Pran.g_01017	Praz.g_00830
OG0000885	Pran.g_01018	Praz.g_00829
OG0000886	Pran.g_01019	Praz.g_00828
OG0000887	Pran.g_01020	Praz.g_00827
OG0000888	Pran.g_01022	Praz.g_00825
OG0000889	Pran.g_01024	Praz.g_00823
OG0000890	Pran.g_01025	Praz.g_00822
OG0000891	Pran.g_01026	Praz.g_00821
OG0000892	Pran.g_01028	Praz.g_00340
OG0000893	Pran.g_01032	Praz.g_00335
OG0000894	Pran.g_01034	Praz.g_00333
OG0000895	Pran.g_01037	Praz.g_00330
OG0000896	Pran.g_01038	Praz.g_00329
OG0000897	Pran.g_01040	Praz.g_00327
OG0000898	Pran.g_01041	Praz.g_00326
OG0000899	Pran.g_01042	Praz.g_00325
OG0000900	Pran.g_01044	Praz.g_00324
OG0000901	Pran.g_01047	Praz.g_00321
OG0000902	Pran.g_01049	Praz.g_00319
OG0000903	Pran.g_01052	Praz.g_00316
OG0000904	Pran.g_01054	Praz.g_00314
OG0000905	Pran.g_01058	Praz.g_00309
OG0000906	Pran.g_01059	Praz.g_00308
OG0000907	Pran.g_01062	Praz.g_00305
OG0000908	Pran.g_01065	Praz.g_00302
OG0000909	Pran.g_01066	Praz.g_00301
OG0000910	Pran.g_01067	Praz.g_00300
OG0000911	Pran.g_01070	Praz.g_00298
OG0000912	Pran.g_01071	Praz.g_00297
OG0000913	Pran.g_01072	Praz.g_00296
OG0000914	Pran.g_01073	Praz.g_00295
OG0000915	Pran.g_01074	Praz.g_00294
OG0000916	Pran.g_01075	Praz.g_00293
OG0000917	Pran.g_01076	Praz.g_00292
OG0000918	Pran.g_01077	Praz.g_00291
OG0000919	Pran.g_01078	Praz.g_00290
OG0000920	Pran.g_01079	Praz.g_00289
OG0000921	Pran.g_01080	Praz.g_00288
OG0000922	Pran.g_01081	Praz.g_00287
OG0000923	Pran.g_01085	Praz.g_00283
OG0000924	Pran.g_01086	Praz.g_00282
OG0000925	Pran.g_01087	Praz.g_00281
OG0000926	Pran.g_01088	Praz.g_00280
OG0000927	Pran.g_01090	Praz.g_00278
OG0000928	Pran.g_01091	Praz.g_00277
OG0000929	Pran.g_01092	Praz.g_00276
OG0000930	Pran.g_01093	Praz.g_00275
OG0000931	Pran.g_01094	Praz.g_00274
OG0000932	Pran.g_01095	Praz.g_00273
OG0000933	Pran.g_01099	Praz.g_00269
OG0000934	Pran.g_01101	Praz.g_00267
OG0000935	Pran.g_01102	Praz.g_00266
OG0000936	Pran.g_01103	Praz.g_00265
OG0000937	Pran.g_01104	Praz.g_00264
OG0000938	Pran.g_01106	Praz.g_00262
OG0000939	Pran.g_01107	Praz.g_00261
OG0000940	Pran.g_01114	Praz.g_00254
OG0000941	Pran.g_01116	Praz.g_00252
OG0000942	Pran.g_01118	Praz.g_00250
OG0000943	Pran.g_01119	Praz.g_00249
OG0000944	Pran.g_01120	Praz.g_00248
OG0000945	Pran.g_01121	Praz.g_00247
OG0000946	Pran.g_01125	Praz.g_00242
OG0000947	Pran.g_01127	Praz.g_00240
OG0000948	Pran.g_01128	Praz.g_00239
OG0000949	Pran.g_01131	Praz.g_00236
OG0000950	Pran.g_01136	Praz.g_00231
OG0000951	Pran.g_01139	Praz.g_00227
OG0000952	Pran.g_01143	Praz.g_00223
OG0000953	Pran.g_01146	Praz.g_00220
OG0000954	Pran.g_01150	Praz.g_00216
OG0000955	Pran.g_01151	Praz.g_00215
OG0000956	Pran.g_01153	Praz.g_00213
OG0000957	Pran.g_01158	Praz.g_00207
OG0000958	Pran.g_01159	Praz.g_00206
OG0000959	Pran.g_01163	Praz.g_00202
OG0000960	Pran.g_01164	Praz.g_00201
OG0000961	Pran.g_01166	Praz.g_00199
OG0000962	Pran.g_01168	Praz.g_00197
OG0000963	Pran.g_01172	Praz.g_00193
OG0000964	Pran.g_01173	Praz.g_00192
OG0000965	Pran.g_01174	Praz.g_00191
OG0000966	Pran.g_01182	Praz.g_00184
OG0000967	Pran.g_01186	Praz.g_00179
OG0000968	Pran.g_01188	Praz.g_00177
OG0000969	Pran.g_01189	Praz.g_00176
OG0000970	Pran.g_01190	Praz.g_00175
OG0000971	Pran.g_01191	Praz.g_00174
OG0000972	Pran.g_01192	Praz.g_00173
OG0000973	Pran.g_01193	Praz.g_00172
OG0000974	Pran.g_01194	Praz.g_00171
OG0000975	Pran.g_01195	Praz.g_00170
OG0000976	Pran.g_01196	Praz.g_00169
OG0000977	Pran.g_01197	Praz.g_00168
OG0000978	Pran.g_01198	Praz.g_00167
OG0000979	Pran.g_01201	Praz.g_00164
OG0000980	Pran.g_01202	Praz.g_00162
OG0000981	Pran.g_01204	Praz.g_00160
OG0000982	Pran.g_01206	Praz.g_00158
OG0000983	Pran.g_01207	Praz.g_00157
OG0000984	Pran.g_01208	Praz.g_00156
OG0000985	Pran.g_01211	Praz.g_00153
OG0000986	Pran.g_01213	Praz.g_00151
OG0000987	Pran.g_01214	Praz.g_00150
OG0000988	Pran.g_01217	Praz.g_00147
OG0000989	Pran.g_01221	Praz.g_00143
OG0000990	Pran.g_01224	Praz.g_00140
OG0000991	Pran.g_01225	Praz.g_00139
OG0000992	Pran.g_01227	Praz.g_00137
OG0000993	Pran.g_01228	Praz.g_00136
OG0000994	Pran.g_01229	Praz.g_00135
OG0000995	Pran.g_01233	Praz.g_00131
OG0000996	Pran.g_01234	Praz.g_00130
OG0000997	Pran.g_01235	Praz.g_00129
OG0000998	Pran.g_01237	Praz.g_00127
OG0000999	Pran.g_01238	Praz.g_00126
OG0001000	Pran.g_01241	Praz.g_00123
OG0001001	Pran.g_01243	Praz.g_00121
OG0001002	Pran.g_01247	Praz.g_00117
OG0001003	Pran.g_01249	Praz.g_00357
OG0001004	Pran.g_01250	Praz.g_00358
OG0001005	Pran.g_01251	Praz.g_00359
OG0001006	Pran.g_01255	Praz.g_00363
OG0001007	Pran.g_01257	Praz.g_00365
OG0001008	Pran.g_01743	Praz.g_01891
OG0001009	Pran.g_00397	Praz.g_00392
OG0001010	Pran.g_00396	Praz.g_00393
OG0001011	Pran.g_00395	Praz.g_00394
OG0001012	Pran.g_00382	Praz.g_00409
OG0001013	Pran.g_00377	Praz.g_00414
OG0001014	Pran.g_00374	Praz.g_00417
OG0001015	Pran.g_00373	Praz.g_00418
OG0001016	Pran.g_00359	Praz.g_00433
OG0001017	Pran.g_00355	Praz.g_00437
OG0001018	Pran.g_00352	Praz.g_00440
OG0001019	Pran.g_00343	Praz.g_00449
OG0001020	Pran.g_00342	Praz.g_00450
OG0001021	Pran.g_00341	Praz.g_00451
OG0001022	Pran.g_00339	Praz.g_00454
OG0001023	Pran.g_00338	Praz.g_00455
OG0001024	Pran.g_00335	Praz.g_00458
OG0001025	Pran.g_00329	Praz.g_00464
OG0001026	Pran.g_00322	Praz.g_00471
OG0001027	Pran.g_00321	Praz.g_00472
OG0001028	Pran.g_00319	Praz.g_00474
OG0001029	Pran.g_00318	Praz.g_00475
OG0001030	Pran.g_00304	Praz.g_00490
OG0001031	Pran.g_00246	Praz.g_00546
OG0001032	Pran.g_00245	Praz.g_00547
OG0001033	Pran.g_00224	Praz.g_00568
OG0001034	Pran.g_00196	Praz.g_00596
OG0001035	Pran.g_01938	Praz.g_00614
OG0001036	Pran.g_01934	Praz.g_00618
OG0001037	Pran.g_01933	Praz.g_00619
OG0001038	Pran.g_01916	Praz.g_00636
OG0001039	Pran.g_01913	Praz.g_00639
OG0001040	Pran.g_01911	Praz.g_00641
OG0001041	Pran.g_01907	Praz.g_00645
OG0001042	Pran.g_01890	Praz.g_00661
OG0001043	Pran.g_01889	Praz.g_00662
OG0001044	Pran.g_01861	Praz.g_00690
OG0001045	Pran.g_01853	Praz.g_00344
OG0001046	Pran.g_01816	Praz.g_00795
OG0001047	Pran.g_01741	Praz.g_01889
OG0001048	Pran.g_01740	Praz.g_01888
OG0001049	Pran.g_01738	Praz.g_01886
OG0001050	Pran.g_01737	Praz.g_01885
OG0001051	Pran.g_01736	Praz.g_01884
OG0001052	Pran.g_01707	Praz.g_01857
OG0001053	Pran.g_01695	Praz.g_01845
OG0001054	Pran.g_01680	Praz.g_01830
OG0001055	Pran.g_01661	Praz.g_01811
OG0001056	Pran.g_01642	Praz.g_01792
OG0001057	Pran.g_01637	Praz.g_01787
OG0001058	Pran.g_01629	Praz.g_01779
OG0001059	Pran.g_01625	Praz.g_01775
OG0001060	Pran.g_01618	Praz.g_01768
OG0001061	Pran.g_01604	Praz.g_01755
OG0001062	Pran.g_01602	Praz.g_01753
OG0001063	Pran.g_01600	Praz.g_01751
OG0001064	Pran.g_01599	Praz.g_01750
OG0001065	Pran.g_01598	Praz.g_01749
OG0001066	Pran.g_01597	Praz.g_01748
OG0001067	Pran.g_01596	Praz.g_01747
OG0001068	Pran.g_01595	Praz.g_01746
OG0001069	Pran.g_01594	Praz.g_01745
OG0001070	Pran.g_01591	Praz.g_01742
OG0001071	Pran.g_01590	Praz.g_01741
OG0001072	Pran.g_01588	Praz.g_01740
OG0001073	Pran.g_01574	Praz.g_01726
OG0001074	Pran.g_01563	Praz.g_01715
OG0001075	Pran.g_01562	Praz.g_01714
OG0001076	Pran.g_01554	Praz.g_01706
OG0001077	Pran.g_01550	Praz.g_01702
OG0001078	Pran.g_01542	Praz.g_01694
OG0001079	Pran.g_01531	Praz.g_01683
OG0001080	Pran.g_01525	Praz.g_01677
OG0001081	Pran.g_01523	Praz.g_01675
OG0001082	Pran.g_01522	Praz.g_01674
OG0001083	Pran.g_01517	Praz.g_01669
OG0001084	Pran.g_01516	Praz.g_01668
OG0001085	Pran.g_01508	Praz.g_01660
OG0001086	Pran.g_01507	Praz.g_01659
OG0001087	Pran.g_01490	Praz.g_01642
OG0001088	Pran.g_01489	Praz.g_01641
OG0001089	Pran.g_01481	Praz.g_01633
OG0001090	Pran.g_01459	Praz.g_01606
OG0001091	Pran.g_01457	Praz.g_01604
OG0001092	Pran.g_01456	Praz.g_01603
OG0001093	Pran.g_01451	Praz.g_01598
OG0001094	Pran.g_01349	Praz.g_01518
OG0001095	Pran.g_01330	Praz.g_01499
OG0001096	Pran.g_01317	Praz.g_01486
OG0001097	Pran.g_01299	Praz.g_01467
OG0001098	Pran.g_01283	Praz.g_01452
OG0001099	Pran.g_00418	Praz.g_01420
OG0001100	Pran.g_00422	Praz.g_01416
OG0001101	Pran.g_00424	Praz.g_01414
OG0001102	Pran.g_00426	Praz.g_01411
OG0001103	Pran.g_00428	Praz.g_01409
OG0001104	Pran.g_00450	Praz.g_01387
OG0001105	Pran.g_00454	Praz.g_01383
OG0001106	Pran.g_00478	Praz.g_01359
OG0001107	Pran.g_00485	Praz.g_01352
OG0001108	Pran.g_00489	Praz.g_01348
OG0001109	Pran.g_00490	Praz.g_01347
OG0001110	Pran.g_00492	Praz.g_01345
OG0001111	Pran.g_00493	Praz.g_01344
OG0001112	Pran.g_00494	Praz.g_01343
OG0001113	Pran.g_00495	Praz.g_01342
OG0001114	Pran.g_00496	Praz.g_01341
OG0001115	Pran.g_00498	Praz.g_01339
OG0001116	Pran.g_00499	Praz.g_01338
OG0001117	Pran.g_00500	Praz.g_01337
OG0001118	Pran.g_00501	Praz.g_01336
OG0001119	Pran.g_00502	Praz.g_01335
OG0001120	Pran.g_00504	Praz.g_01333
OG0001121	Pran.g_00095	Praz.g_00027
OG0001121	Pran.g_00507	Praz.g_01330
OG0001122	Pran.g_00540	Praz.g_01305
OG0001123	Pran.g_00544	Praz.g_01301
OG0001124	Pran.g_00546	Praz.g_01299
OG0001125	Pran.g_00547	Praz.g_01298
OG0001126	Pran.g_00557	Praz.g_01287
OG0001127	Pran.g_00558	Praz.g_01286
OG0001128	Pran.g_00560	Praz.g_01284
OG0001129	Pran.g_00561	Praz.g_01283
OG0001130	Pran.g_00562	Praz.g_01282
OG0001131	Pran.g_00154	Praz.g_00096
OG0001132	Pran.g_00144	Praz.g_00105
OG0001133	Pran.g_00110	Praz.g_00040
OG0001134	Pran.g_00093	Praz.g_00025
OG0001135	Pran.g_00090	Praz.g_00022
OG0001136	Pran.g_00063	Praz.g_00758
OG0001137	Pran.g_00052	Praz.g_00746
OG0001138	Pran.g_00034	Praz.g_00728
OG0001139	Pran.g_00033	Praz.g_00727
OG0001140	Pran.g_00032	Praz.g_00726
OG0001141	Pran.g_00031	Praz.g_00725
OG0001142	Pran.g_00030	Praz.g_00724
OG0001143	Pran.g_00023	Praz.g_00717
OG0001144	Pran.g_00018	Praz.g_00712
OG0001145	Pran.g_00884	Praz.g_01188
OG0001146	Pran.g_00872	Praz.g_01176
OG0001147	Pran.g_00854	Praz.g_01153
OG0001148	Pran.g_00839	Praz.g_01137
OG0001149	Pran.g_00838	Praz.g_01136
