Orthogroup	Pran	Praw
OG0000563	Pran.g_01621	Praw.g_00591
OG0000564	Pran.g_01620	Praw.g_00590
OG0000565	Pran.g_01617	Praw.g_00587
OG0000566	Pran.g_01614	Praw.g_00585
OG0000567	Pran.g_01610	Praw.g_00581
OG0000568	Pran.g_01609	Praw.g_00580
OG0000569	Pran.g_01608	Praw.g_00579
OG0000570	Pran.g_01607	Praw.g_00578
OG0000571	Pran.g_01605	Praw.g_00576
OG0000572	Pran.g_01592	Praw.g_01933
OG0000573	Pran.g_01586	Praw.g_01938
OG0000574	Pran.g_01585	Praw.g_01939
OG0000575	Pran.g_01581	Praw.g_01943
OG0000576	Pran.g_01579	Praw.g_01945
OG0000577	Pran.g_01578	Praw.g_01946
OG0000578	Pran.g_01577	Praw.g_01947
OG0000579	Pran.g_01576	Praw.g_01948
OG0000580	Pran.g_01575	Praw.g_01949
OG0000581	Pran.g_01573	Praw.g_00141
OG0000582	Pran.g_01570	Praw.g_00144
OG0000583	Pran.g_01569	Praw.g_00145
OG0000584	Pran.g_01568	Praw.g_00146
OG0000585	Pran.g_01566	Praw.g_00148
OG0000586	Pran.g_01565	Praw.g_00149
OG0000587	Pran.g_01564	Praw.g_00150
OG0000588	Pran.g_01560	Praw.g_00154
OG0000589	Pran.g_01557	Praw.g_00157
OG0000590	Pran.g_01556	Praw.g_00158
OG0000591	Pran.g_01553	Praw.g_00161
OG0000592	Pran.g_01552	Praw.g_00162
OG0000593	Pran.g_01546	Praw.g_00168
OG0000594	Pran.g_01545	Praw.g_00169
OG0000595	Pran.g_01544	Praw.g_01888
OG0000596	Pran.g_01540	Praw.g_01884
OG0000597	Pran.g_01538	Praw.g_01882
OG0000598	Pran.g_01537	Praw.g_01881
OG0000599	Pran.g_01534	Praw.g_01878
OG0000600	Pran.g_01533	Praw.g_01877
OG0000601	Pran.g_01532	Praw.g_01876
OG0000602	Pran.g_01530	Praw.g_01874
OG0000603	Pran.g_01529	Praw.g_01873
OG0000604	Pran.g_01528	Praw.g_01872
OG0000605	Pran.g_01527	Praw.g_01871
OG0000606	Pran.g_01524	Praw.g_01868
OG0000607	Pran.g_01521	Praw.g_01865
OG0000608	Pran.g_01520	Praw.g_01864
OG0000609	Pran.g_01519	Praw.g_01863
OG0000610	Pran.g_01514	Praw.g_01858
OG0000611	Pran.g_01511	Praw.g_01855
OG0000612	Pran.g_01510	Praw.g_01854
OG0000613	Pran.g_01505	Praw.g_01849
OG0000614	Pran.g_01486	Praw.g_01830
OG0000615	Pran.g_01478	Praw.g_01822
OG0000616	Pran.g_01472	Praw.g_01818
OG0000617	Pran.g_01454	Praw.g_01803
OG0000618	Pran.g_01453	Praw.g_01802
OG0000619	Pran.g_01452	Praw.g_01801
OG0000620	Pran.g_01449	Praw.g_01798
OG0000621	Pran.g_01448	Praw.g_01797
OG0000622	Pran.g_01447	Praw.g_01796
OG0000623	Pran.g_01446	Praw.g_01795
OG0000624	Pran.g_01445	Praw.g_01794
OG0000625	Pran.g_01444	Praw.g_01793
OG0000626	Pran.g_01443	Praw.g_01792
OG0000627	Pran.g_01442	Praw.g_01791
OG0000628	Pran.g_01441	Praw.g_01790
OG0000629	Pran.g_01440	Praw.g_01789
OG0000630	Pran.g_01437	Praw.g_01786
OG0000631	Pran.g_01352	Praw.g_01706
OG0000632	Pran.g_01351	Praw.g_01705
OG0000633	Pran.g_01350	Praw.g_01704
OG0000634	Pran.g_01347	Praw.g_01701
OG0000635	Pran.g_01346	Praw.g_01700
OG0000636	Pran.g_01344	Praw.g_01698
OG0000637	Pran.g_01342	Praw.g_01696
OG0000638	Pran.g_01341	Praw.g_01695
OG0000639	Pran.g_01340	Praw.g_01694
OG0000640	Pran.g_01339	Praw.g_01693
OG0000641	Pran.g_01335	Praw.g_01689
OG0000642	Pran.g_01334	Praw.g_01688
OG0000643	Pran.g_01333	Praw.g_01687
OG0000644	Pran.g_01332	Praw.g_01686
OG0000645	Pran.g_01331	Praw.g_01685
OG0000646	Pran.g_01329	Praw.g_01683
OG0000647	Pran.g_01328	Praw.g_01682
OG0000648	Pran.g_01326	Praw.g_01680
OG0000649	Pran.g_01325	Praw.g_01679
OG0000650	Pran.g_01324	Praw.g_01678
OG0000651	Pran.g_01323	Praw.g_01677
OG0000652	Pran.g_01322	Praw.g_01676
OG0000653	Pran.g_01320	Praw.g_01674
OG0000654	Pran.g_01319	Praw.g_01673
OG0000655	Pran.g_01318	Praw.g_01672
OG0000656	Pran.g_01315	Praw.g_01669
OG0000657	Pran.g_01308	Praw.g_01663
OG0000658	Pran.g_01307	Praw.g_01662
OG0000659	Pran.g_01306	Praw.g_01661
OG0000660	Pran.g_01302	Praw.g_01657
OG0000661	Pran.g_01300	Praw.g_01655
OG0000662	Pran.g_01298	Praw.g_01653
OG0000663	Pran.g_01296	Praw.g_01651
OG0000664	Pran.g_01295	Praw.g_01650
OG0000665	Pran.g_01291	Praw.g_01646
OG0000666	Pran.g_01290	Praw.g_01645
OG0000667	Pran.g_01285	Praw.g_01641
OG0000668	Pran.g_00413	Praw.g_01611
OG0000669	Pran.g_00421	Praw.g_01605
OG0000670	Pran.g_00423	Praw.g_01603
OG0000671	Pran.g_00425	Praw.g_01601
OG0000672	Pran.g_00427	Praw.g_01599
OG0000673	Pran.g_00430	Praw.g_01596
OG0000674	Pran.g_00432	Praw.g_01594
OG0000675	Pran.g_00433	Praw.g_01593
OG0000676	Pran.g_00435	Praw.g_01591
OG0000677	Pran.g_00436	Praw.g_01590
OG0000678	Pran.g_00438	Praw.g_01588
OG0000679	Pran.g_00442	Praw.g_01584
OG0000680	Pran.g_00443	Praw.g_01583
OG0000681	Pran.g_00445	Praw.g_01581
OG0000682	Pran.g_00446	Praw.g_01580
OG0000683	Pran.g_00447	Praw.g_01579
OG0000684	Pran.g_00449	Praw.g_01577
OG0000685	Pran.g_00451	Praw.g_01575
OG0000686	Pran.g_00452	Praw.g_01574
OG0000687	Pran.g_00453	Praw.g_01573
OG0000688	Pran.g_00456	Praw.g_01570
OG0000689	Pran.g_00457	Praw.g_01569
OG0000690	Pran.g_00458	Praw.g_01568
OG0000691	Pran.g_00459	Praw.g_01567
OG0000692	Pran.g_00461	Praw.g_01565
OG0000693	Pran.g_00462	Praw.g_01564
OG0000694	Pran.g_00463	Praw.g_01563
OG0000695	Pran.g_00465	Praw.g_01561
OG0000696	Pran.g_00466	Praw.g_01560
OG0000697	Pran.g_00467	Praw.g_01559
OG0000698	Pran.g_00470	Praw.g_01556
OG0000699	Pran.g_00471	Praw.g_01555
OG0000700	Pran.g_00472	Praw.g_01554
OG0000701	Pran.g_00473	Praw.g_01553
OG0000702	Pran.g_00475	Praw.g_01551
OG0000703	Pran.g_00476	Praw.g_01550
OG0000704	Pran.g_00477	Praw.g_01549
OG0000705	Pran.g_00481	Praw.g_01545
OG0000706	Pran.g_00482	Praw.g_01544
OG0000707	Pran.g_00483	Praw.g_01543
OG0000708	Pran.g_00484	Praw.g_01542
OG0000709	Pran.g_00488	Praw.g_01538
OG0000710	Pran.g_00491	Praw.g_01535
OG0000711	Pran.g_00508	Praw.g_01518
OG0000712	Pran.g_00510	Praw.g_01516
OG0000713	Pran.g_00511	Praw.g_01515
OG0000714	Pran.g_00512	Praw.g_01514
OG0000715	Pran.g_00514	Praw.g_01512
OG0000716	Pran.g_00516	Praw.g_01510
OG0000717	Pran.g_00517	Praw.g_01509
OG0000718	Pran.g_00537	Praw.g_01498
OG0000719	Pran.g_00539	Praw.g_01496
OG0000720	Pran.g_00548	Praw.g_01487
OG0000721	Pran.g_00550	Praw.g_01485
OG0000722	Pran.g_00551	Praw.g_01484
OG0000723	Pran.g_00554	Praw.g_01481
OG0000724	Pran.g_00563	Praw.g_01472
OG0000725	Pran.g_00569	Praw.g_01466
OG0000726	Pran.g_00570	Praw.g_01465
OG0000727	Pran.g_00571	Praw.g_01464
OG0000728	Pran.g_00573	Praw.g_01462
OG0000729	Pran.g_00133	Praw.g_01416
OG0000730	Pran.g_00129	Praw.g_00172
OG0000731	Pran.g_00125	Praw.g_00176
OG0000732	Pran.g_00115	Praw.g_00183
OG0000733	Pran.g_00092	Praw.g_00202
OG0000734	Pran.g_00075	Praw.g_00219
OG0000735	Pran.g_00073	Praw.g_00221
OG0000736	Pran.g_00072	Praw.g_00222
OG0000737	Pran.g_00071	Praw.g_00223
OG0000738	Pran.g_00067	Praw.g_00227
OG0000739	Pran.g_00066	Praw.g_00228
OG0000740	Pran.g_00065	Praw.g_00229
OG0000741	Pran.g_00064	Praw.g_00230
OG0000742	Pran.g_00061	Praw.g_00233
OG0000743	Pran.g_00059	Praw.g_00235
OG0000744	Pran.g_00058	Praw.g_00236
OG0000745	Pran.g_00057	Praw.g_00237
OG0000746	Pran.g_00055	Praw.g_00239
OG0000747	Pran.g_00054	Praw.g_00240
OG0000748	Pran.g_00051	Praw.g_00243
OG0000749	Pran.g_00050	Praw.g_00244
OG0000750	Pran.g_00049	Praw.g_00245
OG0000751	Pran.g_00047	Praw.g_00247
OG0000752	Pran.g_00045	Praw.g_00249
OG0000753	Pran.g_00042	Praw.g_00252
OG0000754	Pran.g_00039	Praw.g_00255
OG0000755	Pran.g_00036	Praw.g_00258
OG0000756	Pran.g_00035	Praw.g_00259
OG0000757	Pran.g_00029	Praw.g_00265
OG0000758	Pran.g_00028	Praw.g_00266
OG0000759	Pran.g_00027	Praw.g_00267
OG0000760	Pran.g_00026	Praw.g_00268
OG0000761	Pran.g_00025	Praw.g_00269
OG0000762	Pran.g_00024	Praw.g_00270
OG0000763	Pran.g_00022	Praw.g_00272
OG0000764	Pran.g_00021	Praw.g_00273
OG0000765	Pran.g_00012	Praw.g_00282
OG0000766	Pran.g_00011	Praw.g_00283
OG0000767	Pran.g_00009	Praw.g_00285
OG0000768	Pran.g_00008	Praw.g_00286
OG0000769	Pran.g_00006	Praw.g_00288
OG0000770	Pran.g_00004	Praw.g_00290
OG0000771	Pran.g_00918	Praw.g_00904
OG0000772	Pran.g_00899	Praw.g_00954
OG0000773	Pran.g_00885	Praw.g_00970
OG0000774	Pran.g_00883	Praw.g_00972
OG0000775	Pran.g_00881	Praw.g_00976
OG0000776	Pran.g_00880	Praw.g_00977
OG0000777	Pran.g_00879	Praw.g_00978
OG0000778	Pran.g_00878	Praw.g_00979
OG0000779	Pran.g_00874	Praw.g_00983
OG0000780	Pran.g_00873	Praw.g_00984
OG0000781	Pran.g_00870	Praw.g_00987
OG0000782	Pran.g_00869	Praw.g_00988
OG0000783	Pran.g_00868	Praw.g_00989
OG0000784	Pran.g_00867	Praw.g_00990
OG0000785	Pran.g_00865	Praw.g_00992
OG0000786	Pran.g_00863	Praw.g_00994
OG0000787	Pran.g_00862	Praw.g_00995
OG0000788	Pran.g_00853	Praw.g_01002
OG0000789	Pran.g_00850	Praw.g_01006
OG0000790	Pran.g_00836	Praw.g_01021
OG0000791	Pran.g_00834	Praw.g_01023
OG0000792	Pran.g_00833	Praw.g_01024
OG0000793	Pran.g_00830	Praw.g_01027
OG0000794	Pran.g_00829	Praw.g_01028
OG0000795	Pran.g_00828	Praw.g_01029
OG0000796	Pran.g_00824	Praw.g_01033
OG0000797	Pran.g_00823	Praw.g_01034
OG0000798	Pran.g_00789	Praw.g_01057
OG0000799	Pran.g_00751	Praw.g_01101
OG0000800	Pran.g_00750	Praw.g_01100
OG0000801	Pran.g_00749	Praw.g_01099
OG0000802	Pran.g_00747	Praw.g_01097
OG0000803	Pran.g_00745	Praw.g_01095
OG0000804	Pran.g_00744	Praw.g_01094
OG0000805	Pran.g_00742	Praw.g_01092
OG0000806	Pran.g_00740	Praw.g_01090
OG0000807	Pran.g_00739	Praw.g_01089
OG0000808	Pran.g_00738	Praw.g_01088
OG0000809	Pran.g_00735	Praw.g_01085
OG0000810	Pran.g_00734	Praw.g_01084
OG0000811	Pran.g_00730	Praw.g_01077
OG0000812	Pran.g_00728	Praw.g_01075
OG0000813	Pran.g_00727	Praw.g_00343
OG0000814	Pran.g_00725	Praw.g_00345
OG0000815	Pran.g_00724	Praw.g_00346
OG0000816	Pran.g_00722	Praw.g_00348
OG0000817	Pran.g_00721	Praw.g_00349
OG0000818	Pran.g_00716	Praw.g_00354
OG0000819	Pran.g_00715	Praw.g_00355
OG0000820	Pran.g_00714	Praw.g_00356
OG0000821	Pran.g_00710	Praw.g_00359
OG0000822	Pran.g_00709	Praw.g_00360
OG0000823	Pran.g_00708	Praw.g_00361
OG0000824	Pran.g_00705	Praw.g_00364
OG0000825	Pran.g_00704	Praw.g_00365
OG0000826	Pran.g_00703	Praw.g_00366
OG0000827	Pran.g_00702	Praw.g_00367
OG0000828	Pran.g_00699	Praw.g_00371
OG0000829	Pran.g_00698	Praw.g_00372
OG0000830	Pran.g_00697	Praw.g_00373
OG0000831	Pran.g_00695	Praw.g_00375
OG0000832	Pran.g_00689	Praw.g_00381
OG0000833	Pran.g_00681	Praw.g_00389
OG0000834	Pran.g_00680	Praw.g_00390
OG0000835	Pran.g_00679	Praw.g_00391
OG0000836	Pran.g_00678	Praw.g_00392
OG0000837	Pran.g_00677	Praw.g_00393
OG0000838	Pran.g_00675	Praw.g_00395
OG0000839	Pran.g_00674	Praw.g_00396
OG0000840	Pran.g_00673	Praw.g_00397
OG0000841	Pran.g_00672	Praw.g_00398
OG0000842	Pran.g_00671	Praw.g_00399
OG0000843	Pran.g_00670	Praw.g_00400
OG0000844	Pran.g_00669	Praw.g_00401
OG0000845	Pran.g_00668	Praw.g_00402
OG0000846	Pran.g_00667	Praw.g_00403
OG0000847	Pran.g_00666	Praw.g_00404
OG0000848	Pran.g_00665	Praw.g_00405
OG0000849	Pran.g_00664	Praw.g_00406
OG0000850	Pran.g_00662	Praw.g_00408
OG0000851	Pran.g_00661	Praw.g_00409
OG0000852	Pran.g_00660	Praw.g_00410
OG0000853	Pran.g_00656	Praw.g_00414
OG0000854	Pran.g_00654	Praw.g_00416
OG0000855	Pran.g_00653	Praw.g_00417
OG0000856	Pran.g_00636	Praw.g_00430
OG0000857	Pran.g_00598	Praw.g_00458
OG0000858	Pran.g_00964	Praw.g_00509
OG0000859	Pran.g_00965	Praw.g_00510
OG0000860	Pran.g_00972	Praw.g_00517
OG0000861	Pran.g_00973	Praw.g_00518
OG0000862	Pran.g_00974	Praw.g_00519
OG0000863	Pran.g_00976	Praw.g_00521
OG0000864	Pran.g_00977	Praw.g_00522
OG0000865	Pran.g_00978	Praw.g_00523
OG0000866	Pran.g_00979	Praw.g_00524
OG0000867	Pran.g_00980	Praw.g_00525
OG0000868	Pran.g_00981	Praw.g_00526
OG0000869	Pran.g_00985	Praw.g_00530
OG0000870	Pran.g_00990	Praw.g_00535
OG0000871	Pran.g_00991	Praw.g_00536
OG0000872	Pran.g_00992	Praw.g_00537
OG0000873	Pran.g_00995	Praw.g_00540
OG0000874	Pran.g_00998	Praw.g_00543
OG0000875	Pran.g_00999	Praw.g_00544
OG0000876	Pran.g_01000	Praw.g_00545
OG0000877	Pran.g_01002	Praw.g_00547
OG0000878	Pran.g_01003	Praw.g_00548
OG0000879	Pran.g_01004	Praw.g_00549
OG0000880	Pran.g_01005	Praw.g_00550
OG0000881	Pran.g_01009	Praw.g_00554
OG0000882	Pran.g_01014	Praw.g_00559
OG0000883	Pran.g_01015	Praw.g_00561
OG0000884	Pran.g_01017	Praw.g_00563
OG0000885	Pran.g_01018	Praw.g_00564
OG0000886	Pran.g_01019	Praw.g_00565
OG0000887	Pran.g_01020	Praw.g_00566
OG0000888	Pran.g_01022	Praw.g_00568
OG0000889	Pran.g_01024	Praw.g_00570
OG0000890	Pran.g_01025	Praw.g_00571
OG0000891	Pran.g_01026	Praw.g_00572
OG0000892	Pran.g_01028	Praw.g_01921
OG0000893	Pran.g_01032	Praw.g_01917
OG0000894	Pran.g_01034	Praw.g_01915
OG0000895	Pran.g_01037	Praw.g_01912
OG0000896	Pran.g_01038	Praw.g_01911
OG0000897	Pran.g_01040	Praw.g_01909
OG0000898	Pran.g_01041	Praw.g_01908
OG0000899	Pran.g_01042	Praw.g_01907
OG0000900	Pran.g_01044	Praw.g_01906
OG0000901	Pran.g_01047	Praw.g_01903
OG0000902	Pran.g_01049	Praw.g_01901
OG0000903	Pran.g_01052	Praw.g_01898
OG0000904	Pran.g_01054	Praw.g_01896
OG0000905	Pran.g_01058	Praw.g_01892
OG0000906	Pran.g_01059	Praw.g_01891
OG0000907	Pran.g_01062	Praw.g_00138
OG0000908	Pran.g_01065	Praw.g_00135
OG0000909	Pran.g_01066	Praw.g_00134
OG0000910	Pran.g_01067	Praw.g_00133
OG0000911	Pran.g_01070	Praw.g_00131
OG0000912	Pran.g_01071	Praw.g_00130
OG0000913	Pran.g_01072	Praw.g_00129
OG0000914	Pran.g_01073	Praw.g_00128
OG0000915	Pran.g_01074	Praw.g_00127
OG0000916	Pran.g_01075	Praw.g_00126
OG0000917	Pran.g_01076	Praw.g_00125
OG0000918	Pran.g_01077	Praw.g_00124
OG0000919	Pran.g_01078	Praw.g_00123
OG0000920	Pran.g_01079	Praw.g_00122
OG0000921	Pran.g_01080	Praw.g_00121
OG0000922	Pran.g_01081	Praw.g_00120
OG0000923	Pran.g_01085	Praw.g_00116
OG0000924	Pran.g_01086	Praw.g_00115
OG0000925	Pran.g_01087	Praw.g_00114
OG0000926	Pran.g_01088	Praw.g_00113
OG0000927	Pran.g_01090	Praw.g_00111
OG0000928	Pran.g_01091	Praw.g_00110
OG0000929	Pran.g_01092	Praw.g_00109
OG0000930	Pran.g_01093	Praw.g_00108
OG0000931	Pran.g_01094	Praw.g_00107
OG0000932	Pran.g_01095	Praw.g_00106
OG0000933	Pran.g_01099	Praw.g_00102
OG0000934	Pran.g_01101	Praw.g_00100
OG0000935	Pran.g_01102	Praw.g_00099
OG0000936	Pran.g_01103	Praw.g_00098
OG0000937	Pran.g_01104	Praw.g_00097
OG0000938	Pran.g_01106	Praw.g_00095
OG0000939	Pran.g_01107	Praw.g_00094
OG0000940	Pran.g_01114	Praw.g_00087
OG0000941	Pran.g_01116	Praw.g_00085
OG0000942	Pran.g_01118	Praw.g_00083
OG0000943	Pran.g_01119	Praw.g_00082
OG0000944	Pran.g_01120	Praw.g_00081
OG0000945	Pran.g_01121	Praw.g_00080
OG0000946	Pran.g_01125	Praw.g_00076
OG0000947	Pran.g_01127	Praw.g_00074
OG0000948	Pran.g_01128	Praw.g_00073
OG0000949	Pran.g_01131	Praw.g_00070
OG0000950	Pran.g_01136	Praw.g_00065
OG0000951	Pran.g_01139	Praw.g_00061
OG0000952	Pran.g_01143	Praw.g_00057
OG0000953	Pran.g_01146	Praw.g_00054
OG0000954	Pran.g_01150	Praw.g_00050
OG0000955	Pran.g_01151	Praw.g_00049
OG0000956	Pran.g_01153	Praw.g_00047
OG0000957	Pran.g_01158	Praw.g_00041
OG0000958	Pran.g_01159	Praw.g_00040
OG0000959	Pran.g_01163	Praw.g_00036
OG0000960	Pran.g_01164	Praw.g_00035
OG0000961	Pran.g_01166	Praw.g_00033
OG0000962	Pran.g_01168	Praw.g_00031
OG0000963	Pran.g_01172	Praw.g_00027
OG0000964	Pran.g_01173	Praw.g_00026
OG0000965	Pran.g_01174	Praw.g_00025
OG0000966	Pran.g_01182	Praw.g_00018
OG0000967	Pran.g_01186	Praw.g_00014
OG0000968	Pran.g_01188	Praw.g_00012
OG0000969	Pran.g_01189	Praw.g_00011
OG0000970	Pran.g_01190	Praw.g_00010
OG0000971	Pran.g_01191	Praw.g_00009
OG0000972	Pran.g_01192	Praw.g_00008
OG0000973	Pran.g_01193	Praw.g_00007
OG0000974	Pran.g_01194	Praw.g_00006
OG0000975	Pran.g_01195	Praw.g_00005
OG0000976	Pran.g_01196	Praw.g_00004
OG0000977	Pran.g_01197	Praw.g_00003
OG0000978	Pran.g_01198	Praw.g_00002
OG0000979	Pran.g_01201	Praw.g_01192
OG0000980	Pran.g_01202	Praw.g_01190
OG0000981	Pran.g_01204	Praw.g_01188
OG0000982	Pran.g_01206	Praw.g_01186
OG0000983	Pran.g_01207	Praw.g_01185
OG0000984	Pran.g_01208	Praw.g_01184
OG0000985	Pran.g_01211	Praw.g_01181
OG0000986	Pran.g_01213	Praw.g_01179
OG0000987	Pran.g_01214	Praw.g_01178
OG0000988	Pran.g_01217	Praw.g_01175
OG0000989	Pran.g_01221	Praw.g_01171
OG0000990	Pran.g_01224	Praw.g_01168
OG0000991	Pran.g_01225	Praw.g_01167
OG0000992	Pran.g_01227	Praw.g_01165
OG0000993	Pran.g_01228	Praw.g_01164
OG0000994	Pran.g_01229	Praw.g_01163
OG0000995	Pran.g_01233	Praw.g_01159
OG0000996	Pran.g_01234	Praw.g_01158
OG0000997	Pran.g_01235	Praw.g_01157
OG0000998	Pran.g_01237	Praw.g_01155
OG0000999	Pran.g_01238	Praw.g_01154
OG0001000	Pran.g_01241	Praw.g_01151
OG0001001	Pran.g_01243	Praw.g_01149
OG0001002	Pran.g_01247	Praw.g_01145
OG0001003	Pran.g_01249	Praw.g_01144
OG0001004	Pran.g_01250	Praw.g_01143
OG0001005	Pran.g_01251	Praw.g_01142
OG0001006	Pran.g_01255	Praw.g_01138
OG0001007	Pran.g_01257	Praw.g_01136
OG0001008	Pran.g_01743	Praw.g_00710
OG0001009	Pran.g_00397	Praw.g_01401
OG0001010	Pran.g_00396	Praw.g_01400
OG0001011	Pran.g_00395	Praw.g_01399
OG0001012	Pran.g_00382	Praw.g_01385
OG0001013	Pran.g_00377	Praw.g_01380
OG0001014	Pran.g_00374	Praw.g_01377
OG0001015	Pran.g_00373	Praw.g_01376
OG0001016	Pran.g_00359	Praw.g_01361
OG0001017	Pran.g_00355	Praw.g_01357
OG0001018	Pran.g_00352	Praw.g_01354
OG0001019	Pran.g_00343	Praw.g_01345
OG0001020	Pran.g_00342	Praw.g_01344
OG0001021	Pran.g_00341	Praw.g_01343
OG0001022	Pran.g_00339	Praw.g_01341
OG0001023	Pran.g_00338	Praw.g_01340
OG0001024	Pran.g_00335	Praw.g_01337
OG0001025	Pran.g_00329	Praw.g_01331
OG0001026	Pran.g_00322	Praw.g_01324
OG0001027	Pran.g_00321	Praw.g_01323
OG0001028	Pran.g_00319	Praw.g_01321
OG0001029	Pran.g_00318	Praw.g_01320
OG0001030	Pran.g_00304	Praw.g_01305
OG0001031	Pran.g_00246	Praw.g_01249
OG0001032	Pran.g_00245	Praw.g_01248
OG0001033	Pran.g_00224	Praw.g_01227
OG0001034	Pran.g_00196	Praw.g_01199
OG0001035	Pran.g_01938	Praw.g_00879
OG0001036	Pran.g_01934	Praw.g_00875
OG0001037	Pran.g_01933	Praw.g_00874
OG0001038	Pran.g_01916	Praw.g_00856
OG0001039	Pran.g_01913	Praw.g_00853
OG0001040	Pran.g_01911	Praw.g_00851
OG0001041	Pran.g_01907	Praw.g_00847
OG0001042	Pran.g_01890	Praw.g_00830
OG0001043	Pran.g_01889	Praw.g_00829
OG0001044	Pran.g_01861	Praw.g_00797
OG0001045	Pran.g_01853	Praw.g_00789
OG0001046	Pran.g_01816	Praw.g_00754
OG0001047	Pran.g_01741	Praw.g_00708
OG0001048	Pran.g_01740	Praw.g_00707
OG0001049	Pran.g_01738	Praw.g_00705
OG0001050	Pran.g_01737	Praw.g_00704
OG0001051	Pran.g_01736	Praw.g_00703
OG0001052	Pran.g_01707	Praw.g_00676
OG0001053	Pran.g_01695	Praw.g_00665
OG0001054	Pran.g_01680	Praw.g_00650
OG0001055	Pran.g_01661	Praw.g_00631
OG0001056	Pran.g_01642	Praw.g_00612
OG0001057	Pran.g_01637	Praw.g_00607
OG0001058	Pran.g_01629	Praw.g_00599
OG0001059	Pran.g_01625	Praw.g_00595
OG0001060	Pran.g_01618	Praw.g_00588
OG0001061	Pran.g_01604	Praw.g_00575
OG0001062	Pran.g_01602	Praw.g_01923
OG0001063	Pran.g_01600	Praw.g_01925
OG0001064	Pran.g_01599	Praw.g_01926
OG0001065	Pran.g_01598	Praw.g_01927
OG0001066	Pran.g_01597	Praw.g_01928
OG0001067	Pran.g_01596	Praw.g_01929
OG0001068	Pran.g_01595	Praw.g_01930
OG0001069	Pran.g_01594	Praw.g_01931
OG0001070	Pran.g_01591	Praw.g_01934
OG0001071	Pran.g_01590	Praw.g_01935
OG0001073	Pran.g_01574	Praw.g_00140
OG0001074	Pran.g_01563	Praw.g_00151
OG0001075	Pran.g_01562	Praw.g_00152
OG0001076	Pran.g_01554	Praw.g_00160
OG0001077	Pran.g_01550	Praw.g_00164
OG0001078	Pran.g_01542	Praw.g_01886
OG0001079	Pran.g_01531	Praw.g_01875
OG0001080	Pran.g_01525	Praw.g_01869
OG0001081	Pran.g_01523	Praw.g_01867
OG0001082	Pran.g_01522	Praw.g_01866
OG0001083	Pran.g_01517	Praw.g_01861
OG0001084	Pran.g_01516	Praw.g_01860
OG0001085	Pran.g_01508	Praw.g_01852
OG0001086	Pran.g_01507	Praw.g_01851
OG0001087	Pran.g_01490	Praw.g_01834
OG0001088	Pran.g_01489	Praw.g_01833
OG0001089	Pran.g_01481	Praw.g_01825
OG0001090	Pran.g_01459	Praw.g_01808
OG0001091	Pran.g_01457	Praw.g_01806
OG0001092	Pran.g_01456	Praw.g_01805
OG0001093	Pran.g_01451	Praw.g_01800
OG0001094	Pran.g_01349	Praw.g_01703
OG0001095	Pran.g_01330	Praw.g_01684
OG0001096	Pran.g_01317	Praw.g_01671
OG0001097	Pran.g_01299	Praw.g_01654
OG0001098	Pran.g_01283	Praw.g_01639
OG0001099	Pran.g_00418	Praw.g_01608
OG0001100	Pran.g_00422	Praw.g_01604
OG0001101	Pran.g_00424	Praw.g_01602
OG0001102	Pran.g_00426	Praw.g_01600
OG0001103	Pran.g_00428	Praw.g_01598
OG0001104	Pran.g_00450	Praw.g_01576
OG0001105	Pran.g_00454	Praw.g_01572
OG0001106	Pran.g_00478	Praw.g_01548
OG0001107	Pran.g_00485	Praw.g_01541
OG0001108	Pran.g_00489	Praw.g_01537
OG0001109	Pran.g_00490	Praw.g_01536
OG0001110	Pran.g_00492	Praw.g_01534
OG0001111	Pran.g_00493	Praw.g_01533
OG0001112	Pran.g_00494	Praw.g_01532
OG0001113	Pran.g_00495	Praw.g_01531
OG0001114	Pran.g_00496	Praw.g_01530
OG0001115	Pran.g_00498	Praw.g_01528
OG0001116	Pran.g_00499	Praw.g_01527
OG0001117	Pran.g_00500	Praw.g_01526
OG0001118	Pran.g_00501	Praw.g_01525
OG0001119	Pran.g_00502	Praw.g_01524
OG0001120	Pran.g_00504	Praw.g_01522
OG0001121	Pran.g_00095	Praw.g_00199
OG0001121	Pran.g_00507	Praw.g_01519
OG0001122	Pran.g_00540	Praw.g_01495
OG0001123	Pran.g_00544	Praw.g_01491
OG0001124	Pran.g_00546	Praw.g_01489
OG0001125	Pran.g_00547	Praw.g_01488
OG0001126	Pran.g_00557	Praw.g_01478
OG0001127	Pran.g_00558	Praw.g_01477
OG0001128	Pran.g_00560	Praw.g_01475
OG0001129	Pran.g_00561	Praw.g_01474
OG0001130	Pran.g_00562	Praw.g_01473
OG0001131	Pran.g_00154	Praw.g_01437
OG0001132	Pran.g_00144	Praw.g_01427
OG0001133	Pran.g_00110	Praw.g_00187
OG0001134	Pran.g_00093	Praw.g_00201
OG0001135	Pran.g_00090	Praw.g_00204
OG0001136	Pran.g_00063	Praw.g_00231
OG0001137	Pran.g_00052	Praw.g_00242
OG0001138	Pran.g_00034	Praw.g_00260
OG0001139	Pran.g_00033	Praw.g_00261
OG0001140	Pran.g_00032	Praw.g_00262
OG0001141	Pran.g_00031	Praw.g_00263
OG0001142	Pran.g_00030	Praw.g_00264
OG0001143	Pran.g_00023	Praw.g_00271
OG0001144	Pran.g_00018	Praw.g_00276
