Orthogroup	Syas	Prag
OG0000591	Syas.g_00106	Prag.g_00603
OG0000592	Syas.g_00105	Prag.g_00604
OG0000593	Syas.g_00750	Prag.g_00610
OG0000594	Syas.g_00749	Prag.g_00611
OG0000595	Syas.g_00748	Prag.g_00612
OG0000596	Syas.g_00743	Prag.g_00616
OG0000597	Syas.g_00740	Prag.g_00618
OG0000598	Syas.g_00739	Prag.g_00619
OG0000599	Syas.g_00732	Prag.g_00622
OG0000600	Syas.g_00731	Prag.g_00623
OG0000601	Syas.g_00730	Prag.g_00624
OG0000602	Syas.g_00725	Prag.g_00626
OG0000603	Syas.g_00724	Prag.g_00627
OG0000604	Syas.g_00721	Prag.g_00628
OG0000605	Syas.g_00719	Prag.g_00629
OG0000606	Syas.g_00716	Prag.g_00632
OG0000607	Syas.g_00713	Prag.g_00635
OG0000608	Syas.g_00712	Prag.g_00636
OG0000609	Syas.g_00710	Prag.g_00637
OG0000610	Syas.g_00702	Prag.g_00642
OG0000611	Syas.g_00699	Prag.g_00645
OG0000612	Syas.g_00698	Prag.g_00646
OG0000613	Syas.g_01825	Prag.g_00651
OG0000614	Syas.g_01044	Prag.g_00670
OG0000615	Syas.g_00650	Prag.g_00678
OG0000616	Syas.g_02011	Prag.g_00682
OG0000617	Syas.g_00180	Prag.g_00698
OG0000618	Syas.g_00181	Prag.g_00699
OG0000619	Syas.g_00182	Prag.g_00700
OG0000620	Syas.g_00188	Prag.g_00703
OG0000621	Syas.g_00189	Prag.g_00704
OG0000622	Syas.g_00190	Prag.g_00705
OG0000623	Syas.g_00191	Prag.g_00706
OG0000624	Syas.g_00192	Prag.g_00707
OG0000625	Syas.g_00193	Prag.g_00708
OG0000626	Syas.g_00194	Prag.g_00709
OG0000627	Syas.g_00372	Prag.g_00710
OG0000628	Syas.g_00373	Prag.g_00711
OG0000629	Syas.g_00376	Prag.g_00712
OG0000630	Syas.g_00397	Prag.g_00715
OG0000631	Syas.g_00405	Prag.g_00797
OG0000632	Syas.g_00406	Prag.g_00798
OG0000633	Syas.g_00407	Prag.g_00799
OG0000634	Syas.g_00600	Prag.g_00802
OG0000635	Syas.g_00599	Prag.g_00803
OG0000636	Syas.g_00597	Prag.g_00805
OG0000637	Syas.g_00595	Prag.g_00807
OG0000638	Syas.g_00594	Prag.g_00808
OG0000639	Syas.g_00593	Prag.g_00809
OG0000640	Syas.g_00592	Prag.g_00810
OG0000641	Syas.g_00587	Prag.g_00814
OG0000642	Syas.g_00586	Prag.g_00815
OG0000643	Syas.g_00585	Prag.g_00816
OG0000644	Syas.g_00584	Prag.g_00817
OG0000645	Syas.g_00583	Prag.g_00818
OG0000646	Syas.g_00580	Prag.g_00820
OG0000647	Syas.g_00578	Prag.g_00821
OG0000648	Syas.g_00576	Prag.g_00823
OG0000649	Syas.g_00575	Prag.g_00824
OG0000650	Syas.g_00574	Prag.g_00825
OG0000651	Syas.g_00573	Prag.g_00826
OG0000652	Syas.g_00572	Prag.g_00827
OG0000653	Syas.g_00570	Prag.g_00829
OG0000654	Syas.g_00569	Prag.g_00830
OG0000655	Syas.g_00568	Prag.g_00831
OG0000656	Syas.g_00565	Prag.g_00834
OG0000657	Syas.g_00232	Prag.g_00840
OG0000658	Syas.g_00235	Prag.g_00841
OG0000659	Syas.g_00236	Prag.g_00842
OG0000660	Syas.g_00240	Prag.g_00846
OG0000661	Syas.g_00242	Prag.g_00848
OG0000662	Syas.g_00281	Prag.g_00850
OG0000663	Syas.g_00284	Prag.g_00852
OG0000664	Syas.g_00287	Prag.g_00853
OG0000665	Syas.g_00385	Prag.g_00857
OG0000666	Syas.g_01362	Prag.g_00858
OG0000667	Syas.g_00088	Prag.g_00862
OG0000668	Syas.g_00221	Prag.g_00892
OG0000669	Syas.g_00684	Prag.g_00898
OG0000670	Syas.g_00681	Prag.g_00900
OG0000671	Syas.g_00679	Prag.g_00902
OG0000672	Syas.g_00676	Prag.g_00904
OG0000673	Syas.g_00673	Prag.g_00907
OG0000674	Syas.g_00671	Prag.g_00909
OG0000675	Syas.g_00670	Prag.g_00910
OG0000676	Syas.g_00668	Prag.g_00912
OG0000677	Syas.g_00667	Prag.g_00913
OG0000678	Syas.g_00660	Prag.g_00915
OG0000679	Syas.g_00629	Prag.g_00919
OG0000680	Syas.g_00628	Prag.g_00920
OG0000681	Syas.g_00625	Prag.g_00922
OG0000682	Syas.g_00624	Prag.g_00923
OG0000683	Syas.g_00623	Prag.g_00924
OG0000684	Syas.g_00621	Prag.g_00926
OG0000685	Syas.g_00187	Prag.g_00928
OG0000686	Syas.g_00619	Prag.g_00929
OG0000687	Syas.g_00618	Prag.g_00930
OG0000688	Syas.g_00612	Prag.g_00933
OG0000689	Syas.g_00610	Prag.g_00934
OG0000690	Syas.g_00609	Prag.g_00935
OG0000691	Syas.g_00608	Prag.g_00936
OG0000692	Syas.g_00606	Prag.g_00938
OG0000693	Syas.g_00604	Prag.g_00939
OG0000694	Syas.g_00603	Prag.g_00940
OG0000695	Syas.g_00410	Prag.g_00942
OG0000696	Syas.g_00411	Prag.g_00943
OG0000697	Syas.g_00413	Prag.g_00944
OG0000698	Syas.g_00417	Prag.g_00947
OG0000699	Syas.g_00419	Prag.g_00948
OG0000700	Syas.g_00420	Prag.g_00949
OG0000701	Syas.g_00421	Prag.g_00950
OG0000702	Syas.g_00437	Prag.g_00952
OG0000703	Syas.g_00438	Prag.g_00953
OG0000704	Syas.g_00446	Prag.g_00954
OG0000705	Syas.g_00453	Prag.g_00958
OG0000706	Syas.g_00454	Prag.g_00959
OG0000707	Syas.g_00455	Prag.g_00960
OG0000708	Syas.g_00458	Prag.g_00961
OG0000709	Syas.g_00466	Prag.g_00965
OG0000710	Syas.g_00497	Prag.g_00968
OG0000711	Syas.g_00546	Prag.g_00985
OG0000712	Syas.g_00548	Prag.g_00987
OG0000713	Syas.g_00549	Prag.g_00988
OG0000714	Syas.g_00551	Prag.g_00989
OG0000715	Syas.g_00553	Prag.g_00991
OG0000716	Syas.g_00556	Prag.g_00993
OG0000717	Syas.g_00557	Prag.g_00994
OG0000718	Syas.g_00561	Prag.g_01005
OG0000719	Syas.g_00223	Prag.g_01007
OG0000720	Syas.g_00209	Prag.g_01016
OG0000721	Syas.g_00207	Prag.g_01018
OG0000722	Syas.g_00206	Prag.g_01019
OG0000723	Syas.g_00196	Prag.g_01022
OG0000724	Syas.g_00999	Prag.g_01031
OG0000725	Syas.g_01024	Prag.g_01037
OG0000726	Syas.g_01025	Prag.g_01038
OG0000727	Syas.g_01026	Prag.g_01039
OG0000728	Syas.g_01028	Prag.g_01041
OG0000729	Syas.g_02145	Prag.g_01087
OG0000730	Syas.g_01544	Prag.g_01091
OG0000731	Syas.g_01532	Prag.g_01095
OG0000732	Syas.g_02086	Prag.g_01102
OG0000733	Syas.g_00096	Prag.g_01121
OG0000734	Syas.g_02414	Prag.g_01138
OG0000735	Syas.g_01201	Prag.g_01140
OG0000736	Syas.g_01200	Prag.g_01141
OG0000737	Syas.g_01199	Prag.g_01142
OG0000738	Syas.g_01193	Prag.g_01146
OG0000739	Syas.g_01192	Prag.g_01147
OG0000740	Syas.g_01191	Prag.g_01148
OG0000741	Syas.g_01188	Prag.g_01149
OG0000742	Syas.g_01185	Prag.g_01152
OG0000743	Syas.g_01182	Prag.g_01154
OG0000744	Syas.g_01181	Prag.g_01155
OG0000745	Syas.g_01178	Prag.g_01156
OG0000746	Syas.g_01176	Prag.g_01158
OG0000747	Syas.g_01174	Prag.g_01159
OG0000748	Syas.g_01146	Prag.g_01162
OG0000749	Syas.g_01144	Prag.g_01163
OG0000750	Syas.g_01143	Prag.g_01164
OG0000751	Syas.g_01138	Prag.g_01166
OG0000752	Syas.g_01136	Prag.g_01168
OG0000753	Syas.g_01133	Prag.g_01171
OG0000754	Syas.g_01128	Prag.g_01174
OG0000755	Syas.g_01117	Prag.g_01177
OG0000756	Syas.g_01116	Prag.g_01178
OG0000757	Syas.g_01108	Prag.g_01184
OG0000758	Syas.g_01107	Prag.g_01185
OG0000759	Syas.g_01106	Prag.g_01186
OG0000760	Syas.g_01105	Prag.g_01187
OG0000761	Syas.g_01104	Prag.g_01188
OG0000762	Syas.g_01102	Prag.g_01189
OG0000763	Syas.g_01091	Prag.g_01191
OG0000764	Syas.g_01090	Prag.g_01192
OG0000765	Syas.g_01076	Prag.g_01201
OG0000766	Syas.g_01075	Prag.g_01202
OG0000767	Syas.g_01073	Prag.g_01204
OG0000768	Syas.g_01072	Prag.g_01205
OG0000769	Syas.g_01070	Prag.g_01207
OG0000770	Syas.g_01067	Prag.g_01209
OG0000771	Syas.g_00993	Prag.g_01219
OG0000772	Syas.g_01461	Prag.g_01328
OG0000773	Syas.g_00002	Prag.g_01344
OG0000774	Syas.g_02862	Prag.g_01346
OG0000775	Syas.g_02860	Prag.g_01350
OG0000776	Syas.g_02859	Prag.g_01351
OG0000777	Syas.g_02858	Prag.g_01352
OG0000778	Syas.g_02857	Prag.g_01353
OG0000779	Syas.g_02852	Prag.g_01357
OG0000780	Syas.g_02847	Prag.g_01358
OG0000781	Syas.g_02842	Prag.g_01361
OG0000782	Syas.g_02841	Prag.g_01362
OG0000783	Syas.g_02840	Prag.g_01363
OG0000784	Syas.g_02839	Prag.g_01364
OG0000785	Syas.g_02837	Prag.g_01366
OG0000786	Syas.g_02833	Prag.g_01368
OG0000787	Syas.g_02832	Prag.g_01369
OG0000788	Syas.g_00782	Prag.g_01376
OG0000789	Syas.g_01507	Prag.g_01379
OG0000790	Syas.g_01266	Prag.g_01394
OG0000791	Syas.g_01268	Prag.g_01396
OG0000792	Syas.g_01269	Prag.g_01397
OG0000793	Syas.g_01359	Prag.g_01400
OG0000794	Syas.g_01361	Prag.g_01401
OG0000795	Syas.g_01363	Prag.g_01402
OG0000796	Syas.g_01368	Prag.g_01406
OG0000797	Syas.g_01369	Prag.g_01407
OG0000798	Syas.g_01750, Syas.g_02134	Prag.g_01430
OG0000799	Syas.g_02789	Prag.g_01470
OG0000800	Syas.g_02790	Prag.g_01471
OG0000801	Syas.g_02791	Prag.g_01472
OG0000802	Syas.g_02797	Prag.g_01474
OG0000803	Syas.g_02800	Prag.g_01476
OG0000804	Syas.g_02803	Prag.g_01477
OG0000805	Syas.g_02805	Prag.g_01479
OG0000806	Syas.g_02807	Prag.g_01481
OG0000807	Syas.g_02808	Prag.g_01482
OG0000808	Syas.g_02809	Prag.g_01483
OG0000809	Syas.g_02811	Prag.g_01486
OG0000810	Syas.g_02813	Prag.g_01487
OG0000811	Syas.g_02822	Prag.g_01493
OG0000812	Syas.g_02824	Prag.g_01495
OG0000813	Syas.g_02825	Prag.g_01496
OG0000814	Syas.g_02827	Prag.g_01498
OG0000815	Syas.g_02829	Prag.g_01499
OG0000816	Syas.g_02831	Prag.g_01501
OG0000817	Syas.g_02753	Prag.g_01502
OG0000818	Syas.g_01282	Prag.g_01507
OG0000819	Syas.g_01283	Prag.g_01508
OG0000820	Syas.g_01284	Prag.g_01509
OG0000821	Syas.g_01289	Prag.g_01512
OG0000822	Syas.g_01291	Prag.g_01513
OG0000823	Syas.g_01292	Prag.g_01514
OG0000824	Syas.g_01297	Prag.g_01517
OG0000825	Syas.g_01298	Prag.g_01518
OG0000826	Syas.g_01299	Prag.g_01519
OG0000827	Syas.g_01300	Prag.g_01520
OG0000828	Syas.g_01303	Prag.g_01524
OG0000829	Syas.g_01304	Prag.g_01525
OG0000830	Syas.g_01305	Prag.g_01526
OG0000831	Syas.g_01308	Prag.g_01528
OG0000832	Syas.g_01476	Prag.g_01534
OG0000833	Syas.g_02738	Prag.g_01542
OG0000834	Syas.g_02737	Prag.g_01543
OG0000835	Syas.g_02736	Prag.g_01544
OG0000836	Syas.g_02732	Prag.g_01545
OG0000837	Syas.g_02731	Prag.g_01546
OG0000838	Syas.g_02727	Prag.g_01548
OG0000839	Syas.g_02726	Prag.g_01549
OG0000840	Syas.g_02725	Prag.g_01550
OG0000841	Syas.g_02724	Prag.g_01551
OG0000842	Syas.g_02723	Prag.g_01552
OG0000843	Syas.g_02722	Prag.g_01553
OG0000844	Syas.g_02720	Prag.g_01554
OG0000845	Syas.g_02719	Prag.g_01555
OG0000846	Syas.g_02718	Prag.g_01556
OG0000847	Syas.g_02717	Prag.g_01557
OG0000848	Syas.g_02715	Prag.g_01558
OG0000849	Syas.g_02714	Prag.g_01559
OG0000850	Syas.g_02711	Prag.g_01561
OG0000851	Syas.g_02708	Prag.g_01562
OG0000852	Syas.g_02707	Prag.g_01563
OG0000853	Syas.g_02703	Prag.g_01567
OG0000854	Syas.g_02701	Prag.g_01569
OG0000855	Syas.g_02700	Prag.g_01570
OG0000856	Syas.g_00103	Prag.g_01583
OG0000857	Syas.g_00579	Prag.g_01611
OG0000858	Syas.g_02693	Prag.g_01663
OG0000859	Syas.g_02692	Prag.g_01664
OG0000860	Syas.g_02679	Prag.g_01671
OG0000861	Syas.g_02678	Prag.g_01672
OG0000862	Syas.g_02677	Prag.g_01673
OG0000863	Syas.g_02675	Prag.g_01675
OG0000864	Syas.g_02674	Prag.g_01676
OG0000865	Syas.g_02673	Prag.g_01677
OG0000866	Syas.g_02672	Prag.g_01678
OG0000867	Syas.g_02671	Prag.g_01679
OG0000868	Syas.g_02667	Prag.g_01680
OG0000869	Syas.g_02662	Prag.g_01684
OG0000870	Syas.g_02657	Prag.g_01689
OG0000871	Syas.g_02656	Prag.g_01690
OG0000872	Syas.g_02650	Prag.g_01691
OG0000873	Syas.g_02647	Prag.g_01694
OG0000874	Syas.g_02645	Prag.g_01697
OG0000875	Syas.g_02644	Prag.g_01698
OG0000876	Syas.g_00280	Prag.g_01699
OG0000877	Syas.g_02603	Prag.g_01701
OG0000878	Syas.g_02602	Prag.g_01702
OG0000879	Syas.g_02601	Prag.g_01703
OG0000880	Syas.g_02600	Prag.g_01704
OG0000881	Syas.g_02596	Prag.g_01708
OG0000882	Syas.g_02591	Prag.g_01713
OG0000883	Syas.g_02586	Prag.g_01715
OG0000884	Syas.g_02584	Prag.g_01717
OG0000885	Syas.g_02583	Prag.g_01718
OG0000886	Syas.g_02582	Prag.g_01719
OG0000887	Syas.g_02581	Prag.g_01720
OG0000888	Syas.g_02579	Prag.g_01722
OG0000889	Syas.g_02577	Prag.g_01724
OG0000890	Syas.g_02574	Prag.g_01725
OG0000891	Syas.g_02573	Prag.g_01726
OG0000892	Syas.g_02571	Prag.g_01728
OG0000893	Syas.g_01677	Prag.g_01732
OG0000894	Syas.g_01667	Prag.g_01734
OG0000895	Syas.g_01663	Prag.g_01737
OG0000896	Syas.g_01662	Prag.g_01738
OG0000897	Syas.g_01660	Prag.g_01740
OG0000898	Syas.g_01659	Prag.g_01741
OG0000899	Syas.g_01658	Prag.g_01742
OG0000900	Syas.g_01657	Prag.g_01743
OG0000901	Syas.g_01652	Prag.g_01746
OG0000902	Syas.g_01651	Prag.g_01748
OG0000903	Syas.g_01637	Prag.g_01751
OG0000904	Syas.g_01642	Prag.g_01753
OG0000905	Syas.g_01647	Prag.g_01757
OG0000906	Syas.g_01649	Prag.g_01758
OG0000907	Syas.g_01635	Prag.g_01762
OG0000908	Syas.g_01632	Prag.g_01765
OG0000909	Syas.g_01631	Prag.g_01766
OG0000910	Syas.g_01630	Prag.g_01767
OG0000911	Syas.g_01628	Prag.g_01769
OG0000912	Syas.g_01627	Prag.g_01770
OG0000913	Syas.g_01626	Prag.g_01771
OG0000914	Syas.g_01625	Prag.g_01772
OG0000915	Syas.g_01623	Prag.g_01773
OG0000916	Syas.g_01622	Prag.g_01774
OG0000917	Syas.g_01621	Prag.g_01775
OG0000918	Syas.g_01620	Prag.g_01776
OG0000919	Syas.g_01619	Prag.g_01777
OG0000920	Syas.g_01618	Prag.g_01778
OG0000921	Syas.g_01617	Prag.g_01779
OG0000922	Syas.g_01616	Prag.g_01780
OG0000923	Syas.g_01612	Prag.g_01784
OG0000924	Syas.g_01611	Prag.g_01785
OG0000925	Syas.g_01610	Prag.g_01786
OG0000926	Syas.g_01609	Prag.g_01787
OG0000927	Syas.g_01607	Prag.g_01789
OG0000928	Syas.g_01606	Prag.g_01790
OG0000929	Syas.g_01605	Prag.g_01791
OG0000930	Syas.g_01604	Prag.g_01792
OG0000931	Syas.g_01603	Prag.g_01793
OG0000932	Syas.g_01602	Prag.g_01794
OG0000933	Syas.g_01596	Prag.g_01798
OG0000934	Syas.g_01594	Prag.g_01800
OG0000935	Syas.g_01593	Prag.g_01801
OG0000936	Syas.g_01592	Prag.g_01802
OG0000937	Syas.g_01591	Prag.g_01803
OG0000938	Syas.g_01588	Prag.g_01805
OG0000939	Syas.g_01587	Prag.g_01806
OG0000940	Syas.g_01580	Prag.g_01813
OG0000941	Syas.g_01578	Prag.g_01815
OG0000942	Syas.g_01576	Prag.g_01817
OG0000943	Syas.g_01575	Prag.g_01818
OG0000944	Syas.g_01573	Prag.g_01819
OG0000945	Syas.g_01572	Prag.g_01820
OG0000946	Syas.g_01565	Prag.g_01824
OG0000947	Syas.g_01562	Prag.g_01826
OG0000948	Syas.g_01561	Prag.g_01827
OG0000949	Syas.g_02213	Prag.g_01830
OG0000950	Syas.g_02197	Prag.g_01835
OG0000951	Syas.g_02190	Prag.g_01839
OG0000952	Syas.g_02186	Prag.g_01843
OG0000953	Syas.g_02182	Prag.g_01846
OG0000954	Syas.g_02174	Prag.g_01850
OG0000955	Syas.g_02173	Prag.g_01851
OG0000956	Syas.g_02171	Prag.g_01853
OG0000957	Syas.g_02158	Prag.g_01859
OG0000958	Syas.g_02157	Prag.g_01860
OG0000959	Syas.g_02154	Prag.g_01864
OG0000960	Syas.g_02153	Prag.g_01865
OG0000961	Syas.g_02345	Prag.g_01867
OG0000962	Syas.g_02146	Prag.g_01869
OG0000963	Syas.g_02143	Prag.g_01873
OG0000964	Syas.g_02142	Prag.g_01874
OG0000965	Syas.g_02141	Prag.g_01875
OG0000966	Syas.g_02112	Prag.g_01882
OG0000967	Syas.g_02108	Prag.g_01886
OG0000968	Syas.g_02106	Prag.g_01888
OG0000969	Syas.g_02104	Prag.g_01889
OG0000970	Syas.g_02103	Prag.g_01890
OG0000971	Syas.g_02101	Prag.g_01891
OG0000972	Syas.g_02100	Prag.g_01892
OG0000973	Syas.g_02099	Prag.g_01893
OG0000974	Syas.g_02098	Prag.g_01894
OG0000975	Syas.g_02097	Prag.g_01895
OG0000976	Syas.g_02096	Prag.g_01896
OG0000977	Syas.g_02094	Prag.g_01897
OG0000978	Syas.g_02093	Prag.g_01898
OG0000979	Syas.g_02090	Prag.g_01901
OG0000980	Syas.g_02087	Prag.g_01903
OG0000981	Syas.g_02084	Prag.g_01905
OG0000982	Syas.g_01882	Prag.g_01907
OG0000983	Syas.g_01883	Prag.g_01908
OG0000984	Syas.g_01884	Prag.g_01909
OG0000985	Syas.g_01888	Prag.g_01912
OG0000986	Syas.g_01891	Prag.g_01914
OG0000987	Syas.g_01897	Prag.g_01915
OG0000988	Syas.g_01902	Prag.g_01918
OG0000989	Syas.g_01908	Prag.g_01922
OG0000990	Syas.g_01937	Prag.g_01925
OG0000991	Syas.g_01939	Prag.g_01926
OG0000992	Syas.g_01943	Prag.g_01928
OG0000993	Syas.g_01945	Prag.g_01929
OG0000994	Syas.g_01948	Prag.g_01930
OG0000995	Syas.g_01955	Prag.g_01934
OG0000996	Syas.g_01977	Prag.g_01935
OG0000997	Syas.g_01993	Prag.g_01936
OG0000998	Syas.g_01995	Prag.g_01938
OG0000999	Syas.g_01996	Prag.g_01939
OG0001000	Syas.g_02000	Prag.g_01942
OG0001001	Syas.g_02006	Prag.g_01944
OG0001002	Syas.g_02014	Prag.g_01948
OG0001003	Syas.g_02016	Prag.g_01949
OG0001004	Syas.g_02017	Prag.g_01950
OG0001005	Syas.g_02018	Prag.g_01951
OG0001006	Syas.g_02032	Prag.g_01955
OG0001007	Syas.g_02034	Prag.g_01957
OG0001008	Syas.g_01496	Prag.g_00416
OG0001009	Syas.g_02065	Prag.g_00027
OG0001010	Syas.g_02066	Prag.g_00028
OG0001011	Syas.g_02068	Prag.g_00029
OG0001012	Syas.g_00152	Prag.g_00043
OG0001013	Syas.g_01866	Prag.g_00048
OG0001014	Syas.g_01857	Prag.g_00051
OG0001015	Syas.g_01856	Prag.g_00052
OG0001016	Syas.g_02517	Prag.g_00067
OG0001017	Syas.g_02511	Prag.g_00071
OG0001018	Syas.g_02509	Prag.g_00074
OG0001019	Syas.g_02469	Prag.g_00083
OG0001020	Syas.g_02443	Prag.g_00084
OG0001021	Syas.g_02437	Prag.g_00085
OG0001022	Syas.g_02434	Prag.g_00087
OG0001023	Syas.g_02433	Prag.g_00088
OG0001024	Syas.g_00135	Prag.g_00091
OG0001025	Syas.g_02424	Prag.g_00097
OG0001026	Syas.g_02412	Prag.g_00104
OG0001027	Syas.g_02408	Prag.g_00105
OG0001028	Syas.g_02405	Prag.g_00107
OG0001029	Syas.g_02403	Prag.g_00108
OG0001030	Syas.g_02384	Prag.g_00123
OG0001031	Syas.g_02293	Prag.g_00179
OG0001032	Syas.g_02290	Prag.g_00180
OG0001033	Syas.g_02239	Prag.g_00201
OG0001034	Syas.g_02556	Prag.g_00229
OG0001035	Syas.g_01704	Prag.g_00246
OG0001036	Syas.g_01709	Prag.g_00250
OG0001037	Syas.g_01711	Prag.g_00251
OG0001038	Syas.g_01751	Prag.g_00269
OG0001039	Syas.g_01754	Prag.g_00272
OG0001041	Syas.g_01761	Prag.g_00278
OG0001042	Syas.g_01821	Prag.g_00295
OG0001043	Syas.g_01817	Prag.g_00296
OG0001044	Syas.g_01542	Prag.g_00328
OG0001045	Syas.g_01529	Prag.g_00337
OG0001046	Syas.g_00532	Prag.g_00372
OG0001047	Syas.g_01494	Prag.g_00418
OG0001048	Syas.g_01493	Prag.g_00419
OG0001049	Syas.g_02742	Prag.g_00421
OG0001050	Syas.g_02743	Prag.g_00422
OG0001051	Syas.g_02744	Prag.g_00423
OG0001052	Syas.g_01337	Prag.g_00450
OG0001053	Syas.g_01250	Prag.g_00462
OG0001054	Syas.g_01231	Prag.g_00477
OG0001055	Syas.g_01210	Prag.g_00496
OG0001056	Syas.g_00068	Prag.g_00515
OG0001057	Syas.g_00763	Prag.g_00520
OG0001058	Syas.g_00787	Prag.g_00528
OG0001059	Syas.g_00791	Prag.g_00532
OG0001060	Syas.g_00797	Prag.g_00539
OG0001061	Syas.g_00816	Prag.g_00552
OG0001062	Syas.g_00819	Prag.g_00554
OG0001063	Syas.g_00830	Prag.g_00556
OG0001064	Syas.g_00831	Prag.g_00557
OG0001065	Syas.g_00832	Prag.g_00558
OG0001066	Syas.g_00833	Prag.g_00559
OG0001067	Syas.g_00834	Prag.g_00560
OG0001068	Syas.g_00835	Prag.g_00561
OG0001069	Syas.g_00836	Prag.g_00562
OG0001070	Syas.g_00840	Prag.g_00565
OG0001071	Syas.g_00841	Prag.g_00566
OG0001072	Syas.g_00844	Prag.g_00568
OG0001073	Syas.g_00855	Prag.g_00582
OG0001074	Syas.g_00157	Prag.g_00593
OG0001075	Syas.g_00163	Prag.g_00594
OG0001076	Syas.g_00113	Prag.g_00602
OG0001077	Syas.g_00101	Prag.g_00606
OG0001078	Syas.g_00745	Prag.g_00614
OG0001079	Syas.g_00729	Prag.g_00625
OG0001080	Syas.g_00717	Prag.g_00631
OG0001081	Syas.g_00715	Prag.g_00633
OG0001082	Syas.g_00714	Prag.g_00634
OG0001083	Syas.g_00707	Prag.g_00639
OG0001084	Syas.g_00706	Prag.g_00640
OG0001085	Syas.g_00693	Prag.g_00648
OG0001086	Syas.g_00691	Prag.g_00649
OG0001087	Syas.g_00071	Prag.g_00666
OG0001088	Syas.g_01060	Prag.g_00667
OG0001089	Syas.g_01039	Prag.g_00675
OG0001090	Syas.g_00980	Prag.g_00693
OG0001091	Syas.g_00979	Prag.g_00695
OG0001092	Syas.g_00178	Prag.g_00696
OG0001093	Syas.g_00184	Prag.g_00701
OG0001095	Syas.g_00582	Prag.g_00819
OG0001097	Syas.g_00243	Prag.g_00849
OG0001098	Syas.g_00880	Prag.g_00864
OG0001099	Syas.g_02404	Prag.g_00895
OG0001100	Syas.g_00682	Prag.g_00899
OG0001101	Syas.g_00680	Prag.g_00901
OG0001102	Syas.g_00677	Prag.g_00903
OG0001103	Syas.g_00675	Prag.g_00905
OG0001104	Syas.g_00620	Prag.g_00927
OG0001105	Syas.g_00617	Prag.g_00931
OG0001106	Syas.g_00447	Prag.g_00955
OG0001107	Syas.g_00459	Prag.g_00962
OG0001108	Syas.g_00494	Prag.g_00966
OG0001109	Syas.g_00496	Prag.g_00967
OG0001110	Syas.g_00498	Prag.g_00969
OG0001111	Syas.g_00500	Prag.g_00970
OG0001112	Syas.g_00503	Prag.g_00971
OG0001113	Syas.g_00504	Prag.g_00972
OG0001114	Syas.g_00505	Prag.g_00973
OG0001115	Syas.g_00527	Prag.g_00975
OG0001116	Syas.g_00529	Prag.g_00976
OG0001117	Syas.g_00530	Prag.g_00977
OG0001118	Syas.g_00531	Prag.g_00978
OG0001119	Syas.g_00533	Prag.g_00979
OG0001120	Syas.g_00539	Prag.g_00981
OG0001122	Syas.g_00222	Prag.g_01008
OG0001123	Syas.g_00214	Prag.g_01012
OG0001124	Syas.g_00212	Prag.g_01014
OG0001125	Syas.g_00210	Prag.g_01015
OG0001126	Syas.g_00991	Prag.g_01025
OG0001127	Syas.g_00992	Prag.g_01026
OG0001128	Syas.g_00995	Prag.g_01028
OG0001129	Syas.g_00997	Prag.g_01029
OG0001130	Syas.g_00998	Prag.g_01030
OG0001131	Syas.g_01401	Prag.g_01066
OG0001132	Syas.g_00525	Prag.g_01076
OG0001133	Syas.g_00109	Prag.g_01106
OG0001136	Syas.g_01187	Prag.g_01150
OG0001138	Syas.g_01114	Prag.g_01179
OG0001139	Syas.g_01112	Prag.g_01180
OG0001140	Syas.g_01111	Prag.g_01181
OG0001141	Syas.g_01110	Prag.g_01182
OG0001142	Syas.g_01109	Prag.g_01183
OG0001143	Syas.g_01092	Prag.g_01190
OG0001144	Syas.g_01084	Prag.g_01195
OG0001145	Syas.g_02867	Prag.g_01345
OG0001146	Syas.g_02846	Prag.g_01359
OG0001147	Syas.g_01329	Prag.g_01375
OG0001148	Syas.g_01263	Prag.g_01391
OG0001149	Syas.g_01264	Prag.g_01392
OG0001150	Syas.g_01265	Prag.g_01393
OG0001151	Syas.g_01366	Prag.g_01404
OG0001152	Syas.g_01367	Prag.g_01405
OG0001153	Syas.g_01301	Prag.g_01521
OG0001154	Syas.g_01302	Prag.g_01523
OG0001155	Syas.g_01478	Prag.g_01535
OG0001156	Syas.g_01489	Prag.g_01538
OG0001157	Syas.g_01490	Prag.g_01539
OG0001158	Syas.g_01491	Prag.g_01540
OG0001159	Syas.g_01492	Prag.g_01541
OG0001160	Syas.g_02705	Prag.g_01565
OG0001161	Syas.g_02030	Prag.g_01576
OG0001162	Syas.g_02473	Prag.g_01587
OG0001163	Syas.g_02697	Prag.g_01661
OG0001164	Syas.g_02691	Prag.g_01665
OG0001165	Syas.g_02686	Prag.g_01668
OG0001166	Syas.g_02658	Prag.g_01688
OG0001167	Syas.g_01046	Prag.g_01705
OG0001168	Syas.g_02597	Prag.g_01707
OG0001169	Syas.g_02595	Prag.g_01709
OG0001170	Syas.g_02593	Prag.g_01711
OG0001171	Syas.g_02580	Prag.g_01721
OG0001172	Syas.g_01665	Prag.g_01735
OG0001173	Syas.g_01664	Prag.g_01736
OG0001174	Syas.g_01656	Prag.g_01744
OG0001175	Syas.g_01655	Prag.g_01745
OG0001176	Syas.g_01638	Prag.g_01752
OG0001177	Syas.g_01640	Prag.g_01754
OG0001178	Syas.g_02676	Prag.g_01759
OG0001179	Syas.g_01608	Prag.g_01788
