Orthogroup	Syas	Pral
OG0000593	Syas.g_00750	Pral.g_01433
OG0000594	Syas.g_00749	Pral.g_01434
OG0000595	Syas.g_00748	Pral.g_01435
OG0000596	Syas.g_00743	Pral.g_01439
OG0000597	Syas.g_00740	Pral.g_01441
OG0000598	Syas.g_00739	Pral.g_01442
OG0000599	Syas.g_00732	Pral.g_01445
OG0000600	Syas.g_00731	Pral.g_01446
OG0000601	Syas.g_00730	Pral.g_01447
OG0000602	Syas.g_00725	Pral.g_01449
OG0000603	Syas.g_00724	Pral.g_01450
OG0000604	Syas.g_00721	Pral.g_01451
OG0000605	Syas.g_00719	Pral.g_01452
OG0000606	Syas.g_00716	Pral.g_01455
OG0000607	Syas.g_00713	Pral.g_01458
OG0000608	Syas.g_00712	Pral.g_01459
OG0000609	Syas.g_00710	Pral.g_01460
OG0000610	Syas.g_00702	Pral.g_01466
OG0000611	Syas.g_00699	Pral.g_01469
OG0000612	Syas.g_00698	Pral.g_01470
OG0000613	Syas.g_01825	Pral.g_01769
OG0000614	Syas.g_01044	Pral.g_01748
OG0000615	Syas.g_00650	Pral.g_01737
OG0000616	Syas.g_02011	Pral.g_00399
OG0000617	Syas.g_00180	Pral.g_01723
OG0000618	Syas.g_00181	Pral.g_01722
OG0000619	Syas.g_00182	Pral.g_01721
OG0000620	Syas.g_00188	Pral.g_01718
OG0000621	Syas.g_00189	Pral.g_01717
OG0000622	Syas.g_00190	Pral.g_01716
OG0000623	Syas.g_00191	Pral.g_01715
OG0000624	Syas.g_00192	Pral.g_01713
OG0000625	Syas.g_00193	Pral.g_01712
OG0000626	Syas.g_00194	Pral.g_01711
OG0000627	Syas.g_00372	Pral.g_01709
OG0000628	Syas.g_00373	Pral.g_01708
OG0000629	Syas.g_00376	Pral.g_01707
OG0000630	Syas.g_00397	Pral.g_01704
OG0000631	Syas.g_00405	Pral.g_01658
OG0000632	Syas.g_00406	Pral.g_01657
OG0000633	Syas.g_00407	Pral.g_01656
OG0000634	Syas.g_00600	Pral.g_01484
OG0000635	Syas.g_00599	Pral.g_01485
OG0000636	Syas.g_00597	Pral.g_01487
OG0000637	Syas.g_00595	Pral.g_01489
OG0000638	Syas.g_00594	Pral.g_01490
OG0000639	Syas.g_00593	Pral.g_01491
OG0000640	Syas.g_00592	Pral.g_01492
OG0000641	Syas.g_00587	Pral.g_01496
OG0000642	Syas.g_00586	Pral.g_01497
OG0000643	Syas.g_00585	Pral.g_01498
OG0000644	Syas.g_00584	Pral.g_01499
OG0000645	Syas.g_00583	Pral.g_01500
OG0000646	Syas.g_00580	Pral.g_01502
OG0000647	Syas.g_00578	Pral.g_01504
OG0000648	Syas.g_00576	Pral.g_01506
OG0000649	Syas.g_00575	Pral.g_01507
OG0000650	Syas.g_00574	Pral.g_01508
OG0000651	Syas.g_00573	Pral.g_01509
OG0000652	Syas.g_00572	Pral.g_01510
OG0000653	Syas.g_00570	Pral.g_01512
OG0000654	Syas.g_00569	Pral.g_01513
OG0000655	Syas.g_00568	Pral.g_01514
OG0000656	Syas.g_00565	Pral.g_01517
OG0000657	Syas.g_00232	Pral.g_01524
OG0000658	Syas.g_00235	Pral.g_01525
OG0000659	Syas.g_00236	Pral.g_01526
OG0000660	Syas.g_00240	Pral.g_01530
OG0000661	Syas.g_00242	Pral.g_01532
OG0000662	Syas.g_00281	Pral.g_01534
OG0000663	Syas.g_00284	Pral.g_01536
OG0000664	Syas.g_00287	Pral.g_01537
OG0000665	Syas.g_00385	Pral.g_01543
OG0000666	Syas.g_01362	Pral.g_01544
OG0000667	Syas.g_00088	Pral.g_01548
OG0000668	Syas.g_00221	Pral.g_01820
OG0000669	Syas.g_00684	Pral.g_01809
OG0000670	Syas.g_00681	Pral.g_01806
OG0000671	Syas.g_00679	Pral.g_01804
OG0000672	Syas.g_00676	Pral.g_01801
OG0000673	Syas.g_00673	Pral.g_01798
OG0000674	Syas.g_00671	Pral.g_01796
OG0000675	Syas.g_00670	Pral.g_01795
OG0000676	Syas.g_00668	Pral.g_01793
OG0000677	Syas.g_00667	Pral.g_01792
OG0000678	Syas.g_00660	Pral.g_01790
OG0000679	Syas.g_00629	Pral.g_01786
OG0000680	Syas.g_00628	Pral.g_01785
OG0000681	Syas.g_00625	Pral.g_01782
OG0000682	Syas.g_00624	Pral.g_01781
OG0000683	Syas.g_00623	Pral.g_01780
OG0000684	Syas.g_00621	Pral.g_01778
OG0000685	Syas.g_00187	Pral.g_01776
OG0000686	Syas.g_00619	Pral.g_01775
OG0000687	Syas.g_00618	Pral.g_01774
OG0000688	Syas.g_00612	Pral.g_01474
OG0000689	Syas.g_00610	Pral.g_01475
OG0000690	Syas.g_00609	Pral.g_01476
OG0000691	Syas.g_00608	Pral.g_01477
OG0000692	Syas.g_00606	Pral.g_01479
OG0000693	Syas.g_00604	Pral.g_01480
OG0000694	Syas.g_00603	Pral.g_01481
OG0000695	Syas.g_00410	Pral.g_01654
OG0000696	Syas.g_00411	Pral.g_01653
OG0000697	Syas.g_00413	Pral.g_01652
OG0000698	Syas.g_00417	Pral.g_01649
OG0000699	Syas.g_00419	Pral.g_01647
OG0000700	Syas.g_00420	Pral.g_01646
OG0000701	Syas.g_00421	Pral.g_01645
OG0000702	Syas.g_00437	Pral.g_01643
OG0000703	Syas.g_00438	Pral.g_01642
OG0000704	Syas.g_00446	Pral.g_01640
OG0000705	Syas.g_00453	Pral.g_01634
OG0000706	Syas.g_00454	Pral.g_01633
OG0000707	Syas.g_00455	Pral.g_01632
OG0000708	Syas.g_00458	Pral.g_01630
OG0000709	Syas.g_00466	Pral.g_01626
OG0000710	Syas.g_00497	Pral.g_01623
OG0000711	Syas.g_00546	Pral.g_01579
OG0000712	Syas.g_00548	Pral.g_01580
OG0000713	Syas.g_00549	Pral.g_01581
OG0000714	Syas.g_00551	Pral.g_01582
OG0000715	Syas.g_00553	Pral.g_01584
OG0000716	Syas.g_00556	Pral.g_01586
OG0000717	Syas.g_00557	Pral.g_01587
OG0000718	Syas.g_00561	Pral.g_01590
OG0000719	Syas.g_00223	Pral.g_01592
OG0000720	Syas.g_00209	Pral.g_01603
OG0000721	Syas.g_00207	Pral.g_01607
OG0000722	Syas.g_00206	Pral.g_01608
OG0000723	Syas.g_00196	Pral.g_01575
OG0000724	Syas.g_00999	Pral.g_01566
OG0000725	Syas.g_01024	Pral.g_01560
OG0000726	Syas.g_01025	Pral.g_01559
OG0000727	Syas.g_01026	Pral.g_01558
OG0000728	Syas.g_01028	Pral.g_01556
OG0000729	Syas.g_02145	Pral.g_01311
OG0000730	Syas.g_01544	Pral.g_01324
OG0000731	Syas.g_01532	Pral.g_00692
OG0000732	Syas.g_02086	Pral.g_00348
OG0000733	Syas.g_00096	Pral.g_00077
OG0000734	Syas.g_02414	Pral.g_01351
OG0000735	Syas.g_01201	Pral.g_01353
OG0000736	Syas.g_01200	Pral.g_01354
OG0000737	Syas.g_01199	Pral.g_01355
OG0000738	Syas.g_01193	Pral.g_01359
OG0000739	Syas.g_01192	Pral.g_01360
OG0000740	Syas.g_01191	Pral.g_01361
OG0000741	Syas.g_01188	Pral.g_01363
OG0000742	Syas.g_01185	Pral.g_01366
OG0000743	Syas.g_01182	Pral.g_01368
OG0000744	Syas.g_01181	Pral.g_01369
OG0000745	Syas.g_01178	Pral.g_01370
OG0000746	Syas.g_01176	Pral.g_01372
OG0000747	Syas.g_01174	Pral.g_01373
OG0000748	Syas.g_01146	Pral.g_01378
OG0000749	Syas.g_01144	Pral.g_01379
OG0000750	Syas.g_01143	Pral.g_01380
OG0000751	Syas.g_01138	Pral.g_01383
OG0000752	Syas.g_01136	Pral.g_01385
OG0000753	Syas.g_01133	Pral.g_01388
OG0000754	Syas.g_01128	Pral.g_01391
OG0000755	Syas.g_01117	Pral.g_01399
OG0000756	Syas.g_01116	Pral.g_01400
OG0000757	Syas.g_01108	Pral.g_01406
OG0000758	Syas.g_01107	Pral.g_01407
OG0000759	Syas.g_01106	Pral.g_01408
OG0000760	Syas.g_01105	Pral.g_01409
OG0000761	Syas.g_01104	Pral.g_01410
OG0000762	Syas.g_01102	Pral.g_01411
OG0000763	Syas.g_01091	Pral.g_01413
OG0000764	Syas.g_01090	Pral.g_01414
OG0000765	Syas.g_01076	Pral.g_01423
OG0000766	Syas.g_01075	Pral.g_01424
OG0000767	Syas.g_01073	Pral.g_01426
OG0000768	Syas.g_01072	Pral.g_01427
OG0000769	Syas.g_01070	Pral.g_01429
OG0000770	Syas.g_01067	Pral.g_00456
OG0000771	Syas.g_00993	Pral.g_01064
OG0000772	Syas.g_01461	Pral.g_01893
OG0000773	Syas.g_00002	Pral.g_01290
OG0000774	Syas.g_02862	Pral.g_01288
OG0000775	Syas.g_02860	Pral.g_01286
OG0000776	Syas.g_02859	Pral.g_01285
OG0000777	Syas.g_02858	Pral.g_01284
OG0000778	Syas.g_02857	Pral.g_01283
OG0000779	Syas.g_02852	Pral.g_01279
OG0000780	Syas.g_02847	Pral.g_01278
OG0000781	Syas.g_02842	Pral.g_01275
OG0000782	Syas.g_02841	Pral.g_01274
OG0000783	Syas.g_02840	Pral.g_01273
OG0000784	Syas.g_02839	Pral.g_01272
OG0000785	Syas.g_02837	Pral.g_01270
OG0000786	Syas.g_02833	Pral.g_01267
OG0000787	Syas.g_02832	Pral.g_01266
OG0000788	Syas.g_00782	Pral.g_00440
OG0000789	Syas.g_01507	Pral.g_01060
OG0000790	Syas.g_01266	Pral.g_01217
OG0000791	Syas.g_01268	Pral.g_01215
OG0000792	Syas.g_01269	Pral.g_01214
OG0000793	Syas.g_01359	Pral.g_01211
OG0000794	Syas.g_01361	Pral.g_01210
OG0000795	Syas.g_01363	Pral.g_01209
OG0000796	Syas.g_01368	Pral.g_01205
OG0000797	Syas.g_01369	Pral.g_01204
OG0000799	Syas.g_02789	Pral.g_01184
OG0000800	Syas.g_02790	Pral.g_01183
OG0000801	Syas.g_02791	Pral.g_01182
OG0000802	Syas.g_02797	Pral.g_01180
OG0000803	Syas.g_02800	Pral.g_01178
OG0000804	Syas.g_02803	Pral.g_01177
OG0000805	Syas.g_02805	Pral.g_01175
OG0000806	Syas.g_02807	Pral.g_01173
OG0000807	Syas.g_02808	Pral.g_01172
OG0000808	Syas.g_02809	Pral.g_01171
OG0000809	Syas.g_02811	Pral.g_01167
OG0000810	Syas.g_02813	Pral.g_01166
OG0000811	Syas.g_02822	Pral.g_01158
OG0000812	Syas.g_02824	Pral.g_01156
OG0000813	Syas.g_02825	Pral.g_01155
OG0000814	Syas.g_02827	Pral.g_01153
OG0000815	Syas.g_02829	Pral.g_01152
OG0000816	Syas.g_02831	Pral.g_01150
OG0000817	Syas.g_02753	Pral.g_01149
OG0000818	Syas.g_01282	Pral.g_01144
OG0000819	Syas.g_01283	Pral.g_01143
OG0000820	Syas.g_01284	Pral.g_01142
OG0000821	Syas.g_01289	Pral.g_01137
OG0000822	Syas.g_01291	Pral.g_01136
OG0000823	Syas.g_01292	Pral.g_01135
OG0000824	Syas.g_01297	Pral.g_01132
OG0000825	Syas.g_01298	Pral.g_01131
OG0000826	Syas.g_01299	Pral.g_01130
OG0000827	Syas.g_01300	Pral.g_01129
OG0000828	Syas.g_01303	Pral.g_01126
OG0000829	Syas.g_01304	Pral.g_01125
OG0000830	Syas.g_01305	Pral.g_01124
OG0000831	Syas.g_01308	Pral.g_01122
OG0000832	Syas.g_01476	Pral.g_01110
OG0000833	Syas.g_02738	Pral.g_01101
OG0000834	Syas.g_02737	Pral.g_01100
OG0000835	Syas.g_02736	Pral.g_01099
OG0000836	Syas.g_02732	Pral.g_01098
OG0000837	Syas.g_02731	Pral.g_01097
OG0000838	Syas.g_02727	Pral.g_01094
OG0000839	Syas.g_02726	Pral.g_01093
OG0000840	Syas.g_02725	Pral.g_01092
OG0000841	Syas.g_02724	Pral.g_01091
OG0000842	Syas.g_02723	Pral.g_01090
OG0000843	Syas.g_02722	Pral.g_01089
OG0000844	Syas.g_02720	Pral.g_01088
OG0000845	Syas.g_02719	Pral.g_01087
OG0000846	Syas.g_02718	Pral.g_01086
OG0000847	Syas.g_02717	Pral.g_01085
OG0000848	Syas.g_02715	Pral.g_01084
OG0000849	Syas.g_02714	Pral.g_01083
OG0000850	Syas.g_02711	Pral.g_01081
OG0000851	Syas.g_02708	Pral.g_01080
OG0000852	Syas.g_02707	Pral.g_01079
OG0000853	Syas.g_02703	Pral.g_01074
OG0000854	Syas.g_02701	Pral.g_01072
OG0000855	Syas.g_02700	Pral.g_01071
OG0000856	Syas.g_00103	Pral.g_01058
OG0000857	Syas.g_00579	Pral.g_01503
OG0000858	Syas.g_02693	Pral.g_00100
OG0000859	Syas.g_02692	Pral.g_00101
OG0000860	Syas.g_02679	Pral.g_00109
OG0000861	Syas.g_02678	Pral.g_00110
OG0000862	Syas.g_02677	Pral.g_00111
OG0000863	Syas.g_02675	Pral.g_00113
OG0000864	Syas.g_02674	Pral.g_00114
OG0000865	Syas.g_02673	Pral.g_00115
OG0000866	Syas.g_02672	Pral.g_00116
OG0000867	Syas.g_02671	Pral.g_00117
OG0000868	Syas.g_02667	Pral.g_00119
OG0000869	Syas.g_02662	Pral.g_00122
OG0000870	Syas.g_02657	Pral.g_00127
OG0000871	Syas.g_02656	Pral.g_00128
OG0000872	Syas.g_02650	Pral.g_00129
OG0000873	Syas.g_02647	Pral.g_00132
OG0000874	Syas.g_02645	Pral.g_00135
OG0000875	Syas.g_02644	Pral.g_00136
OG0000876	Syas.g_00280	Pral.g_00137
OG0000877	Syas.g_02603	Pral.g_00139
OG0000878	Syas.g_02602	Pral.g_00140
OG0000879	Syas.g_02601	Pral.g_00141
OG0000880	Syas.g_02600	Pral.g_00142
OG0000881	Syas.g_02596	Pral.g_00146
OG0000882	Syas.g_02591	Pral.g_00151
OG0000883	Syas.g_02586	Pral.g_00154
OG0000884	Syas.g_02584	Pral.g_00156
OG0000885	Syas.g_02583	Pral.g_00157
OG0000886	Syas.g_02582	Pral.g_00158
OG0000887	Syas.g_02581	Pral.g_00159
OG0000888	Syas.g_02579	Pral.g_00161
OG0000889	Syas.g_02577	Pral.g_00163
OG0000890	Syas.g_02574	Pral.g_00164
OG0000891	Syas.g_02573	Pral.g_00165
OG0000892	Syas.g_02571	Pral.g_00167
OG0000893	Syas.g_01677	Pral.g_00170
OG0000894	Syas.g_01667	Pral.g_00173
OG0000895	Syas.g_01663	Pral.g_00177
OG0000896	Syas.g_01662	Pral.g_00178
OG0000897	Syas.g_01660	Pral.g_00180
OG0000898	Syas.g_01659	Pral.g_00181
OG0000899	Syas.g_01658	Pral.g_00182
OG0000900	Syas.g_01657	Pral.g_00183
OG0000901	Syas.g_01652	Pral.g_00187
OG0000902	Syas.g_01651	Pral.g_00189
OG0000903	Syas.g_01637	Pral.g_00193
OG0000904	Syas.g_01642	Pral.g_00198
OG0000905	Syas.g_01647	Pral.g_00191
OG0000906	Syas.g_01649	Pral.g_00190
OG0000907	Syas.g_01635	Pral.g_00200
OG0000908	Syas.g_01632	Pral.g_00203
OG0000909	Syas.g_01631	Pral.g_00204
OG0000910	Syas.g_01630	Pral.g_00205
OG0000911	Syas.g_01628	Pral.g_00207
OG0000912	Syas.g_01627	Pral.g_00208
OG0000913	Syas.g_01626	Pral.g_00209
OG0000914	Syas.g_01625	Pral.g_00210
OG0000915	Syas.g_01623	Pral.g_00211
OG0000916	Syas.g_01622	Pral.g_00212
OG0000917	Syas.g_01621	Pral.g_00213
OG0000918	Syas.g_01620	Pral.g_00214
OG0000919	Syas.g_01619	Pral.g_00215
OG0000920	Syas.g_01618	Pral.g_00216
OG0000921	Syas.g_01617	Pral.g_00217
OG0000922	Syas.g_01616	Pral.g_00218
OG0000923	Syas.g_01612	Pral.g_00222
OG0000924	Syas.g_01611	Pral.g_00223
OG0000925	Syas.g_01610	Pral.g_00224
OG0000926	Syas.g_01609	Pral.g_00225
OG0000927	Syas.g_01607	Pral.g_00227
OG0000928	Syas.g_01606	Pral.g_00228
OG0000929	Syas.g_01605	Pral.g_00229
OG0000930	Syas.g_01604	Pral.g_00230
OG0000931	Syas.g_01603	Pral.g_00232
OG0000932	Syas.g_01602	Pral.g_01190
OG0000933	Syas.g_01596	Pral.g_00236
OG0000934	Syas.g_01594	Pral.g_00238
OG0000935	Syas.g_01593	Pral.g_00239
OG0000936	Syas.g_01592	Pral.g_00240
OG0000937	Syas.g_01591	Pral.g_00241
OG0000938	Syas.g_01588	Pral.g_00244
OG0000939	Syas.g_01587	Pral.g_00245
OG0000940	Syas.g_01580	Pral.g_00252
OG0000941	Syas.g_01578	Pral.g_00254
OG0000942	Syas.g_01576	Pral.g_00256
OG0000943	Syas.g_01575	Pral.g_00257
OG0000944	Syas.g_01573	Pral.g_00259
OG0000945	Syas.g_01572	Pral.g_00260
OG0000946	Syas.g_01565	Pral.g_00266
OG0000947	Syas.g_01562	Pral.g_00268
OG0000948	Syas.g_01561	Pral.g_00269
OG0000949	Syas.g_02213	Pral.g_00272
OG0000950	Syas.g_02197	Pral.g_00278
OG0000951	Syas.g_02190	Pral.g_00282
OG0000952	Syas.g_02186	Pral.g_00286
OG0000953	Syas.g_02182	Pral.g_00290
OG0000954	Syas.g_02174	Pral.g_00294
OG0000955	Syas.g_02173	Pral.g_00295
OG0000956	Syas.g_02171	Pral.g_00297
OG0000957	Syas.g_02158	Pral.g_00303
OG0000958	Syas.g_02157	Pral.g_00304
OG0000959	Syas.g_02154	Pral.g_00308
OG0000960	Syas.g_02153	Pral.g_00309
OG0000961	Syas.g_02345	Pral.g_00312
OG0000962	Syas.g_02146	Pral.g_00314
OG0000963	Syas.g_02143	Pral.g_00318
OG0000964	Syas.g_02142	Pral.g_00319
OG0000965	Syas.g_02141	Pral.g_00320
OG0000966	Syas.g_02112	Pral.g_00326
OG0000967	Syas.g_02108	Pral.g_00330
OG0000968	Syas.g_02106	Pral.g_00332
OG0000969	Syas.g_02104	Pral.g_00333
OG0000970	Syas.g_02103	Pral.g_00334
OG0000971	Syas.g_02101	Pral.g_00335
OG0000972	Syas.g_02100	Pral.g_00336
OG0000973	Syas.g_02099	Pral.g_00337
OG0000974	Syas.g_02098	Pral.g_00338
OG0000975	Syas.g_02097	Pral.g_00339
OG0000976	Syas.g_02096	Pral.g_00340
OG0000977	Syas.g_02094	Pral.g_00341
OG0000978	Syas.g_02093	Pral.g_00342
OG0000979	Syas.g_02090	Pral.g_00345
OG0000980	Syas.g_02087	Pral.g_00347
OG0000981	Syas.g_02084	Pral.g_00350
OG0000982	Syas.g_01882	Pral.g_00352
OG0000983	Syas.g_01883	Pral.g_00353
OG0000984	Syas.g_01884	Pral.g_00354
OG0000985	Syas.g_01888	Pral.g_00357
OG0000986	Syas.g_01891	Pral.g_00359
OG0000987	Syas.g_01897	Pral.g_00360
OG0000988	Syas.g_01902	Pral.g_00363
OG0000989	Syas.g_01908	Pral.g_00367
OG0000990	Syas.g_01937	Pral.g_00373
OG0000991	Syas.g_01939	Pral.g_00374
OG0000992	Syas.g_01943	Pral.g_00377
OG0000993	Syas.g_01945	Pral.g_00378
OG0000994	Syas.g_01948	Pral.g_00379
OG0000995	Syas.g_01955	Pral.g_00383
OG0000996	Syas.g_01977	Pral.g_00384
OG0000997	Syas.g_01993	Pral.g_00386
OG0000998	Syas.g_01995	Pral.g_00388
OG0000999	Syas.g_01996	Pral.g_00389
OG0001000	Syas.g_02000	Pral.g_00392
OG0001001	Syas.g_02006	Pral.g_00396
OG0001002	Syas.g_02014	Pral.g_00401
OG0001003	Syas.g_02016	Pral.g_00402
OG0001004	Syas.g_02017	Pral.g_00403
OG0001005	Syas.g_02018	Pral.g_00404
OG0001006	Syas.g_02032	Pral.g_00408
OG0001007	Syas.g_02034	Pral.g_00410
OG0001008	Syas.g_01496	Pral.g_00657
OG0001009	Syas.g_02065	Pral.g_01017
OG0001010	Syas.g_02066	Pral.g_01016
OG0001011	Syas.g_02068	Pral.g_01014
OG0001012	Syas.g_00152	Pral.g_01001
OG0001013	Syas.g_01866	Pral.g_00994
OG0001014	Syas.g_01857	Pral.g_00991
OG0001015	Syas.g_01856	Pral.g_00990
OG0001016	Syas.g_02517	Pral.g_00974
OG0001017	Syas.g_02511	Pral.g_00970
OG0001018	Syas.g_02509	Pral.g_00968
OG0001019	Syas.g_02469	Pral.g_00958
OG0001020	Syas.g_02443	Pral.g_00957
OG0001021	Syas.g_02437	Pral.g_00956
OG0001022	Syas.g_02434	Pral.g_00953
OG0001023	Syas.g_02433	Pral.g_00952
OG0001024	Syas.g_00135	Pral.g_00949
OG0001025	Syas.g_02424	Pral.g_00942
OG0001026	Syas.g_02412	Pral.g_00934
OG0001027	Syas.g_02408	Pral.g_00933
OG0001028	Syas.g_02405	Pral.g_00931
OG0001029	Syas.g_02403	Pral.g_00930
OG0001030	Syas.g_02384	Pral.g_00914
OG0001031	Syas.g_02293	Pral.g_00857
OG0001032	Syas.g_02290	Pral.g_00856
OG0001033	Syas.g_02239	Pral.g_00836
OG0001034	Syas.g_02556	Pral.g_00804
OG0001035	Syas.g_01704	Pral.g_00784
OG0001036	Syas.g_01709	Pral.g_00780
OG0001037	Syas.g_01711	Pral.g_00779
OG0001038	Syas.g_01751	Pral.g_00761
OG0001039	Syas.g_01754	Pral.g_00758
OG0001041	Syas.g_01761	Pral.g_00751
OG0001042	Syas.g_01821	Pral.g_00734
OG0001043	Syas.g_01817	Pral.g_00733
OG0001044	Syas.g_01542	Pral.g_00699
OG0001045	Syas.g_01529	Pral.g_00690
OG0001046	Syas.g_00532	Pral.g_01039
OG0001047	Syas.g_01494	Pral.g_00655
OG0001048	Syas.g_01493	Pral.g_00654
OG0001049	Syas.g_02742	Pral.g_00651
OG0001050	Syas.g_02743	Pral.g_00650
OG0001051	Syas.g_02744	Pral.g_00649
OG0001052	Syas.g_01337	Pral.g_00621
OG0001053	Syas.g_01250	Pral.g_00608
OG0001055	Syas.g_01210	Pral.g_00573
OG0001056	Syas.g_00068	Pral.g_00554
OG0001057	Syas.g_00763	Pral.g_00549
OG0001058	Syas.g_00787	Pral.g_00541
OG0001059	Syas.g_00791	Pral.g_00537
OG0001060	Syas.g_00797	Pral.g_00530
OG0001061	Syas.g_00816	Pral.g_00514
OG0001062	Syas.g_00819	Pral.g_00512
OG0001063	Syas.g_00830	Pral.g_00510
OG0001064	Syas.g_00831	Pral.g_00509
OG0001065	Syas.g_00832	Pral.g_00508
OG0001066	Syas.g_00833	Pral.g_00507
OG0001067	Syas.g_00834	Pral.g_00506
OG0001068	Syas.g_00835	Pral.g_00505
OG0001069	Syas.g_00836	Pral.g_00504
OG0001070	Syas.g_00840	Pral.g_00502
OG0001071	Syas.g_00841	Pral.g_00501
OG0001072	Syas.g_00844	Pral.g_00499
OG0001073	Syas.g_00855	Pral.g_00485
OG0001074	Syas.g_00157	Pral.g_00472
OG0001075	Syas.g_00163	Pral.g_00471
OG0001076	Syas.g_00113	Pral.g_00464
OG0001077	Syas.g_00101	Pral.g_00459
OG0001078	Syas.g_00745	Pral.g_01437
OG0001079	Syas.g_00729	Pral.g_01448
OG0001080	Syas.g_00717	Pral.g_01454
OG0001081	Syas.g_00715	Pral.g_01456
OG0001082	Syas.g_00714	Pral.g_01457
OG0001083	Syas.g_00707	Pral.g_01462
OG0001084	Syas.g_00706	Pral.g_01463
OG0001085	Syas.g_00693	Pral.g_01772
OG0001086	Syas.g_00691	Pral.g_01771
OG0001087	Syas.g_00071	Pral.g_01753
OG0001088	Syas.g_01060	Pral.g_01752
OG0001089	Syas.g_01039	Pral.g_01741
OG0001090	Syas.g_00980	Pral.g_01728
OG0001091	Syas.g_00979	Pral.g_01726
OG0001092	Syas.g_00178	Pral.g_01725
OG0001093	Syas.g_00184	Pral.g_01720
OG0001095	Syas.g_00582	Pral.g_01501
OG0001097	Syas.g_00243	Pral.g_01533
OG0001098	Syas.g_00880	Pral.g_01552
OG0001099	Syas.g_02404	Pral.g_01815
OG0001100	Syas.g_00682	Pral.g_01807
OG0001101	Syas.g_00680	Pral.g_01805
OG0001102	Syas.g_00677	Pral.g_01802
OG0001103	Syas.g_00675	Pral.g_01800
OG0001104	Syas.g_00620	Pral.g_01777
OG0001105	Syas.g_00617	Pral.g_01773
OG0001106	Syas.g_00447	Pral.g_01639
OG0001107	Syas.g_00459	Pral.g_01629
OG0001108	Syas.g_00494	Pral.g_01625
OG0001109	Syas.g_00496	Pral.g_01624
OG0001110	Syas.g_00498	Pral.g_01622
OG0001111	Syas.g_00500	Pral.g_01621
OG0001112	Syas.g_00503	Pral.g_01620
OG0001113	Syas.g_00504	Pral.g_01619
OG0001114	Syas.g_00505	Pral.g_01618
OG0001115	Syas.g_00527	Pral.g_01616
OG0001116	Syas.g_00529	Pral.g_01615
OG0001117	Syas.g_00530	Pral.g_01614
OG0001118	Syas.g_00531	Pral.g_01613
OG0001119	Syas.g_00533	Pral.g_01612
OG0001120	Syas.g_00539	Pral.g_01611
OG0001122	Syas.g_00222	Pral.g_01593
OG0001123	Syas.g_00214	Pral.g_01598
OG0001124	Syas.g_00212	Pral.g_01600
OG0001125	Syas.g_00210	Pral.g_01602
OG0001126	Syas.g_00991	Pral.g_01571
OG0001127	Syas.g_00992	Pral.g_01570
OG0001128	Syas.g_00995	Pral.g_01569
OG0001129	Syas.g_00997	Pral.g_01568
OG0001130	Syas.g_00998	Pral.g_01567
OG0001131	Syas.g_01401	Pral.g_01321
OG0001132	Syas.g_00525	Pral.g_01033
OG0001133	Syas.g_00109	Pral.g_01314
OG0001136	Syas.g_01187	Pral.g_01364
OG0001138	Syas.g_01114	Pral.g_01401
OG0001139	Syas.g_01112	Pral.g_01403
OG0001141	Syas.g_01110	Pral.g_01404
OG0001142	Syas.g_01109	Pral.g_01405
OG0001143	Syas.g_01092	Pral.g_01412
OG0001144	Syas.g_01084	Pral.g_01417
OG0001145	Syas.g_02867	Pral.g_01289
OG0001146	Syas.g_02846	Pral.g_01277
OG0001147	Syas.g_01329	Pral.g_01235
OG0001148	Syas.g_01263	Pral.g_01220
OG0001149	Syas.g_01264	Pral.g_01219
OG0001150	Syas.g_01265	Pral.g_01218
OG0001151	Syas.g_01366	Pral.g_01207
OG0001152	Syas.g_01367	Pral.g_01206
OG0001153	Syas.g_01301	Pral.g_01128
OG0001154	Syas.g_01302	Pral.g_01127
OG0001155	Syas.g_01478	Pral.g_01108
OG0001156	Syas.g_01489	Pral.g_01105
OG0001157	Syas.g_01490	Pral.g_01104
OG0001158	Syas.g_01491	Pral.g_01103
OG0001159	Syas.g_01492	Pral.g_01102
OG0001160	Syas.g_02705	Pral.g_01076
OG0001161	Syas.g_02030	Pral.g_00045
OG0001163	Syas.g_02697	Pral.g_00098
OG0001164	Syas.g_02691	Pral.g_00102
OG0001165	Syas.g_02686	Pral.g_00105
OG0001166	Syas.g_02658	Pral.g_00126
OG0001167	Syas.g_01046	Pral.g_00143
OG0001168	Syas.g_02597	Pral.g_00145
OG0001169	Syas.g_02595	Pral.g_00147
OG0001170	Syas.g_02593	Pral.g_00149
OG0001171	Syas.g_02580	Pral.g_00160
OG0001172	Syas.g_01665	Pral.g_00175
OG0001173	Syas.g_01664	Pral.g_00176
OG0001174	Syas.g_01656	Pral.g_00184
OG0001175	Syas.g_01655	Pral.g_00185
OG0001176	Syas.g_01638	Pral.g_00194
OG0001177	Syas.g_01640	Pral.g_00196
OG0001178	Syas.g_02676	Pral.g_00112
OG0001179	Syas.g_01608	Pral.g_00226
OG0001180	Syas.g_01583	Pral.g_00249
OG0001181	Syas.g_01579	Pral.g_00253
OG0001182	Syas.g_01571	Pral.g_00261
OG0001183	Syas.g_01564	Pral.g_00267
OG0001184	Syas.g_02188	Pral.g_00284
OG0001185	Syas.g_02162	Pral.g_00300
