Orthogroup	Syas	Syai
OG0000606	Syas.g_00716	Syai.g_01221
OG0000607	Syas.g_00713	Syai.g_01224
OG0000608	Syas.g_00712	Syai.g_01225
OG0000609	Syas.g_00710	Syai.g_01227
OG0000610	Syas.g_00702	Syai.g_01234
OG0000611	Syas.g_00699	Syai.g_01237
OG0000612	Syas.g_00698	Syai.g_01238
OG0000613	Syas.g_01825	Syai.g_00196
OG0000614	Syas.g_01044	Syai.g_01981
OG0000615	Syas.g_00650	Syai.g_01286
OG0000616	Syas.g_02011	Syai.g_02914
OG0000617	Syas.g_00180	Syai.g_01393
OG0000618	Syas.g_00181	Syai.g_01394
OG0000619	Syas.g_00182	Syai.g_01395
OG0000620	Syas.g_00188	Syai.g_01402
OG0000621	Syas.g_00189	Syai.g_01403
OG0000622	Syas.g_00190	Syai.g_01404
OG0000623	Syas.g_00191	Syai.g_01405
OG0000624	Syas.g_00192	Syai.g_01407
OG0000625	Syas.g_00193	Syai.g_01408
OG0000626	Syas.g_00194	Syai.g_01409
OG0000627	Syas.g_00372	Syai.g_01575
OG0000628	Syas.g_00373	Syai.g_01573
OG0000629	Syas.g_00376	Syai.g_01570
OG0000630	Syas.g_00397	Syai.g_01566
OG0000631	Syas.g_00405	Syai.g_01557
OG0000632	Syas.g_00406	Syai.g_01556
OG0000633	Syas.g_00407	Syai.g_01555
OG0000634	Syas.g_00600	Syai.g_01317
OG0000635	Syas.g_00599	Syai.g_01318
OG0000636	Syas.g_00597	Syai.g_01320
OG0000637	Syas.g_00595	Syai.g_01322
OG0000638	Syas.g_00594	Syai.g_01323
OG0000639	Syas.g_00593	Syai.g_01324
OG0000640	Syas.g_00592	Syai.g_01325
OG0000641	Syas.g_00587	Syai.g_01329
OG0000642	Syas.g_00586	Syai.g_01330
OG0000643	Syas.g_00585	Syai.g_01349
OG0000644	Syas.g_00584	Syai.g_01350
OG0000645	Syas.g_00583	Syai.g_01352
OG0000646	Syas.g_00580	Syai.g_01355
OG0000647	Syas.g_00578	Syai.g_01357
OG0000648	Syas.g_00576	Syai.g_01362
OG0000649	Syas.g_00575	Syai.g_01363
OG0000650	Syas.g_00574	Syai.g_01364
OG0000651	Syas.g_00573	Syai.g_01365
OG0000652	Syas.g_00572	Syai.g_01366
OG0000653	Syas.g_00570	Syai.g_01368
OG0000654	Syas.g_00569	Syai.g_01369
OG0000655	Syas.g_00568	Syai.g_01370
OG0000656	Syas.g_00565	Syai.g_01373
OG0000657	Syas.g_00232	Syai.g_02045
OG0000658	Syas.g_00235	Syai.g_02049
OG0000659	Syas.g_00236	Syai.g_02050
OG0000660	Syas.g_00240	Syai.g_02054
OG0000662	Syas.g_00281	Syai.g_02058
OG0000663	Syas.g_00284	Syai.g_02061
OG0000664	Syas.g_00287	Syai.g_02062
OG0000665	Syas.g_00385	Syai.g_02431
OG0000666	Syas.g_01362	Syai.g_01610
OG0000667	Syas.g_00088	Syai.g_01724
OG0000668	Syas.g_00221	Syai.g_01436
OG0000669	Syas.g_00684	Syai.g_01251
OG0000670	Syas.g_00681	Syai.g_00561
OG0000671	Syas.g_00679	Syai.g_01255
OG0000672	Syas.g_00676	Syai.g_01259
OG0000673	Syas.g_00673	Syai.g_01262
OG0000674	Syas.g_00671	Syai.g_01264
OG0000675	Syas.g_00670	Syai.g_01265
OG0000676	Syas.g_00668	Syai.g_01275
OG0000677	Syas.g_00667	Syai.g_01276
OG0000678	Syas.g_00660	Syai.g_01279
OG0000679	Syas.g_00629	Syai.g_01288
OG0000680	Syas.g_00628	Syai.g_01289
OG0000681	Syas.g_00625	Syai.g_01292
OG0000682	Syas.g_00624	Syai.g_01293
OG0000683	Syas.g_00623	Syai.g_01294
OG0000684	Syas.g_00621	Syai.g_01299
OG0000685	Syas.g_00187	Syai.g_01301
OG0000686	Syas.g_00619	Syai.g_01302
OG0000687	Syas.g_00618	Syai.g_01303
OG0000688	Syas.g_00612	Syai.g_01307
OG0000689	Syas.g_00610	Syai.g_01309
OG0000690	Syas.g_00609	Syai.g_01310
OG0000691	Syas.g_00608	Syai.g_01311
OG0000692	Syas.g_00606	Syai.g_01312
OG0000693	Syas.g_00604	Syai.g_01313
OG0000694	Syas.g_00603	Syai.g_01314
OG0000695	Syas.g_00410	Syai.g_01553
OG0000696	Syas.g_00411	Syai.g_01552
OG0000697	Syas.g_00413	Syai.g_01550
OG0000698	Syas.g_00417	Syai.g_01547
OG0000699	Syas.g_00419	Syai.g_01545
OG0000700	Syas.g_00420	Syai.g_01544
OG0000701	Syas.g_00421	Syai.g_01543
OG0000702	Syas.g_00437	Syai.g_01521
OG0000703	Syas.g_00438	Syai.g_01520
OG0000704	Syas.g_00446	Syai.g_01518
OG0000705	Syas.g_00453	Syai.g_01511
OG0000706	Syas.g_00454	Syai.g_01510
OG0000707	Syas.g_00455	Syai.g_01509
OG0000708	Syas.g_00458	Syai.g_01506
OG0000709	Syas.g_00466	Syai.g_01497
OG0000710	Syas.g_00497	Syai.g_01487
OG0000711	Syas.g_00546	Syai.g_01456
OG0000712	Syas.g_00548	Syai.g_01454
OG0000713	Syas.g_00549	Syai.g_01453
OG0000714	Syas.g_00551	Syai.g_01451
OG0000715	Syas.g_00553	Syai.g_01449
OG0000716	Syas.g_00556	Syai.g_01445
OG0000717	Syas.g_00557	Syai.g_01444
OG0000718	Syas.g_00561	Syai.g_01440
OG0000719	Syas.g_00223	Syai.g_01438
OG0000720	Syas.g_00209	Syai.g_01425
OG0000721	Syas.g_00207	Syai.g_01423
OG0000722	Syas.g_00206	Syai.g_01422
OG0000723	Syas.g_00196	Syai.g_01411
OG0000724	Syas.g_00999	Syai.g_02013
OG0000725	Syas.g_01024	Syai.g_02004
OG0000726	Syas.g_01025	Syai.g_02003
OG0000727	Syas.g_01026	Syai.g_02002
OG0000728	Syas.g_01028	Syai.g_02000
OG0000729	Syas.g_02145	Syai.g_00097
OG0000730	Syas.g_01544	Syai.g_00483
OG0000731	Syas.g_01532	Syai.g_00495
OG0000732	Syas.g_02086	Syai.g_00058
OG0000733	Syas.g_00096	Syai.g_02805
OG0000734	Syas.g_02414	Syai.g_02548
OG0000735	Syas.g_01201	Syai.g_02159
OG0000736	Syas.g_01200	Syai.g_02158
OG0000737	Syas.g_01199	Syai.g_02157
OG0000738	Syas.g_01193	Syai.g_02152
OG0000739	Syas.g_01192	Syai.g_02151
OG0000740	Syas.g_01191	Syai.g_02150
OG0000741	Syas.g_01188	Syai.g_02147
OG0000742	Syas.g_01185	Syai.g_02145
OG0000743	Syas.g_01182	Syai.g_02143
OG0000744	Syas.g_01181	Syai.g_02142
OG0000745	Syas.g_01178	Syai.g_02140
OG0000746	Syas.g_01176	Syai.g_02138
OG0000747	Syas.g_01174	Syai.g_02137
OG0000748	Syas.g_01146	Syai.g_02125
OG0000749	Syas.g_01144	Syai.g_02123
OG0000750	Syas.g_01143	Syai.g_02122
OG0000751	Syas.g_01138	Syai.g_02116
OG0000752	Syas.g_01136	Syai.g_02114
OG0000753	Syas.g_01133	Syai.g_02111
OG0000754	Syas.g_01128	Syai.g_01750
OG0000755	Syas.g_01117	Syai.g_01760
OG0000756	Syas.g_01116	Syai.g_01761
OG0000757	Syas.g_01108	Syai.g_01769
OG0000758	Syas.g_01107	Syai.g_01770
OG0000759	Syas.g_01106	Syai.g_01771
OG0000760	Syas.g_01105	Syai.g_01772
OG0000761	Syas.g_01104	Syai.g_01775
OG0000762	Syas.g_01102	Syai.g_01777
OG0000763	Syas.g_01091	Syai.g_01779
OG0000764	Syas.g_01090	Syai.g_01780
OG0000765	Syas.g_01076	Syai.g_01797
OG0000766	Syas.g_01075	Syai.g_01798
OG0000767	Syas.g_01073	Syai.g_01800
OG0000768	Syas.g_01072	Syai.g_01801
OG0000769	Syas.g_01070	Syai.g_01803
OG0000770	Syas.g_01067	Syai.g_01822
OG0000771	Syas.g_00993	Syai.g_02019
OG0000772	Syas.g_01461	Syai.g_01639
OG0000773	Syas.g_00002	Syai.g_02164
OG0000774	Syas.g_02862	Syai.g_02168
OG0000775	Syas.g_02860	Syai.g_02172
OG0000776	Syas.g_02859	Syai.g_02173
OG0000777	Syas.g_02858	Syai.g_02174
OG0000778	Syas.g_02857	Syai.g_02175
OG0000779	Syas.g_02852	Syai.g_02181
OG0000780	Syas.g_02847	Syai.g_02184
OG0000781	Syas.g_02842	Syai.g_02188
OG0000782	Syas.g_02841	Syai.g_02189
OG0000783	Syas.g_02840	Syai.g_02190
OG0000784	Syas.g_02839	Syai.g_02191
OG0000785	Syas.g_02837	Syai.g_02193
OG0000786	Syas.g_02833	Syai.g_00816
OG0000787	Syas.g_02832	Syai.g_00815
OG0000788	Syas.g_00782	Syai.g_01117
OG0000789	Syas.g_01507	Syai.g_01596
OG0000790	Syas.g_01266	Syai.g_00623
OG0000791	Syas.g_01268	Syai.g_00621
OG0000792	Syas.g_01269	Syai.g_00620
OG0000793	Syas.g_01359	Syai.g_00615
OG0000794	Syas.g_01361	Syai.g_00614
OG0000795	Syas.g_01363	Syai.g_00613
OG0000796	Syas.g_01368	Syai.g_00609
OG0000797	Syas.g_01369	Syai.g_00608
OG0000798	Syas.g_01750	Syai.g_00262
OG0000799	Syas.g_02789	Syai.g_00996
OG0000800	Syas.g_02790	Syai.g_00993
OG0000801	Syas.g_02791	Syai.g_00992
OG0000802	Syas.g_02797	Syai.g_00988
OG0000803	Syas.g_02800	Syai.g_00983
OG0000804	Syas.g_02803	Syai.g_00980
OG0000805	Syas.g_02805	Syai.g_00965
OG0000806	Syas.g_02807	Syai.g_00963
OG0000807	Syas.g_02808	Syai.g_00961
OG0000808	Syas.g_02809	Syai.g_00960
OG0000809	Syas.g_02811	Syai.g_00957
OG0000810	Syas.g_02813	Syai.g_00956
OG0000811	Syas.g_02822	Syai.g_00950
OG0000812	Syas.g_02824	Syai.g_00948
OG0000813	Syas.g_02825	Syai.g_00947
OG0000814	Syas.g_02827	Syai.g_00945
OG0000815	Syas.g_02829	Syai.g_00944
OG0000816	Syas.g_02831	Syai.g_00942
OG0000817	Syas.g_02753	Syai.g_00941
OG0000818	Syas.g_01282	Syai.g_00935
OG0000819	Syas.g_01283	Syai.g_00934
OG0000820	Syas.g_01284	Syai.g_00933
OG0000821	Syas.g_01289	Syai.g_00916
OG0000822	Syas.g_01291	Syai.g_00914
OG0000823	Syas.g_01292	Syai.g_00913
OG0000824	Syas.g_01297	Syai.g_00907
OG0000825	Syas.g_01298	Syai.g_00906
OG0000826	Syas.g_01299	Syai.g_00905
OG0000827	Syas.g_01300	Syai.g_00904
OG0000828	Syas.g_01303	Syai.g_00900
OG0000829	Syas.g_01304	Syai.g_00899
OG0000830	Syas.g_01305	Syai.g_00898
OG0000831	Syas.g_01308	Syai.g_00896
OG0000832	Syas.g_01476	Syai.g_02296
OG0000833	Syas.g_02738	Syai.g_02305
OG0000834	Syas.g_02737	Syai.g_02307
OG0000835	Syas.g_02736	Syai.g_02308
OG0000836	Syas.g_02732	Syai.g_02312
OG0000837	Syas.g_02731	Syai.g_02313
OG0000838	Syas.g_02727	Syai.g_02323
OG0000839	Syas.g_02726	Syai.g_02324
OG0000840	Syas.g_02725	Syai.g_02325
OG0000841	Syas.g_02724	Syai.g_02326
OG0000842	Syas.g_02723	Syai.g_02327
OG0000843	Syas.g_02722	Syai.g_02328
OG0000844	Syas.g_02720	Syai.g_02330
OG0000845	Syas.g_02719	Syai.g_02331
OG0000846	Syas.g_02718	Syai.g_02332
OG0000847	Syas.g_02717	Syai.g_02333
OG0000848	Syas.g_02715	Syai.g_02335
OG0000849	Syas.g_02714	Syai.g_02336
OG0000850	Syas.g_02711	Syai.g_02339
OG0000851	Syas.g_02708	Syai.g_02352
OG0000852	Syas.g_02707	Syai.g_02353
OG0000853	Syas.g_02703	Syai.g_02357
OG0000854	Syas.g_02701	Syai.g_02359
OG0000855	Syas.g_02700	Syai.g_02360
OG0000856	Syas.g_00103	Syai.g_01078
OG0000857	Syas.g_00579	Syai.g_01356
OG0000858	Syas.g_02693	Syai.g_02366
OG0000859	Syas.g_02692	Syai.g_02367
OG0000860	Syas.g_02679	Syai.g_02380
OG0000861	Syas.g_02678	Syai.g_02381
OG0000862	Syas.g_02677	Syai.g_02382
OG0000863	Syas.g_02675	Syai.g_02385
OG0000864	Syas.g_02674	Syai.g_02386
OG0000865	Syas.g_02673	Syai.g_02387
OG0000866	Syas.g_02672	Syai.g_02388
OG0000867	Syas.g_02671	Syai.g_02389
OG0000868	Syas.g_02667	Syai.g_02392
OG0000869	Syas.g_02662	Syai.g_02396
OG0000870	Syas.g_02657	Syai.g_02401
OG0000871	Syas.g_02656	Syai.g_02402
OG0000872	Syas.g_02650	Syai.g_02409
OG0000873	Syas.g_02647	Syai.g_02412
OG0000874	Syas.g_02645	Syai.g_02408
OG0000875	Syas.g_02644	Syai.g_02416
OG0000876	Syas.g_00280	Syai.g_02243
OG0000877	Syas.g_02603	Syai.g_02250
OG0000878	Syas.g_02602	Syai.g_02251
OG0000879	Syas.g_02601	Syai.g_02252
OG0000880	Syas.g_02600	Syai.g_02253
OG0000881	Syas.g_02596	Syai.g_02257
OG0000882	Syas.g_02591	Syai.g_02262
OG0000883	Syas.g_02586	Syai.g_02264
OG0000884	Syas.g_02584	Syai.g_02266
OG0000885	Syas.g_02583	Syai.g_02267
OG0000886	Syas.g_02582	Syai.g_02268
OG0000887	Syas.g_02581	Syai.g_02269
OG0000888	Syas.g_02579	Syai.g_02271
OG0000889	Syas.g_02577	Syai.g_02273
OG0000890	Syas.g_02574	Syai.g_02279
OG0000891	Syas.g_02573	Syai.g_02280
OG0000892	Syas.g_02571	Syai.g_02282
OG0000893	Syas.g_01677	Syai.g_00318
OG0000894	Syas.g_01667	Syai.g_00321
OG0000895	Syas.g_01663	Syai.g_00325
OG0000896	Syas.g_01662	Syai.g_00326
OG0000897	Syas.g_01660	Syai.g_00328
OG0000898	Syas.g_01659	Syai.g_00329
OG0000899	Syas.g_01658	Syai.g_00330
OG0000900	Syas.g_01657	Syai.g_00331
OG0000901	Syas.g_01652	Syai.g_00336
OG0000902	Syas.g_01651	Syai.g_00338
OG0000903	Syas.g_01637	Syai.g_00353
OG0000904	Syas.g_01642	Syai.g_00348
OG0000905	Syas.g_01647	Syai.g_00342
OG0000906	Syas.g_01649	Syai.g_00340
OG0000907	Syas.g_01635	Syai.g_00358
OG0000908	Syas.g_01632	Syai.g_00361
OG0000909	Syas.g_01631	Syai.g_00362
OG0000910	Syas.g_01630	Syai.g_00363
OG0000911	Syas.g_01628	Syai.g_00365
OG0000912	Syas.g_01627	Syai.g_00366
OG0000913	Syas.g_01626	Syai.g_00367
OG0000914	Syas.g_01625	Syai.g_00368
OG0000915	Syas.g_01623	Syai.g_00370
OG0000916	Syas.g_01622	Syai.g_00371
OG0000917	Syas.g_01621	Syai.g_00372
OG0000918	Syas.g_01620	Syai.g_00373
OG0000919	Syas.g_01619	Syai.g_00374
OG0000920	Syas.g_01618	Syai.g_00375
OG0000921	Syas.g_01617	Syai.g_00376
OG0000922	Syas.g_01616	Syai.g_00377
OG0000923	Syas.g_01612	Syai.g_00381
OG0000924	Syas.g_01611	Syai.g_00382
OG0000925	Syas.g_01610	Syai.g_00383
OG0000926	Syas.g_01609	Syai.g_00384
OG0000927	Syas.g_01607	Syai.g_00386
OG0000928	Syas.g_01606	Syai.g_00387
OG0000929	Syas.g_01605	Syai.g_00388
OG0000930	Syas.g_01604	Syai.g_00389
OG0000931	Syas.g_01603	Syai.g_00390
OG0000932	Syas.g_01602	Syai.g_00391
OG0000933	Syas.g_01596	Syai.g_00397
OG0000934	Syas.g_01594	Syai.g_00399
OG0000935	Syas.g_01593	Syai.g_00400
OG0000936	Syas.g_01592	Syai.g_00401
OG0000937	Syas.g_01591	Syai.g_00402
OG0000938	Syas.g_01588	Syai.g_00405
OG0000939	Syas.g_01587	Syai.g_00406
OG0000940	Syas.g_01580	Syai.g_00413
OG0000941	Syas.g_01578	Syai.g_00415
OG0000942	Syas.g_01576	Syai.g_00417
OG0000943	Syas.g_01575	Syai.g_00418
OG0000944	Syas.g_01573	Syai.g_00420
OG0000945	Syas.g_01572	Syai.g_00422
OG0000946	Syas.g_01565	Syai.g_00428
OG0000947	Syas.g_01562	Syai.g_00431
OG0000948	Syas.g_01561	Syai.g_00432
OG0000949	Syas.g_02213	Syai.g_00174
OG0000950	Syas.g_02197	Syai.g_00163
OG0000951	Syas.g_02190	Syai.g_00158
OG0000952	Syas.g_02186	Syai.g_00136
OG0000953	Syas.g_02182	Syai.g_00132
OG0000954	Syas.g_02174	Syai.g_00127
OG0000955	Syas.g_02173	Syai.g_00126
OG0000956	Syas.g_02171	Syai.g_00124
OG0000957	Syas.g_02158	Syai.g_00113
OG0000958	Syas.g_02157	Syai.g_00112
OG0000959	Syas.g_02154	Syai.g_00108
OG0000960	Syas.g_02153	Syai.g_00107
OG0000961	Syas.g_02345	Syai.g_00100
OG0000962	Syas.g_02146	Syai.g_00098
OG0000963	Syas.g_02143	Syai.g_00094
OG0000964	Syas.g_02142	Syai.g_00093
OG0000965	Syas.g_02141	Syai.g_00092
OG0000966	Syas.g_02112	Syai.g_00082
OG0000967	Syas.g_02108	Syai.g_00077
OG0000968	Syas.g_02106	Syai.g_00085
OG0000969	Syas.g_02104	Syai.g_00080
OG0000970	Syas.g_02103	Syai.g_00079
OG0000971	Syas.g_02101	Syai.g_00074
OG0000972	Syas.g_02100	Syai.g_00073
OG0000973	Syas.g_02099	Syai.g_00072
OG0000974	Syas.g_02098	Syai.g_00071
OG0000975	Syas.g_02097	Syai.g_00070
OG0000976	Syas.g_02096	Syai.g_00069
OG0000977	Syas.g_02094	Syai.g_00067
OG0000978	Syas.g_02093	Syai.g_00065
OG0000979	Syas.g_02090	Syai.g_00062
OG0000980	Syas.g_02087	Syai.g_00059
OG0000981	Syas.g_02084	Syai.g_00056
OG0000982	Syas.g_01882	Syai.g_02777
OG0000983	Syas.g_01883	Syai.g_02778
OG0000984	Syas.g_01884	Syai.g_02779
OG0000985	Syas.g_01888	Syai.g_02781
OG0000986	Syas.g_01891	Syai.g_02784
OG0000987	Syas.g_01897	Syai.g_02786
OG0000988	Syas.g_01902	Syai.g_02790
OG0000989	Syas.g_01908	Syai.g_02797
OG0000990	Syas.g_01937	Syai.g_02825
OG0000991	Syas.g_01939	Syai.g_02827
OG0000992	Syas.g_01943	Syai.g_02830
OG0000993	Syas.g_01945	Syai.g_02831
OG0000994	Syas.g_01948	Syai.g_02834
OG0000995	Syas.g_01955	Syai.g_02840
OG0000996	Syas.g_01977	Syai.g_02891
OG0000997	Syas.g_01993	Syai.g_02900
OG0000998	Syas.g_01995	Syai.g_02902
OG0000999	Syas.g_01996	Syai.g_02903
OG0001000	Syas.g_02000	Syai.g_02906
OG0001001	Syas.g_02006	Syai.g_02911
OG0001002	Syas.g_02014	Syai.g_02918
OG0001003	Syas.g_02016	Syai.g_02919
OG0001004	Syas.g_02017	Syai.g_02920
OG0001005	Syas.g_02018	Syai.g_02921
OG0001006	Syas.g_02032	Syai.g_02931
OG0001007	Syas.g_02034	Syai.g_02933
OG0001008	Syas.g_01496	Syai.g_02227
OG0001009	Syas.g_02065	Syai.g_00034
OG0001010	Syas.g_02066	Syai.g_00035
OG0001011	Syas.g_02068	Syai.g_00037
OG0001012	Syas.g_00152	Syai.g_02773
OG0001013	Syas.g_01866	Syai.g_02750
OG0001014	Syas.g_01857	Syai.g_02726
OG0001015	Syas.g_01856	Syai.g_02725
OG0001016	Syas.g_02517	Syai.g_02479
OG0001017	Syas.g_02511	Syai.g_02485
OG0001018	Syas.g_02509	Syai.g_02487
OG0001019	Syas.g_02469	Syai.g_02508
OG0001020	Syas.g_02443	Syai.g_02516
OG0001021	Syas.g_02437	Syai.g_02523
OG0001022	Syas.g_02434	Syai.g_02528
OG0001023	Syas.g_02433	Syai.g_02529
OG0001024	Syas.g_00135	Syai.g_02533
OG0001025	Syas.g_02424	Syai.g_02540
OG0001026	Syas.g_02412	Syai.g_02550
OG0001027	Syas.g_02408	Syai.g_02555
OG0001028	Syas.g_02405	Syai.g_02557
OG0001029	Syas.g_02403	Syai.g_02559
OG0001030	Syas.g_02384	Syai.g_02580
OG0001031	Syas.g_02293	Syai.g_02656
OG0001032	Syas.g_02290	Syai.g_02658
OG0001033	Syas.g_02239	Syai.g_02685
OG0001034	Syas.g_02556	Syai.g_00537
OG0001035	Syas.g_01704	Syai.g_00295
OG0001036	Syas.g_01709	Syai.g_00290
OG0001037	Syas.g_01711	Syai.g_00288
OG0001038	Syas.g_01751	Syai.g_00261
OG0001039	Syas.g_01754	Syai.g_00258
OG0001041	Syas.g_01761	Syai.g_00250
OG0001042	Syas.g_01821	Syai.g_00225
OG0001043	Syas.g_01817	Syai.g_00221
OG0001044	Syas.g_01542	Syai.g_00485
OG0001045	Syas.g_01529	Syai.g_00498
OG0001046	Syas.g_00532	Syai.g_01471
OG0001047	Syas.g_01494	Syai.g_02225
OG0001048	Syas.g_01493	Syai.g_02224
OG0001049	Syas.g_02742	Syai.g_02215
OG0001050	Syas.g_02743	Syai.g_02214
OG0001051	Syas.g_02744	Syai.g_02213
OG0001052	Syas.g_01337	Syai.g_00861
OG0001053	Syas.g_01250	Syai.g_00641
OG0001054	Syas.g_01231	Syai.g_00658
OG0001055	Syas.g_01210	Syai.g_00679
OG0001056	Syas.g_00068	Syai.g_00713
OG0001057	Syas.g_00763	Syai.g_00721
OG0001058	Syas.g_00787	Syai.g_00734
OG0001059	Syas.g_00791	Syai.g_00738
OG0001060	Syas.g_00797	Syai.g_00744
OG0001061	Syas.g_00816	Syai.g_00765
OG0001062	Syas.g_00819	Syai.g_00767
OG0001063	Syas.g_00830	Syai.g_00774
OG0001064	Syas.g_00831	Syai.g_00775
OG0001065	Syas.g_00832	Syai.g_00776
OG0001066	Syas.g_00833	Syai.g_00777
OG0001067	Syas.g_00834	Syai.g_00778
OG0001068	Syas.g_00835	Syai.g_00779
OG0001069	Syas.g_00836	Syai.g_00780
OG0001070	Syas.g_00840	Syai.g_00783
OG0001071	Syas.g_00841	Syai.g_00784
OG0001072	Syas.g_00844	Syai.g_00788
OG0001073	Syas.g_00855	Syai.g_00807
OG0001074	Syas.g_00157	Syai.g_01051
OG0001075	Syas.g_00163	Syai.g_01053
OG0001076	Syas.g_00113	Syai.g_01069
OG0001077	Syas.g_00101	Syai.g_01081
OG0001078	Syas.g_00745	Syai.g_01105
OG0001079	Syas.g_00729	Syai.g_01118
OG0001080	Syas.g_00717	Syai.g_01606
OG0001081	Syas.g_00715	Syai.g_01222
OG0001082	Syas.g_00714	Syai.g_01223
OG0001083	Syas.g_00707	Syai.g_01230
OG0001084	Syas.g_00706	Syai.g_01231
OG0001085	Syas.g_00693	Syai.g_01241
OG0001086	Syas.g_00691	Syai.g_01243
OG0001087	Syas.g_00071	Syai.g_01953
OG0001088	Syas.g_01060	Syai.g_01957
OG0001089	Syas.g_01039	Syai.g_01996
OG0001090	Syas.g_00980	Syai.g_01387
OG0001091	Syas.g_00979	Syai.g_01389
OG0001092	Syas.g_00178	Syai.g_01391
OG0001093	Syas.g_00184	Syai.g_01397
OG0001097	Syas.g_00243	Syai.g_02057
OG0001098	Syas.g_00880	Syai.g_01603
OG0001099	Syas.g_02404	Syai.g_02558
OG0001100	Syas.g_00682	Syai.g_01253
OG0001101	Syas.g_00680	Syai.g_01254
OG0001102	Syas.g_00677	Syai.g_01257
OG0001103	Syas.g_00675	Syai.g_01260
OG0001104	Syas.g_00620	Syai.g_01300
OG0001105	Syas.g_00617	Syai.g_01304
OG0001106	Syas.g_00447	Syai.g_01517
OG0001107	Syas.g_00459	Syai.g_01505
OG0001108	Syas.g_00494	Syai.g_01496
OG0001109	Syas.g_00496	Syai.g_01488
OG0001110	Syas.g_00498	Syai.g_01486
OG0001111	Syas.g_00500	Syai.g_01484
OG0001112	Syas.g_00503	Syai.g_01482
OG0001113	Syas.g_00504	Syai.g_01481
OG0001114	Syas.g_00505	Syai.g_01480
OG0001115	Syas.g_00527	Syai.g_01476
OG0001116	Syas.g_00529	Syai.g_01474
OG0001117	Syas.g_00530	Syai.g_01473
OG0001118	Syas.g_00531	Syai.g_01472
OG0001119	Syas.g_00533	Syai.g_01470
OG0001120	Syas.g_00539	Syai.g_01466
OG0001122	Syas.g_00222	Syai.g_01437
OG0001123	Syas.g_00214	Syai.g_01430
OG0001124	Syas.g_00212	Syai.g_01428
OG0001125	Syas.g_00210	Syai.g_01426
OG0001126	Syas.g_00991	Syai.g_02021
OG0001127	Syas.g_00992	Syai.g_02020
OG0001128	Syas.g_00995	Syai.g_02017
OG0001129	Syas.g_00997	Syai.g_02015
OG0001130	Syas.g_00998	Syai.g_02014
OG0001131	Syas.g_01401	Syai.g_01281
OG0001132	Syas.g_00525	Syai.g_01620
OG0001133	Syas.g_00109	Syai.g_01072
OG0001136	Syas.g_01187	Syai.g_02146
OG0001138	Syas.g_01114	Syai.g_01763
OG0001139	Syas.g_01112	Syai.g_01765
OG0001140	Syas.g_01111	Syai.g_01766
OG0001141	Syas.g_01110	Syai.g_01767
OG0001142	Syas.g_01109	Syai.g_01768
OG0001143	Syas.g_01092	Syai.g_01778
OG0001144	Syas.g_01084	Syai.g_01788
OG0001145	Syas.g_02867	Syai.g_02165
OG0001146	Syas.g_02846	Syai.g_02185
OG0001147	Syas.g_01329	Syai.g_00869
OG0001148	Syas.g_01263	Syai.g_00626
OG0001149	Syas.g_01264	Syai.g_00625
OG0001150	Syas.g_01265	Syai.g_00624
OG0001151	Syas.g_01366	Syai.g_00611
OG0001152	Syas.g_01367	Syai.g_00610
OG0001153	Syas.g_01301	Syai.g_00903
OG0001154	Syas.g_01302	Syai.g_00901
OG0001155	Syas.g_01478	Syai.g_02298
OG0001156	Syas.g_01489	Syai.g_02301
OG0001157	Syas.g_01490	Syai.g_02302
OG0001158	Syas.g_01491	Syai.g_02303
OG0001159	Syas.g_01492	Syai.g_02304
OG0001160	Syas.g_02705	Syai.g_02355
OG0001161	Syas.g_02030	Syai.g_02803
OG0001162	Syas.g_02473	Syai.g_01374
OG0001163	Syas.g_02697	Syai.g_02363
OG0001164	Syas.g_02691	Syai.g_02369
OG0001165	Syas.g_02686	Syai.g_02374
OG0001166	Syas.g_02658	Syai.g_02400
OG0001167	Syas.g_01046	Syai.g_02254
OG0001168	Syas.g_02597	Syai.g_02256
OG0001169	Syas.g_02595	Syai.g_02258
OG0001170	Syas.g_02593	Syai.g_02260
OG0001171	Syas.g_02580	Syai.g_02270
OG0001172	Syas.g_01665	Syai.g_00323
OG0001173	Syas.g_01664	Syai.g_00324
OG0001174	Syas.g_01656	Syai.g_00332
OG0001175	Syas.g_01655	Syai.g_00333
OG0001176	Syas.g_01638	Syai.g_00352
OG0001177	Syas.g_01640	Syai.g_00350
OG0001178	Syas.g_02676	Syai.g_02383
OG0001179	Syas.g_01608	Syai.g_00385
OG0001180	Syas.g_01583	Syai.g_00410
OG0001181	Syas.g_01579	Syai.g_00414
OG0001182	Syas.g_01571	Syai.g_00423
OG0001183	Syas.g_01564	Syai.g_00429
OG0001184	Syas.g_02188	Syai.g_00156
OG0001185	Syas.g_02162	Syai.g_00117
OG0001186	Syas.g_02113	Syai.g_00084
OG0001187	Syas.g_02111	Syai.g_00081
OG0001189	Syas.g_02089	Syai.g_00061
OG0001190	Syas.g_01881	Syai.g_02776
OG0001191	Syas.g_01900	Syai.g_02788
OG0001193	Syas.g_01952	Syai.g_02835
OG0001194	Syas.g_01953	Syai.g_02838
OG0001195	Syas.g_01954	Syai.g_02839
OG0001196	Syas.g_02010	Syai.g_02913
OG0001197	Syas.g_02012	Syai.g_02915
OG0001198	Syas.g_02031	Syai.g_02930
