Orthogroup	Syas	Syal
OG0000589	Syas.g_00121	Syal.g_02714
OG0000590	Syas.g_00120	Syal.g_02713
OG0000591	Syas.g_00106	Syal.g_02707
OG0000592	Syas.g_00105	Syal.g_02706
OG0000593	Syas.g_00750	Syal.g_02640
OG0000594	Syas.g_00749	Syal.g_02639
OG0000595	Syas.g_00748	Syal.g_02638
OG0000596	Syas.g_00743	Syal.g_02633
OG0000597	Syas.g_00740	Syal.g_02630
OG0000598	Syas.g_00739	Syal.g_02629
OG0000599	Syas.g_00732	Syal.g_02622
OG0000600	Syas.g_00731	Syal.g_02621
OG0000601	Syas.g_00730	Syal.g_02620
OG0000602	Syas.g_00725	Syal.g_02615
OG0000603	Syas.g_00724	Syal.g_02614
OG0000604	Syas.g_00721	Syal.g_02612
OG0000605	Syas.g_00719	Syal.g_02516
OG0000606	Syas.g_00716	Syal.g_02174
OG0000607	Syas.g_00713	Syal.g_02177
OG0000608	Syas.g_00712	Syal.g_02178
OG0000609	Syas.g_00710	Syal.g_02180
OG0000610	Syas.g_00702	Syal.g_02198
OG0000611	Syas.g_00699	Syal.g_02201
OG0000612	Syas.g_00698	Syal.g_02202
OG0000613	Syas.g_01825	Syal.g_01325
OG0000614	Syas.g_01044	Syal.g_01794
OG0000615	Syas.g_00650	Syal.g_02256
OG0000616	Syas.g_02011	Syal.g_00079
OG0000617	Syas.g_00180	Syal.g_01866
OG0000618	Syas.g_00181	Syal.g_01867
OG0000619	Syas.g_00182	Syal.g_02417
OG0000620	Syas.g_00188	Syal.g_02422
OG0000621	Syas.g_00189	Syal.g_02423
OG0000622	Syas.g_00190	Syal.g_02424
OG0000623	Syas.g_00191	Syal.g_02425
OG0000624	Syas.g_00192	Syal.g_02427
OG0000625	Syas.g_00193	Syal.g_02428
OG0000626	Syas.g_00194	Syal.g_02429
OG0000627	Syas.g_00372	Syal.g_02048
OG0000628	Syas.g_00373	Syal.g_02047
OG0000629	Syas.g_00376	Syal.g_02044
OG0000630	Syas.g_00397	Syal.g_02040
OG0000631	Syas.g_00405	Syal.g_02031
OG0000632	Syas.g_00406	Syal.g_02030
OG0000633	Syas.g_00407	Syal.g_02029
OG0000634	Syas.g_00600	Syal.g_02410
OG0000635	Syas.g_00599	Syal.g_02411
OG0000636	Syas.g_00597	Syal.g_02413
OG0000637	Syas.g_00595	Syal.g_02415
OG0000638	Syas.g_00594	Syal.g_02416
OG0000639	Syas.g_00593	Syal.g_01868
OG0000640	Syas.g_00592	Syal.g_01869
OG0000641	Syas.g_00587	Syal.g_01873
OG0000642	Syas.g_00586	Syal.g_01874
OG0000643	Syas.g_00585	Syal.g_01875
OG0000644	Syas.g_00584	Syal.g_01876
OG0000645	Syas.g_00583	Syal.g_01878
OG0000646	Syas.g_00580	Syal.g_01881
OG0000647	Syas.g_00578	Syal.g_01883
OG0000648	Syas.g_00576	Syal.g_02438
OG0000649	Syas.g_00575	Syal.g_02439
OG0000650	Syas.g_00574	Syal.g_02440
OG0000651	Syas.g_00573	Syal.g_02441
OG0000652	Syas.g_00572	Syal.g_02442
OG0000653	Syas.g_00570	Syal.g_02444
OG0000654	Syas.g_00569	Syal.g_02445
OG0000655	Syas.g_00568	Syal.g_02446
OG0000656	Syas.g_00565	Syal.g_02449
OG0000657	Syas.g_00232	Syal.g_02460
OG0000658	Syas.g_00235	Syal.g_02465
OG0000659	Syas.g_00236	Syal.g_02466
OG0000660	Syas.g_00240	Syal.g_02470
OG0000661	Syas.g_00242	Syal.g_02472
OG0000662	Syas.g_00281	Syal.g_02474
OG0000663	Syas.g_00284	Syal.g_02477
OG0000664	Syas.g_00287	Syal.g_02478
OG0000665	Syas.g_00385	Syal.g_02593
OG0000666	Syas.g_01362	Syal.g_02605
OG0000667	Syas.g_00088	Syal.g_02192
OG0000668	Syas.g_00221	Syal.g_01920
OG0000669	Syas.g_00684	Syal.g_02295
OG0000670	Syas.g_00681	Syal.g_02956
OG0000671	Syas.g_00679	Syal.g_02291
OG0000672	Syas.g_00676	Syal.g_02288
OG0000673	Syas.g_00673	Syal.g_02285
OG0000674	Syas.g_00671	Syal.g_02283
OG0000675	Syas.g_00670	Syal.g_02282
OG0000676	Syas.g_00668	Syal.g_02272
OG0000677	Syas.g_00667	Syal.g_02271
OG0000678	Syas.g_00660	Syal.g_02264
OG0000679	Syas.g_00629	Syal.g_02252
OG0000680	Syas.g_00628	Syal.g_02251
OG0000681	Syas.g_00625	Syal.g_02248
OG0000682	Syas.g_00624	Syal.g_02247
OG0000683	Syas.g_00623	Syal.g_02246
OG0000684	Syas.g_00621	Syal.g_02242
OG0000685	Syas.g_00187	Syal.g_02240
OG0000686	Syas.g_00619	Syal.g_02239
OG0000687	Syas.g_00618	Syal.g_02237
OG0000688	Syas.g_00612	Syal.g_02225
OG0000689	Syas.g_00610	Syal.g_02223
OG0000690	Syas.g_00609	Syal.g_02222
OG0000691	Syas.g_00608	Syal.g_02221
OG0000692	Syas.g_00606	Syal.g_02220
OG0000693	Syas.g_00604	Syal.g_02218
OG0000694	Syas.g_00603	Syal.g_02217
OG0000695	Syas.g_00410	Syal.g_02027
OG0000696	Syas.g_00411	Syal.g_02026
OG0000697	Syas.g_00413	Syal.g_02025
OG0000698	Syas.g_00417	Syal.g_02022
OG0000699	Syas.g_00419	Syal.g_02021
OG0000700	Syas.g_00420	Syal.g_02020
OG0000701	Syas.g_00421	Syal.g_02019
OG0000702	Syas.g_00437	Syal.g_02011
OG0000703	Syas.g_00438	Syal.g_02010
OG0000704	Syas.g_00446	Syal.g_02008
OG0000705	Syas.g_00453	Syal.g_01999
OG0000706	Syas.g_00454	Syal.g_01998
OG0000707	Syas.g_00455	Syal.g_01997
OG0000708	Syas.g_00458	Syal.g_01994
OG0000709	Syas.g_00466	Syal.g_01986
OG0000710	Syas.g_00497	Syal.g_01982
OG0000711	Syas.g_00546	Syal.g_01954
OG0000712	Syas.g_00548	Syal.g_01952
OG0000713	Syas.g_00549	Syal.g_01951
OG0000714	Syas.g_00551	Syal.g_01948
OG0000715	Syas.g_00553	Syal.g_01934
OG0000716	Syas.g_00556	Syal.g_01930
OG0000717	Syas.g_00557	Syal.g_01929
OG0000718	Syas.g_00561	Syal.g_01925
OG0000719	Syas.g_00223	Syal.g_01922
OG0000720	Syas.g_00209	Syal.g_01908
OG0000721	Syas.g_00207	Syal.g_01906
OG0000722	Syas.g_00206	Syal.g_01905
OG0000723	Syas.g_00196	Syal.g_02433
OG0000724	Syas.g_00999	Syal.g_01829
OG0000725	Syas.g_01024	Syal.g_01820
OG0000726	Syas.g_01025	Syal.g_01819
OG0000727	Syas.g_01026	Syal.g_01818
OG0000728	Syas.g_01028	Syal.g_01816
OG0000729	Syas.g_02145	Syal.g_01510
OG0000730	Syas.g_01544	Syal.g_00345
OG0000731	Syas.g_01532	Syal.g_00356
OG0000732	Syas.g_02086	Syal.g_00149
OG0000733	Syas.g_00096	Syal.g_01105
OG0000734	Syas.g_02414	Syal.g_00828
OG0000735	Syas.g_01201	Syal.g_01627
OG0000736	Syas.g_01200	Syal.g_01628
OG0000737	Syas.g_01199	Syal.g_01629
OG0000738	Syas.g_01193	Syal.g_01634
OG0000739	Syas.g_01192	Syal.g_01645
OG0000740	Syas.g_01191	Syal.g_01646
OG0000741	Syas.g_01188	Syal.g_01649
OG0000742	Syas.g_01185	Syal.g_01652
OG0000743	Syas.g_01182	Syal.g_01654
OG0000744	Syas.g_01181	Syal.g_01655
OG0000745	Syas.g_01178	Syal.g_01657
OG0000746	Syas.g_01176	Syal.g_01659
OG0000747	Syas.g_01174	Syal.g_01660
OG0000748	Syas.g_01146	Syal.g_01674
OG0000749	Syas.g_01144	Syal.g_01675
OG0000750	Syas.g_01143	Syal.g_01676
OG0000751	Syas.g_01138	Syal.g_01688
OG0000752	Syas.g_01136	Syal.g_01690
OG0000753	Syas.g_01133	Syal.g_01693
OG0000754	Syas.g_01128	Syal.g_01698
OG0000755	Syas.g_01117	Syal.g_01707
OG0000756	Syas.g_01116	Syal.g_01708
OG0000757	Syas.g_01108	Syal.g_01715
OG0000758	Syas.g_01107	Syal.g_01716
OG0000759	Syas.g_01106	Syal.g_01717
OG0000760	Syas.g_01105	Syal.g_01718
OG0000761	Syas.g_01104	Syal.g_01719
OG0000762	Syas.g_01102	Syal.g_01721
OG0000763	Syas.g_01091	Syal.g_01723
OG0000764	Syas.g_01090	Syal.g_01724
OG0000765	Syas.g_01076	Syal.g_01768
OG0000766	Syas.g_01075	Syal.g_01767
OG0000767	Syas.g_01073	Syal.g_01765
OG0000768	Syas.g_01072	Syal.g_01764
OG0000769	Syas.g_01070	Syal.g_01762
OG0000770	Syas.g_01067	Syal.g_01758
OG0000771	Syas.g_00993	Syal.g_01835
OG0000772	Syas.g_01461	Syal.g_01641
OG0000773	Syas.g_00002	Syal.g_01618
OG0000774	Syas.g_02862	Syal.g_01610
OG0000775	Syas.g_02860	Syal.g_01608
OG0000776	Syas.g_02859	Syal.g_01607
OG0000777	Syas.g_02858	Syal.g_01606
OG0000778	Syas.g_02857	Syal.g_01605
OG0000779	Syas.g_02852	Syal.g_01599
OG0000780	Syas.g_02847	Syal.g_01594
OG0000781	Syas.g_02842	Syal.g_01590
OG0000782	Syas.g_02841	Syal.g_01589
OG0000783	Syas.g_02840	Syal.g_01588
OG0000784	Syas.g_02839	Syal.g_01587
OG0000785	Syas.g_02837	Syal.g_01585
OG0000786	Syas.g_02833	Syal.g_01579
OG0000787	Syas.g_02832	Syal.g_01578
OG0000788	Syas.g_00782	Syal.g_02619
OG0000789	Syas.g_01507	Syal.g_02598
OG0000790	Syas.g_01266	Syal.g_02883
OG0000791	Syas.g_01268	Syal.g_02882
OG0000792	Syas.g_01269	Syal.g_02881
OG0000793	Syas.g_01359	Syal.g_02876
OG0000794	Syas.g_01361	Syal.g_02875
OG0000795	Syas.g_01363	Syal.g_02874
OG0000796	Syas.g_01368	Syal.g_02870
OG0000797	Syas.g_01369	Syal.g_02869
OG0000798	Syas.g_01750	Syal.g_01260
OG0000798	Syas.g_02134	Syal.g_01372
OG0000799	Syas.g_02789	Syal.g_01547
OG0000800	Syas.g_02790	Syal.g_01542
OG0000801	Syas.g_02791	Syal.g_01541
OG0000802	Syas.g_02797	Syal.g_01536
OG0000803	Syas.g_02800	Syal.g_00040
OG0000804	Syas.g_02803	Syal.g_00036
OG0000805	Syas.g_02805	Syal.g_00030
OG0000806	Syas.g_02807	Syal.g_00028
OG0000807	Syas.g_02808	Syal.g_00026
OG0000808	Syas.g_02809	Syal.g_00025
OG0000809	Syas.g_02811	Syal.g_00022
OG0000810	Syas.g_02813	Syal.g_00021
OG0000811	Syas.g_02822	Syal.g_00380
OG0000812	Syas.g_02824	Syal.g_00382
OG0000813	Syas.g_02825	Syal.g_00383
OG0000814	Syas.g_02827	Syal.g_00385
OG0000815	Syas.g_02829	Syal.g_00391
OG0000816	Syas.g_02831	Syal.g_00393
OG0000817	Syas.g_02753	Syal.g_00394
OG0000818	Syas.g_01282	Syal.g_00401
OG0000819	Syas.g_01283	Syal.g_00402
OG0000820	Syas.g_01284	Syal.g_00403
OG0000821	Syas.g_01289	Syal.g_00409
OG0000822	Syas.g_01291	Syal.g_00411
OG0000823	Syas.g_01292	Syal.g_00412
OG0000824	Syas.g_01297	Syal.g_00417
OG0000825	Syas.g_01298	Syal.g_00418
OG0000826	Syas.g_01299	Syal.g_00419
OG0000827	Syas.g_01300	Syal.g_00420
OG0000828	Syas.g_01303	Syal.g_00423
OG0000829	Syas.g_01304	Syal.g_00424
OG0000830	Syas.g_01305	Syal.g_00425
OG0000831	Syas.g_01308	Syal.g_00427
OG0000832	Syas.g_01476	Syal.g_02967
OG0000833	Syas.g_02738	Syal.g_02976
OG0000834	Syas.g_02737	Syal.g_02979
OG0000835	Syas.g_02736	Syal.g_02980
OG0000836	Syas.g_02732	Syal.g_02983
OG0000837	Syas.g_02731	Syal.g_02984
OG0000838	Syas.g_02727	Syal.g_02988
OG0000839	Syas.g_02726	Syal.g_02989
OG0000840	Syas.g_02725	Syal.g_02990
OG0000841	Syas.g_02724	Syal.g_02991
OG0000842	Syas.g_02723	Syal.g_02992
OG0000843	Syas.g_02722	Syal.g_02993
OG0000844	Syas.g_02720	Syal.g_02995
OG0000845	Syas.g_02719	Syal.g_02996
OG0000846	Syas.g_02718	Syal.g_02997
OG0000847	Syas.g_02717	Syal.g_02998
OG0000848	Syas.g_02715	Syal.g_03000
OG0000849	Syas.g_02714	Syal.g_03001
OG0000850	Syas.g_02711	Syal.g_03008
OG0000851	Syas.g_02708	Syal.g_00561
OG0000852	Syas.g_02707	Syal.g_00562
OG0000853	Syas.g_02703	Syal.g_00566
OG0000854	Syas.g_02701	Syal.g_00568
OG0000855	Syas.g_02700	Syal.g_00569
OG0000856	Syas.g_00103	Syal.g_02704
OG0000857	Syas.g_00579	Syal.g_01882
OG0000858	Syas.g_02693	Syal.g_00576
OG0000859	Syas.g_02692	Syal.g_00577
OG0000860	Syas.g_02679	Syal.g_00589
OG0000861	Syas.g_02678	Syal.g_00590
OG0000862	Syas.g_02677	Syal.g_00591
OG0000863	Syas.g_02675	Syal.g_00594
OG0000864	Syas.g_02674	Syal.g_00595
OG0000865	Syas.g_02673	Syal.g_00596
OG0000866	Syas.g_02672	Syal.g_00597
OG0000867	Syas.g_02671	Syal.g_00598
OG0000868	Syas.g_02667	Syal.g_00604
OG0000869	Syas.g_02662	Syal.g_00609
OG0000870	Syas.g_02657	Syal.g_00614
OG0000871	Syas.g_02656	Syal.g_00615
OG0000872	Syas.g_02650	Syal.g_00621
OG0000873	Syas.g_02647	Syal.g_00624
OG0000874	Syas.g_02645	Syal.g_00627
OG0000875	Syas.g_02644	Syal.g_00629
OG0000876	Syas.g_00280	Syal.g_00631
OG0000877	Syas.g_02603	Syal.g_00633
OG0000878	Syas.g_02602	Syal.g_00634
OG0000879	Syas.g_02601	Syal.g_00635
OG0000880	Syas.g_02600	Syal.g_00636
OG0000881	Syas.g_02596	Syal.g_00641
OG0000882	Syas.g_02591	Syal.g_00646
OG0000883	Syas.g_02586	Syal.g_00648
OG0000884	Syas.g_02584	Syal.g_00650
OG0000885	Syas.g_02583	Syal.g_00651
OG0000886	Syas.g_02582	Syal.g_00652
OG0000887	Syas.g_02581	Syal.g_00653
OG0000888	Syas.g_02579	Syal.g_00655
OG0000889	Syas.g_02577	Syal.g_00657
OG0000890	Syas.g_02574	Syal.g_00663
OG0000891	Syas.g_02573	Syal.g_00664
OG0000892	Syas.g_02571	Syal.g_00668
OG0000893	Syas.g_01677	Syal.g_00193
OG0000894	Syas.g_01667	Syal.g_00196
OG0000895	Syas.g_01663	Syal.g_00200
OG0000896	Syas.g_01662	Syal.g_00201
OG0000897	Syas.g_01660	Syal.g_00203
OG0000898	Syas.g_01659	Syal.g_00204
OG0000899	Syas.g_01658	Syal.g_00205
OG0000900	Syas.g_01657	Syal.g_00206
OG0000901	Syas.g_01652	Syal.g_00211
OG0000902	Syas.g_01651	Syal.g_00213
OG0000903	Syas.g_01637	Syal.g_00227
OG0000904	Syas.g_01642	Syal.g_00222
OG0000905	Syas.g_01647	Syal.g_00217
OG0000906	Syas.g_01649	Syal.g_00215
OG0000907	Syas.g_01635	Syal.g_00229
OG0000908	Syas.g_01632	Syal.g_00232
OG0000909	Syas.g_01631	Syal.g_00233
OG0000910	Syas.g_01630	Syal.g_00234
OG0000911	Syas.g_01628	Syal.g_00237
OG0000912	Syas.g_01627	Syal.g_00238
OG0000913	Syas.g_01626	Syal.g_00239
OG0000914	Syas.g_01625	Syal.g_00240
OG0000915	Syas.g_01623	Syal.g_00241
OG0000916	Syas.g_01622	Syal.g_00242
OG0000917	Syas.g_01621	Syal.g_00243
OG0000918	Syas.g_01620	Syal.g_00244
OG0000919	Syas.g_01619	Syal.g_00245
OG0000920	Syas.g_01618	Syal.g_00246
OG0000921	Syas.g_01617	Syal.g_00247
OG0000922	Syas.g_01616	Syal.g_00248
OG0000923	Syas.g_01612	Syal.g_00252
OG0000924	Syas.g_01611	Syal.g_00253
OG0000925	Syas.g_01610	Syal.g_00254
OG0000926	Syas.g_01609	Syal.g_00255
OG0000927	Syas.g_01607	Syal.g_00257
OG0000928	Syas.g_01606	Syal.g_00258
OG0000929	Syas.g_01605	Syal.g_00259
OG0000930	Syas.g_01604	Syal.g_00260
OG0000931	Syas.g_01603	Syal.g_00261
OG0000932	Syas.g_01602	Syal.g_00262
OG0000933	Syas.g_01596	Syal.g_00268
OG0000934	Syas.g_01594	Syal.g_00270
OG0000935	Syas.g_01593	Syal.g_00271
OG0000936	Syas.g_01592	Syal.g_00272
OG0000937	Syas.g_01591	Syal.g_00273
OG0000938	Syas.g_01588	Syal.g_00276
OG0000939	Syas.g_01587	Syal.g_00277
OG0000940	Syas.g_01580	Syal.g_00285
OG0000941	Syas.g_01578	Syal.g_00287
OG0000942	Syas.g_01576	Syal.g_00289
OG0000943	Syas.g_01575	Syal.g_00290
OG0000944	Syas.g_01573	Syal.g_00292
OG0000945	Syas.g_01572	Syal.g_00294
OG0000946	Syas.g_01565	Syal.g_00301
OG0000947	Syas.g_01562	Syal.g_00304
OG0000948	Syas.g_01561	Syal.g_00305
OG0000949	Syas.g_02213	Syal.g_01341
OG0000950	Syas.g_02197	Syal.g_01348
OG0000951	Syas.g_02190	Syal.g_01353
OG0000952	Syas.g_02186	Syal.g_01363
OG0000953	Syas.g_02182	Syal.g_01435
OG0000954	Syas.g_02174	Syal.g_01443
OG0000955	Syas.g_02173	Syal.g_01444
OG0000956	Syas.g_02171	Syal.g_01446
OG0000957	Syas.g_02158	Syal.g_01457
OG0000958	Syas.g_02157	Syal.g_01458
OG0000959	Syas.g_02154	Syal.g_01482
OG0000960	Syas.g_02153	Syal.g_01483
OG0000961	Syas.g_02345	Syal.g_01507
OG0000962	Syas.g_02146	Syal.g_01509
OG0000963	Syas.g_02143	Syal.g_01514
OG0000964	Syas.g_02142	Syal.g_01515
OG0000965	Syas.g_02141	Syal.g_01516
OG0000966	Syas.g_02112	Syal.g_00176
OG0000967	Syas.g_02108	Syal.g_00171
OG0000968	Syas.g_02106	Syal.g_00169
OG0000969	Syas.g_02104	Syal.g_00167
OG0000970	Syas.g_02103	Syal.g_00166
OG0000971	Syas.g_02101	Syal.g_00164
OG0000972	Syas.g_02100	Syal.g_00163
OG0000973	Syas.g_02099	Syal.g_00162
OG0000974	Syas.g_02098	Syal.g_00161
OG0000975	Syas.g_02097	Syal.g_00160
OG0000976	Syas.g_02096	Syal.g_00159
OG0000977	Syas.g_02094	Syal.g_00157
OG0000978	Syas.g_02093	Syal.g_00156
OG0000979	Syas.g_02090	Syal.g_00153
OG0000980	Syas.g_02087	Syal.g_00150
OG0000981	Syas.g_02084	Syal.g_00147
OG0000982	Syas.g_01882	Syal.g_01068
OG0000983	Syas.g_01883	Syal.g_01069
OG0000984	Syas.g_01884	Syal.g_01070
OG0000985	Syas.g_01888	Syal.g_01074
OG0000986	Syas.g_01891	Syal.g_01076
OG0000987	Syas.g_01897	Syal.g_01080
OG0000988	Syas.g_01902	Syal.g_01086
OG0000989	Syas.g_01908	Syal.g_01098
OG0000990	Syas.g_01937	Syal.g_01118
OG0000991	Syas.g_01939	Syal.g_01120
OG0000992	Syas.g_01943	Syal.g_01122
OG0000993	Syas.g_01945	Syal.g_01123
OG0000994	Syas.g_01948	Syal.g_01127
OG0000995	Syas.g_01955	Syal.g_01132
OG0000996	Syas.g_01977	Syal.g_01162
OG0000997	Syas.g_01993	Syal.g_01171
OG0000998	Syas.g_01995	Syal.g_01173
OG0000999	Syas.g_01996	Syal.g_01174
OG0001000	Syas.g_02000	Syal.g_01177
OG0001001	Syas.g_02006	Syal.g_01182
OG0001002	Syas.g_02014	Syal.g_00082
OG0001003	Syas.g_02016	Syal.g_00084
OG0001004	Syas.g_02017	Syal.g_00085
OG0001005	Syas.g_02018	Syal.g_00087
OG0001006	Syas.g_02032	Syal.g_00094
OG0001007	Syas.g_02034	Syal.g_00096
OG0001008	Syas.g_01496	Syal.g_00524
OG0001009	Syas.g_02065	Syal.g_00129
OG0001010	Syas.g_02066	Syal.g_00130
OG0001011	Syas.g_02068	Syal.g_00131
OG0001012	Syas.g_00152	Syal.g_01064
OG0001013	Syas.g_01866	Syal.g_01026
OG0001014	Syas.g_01857	Syal.g_01022
OG0001015	Syas.g_01856	Syal.g_01021
OG0001016	Syas.g_02517	Syal.g_00756
OG0001017	Syas.g_02511	Syal.g_00762
OG0001018	Syas.g_02509	Syal.g_00764
OG0001019	Syas.g_02469	Syal.g_00785
OG0001020	Syas.g_02443	Syal.g_00796
OG0001021	Syas.g_02437	Syal.g_00800
OG0001022	Syas.g_02434	Syal.g_00805
OG0001023	Syas.g_02433	Syal.g_00806
OG0001024	Syas.g_00135	Syal.g_00810
OG0001025	Syas.g_02424	Syal.g_00817
OG0001026	Syas.g_02412	Syal.g_00830
OG0001027	Syas.g_02408	Syal.g_00834
OG0001028	Syas.g_02405	Syal.g_00836
OG0001029	Syas.g_02403	Syal.g_00838
OG0001030	Syas.g_02384	Syal.g_00860
OG0001031	Syas.g_02293	Syal.g_00936
OG0001032	Syas.g_02290	Syal.g_00938
OG0001033	Syas.g_02239	Syal.g_00972
OG0001034	Syas.g_02556	Syal.g_00684
OG0001035	Syas.g_01704	Syal.g_01226
OG0001036	Syas.g_01709	Syal.g_01231
OG0001037	Syas.g_01711	Syal.g_01233
OG0001038	Syas.g_01751	Syal.g_01261
OG0001039	Syas.g_01754	Syal.g_01264
OG0001041	Syas.g_01761	Syal.g_01272
OG0001042	Syas.g_01821	Syal.g_01300
OG0001043	Syas.g_01817	Syal.g_01304
OG0001044	Syas.g_01542	Syal.g_00346
OG0001045	Syas.g_01529	Syal.g_00359
OG0001046	Syas.g_00532	Syal.g_01967
OG0001047	Syas.g_01494	Syal.g_00522
OG0001048	Syas.g_01493	Syal.g_00521
OG0001049	Syas.g_02742	Syal.g_00518
OG0001050	Syas.g_02743	Syal.g_00517
OG0001051	Syas.g_02744	Syal.g_00516
OG0001052	Syas.g_01337	Syal.g_00467
OG0001053	Syas.g_01250	Syal.g_02900
OG0001054	Syas.g_01231	Syal.g_02919
OG0001055	Syas.g_01210	Syal.g_02940
OG0001056	Syas.g_00068	Syal.g_02833
OG0001057	Syas.g_00763	Syal.g_01574
OG0001058	Syas.g_00787	Syal.g_02812
OG0001059	Syas.g_00791	Syal.g_02808
OG0001060	Syas.g_00797	Syal.g_02801
OG0001061	Syas.g_00816	Syal.g_02783
OG0001062	Syas.g_00819	Syal.g_02781
OG0001063	Syas.g_00830	Syal.g_02776
OG0001064	Syas.g_00831	Syal.g_02775
OG0001065	Syas.g_00832	Syal.g_02774
OG0001066	Syas.g_00833	Syal.g_02773
OG0001067	Syas.g_00834	Syal.g_02772
OG0001068	Syas.g_00835	Syal.g_02771
OG0001069	Syas.g_00836	Syal.g_02770
OG0001070	Syas.g_00840	Syal.g_02766
OG0001071	Syas.g_00841	Syal.g_02765
OG0001072	Syas.g_00844	Syal.g_02761
OG0001073	Syas.g_00855	Syal.g_02746
OG0001074	Syas.g_00157	Syal.g_02575
OG0001075	Syas.g_00163	Syal.g_02726
OG0001076	Syas.g_00113	Syal.g_02712
OG0001077	Syas.g_00101	Syal.g_02702
OG0001078	Syas.g_00745	Syal.g_02635
OG0001079	Syas.g_00729	Syal.g_02618
OG0001080	Syas.g_00717	Syal.g_02514
OG0001081	Syas.g_00715	Syal.g_02175
OG0001082	Syas.g_00714	Syal.g_02176
OG0001083	Syas.g_00707	Syal.g_02184
OG0001084	Syas.g_00706	Syal.g_02187
OG0001085	Syas.g_00693	Syal.g_02206
OG0001086	Syas.g_00691	Syal.g_02208
OG0001087	Syas.g_00071	Syal.g_01782
OG0001088	Syas.g_01060	Syal.g_01785
OG0001089	Syas.g_01039	Syal.g_01811
OG0001090	Syas.g_00980	Syal.g_01859
OG0001091	Syas.g_00979	Syal.g_01862
OG0001092	Syas.g_00178	Syal.g_01864
OG0001093	Syas.g_00184	Syal.g_02419
OG0001095	Syas.g_00582	Syal.g_01879
OG0001097	Syas.g_00243	Syal.g_02473
OG0001098	Syas.g_00880	Syal.g_02083
OG0001099	Syas.g_02404	Syal.g_00837
OG0001100	Syas.g_00682	Syal.g_02293
OG0001101	Syas.g_00680	Syal.g_02292
OG0001102	Syas.g_00677	Syal.g_02289
OG0001103	Syas.g_00675	Syal.g_02287
OG0001104	Syas.g_00620	Syal.g_02241
OG0001105	Syas.g_00617	Syal.g_02236
OG0001106	Syas.g_00447	Syal.g_02007
OG0001107	Syas.g_00459	Syal.g_01993
OG0001108	Syas.g_00494	Syal.g_01985
OG0001109	Syas.g_00496	Syal.g_01983
OG0001110	Syas.g_00498	Syal.g_01981
OG0001111	Syas.g_00500	Syal.g_01979
OG0001112	Syas.g_00503	Syal.g_01977
OG0001113	Syas.g_00504	Syal.g_02244
OG0001114	Syas.g_00505	Syal.g_01976
OG0001115	Syas.g_00527	Syal.g_01972
OG0001116	Syas.g_00529	Syal.g_01970
OG0001117	Syas.g_00530	Syal.g_01969
OG0001118	Syas.g_00531	Syal.g_01968
OG0001119	Syas.g_00533	Syal.g_01966
OG0001120	Syas.g_00539	Syal.g_01962
OG0001122	Syas.g_00222	Syal.g_01921
OG0001123	Syas.g_00214	Syal.g_01913
OG0001124	Syas.g_00212	Syal.g_01911
OG0001125	Syas.g_00210	Syal.g_01909
OG0001126	Syas.g_00991	Syal.g_01837
OG0001127	Syas.g_00992	Syal.g_01836
OG0001128	Syas.g_00995	Syal.g_01833
OG0001129	Syas.g_00997	Syal.g_01831
OG0001130	Syas.g_00998	Syal.g_01830
OG0001131	Syas.g_01401	Syal.g_02260
OG0001132	Syas.g_00525	Syal.g_02553
OG0001133	Syas.g_00109	Syal.g_02710
OG0001136	Syas.g_01187	Syal.g_01650
OG0001138	Syas.g_01114	Syal.g_01709
OG0001139	Syas.g_01112	Syal.g_01711
OG0001140	Syas.g_01111	Syal.g_01712
OG0001141	Syas.g_01110	Syal.g_01713
OG0001142	Syas.g_01109	Syal.g_01714
OG0001143	Syas.g_01092	Syal.g_01722
OG0001144	Syas.g_01084	Syal.g_01736
OG0001145	Syas.g_02867	Syal.g_01614
OG0001146	Syas.g_02846	Syal.g_01593
OG0001147	Syas.g_01329	Syal.g_00458
OG0001148	Syas.g_01263	Syal.g_02886
OG0001149	Syas.g_01264	Syal.g_02885
OG0001150	Syas.g_01265	Syal.g_02884
OG0001151	Syas.g_01366	Syal.g_02872
OG0001152	Syas.g_01367	Syal.g_02871
OG0001153	Syas.g_01301	Syal.g_00421
OG0001154	Syas.g_01302	Syal.g_00422
OG0001155	Syas.g_01478	Syal.g_02969
OG0001156	Syas.g_01489	Syal.g_02972
OG0001157	Syas.g_01490	Syal.g_02973
OG0001158	Syas.g_01491	Syal.g_02974
OG0001159	Syas.g_01492	Syal.g_02975
OG0001160	Syas.g_02705	Syal.g_00564
OG0001161	Syas.g_02030	Syal.g_01104
OG0001162	Syas.g_02473	Syal.g_01577
OG0001163	Syas.g_02697	Syal.g_00573
OG0001164	Syas.g_02691	Syal.g_00579
OG0001165	Syas.g_02686	Syal.g_00584
OG0001166	Syas.g_02658	Syal.g_00613
OG0001167	Syas.g_01046	Syal.g_00638
OG0001168	Syas.g_02597	Syal.g_00640
OG0001169	Syas.g_02595	Syal.g_00642
OG0001170	Syas.g_02593	Syal.g_00644
OG0001172	Syas.g_01665	Syal.g_00198
OG0001173	Syas.g_01664	Syal.g_00199
OG0001174	Syas.g_01656	Syal.g_00207
OG0001175	Syas.g_01655	Syal.g_00208
OG0001176	Syas.g_01638	Syal.g_00226
OG0001177	Syas.g_01640	Syal.g_00224
