Orthogroup	Prbk	Praf
OG0000554	Prbk.g_02626	Praf.g_01687
OG0000555	Prbk.g_02627	Praf.g_01688
OG0000556	Prbk.g_02628	Praf.g_01689
OG0000557	Prbk.g_02629	Praf.g_01690
OG0000558	Prbk.g_02631	Praf.g_01692
OG0000559	Prbk.g_02632	Praf.g_01693
OG0000560	Prbk.g_02634	Praf.g_01695
OG0000561	Prbk.g_02635	Praf.g_01696
OG0000562	Prbk.g_02637	Praf.g_01698
OG0000563	Prbk.g_02638	Praf.g_01699
OG0000564	Prbk.g_02639	Praf.g_01700
OG0000565	Prbk.g_02647	Praf.g_01708
OG0000566	Prbk.g_02648	Praf.g_01709
OG0000567	Prbk.g_02649	Praf.g_01710
OG0000568	Prbk.g_02650	Praf.g_01711
OG0000569	Prbk.g_02651	Praf.g_01713
OG0000570	Prbk.g_02654	Praf.g_01716
OG0000571	Prbk.g_02655	Praf.g_01717
OG0000572	Prbk.g_02656	Praf.g_01718
OG0000573	Prbk.g_00738	Praf.g_01722
OG0000574	Prbk.g_00729	Praf.g_01727
OG0000575	Prbk.g_00728	Praf.g_01728
OG0000576	Prbk.g_00727	Praf.g_01729
OG0000577	Prbk.g_00726	Praf.g_01730
OG0000578	Prbk.g_00725	Praf.g_01731
OG0000579	Prbk.g_00723	Praf.g_01733
OG0000580	Prbk.g_00720	Praf.g_01736
OG0000581	Prbk.g_00719	Praf.g_01737
OG0000582	Prbk.g_00718	Praf.g_01738
OG0000583	Prbk.g_00717	Praf.g_01739
OG0000584	Prbk.g_00715	Praf.g_01741
OG0000585	Prbk.g_00714	Praf.g_01742
OG0000586	Prbk.g_00712	Praf.g_01744
OG0000587	Prbk.g_00711	Praf.g_01745
OG0000588	Prbk.g_00708	Praf.g_01749
OG0000589	Prbk.g_00706	Praf.g_01751
OG0000590	Prbk.g_00478	Praf.g_02344
OG0000591	Prbk.g_01361	Praf.g_00371
OG0000592	Prbk.g_01767	Praf.g_01127
OG0000593	Prbk.g_00672	Praf.g_02570
OG0000594	Prbk.g_02509	Praf.g_01572
OG0000595	Prbk.g_01925	Praf.g_02180
OG0000596	Prbk.g_01805	Praf.g_01210
OG0000597	Prbk.g_01827	Praf.g_01230
OG0000598	Prbk.g_01821	Praf.g_01225
OG0000599	Prbk.g_01817	Praf.g_01221
OG0000600	Prbk.g_01816	Praf.g_01220
OG0000601	Prbk.g_01802	Praf.g_01207
OG0000602	Prbk.g_01801	Praf.g_01206
OG0000603	Prbk.g_01800	Praf.g_01205
OG0000604	Prbk.g_01760	Praf.g_01121
OG0000605	Prbk.g_01761	Praf.g_01122
OG0000606	Prbk.g_01764	Praf.g_01124
OG0000607	Prbk.g_01766	Praf.g_01126
OG0000608	Prbk.g_02429	Praf.g_01489
OG0000609	Prbk.g_02262	Praf.g_02767
OG0000610	Prbk.g_00169	Praf.g_00817
OG0000611	Prbk.g_00617	Praf.g_01303
OG0000612	Prbk.g_00616	Praf.g_01304
OG0000613	Prbk.g_00615	Praf.g_01305
OG0000614	Prbk.g_00614	Praf.g_01307
OG0000615	Prbk.g_00613	Praf.g_01308
OG0000616	Prbk.g_00612	Praf.g_01309
OG0000617	Prbk.g_00611	Praf.g_01310
OG0000618	Prbk.g_00610	Praf.g_01311
OG0000619	Prbk.g_00608	Praf.g_01313
OG0000620	Prbk.g_00607	Praf.g_01314
OG0000621	Prbk.g_00606	Praf.g_01315
OG0000622	Prbk.g_00605	Praf.g_01316
OG0000623	Prbk.g_00604	Praf.g_01317
OG0000624	Prbk.g_00603	Praf.g_01318
OG0000625	Prbk.g_00602	Praf.g_01319
OG0000626	Prbk.g_00601	Praf.g_01320
OG0000627	Prbk.g_02376	Praf.g_01441
OG0000628	Prbk.g_02375	Praf.g_01440
OG0000629	Prbk.g_02372	Praf.g_01437
OG0000630	Prbk.g_02371	Praf.g_01436
OG0000631	Prbk.g_02368	Praf.g_01433
OG0000632	Prbk.g_01780	Praf.g_01139
OG0000633	Prbk.g_01872	Praf.g_00710
OG0000634	Prbk.g_01863	Praf.g_00617
OG0000635	Prbk.g_02332	Praf.g_01400
OG0000636	Prbk.g_02333	Praf.g_01401
OG0000637	Prbk.g_02334	Praf.g_01402
OG0000638	Prbk.g_00865	Praf.g_02063
OG0000639	Prbk.g_01455	Praf.g_00360
OG0000640	Prbk.g_02367	Praf.g_01432
OG0000641	Prbk.g_02362	Praf.g_01429
OG0000642	Prbk.g_02361	Praf.g_01428
OG0000643	Prbk.g_02360	Praf.g_01427
OG0000644	Prbk.g_02462	Praf.g_01524
OG0000645	Prbk.g_02463	Praf.g_01525
OG0000646	Prbk.g_02464	Praf.g_01526
OG0000647	Prbk.g_02465	Praf.g_01527
OG0000648	Prbk.g_02467	Praf.g_01529
OG0000649	Prbk.g_02468	Praf.g_01530
OG0000650	Prbk.g_02469	Praf.g_01531
OG0000651	Prbk.g_02470	Praf.g_01532
OG0000652	Prbk.g_02471	Praf.g_01533
OG0000653	Prbk.g_02472	Praf.g_01534
OG0000654	Prbk.g_02474	Praf.g_01536
OG0000655	Prbk.g_02476	Praf.g_01538
OG0000656	Prbk.g_02477	Praf.g_01539
OG0000657	Prbk.g_02478	Praf.g_01540
OG0000658	Prbk.g_02479	Praf.g_01541
OG0000659	Prbk.g_02480	Praf.g_01542
OG0000660	Prbk.g_02481	Praf.g_01543
OG0000661	Prbk.g_02483	Praf.g_01545
OG0000662	Prbk.g_02486	Praf.g_01547
OG0000663	Prbk.g_02487	Praf.g_01548
OG0000664	Prbk.g_02488	Praf.g_01549
OG0000665	Prbk.g_02489	Praf.g_01550
OG0000666	Prbk.g_02490	Praf.g_01551
OG0000667	Prbk.g_02491	Praf.g_01552
OG0000668	Prbk.g_02492	Praf.g_01553
OG0000669	Prbk.g_02494	Praf.g_01557
OG0000670	Prbk.g_02495	Praf.g_01558
OG0000671	Prbk.g_02496	Praf.g_01559
OG0000672	Prbk.g_02497	Praf.g_01560
OG0000673	Prbk.g_02498	Praf.g_01561
OG0000674	Prbk.g_02499	Praf.g_01562
OG0000675	Prbk.g_02526	Praf.g_01585
OG0000676	Prbk.g_02527	Praf.g_01586
OG0000677	Prbk.g_02530	Praf.g_01590
OG0000678	Prbk.g_02532	Praf.g_01592
OG0000679	Prbk.g_02534	Praf.g_01594
OG0000680	Prbk.g_02535	Praf.g_01595
OG0000681	Prbk.g_02536	Praf.g_01596
OG0000682	Prbk.g_02537	Praf.g_01597
OG0000683	Prbk.g_02539	Praf.g_01599
OG0000684	Prbk.g_02540	Praf.g_01600
OG0000685	Prbk.g_02541	Praf.g_01601
OG0000686	Prbk.g_02542	Praf.g_01602
OG0000687	Prbk.g_02543	Praf.g_01603
OG0000688	Prbk.g_02544	Praf.g_01604
OG0000689	Prbk.g_02546	Praf.g_01606
OG0000690	Prbk.g_02547	Praf.g_01607
OG0000691	Prbk.g_02548	Praf.g_01608
OG0000692	Prbk.g_02559	Praf.g_01619
OG0000693	Prbk.g_02560	Praf.g_01620
OG0000694	Prbk.g_02563	Praf.g_01622
OG0000695	Prbk.g_02567	Praf.g_01625
OG0000696	Prbk.g_02568	Praf.g_01627
OG0000697	Prbk.g_02570	Praf.g_01629
OG0000698	Prbk.g_02379	Praf.g_01444
OG0000699	Prbk.g_00598	Praf.g_01323
OG0000700	Prbk.g_00582	Praf.g_01339
OG0000701	Prbk.g_00193	Praf.g_00222
OG0000702	Prbk.g_02580	Praf.g_01638
OG0000703	Prbk.g_02389	Praf.g_01454
OG0000704	Prbk.g_01662	Praf.g_00961
OG0000705	Prbk.g_02390	Praf.g_01455
OG0000706	Prbk.g_02391	Praf.g_01456
OG0000707	Prbk.g_02393	Praf.g_01458
OG0000708	Prbk.g_02394	Praf.g_01459
OG0000709	Prbk.g_02396	Praf.g_01461
OG0000710	Prbk.g_02397	Praf.g_01462
OG0000711	Prbk.g_02398	Praf.g_01463
OG0000712	Prbk.g_02399	Praf.g_01464
OG0000713	Prbk.g_02400	Praf.g_01465
OG0000714	Prbk.g_02408	Praf.g_01467
OG0000715	Prbk.g_02410	Praf.g_01469
OG0000716	Prbk.g_02415	Praf.g_01475
OG0000717	Prbk.g_02417	Praf.g_01478
OG0000718	Prbk.g_02420	Praf.g_01480
OG0000719	Prbk.g_02435	Praf.g_01494
OG0000720	Prbk.g_02436	Praf.g_01495
OG0000721	Prbk.g_02438	Praf.g_01497
OG0000722	Prbk.g_02439	Praf.g_01498
OG0000723	Prbk.g_02440	Praf.g_01499
OG0000724	Prbk.g_02453	Praf.g_01512
OG0000725	Prbk.g_02452	Praf.g_01511
OG0000726	Prbk.g_02451	Praf.g_01510
OG0000727	Prbk.g_02450	Praf.g_01509
OG0000728	Prbk.g_02449	Praf.g_01508
OG0000729	Prbk.g_02447	Praf.g_01506
OG0000730	Prbk.g_02444	Praf.g_01503
OG0000731	Prbk.g_02455	Praf.g_01515
OG0000732	Prbk.g_02456	Praf.g_01516
OG0000733	Prbk.g_02457	Praf.g_01517
OG0000734	Prbk.g_02458	Praf.g_01519
OG0000735	Prbk.g_02459	Praf.g_01520
OG0000736	Prbk.g_02460	Praf.g_01522
OG0000737	Prbk.g_02461	Praf.g_01523
OG0000738	Prbk.g_02359	Praf.g_01426
OG0000739	Prbk.g_02358	Praf.g_01425
OG0000740	Prbk.g_02357	Praf.g_01424
OG0000741	Prbk.g_02355	Praf.g_01422
OG0000742	Prbk.g_02353	Praf.g_01420
OG0000743	Prbk.g_02352	Praf.g_01419
OG0000744	Prbk.g_02350	Praf.g_01417
OG0000745	Prbk.g_02349	Praf.g_01416
OG0000746	Prbk.g_02348	Praf.g_01415
OG0000747	Prbk.g_01698	Praf.g_01006
OG0000748	Prbk.g_02340	Praf.g_01408
OG0000749	Prbk.g_02339	Praf.g_01407
OG0000750	Prbk.g_02337	Praf.g_01405
OG0000751	Prbk.g_02336	Praf.g_01404
OG0000752	Prbk.g_02189	Praf.g_02684
OG0000753	Prbk.g_02331	Praf.g_01399
OG0000754	Prbk.g_02330	Praf.g_01398
OG0000755	Prbk.g_02329	Praf.g_01397
OG0000756	Prbk.g_02327	Praf.g_01395
OG0000757	Prbk.g_02326	Praf.g_01394
OG0000758	Prbk.g_02325	Praf.g_01393
OG0000759	Prbk.g_02320	Praf.g_01388
OG0000760	Prbk.g_02319	Praf.g_01387
OG0000761	Prbk.g_02317	Praf.g_01385
OG0000762	Prbk.g_02315	Praf.g_01382
OG0000763	Prbk.g_02313	Praf.g_01380
OG0000764	Prbk.g_02311	Praf.g_01378
OG0000765	Prbk.g_02310	Praf.g_01377
OG0000766	Prbk.g_02309	Praf.g_01376
OG0000767	Prbk.g_02307	Praf.g_01374
OG0000768	Prbk.g_02306	Praf.g_01372
OG0000769	Prbk.g_02305	Praf.g_01371
OG0000770	Prbk.g_02304	Praf.g_01370
OG0000771	Prbk.g_02303	Praf.g_01369
OG0000772	Prbk.g_01728	Praf.g_01073
OG0000773	Prbk.g_02301	Praf.g_01366
OG0000774	Prbk.g_02299	Praf.g_01364
OG0000775	Prbk.g_02297	Praf.g_01362
OG0000776	Prbk.g_02293	Praf.g_01360
OG0000777	Prbk.g_02292	Praf.g_01359
OG0000778	Prbk.g_00562	Praf.g_01358
OG0000779	Prbk.g_00566	Praf.g_01355
OG0000780	Prbk.g_00568	Praf.g_01353
OG0000781	Prbk.g_00572	Praf.g_01349
OG0000782	Prbk.g_00573	Praf.g_01348
OG0000783	Prbk.g_00578	Praf.g_01343
OG0000784	Prbk.g_00580	Praf.g_01341
OG0000785	Prbk.g_00581	Praf.g_01340
OG0000786	Prbk.g_00583	Praf.g_01338
OG0000787	Prbk.g_00584	Praf.g_01337
OG0000788	Prbk.g_00590	Praf.g_01331
OG0000789	Prbk.g_00593	Praf.g_01328
OG0000790	Prbk.g_02190	Praf.g_02685
OG0000791	Prbk.g_00594	Praf.g_01327
OG0000792	Prbk.g_00595	Praf.g_01326
OG0000793	Prbk.g_00596	Praf.g_01325
OG0000794	Prbk.g_00599	Praf.g_01322
OG0000795	Prbk.g_00068	Praf.g_01287
OG0000796	Prbk.g_00067	Praf.g_01286
OG0000797	Prbk.g_00064	Praf.g_01283
OG0000798	Prbk.g_00063	Praf.g_01281
OG0000799	Prbk.g_00062	Praf.g_01280
OG0000800	Prbk.g_00061	Praf.g_01279
OG0000801	Prbk.g_00058	Praf.g_01276
OG0000802	Prbk.g_00057	Praf.g_01275
OG0000803	Prbk.g_00054	Praf.g_01270
OG0000804	Prbk.g_00053	Praf.g_01269
OG0000805	Prbk.g_00052	Praf.g_01268
OG0000806	Prbk.g_00051	Praf.g_01267
OG0000807	Prbk.g_00627	Praf.g_01296
OG0000808	Prbk.g_02595	Praf.g_01652
OG0000809	Prbk.g_02022	Praf.g_00558
OG0000810	Prbk.g_01700	Praf.g_01008
OG0000811	Prbk.g_01531	Praf.g_00162
OG0000812	Prbk.g_00869	Praf.g_02056
OG0000813	Prbk.g_00879	Praf.g_02047
OG0000814	Prbk.g_01234	Praf.g_01825
OG0000815	Prbk.g_02613	Praf.g_01671
OG0000816	Prbk.g_02202	Praf.g_02698
OG0000817	Prbk.g_02196	Praf.g_02691
OG0000818	Prbk.g_01456	Praf.g_00359
OG0000819	Prbk.g_01227	Praf.g_01832
OG0000820	Prbk.g_00004	Praf.g_00233
OG0000821	Prbk.g_01037	Praf.g_00822
OG0000822	Prbk.g_01036	Praf.g_00823
OG0000823	Prbk.g_01035	Praf.g_00824
OG0000824	Prbk.g_01034	Praf.g_00825
OG0000825	Prbk.g_01032	Praf.g_00826
OG0000826	Prbk.g_01031	Praf.g_00827
OG0000827	Prbk.g_01028	Praf.g_00830
OG0000828	Prbk.g_01026	Praf.g_00832
OG0000829	Prbk.g_01025	Praf.g_00833
OG0000830	Prbk.g_01022	Praf.g_00836
OG0000831	Prbk.g_01020	Praf.g_00853
OG0000832	Prbk.g_01018	Praf.g_00855
OG0000833	Prbk.g_01017	Praf.g_00856
OG0000834	Prbk.g_00141	Praf.g_00858
OG0000835	Prbk.g_00142	Praf.g_00859
OG0000836	Prbk.g_00143	Praf.g_00860
OG0000837	Prbk.g_00153	Praf.g_00870
OG0000838	Prbk.g_00155	Praf.g_00872
OG0000839	Prbk.g_00156	Praf.g_00873
OG0000840	Prbk.g_00157	Praf.g_00874
OG0000841	Prbk.g_00158	Praf.g_00875
OG0000842	Prbk.g_00106	Praf.g_00879
OG0000843	Prbk.g_00105	Praf.g_00880
OG0000844	Prbk.g_00104	Praf.g_00881
OG0000845	Prbk.g_00103	Praf.g_00882
OG0000846	Prbk.g_00100	Praf.g_00885
OG0000847	Prbk.g_00099	Praf.g_00886
OG0000848	Prbk.g_01501	Praf.g_00914
OG0000849	Prbk.g_01498	Praf.g_00917
OG0000850	Prbk.g_01497	Praf.g_00918
OG0000851	Prbk.g_00139	Praf.g_00921
OG0000852	Prbk.g_00137	Praf.g_00923
OG0000853	Prbk.g_00135	Praf.g_00925
OG0000854	Prbk.g_00133	Praf.g_00927
OG0000855	Prbk.g_00132	Praf.g_00928
OG0000856	Prbk.g_00131	Praf.g_00929
OG0000857	Prbk.g_00130	Praf.g_00930
OG0000858	Prbk.g_00129	Praf.g_00931
OG0000859	Prbk.g_00128	Praf.g_00932
OG0000860	Prbk.g_00127	Praf.g_00933
OG0000861	Prbk.g_01503	Praf.g_00913
OG0000862	Prbk.g_01504	Praf.g_00912
OG0000863	Prbk.g_01505	Praf.g_00911
OG0000864	Prbk.g_01506	Praf.g_00910
OG0000865	Prbk.g_01508	Praf.g_00908
OG0000866	Prbk.g_00189	Praf.g_00905
OG0000867	Prbk.g_00188	Praf.g_00904
OG0000868	Prbk.g_00186	Praf.g_00902
OG0000869	Prbk.g_00183	Praf.g_00899
OG0000870	Prbk.g_00182	Praf.g_00898
OG0000871	Prbk.g_00178	Praf.g_00895
OG0000872	Prbk.g_00177	Praf.g_00894
OG0000873	Prbk.g_00175	Praf.g_00892
OG0000874	Prbk.g_00174	Praf.g_00891
OG0000875	Prbk.g_00097	Praf.g_00888
OG0000876	Prbk.g_00098	Praf.g_00887
OG0000877	Prbk.g_00122	Praf.g_00937
OG0000878	Prbk.g_02011	Praf.g_00548
OG0000879	Prbk.g_00164	Praf.g_00810
OG0000880	Prbk.g_00163	Praf.g_00809
OG0000881	Prbk.g_00162	Praf.g_00808
OG0000882	Prbk.g_01194	Praf.g_00806
OG0000883	Prbk.g_01192	Praf.g_00804
OG0000884	Prbk.g_01190	Praf.g_00802
OG0000885	Prbk.g_01189	Praf.g_00801
OG0000886	Prbk.g_01188	Praf.g_00800
OG0000887	Prbk.g_01187	Praf.g_00799
OG0000888	Prbk.g_01186	Praf.g_00798
OG0000889	Prbk.g_01182	Praf.g_00794
OG0000890	Prbk.g_01179	Praf.g_00791
OG0000891	Prbk.g_01178	Praf.g_00790
OG0000892	Prbk.g_01175	Praf.g_00787
OG0000893	Prbk.g_01174	Praf.g_00786
OG0000894	Prbk.g_01173	Praf.g_00785
OG0000895	Prbk.g_01172	Praf.g_00784
OG0000896	Prbk.g_01171	Praf.g_00783
OG0000897	Prbk.g_01170	Praf.g_00782
OG0000898	Prbk.g_01167	Praf.g_00777
OG0000899	Prbk.g_01166	Praf.g_00776
OG0000900	Prbk.g_01199	Praf.g_01886
OG0000901	Prbk.g_02120	Praf.g_01897
OG0000902	Prbk.g_00334	Praf.g_01996
OG0000903	Prbk.g_02564	Praf.g_01623
OG0000904	Prbk.g_01691	Praf.g_01001
OG0000905	Prbk.g_00055	Praf.g_01271
OG0000906	Prbk.g_00629	Praf.g_01294
OG0000907	Prbk.g_02578	Praf.g_01635
OG0000908	Prbk.g_00923	Praf.g_00494
OG0000909	Prbk.g_02051	Praf.g_00582
OG0000910	Prbk.g_02050	Praf.g_00581
OG0000911	Prbk.g_02049	Praf.g_00580
OG0000912	Prbk.g_02048	Praf.g_00579
OG0000913	Prbk.g_02047	Praf.g_00578
OG0000914	Prbk.g_02046	Praf.g_00577
OG0000915	Prbk.g_02045	Praf.g_00576
OG0000916	Prbk.g_02044	Praf.g_00575
OG0000917	Prbk.g_02042	Praf.g_00573
OG0000918	Prbk.g_02041	Praf.g_00572
OG0000919	Prbk.g_02040	Praf.g_00571
OG0000920	Prbk.g_02039	Praf.g_00570
OG0000921	Prbk.g_02038	Praf.g_00569
OG0000922	Prbk.g_02037	Praf.g_00568
OG0000923	Prbk.g_02036	Praf.g_00567
OG0000924	Prbk.g_02035	Praf.g_00566
OG0000925	Prbk.g_02034	Praf.g_00565
OG0000926	Prbk.g_00526	Praf.g_02394
OG0000927	Prbk.g_01929	Praf.g_01765
OG0000928	Prbk.g_01930	Praf.g_01766
OG0000929	Prbk.g_01931	Praf.g_01767
OG0000930	Prbk.g_01937	Praf.g_01772
OG0000931	Prbk.g_01938	Praf.g_01773
OG0000932	Prbk.g_00244	Praf.g_01779
OG0000933	Prbk.g_00246	Praf.g_01781
OG0000934	Prbk.g_00247	Praf.g_01782
OG0000935	Prbk.g_00248	Praf.g_01783
OG0000936	Prbk.g_00249	Praf.g_01784
OG0000937	Prbk.g_00250	Praf.g_01785
OG0000938	Prbk.g_00252	Praf.g_01787
OG0000939	Prbk.g_00253	Praf.g_01788
OG0000940	Prbk.g_00255	Praf.g_01790
OG0000941	Prbk.g_00257	Praf.g_01792
OG0000942	Prbk.g_00258	Praf.g_01793
OG0000943	Prbk.g_00261	Praf.g_01796
OG0000944	Prbk.g_00270	Praf.g_01801
OG0000945	Prbk.g_00271	Praf.g_01802
OG0000946	Prbk.g_00272	Praf.g_01803
OG0000947	Prbk.g_00273	Praf.g_01804
OG0000948	Prbk.g_00274	Praf.g_01805
OG0000949	Prbk.g_00275	Praf.g_01806
OG0000950	Prbk.g_00276	Praf.g_01807
OG0000951	Prbk.g_00277	Praf.g_01808
OG0000952	Prbk.g_00278	Praf.g_01809
OG0000953	Prbk.g_00279	Praf.g_01810
OG0000954	Prbk.g_00280	Praf.g_01817
OG0000955	Prbk.g_00281	Praf.g_01818
OG0000956	Prbk.g_00282	Praf.g_01819
OG0000957	Prbk.g_00283	Praf.g_01820
OG0000958	Prbk.g_01237	Praf.g_01822
OG0000959	Prbk.g_01236	Praf.g_01823
OG0000960	Prbk.g_01235	Praf.g_01824
OG0000961	Prbk.g_01228	Praf.g_01831
OG0000962	Prbk.g_01226	Praf.g_01833
OG0000963	Prbk.g_01225	Praf.g_01834
OG0000964	Prbk.g_01222	Praf.g_01837
OG0000965	Prbk.g_01221	Praf.g_01838
OG0000966	Prbk.g_01220	Praf.g_01839
OG0000967	Prbk.g_01219	Praf.g_01840
OG0000968	Prbk.g_01218	Praf.g_01841
OG0000969	Prbk.g_01217	Praf.g_01842
OG0000970	Prbk.g_01216	Praf.g_01843
OG0000971	Prbk.g_01215	Praf.g_01844
OG0000972	Prbk.g_01214	Praf.g_01845
OG0000973	Prbk.g_01213	Praf.g_01846
OG0000974	Prbk.g_01211	Praf.g_01849
OG0000975	Prbk.g_01654	Praf.g_00956
OG0000976	Prbk.g_02016	Praf.g_00554
OG0000977	Prbk.g_02006	Praf.g_00542
OG0000978	Prbk.g_02004	Praf.g_00540
OG0000979	Prbk.g_02002	Praf.g_00538
OG0000980	Prbk.g_02001	Praf.g_00537
OG0000981	Prbk.g_02596	Praf.g_01653
OG0000982	Prbk.g_02000	Praf.g_00536
OG0000983	Prbk.g_01998	Praf.g_00534
OG0000984	Prbk.g_01997	Praf.g_00533
OG0000985	Prbk.g_01996	Praf.g_00532
OG0000986	Prbk.g_01994	Praf.g_00530
OG0000987	Prbk.g_01993	Praf.g_00529
OG0000988	Prbk.g_01991	Praf.g_00526
OG0000989	Prbk.g_01990	Praf.g_00525
OG0000990	Prbk.g_01989	Praf.g_00524
OG0000991	Prbk.g_01988	Praf.g_00523
OG0000992	Prbk.g_01987	Praf.g_00522
OG0000993	Prbk.g_01986	Praf.g_00521
OG0000994	Prbk.g_01985	Praf.g_00520
OG0000995	Prbk.g_01983	Praf.g_00518
OG0000996	Prbk.g_01982	Praf.g_00517
OG0000997	Prbk.g_01981	Praf.g_00516
OG0000998	Prbk.g_01980	Praf.g_00515
OG0000999	Prbk.g_01979	Praf.g_00513
OG0001000	Prbk.g_01978	Praf.g_00512
OG0001001	Prbk.g_01977	Praf.g_00511
OG0001002	Prbk.g_00937	Praf.g_00508
OG0001003	Prbk.g_00936	Praf.g_00507
OG0001004	Prbk.g_01360	Praf.g_00370
OG0001005	Prbk.g_00934	Praf.g_00504
OG0001006	Prbk.g_00933	Praf.g_00503
OG0001007	Prbk.g_00932	Praf.g_00502
OG0001008	Prbk.g_00930	Praf.g_00500
OG0001009	Prbk.g_00929	Praf.g_00499
OG0001010	Prbk.g_02593	Praf.g_01650
OG0001011	Prbk.g_02619	Praf.g_01677
OG0001012	Prbk.g_02485	Praf.g_01546
OG0001013	Prbk.g_00918	Praf.g_00490
OG0001014	Prbk.g_00917	Praf.g_00489
OG0001015	Prbk.g_00906	Praf.g_00479
OG0001016	Prbk.g_00905	Praf.g_00478
OG0001017	Prbk.g_00904	Praf.g_00477
OG0001018	Prbk.g_00902	Praf.g_00475
OG0001019	Prbk.g_01451	Praf.g_00472
OG0001020	Prbk.g_01450	Praf.g_00471
OG0001021	Prbk.g_01449	Praf.g_00470
OG0001022	Prbk.g_01448	Praf.g_00469
OG0001023	Prbk.g_01447	Praf.g_00468
OG0001024	Prbk.g_01445	Praf.g_00466
OG0001025	Prbk.g_01444	Praf.g_00465
OG0001026	Prbk.g_01443	Praf.g_00464
OG0001027	Prbk.g_01442	Praf.g_00463
OG0001028	Prbk.g_01441	Praf.g_00462
OG0001029	Prbk.g_01440	Praf.g_00461
OG0001030	Prbk.g_01439	Praf.g_00460
OG0001031	Prbk.g_01438	Praf.g_00459
OG0001032	Prbk.g_01437	Praf.g_00458
OG0001033	Prbk.g_01436	Praf.g_00457
OG0001034	Prbk.g_01434	Praf.g_00455
OG0001035	Prbk.g_01432	Praf.g_00453
OG0001036	Prbk.g_01431	Praf.g_00452
OG0001037	Prbk.g_01429	Praf.g_00450
OG0001038	Prbk.g_01428	Praf.g_00449
OG0001039	Prbk.g_01427	Praf.g_00448
OG0001040	Prbk.g_01426	Praf.g_00447
OG0001041	Prbk.g_01425	Praf.g_00446
OG0001042	Prbk.g_01423	Praf.g_00444
OG0001043	Prbk.g_01422	Praf.g_00443
OG0001044	Prbk.g_01421	Praf.g_00442
OG0001045	Prbk.g_01420	Praf.g_00441
OG0001046	Prbk.g_01419	Praf.g_00440
OG0001047	Prbk.g_01415	Praf.g_00435
OG0001048	Prbk.g_01413	Praf.g_00433
OG0001049	Prbk.g_01412	Praf.g_00432
OG0001050	Prbk.g_01411	Praf.g_00431
OG0001051	Prbk.g_01410	Praf.g_00430
OG0001052	Prbk.g_01409	Praf.g_00429
OG0001053	Prbk.g_01407	Praf.g_00427
OG0001054	Prbk.g_01405	Praf.g_00425
OG0001055	Prbk.g_01404	Praf.g_00424
OG0001056	Prbk.g_01403	Praf.g_00423
OG0001057	Prbk.g_01402	Praf.g_00422
OG0001058	Prbk.g_01401	Praf.g_00421
OG0001059	Prbk.g_01400	Praf.g_00420
OG0001060	Prbk.g_01399	Praf.g_00419
OG0001061	Prbk.g_01398	Praf.g_00418
OG0001062	Prbk.g_01384	Praf.g_00405
OG0001063	Prbk.g_01383	Praf.g_00404
OG0001064	Prbk.g_01381	Praf.g_00402
OG0001065	Prbk.g_01901	Praf.g_02202
OG0001066	Prbk.g_01904	Praf.g_02200
OG0001067	Prbk.g_01905	Praf.g_02199
OG0001068	Prbk.g_01909	Praf.g_02196
OG0001069	Prbk.g_01910	Praf.g_02195
OG0001070	Prbk.g_01911	Praf.g_02194
OG0001071	Prbk.g_01912	Praf.g_02193
OG0001072	Prbk.g_01913	Praf.g_02192
OG0001073	Prbk.g_01914	Praf.g_02191
OG0001074	Prbk.g_01915	Praf.g_02190
OG0001075	Prbk.g_01916	Praf.g_02189
OG0001076	Prbk.g_01917	Praf.g_02188
OG0001077	Prbk.g_01918	Praf.g_02187
OG0001078	Prbk.g_01920	Praf.g_02185
OG0001079	Prbk.g_01921	Praf.g_02184
OG0001080	Prbk.g_01922	Praf.g_02183
OG0001081	Prbk.g_00990	Praf.g_02170
OG0001082	Prbk.g_00991	Praf.g_02171
OG0001083	Prbk.g_00995	Praf.g_02175
OG0001084	Prbk.g_00993	Praf.g_02173
OG0001085	Prbk.g_00992	Praf.g_02172
OG0001086	Prbk.g_00996	Praf.g_02176
OG0001087	Prbk.g_00997	Praf.g_02177
OG0001088	Prbk.g_01926	Praf.g_02179
OG0001089	Prbk.g_00988	Praf.g_02163
OG0001090	Prbk.g_00986	Praf.g_02161
OG0001091	Prbk.g_00985	Praf.g_02160
OG0001092	Prbk.g_00984	Praf.g_02159
OG0001093	Prbk.g_00983	Praf.g_02158
OG0001094	Prbk.g_00982	Praf.g_02157
OG0001095	Prbk.g_00981	Praf.g_02156
OG0001096	Prbk.g_00980	Praf.g_02155
OG0001097	Prbk.g_00979	Praf.g_02154
OG0001098	Prbk.g_00978	Praf.g_02153
OG0001099	Prbk.g_00977	Praf.g_02152
OG0001100	Prbk.g_00976	Praf.g_02151
OG0001101	Prbk.g_00975	Praf.g_02150
OG0001102	Prbk.g_00974	Praf.g_02149
OG0001103	Prbk.g_00973	Praf.g_02148
OG0001104	Prbk.g_00972	Praf.g_02147
OG0001105	Prbk.g_00971	Praf.g_02146
OG0001106	Prbk.g_00970	Praf.g_02145
OG0001107	Prbk.g_00969	Praf.g_02144
OG0001108	Prbk.g_00968	Praf.g_02143
OG0001109	Prbk.g_00967	Praf.g_02142
OG0001110	Prbk.g_00966	Praf.g_02141
OG0001111	Prbk.g_00965	Praf.g_02140
OG0001112	Prbk.g_00964	Praf.g_02139
