Orthogroup	Prbk	Prap
OG0000571	Prbk.g_02655	Prap.g_00377
OG0000572	Prbk.g_02656	Prap.g_00376
OG0000573	Prbk.g_00738	Prap.g_00373
OG0000574	Prbk.g_00729	Prap.g_00372
OG0000575	Prbk.g_00728	Prap.g_00371
OG0000576	Prbk.g_00727	Prap.g_00370
OG0000577	Prbk.g_00726	Prap.g_00369
OG0000578	Prbk.g_00725	Prap.g_00368
OG0000579	Prbk.g_00723	Prap.g_00367
OG0000580	Prbk.g_00720	Prap.g_00366
OG0000581	Prbk.g_00719	Prap.g_00365
OG0000582	Prbk.g_00718	Prap.g_00364
OG0000583	Prbk.g_00717	Prap.g_00363
OG0000584	Prbk.g_00715	Prap.g_00361
OG0000585	Prbk.g_00714	Prap.g_00360
OG0000586	Prbk.g_00712	Prap.g_00358
OG0000587	Prbk.g_00711	Prap.g_00357
OG0000588	Prbk.g_00708	Prap.g_00831
OG0000589	Prbk.g_00706	Prap.g_00830
OG0000590	Prbk.g_00478	Prap.g_00828
OG0000591	Prbk.g_01361	Prap.g_00822
OG0000592	Prbk.g_01767	Prap.g_00821
OG0000593	Prbk.g_00672	Prap.g_00820
OG0000594	Prbk.g_02509	Prap.g_00817
OG0000595	Prbk.g_01925	Prap.g_00816
OG0000596	Prbk.g_01805	Prap.g_00815
OG0000597	Prbk.g_01827	Prap.g_00813
OG0000598	Prbk.g_01821	Prap.g_00812
OG0000599	Prbk.g_01817	Prap.g_00811
OG0000600	Prbk.g_01816	Prap.g_00810
OG0000601	Prbk.g_01802	Prap.g_00807
OG0000602	Prbk.g_01801	Prap.g_00806
OG0000603	Prbk.g_01800	Prap.g_00805
OG0000604	Prbk.g_01760	Prap.g_00802
OG0000605	Prbk.g_01761	Prap.g_00801
OG0000606	Prbk.g_01764	Prap.g_00800
OG0000607	Prbk.g_01766	Prap.g_00798
OG0000608	Prbk.g_02429	Prap.g_00796
OG0000609	Prbk.g_02262	Prap.g_01489
OG0000610	Prbk.g_00169	Prap.g_00872
OG0000611	Prbk.g_00617	Prap.g_00790
OG0000612	Prbk.g_00616	Prap.g_00789
OG0000613	Prbk.g_00615	Prap.g_00344
OG0000614	Prbk.g_00614	Prap.g_00343
OG0000615	Prbk.g_00613	Prap.g_00341
OG0000616	Prbk.g_00612	Prap.g_00340
OG0000617	Prbk.g_00611	Prap.g_00339
OG0000618	Prbk.g_00610	Prap.g_00338
OG0000619	Prbk.g_00608	Prap.g_00337
OG0000620	Prbk.g_00607	Prap.g_00336
OG0000621	Prbk.g_00606	Prap.g_00335
OG0000622	Prbk.g_00605	Prap.g_00334
OG0000623	Prbk.g_00604	Prap.g_00333
OG0000624	Prbk.g_00603	Prap.g_00331
OG0000625	Prbk.g_00602	Prap.g_00330
OG0000626	Prbk.g_00601	Prap.g_00329
OG0000627	Prbk.g_02376	Prap.g_00328
OG0000628	Prbk.g_02375	Prap.g_00327
OG0000629	Prbk.g_02372	Prap.g_00326
OG0000630	Prbk.g_02371	Prap.g_00325
OG0000631	Prbk.g_02368	Prap.g_00323
OG0000632	Prbk.g_01780	Prap.g_00322
OG0000633	Prbk.g_01872	Prap.g_00036
OG0000634	Prbk.g_01863	Prap.g_00545
OG0000635	Prbk.g_02332	Prap.g_01121
OG0000636	Prbk.g_02333	Prap.g_01122
OG0000637	Prbk.g_02334	Prap.g_01123
OG0000638	Prbk.g_00865	Prap.g_01375
OG0000639	Prbk.g_01455	Prap.g_00688
OG0000640	Prbk.g_02367	Prap.g_00685
OG0000641	Prbk.g_02362	Prap.g_00683
OG0000642	Prbk.g_02361	Prap.g_00682
OG0000643	Prbk.g_02360	Prap.g_00681
OG0000644	Prbk.g_02462	Prap.g_00345
OG0000645	Prbk.g_02463	Prap.g_00788
OG0000646	Prbk.g_02464	Prap.g_00787
OG0000647	Prbk.g_02465	Prap.g_00786
OG0000648	Prbk.g_02467	Prap.g_00784
OG0000649	Prbk.g_02468	Prap.g_00783
OG0000650	Prbk.g_02469	Prap.g_00782
OG0000651	Prbk.g_02470	Prap.g_00781
OG0000652	Prbk.g_02471	Prap.g_00780
OG0000653	Prbk.g_02472	Prap.g_00779
OG0000654	Prbk.g_02474	Prap.g_00777
OG0000655	Prbk.g_02476	Prap.g_00775
OG0000656	Prbk.g_02477	Prap.g_00774
OG0000657	Prbk.g_02478	Prap.g_00773
OG0000658	Prbk.g_02479	Prap.g_00772
OG0000659	Prbk.g_02480	Prap.g_00771
OG0000660	Prbk.g_02481	Prap.g_00770
OG0000661	Prbk.g_02483	Prap.g_00769
OG0000662	Prbk.g_02486	Prap.g_00767
OG0000663	Prbk.g_02487	Prap.g_00766
OG0000664	Prbk.g_02488	Prap.g_00765
OG0000665	Prbk.g_02489	Prap.g_00764
OG0000666	Prbk.g_02490	Prap.g_00763
OG0000667	Prbk.g_02491	Prap.g_00762
OG0000668	Prbk.g_02492	Prap.g_00761
OG0000669	Prbk.g_02494	Prap.g_00759
OG0000670	Prbk.g_02495	Prap.g_00758
OG0000671	Prbk.g_02496	Prap.g_00757
OG0000672	Prbk.g_02497	Prap.g_00756
OG0000673	Prbk.g_02498	Prap.g_00755
OG0000674	Prbk.g_02499	Prap.g_00754
OG0000675	Prbk.g_02526	Prap.g_00752
OG0000676	Prbk.g_02527	Prap.g_00751
OG0000677	Prbk.g_02530	Prap.g_00748
OG0000678	Prbk.g_02532	Prap.g_00746
OG0000679	Prbk.g_02534	Prap.g_00744
OG0000680	Prbk.g_02535	Prap.g_00743
OG0000681	Prbk.g_02536	Prap.g_00742
OG0000682	Prbk.g_02537	Prap.g_00741
OG0000683	Prbk.g_02539	Prap.g_00739
OG0000684	Prbk.g_02540	Prap.g_00738
OG0000685	Prbk.g_02541	Prap.g_00737
OG0000686	Prbk.g_02542	Prap.g_00736
OG0000687	Prbk.g_02543	Prap.g_00735
OG0000688	Prbk.g_02544	Prap.g_00734
OG0000689	Prbk.g_02546	Prap.g_00733
OG0000690	Prbk.g_02547	Prap.g_00732
OG0000691	Prbk.g_02548	Prap.g_00731
OG0000692	Prbk.g_02559	Prap.g_00727
OG0000693	Prbk.g_02560	Prap.g_00726
OG0000694	Prbk.g_02563	Prap.g_00725
OG0000695	Prbk.g_02567	Prap.g_00724
OG0000696	Prbk.g_02568	Prap.g_00723
OG0000697	Prbk.g_02570	Prap.g_00721
OG0000698	Prbk.g_02379	Prap.g_00717
OG0000699	Prbk.g_00598	Prap.g_00716
OG0000700	Prbk.g_00582	Prap.g_00660
OG0000701	Prbk.g_00193	Prap.g_00655
OG0000702	Prbk.g_02580	Prap.g_00869
OG0000703	Prbk.g_02389	Prap.g_00867
OG0000704	Prbk.g_01662	Prap.g_00866
OG0000705	Prbk.g_02390	Prap.g_00864
OG0000706	Prbk.g_02391	Prap.g_00863
OG0000707	Prbk.g_02393	Prap.g_00861
OG0000708	Prbk.g_02394	Prap.g_00860
OG0000709	Prbk.g_02396	Prap.g_00858
OG0000710	Prbk.g_02397	Prap.g_00857
OG0000711	Prbk.g_02398	Prap.g_00856
OG0000712	Prbk.g_02399	Prap.g_00855
OG0000713	Prbk.g_02400	Prap.g_00854
OG0000714	Prbk.g_02408	Prap.g_00852
OG0000715	Prbk.g_02410	Prap.g_00851
OG0000716	Prbk.g_02415	Prap.g_00849
OG0000717	Prbk.g_02417	Prap.g_00848
OG0000718	Prbk.g_02420	Prap.g_00847
OG0000719	Prbk.g_02435	Prap.g_00845
OG0000720	Prbk.g_02436	Prap.g_00844
OG0000721	Prbk.g_02438	Prap.g_00841
OG0000722	Prbk.g_02439	Prap.g_00840
OG0000723	Prbk.g_02440	Prap.g_00839
OG0000724	Prbk.g_02453	Prap.g_00837
OG0000725	Prbk.g_02452	Prap.g_00836
OG0000726	Prbk.g_02451	Prap.g_00835
OG0000727	Prbk.g_02450	Prap.g_00834
OG0000728	Prbk.g_02449	Prap.g_00833
OG0000729	Prbk.g_02447	Prap.g_00832
OG0000730	Prbk.g_02444	Prap.g_00355
OG0000731	Prbk.g_02455	Prap.g_00353
OG0000732	Prbk.g_02456	Prap.g_00352
OG0000733	Prbk.g_02457	Prap.g_00351
OG0000734	Prbk.g_02458	Prap.g_00350
OG0000735	Prbk.g_02459	Prap.g_00348
OG0000736	Prbk.g_02460	Prap.g_00347
OG0000737	Prbk.g_02461	Prap.g_00346
OG0000738	Prbk.g_02359	Prap.g_00680
OG0000739	Prbk.g_02358	Prap.g_00679
OG0000740	Prbk.g_02357	Prap.g_00678
OG0000741	Prbk.g_02355	Prap.g_00677
OG0000742	Prbk.g_02353	Prap.g_00675
OG0000743	Prbk.g_02352	Prap.g_00239
OG0000744	Prbk.g_02350	Prap.g_00240
OG0000745	Prbk.g_02349	Prap.g_00241
OG0000746	Prbk.g_02348	Prap.g_00242
OG0000747	Prbk.g_01698	Prap.g_00243
OG0000748	Prbk.g_02340	Prap.g_00244
OG0000749	Prbk.g_02339	Prap.g_00245
OG0000750	Prbk.g_02337	Prap.g_00247
OG0000751	Prbk.g_02336	Prap.g_00248
OG0000752	Prbk.g_02189	Prap.g_00307
OG0000753	Prbk.g_02331	Prap.g_00250
OG0000754	Prbk.g_02330	Prap.g_00251
OG0000755	Prbk.g_02329	Prap.g_00252
OG0000756	Prbk.g_02327	Prap.g_00254
OG0000757	Prbk.g_02326	Prap.g_00255
OG0000758	Prbk.g_02325	Prap.g_00256
OG0000759	Prbk.g_02320	Prap.g_00258
OG0000760	Prbk.g_02319	Prap.g_00259
OG0000761	Prbk.g_02317	Prap.g_00260
OG0000762	Prbk.g_02315	Prap.g_00262
OG0000763	Prbk.g_02313	Prap.g_00263
OG0000764	Prbk.g_02311	Prap.g_00264
OG0000765	Prbk.g_02310	Prap.g_00265
OG0000766	Prbk.g_02309	Prap.g_00266
OG0000767	Prbk.g_02307	Prap.g_00268
OG0000768	Prbk.g_02306	Prap.g_00269
OG0000769	Prbk.g_02305	Prap.g_00270
OG0000770	Prbk.g_02304	Prap.g_00271
OG0000771	Prbk.g_02303	Prap.g_00272
OG0000772	Prbk.g_01728	Prap.g_00522
OG0000773	Prbk.g_02301	Prap.g_00274
OG0000774	Prbk.g_02299	Prap.g_00275
OG0000775	Prbk.g_02297	Prap.g_00276
OG0000776	Prbk.g_02293	Prap.g_00279
OG0000777	Prbk.g_02292	Prap.g_00280
OG0000778	Prbk.g_00562	Prap.g_00281
OG0000779	Prbk.g_00566	Prap.g_00282
OG0000780	Prbk.g_00568	Prap.g_00284
OG0000781	Prbk.g_00572	Prap.g_00286
OG0000782	Prbk.g_00573	Prap.g_00287
OG0000783	Prbk.g_00578	Prap.g_00291
OG0000784	Prbk.g_00580	Prap.g_00293
OG0000785	Prbk.g_00581	Prap.g_00294
OG0000786	Prbk.g_00583	Prap.g_00295
OG0000787	Prbk.g_00584	Prap.g_00296
OG0000788	Prbk.g_00590	Prap.g_00302
OG0000789	Prbk.g_00593	Prap.g_00305
OG0000790	Prbk.g_02190	Prap.g_00306
OG0000791	Prbk.g_00594	Prap.g_00309
OG0000792	Prbk.g_00595	Prap.g_00310
OG0000793	Prbk.g_00596	Prap.g_00311
OG0000794	Prbk.g_00599	Prap.g_00314
OG0000795	Prbk.g_00068	Prap.g_00697
OG0000796	Prbk.g_00067	Prap.g_00698
OG0000797	Prbk.g_00064	Prap.g_00700
OG0000798	Prbk.g_00063	Prap.g_00701
OG0000799	Prbk.g_00062	Prap.g_00702
OG0000800	Prbk.g_00061	Prap.g_00703
OG0000801	Prbk.g_00058	Prap.g_00706
OG0000802	Prbk.g_00057	Prap.g_00707
OG0000803	Prbk.g_00054	Prap.g_00709
OG0000804	Prbk.g_00053	Prap.g_00710
OG0000805	Prbk.g_00052	Prap.g_00711
OG0000806	Prbk.g_00051	Prap.g_00713
OG0000807	Prbk.g_00627	Prap.g_01345
OG0000808	Prbk.g_02595	Prap.g_00020
OG0000809	Prbk.g_02022	Prap.g_00504
OG0000810	Prbk.g_01700	Prap.g_01126
OG0000811	Prbk.g_01531	Prap.g_00539
OG0000812	Prbk.g_00869	Prap.g_00498
OG0000813	Prbk.g_00879	Prap.g_01366
OG0000814	Prbk.g_01234	Prap.g_00525
OG0000815	Prbk.g_02613	Prap.g_00058
OG0000816	Prbk.g_02202	Prap.g_01882
OG0000817	Prbk.g_02196	Prap.g_01881
OG0000818	Prbk.g_01456	Prap.g_00031
OG0000819	Prbk.g_01227	Prap.g_00478
OG0000820	Prbk.g_00004	Prap.g_00472
OG0000821	Prbk.g_01037	Prap.g_00470
OG0000822	Prbk.g_01036	Prap.g_00469
OG0000823	Prbk.g_01035	Prap.g_00468
OG0000824	Prbk.g_01034	Prap.g_00467
OG0000825	Prbk.g_01032	Prap.g_00466
OG0000826	Prbk.g_01031	Prap.g_00465
OG0000827	Prbk.g_01028	Prap.g_00464
OG0000828	Prbk.g_01026	Prap.g_00463
OG0000829	Prbk.g_01025	Prap.g_00462
OG0000830	Prbk.g_01022	Prap.g_00460
OG0000831	Prbk.g_01020	Prap.g_00457
OG0000832	Prbk.g_01018	Prap.g_00455
OG0000833	Prbk.g_01017	Prap.g_00454
OG0000834	Prbk.g_00141	Prap.g_00453
OG0000835	Prbk.g_00142	Prap.g_00452
OG0000836	Prbk.g_00143	Prap.g_00451
OG0000837	Prbk.g_00153	Prap.g_00448
OG0000838	Prbk.g_00155	Prap.g_00447
OG0000839	Prbk.g_00156	Prap.g_00446
OG0000840	Prbk.g_00157	Prap.g_00445
OG0000841	Prbk.g_00158	Prap.g_00444
OG0000842	Prbk.g_00106	Prap.g_00442
OG0000843	Prbk.g_00105	Prap.g_00441
OG0000844	Prbk.g_00104	Prap.g_00440
OG0000845	Prbk.g_00103	Prap.g_00439
OG0000846	Prbk.g_00100	Prap.g_00437
OG0000847	Prbk.g_00099	Prap.g_00435
OG0000848	Prbk.g_01501	Prap.g_00434
OG0000849	Prbk.g_01498	Prap.g_00431
OG0000850	Prbk.g_01497	Prap.g_00430
OG0000851	Prbk.g_00139	Prap.g_00428
OG0000852	Prbk.g_00137	Prap.g_00426
OG0000853	Prbk.g_00135	Prap.g_00424
OG0000854	Prbk.g_00133	Prap.g_00422
OG0000855	Prbk.g_00132	Prap.g_00421
OG0000856	Prbk.g_00131	Prap.g_00420
OG0000857	Prbk.g_00130	Prap.g_00419
OG0000858	Prbk.g_00129	Prap.g_00418
OG0000859	Prbk.g_00128	Prap.g_00417
OG0000860	Prbk.g_00127	Prap.g_00416
OG0000861	Prbk.g_01503	Prap.g_00415
OG0000862	Prbk.g_01504	Prap.g_00414
OG0000863	Prbk.g_01505	Prap.g_00413
OG0000864	Prbk.g_01506	Prap.g_00412
OG0000865	Prbk.g_01508	Prap.g_00411
OG0000866	Prbk.g_00189	Prap.g_00410
OG0000867	Prbk.g_00188	Prap.g_00409
OG0000868	Prbk.g_00186	Prap.g_00408
OG0000869	Prbk.g_00183	Prap.g_00406
OG0000870	Prbk.g_00182	Prap.g_00405
OG0000871	Prbk.g_00178	Prap.g_00404
OG0000872	Prbk.g_00177	Prap.g_00403
OG0000873	Prbk.g_00175	Prap.g_00401
OG0000874	Prbk.g_00174	Prap.g_00400
OG0000875	Prbk.g_00097	Prap.g_00399
OG0000876	Prbk.g_00098	Prap.g_00398
OG0000877	Prbk.g_00122	Prap.g_01136
OG0000878	Prbk.g_02011	Prap.g_01853
OG0000879	Prbk.g_00164	Prap.g_00550
OG0000880	Prbk.g_00163	Prap.g_00551
OG0000881	Prbk.g_00162	Prap.g_00552
OG0000882	Prbk.g_01194	Prap.g_00553
OG0000883	Prbk.g_01192	Prap.g_00554
OG0000884	Prbk.g_01190	Prap.g_00556
OG0000885	Prbk.g_01189	Prap.g_00557
OG0000886	Prbk.g_01188	Prap.g_00558
OG0000887	Prbk.g_01187	Prap.g_00559
OG0000888	Prbk.g_01186	Prap.g_00560
OG0000889	Prbk.g_01182	Prap.g_00563
OG0000890	Prbk.g_01179	Prap.g_00564
OG0000891	Prbk.g_01178	Prap.g_00565
OG0000892	Prbk.g_01175	Prap.g_00568
OG0000893	Prbk.g_01174	Prap.g_00569
OG0000894	Prbk.g_01173	Prap.g_00570
OG0000895	Prbk.g_01172	Prap.g_00571
OG0000896	Prbk.g_01171	Prap.g_00572
OG0000897	Prbk.g_01170	Prap.g_00573
OG0000898	Prbk.g_01167	Prap.g_00576
OG0000899	Prbk.g_01166	Prap.g_00577
OG0000900	Prbk.g_01199	Prap.g_01928
OG0000901	Prbk.g_02120	Prap.g_00585
OG0000902	Prbk.g_00334	Prap.g_01268
OG0000903	Prbk.g_02564	Prap.g_00521
OG0000904	Prbk.g_01691	Prap.g_00220
OG0000905	Prbk.g_00055	Prap.g_00499
OG0000906	Prbk.g_00629	Prap.g_00481
OG0000907	Prbk.g_02578	Prap.g_00719
OG0000908	Prbk.g_00923	Prap.g_00518
OG0000909	Prbk.g_02051	Prap.g_00061
OG0000910	Prbk.g_02050	Prap.g_00062
OG0000911	Prbk.g_02049	Prap.g_00063
OG0000912	Prbk.g_02048	Prap.g_00064
OG0000913	Prbk.g_02047	Prap.g_00065
OG0000914	Prbk.g_02046	Prap.g_00066
OG0000915	Prbk.g_02045	Prap.g_00067
OG0000916	Prbk.g_02044	Prap.g_00068
OG0000917	Prbk.g_02042	Prap.g_00069
OG0000918	Prbk.g_02041	Prap.g_00070
OG0000919	Prbk.g_02040	Prap.g_00071
OG0000920	Prbk.g_02039	Prap.g_00072
OG0000921	Prbk.g_02038	Prap.g_00073
OG0000922	Prbk.g_02037	Prap.g_00074
OG0000923	Prbk.g_02036	Prap.g_00075
OG0000924	Prbk.g_02035	Prap.g_00076
OG0000925	Prbk.g_02034	Prap.g_00077
OG0000926	Prbk.g_00526	Prap.g_01598
OG0000927	Prbk.g_01929	Prap.g_00104
OG0000928	Prbk.g_01930	Prap.g_00105
OG0000929	Prbk.g_01931	Prap.g_00106
OG0000930	Prbk.g_01937	Prap.g_00107
OG0000931	Prbk.g_01938	Prap.g_00108
OG0000932	Prbk.g_00244	Prap.g_00110
OG0000933	Prbk.g_00246	Prap.g_00111
OG0000934	Prbk.g_00247	Prap.g_00112
OG0000935	Prbk.g_00248	Prap.g_00113
OG0000936	Prbk.g_00249	Prap.g_00114
OG0000937	Prbk.g_00250	Prap.g_00115
OG0000938	Prbk.g_00252	Prap.g_00116
OG0000939	Prbk.g_00253	Prap.g_00117
OG0000940	Prbk.g_00255	Prap.g_00118
OG0000941	Prbk.g_00257	Prap.g_00119
OG0000942	Prbk.g_00258	Prap.g_00120
OG0000943	Prbk.g_00261	Prap.g_00123
OG0000944	Prbk.g_00270	Prap.g_00124
OG0000945	Prbk.g_00271	Prap.g_00125
OG0000946	Prbk.g_00272	Prap.g_00126
OG0000947	Prbk.g_00273	Prap.g_00127
OG0000948	Prbk.g_00274	Prap.g_00128
OG0000949	Prbk.g_00275	Prap.g_00129
OG0000950	Prbk.g_00276	Prap.g_00130
OG0000951	Prbk.g_00277	Prap.g_00131
OG0000952	Prbk.g_00278	Prap.g_00132
OG0000953	Prbk.g_00279	Prap.g_00133
OG0000954	Prbk.g_00280	Prap.g_00134
OG0000955	Prbk.g_00281	Prap.g_00135
OG0000956	Prbk.g_00282	Prap.g_00136
OG0000957	Prbk.g_00283	Prap.g_00137
OG0000958	Prbk.g_01237	Prap.g_00138
OG0000959	Prbk.g_01236	Prap.g_00139
OG0000960	Prbk.g_01235	Prap.g_00140
OG0000961	Prbk.g_01228	Prap.g_00144
OG0000962	Prbk.g_01226	Prap.g_00145
OG0000963	Prbk.g_01225	Prap.g_00146
OG0000964	Prbk.g_01222	Prap.g_00148
OG0000965	Prbk.g_01221	Prap.g_00149
OG0000966	Prbk.g_01220	Prap.g_00150
OG0000967	Prbk.g_01219	Prap.g_00151
OG0000968	Prbk.g_01218	Prap.g_00152
OG0000969	Prbk.g_01217	Prap.g_00153
OG0000970	Prbk.g_01216	Prap.g_00154
OG0000971	Prbk.g_01215	Prap.g_00155
OG0000972	Prbk.g_01214	Prap.g_00156
OG0000973	Prbk.g_01213	Prap.g_00157
OG0000974	Prbk.g_01211	Prap.g_00159
OG0000975	Prbk.g_01654	Prap.g_00165
OG0000976	Prbk.g_02016	Prap.g_00167
OG0000977	Prbk.g_02006	Prap.g_00169
OG0000978	Prbk.g_02004	Prap.g_00171
OG0000979	Prbk.g_02002	Prap.g_00173
OG0000980	Prbk.g_02001	Prap.g_00174
OG0000981	Prbk.g_02596	Prap.g_00175
OG0000982	Prbk.g_02000	Prap.g_00176
OG0000983	Prbk.g_01998	Prap.g_00178
OG0000984	Prbk.g_01997	Prap.g_00179
OG0000985	Prbk.g_01996	Prap.g_00180
OG0000986	Prbk.g_01994	Prap.g_00181
OG0000987	Prbk.g_01993	Prap.g_00182
OG0000988	Prbk.g_01991	Prap.g_00183
OG0000989	Prbk.g_01990	Prap.g_00184
OG0000990	Prbk.g_01989	Prap.g_00185
OG0000991	Prbk.g_01988	Prap.g_00186
OG0000992	Prbk.g_01987	Prap.g_00187
OG0000993	Prbk.g_01986	Prap.g_00188
OG0000994	Prbk.g_01985	Prap.g_00189
OG0000995	Prbk.g_01983	Prap.g_00190
OG0000996	Prbk.g_01982	Prap.g_00191
OG0000997	Prbk.g_01981	Prap.g_00192
OG0000998	Prbk.g_01980	Prap.g_00193
OG0000999	Prbk.g_01979	Prap.g_00194
OG0001000	Prbk.g_01978	Prap.g_00195
OG0001001	Prbk.g_01977	Prap.g_00197
OG0001002	Prbk.g_00937	Prap.g_00198
OG0001003	Prbk.g_00936	Prap.g_00199
OG0001004	Prbk.g_01360	Prap.g_00200
OG0001005	Prbk.g_00934	Prap.g_00203
OG0001006	Prbk.g_00933	Prap.g_00204
OG0001007	Prbk.g_00932	Prap.g_00205
OG0001008	Prbk.g_00930	Prap.g_00207
OG0001009	Prbk.g_00929	Prap.g_00208
OG0001010	Prbk.g_02593	Prap.g_01836
OG0001011	Prbk.g_02619	Prap.g_01139
OG0001012	Prbk.g_02485	Prap.g_00768
OG0001013	Prbk.g_00918	Prap.g_01786
OG0001014	Prbk.g_00917	Prap.g_01785
OG0001015	Prbk.g_00906	Prap.g_01778
OG0001016	Prbk.g_00905	Prap.g_01777
OG0001017	Prbk.g_00904	Prap.g_01776
OG0001018	Prbk.g_00902	Prap.g_01775
OG0001019	Prbk.g_01451	Prap.g_01773
OG0001020	Prbk.g_01450	Prap.g_01772
OG0001021	Prbk.g_01449	Prap.g_01771
OG0001022	Prbk.g_01448	Prap.g_01770
OG0001023	Prbk.g_01447	Prap.g_01769
OG0001024	Prbk.g_01445	Prap.g_01767
OG0001025	Prbk.g_01444	Prap.g_01766
OG0001026	Prbk.g_01443	Prap.g_01765
OG0001027	Prbk.g_01442	Prap.g_01764
OG0001028	Prbk.g_01441	Prap.g_01763
OG0001029	Prbk.g_01440	Prap.g_01762
OG0001030	Prbk.g_01439	Prap.g_01761
OG0001031	Prbk.g_01438	Prap.g_01760
OG0001032	Prbk.g_01437	Prap.g_01759
OG0001033	Prbk.g_01436	Prap.g_01758
OG0001034	Prbk.g_01434	Prap.g_01757
OG0001035	Prbk.g_01432	Prap.g_01754
OG0001036	Prbk.g_01431	Prap.g_01753
OG0001037	Prbk.g_01429	Prap.g_01752
OG0001038	Prbk.g_01428	Prap.g_01751
OG0001039	Prbk.g_01427	Prap.g_01750
OG0001040	Prbk.g_01426	Prap.g_01749
OG0001041	Prbk.g_01425	Prap.g_01748
OG0001042	Prbk.g_01423	Prap.g_01747
OG0001043	Prbk.g_01422	Prap.g_01746
OG0001044	Prbk.g_01421	Prap.g_01745
OG0001045	Prbk.g_01420	Prap.g_01744
OG0001046	Prbk.g_01419	Prap.g_01743
OG0001047	Prbk.g_01415	Prap.g_01740
OG0001048	Prbk.g_01413	Prap.g_01738
OG0001049	Prbk.g_01412	Prap.g_01737
OG0001050	Prbk.g_01411	Prap.g_01736
OG0001051	Prbk.g_01410	Prap.g_01735
OG0001052	Prbk.g_01409	Prap.g_01734
OG0001053	Prbk.g_01407	Prap.g_01732
OG0001054	Prbk.g_01405	Prap.g_01730
OG0001055	Prbk.g_01404	Prap.g_01729
OG0001056	Prbk.g_01403	Prap.g_01728
OG0001057	Prbk.g_01402	Prap.g_01727
OG0001058	Prbk.g_01401	Prap.g_01726
OG0001059	Prbk.g_01400	Prap.g_01725
OG0001060	Prbk.g_01399	Prap.g_01724
OG0001061	Prbk.g_01398	Prap.g_01723
OG0001062	Prbk.g_01384	Prap.g_01722
OG0001063	Prbk.g_01383	Prap.g_01721
OG0001064	Prbk.g_01381	Prap.g_01719
OG0001065	Prbk.g_01901	Prap.g_01715
OG0001066	Prbk.g_01904	Prap.g_01713
OG0001067	Prbk.g_01905	Prap.g_01712
OG0001068	Prbk.g_01909	Prap.g_01709
OG0001069	Prbk.g_01910	Prap.g_01708
OG0001070	Prbk.g_01911	Prap.g_01707
OG0001071	Prbk.g_01912	Prap.g_01706
OG0001072	Prbk.g_01913	Prap.g_01705
OG0001073	Prbk.g_01914	Prap.g_01704
OG0001074	Prbk.g_01915	Prap.g_01703
OG0001075	Prbk.g_01916	Prap.g_01702
OG0001076	Prbk.g_01917	Prap.g_01701
OG0001077	Prbk.g_01918	Prap.g_01700
OG0001078	Prbk.g_01920	Prap.g_01699
OG0001079	Prbk.g_01921	Prap.g_01698
OG0001080	Prbk.g_01922	Prap.g_01697
OG0001081	Prbk.g_00990	Prap.g_01693
OG0001082	Prbk.g_00991	Prap.g_01692
OG0001083	Prbk.g_00995	Prap.g_01689
OG0001084	Prbk.g_00993	Prap.g_01690
OG0001085	Prbk.g_00992	Prap.g_01691
OG0001086	Prbk.g_00996	Prap.g_01694
OG0001087	Prbk.g_00997	Prap.g_01695
OG0001088	Prbk.g_01926	Prap.g_01696
OG0001089	Prbk.g_00988	Prap.g_01686
OG0001090	Prbk.g_00986	Prap.g_01684
OG0001091	Prbk.g_00985	Prap.g_01683
OG0001092	Prbk.g_00984	Prap.g_01682
OG0001093	Prbk.g_00983	Prap.g_01681
OG0001094	Prbk.g_00982	Prap.g_01680
OG0001095	Prbk.g_00981	Prap.g_01679
OG0001096	Prbk.g_00980	Prap.g_01678
OG0001097	Prbk.g_00979	Prap.g_01677
OG0001098	Prbk.g_00978	Prap.g_01676
OG0001099	Prbk.g_00977	Prap.g_01675
OG0001100	Prbk.g_00976	Prap.g_01674
OG0001101	Prbk.g_00975	Prap.g_01673
OG0001102	Prbk.g_00974	Prap.g_01672
OG0001103	Prbk.g_00973	Prap.g_01671
OG0001104	Prbk.g_00972	Prap.g_01670
OG0001105	Prbk.g_00971	Prap.g_01669
OG0001106	Prbk.g_00970	Prap.g_01668
OG0001107	Prbk.g_00969	Prap.g_01667
OG0001108	Prbk.g_00968	Prap.g_01666
OG0001109	Prbk.g_00967	Prap.g_01665
OG0001110	Prbk.g_00966	Prap.g_01664
OG0001111	Prbk.g_00965	Prap.g_01663
OG0001112	Prbk.g_00964	Prap.g_01662
OG0001113	Prbk.g_00963	Prap.g_01661
OG0001114	Prbk.g_00962	Prap.g_01660
OG0001115	Prbk.g_00961	Prap.g_01659
OG0001116	Prbk.g_00960	Prap.g_01658
OG0001117	Prbk.g_00959	Prap.g_01657
OG0001118	Prbk.g_00958	Prap.g_01656
OG0001119	Prbk.g_00957	Prap.g_01655
OG0001120	Prbk.g_00956	Prap.g_01654
OG0001121	Prbk.g_00953	Prap.g_01652
OG0001122	Prbk.g_00952	Prap.g_01651
OG0001123	Prbk.g_00951	Prap.g_01650
OG0001124	Prbk.g_00949	Prap.g_01647
OG0001125	Prbk.g_00947	Prap.g_01645
OG0001126	Prbk.g_00946	Prap.g_01644
OG0001127	Prbk.g_00797	Prap.g_01641
OG0001128	Prbk.g_00798	Prap.g_01640
OG0001129	Prbk.g_00801	Prap.g_01639
