Orthogroup	Prbk	Prah
OG0000553	Prbk.g_02624	Prah.g_00509
OG0000554	Prbk.g_02626	Prah.g_00506
OG0000555	Prbk.g_02627	Prah.g_00505
OG0000556	Prbk.g_02628	Prah.g_00504
OG0000557	Prbk.g_02629	Prah.g_00503
OG0000558	Prbk.g_02631	Prah.g_00501
OG0000559	Prbk.g_02632	Prah.g_00500
OG0000560	Prbk.g_02634	Prah.g_00498
OG0000561	Prbk.g_02635	Prah.g_00497
OG0000562	Prbk.g_02637	Prah.g_00495
OG0000563	Prbk.g_02638	Prah.g_00494
OG0000564	Prbk.g_02639	Prah.g_00493
OG0000565	Prbk.g_02647	Prah.g_00486
OG0000566	Prbk.g_02648	Prah.g_00485
OG0000567	Prbk.g_02649	Prah.g_00484
OG0000568	Prbk.g_02650	Prah.g_00483
OG0000569	Prbk.g_02651	Prah.g_00482
OG0000570	Prbk.g_02654	Prah.g_00478
OG0000571	Prbk.g_02655	Prah.g_00477
OG0000572	Prbk.g_02656	Prah.g_00476
OG0000573	Prbk.g_00738	Prah.g_00472
OG0000574	Prbk.g_00729	Prah.g_00466
OG0000575	Prbk.g_00728	Prah.g_00465
OG0000576	Prbk.g_00727	Prah.g_00464
OG0000577	Prbk.g_00726	Prah.g_00463
OG0000578	Prbk.g_00725	Prah.g_00462
OG0000579	Prbk.g_00723	Prah.g_00460
OG0000580	Prbk.g_00720	Prah.g_00457
OG0000581	Prbk.g_00719	Prah.g_00456
OG0000582	Prbk.g_00718	Prah.g_00455
OG0000583	Prbk.g_00717	Prah.g_00454
OG0000584	Prbk.g_00715	Prah.g_00452
OG0000585	Prbk.g_00714	Prah.g_00451
OG0000586	Prbk.g_00712	Prah.g_00449
OG0000587	Prbk.g_00711	Prah.g_00448
OG0000588	Prbk.g_00708	Prah.g_00444
OG0000589	Prbk.g_00706	Prah.g_00442
OG0000590	Prbk.g_00478	Prah.g_02193
OG0000591	Prbk.g_01361	Prah.g_01789
OG0000592	Prbk.g_01767	Prah.g_01029
OG0000593	Prbk.g_00672	Prah.g_02413
OG0000594	Prbk.g_02509	Prah.g_00625
OG0000595	Prbk.g_01925	Prah.g_02051
OG0000596	Prbk.g_01805	Prah.g_00981
OG0000597	Prbk.g_01827	Prah.g_00965
OG0000598	Prbk.g_01821	Prah.g_00968
OG0000599	Prbk.g_01817	Prah.g_00972
OG0000600	Prbk.g_01816	Prah.g_00973
OG0000601	Prbk.g_01802	Prah.g_00985
OG0000602	Prbk.g_01801	Prah.g_00986
OG0000603	Prbk.g_01800	Prah.g_00987
OG0000604	Prbk.g_01760	Prah.g_01022
OG0000605	Prbk.g_01761	Prah.g_01023
OG0000606	Prbk.g_01764	Prah.g_01025
OG0000607	Prbk.g_01766	Prah.g_01028
OG0000608	Prbk.g_02429	Prah.g_00706
OG0000609	Prbk.g_02262	Prah.g_02588
OG0000610	Prbk.g_00169	Prah.g_01344
OG0000611	Prbk.g_00617	Prah.g_00886
OG0000612	Prbk.g_00616	Prah.g_00885
OG0000613	Prbk.g_00615	Prah.g_00884
OG0000614	Prbk.g_00614	Prah.g_00882
OG0000615	Prbk.g_00613	Prah.g_00881
OG0000616	Prbk.g_00612	Prah.g_00880
OG0000617	Prbk.g_00611	Prah.g_00879
OG0000618	Prbk.g_00610	Prah.g_00878
OG0000619	Prbk.g_00608	Prah.g_00876
OG0000620	Prbk.g_00607	Prah.g_00875
OG0000621	Prbk.g_00606	Prah.g_00874
OG0000622	Prbk.g_00605	Prah.g_00873
OG0000623	Prbk.g_00604	Prah.g_00872
OG0000624	Prbk.g_00603	Prah.g_00871
OG0000625	Prbk.g_00602	Prah.g_00870
OG0000626	Prbk.g_00601	Prah.g_00869
OG0000627	Prbk.g_02376	Prah.g_00746
OG0000628	Prbk.g_02375	Prah.g_00747
OG0000629	Prbk.g_02372	Prah.g_00750
OG0000630	Prbk.g_02371	Prah.g_00751
OG0000631	Prbk.g_02368	Prah.g_00754
OG0000632	Prbk.g_01780	Prah.g_01043
OG0000633	Prbk.g_01872	Prah.g_01447
OG0000634	Prbk.g_01863	Prah.g_01543
OG0000635	Prbk.g_02332	Prah.g_00788
OG0000636	Prbk.g_02333	Prah.g_00787
OG0000637	Prbk.g_02334	Prah.g_00786
OG0000638	Prbk.g_00865	Prah.g_01946
OG0000639	Prbk.g_01455	Prah.g_01802
OG0000640	Prbk.g_02367	Prah.g_00755
OG0000641	Prbk.g_02362	Prah.g_00758
OG0000642	Prbk.g_02361	Prah.g_00759
OG0000643	Prbk.g_02360	Prah.g_00760
OG0000644	Prbk.g_02462	Prah.g_00673
OG0000645	Prbk.g_02463	Prah.g_00672
OG0000646	Prbk.g_02464	Prah.g_00671
OG0000647	Prbk.g_02465	Prah.g_00670
OG0000648	Prbk.g_02467	Prah.g_00668
OG0000649	Prbk.g_02468	Prah.g_00667
OG0000650	Prbk.g_02469	Prah.g_00666
OG0000651	Prbk.g_02470	Prah.g_00665
OG0000652	Prbk.g_02471	Prah.g_00664
OG0000653	Prbk.g_02472	Prah.g_00663
OG0000654	Prbk.g_02474	Prah.g_00661
OG0000655	Prbk.g_02476	Prah.g_00659
OG0000656	Prbk.g_02477	Prah.g_00658
OG0000657	Prbk.g_02478	Prah.g_00657
OG0000658	Prbk.g_02479	Prah.g_00656
OG0000659	Prbk.g_02480	Prah.g_00655
OG0000660	Prbk.g_02481	Prah.g_00654
OG0000661	Prbk.g_02483	Prah.g_00652
OG0000662	Prbk.g_02486	Prah.g_00650
OG0000663	Prbk.g_02487	Prah.g_00649
OG0000664	Prbk.g_02488	Prah.g_00648
OG0000665	Prbk.g_02489	Prah.g_00647
OG0000666	Prbk.g_02490	Prah.g_00646
OG0000667	Prbk.g_02491	Prah.g_00645
OG0000668	Prbk.g_02492	Prah.g_00644
OG0000669	Prbk.g_02494	Prah.g_00640
OG0000670	Prbk.g_02495	Prah.g_00639
OG0000671	Prbk.g_02496	Prah.g_00638
OG0000672	Prbk.g_02497	Prah.g_00637
OG0000673	Prbk.g_02498	Prah.g_00636
OG0000674	Prbk.g_02499	Prah.g_00635
OG0000675	Prbk.g_02526	Prah.g_00609
OG0000676	Prbk.g_02527	Prah.g_00608
OG0000677	Prbk.g_02530	Prah.g_00605
OG0000678	Prbk.g_02532	Prah.g_00603
OG0000679	Prbk.g_02534	Prah.g_00601
OG0000680	Prbk.g_02535	Prah.g_00600
OG0000681	Prbk.g_02536	Prah.g_00599
OG0000682	Prbk.g_02537	Prah.g_00598
OG0000683	Prbk.g_02539	Prah.g_00596
OG0000684	Prbk.g_02540	Prah.g_00595
OG0000685	Prbk.g_02541	Prah.g_00594
OG0000686	Prbk.g_02542	Prah.g_00593
OG0000687	Prbk.g_02543	Prah.g_00592
OG0000688	Prbk.g_02544	Prah.g_00591
OG0000689	Prbk.g_02546	Prah.g_00589
OG0000690	Prbk.g_02547	Prah.g_00588
OG0000691	Prbk.g_02548	Prah.g_00587
OG0000692	Prbk.g_02559	Prah.g_00575
OG0000693	Prbk.g_02560	Prah.g_00574
OG0000694	Prbk.g_02563	Prah.g_00572
OG0000695	Prbk.g_02567	Prah.g_00568
OG0000696	Prbk.g_02568	Prah.g_00566
OG0000697	Prbk.g_02570	Prah.g_00564
OG0000698	Prbk.g_02379	Prah.g_00743
OG0000699	Prbk.g_00598	Prah.g_00866
OG0000700	Prbk.g_00582	Prah.g_00850
OG0000701	Prbk.g_00193	Prah.g_00192
OG0000702	Prbk.g_02580	Prah.g_00558
OG0000703	Prbk.g_02389	Prah.g_00740
OG0000704	Prbk.g_01662	Prah.g_01212
OG0000705	Prbk.g_02390	Prah.g_00739
OG0000706	Prbk.g_02391	Prah.g_00738
OG0000707	Prbk.g_02393	Prah.g_00736
OG0000708	Prbk.g_02394	Prah.g_00735
OG0000709	Prbk.g_02396	Prah.g_00733
OG0000710	Prbk.g_02397	Prah.g_00732
OG0000711	Prbk.g_02398	Prah.g_00731
OG0000712	Prbk.g_02399	Prah.g_00730
OG0000713	Prbk.g_02400	Prah.g_00729
OG0000714	Prbk.g_02408	Prah.g_00726
OG0000715	Prbk.g_02410	Prah.g_00724
OG0000716	Prbk.g_02415	Prah.g_00721
OG0000717	Prbk.g_02417	Prah.g_00718
OG0000718	Prbk.g_02420	Prah.g_00715
OG0000719	Prbk.g_02435	Prah.g_00702
OG0000720	Prbk.g_02436	Prah.g_00701
OG0000721	Prbk.g_02438	Prah.g_00699
OG0000722	Prbk.g_02439	Prah.g_00698
OG0000723	Prbk.g_02440	Prah.g_00697
OG0000724	Prbk.g_02453	Prah.g_00683
OG0000725	Prbk.g_02452	Prah.g_00684
OG0000726	Prbk.g_02451	Prah.g_00685
OG0000727	Prbk.g_02450	Prah.g_00686
OG0000728	Prbk.g_02449	Prah.g_00687
OG0000729	Prbk.g_02447	Prah.g_00689
OG0000730	Prbk.g_02444	Prah.g_00692
OG0000731	Prbk.g_02455	Prah.g_00681
OG0000732	Prbk.g_02456	Prah.g_00680
OG0000733	Prbk.g_02457	Prah.g_00679
OG0000734	Prbk.g_02458	Prah.g_00678
OG0000735	Prbk.g_02459	Prah.g_00677
OG0000736	Prbk.g_02460	Prah.g_00675
OG0000737	Prbk.g_02461	Prah.g_00674
OG0000738	Prbk.g_02359	Prah.g_00761
OG0000739	Prbk.g_02358	Prah.g_00762
OG0000740	Prbk.g_02357	Prah.g_00763
OG0000741	Prbk.g_02355	Prah.g_00765
OG0000742	Prbk.g_02353	Prah.g_00767
OG0000743	Prbk.g_02352	Prah.g_00768
OG0000744	Prbk.g_02350	Prah.g_00770
OG0000745	Prbk.g_02349	Prah.g_00771
OG0000746	Prbk.g_02348	Prah.g_00772
OG0000747	Prbk.g_01698	Prah.g_01178
OG0000748	Prbk.g_02340	Prah.g_00780
OG0000749	Prbk.g_02339	Prah.g_00781
OG0000750	Prbk.g_02337	Prah.g_00783
OG0000751	Prbk.g_02336	Prah.g_00784
OG0000752	Prbk.g_02189	Prah.g_02517
OG0000753	Prbk.g_02331	Prah.g_00789
OG0000754	Prbk.g_02330	Prah.g_00790
OG0000755	Prbk.g_02329	Prah.g_00791
OG0000756	Prbk.g_02327	Prah.g_00793
OG0000757	Prbk.g_02326	Prah.g_00794
OG0000758	Prbk.g_02325	Prah.g_00795
OG0000759	Prbk.g_02320	Prah.g_00800
OG0000760	Prbk.g_02319	Prah.g_00801
OG0000761	Prbk.g_02317	Prah.g_00803
OG0000762	Prbk.g_02315	Prah.g_00806
OG0000763	Prbk.g_02313	Prah.g_00808
OG0000764	Prbk.g_02311	Prah.g_00810
OG0000765	Prbk.g_02310	Prah.g_00811
OG0000766	Prbk.g_02309	Prah.g_00812
OG0000767	Prbk.g_02307	Prah.g_00814
OG0000768	Prbk.g_02306	Prah.g_00815
OG0000769	Prbk.g_02305	Prah.g_00816
OG0000770	Prbk.g_02304	Prah.g_00817
OG0000771	Prbk.g_02303	Prah.g_00818
OG0000772	Prbk.g_01728	Prah.g_01131
OG0000773	Prbk.g_02301	Prah.g_00821
OG0000774	Prbk.g_02299	Prah.g_00824
OG0000775	Prbk.g_02297	Prah.g_00826
OG0000776	Prbk.g_02293	Prah.g_00828
OG0000777	Prbk.g_02292	Prah.g_00829
OG0000778	Prbk.g_00562	Prah.g_00830
OG0000779	Prbk.g_00566	Prah.g_00833
OG0000780	Prbk.g_00568	Prah.g_00835
OG0000781	Prbk.g_00572	Prah.g_00839
OG0000782	Prbk.g_00573	Prah.g_00840
OG0000783	Prbk.g_00578	Prah.g_00846
OG0000784	Prbk.g_00580	Prah.g_00848
OG0000785	Prbk.g_00581	Prah.g_00849
OG0000786	Prbk.g_00583	Prah.g_00851
OG0000787	Prbk.g_00584	Prah.g_00852
OG0000788	Prbk.g_00590	Prah.g_00858
OG0000789	Prbk.g_00593	Prah.g_00861
OG0000790	Prbk.g_02190	Prah.g_02518
OG0000791	Prbk.g_00594	Prah.g_00862
OG0000792	Prbk.g_00595	Prah.g_00863
OG0000793	Prbk.g_00596	Prah.g_00864
OG0000794	Prbk.g_00599	Prah.g_00867
OG0000795	Prbk.g_00068	Prah.g_00903
OG0000796	Prbk.g_00067	Prah.g_00904
OG0000797	Prbk.g_00064	Prah.g_00907
OG0000798	Prbk.g_00063	Prah.g_00908
OG0000799	Prbk.g_00062	Prah.g_00909
OG0000800	Prbk.g_00061	Prah.g_00910
OG0000801	Prbk.g_00058	Prah.g_00913
OG0000802	Prbk.g_00057	Prah.g_00914
OG0000803	Prbk.g_00054	Prah.g_00919
OG0000804	Prbk.g_00053	Prah.g_00920
OG0000805	Prbk.g_00052	Prah.g_00921
OG0000806	Prbk.g_00051	Prah.g_00922
OG0000807	Prbk.g_00627	Prah.g_00893
OG0000808	Prbk.g_02595	Prah.g_00539
OG0000809	Prbk.g_02022	Prah.g_01601
OG0000810	Prbk.g_01700	Prah.g_01176
OG0000811	Prbk.g_01531	Prah.g_00133
OG0000812	Prbk.g_00869	Prah.g_01942
OG0000813	Prbk.g_00879	Prah.g_01932
OG0000814	Prbk.g_01234	Prah.g_00383
OG0000815	Prbk.g_02613	Prah.g_00521
OG0000816	Prbk.g_02202	Prah.g_02532
OG0000817	Prbk.g_02196	Prah.g_02525
OG0000818	Prbk.g_01456	Prah.g_01803
OG0000819	Prbk.g_01227	Prah.g_00378
OG0000820	Prbk.g_00004	Prah.g_01905
OG0000821	Prbk.g_01037	Prah.g_01340
OG0000822	Prbk.g_01036	Prah.g_01339
OG0000823	Prbk.g_01035	Prah.g_01338
OG0000824	Prbk.g_01034	Prah.g_01337
OG0000825	Prbk.g_01032	Prah.g_01336
OG0000826	Prbk.g_01031	Prah.g_01335
OG0000827	Prbk.g_01028	Prah.g_01331
OG0000828	Prbk.g_01026	Prah.g_01329
OG0000829	Prbk.g_01025	Prah.g_01328
OG0000830	Prbk.g_01022	Prah.g_01325
OG0000831	Prbk.g_01020	Prah.g_01323
OG0000832	Prbk.g_01018	Prah.g_01321
OG0000833	Prbk.g_01017	Prah.g_01320
OG0000834	Prbk.g_00141	Prah.g_01318
OG0000835	Prbk.g_00142	Prah.g_01317
OG0000836	Prbk.g_00143	Prah.g_01316
OG0000837	Prbk.g_00153	Prah.g_01307
OG0000838	Prbk.g_00155	Prah.g_01305
OG0000839	Prbk.g_00156	Prah.g_01304
OG0000840	Prbk.g_00157	Prah.g_01303
OG0000841	Prbk.g_00158	Prah.g_01302
OG0000842	Prbk.g_00106	Prah.g_01298
OG0000843	Prbk.g_00105	Prah.g_01297
OG0000844	Prbk.g_00104	Prah.g_01296
OG0000845	Prbk.g_00103	Prah.g_01295
OG0000846	Prbk.g_00100	Prah.g_01292
OG0000847	Prbk.g_00099	Prah.g_01291
OG0000848	Prbk.g_01501	Prah.g_01262
OG0000849	Prbk.g_01498	Prah.g_01259
OG0000850	Prbk.g_01497	Prah.g_01258
OG0000851	Prbk.g_00139	Prah.g_01255
OG0000852	Prbk.g_00137	Prah.g_01253
OG0000853	Prbk.g_00135	Prah.g_01251
OG0000854	Prbk.g_00133	Prah.g_01249
OG0000855	Prbk.g_00132	Prah.g_01248
OG0000856	Prbk.g_00131	Prah.g_01247
OG0000857	Prbk.g_00130	Prah.g_01246
OG0000858	Prbk.g_00129	Prah.g_01245
OG0000859	Prbk.g_00128	Prah.g_01244
OG0000860	Prbk.g_00127	Prah.g_01243
OG0000861	Prbk.g_01503	Prah.g_01263
OG0000862	Prbk.g_01504	Prah.g_01264
OG0000863	Prbk.g_01505	Prah.g_01265
OG0000864	Prbk.g_01506	Prah.g_01266
OG0000865	Prbk.g_01508	Prah.g_01268
OG0000866	Prbk.g_00189	Prah.g_01272
OG0000867	Prbk.g_00188	Prah.g_01273
OG0000868	Prbk.g_00186	Prah.g_01275
OG0000869	Prbk.g_00183	Prah.g_01278
OG0000870	Prbk.g_00182	Prah.g_01279
OG0000871	Prbk.g_00178	Prah.g_01282
OG0000872	Prbk.g_00177	Prah.g_01283
OG0000873	Prbk.g_00175	Prah.g_01285
OG0000874	Prbk.g_00174	Prah.g_01286
OG0000875	Prbk.g_00097	Prah.g_01289
OG0000876	Prbk.g_00098	Prah.g_01290
OG0000877	Prbk.g_00122	Prah.g_01239
OG0000878	Prbk.g_02011	Prah.g_01610
OG0000879	Prbk.g_00164	Prah.g_01349
OG0000880	Prbk.g_00163	Prah.g_01350
OG0000881	Prbk.g_00162	Prah.g_01351
OG0000882	Prbk.g_01194	Prah.g_01353
OG0000883	Prbk.g_01192	Prah.g_01355
OG0000884	Prbk.g_01190	Prah.g_01357
OG0000885	Prbk.g_01189	Prah.g_01358
OG0000886	Prbk.g_01188	Prah.g_01359
OG0000887	Prbk.g_01187	Prah.g_01360
OG0000888	Prbk.g_01186	Prah.g_01361
OG0000889	Prbk.g_01182	Prah.g_01365
OG0000890	Prbk.g_01179	Prah.g_01368
OG0000891	Prbk.g_01178	Prah.g_01369
OG0000892	Prbk.g_01175	Prah.g_01372
OG0000893	Prbk.g_01174	Prah.g_01373
OG0000894	Prbk.g_01173	Prah.g_01374
OG0000895	Prbk.g_01172	Prah.g_01375
OG0000896	Prbk.g_01171	Prah.g_01376
OG0000897	Prbk.g_01170	Prah.g_01377
OG0000898	Prbk.g_01167	Prah.g_01380
OG0000899	Prbk.g_01166	Prah.g_01381
OG0000900	Prbk.g_01199	Prah.g_00327
OG0000901	Prbk.g_02120	Prah.g_00323
OG0000902	Prbk.g_00334	Prah.g_00224
OG0000903	Prbk.g_02564	Prah.g_00571
OG0000904	Prbk.g_01691	Prah.g_01183
OG0000905	Prbk.g_00055	Prah.g_00918
OG0000906	Prbk.g_00629	Prah.g_00895
OG0000907	Prbk.g_02578	Prah.g_00560
OG0000908	Prbk.g_00923	Prah.g_01663
OG0000909	Prbk.g_02051	Prah.g_01577
OG0000910	Prbk.g_02050	Prah.g_01578
OG0000911	Prbk.g_02049	Prah.g_01579
OG0000912	Prbk.g_02048	Prah.g_01580
OG0000913	Prbk.g_02047	Prah.g_01581
OG0000914	Prbk.g_02046	Prah.g_01582
OG0000915	Prbk.g_02045	Prah.g_01583
OG0000916	Prbk.g_02044	Prah.g_01584
OG0000917	Prbk.g_02042	Prah.g_01586
OG0000918	Prbk.g_02041	Prah.g_01587
OG0000919	Prbk.g_02040	Prah.g_01588
OG0000920	Prbk.g_02039	Prah.g_01589
OG0000921	Prbk.g_02038	Prah.g_01590
OG0000922	Prbk.g_02037	Prah.g_01591
OG0000923	Prbk.g_02036	Prah.g_01592
OG0000924	Prbk.g_02035	Prah.g_01593
OG0000925	Prbk.g_02034	Prah.g_01594
OG0000926	Prbk.g_00526	Prah.g_02242
OG0000927	Prbk.g_01929	Prah.g_00435
OG0000928	Prbk.g_01930	Prah.g_00434
OG0000929	Prbk.g_01931	Prah.g_00433
OG0000930	Prbk.g_01937	Prah.g_00428
OG0000931	Prbk.g_01938	Prah.g_00427
OG0000932	Prbk.g_00244	Prah.g_00423
OG0000933	Prbk.g_00246	Prah.g_00421
OG0000934	Prbk.g_00247	Prah.g_00420
OG0000935	Prbk.g_00248	Prah.g_00419
OG0000936	Prbk.g_00249	Prah.g_00418
OG0000937	Prbk.g_00250	Prah.g_00417
OG0000938	Prbk.g_00252	Prah.g_00415
OG0000939	Prbk.g_00253	Prah.g_00414
OG0000940	Prbk.g_00255	Prah.g_00412
OG0000941	Prbk.g_00257	Prah.g_00410
OG0000942	Prbk.g_00258	Prah.g_00409
OG0000943	Prbk.g_00261	Prah.g_00406
OG0000944	Prbk.g_00270	Prah.g_00403
OG0000945	Prbk.g_00271	Prah.g_00402
OG0000946	Prbk.g_00272	Prah.g_00401
OG0000947	Prbk.g_00273	Prah.g_00400
OG0000948	Prbk.g_00274	Prah.g_00399
OG0000949	Prbk.g_00275	Prah.g_00398
OG0000950	Prbk.g_00276	Prah.g_00397
OG0000951	Prbk.g_00277	Prah.g_00396
OG0000952	Prbk.g_00278	Prah.g_00395
OG0000953	Prbk.g_00279	Prah.g_00394
OG0000954	Prbk.g_00280	Prah.g_00391
OG0000955	Prbk.g_00281	Prah.g_00390
OG0000956	Prbk.g_00282	Prah.g_00389
OG0000957	Prbk.g_00283	Prah.g_00388
OG0000958	Prbk.g_01237	Prah.g_00386
OG0000959	Prbk.g_01236	Prah.g_00385
OG0000960	Prbk.g_01235	Prah.g_00384
OG0000961	Prbk.g_01228	Prah.g_00379
OG0000962	Prbk.g_01226	Prah.g_00376
OG0000963	Prbk.g_01225	Prah.g_00374
OG0000964	Prbk.g_01222	Prah.g_00371
OG0000965	Prbk.g_01221	Prah.g_00370
OG0000966	Prbk.g_01220	Prah.g_00369
OG0000967	Prbk.g_01219	Prah.g_00368
OG0000968	Prbk.g_01218	Prah.g_00367
OG0000969	Prbk.g_01217	Prah.g_00366
OG0000970	Prbk.g_01216	Prah.g_00365
OG0000971	Prbk.g_01215	Prah.g_00364
OG0000972	Prbk.g_01214	Prah.g_00363
OG0000973	Prbk.g_01213	Prah.g_00362
OG0000974	Prbk.g_01211	Prah.g_00360
OG0000975	Prbk.g_01654	Prah.g_01217
OG0000976	Prbk.g_02016	Prah.g_01605
OG0000977	Prbk.g_02006	Prah.g_01615
OG0000978	Prbk.g_02004	Prah.g_01617
OG0000979	Prbk.g_02002	Prah.g_01619
OG0000980	Prbk.g_02001	Prah.g_01620
OG0000981	Prbk.g_02596	Prah.g_00538
OG0000982	Prbk.g_02000	Prah.g_01621
OG0000983	Prbk.g_01998	Prah.g_01623
OG0000984	Prbk.g_01997	Prah.g_01624
OG0000985	Prbk.g_01996	Prah.g_01625
OG0000986	Prbk.g_01994	Prah.g_01627
OG0000987	Prbk.g_01993	Prah.g_01628
OG0000988	Prbk.g_01991	Prah.g_01631
OG0000989	Prbk.g_01990	Prah.g_01632
OG0000990	Prbk.g_01989	Prah.g_01633
OG0000991	Prbk.g_01988	Prah.g_01634
OG0000992	Prbk.g_01987	Prah.g_01635
OG0000993	Prbk.g_01986	Prah.g_01636
OG0000994	Prbk.g_01985	Prah.g_01637
OG0000995	Prbk.g_01983	Prah.g_01639
OG0000996	Prbk.g_01982	Prah.g_01640
OG0000997	Prbk.g_01981	Prah.g_01641
OG0000998	Prbk.g_01980	Prah.g_01642
OG0000999	Prbk.g_01979	Prah.g_01643
OG0001000	Prbk.g_01978	Prah.g_01644
OG0001001	Prbk.g_01977	Prah.g_01645
OG0001002	Prbk.g_00937	Prah.g_01648
OG0001003	Prbk.g_00936	Prah.g_01649
OG0001004	Prbk.g_01360	Prah.g_01791
OG0001005	Prbk.g_00934	Prah.g_01651
OG0001006	Prbk.g_00933	Prah.g_01652
OG0001007	Prbk.g_00932	Prah.g_01653
OG0001008	Prbk.g_00930	Prah.g_01655
OG0001009	Prbk.g_00929	Prah.g_01656
OG0001010	Prbk.g_02593	Prah.g_00541
OG0001011	Prbk.g_02619	Prah.g_00515
OG0001012	Prbk.g_02485	Prah.g_00651
OG0001013	Prbk.g_00918	Prah.g_01667
OG0001014	Prbk.g_00917	Prah.g_01668
OG0001015	Prbk.g_00906	Prah.g_01677
OG0001016	Prbk.g_00905	Prah.g_01678
OG0001017	Prbk.g_00904	Prah.g_01679
OG0001018	Prbk.g_00902	Prah.g_01681
OG0001019	Prbk.g_01451	Prah.g_01685
OG0001020	Prbk.g_01450	Prah.g_01687
OG0001021	Prbk.g_01449	Prah.g_01688
OG0001022	Prbk.g_01448	Prah.g_01689
OG0001023	Prbk.g_01447	Prah.g_01690
OG0001024	Prbk.g_01445	Prah.g_01692
OG0001025	Prbk.g_01444	Prah.g_01693
OG0001026	Prbk.g_01443	Prah.g_01694
OG0001027	Prbk.g_01442	Prah.g_01695
OG0001028	Prbk.g_01441	Prah.g_01696
OG0001029	Prbk.g_01440	Prah.g_01697
OG0001030	Prbk.g_01439	Prah.g_01698
OG0001031	Prbk.g_01438	Prah.g_01699
OG0001032	Prbk.g_01437	Prah.g_01700
OG0001033	Prbk.g_01436	Prah.g_01701
OG0001034	Prbk.g_01434	Prah.g_01703
OG0001035	Prbk.g_01432	Prah.g_01705
OG0001036	Prbk.g_01431	Prah.g_01707
OG0001037	Prbk.g_01429	Prah.g_01709
OG0001038	Prbk.g_01428	Prah.g_01710
OG0001039	Prbk.g_01427	Prah.g_01711
OG0001040	Prbk.g_01426	Prah.g_01713
OG0001041	Prbk.g_01425	Prah.g_01714
OG0001042	Prbk.g_01423	Prah.g_01716
OG0001043	Prbk.g_01422	Prah.g_01717
OG0001044	Prbk.g_01421	Prah.g_01718
OG0001045	Prbk.g_01420	Prah.g_01719
OG0001046	Prbk.g_01419	Prah.g_01720
OG0001047	Prbk.g_01415	Prah.g_01727
OG0001048	Prbk.g_01413	Prah.g_01729
OG0001049	Prbk.g_01412	Prah.g_01730
OG0001050	Prbk.g_01411	Prah.g_01731
OG0001051	Prbk.g_01410	Prah.g_01732
OG0001052	Prbk.g_01409	Prah.g_01733
OG0001053	Prbk.g_01407	Prah.g_01736
OG0001054	Prbk.g_01405	Prah.g_01738
OG0001055	Prbk.g_01404	Prah.g_01739
OG0001056	Prbk.g_01403	Prah.g_01740
OG0001057	Prbk.g_01402	Prah.g_01741
OG0001058	Prbk.g_01401	Prah.g_01742
OG0001059	Prbk.g_01400	Prah.g_01743
OG0001060	Prbk.g_01399	Prah.g_01744
OG0001061	Prbk.g_01398	Prah.g_01745
OG0001062	Prbk.g_01384	Prah.g_01759
OG0001063	Prbk.g_01383	Prah.g_01760
OG0001064	Prbk.g_01381	Prah.g_01762
OG0001065	Prbk.g_01901	Prah.g_02073
OG0001066	Prbk.g_01904	Prah.g_02071
OG0001067	Prbk.g_01905	Prah.g_02070
OG0001068	Prbk.g_01909	Prah.g_02067
OG0001069	Prbk.g_01910	Prah.g_02066
OG0001070	Prbk.g_01911	Prah.g_02065
OG0001071	Prbk.g_01912	Prah.g_02064
OG0001072	Prbk.g_01913	Prah.g_02063
OG0001073	Prbk.g_01914	Prah.g_02062
OG0001074	Prbk.g_01915	Prah.g_02061
OG0001075	Prbk.g_01916	Prah.g_02060
OG0001076	Prbk.g_01917	Prah.g_02059
OG0001077	Prbk.g_01918	Prah.g_02058
OG0001078	Prbk.g_01920	Prah.g_02056
OG0001079	Prbk.g_01921	Prah.g_02055
OG0001080	Prbk.g_01922	Prah.g_02054
OG0001081	Prbk.g_00990	Prah.g_02041
OG0001082	Prbk.g_00991	Prah.g_02042
OG0001083	Prbk.g_00995	Prah.g_02046
OG0001084	Prbk.g_00993	Prah.g_02044
OG0001085	Prbk.g_00992	Prah.g_02043
OG0001086	Prbk.g_00996	Prah.g_02047
OG0001087	Prbk.g_00997	Prah.g_02048
OG0001088	Prbk.g_01926	Prah.g_02050
OG0001089	Prbk.g_00988	Prah.g_02039
OG0001090	Prbk.g_00986	Prah.g_02037
OG0001091	Prbk.g_00985	Prah.g_02036
OG0001092	Prbk.g_00984	Prah.g_02035
OG0001093	Prbk.g_00983	Prah.g_02034
OG0001094	Prbk.g_00982	Prah.g_02033
OG0001095	Prbk.g_00981	Prah.g_02032
OG0001096	Prbk.g_00980	Prah.g_02031
OG0001097	Prbk.g_00979	Prah.g_02030
OG0001098	Prbk.g_00978	Prah.g_02029
OG0001099	Prbk.g_00977	Prah.g_02028
OG0001100	Prbk.g_00976	Prah.g_02027
OG0001101	Prbk.g_00975	Prah.g_02026
OG0001102	Prbk.g_00974	Prah.g_02025
OG0001103	Prbk.g_00973	Prah.g_02024
OG0001104	Prbk.g_00972	Prah.g_02023
OG0001105	Prbk.g_00971	Prah.g_02022
OG0001106	Prbk.g_00970	Prah.g_02021
OG0001107	Prbk.g_00969	Prah.g_02020
OG0001108	Prbk.g_00968	Prah.g_02019
OG0001109	Prbk.g_00967	Prah.g_02018
OG0001110	Prbk.g_00966	Prah.g_02017
OG0001111	Prbk.g_00965	Prah.g_02016
