Orthogroup	Prao	Pray
OG0000570	Prao.g_00087	Pray.g_01115
OG0000571	Prao.g_00088	Pray.g_01114
OG0000572	Prao.g_00089	Pray.g_01113
OG0000573	Prao.g_00092	Pray.g_01110
OG0000574	Prao.g_00093	Pray.g_01109
OG0000575	Prao.g_00094	Pray.g_01108
OG0000576	Prao.g_00095	Pray.g_01107
OG0000577	Prao.g_00096	Pray.g_01106
OG0000578	Prao.g_00097	Pray.g_01105
OG0000579	Prao.g_00098	Pray.g_01104
OG0000580	Prao.g_00099	Pray.g_01103
OG0000581	Prao.g_00100	Pray.g_01102
OG0000582	Prao.g_00101	Pray.g_01101
OG0000583	Prao.g_00102	Pray.g_01100
OG0000584	Prao.g_00103	Pray.g_01099
OG0000585	Prao.g_00104	Pray.g_01098
OG0000586	Prao.g_00106	Pray.g_01096
OG0000587	Prao.g_00107	Pray.g_01095
OG0000588	Prao.g_00109	Pray.g_01093
OG0000589	Prao.g_00110	Pray.g_01092
OG0000590	Prao.g_00112	Pray.g_01090
OG0000591	Prao.g_00117	Pray.g_01084
OG0000592	Prao.g_00118	Pray.g_01083
OG0000593	Prao.g_00119	Pray.g_01082
OG0000594	Prao.g_00121	Pray.g_01080
OG0000595	Prao.g_00122	Pray.g_01079
OG0000596	Prao.g_00123	Pray.g_01078
OG0000597	Prao.g_00125	Pray.g_01076
OG0000598	Prao.g_00126	Pray.g_01075
OG0000599	Prao.g_00127	Pray.g_01074
OG0000600	Prao.g_00128	Pray.g_01073
OG0000601	Prao.g_00130	Pray.g_01071
OG0000602	Prao.g_00131	Pray.g_01070
OG0000603	Prao.g_00132	Pray.g_01069
OG0000604	Prao.g_00133	Pray.g_01068
OG0000605	Prao.g_00134	Pray.g_01067
OG0000606	Prao.g_00135	Pray.g_01066
OG0000607	Prao.g_00137	Pray.g_01064
OG0000608	Prao.g_00138	Pray.g_01063
OG0000609	Prao.g_00142	Pray.g_01059
OG0000610	Prao.g_00143	Pray.g_01058
OG0000611	Prao.g_00649	Pray.g_01039
OG0000612	Prao.g_00650	Pray.g_01038
OG0000613	Prao.g_00651	Pray.g_01037
OG0000614	Prao.g_00652	Pray.g_01036
OG0000615	Prao.g_00654	Pray.g_01034
OG0000616	Prao.g_00655	Pray.g_01033
OG0000617	Prao.g_00656	Pray.g_01032
OG0000618	Prao.g_00657	Pray.g_01031
OG0000619	Prao.g_00658	Pray.g_01030
OG0000620	Prao.g_00659	Pray.g_01029
OG0000621	Prao.g_00660	Pray.g_01028
OG0000622	Prao.g_00661	Pray.g_01027
OG0000623	Prao.g_00662	Pray.g_01026
OG0000624	Prao.g_00663	Pray.g_01025
OG0000625	Prao.g_00664	Pray.g_00269
OG0000626	Prao.g_00665	Pray.g_00270
OG0000627	Prao.g_00666	Pray.g_00271
OG0000628	Prao.g_00667	Pray.g_00272
OG0000629	Prao.g_00668	Pray.g_00273
OG0000630	Prao.g_00669	Pray.g_00274
OG0000631	Prao.g_00671	Pray.g_00276
OG0000632	Prao.g_00683	Pray.g_00289
OG0000633	Prao.g_00687	Pray.g_00293
OG0000634	Prao.g_00701	Pray.g_00306
OG0000635	Prao.g_00704	Pray.g_00313
OG0000636	Prao.g_00705	Pray.g_00314
OG0000637	Prao.g_00706	Pray.g_00315
OG0000638	Prao.g_00718	Pray.g_00326
OG0000639	Prao.g_00727	Pray.g_00335
OG0000640	Prao.g_00729	Pray.g_00337
OG0000641	Prao.g_00732	Pray.g_00339
OG0000642	Prao.g_00733	Pray.g_00340
OG0000643	Prao.g_00734	Pray.g_00341
OG0000644	Prao.g_00735	Pray.g_00342
OG0000645	Prao.g_00736	Pray.g_00343
OG0000646	Prao.g_00737	Pray.g_00344
OG0000647	Prao.g_00738	Pray.g_00345
OG0000648	Prao.g_00740	Pray.g_00347
OG0000649	Prao.g_00741	Pray.g_00348
OG0000650	Prao.g_00742	Pray.g_00349
OG0000651	Prao.g_00743	Pray.g_00350
OG0000652	Prao.g_00744	Pray.g_00351
OG0000653	Prao.g_00745	Pray.g_00352
OG0000654	Prao.g_00747	Pray.g_00354
OG0000655	Prao.g_00749	Pray.g_00356
OG0000656	Prao.g_00750	Pray.g_00357
OG0000657	Prao.g_00751	Pray.g_00358
OG0000658	Prao.g_00752	Pray.g_00359
OG0000659	Prao.g_00753	Pray.g_00360
OG0000660	Prao.g_00754	Pray.g_00361
OG0000661	Prao.g_00755	Pray.g_00362
OG0000662	Prao.g_00756	Pray.g_00363
OG0000663	Prao.g_00757	Pray.g_00364
OG0000664	Prao.g_00758	Pray.g_00365
OG0000665	Prao.g_00759	Pray.g_00366
OG0000666	Prao.g_00760	Pray.g_00367
OG0000667	Prao.g_00761	Pray.g_00368
OG0000668	Prao.g_00762	Pray.g_00369
OG0000669	Prao.g_00764	Pray.g_00371
OG0000670	Prao.g_00765	Pray.g_00372
OG0000671	Prao.g_00766	Pray.g_00373
OG0000672	Prao.g_00767	Pray.g_00374
OG0000673	Prao.g_00768	Pray.g_00375
OG0000674	Prao.g_00769	Pray.g_00376
OG0000675	Prao.g_00771	Pray.g_00378
OG0000676	Prao.g_00772	Pray.g_00379
OG0000677	Prao.g_00775	Pray.g_00382
OG0000678	Prao.g_00777	Pray.g_00384
OG0000679	Prao.g_00778	Pray.g_00385
OG0000680	Prao.g_00779	Pray.g_00386
OG0000681	Prao.g_00780	Pray.g_00387
OG0000682	Prao.g_00781	Pray.g_00388
OG0000683	Prao.g_00783	Pray.g_00390
OG0000684	Prao.g_00784	Pray.g_00391
OG0000685	Prao.g_00785	Pray.g_00392
OG0000686	Prao.g_00786	Pray.g_00393
OG0000687	Prao.g_00787	Pray.g_00394
OG0000688	Prao.g_00788	Pray.g_00395
OG0000689	Prao.g_00789	Pray.g_00396
OG0000690	Prao.g_00790	Pray.g_00397
OG0000691	Prao.g_00791	Pray.g_00398
OG0000692	Prao.g_00793	Pray.g_00400
OG0000693	Prao.g_00794	Pray.g_00401
OG0000694	Prao.g_00795	Pray.g_00402
OG0000695	Prao.g_00796	Pray.g_00403
OG0000696	Prao.g_00797	Pray.g_00404
OG0000697	Prao.g_00799	Pray.g_00406
OG0000698	Prao.g_00801	Pray.g_00408
OG0000699	Prao.g_00802	Pray.g_00409
OG0000700	Prao.g_00829	Pray.g_00436
OG0000701	Prao.g_00834	Pray.g_00440
OG0000702	Prao.g_00837	Pray.g_00443
OG0000703	Prao.g_00838	Pray.g_00444
OG0000704	Prao.g_00839	Pray.g_00445
OG0000705	Prao.g_00840	Pray.g_00446
OG0000706	Prao.g_00841	Pray.g_00447
OG0000707	Prao.g_00842	Pray.g_00449
OG0000708	Prao.g_00843	Pray.g_00450
OG0000709	Prao.g_00845	Pray.g_00452
OG0000710	Prao.g_00846	Pray.g_00453
OG0000711	Prao.g_00847	Pray.g_00454
OG0000712	Prao.g_00848	Pray.g_00455
OG0000713	Prao.g_00849	Pray.g_00456
OG0000714	Prao.g_00851	Pray.g_00458
OG0000715	Prao.g_00852	Pray.g_00459
OG0000716	Prao.g_00854	Pray.g_00461
OG0000717	Prao.g_00855	Pray.g_00462
OG0000718	Prao.g_00856	Pray.g_00463
OG0000719	Prao.g_00858	Pray.g_00465
OG0000720	Prao.g_00859	Pray.g_00466
OG0000721	Prao.g_00861	Pray.g_00469
OG0000722	Prao.g_00862	Pray.g_00470
OG0000723	Prao.g_00863	Pray.g_00471
OG0000724	Prao.g_00864	Pray.g_00473
OG0000725	Prao.g_00865	Pray.g_00474
OG0000726	Prao.g_00866	Pray.g_00475
OG0000727	Prao.g_00867	Pray.g_00476
OG0000728	Prao.g_00868	Pray.g_00477
OG0000729	Prao.g_00869	Pray.g_00478
OG0000730	Prao.g_00870	Pray.g_00479
OG0000731	Prao.g_00871	Pray.g_00480
OG0000732	Prao.g_00872	Pray.g_00481
OG0000733	Prao.g_00873	Pray.g_00482
OG0000734	Prao.g_00874	Pray.g_00483
OG0000735	Prao.g_00876	Pray.g_00485
OG0000736	Prao.g_00877	Pray.g_00486
OG0000737	Prao.g_00878	Pray.g_00487
OG0000738	Prao.g_00879	Pray.g_00488
OG0000739	Prao.g_00880	Pray.g_00489
OG0000740	Prao.g_00881	Pray.g_00490
OG0000741	Prao.g_00882	Pray.g_00491
OG0000742	Prao.g_00884	Pray.g_00493
OG0000743	Prao.g_00885	Pray.g_00494
OG0000744	Prao.g_00886	Pray.g_00495
OG0000745	Prao.g_00887	Pray.g_00496
OG0000746	Prao.g_00888	Pray.g_00497
OG0000747	Prao.g_00889	Pray.g_00498
OG0000748	Prao.g_00890	Pray.g_00499
OG0000749	Prao.g_00891	Pray.g_00500
OG0000750	Prao.g_00892	Pray.g_00501
OG0000751	Prao.g_00893	Pray.g_00502
OG0000752	Prao.g_00894	Pray.g_00503
OG0000753	Prao.g_00896	Pray.g_00505
OG0000754	Prao.g_00897	Pray.g_00506
OG0000755	Prao.g_00898	Pray.g_00507
OG0000756	Prao.g_00899	Pray.g_00508
OG0000757	Prao.g_00900	Pray.g_00509
OG0000758	Prao.g_00901	Pray.g_00510
OG0000759	Prao.g_00903	Pray.g_00512
OG0000760	Prao.g_00904	Pray.g_00513
OG0000761	Prao.g_00905	Pray.g_00514
OG0000762	Prao.g_00907	Pray.g_00516
OG0000763	Prao.g_00908	Pray.g_00517
OG0000764	Prao.g_00909	Pray.g_00518
OG0000765	Prao.g_00910	Pray.g_00519
OG0000766	Prao.g_00911	Pray.g_00520
OG0000767	Prao.g_00913	Pray.g_00522
OG0000768	Prao.g_00914	Pray.g_00523
OG0000769	Prao.g_00915	Pray.g_00524
OG0000770	Prao.g_00916	Pray.g_00525
OG0000771	Prao.g_00917	Pray.g_00526
OG0000772	Prao.g_00918	Pray.g_00527
OG0000773	Prao.g_00919	Pray.g_00528
OG0000774	Prao.g_00920	Pray.g_00529
OG0000775	Prao.g_00921	Pray.g_00530
OG0000776	Prao.g_00923	Pray.g_00532
OG0000777	Prao.g_00925	Pray.g_00534
OG0000778	Prao.g_00926	Pray.g_00535
OG0000779	Prao.g_00927	Pray.g_00536
OG0000780	Prao.g_00929	Pray.g_00538
OG0000781	Prao.g_00931	Pray.g_00540
OG0000782	Prao.g_00932	Pray.g_00541
OG0000783	Prao.g_00943	Pray.g_00553
OG0000784	Prao.g_00945	Pray.g_00555
OG0000785	Prao.g_00946	Pray.g_00556
OG0000786	Prao.g_00947	Pray.g_00557
OG0000787	Prao.g_00948	Pray.g_00558
OG0000788	Prao.g_00952	Pray.g_00562
OG0000789	Prao.g_00954	Pray.g_00564
OG0000790	Prao.g_00955	Pray.g_00565
OG0000791	Prao.g_00956	Pray.g_00566
OG0000792	Prao.g_00957	Pray.g_00567
OG0000793	Prao.g_00958	Pray.g_00568
OG0000794	Prao.g_00960	Pray.g_00570
OG0000795	Prao.g_00963	Pray.g_00573
OG0000796	Prao.g_00964	Pray.g_00574
OG0000797	Prao.g_00966	Pray.g_00576
OG0000798	Prao.g_00967	Pray.g_00577
OG0000799	Prao.g_00968	Pray.g_00578
OG0000800	Prao.g_00969	Pray.g_00579
OG0000801	Prao.g_00972	Pray.g_00582
OG0000802	Prao.g_00973	Pray.g_00583
OG0000803	Prao.g_00975	Pray.g_00585
OG0000804	Prao.g_00976	Pray.g_00586
OG0000805	Prao.g_00977	Pray.g_00587
OG0000806	Prao.g_00979	Pray.g_00589
OG0000807	Prao.g_01007	Pray.g_00614
OG0000808	Prao.g_01016	Pray.g_00623
OG0000809	Prao.g_01019	Pray.g_00626
OG0000810	Prao.g_01020	Pray.g_00627
OG0000811	Prao.g_01027	Pray.g_00634
OG0000812	Prao.g_01156	Pray.g_00132
OG0000813	Prao.g_01152	Pray.g_00128
OG0000814	Prao.g_01150	Pray.g_00126
OG0000815	Prao.g_01137	Pray.g_00112
OG0000816	Prao.g_01121	Pray.g_00096
OG0000817	Prao.g_01120	Pray.g_00095
OG0000818	Prao.g_01115	Pray.g_00090
OG0000819	Prao.g_01108	Pray.g_00083
OG0000820	Prao.g_01104	Pray.g_00079
OG0000821	Prao.g_01102	Pray.g_00077
OG0000822	Prao.g_01101	Pray.g_00076
OG0000823	Prao.g_01100	Pray.g_00075
OG0000824	Prao.g_01099	Pray.g_00074
OG0000825	Prao.g_01098	Pray.g_00073
OG0000826	Prao.g_01097	Pray.g_00072
OG0000827	Prao.g_01096	Pray.g_00071
OG0000828	Prao.g_01095	Pray.g_00070
OG0000829	Prao.g_01094	Pray.g_00069
OG0000830	Prao.g_01093	Pray.g_00068
OG0000831	Prao.g_01090	Pray.g_00065
OG0000832	Prao.g_01088	Pray.g_00063
OG0000833	Prao.g_01087	Pray.g_00062
OG0000834	Prao.g_01086	Pray.g_00060
OG0000835	Prao.g_01085	Pray.g_00059
OG0000836	Prao.g_01084	Pray.g_00058
OG0000837	Prao.g_01082	Pray.g_00056
OG0000838	Prao.g_01081	Pray.g_00055
OG0000839	Prao.g_01080	Pray.g_00054
OG0000840	Prao.g_01079	Pray.g_00053
OG0000841	Prao.g_01078	Pray.g_00052
OG0000842	Prao.g_01077	Pray.g_00051
OG0000843	Prao.g_01076	Pray.g_00050
OG0000844	Prao.g_01075	Pray.g_00049
OG0000845	Prao.g_01074	Pray.g_00048
OG0000846	Prao.g_01071	Pray.g_00045
OG0000847	Prao.g_01069	Pray.g_00043
OG0000848	Prao.g_01068	Pray.g_00042
OG0000849	Prao.g_01067	Pray.g_00041
OG0000850	Prao.g_01066	Pray.g_00040
OG0000851	Prao.g_01065	Pray.g_00039
OG0000852	Prao.g_01063	Pray.g_00037
OG0000853	Prao.g_01062	Pray.g_00036
OG0000854	Prao.g_01060	Pray.g_00034
OG0000855	Prao.g_01059	Pray.g_00033
OG0000856	Prao.g_01058	Pray.g_00032
OG0000857	Prao.g_01057	Pray.g_00031
OG0000858	Prao.g_01056	Pray.g_00030
OG0000859	Prao.g_01055	Pray.g_00029
OG0000860	Prao.g_01054	Pray.g_00028
OG0000861	Prao.g_01053	Pray.g_00027
OG0000862	Prao.g_01052	Pray.g_00026
OG0000863	Prao.g_01051	Pray.g_00025
OG0000864	Prao.g_01050	Pray.g_00024
OG0000865	Prao.g_01049	Pray.g_00023
OG0000866	Prao.g_01048	Pray.g_00022
OG0000867	Prao.g_01047	Pray.g_00021
OG0000868	Prao.g_01046	Pray.g_00020
OG0000869	Prao.g_01044	Pray.g_00018
OG0000870	Prao.g_01043	Pray.g_00017
OG0000871	Prao.g_01041	Pray.g_00015
OG0000872	Prao.g_01040	Pray.g_00014
OG0000873	Prao.g_01038	Pray.g_00012
OG0000874	Prao.g_01037	Pray.g_00011
OG0000875	Prao.g_01036	Pray.g_00010
OG0000876	Prao.g_01035	Pray.g_00009
OG0000877	Prao.g_01033	Pray.g_00007
OG0000878	Prao.g_01305	Pray.g_01895
OG0000879	Prao.g_01287	Pray.g_01881
OG0000880	Prao.g_01286	Pray.g_01880
OG0000881	Prao.g_01285	Pray.g_01879
OG0000882	Prao.g_01284	Pray.g_01878
OG0000883	Prao.g_01283	Pray.g_01877
OG0000884	Prao.g_01281	Pray.g_01875
OG0000885	Prao.g_01280	Pray.g_01874
OG0000886	Prao.g_01279	Pray.g_01873
OG0000887	Prao.g_01278	Pray.g_01872
OG0000888	Prao.g_01277	Pray.g_01871
OG0000889	Prao.g_01274	Pray.g_01868
OG0000890	Prao.g_01273	Pray.g_01867
OG0000891	Prao.g_01272	Pray.g_01866
OG0000892	Prao.g_01270	Pray.g_01864
OG0000893	Prao.g_01269	Pray.g_01863
OG0000894	Prao.g_01268	Pray.g_01862
OG0000895	Prao.g_01267	Pray.g_01861
OG0000896	Prao.g_01266	Pray.g_01860
OG0000897	Prao.g_01265	Pray.g_01859
OG0000898	Prao.g_01263	Pray.g_01857
OG0000899	Prao.g_01262	Pray.g_01856
OG0000900	Prao.g_01257	Pray.g_01847
OG0000901	Prao.g_01253	Pray.g_01843
OG0000902	Prao.g_01252	Pray.g_01842
OG0000903	Prao.g_01251	Pray.g_01841
OG0000904	Prao.g_01249	Pray.g_01839
OG0000905	Prao.g_01247	Pray.g_01837
OG0000906	Prao.g_01245	Pray.g_01835
OG0000907	Prao.g_01244	Pray.g_01834
OG0000908	Prao.g_01241	Pray.g_01831
OG0000909	Prao.g_01237	Pray.g_01827
OG0000910	Prao.g_01236	Pray.g_01826
OG0000911	Prao.g_01235	Pray.g_01825
OG0000912	Prao.g_01234	Pray.g_01824
OG0000913	Prao.g_01233	Pray.g_01823
OG0000914	Prao.g_01232	Pray.g_01822
OG0000915	Prao.g_01231	Pray.g_01821
OG0000916	Prao.g_01230	Pray.g_01820
OG0000917	Prao.g_01229	Pray.g_01819
OG0000918	Prao.g_01228	Pray.g_01818
OG0000919	Prao.g_01227	Pray.g_01817
OG0000920	Prao.g_01226	Pray.g_01816
OG0000921	Prao.g_01225	Pray.g_01815
OG0000922	Prao.g_01224	Pray.g_01814
OG0000923	Prao.g_01223	Pray.g_01813
OG0000924	Prao.g_01222	Pray.g_01812
OG0000925	Prao.g_01221	Pray.g_01811
OG0000926	Prao.g_01220	Pray.g_01787
OG0000927	Prao.g_01379	Pray.g_01740
OG0000928	Prao.g_01380	Pray.g_01739
OG0000929	Prao.g_01381	Pray.g_01738
OG0000930	Prao.g_01382	Pray.g_01737
OG0000931	Prao.g_01383	Pray.g_01736
OG0000932	Prao.g_01385	Pray.g_01734
OG0000933	Prao.g_01386	Pray.g_01733
OG0000934	Prao.g_01387	Pray.g_01732
OG0000935	Prao.g_01388	Pray.g_01731
OG0000936	Prao.g_01389	Pray.g_01730
OG0000937	Prao.g_01390	Pray.g_01729
OG0000938	Prao.g_01391	Pray.g_01728
OG0000939	Prao.g_01392	Pray.g_01727
OG0000940	Prao.g_01393	Pray.g_01726
OG0000941	Prao.g_01395	Pray.g_01724
OG0000942	Prao.g_01396	Pray.g_01723
OG0000943	Prao.g_01399	Pray.g_01720
OG0000944	Prao.g_01400	Pray.g_01719
OG0000945	Prao.g_01401	Pray.g_01718
OG0000946	Prao.g_01402	Pray.g_01717
OG0000947	Prao.g_01403	Pray.g_01716
OG0000948	Prao.g_01404	Pray.g_01715
OG0000949	Prao.g_01405	Pray.g_01714
OG0000950	Prao.g_01406	Pray.g_01713
OG0000951	Prao.g_01407	Pray.g_01712
OG0000952	Prao.g_01408	Pray.g_01711
OG0000953	Prao.g_01409	Pray.g_01710
OG0000954	Prao.g_01410	Pray.g_01709
OG0000955	Prao.g_01411	Pray.g_01708
OG0000956	Prao.g_01412	Pray.g_01707
OG0000957	Prao.g_01413	Pray.g_01706
OG0000958	Prao.g_01414	Pray.g_01705
OG0000959	Prao.g_01415	Pray.g_01704
OG0000960	Prao.g_01416	Pray.g_01703
OG0000961	Prao.g_01419	Pray.g_01699
OG0000962	Prao.g_01420	Pray.g_01698
OG0000963	Prao.g_01421	Pray.g_01697
OG0000964	Prao.g_01423	Pray.g_01695
OG0000965	Prao.g_01424	Pray.g_01694
OG0000966	Prao.g_01425	Pray.g_01693
OG0000967	Prao.g_01426	Pray.g_01692
OG0000968	Prao.g_01427	Pray.g_01691
OG0000969	Prao.g_01428	Pray.g_01690
OG0000970	Prao.g_01429	Pray.g_01689
OG0000971	Prao.g_01430	Pray.g_01688
OG0000972	Prao.g_01431	Pray.g_01687
OG0000973	Prao.g_01432	Pray.g_01686
OG0000974	Prao.g_01434	Pray.g_01684
OG0000975	Prao.g_01437	Pray.g_01681
OG0000976	Prao.g_01439	Pray.g_01679
OG0000977	Prao.g_01440	Pray.g_01678
OG0000978	Prao.g_01441	Pray.g_01677
OG0000979	Prao.g_01443	Pray.g_01675
OG0000980	Prao.g_01444	Pray.g_01674
OG0000981	Prao.g_01445	Pray.g_01673
OG0000982	Prao.g_01446	Pray.g_01672
OG0000983	Prao.g_01448	Pray.g_01670
OG0000984	Prao.g_01449	Pray.g_01669
OG0000985	Prao.g_01450	Pray.g_01668
OG0000986	Prao.g_01451	Pray.g_01667
OG0000987	Prao.g_01452	Pray.g_01666
OG0000988	Prao.g_01453	Pray.g_01665
OG0000989	Prao.g_01454	Pray.g_01664
OG0000990	Prao.g_01455	Pray.g_01663
OG0000991	Prao.g_01456	Pray.g_01662
OG0000992	Prao.g_01457	Pray.g_01661
OG0000993	Prao.g_01458	Pray.g_01660
OG0000994	Prao.g_01459	Pray.g_01659
OG0000995	Prao.g_01460	Pray.g_01658
OG0000996	Prao.g_01461	Pray.g_01657
OG0000997	Prao.g_01462	Pray.g_01656
OG0000998	Prao.g_01463	Pray.g_01655
OG0000999	Prao.g_01464	Pray.g_01654
OG0001000	Prao.g_01465	Pray.g_01653
OG0001001	Prao.g_01467	Pray.g_01651
OG0001002	Prao.g_01468	Pray.g_01650
OG0001003	Prao.g_01469	Pray.g_01649
OG0001004	Prao.g_01470	Pray.g_01648
OG0001005	Prao.g_01471	Pray.g_01647
OG0001006	Prao.g_01472	Pray.g_01646
OG0001007	Prao.g_01473	Pray.g_01645
OG0001008	Prao.g_01475	Pray.g_01643
OG0001009	Prao.g_01476	Pray.g_01642
OG0001010	Prao.g_01484	Pray.g_01634
OG0001011	Prao.g_01491	Pray.g_01627
OG0001012	Prao.g_01519	Pray.g_01600
OG0001013	Prao.g_01546	Pray.g_01565
OG0001014	Prao.g_01547	Pray.g_01564
OG0001015	Prao.g_01553	Pray.g_01558
OG0001016	Prao.g_01554	Pray.g_01557
OG0001017	Prao.g_01555	Pray.g_01556
OG0001018	Prao.g_01556	Pray.g_01555
OG0001019	Prao.g_01558	Pray.g_01553
OG0001020	Prao.g_01559	Pray.g_01552
OG0001021	Prao.g_01560	Pray.g_01551
OG0001022	Prao.g_01561	Pray.g_01550
OG0001023	Prao.g_01562	Pray.g_01549
OG0001024	Prao.g_01563	Pray.g_01548
OG0001025	Prao.g_01564	Pray.g_01547
OG0001026	Prao.g_01566	Pray.g_01545
OG0001027	Prao.g_01567	Pray.g_01544
OG0001028	Prao.g_01568	Pray.g_01543
OG0001029	Prao.g_01569	Pray.g_01542
OG0001030	Prao.g_01570	Pray.g_01541
OG0001031	Prao.g_01571	Pray.g_01540
OG0001032	Prao.g_01572	Pray.g_01539
OG0001033	Prao.g_01573	Pray.g_01538
OG0001034	Prao.g_01574	Pray.g_01537
OG0001035	Prao.g_01576	Pray.g_01535
OG0001036	Prao.g_01577	Pray.g_01534
OG0001037	Prao.g_01578	Pray.g_01533
OG0001038	Prao.g_01579	Pray.g_01532
OG0001039	Prao.g_01580	Pray.g_01531
OG0001040	Prao.g_01581	Pray.g_01530
OG0001041	Prao.g_01582	Pray.g_01529
OG0001042	Prao.g_01583	Pray.g_01528
OG0001043	Prao.g_01584	Pray.g_01527
OG0001044	Prao.g_01585	Pray.g_01526
OG0001045	Prao.g_01586	Pray.g_01525
OG0001046	Prao.g_01587	Pray.g_01524
OG0001047	Prao.g_01590	Pray.g_01521
OG0001048	Prao.g_01592	Pray.g_01519
OG0001049	Prao.g_01593	Pray.g_01518
OG0001050	Prao.g_01594	Pray.g_01517
OG0001051	Prao.g_01595	Pray.g_01516
OG0001052	Prao.g_01596	Pray.g_01515
OG0001053	Prao.g_01597	Pray.g_01513
OG0001054	Prao.g_01599	Pray.g_01512
OG0001055	Prao.g_01600	Pray.g_01511
OG0001056	Prao.g_01601	Pray.g_01510
OG0001057	Prao.g_01602	Pray.g_01509
OG0001058	Prao.g_01603	Pray.g_01508
OG0001059	Prao.g_01604	Pray.g_01507
OG0001060	Prao.g_01605	Pray.g_01506
OG0001061	Prao.g_01606	Pray.g_01505
OG0001062	Prao.g_01607	Pray.g_01504
OG0001063	Prao.g_01608	Pray.g_01503
OG0001064	Prao.g_01610	Pray.g_01229
OG0001065	Prao.g_01615	Pray.g_01234
OG0001066	Prao.g_01616	Pray.g_01235
OG0001067	Prao.g_01617	Pray.g_01236
OG0001068	Prao.g_01619	Pray.g_01238
OG0001069	Prao.g_01620	Pray.g_01239
OG0001070	Prao.g_01621	Pray.g_01240
OG0001071	Prao.g_01622	Pray.g_01241
OG0001072	Prao.g_01623	Pray.g_01242
OG0001073	Prao.g_01624	Pray.g_01243
OG0001074	Prao.g_01625	Pray.g_01244
OG0001075	Prao.g_01626	Pray.g_01245
OG0001076	Prao.g_01627	Pray.g_01246
OG0001077	Prao.g_01628	Pray.g_01247
OG0001078	Prao.g_01629	Pray.g_01248
OG0001079	Prao.g_01630	Pray.g_01249
OG0001080	Prao.g_01631	Pray.g_01250
OG0001081	Prao.g_01634	Pray.g_01253
OG0001082	Prao.g_01635	Pray.g_01254
OG0001083	Prao.g_01636	Pray.g_01255
OG0001084	Prao.g_01638	Pray.g_01257
OG0001085	Prao.g_01639	Pray.g_01258
OG0001086	Prao.g_01640	Pray.g_01259
OG0001087	Prao.g_01641	Pray.g_01260
OG0001088	Prao.g_01642	Pray.g_01261
OG0001089	Prao.g_01645	Pray.g_01264
OG0001090	Prao.g_01647	Pray.g_01266
OG0001091	Prao.g_01648	Pray.g_01267
OG0001092	Prao.g_01649	Pray.g_01268
OG0001093	Prao.g_01650	Pray.g_01269
OG0001094	Prao.g_01651	Pray.g_01270
OG0001095	Prao.g_01652	Pray.g_01271
OG0001096	Prao.g_01653	Pray.g_01272
OG0001097	Prao.g_01654	Pray.g_01273
OG0001098	Prao.g_01655	Pray.g_01274
OG0001099	Prao.g_01656	Pray.g_01275
OG0001100	Prao.g_01657	Pray.g_01276
OG0001101	Prao.g_01658	Pray.g_01277
OG0001102	Prao.g_01659	Pray.g_01278
OG0001103	Prao.g_01660	Pray.g_01279
OG0001104	Prao.g_01661	Pray.g_01280
OG0001105	Prao.g_01662	Pray.g_01281
OG0001106	Prao.g_01663	Pray.g_01282
OG0001107	Prao.g_01664	Pray.g_01283
OG0001108	Prao.g_01665	Pray.g_01284
OG0001109	Prao.g_01666	Pray.g_01285
OG0001110	Prao.g_01667	Pray.g_01286
OG0001111	Prao.g_01668	Pray.g_01287
OG0001112	Prao.g_01669	Pray.g_01288
OG0001113	Prao.g_01670	Pray.g_01289
OG0001114	Prao.g_01671	Pray.g_01290
OG0001115	Prao.g_01672	Pray.g_01291
OG0001116	Prao.g_01673	Pray.g_01292
OG0001117	Prao.g_01674	Pray.g_01293
OG0001118	Prao.g_01675	Pray.g_01294
OG0001119	Prao.g_01676	Pray.g_01295
OG0001120	Prao.g_01677	Pray.g_01296
OG0001121	Prao.g_01679	Pray.g_01298
OG0001122	Prao.g_01680	Pray.g_01299
OG0001123	Prao.g_01681	Pray.g_01300
OG0001124	Prao.g_01683	Pray.g_01302
OG0001125	Prao.g_01685	Pray.g_01304
OG0001126	Prao.g_01686	Pray.g_01305
OG0001127	Prao.g_01688	Pray.g_01307
OG0001128	Prao.g_01689	Pray.g_01308
OG0001129	Prao.g_01690	Pray.g_01309
OG0001130	Prao.g_01693	Pray.g_01312
OG0001131	Prao.g_01694	Pray.g_01313
OG0001132	Prao.g_01695	Pray.g_01314
OG0001133	Prao.g_01696	Pray.g_01315
OG0001134	Prao.g_01697	Pray.g_01316
OG0001135	Prao.g_01698	Pray.g_01317
OG0001136	Prao.g_01699	Pray.g_01318
OG0001137	Prao.g_01700	Pray.g_01319
OG0001138	Prao.g_01701	Pray.g_01320
OG0001139	Prao.g_01702	Pray.g_01321
OG0001140	Prao.g_01703	Pray.g_01322
OG0001141	Prao.g_01704	Pray.g_01323
OG0001142	Prao.g_01707	Pray.g_01327
OG0001143	Prao.g_01708	Pray.g_01328
OG0001144	Prao.g_01709	Pray.g_01329
OG0001145	Prao.g_01710	Pray.g_01330
OG0001146	Prao.g_01711	Pray.g_01331
OG0001147	Prao.g_01712	Pray.g_01332
OG0001148	Prao.g_01713	Pray.g_01333
OG0001149	Prao.g_01715	Pray.g_01335
OG0001150	Prao.g_01716	Pray.g_01336
OG0001151	Prao.g_01718	Pray.g_01338
