Orthogroup	Praj	Praw
OG0000566	Praj.g_00554	Praw.g_00585
OG0000567	Praj.g_00558	Praw.g_00581
OG0000568	Praj.g_00559	Praw.g_00580
OG0000569	Praj.g_00560	Praw.g_00579
OG0000570	Praj.g_00561	Praw.g_00578
OG0000571	Praj.g_00563	Praw.g_00576
OG0000572	Praj.g_00574	Praw.g_01933
OG0000573	Praj.g_00579	Praw.g_01938
OG0000574	Praj.g_00581	Praw.g_01939
OG0000575	Praj.g_00584	Praw.g_01943
OG0000576	Praj.g_00586	Praw.g_01945
OG0000577	Praj.g_00587	Praw.g_01946
OG0000578	Praj.g_00588	Praw.g_01947
OG0000579	Praj.g_00589	Praw.g_01948
OG0000580	Praj.g_00590	Praw.g_01949
OG0000581	Praj.g_00593	Praw.g_00141
OG0000582	Praj.g_00596	Praw.g_00144
OG0000583	Praj.g_00597	Praw.g_00145
OG0000584	Praj.g_00598	Praw.g_00146
OG0000585	Praj.g_00600	Praw.g_00148
OG0000586	Praj.g_00601	Praw.g_00149
OG0000587	Praj.g_00602	Praw.g_00150
OG0000588	Praj.g_00606	Praw.g_00154
OG0000589	Praj.g_00609	Praw.g_00157
OG0000590	Praj.g_00610	Praw.g_00158
OG0000591	Praj.g_00613	Praw.g_00161
OG0000592	Praj.g_00614	Praw.g_00162
OG0000593	Praj.g_00620	Praw.g_00168
OG0000594	Praj.g_00621	Praw.g_00169
OG0000595	Praj.g_00622	Praw.g_01888
OG0000596	Praj.g_00626	Praw.g_01884
OG0000597	Praj.g_00628	Praw.g_01882
OG0000598	Praj.g_00629	Praw.g_01881
OG0000599	Praj.g_00632	Praw.g_01878
OG0000600	Praj.g_00633	Praw.g_01877
OG0000601	Praj.g_00634	Praw.g_01876
OG0000602	Praj.g_00636	Praw.g_01874
OG0000603	Praj.g_00637	Praw.g_01873
OG0000604	Praj.g_00638	Praw.g_01872
OG0000605	Praj.g_00639	Praw.g_01871
OG0000606	Praj.g_00642	Praw.g_01868
OG0000607	Praj.g_00645	Praw.g_01865
OG0000608	Praj.g_00646	Praw.g_01864
OG0000609	Praj.g_00647	Praw.g_01863
OG0000610	Praj.g_00653	Praw.g_01858
OG0000611	Praj.g_00656	Praw.g_01855
OG0000612	Praj.g_00657	Praw.g_01854
OG0000613	Praj.g_00663	Praw.g_01849
OG0000614	Praj.g_00686	Praw.g_01830
OG0000615	Praj.g_00693	Praw.g_01822
OG0000616	Praj.g_02137	Praw.g_01818
OG0000617	Praj.g_00704	Praw.g_01803
OG0000618	Praj.g_00705	Praw.g_01802
OG0000619	Praj.g_00706	Praw.g_01801
OG0000620	Praj.g_00709	Praw.g_01798
OG0000621	Praj.g_00710	Praw.g_01797
OG0000622	Praj.g_00711	Praw.g_01796
OG0000623	Praj.g_00712	Praw.g_01795
OG0000624	Praj.g_00714	Praw.g_01794
OG0000625	Praj.g_00715	Praw.g_01793
OG0000626	Praj.g_00716	Praw.g_01792
OG0000627	Praj.g_00718	Praw.g_01791
OG0000628	Praj.g_00719	Praw.g_01790
OG0000629	Praj.g_00720	Praw.g_01789
OG0000630	Praj.g_00723	Praw.g_01786
OG0000631	Praj.g_00917	Praw.g_01706
OG0000632	Praj.g_00918	Praw.g_01705
OG0000633	Praj.g_00919	Praw.g_01704
OG0000634	Praj.g_00765	Praw.g_01701
OG0000635	Praj.g_00766	Praw.g_01700
OG0000636	Praj.g_00768	Praw.g_01698
OG0000637	Praj.g_00770	Praw.g_01696
OG0000638	Praj.g_00771	Praw.g_01695
OG0000639	Praj.g_00772	Praw.g_01694
OG0000640	Praj.g_00773	Praw.g_01693
OG0000641	Praj.g_00777	Praw.g_01689
OG0000642	Praj.g_00778	Praw.g_01688
OG0000643	Praj.g_00779	Praw.g_01687
OG0000644	Praj.g_00780	Praw.g_01686
OG0000645	Praj.g_00781	Praw.g_01685
OG0000646	Praj.g_00784	Praw.g_01683
OG0000647	Praj.g_00786	Praw.g_01682
OG0000648	Praj.g_00788	Praw.g_01680
OG0000649	Praj.g_00789	Praw.g_01679
OG0000650	Praj.g_00790	Praw.g_01678
OG0000651	Praj.g_00791	Praw.g_01677
OG0000652	Praj.g_00792	Praw.g_01676
OG0000653	Praj.g_00794	Praw.g_01674
OG0000654	Praj.g_00795	Praw.g_01673
OG0000655	Praj.g_00796	Praw.g_01672
OG0000656	Praj.g_00799	Praw.g_01669
OG0000657	Praj.g_00806	Praw.g_01663
OG0000658	Praj.g_00808	Praw.g_01662
OG0000659	Praj.g_00809	Praw.g_01661
OG0000660	Praj.g_00814	Praw.g_01657
OG0000661	Praj.g_00816	Praw.g_01655
OG0000662	Praj.g_00818	Praw.g_01653
OG0000663	Praj.g_00820	Praw.g_01651
OG0000664	Praj.g_00821	Praw.g_01650
OG0000665	Praj.g_00826	Praw.g_01646
OG0000666	Praj.g_00827	Praw.g_01645
OG0000667	Praj.g_00831	Praw.g_01641
OG0000668	Praj.g_00869	Praw.g_01611
OG0000669	Praj.g_00877	Praw.g_01605
OG0000670	Praj.g_00880	Praw.g_01603
OG0000671	Praj.g_00882	Praw.g_01601
OG0000672	Praj.g_00885	Praw.g_01599
OG0000673	Praj.g_00888	Praw.g_01596
OG0000674	Praj.g_00890	Praw.g_01594
OG0000675	Praj.g_00891	Praw.g_01593
OG0000676	Praj.g_00893	Praw.g_01591
OG0000677	Praj.g_00894	Praw.g_01590
OG0000678	Praj.g_00897	Praw.g_01588
OG0000679	Praj.g_00901	Praw.g_01584
OG0000680	Praj.g_00902	Praw.g_01583
OG0000681	Praj.g_00905	Praw.g_01581
OG0000682	Praj.g_00906	Praw.g_01580
OG0000683	Praj.g_00907	Praw.g_01579
OG0000684	Praj.g_00748	Praw.g_01577
OG0000685	Praj.g_00750	Praw.g_01575
OG0000686	Praj.g_00751	Praw.g_01574
OG0000687	Praj.g_00752	Praw.g_01573
OG0000688	Praj.g_00755	Praw.g_01570
OG0000689	Praj.g_00756	Praw.g_01569
OG0000690	Praj.g_00757	Praw.g_01568
OG0000691	Praj.g_00758	Praw.g_01567
OG0000692	Praj.g_00760	Praw.g_01565
OG0000693	Praj.g_00761	Praw.g_01564
OG0000694	Praj.g_00762	Praw.g_01563
OG0000695	Praj.g_00921	Praw.g_01561
OG0000696	Praj.g_00922	Praw.g_01560
OG0000697	Praj.g_00923	Praw.g_01559
OG0000698	Praj.g_00926	Praw.g_01556
OG0000699	Praj.g_00927	Praw.g_01555
OG0000700	Praj.g_00928	Praw.g_01554
OG0000701	Praj.g_00929	Praw.g_01553
OG0000702	Praj.g_00931	Praw.g_01551
OG0000703	Praj.g_00932	Praw.g_01550
OG0000704	Praj.g_00933	Praw.g_01549
OG0000705	Praj.g_00939	Praw.g_01545
OG0000706	Praj.g_00940	Praw.g_01544
OG0000707	Praj.g_00941	Praw.g_01543
OG0000708	Praj.g_00943	Praw.g_01542
OG0000709	Praj.g_00947	Praw.g_01538
OG0000710	Praj.g_00950	Praw.g_01535
OG0000711	Praj.g_00966	Praw.g_01518
OG0000712	Praj.g_00968	Praw.g_01516
OG0000713	Praj.g_00969	Praw.g_01515
OG0000714	Praj.g_00970	Praw.g_01514
OG0000715	Praj.g_00972	Praw.g_01512
OG0000716	Praj.g_00973	Praw.g_01510
OG0000717	Praj.g_00974	Praw.g_01509
OG0000718	Praj.g_00991	Praw.g_01498
OG0000719	Praj.g_00992	Praw.g_01496
OG0000720	Praj.g_01002	Praw.g_01487
OG0000721	Praj.g_01003	Praw.g_01485
OG0000722	Praj.g_01004	Praw.g_01484
OG0000723	Praj.g_01008	Praw.g_01481
OG0000724	Praj.g_01019	Praw.g_01472
OG0000725	Praj.g_00845	Praw.g_01466
OG0000726	Praj.g_00844	Praw.g_01465
OG0000727	Praj.g_00843	Praw.g_01464
OG0000728	Praj.g_00841	Praw.g_01462
OG0000729	Praj.g_02022	Praw.g_01416
OG0000730	Praj.g_00378	Praw.g_00172
OG0000731	Praj.g_00386	Praw.g_00176
OG0000732	Praj.g_02081	Praw.g_00183
OG0000733	Praj.g_01833	Praw.g_00202
OG0000734	Praj.g_01476	Praw.g_00219
OG0000735	Praj.g_01474	Praw.g_00221
OG0000736	Praj.g_01473	Praw.g_00222
OG0000737	Praj.g_01472	Praw.g_00223
OG0000738	Praj.g_01468	Praw.g_00227
OG0000739	Praj.g_01467	Praw.g_00228
OG0000740	Praj.g_01466	Praw.g_00229
OG0000741	Praj.g_01464	Praw.g_00230
OG0000742	Praj.g_01462	Praw.g_00233
OG0000743	Praj.g_01460	Praw.g_00235
OG0000744	Praj.g_01459	Praw.g_00236
OG0000745	Praj.g_01458	Praw.g_00237
OG0000746	Praj.g_01456	Praw.g_00239
OG0000747	Praj.g_01455	Praw.g_00240
OG0000748	Praj.g_01451	Praw.g_00243
OG0000749	Praj.g_01450	Praw.g_00244
OG0000750	Praj.g_01449	Praw.g_00245
OG0000751	Praj.g_01446	Praw.g_00247
OG0000752	Praj.g_01444	Praw.g_00249
OG0000753	Praj.g_01442	Praw.g_00252
OG0000754	Praj.g_01438	Praw.g_00255
OG0000755	Praj.g_01434	Praw.g_00258
OG0000756	Praj.g_01433	Praw.g_00259
OG0000757	Praj.g_01426	Praw.g_00265
OG0000758	Praj.g_01425	Praw.g_00266
OG0000759	Praj.g_01424	Praw.g_00267
OG0000760	Praj.g_01423	Praw.g_00268
OG0000761	Praj.g_01422	Praw.g_00269
OG0000762	Praj.g_01421	Praw.g_00270
OG0000763	Praj.g_01419	Praw.g_00272
OG0000764	Praj.g_01418	Praw.g_00273
OG0000765	Praj.g_01409	Praw.g_00282
OG0000766	Praj.g_01408	Praw.g_00283
OG0000767	Praj.g_01407	Praw.g_00285
OG0000768	Praj.g_01406	Praw.g_00286
OG0000769	Praj.g_01404	Praw.g_00288
OG0000770	Praj.g_01403	Praw.g_00290
OG0000771	Praj.g_01014	Praw.g_00904
OG0000772	Praj.g_01246	Praw.g_00954
OG0000773	Praj.g_01519	Praw.g_00970
OG0000774	Praj.g_01522	Praw.g_00972
OG0000775	Praj.g_01523	Praw.g_00976
OG0000776	Praj.g_01524	Praw.g_00977
OG0000777	Praj.g_01525	Praw.g_00978
OG0000778	Praj.g_01526	Praw.g_00979
OG0000779	Praj.g_01530	Praw.g_00983
OG0000780	Praj.g_01531	Praw.g_00984
OG0000781	Praj.g_01534	Praw.g_00987
OG0000782	Praj.g_01535	Praw.g_00988
OG0000783	Praj.g_01536	Praw.g_00989
OG0000784	Praj.g_01537	Praw.g_00990
OG0000785	Praj.g_01539	Praw.g_00992
OG0000786	Praj.g_01542	Praw.g_00994
OG0000787	Praj.g_01543	Praw.g_00995
OG0000788	Praj.g_00732	Praw.g_01002
OG0000789	Praj.g_01011	Praw.g_01006
OG0000790	Praj.g_01580	Praw.g_01021
OG0000791	Praj.g_01582	Praw.g_01023
OG0000792	Praj.g_01583	Praw.g_01024
OG0000793	Praj.g_01586	Praw.g_01027
OG0000794	Praj.g_01587	Praw.g_01028
OG0000795	Praj.g_01588	Praw.g_01029
OG0000796	Praj.g_01592	Praw.g_01033
OG0000797	Praj.g_01593	Praw.g_01034
OG0000799	Praj.g_01613	Praw.g_01101
OG0000800	Praj.g_01614	Praw.g_01100
OG0000801	Praj.g_01615	Praw.g_01099
OG0000802	Praj.g_01617	Praw.g_01097
OG0000803	Praj.g_01619	Praw.g_01095
OG0000804	Praj.g_01620	Praw.g_01094
OG0000805	Praj.g_01622	Praw.g_01092
OG0000806	Praj.g_01624	Praw.g_01090
OG0000807	Praj.g_01625	Praw.g_01089
OG0000808	Praj.g_01626	Praw.g_01088
OG0000809	Praj.g_01630	Praw.g_01085
OG0000810	Praj.g_01631	Praw.g_01084
OG0000811	Praj.g_01635	Praw.g_01077
OG0000812	Praj.g_01637	Praw.g_01075
OG0000813	Praj.g_01638	Praw.g_00343
OG0000814	Praj.g_01640	Praw.g_00345
OG0000815	Praj.g_01641	Praw.g_00346
OG0000816	Praj.g_01643	Praw.g_00348
OG0000817	Praj.g_01644	Praw.g_00349
OG0000818	Praj.g_01648	Praw.g_00354
OG0000819	Praj.g_01649	Praw.g_00355
OG0000820	Praj.g_01650	Praw.g_00356
OG0000821	Praj.g_01653	Praw.g_00359
OG0000822	Praj.g_01654	Praw.g_00360
OG0000823	Praj.g_01655	Praw.g_00361
OG0000824	Praj.g_01658	Praw.g_00364
OG0000825	Praj.g_01659	Praw.g_00365
OG0000826	Praj.g_01660	Praw.g_00366
OG0000827	Praj.g_01661	Praw.g_00367
OG0000828	Praj.g_01664	Praw.g_00371
OG0000829	Praj.g_01665	Praw.g_00372
OG0000830	Praj.g_01666	Praw.g_00373
OG0000831	Praj.g_01668	Praw.g_00375
OG0000832	Praj.g_01678	Praw.g_00381
OG0000833	Praj.g_01686	Praw.g_00389
OG0000834	Praj.g_01687	Praw.g_00390
OG0000835	Praj.g_01688	Praw.g_00391
OG0000836	Praj.g_01690	Praw.g_00392
OG0000837	Praj.g_01691	Praw.g_00393
OG0000838	Praj.g_01693	Praw.g_00395
OG0000839	Praj.g_01694	Praw.g_00396
OG0000840	Praj.g_01695	Praw.g_00397
OG0000841	Praj.g_01696	Praw.g_00398
OG0000842	Praj.g_01697	Praw.g_00399
OG0000843	Praj.g_01698	Praw.g_00400
OG0000844	Praj.g_01699	Praw.g_00401
OG0000845	Praj.g_01700	Praw.g_00402
OG0000846	Praj.g_01701	Praw.g_00403
OG0000847	Praj.g_01702	Praw.g_00404
OG0000848	Praj.g_01703	Praw.g_00405
OG0000849	Praj.g_01704	Praw.g_00406
OG0000850	Praj.g_01706	Praw.g_00408
OG0000851	Praj.g_01707	Praw.g_00409
OG0000852	Praj.g_01708	Praw.g_00410
OG0000853	Praj.g_01713	Praw.g_00414
OG0000854	Praj.g_01715	Praw.g_00416
OG0000855	Praj.g_01716	Praw.g_00417
OG0000856	Praj.g_01599	Praw.g_00430
OG0000857	Praj.g_00785	Praw.g_00458
OG0000858	Praj.g_01763	Praw.g_00509
OG0000859	Praj.g_01764	Praw.g_00510
OG0000860	Praj.g_01770	Praw.g_00517
OG0000861	Praj.g_01771	Praw.g_00518
OG0000862	Praj.g_01772	Praw.g_00519
OG0000863	Praj.g_01773	Praw.g_00521
OG0000864	Praj.g_01774	Praw.g_00522
OG0000865	Praj.g_01775	Praw.g_00523
OG0000866	Praj.g_01776	Praw.g_00524
OG0000867	Praj.g_01777	Praw.g_00525
OG0000868	Praj.g_01778	Praw.g_00526
OG0000869	Praj.g_01781	Praw.g_00530
OG0000870	Praj.g_01786	Praw.g_00535
OG0000871	Praj.g_01787	Praw.g_00536
OG0000872	Praj.g_01788	Praw.g_00537
OG0000873	Praj.g_01791	Praw.g_00540
OG0000874	Praj.g_01794	Praw.g_00543
OG0000875	Praj.g_01796	Praw.g_00544
OG0000876	Praj.g_01797	Praw.g_00545
OG0000877	Praj.g_01799	Praw.g_00547
OG0000878	Praj.g_01800	Praw.g_00548
OG0000879	Praj.g_01801	Praw.g_00549
OG0000880	Praj.g_01802	Praw.g_00550
OG0000881	Praj.g_01805	Praw.g_00554
OG0000882	Praj.g_01810	Praw.g_00559
OG0000883	Praj.g_01812	Praw.g_00561
OG0000884	Praj.g_01814	Praw.g_00563
OG0000885	Praj.g_01815	Praw.g_00564
OG0000886	Praj.g_01816	Praw.g_00565
OG0000887	Praj.g_01817	Praw.g_00566
OG0000888	Praj.g_01819	Praw.g_00568
OG0000889	Praj.g_01821	Praw.g_00570
OG0000890	Praj.g_01822	Praw.g_00571
OG0000891	Praj.g_01823	Praw.g_00572
OG0000892	Praj.g_01825	Praw.g_01921
OG0000893	Praj.g_01868	Praw.g_01917
OG0000894	Praj.g_01871	Praw.g_01915
OG0000895	Praj.g_01874	Praw.g_01912
OG0000896	Praj.g_01875	Praw.g_01911
OG0000897	Praj.g_01877	Praw.g_01909
OG0000898	Praj.g_01878	Praw.g_01908
OG0000899	Praj.g_01879	Praw.g_01907
OG0000900	Praj.g_01880	Praw.g_01906
OG0000901	Praj.g_01883	Praw.g_01903
OG0000902	Praj.g_01885	Praw.g_01901
OG0000903	Praj.g_01894	Praw.g_01898
OG0000904	Praj.g_01889	Praw.g_01896
OG0000905	Praj.g_01887	Praw.g_01892
OG0000906	Praj.g_01886	Praw.g_01891
OG0000907	Praj.g_01909	Praw.g_00138
OG0000908	Praj.g_01912	Praw.g_00135
OG0000909	Praj.g_01913	Praw.g_00134
OG0000910	Praj.g_01914	Praw.g_00133
OG0000911	Praj.g_01916	Praw.g_00131
OG0000912	Praj.g_01917	Praw.g_00130
OG0000913	Praj.g_01918	Praw.g_00129
OG0000914	Praj.g_01919	Praw.g_00128
OG0000915	Praj.g_01920	Praw.g_00127
OG0000916	Praj.g_01921	Praw.g_00126
OG0000917	Praj.g_01922	Praw.g_00125
OG0000918	Praj.g_01923	Praw.g_00124
OG0000919	Praj.g_01924	Praw.g_00123
OG0000920	Praj.g_01925	Praw.g_00122
OG0000921	Praj.g_01926	Praw.g_00121
OG0000922	Praj.g_01927	Praw.g_00120
OG0000923	Praj.g_01931	Praw.g_00116
OG0000924	Praj.g_01932	Praw.g_00115
OG0000925	Praj.g_01933	Praw.g_00114
OG0000926	Praj.g_01934	Praw.g_00113
OG0000927	Praj.g_01936	Praw.g_00111
OG0000928	Praj.g_01937	Praw.g_00110
OG0000929	Praj.g_01938	Praw.g_00109
OG0000930	Praj.g_01939	Praw.g_00108
OG0000931	Praj.g_01940	Praw.g_00107
OG0000932	Praj.g_01941	Praw.g_00106
OG0000933	Praj.g_01945	Praw.g_00102
OG0000934	Praj.g_01947	Praw.g_00100
OG0000935	Praj.g_01948	Praw.g_00099
OG0000936	Praj.g_01949	Praw.g_00098
OG0000937	Praj.g_01950	Praw.g_00097
OG0000938	Praj.g_01953	Praw.g_00095
OG0000939	Praj.g_01954	Praw.g_00094
OG0000940	Praj.g_01961	Praw.g_00087
OG0000941	Praj.g_01963	Praw.g_00085
OG0000942	Praj.g_01965	Praw.g_00083
OG0000943	Praj.g_01966	Praw.g_00082
OG0000944	Praj.g_01968	Praw.g_00081
OG0000945	Praj.g_01969	Praw.g_00080
OG0000946	Praj.g_01975	Praw.g_00076
OG0000947	Praj.g_01977	Praw.g_00074
OG0000948	Praj.g_01978	Praw.g_00073
OG0000949	Praj.g_01981	Praw.g_00070
OG0000950	Praj.g_01986	Praw.g_00065
OG0000951	Praj.g_01990	Praw.g_00061
OG0000952	Praj.g_01994	Praw.g_00057
OG0000953	Praj.g_01998	Praw.g_00054
OG0000954	Praj.g_02002	Praw.g_00050
OG0000955	Praj.g_02003	Praw.g_00049
OG0000956	Praj.g_02005	Praw.g_00047
OG0000957	Praj.g_02010	Praw.g_00041
OG0000958	Praj.g_02011	Praw.g_00040
OG0000959	Praj.g_02015	Praw.g_00036
OG0000960	Praj.g_02016	Praw.g_00035
OG0000961	Praj.g_02019	Praw.g_00033
OG0000962	Praj.g_02021	Praw.g_00031
OG0000963	Praj.g_02026	Praw.g_00027
OG0000964	Praj.g_02027	Praw.g_00026
OG0000965	Praj.g_02028	Praw.g_00025
OG0000966	Praj.g_02059	Praw.g_00018
OG0000967	Praj.g_02063	Praw.g_00014
OG0000968	Praj.g_02065	Praw.g_00012
OG0000969	Praj.g_02066	Praw.g_00011
OG0000970	Praj.g_02067	Praw.g_00010
OG0000971	Praj.g_02068	Praw.g_00009
OG0000972	Praj.g_02069	Praw.g_00008
OG0000973	Praj.g_02070	Praw.g_00007
OG0000974	Praj.g_02071	Praw.g_00006
OG0000975	Praj.g_02072	Praw.g_00005
OG0000976	Praj.g_02073	Praw.g_00004
OG0000977	Praj.g_02074	Praw.g_00003
OG0000978	Praj.g_02075	Praw.g_00002
OG0000979	Praj.g_02078	Praw.g_01192
OG0000980	Praj.g_02080	Praw.g_01190
OG0000981	Praj.g_02083	Praw.g_01188
OG0000982	Praj.g_02085	Praw.g_01186
OG0000983	Praj.g_02086	Praw.g_01185
OG0000984	Praj.g_02087	Praw.g_01184
OG0000985	Praj.g_02090	Praw.g_01181
OG0000986	Praj.g_02092	Praw.g_01179
OG0000987	Praj.g_02093	Praw.g_01178
OG0000988	Praj.g_02096	Praw.g_01175
OG0000989	Praj.g_02100	Praw.g_01171
OG0000990	Praj.g_02105	Praw.g_01168
OG0000991	Praj.g_02106	Praw.g_01167
OG0000992	Praj.g_02109	Praw.g_01165
OG0000993	Praj.g_02110	Praw.g_01164
OG0000994	Praj.g_02111	Praw.g_01163
OG0000995	Praj.g_02115	Praw.g_01159
OG0000996	Praj.g_02116	Praw.g_01158
OG0000997	Praj.g_02124	Praw.g_01157
OG0000998	Praj.g_02126	Praw.g_01155
OG0000999	Praj.g_02127	Praw.g_01154
OG0001000	Praj.g_02130, Praj.g_02131	Praw.g_01151
OG0001001	Praj.g_02134	Praw.g_01149
OG0001002	Praj.g_02139	Praw.g_01145
OG0001003	Praj.g_02141	Praw.g_01144
OG0001004	Praj.g_02142	Praw.g_01143
OG0001005	Praj.g_02143	Praw.g_01142
OG0001006	Praj.g_02147	Praw.g_01138
OG0001007	Praj.g_02149	Praw.g_01136
OG0001008	Praj.g_00431	Praw.g_00710
OG0001009	Praj.g_00027	Praw.g_01401
OG0001010	Praj.g_00028	Praw.g_01400
OG0001011	Praj.g_00029	Praw.g_01399
OG0001012	Praj.g_00047	Praw.g_01385
OG0001013	Praj.g_00052	Praw.g_01380
OG0001014	Praj.g_00055	Praw.g_01377
OG0001015	Praj.g_00056	Praw.g_01376
OG0001016	Praj.g_00111	Praw.g_01361
OG0001017	Praj.g_00115	Praw.g_01357
OG0001018	Praj.g_00118	Praw.g_01354
OG0001019	Praj.g_00127	Praw.g_01345
OG0001020	Praj.g_00128	Praw.g_01344
OG0001021	Praj.g_00129	Praw.g_01343
OG0001022	Praj.g_00132	Praw.g_01341
OG0001023	Praj.g_00133	Praw.g_01340
OG0001024	Praj.g_00136	Praw.g_01337
OG0001025	Praj.g_00143	Praw.g_01331
OG0001026	Praj.g_00151	Praw.g_01324
OG0001027	Praj.g_00152	Praw.g_01323
OG0001028	Praj.g_00154	Praw.g_01321
OG0001029	Praj.g_00156	Praw.g_01320
OG0001030	Praj.g_00172	Praw.g_01305
OG0001031	Praj.g_00226	Praw.g_01249
OG0001032	Praj.g_00227	Praw.g_01248
OG0001033	Praj.g_00247	Praw.g_01227
OG0001034	Praj.g_00276	Praw.g_01199
OG0001035	Praj.g_00293	Praw.g_00879
OG0001036	Praj.g_00297	Praw.g_00875
OG0001037	Praj.g_00298	Praw.g_00874
OG0001038	Praj.g_00314	Praw.g_00856
OG0001039	Praj.g_00316	Praw.g_00853
OG0001040	Praj.g_00319	Praw.g_00851
OG0001041	Praj.g_00323	Praw.g_00847
OG0001042	Praj.g_00339	Praw.g_00830
OG0001043	Praj.g_00340	Praw.g_00829
OG0001044	Praj.g_00379	Praw.g_00797
OG0001045	Praj.g_00388	Praw.g_00789
OG0001046	Praj.g_01081	Praw.g_00754
OG0001047	Praj.g_00433	Praw.g_00708
OG0001048	Praj.g_00434	Praw.g_00707
OG0001049	Praj.g_00436	Praw.g_00705
OG0001050	Praj.g_00437	Praw.g_00704
OG0001051	Praj.g_00438	Praw.g_00703
OG0001052	Praj.g_00464	Praw.g_00676
OG0001053	Praj.g_00476	Praw.g_00665
OG0001054	Praj.g_00490	Praw.g_00650
OG0001055	Praj.g_00509	Praw.g_00631
OG0001056	Praj.g_00527	Praw.g_00612
OG0001057	Praj.g_00532	Praw.g_00607
OG0001058	Praj.g_00540	Praw.g_00599
OG0001059	Praj.g_00544	Praw.g_00595
OG0001060	Praj.g_00551	Praw.g_00588
OG0001061	Praj.g_00564	Praw.g_00575
OG0001062	Praj.g_00566	Praw.g_01923
OG0001063	Praj.g_00567	Praw.g_01925
OG0001064	Praj.g_00568	Praw.g_01926
OG0001065	Praj.g_00569	Praw.g_01927
OG0001066	Praj.g_00570	Praw.g_01928
OG0001067	Praj.g_00571	Praw.g_01929
OG0001068	Praj.g_00572	Praw.g_01930
OG0001069	Praj.g_00573	Praw.g_01931
OG0001070	Praj.g_00575	Praw.g_01934
OG0001071	Praj.g_00576	Praw.g_01935
OG0001073	Praj.g_00591	Praw.g_00140
OG0001074	Praj.g_00603	Praw.g_00151
OG0001075	Praj.g_00604	Praw.g_00152
OG0001076	Praj.g_00611	Praw.g_00160
OG0001077	Praj.g_00616	Praw.g_00164
OG0001078	Praj.g_00624	Praw.g_01886
OG0001079	Praj.g_00635	Praw.g_01875
OG0001080	Praj.g_00641	Praw.g_01869
OG0001081	Praj.g_00643	Praw.g_01867
OG0001082	Praj.g_00644	Praw.g_01866
OG0001083	Praj.g_00649	Praw.g_01861
OG0001084	Praj.g_00650	Praw.g_01860
OG0001085	Praj.g_00660	Praw.g_01852
OG0001086	Praj.g_00661	Praw.g_01851
OG0001087	Praj.g_00681	Praw.g_01834
OG0001088	Praj.g_00682	Praw.g_01833
OG0001089	Praj.g_00690	Praw.g_01825
OG0001090	Praj.g_00699	Praw.g_01808
OG0001091	Praj.g_00701	Praw.g_01806
OG0001092	Praj.g_00702	Praw.g_01805
OG0001093	Praj.g_00707	Praw.g_01800
OG0001094	Praj.g_00763	Praw.g_01703
OG0001095	Praj.g_00782	Praw.g_01684
OG0001096	Praj.g_00797	Praw.g_01671
OG0001097	Praj.g_00817	Praw.g_01654
OG0001098	Praj.g_00835	Praw.g_01639
OG0001099	Praj.g_00872	Praw.g_01608
OG0001100	Praj.g_00879	Praw.g_01604
OG0001101	Praj.g_00881	Praw.g_01602
OG0001102	Praj.g_00884	Praw.g_01600
OG0001103	Praj.g_00886	Praw.g_01598
OG0001104	Praj.g_00749	Praw.g_01576
OG0001105	Praj.g_00753	Praw.g_01572
OG0001106	Praj.g_00934	Praw.g_01548
OG0001107	Praj.g_00944	Praw.g_01541
OG0001108	Praj.g_00948	Praw.g_01537
OG0001109	Praj.g_00949	Praw.g_01536
OG0001110	Praj.g_00951	Praw.g_01534
OG0001111	Praj.g_00952	Praw.g_01533
OG0001112	Praj.g_00953	Praw.g_01532
OG0001113	Praj.g_00954	Praw.g_01531
OG0001114	Praj.g_00955	Praw.g_01530
OG0001115	Praj.g_00957	Praw.g_01528
OG0001116	Praj.g_00958	Praw.g_01527
OG0001117	Praj.g_00959	Praw.g_01526
OG0001118	Praj.g_00960	Praw.g_01525
OG0001119	Praj.g_00961	Praw.g_01524
OG0001120	Praj.g_00963	Praw.g_01522
OG0001121	Praj.g_01563	Praw.g_00199, Praw.g_01519
OG0001122	Praj.g_00993	Praw.g_01495
OG0001123	Praj.g_00997	Praw.g_01491
OG0001124	Praj.g_00999	Praw.g_01489
OG0001125	Praj.g_01001	Praw.g_01488
OG0001126	Praj.g_01012	Praw.g_01478
OG0001127	Praj.g_01013	Praw.g_01477
OG0001128	Praj.g_01016	Praw.g_01475
OG0001129	Praj.g_01017	Praw.g_01474
OG0001130	Praj.g_01018	Praw.g_01473
OG0001131	Praj.g_00852	Praw.g_01437
OG0001132	Praj.g_01063	Praw.g_01427
OG0001133	Praj.g_01040	Praw.g_00187
OG0001134	Praj.g_01832	Praw.g_00201
OG0001135	Praj.g_01835	Praw.g_00204
OG0001136	Praj.g_01463	Praw.g_00231
OG0001137	Praj.g_01452	Praw.g_00242
OG0001138	Praj.g_01432	Praw.g_00260
OG0001139	Praj.g_01430	Praw.g_00261
OG0001140	Praj.g_01429	Praw.g_00262
OG0001141	Praj.g_01428	Praw.g_00263
OG0001142	Praj.g_01427	Praw.g_00264
OG0001143	Praj.g_01420	Praw.g_00271
OG0001144	Praj.g_01415	Praw.g_00276
OG0001145	Praj.g_01520	Praw.g_00971
OG0001146	Praj.g_01532	Praw.g_00985
OG0001147	Praj.g_01550	Praw.g_01001
OG0001148	Praj.g_01577	Praw.g_01018
