Orthogroup	Prbf	Prav
OG0000561	Prbf.g_01836	Prav.g_01153
OG0000562	Prbf.g_01837	Prav.g_01154
OG0000563	Prbf.g_01838	Prav.g_01155
OG0000564	Prbf.g_01839	Prav.g_01156
OG0000565	Prbf.g_01841	Prav.g_01159
OG0000566	Prbf.g_01845	Prav.g_01161
OG0000567	Prbf.g_01849	Prav.g_01165
OG0000568	Prbf.g_01850	Prav.g_01166
OG0000569	Prbf.g_01851	Prav.g_01167
OG0000570	Prbf.g_01852	Prav.g_01168
OG0000571	Prbf.g_01854	Prav.g_01170
OG0000572	Prbf.g_01868	Prav.g_01183
OG0000573	Prbf.g_01874	Prav.g_01188
OG0000574	Prbf.g_01875	Prav.g_01189
OG0000575	Prbf.g_01879	Prav.g_01193
OG0000576	Prbf.g_01881	Prav.g_01195
OG0000577	Prbf.g_01882	Prav.g_01196
OG0000578	Prbf.g_01883	Prav.g_01197
OG0000579	Prbf.g_01884	Prav.g_01198
OG0000580	Prbf.g_01885	Prav.g_01199
OG0000581	Prbf.g_01888	Prav.g_01201
OG0000582	Prbf.g_01891	Prav.g_01204
OG0000583	Prbf.g_01892	Prav.g_01205
OG0000584	Prbf.g_01893	Prav.g_01206
OG0000585	Prbf.g_01895	Prav.g_01208
OG0000586	Prbf.g_01896	Prav.g_01209
OG0000587	Prbf.g_01897	Prav.g_01210
OG0000588	Prbf.g_01901	Prav.g_01214
OG0000589	Prbf.g_01903	Prav.g_01219
OG0000590	Prbf.g_01904	Prav.g_01220
OG0000591	Prbf.g_01908	Prav.g_01223
OG0000592	Prbf.g_01909	Prav.g_01224
OG0000593	Prbf.g_00979	Prav.g_01230
OG0000594	Prbf.g_00980	Prav.g_01231
OG0000595	Prbf.g_00981	Prav.g_01232
OG0000596	Prbf.g_00985	Prav.g_01236
OG0000597	Prbf.g_00988	Prav.g_01238
OG0000598	Prbf.g_00989	Prav.g_01239
OG0000599	Prbf.g_00992	Prav.g_01242
OG0000600	Prbf.g_00993	Prav.g_01243
OG0000601	Prbf.g_00994	Prav.g_01244
OG0000602	Prbf.g_00996	Prav.g_01246
OG0000603	Prbf.g_00997	Prav.g_01247
OG0000604	Prbf.g_00998	Prav.g_01248
OG0000605	Prbf.g_00999	Prav.g_01249
OG0000606	Prbf.g_01002	Prav.g_01252
OG0000607	Prbf.g_01005	Prav.g_01255
OG0000608	Prbf.g_01006	Prav.g_01256
OG0000609	Prbf.g_01007	Prav.g_01257
OG0000610	Prbf.g_01013	Prav.g_01262
OG0000611	Prbf.g_01016	Prav.g_01265
OG0000612	Prbf.g_01017	Prav.g_01266
OG0000613	Prbf.g_01290	Prav.g_01271
OG0000614	Prbf.g_01269	Prav.g_01290
OG0000615	Prbf.g_01258	Prav.g_01298
OG0000616	Prbf.g_00404	Prav.g_01312
OG0000617	Prbf.g_01033	Prav.g_00312
OG0000618	Prbf.g_01034	Prav.g_00313
OG0000619	Prbf.g_01035	Prav.g_00314
OG0000620	Prbf.g_01038	Prav.g_00317
OG0000621	Prbf.g_01039	Prav.g_00318
OG0000622	Prbf.g_01040	Prav.g_00319
OG0000623	Prbf.g_01041	Prav.g_00320
OG0000624	Prbf.g_01043	Prav.g_00321
OG0000625	Prbf.g_01044	Prav.g_00322
OG0000626	Prbf.g_01045	Prav.g_00323
OG0000627	Prbf.g_01046	Prav.g_00324
OG0000628	Prbf.g_01047	Prav.g_00325
OG0000629	Prbf.g_01048	Prav.g_00326
OG0000630	Prbf.g_01051	Prav.g_00329
OG0000631	Prbf.g_01144	Prav.g_00388
OG0000632	Prbf.g_01143	Prav.g_00389
OG0000633	Prbf.g_01142	Prav.g_00390
OG0000634	Prbf.g_01249	Prav.g_00393
OG0000635	Prbf.g_01248	Prav.g_00394
OG0000636	Prbf.g_01246	Prav.g_00396
OG0000637	Prbf.g_01244	Prav.g_00398
OG0000638	Prbf.g_01243	Prav.g_00399
OG0000639	Prbf.g_01242	Prav.g_00400
OG0000640	Prbf.g_01241	Prav.g_00401
OG0000641	Prbf.g_01237	Prav.g_00405
OG0000642	Prbf.g_01236	Prav.g_00406
OG0000643	Prbf.g_01235	Prav.g_00407
OG0000644	Prbf.g_01234	Prav.g_00408
OG0000645	Prbf.g_01233	Prav.g_00409
OG0000646	Prbf.g_01231	Prav.g_00411
OG0000647	Prbf.g_01229	Prav.g_00412
OG0000648	Prbf.g_01227	Prav.g_00414
OG0000649	Prbf.g_01226	Prav.g_00415
OG0000650	Prbf.g_01225	Prav.g_00416
OG0000651	Prbf.g_01224	Prav.g_00417
OG0000652	Prbf.g_01223	Prav.g_00418
OG0000653	Prbf.g_01221	Prav.g_00420
OG0000654	Prbf.g_01220	Prav.g_00421
OG0000655	Prbf.g_01219	Prav.g_00422
OG0000656	Prbf.g_01216	Prav.g_00425
OG0000657	Prbf.g_01208	Prav.g_00432
OG0000658	Prbf.g_01206	Prav.g_00433
OG0000659	Prbf.g_01205	Prav.g_00434
OG0000660	Prbf.g_01201	Prav.g_00438
OG0000661	Prbf.g_01199	Prav.g_00440
OG0000662	Prbf.g_01197	Prav.g_00442
OG0000663	Prbf.g_01195	Prav.g_00444
OG0000664	Prbf.g_01194	Prav.g_00445
OG0000665	Prbf.g_01188	Prav.g_00449
OG0000666	Prbf.g_01187	Prav.g_00450
OG0000667	Prbf.g_01183	Prav.g_00454
OG0000668	Prbf.g_00838	Prav.g_00483
OG0000669	Prbf.g_01331	Prav.g_00490
OG0000670	Prbf.g_01328	Prav.g_00492
OG0000671	Prbf.g_01325	Prav.g_00494
OG0000672	Prbf.g_01322	Prav.g_00497
OG0000673	Prbf.g_01319	Prav.g_00500
OG0000674	Prbf.g_01317	Prav.g_00502
OG0000675	Prbf.g_01316	Prav.g_00503
OG0000676	Prbf.g_01314	Prav.g_00505
OG0000677	Prbf.g_01313	Prav.g_00506
OG0000678	Prbf.g_01311	Prav.g_00508
OG0000679	Prbf.g_01307	Prav.g_00512
OG0000680	Prbf.g_01306	Prav.g_00513
OG0000681	Prbf.g_01303	Prav.g_00515
OG0000682	Prbf.g_01302	Prav.g_00516
OG0000683	Prbf.g_01301	Prav.g_00517
OG0000684	Prbf.g_01299	Prav.g_00519
OG0000685	Prbf.g_01297	Prav.g_00521
OG0000686	Prbf.g_01296	Prav.g_00522
OG0000687	Prbf.g_01295	Prav.g_00523
OG0000688	Prbf.g_01021	Prav.g_00526
OG0000689	Prbf.g_01022	Prav.g_00527
OG0000690	Prbf.g_01023	Prav.g_00528
OG0000691	Prbf.g_01024	Prav.g_00529
OG0000692	Prbf.g_01026	Prav.g_00530
OG0000693	Prbf.g_01027	Prav.g_00531
OG0000694	Prbf.g_01028	Prav.g_00532
OG0000695	Prbf.g_01140	Prav.g_00534
OG0000696	Prbf.g_01139	Prav.g_00535
OG0000697	Prbf.g_01138	Prav.g_00536
OG0000698	Prbf.g_01135	Prav.g_00539
OG0000699	Prbf.g_01134	Prav.g_00540
OG0000700	Prbf.g_01133	Prav.g_00541
OG0000701	Prbf.g_01132	Prav.g_00542
OG0000702	Prbf.g_01130	Prav.g_00544
OG0000703	Prbf.g_01129	Prav.g_00545
OG0000704	Prbf.g_01127	Prav.g_00546
OG0000705	Prbf.g_01124	Prav.g_00550
OG0000706	Prbf.g_01123	Prav.g_00551
OG0000707	Prbf.g_01122	Prav.g_00552
OG0000708	Prbf.g_01120	Prav.g_00553
OG0000709	Prbf.g_01116	Prav.g_00557
OG0000710	Prbf.g_01113	Prav.g_00560
OG0000711	Prbf.g_01095	Prav.g_00577
OG0000712	Prbf.g_01094	Prav.g_00579
OG0000713	Prbf.g_01093	Prav.g_00580
OG0000714	Prbf.g_01092	Prav.g_00581
OG0000715	Prbf.g_01090	Prav.g_00583
OG0000716	Prbf.g_01088	Prav.g_00585
OG0000717	Prbf.g_01087	Prav.g_00586
OG0000718	Prbf.g_01083	Prav.g_00902
OG0000719	Prbf.g_01081	Prav.g_00904
OG0000720	Prbf.g_01069	Prav.g_00913
OG0000721	Prbf.g_01065	Prav.g_00915
OG0000722	Prbf.g_01064	Prav.g_00916
OG0000723	Prbf.g_01060	Prav.g_00919
OG0000724	Prbf.g_01165	Prav.g_00928
OG0000725	Prbf.g_01171	Prav.g_00934
OG0000726	Prbf.g_01172	Prav.g_00935
OG0000727	Prbf.g_01173	Prav.g_00936
OG0000728	Prbf.g_01175	Prav.g_00938
OG0000729	Prbf.g_00048	Prav.g_00263
OG0000730	Prbf.g_00876	Prav.g_00004
OG0000731	Prbf.g_01684	Prav.g_00008
OG0000732	Prbf.g_00453	Prav.g_00016
OG0000733	Prbf.g_00787	Prav.g_00034
OG0000734	Prbf.g_00902	Prav.g_00050
OG0000735	Prbf.g_00904	Prav.g_00052
OG0000736	Prbf.g_00905	Prav.g_00053
OG0000737	Prbf.g_00906	Prav.g_00054
OG0000738	Prbf.g_00910	Prav.g_00058
OG0000739	Prbf.g_00911	Prav.g_00059
OG0000740	Prbf.g_00912	Prav.g_00060
OG0000741	Prbf.g_00914	Prav.g_00061
OG0000742	Prbf.g_00917	Prav.g_00064
OG0000743	Prbf.g_00919	Prav.g_00066
OG0000744	Prbf.g_00920	Prav.g_00067
OG0000745	Prbf.g_00921	Prav.g_00068
OG0000746	Prbf.g_00923	Prav.g_00070
OG0000747	Prbf.g_00924	Prav.g_00071
OG0000748	Prbf.g_00928	Prav.g_00074
OG0000749	Prbf.g_00929	Prav.g_00075
OG0000750	Prbf.g_00930	Prav.g_00076
OG0000751	Prbf.g_00933	Prav.g_01868
OG0000752	Prbf.g_00935	Prav.g_01866
OG0000753	Prbf.g_00937	Prav.g_01863
OG0000754	Prbf.g_00940	Prav.g_01860
OG0000755	Prbf.g_00946	Prav.g_01857
OG0000756	Prbf.g_00947	Prav.g_01856
OG0000757	Prbf.g_00954	Prav.g_01850
OG0000758	Prbf.g_00955	Prav.g_01849
OG0000759	Prbf.g_00956	Prav.g_01848
OG0000760	Prbf.g_00957	Prav.g_01847
OG0000761	Prbf.g_00958	Prav.g_01846
OG0000762	Prbf.g_00959	Prav.g_01845
OG0000763	Prbf.g_00961	Prav.g_01843
OG0000764	Prbf.g_00962	Prav.g_01842
OG0000765	Prbf.g_00970	Prav.g_01833
OG0000766	Prbf.g_00971	Prav.g_01832
OG0000767	Prbf.g_00973	Prav.g_01830
OG0000768	Prbf.g_00974	Prav.g_01829
OG0000769	Prbf.g_00976	Prav.g_01827
OG0000770	Prbf.g_01914	Prav.g_01825
OG0000771	Prbf.g_00253	Prav.g_02003
OG0000772	Prbf.g_00767	Prav.g_01409
OG0000773	Prbf.g_00035	Prav.g_01429
OG0000774	Prbf.g_00033	Prav.g_01431
OG0000775	Prbf.g_00031	Prav.g_01433
OG0000776	Prbf.g_00030	Prav.g_01434
OG0000777	Prbf.g_00029	Prav.g_01435
OG0000778	Prbf.g_00028	Prav.g_01436
OG0000779	Prbf.g_00024	Prav.g_01440
OG0000780	Prbf.g_00023	Prav.g_01441
OG0000781	Prbf.g_00019	Prav.g_01444
OG0000782	Prbf.g_00018	Prav.g_01445
OG0000783	Prbf.g_00017	Prav.g_01446
OG0000784	Prbf.g_00016	Prav.g_01447
OG0000785	Prbf.g_00014	Prav.g_01449
OG0000786	Prbf.g_00011	Prav.g_01451
OG0000787	Prbf.g_00010	Prav.g_01452
OG0000788	Prbf.g_01782	Prav.g_01460
OG0000789	Prbf.g_00256	Prav.g_01463
OG0000790	Prbf.g_00100	Prav.g_01478
OG0000791	Prbf.g_00102	Prav.g_01480
OG0000792	Prbf.g_00103	Prav.g_01481
OG0000793	Prbf.g_00106	Prav.g_01484
OG0000794	Prbf.g_00107	Prav.g_01485
OG0000795	Prbf.g_00108	Prav.g_01486
OG0000796	Prbf.g_00112	Prav.g_01490
OG0000797	Prbf.g_00113	Prav.g_01491
OG0000798	Prbf.g_00312	Prav.g_01556
OG0000799	Prbf.g_00140	Prav.g_01560
OG0000800	Prbf.g_00141	Prav.g_01561
OG0000801	Prbf.g_00142	Prav.g_01562
OG0000802	Prbf.g_00144	Prav.g_01564
OG0000803	Prbf.g_00146	Prav.g_01566
OG0000804	Prbf.g_00147	Prav.g_01567
OG0000805	Prbf.g_00149	Prav.g_01569
OG0000806	Prbf.g_00151	Prav.g_01571
OG0000807	Prbf.g_00152	Prav.g_01572
OG0000808	Prbf.g_00153	Prav.g_01573
OG0000809	Prbf.g_00155	Prav.g_01576
OG0000810	Prbf.g_00156	Prav.g_01577
OG0000811	Prbf.g_00160	Prav.g_01581
OG0000812	Prbf.g_00162	Prav.g_01583
OG0000813	Prbf.g_00163	Prav.g_01584
OG0000814	Prbf.g_00165	Prav.g_01586
OG0000815	Prbf.g_00166	Prav.g_01587
OG0000816	Prbf.g_00168	Prav.g_01589
OG0000817	Prbf.g_00169	Prav.g_01590
OG0000818	Prbf.g_00174	Prav.g_01595
OG0000819	Prbf.g_00175	Prav.g_01596
OG0000820	Prbf.g_00176	Prav.g_01597
OG0000821	Prbf.g_00180	Prav.g_01601
OG0000822	Prbf.g_00181	Prav.g_01602
OG0000823	Prbf.g_00182	Prav.g_01603
OG0000824	Prbf.g_00185	Prav.g_01606
OG0000825	Prbf.g_00186	Prav.g_01607
OG0000826	Prbf.g_00187	Prav.g_01608
OG0000827	Prbf.g_00188	Prav.g_01609
OG0000828	Prbf.g_00191	Prav.g_01612
OG0000829	Prbf.g_00192	Prav.g_01613
OG0000830	Prbf.g_00193	Prav.g_01614
OG0000831	Prbf.g_00195	Prav.g_01616
OG0000832	Prbf.g_00205	Prav.g_01622
OG0000833	Prbf.g_00214	Prav.g_01630
OG0000834	Prbf.g_00215	Prav.g_01631
OG0000835	Prbf.g_00216	Prav.g_01632
OG0000836	Prbf.g_00217	Prav.g_01633
OG0000837	Prbf.g_00218	Prav.g_01634
OG0000838	Prbf.g_00220	Prav.g_01636
OG0000839	Prbf.g_00221	Prav.g_01637
OG0000840	Prbf.g_00222	Prav.g_01638
OG0000841	Prbf.g_00223	Prav.g_01639
OG0000842	Prbf.g_00224	Prav.g_01640
OG0000843	Prbf.g_00225	Prav.g_01641
OG0000844	Prbf.g_00226	Prav.g_01642
OG0000845	Prbf.g_00227	Prav.g_01643
OG0000846	Prbf.g_00228	Prav.g_01644
OG0000847	Prbf.g_00229	Prav.g_01645
OG0000848	Prbf.g_00230	Prav.g_01646
OG0000849	Prbf.g_00231	Prav.g_01647
OG0000850	Prbf.g_00233	Prav.g_01649
OG0000851	Prbf.g_00234	Prav.g_01650
OG0000852	Prbf.g_00235	Prav.g_01651
OG0000853	Prbf.g_00241	Prav.g_01655
OG0000854	Prbf.g_00243	Prav.g_01657
OG0000855	Prbf.g_00244	Prav.g_01658
OG0000856	Prbf.g_01911	Prav.g_01671
OG0000857	Prbf.g_01230	Prav.g_01699
OG0000858	Prbf.g_00700	Prav.g_01755
OG0000859	Prbf.g_00699	Prav.g_01756
OG0000860	Prbf.g_00691	Prav.g_01763
OG0000861	Prbf.g_00690	Prav.g_01764
OG0000862	Prbf.g_00689	Prav.g_01765
OG0000863	Prbf.g_00687	Prav.g_01767
OG0000864	Prbf.g_00686	Prav.g_01768
OG0000865	Prbf.g_00685	Prav.g_01769
OG0000866	Prbf.g_00684	Prav.g_01770
OG0000867	Prbf.g_00683	Prav.g_01771
OG0000868	Prbf.g_00681	Prav.g_01772
OG0000869	Prbf.g_00678	Prav.g_01776
OG0000870	Prbf.g_00673	Prav.g_01781
OG0000871	Prbf.g_00672	Prav.g_01782
OG0000872	Prbf.g_00671	Prav.g_01783
OG0000873	Prbf.g_00668	Prav.g_01786
OG0000874	Prbf.g_00665	Prav.g_01789
OG0000875	Prbf.g_00664	Prav.g_01790
OG0000876	Prbf.g_00663	Prav.g_01791
OG0000877	Prbf.g_00661	Prav.g_01793
OG0000878	Prbf.g_00660	Prav.g_01794
OG0000879	Prbf.g_00659	Prav.g_01795
OG0000880	Prbf.g_00658	Prav.g_01796
OG0000881	Prbf.g_00654	Prav.g_01800
OG0000882	Prbf.g_00649	Prav.g_01805
OG0000883	Prbf.g_00647	Prav.g_01807
OG0000884	Prbf.g_00645	Prav.g_01809
OG0000885	Prbf.g_00644	Prav.g_01810
OG0000886	Prbf.g_00643	Prav.g_01811
OG0000887	Prbf.g_00642	Prav.g_01812
OG0000888	Prbf.g_00640	Prav.g_01814
OG0000889	Prbf.g_00638	Prav.g_01816
OG0000890	Prbf.g_00637	Prav.g_01817
OG0000891	Prbf.g_00636	Prav.g_01818
OG0000892	Prbf.g_00634	Prav.g_00264
OG0000893	Prbf.g_00630	Prav.g_00268
OG0000894	Prbf.g_00627	Prav.g_00270
OG0000895	Prbf.g_00623	Prav.g_00273
OG0000896	Prbf.g_00622	Prav.g_00274
OG0000897	Prbf.g_00620	Prav.g_00276
OG0000898	Prbf.g_00619	Prav.g_00277
OG0000899	Prbf.g_00618	Prav.g_00278
OG0000900	Prbf.g_00617	Prav.g_00279
OG0000901	Prbf.g_00614	Prav.g_00282
OG0000902	Prbf.g_00612	Prav.g_00284
OG0000903	Prbf.g_00608	Prav.g_00287
OG0000904	Prbf.g_00604	Prav.g_00289
OG0000905	Prbf.g_00610	Prav.g_00294
OG0000906	Prbf.g_00611	Prav.g_00295
OG0000907	Prbf.g_00601	Prav.g_00590
OG0000908	Prbf.g_00598	Prav.g_00593
OG0000909	Prbf.g_00597	Prav.g_00594
OG0000910	Prbf.g_00596	Prav.g_00595
OG0000911	Prbf.g_00594	Prav.g_00597
OG0000912	Prbf.g_00593	Prav.g_00598
OG0000913	Prbf.g_00592	Prav.g_00599
OG0000914	Prbf.g_00591	Prav.g_00600
OG0000915	Prbf.g_00590	Prav.g_00601
OG0000916	Prbf.g_00589	Prav.g_00602
OG0000917	Prbf.g_00588	Prav.g_00603
OG0000918	Prbf.g_00587	Prav.g_00604
OG0000919	Prbf.g_00586	Prav.g_00605
OG0000920	Prbf.g_00585	Prav.g_00606
OG0000921	Prbf.g_00584	Prav.g_00607
OG0000922	Prbf.g_00583	Prav.g_00608
OG0000923	Prbf.g_00579	Prav.g_00612
OG0000924	Prbf.g_00578	Prav.g_00613
OG0000925	Prbf.g_00577	Prav.g_00614
OG0000926	Prbf.g_00576	Prav.g_00615
OG0000927	Prbf.g_00574	Prav.g_00617
OG0000928	Prbf.g_00573	Prav.g_00618
OG0000929	Prbf.g_00572	Prav.g_00619
OG0000930	Prbf.g_00571	Prav.g_00620
OG0000931	Prbf.g_00570	Prav.g_00621
OG0000932	Prbf.g_00569	Prav.g_00622
OG0000933	Prbf.g_00565	Prav.g_00626
OG0000934	Prbf.g_00563	Prav.g_00628
OG0000935	Prbf.g_00562	Prav.g_00629
OG0000936	Prbf.g_00561	Prav.g_00630
OG0000937	Prbf.g_00560	Prav.g_00631
OG0000938	Prbf.g_00557	Prav.g_00633
OG0000939	Prbf.g_00556	Prav.g_00634
OG0000940	Prbf.g_00549	Prav.g_00641
OG0000941	Prbf.g_00547	Prav.g_00643
OG0000942	Prbf.g_00545	Prav.g_00645
OG0000943	Prbf.g_00544	Prav.g_00646
OG0000944	Prbf.g_00542	Prav.g_00647
OG0000945	Prbf.g_00541	Prav.g_00648
OG0000946	Prbf.g_00536	Prav.g_00653
OG0000947	Prbf.g_00534	Prav.g_00655
OG0000948	Prbf.g_00533	Prav.g_00656
OG0000949	Prbf.g_00530	Prav.g_00659
OG0000950	Prbf.g_00523	Prav.g_00664
OG0000951	Prbf.g_00519	Prav.g_00668
OG0000952	Prbf.g_00515	Prav.g_00672
OG0000953	Prbf.g_00511	Prav.g_00675
OG0000954	Prbf.g_00507	Prav.g_00679
OG0000955	Prbf.g_00506	Prav.g_00680
OG0000956	Prbf.g_00504	Prav.g_00682
OG0000957	Prbf.g_00498	Prav.g_00687
OG0000958	Prbf.g_00497	Prav.g_00688
OG0000959	Prbf.g_00493	Prav.g_00692
OG0000960	Prbf.g_00492	Prav.g_00693
OG0000961	Prbf.g_00488	Prav.g_00695
OG0000962	Prbf.g_00486	Prav.g_00697
OG0000963	Prbf.g_00482	Prav.g_00701
OG0000964	Prbf.g_00481	Prav.g_00702
OG0000965	Prbf.g_00480	Prav.g_00703
OG0000966	Prbf.g_00474	Prav.g_00710
OG0000967	Prbf.g_00470	Prav.g_00714
OG0000968	Prbf.g_00468	Prav.g_00716
OG0000969	Prbf.g_00467	Prav.g_00717
OG0000970	Prbf.g_00466	Prav.g_00718
OG0000971	Prbf.g_00465	Prav.g_00719
OG0000972	Prbf.g_00464	Prav.g_00720
OG0000973	Prbf.g_00463	Prav.g_00721
OG0000974	Prbf.g_00462	Prav.g_00722
OG0000975	Prbf.g_00461	Prav.g_00723
OG0000976	Prbf.g_00460	Prav.g_00724
OG0000977	Prbf.g_00459	Prav.g_00725
OG0000978	Prbf.g_00458	Prav.g_00726
OG0000979	Prbf.g_00456	Prav.g_00729
OG0000980	Prbf.g_00454	Prav.g_00731
OG0000981	Prbf.g_00451	Prav.g_00733
OG0000982	Prbf.g_00449	Prav.g_00735
OG0000983	Prbf.g_00448	Prav.g_00736
OG0000984	Prbf.g_00447	Prav.g_00737
OG0000985	Prbf.g_00444	Prav.g_00740
OG0000986	Prbf.g_00442	Prav.g_00742
OG0000987	Prbf.g_00441	Prav.g_00743
OG0000988	Prbf.g_00438	Prav.g_00746
OG0000989	Prbf.g_00434	Prav.g_00750
OG0000990	Prbf.g_00430	Prav.g_00753
OG0000991	Prbf.g_00429	Prav.g_00754
OG0000992	Prbf.g_00426	Prav.g_00756
OG0000993	Prbf.g_00425	Prav.g_00757
OG0000994	Prbf.g_00424	Prav.g_00758
OG0000995	Prbf.g_00420	Prav.g_00762
OG0000996	Prbf.g_00419	Prav.g_00763
OG0000997	Prbf.g_00416	Prav.g_00764
OG0000998	Prbf.g_00414	Prav.g_00766
OG0000999	Prbf.g_00413	Prav.g_00767
OG0001000	Prbf.g_00410	Prav.g_00770
OG0001001	Prbf.g_00407	Prav.g_00772
OG0001002	Prbf.g_00402	Prav.g_00776
OG0001003	Prbf.g_00401	Prav.g_00778
OG0001004	Prbf.g_00400	Prav.g_00779
OG0001005	Prbf.g_00399	Prav.g_00780
OG0001006	Prbf.g_00395	Prav.g_00784
OG0001007	Prbf.g_00393	Prav.g_00786
OG0001008	Prbf.g_01721	Prav.g_01036
OG0001009	Prbf.g_01349	Prav.g_00095
OG0001010	Prbf.g_01350	Prav.g_00096
OG0001011	Prbf.g_01352	Prav.g_00097
OG0001012	Prbf.g_01366	Prav.g_00114
OG0001013	Prbf.g_01373	Prav.g_00119
OG0001014	Prbf.g_01376	Prav.g_00122
OG0001015	Prbf.g_01378	Prav.g_00123
OG0001016	Prbf.g_01400	Prav.g_00138
OG0001017	Prbf.g_01404	Prav.g_00142
OG0001018	Prbf.g_01406	Prav.g_00145
OG0001019	Prbf.g_01415	Prav.g_00154
OG0001020	Prbf.g_01416	Prav.g_00155
OG0001021	Prbf.g_01417	Prav.g_00156
OG0001022	Prbf.g_01420	Prav.g_00159
OG0001023	Prbf.g_01421	Prav.g_00160
OG0001024	Prbf.g_01425	Prav.g_00163
OG0001025	Prbf.g_01432	Prav.g_00169
OG0001026	Prbf.g_01441	Prav.g_00176
OG0001027	Prbf.g_01442	Prav.g_00177
OG0001028	Prbf.g_01444	Prav.g_00179
OG0001029	Prbf.g_01445	Prav.g_00180
OG0001030	Prbf.g_01461	Prav.g_00195
OG0001031	Prbf.g_01521	Prav.g_00852
OG0001032	Prbf.g_01522	Prav.g_00851
OG0001033	Prbf.g_01543	Prav.g_00830
OG0001034	Prbf.g_01574	Prav.g_00802
OG0001035	Prbf.g_01594	Prav.g_01901
OG0001036	Prbf.g_01598	Prav.g_01906
OG0001037	Prbf.g_01599	Prav.g_01907
OG0001038	Prbf.g_01618	Prav.g_01924
OG0001039	Prbf.g_01621	Prav.g_01927
OG0001040	Prbf.g_01623	Prav.g_01929
OG0001041	Prbf.g_01628	Prav.g_01933
OG0001042	Prbf.g_01645	Prav.g_01950
OG0001043	Prbf.g_01646	Prav.g_01951
OG0001044	Prbf.g_01677	Prav.g_01979
OG0001045	Prbf.g_01686	Prav.g_01988
OG0001046	Prbf.g_00741	Prav.g_00996
OG0001047	Prbf.g_01723	Prav.g_01038
OG0001048	Prbf.g_01724	Prav.g_01039
OG0001049	Prbf.g_01726	Prav.g_01041
OG0001050	Prbf.g_01727	Prav.g_01042
OG0001051	Prbf.g_01728	Prav.g_01043
OG0001052	Prbf.g_01754	Prav.g_01069
OG0001053	Prbf.g_01766	Prav.g_01081
OG0001054	Prbf.g_01781	Prav.g_01096
OG0001055	Prbf.g_01800	Prav.g_01115
OG0001056	Prbf.g_01817	Prav.g_01134
OG0001057	Prbf.g_01822	Prav.g_01139
OG0001058	Prbf.g_01830	Prav.g_01147
OG0001059	Prbf.g_01834	Prav.g_01151
OG0001060	Prbf.g_01840	Prav.g_01158
OG0001061	Prbf.g_01855	Prav.g_01171
OG0001062	Prbf.g_01857	Prav.g_01173
OG0001063	Prbf.g_01859	Prav.g_01175
OG0001064	Prbf.g_01860	Prav.g_01176
OG0001065	Prbf.g_01861	Prav.g_01177
OG0001066	Prbf.g_01862	Prav.g_01178
OG0001067	Prbf.g_01863	Prav.g_01179
OG0001068	Prbf.g_01864	Prav.g_01180
OG0001069	Prbf.g_01865	Prav.g_01181
OG0001070	Prbf.g_01869	Prav.g_01184
OG0001071	Prbf.g_01870	Prav.g_01185
OG0001072	Prbf.g_01872	Prav.g_01186
OG0001073	Prbf.g_01886	Prav.g_01200
OG0001074	Prbf.g_01898	Prav.g_01211
OG0001075	Prbf.g_01899	Prav.g_01212
OG0001076	Prbf.g_01906	Prav.g_01222
OG0001077	Prbf.g_01912	Prav.g_01226
OG0001078	Prbf.g_00983	Prav.g_01234
OG0001079	Prbf.g_00995	Prav.g_01245
OG0001080	Prbf.g_01001	Prav.g_01251
OG0001081	Prbf.g_01003	Prav.g_01253
OG0001082	Prbf.g_01004	Prav.g_01254
OG0001083	Prbf.g_01009	Prav.g_01259
OG0001084	Prbf.g_01010	Prav.g_01260
OG0001085	Prbf.g_01293	Prav.g_01268
OG0001086	Prbf.g_01292	Prav.g_01269
OG0001087	Prbf.g_01274	Prav.g_01286
OG0001088	Prbf.g_01273	Prav.g_01287
OG0001089	Prbf.g_01262	Prav.g_01295
OG0001090	Prbf.g_01252	Prav.g_00307
OG0001091	Prbf.g_01030	Prav.g_00309
OG0001092	Prbf.g_01031	Prav.g_00310
OG0001093	Prbf.g_01036	Prav.g_00315
OG0001094	Prbf.g_01029	Prav.g_00391
OG0001095	Prbf.g_01232	Prav.g_00410
OG0001096	Prbf.g_01218	Prav.g_00423
OG0001097	Prbf.g_01198	Prav.g_00441
OG0001098	Prbf.g_01179	Prav.g_00456
OG0001099	Prbf.g_00833	Prav.g_00487
OG0001100	Prbf.g_01329	Prav.g_00491
OG0001101	Prbf.g_01326	Prav.g_00493
OG0001102	Prbf.g_01323	Prav.g_00496
OG0001103	Prbf.g_01321	Prav.g_00498
OG0001104	Prbf.g_01298	Prav.g_00520
OG0001105	Prbf.g_01294	Prav.g_00524
OG0001106	Prbf.g_01126	Prav.g_00547
OG0001107	Prbf.g_01119	Prav.g_00554
OG0001108	Prbf.g_01115	Prav.g_00558
OG0001109	Prbf.g_01114	Prav.g_00559
OG0001110	Prbf.g_01112	Prav.g_00561
OG0001111	Prbf.g_01111	Prav.g_00562
OG0001112	Prbf.g_01110	Prav.g_00563
OG0001113	Prbf.g_01109	Prav.g_00564
OG0001114	Prbf.g_01108	Prav.g_00565
OG0001115	Prbf.g_01106	Prav.g_00567
OG0001116	Prbf.g_01105	Prav.g_00568
OG0001117	Prbf.g_01104	Prav.g_00569
OG0001118	Prbf.g_01103	Prav.g_00570
OG0001119	Prbf.g_01102	Prav.g_00571
