Orthogroup	Prbf	Syaa
OG0000543	Prbf.g_01790	Syaa.g_02019
OG0000544	Prbf.g_01791	Syaa.g_02018
OG0000545	Prbf.g_01793	Syaa.g_02016
OG0000546	Prbf.g_01796	Syaa.g_02014
OG0000547	Prbf.g_01798	Syaa.g_02012
OG0000548	Prbf.g_01799	Syaa.g_02011
OG0000549	Prbf.g_01801	Syaa.g_02003
OG0000550	Prbf.g_01805	Syaa.g_01998
OG0000551	Prbf.g_01808	Syaa.g_01993
OG0000552	Prbf.g_01809	Syaa.g_01992
OG0000553	Prbf.g_01810	Syaa.g_01990
OG0000554	Prbf.g_01815	Syaa.g_01979
OG0000555	Prbf.g_01823	Syaa.g_01961
OG0000556	Prbf.g_01825	Syaa.g_01957
OG0000557	Prbf.g_01826	Syaa.g_01955
OG0000558	Prbf.g_01828	Syaa.g_01953
OG0000559	Prbf.g_01832	Syaa.g_01949
OG0000560	Prbf.g_01835	Syaa.g_01946
OG0000561	Prbf.g_01836	Syaa.g_01945
OG0000562	Prbf.g_01837	Syaa.g_01944
OG0000563	Prbf.g_01838	Syaa.g_01943
OG0000564	Prbf.g_01839	Syaa.g_01942
OG0000565	Prbf.g_01841	Syaa.g_01939
OG0000566	Prbf.g_01845	Syaa.g_01935
OG0000567	Prbf.g_01849	Syaa.g_01931
OG0000568	Prbf.g_01850	Syaa.g_01928
OG0000569	Prbf.g_01851	Syaa.g_01925
OG0000570	Prbf.g_01852	Syaa.g_01924
OG0000571	Prbf.g_01854	Syaa.g_01920
OG0000572	Prbf.g_01868	Syaa.g_01904
OG0000573	Prbf.g_01874	Syaa.g_01896
OG0000574	Prbf.g_01875	Syaa.g_01895
OG0000575	Prbf.g_01879	Syaa.g_01891
OG0000576	Prbf.g_01881	Syaa.g_01889
OG0000577	Prbf.g_01882	Syaa.g_01888
OG0000578	Prbf.g_01883	Syaa.g_01887
OG0000579	Prbf.g_01884	Syaa.g_01886
OG0000580	Prbf.g_01885	Syaa.g_01885
OG0000581	Prbf.g_01888	Syaa.g_01879
OG0000582	Prbf.g_01891	Syaa.g_01687
OG0000583	Prbf.g_01892	Syaa.g_01686
OG0000584	Prbf.g_01893	Syaa.g_01685
OG0000585	Prbf.g_01895	Syaa.g_01683
OG0000586	Prbf.g_01896	Syaa.g_01682
OG0000587	Prbf.g_01897	Syaa.g_01680
OG0000588	Prbf.g_01901	Syaa.g_01666
OG0000589	Prbf.g_01903	Syaa.g_01662
OG0000590	Prbf.g_01904	Syaa.g_01661
OG0000591	Prbf.g_01908	Syaa.g_01653
OG0000592	Prbf.g_01909	Syaa.g_01652
OG0000593	Prbf.g_00979	Syaa.g_01638
OG0000594	Prbf.g_00980	Syaa.g_01637
OG0000595	Prbf.g_00981	Syaa.g_01636
OG0000596	Prbf.g_00985	Syaa.g_01630
OG0000597	Prbf.g_00988	Syaa.g_01627
OG0000598	Prbf.g_00989	Syaa.g_01626
OG0000599	Prbf.g_00992	Syaa.g_01623
OG0000600	Prbf.g_00993	Syaa.g_01622
OG0000601	Prbf.g_00994	Syaa.g_01621
OG0000602	Prbf.g_00996	Syaa.g_01616
OG0000603	Prbf.g_00997	Syaa.g_01615
OG0000604	Prbf.g_00998	Syaa.g_01612
OG0000605	Prbf.g_00999	Syaa.g_01447
OG0000606	Prbf.g_01002	Syaa.g_01055
OG0000607	Prbf.g_01005	Syaa.g_01058
OG0000608	Prbf.g_01006	Syaa.g_01059
OG0000609	Prbf.g_01007	Syaa.g_01061
OG0000610	Prbf.g_01013	Syaa.g_01068
OG0000611	Prbf.g_01016	Syaa.g_01071
OG0000612	Prbf.g_01017	Syaa.g_01072
OG0000613	Prbf.g_01290	Syaa.g_00199
OG0000614	Prbf.g_01269	Syaa.g_00906
OG0000615	Prbf.g_01258	Syaa.g_01113
OG0000616	Prbf.g_00404	Syaa.g_02742
OG0000617	Prbf.g_01033	Syaa.g_01244
OG0000618	Prbf.g_01034	Syaa.g_01245
OG0000619	Prbf.g_01035	Syaa.g_01246
OG0000620	Prbf.g_01038	Syaa.g_01259
OG0000621	Prbf.g_01039	Syaa.g_01260
OG0000622	Prbf.g_01040	Syaa.g_01261
OG0000623	Prbf.g_01041	Syaa.g_01262
OG0000624	Prbf.g_01043	Syaa.g_01264
OG0000625	Prbf.g_01044	Syaa.g_01265
OG0000626	Prbf.g_01045	Syaa.g_01266
OG0000627	Prbf.g_01046	Syaa.g_01414
OG0000628	Prbf.g_01047	Syaa.g_01413
OG0000629	Prbf.g_01048	Syaa.g_01410
OG0000630	Prbf.g_01051	Syaa.g_01406
OG0000631	Prbf.g_01144	Syaa.g_01400
OG0000632	Prbf.g_01143	Syaa.g_01399
OG0000633	Prbf.g_01142	Syaa.g_01397
OG0000634	Prbf.g_01249	Syaa.g_01150
OG0000635	Prbf.g_01248	Syaa.g_01151
OG0000636	Prbf.g_01246	Syaa.g_01153
OG0000637	Prbf.g_01244	Syaa.g_01155
OG0000638	Prbf.g_01243	Syaa.g_01156
OG0000639	Prbf.g_01242	Syaa.g_01157
OG0000640	Prbf.g_01241	Syaa.g_01158
OG0000641	Prbf.g_01237	Syaa.g_01162
OG0000642	Prbf.g_01236	Syaa.g_01163
OG0000643	Prbf.g_01235	Syaa.g_01165
OG0000644	Prbf.g_01234	Syaa.g_01166
OG0000645	Prbf.g_01233	Syaa.g_01184
OG0000646	Prbf.g_01231	Syaa.g_01187
OG0000647	Prbf.g_01229	Syaa.g_01189
OG0000648	Prbf.g_01227	Syaa.g_01191
OG0000649	Prbf.g_01226	Syaa.g_01192
OG0000650	Prbf.g_01225	Syaa.g_01193
OG0000651	Prbf.g_01224	Syaa.g_01194
OG0000652	Prbf.g_01223	Syaa.g_01195
OG0000653	Prbf.g_01221	Syaa.g_01197
OG0000654	Prbf.g_01220	Syaa.g_01198
OG0000655	Prbf.g_01219	Syaa.g_01199
OG0000656	Prbf.g_01216	Syaa.g_01202
OG0000657	Prbf.g_01208	Syaa.g_00838
OG0000658	Prbf.g_01206	Syaa.g_00836
OG0000659	Prbf.g_01205	Syaa.g_00835
OG0000660	Prbf.g_01201	Syaa.g_00831
OG0000661	Prbf.g_01199	Syaa.g_00829
OG0000662	Prbf.g_01197	Syaa.g_00827
OG0000663	Prbf.g_01195	Syaa.g_00824
OG0000664	Prbf.g_01194	Syaa.g_00823
OG0000665	Prbf.g_01188	Syaa.g_01442
OG0000666	Prbf.g_01187	Syaa.g_01448
OG0000668	Prbf.g_00838	Syaa.g_01300
OG0000669	Prbf.g_01331	Syaa.g_01084
OG0000670	Prbf.g_01328	Syaa.g_01087
OG0000671	Prbf.g_01325	Syaa.g_01089
OG0000672	Prbf.g_01322	Syaa.g_01092
OG0000673	Prbf.g_01319	Syaa.g_01095
OG0000674	Prbf.g_01317	Syaa.g_01097
OG0000675	Prbf.g_01316	Syaa.g_01098
OG0000676	Prbf.g_01314	Syaa.g_01100
OG0000677	Prbf.g_01313	Syaa.g_01101
OG0000678	Prbf.g_01311	Syaa.g_01106
OG0000679	Prbf.g_01307	Syaa.g_01116
OG0000680	Prbf.g_01306	Syaa.g_01117
OG0000681	Prbf.g_01303	Syaa.g_01120
OG0000682	Prbf.g_01302	Syaa.g_01121
OG0000683	Prbf.g_01301	Syaa.g_01122
OG0000684	Prbf.g_01299	Syaa.g_01132
OG0000685	Prbf.g_01297	Syaa.g_01134
OG0000686	Prbf.g_01296	Syaa.g_01135
OG0000687	Prbf.g_01295	Syaa.g_01136
OG0000688	Prbf.g_01021	Syaa.g_01140
OG0000689	Prbf.g_01022	Syaa.g_01142
OG0000690	Prbf.g_01023	Syaa.g_01143
OG0000691	Prbf.g_01024	Syaa.g_01144
OG0000692	Prbf.g_01026	Syaa.g_01145
OG0000693	Prbf.g_01027	Syaa.g_01146
OG0000694	Prbf.g_01028	Syaa.g_01147
OG0000695	Prbf.g_01140	Syaa.g_01395
OG0000696	Prbf.g_01139	Syaa.g_01394
OG0000697	Prbf.g_01138	Syaa.g_01392
OG0000698	Prbf.g_01135	Syaa.g_01389
OG0000699	Prbf.g_01134	Syaa.g_01387
OG0000700	Prbf.g_01133	Syaa.g_01386
OG0000701	Prbf.g_01132	Syaa.g_01385
OG0000702	Prbf.g_01130	Syaa.g_01376
OG0000703	Prbf.g_01129	Syaa.g_01375
OG0000704	Prbf.g_01127	Syaa.g_01373
OG0000705	Prbf.g_01124	Syaa.g_01365
OG0000706	Prbf.g_01123	Syaa.g_01364
OG0000707	Prbf.g_01122	Syaa.g_01363
OG0000708	Prbf.g_01120	Syaa.g_01360
OG0000709	Prbf.g_01116	Syaa.g_01351
OG0000710	Prbf.g_01113	Syaa.g_01348
OG0000711	Prbf.g_01095	Syaa.g_01320
OG0000712	Prbf.g_01094	Syaa.g_01318
OG0000713	Prbf.g_01093	Syaa.g_01317
OG0000714	Prbf.g_01092	Syaa.g_01315
OG0000715	Prbf.g_01090	Syaa.g_01313
OG0000716	Prbf.g_01088	Syaa.g_01309
OG0000717	Prbf.g_01087	Syaa.g_01308
OG0000718	Prbf.g_01083	Syaa.g_01304
OG0000719	Prbf.g_01081	Syaa.g_01302
OG0000720	Prbf.g_01069	Syaa.g_01289
OG0000721	Prbf.g_01065	Syaa.g_01287
OG0000722	Prbf.g_01064	Syaa.g_01286
OG0000723	Prbf.g_01060	Syaa.g_01268
OG0000724	Prbf.g_01165	Syaa.g_00872
OG0000725	Prbf.g_01171	Syaa.g_00882
OG0000726	Prbf.g_01172	Syaa.g_00883
OG0000727	Prbf.g_01173	Syaa.g_00884
OG0000728	Prbf.g_01175	Syaa.g_00886
OG0000729	Prbf.g_00048	Syaa.g_00100
OG0000730	Prbf.g_00876	Syaa.g_02185
OG0000731	Prbf.g_01684	Syaa.g_02173
OG0000732	Prbf.g_00453	Syaa.g_00054
OG0000733	Prbf.g_00787	Syaa.g_02621
OG0000734	Prbf.g_00902	Syaa.g_02388
OG0000735	Prbf.g_00904	Syaa.g_00754
OG0000736	Prbf.g_00905	Syaa.g_00755
OG0000737	Prbf.g_00906	Syaa.g_00756
OG0000738	Prbf.g_00910	Syaa.g_00761
OG0000739	Prbf.g_00911	Syaa.g_00762
OG0000740	Prbf.g_00912	Syaa.g_00763
OG0000741	Prbf.g_00914	Syaa.g_00766
OG0000742	Prbf.g_00917	Syaa.g_00769
OG0000743	Prbf.g_00919	Syaa.g_00771
OG0000744	Prbf.g_00920	Syaa.g_00772
OG0000745	Prbf.g_00921	Syaa.g_00774
OG0000746	Prbf.g_00923	Syaa.g_00776
OG0000747	Prbf.g_00924	Syaa.g_00777
OG0000748	Prbf.g_00928	Syaa.g_00787
OG0000749	Prbf.g_00929	Syaa.g_00789
OG0000750	Prbf.g_00930	Syaa.g_00790
OG0000751	Prbf.g_00933	Syaa.g_00797
OG0000752	Prbf.g_00935	Syaa.g_00799
OG0000753	Prbf.g_00937	Syaa.g_00802
OG0000754	Prbf.g_00940	Syaa.g_01025
OG0000755	Prbf.g_00946	Syaa.g_01005
OG0000756	Prbf.g_00947	Syaa.g_01004
OG0000757	Prbf.g_00954	Syaa.g_00996
OG0000758	Prbf.g_00955	Syaa.g_00995
OG0000759	Prbf.g_00956	Syaa.g_00994
OG0000760	Prbf.g_00957	Syaa.g_00993
OG0000761	Prbf.g_00958	Syaa.g_00992
OG0000762	Prbf.g_00959	Syaa.g_00988
OG0000763	Prbf.g_00961	Syaa.g_00986
OG0000764	Prbf.g_00962	Syaa.g_00985
OG0000765	Prbf.g_00970	Syaa.g_00968
OG0000766	Prbf.g_00971	Syaa.g_00967
OG0000767	Prbf.g_00973	Syaa.g_00965
OG0000768	Prbf.g_00974	Syaa.g_00964
OG0000769	Prbf.g_00976	Syaa.g_00962
OG0000770	Prbf.g_01914	Syaa.g_00959
OG0000771	Prbf.g_00253	Syaa.g_00866
OG0000772	Prbf.g_00767	Syaa.g_01526
OG0000773	Prbf.g_00035	Syaa.g_00749
OG0000774	Prbf.g_00033	Syaa.g_00745
OG0000775	Prbf.g_00031	Syaa.g_00742
OG0000776	Prbf.g_00030	Syaa.g_00741
OG0000777	Prbf.g_00029	Syaa.g_00740
OG0000778	Prbf.g_00028	Syaa.g_00739
OG0000779	Prbf.g_00024	Syaa.g_00733
OG0000780	Prbf.g_00023	Syaa.g_00730
OG0000781	Prbf.g_00019	Syaa.g_00726
OG0000782	Prbf.g_00018	Syaa.g_00725
OG0000783	Prbf.g_00017	Syaa.g_00724
OG0000784	Prbf.g_00016	Syaa.g_00723
OG0000785	Prbf.g_00014	Syaa.g_00721
OG0000786	Prbf.g_00011	Syaa.g_01875
OG0000787	Prbf.g_00010	Syaa.g_01876
OG0000788	Prbf.g_01782	Syaa.g_01620
OG0000789	Prbf.g_00256	Syaa.g_01434
OG0000790	Prbf.g_00100	Syaa.g_02064
OG0000791	Prbf.g_00102	Syaa.g_02066
OG0000792	Prbf.g_00103	Syaa.g_02067
OG0000793	Prbf.g_00106	Syaa.g_02072
OG0000794	Prbf.g_00107	Syaa.g_02073
OG0000795	Prbf.g_00108	Syaa.g_02074
OG0000796	Prbf.g_00112	Syaa.g_02078
OG0000797	Prbf.g_00113	Syaa.g_02079
OG0000798	Prbf.g_00312	Syaa.g_00494
OG0000799	Prbf.g_00140	Syaa.g_01743
OG0000800	Prbf.g_00141	Syaa.g_01747
OG0000801	Prbf.g_00142	Syaa.g_01748
OG0000802	Prbf.g_00144	Syaa.g_01753
OG0000803	Prbf.g_00146	Syaa.g_01758
OG0000804	Prbf.g_00147	Syaa.g_01761
OG0000805	Prbf.g_00149	Syaa.g_01763
OG0000806	Prbf.g_00151	Syaa.g_01765
OG0000807	Prbf.g_00152	Syaa.g_01767
OG0000808	Prbf.g_00153	Syaa.g_01768
OG0000809	Prbf.g_00155	Syaa.g_01771
OG0000810	Prbf.g_00156	Syaa.g_01772
OG0000811	Prbf.g_00160	Syaa.g_01778
OG0000812	Prbf.g_00162	Syaa.g_01780
OG0000813	Prbf.g_00163	Syaa.g_01781
OG0000814	Prbf.g_00165	Syaa.g_01783
OG0000815	Prbf.g_00166	Syaa.g_01784
OG0000816	Prbf.g_00168	Syaa.g_01785
OG0000817	Prbf.g_00169	Syaa.g_01786
OG0000818	Prbf.g_00174	Syaa.g_01792
OG0000819	Prbf.g_00175	Syaa.g_01793
OG0000820	Prbf.g_00176	Syaa.g_01794
OG0000821	Prbf.g_00180	Syaa.g_01800
OG0000822	Prbf.g_00181	Syaa.g_01802
OG0000823	Prbf.g_00182	Syaa.g_01803
OG0000824	Prbf.g_00185	Syaa.g_01807
OG0000825	Prbf.g_00186	Syaa.g_01808
OG0000826	Prbf.g_00187	Syaa.g_01809
OG0000827	Prbf.g_00188	Syaa.g_01810
OG0000828	Prbf.g_00191	Syaa.g_01813
OG0000829	Prbf.g_00192	Syaa.g_01814
OG0000830	Prbf.g_00193	Syaa.g_01815
OG0000831	Prbf.g_00195	Syaa.g_01817
OG0000832	Prbf.g_00205	Syaa.g_00627
OG0000833	Prbf.g_00214	Syaa.g_00611
OG0000834	Prbf.g_00215	Syaa.g_00608
OG0000835	Prbf.g_00216	Syaa.g_00607
OG0000836	Prbf.g_00217	Syaa.g_00603
OG0000837	Prbf.g_00218	Syaa.g_00601
OG0000838	Prbf.g_00220	Syaa.g_00597
OG0000839	Prbf.g_00221	Syaa.g_00596
OG0000840	Prbf.g_00222	Syaa.g_00595
OG0000841	Prbf.g_00223	Syaa.g_00594
OG0000842	Prbf.g_00224	Syaa.g_00593
OG0000843	Prbf.g_00225	Syaa.g_00592
OG0000844	Prbf.g_00226	Syaa.g_00590
OG0000845	Prbf.g_00227	Syaa.g_00589
OG0000846	Prbf.g_00228	Syaa.g_00588
OG0000847	Prbf.g_00229	Syaa.g_00587
OG0000848	Prbf.g_00230	Syaa.g_00585
OG0000849	Prbf.g_00231	Syaa.g_00584
OG0000850	Prbf.g_00233	Syaa.g_00582
OG0000851	Prbf.g_00234	Syaa.g_00577
OG0000852	Prbf.g_00235	Syaa.g_00576
OG0000853	Prbf.g_00241	Syaa.g_00572
OG0000854	Prbf.g_00243	Syaa.g_00570
OG0000855	Prbf.g_00244	Syaa.g_00569
OG0000856	Prbf.g_01911	Syaa.g_01650
OG0000857	Prbf.g_01230	Syaa.g_01188
OG0000858	Prbf.g_00700	Syaa.g_00563
OG0000859	Prbf.g_00699	Syaa.g_00562
OG0000860	Prbf.g_00691	Syaa.g_00549
OG0000861	Prbf.g_00690	Syaa.g_00548
OG0000862	Prbf.g_00689	Syaa.g_00547
OG0000863	Prbf.g_00687	Syaa.g_00543
OG0000864	Prbf.g_00686	Syaa.g_00542
OG0000865	Prbf.g_00685	Syaa.g_00541
OG0000866	Prbf.g_00684	Syaa.g_00540
OG0000867	Prbf.g_00683	Syaa.g_00539
OG0000868	Prbf.g_00681	Syaa.g_00536
OG0000869	Prbf.g_00678	Syaa.g_00531
OG0000870	Prbf.g_00673	Syaa.g_00526
OG0000871	Prbf.g_00672	Syaa.g_00525
OG0000872	Prbf.g_00671	Syaa.g_00511
OG0000873	Prbf.g_00668	Syaa.g_00497
OG0000874	Prbf.g_00665	Syaa.g_00519
OG0000875	Prbf.g_00664	Syaa.g_00438
OG0000876	Prbf.g_00663	Syaa.g_00682
OG0000877	Prbf.g_00661	Syaa.g_00679
OG0000878	Prbf.g_00660	Syaa.g_00678
OG0000879	Prbf.g_00659	Syaa.g_00677
OG0000880	Prbf.g_00658	Syaa.g_00676
OG0000881	Prbf.g_00654	Syaa.g_00671
OG0000882	Prbf.g_00649	Syaa.g_00666
OG0000883	Prbf.g_00647	Syaa.g_00661
OG0000884	Prbf.g_00645	Syaa.g_00659
OG0000885	Prbf.g_00644	Syaa.g_00658
OG0000886	Prbf.g_00643	Syaa.g_00657
OG0000887	Prbf.g_00642	Syaa.g_00656
OG0000888	Prbf.g_00640	Syaa.g_00654
OG0000889	Prbf.g_00638	Syaa.g_00652
OG0000890	Prbf.g_00637	Syaa.g_00644
OG0000891	Prbf.g_00636	Syaa.g_00643
OG0000892	Prbf.g_00634	Syaa.g_00640
OG0000893	Prbf.g_00630	Syaa.g_02352
OG0000894	Prbf.g_00627	Syaa.g_02349
OG0000895	Prbf.g_00623	Syaa.g_02345
OG0000896	Prbf.g_00622	Syaa.g_02344
OG0000897	Prbf.g_00620	Syaa.g_02342
OG0000898	Prbf.g_00619	Syaa.g_02341
OG0000899	Prbf.g_00618	Syaa.g_02340
OG0000900	Prbf.g_00617	Syaa.g_02339
OG0000901	Prbf.g_00614	Syaa.g_02334
OG0000902	Prbf.g_00612	Syaa.g_02332
OG0000903	Prbf.g_00608	Syaa.g_02313
OG0000904	Prbf.g_00604	Syaa.g_02318
OG0000905	Prbf.g_00610	Syaa.g_02324
OG0000906	Prbf.g_00611	Syaa.g_02327
OG0000907	Prbf.g_00601	Syaa.g_02295
OG0000908	Prbf.g_00598	Syaa.g_02292
OG0000909	Prbf.g_00597	Syaa.g_02291
OG0000910	Prbf.g_00596	Syaa.g_02290
OG0000911	Prbf.g_00594	Syaa.g_02288
OG0000912	Prbf.g_00593	Syaa.g_02287
OG0000913	Prbf.g_00592	Syaa.g_02286
OG0000914	Prbf.g_00591	Syaa.g_02285
OG0000915	Prbf.g_00590	Syaa.g_02283
OG0000916	Prbf.g_00589	Syaa.g_02282
OG0000917	Prbf.g_00588	Syaa.g_02281
OG0000918	Prbf.g_00587	Syaa.g_02280
OG0000919	Prbf.g_00586	Syaa.g_02279
OG0000920	Prbf.g_00585	Syaa.g_02278
OG0000921	Prbf.g_00584	Syaa.g_02277
OG0000922	Prbf.g_00583	Syaa.g_02276
OG0000923	Prbf.g_00579	Syaa.g_02272
OG0000924	Prbf.g_00578	Syaa.g_02271
OG0000925	Prbf.g_00577	Syaa.g_02270
OG0000926	Prbf.g_00576	Syaa.g_02269
OG0000927	Prbf.g_00574	Syaa.g_02267
OG0000928	Prbf.g_00573	Syaa.g_02266
OG0000929	Prbf.g_00572	Syaa.g_02265
OG0000930	Prbf.g_00571	Syaa.g_02264
OG0000931	Prbf.g_00570	Syaa.g_02263
OG0000932	Prbf.g_00569	Syaa.g_02262
OG0000933	Prbf.g_00565	Syaa.g_02256
OG0000934	Prbf.g_00563	Syaa.g_02254
OG0000935	Prbf.g_00562	Syaa.g_02253
OG0000936	Prbf.g_00561	Syaa.g_02252
OG0000937	Prbf.g_00560	Syaa.g_02251
OG0000938	Prbf.g_00557	Syaa.g_02248
OG0000939	Prbf.g_00556	Syaa.g_02247
OG0000940	Prbf.g_00549	Syaa.g_02240
OG0000941	Prbf.g_00547	Syaa.g_02238
OG0000942	Prbf.g_00545	Syaa.g_02236
OG0000943	Prbf.g_00544	Syaa.g_02235
OG0000944	Prbf.g_00542	Syaa.g_02233
OG0000945	Prbf.g_00541	Syaa.g_02231
OG0000946	Prbf.g_00536	Syaa.g_02225
OG0000947	Prbf.g_00534	Syaa.g_02222
OG0000948	Prbf.g_00533	Syaa.g_02221
OG0000949	Prbf.g_00530	Syaa.g_00172
OG0000950	Prbf.g_00523	Syaa.g_00159
OG0000951	Prbf.g_00519	Syaa.g_00153
OG0000952	Prbf.g_00515	Syaa.g_00149
OG0000953	Prbf.g_00511	Syaa.g_00143
OG0000954	Prbf.g_00507	Syaa.g_00138
OG0000955	Prbf.g_00506	Syaa.g_00137
OG0000956	Prbf.g_00504	Syaa.g_00135
OG0000957	Prbf.g_00498	Syaa.g_00125
OG0000958	Prbf.g_00497	Syaa.g_00124
OG0000959	Prbf.g_00493	Syaa.g_00120
OG0000960	Prbf.g_00492	Syaa.g_00119
OG0000961	Prbf.g_00488	Syaa.g_00106
OG0000962	Prbf.g_00486	Syaa.g_00102
OG0000963	Prbf.g_00482	Syaa.g_00097
OG0000964	Prbf.g_00481	Syaa.g_00096
OG0000965	Prbf.g_00480	Syaa.g_00095
OG0000966	Prbf.g_00474	Syaa.g_00083
OG0000967	Prbf.g_00470	Syaa.g_00074
OG0000968	Prbf.g_00468	Syaa.g_00078
OG0000969	Prbf.g_00467	Syaa.g_00077
OG0000970	Prbf.g_00466	Syaa.g_00076
OG0000971	Prbf.g_00465	Syaa.g_00069
OG0000972	Prbf.g_00464	Syaa.g_00068
OG0000973	Prbf.g_00463	Syaa.g_00067
OG0000974	Prbf.g_00462	Syaa.g_00066
OG0000975	Prbf.g_00461	Syaa.g_00065
OG0000976	Prbf.g_00460	Syaa.g_00064
OG0000977	Prbf.g_00459	Syaa.g_00062
OG0000978	Prbf.g_00458	Syaa.g_00061
OG0000979	Prbf.g_00456	Syaa.g_00058
OG0000980	Prbf.g_00454	Syaa.g_00055
OG0000981	Prbf.g_00451	Syaa.g_00052
OG0000982	Prbf.g_00449	Syaa.g_02593
OG0000983	Prbf.g_00448	Syaa.g_02594
OG0000984	Prbf.g_00447	Syaa.g_02595
OG0000985	Prbf.g_00444	Syaa.g_02597
OG0000986	Prbf.g_00442	Syaa.g_02601
OG0000987	Prbf.g_00441	Syaa.g_02603
OG0000988	Prbf.g_00438	Syaa.g_02608
OG0000989	Prbf.g_00434	Syaa.g_02616
OG0000990	Prbf.g_00430	Syaa.g_02647
OG0000991	Prbf.g_00429	Syaa.g_02650
OG0000992	Prbf.g_00426	Syaa.g_02653
OG0000993	Prbf.g_00425	Syaa.g_02654
OG0000994	Prbf.g_00424	Syaa.g_02657
OG0000995	Prbf.g_00420	Syaa.g_02662
OG0000996	Prbf.g_00419	Syaa.g_02705
OG0000997	Prbf.g_00416	Syaa.g_02725
OG0000998	Prbf.g_00414	Syaa.g_02727
OG0000999	Prbf.g_00413	Syaa.g_02728
OG0001000	Prbf.g_00410	Syaa.g_02732
OG0001001	Prbf.g_00407	Syaa.g_02738
OG0001002	Prbf.g_00402	Syaa.g_02745
OG0001003	Prbf.g_00401	Syaa.g_02747
OG0001004	Prbf.g_00400	Syaa.g_02748
OG0001005	Prbf.g_00399	Syaa.g_02749
OG0001006	Prbf.g_00395	Syaa.g_02756
OG0001007	Prbf.g_00393	Syaa.g_02758
OG0001008	Prbf.g_01721	Syaa.g_00704
OG0001009	Prbf.g_01349	Syaa.g_00034
OG0001010	Prbf.g_01350	Syaa.g_00035
OG0001011	Prbf.g_01352	Syaa.g_00037
OG0001012	Prbf.g_01366	Syaa.g_02589
OG0001013	Prbf.g_01373	Syaa.g_02576
OG0001014	Prbf.g_01376	Syaa.g_02572
OG0001015	Prbf.g_01378	Syaa.g_02571
OG0001016	Prbf.g_01400	Syaa.g_00348
OG0001017	Prbf.g_01404	Syaa.g_00342
OG0001018	Prbf.g_01406	Syaa.g_00340
OG0001019	Prbf.g_01415	Syaa.g_00323
OG0001020	Prbf.g_01416	Syaa.g_02355
OG0001021	Prbf.g_01417	Syaa.g_02359
OG0001022	Prbf.g_01420	Syaa.g_02365
OG0001023	Prbf.g_01421	Syaa.g_02366
OG0001024	Prbf.g_01425	Syaa.g_02370
OG0001025	Prbf.g_01432	Syaa.g_02377
OG0001026	Prbf.g_01441	Syaa.g_02390
OG0001027	Prbf.g_01442	Syaa.g_02397
OG0001028	Prbf.g_01444	Syaa.g_02399
OG0001029	Prbf.g_01445	Syaa.g_02401
OG0001030	Prbf.g_01461	Syaa.g_02422
OG0001031	Prbf.g_01521	Syaa.g_02500
OG0001032	Prbf.g_01522	Syaa.g_02502
OG0001033	Prbf.g_01543	Syaa.g_02539
OG0001034	Prbf.g_01574	Syaa.g_02108
OG0001035	Prbf.g_01594	Syaa.g_00298
OG0001036	Prbf.g_01598	Syaa.g_00293
OG0001037	Prbf.g_01599	Syaa.g_00291
OG0001038	Prbf.g_01618	Syaa.g_00264
OG0001039	Prbf.g_01621	Syaa.g_00261
OG0001040	Prbf.g_01623	Syaa.g_00258
OG0001041	Prbf.g_01628	Syaa.g_00253
OG0001042	Prbf.g_01645	Syaa.g_00227
OG0001043	Prbf.g_01646	Syaa.g_00223
OG0001044	Prbf.g_01677	Syaa.g_02183
OG0001045	Prbf.g_01686	Syaa.g_02170
OG0001046	Prbf.g_00741	Syaa.g_01332
OG0001047	Prbf.g_01723	Syaa.g_00706
OG0001048	Prbf.g_01724	Syaa.g_00707
OG0001049	Prbf.g_01726	Syaa.g_00710
OG0001050	Prbf.g_01727	Syaa.g_00711
OG0001051	Prbf.g_01728	Syaa.g_00712
OG0001052	Prbf.g_01754	Syaa.g_01846
OG0001053	Prbf.g_01766	Syaa.g_02048
OG0001054	Prbf.g_01781	Syaa.g_02031
OG0001055	Prbf.g_01800	Syaa.g_02010
OG0001056	Prbf.g_01817	Syaa.g_01975
OG0001057	Prbf.g_01822	Syaa.g_01966
OG0001058	Prbf.g_01830	Syaa.g_01951
OG0001059	Prbf.g_01834	Syaa.g_01947
OG0001060	Prbf.g_01840	Syaa.g_01941
OG0001061	Prbf.g_01855	Syaa.g_01919
OG0001062	Prbf.g_01857	Syaa.g_01917
OG0001063	Prbf.g_01859	Syaa.g_01912
OG0001064	Prbf.g_01860	Syaa.g_01911
OG0001065	Prbf.g_01861	Syaa.g_01910
OG0001066	Prbf.g_01862	Syaa.g_01909
OG0001067	Prbf.g_01863	Syaa.g_01908
OG0001068	Prbf.g_01864	Syaa.g_01907
OG0001069	Prbf.g_01865	Syaa.g_01906
OG0001070	Prbf.g_01869	Syaa.g_01903
OG0001071	Prbf.g_01870	Syaa.g_01902
OG0001072	Prbf.g_01872	Syaa.g_01898
OG0001073	Prbf.g_01886	Syaa.g_01884
OG0001074	Prbf.g_01898	Syaa.g_01678
OG0001075	Prbf.g_01899	Syaa.g_01676
OG0001076	Prbf.g_01906	Syaa.g_01659
OG0001077	Prbf.g_01912	Syaa.g_01647
OG0001078	Prbf.g_00983	Syaa.g_01632
OG0001079	Prbf.g_00995	Syaa.g_01619
OG0001080	Prbf.g_01001	Syaa.g_01443
