Orthogroup	Prbf	Syai
OG0000561	Prbf.g_01836	Syai.g_00740
OG0000562	Prbf.g_01837	Syai.g_00741
OG0000563	Prbf.g_01838	Syai.g_00742
OG0000564	Prbf.g_01839	Syai.g_00743
OG0000565	Prbf.g_01841	Syai.g_00746
OG0000566	Prbf.g_01845	Syai.g_00750
OG0000567	Prbf.g_01849	Syai.g_00754
OG0000568	Prbf.g_01850	Syai.g_00758
OG0000569	Prbf.g_01851	Syai.g_00759
OG0000570	Prbf.g_01852	Syai.g_00760
OG0000571	Prbf.g_01854	Syai.g_00764
OG0000572	Prbf.g_01868	Syai.g_00782
OG0000573	Prbf.g_01874	Syai.g_00790
OG0000574	Prbf.g_01875	Syai.g_00796
OG0000575	Prbf.g_01879	Syai.g_00800
OG0000576	Prbf.g_01881	Syai.g_00802
OG0000577	Prbf.g_01882	Syai.g_00803
OG0000578	Prbf.g_01883	Syai.g_00804
OG0000579	Prbf.g_01884	Syai.g_00805
OG0000580	Prbf.g_01885	Syai.g_00806
OG0000581	Prbf.g_01888	Syai.g_00812
OG0000582	Prbf.g_01891	Syai.g_01042
OG0000583	Prbf.g_01892	Syai.g_01043
OG0000584	Prbf.g_01893	Syai.g_01044
OG0000585	Prbf.g_01895	Syai.g_01046
OG0000586	Prbf.g_01896	Syai.g_01047
OG0000587	Prbf.g_01897	Syai.g_01049
OG0000588	Prbf.g_01901	Syai.g_01063
OG0000589	Prbf.g_01903	Syai.g_01066
OG0000590	Prbf.g_01904	Syai.g_01067
OG0000591	Prbf.g_01908	Syai.g_01075
OG0000592	Prbf.g_01909	Syai.g_01076
OG0000593	Prbf.g_00979	Syai.g_01100
OG0000594	Prbf.g_00980	Syai.g_01101
OG0000595	Prbf.g_00981	Syai.g_01102
OG0000596	Prbf.g_00985	Syai.g_01107
OG0000597	Prbf.g_00988	Syai.g_01110
OG0000598	Prbf.g_00989	Syai.g_01111
OG0000599	Prbf.g_00992	Syai.g_01114
OG0000600	Prbf.g_00993	Syai.g_01115
OG0000601	Prbf.g_00994	Syai.g_01116
OG0000602	Prbf.g_00996	Syai.g_01121
OG0000603	Prbf.g_00997	Syai.g_01122
OG0000604	Prbf.g_00998	Syai.g_01125
OG0000605	Prbf.g_00999	Syai.g_01609
OG0000606	Prbf.g_01002	Syai.g_01221
OG0000607	Prbf.g_01005	Syai.g_01224
OG0000608	Prbf.g_01006	Syai.g_01225
OG0000609	Prbf.g_01007	Syai.g_01227
OG0000610	Prbf.g_01013	Syai.g_01234
OG0000611	Prbf.g_01016	Syai.g_01237
OG0000612	Prbf.g_01017	Syai.g_01238
OG0000613	Prbf.g_01290	Syai.g_00196
OG0000614	Prbf.g_01269	Syai.g_01981
OG0000615	Prbf.g_01258	Syai.g_01286
OG0000616	Prbf.g_00404	Syai.g_02914
OG0000617	Prbf.g_01033	Syai.g_01393
OG0000618	Prbf.g_01034	Syai.g_01394
OG0000619	Prbf.g_01035	Syai.g_01395
OG0000620	Prbf.g_01038	Syai.g_01402
OG0000621	Prbf.g_01039	Syai.g_01403
OG0000622	Prbf.g_01040	Syai.g_01404
OG0000623	Prbf.g_01041	Syai.g_01405
OG0000624	Prbf.g_01043	Syai.g_01407
OG0000625	Prbf.g_01044	Syai.g_01408
OG0000626	Prbf.g_01045	Syai.g_01409
OG0000627	Prbf.g_01046	Syai.g_01575
OG0000628	Prbf.g_01047	Syai.g_01573
OG0000629	Prbf.g_01048	Syai.g_01570
OG0000630	Prbf.g_01051	Syai.g_01566
OG0000631	Prbf.g_01144	Syai.g_01557
OG0000632	Prbf.g_01143	Syai.g_01556
OG0000633	Prbf.g_01142	Syai.g_01555
OG0000634	Prbf.g_01249	Syai.g_01317
OG0000635	Prbf.g_01248	Syai.g_01318
OG0000636	Prbf.g_01246	Syai.g_01320
OG0000637	Prbf.g_01244	Syai.g_01322
OG0000638	Prbf.g_01243	Syai.g_01323
OG0000639	Prbf.g_01242	Syai.g_01324
OG0000640	Prbf.g_01241	Syai.g_01325
OG0000641	Prbf.g_01237	Syai.g_01329
OG0000642	Prbf.g_01236	Syai.g_01330
OG0000643	Prbf.g_01235	Syai.g_01349
OG0000644	Prbf.g_01234	Syai.g_01350
OG0000645	Prbf.g_01233	Syai.g_01352
OG0000646	Prbf.g_01231	Syai.g_01355
OG0000647	Prbf.g_01229	Syai.g_01357
OG0000648	Prbf.g_01227	Syai.g_01362
OG0000649	Prbf.g_01226	Syai.g_01363
OG0000650	Prbf.g_01225	Syai.g_01364
OG0000651	Prbf.g_01224	Syai.g_01365
OG0000652	Prbf.g_01223	Syai.g_01366
OG0000653	Prbf.g_01221	Syai.g_01368
OG0000654	Prbf.g_01220	Syai.g_01369
OG0000655	Prbf.g_01219	Syai.g_01370
OG0000656	Prbf.g_01216	Syai.g_01373
OG0000657	Prbf.g_01208	Syai.g_02045
OG0000658	Prbf.g_01206	Syai.g_02049
OG0000659	Prbf.g_01205	Syai.g_02050
OG0000660	Prbf.g_01201	Syai.g_02054
OG0000661	Prbf.g_01199	Syai.g_02056
OG0000662	Prbf.g_01197	Syai.g_02058
OG0000663	Prbf.g_01195	Syai.g_02061
OG0000664	Prbf.g_01194	Syai.g_02062
OG0000665	Prbf.g_01188	Syai.g_02431
OG0000666	Prbf.g_01187	Syai.g_01610
OG0000667	Prbf.g_01183	Syai.g_01724
OG0000668	Prbf.g_00838	Syai.g_01436
OG0000669	Prbf.g_01331	Syai.g_01251
OG0000670	Prbf.g_01328	Syai.g_00561
OG0000671	Prbf.g_01325	Syai.g_01255
OG0000672	Prbf.g_01322	Syai.g_01259
OG0000673	Prbf.g_01319	Syai.g_01262
OG0000674	Prbf.g_01317	Syai.g_01264
OG0000675	Prbf.g_01316	Syai.g_01265
OG0000676	Prbf.g_01314	Syai.g_01275
OG0000677	Prbf.g_01313	Syai.g_01276
OG0000678	Prbf.g_01311	Syai.g_01279
OG0000679	Prbf.g_01307	Syai.g_01288
OG0000680	Prbf.g_01306	Syai.g_01289
OG0000681	Prbf.g_01303	Syai.g_01292
OG0000682	Prbf.g_01302	Syai.g_01293
OG0000683	Prbf.g_01301	Syai.g_01294
OG0000684	Prbf.g_01299	Syai.g_01299
OG0000685	Prbf.g_01297	Syai.g_01301
OG0000686	Prbf.g_01296	Syai.g_01302
OG0000687	Prbf.g_01295	Syai.g_01303
OG0000688	Prbf.g_01021	Syai.g_01307
OG0000689	Prbf.g_01022	Syai.g_01309
OG0000690	Prbf.g_01023	Syai.g_01310
OG0000691	Prbf.g_01024	Syai.g_01311
OG0000692	Prbf.g_01026	Syai.g_01312
OG0000693	Prbf.g_01027	Syai.g_01313
OG0000694	Prbf.g_01028	Syai.g_01314
OG0000695	Prbf.g_01140	Syai.g_01553
OG0000696	Prbf.g_01139	Syai.g_01552
OG0000697	Prbf.g_01138	Syai.g_01550
OG0000698	Prbf.g_01135	Syai.g_01547
OG0000699	Prbf.g_01134	Syai.g_01545
OG0000700	Prbf.g_01133	Syai.g_01544
OG0000701	Prbf.g_01132	Syai.g_01543
OG0000702	Prbf.g_01130	Syai.g_01521
OG0000703	Prbf.g_01129	Syai.g_01520
OG0000704	Prbf.g_01127	Syai.g_01518
OG0000705	Prbf.g_01124	Syai.g_01511
OG0000706	Prbf.g_01123	Syai.g_01510
OG0000707	Prbf.g_01122	Syai.g_01509
OG0000708	Prbf.g_01120	Syai.g_01506
OG0000709	Prbf.g_01116	Syai.g_01497
OG0000710	Prbf.g_01113	Syai.g_01487
OG0000711	Prbf.g_01095	Syai.g_01456
OG0000712	Prbf.g_01094	Syai.g_01454
OG0000713	Prbf.g_01093	Syai.g_01453
OG0000714	Prbf.g_01092	Syai.g_01451
OG0000715	Prbf.g_01090	Syai.g_01449
OG0000716	Prbf.g_01088	Syai.g_01445
OG0000717	Prbf.g_01087	Syai.g_01444
OG0000718	Prbf.g_01083	Syai.g_01440
OG0000719	Prbf.g_01081	Syai.g_01438
OG0000720	Prbf.g_01069	Syai.g_01425
OG0000721	Prbf.g_01065	Syai.g_01423
OG0000722	Prbf.g_01064	Syai.g_01422
OG0000723	Prbf.g_01060	Syai.g_01411
OG0000724	Prbf.g_01165	Syai.g_02013
OG0000725	Prbf.g_01171	Syai.g_02004
OG0000726	Prbf.g_01172	Syai.g_02003
OG0000727	Prbf.g_01173	Syai.g_02002
OG0000728	Prbf.g_01175	Syai.g_02000
OG0000729	Prbf.g_00048	Syai.g_00097
OG0000730	Prbf.g_00876	Syai.g_00483
OG0000731	Prbf.g_01684	Syai.g_00495
OG0000732	Prbf.g_00453	Syai.g_00058
OG0000733	Prbf.g_00787	Syai.g_02805
OG0000734	Prbf.g_00902	Syai.g_02548
OG0000735	Prbf.g_00904	Syai.g_02159
OG0000736	Prbf.g_00905	Syai.g_02158
OG0000737	Prbf.g_00906	Syai.g_02157
OG0000738	Prbf.g_00910	Syai.g_02152
OG0000739	Prbf.g_00911	Syai.g_02151
OG0000740	Prbf.g_00912	Syai.g_02150
OG0000741	Prbf.g_00914	Syai.g_02147
OG0000742	Prbf.g_00917	Syai.g_02145
OG0000743	Prbf.g_00919	Syai.g_02143
OG0000744	Prbf.g_00920	Syai.g_02142
OG0000745	Prbf.g_00921	Syai.g_02140
OG0000746	Prbf.g_00923	Syai.g_02138
OG0000747	Prbf.g_00924	Syai.g_02137
OG0000748	Prbf.g_00928	Syai.g_02125
OG0000749	Prbf.g_00929	Syai.g_02123
OG0000750	Prbf.g_00930	Syai.g_02122
OG0000751	Prbf.g_00933	Syai.g_02116
OG0000752	Prbf.g_00935	Syai.g_02114
OG0000753	Prbf.g_00937	Syai.g_02111
OG0000754	Prbf.g_00940	Syai.g_01750
OG0000755	Prbf.g_00946	Syai.g_01760
OG0000756	Prbf.g_00947	Syai.g_01761
OG0000757	Prbf.g_00954	Syai.g_01769
OG0000758	Prbf.g_00955	Syai.g_01770
OG0000759	Prbf.g_00956	Syai.g_01771
OG0000760	Prbf.g_00957	Syai.g_01772
OG0000761	Prbf.g_00958	Syai.g_01775
OG0000762	Prbf.g_00959	Syai.g_01777
OG0000763	Prbf.g_00961	Syai.g_01779
OG0000764	Prbf.g_00962	Syai.g_01780
OG0000765	Prbf.g_00970	Syai.g_01797
OG0000766	Prbf.g_00971	Syai.g_01798
OG0000767	Prbf.g_00973	Syai.g_01800
OG0000768	Prbf.g_00974	Syai.g_01801
OG0000769	Prbf.g_00976	Syai.g_01803
OG0000770	Prbf.g_01914	Syai.g_01822
OG0000771	Prbf.g_00253	Syai.g_02019
OG0000772	Prbf.g_00767	Syai.g_01639
OG0000773	Prbf.g_00035	Syai.g_02164
OG0000774	Prbf.g_00033	Syai.g_02168
OG0000775	Prbf.g_00031	Syai.g_02172
OG0000776	Prbf.g_00030	Syai.g_02173
OG0000777	Prbf.g_00029	Syai.g_02174
OG0000778	Prbf.g_00028	Syai.g_02175
OG0000779	Prbf.g_00024	Syai.g_02181
OG0000780	Prbf.g_00023	Syai.g_02184
OG0000781	Prbf.g_00019	Syai.g_02188
OG0000782	Prbf.g_00018	Syai.g_02189
OG0000783	Prbf.g_00017	Syai.g_02190
OG0000784	Prbf.g_00016	Syai.g_02191
OG0000785	Prbf.g_00014	Syai.g_02193
OG0000786	Prbf.g_00011	Syai.g_00816
OG0000787	Prbf.g_00010	Syai.g_00815
OG0000788	Prbf.g_01782	Syai.g_01117
OG0000789	Prbf.g_00256	Syai.g_01596
OG0000790	Prbf.g_00100	Syai.g_00623
OG0000791	Prbf.g_00102	Syai.g_00621
OG0000792	Prbf.g_00103	Syai.g_00620
OG0000793	Prbf.g_00106	Syai.g_00615
OG0000794	Prbf.g_00107	Syai.g_00614
OG0000795	Prbf.g_00108	Syai.g_00613
OG0000796	Prbf.g_00112	Syai.g_00609
OG0000797	Prbf.g_00113	Syai.g_00608
OG0000799	Prbf.g_00140	Syai.g_00996
OG0000800	Prbf.g_00141	Syai.g_00993
OG0000801	Prbf.g_00142	Syai.g_00992
OG0000802	Prbf.g_00144	Syai.g_00988
OG0000803	Prbf.g_00146	Syai.g_00983
OG0000804	Prbf.g_00147	Syai.g_00980
OG0000805	Prbf.g_00149	Syai.g_00965
OG0000806	Prbf.g_00151	Syai.g_00963
OG0000807	Prbf.g_00152	Syai.g_00961
OG0000808	Prbf.g_00153	Syai.g_00960
OG0000809	Prbf.g_00155	Syai.g_00957
OG0000810	Prbf.g_00156	Syai.g_00956
OG0000811	Prbf.g_00160	Syai.g_00950
OG0000812	Prbf.g_00162	Syai.g_00948
OG0000813	Prbf.g_00163	Syai.g_00947
OG0000814	Prbf.g_00165	Syai.g_00945
OG0000815	Prbf.g_00166	Syai.g_00944
OG0000816	Prbf.g_00168	Syai.g_00942
OG0000817	Prbf.g_00169	Syai.g_00941
OG0000818	Prbf.g_00174	Syai.g_00935
OG0000819	Prbf.g_00175	Syai.g_00934
OG0000820	Prbf.g_00176	Syai.g_00933
OG0000821	Prbf.g_00180	Syai.g_00916
OG0000822	Prbf.g_00181	Syai.g_00914
OG0000823	Prbf.g_00182	Syai.g_00913
OG0000824	Prbf.g_00185	Syai.g_00907
OG0000825	Prbf.g_00186	Syai.g_00906
OG0000826	Prbf.g_00187	Syai.g_00905
OG0000827	Prbf.g_00188	Syai.g_00904
OG0000828	Prbf.g_00191	Syai.g_00900
OG0000829	Prbf.g_00192	Syai.g_00899
OG0000830	Prbf.g_00193	Syai.g_00898
OG0000831	Prbf.g_00195	Syai.g_00896
OG0000832	Prbf.g_00205	Syai.g_02296
OG0000833	Prbf.g_00214	Syai.g_02305
OG0000834	Prbf.g_00215	Syai.g_02307
OG0000835	Prbf.g_00216	Syai.g_02308
OG0000836	Prbf.g_00217	Syai.g_02312
OG0000837	Prbf.g_00218	Syai.g_02313
OG0000838	Prbf.g_00220	Syai.g_02323
OG0000839	Prbf.g_00221	Syai.g_02324
OG0000840	Prbf.g_00222	Syai.g_02325
OG0000841	Prbf.g_00223	Syai.g_02326
OG0000842	Prbf.g_00224	Syai.g_02327
OG0000843	Prbf.g_00225	Syai.g_02328
OG0000844	Prbf.g_00226	Syai.g_02330
OG0000845	Prbf.g_00227	Syai.g_02331
OG0000846	Prbf.g_00228	Syai.g_02332
OG0000847	Prbf.g_00229	Syai.g_02333
OG0000848	Prbf.g_00230	Syai.g_02335
OG0000849	Prbf.g_00231	Syai.g_02336
OG0000850	Prbf.g_00233	Syai.g_02339
OG0000851	Prbf.g_00234	Syai.g_02352
OG0000852	Prbf.g_00235	Syai.g_02353
OG0000853	Prbf.g_00241	Syai.g_02357
OG0000854	Prbf.g_00243	Syai.g_02359
OG0000855	Prbf.g_00244	Syai.g_02360
OG0000856	Prbf.g_01911	Syai.g_01078
OG0000857	Prbf.g_01230	Syai.g_01356
OG0000858	Prbf.g_00700	Syai.g_02366
OG0000859	Prbf.g_00699	Syai.g_02367
OG0000860	Prbf.g_00691	Syai.g_02380
OG0000861	Prbf.g_00690	Syai.g_02381
OG0000862	Prbf.g_00689	Syai.g_02382
OG0000863	Prbf.g_00687	Syai.g_02385
OG0000864	Prbf.g_00686	Syai.g_02386
OG0000865	Prbf.g_00685	Syai.g_02387
OG0000866	Prbf.g_00684	Syai.g_02388
OG0000867	Prbf.g_00683	Syai.g_02389
OG0000868	Prbf.g_00681	Syai.g_02392
OG0000869	Prbf.g_00678	Syai.g_02396
OG0000870	Prbf.g_00673	Syai.g_02401
OG0000871	Prbf.g_00672	Syai.g_02402
OG0000872	Prbf.g_00671	Syai.g_02409
OG0000873	Prbf.g_00668	Syai.g_02412
OG0000874	Prbf.g_00665	Syai.g_02408
OG0000875	Prbf.g_00664	Syai.g_02416
OG0000876	Prbf.g_00663	Syai.g_02243
OG0000877	Prbf.g_00661	Syai.g_02250
OG0000878	Prbf.g_00660	Syai.g_02251
OG0000879	Prbf.g_00659	Syai.g_02252
OG0000880	Prbf.g_00658	Syai.g_02253
OG0000881	Prbf.g_00654	Syai.g_02257
OG0000882	Prbf.g_00649	Syai.g_02262
OG0000883	Prbf.g_00647	Syai.g_02264
OG0000884	Prbf.g_00645	Syai.g_02266
OG0000885	Prbf.g_00644	Syai.g_02267
OG0000886	Prbf.g_00643	Syai.g_02268
OG0000887	Prbf.g_00642	Syai.g_02269
OG0000888	Prbf.g_00640	Syai.g_02271
OG0000889	Prbf.g_00638	Syai.g_02273
OG0000890	Prbf.g_00637	Syai.g_02279
OG0000891	Prbf.g_00636	Syai.g_02280
OG0000892	Prbf.g_00634	Syai.g_02282
OG0000893	Prbf.g_00630	Syai.g_00318
OG0000894	Prbf.g_00627	Syai.g_00321
OG0000895	Prbf.g_00623	Syai.g_00325
OG0000896	Prbf.g_00622	Syai.g_00326
OG0000897	Prbf.g_00620	Syai.g_00328
OG0000898	Prbf.g_00619	Syai.g_00329
OG0000899	Prbf.g_00618	Syai.g_00330
OG0000900	Prbf.g_00617	Syai.g_00331
OG0000901	Prbf.g_00614	Syai.g_00336
OG0000902	Prbf.g_00612	Syai.g_00338
OG0000903	Prbf.g_00608	Syai.g_00353
OG0000904	Prbf.g_00604	Syai.g_00348
OG0000905	Prbf.g_00610	Syai.g_00342
OG0000906	Prbf.g_00611	Syai.g_00340
OG0000907	Prbf.g_00601	Syai.g_00358
OG0000908	Prbf.g_00598	Syai.g_00361
OG0000909	Prbf.g_00597	Syai.g_00362
OG0000910	Prbf.g_00596	Syai.g_00363
OG0000911	Prbf.g_00594	Syai.g_00365
OG0000912	Prbf.g_00593	Syai.g_00366
OG0000913	Prbf.g_00592	Syai.g_00367
OG0000914	Prbf.g_00591	Syai.g_00368
OG0000915	Prbf.g_00590	Syai.g_00370
OG0000916	Prbf.g_00589	Syai.g_00371
OG0000917	Prbf.g_00588	Syai.g_00372
OG0000918	Prbf.g_00587	Syai.g_00373
OG0000919	Prbf.g_00586	Syai.g_00374
OG0000920	Prbf.g_00585	Syai.g_00375
OG0000921	Prbf.g_00584	Syai.g_00376
OG0000922	Prbf.g_00583	Syai.g_00377
OG0000923	Prbf.g_00579	Syai.g_00381
OG0000924	Prbf.g_00578	Syai.g_00382
OG0000925	Prbf.g_00577	Syai.g_00383
OG0000926	Prbf.g_00576	Syai.g_00384
OG0000927	Prbf.g_00574	Syai.g_00386
OG0000928	Prbf.g_00573	Syai.g_00387
OG0000929	Prbf.g_00572	Syai.g_00388
OG0000930	Prbf.g_00571	Syai.g_00389
OG0000931	Prbf.g_00570	Syai.g_00390
OG0000932	Prbf.g_00569	Syai.g_00391
OG0000933	Prbf.g_00565	Syai.g_00397
OG0000934	Prbf.g_00563	Syai.g_00399
OG0000935	Prbf.g_00562	Syai.g_00400
OG0000936	Prbf.g_00561	Syai.g_00401
OG0000937	Prbf.g_00560	Syai.g_00402
OG0000938	Prbf.g_00557	Syai.g_00405
OG0000939	Prbf.g_00556	Syai.g_00406
OG0000940	Prbf.g_00549	Syai.g_00413
OG0000941	Prbf.g_00547	Syai.g_00415
OG0000942	Prbf.g_00545	Syai.g_00417
OG0000943	Prbf.g_00544	Syai.g_00418
OG0000944	Prbf.g_00542	Syai.g_00420
OG0000945	Prbf.g_00541	Syai.g_00422
OG0000946	Prbf.g_00536	Syai.g_00428
OG0000947	Prbf.g_00534	Syai.g_00431
OG0000948	Prbf.g_00533	Syai.g_00432
OG0000949	Prbf.g_00530	Syai.g_00174
OG0000950	Prbf.g_00523	Syai.g_00163
OG0000951	Prbf.g_00519	Syai.g_00158
OG0000952	Prbf.g_00515	Syai.g_00136
OG0000953	Prbf.g_00511	Syai.g_00132
OG0000954	Prbf.g_00507	Syai.g_00127
OG0000955	Prbf.g_00506	Syai.g_00126
OG0000956	Prbf.g_00504	Syai.g_00124
OG0000957	Prbf.g_00498	Syai.g_00113
OG0000958	Prbf.g_00497	Syai.g_00112
OG0000959	Prbf.g_00493	Syai.g_00108
OG0000960	Prbf.g_00492	Syai.g_00107
OG0000961	Prbf.g_00488	Syai.g_00100
OG0000962	Prbf.g_00486	Syai.g_00098
OG0000963	Prbf.g_00482	Syai.g_00094
OG0000964	Prbf.g_00481	Syai.g_00093
OG0000965	Prbf.g_00480	Syai.g_00092
OG0000966	Prbf.g_00474	Syai.g_00082
OG0000967	Prbf.g_00470	Syai.g_00077
OG0000968	Prbf.g_00468	Syai.g_00085
OG0000969	Prbf.g_00467	Syai.g_00080
OG0000970	Prbf.g_00466	Syai.g_00079
OG0000971	Prbf.g_00465	Syai.g_00074
OG0000972	Prbf.g_00464	Syai.g_00073
OG0000973	Prbf.g_00463	Syai.g_00072
OG0000974	Prbf.g_00462	Syai.g_00071
OG0000975	Prbf.g_00461	Syai.g_00070
OG0000976	Prbf.g_00460	Syai.g_00069
OG0000977	Prbf.g_00459	Syai.g_00067
OG0000978	Prbf.g_00458	Syai.g_00065
OG0000979	Prbf.g_00456	Syai.g_00062
OG0000980	Prbf.g_00454	Syai.g_00059
OG0000981	Prbf.g_00451	Syai.g_00056
OG0000982	Prbf.g_00449	Syai.g_02777
OG0000983	Prbf.g_00448	Syai.g_02778
OG0000984	Prbf.g_00447	Syai.g_02779
OG0000985	Prbf.g_00444	Syai.g_02781
OG0000986	Prbf.g_00442	Syai.g_02784
OG0000987	Prbf.g_00441	Syai.g_02786
OG0000988	Prbf.g_00438	Syai.g_02790
OG0000989	Prbf.g_00434	Syai.g_02797
OG0000990	Prbf.g_00430	Syai.g_02825
OG0000991	Prbf.g_00429	Syai.g_02827
OG0000992	Prbf.g_00426	Syai.g_02830
OG0000993	Prbf.g_00425	Syai.g_02831
OG0000994	Prbf.g_00424	Syai.g_02834
OG0000995	Prbf.g_00420	Syai.g_02840
OG0000996	Prbf.g_00419	Syai.g_02891
OG0000997	Prbf.g_00416	Syai.g_02900
OG0000998	Prbf.g_00414	Syai.g_02902
OG0000999	Prbf.g_00413	Syai.g_02903
OG0001000	Prbf.g_00410	Syai.g_02906
OG0001001	Prbf.g_00407	Syai.g_02911
OG0001002	Prbf.g_00402	Syai.g_02918
OG0001003	Prbf.g_00401	Syai.g_02919
OG0001004	Prbf.g_00400	Syai.g_02920
OG0001005	Prbf.g_00399	Syai.g_02921
OG0001006	Prbf.g_00395	Syai.g_02931
OG0001007	Prbf.g_00393	Syai.g_02933
OG0001008	Prbf.g_01721	Syai.g_02227
OG0001009	Prbf.g_01349	Syai.g_00034
OG0001010	Prbf.g_01350	Syai.g_00035
OG0001011	Prbf.g_01352	Syai.g_00037
OG0001012	Prbf.g_01366	Syai.g_02773
OG0001013	Prbf.g_01373	Syai.g_02750
OG0001014	Prbf.g_01376	Syai.g_02726
OG0001015	Prbf.g_01378	Syai.g_02725
OG0001016	Prbf.g_01400	Syai.g_02479
OG0001017	Prbf.g_01404	Syai.g_02485
OG0001018	Prbf.g_01406	Syai.g_02487
OG0001019	Prbf.g_01415	Syai.g_02508
OG0001020	Prbf.g_01416	Syai.g_02516
OG0001021	Prbf.g_01417	Syai.g_02523
OG0001022	Prbf.g_01420	Syai.g_02528
OG0001023	Prbf.g_01421	Syai.g_02529
OG0001024	Prbf.g_01425	Syai.g_02533
OG0001025	Prbf.g_01432	Syai.g_02540
OG0001026	Prbf.g_01441	Syai.g_02550
OG0001027	Prbf.g_01442	Syai.g_02555
OG0001028	Prbf.g_01444	Syai.g_02557
OG0001029	Prbf.g_01445	Syai.g_02559
OG0001030	Prbf.g_01461	Syai.g_02580
OG0001031	Prbf.g_01521	Syai.g_02656
OG0001032	Prbf.g_01522	Syai.g_02658
OG0001033	Prbf.g_01543	Syai.g_02685
OG0001034	Prbf.g_01574	Syai.g_00537
OG0001035	Prbf.g_01594	Syai.g_00295
OG0001036	Prbf.g_01598	Syai.g_00290
OG0001037	Prbf.g_01599	Syai.g_00288
OG0001038	Prbf.g_01618	Syai.g_00261
OG0001039	Prbf.g_01621	Syai.g_00258
OG0001040	Prbf.g_01623	Syai.g_00255
OG0001041	Prbf.g_01628	Syai.g_00250
OG0001042	Prbf.g_01645	Syai.g_00225
OG0001043	Prbf.g_01646	Syai.g_00221
OG0001044	Prbf.g_01677	Syai.g_00485
OG0001045	Prbf.g_01686	Syai.g_00498
OG0001046	Prbf.g_00741	Syai.g_01471
OG0001047	Prbf.g_01723	Syai.g_02225
OG0001048	Prbf.g_01724	Syai.g_02224
OG0001049	Prbf.g_01726	Syai.g_02215
OG0001050	Prbf.g_01727	Syai.g_02214
OG0001051	Prbf.g_01728	Syai.g_02213
OG0001052	Prbf.g_01754	Syai.g_00861
OG0001053	Prbf.g_01766	Syai.g_00641
OG0001054	Prbf.g_01781	Syai.g_00658
OG0001055	Prbf.g_01800	Syai.g_00679
OG0001056	Prbf.g_01817	Syai.g_00713
OG0001057	Prbf.g_01822	Syai.g_00721
OG0001058	Prbf.g_01830	Syai.g_00734
OG0001059	Prbf.g_01834	Syai.g_00738
OG0001060	Prbf.g_01840	Syai.g_00744
OG0001061	Prbf.g_01855	Syai.g_00765
OG0001062	Prbf.g_01857	Syai.g_00767
OG0001063	Prbf.g_01859	Syai.g_00774
OG0001064	Prbf.g_01860	Syai.g_00775
OG0001065	Prbf.g_01861	Syai.g_00776
OG0001066	Prbf.g_01862	Syai.g_00777
OG0001067	Prbf.g_01863	Syai.g_00778
OG0001068	Prbf.g_01864	Syai.g_00779
OG0001069	Prbf.g_01865	Syai.g_00780
OG0001070	Prbf.g_01869	Syai.g_00783
OG0001071	Prbf.g_01870	Syai.g_00784
OG0001072	Prbf.g_01872	Syai.g_00788
OG0001073	Prbf.g_01886	Syai.g_00807
OG0001074	Prbf.g_01898	Syai.g_01051
OG0001075	Prbf.g_01899	Syai.g_01053
OG0001076	Prbf.g_01906	Syai.g_01069
OG0001077	Prbf.g_01912	Syai.g_01081
OG0001078	Prbf.g_00983	Syai.g_01105
OG0001079	Prbf.g_00995	Syai.g_01118
OG0001080	Prbf.g_01001	Syai.g_01606
OG0001081	Prbf.g_01003	Syai.g_01222
OG0001082	Prbf.g_01004	Syai.g_01223
OG0001083	Prbf.g_01009	Syai.g_01230
OG0001084	Prbf.g_01010	Syai.g_01231
OG0001085	Prbf.g_01293	Syai.g_01241
OG0001086	Prbf.g_01292	Syai.g_01243
OG0001087	Prbf.g_01274	Syai.g_01953
OG0001088	Prbf.g_01273	Syai.g_01957
OG0001089	Prbf.g_01262	Syai.g_01996
OG0001090	Prbf.g_01252	Syai.g_01387
OG0001091	Prbf.g_01030	Syai.g_01389
OG0001092	Prbf.g_01031	Syai.g_01391
OG0001093	Prbf.g_01036	Syai.g_01397
OG0001094	Prbf.g_01029	Syai.g_01315
OG0001096	Prbf.g_01218	Syai.g_01371
OG0001097	Prbf.g_01198	Syai.g_02057
OG0001098	Prbf.g_01179	Syai.g_01603
OG0001099	Prbf.g_00833	Syai.g_02558
OG0001100	Prbf.g_01329	Syai.g_01253
OG0001101	Prbf.g_01326	Syai.g_01254
OG0001102	Prbf.g_01323	Syai.g_01257
OG0001103	Prbf.g_01321	Syai.g_01260
OG0001104	Prbf.g_01298	Syai.g_01300
OG0001105	Prbf.g_01294	Syai.g_01304
OG0001106	Prbf.g_01126	Syai.g_01517
OG0001107	Prbf.g_01119	Syai.g_01505
OG0001108	Prbf.g_01115	Syai.g_01496
OG0001109	Prbf.g_01114	Syai.g_01488
OG0001110	Prbf.g_01112	Syai.g_01486
OG0001111	Prbf.g_01111	Syai.g_01484
OG0001112	Prbf.g_01110	Syai.g_01482
OG0001113	Prbf.g_01109	Syai.g_01481
OG0001114	Prbf.g_01108	Syai.g_01480
OG0001115	Prbf.g_01106	Syai.g_01476
OG0001116	Prbf.g_01105	Syai.g_01474
OG0001117	Prbf.g_01104	Syai.g_01473
OG0001118	Prbf.g_01103	Syai.g_01472
OG0001119	Prbf.g_01102	Syai.g_01470
OG0001120	Prbf.g_01100	Syai.g_01466
OG0001122	Prbf.g_01080	Syai.g_01437
