Orthogroup	Prbf	Syal
OG0000565	Prbf.g_01841	Syal.g_02799
OG0000566	Prbf.g_01845	Syal.g_02795
OG0000567	Prbf.g_01849	Syal.g_02791
OG0000568	Prbf.g_01850	Syal.g_02789
OG0000569	Prbf.g_01851	Syal.g_02788
OG0000570	Prbf.g_01852	Syal.g_02787
OG0000571	Prbf.g_01854	Syal.g_02784
OG0000572	Prbf.g_01868	Syal.g_02767
OG0000573	Prbf.g_01874	Syal.g_02759
OG0000574	Prbf.g_01875	Syal.g_02758
OG0000575	Prbf.g_01879	Syal.g_02753
OG0000576	Prbf.g_01881	Syal.g_02751
OG0000577	Prbf.g_01882	Syal.g_02750
OG0000578	Prbf.g_01883	Syal.g_02749
OG0000579	Prbf.g_01884	Syal.g_02748
OG0000580	Prbf.g_01885	Syal.g_02747
OG0000581	Prbf.g_01888	Syal.g_02741
OG0000582	Prbf.g_01891	Syal.g_02736
OG0000583	Prbf.g_01892	Syal.g_02735
OG0000584	Prbf.g_01893	Syal.g_02734
OG0000585	Prbf.g_01895	Syal.g_02731
OG0000586	Prbf.g_01896	Syal.g_02730
OG0000587	Prbf.g_01897	Syal.g_02728
OG0000588	Prbf.g_01901	Syal.g_02717
OG0000589	Prbf.g_01903	Syal.g_02714
OG0000590	Prbf.g_01904	Syal.g_02713
OG0000591	Prbf.g_01908	Syal.g_02707
OG0000592	Prbf.g_01909	Syal.g_02706
OG0000593	Prbf.g_00979	Syal.g_02640
OG0000594	Prbf.g_00980	Syal.g_02639
OG0000595	Prbf.g_00981	Syal.g_02638
OG0000596	Prbf.g_00985	Syal.g_02633
OG0000597	Prbf.g_00988	Syal.g_02630
OG0000598	Prbf.g_00989	Syal.g_02629
OG0000599	Prbf.g_00992	Syal.g_02622
OG0000600	Prbf.g_00993	Syal.g_02621
OG0000601	Prbf.g_00994	Syal.g_02620
OG0000602	Prbf.g_00996	Syal.g_02615
OG0000603	Prbf.g_00997	Syal.g_02614
OG0000604	Prbf.g_00998	Syal.g_02612
OG0000605	Prbf.g_00999	Syal.g_02516
OG0000606	Prbf.g_01002	Syal.g_02174
OG0000607	Prbf.g_01005	Syal.g_02177
OG0000608	Prbf.g_01006	Syal.g_02178
OG0000609	Prbf.g_01007	Syal.g_02180
OG0000610	Prbf.g_01013	Syal.g_02198
OG0000611	Prbf.g_01016	Syal.g_02201
OG0000612	Prbf.g_01017	Syal.g_02202
OG0000613	Prbf.g_01290	Syal.g_01325
OG0000614	Prbf.g_01269	Syal.g_01794
OG0000615	Prbf.g_01258	Syal.g_02256
OG0000616	Prbf.g_00404	Syal.g_00079
OG0000617	Prbf.g_01033	Syal.g_01866
OG0000618	Prbf.g_01034	Syal.g_01867
OG0000619	Prbf.g_01035	Syal.g_02417
OG0000620	Prbf.g_01038	Syal.g_02422
OG0000621	Prbf.g_01039	Syal.g_02423
OG0000622	Prbf.g_01040	Syal.g_02424
OG0000623	Prbf.g_01041	Syal.g_02425
OG0000624	Prbf.g_01043	Syal.g_02427
OG0000625	Prbf.g_01044	Syal.g_02428
OG0000626	Prbf.g_01045	Syal.g_02429
OG0000627	Prbf.g_01046	Syal.g_02048
OG0000628	Prbf.g_01047	Syal.g_02047
OG0000629	Prbf.g_01048	Syal.g_02044
OG0000630	Prbf.g_01051	Syal.g_02040
OG0000631	Prbf.g_01144	Syal.g_02031
OG0000632	Prbf.g_01143	Syal.g_02030
OG0000633	Prbf.g_01142	Syal.g_02029
OG0000634	Prbf.g_01249	Syal.g_02410
OG0000635	Prbf.g_01248	Syal.g_02411
OG0000636	Prbf.g_01246	Syal.g_02413
OG0000637	Prbf.g_01244	Syal.g_02415
OG0000638	Prbf.g_01243	Syal.g_02416
OG0000639	Prbf.g_01242	Syal.g_01868
OG0000640	Prbf.g_01241	Syal.g_01869
OG0000641	Prbf.g_01237	Syal.g_01873
OG0000642	Prbf.g_01236	Syal.g_01874
OG0000643	Prbf.g_01235	Syal.g_01875
OG0000644	Prbf.g_01234	Syal.g_01876
OG0000645	Prbf.g_01233	Syal.g_01878
OG0000646	Prbf.g_01231	Syal.g_01881
OG0000647	Prbf.g_01229	Syal.g_01883
OG0000648	Prbf.g_01227	Syal.g_02438
OG0000649	Prbf.g_01226	Syal.g_02439
OG0000650	Prbf.g_01225	Syal.g_02440
OG0000651	Prbf.g_01224	Syal.g_02441
OG0000652	Prbf.g_01223	Syal.g_02442
OG0000653	Prbf.g_01221	Syal.g_02444
OG0000654	Prbf.g_01220	Syal.g_02445
OG0000655	Prbf.g_01219	Syal.g_02446
OG0000656	Prbf.g_01216	Syal.g_02449
OG0000657	Prbf.g_01208	Syal.g_02460
OG0000658	Prbf.g_01206	Syal.g_02465
OG0000659	Prbf.g_01205	Syal.g_02466
OG0000660	Prbf.g_01201	Syal.g_02470
OG0000661	Prbf.g_01199	Syal.g_02472
OG0000662	Prbf.g_01197	Syal.g_02474
OG0000663	Prbf.g_01195	Syal.g_02477
OG0000664	Prbf.g_01194	Syal.g_02478
OG0000665	Prbf.g_01188	Syal.g_02593
OG0000666	Prbf.g_01187	Syal.g_02605
OG0000667	Prbf.g_01183	Syal.g_02192
OG0000668	Prbf.g_00838	Syal.g_01920
OG0000669	Prbf.g_01331	Syal.g_02295
OG0000670	Prbf.g_01328	Syal.g_02956
OG0000671	Prbf.g_01325	Syal.g_02291
OG0000672	Prbf.g_01322	Syal.g_02288
OG0000673	Prbf.g_01319	Syal.g_02285
OG0000674	Prbf.g_01317	Syal.g_02283
OG0000675	Prbf.g_01316	Syal.g_02282
OG0000676	Prbf.g_01314	Syal.g_02272
OG0000677	Prbf.g_01313	Syal.g_02271
OG0000678	Prbf.g_01311	Syal.g_02264
OG0000679	Prbf.g_01307	Syal.g_02252
OG0000680	Prbf.g_01306	Syal.g_02251
OG0000681	Prbf.g_01303	Syal.g_02248
OG0000682	Prbf.g_01302	Syal.g_02247
OG0000683	Prbf.g_01301	Syal.g_02246
OG0000684	Prbf.g_01299	Syal.g_02242
OG0000685	Prbf.g_01297	Syal.g_02240
OG0000686	Prbf.g_01296	Syal.g_02239
OG0000687	Prbf.g_01295	Syal.g_02237
OG0000688	Prbf.g_01021	Syal.g_02225
OG0000689	Prbf.g_01022	Syal.g_02223
OG0000690	Prbf.g_01023	Syal.g_02222
OG0000691	Prbf.g_01024	Syal.g_02221
OG0000692	Prbf.g_01026	Syal.g_02220
OG0000693	Prbf.g_01027	Syal.g_02218
OG0000694	Prbf.g_01028	Syal.g_02217
OG0000695	Prbf.g_01140	Syal.g_02027
OG0000696	Prbf.g_01139	Syal.g_02026
OG0000697	Prbf.g_01138	Syal.g_02025
OG0000698	Prbf.g_01135	Syal.g_02022
OG0000699	Prbf.g_01134	Syal.g_02021
OG0000700	Prbf.g_01133	Syal.g_02020
OG0000701	Prbf.g_01132	Syal.g_02019
OG0000702	Prbf.g_01130	Syal.g_02011
OG0000703	Prbf.g_01129	Syal.g_02010
OG0000704	Prbf.g_01127	Syal.g_02008
OG0000705	Prbf.g_01124	Syal.g_01999
OG0000706	Prbf.g_01123	Syal.g_01998
OG0000707	Prbf.g_01122	Syal.g_01997
OG0000708	Prbf.g_01120	Syal.g_01994
OG0000709	Prbf.g_01116	Syal.g_01986
OG0000710	Prbf.g_01113	Syal.g_01982
OG0000711	Prbf.g_01095	Syal.g_01954
OG0000712	Prbf.g_01094	Syal.g_01952
OG0000713	Prbf.g_01093	Syal.g_01951
OG0000714	Prbf.g_01092	Syal.g_01948
OG0000715	Prbf.g_01090	Syal.g_01934
OG0000716	Prbf.g_01088	Syal.g_01930
OG0000717	Prbf.g_01087	Syal.g_01929
OG0000718	Prbf.g_01083	Syal.g_01925
OG0000719	Prbf.g_01081	Syal.g_01922
OG0000720	Prbf.g_01069	Syal.g_01908
OG0000721	Prbf.g_01065	Syal.g_01906
OG0000722	Prbf.g_01064	Syal.g_01905
OG0000723	Prbf.g_01060	Syal.g_02433
OG0000724	Prbf.g_01165	Syal.g_01829
OG0000725	Prbf.g_01171	Syal.g_01820
OG0000726	Prbf.g_01172	Syal.g_01819
OG0000727	Prbf.g_01173	Syal.g_01818
OG0000728	Prbf.g_01175	Syal.g_01816
OG0000729	Prbf.g_00048	Syal.g_01510
OG0000730	Prbf.g_00876	Syal.g_00345
OG0000731	Prbf.g_01684	Syal.g_00356
OG0000732	Prbf.g_00453	Syal.g_00149
OG0000733	Prbf.g_00787	Syal.g_01105
OG0000734	Prbf.g_00902	Syal.g_00828
OG0000735	Prbf.g_00904	Syal.g_01627
OG0000736	Prbf.g_00905	Syal.g_01628
OG0000737	Prbf.g_00906	Syal.g_01629
OG0000738	Prbf.g_00910	Syal.g_01634
OG0000739	Prbf.g_00911	Syal.g_01645
OG0000740	Prbf.g_00912	Syal.g_01646
OG0000741	Prbf.g_00914	Syal.g_01649
OG0000742	Prbf.g_00917	Syal.g_01652
OG0000743	Prbf.g_00919	Syal.g_01654
OG0000744	Prbf.g_00920	Syal.g_01655
OG0000745	Prbf.g_00921	Syal.g_01657
OG0000746	Prbf.g_00923	Syal.g_01659
OG0000747	Prbf.g_00924	Syal.g_01660
OG0000748	Prbf.g_00928	Syal.g_01674
OG0000749	Prbf.g_00929	Syal.g_01675
OG0000750	Prbf.g_00930	Syal.g_01676
OG0000751	Prbf.g_00933	Syal.g_01688
OG0000752	Prbf.g_00935	Syal.g_01690
OG0000753	Prbf.g_00937	Syal.g_01693
OG0000754	Prbf.g_00940	Syal.g_01698
OG0000755	Prbf.g_00946	Syal.g_01707
OG0000756	Prbf.g_00947	Syal.g_01708
OG0000757	Prbf.g_00954	Syal.g_01715
OG0000758	Prbf.g_00955	Syal.g_01716
OG0000759	Prbf.g_00956	Syal.g_01717
OG0000760	Prbf.g_00957	Syal.g_01718
OG0000761	Prbf.g_00958	Syal.g_01719
OG0000762	Prbf.g_00959	Syal.g_01721
OG0000763	Prbf.g_00961	Syal.g_01723
OG0000764	Prbf.g_00962	Syal.g_01724
OG0000765	Prbf.g_00970	Syal.g_01768
OG0000766	Prbf.g_00971	Syal.g_01767
OG0000767	Prbf.g_00973	Syal.g_01765
OG0000768	Prbf.g_00974	Syal.g_01764
OG0000769	Prbf.g_00976	Syal.g_01762
OG0000770	Prbf.g_01914	Syal.g_01758
OG0000771	Prbf.g_00253	Syal.g_01835
OG0000772	Prbf.g_00767	Syal.g_01641
OG0000773	Prbf.g_00035	Syal.g_01618
OG0000774	Prbf.g_00033	Syal.g_01610
OG0000775	Prbf.g_00031	Syal.g_01608
OG0000776	Prbf.g_00030	Syal.g_01607
OG0000777	Prbf.g_00029	Syal.g_01606
OG0000778	Prbf.g_00028	Syal.g_01605
OG0000779	Prbf.g_00024	Syal.g_01599
OG0000780	Prbf.g_00023	Syal.g_01594
OG0000781	Prbf.g_00019	Syal.g_01590
OG0000782	Prbf.g_00018	Syal.g_01589
OG0000783	Prbf.g_00017	Syal.g_01588
OG0000784	Prbf.g_00016	Syal.g_01587
OG0000785	Prbf.g_00014	Syal.g_01585
OG0000786	Prbf.g_00011	Syal.g_01579
OG0000787	Prbf.g_00010	Syal.g_01578
OG0000788	Prbf.g_01782	Syal.g_02619
OG0000789	Prbf.g_00256	Syal.g_02598
OG0000790	Prbf.g_00100	Syal.g_02883
OG0000791	Prbf.g_00102	Syal.g_02882
OG0000792	Prbf.g_00103	Syal.g_02881
OG0000793	Prbf.g_00106	Syal.g_02876
OG0000794	Prbf.g_00107	Syal.g_02875
OG0000795	Prbf.g_00108	Syal.g_02874
OG0000796	Prbf.g_00112	Syal.g_02870
OG0000797	Prbf.g_00113	Syal.g_02869
OG0000798	Prbf.g_00312	Syal.g_01372
OG0000799	Prbf.g_00140	Syal.g_01547
OG0000800	Prbf.g_00141	Syal.g_01542
OG0000801	Prbf.g_00142	Syal.g_01541
OG0000802	Prbf.g_00144	Syal.g_01536
OG0000803	Prbf.g_00146	Syal.g_00040
OG0000804	Prbf.g_00147	Syal.g_00036
OG0000805	Prbf.g_00149	Syal.g_00030
OG0000806	Prbf.g_00151	Syal.g_00028
OG0000807	Prbf.g_00152	Syal.g_00026
OG0000808	Prbf.g_00153	Syal.g_00025
OG0000809	Prbf.g_00155	Syal.g_00022
OG0000810	Prbf.g_00156	Syal.g_00021
OG0000811	Prbf.g_00160	Syal.g_00380
OG0000812	Prbf.g_00162	Syal.g_00382
OG0000813	Prbf.g_00163	Syal.g_00383
OG0000814	Prbf.g_00165	Syal.g_00385
OG0000815	Prbf.g_00166	Syal.g_00391
OG0000816	Prbf.g_00168	Syal.g_00393
OG0000817	Prbf.g_00169	Syal.g_00394
OG0000818	Prbf.g_00174	Syal.g_00401
OG0000819	Prbf.g_00175	Syal.g_00402
OG0000820	Prbf.g_00176	Syal.g_00403
OG0000821	Prbf.g_00180	Syal.g_00409
OG0000822	Prbf.g_00181	Syal.g_00411
OG0000823	Prbf.g_00182	Syal.g_00412
OG0000824	Prbf.g_00185	Syal.g_00417
OG0000825	Prbf.g_00186	Syal.g_00418
OG0000826	Prbf.g_00187	Syal.g_00419
OG0000827	Prbf.g_00188	Syal.g_00420
OG0000828	Prbf.g_00191	Syal.g_00423
OG0000829	Prbf.g_00192	Syal.g_00424
OG0000830	Prbf.g_00193	Syal.g_00425
OG0000831	Prbf.g_00195	Syal.g_00427
OG0000832	Prbf.g_00205	Syal.g_02967
OG0000833	Prbf.g_00214	Syal.g_02976
OG0000834	Prbf.g_00215	Syal.g_02979
OG0000835	Prbf.g_00216	Syal.g_02980
OG0000836	Prbf.g_00217	Syal.g_02983
OG0000837	Prbf.g_00218	Syal.g_02984
OG0000838	Prbf.g_00220	Syal.g_02988
OG0000839	Prbf.g_00221	Syal.g_02989
OG0000840	Prbf.g_00222	Syal.g_02990
OG0000841	Prbf.g_00223	Syal.g_02991
OG0000842	Prbf.g_00224	Syal.g_02992
OG0000843	Prbf.g_00225	Syal.g_02993
OG0000844	Prbf.g_00226	Syal.g_02995
OG0000845	Prbf.g_00227	Syal.g_02996
OG0000846	Prbf.g_00228	Syal.g_02997
OG0000847	Prbf.g_00229	Syal.g_02998
OG0000848	Prbf.g_00230	Syal.g_03000
OG0000849	Prbf.g_00231	Syal.g_03001
OG0000850	Prbf.g_00233	Syal.g_03008
OG0000851	Prbf.g_00234	Syal.g_00561
OG0000852	Prbf.g_00235	Syal.g_00562
OG0000853	Prbf.g_00241	Syal.g_00566
OG0000854	Prbf.g_00243	Syal.g_00568
OG0000855	Prbf.g_00244	Syal.g_00569
OG0000856	Prbf.g_01911	Syal.g_02704
OG0000857	Prbf.g_01230	Syal.g_01882
OG0000858	Prbf.g_00700	Syal.g_00576
OG0000859	Prbf.g_00699	Syal.g_00577
OG0000860	Prbf.g_00691	Syal.g_00589
OG0000861	Prbf.g_00690	Syal.g_00590
OG0000862	Prbf.g_00689	Syal.g_00591
OG0000863	Prbf.g_00687	Syal.g_00594
OG0000864	Prbf.g_00686	Syal.g_00595
OG0000865	Prbf.g_00685	Syal.g_00596
OG0000866	Prbf.g_00684	Syal.g_00597
OG0000867	Prbf.g_00683	Syal.g_00598
OG0000868	Prbf.g_00681	Syal.g_00604
OG0000869	Prbf.g_00678	Syal.g_00609
OG0000870	Prbf.g_00673	Syal.g_00614
OG0000871	Prbf.g_00672	Syal.g_00615
OG0000872	Prbf.g_00671	Syal.g_00621
OG0000873	Prbf.g_00668	Syal.g_00624
OG0000874	Prbf.g_00665	Syal.g_00627
OG0000875	Prbf.g_00664	Syal.g_00629
OG0000876	Prbf.g_00663	Syal.g_00631
OG0000877	Prbf.g_00661	Syal.g_00633
OG0000878	Prbf.g_00660	Syal.g_00634
OG0000879	Prbf.g_00659	Syal.g_00635
OG0000880	Prbf.g_00658	Syal.g_00636
OG0000881	Prbf.g_00654	Syal.g_00641
OG0000882	Prbf.g_00649	Syal.g_00646
OG0000883	Prbf.g_00647	Syal.g_00648
OG0000884	Prbf.g_00645	Syal.g_00650
OG0000885	Prbf.g_00644	Syal.g_00651
OG0000886	Prbf.g_00643	Syal.g_00652
OG0000887	Prbf.g_00642	Syal.g_00653
OG0000888	Prbf.g_00640	Syal.g_00655
OG0000889	Prbf.g_00638	Syal.g_00657
OG0000890	Prbf.g_00637	Syal.g_00663
OG0000891	Prbf.g_00636	Syal.g_00664
OG0000892	Prbf.g_00634	Syal.g_00668
OG0000893	Prbf.g_00630	Syal.g_00193
OG0000894	Prbf.g_00627	Syal.g_00196
OG0000895	Prbf.g_00623	Syal.g_00200
OG0000896	Prbf.g_00622	Syal.g_00201
OG0000897	Prbf.g_00620	Syal.g_00203
OG0000898	Prbf.g_00619	Syal.g_00204
OG0000899	Prbf.g_00618	Syal.g_00205
OG0000900	Prbf.g_00617	Syal.g_00206
OG0000901	Prbf.g_00614	Syal.g_00211
OG0000902	Prbf.g_00612	Syal.g_00213
OG0000903	Prbf.g_00608	Syal.g_00227
OG0000904	Prbf.g_00604	Syal.g_00222
OG0000905	Prbf.g_00610	Syal.g_00217
OG0000906	Prbf.g_00611	Syal.g_00215
OG0000907	Prbf.g_00601	Syal.g_00229
OG0000908	Prbf.g_00598	Syal.g_00232
OG0000909	Prbf.g_00597	Syal.g_00233
OG0000910	Prbf.g_00596	Syal.g_00234
OG0000911	Prbf.g_00594	Syal.g_00237
OG0000912	Prbf.g_00593	Syal.g_00238
OG0000913	Prbf.g_00592	Syal.g_00239
OG0000914	Prbf.g_00591	Syal.g_00240
OG0000915	Prbf.g_00590	Syal.g_00241
OG0000916	Prbf.g_00589	Syal.g_00242
OG0000917	Prbf.g_00588	Syal.g_00243
OG0000918	Prbf.g_00587	Syal.g_00244
OG0000919	Prbf.g_00586	Syal.g_00245
OG0000920	Prbf.g_00585	Syal.g_00246
OG0000921	Prbf.g_00584	Syal.g_00247
OG0000922	Prbf.g_00583	Syal.g_00248
OG0000923	Prbf.g_00579	Syal.g_00252
OG0000924	Prbf.g_00578	Syal.g_00253
OG0000925	Prbf.g_00577	Syal.g_00254
OG0000926	Prbf.g_00576	Syal.g_00255
OG0000927	Prbf.g_00574	Syal.g_00257
OG0000928	Prbf.g_00573	Syal.g_00258
OG0000929	Prbf.g_00572	Syal.g_00259
OG0000930	Prbf.g_00571	Syal.g_00260
OG0000931	Prbf.g_00570	Syal.g_00261
OG0000932	Prbf.g_00569	Syal.g_00262
OG0000933	Prbf.g_00565	Syal.g_00268
OG0000934	Prbf.g_00563	Syal.g_00270
OG0000935	Prbf.g_00562	Syal.g_00271
OG0000936	Prbf.g_00561	Syal.g_00272
OG0000937	Prbf.g_00560	Syal.g_00273
OG0000938	Prbf.g_00557	Syal.g_00276
OG0000939	Prbf.g_00556	Syal.g_00277
OG0000940	Prbf.g_00549	Syal.g_00285
OG0000941	Prbf.g_00547	Syal.g_00287
OG0000942	Prbf.g_00545	Syal.g_00289
OG0000943	Prbf.g_00544	Syal.g_00290
OG0000944	Prbf.g_00542	Syal.g_00292
OG0000945	Prbf.g_00541	Syal.g_00294
OG0000946	Prbf.g_00536	Syal.g_00301
OG0000947	Prbf.g_00534	Syal.g_00304
OG0000948	Prbf.g_00533	Syal.g_00305
OG0000949	Prbf.g_00530	Syal.g_01341
OG0000950	Prbf.g_00523	Syal.g_01348
OG0000951	Prbf.g_00519	Syal.g_01353
OG0000952	Prbf.g_00515	Syal.g_01363
OG0000953	Prbf.g_00511	Syal.g_01435
OG0000954	Prbf.g_00507	Syal.g_01443
OG0000955	Prbf.g_00506	Syal.g_01444
OG0000956	Prbf.g_00504	Syal.g_01446
OG0000957	Prbf.g_00498	Syal.g_01457
OG0000958	Prbf.g_00497	Syal.g_01458
OG0000959	Prbf.g_00493	Syal.g_01482
OG0000960	Prbf.g_00492	Syal.g_01483
OG0000961	Prbf.g_00488	Syal.g_01507
OG0000962	Prbf.g_00486	Syal.g_01509
OG0000963	Prbf.g_00482	Syal.g_01514
OG0000964	Prbf.g_00481	Syal.g_01515
OG0000965	Prbf.g_00480	Syal.g_01516
OG0000966	Prbf.g_00474	Syal.g_00176
OG0000967	Prbf.g_00470	Syal.g_00171
OG0000968	Prbf.g_00468	Syal.g_00169
OG0000969	Prbf.g_00467	Syal.g_00167
OG0000970	Prbf.g_00466	Syal.g_00166
OG0000971	Prbf.g_00465	Syal.g_00164
OG0000972	Prbf.g_00464	Syal.g_00163
OG0000973	Prbf.g_00463	Syal.g_00162
OG0000974	Prbf.g_00462	Syal.g_00161
OG0000975	Prbf.g_00461	Syal.g_00160
OG0000976	Prbf.g_00460	Syal.g_00159
OG0000977	Prbf.g_00459	Syal.g_00157
OG0000978	Prbf.g_00458	Syal.g_00156
OG0000979	Prbf.g_00456	Syal.g_00153
OG0000980	Prbf.g_00454	Syal.g_00150
OG0000981	Prbf.g_00451	Syal.g_00147
OG0000982	Prbf.g_00449	Syal.g_01068
OG0000983	Prbf.g_00448	Syal.g_01069
OG0000984	Prbf.g_00447	Syal.g_01070
OG0000985	Prbf.g_00444	Syal.g_01074
OG0000986	Prbf.g_00442	Syal.g_01076
OG0000987	Prbf.g_00441	Syal.g_01080
OG0000988	Prbf.g_00438	Syal.g_01086
OG0000989	Prbf.g_00434	Syal.g_01098
OG0000990	Prbf.g_00430	Syal.g_01118
OG0000991	Prbf.g_00429	Syal.g_01120
OG0000992	Prbf.g_00426	Syal.g_01122
OG0000993	Prbf.g_00425	Syal.g_01123
OG0000994	Prbf.g_00424	Syal.g_01127
OG0000995	Prbf.g_00420	Syal.g_01132
OG0000996	Prbf.g_00419	Syal.g_01162
OG0000997	Prbf.g_00416	Syal.g_01171
OG0000998	Prbf.g_00414	Syal.g_01173
OG0000999	Prbf.g_00413	Syal.g_01174
OG0001000	Prbf.g_00410	Syal.g_01177
OG0001001	Prbf.g_00407	Syal.g_01182
OG0001002	Prbf.g_00402	Syal.g_00082
OG0001003	Prbf.g_00401	Syal.g_00084
OG0001004	Prbf.g_00400	Syal.g_00085
OG0001005	Prbf.g_00399	Syal.g_00087
OG0001006	Prbf.g_00395	Syal.g_00094
OG0001007	Prbf.g_00393	Syal.g_00096
OG0001008	Prbf.g_01721	Syal.g_00524
OG0001009	Prbf.g_01349	Syal.g_00129
OG0001010	Prbf.g_01350	Syal.g_00130
OG0001011	Prbf.g_01352	Syal.g_00131
OG0001012	Prbf.g_01366	Syal.g_01064
OG0001013	Prbf.g_01373	Syal.g_01026
OG0001014	Prbf.g_01376	Syal.g_01022
OG0001015	Prbf.g_01378	Syal.g_01021
OG0001016	Prbf.g_01400	Syal.g_00756
OG0001017	Prbf.g_01404	Syal.g_00762
OG0001018	Prbf.g_01406	Syal.g_00764
OG0001019	Prbf.g_01415	Syal.g_00785
OG0001020	Prbf.g_01416	Syal.g_00796
OG0001021	Prbf.g_01417	Syal.g_00800
OG0001022	Prbf.g_01420	Syal.g_00805
OG0001023	Prbf.g_01421	Syal.g_00806
OG0001024	Prbf.g_01425	Syal.g_00810
OG0001025	Prbf.g_01432	Syal.g_00817
OG0001026	Prbf.g_01441	Syal.g_00830
OG0001027	Prbf.g_01442	Syal.g_00834
OG0001028	Prbf.g_01444	Syal.g_00836
OG0001029	Prbf.g_01445	Syal.g_00838
OG0001030	Prbf.g_01461	Syal.g_00860
OG0001031	Prbf.g_01521	Syal.g_00936
OG0001032	Prbf.g_01522	Syal.g_00938
OG0001033	Prbf.g_01543	Syal.g_00972
OG0001034	Prbf.g_01574	Syal.g_00684
OG0001035	Prbf.g_01594	Syal.g_01226
OG0001036	Prbf.g_01598	Syal.g_01231
OG0001037	Prbf.g_01599	Syal.g_01233
OG0001038	Prbf.g_01618	Syal.g_01261
OG0001039	Prbf.g_01621	Syal.g_01264
OG0001040	Prbf.g_01623	Syal.g_01267
OG0001041	Prbf.g_01628	Syal.g_01272
OG0001042	Prbf.g_01645	Syal.g_01300
OG0001043	Prbf.g_01646	Syal.g_01304
OG0001044	Prbf.g_01677	Syal.g_00346
OG0001045	Prbf.g_01686	Syal.g_00359
OG0001046	Prbf.g_00741	Syal.g_01967
OG0001047	Prbf.g_01723	Syal.g_00522
OG0001048	Prbf.g_01724	Syal.g_00521
OG0001049	Prbf.g_01726	Syal.g_00518
OG0001050	Prbf.g_01727	Syal.g_00517
OG0001051	Prbf.g_01728	Syal.g_00516
OG0001052	Prbf.g_01754	Syal.g_00467
OG0001053	Prbf.g_01766	Syal.g_02900
OG0001054	Prbf.g_01781	Syal.g_02919
OG0001055	Prbf.g_01800	Syal.g_02940
OG0001056	Prbf.g_01817	Syal.g_02833
OG0001057	Prbf.g_01822	Syal.g_01574
OG0001058	Prbf.g_01830	Syal.g_02812
OG0001059	Prbf.g_01834	Syal.g_02808
OG0001060	Prbf.g_01840	Syal.g_02801
OG0001061	Prbf.g_01855	Syal.g_02783
OG0001062	Prbf.g_01857	Syal.g_02781
OG0001063	Prbf.g_01859	Syal.g_02776
OG0001064	Prbf.g_01860	Syal.g_02775
OG0001065	Prbf.g_01861	Syal.g_02774
OG0001066	Prbf.g_01862	Syal.g_02773
OG0001067	Prbf.g_01863	Syal.g_02772
OG0001068	Prbf.g_01864	Syal.g_02771
OG0001069	Prbf.g_01865	Syal.g_02770
OG0001070	Prbf.g_01869	Syal.g_02766
OG0001071	Prbf.g_01870	Syal.g_02765
OG0001072	Prbf.g_01872	Syal.g_02761
OG0001073	Prbf.g_01886	Syal.g_02746
OG0001074	Prbf.g_01898	Syal.g_02575
OG0001075	Prbf.g_01899	Syal.g_02726
OG0001076	Prbf.g_01906	Syal.g_02712
OG0001077	Prbf.g_01912	Syal.g_02702
OG0001078	Prbf.g_00983	Syal.g_02635
OG0001079	Prbf.g_00995	Syal.g_02618
OG0001080	Prbf.g_01001	Syal.g_02514
OG0001081	Prbf.g_01003	Syal.g_02175
OG0001082	Prbf.g_01004	Syal.g_02176
OG0001083	Prbf.g_01009	Syal.g_02184
OG0001084	Prbf.g_01010	Syal.g_02187
OG0001085	Prbf.g_01293	Syal.g_02206
OG0001086	Prbf.g_01292	Syal.g_02208
OG0001087	Prbf.g_01274	Syal.g_01782
OG0001088	Prbf.g_01273	Syal.g_01785
OG0001089	Prbf.g_01262	Syal.g_01811
OG0001090	Prbf.g_01252	Syal.g_01859
OG0001091	Prbf.g_01030	Syal.g_01862
OG0001092	Prbf.g_01031	Syal.g_01864
OG0001093	Prbf.g_01036	Syal.g_02419
OG0001094	Prbf.g_01029	Syal.g_02216
OG0001095	Prbf.g_01232	Syal.g_01879
OG0001096	Prbf.g_01218	Syal.g_02447
OG0001097	Prbf.g_01198	Syal.g_02473
OG0001098	Prbf.g_01179	Syal.g_02083
OG0001099	Prbf.g_00833	Syal.g_00837
OG0001100	Prbf.g_01329	Syal.g_02293
OG0001101	Prbf.g_01326	Syal.g_02292
OG0001102	Prbf.g_01323	Syal.g_02289
OG0001103	Prbf.g_01321	Syal.g_02287
OG0001104	Prbf.g_01298	Syal.g_02241
OG0001105	Prbf.g_01294	Syal.g_02236
OG0001106	Prbf.g_01126	Syal.g_02007
OG0001107	Prbf.g_01119	Syal.g_01993
OG0001108	Prbf.g_01115	Syal.g_01985
OG0001109	Prbf.g_01114	Syal.g_01983
OG0001110	Prbf.g_01112	Syal.g_01981
OG0001111	Prbf.g_01111	Syal.g_01979
OG0001112	Prbf.g_01110	Syal.g_01977
OG0001113	Prbf.g_01109	Syal.g_02244
OG0001114	Prbf.g_01108	Syal.g_01976
OG0001115	Prbf.g_01106	Syal.g_01972
OG0001116	Prbf.g_01105	Syal.g_01970
OG0001117	Prbf.g_01104	Syal.g_01969
OG0001118	Prbf.g_01103	Syal.g_01968
OG0001119	Prbf.g_01102	Syal.g_01966
OG0001120	Prbf.g_01100	Syal.g_01962
OG0001122	Prbf.g_01080	Syal.g_01921
OG0001123	Prbf.g_01074	Syal.g_01913
OG0001124	Prbf.g_01072	Syal.g_01911
