Orthogroup	Prbn	Prbh
OG0000532	Prbn.g_00540	Prbh.g_00253
OG0000533	Prbn.g_00538	Prbh.g_00251
OG0000534	Prbn.g_00537	Prbh.g_00250
OG0000535	Prbn.g_00536	Prbh.g_00249
OG0000536	Prbn.g_00535	Prbh.g_00248
OG0000537	Prbn.g_00534	Prbh.g_00247
OG0000538	Prbn.g_00533	Prbh.g_00246
OG0000539	Prbn.g_00529	Prbh.g_00244
OG0000540	Prbn.g_00528	Prbh.g_00243
OG0000541	Prbn.g_00527	Prbh.g_00242
OG0000542	Prbn.g_00524	Prbh.g_00239
OG0000543	Prbn.g_00523	Prbh.g_00238
OG0000544	Prbn.g_00522	Prbh.g_00237
OG0000545	Prbn.g_00521	Prbh.g_00236
OG0000546	Prbn.g_00520	Prbh.g_00235
OG0000547	Prbn.g_00519	Prbh.g_00234
OG0000548	Prbn.g_00518	Prbh.g_00233
OG0000549	Prbn.g_00516	Prbh.g_00231
OG0000550	Prbn.g_00515	Prbh.g_00230
OG0000551	Prbn.g_00514	Prbh.g_00229
OG0000552	Prbn.g_00513	Prbh.g_00228
OG0000553	Prbn.g_00512	Prbh.g_00227
OG0000554	Prbn.g_00511	Prbh.g_00226
OG0000555	Prbn.g_00509	Prbh.g_00224
OG0000556	Prbn.g_00508	Prbh.g_00223
OG0000557	Prbn.g_00507	Prbh.g_00222
OG0000558	Prbn.g_00506	Prbh.g_00221
OG0000559	Prbn.g_00505	Prbh.g_00220
OG0000560	Prbn.g_00504	Prbh.g_00219
OG0000561	Prbn.g_00503	Prbh.g_00218
OG0000562	Prbn.g_00502	Prbh.g_00217
OG0000563	Prbn.g_00501	Prbh.g_00216
OG0000564	Prbn.g_00500	Prbh.g_00215
OG0000565	Prbn.g_00499	Prbh.g_00214
OG0000566	Prbn.g_00498	Prbh.g_00213
OG0000567	Prbn.g_00497	Prbh.g_00212
OG0000568	Prbn.g_00496	Prbh.g_01465
OG0000569	Prbn.g_00494	Prbh.g_01462
OG0000570	Prbn.g_00493	Prbh.g_01461
OG0000571	Prbn.g_00491	Prbh.g_01459
OG0000572	Prbn.g_00489	Prbh.g_01457
OG0000573	Prbn.g_00488	Prbh.g_01456
OG0000574	Prbn.g_00487	Prbh.g_01455
OG0000575	Prbn.g_00485	Prbh.g_01453
OG0000576	Prbn.g_00484	Prbh.g_01452
OG0000577	Prbn.g_00421	Prbh.g_01223
OG0000578	Prbn.g_00422	Prbh.g_01222
OG0000579	Prbn.g_00423	Prbh.g_01221
OG0000580	Prbn.g_00424	Prbh.g_01220
OG0000581	Prbn.g_00425	Prbh.g_01219
OG0000582	Prbn.g_00426	Prbh.g_01218
OG0000583	Prbn.g_00427	Prbh.g_01217
OG0000584	Prbn.g_00429	Prbh.g_01216
OG0000585	Prbn.g_00430	Prbh.g_01215
OG0000586	Prbn.g_00432	Prbh.g_01213
OG0000587	Prbn.g_00433	Prbh.g_01212
OG0000588	Prbn.g_00434	Prbh.g_01211
OG0000589	Prbn.g_00435	Prbh.g_01210
OG0000590	Prbn.g_00436	Prbh.g_01209
OG0000591	Prbn.g_00437	Prbh.g_01208
OG0000592	Prbn.g_00438	Prbh.g_01207
OG0000593	Prbn.g_00439	Prbh.g_01206
OG0000594	Prbn.g_00440	Prbh.g_01205
OG0000595	Prbn.g_00441	Prbh.g_01204
OG0000596	Prbn.g_00442	Prbh.g_01203
OG0000597	Prbn.g_00446	Prbh.g_01199
OG0000598	Prbn.g_00447	Prbh.g_01198
OG0000599	Prbn.g_00448	Prbh.g_01197
OG0000600	Prbn.g_00449	Prbh.g_01196
OG0000601	Prbn.g_00450	Prbh.g_01195
OG0000602	Prbn.g_00834	Prbh.g_01194
OG0000603	Prbn.g_00835	Prbh.g_01193
OG0000604	Prbn.g_00836	Prbh.g_01192
OG0000605	Prbn.g_00837	Prbh.g_01191
OG0000606	Prbn.g_00838	Prbh.g_01190
OG0000607	Prbn.g_00840	Prbh.g_01188
OG0000608	Prbn.g_00841	Prbh.g_01187
OG0000609	Prbn.g_00843	Prbh.g_01185
OG0000610	Prbn.g_00844	Prbh.g_01184
OG0000611	Prbn.g_01594	Prbh.g_00904
OG0000612	Prbn.g_01593	Prbh.g_00905
OG0000613	Prbn.g_01591	Prbh.g_00907
OG0000614	Prbn.g_01585	Prbh.g_00913
OG0000615	Prbn.g_01584	Prbh.g_00914
OG0000616	Prbn.g_01583	Prbh.g_00915
OG0000617	Prbn.g_01580	Prbh.g_00918
OG0000618	Prbn.g_01579	Prbh.g_00919
OG0000619	Prbn.g_01578	Prbh.g_00920
OG0000620	Prbn.g_01576	Prbh.g_00922
OG0000621	Prbn.g_01575	Prbh.g_00923
OG0000622	Prbn.g_01574	Prbh.g_00924
OG0000623	Prbn.g_01573	Prbh.g_00925
OG0000624	Prbn.g_01570	Prbh.g_00928
OG0000625	Prbn.g_01569	Prbh.g_00929
OG0000626	Prbn.g_01568	Prbh.g_00930
OG0000627	Prbn.g_01565	Prbh.g_00933
OG0000628	Prbn.g_01564	Prbh.g_00934
OG0000629	Prbn.g_01563	Prbh.g_00935
OG0000630	Prbn.g_01561	Prbh.g_00937
OG0000631	Prbn.g_01559	Prbh.g_00939
OG0000632	Prbn.g_00905	Prbh.g_01487
OG0000633	Prbn.g_01635	Prbh.g_00864
OG0000634	Prbn.g_01553	Prbh.g_00946
OG0000635	Prbn.g_00857	Prbh.g_01170
OG0000636	Prbn.g_00858	Prbh.g_01169
OG0000637	Prbn.g_00860	Prbh.g_01167
OG0000638	Prbn.g_00861	Prbh.g_01166
OG0000639	Prbn.g_00862	Prbh.g_01165
OG0000640	Prbn.g_00863	Prbh.g_01164
OG0000641	Prbn.g_00864	Prbh.g_01163
OG0000642	Prbn.g_01947	Prbh.g_01162
OG0000643	Prbn.g_01948	Prbh.g_01161
OG0000644	Prbn.g_01950	Prbh.g_01159
OG0000645	Prbn.g_01952	Prbh.g_01157
OG0000646	Prbn.g_01345	Prbh.g_01156
OG0000647	Prbn.g_01346	Prbh.g_01155
OG0000648	Prbn.g_01347	Prbh.g_01154
OG0000649	Prbn.g_01348	Prbh.g_01153
OG0000650	Prbn.g_01349	Prbh.g_01151
OG0000651	Prbn.g_01350	Prbh.g_01150
OG0000652	Prbn.g_01352	Prbh.g_01148
OG0000653	Prbn.g_01134	Prbh.g_01881
OG0000654	Prbn.g_01023	Prbh.g_01875
OG0000655	Prbn.g_00477	Prbh.g_01445
OG0000656	Prbn.g_01100	Prbh.g_01880
OG0000657	Prbn.g_00468	Prbh.g_01078
OG0000658	Prbn.g_00469	Prbh.g_01077
OG0000659	Prbn.g_00470	Prbh.g_01076
OG0000660	Prbn.g_00102	Prbh.g_00442
OG0000661	Prbn.g_01451	Prbh.g_01051
OG0000662	Prbn.g_01447	Prbh.g_01054
OG0000663	Prbn.g_01445	Prbh.g_01056
OG0000664	Prbn.g_01444	Prbh.g_01057
OG0000665	Prbn.g_01443	Prbh.g_01058
OG0000666	Prbn.g_00856	Prbh.g_01171
OG0000667	Prbn.g_01551	Prbh.g_00948
OG0000668	Prbn.g_01550	Prbh.g_00949
OG0000669	Prbn.g_01549	Prbh.g_00950
OG0000670	Prbn.g_01547	Prbh.g_00952
OG0000671	Prbn.g_01546	Prbh.g_00953
OG0000672	Prbn.g_01545	Prbh.g_00954
OG0000673	Prbn.g_01544	Prbh.g_00955
OG0000674	Prbn.g_01543	Prbh.g_00956
OG0000675	Prbn.g_01542	Prbh.g_00957
OG0000676	Prbn.g_01540	Prbh.g_00959
OG0000677	Prbn.g_01538	Prbh.g_00961
OG0000678	Prbn.g_01537	Prbh.g_00962
OG0000679	Prbn.g_01536	Prbh.g_00963
OG0000680	Prbn.g_01535	Prbh.g_00964
OG0000681	Prbn.g_01534	Prbh.g_00965
OG0000682	Prbn.g_01533	Prbh.g_00966
OG0000683	Prbn.g_01532	Prbh.g_00967
OG0000684	Prbn.g_01530	Prbh.g_00969
OG0000685	Prbn.g_01529	Prbh.g_00970
OG0000686	Prbn.g_01528	Prbh.g_00971
OG0000687	Prbn.g_01527	Prbh.g_00972
OG0000688	Prbn.g_01526	Prbh.g_00973
OG0000689	Prbn.g_01525	Prbh.g_00974
OG0000690	Prbn.g_01524	Prbh.g_00975
OG0000691	Prbn.g_01522	Prbh.g_00977
OG0000692	Prbn.g_01521	Prbh.g_00978
OG0000693	Prbn.g_01520	Prbh.g_00979
OG0000694	Prbn.g_01519	Prbh.g_00980
OG0000695	Prbn.g_01518	Prbh.g_00981
OG0000696	Prbn.g_01517	Prbh.g_00982
OG0000697	Prbn.g_01515	Prbh.g_00983
OG0000698	Prbn.g_01514	Prbh.g_00984
OG0000699	Prbn.g_01510	Prbh.g_00988
OG0000700	Prbn.g_01509	Prbh.g_00989
OG0000701	Prbn.g_01507	Prbh.g_00991
OG0000702	Prbn.g_01506	Prbh.g_00992
OG0000703	Prbn.g_01505	Prbh.g_00993
OG0000704	Prbn.g_01504	Prbh.g_00994
OG0000705	Prbn.g_01502	Prbh.g_00996
OG0000706	Prbn.g_01501	Prbh.g_00997
OG0000707	Prbn.g_01500	Prbh.g_00998
OG0000708	Prbn.g_01499	Prbh.g_00999
OG0000709	Prbn.g_01498	Prbh.g_01001
OG0000710	Prbn.g_01497	Prbh.g_01002
OG0000711	Prbn.g_01496	Prbh.g_01003
OG0000712	Prbn.g_01495	Prbh.g_01004
OG0000713	Prbn.g_01494	Prbh.g_01005
OG0000714	Prbn.g_01490	Prbh.g_01009
OG0000715	Prbn.g_01489	Prbh.g_01010
OG0000716	Prbn.g_01488	Prbh.g_01011
OG0000717	Prbn.g_01487	Prbh.g_01012
OG0000718	Prbn.g_01486	Prbh.g_01013
OG0000719	Prbn.g_01484	Prbh.g_01015
OG0000720	Prbn.g_01480	Prbh.g_01019
OG0000721	Prbn.g_01479	Prbh.g_01020
OG0000722	Prbn.g_01930	Prbh.g_00857
OG0000723	Prbn.g_01925	Prbh.g_00861
OG0000724	Prbn.g_01632	Prbh.g_00868
OG0000725	Prbn.g_01630	Prbh.g_00870
OG0000726	Prbn.g_01629	Prbh.g_00871
OG0000727	Prbn.g_01627	Prbh.g_00872
OG0000728	Prbn.g_01626	Prbh.g_00873
OG0000729	Prbn.g_01624	Prbh.g_00875
OG0000730	Prbn.g_01623	Prbh.g_00876
OG0000731	Prbn.g_01621	Prbh.g_00878
OG0000732	Prbn.g_01620	Prbh.g_00879
OG0000733	Prbn.g_01619	Prbh.g_00880
OG0000734	Prbn.g_01618	Prbh.g_00881
OG0000735	Prbn.g_01617	Prbh.g_00882
OG0000736	Prbn.g_01615	Prbh.g_00884
OG0000737	Prbn.g_01614	Prbh.g_00885
OG0000738	Prbn.g_01612	Prbh.g_00887
OG0000739	Prbn.g_01611	Prbh.g_00888
OG0000740	Prbn.g_01610	Prbh.g_00889
OG0000741	Prbn.g_01608	Prbh.g_00891
OG0000742	Prbn.g_01607	Prbh.g_00892
OG0000743	Prbn.g_01603	Prbh.g_00896
OG0000744	Prbn.g_01602	Prbh.g_00897
OG0000745	Prbn.g_01600	Prbh.g_00898
OG0000746	Prbn.g_01599	Prbh.g_00899
OG0000747	Prbn.g_01598	Prbh.g_00900
OG0000748	Prbn.g_01597	Prbh.g_00901
OG0000749	Prbn.g_01596	Prbh.g_00902
OG0000750	Prbn.g_01595	Prbh.g_00903
OG0000751	Prbn.g_00848	Prbh.g_01179
OG0000752	Prbn.g_00849	Prbh.g_01178
OG0000753	Prbn.g_00850	Prbh.g_01177
OG0000754	Prbn.g_00851	Prbh.g_01176
OG0000755	Prbn.g_00853	Prbh.g_01174
OG0000756	Prbn.g_00854	Prbh.g_01173
OG0000757	Prbn.g_00855	Prbh.g_01172
OG0000758	Prbn.g_01442	Prbh.g_01059
OG0000759	Prbn.g_01441	Prbh.g_01060
OG0000760	Prbn.g_01440	Prbh.g_01061
OG0000761	Prbn.g_01439	Prbh.g_01062
OG0000762	Prbn.g_01437	Prbh.g_01064
OG0000763	Prbn.g_01436	Prbh.g_01065
OG0000764	Prbn.g_01435	Prbh.g_01066
OG0000765	Prbn.g_01434	Prbh.g_01067
OG0000766	Prbn.g_01433	Prbh.g_01068
OG0000767	Prbn.g_01432	Prbh.g_01069
OG0000768	Prbn.g_01431	Prbh.g_01070
OG0000769	Prbn.g_01430	Prbh.g_01071
OG0000770	Prbn.g_01428	Prbh.g_01073
OG0000771	Prbn.g_01427	Prbh.g_01074
OG0000772	Prbn.g_01368	Prbh.g_01131
OG0000773	Prbn.g_01425	Prbh.g_01079
OG0000774	Prbn.g_01424	Prbh.g_01080
OG0000775	Prbn.g_01423	Prbh.g_01081
OG0000776	Prbn.g_01421	Prbh.g_01083
OG0000777	Prbn.g_01420	Prbh.g_01084
OG0000778	Prbn.g_01419	Prbh.g_01085
OG0000779	Prbn.g_01417	Prbh.g_01087
OG0000780	Prbn.g_01416	Prbh.g_01088
OG0000781	Prbn.g_01415	Prbh.g_01089
OG0000782	Prbn.g_01413	Prbh.g_01091
OG0000783	Prbn.g_01412	Prbh.g_01092
OG0000784	Prbn.g_01411	Prbh.g_01093
OG0000785	Prbn.g_01410	Prbh.g_01094
OG0000786	Prbn.g_01409	Prbh.g_01095
OG0000787	Prbn.g_01407	Prbh.g_01097
OG0000788	Prbn.g_01406	Prbh.g_01098
OG0000789	Prbn.g_01405	Prbh.g_01099
OG0000790	Prbn.g_01404	Prbh.g_01100
OG0000791	Prbn.g_01403	Prbh.g_01101
OG0000792	Prbn.g_01123	Prbh.g_01342
OG0000793	Prbn.g_01401	Prbh.g_01102
OG0000794	Prbn.g_01400	Prbh.g_01103
OG0000795	Prbn.g_01399	Prbh.g_01104
OG0000796	Prbn.g_01396	Prbh.g_01106
OG0000797	Prbn.g_01395	Prbh.g_01107
OG0000798	Prbn.g_01394	Prbh.g_01108
OG0000799	Prbn.g_01393	Prbh.g_01109
OG0000800	Prbn.g_01392	Prbh.g_01110
OG0000801	Prbn.g_01391	Prbh.g_01111
OG0000802	Prbn.g_01389	Prbh.g_01113
OG0000803	Prbn.g_01388	Prbh.g_01114
OG0000804	Prbn.g_01384	Prbh.g_01116
OG0000805	Prbn.g_01382	Prbh.g_01118
OG0000806	Prbn.g_01381	Prbh.g_01119
OG0000807	Prbn.g_01380	Prbh.g_01120
OG0000808	Prbn.g_01379	Prbh.g_01121
OG0000809	Prbn.g_01373	Prbh.g_01126
OG0000810	Prbn.g_01371	Prbh.g_01128
OG0000811	Prbn.g_01370	Prbh.g_01129
OG0000812	Prbn.g_01369	Prbh.g_01130
OG0000813	Prbn.g_01366	Prbh.g_01133
OG0000814	Prbn.g_01365	Prbh.g_01134
OG0000815	Prbn.g_01364	Prbh.g_01135
OG0000816	Prbn.g_01361	Prbh.g_01138
OG0000817	Prbn.g_01460	Prbh.g_01042
OG0000818	Prbn.g_01461	Prbh.g_01041
OG0000819	Prbn.g_01463	Prbh.g_01039
OG0000820	Prbn.g_01464	Prbh.g_01038
OG0000821	Prbn.g_01465	Prbh.g_01037
OG0000822	Prbn.g_01466	Prbh.g_01036
OG0000823	Prbn.g_01469	Prbh.g_01033
OG0000824	Prbn.g_01470	Prbh.g_01032
OG0000825	Prbn.g_01472	Prbh.g_01030
OG0000826	Prbn.g_01473	Prbh.g_01029
OG0000827	Prbn.g_01474	Prbh.g_01028
OG0000828	Prbn.g_01476	Prbh.g_01026
OG0000829	Prbn.g_00692	Prbh.g_00411
OG0000830	Prbn.g_01039	Prbh.g_00827
OG0000831	Prbn.g_01141	Prbh.g_01331
OG0000832	Prbn.g_00473	Prbh.g_01442
OG0000833	Prbn.g_01106	Prbh.g_01351
OG0000834	Prbn.g_01147	Prbh.g_01325
OG0000835	Prbn.g_00111	Prbh.g_00432
OG0000836	Prbn.g_01120	Prbh.g_01344
OG0000837	Prbn.g_01239	Prbh.g_00008
OG0000838	Prbn.g_01651	Prbh.g_01867
OG0000839	Prbn.g_01652	Prbh.g_01866
OG0000840	Prbn.g_01028	Prbh.g_00834
OG0000841	Prbn.g_01167	Prbh.g_01305
OG0000842	Prbn.g_01173	Prbh.g_01299
OG0000843	Prbn.g_01175	Prbh.g_01297
OG0000844	Prbn.g_01176	Prbh.g_01296
OG0000845	Prbn.g_01177	Prbh.g_01295
OG0000846	Prbn.g_01178	Prbh.g_01294
OG0000847	Prbn.g_01179	Prbh.g_01293
OG0000848	Prbn.g_01180	Prbh.g_01292
OG0000849	Prbn.g_01181	Prbh.g_01291
OG0000850	Prbn.g_01182	Prbh.g_01290
OG0000851	Prbn.g_01185	Prbh.g_01287
OG0000852	Prbn.g_01188	Prbh.g_01284
OG0000853	Prbn.g_01190	Prbh.g_01282
OG0000854	Prbn.g_01191	Prbh.g_01280
OG0000855	Prbn.g_01192	Prbh.g_01279
OG0000856	Prbn.g_01193	Prbh.g_01278
OG0000857	Prbn.g_01194	Prbh.g_01277
OG0000858	Prbn.g_01197	Prbh.g_01274
OG0000859	Prbn.g_01198	Prbh.g_01273
OG0000860	Prbn.g_01199	Prbh.g_01272
OG0000861	Prbn.g_01200	Prbh.g_01271
OG0000862	Prbn.g_01201	Prbh.g_01270
OG0000863	Prbn.g_01203	Prbh.g_01268
OG0000864	Prbn.g_01204	Prbh.g_01267
OG0000865	Prbn.g_01205	Prbh.g_01266
OG0000866	Prbn.g_01206	Prbh.g_01265
OG0000867	Prbn.g_01208	Prbh.g_01262
OG0000868	Prbn.g_01210	Prbh.g_01261
OG0000869	Prbn.g_01211	Prbh.g_01260
OG0000870	Prbn.g_00387	Prbh.g_01257
OG0000871	Prbn.g_00388	Prbh.g_01256
OG0000872	Prbn.g_00390	Prbh.g_01254
OG0000873	Prbn.g_00391	Prbh.g_01253
OG0000874	Prbn.g_00392	Prbh.g_01252
OG0000875	Prbn.g_00394	Prbh.g_01250
OG0000876	Prbn.g_00396	Prbh.g_01248
OG0000877	Prbn.g_00397	Prbh.g_01247
OG0000878	Prbn.g_00398	Prbh.g_01246
OG0000879	Prbn.g_00399	Prbh.g_01245
OG0000880	Prbn.g_00400	Prbh.g_01244
OG0000881	Prbn.g_00401	Prbh.g_01243
OG0000882	Prbn.g_00402	Prbh.g_01242
OG0000883	Prbn.g_00403	Prbh.g_01241
OG0000884	Prbn.g_00404	Prbh.g_01240
OG0000885	Prbn.g_00405	Prbh.g_01239
OG0000886	Prbn.g_00406	Prbh.g_01238
OG0000887	Prbn.g_00407	Prbh.g_01237
OG0000888	Prbn.g_00408	Prbh.g_01236
OG0000889	Prbn.g_00409	Prbh.g_01235
OG0000890	Prbn.g_00410	Prbh.g_01234
OG0000891	Prbn.g_00411	Prbh.g_01233
OG0000892	Prbn.g_00412	Prbh.g_01232
OG0000893	Prbn.g_00413	Prbh.g_01231
OG0000894	Prbn.g_00414	Prbh.g_01230
OG0000895	Prbn.g_00415	Prbh.g_01229
OG0000896	Prbn.g_00417	Prbh.g_01227
OG0000897	Prbn.g_00418	Prbh.g_01226
OG0000898	Prbn.g_00419	Prbh.g_01225
OG0000899	Prbn.g_00420	Prbh.g_01224
OG0000900	Prbn.g_00483	Prbh.g_01451
OG0000901	Prbn.g_01671	Prbh.g_01845
OG0000902	Prbn.g_01095	Prbh.g_01362
OG0000903	Prbn.g_01094	Prbh.g_01363
OG0000904	Prbn.g_01093	Prbh.g_01364
OG0000905	Prbn.g_01092	Prbh.g_01365
OG0000906	Prbn.g_01091	Prbh.g_01366
OG0000907	Prbn.g_01089	Prbh.g_01368
OG0000908	Prbn.g_01088	Prbh.g_01369
OG0000909	Prbn.g_01087	Prbh.g_01370
OG0000910	Prbn.g_01086	Prbh.g_01371
OG0000911	Prbn.g_01085	Prbh.g_01372
OG0000912	Prbn.g_01082	Prbh.g_01375
OG0000913	Prbn.g_01081	Prbh.g_01376
OG0000914	Prbn.g_01080	Prbh.g_01377
OG0000915	Prbn.g_01077	Prbh.g_01379
OG0000916	Prbn.g_01076	Prbh.g_01380
OG0000917	Prbn.g_01075	Prbh.g_01381
OG0000918	Prbn.g_01074	Prbh.g_01382
OG0000919	Prbn.g_01073	Prbh.g_01383
OG0000920	Prbn.g_01072	Prbh.g_01384
OG0000921	Prbn.g_01069	Prbh.g_01387
OG0000922	Prbn.g_01068	Prbh.g_01388
OG0000923	Prbn.g_01216	Prbh.g_01935
OG0000924	Prbn.g_01215	Prbh.g_01936
OG0000925	Prbn.g_01060	Prbh.g_00002
OG0000926	Prbn.g_00615	Prbh.g_00206
OG0000927	Prbn.g_01124	Prbh.g_01341
OG0000928	Prbn.g_00883	Prbh.g_00196
OG0000929	Prbn.g_01146	Prbh.g_01326
OG0000930	Prbn.g_01164	Prbh.g_01308
OG0000931	Prbn.g_01482	Prbh.g_01017
OG0000932	Prbn.g_01127	Prbh.g_01872
OG0000933	Prbn.g_01242	Prbh.g_00011
OG0000934	Prbn.g_00153	Prbh.g_00012
OG0000935	Prbn.g_00154	Prbh.g_00013
OG0000936	Prbn.g_00155	Prbh.g_00014
OG0000937	Prbn.g_00156	Prbh.g_00015
OG0000938	Prbn.g_00157	Prbh.g_00016
OG0000939	Prbn.g_00158	Prbh.g_00017
OG0000940	Prbn.g_00159	Prbh.g_00019
OG0000941	Prbn.g_00160	Prbh.g_00020
OG0000942	Prbn.g_00161	Prbh.g_00021
OG0000943	Prbn.g_00162	Prbh.g_00022
OG0000944	Prbn.g_00163	Prbh.g_00023
OG0000945	Prbn.g_00164	Prbh.g_00024
OG0000946	Prbn.g_00165	Prbh.g_00025
OG0000947	Prbn.g_00166	Prbh.g_00026
OG0000948	Prbn.g_00167	Prbh.g_00027
OG0000949	Prbn.g_00168	Prbh.g_00028
OG0000950	Prbn.g_01014	Prbh.g_01599
OG0000951	Prbn.g_00195	Prbh.g_00079
OG0000952	Prbn.g_00196	Prbh.g_00080
OG0000953	Prbn.g_00197	Prbh.g_00081
OG0000954	Prbn.g_00198	Prbh.g_00082
OG0000955	Prbn.g_00199	Prbh.g_00083
OG0000956	Prbn.g_00201	Prbh.g_00085
OG0000957	Prbn.g_00202	Prbh.g_00086
OG0000958	Prbn.g_00203	Prbh.g_00087
OG0000959	Prbn.g_00204	Prbh.g_00088
OG0000960	Prbn.g_00205	Prbh.g_00089
OG0000961	Prbn.g_00206	Prbh.g_00090
OG0000962	Prbn.g_00207	Prbh.g_00091
OG0000963	Prbn.g_00208	Prbh.g_00092
OG0000964	Prbn.g_00209	Prbh.g_00093
OG0000965	Prbn.g_00210	Prbh.g_00094
OG0000966	Prbn.g_00211	Prbh.g_00095
OG0000967	Prbn.g_00214	Prbh.g_00101
OG0000968	Prbn.g_00215	Prbh.g_00102
OG0000969	Prbn.g_00216	Prbh.g_00103
OG0000970	Prbn.g_00217	Prbh.g_00104
OG0000971	Prbn.g_00218	Prbh.g_00105
OG0000972	Prbn.g_00219	Prbh.g_00106
OG0000973	Prbn.g_00221	Prbh.g_00108
OG0000974	Prbn.g_00222	Prbh.g_00109
OG0000975	Prbn.g_00223	Prbh.g_00110
OG0000976	Prbn.g_00224	Prbh.g_00111
OG0000977	Prbn.g_00225	Prbh.g_00112
OG0000978	Prbn.g_00226	Prbh.g_00113
OG0000979	Prbn.g_00227	Prbh.g_00114
OG0000980	Prbn.g_00228	Prbh.g_00115
OG0000981	Prbn.g_00229	Prbh.g_00116
OG0000982	Prbn.g_00230	Prbh.g_00117
OG0000983	Prbn.g_00231	Prbh.g_00118
OG0000984	Prbn.g_00235	Prbh.g_00122
OG0000985	Prbn.g_00236	Prbh.g_00123
OG0000986	Prbn.g_00237	Prbh.g_00124
OG0000987	Prbn.g_00239	Prbh.g_00126
OG0000988	Prbn.g_00240	Prbh.g_00127
OG0000989	Prbn.g_00241	Prbh.g_00128
OG0000990	Prbn.g_00242	Prbh.g_00129
OG0000991	Prbn.g_00243	Prbh.g_00130
OG0000992	Prbn.g_00244	Prbh.g_00131
OG0000993	Prbn.g_00245	Prbh.g_00132
OG0000994	Prbn.g_00246	Prbh.g_00133
OG0000995	Prbn.g_00247	Prbh.g_00134
OG0000996	Prbn.g_00248	Prbh.g_00135
OG0000997	Prbn.g_00250	Prbh.g_00137
OG0000998	Prbn.g_00256	Prbh.g_00144
OG0000999	Prbn.g_00258	Prbh.g_00146
OG0001000	Prbn.g_00260	Prbh.g_00147
OG0001001	Prbn.g_00262	Prbh.g_00149
OG0001002	Prbn.g_00264	Prbh.g_00151
OG0001003	Prbn.g_00265	Prbh.g_00152
OG0001004	Prbn.g_00266	Prbh.g_00153
OG0001005	Prbn.g_00267	Prbh.g_00154
OG0001006	Prbn.g_00269	Prbh.g_00156
OG0001007	Prbn.g_00270	Prbh.g_00157
OG0001008	Prbn.g_00271	Prbh.g_00158
OG0001009	Prbn.g_00272	Prbh.g_00159
OG0001010	Prbn.g_00273	Prbh.g_00160
OG0001011	Prbn.g_00274	Prbh.g_00162
OG0001012	Prbn.g_00275	Prbh.g_00163
OG0001013	Prbn.g_00276	Prbh.g_00164
OG0001014	Prbn.g_00277	Prbh.g_00165
OG0001015	Prbn.g_00278	Prbh.g_00166
OG0001016	Prbn.g_00279	Prbh.g_00167
OG0001017	Prbn.g_00280	Prbh.g_00168
OG0001018	Prbn.g_00281	Prbh.g_00169
OG0001019	Prbn.g_00282	Prbh.g_00170
OG0001020	Prbn.g_00283	Prbh.g_00171
OG0001021	Prbn.g_00284	Prbh.g_00172
OG0001022	Prbn.g_00285	Prbh.g_00173
OG0001023	Prbn.g_00286	Prbh.g_00174
OG0001024	Prbn.g_00288	Prbh.g_00176
OG0001025	Prbn.g_00289	Prbh.g_00177
OG0001026	Prbn.g_00904	Prbh.g_00178
OG0001027	Prbn.g_00903	Prbh.g_00179
OG0001028	Prbn.g_00900	Prbh.g_00181
OG0001029	Prbn.g_00899	Prbh.g_00182
OG0001030	Prbn.g_00896	Prbh.g_00185
OG0001031	Prbn.g_00895	Prbh.g_00186
OG0001032	Prbn.g_01688	Prbh.g_01837
OG0001033	Prbn.g_00486	Prbh.g_01454
OG0001034	Prbn.g_01531	Prbh.g_00968
OG0001035	Prbn.g_01738	Prbh.g_01789
OG0001036	Prbn.g_01739	Prbh.g_01788
OG0001037	Prbn.g_01746	Prbh.g_01781
OG0001038	Prbn.g_01747	Prbh.g_01780
OG0001039	Prbn.g_01748	Prbh.g_01779
OG0001040	Prbn.g_01749	Prbh.g_01778
OG0001041	Prbn.g_01751	Prbh.g_01776
OG0001042	Prbn.g_01752	Prbh.g_01775
OG0001043	Prbn.g_01753	Prbh.g_01774
OG0001044	Prbn.g_01754	Prbh.g_01773
OG0001045	Prbn.g_01755	Prbh.g_01772
OG0001046	Prbn.g_01757	Prbh.g_01770
OG0001047	Prbn.g_01758	Prbh.g_01769
OG0001048	Prbn.g_01759	Prbh.g_01768
OG0001049	Prbn.g_01760	Prbh.g_01767
OG0001050	Prbn.g_01761	Prbh.g_01766
OG0001051	Prbn.g_01762	Prbh.g_01765
OG0001052	Prbn.g_01763	Prbh.g_01764
OG0001053	Prbn.g_01764	Prbh.g_01763
OG0001054	Prbn.g_01765	Prbh.g_01762
OG0001055	Prbn.g_01766	Prbh.g_01761
OG0001056	Prbn.g_01767	Prbh.g_01760
OG0001057	Prbn.g_01770	Prbh.g_01758
OG0001058	Prbn.g_01771	Prbh.g_01757
OG0001059	Prbn.g_01772	Prbh.g_01756
OG0001060	Prbn.g_01773	Prbh.g_01755
OG0001061	Prbn.g_01774	Prbh.g_01754
OG0001062	Prbn.g_01775	Prbh.g_01752
OG0001063	Prbn.g_01776	Prbh.g_01751
OG0001064	Prbn.g_01777	Prbh.g_01750
OG0001065	Prbn.g_01778	Prbh.g_01749
OG0001066	Prbn.g_01779	Prbh.g_01748
OG0001067	Prbn.g_01780	Prbh.g_01747
OG0001068	Prbn.g_01781	Prbh.g_01746
