Orthogroup	Prbn	Pras
OG0000560	Prbn.g_00504	Pras.g_01486
OG0000561	Prbn.g_00503	Pras.g_01487
OG0000562	Prbn.g_00502	Pras.g_01488
OG0000563	Prbn.g_00501	Pras.g_01489
OG0000564	Prbn.g_00500	Pras.g_01490
OG0000565	Prbn.g_00499	Pras.g_01491
OG0000566	Prbn.g_00498	Pras.g_01492
OG0000567	Prbn.g_00497	Pras.g_01493
OG0000568	Prbn.g_00496	Pras.g_01494
OG0000569	Prbn.g_00494	Pras.g_01497
OG0000570	Prbn.g_00493	Pras.g_01498
OG0000571	Prbn.g_00491	Pras.g_01500
OG0000572	Prbn.g_00489	Pras.g_01501
OG0000573	Prbn.g_00488	Pras.g_01502
OG0000574	Prbn.g_00487	Pras.g_01503
OG0000575	Prbn.g_00485	Pras.g_01504
OG0000576	Prbn.g_00484	Pras.g_01505
OG0000577	Prbn.g_00421	Pras.g_01506
OG0000578	Prbn.g_00422	Pras.g_01507
OG0000579	Prbn.g_00423	Pras.g_01508
OG0000580	Prbn.g_00424	Pras.g_01509
OG0000581	Prbn.g_00425	Pras.g_01510
OG0000582	Prbn.g_00426	Pras.g_01511
OG0000583	Prbn.g_00427	Pras.g_01512
OG0000584	Prbn.g_00429	Pras.g_01514
OG0000585	Prbn.g_00430	Pras.g_01515
OG0000586	Prbn.g_00432	Pras.g_01516
OG0000587	Prbn.g_00433	Pras.g_01517
OG0000588	Prbn.g_00434	Pras.g_01518
OG0000589	Prbn.g_00435	Pras.g_01519
OG0000590	Prbn.g_00436	Pras.g_01520
OG0000591	Prbn.g_00437	Pras.g_01521
OG0000592	Prbn.g_00438	Pras.g_01522
OG0000593	Prbn.g_00439	Pras.g_01523
OG0000594	Prbn.g_00440	Pras.g_01524
OG0000595	Prbn.g_00441	Pras.g_01525
OG0000596	Prbn.g_00442	Pras.g_01526
OG0000597	Prbn.g_00446	Pras.g_01530
OG0000598	Prbn.g_00447	Pras.g_01531
OG0000599	Prbn.g_00448	Pras.g_01532
OG0000600	Prbn.g_00449	Pras.g_01533
OG0000601	Prbn.g_00450	Pras.g_01534
OG0000602	Prbn.g_00834	Pras.g_01535
OG0000603	Prbn.g_00835	Pras.g_01536
OG0000604	Prbn.g_00836	Pras.g_01537
OG0000605	Prbn.g_00837	Pras.g_01538
OG0000606	Prbn.g_00838	Pras.g_01539
OG0000607	Prbn.g_00840	Pras.g_01540
OG0000608	Prbn.g_00841	Pras.g_01541
OG0000609	Prbn.g_00843	Pras.g_01543
OG0000610	Prbn.g_00844	Pras.g_01544
OG0000611	Prbn.g_01594	Pras.g_01546
OG0000612	Prbn.g_01593	Pras.g_01547
OG0000613	Prbn.g_01591	Pras.g_01549
OG0000614	Prbn.g_01585	Pras.g_01555
OG0000615	Prbn.g_01584	Pras.g_01556
OG0000616	Prbn.g_01583	Pras.g_01557
OG0000617	Prbn.g_01580	Pras.g_01559
OG0000618	Prbn.g_01579	Pras.g_01560
OG0000619	Prbn.g_01578	Pras.g_01561
OG0000620	Prbn.g_01576	Pras.g_01563
OG0000621	Prbn.g_01575	Pras.g_01564
OG0000622	Prbn.g_01574	Pras.g_01565
OG0000623	Prbn.g_01573	Pras.g_01566
OG0000624	Prbn.g_01570	Pras.g_01568
OG0000625	Prbn.g_01569	Pras.g_01569
OG0000626	Prbn.g_01568	Pras.g_01570
OG0000627	Prbn.g_01565	Pras.g_01571
OG0000628	Prbn.g_01564	Pras.g_01572
OG0000629	Prbn.g_01563	Pras.g_01573
OG0000630	Prbn.g_01561	Pras.g_01575
OG0000631	Prbn.g_01559	Pras.g_01576
OG0000632	Prbn.g_00905	Pras.g_01580
OG0000633	Prbn.g_01635	Pras.g_01581
OG0000634	Prbn.g_01553	Pras.g_01607
OG0000635	Prbn.g_00857	Pras.g_01609
OG0000636	Prbn.g_00858	Pras.g_01610
OG0000637	Prbn.g_00860	Pras.g_01612
OG0000638	Prbn.g_00861	Pras.g_01613
OG0000639	Prbn.g_00862	Pras.g_01614
OG0000640	Prbn.g_00863	Pras.g_01615
OG0000641	Prbn.g_00864	Pras.g_01616
OG0000642	Prbn.g_01947	Pras.g_01617
OG0000643	Prbn.g_01948	Pras.g_01618
OG0000644	Prbn.g_01950	Pras.g_01620
OG0000645	Prbn.g_01952	Pras.g_01621
OG0000646	Prbn.g_01345	Pras.g_01622
OG0000647	Prbn.g_01346	Pras.g_01623
OG0000648	Prbn.g_01347	Pras.g_01624
OG0000649	Prbn.g_01348	Pras.g_01625
OG0000650	Prbn.g_01349	Pras.g_01626
OG0000651	Prbn.g_01350	Pras.g_01627
OG0000652	Prbn.g_01352	Pras.g_01629
OG0000653	Prbn.g_01134	Pras.g_01647
OG0000654	Prbn.g_01023	Pras.g_01649
OG0000655	Prbn.g_00477	Pras.g_01659
OG0000656	Prbn.g_01100	Pras.g_01664
OG0000657	Prbn.g_00468	Pras.g_01665
OG0000658	Prbn.g_00469	Pras.g_01666
OG0000659	Prbn.g_00470	Pras.g_01667
OG0000660	Prbn.g_00102	Pras.g_01679
OG0000661	Prbn.g_01451	Pras.g_01688
OG0000662	Prbn.g_01447	Pras.g_01690
OG0000663	Prbn.g_01445	Pras.g_01692
OG0000664	Prbn.g_01444	Pras.g_01693
OG0000665	Prbn.g_01443	Pras.g_01694
OG0000666	Prbn.g_00856	Pras.g_01695
OG0000667	Prbn.g_01551	Pras.g_01696
OG0000668	Prbn.g_01550	Pras.g_01697
OG0000669	Prbn.g_01549	Pras.g_01698
OG0000670	Prbn.g_01547	Pras.g_01700
OG0000671	Prbn.g_01546	Pras.g_01701
OG0000672	Prbn.g_01545	Pras.g_01702
OG0000673	Prbn.g_01544	Pras.g_01703
OG0000674	Prbn.g_01543	Pras.g_01704
OG0000675	Prbn.g_01542	Pras.g_01705
OG0000676	Prbn.g_01540	Pras.g_01707
OG0000677	Prbn.g_01538	Pras.g_01709
OG0000678	Prbn.g_01537	Pras.g_01710
OG0000679	Prbn.g_01536	Pras.g_01711
OG0000680	Prbn.g_01535	Pras.g_01712
OG0000681	Prbn.g_01534	Pras.g_01713
OG0000682	Prbn.g_01533	Pras.g_01714
OG0000683	Prbn.g_01532	Pras.g_01715
OG0000684	Prbn.g_01530	Pras.g_01716
OG0000685	Prbn.g_01529	Pras.g_01717
OG0000686	Prbn.g_01528	Pras.g_01718
OG0000687	Prbn.g_01527	Pras.g_01719
OG0000688	Prbn.g_01526	Pras.g_01720
OG0000689	Prbn.g_01525	Pras.g_01721
OG0000690	Prbn.g_01524	Pras.g_01722
OG0000691	Prbn.g_01522	Pras.g_01724
OG0000692	Prbn.g_01521	Pras.g_01725
OG0000693	Prbn.g_01520	Pras.g_01726
OG0000694	Prbn.g_01519	Pras.g_01727
OG0000695	Prbn.g_01518	Pras.g_01728
OG0000696	Prbn.g_01517	Pras.g_01729
OG0000697	Prbn.g_01515	Pras.g_01731
OG0000698	Prbn.g_01514	Pras.g_01732
OG0000699	Prbn.g_01510	Pras.g_01735
OG0000700	Prbn.g_01509	Pras.g_01736
OG0000701	Prbn.g_01507	Pras.g_01737
OG0000702	Prbn.g_01506	Pras.g_01738
OG0000703	Prbn.g_01505	Pras.g_01739
OG0000704	Prbn.g_01504	Pras.g_01740
OG0000705	Prbn.g_01502	Pras.g_01742
OG0000706	Prbn.g_01501	Pras.g_01743
OG0000707	Prbn.g_01500	Pras.g_01744
OG0000708	Prbn.g_01499	Pras.g_01745
OG0000709	Prbn.g_01498	Pras.g_01746
OG0000710	Prbn.g_01497	Pras.g_01747
OG0000711	Prbn.g_01496	Pras.g_01748
OG0000712	Prbn.g_01495	Pras.g_01749
OG0000713	Prbn.g_01494	Pras.g_01750
OG0000714	Prbn.g_01490	Pras.g_01752
OG0000715	Prbn.g_01489	Pras.g_01753
OG0000716	Prbn.g_01488	Pras.g_01754
OG0000717	Prbn.g_01487	Pras.g_01755
OG0000718	Prbn.g_01486	Pras.g_01756
OG0000719	Prbn.g_01484	Pras.g_01758
OG0000720	Prbn.g_01480	Pras.g_01760
OG0000721	Prbn.g_01479	Pras.g_01761
OG0000722	Prbn.g_01930	Pras.g_01788
OG0000723	Prbn.g_01925	Pras.g_01791
OG0000724	Prbn.g_01632	Pras.g_01792
OG0000725	Prbn.g_01630	Pras.g_01793
OG0000726	Prbn.g_01629	Pras.g_01794
OG0000727	Prbn.g_01627	Pras.g_01795
OG0000728	Prbn.g_01626	Pras.g_01796
OG0000729	Prbn.g_01624	Pras.g_01798
OG0000730	Prbn.g_01623	Pras.g_01799
OG0000731	Prbn.g_01621	Pras.g_01801
OG0000732	Prbn.g_01620	Pras.g_01802
OG0000733	Prbn.g_01619	Pras.g_01803
OG0000734	Prbn.g_01618	Pras.g_01804
OG0000735	Prbn.g_01617	Pras.g_01805
OG0000736	Prbn.g_01615	Pras.g_01807
OG0000737	Prbn.g_01614	Pras.g_01808
OG0000738	Prbn.g_01612	Pras.g_01810
OG0000739	Prbn.g_01611	Pras.g_01811
OG0000740	Prbn.g_01610	Pras.g_01812
OG0000741	Prbn.g_01608	Pras.g_01814
OG0000742	Prbn.g_01607	Pras.g_01815
OG0000743	Prbn.g_01603	Pras.g_01819
OG0000744	Prbn.g_01602	Pras.g_01820
OG0000745	Prbn.g_01600	Pras.g_01821
OG0000746	Prbn.g_01599	Pras.g_01822
OG0000747	Prbn.g_01598	Pras.g_01823
OG0000748	Prbn.g_01597	Pras.g_01824
OG0000749	Prbn.g_01596	Pras.g_01825
OG0000750	Prbn.g_01595	Pras.g_01826
OG0000751	Prbn.g_00848	Pras.g_01828
OG0000752	Prbn.g_00849	Pras.g_01829
OG0000753	Prbn.g_00850	Pras.g_01830
OG0000754	Prbn.g_00851	Pras.g_01831
OG0000755	Prbn.g_00853	Pras.g_01833
OG0000756	Prbn.g_00854	Pras.g_01834
OG0000757	Prbn.g_00855	Pras.g_01835
OG0000758	Prbn.g_01442	Pras.g_01836
OG0000759	Prbn.g_01441	Pras.g_01837
OG0000760	Prbn.g_01440	Pras.g_01838
OG0000761	Prbn.g_01439	Pras.g_01839
OG0000762	Prbn.g_01437	Pras.g_01841
OG0000763	Prbn.g_01436	Pras.g_01842
OG0000764	Prbn.g_01435	Pras.g_01843
OG0000765	Prbn.g_01434	Pras.g_01844
OG0000766	Prbn.g_01433	Pras.g_01845
OG0000767	Prbn.g_01432	Pras.g_01846
OG0000768	Prbn.g_01431	Pras.g_01847
OG0000769	Prbn.g_01430	Pras.g_01848
OG0000770	Prbn.g_01428	Pras.g_01849
OG0000771	Prbn.g_01427	Pras.g_01850
OG0000772	Prbn.g_01368	Pras.g_01851
OG0000773	Prbn.g_01425	Pras.g_01853
OG0000774	Prbn.g_01424	Pras.g_01854
OG0000775	Prbn.g_01423	Pras.g_01855
OG0000776	Prbn.g_01421	Pras.g_01856
OG0000777	Prbn.g_01420	Pras.g_01857
OG0000778	Prbn.g_01419	Pras.g_01858
OG0000779	Prbn.g_01417	Pras.g_01860
OG0000780	Prbn.g_01416	Pras.g_01861
OG0000781	Prbn.g_01415	Pras.g_01862
OG0000782	Prbn.g_01413	Pras.g_01864
OG0000783	Prbn.g_01412	Pras.g_01865
OG0000784	Prbn.g_01411	Pras.g_01866
OG0000785	Prbn.g_01410	Pras.g_01867
OG0000786	Prbn.g_01409	Pras.g_01868
OG0000787	Prbn.g_01407	Pras.g_01870
OG0000788	Prbn.g_01406	Pras.g_01871
OG0000789	Prbn.g_01405	Pras.g_01872
OG0000790	Prbn.g_01404	Pras.g_01873
OG0000791	Prbn.g_01403	Pras.g_01874
OG0000792	Prbn.g_01123	Pras.g_01875
OG0000793	Prbn.g_01401	Pras.g_01876
OG0000794	Prbn.g_01400	Pras.g_01877
OG0000795	Prbn.g_01399	Pras.g_01878
OG0000796	Prbn.g_01396	Pras.g_01881
OG0000797	Prbn.g_01395	Pras.g_01883
OG0000798	Prbn.g_01394	Pras.g_01884
OG0000799	Prbn.g_01393	Pras.g_01885
OG0000800	Prbn.g_01392	Pras.g_01886
OG0000801	Prbn.g_01391	Pras.g_01887
OG0000802	Prbn.g_01389	Pras.g_01889
OG0000803	Prbn.g_01388	Pras.g_01890
OG0000804	Prbn.g_01384	Pras.g_01903
OG0000805	Prbn.g_01382	Pras.g_01905
OG0000806	Prbn.g_01381	Pras.g_01906
OG0000807	Prbn.g_01380	Pras.g_01907
OG0000808	Prbn.g_01379	Pras.g_01908
OG0000809	Prbn.g_01373	Pras.g_01912
OG0000810	Prbn.g_01371	Pras.g_01913
OG0000811	Prbn.g_01370	Pras.g_01914
OG0000812	Prbn.g_01369	Pras.g_01915
OG0000813	Prbn.g_01366	Pras.g_01916
OG0000814	Prbn.g_01365	Pras.g_01917
OG0000815	Prbn.g_01364	Pras.g_01918
OG0000816	Prbn.g_01361	Pras.g_01920
OG0000817	Prbn.g_01460	Pras.g_01923
OG0000818	Prbn.g_01461	Pras.g_01924
OG0000819	Prbn.g_01463	Pras.g_01926
OG0000820	Prbn.g_01464	Pras.g_01927
OG0000821	Prbn.g_01465	Pras.g_01928
OG0000822	Prbn.g_01466	Pras.g_01929
OG0000823	Prbn.g_01469	Pras.g_01932
OG0000824	Prbn.g_01470	Pras.g_01933
OG0000825	Prbn.g_01472	Pras.g_01935
OG0000826	Prbn.g_01473	Pras.g_01936
OG0000827	Prbn.g_01474	Pras.g_01937
OG0000828	Prbn.g_01476	Pras.g_01939
OG0000829	Prbn.g_00692	Pras.g_01964
OG0000830	Prbn.g_01039	Pras.g_01973
OG0000831	Prbn.g_01141	Pras.g_01976
OG0000832	Prbn.g_00473	Pras.g_01977
OG0000833	Prbn.g_01106	Pras.g_01984
OG0000834	Prbn.g_01147	Pras.g_01988
OG0000835	Prbn.g_00111	Pras.g_01992
OG0000836	Prbn.g_01120	Pras.g_01994
OG0000837	Prbn.g_01239	Pras.g_00009
OG0000838	Prbn.g_01651	Pras.g_00024
OG0000839	Prbn.g_01652	Pras.g_00025
OG0000840	Prbn.g_01028	Pras.g_00030
OG0000841	Prbn.g_01167	Pras.g_00037
OG0000842	Prbn.g_01173	Pras.g_00041
OG0000843	Prbn.g_01175	Pras.g_00043
OG0000844	Prbn.g_01176	Pras.g_00044
OG0000845	Prbn.g_01177	Pras.g_00045
OG0000846	Prbn.g_01178	Pras.g_00046
OG0000847	Prbn.g_01179	Pras.g_00047
OG0000848	Prbn.g_01180	Pras.g_00048
OG0000849	Prbn.g_01181	Pras.g_00049
OG0000850	Prbn.g_01182	Pras.g_00050
OG0000851	Prbn.g_01185	Pras.g_00052
OG0000852	Prbn.g_01188	Pras.g_00055
OG0000853	Prbn.g_01190	Pras.g_00057
OG0000854	Prbn.g_01191	Pras.g_00058
OG0000855	Prbn.g_01192	Pras.g_00059
OG0000856	Prbn.g_01193	Pras.g_00060
OG0000857	Prbn.g_01194	Pras.g_00061
OG0000858	Prbn.g_01197	Pras.g_00063
OG0000859	Prbn.g_01198	Pras.g_00064
OG0000860	Prbn.g_01199	Pras.g_00065
OG0000861	Prbn.g_01200	Pras.g_00066
OG0000862	Prbn.g_01201	Pras.g_00067
OG0000863	Prbn.g_01203	Pras.g_00068
OG0000864	Prbn.g_01204	Pras.g_00069
OG0000865	Prbn.g_01205	Pras.g_00070
OG0000866	Prbn.g_01206	Pras.g_00071
OG0000867	Prbn.g_01208	Pras.g_00074
OG0000868	Prbn.g_01210	Pras.g_00076
OG0000869	Prbn.g_01211	Pras.g_00077
OG0000870	Prbn.g_00387	Pras.g_00078
OG0000871	Prbn.g_00388	Pras.g_00079
OG0000872	Prbn.g_00390	Pras.g_00080
OG0000873	Prbn.g_00391	Pras.g_00081
OG0000874	Prbn.g_00392	Pras.g_00082
OG0000875	Prbn.g_00394	Pras.g_00083
OG0000876	Prbn.g_00396	Pras.g_00085
OG0000877	Prbn.g_00397	Pras.g_00086
OG0000878	Prbn.g_00398	Pras.g_00087
OG0000879	Prbn.g_00399	Pras.g_00088
OG0000880	Prbn.g_00400	Pras.g_00089
OG0000881	Prbn.g_00401	Pras.g_00090
OG0000882	Prbn.g_00402	Pras.g_00091
OG0000883	Prbn.g_00403	Pras.g_00092
OG0000884	Prbn.g_00404	Pras.g_00093
OG0000885	Prbn.g_00405	Pras.g_00094
OG0000886	Prbn.g_00406	Pras.g_00095
OG0000887	Prbn.g_00407	Pras.g_00097
OG0000888	Prbn.g_00408	Pras.g_00098
OG0000889	Prbn.g_00409	Pras.g_00099
OG0000890	Prbn.g_00410	Pras.g_00100
OG0000891	Prbn.g_00411	Pras.g_00101
OG0000892	Prbn.g_00412	Pras.g_00102
OG0000893	Prbn.g_00413	Pras.g_00103
OG0000894	Prbn.g_00414	Pras.g_00105
OG0000895	Prbn.g_00415	Pras.g_00106
OG0000896	Prbn.g_00417	Pras.g_00108
OG0000897	Prbn.g_00418	Pras.g_00109
OG0000898	Prbn.g_00419	Pras.g_00110
OG0000899	Prbn.g_00420	Pras.g_00111
OG0000900	Prbn.g_00483	Pras.g_00113
OG0000901	Prbn.g_01671	Pras.g_00178
OG0000902	Prbn.g_01095	Pras.g_00197
OG0000903	Prbn.g_01094	Pras.g_00198
OG0000904	Prbn.g_01093	Pras.g_00199
OG0000905	Prbn.g_01092	Pras.g_00200
OG0000906	Prbn.g_01091	Pras.g_00201
OG0000907	Prbn.g_01089	Pras.g_00204
OG0000908	Prbn.g_01088	Pras.g_00205
OG0000909	Prbn.g_01087	Pras.g_00206
OG0000910	Prbn.g_01086	Pras.g_00207
OG0000911	Prbn.g_01085	Pras.g_00208
OG0000912	Prbn.g_01082	Pras.g_00211
OG0000913	Prbn.g_01081	Pras.g_00212
OG0000914	Prbn.g_01080	Pras.g_00213
OG0000915	Prbn.g_01077	Pras.g_00214
OG0000916	Prbn.g_01076	Pras.g_00216
OG0000917	Prbn.g_01075	Pras.g_00217
OG0000918	Prbn.g_01074	Pras.g_00218
OG0000919	Prbn.g_01073	Pras.g_00219
OG0000920	Prbn.g_01072	Pras.g_00220
OG0000921	Prbn.g_01069	Pras.g_00223
OG0000922	Prbn.g_01068	Pras.g_00224
OG0000923	Prbn.g_01216	Pras.g_00232
OG0000924	Prbn.g_01215	Pras.g_00233
OG0000925	Prbn.g_01060	Pras.g_00236
OG0000926	Prbn.g_00615	Pras.g_00237
OG0000927	Prbn.g_01124	Pras.g_00238
OG0000928	Prbn.g_00883	Pras.g_00240
OG0000929	Prbn.g_01146	Pras.g_00242
OG0000930	Prbn.g_01164	Pras.g_00244
OG0000931	Prbn.g_01482	Pras.g_00245
OG0000932	Prbn.g_01127	Pras.g_00248
OG0000933	Prbn.g_01242	Pras.g_00252
OG0000934	Prbn.g_00153	Pras.g_00253
OG0000935	Prbn.g_00154	Pras.g_00254
OG0000936	Prbn.g_00155	Pras.g_00255
OG0000937	Prbn.g_00156	Pras.g_00256
OG0000938	Prbn.g_00157	Pras.g_00257
OG0000939	Prbn.g_00158	Pras.g_00258
OG0000940	Prbn.g_00159	Pras.g_00259
OG0000941	Prbn.g_00160	Pras.g_00260
OG0000942	Prbn.g_00161	Pras.g_00261
OG0000943	Prbn.g_00162	Pras.g_00262
OG0000944	Prbn.g_00163	Pras.g_00263
OG0000945	Prbn.g_00164	Pras.g_00264
OG0000946	Prbn.g_00165	Pras.g_00265
OG0000947	Prbn.g_00166	Pras.g_00266
OG0000948	Prbn.g_00167	Pras.g_00267
OG0000949	Prbn.g_00168	Pras.g_00268
OG0000950	Prbn.g_01014	Pras.g_00289
OG0000951	Prbn.g_00195	Pras.g_00332
OG0000952	Prbn.g_00196	Pras.g_00333
OG0000953	Prbn.g_00197	Pras.g_00334
OG0000954	Prbn.g_00198	Pras.g_00335
OG0000955	Prbn.g_00199	Pras.g_00336
OG0000956	Prbn.g_00201	Pras.g_00338
OG0000957	Prbn.g_00202	Pras.g_00339
OG0000958	Prbn.g_00203	Pras.g_00340
OG0000959	Prbn.g_00204	Pras.g_00341
OG0000960	Prbn.g_00205	Pras.g_00342
OG0000961	Prbn.g_00206	Pras.g_00343
OG0000962	Prbn.g_00207	Pras.g_00344
OG0000963	Prbn.g_00208	Pras.g_00345
OG0000964	Prbn.g_00209	Pras.g_00346
OG0000965	Prbn.g_00210	Pras.g_00348
OG0000966	Prbn.g_00211	Pras.g_00349
OG0000967	Prbn.g_00214	Pras.g_00352
OG0000968	Prbn.g_00215	Pras.g_00353
OG0000969	Prbn.g_00216	Pras.g_00354
OG0000970	Prbn.g_00217	Pras.g_00355
OG0000971	Prbn.g_00218	Pras.g_00356
OG0000972	Prbn.g_00219	Pras.g_00357
OG0000973	Prbn.g_00221	Pras.g_00359
OG0000974	Prbn.g_00222	Pras.g_00360
OG0000975	Prbn.g_00223	Pras.g_00361
OG0000976	Prbn.g_00224	Pras.g_00362
OG0000977	Prbn.g_00225	Pras.g_00363
OG0000978	Prbn.g_00226	Pras.g_00364
OG0000979	Prbn.g_00227	Pras.g_00365
OG0000980	Prbn.g_00228	Pras.g_00366
OG0000981	Prbn.g_00229	Pras.g_00367
OG0000982	Prbn.g_00230	Pras.g_00368
OG0000983	Prbn.g_00231	Pras.g_00369
OG0000984	Prbn.g_00235	Pras.g_00373
OG0000985	Prbn.g_00236	Pras.g_00374
OG0000986	Prbn.g_00237	Pras.g_00375
OG0000987	Prbn.g_00239	Pras.g_00377
OG0000988	Prbn.g_00240	Pras.g_00378
OG0000989	Prbn.g_00241	Pras.g_00379
OG0000990	Prbn.g_00242	Pras.g_00380
OG0000991	Prbn.g_00243	Pras.g_00381
OG0000992	Prbn.g_00244	Pras.g_00382
OG0000993	Prbn.g_00245	Pras.g_00384
OG0000994	Prbn.g_00246	Pras.g_00385
OG0000995	Prbn.g_00247	Pras.g_00386
OG0000996	Prbn.g_00248	Pras.g_00387
OG0000997	Prbn.g_00250	Pras.g_00389
OG0000998	Prbn.g_00256	Pras.g_00392
OG0000999	Prbn.g_00258	Pras.g_00394
OG0001000	Prbn.g_00260	Pras.g_00395
OG0001001	Prbn.g_00262	Pras.g_00396
OG0001002	Prbn.g_00264	Pras.g_00399
OG0001003	Prbn.g_00265	Pras.g_00400
OG0001004	Prbn.g_00266	Pras.g_00401
OG0001005	Prbn.g_00267	Pras.g_00402
OG0001006	Prbn.g_00269	Pras.g_00405
OG0001007	Prbn.g_00270	Pras.g_00406
OG0001008	Prbn.g_00271	Pras.g_00407
OG0001009	Prbn.g_00272	Pras.g_00408
OG0001010	Prbn.g_00273	Pras.g_00409
OG0001011	Prbn.g_00274	Pras.g_00410
OG0001012	Prbn.g_00275	Pras.g_00411
OG0001013	Prbn.g_00276	Pras.g_00412
OG0001014	Prbn.g_00277	Pras.g_00413
OG0001015	Prbn.g_00278	Pras.g_00414
OG0001016	Prbn.g_00279	Pras.g_00415
OG0001017	Prbn.g_00280	Pras.g_00416
OG0001018	Prbn.g_00281	Pras.g_00417
OG0001019	Prbn.g_00282	Pras.g_00418
OG0001020	Prbn.g_00283	Pras.g_00419
OG0001021	Prbn.g_00284	Pras.g_00420
OG0001022	Prbn.g_00285	Pras.g_00421
OG0001023	Prbn.g_00286	Pras.g_00422
OG0001024	Prbn.g_00288	Pras.g_00424
OG0001025	Prbn.g_00289	Pras.g_00425
OG0001026	Prbn.g_00904	Pras.g_00426
OG0001027	Prbn.g_00903	Pras.g_00427
OG0001028	Prbn.g_00900	Pras.g_00428
OG0001029	Prbn.g_00899	Pras.g_00429
OG0001030	Prbn.g_00896	Pras.g_00432
OG0001031	Prbn.g_00895	Pras.g_00433
OG0001032	Prbn.g_01688	Pras.g_00441
OG0001033	Prbn.g_00486	Pras.g_00448
OG0001034	Prbn.g_01531	Pras.g_00473
OG0001035	Prbn.g_01738	Pras.g_00544
OG0001036	Prbn.g_01739	Pras.g_00545
OG0001037	Prbn.g_01746	Pras.g_00551
OG0001038	Prbn.g_01747	Pras.g_00552
OG0001039	Prbn.g_01748	Pras.g_00553
OG0001040	Prbn.g_01749	Pras.g_00554
OG0001041	Prbn.g_01751	Pras.g_00556
OG0001042	Prbn.g_01752	Pras.g_00557
OG0001043	Prbn.g_01753	Pras.g_00558
OG0001044	Prbn.g_01754	Pras.g_00559
OG0001045	Prbn.g_01755	Pras.g_00560
OG0001046	Prbn.g_01757	Pras.g_00561
OG0001047	Prbn.g_01758	Pras.g_00562
OG0001048	Prbn.g_01759	Pras.g_00564
OG0001049	Prbn.g_01760	Pras.g_00565
OG0001050	Prbn.g_01761	Pras.g_00566
OG0001051	Prbn.g_01762	Pras.g_00567
OG0001052	Prbn.g_01763	Pras.g_00568
OG0001053	Prbn.g_01764	Pras.g_00569
OG0001054	Prbn.g_01765	Pras.g_00570
OG0001055	Prbn.g_01766	Pras.g_00571
OG0001056	Prbn.g_01767	Pras.g_00572
OG0001057	Prbn.g_01770	Pras.g_00574
OG0001058	Prbn.g_01771	Pras.g_00575
OG0001059	Prbn.g_01772	Pras.g_00576
OG0001060	Prbn.g_01773	Pras.g_00577
OG0001061	Prbn.g_01774	Pras.g_00578
OG0001062	Prbn.g_01775	Pras.g_00579
OG0001063	Prbn.g_01776	Pras.g_00580
OG0001064	Prbn.g_01777	Pras.g_00581
OG0001065	Prbn.g_01778	Pras.g_00582
OG0001066	Prbn.g_01779	Pras.g_00583
OG0001067	Prbn.g_01780	Pras.g_00584
OG0001068	Prbn.g_01781	Pras.g_00585
OG0001069	Prbn.g_01784	Pras.g_00588
OG0001070	Prbn.g_01786	Pras.g_00590
OG0001071	Prbn.g_01787	Pras.g_00591
OG0001072	Prbn.g_01788	Pras.g_00592
OG0001073	Prbn.g_01789	Pras.g_00593
OG0001074	Prbn.g_01790	Pras.g_00594
OG0001075	Prbn.g_01792	Pras.g_00596
OG0001076	Prbn.g_01794	Pras.g_00598
OG0001077	Prbn.g_01795	Pras.g_00599
OG0001078	Prbn.g_01796	Pras.g_00600
OG0001079	Prbn.g_01797	Pras.g_00601
OG0001080	Prbn.g_01798	Pras.g_00602
OG0001081	Prbn.g_01799	Pras.g_00603
OG0001082	Prbn.g_01800	Pras.g_00604
OG0001083	Prbn.g_01801	Pras.g_00605
OG0001084	Prbn.g_01802	Pras.g_00606
OG0001085	Prbn.g_01803	Pras.g_00607
OG0001086	Prbn.g_01809	Pras.g_00613
OG0001087	Prbn.g_01811	Pras.g_00614
OG0001088	Prbn.g_01812	Pras.g_00615
OG0001089	Prbn.g_01815	Pras.g_00617
OG0001090	Prbn.g_01816	Pras.g_00618
OG0001091	Prbn.g_01817	Pras.g_00619
OG0001092	Prbn.g_01818	Pras.g_00620
OG0001093	Prbn.g_01819	Pras.g_00621
OG0001094	Prbn.g_01820	Pras.g_00622
OG0001095	Prbn.g_01821	Pras.g_00623
OG0001096	Prbn.g_01822	Pras.g_00624
OG0001097	Prbn.g_01823	Pras.g_00625
OG0001098	Prbn.g_01824	Pras.g_00626
OG0001099	Prbn.g_01825	Pras.g_00627
OG0001100	Prbn.g_01826	Pras.g_00628
OG0001101	Prbn.g_01827	Pras.g_00629
OG0001102	Prbn.g_01831	Pras.g_00632
OG0001103	Prbn.g_01832	Pras.g_00633
OG0001104	Prbn.g_01835	Pras.g_00634
OG0001105	Prbn.g_01834	Pras.g_00636
OG0001106	Prbn.g_01830	Pras.g_00638
OG0001107	Prbn.g_01829	Pras.g_00639
OG0001108	Prbn.g_01828	Pras.g_00640
OG0001109	Prbn.g_01838	Pras.g_00645
OG0001110	Prbn.g_01840	Pras.g_00647
OG0001111	Prbn.g_01841	Pras.g_00648
OG0001112	Prbn.g_01842	Pras.g_00649
OG0001113	Prbn.g_01843	Pras.g_00650
OG0001114	Prbn.g_01844	Pras.g_00651
OG0001115	Prbn.g_01845	Pras.g_00652
OG0001116	Prbn.g_01846	Pras.g_00653
OG0001117	Prbn.g_01847	Pras.g_00654
OG0001118	Prbn.g_01848	Pras.g_00655
