Orthogroup	Prbn	Prbf
OG0000519	Prbn.g_00554	Prbf.g_01843
OG0000520	Prbn.g_00552	Prbf.g_01845
OG0000521	Prbn.g_00551	Prbf.g_01846
OG0000522	Prbn.g_00550	Prbf.g_01847
OG0000523	Prbn.g_00549	Prbf.g_01848
OG0000524	Prbn.g_00548	Prbf.g_01849
OG0000525	Prbn.g_00547	Prbf.g_01850
OG0000526	Prbn.g_00546	Prbf.g_01851
OG0000527	Prbn.g_00545	Prbf.g_01852
OG0000528	Prbn.g_00544	Prbf.g_01853
OG0000529	Prbn.g_00543	Prbf.g_01854
OG0000530	Prbn.g_00542	Prbf.g_01855
OG0000531	Prbn.g_00541	Prbf.g_01856
OG0000532	Prbn.g_00540	Prbf.g_01857
OG0000533	Prbn.g_00538	Prbf.g_01859
OG0000534	Prbn.g_00537	Prbf.g_01860
OG0000535	Prbn.g_00536	Prbf.g_01861
OG0000536	Prbn.g_00535	Prbf.g_01862
OG0000537	Prbn.g_00534	Prbf.g_01863
OG0000538	Prbn.g_00533	Prbf.g_01864
OG0000539	Prbn.g_00529	Prbf.g_01868
OG0000540	Prbn.g_00528	Prbf.g_01869
OG0000541	Prbn.g_00527	Prbf.g_01870
OG0000542	Prbn.g_00524	Prbf.g_01873
OG0000543	Prbn.g_00523	Prbf.g_01874
OG0000544	Prbn.g_00522	Prbf.g_01875
OG0000545	Prbn.g_00521	Prbf.g_01876
OG0000546	Prbn.g_00520	Prbf.g_01877
OG0000547	Prbn.g_00519	Prbf.g_01878
OG0000548	Prbn.g_00518	Prbf.g_01879
OG0000549	Prbn.g_00516	Prbf.g_01881
OG0000550	Prbn.g_00515	Prbf.g_01882
OG0000551	Prbn.g_00514	Prbf.g_01883
OG0000552	Prbn.g_00513	Prbf.g_01884
OG0000553	Prbn.g_00512	Prbf.g_01885
OG0000554	Prbn.g_00511	Prbf.g_01886
OG0000555	Prbn.g_00509	Prbf.g_01888
OG0000556	Prbn.g_00508	Prbf.g_01889
OG0000557	Prbn.g_00507	Prbf.g_01890
OG0000558	Prbn.g_00506	Prbf.g_01891
OG0000559	Prbn.g_00505	Prbf.g_01892
OG0000560	Prbn.g_00504	Prbf.g_01893
OG0000561	Prbn.g_00503	Prbf.g_01894
OG0000562	Prbn.g_00502	Prbf.g_01895
OG0000563	Prbn.g_00501	Prbf.g_01896
OG0000564	Prbn.g_00500	Prbf.g_01897
OG0000565	Prbn.g_00499	Prbf.g_01898
OG0000566	Prbn.g_00498	Prbf.g_01899
OG0000567	Prbn.g_00497	Prbf.g_01900
OG0000568	Prbn.g_00496	Prbf.g_01901
OG0000569	Prbn.g_00494	Prbf.g_01903
OG0000570	Prbn.g_00493	Prbf.g_01904
OG0000571	Prbn.g_00491	Prbf.g_01906
OG0000572	Prbn.g_00489	Prbf.g_01908
OG0000573	Prbn.g_00488	Prbf.g_01909
OG0000574	Prbn.g_00487	Prbf.g_01910
OG0000575	Prbn.g_00485	Prbf.g_01912
OG0000576	Prbn.g_00484	Prbf.g_01913
OG0000577	Prbn.g_00421	Prbf.g_00977
OG0000578	Prbn.g_00422	Prbf.g_00978
OG0000579	Prbn.g_00423	Prbf.g_00979
OG0000580	Prbn.g_00424	Prbf.g_00980
OG0000581	Prbn.g_00425	Prbf.g_00981
OG0000582	Prbn.g_00426	Prbf.g_00982
OG0000583	Prbn.g_00427	Prbf.g_00983
OG0000584	Prbn.g_00429	Prbf.g_00985
OG0000585	Prbn.g_00430	Prbf.g_00986
OG0000586	Prbn.g_00432	Prbf.g_00988
OG0000587	Prbn.g_00433	Prbf.g_00989
OG0000588	Prbn.g_00434	Prbf.g_00990
OG0000589	Prbn.g_00435	Prbf.g_00991
OG0000590	Prbn.g_00436	Prbf.g_00992
OG0000591	Prbn.g_00437	Prbf.g_00993
OG0000592	Prbn.g_00438	Prbf.g_00994
OG0000593	Prbn.g_00439	Prbf.g_00995
OG0000594	Prbn.g_00440	Prbf.g_00996
OG0000595	Prbn.g_00441	Prbf.g_00997
OG0000596	Prbn.g_00442	Prbf.g_00998
OG0000597	Prbn.g_00446	Prbf.g_01002
OG0000598	Prbn.g_00447	Prbf.g_01003
OG0000599	Prbn.g_00448	Prbf.g_01004
OG0000600	Prbn.g_00449	Prbf.g_01005
OG0000601	Prbn.g_00450	Prbf.g_01006
OG0000602	Prbn.g_00834	Prbf.g_01007
OG0000603	Prbn.g_00835	Prbf.g_01008
OG0000604	Prbn.g_00836	Prbf.g_01009
OG0000605	Prbn.g_00837	Prbf.g_01010
OG0000606	Prbn.g_00838	Prbf.g_01011
OG0000607	Prbn.g_00840	Prbf.g_01013
OG0000608	Prbn.g_00841	Prbf.g_01014
OG0000609	Prbn.g_00843	Prbf.g_01016
OG0000610	Prbn.g_00844	Prbf.g_01017
OG0000611	Prbn.g_01594	Prbf.g_01293
OG0000612	Prbn.g_01593	Prbf.g_01292
OG0000613	Prbn.g_01591	Prbf.g_01290
OG0000614	Prbn.g_01585	Prbf.g_01284
OG0000615	Prbn.g_01584	Prbf.g_01283
OG0000616	Prbn.g_01583	Prbf.g_01282
OG0000617	Prbn.g_01580	Prbf.g_01279
OG0000618	Prbn.g_01579	Prbf.g_01278
OG0000619	Prbn.g_01578	Prbf.g_01277
OG0000620	Prbn.g_01576	Prbf.g_01275
OG0000621	Prbn.g_01575	Prbf.g_01274
OG0000622	Prbn.g_01574	Prbf.g_01273
OG0000623	Prbn.g_01573	Prbf.g_01272
OG0000624	Prbn.g_01570	Prbf.g_01269
OG0000625	Prbn.g_01569	Prbf.g_01268
OG0000626	Prbn.g_01568	Prbf.g_01267
OG0000627	Prbn.g_01565	Prbf.g_01264
OG0000628	Prbn.g_01564	Prbf.g_01263
OG0000629	Prbn.g_01563	Prbf.g_01262
OG0000630	Prbn.g_01561	Prbf.g_01260
OG0000631	Prbn.g_01559	Prbf.g_01258
OG0000632	Prbn.g_00905	Prbf.g_00404
OG0000633	Prbn.g_01635	Prbf.g_01334
OG0000634	Prbn.g_01553	Prbf.g_01252
OG0000635	Prbn.g_00857	Prbf.g_01030
OG0000636	Prbn.g_00858	Prbf.g_01031
OG0000637	Prbn.g_00860	Prbf.g_01033
OG0000638	Prbn.g_00861	Prbf.g_01034
OG0000639	Prbn.g_00862	Prbf.g_01035
OG0000640	Prbn.g_00863	Prbf.g_01036
OG0000641	Prbn.g_00864	Prbf.g_01037
OG0000642	Prbn.g_01947	Prbf.g_01038
OG0000643	Prbn.g_01948	Prbf.g_01039
OG0000644	Prbn.g_01950	Prbf.g_01041
OG0000645	Prbn.g_01952	Prbf.g_01043
OG0000646	Prbn.g_01345	Prbf.g_01044
OG0000647	Prbn.g_01346	Prbf.g_01045
OG0000648	Prbn.g_01347	Prbf.g_01046
OG0000649	Prbn.g_01348	Prbf.g_01047
OG0000650	Prbn.g_01349	Prbf.g_01048
OG0000651	Prbn.g_01350	Prbf.g_01049
OG0000652	Prbn.g_01352	Prbf.g_01051
OG0000653	Prbn.g_01134	Prbf.g_00863
OG0000654	Prbn.g_01023	Prbf.g_00280
OG0000655	Prbn.g_00477	Prbf.g_01920
OG0000656	Prbn.g_01100	Prbf.g_00042
OG0000657	Prbn.g_00468	Prbf.g_01929
OG0000658	Prbn.g_00469	Prbf.g_01928
OG0000659	Prbn.g_00470	Prbf.g_01927
OG0000660	Prbn.g_00102	Prbf.g_01675
OG0000661	Prbn.g_01451	Prbf.g_01150
OG0000662	Prbn.g_01447	Prbf.g_01146
OG0000663	Prbn.g_01445	Prbf.g_01144
OG0000664	Prbn.g_01444	Prbf.g_01143
OG0000665	Prbn.g_01443	Prbf.g_01142
OG0000666	Prbn.g_00856	Prbf.g_01029
OG0000667	Prbn.g_01551	Prbf.g_01250
OG0000668	Prbn.g_01550	Prbf.g_01249
OG0000669	Prbn.g_01549	Prbf.g_01248
OG0000670	Prbn.g_01547	Prbf.g_01246
OG0000671	Prbn.g_01546	Prbf.g_01245
OG0000672	Prbn.g_01545	Prbf.g_01244
OG0000673	Prbn.g_01544	Prbf.g_01243
OG0000674	Prbn.g_01543	Prbf.g_01242
OG0000675	Prbn.g_01542	Prbf.g_01241
OG0000676	Prbn.g_01540	Prbf.g_01239
OG0000677	Prbn.g_01538	Prbf.g_01237
OG0000678	Prbn.g_01537	Prbf.g_01236
OG0000679	Prbn.g_01536	Prbf.g_01235
OG0000680	Prbn.g_01535	Prbf.g_01234
OG0000681	Prbn.g_01534	Prbf.g_01233
OG0000682	Prbn.g_01533	Prbf.g_01232
OG0000683	Prbn.g_01532	Prbf.g_01231
OG0000684	Prbn.g_01530	Prbf.g_01229
OG0000685	Prbn.g_01529	Prbf.g_01228
OG0000686	Prbn.g_01528	Prbf.g_01227
OG0000687	Prbn.g_01527	Prbf.g_01226
OG0000688	Prbn.g_01526	Prbf.g_01225
OG0000689	Prbn.g_01525	Prbf.g_01224
OG0000690	Prbn.g_01524	Prbf.g_01223
OG0000691	Prbn.g_01522	Prbf.g_01221
OG0000692	Prbn.g_01521	Prbf.g_01220
OG0000693	Prbn.g_01520	Prbf.g_01219
OG0000694	Prbn.g_01519	Prbf.g_01218
OG0000695	Prbn.g_01518	Prbf.g_01217
OG0000696	Prbn.g_01517	Prbf.g_01216
OG0000697	Prbn.g_01515	Prbf.g_01214
OG0000698	Prbn.g_01514	Prbf.g_01213
OG0000699	Prbn.g_01510	Prbf.g_01209
OG0000700	Prbn.g_01509	Prbf.g_01208
OG0000701	Prbn.g_01507	Prbf.g_01206
OG0000702	Prbn.g_01506	Prbf.g_01205
OG0000703	Prbn.g_01505	Prbf.g_01204
OG0000704	Prbn.g_01504	Prbf.g_01203
OG0000705	Prbn.g_01502	Prbf.g_01201
OG0000706	Prbn.g_01501	Prbf.g_01200
OG0000707	Prbn.g_01500	Prbf.g_01199
OG0000708	Prbn.g_01499	Prbf.g_01198
OG0000709	Prbn.g_01498	Prbf.g_01197
OG0000710	Prbn.g_01497	Prbf.g_01196
OG0000711	Prbn.g_01496	Prbf.g_01195
OG0000712	Prbn.g_01495	Prbf.g_01194
OG0000713	Prbn.g_01494	Prbf.g_01193
OG0000714	Prbn.g_01490	Prbf.g_01189
OG0000715	Prbn.g_01489	Prbf.g_01188
OG0000716	Prbn.g_01488	Prbf.g_01187
OG0000717	Prbn.g_01487	Prbf.g_01186
OG0000718	Prbn.g_01486	Prbf.g_01185
OG0000719	Prbn.g_01484	Prbf.g_01183
OG0000720	Prbn.g_01480	Prbf.g_01179
OG0000721	Prbn.g_01479	Prbf.g_01178
OG0000722	Prbn.g_01930	Prbf.g_00838
OG0000723	Prbn.g_01925	Prbf.g_00833
OG0000724	Prbn.g_01632	Prbf.g_01331
OG0000725	Prbn.g_01630	Prbf.g_01329
OG0000726	Prbn.g_01629	Prbf.g_01328
OG0000727	Prbn.g_01627	Prbf.g_01326
OG0000728	Prbn.g_01626	Prbf.g_01325
OG0000729	Prbn.g_01624	Prbf.g_01323
OG0000730	Prbn.g_01623	Prbf.g_01322
OG0000731	Prbn.g_01621	Prbf.g_01320
OG0000732	Prbn.g_01620	Prbf.g_01319
OG0000733	Prbn.g_01619	Prbf.g_01318
OG0000734	Prbn.g_01618	Prbf.g_01317
OG0000735	Prbn.g_01617	Prbf.g_01316
OG0000736	Prbn.g_01615	Prbf.g_01314
OG0000737	Prbn.g_01614	Prbf.g_01313
OG0000738	Prbn.g_01612	Prbf.g_01311
OG0000739	Prbn.g_01611	Prbf.g_01310
OG0000740	Prbn.g_01610	Prbf.g_01309
OG0000741	Prbn.g_01608	Prbf.g_01307
OG0000742	Prbn.g_01607	Prbf.g_01306
OG0000743	Prbn.g_01603	Prbf.g_01302
OG0000744	Prbn.g_01602	Prbf.g_01301
OG0000745	Prbn.g_01600	Prbf.g_01299
OG0000746	Prbn.g_01599	Prbf.g_01298
OG0000747	Prbn.g_01598	Prbf.g_01297
OG0000748	Prbn.g_01597	Prbf.g_01296
OG0000749	Prbn.g_01596	Prbf.g_01295
OG0000750	Prbn.g_01595	Prbf.g_01294
OG0000751	Prbn.g_00848	Prbf.g_01021
OG0000752	Prbn.g_00849	Prbf.g_01022
OG0000753	Prbn.g_00850	Prbf.g_01023
OG0000754	Prbn.g_00851	Prbf.g_01024
OG0000755	Prbn.g_00853	Prbf.g_01026
OG0000756	Prbn.g_00854	Prbf.g_01027
OG0000757	Prbn.g_00855	Prbf.g_01028
OG0000758	Prbn.g_01442	Prbf.g_01141
OG0000759	Prbn.g_01441	Prbf.g_01140
OG0000760	Prbn.g_01440	Prbf.g_01139
OG0000761	Prbn.g_01439	Prbf.g_01138
OG0000762	Prbn.g_01437	Prbf.g_01136
OG0000763	Prbn.g_01436	Prbf.g_01135
OG0000764	Prbn.g_01435	Prbf.g_01134
OG0000765	Prbn.g_01434	Prbf.g_01133
OG0000766	Prbn.g_01433	Prbf.g_01132
OG0000767	Prbn.g_01432	Prbf.g_01131
OG0000768	Prbn.g_01431	Prbf.g_01130
OG0000769	Prbn.g_01430	Prbf.g_01129
OG0000770	Prbn.g_01428	Prbf.g_01127
OG0000771	Prbn.g_01427	Prbf.g_01126
OG0000772	Prbn.g_01368	Prbf.g_01067
OG0000773	Prbn.g_01425	Prbf.g_01124
OG0000774	Prbn.g_01424	Prbf.g_01123
OG0000775	Prbn.g_01423	Prbf.g_01122
OG0000776	Prbn.g_01421	Prbf.g_01120
OG0000777	Prbn.g_01420	Prbf.g_01119
OG0000778	Prbn.g_01419	Prbf.g_01118
OG0000779	Prbn.g_01417	Prbf.g_01116
OG0000780	Prbn.g_01416	Prbf.g_01115
OG0000781	Prbn.g_01415	Prbf.g_01114
OG0000782	Prbn.g_01413	Prbf.g_01112
OG0000783	Prbn.g_01412	Prbf.g_01111
OG0000784	Prbn.g_01411	Prbf.g_01110
OG0000785	Prbn.g_01410	Prbf.g_01109
OG0000786	Prbn.g_01409	Prbf.g_01108
OG0000787	Prbn.g_01407	Prbf.g_01106
OG0000788	Prbn.g_01406	Prbf.g_01105
OG0000789	Prbn.g_01405	Prbf.g_01104
OG0000790	Prbn.g_01404	Prbf.g_01103
OG0000791	Prbn.g_01403	Prbf.g_01102
OG0000792	Prbn.g_01123	Prbf.g_00065
OG0000793	Prbn.g_01401	Prbf.g_01100
OG0000794	Prbn.g_01400	Prbf.g_01099
OG0000795	Prbn.g_01399	Prbf.g_01098
OG0000796	Prbn.g_01396	Prbf.g_01095
OG0000797	Prbn.g_01395	Prbf.g_01094
OG0000798	Prbn.g_01394	Prbf.g_01093
OG0000799	Prbn.g_01393	Prbf.g_01092
OG0000800	Prbn.g_01392	Prbf.g_01091
OG0000801	Prbn.g_01391	Prbf.g_01090
OG0000802	Prbn.g_01389	Prbf.g_01088
OG0000803	Prbn.g_01388	Prbf.g_01087
OG0000804	Prbn.g_01384	Prbf.g_01083
OG0000805	Prbn.g_01382	Prbf.g_01081
OG0000806	Prbn.g_01381	Prbf.g_01080
OG0000807	Prbn.g_01380	Prbf.g_01079
OG0000808	Prbn.g_01379	Prbf.g_01078
OG0000809	Prbn.g_01373	Prbf.g_01072
OG0000810	Prbn.g_01371	Prbf.g_01070
OG0000811	Prbn.g_01370	Prbf.g_01069
OG0000812	Prbn.g_01369	Prbf.g_01068
OG0000813	Prbn.g_01366	Prbf.g_01065
OG0000814	Prbn.g_01365	Prbf.g_01064
OG0000815	Prbn.g_01364	Prbf.g_01063
OG0000816	Prbn.g_01361	Prbf.g_01060
OG0000817	Prbn.g_01460	Prbf.g_01159
OG0000818	Prbn.g_01461	Prbf.g_01160
OG0000819	Prbn.g_01463	Prbf.g_01162
OG0000820	Prbn.g_01464	Prbf.g_01163
OG0000821	Prbn.g_01465	Prbf.g_01164
OG0000822	Prbn.g_01466	Prbf.g_01165
OG0000823	Prbn.g_01469	Prbf.g_01168
OG0000824	Prbn.g_01470	Prbf.g_01169
OG0000825	Prbn.g_01472	Prbf.g_01171
OG0000826	Prbn.g_01473	Prbf.g_01172
OG0000827	Prbn.g_01474	Prbf.g_01173
OG0000828	Prbn.g_01476	Prbf.g_01175
OG0000829	Prbn.g_00692	Prbf.g_01705
OG0000830	Prbn.g_01039	Prbf.g_00296
OG0000831	Prbn.g_01141	Prbf.g_00870
OG0000832	Prbn.g_00473	Prbf.g_01924
OG0000833	Prbn.g_01106	Prbf.g_00048
OG0000834	Prbn.g_01147	Prbf.g_00876
OG0000835	Prbn.g_00111	Prbf.g_01684
OG0000836	Prbn.g_01120	Prbf.g_00062
OG0000837	Prbn.g_01239	Prbf.g_00094
OG0000838	Prbn.g_01651	Prbf.g_00787
OG0000839	Prbn.g_01652	Prbf.g_00786
OG0000840	Prbn.g_01028	Prbf.g_00285
OG0000841	Prbn.g_01167	Prbf.g_00896
OG0000842	Prbn.g_01173	Prbf.g_00902
OG0000843	Prbn.g_01175	Prbf.g_00904
OG0000844	Prbn.g_01176	Prbf.g_00905
OG0000845	Prbn.g_01177	Prbf.g_00906
OG0000846	Prbn.g_01178	Prbf.g_00907
OG0000847	Prbn.g_01179	Prbf.g_00908
OG0000848	Prbn.g_01180	Prbf.g_00909
OG0000849	Prbn.g_01181	Prbf.g_00910
OG0000850	Prbn.g_01182	Prbf.g_00911
OG0000851	Prbn.g_01185	Prbf.g_00914
OG0000852	Prbn.g_01188	Prbf.g_00917
OG0000853	Prbn.g_01190	Prbf.g_00919
OG0000854	Prbn.g_01191	Prbf.g_00920
OG0000855	Prbn.g_01192	Prbf.g_00921
OG0000856	Prbn.g_01193	Prbf.g_00922
OG0000857	Prbn.g_01194	Prbf.g_00923
OG0000858	Prbn.g_01197	Prbf.g_00926
OG0000859	Prbn.g_01198	Prbf.g_00927
OG0000860	Prbn.g_01199	Prbf.g_00928
OG0000861	Prbn.g_01200	Prbf.g_00929
OG0000862	Prbn.g_01201	Prbf.g_00930
OG0000863	Prbn.g_01203	Prbf.g_00932
OG0000864	Prbn.g_01204	Prbf.g_00933
OG0000865	Prbn.g_01205	Prbf.g_00934
OG0000866	Prbn.g_01206	Prbf.g_00935
OG0000867	Prbn.g_01208	Prbf.g_00937
OG0000868	Prbn.g_01210	Prbf.g_00939
OG0000869	Prbn.g_01211	Prbf.g_00940
OG0000870	Prbn.g_00387	Prbf.g_00943
OG0000871	Prbn.g_00388	Prbf.g_00944
OG0000872	Prbn.g_00390	Prbf.g_00946
OG0000873	Prbn.g_00391	Prbf.g_00947
OG0000874	Prbn.g_00392	Prbf.g_00948
OG0000875	Prbn.g_00394	Prbf.g_00950
OG0000876	Prbn.g_00396	Prbf.g_00952
OG0000877	Prbn.g_00397	Prbf.g_00953
OG0000878	Prbn.g_00398	Prbf.g_00954
OG0000879	Prbn.g_00399	Prbf.g_00955
OG0000880	Prbn.g_00400	Prbf.g_00956
OG0000881	Prbn.g_00401	Prbf.g_00957
OG0000882	Prbn.g_00402	Prbf.g_00958
OG0000883	Prbn.g_00403	Prbf.g_00959
OG0000884	Prbn.g_00404	Prbf.g_00960
OG0000885	Prbn.g_00405	Prbf.g_00961
OG0000886	Prbn.g_00406	Prbf.g_00962
OG0000887	Prbn.g_00407	Prbf.g_00963
OG0000888	Prbn.g_00408	Prbf.g_00964
OG0000889	Prbn.g_00409	Prbf.g_00965
OG0000890	Prbn.g_00410	Prbf.g_00966
OG0000891	Prbn.g_00411	Prbf.g_00967
OG0000892	Prbn.g_00412	Prbf.g_00968
OG0000893	Prbn.g_00413	Prbf.g_00969
OG0000894	Prbn.g_00414	Prbf.g_00970
OG0000895	Prbn.g_00415	Prbf.g_00971
OG0000896	Prbn.g_00417	Prbf.g_00973
OG0000897	Prbn.g_00418	Prbf.g_00974
OG0000898	Prbn.g_00419	Prbf.g_00975
OG0000899	Prbn.g_00420	Prbf.g_00976
OG0000900	Prbn.g_00483	Prbf.g_01914
OG0000901	Prbn.g_01671	Prbf.g_00767
OG0000902	Prbn.g_01095	Prbf.g_00037
OG0000903	Prbn.g_01094	Prbf.g_00036
OG0000904	Prbn.g_01093	Prbf.g_00035
OG0000905	Prbn.g_01092	Prbf.g_00034
OG0000906	Prbn.g_01091	Prbf.g_00033
OG0000907	Prbn.g_01089	Prbf.g_00031
OG0000908	Prbn.g_01088	Prbf.g_00030
OG0000909	Prbn.g_01087	Prbf.g_00029
OG0000910	Prbn.g_01086	Prbf.g_00028
OG0000911	Prbn.g_01085	Prbf.g_00027
OG0000912	Prbn.g_01082	Prbf.g_00024
OG0000913	Prbn.g_01081	Prbf.g_00023
OG0000914	Prbn.g_01080	Prbf.g_00022
OG0000915	Prbn.g_01077	Prbf.g_00019
OG0000916	Prbn.g_01076	Prbf.g_00018
OG0000917	Prbn.g_01075	Prbf.g_00017
OG0000918	Prbn.g_01074	Prbf.g_00016
OG0000919	Prbn.g_01073	Prbf.g_00015
OG0000920	Prbn.g_01072	Prbf.g_00014
OG0000921	Prbn.g_01069	Prbf.g_00011
OG0000922	Prbn.g_01068	Prbf.g_00010
OG0000923	Prbn.g_01216	Prbf.g_00071
OG0000924	Prbn.g_01215	Prbf.g_00070
OG0000925	Prbn.g_01060	Prbf.g_00002
OG0000926	Prbn.g_00615	Prbf.g_01782
OG0000927	Prbn.g_01124	Prbf.g_00066
OG0000928	Prbn.g_00883	Prbf.g_00256
OG0000929	Prbn.g_01146	Prbf.g_00875
OG0000930	Prbn.g_01164	Prbf.g_00893
OG0000931	Prbn.g_01482	Prbf.g_01181
OG0000932	Prbn.g_01127	Prbf.g_00856
OG0000933	Prbn.g_01242	Prbf.g_00097
OG0000934	Prbn.g_00153	Prbf.g_00098
OG0000935	Prbn.g_00154	Prbf.g_00099
OG0000936	Prbn.g_00155	Prbf.g_00100
OG0000937	Prbn.g_00156	Prbf.g_00101
OG0000938	Prbn.g_00157	Prbf.g_00102
OG0000939	Prbn.g_00158	Prbf.g_00103
OG0000940	Prbn.g_00159	Prbf.g_00104
OG0000941	Prbn.g_00160	Prbf.g_00105
OG0000942	Prbn.g_00161	Prbf.g_00106
OG0000943	Prbn.g_00162	Prbf.g_00107
OG0000944	Prbn.g_00163	Prbf.g_00108
OG0000945	Prbn.g_00164	Prbf.g_00109
OG0000946	Prbn.g_00165	Prbf.g_00110
OG0000947	Prbn.g_00166	Prbf.g_00111
OG0000948	Prbn.g_00167	Prbf.g_00112
OG0000949	Prbn.g_00168	Prbf.g_00113
OG0000950	Prbn.g_01014	Prbf.g_00514
OG0000951	Prbn.g_00195	Prbf.g_00140
OG0000952	Prbn.g_00196	Prbf.g_00141
OG0000953	Prbn.g_00197	Prbf.g_00142
OG0000954	Prbn.g_00198	Prbf.g_00143
OG0000955	Prbn.g_00199	Prbf.g_00144
OG0000956	Prbn.g_00201	Prbf.g_00146
OG0000957	Prbn.g_00202	Prbf.g_00147
OG0000958	Prbn.g_00203	Prbf.g_00148
OG0000959	Prbn.g_00204	Prbf.g_00149
OG0000960	Prbn.g_00205	Prbf.g_00150
OG0000961	Prbn.g_00206	Prbf.g_00151
OG0000962	Prbn.g_00207	Prbf.g_00152
OG0000963	Prbn.g_00208	Prbf.g_00153
OG0000964	Prbn.g_00209	Prbf.g_00154
OG0000965	Prbn.g_00210	Prbf.g_00155
OG0000966	Prbn.g_00211	Prbf.g_00156
OG0000967	Prbn.g_00214	Prbf.g_00159
OG0000968	Prbn.g_00215	Prbf.g_00160
OG0000969	Prbn.g_00216	Prbf.g_00161
OG0000970	Prbn.g_00217	Prbf.g_00162
OG0000971	Prbn.g_00218	Prbf.g_00163
OG0000972	Prbn.g_00219	Prbf.g_00164
OG0000973	Prbn.g_00221	Prbf.g_00166
OG0000974	Prbn.g_00222	Prbf.g_00167
OG0000975	Prbn.g_00223	Prbf.g_00168
OG0000976	Prbn.g_00224	Prbf.g_00169
OG0000977	Prbn.g_00225	Prbf.g_00170
OG0000978	Prbn.g_00226	Prbf.g_00171
OG0000979	Prbn.g_00227	Prbf.g_00172
OG0000980	Prbn.g_00228	Prbf.g_00173
OG0000981	Prbn.g_00229	Prbf.g_00174
OG0000982	Prbn.g_00230	Prbf.g_00175
OG0000983	Prbn.g_00231	Prbf.g_00176
OG0000984	Prbn.g_00235	Prbf.g_00180
OG0000985	Prbn.g_00236	Prbf.g_00181
OG0000986	Prbn.g_00237	Prbf.g_00182
OG0000987	Prbn.g_00239	Prbf.g_00184
OG0000988	Prbn.g_00240	Prbf.g_00185
OG0000989	Prbn.g_00241	Prbf.g_00186
OG0000990	Prbn.g_00242	Prbf.g_00187
OG0000991	Prbn.g_00243	Prbf.g_00188
OG0000992	Prbn.g_00244	Prbf.g_00189
OG0000993	Prbn.g_00245	Prbf.g_00190
OG0000994	Prbn.g_00246	Prbf.g_00191
OG0000995	Prbn.g_00247	Prbf.g_00192
OG0000996	Prbn.g_00248	Prbf.g_00193
OG0000997	Prbn.g_00250	Prbf.g_00195
OG0000998	Prbn.g_00256	Prbf.g_00201
OG0000999	Prbn.g_00258	Prbf.g_00203
OG0001000	Prbn.g_00260	Prbf.g_00205
OG0001001	Prbn.g_00262	Prbf.g_00207
OG0001002	Prbn.g_00264	Prbf.g_00209
OG0001003	Prbn.g_00265	Prbf.g_00210
OG0001004	Prbn.g_00266	Prbf.g_00211
OG0001005	Prbn.g_00267	Prbf.g_00212
OG0001006	Prbn.g_00269	Prbf.g_00214
OG0001007	Prbn.g_00270	Prbf.g_00215
OG0001008	Prbn.g_00271	Prbf.g_00216
OG0001009	Prbn.g_00272	Prbf.g_00217
OG0001010	Prbn.g_00273	Prbf.g_00218
OG0001011	Prbn.g_00274	Prbf.g_00219
OG0001012	Prbn.g_00275	Prbf.g_00220
OG0001013	Prbn.g_00276	Prbf.g_00221
OG0001014	Prbn.g_00277	Prbf.g_00222
OG0001015	Prbn.g_00278	Prbf.g_00223
OG0001016	Prbn.g_00279	Prbf.g_00224
OG0001017	Prbn.g_00280	Prbf.g_00225
OG0001018	Prbn.g_00281	Prbf.g_00226
OG0001019	Prbn.g_00282	Prbf.g_00227
OG0001020	Prbn.g_00283	Prbf.g_00228
OG0001021	Prbn.g_00284	Prbf.g_00229
OG0001022	Prbn.g_00285	Prbf.g_00230
OG0001023	Prbn.g_00286	Prbf.g_00231
OG0001024	Prbn.g_00288	Prbf.g_00233
OG0001025	Prbn.g_00289	Prbf.g_00234
OG0001026	Prbn.g_00904	Prbf.g_00235
OG0001027	Prbn.g_00903	Prbf.g_00236
OG0001028	Prbn.g_00900	Prbf.g_00239
OG0001029	Prbn.g_00899	Prbf.g_00240
OG0001030	Prbn.g_00896	Prbf.g_00243
OG0001031	Prbn.g_00895	Prbf.g_00244
OG0001032	Prbn.g_01688	Prbf.g_00750
OG0001033	Prbn.g_00486	Prbf.g_01911
OG0001034	Prbn.g_01531	Prbf.g_01230
OG0001035	Prbn.g_01738	Prbf.g_00700
OG0001036	Prbn.g_01739	Prbf.g_00699
OG0001037	Prbn.g_01746	Prbf.g_00692
OG0001038	Prbn.g_01747	Prbf.g_00691
OG0001039	Prbn.g_01748	Prbf.g_00690
OG0001040	Prbn.g_01749	Prbf.g_00689
OG0001041	Prbn.g_01751	Prbf.g_00687
OG0001042	Prbn.g_01752	Prbf.g_00686
OG0001043	Prbn.g_01753	Prbf.g_00685
OG0001044	Prbn.g_01754	Prbf.g_00684
OG0001045	Prbn.g_01755	Prbf.g_00683
OG0001046	Prbn.g_01757	Prbf.g_00681
OG0001047	Prbn.g_01758	Prbf.g_00680
OG0001048	Prbn.g_01759	Prbf.g_00679
OG0001049	Prbn.g_01760	Prbf.g_00678
OG0001050	Prbn.g_01761	Prbf.g_00677
OG0001051	Prbn.g_01762	Prbf.g_00676
OG0001052	Prbn.g_01763	Prbf.g_00675
OG0001053	Prbn.g_01764	Prbf.g_00674
OG0001054	Prbn.g_01765	Prbf.g_00673
OG0001055	Prbn.g_01766	Prbf.g_00672
