Orthogroup	Pray	Prbd
OG0000547	Pray.g_01139	Prbd.g_00620
OG0000548	Pray.g_01138	Prbd.g_00619
OG0000549	Pray.g_01137	Prbd.g_00618
OG0000550	Pray.g_01136	Prbd.g_00617
OG0000551	Pray.g_01135	Prbd.g_00616
OG0000552	Pray.g_01134	Prbd.g_00615
OG0000553	Pray.g_01133	Prbd.g_00614
OG0000554	Pray.g_01132	Prbd.g_00613
OG0000555	Pray.g_01131	Prbd.g_00612
OG0000556	Pray.g_01130	Prbd.g_00611
OG0000557	Pray.g_01129	Prbd.g_00610
OG0000558	Pray.g_01128	Prbd.g_00609
OG0000559	Pray.g_01127	Prbd.g_00608
OG0000560	Pray.g_01125	Prbd.g_00606
OG0000561	Pray.g_01124	Prbd.g_00605
OG0000562	Pray.g_01123	Prbd.g_00604
OG0000563	Pray.g_01122	Prbd.g_00603
OG0000564	Pray.g_01121	Prbd.g_00602
OG0000565	Pray.g_01120	Prbd.g_00601
OG0000566	Pray.g_01119	Prbd.g_00600
OG0000567	Pray.g_01118	Prbd.g_00599
OG0000568	Pray.g_01117	Prbd.g_00598
OG0000569	Pray.g_01116	Prbd.g_00597
OG0000570	Pray.g_01115	Prbd.g_00596
OG0000571	Pray.g_01114	Prbd.g_00595
OG0000572	Pray.g_01113	Prbd.g_00594
OG0000573	Pray.g_01110	Prbd.g_00591
OG0000574	Pray.g_01109	Prbd.g_00590
OG0000575	Pray.g_01108	Prbd.g_00589
OG0000576	Pray.g_01107	Prbd.g_00588
OG0000577	Pray.g_01106	Prbd.g_00587
OG0000578	Pray.g_01105	Prbd.g_00586
OG0000579	Pray.g_01104	Prbd.g_00585
OG0000580	Pray.g_01103	Prbd.g_00584
OG0000581	Pray.g_01102	Prbd.g_00583
OG0000582	Pray.g_01101	Prbd.g_00582
OG0000583	Pray.g_01100	Prbd.g_00581
OG0000584	Pray.g_01099	Prbd.g_00580
OG0000585	Pray.g_01098	Prbd.g_00579
OG0000586	Pray.g_01096	Prbd.g_00577
OG0000587	Pray.g_01095	Prbd.g_00576
OG0000588	Pray.g_01093	Prbd.g_00574
OG0000589	Pray.g_01092	Prbd.g_00573
OG0000590	Pray.g_01090	Prbd.g_00571
OG0000591	Pray.g_01084	Prbd.g_00565
OG0000592	Pray.g_01083	Prbd.g_00564
OG0000593	Pray.g_01082	Prbd.g_00563
OG0000594	Pray.g_01080	Prbd.g_00561
OG0000595	Pray.g_01079	Prbd.g_00560
OG0000596	Pray.g_01078	Prbd.g_00559
OG0000597	Pray.g_01076	Prbd.g_00557
OG0000598	Pray.g_01075	Prbd.g_00556
OG0000599	Pray.g_01074	Prbd.g_00555
OG0000600	Pray.g_01073	Prbd.g_00554
OG0000601	Pray.g_01071	Prbd.g_00552
OG0000602	Pray.g_01070	Prbd.g_00551
OG0000603	Pray.g_01069	Prbd.g_00550
OG0000604	Pray.g_01068	Prbd.g_00549
OG0000605	Pray.g_01067	Prbd.g_00548
OG0000606	Pray.g_01066	Prbd.g_00547
OG0000607	Pray.g_01064	Prbd.g_00545
OG0000608	Pray.g_01063	Prbd.g_00544
OG0000609	Pray.g_01059	Prbd.g_00540
OG0000610	Pray.g_01058	Prbd.g_00539
OG0000611	Pray.g_01039	Prbd.g_00008
OG0000612	Pray.g_01038	Prbd.g_00009
OG0000613	Pray.g_01037	Prbd.g_00010
OG0000614	Pray.g_01036	Prbd.g_00011
OG0000615	Pray.g_01034	Prbd.g_00013
OG0000616	Pray.g_01033	Prbd.g_00014
OG0000617	Pray.g_01032	Prbd.g_00015
OG0000618	Pray.g_01031	Prbd.g_00016
OG0000619	Pray.g_01030	Prbd.g_00017
OG0000620	Pray.g_01029	Prbd.g_00018
OG0000621	Pray.g_01028	Prbd.g_00019
OG0000622	Pray.g_01027	Prbd.g_00020
OG0000623	Pray.g_01026	Prbd.g_00021
OG0000624	Pray.g_01025	Prbd.g_00022
OG0000625	Pray.g_00269	Prbd.g_00023
OG0000626	Pray.g_00270	Prbd.g_00024
OG0000627	Pray.g_00271	Prbd.g_00025
OG0000628	Pray.g_00272	Prbd.g_00026
OG0000629	Pray.g_00273	Prbd.g_00027
OG0000630	Pray.g_00274	Prbd.g_00028
OG0000631	Pray.g_00276	Prbd.g_00030
OG0000632	Pray.g_00289	Prbd.g_00045
OG0000633	Pray.g_00293	Prbd.g_00049
OG0000634	Pray.g_00306	Prbd.g_00062
OG0000635	Pray.g_00313	Prbd.g_00066
OG0000636	Pray.g_00314	Prbd.g_00067
OG0000637	Pray.g_00315	Prbd.g_00068
OG0000638	Pray.g_00326	Prbd.g_00080
OG0000639	Pray.g_00335	Prbd.g_00089
OG0000640	Pray.g_00337	Prbd.g_00091
OG0000641	Pray.g_00339	Prbd.g_00093
OG0000642	Pray.g_00340	Prbd.g_00094
OG0000643	Pray.g_00341	Prbd.g_00095
OG0000644	Pray.g_00342	Prbd.g_00096
OG0000645	Pray.g_00343	Prbd.g_00097
OG0000646	Pray.g_00344	Prbd.g_00098
OG0000647	Pray.g_00345	Prbd.g_00099
OG0000648	Pray.g_00347	Prbd.g_00101
OG0000649	Pray.g_00348	Prbd.g_00102
OG0000650	Pray.g_00349	Prbd.g_00103
OG0000651	Pray.g_00350	Prbd.g_00104
OG0000652	Pray.g_00351	Prbd.g_00105
OG0000653	Pray.g_00352	Prbd.g_00106
OG0000654	Pray.g_00354	Prbd.g_00108
OG0000655	Pray.g_00356	Prbd.g_00110
OG0000656	Pray.g_00357	Prbd.g_00111
OG0000657	Pray.g_00358	Prbd.g_00112
OG0000658	Pray.g_00359	Prbd.g_00113
OG0000659	Pray.g_00360	Prbd.g_00114
OG0000660	Pray.g_00361	Prbd.g_00115
OG0000661	Pray.g_00362	Prbd.g_00116
OG0000662	Pray.g_00363	Prbd.g_00117
OG0000663	Pray.g_00364	Prbd.g_00118
OG0000664	Pray.g_00365	Prbd.g_00119
OG0000665	Pray.g_00366	Prbd.g_00120
OG0000666	Pray.g_00367	Prbd.g_00121
OG0000667	Pray.g_00368	Prbd.g_00122
OG0000668	Pray.g_00369	Prbd.g_00123
OG0000669	Pray.g_00371	Prbd.g_00125
OG0000670	Pray.g_00372	Prbd.g_00126
OG0000671	Pray.g_00373	Prbd.g_00127
OG0000672	Pray.g_00374	Prbd.g_00128
OG0000673	Pray.g_00375	Prbd.g_00129
OG0000674	Pray.g_00376	Prbd.g_00130
OG0000675	Pray.g_00378	Prbd.g_00132
OG0000676	Pray.g_00379	Prbd.g_00133
OG0000677	Pray.g_00382	Prbd.g_00136
OG0000678	Pray.g_00384	Prbd.g_00138
OG0000679	Pray.g_00385	Prbd.g_00139
OG0000680	Pray.g_00386	Prbd.g_00140
OG0000681	Pray.g_00387	Prbd.g_00141
OG0000682	Pray.g_00388	Prbd.g_00142
OG0000683	Pray.g_00390	Prbd.g_00144
OG0000684	Pray.g_00391	Prbd.g_00145
OG0000685	Pray.g_00392	Prbd.g_00146
OG0000686	Pray.g_00393	Prbd.g_00147
OG0000687	Pray.g_00394	Prbd.g_00148
OG0000688	Pray.g_00395	Prbd.g_00149
OG0000689	Pray.g_00396	Prbd.g_00150
OG0000690	Pray.g_00397	Prbd.g_00151
OG0000691	Pray.g_00398	Prbd.g_00152
OG0000692	Pray.g_00400	Prbd.g_00154
OG0000693	Pray.g_00401	Prbd.g_00155
OG0000694	Pray.g_00402	Prbd.g_00156
OG0000695	Pray.g_00403	Prbd.g_00157
OG0000696	Pray.g_00404	Prbd.g_00158
OG0000697	Pray.g_00406	Prbd.g_00160
OG0000698	Pray.g_00408	Prbd.g_00162
OG0000699	Pray.g_00409	Prbd.g_00163
OG0000700	Pray.g_00436	Prbd.g_00190
OG0000701	Pray.g_00440	Prbd.g_00194
OG0000702	Pray.g_00443	Prbd.g_00197
OG0000703	Pray.g_00444	Prbd.g_00198
OG0000704	Pray.g_00445	Prbd.g_00199
OG0000705	Pray.g_00446	Prbd.g_00200
OG0000706	Pray.g_00447	Prbd.g_00201
OG0000707	Pray.g_00449	Prbd.g_00203
OG0000708	Pray.g_00450	Prbd.g_00204
OG0000709	Pray.g_00452	Prbd.g_00206
OG0000710	Pray.g_00453	Prbd.g_00207
OG0000711	Pray.g_00454	Prbd.g_00208
OG0000712	Pray.g_00455	Prbd.g_00209
OG0000713	Pray.g_00456	Prbd.g_00210
OG0000714	Pray.g_00458	Prbd.g_00212
OG0000715	Pray.g_00459	Prbd.g_00213
OG0000716	Pray.g_00461	Prbd.g_00215
OG0000717	Pray.g_00462	Prbd.g_00216
OG0000718	Pray.g_00463	Prbd.g_00217
OG0000719	Pray.g_00465	Prbd.g_00219
OG0000720	Pray.g_00466	Prbd.g_00220
OG0000721	Pray.g_00469	Prbd.g_00222
OG0000722	Pray.g_00470	Prbd.g_00223
OG0000723	Pray.g_00471	Prbd.g_00224
OG0000724	Pray.g_00473	Prbd.g_00226
OG0000725	Pray.g_00474	Prbd.g_00227
OG0000726	Pray.g_00475	Prbd.g_00228
OG0000727	Pray.g_00476	Prbd.g_00229
OG0000728	Pray.g_00477	Prbd.g_00230
OG0000729	Pray.g_00478	Prbd.g_00231
OG0000730	Pray.g_00479	Prbd.g_00232
OG0000731	Pray.g_00480	Prbd.g_00233
OG0000732	Pray.g_00481	Prbd.g_00234
OG0000733	Pray.g_00482	Prbd.g_00235
OG0000734	Pray.g_00483	Prbd.g_00236
OG0000735	Pray.g_00485	Prbd.g_00238
OG0000736	Pray.g_00486	Prbd.g_00239
OG0000737	Pray.g_00487	Prbd.g_00240
OG0000738	Pray.g_00488	Prbd.g_00241
OG0000739	Pray.g_00489	Prbd.g_00242
OG0000740	Pray.g_00490	Prbd.g_00243
OG0000741	Pray.g_00491	Prbd.g_00244
OG0000742	Pray.g_00493	Prbd.g_00246
OG0000743	Pray.g_00494	Prbd.g_00247
OG0000744	Pray.g_00495	Prbd.g_00248
OG0000745	Pray.g_00496	Prbd.g_00249
OG0000746	Pray.g_00497	Prbd.g_00250
OG0000747	Pray.g_00498	Prbd.g_00251
OG0000748	Pray.g_00499	Prbd.g_00252
OG0000749	Pray.g_00500	Prbd.g_00253
OG0000750	Pray.g_00501	Prbd.g_00254
OG0000751	Pray.g_00502	Prbd.g_00255
OG0000752	Pray.g_00503	Prbd.g_00256
OG0000753	Pray.g_00505	Prbd.g_00258
OG0000754	Pray.g_00506	Prbd.g_00259
OG0000755	Pray.g_00507	Prbd.g_00260
OG0000756	Pray.g_00508	Prbd.g_00261
OG0000757	Pray.g_00509	Prbd.g_00262
OG0000758	Pray.g_00510	Prbd.g_00263
OG0000759	Pray.g_00512	Prbd.g_00265
OG0000760	Pray.g_00513	Prbd.g_00266
OG0000761	Pray.g_00514	Prbd.g_00267
OG0000762	Pray.g_00516	Prbd.g_00269
OG0000763	Pray.g_00517	Prbd.g_00270
OG0000764	Pray.g_00518	Prbd.g_00271
OG0000765	Pray.g_00519	Prbd.g_00272
OG0000766	Pray.g_00520	Prbd.g_00273
OG0000767	Pray.g_00522	Prbd.g_00275
OG0000768	Pray.g_00523	Prbd.g_00276
OG0000769	Pray.g_00524	Prbd.g_00277
OG0000770	Pray.g_00525	Prbd.g_00278
OG0000771	Pray.g_00526	Prbd.g_00279
OG0000772	Pray.g_00527	Prbd.g_00280
OG0000773	Pray.g_00528	Prbd.g_00281
OG0000774	Pray.g_00529	Prbd.g_00282
OG0000775	Pray.g_00530	Prbd.g_00283
OG0000776	Pray.g_00532	Prbd.g_00285
OG0000777	Pray.g_00534	Prbd.g_00287
OG0000778	Pray.g_00535	Prbd.g_00288
OG0000779	Pray.g_00536	Prbd.g_00289
OG0000780	Pray.g_00538	Prbd.g_00291
OG0000781	Pray.g_00540	Prbd.g_00293
OG0000782	Pray.g_00541	Prbd.g_00294
OG0000783	Pray.g_00553	Prbd.g_00309
OG0000784	Pray.g_00555	Prbd.g_00311
OG0000785	Pray.g_00556	Prbd.g_00312
OG0000786	Pray.g_00557	Prbd.g_00313
OG0000787	Pray.g_00558	Prbd.g_00314
OG0000788	Pray.g_00562	Prbd.g_00318
OG0000789	Pray.g_00564	Prbd.g_00320
OG0000790	Pray.g_00565	Prbd.g_00321
OG0000791	Pray.g_00566	Prbd.g_00322
OG0000792	Pray.g_00567	Prbd.g_00323
OG0000793	Pray.g_00568	Prbd.g_00324
OG0000794	Pray.g_00570	Prbd.g_00326
OG0000795	Pray.g_00573	Prbd.g_00329
OG0000796	Pray.g_00574	Prbd.g_00330
OG0000797	Pray.g_00576	Prbd.g_00332
OG0000798	Pray.g_00577	Prbd.g_00333
OG0000799	Pray.g_00578	Prbd.g_00334
OG0000800	Pray.g_00579	Prbd.g_00335
OG0000801	Pray.g_00582	Prbd.g_00338
OG0000802	Pray.g_00583	Prbd.g_00339
OG0000803	Pray.g_00585	Prbd.g_00341
OG0000804	Pray.g_00586	Prbd.g_00342
OG0000805	Pray.g_00587	Prbd.g_00343
OG0000806	Pray.g_00589	Prbd.g_00345
OG0000807	Pray.g_00614	Prbd.g_00370
OG0000808	Pray.g_00623	Prbd.g_00380
OG0000809	Pray.g_00626	Prbd.g_00383
OG0000810	Pray.g_00627	Prbd.g_00384
OG0000811	Pray.g_00634	Prbd.g_00391
OG0000812	Pray.g_00132	Prbd.g_00395
OG0000813	Pray.g_00128	Prbd.g_00399
OG0000814	Pray.g_00126	Prbd.g_00401
OG0000815	Pray.g_00112	Prbd.g_00414
OG0000816	Pray.g_00096	Prbd.g_00428
OG0000817	Pray.g_00095	Prbd.g_00429
OG0000818	Pray.g_00090	Prbd.g_00434
OG0000819	Pray.g_00083	Prbd.g_00449
OG0000820	Pray.g_00079	Prbd.g_00453
OG0000821	Pray.g_00077	Prbd.g_00455
OG0000822	Pray.g_00076	Prbd.g_00456
OG0000823	Pray.g_00075	Prbd.g_00457
OG0000824	Pray.g_00074	Prbd.g_00458
OG0000825	Pray.g_00073	Prbd.g_00459
OG0000826	Pray.g_00072	Prbd.g_00460
OG0000827	Pray.g_00071	Prbd.g_00461
OG0000828	Pray.g_00070	Prbd.g_00462
OG0000829	Pray.g_00069	Prbd.g_00463
OG0000830	Pray.g_00068	Prbd.g_00464
OG0000831	Pray.g_00065	Prbd.g_00467
OG0000832	Pray.g_00063	Prbd.g_00469
OG0000833	Pray.g_00062	Prbd.g_00470
OG0000834	Pray.g_00060	Prbd.g_00471
OG0000835	Pray.g_00059	Prbd.g_00472
OG0000836	Pray.g_00058	Prbd.g_00473
OG0000837	Pray.g_00056	Prbd.g_00475
OG0000838	Pray.g_00055	Prbd.g_00476
OG0000839	Pray.g_00054	Prbd.g_00477
OG0000840	Pray.g_00053	Prbd.g_00478
OG0000841	Pray.g_00052	Prbd.g_00479
OG0000842	Pray.g_00051	Prbd.g_00480
OG0000843	Pray.g_00050	Prbd.g_00481
OG0000844	Pray.g_00049	Prbd.g_00482
OG0000845	Pray.g_00048	Prbd.g_00483
OG0000846	Pray.g_00045	Prbd.g_00486
OG0000847	Pray.g_00043	Prbd.g_00488
OG0000848	Pray.g_00042	Prbd.g_00489
OG0000849	Pray.g_00041	Prbd.g_00490
OG0000850	Pray.g_00040	Prbd.g_00491
OG0000851	Pray.g_00039	Prbd.g_00492
OG0000852	Pray.g_00037	Prbd.g_00494
OG0000853	Pray.g_00036	Prbd.g_00495
OG0000854	Pray.g_00034	Prbd.g_00497
OG0000855	Pray.g_00033	Prbd.g_00498
OG0000856	Pray.g_00032	Prbd.g_00499
OG0000857	Pray.g_00031	Prbd.g_00500
OG0000858	Pray.g_00030	Prbd.g_00501
OG0000859	Pray.g_00029	Prbd.g_00502
OG0000860	Pray.g_00028	Prbd.g_00503
OG0000861	Pray.g_00027	Prbd.g_00504
OG0000862	Pray.g_00026	Prbd.g_00505
OG0000863	Pray.g_00025	Prbd.g_00506
OG0000864	Pray.g_00024	Prbd.g_00507
OG0000865	Pray.g_00023	Prbd.g_00508
OG0000866	Pray.g_00022	Prbd.g_00509
OG0000867	Pray.g_00021	Prbd.g_00510
OG0000868	Pray.g_00020	Prbd.g_00511
OG0000869	Pray.g_00018	Prbd.g_00513
OG0000870	Pray.g_00017	Prbd.g_00514
OG0000871	Pray.g_00015	Prbd.g_00516
OG0000872	Pray.g_00014	Prbd.g_00517
OG0000873	Pray.g_00012	Prbd.g_00519
OG0000874	Pray.g_00011	Prbd.g_00520
OG0000875	Pray.g_00010	Prbd.g_00521
OG0000876	Pray.g_00009	Prbd.g_00522
OG0000877	Pray.g_00007	Prbd.g_00524
OG0000878	Pray.g_01895	Prbd.g_01858
OG0000879	Pray.g_01881	Prbd.g_01812
OG0000880	Pray.g_01880	Prbd.g_01811
OG0000881	Pray.g_01879	Prbd.g_01810
OG0000882	Pray.g_01878	Prbd.g_01809
OG0000883	Pray.g_01877	Prbd.g_01808
OG0000884	Pray.g_01875	Prbd.g_01806
OG0000885	Pray.g_01874	Prbd.g_01805
OG0000886	Pray.g_01873	Prbd.g_01804
OG0000887	Pray.g_01872	Prbd.g_01803
OG0000888	Pray.g_01871	Prbd.g_01802
OG0000889	Pray.g_01868	Prbd.g_01799
OG0000890	Pray.g_01867	Prbd.g_01798
OG0000891	Pray.g_01866	Prbd.g_01797
OG0000892	Pray.g_01864	Prbd.g_01795
OG0000893	Pray.g_01863	Prbd.g_01794
OG0000894	Pray.g_01862	Prbd.g_01793
OG0000895	Pray.g_01861	Prbd.g_01792
OG0000896	Pray.g_01860	Prbd.g_01791
OG0000897	Pray.g_01859	Prbd.g_01790
OG0000898	Pray.g_01857	Prbd.g_01788
OG0000899	Pray.g_01856	Prbd.g_01787
OG0000900	Pray.g_01847	Prbd.g_01782
OG0000901	Pray.g_01843	Prbd.g_01778
OG0000902	Pray.g_01842	Prbd.g_01777
OG0000903	Pray.g_01841	Prbd.g_01776
OG0000904	Pray.g_01839	Prbd.g_01774
OG0000905	Pray.g_01837	Prbd.g_01772
OG0000906	Pray.g_01835	Prbd.g_01770
OG0000907	Pray.g_01834	Prbd.g_01769
OG0000908	Pray.g_01831	Prbd.g_01766
OG0000909	Pray.g_01827	Prbd.g_01762
OG0000910	Pray.g_01826	Prbd.g_01761
OG0000911	Pray.g_01825	Prbd.g_01760
OG0000912	Pray.g_01824	Prbd.g_01759
OG0000913	Pray.g_01823	Prbd.g_01758
OG0000914	Pray.g_01822	Prbd.g_01757
OG0000915	Pray.g_01821	Prbd.g_01756
OG0000916	Pray.g_01820	Prbd.g_01755
OG0000917	Pray.g_01819	Prbd.g_01754
OG0000918	Pray.g_01818	Prbd.g_01753
OG0000919	Pray.g_01817	Prbd.g_01752
OG0000920	Pray.g_01816	Prbd.g_01751
OG0000921	Pray.g_01815	Prbd.g_01750
OG0000922	Pray.g_01814	Prbd.g_01749
OG0000923	Pray.g_01813	Prbd.g_01748
OG0000924	Pray.g_01812	Prbd.g_01747
OG0000925	Pray.g_01811	Prbd.g_01746
OG0000926	Pray.g_01787	Prbd.g_01736
OG0000927	Pray.g_01740	Prbd.g_01707
OG0000928	Pray.g_01739	Prbd.g_01706
OG0000929	Pray.g_01738	Prbd.g_01705
OG0000930	Pray.g_01737	Prbd.g_01704
OG0000931	Pray.g_01736	Prbd.g_01703
OG0000932	Pray.g_01734	Prbd.g_01701
OG0000933	Pray.g_01733	Prbd.g_01700
OG0000934	Pray.g_01732	Prbd.g_01699
OG0000935	Pray.g_01731	Prbd.g_01698
OG0000936	Pray.g_01730	Prbd.g_01697
OG0000937	Pray.g_01729	Prbd.g_01696
OG0000938	Pray.g_01728	Prbd.g_01695
OG0000939	Pray.g_01727	Prbd.g_01694
OG0000940	Pray.g_01726	Prbd.g_01693
OG0000941	Pray.g_01724	Prbd.g_01691
OG0000942	Pray.g_01723	Prbd.g_01690
OG0000943	Pray.g_01720	Prbd.g_01687
OG0000944	Pray.g_01719	Prbd.g_01686
OG0000945	Pray.g_01718	Prbd.g_01685
OG0000946	Pray.g_01717	Prbd.g_01684
OG0000947	Pray.g_01716	Prbd.g_01683
OG0000948	Pray.g_01715	Prbd.g_01682
OG0000949	Pray.g_01714	Prbd.g_01681
OG0000950	Pray.g_01713	Prbd.g_01680
OG0000951	Pray.g_01712	Prbd.g_01679
OG0000952	Pray.g_01711	Prbd.g_01678
OG0000953	Pray.g_01710	Prbd.g_01677
OG0000954	Pray.g_01709	Prbd.g_01676
OG0000955	Pray.g_01708	Prbd.g_01675
OG0000956	Pray.g_01707	Prbd.g_01674
OG0000957	Pray.g_01706	Prbd.g_01673
OG0000958	Pray.g_01705	Prbd.g_01672
OG0000959	Pray.g_01704	Prbd.g_01671
OG0000960	Pray.g_01703	Prbd.g_01670
OG0000961	Pray.g_01699	Prbd.g_01666
OG0000962	Pray.g_01698	Prbd.g_01665
OG0000963	Pray.g_01697	Prbd.g_01664
OG0000964	Pray.g_01695	Prbd.g_01662
OG0000965	Pray.g_01694	Prbd.g_01661
OG0000966	Pray.g_01693	Prbd.g_01660
OG0000967	Pray.g_01692	Prbd.g_01659
OG0000968	Pray.g_01691	Prbd.g_01658
OG0000969	Pray.g_01690	Prbd.g_01657
OG0000970	Pray.g_01689	Prbd.g_01656
OG0000971	Pray.g_01688	Prbd.g_01655
OG0000972	Pray.g_01687	Prbd.g_01654
OG0000973	Pray.g_01686	Prbd.g_01653
OG0000974	Pray.g_01684	Prbd.g_01651
OG0000975	Pray.g_01681	Prbd.g_01648
OG0000976	Pray.g_01679	Prbd.g_01646
OG0000977	Pray.g_01678	Prbd.g_01645
OG0000978	Pray.g_01677	Prbd.g_01644
OG0000979	Pray.g_01675	Prbd.g_01642
OG0000980	Pray.g_01674	Prbd.g_01641
OG0000981	Pray.g_01673	Prbd.g_01640
OG0000982	Pray.g_01672	Prbd.g_01639
OG0000983	Pray.g_01670	Prbd.g_01637
OG0000984	Pray.g_01669	Prbd.g_01636
OG0000985	Pray.g_01668	Prbd.g_01635
OG0000986	Pray.g_01667	Prbd.g_01634
OG0000987	Pray.g_01666	Prbd.g_01633
OG0000988	Pray.g_01665	Prbd.g_01632
OG0000989	Pray.g_01664	Prbd.g_01631
OG0000990	Pray.g_01663	Prbd.g_01630
OG0000991	Pray.g_01662	Prbd.g_01629
OG0000992	Pray.g_01661	Prbd.g_01628
OG0000993	Pray.g_01660	Prbd.g_01627
OG0000994	Pray.g_01659	Prbd.g_01626
OG0000995	Pray.g_01658	Prbd.g_01625
OG0000996	Pray.g_01657	Prbd.g_01624
OG0000997	Pray.g_01656	Prbd.g_01623
OG0000998	Pray.g_01655	Prbd.g_01622
OG0000999	Pray.g_01654	Prbd.g_01621
OG0001000	Pray.g_01653	Prbd.g_01620
OG0001001	Pray.g_01651	Prbd.g_01617
OG0001002	Pray.g_01650	Prbd.g_01616
OG0001003	Pray.g_01649	Prbd.g_01615
OG0001004	Pray.g_01648	Prbd.g_01614
OG0001005	Pray.g_01647	Prbd.g_01613
OG0001006	Pray.g_01646	Prbd.g_01612
OG0001007	Pray.g_01645	Prbd.g_01611
OG0001008	Pray.g_01643	Prbd.g_01609
OG0001009	Pray.g_01642	Prbd.g_01608
OG0001010	Pray.g_01634	Prbd.g_01600
OG0001011	Pray.g_01627	Prbd.g_01593
OG0001012	Pray.g_01600	Prbd.g_01566
OG0001013	Pray.g_01565	Prbd.g_01531
OG0001014	Pray.g_01564	Prbd.g_01530
OG0001015	Pray.g_01558	Prbd.g_01524
OG0001016	Pray.g_01557	Prbd.g_01523
OG0001017	Pray.g_01556	Prbd.g_01522
OG0001018	Pray.g_01555	Prbd.g_01521
OG0001019	Pray.g_01553	Prbd.g_01519
OG0001020	Pray.g_01552	Prbd.g_01518
OG0001021	Pray.g_01551	Prbd.g_01517
OG0001022	Pray.g_01550	Prbd.g_01516
OG0001023	Pray.g_01549	Prbd.g_01515
OG0001024	Pray.g_01548	Prbd.g_01514
OG0001025	Pray.g_01547	Prbd.g_01513
OG0001026	Pray.g_01545	Prbd.g_01511
OG0001027	Pray.g_01544	Prbd.g_01510
OG0001028	Pray.g_01543	Prbd.g_01509
OG0001029	Pray.g_01542	Prbd.g_01508
OG0001030	Pray.g_01541	Prbd.g_01507
OG0001031	Pray.g_01540	Prbd.g_01506
OG0001032	Pray.g_01539	Prbd.g_01505
OG0001033	Pray.g_01538	Prbd.g_01504
OG0001034	Pray.g_01537	Prbd.g_01503
OG0001035	Pray.g_01535	Prbd.g_01501
OG0001036	Pray.g_01534	Prbd.g_01500
OG0001037	Pray.g_01533	Prbd.g_01499
OG0001038	Pray.g_01532	Prbd.g_01498
OG0001039	Pray.g_01531	Prbd.g_01497
OG0001040	Pray.g_01530	Prbd.g_01496
OG0001041	Pray.g_01529	Prbd.g_01495
OG0001042	Pray.g_01528	Prbd.g_01494
OG0001043	Pray.g_01527	Prbd.g_01493
OG0001044	Pray.g_01526	Prbd.g_01492
OG0001045	Pray.g_01525	Prbd.g_01491
OG0001046	Pray.g_01524	Prbd.g_01490
OG0001047	Pray.g_01521	Prbd.g_01487
OG0001048	Pray.g_01519	Prbd.g_01485
OG0001049	Pray.g_01518	Prbd.g_01484
OG0001050	Pray.g_01517	Prbd.g_01483
OG0001051	Pray.g_01516	Prbd.g_01482
OG0001052	Pray.g_01515	Prbd.g_01481
OG0001053	Pray.g_01513	Prbd.g_01479
OG0001054	Pray.g_01512	Prbd.g_01477
OG0001055	Pray.g_01511	Prbd.g_01476
OG0001056	Pray.g_01510	Prbd.g_01475
OG0001057	Pray.g_01509	Prbd.g_01474
OG0001058	Pray.g_01508	Prbd.g_01473
OG0001059	Pray.g_01507	Prbd.g_01472
OG0001060	Pray.g_01506	Prbd.g_01471
OG0001061	Pray.g_01505	Prbd.g_01470
OG0001062	Pray.g_01504	Prbd.g_01469
OG0001063	Pray.g_01503	Prbd.g_01468
OG0001064	Pray.g_01229	Prbd.g_01466
OG0001065	Pray.g_01234	Prbd.g_01463
OG0001066	Pray.g_01235	Prbd.g_01462
OG0001067	Pray.g_01236	Prbd.g_01461
OG0001068	Pray.g_01238	Prbd.g_01459
OG0001069	Pray.g_01239	Prbd.g_01458
OG0001070	Pray.g_01240	Prbd.g_01457
OG0001071	Pray.g_01241	Prbd.g_01456
OG0001072	Pray.g_01242	Prbd.g_01455
OG0001073	Pray.g_01243	Prbd.g_01454
OG0001074	Pray.g_01244	Prbd.g_01453
OG0001075	Pray.g_01245	Prbd.g_01452
OG0001076	Pray.g_01246	Prbd.g_01451
OG0001077	Pray.g_01247	Prbd.g_01450
OG0001078	Pray.g_01248	Prbd.g_01449
OG0001079	Pray.g_01249	Prbd.g_01448
OG0001080	Pray.g_01250	Prbd.g_01447
OG0001081	Pray.g_01253	Prbd.g_01444
OG0001082	Pray.g_01254	Prbd.g_01443
OG0001083	Pray.g_01255	Prbd.g_01442
OG0001084	Pray.g_01257	Prbd.g_01440
OG0001085	Pray.g_01258	Prbd.g_01439
OG0001086	Pray.g_01259	Prbd.g_01438
OG0001087	Pray.g_01260	Prbd.g_01437
OG0001088	Pray.g_01261	Prbd.g_01436
OG0001089	Pray.g_01264	Prbd.g_01433
OG0001090	Pray.g_01266	Prbd.g_01431
OG0001091	Pray.g_01267	Prbd.g_01430
OG0001092	Pray.g_01268	Prbd.g_01429
OG0001093	Pray.g_01269	Prbd.g_01428
OG0001094	Pray.g_01270	Prbd.g_01427
OG0001095	Pray.g_01271	Prbd.g_01426
OG0001096	Pray.g_01272	Prbd.g_01425
OG0001097	Pray.g_01273	Prbd.g_01424
OG0001098	Pray.g_01274	Prbd.g_01423
OG0001099	Pray.g_01275	Prbd.g_01422
OG0001100	Pray.g_01276	Prbd.g_01421
OG0001101	Pray.g_01277	Prbd.g_01420
OG0001102	Pray.g_01278	Prbd.g_01419
OG0001103	Pray.g_01279	Prbd.g_01418
OG0001104	Pray.g_01280	Prbd.g_01417
OG0001105	Pray.g_01281	Prbd.g_01416
