Orthogroup	Prad	Syao
OG0000585	Prad.g_01401	Syao.g_01054
OG0000586	Prad.g_01402	Syao.g_01055
OG0000587	Prad.g_01403	Syao.g_01057
OG0000588	Prad.g_01407	Syao.g_00406
OG0000589	Prad.g_01410	Syao.g_01342
OG0000590	Prad.g_01411	Syao.g_01341
OG0000591	Prad.g_01414	Syao.g_01330
OG0000592	Prad.g_01415	Syao.g_01329
OG0000593	Prad.g_01421	Syao.g_00890
OG0000594	Prad.g_01422	Syao.g_00891
OG0000595	Prad.g_01423	Syao.g_00892
OG0000596	Prad.g_01427	Syao.g_00897
OG0000597	Prad.g_01429	Syao.g_00900
OG0000598	Prad.g_01430	Syao.g_00901
OG0000599	Prad.g_01433	Syao.g_00908
OG0000600	Prad.g_01219	Syao.g_00909
OG0000601	Prad.g_01220	Syao.g_00910
OG0000602	Prad.g_01222	Syao.g_00914
OG0000603	Prad.g_01223	Syao.g_00915
OG0000604	Prad.g_01224	Syao.g_00918
OG0000606	Prad.g_01228	Syao.g_00924
OG0000607	Prad.g_01231	Syao.g_00927
OG0000608	Prad.g_01232	Syao.g_00928
OG0000609	Prad.g_01233	Syao.g_00930
OG0000610	Prad.g_01238	Syao.g_00940
OG0000611	Prad.g_01241	Syao.g_00943
OG0000612	Prad.g_01242	Syao.g_00944
OG0000613	Prad.g_01247	Syao.g_01979
OG0000614	Prad.g_01266	Syao.g_00375
OG0000615	Prad.g_01274	Syao.g_00978
OG0000616	Prad.g_01278	Syao.g_02342
OG0000617	Prad.g_01055	Syao.g_00486
OG0000618	Prad.g_01056	Syao.g_00485
OG0000619	Prad.g_01057	Syao.g_00484
OG0000620	Prad.g_01060	Syao.g_00479
OG0000621	Prad.g_01061	Syao.g_00478
OG0000622	Prad.g_01062	Syao.g_00476
OG0000623	Prad.g_01063	Syao.g_00475
OG0000624	Prad.g_01064	Syao.g_00473
OG0000625	Prad.g_01065	Syao.g_00472
OG0000626	Prad.g_01066	Syao.g_00471
OG0000627	Prad.g_01067	Syao.g_00567
OG0000628	Prad.g_01068	Syao.g_00566
OG0000629	Prad.g_01069	Syao.g_00590
OG0000630	Prad.g_01072	Syao.g_00585
OG0000631	Prad.g_01137	Syao.g_00644
OG0000632	Prad.g_01138	Syao.g_00643
OG0000633	Prad.g_01139	Syao.g_00642
OG0000634	Prad.g_01142	Syao.g_00752
OG0000635	Prad.g_01143	Syao.g_00753
OG0000636	Prad.g_01145	Syao.g_00755
OG0000637	Prad.g_01147	Syao.g_00757
OG0000638	Prad.g_01148	Syao.g_00758
OG0000639	Prad.g_01149	Syao.g_00759
OG0000640	Prad.g_01150	Syao.g_00760
OG0000641	Prad.g_01154	Syao.g_00764
OG0000642	Prad.g_01155	Syao.g_00765
OG0000643	Prad.g_01156	Syao.g_00767
OG0000644	Prad.g_01157	Syao.g_00768
OG0000645	Prad.g_01158	Syao.g_00770
OG0000646	Prad.g_01160	Syao.g_00773
OG0000647	Prad.g_01161	Syao.g_00775
OG0000648	Prad.g_01163	Syao.g_00777
OG0000649	Prad.g_01164	Syao.g_00778
OG0000650	Prad.g_01165	Syao.g_00779
OG0000651	Prad.g_01166	Syao.g_00780
OG0000652	Prad.g_01167	Syao.g_00781
OG0000653	Prad.g_01169	Syao.g_00783
OG0000654	Prad.g_01170	Syao.g_00784
OG0000655	Prad.g_01171	Syao.g_00785
OG0000656	Prad.g_01174	Syao.g_00789
OG0000657	Prad.g_01182	Syao.g_00435
OG0000658	Prad.g_01183	Syao.g_00560
OG0000659	Prad.g_01184	Syao.g_00559
OG0000660	Prad.g_00306	Syao.g_00555
OG0000661	Prad.g_00304	Syao.g_00553
OG0000662	Prad.g_00302	Syao.g_00535
OG0000663	Prad.g_00300	Syao.g_00532
OG0000664	Prad.g_00299	Syao.g_00530
OG0000665	Prad.g_00295	Syao.g_01436
OG0000666	Prad.g_00294	Syao.g_02120
OG0000667	Prad.g_00290	Syao.g_01375
OG0000668	Prad.g_00260	Syao.g_02678
OG0000669	Prad.g_00253	Syao.g_00955
OG0000670	Prad.g_00251	Syao.g_00958
OG0000671	Prad.g_00249	Syao.g_00960
OG0000672	Prad.g_00247	Syao.g_00963
OG0000673	Prad.g_00244	Syao.g_00966
OG0000674	Prad.g_00242	Syao.g_00968
OG0000675	Prad.g_00241	Syao.g_00969
OG0000676	Prad.g_00239	Syao.g_00971
OG0000677	Prad.g_00238	Syao.g_00972
OG0000678	Prad.g_00236	Syao.g_00974
OG0000679	Prad.g_00232	Syao.g_00981
OG0000680	Prad.g_00231	Syao.g_00982
OG0000681	Prad.g_00228	Syao.g_00985
OG0000682	Prad.g_00227	Syao.g_00986
OG0000683	Prad.g_00226	Syao.g_00987
OG0000684	Prad.g_00224	Syao.g_00990
OG0000685	Prad.g_00222	Syao.g_00733
OG0000686	Prad.g_00221	Syao.g_00734
OG0000687	Prad.g_00220	Syao.g_00735
OG0000688	Prad.g_00217	Syao.g_00741
OG0000689	Prad.g_00216	Syao.g_00743
OG0000690	Prad.g_00215	Syao.g_00744
OG0000691	Prad.g_00214	Syao.g_00745
OG0000692	Prad.g_00212	Syao.g_00747
OG0000693	Prad.g_00211	Syao.g_00748
OG0000694	Prad.g_00210	Syao.g_00749
OG0000695	Prad.g_00208	Syao.g_00639
OG0000696	Prad.g_00207	Syao.g_00638
OG0000697	Prad.g_00206	Syao.g_00636
OG0000698	Prad.g_00203	Syao.g_00633
OG0000699	Prad.g_00202	Syao.g_00631
OG0000700	Prad.g_00201	Syao.g_00630
OG0000701	Prad.g_00200	Syao.g_00629
OG0000702	Prad.g_00198	Syao.g_00705
OG0000703	Prad.g_00197	Syao.g_00693
OG0000704	Prad.g_00196	Syao.g_00689
OG0000705	Prad.g_00192	Syao.g_00682
OG0000706	Prad.g_00191	Syao.g_00681
OG0000707	Prad.g_00190	Syao.g_00680
OG0000708	Prad.g_00189	Syao.g_00677
OG0000709	Prad.g_00185	Syao.g_00670
OG0000710	Prad.g_00182	Syao.g_00666
OG0000711	Prad.g_00165	Syao.g_00815
OG0000712	Prad.g_00163	Syao.g_00813
OG0000713	Prad.g_00162	Syao.g_00812
OG0000714	Prad.g_00161	Syao.g_00810
OG0000715	Prad.g_00159	Syao.g_00808
OG0000716	Prad.g_00157	Syao.g_00804
OG0000717	Prad.g_00156	Syao.g_00803
OG0000718	Prad.g_00144	Syao.g_00794
OG0000719	Prad.g_00142	Syao.g_00444
OG0000720	Prad.g_01039	Syao.g_00457
OG0000721	Prad.g_01037	Syao.g_00459
OG0000722	Prad.g_01036	Syao.g_00460
OG0000723	Prad.g_01033	Syao.g_00469
OG0000724	Prad.g_01023	Syao.g_00513
OG0000725	Prad.g_01017	Syao.g_00385
OG0000726	Prad.g_01016	Syao.g_00384
OG0000727	Prad.g_01015	Syao.g_00383
OG0000728	Prad.g_01013	Syao.g_00381
OG0000729	Prad.g_00970	Syao.g_02190
OG0000730	Prad.g_00635	Syao.g_01880
OG0000731	Prad.g_00639	Syao.g_01868
OG0000732	Prad.g_00649	Syao.g_02218
OG0000733	Prad.g_01988	Syao.g_01427
OG0000734	Prad.g_01511	Syao.g_02592
OG0000735	Prad.g_01509	Syao.g_00140
OG0000736	Prad.g_01508	Syao.g_00139
OG0000737	Prad.g_01507	Syao.g_00138
OG0000738	Prad.g_01503	Syao.g_00132
OG0000739	Prad.g_01502	Syao.g_00131
OG0000740	Prad.g_01501	Syao.g_00130
OG0000741	Prad.g_01500	Syao.g_00127
OG0000742	Prad.g_01497	Syao.g_00124
OG0000743	Prad.g_01495	Syao.g_00217
OG0000744	Prad.g_01494	Syao.g_00216
OG0000745	Prad.g_01493	Syao.g_00213
OG0000746	Prad.g_01491	Syao.g_00210
OG0000747	Prad.g_01490	Syao.g_00208
OG0000748	Prad.g_01487	Syao.g_00193
OG0000749	Prad.g_01486	Syao.g_00192
OG0000750	Prad.g_01485	Syao.g_00191
OG0000751	Prad.g_01483	Syao.g_00185
OG0000752	Prad.g_01481	Syao.g_00183
OG0000753	Prad.g_01478	Syao.g_00180
OG0000754	Prad.g_01475	Syao.g_00175
OG0000755	Prad.g_01472	Syao.g_00021
OG0000756	Prad.g_01470, Prad.g_01471	Syao.g_00229
OG0000757	Prad.g_01464	Syao.g_00252
OG0000758	Prad.g_01463	Syao.g_00251
OG0000759	Prad.g_01462	Syao.g_00250
OG0000760	Prad.g_01461	Syao.g_00249
OG0000761	Prad.g_01460	Syao.g_00248
OG0000762	Prad.g_01459	Syao.g_00246
OG0000763	Prad.g_01457	Syao.g_00242
OG0000764	Prad.g_01456	Syao.g_00241
OG0000765	Prad.g_01447	Syao.g_00267
OG0000766	Prad.g_01446	Syao.g_00266
OG0000767	Prad.g_01444	Syao.g_00264
OG0000768	Prad.g_01443	Syao.g_00263
OG0000769	Prad.g_01441	Syao.g_00261
OG0000770	Prad.g_01439	Syao.g_00257
OG0000771	Prad.g_00076	Syao.g_00506
OG0000772	Prad.g_00341	Syao.g_01523
OG0000773	Prad.g_00361	Syao.g_01447
OG0000774	Prad.g_00363	Syao.g_01442
OG0000775	Prad.g_00365	Syao.g_01440
OG0000776	Prad.g_00366	Syao.g_01439
OG0000777	Prad.g_00631	Syao.g_01438
OG0000778	Prad.g_00630	Syao.g_01437
OG0000779	Prad.g_00626	Syao.g_01469
OG0000780	Prad.g_00625	Syao.g_01456
OG0000781	Prad.g_00622	Syao.g_01452
OG0000782	Prad.g_00621	Syao.g_01451
OG0000783	Prad.g_00620	Syao.g_01450
OG0000784	Prad.g_00619	Syao.g_01449
OG0000785	Prad.g_00617	Syao.g_01481
OG0000786	Prad.g_00615	Syao.g_01473
OG0000787	Prad.g_00614	Syao.g_01472
OG0000788	Prad.g_00607	Syao.g_00870
OG0000789	Prad.g_00604	Syao.g_00623
OG0000790	Prad.g_00589	Syao.g_00041, Syao.g_00315
OG0000791	Prad.g_00587	Syao.g_00043
OG0000792	Prad.g_00586	Syao.g_00044
OG0000793	Prad.g_00583	Syao.g_02700
OG0000794	Prad.g_00582	Syao.g_02703
OG0000795	Prad.g_00581	Syao.g_02704
OG0000796	Prad.g_00577	Syao.g_02708
OG0000797	Prad.g_00576	Syao.g_02709
OG0000799	Prad.g_00533	Syao.g_01525
OG0000800	Prad.g_00532	Syao.g_01526
OG0000801	Prad.g_00531	Syao.g_01527
OG0000802	Prad.g_00529	Syao.g_01531
OG0000803	Prad.g_00527	Syao.g_01534
OG0000804	Prad.g_00526	Syao.g_01537
OG0000805	Prad.g_00524	Syao.g_01502
OG0000806	Prad.g_00522	Syao.g_01504
OG0000807	Prad.g_00521	Syao.g_01506
OG0000808	Prad.g_00520	Syao.g_01507
OG0000809	Prad.g_00517	Syao.g_01511
OG0000810	Prad.g_00516	Syao.g_01482
OG0000811	Prad.g_00512	Syao.g_01490
OG0000812	Prad.g_00510	Syao.g_01492
OG0000813	Prad.g_00509	Syao.g_01493
OG0000814	Prad.g_00507	Syao.g_01495
OG0000815	Prad.g_00506	Syao.g_01499
OG0000816	Prad.g_00504	Syao.g_01471
OG0000817	Prad.g_00503	Syao.g_01519
OG0000818	Prad.g_00498	Syao.g_00062
OG0000819	Prad.g_00497	Syao.g_00063
OG0000820	Prad.g_00496	Syao.g_00064
OG0000821	Prad.g_00491	Syao.g_00070
OG0000822	Prad.g_00490	Syao.g_00072
OG0000823	Prad.g_00489	Syao.g_00073
OG0000824	Prad.g_00486	Syao.g_00079
OG0000825	Prad.g_00485	Syao.g_00080
OG0000826	Prad.g_00484	Syao.g_00081
OG0000827	Prad.g_00483	Syao.g_00082
OG0000828	Prad.g_00480	Syao.g_00085
OG0000829	Prad.g_00479	Syao.g_00086
OG0000830	Prad.g_00478	Syao.g_00087
OG0000831	Prad.g_00476	Syao.g_00089
OG0000832	Prad.g_00470	Syao.g_01696
OG0000833	Prad.g_00462	Syao.g_01612
OG0000834	Prad.g_00461	Syao.g_01610
OG0000835	Prad.g_00460	Syao.g_01609
OG0000836	Prad.g_00459	Syao.g_01606
OG0000837	Prad.g_00458	Syao.g_01605
OG0000838	Prad.g_00456	Syao.g_01601
OG0000839	Prad.g_00455	Syao.g_01600
OG0000840	Prad.g_00454	Syao.g_01599
OG0000841	Prad.g_00453	Syao.g_01598
OG0000842	Prad.g_00452	Syao.g_01597
OG0000843	Prad.g_00451	Syao.g_01596
OG0000844	Prad.g_00450	Syao.g_01594
OG0000845	Prad.g_00449	Syao.g_01593
OG0000846	Prad.g_00448	Syao.g_01592
OG0000847	Prad.g_00447	Syao.g_01591
OG0000848	Prad.g_00446	Syao.g_01589
OG0000849	Prad.g_00445	Syao.g_01588
OG0000850	Prad.g_00443	Syao.g_01585
OG0000851	Prad.g_00442	Syao.g_01582
OG0000852	Prad.g_00441	Syao.g_01581
OG0000853	Prad.g_00437	Syao.g_01577
OG0000854	Prad.g_00435	Syao.g_01575
OG0000855	Prad.g_00434	Syao.g_01574
OG0000856	Prad.g_00419	Syao.g_01327
OG0000857	Prad.g_00388	Syao.g_00774
OG0000858	Prad.g_00947	Syao.g_01567
OG0000859	Prad.g_00946	Syao.g_01566
OG0000860	Prad.g_00939	Syao.g_01552
OG0000861	Prad.g_00938	Syao.g_01551
OG0000862	Prad.g_00937	Syao.g_01542
OG0000863	Prad.g_00935	Syao.g_01540
OG0000864	Prad.g_00934	Syao.g_01017
OG0000866	Prad.g_00932	Syao.g_01686
OG0000867	Prad.g_00931	Syao.g_01685
OG0000868	Prad.g_00930	Syao.g_01682
OG0000869	Prad.g_00926	Syao.g_01677
OG0000870	Prad.g_00921	Syao.g_01672
OG0000871	Prad.g_00920	Syao.g_01671
OG0000872	Prad.g_00919	Syao.g_01665
OG0000873	Prad.g_00916	Syao.g_01662
OG0000874	Prad.g_00913	Syao.g_01660
OG0000875	Prad.g_00912	Syao.g_01658
OG0000876	Prad.g_00911	Syao.g_00536
OG0000877	Prad.g_00909	Syao.g_01654
OG0000878	Prad.g_00908	Syao.g_01653
OG0000879	Prad.g_00907	Syao.g_01652
OG0000880	Prad.g_00906	Syao.g_01651
OG0000881	Prad.g_00902	Syao.g_01647
OG0000882	Prad.g_00897	Syao.g_01642
OG0000883	Prad.g_00895	Syao.g_01638
OG0000884	Prad.g_00893	Syao.g_01636
OG0000885	Prad.g_00892	Syao.g_01635
OG0000886	Prad.g_00891	Syao.g_01634
OG0000887	Prad.g_00890	Syao.g_01633
OG0000888	Prad.g_00888	Syao.g_01631
OG0000889	Prad.g_00886	Syao.g_01629
OG0000890	Prad.g_00885	Syao.g_01626
OG0000891	Prad.g_00884	Syao.g_01625
OG0000892	Prad.g_00882	Syao.g_01695
OG0000893	Prad.g_00879	Syao.g_01934
OG0000894	Prad.g_00877	Syao.g_01937
OG0000895	Prad.g_00874	Syao.g_01916
OG0000896	Prad.g_00873	Syao.g_01917
OG0000897	Prad.g_00871	Syao.g_01919
OG0000898	Prad.g_00870	Syao.g_01920
OG0000899	Prad.g_00869	Syao.g_01921
OG0000900	Prad.g_00868	Syao.g_01922
OG0000901	Prad.g_00865	Syao.g_01927
OG0000902	Prad.g_00863	Syao.g_01929
OG0000903	Prad.g_00860	Syao.g_01798
OG0000904	Prad.g_00858	Syao.g_01804
OG0000905	Prad.g_00853	Syao.g_01862
OG0000906	Prad.g_00852	Syao.g_01931
OG0000907	Prad.g_00849	Syao.g_01796
OG0000908	Prad.g_00846	Syao.g_01793
OG0000909	Prad.g_00845	Syao.g_01792
OG0000910	Prad.g_00844	Syao.g_01791
OG0000911	Prad.g_00842	Syao.g_01789
OG0000912	Prad.g_00841	Syao.g_01788
OG0000913	Prad.g_00840	Syao.g_01787
OG0000914	Prad.g_00839	Syao.g_01786
OG0000915	Prad.g_00838	Syao.g_01784
OG0000916	Prad.g_00837	Syao.g_01783
OG0000917	Prad.g_00836	Syao.g_01782
OG0000918	Prad.g_00835	Syao.g_01781
OG0000919	Prad.g_00834	Syao.g_01780
OG0000920	Prad.g_00833	Syao.g_01779
OG0000921	Prad.g_00832	Syao.g_01778
OG0000922	Prad.g_00831	Syao.g_01777
OG0000923	Prad.g_00827	Syao.g_01772
OG0000924	Prad.g_00826	Syao.g_01771
OG0000925	Prad.g_00825	Syao.g_01770
OG0000926	Prad.g_00824	Syao.g_01769
OG0000927	Prad.g_00822	Syao.g_01767
OG0000928	Prad.g_00821	Syao.g_01766
OG0000929	Prad.g_00820	Syao.g_01765
OG0000930	Prad.g_00819	Syao.g_01764
OG0000931	Prad.g_00818	Syao.g_01763
OG0000932	Prad.g_00817	Syao.g_01762
OG0000933	Prad.g_00813	Syao.g_01811
OG0000934	Prad.g_00811	Syao.g_01809
OG0000935	Prad.g_00810	Syao.g_01808
OG0000936	Prad.g_00809	Syao.g_01843
OG0000937	Prad.g_00808	Syao.g_01842
OG0000938	Prad.g_00806	Syao.g_01839
OG0000939	Prad.g_00805	Syao.g_01838
OG0000940	Prad.g_00798	Syao.g_01830
OG0000941	Prad.g_00796	Syao.g_01828
OG0000942	Prad.g_00794	Syao.g_01826
OG0000943	Prad.g_00793	Syao.g_01824
OG0000944	Prad.g_00792	Syao.g_01822
OG0000945	Prad.g_00791	Syao.g_01821
OG0000946	Prad.g_00787	Syao.g_01852
OG0000947	Prad.g_00785	Syao.g_01849
OG0000948	Prad.g_00784	Syao.g_01848
OG0000949	Prad.g_00781	Syao.g_01970
OG0000950	Prad.g_00776	Syao.g_01957
OG0000951	Prad.g_00772	Syao.g_02262
OG0000952	Prad.g_00768	Syao.g_02266
OG0000953	Prad.g_00765	Syao.g_02130
OG0000954	Prad.g_01641	Syao.g_02135
OG0000955	Prad.g_01640	Syao.g_02136
OG0000956	Prad.g_01638	Syao.g_02138
OG0000957	Prad.g_01633	Syao.g_01951
OG0000958	Prad.g_01632	Syao.g_01950
OG0000959	Prad.g_01628	Syao.g_01947
OG0000960	Prad.g_01627	Syao.g_01946
OG0000961	Prad.g_01625	Syao.g_02496
OG0000962	Prad.g_01623	Syao.g_02191
OG0000963	Prad.g_01620	Syao.g_02186
OG0000964	Prad.g_01619	Syao.g_02185
OG0000965	Prad.g_01618	Syao.g_02184
OG0000966	Prad.g_01611	Syao.g_02172
OG0000967	Prad.g_01607	Syao.g_02167
OG0000968	Prad.g_01605	Syao.g_02199
OG0000969	Prad.g_01604	Syao.g_02200
OG0000970	Prad.g_01603	Syao.g_02201
OG0000971	Prad.g_01602	Syao.g_02203
OG0000972	Prad.g_01601	Syao.g_02204
OG0000973	Prad.g_01600	Syao.g_02205
OG0000974	Prad.g_01599	Syao.g_02206
OG0000975	Prad.g_01598	Syao.g_02207
OG0000976	Prad.g_01597	Syao.g_02208
OG0000977	Prad.g_01596	Syao.g_02210
OG0000978	Prad.g_01595	Syao.g_02211
OG0000979	Prad.g_01592	Syao.g_02214
OG0000980	Prad.g_01590	Syao.g_02217
OG0000981	Prad.g_01588	Syao.g_02220
OG0000982	Prad.g_01586	Syao.g_02437
OG0000983	Prad.g_01585	Syao.g_02438
OG0000984	Prad.g_01584	Syao.g_02439
OG0000985	Prad.g_01581	Syao.g_02443
OG0000986	Prad.g_01579	Syao.g_02445
OG0000987	Prad.g_01578	Syao.g_02447
OG0000988	Prad.g_01575	Syao.g_02452
OG0000989	Prad.g_01571	Syao.g_02368
OG0000990	Prad.g_01568	Syao.g_02362
OG0000991	Prad.g_01567	Syao.g_02354
OG0000992	Prad.g_01565	Syao.g_02279
OG0000993	Prad.g_01564	Syao.g_02280
OG0000994	Prad.g_01563	Syao.g_02283
OG0000995	Prad.g_01559	Syao.g_02287
OG0000996	Prad.g_01558	Syao.g_02305
OG0000997	Prad.g_01557	Syao.g_02326
OG0000998	Prad.g_01555	Syao.g_02328
OG0000999	Prad.g_01554	Syao.g_02329
OG0001000	Prad.g_01551	Syao.g_02333
OG0001001	Prad.g_01549	Syao.g_02338
OG0001002	Prad.g_01545	Syao.g_02345
OG0001003	Prad.g_01544	Syao.g_02347
OG0001004	Prad.g_01543	Syao.g_02348
OG0001005	Prad.g_01542	Syao.g_02194
OG0001006	Prad.g_01538	Syao.g_02159
OG0001007	Prad.g_01536	Syao.g_02161
OG0001008	Prad.g_00070	Syao.g_01737
OG0001009	Prad.g_01959	Syao.g_02239
OG0001010	Prad.g_01958	Syao.g_02238
OG0001011	Prad.g_01957	Syao.g_02236
OG0001012	Prad.g_01944	Syao.g_00322
OG0001013	Prad.g_01938	Syao.g_02413
OG0001014	Prad.g_01935	Syao.g_02407
OG0001015	Prad.g_01934	Syao.g_02406
OG0001016	Prad.g_01920	Syao.g_02622
OG0001017	Prad.g_01916	Syao.g_02628
OG0001018	Prad.g_01913	Syao.g_02630
OG0001019	Prad.g_01904	Syao.g_02654
OG0001020	Prad.g_01903	Syao.g_02663
OG0001021	Prad.g_01902	Syao.g_02666
OG0001022	Prad.g_01899	Syao.g_02670
OG0001023	Prad.g_01898	Syao.g_02671
OG0001024	Prad.g_01895	Syao.g_01018
OG0001025	Prad.g_01889	Syao.g_02597
OG0001026	Prad.g_01882	Syao.g_02594
OG0001027	Prad.g_01881	Syao.g_02564
OG0001028	Prad.g_01879	Syao.g_02568
OG0001029	Prad.g_01878	Syao.g_02570
OG0001030	Prad.g_01863	Syao.g_02545
OG0001031	Prad.g_01805	Syao.g_02528
OG0001032	Prad.g_01804	Syao.g_02530
OG0001033	Prad.g_01783	Syao.g_01016
OG0001034	Prad.g_01755	Syao.g_01704
OG0001035	Prad.g_01737	Syao.g_02101
OG0001036	Prad.g_01732	Syao.g_02096
OG0001037	Prad.g_01731	Syao.g_02094
OG0001038	Prad.g_01713	Syao.g_02065
OG0001039	Prad.g_01710	Syao.g_02062
OG0001040	Prad.g_01708	Syao.g_02059
OG0001041	Prad.g_01704	Syao.g_02055
OG0001042	Prad.g_01687	Syao.g_02032
OG0001043	Prad.g_01686	Syao.g_02028
OG0001044	Prad.g_01658	Syao.g_01878
OG0001045	Prad.g_01649	Syao.g_01865
OG0001046	Prad.g_00730	Syao.g_00827
OG0001047	Prad.g_00068	Syao.g_01739
OG0001048	Prad.g_00067	Syao.g_01740
OG0001049	Prad.g_00065	Syao.g_01616
OG0001050	Prad.g_00064	Syao.g_01618
OG0001051	Prad.g_00063	Syao.g_01619
OG0001052	Prad.g_00036	Syao.g_02686
OG0001053	Prad.g_00024	Syao.g_00025
OG0001054	Prad.g_00131	Syao.g_00104
OG0001055	Prad.g_00112	Syao.g_00156
OG0001056	Prad.g_00093	Syao.g_01417
OG0001057	Prad.g_01331	Syao.g_00879
OG0001058	Prad.g_01339	Syao.g_00862
OG0001059	Prad.g_01343	Syao.g_00858
OG0001060	Prad.g_01350	Syao.g_00852
OG0001062	Prad.g_01365	Syao.g_01050
OG0001063	Prad.g_01367	Syao.g_01042
OG0001064	Prad.g_01368	Syao.g_01041
OG0001065	Prad.g_01369	Syao.g_01040
OG0001066	Prad.g_01370	Syao.g_01039
OG0001067	Prad.g_01371	Syao.g_01038
OG0001068	Prad.g_01372	Syao.g_01037
OG0001069	Prad.g_01373	Syao.g_01036
OG0001070	Prad.g_01376	Syao.g_01032
OG0001071	Prad.g_01377	Syao.g_01031
OG0001072	Prad.g_01379	Syao.g_01027
OG0001073	Prad.g_01393	Syao.g_00991
OG0001074	Prad.g_01404	Syao.g_00392
OG0001075	Prad.g_01405	Syao.g_00391
OG0001076	Prad.g_01413	Syao.g_01339
OG0001077	Prad.g_01417	Syao.g_01323
OG0001078	Prad.g_01425	Syao.g_00895
OG0001079	Prad.g_01221	Syao.g_00911
OG0001081	Prad.g_01229	Syao.g_00925
OG0001082	Prad.g_01230	Syao.g_00926
OG0001083	Prad.g_01235	Syao.g_00934
OG0001084	Prad.g_01236	Syao.g_00935
OG0001085	Prad.g_01244	Syao.g_00947
OG0001086	Prad.g_01245	Syao.g_00949
OG0001087	Prad.g_01262	Syao.g_01419
OG0001088	Prad.g_01263	Syao.g_00211
OG0001089	Prad.g_01271	Syao.g_00376
OG0001090	Prad.g_01050	Syao.g_00494
OG0001091	Prad.g_01052	Syao.g_00491
OG0001092	Prad.g_01053	Syao.g_00489
OG0001093	Prad.g_01058	Syao.g_00482
OG0001094	Prad.g_01140	Syao.g_00750
OG0001095	Prad.g_01159	Syao.g_00771
OG0001096	Prad.g_01172	Syao.g_00786
OG0001097	Prad.g_00303	Syao.g_00552
OG0001098	Prad.g_00288	Syao.g_00731
OG0001099	Prad.g_00256	Syao.g_02569
OG0001100	Prad.g_00252	Syao.g_00957
OG0001101	Prad.g_00250	Syao.g_00959
OG0001102	Prad.g_00248	Syao.g_00962
OG0001103	Prad.g_00246	Syao.g_00964
OG0001105	Prad.g_00219	Syao.g_00736
OG0001106	Prad.g_00195	Syao.g_00688
OG0001107	Prad.g_00188	Syao.g_00676
OG0001108	Prad.g_00184	Syao.g_00669
OG0001109	Prad.g_00183	Syao.g_00667
OG0001110	Prad.g_00181	Syao.g_00665
OG0001111	Prad.g_00180	Syao.g_00663
OG0001112	Prad.g_00179	Syao.g_00661
OG0001113	Prad.g_00178	Syao.g_00660
OG0001114	Prad.g_00177	Syao.g_00659
OG0001115	Prad.g_00175	Syao.g_00832
OG0001116	Prad.g_00174	Syao.g_00830
OG0001117	Prad.g_00173	Syao.g_00829
OG0001118	Prad.g_00172	Syao.g_00828
OG0001119	Prad.g_00171	Syao.g_00826
OG0001120	Prad.g_00169	Syao.g_00822
OG0001121	Prad.g_01991, Prad.g_00166	Syao.g_01294
OG0001122	Prad.g_00141	Syao.g_00445
OG0001123	Prad.g_00137	Syao.g_00451
OG0001124	Prad.g_00135	Syao.g_00453
OG0001125	Prad.g_00134	Syao.g_00456
OG0001126	Prad.g_01030	Syao.g_00504
OG0001127	Prad.g_01029	Syao.g_00505
OG0001128	Prad.g_01026	Syao.g_00508
OG0001129	Prad.g_01025	Syao.g_00510
OG0001130	Prad.g_01024	Syao.g_00511
OG0001131	Prad.g_00990	Syao.g_01387
OG0001132	Prad.g_00981	Syao.g_01221
OG0001133	Prad.g_00655	Syao.g_01333
OG0001134	Prad.g_01989	Syao.g_01428
OG0001135	Prad.g_01526	Syao.g_01424
OG0001136	Prad.g_01499	Syao.g_00126
OG0001137	Prad.g_01488	Syao.g_00194
OG0001138	Prad.g_01469	Syao.g_00227
OG0001139	Prad.g_01468	Syao.g_00225
OG0001140	Prad.g_01467	Syao.g_00224
OG0001141	Prad.g_01466	Syao.g_00254
OG0001142	Prad.g_01465	Syao.g_00253
OG0001143	Prad.g_01458	Syao.g_00243
OG0001144	Prad.g_01453	Syao.g_00276
OG0001145	Prad.g_00362	Syao.g_01446
OG0001146	Prad.g_00624	Syao.g_01455
OG0001147	Prad.g_00608	Syao.g_00095
OG0001148	Prad.g_00592	Syao.g_00038
OG0001149	Prad.g_00591	Syao.g_00039
OG0001150	Prad.g_00590	Syao.g_00040
OG0001151	Prad.g_00579	Syao.g_02706
OG0001152	Prad.g_00578	Syao.g_02707
OG0001153	Prad.g_00482	Syao.g_00083
OG0001154	Prad.g_00481	Syao.g_00084
OG0001155	Prad.g_00469	Syao.g_01747
OG0001156	Prad.g_00466	Syao.g_01744
OG0001157	Prad.g_00465	Syao.g_01743
OG0001158	Prad.g_00464	Syao.g_01742
OG0001159	Prad.g_00463	Syao.g_01741
OG0001160	Prad.g_00439	Syao.g_01579
OG0001161	Prad.g_00426	Syao.g_02373
OG0001162	Prad.g_00415	Syao.g_02650
OG0001163	Prad.g_00949	Syao.g_01571
OG0001164	Prad.g_00945	Syao.g_01564
OG0001165	Prad.g_00942	Syao.g_01559
OG0001166	Prad.g_00922	Syao.g_01673
OG0001167	Prad.g_00905	Syao.g_01006
OG0001168	Prad.g_00903	Syao.g_01648
OG0001169	Prad.g_00901	Syao.g_01646
OG0001170	Prad.g_00899	Syao.g_01644
OG0001171	Prad.g_00889	Syao.g_01632
