Orthogroup	Prad	Syac
OG0000584	Prad.g_01399	Syac.g_00938
OG0000585	Prad.g_01401	Syac.g_00940
OG0000586	Prad.g_01402	Syac.g_00941
OG0000587	Prad.g_01403	Syac.g_00943
OG0000588	Prad.g_01407	Syac.g_00949
OG0000589	Prad.g_01410	Syac.g_00953
OG0000590	Prad.g_01411	Syac.g_00954
OG0000591	Prad.g_01414	Syac.g_00961
OG0000592	Prad.g_01415	Syac.g_00962
OG0000593	Prad.g_01421	Syac.g_00975
OG0000594	Prad.g_01422	Syac.g_00976
OG0000595	Prad.g_01423	Syac.g_00977
OG0000596	Prad.g_01427	Syac.g_00982
OG0000597	Prad.g_01429	Syac.g_00985
OG0000598	Prad.g_01430	Syac.g_00986
OG0000599	Prad.g_01433	Syac.g_00989
OG0000600	Prad.g_01219	Syac.g_00990
OG0000601	Prad.g_01220	Syac.g_00991
OG0000602	Prad.g_01222	Syac.g_00996
OG0000603	Prad.g_01223	Syac.g_00997
OG0000604	Prad.g_01224	Syac.g_01001
OG0000605	Prad.g_01225	Syac.g_01089
OG0000606	Prad.g_01228	Syac.g_01434
OG0000607	Prad.g_01231	Syac.g_01430
OG0000608	Prad.g_01232	Syac.g_01429
OG0000609	Prad.g_01233	Syac.g_01427
OG0000610	Prad.g_01238	Syac.g_01419
OG0000611	Prad.g_01241	Syac.g_01416
OG0000612	Prad.g_01242	Syac.g_01415
OG0000613	Prad.g_01247	Syac.g_00231
OG0000614	Prad.g_01266	Syac.g_00911
OG0000615	Prad.g_01274	Syac.g_01377
OG0000616	Prad.g_01278	Syac.g_02478
OG0000617	Prad.g_01055	Syac.g_01280
OG0000618	Prad.g_01056	Syac.g_01279
OG0000619	Prad.g_01057	Syac.g_01278
OG0000620	Prad.g_01060	Syac.g_01270
OG0000621	Prad.g_01061	Syac.g_01269
OG0000622	Prad.g_01062	Syac.g_01268
OG0000623	Prad.g_01063	Syac.g_01267
OG0000624	Prad.g_01064	Syac.g_01265
OG0000625	Prad.g_01065	Syac.g_01264
OG0000626	Prad.g_01066	Syac.g_01263
OG0000627	Prad.g_01067	Syac.g_01126
OG0000628	Prad.g_01068	Syac.g_01127
OG0000629	Prad.g_01069	Syac.g_01130
OG0000630	Prad.g_01072	Syac.g_01134
OG0000631	Prad.g_01137	Syac.g_01139
OG0000632	Prad.g_01138	Syac.g_01140
OG0000633	Prad.g_01139	Syac.g_01141
OG0000634	Prad.g_01142	Syac.g_01345
OG0000635	Prad.g_01143	Syac.g_01344
OG0000636	Prad.g_01145	Syac.g_01342
OG0000637	Prad.g_01147	Syac.g_01340
OG0000638	Prad.g_01148	Syac.g_01339
OG0000639	Prad.g_01149	Syac.g_01338
OG0000640	Prad.g_01150	Syac.g_01337
OG0000641	Prad.g_01154	Syac.g_01333
OG0000642	Prad.g_01155	Syac.g_01332
OG0000643	Prad.g_01156	Syac.g_01330
OG0000644	Prad.g_01157	Syac.g_01329
OG0000645	Prad.g_01158	Syac.g_01327
OG0000646	Prad.g_01160	Syac.g_01324
OG0000647	Prad.g_01161	Syac.g_01322
OG0000648	Prad.g_01163	Syac.g_01319
OG0000649	Prad.g_01164	Syac.g_01318
OG0000650	Prad.g_01165	Syac.g_01317
OG0000651	Prad.g_01166	Syac.g_01316
OG0000652	Prad.g_01167	Syac.g_01315
OG0000653	Prad.g_01169	Syac.g_01313
OG0000654	Prad.g_01170	Syac.g_01312
OG0000655	Prad.g_01171	Syac.g_01311
OG0000656	Prad.g_01174	Syac.g_01308
OG0000657	Prad.g_01182	Syac.g_00846
OG0000658	Prad.g_01183	Syac.g_00842
OG0000659	Prad.g_01184	Syac.g_00841
OG0000660	Prad.g_00306	Syac.g_00837
OG0000661	Prad.g_00304	Syac.g_00835
OG0000662	Prad.g_00302	Syac.g_00833
OG0000663	Prad.g_00300	Syac.g_00830
OG0000664	Prad.g_00299	Syac.g_00829
OG0000665	Prad.g_00295	Syac.g_01018
OG0000666	Prad.g_00294	Syac.g_01088
OG0000667	Prad.g_00290	Syac.g_02165
OG0000668	Prad.g_00260	Syac.g_01239
OG0000669	Prad.g_00253	Syac.g_01404
OG0000670	Prad.g_00251	Syac.g_00580
OG0000671	Prad.g_00249	Syac.g_01400
OG0000672	Prad.g_00247	Syac.g_01396
OG0000673	Prad.g_00244	Syac.g_01393
OG0000674	Prad.g_00242	Syac.g_01391
OG0000675	Prad.g_00241	Syac.g_01390
OG0000676	Prad.g_00239	Syac.g_01388
OG0000677	Prad.g_00238	Syac.g_01387
OG0000678	Prad.g_00236	Syac.g_01384
OG0000679	Prad.g_00232	Syac.g_01375
OG0000680	Prad.g_00231	Syac.g_01374
OG0000681	Prad.g_00228	Syac.g_01371
OG0000682	Prad.g_00227	Syac.g_01370
OG0000683	Prad.g_00226	Syac.g_01369
OG0000684	Prad.g_00224	Syac.g_01365
OG0000685	Prad.g_00222	Syac.g_01363
OG0000686	Prad.g_00221	Syac.g_01362
OG0000687	Prad.g_00220	Syac.g_01361
OG0000688	Prad.g_00217	Syac.g_01356
OG0000689	Prad.g_00216	Syac.g_01354
OG0000690	Prad.g_00215	Syac.g_01353
OG0000691	Prad.g_00214	Syac.g_01352
OG0000692	Prad.g_00212	Syac.g_01351
OG0000693	Prad.g_00211	Syac.g_01349
OG0000694	Prad.g_00210	Syac.g_01348
OG0000695	Prad.g_00208	Syac.g_01143
OG0000696	Prad.g_00207	Syac.g_01144
OG0000697	Prad.g_00206	Syac.g_01146
OG0000698	Prad.g_00203	Syac.g_01149
OG0000699	Prad.g_00202	Syac.g_01151
OG0000700	Prad.g_00201	Syac.g_01152
OG0000701	Prad.g_00200	Syac.g_01153
OG0000702	Prad.g_00198	Syac.g_01161
OG0000703	Prad.g_00197	Syac.g_01162
OG0000704	Prad.g_00196	Syac.g_01165
OG0000705	Prad.g_00192	Syac.g_01174
OG0000706	Prad.g_00191	Syac.g_01175
OG0000707	Prad.g_00190	Syac.g_01176
OG0000708	Prad.g_00189	Syac.g_01179
OG0000709	Prad.g_00185	Syac.g_01187
OG0000710	Prad.g_00182	Syac.g_01191
OG0000711	Prad.g_00165	Syac.g_01220
OG0000712	Prad.g_00163	Syac.g_01221
OG0000713	Prad.g_00162	Syac.g_01222
OG0000714	Prad.g_00161	Syac.g_01224
OG0000715	Prad.g_00159	Syac.g_01226
OG0000716	Prad.g_00157	Syac.g_01230
OG0000717	Prad.g_00156	Syac.g_01231
OG0000718	Prad.g_00144	Syac.g_01235
OG0000719	Prad.g_00142	Syac.g_01237
OG0000720	Prad.g_01039	Syac.g_01250
OG0000721	Prad.g_01037	Syac.g_01252
OG0000722	Prad.g_01036	Syac.g_01253
OG0000723	Prad.g_01033	Syac.g_01261
OG0000724	Prad.g_01023	Syac.g_00879
OG0000725	Prad.g_01017	Syac.g_00887
OG0000726	Prad.g_01016	Syac.g_00888
OG0000727	Prad.g_01015	Syac.g_00889
OG0000728	Prad.g_01013	Syac.g_00891
OG0000729	Prad.g_00970	Syac.g_00144
OG0000730	Prad.g_00635	Syac.g_02024
OG0000731	Prad.g_00639	Syac.g_02011
OG0000732	Prad.g_00649	Syac.g_00051
OG0000733	Prad.g_01988	Syac.g_02386
OG0000734	Prad.g_01511	Syac.g_00388
OG0000735	Prad.g_01509	Syac.g_00750
OG0000736	Prad.g_01508	Syac.g_00751
OG0000737	Prad.g_01507	Syac.g_00752
OG0000738	Prad.g_01503	Syac.g_00757
OG0000739	Prad.g_01502	Syac.g_00762
OG0000740	Prad.g_01501	Syac.g_00763
OG0000741	Prad.g_01500	Syac.g_00766
OG0000742	Prad.g_01497	Syac.g_00768
OG0000743	Prad.g_01495	Syac.g_00770
OG0000744	Prad.g_01494	Syac.g_00771
OG0000745	Prad.g_01493	Syac.g_00773
OG0000746	Prad.g_01491	Syac.g_00776
OG0000747	Prad.g_01490	Syac.g_00777
OG0000748	Prad.g_01487	Syac.g_00787
OG0000749	Prad.g_01486	Syac.g_00789
OG0000750	Prad.g_01485	Syac.g_00790
OG0000751	Prad.g_01483	Syac.g_00797
OG0000752	Prad.g_01481	Syac.g_00799
OG0000753	Prad.g_01478	Syac.g_00802
OG0000754	Prad.g_01475	Syac.g_01471
OG0000755	Prad.g_01472	Syac.g_01479
OG0000756	Prad.g_01470, Prad.g_01471	Syac.g_01480
OG0000757	Prad.g_01464	Syac.g_01492
OG0000758	Prad.g_01463	Syac.g_01493
OG0000759	Prad.g_01462	Syac.g_01494
OG0000760	Prad.g_01461	Syac.g_01495
OG0000761	Prad.g_01460	Syac.g_01496
OG0000762	Prad.g_01459	Syac.g_01498
OG0000763	Prad.g_01457	Syac.g_01500
OG0000764	Prad.g_01456	Syac.g_01501
OG0000765	Prad.g_01447	Syac.g_01515
OG0000766	Prad.g_01446	Syac.g_01516
OG0000767	Prad.g_01444	Syac.g_01518
OG0000768	Prad.g_01443	Syac.g_01519
OG0000769	Prad.g_01441	Syac.g_01521
OG0000770	Prad.g_01439	Syac.g_01524
OG0000771	Prad.g_00076	Syac.g_00873
OG0000772	Prad.g_00341	Syac.g_01569
OG0000773	Prad.g_00361	Syac.g_00741
OG0000774	Prad.g_00363	Syac.g_00737
OG0000775	Prad.g_00365	Syac.g_00735
OG0000776	Prad.g_00366	Syac.g_00734
OG0000777	Prad.g_00631	Syac.g_00733
OG0000778	Prad.g_00630	Syac.g_00732
OG0000779	Prad.g_00626	Syac.g_00727
OG0000780	Prad.g_00625	Syac.g_00723
OG0000781	Prad.g_00622	Syac.g_00719
OG0000782	Prad.g_00621	Syac.g_00718
OG0000783	Prad.g_00620	Syac.g_00717
OG0000784	Prad.g_00619	Syac.g_00716
OG0000785	Prad.g_00617	Syac.g_00714
OG0000786	Prad.g_00615	Syac.g_01730
OG0000787	Prad.g_00614	Syac.g_01731
OG0000788	Prad.g_00607	Syac.g_00992
OG0000789	Prad.g_00604	Syac.g_01111
OG0000790	Prad.g_00589	Syac.g_01921
OG0000791	Prad.g_00587	Syac.g_01922
OG0000792	Prad.g_00586	Syac.g_01923
OG0000793	Prad.g_00583	Syac.g_01928
OG0000794	Prad.g_00582	Syac.g_01929
OG0000795	Prad.g_00581	Syac.g_01930
OG0000796	Prad.g_00577	Syac.g_01934
OG0000797	Prad.g_00576	Syac.g_01935
OG0000799	Prad.g_00533	Syac.g_01602
OG0000800	Prad.g_00532	Syac.g_01603
OG0000801	Prad.g_00531	Syac.g_01604
OG0000802	Prad.g_00529	Syac.g_01608
OG0000803	Prad.g_00527	Syac.g_01613
OG0000804	Prad.g_00526	Syac.g_01616
OG0000805	Prad.g_00524	Syac.g_01620
OG0000806	Prad.g_00522	Syac.g_01622
OG0000807	Prad.g_00521	Syac.g_01624
OG0000808	Prad.g_00520	Syac.g_01625
OG0000809	Prad.g_00517	Syac.g_01628
OG0000810	Prad.g_00516	Syac.g_01629
OG0000811	Prad.g_00512	Syac.g_01637
OG0000812	Prad.g_00510	Syac.g_01639
OG0000813	Prad.g_00509	Syac.g_01640
OG0000814	Prad.g_00507	Syac.g_01642
OG0000815	Prad.g_00506	Syac.g_01643
OG0000816	Prad.g_00504	Syac.g_01645
OG0000817	Prad.g_00503	Syac.g_01646
OG0000818	Prad.g_00498	Syac.g_01652
OG0000819	Prad.g_00497	Syac.g_01653
OG0000820	Prad.g_00496	Syac.g_01654
OG0000821	Prad.g_00491	Syac.g_01659
OG0000822	Prad.g_00490	Syac.g_01661
OG0000823	Prad.g_00489	Syac.g_01662
OG0000824	Prad.g_00486	Syac.g_01666
OG0000825	Prad.g_00485	Syac.g_01667
OG0000826	Prad.g_00484	Syac.g_01668
OG0000827	Prad.g_00483	Syac.g_01669
OG0000828	Prad.g_00480	Syac.g_01672
OG0000829	Prad.g_00479	Syac.g_01673
OG0000830	Prad.g_00478	Syac.g_01674
OG0000831	Prad.g_00476	Syac.g_01676
OG0000832	Prad.g_00470	Syac.g_00623
OG0000833	Prad.g_00462	Syac.g_00613
OG0000834	Prad.g_00461	Syac.g_00610
OG0000835	Prad.g_00460	Syac.g_00609
OG0000836	Prad.g_00459	Syac.g_00605
OG0000837	Prad.g_00458	Syac.g_00604
OG0000838	Prad.g_00456	Syac.g_00600
OG0000839	Prad.g_00455	Syac.g_00599
OG0000840	Prad.g_00454	Syac.g_00598
OG0000841	Prad.g_00453	Syac.g_00597
OG0000842	Prad.g_00452	Syac.g_00596
OG0000843	Prad.g_00451	Syac.g_00595
OG0000844	Prad.g_00450	Syac.g_00593
OG0000845	Prad.g_00449	Syac.g_00592
OG0000846	Prad.g_00448	Syac.g_00591
OG0000847	Prad.g_00447	Syac.g_00590
OG0000848	Prad.g_00446	Syac.g_00588
OG0000849	Prad.g_00445	Syac.g_00587
OG0000850	Prad.g_00443	Syac.g_00585
OG0000851	Prad.g_00442	Syac.g_00573
OG0000852	Prad.g_00441	Syac.g_00572
OG0000853	Prad.g_00437	Syac.g_00568
OG0000854	Prad.g_00435	Syac.g_00566
OG0000855	Prad.g_00434	Syac.g_00565
OG0000856	Prad.g_00419	Syac.g_00964
OG0000857	Prad.g_00388	Syac.g_01323
OG0000858	Prad.g_00947	Syac.g_00559
OG0000859	Prad.g_00946	Syac.g_00558
OG0000860	Prad.g_00939	Syac.g_00542
OG0000861	Prad.g_00938	Syac.g_00541
OG0000862	Prad.g_00937	Syac.g_00540
OG0000863	Prad.g_00935	Syac.g_00538
OG0000864	Prad.g_00934	Syac.g_00537
OG0000865	Prad.g_00933	Syac.g_00533
OG0000866	Prad.g_00932	Syac.g_00532
OG0000867	Prad.g_00931	Syac.g_00531
OG0000868	Prad.g_00930	Syac.g_00529
OG0000869	Prad.g_00926	Syac.g_00524
OG0000870	Prad.g_00921	Syac.g_00519
OG0000871	Prad.g_00920	Syac.g_00518
OG0000872	Prad.g_00919	Syac.g_00510
OG0000873	Prad.g_00916	Syac.g_00507
OG0000874	Prad.g_00913	Syac.g_00512
OG0000875	Prad.g_00912	Syac.g_00505
OG0000876	Prad.g_00911	Syac.g_00675
OG0000877	Prad.g_00909	Syac.g_00671
OG0000878	Prad.g_00908	Syac.g_00670
OG0000879	Prad.g_00907	Syac.g_00669
OG0000880	Prad.g_00906	Syac.g_00668
OG0000881	Prad.g_00902	Syac.g_00664
OG0000882	Prad.g_00897	Syac.g_00659
OG0000883	Prad.g_00895	Syac.g_00656
OG0000884	Prad.g_00893	Syac.g_00654
OG0000885	Prad.g_00892	Syac.g_00653
OG0000886	Prad.g_00891	Syac.g_00652
OG0000887	Prad.g_00890	Syac.g_00651
OG0000888	Prad.g_00888	Syac.g_00649
OG0000889	Prad.g_00886	Syac.g_00647
OG0000890	Prad.g_00885	Syac.g_00642
OG0000891	Prad.g_00884	Syac.g_00641
OG0000892	Prad.g_00882	Syac.g_00638
OG0000893	Prad.g_00879	Syac.g_02193
OG0000894	Prad.g_00877	Syac.g_02189
OG0000895	Prad.g_00874	Syac.g_02185
OG0000896	Prad.g_00873	Syac.g_02184
OG0000897	Prad.g_00871	Syac.g_02182
OG0000898	Prad.g_00870	Syac.g_02181
OG0000899	Prad.g_00869	Syac.g_02180
OG0000900	Prad.g_00868	Syac.g_02179
OG0000901	Prad.g_00865	Syac.g_02174
OG0000902	Prad.g_00863	Syac.g_02172
OG0000903	Prad.g_00860	Syac.g_02140
OG0000904	Prad.g_00858	Syac.g_02145
OG0000905	Prad.g_00853	Syac.g_02148
OG0000906	Prad.g_00852	Syac.g_02150
OG0000907	Prad.g_00849	Syac.g_02138
OG0000908	Prad.g_00846	Syac.g_02135
OG0000909	Prad.g_00845	Syac.g_02134
OG0000910	Prad.g_00844	Syac.g_02133
OG0000911	Prad.g_00842	Syac.g_02131
OG0000912	Prad.g_00841	Syac.g_02130
OG0000913	Prad.g_00840	Syac.g_02129
OG0000914	Prad.g_00839	Syac.g_02128
OG0000915	Prad.g_00838	Syac.g_02127
OG0000916	Prad.g_00837	Syac.g_02126
OG0000917	Prad.g_00836	Syac.g_02125
OG0000918	Prad.g_00835	Syac.g_02124
OG0000919	Prad.g_00834	Syac.g_02123
OG0000920	Prad.g_00833	Syac.g_02122
OG0000921	Prad.g_00832	Syac.g_02121
OG0000922	Prad.g_00831	Syac.g_02120
OG0000923	Prad.g_00827	Syac.g_02116
OG0000924	Prad.g_00826	Syac.g_02115
OG0000925	Prad.g_00825	Syac.g_02114
OG0000926	Prad.g_00824	Syac.g_02113
OG0000927	Prad.g_00822	Syac.g_02111
OG0000928	Prad.g_00821	Syac.g_02110
OG0000929	Prad.g_00820	Syac.g_02109
OG0000930	Prad.g_00819	Syac.g_02108
OG0000931	Prad.g_00818	Syac.g_02107
OG0000932	Prad.g_00817	Syac.g_02106
OG0000933	Prad.g_00813	Syac.g_02101
OG0000934	Prad.g_00811	Syac.g_02099
OG0000935	Prad.g_00810	Syac.g_02098
OG0000936	Prad.g_00809	Syac.g_02097
OG0000937	Prad.g_00808	Syac.g_02096
OG0000938	Prad.g_00806	Syac.g_02092
OG0000939	Prad.g_00805	Syac.g_02091
OG0000940	Prad.g_00798	Syac.g_02084
OG0000941	Prad.g_00796	Syac.g_02082
OG0000942	Prad.g_00794	Syac.g_02080
OG0000943	Prad.g_00793	Syac.g_02079
OG0000944	Prad.g_00792	Syac.g_02077
OG0000945	Prad.g_00791	Syac.g_02075
OG0000946	Prad.g_00787	Syac.g_02071
OG0000947	Prad.g_00785	Syac.g_02068
OG0000948	Prad.g_00784	Syac.g_02067
OG0000949	Prad.g_00781	Syac.g_00205
OG0000950	Prad.g_00776	Syac.g_00193
OG0000951	Prad.g_00772	Syac.g_00188
OG0000952	Prad.g_00768	Syac.g_00183
OG0000953	Prad.g_00765	Syac.g_00177
OG0000954	Prad.g_01641	Syac.g_00172
OG0000955	Prad.g_01640	Syac.g_00171
OG0000956	Prad.g_01638	Syac.g_00169
OG0000957	Prad.g_01633	Syac.g_00158
OG0000958	Prad.g_01632	Syac.g_00157
OG0000959	Prad.g_01628	Syac.g_00153
OG0000960	Prad.g_01627	Syac.g_00152
OG0000961	Prad.g_01625	Syac.g_00147
OG0000962	Prad.g_01623	Syac.g_00145
OG0000963	Prad.g_01620	Syac.g_00140
OG0000964	Prad.g_01619	Syac.g_00139
OG0000965	Prad.g_01618	Syac.g_00138
OG0000966	Prad.g_01611	Syac.g_00107
OG0000967	Prad.g_01607	Syac.g_00075
OG0000968	Prad.g_01605	Syac.g_00080
OG0000969	Prad.g_01604	Syac.g_00078
OG0000970	Prad.g_01603	Syac.g_00077
OG0000971	Prad.g_01602	Syac.g_00067
OG0000972	Prad.g_01601	Syac.g_00066
OG0000973	Prad.g_01600	Syac.g_00065
OG0000974	Prad.g_01599	Syac.g_00064
OG0000975	Prad.g_01598	Syac.g_00063
OG0000976	Prad.g_01597	Syac.g_00062
OG0000977	Prad.g_01596	Syac.g_00059
OG0000978	Prad.g_01595	Syac.g_00058
OG0000979	Prad.g_01592	Syac.g_00055
OG0000980	Prad.g_01590	Syac.g_00052
OG0000981	Prad.g_01588	Syac.g_00049
OG0000982	Prad.g_01586	Syac.g_02354
OG0000983	Prad.g_01585	Syac.g_02355
OG0000984	Prad.g_01584	Syac.g_02356
OG0000985	Prad.g_01581	Syac.g_02359
OG0000986	Prad.g_01579	Syac.g_02363
OG0000987	Prad.g_01578	Syac.g_02365
OG0000988	Prad.g_01575	Syac.g_02370
OG0000989	Prad.g_01571	Syac.g_02379
OG0000990	Prad.g_01568	Syac.g_02397
OG0000991	Prad.g_01567	Syac.g_02400
OG0000992	Prad.g_01565	Syac.g_02402
OG0000993	Prad.g_01564	Syac.g_02403
OG0000994	Prad.g_01563	Syac.g_02405
OG0000995	Prad.g_01559	Syac.g_02410
OG0000996	Prad.g_01558	Syac.g_02454
OG0000997	Prad.g_01557	Syac.g_02464
OG0000998	Prad.g_01555	Syac.g_02466
OG0000999	Prad.g_01554	Syac.g_02467
OG0001000	Prad.g_01551	Syac.g_02470
OG0001001	Prad.g_01549	Syac.g_02475
OG0001002	Prad.g_01545	Syac.g_02481
OG0001003	Prad.g_01544	Syac.g_02483
OG0001004	Prad.g_01543	Syac.g_02484
OG0001005	Prad.g_01542	Syac.g_02485
OG0001006	Prad.g_01538	Syac.g_02492
OG0001007	Prad.g_01536	Syac.g_02494
OG0001008	Prad.g_00070	Syac.g_00693
OG0001009	Prad.g_01959	Syac.g_00030
OG0001010	Prad.g_01958	Syac.g_00031
OG0001011	Prad.g_01957	Syac.g_00032
OG0001012	Prad.g_01944	Syac.g_02351
OG0001013	Prad.g_01938	Syac.g_02337
OG0001014	Prad.g_01935	Syac.g_02333
OG0001015	Prad.g_01934	Syac.g_02332
OG0001016	Prad.g_01920	Syac.g_00446
OG0001017	Prad.g_01916	Syac.g_00440
OG0001018	Prad.g_01913	Syac.g_00438
OG0001019	Prad.g_01904	Syac.g_00422
OG0001020	Prad.g_01903	Syac.g_00417
OG0001021	Prad.g_01902	Syac.g_00413
OG0001022	Prad.g_01899	Syac.g_00410
OG0001023	Prad.g_01898	Syac.g_00409
OG0001024	Prad.g_01895	Syac.g_00405
OG0001025	Prad.g_01889	Syac.g_00399
OG0001026	Prad.g_01882	Syac.g_00386
OG0001027	Prad.g_01881	Syac.g_00380
OG0001028	Prad.g_01879	Syac.g_00378
OG0001029	Prad.g_01878	Syac.g_00376
OG0001030	Prad.g_01863	Syac.g_00356
OG0001031	Prad.g_01805	Syac.g_02266
OG0001032	Prad.g_01804	Syac.g_02268
OG0001033	Prad.g_01783	Syac.g_02298
OG0001034	Prad.g_01755	Syac.g_01968
OG0001036	Prad.g_01732	Syac.g_02221
OG0001037	Prad.g_01731	Syac.g_02223
OG0001038	Prad.g_01713	Syac.g_02251
OG0001039	Prad.g_01710	Syac.g_02254
OG0001040	Prad.g_01708	Syac.g_00292
OG0001041	Prad.g_01704	Syac.g_00287
OG0001042	Prad.g_01687	Syac.g_00258
OG0001043	Prad.g_01686	Syac.g_00254
OG0001044	Prad.g_01658	Syac.g_02021
OG0001045	Prad.g_01649	Syac.g_02008
OG0001046	Prad.g_00730	Syac.g_01207
OG0001047	Prad.g_00068	Syac.g_00695
OG0001048	Prad.g_00067	Syac.g_00696
OG0001049	Prad.g_00065	Syac.g_00703
OG0001050	Prad.g_00064	Syac.g_00704
OG0001051	Prad.g_00063	Syac.g_00705
OG0001052	Prad.g_00036	Syac.g_01704
OG0001053	Prad.g_00024	Syac.g_01901
OG0001054	Prad.g_00131	Syac.g_01884
OG0001055	Prad.g_00112	Syac.g_01863
OG0001056	Prad.g_00093	Syac.g_01831
OG0001057	Prad.g_01331	Syac.g_01825
OG0001058	Prad.g_01339	Syac.g_01810
OG0001059	Prad.g_01343	Syac.g_01806
OG0001060	Prad.g_01350	Syac.g_01799
OG0001061	Prad.g_01363	Syac.g_01779
OG0001062	Prad.g_01365	Syac.g_01777
OG0001063	Prad.g_01367	Syac.g_01773
OG0001064	Prad.g_01368	Syac.g_01772
OG0001065	Prad.g_01369	Syac.g_01771
OG0001066	Prad.g_01370	Syac.g_01770
OG0001067	Prad.g_01371	Syac.g_01769
OG0001068	Prad.g_01372	Syac.g_01768
OG0001069	Prad.g_01373	Syac.g_01767
OG0001070	Prad.g_01376	Syac.g_01764
OG0001071	Prad.g_01377	Syac.g_01763
OG0001072	Prad.g_01379	Syac.g_01758
OG0001074	Prad.g_01404	Syac.g_00945
OG0001075	Prad.g_01405	Syac.g_00946
OG0001076	Prad.g_01413	Syac.g_00956
OG0001077	Prad.g_01417	Syac.g_00967
OG0001078	Prad.g_01425	Syac.g_00980
OG0001079	Prad.g_01221	Syac.g_00993
OG0001080	Prad.g_01227	Syac.g_01092
OG0001081	Prad.g_01229	Syac.g_01432
OG0001082	Prad.g_01230	Syac.g_01431
OG0001083	Prad.g_01235	Syac.g_01424
OG0001084	Prad.g_01236	Syac.g_01423
OG0001085	Prad.g_01244	Syac.g_01412
OG0001086	Prad.g_01245	Syac.g_01410
OG0001087	Prad.g_01262	Syac.g_00923
OG0001088	Prad.g_01263	Syac.g_00920
OG0001089	Prad.g_01271	Syac.g_00896
OG0001090	Prad.g_01050	Syac.g_01286
OG0001091	Prad.g_01052	Syac.g_01284
OG0001092	Prad.g_01053	Syac.g_01282
OG0001093	Prad.g_01058	Syac.g_01276
OG0001094	Prad.g_01140	Syac.g_01347
OG0001095	Prad.g_01159	Syac.g_01326
OG0001096	Prad.g_01172	Syac.g_01310
OG0001097	Prad.g_00303	Syac.g_00834
OG0001098	Prad.g_00288	Syac.g_01096
OG0001099	Prad.g_00256	Syac.g_00377
OG0001100	Prad.g_00252	Syac.g_01402
OG0001101	Prad.g_00250	Syac.g_01401
OG0001102	Prad.g_00248	Syac.g_01398
OG0001103	Prad.g_00246	Syac.g_01395
OG0001104	Prad.g_00223	Syac.g_01364
OG0001105	Prad.g_00219	Syac.g_01360
OG0001106	Prad.g_00195	Syac.g_01166
OG0001107	Prad.g_00188	Syac.g_01180
OG0001108	Prad.g_00184	Syac.g_01188
OG0001109	Prad.g_00183	Syac.g_01190
OG0001110	Prad.g_00181	Syac.g_01192
OG0001111	Prad.g_00180	Syac.g_01194
OG0001112	Prad.g_00179	Syac.g_01196
OG0001113	Prad.g_00178	Syac.g_01197
OG0001114	Prad.g_00177	Syac.g_01198
OG0001115	Prad.g_00175	Syac.g_01202
OG0001116	Prad.g_00174	Syac.g_01204
OG0001117	Prad.g_00173	Syac.g_01205
OG0001118	Prad.g_00172	Syac.g_01206
OG0001119	Prad.g_00171	Syac.g_01208
OG0001120	Prad.g_00169	Syac.g_01213
OG0001121	Prad.g_01991, Prad.g_00166	Syac.g_01949, Syac.g_01170
OG0001122	Prad.g_00141	Syac.g_01238
OG0001123	Prad.g_00137	Syac.g_01245
OG0001124	Prad.g_00135	Syac.g_01247
OG0001125	Prad.g_00134	Syac.g_01249
OG0001126	Prad.g_01030	Syac.g_00870
OG0001127	Prad.g_01029	Syac.g_00871
OG0001128	Prad.g_01026	Syac.g_00875
OG0001129	Prad.g_01025	Syac.g_00877
OG0001130	Prad.g_01024	Syac.g_00878
OG0001131	Prad.g_00990	Syac.g_01382
OG0001132	Prad.g_00981	Syac.g_01062
OG0001133	Prad.g_00655	Syac.g_00958
OG0001134	Prad.g_01989	Syac.g_01466
OG0001135	Prad.g_01526	Syac.g_01464
OG0001136	Prad.g_01499	Syac.g_00767
OG0001137	Prad.g_01488	Syac.g_00786
OG0001138	Prad.g_01469	Syac.g_01486
OG0001139	Prad.g_01468	Syac.g_01488
OG0001140	Prad.g_01467	Syac.g_01489
OG0001141	Prad.g_01466	Syac.g_01490
OG0001142	Prad.g_01465	Syac.g_01491
OG0001143	Prad.g_01458	Syac.g_01499
OG0001144	Prad.g_01453	Syac.g_01508
OG0001145	Prad.g_00362	Syac.g_00740
OG0001146	Prad.g_00624	Syac.g_00722
OG0001147	Prad.g_00608	Syac.g_01689
OG0001148	Prad.g_00592	Syac.g_01918
OG0001149	Prad.g_00591	Syac.g_01919
OG0001150	Prad.g_00590	Syac.g_01920
OG0001151	Prad.g_00579	Syac.g_01932
OG0001152	Prad.g_00578	Syac.g_01933
OG0001153	Prad.g_00482	Syac.g_01670
OG0001154	Prad.g_00481	Syac.g_01671
OG0001155	Prad.g_00469	Syac.g_00621
OG0001156	Prad.g_00466	Syac.g_00618
OG0001157	Prad.g_00465	Syac.g_00617
OG0001158	Prad.g_00464	Syac.g_00616
OG0001159	Prad.g_00463	Syac.g_00615
OG0001160	Prad.g_00439	Syac.g_00570
OG0001161	Prad.g_00426	Syac.g_02385
OG0001162	Prad.g_00415	Syac.g_01307
OG0001163	Prad.g_00949	Syac.g_00562
OG0001164	Prad.g_00945	Syac.g_00556
OG0001165	Prad.g_00942	Syac.g_00551
OG0001166	Prad.g_00922	Syac.g_00520
OG0001167	Prad.g_00905	Syac.g_00667
