Orthogroup	Pram	Prbe
OG0000554	Pram.g_01079	Prbe.g_01489
OG0000555	Pram.g_01078	Prbe.g_01488
OG0000556	Pram.g_01077	Prbe.g_01487
OG0000557	Pram.g_01076	Prbe.g_01486
OG0000558	Pram.g_01075	Prbe.g_01485
OG0000559	Pram.g_01074	Prbe.g_01484
OG0000560	Pram.g_01073	Prbe.g_01482
OG0000561	Pram.g_01072	Prbe.g_01481
OG0000562	Pram.g_01070	Prbe.g_01479
OG0000563	Pram.g_01069	Prbe.g_01478
OG0000564	Pram.g_01068	Prbe.g_01477
OG0000565	Pram.g_01067	Prbe.g_01476
OG0000566	Pram.g_01066	Prbe.g_01475
OG0000567	Pram.g_01065	Prbe.g_01474
OG0000568	Pram.g_01064	Prbe.g_01473
OG0000569	Pram.g_01063	Prbe.g_01472
OG0000570	Pram.g_01062	Prbe.g_01471
OG0000571	Pram.g_01061	Prbe.g_01470
OG0000572	Pram.g_01060	Prbe.g_01469
OG0000573	Pram.g_01057	Prbe.g_01466
OG0000574	Pram.g_01056	Prbe.g_01465
OG0000575	Pram.g_01055	Prbe.g_01464
OG0000576	Pram.g_01054	Prbe.g_01463
OG0000577	Pram.g_01053	Prbe.g_01462
OG0000578	Pram.g_01052	Prbe.g_01461
OG0000579	Pram.g_01051	Prbe.g_01460
OG0000580	Pram.g_01050	Prbe.g_01459
OG0000581	Pram.g_01049	Prbe.g_01458
OG0000582	Pram.g_01048	Prbe.g_01457
OG0000583	Pram.g_01047	Prbe.g_01456
OG0000584	Pram.g_01045	Prbe.g_01454
OG0000585	Pram.g_01044	Prbe.g_01453
OG0000586	Pram.g_01042	Prbe.g_01451
OG0000587	Pram.g_01041	Prbe.g_01450
OG0000588	Pram.g_00760	Prbe.g_00444
OG0000589	Pram.g_00761	Prbe.g_00445
OG0000590	Pram.g_00763	Prbe.g_00447
OG0000591	Pram.g_00769	Prbe.g_00453
OG0000592	Pram.g_00770	Prbe.g_00454
OG0000593	Pram.g_00771	Prbe.g_00455
OG0000594	Pram.g_00774	Prbe.g_00458
OG0000595	Pram.g_00775	Prbe.g_00459
OG0000596	Pram.g_00776	Prbe.g_00460
OG0000597	Pram.g_00778	Prbe.g_00462
OG0000598	Pram.g_00779	Prbe.g_00463
OG0000599	Pram.g_00780	Prbe.g_00464
OG0000600	Pram.g_00781	Prbe.g_00465
OG0000601	Pram.g_00784	Prbe.g_00468
OG0000602	Pram.g_00785	Prbe.g_01199
OG0000603	Pram.g_00786	Prbe.g_01200
OG0000604	Pram.g_00789	Prbe.g_01203
OG0000605	Pram.g_00790	Prbe.g_01204
OG0000606	Pram.g_00791	Prbe.g_01205
OG0000607	Pram.g_00793	Prbe.g_01207
OG0000608	Pram.g_00795	Prbe.g_01209
OG0000609	Pram.g_01927	Prbe.g_01197
OG0000610	Pram.g_00720	Prbe.g_00403
OG0000611	Pram.g_00802	Prbe.g_01215
OG0000612	Pram.g_00803	Prbe.g_01216
OG0000613	Pram.g_01027	Prbe.g_01437
OG0000614	Pram.g_01026	Prbe.g_01436
OG0000615	Pram.g_01024	Prbe.g_01434
OG0000616	Pram.g_01023	Prbe.g_01433
OG0000617	Pram.g_01022	Prbe.g_01432
OG0000618	Pram.g_01021	Prbe.g_01431
OG0000619	Pram.g_01020	Prbe.g_01430
OG0000620	Pram.g_01019	Prbe.g_01429
OG0000621	Pram.g_01018	Prbe.g_01428
OG0000622	Pram.g_01017	Prbe.g_01427
OG0000623	Pram.g_01016	Prbe.g_01426
OG0000624	Pram.g_01014	Prbe.g_01424
OG0000625	Pram.g_01013	Prbe.g_01423
OG0000626	Pram.g_01012	Prbe.g_01422
OG0000627	Pram.g_01011	Prbe.g_01421
OG0000628	Pram.g_01010	Prbe.g_01420
OG0000629	Pram.g_01008	Prbe.g_01419
OG0000630	Pram.g_01007	Prbe.g_01418
OG0000631	Pram.g_01005	Prbe.g_01416
OG0000632	Pram.g_01004	Prbe.g_01415
OG0000633	Pram.g_01539	Prbe.g_00055
OG0000634	Pram.g_01534	Prbe.g_00909
OG0000635	Pram.g_00935	Prbe.g_00487
OG0000636	Pram.g_00934	Prbe.g_00488
OG0000637	Pram.g_00933	Prbe.g_00489
OG0000638	Pram.g_00325	Prbe.g_01889
OG0000639	Pram.g_00908	Prbe.g_01317
OG0000640	Pram.g_00911	Prbe.g_01321
OG0000641	Pram.g_00913	Prbe.g_01323
OG0000642	Pram.g_00914	Prbe.g_01324
OG0000643	Pram.g_00915	Prbe.g_01325
OG0000644	Pram.g_01028	Prbe.g_01438
OG0000645	Pram.g_00804	Prbe.g_01217
OG0000646	Pram.g_00805	Prbe.g_01218
OG0000647	Pram.g_00806	Prbe.g_01219
OG0000648	Pram.g_00808	Prbe.g_01221
OG0000649	Pram.g_00809	Prbe.g_01222
OG0000650	Pram.g_00810	Prbe.g_01223
OG0000651	Pram.g_00811	Prbe.g_01224
OG0000652	Pram.g_00812	Prbe.g_01225
OG0000653	Pram.g_00813	Prbe.g_01226
OG0000654	Pram.g_00815	Prbe.g_01228
OG0000655	Pram.g_00817	Prbe.g_01230
OG0000656	Pram.g_00818	Prbe.g_01231
OG0000657	Pram.g_00819	Prbe.g_01232
OG0000658	Pram.g_00820	Prbe.g_01233
OG0000659	Pram.g_00821	Prbe.g_01234
OG0000660	Pram.g_00822	Prbe.g_01235
OG0000661	Pram.g_00823	Prbe.g_01236
OG0000662	Pram.g_00825	Prbe.g_01238
OG0000663	Pram.g_00826	Prbe.g_01239
OG0000664	Pram.g_00827	Prbe.g_01240
OG0000665	Pram.g_00828	Prbe.g_01241
OG0000666	Pram.g_00829	Prbe.g_01242
OG0000667	Pram.g_00830	Prbe.g_01243
OG0000668	Pram.g_00831	Prbe.g_01244
OG0000669	Pram.g_00833	Prbe.g_01246
OG0000670	Pram.g_00834	Prbe.g_01247
OG0000671	Pram.g_00835	Prbe.g_01248
OG0000672	Pram.g_00836	Prbe.g_01249
OG0000673	Pram.g_00837	Prbe.g_01250
OG0000674	Pram.g_00838	Prbe.g_01251
OG0000675	Pram.g_00839	Prbe.g_01253
OG0000676	Pram.g_00840	Prbe.g_01254
OG0000677	Pram.g_00843	Prbe.g_01257
OG0000678	Pram.g_00845	Prbe.g_01259
OG0000679	Pram.g_00847	Prbe.g_01261
OG0000680	Pram.g_00848	Prbe.g_01262
OG0000681	Pram.g_00849	Prbe.g_01263
OG0000682	Pram.g_00850	Prbe.g_01264
OG0000683	Pram.g_00852	Prbe.g_01266
OG0000684	Pram.g_00853	Prbe.g_01267
OG0000685	Pram.g_00854	Prbe.g_01268
OG0000686	Pram.g_00855	Prbe.g_01269
OG0000687	Pram.g_00857	Prbe.g_01270
OG0000688	Pram.g_00858	Prbe.g_01271
OG0000689	Pram.g_00859	Prbe.g_01272
OG0000690	Pram.g_00860	Prbe.g_01273
OG0000691	Pram.g_00861	Prbe.g_01274
OG0000692	Pram.g_00865	Prbe.g_01278
OG0000693	Pram.g_00866	Prbe.g_01279
OG0000694	Pram.g_00867	Prbe.g_01280
OG0000695	Pram.g_00868	Prbe.g_01281
OG0000696	Pram.g_00870	Prbe.g_01282
OG0000697	Pram.g_00872	Prbe.g_01284
OG0000698	Pram.g_00876	Prbe.g_01288
OG0000699	Pram.g_00877	Prbe.g_01289
OG0000700	Pram.g_00713	Prbe.g_00105
OG0000701	Pram.g_00717	Prbe.g_00110
OG0000702	Pram.g_00724	Prbe.g_00406
OG0000703	Pram.g_00726	Prbe.g_00408
OG0000704	Pram.g_00727	Prbe.g_00409
OG0000705	Pram.g_00728	Prbe.g_00411
OG0000706	Pram.g_00729	Prbe.g_00412
OG0000707	Pram.g_00731	Prbe.g_00414
OG0000708	Pram.g_00732	Prbe.g_00415
OG0000709	Pram.g_00734	Prbe.g_00417
OG0000710	Pram.g_00735	Prbe.g_00418
OG0000711	Pram.g_00736	Prbe.g_00419
OG0000712	Pram.g_00737	Prbe.g_00420
OG0000713	Pram.g_00738	Prbe.g_00421
OG0000714	Pram.g_00740	Prbe.g_00423
OG0000715	Pram.g_00741	Prbe.g_00424
OG0000716	Pram.g_00743	Prbe.g_00426
OG0000717	Pram.g_00744	Prbe.g_00427
OG0000718	Pram.g_00745	Prbe.g_00428
OG0000719	Pram.g_00747	Prbe.g_00430
OG0000720	Pram.g_00748	Prbe.g_00431
OG0000721	Pram.g_00751	Prbe.g_00434
OG0000722	Pram.g_00752	Prbe.g_00435
OG0000723	Pram.g_00753	Prbe.g_00436
OG0000724	Pram.g_00754	Prbe.g_00438
OG0000725	Pram.g_00755	Prbe.g_00439
OG0000726	Pram.g_00756	Prbe.g_00440
OG0000727	Pram.g_00757	Prbe.g_00441
OG0000728	Pram.g_00758	Prbe.g_00442
OG0000729	Pram.g_00759	Prbe.g_00443
OG0000730	Pram.g_01038	Prbe.g_01448
OG0000731	Pram.g_01036	Prbe.g_01446
OG0000732	Pram.g_01035	Prbe.g_01445
OG0000733	Pram.g_01034	Prbe.g_01444
OG0000734	Pram.g_01033	Prbe.g_01443
OG0000735	Pram.g_01031	Prbe.g_01441
OG0000736	Pram.g_01030	Prbe.g_01440
OG0000737	Pram.g_01029	Prbe.g_01439
OG0000738	Pram.g_00916	Prbe.g_01326
OG0000739	Pram.g_00917	Prbe.g_01327
OG0000740	Pram.g_00918	Prbe.g_01328
OG0000741	Pram.g_00919	Prbe.g_01329
OG0000742	Pram.g_00921	Prbe.g_01331
OG0000743	Pram.g_00922	Prbe.g_01332
OG0000744	Pram.g_00923	Prbe.g_01333
OG0000745	Pram.g_00924	Prbe.g_01334
OG0000746	Pram.g_00925	Prbe.g_01335
OG0000747	Pram.g_00926	Prbe.g_01336
OG0000748	Pram.g_00927	Prbe.g_01337
OG0000749	Pram.g_00928	Prbe.g_01338
OG0000750	Pram.g_00930	Prbe.g_01340
OG0000751	Pram.g_00931	Prbe.g_01341
OG0000752	Pram.g_00988	Prbe.g_01400
OG0000753	Pram.g_00936	Prbe.g_01343
OG0000754	Pram.g_00937	Prbe.g_01344
OG0000755	Pram.g_00938	Prbe.g_01345
OG0000756	Pram.g_00940	Prbe.g_01347
OG0000757	Pram.g_00941	Prbe.g_01348
OG0000758	Pram.g_00942	Prbe.g_01349
OG0000759	Pram.g_00944	Prbe.g_01351
OG0000760	Pram.g_00945	Prbe.g_01352
OG0000761	Pram.g_00946	Prbe.g_01353
OG0000762	Pram.g_00948	Prbe.g_01355
OG0000763	Pram.g_00949	Prbe.g_01356
OG0000764	Pram.g_00950	Prbe.g_01357
OG0000765	Pram.g_00951	Prbe.g_01358
OG0000766	Pram.g_00952	Prbe.g_01359
OG0000767	Pram.g_00954	Prbe.g_01361
OG0000768	Pram.g_00955	Prbe.g_01362
OG0000769	Pram.g_00956	Prbe.g_01363
OG0000770	Pram.g_00957	Prbe.g_01364
OG0000771	Pram.g_00958	Prbe.g_01365
OG0000772	Pram.g_01199	Prbe.g_01615
OG0000773	Pram.g_00959	Prbe.g_01367
OG0000774	Pram.g_00960	Prbe.g_01368
OG0000775	Pram.g_00961	Prbe.g_01369
OG0000776	Pram.g_00963	Prbe.g_01372
OG0000777	Pram.g_00964	Prbe.g_01373
OG0000778	Pram.g_00965	Prbe.g_01374
OG0000779	Pram.g_00966	Prbe.g_01375
OG0000780	Pram.g_00968	Prbe.g_01377
OG0000781	Pram.g_00970	Prbe.g_01379
OG0000782	Pram.g_00971	Prbe.g_01380
OG0000783	Pram.g_00973	Prbe.g_01384
OG0000784	Pram.g_00975	Prbe.g_01386
OG0000785	Pram.g_00976	Prbe.g_01387
OG0000786	Pram.g_00977	Prbe.g_01388
OG0000787	Pram.g_00978	Prbe.g_01389
OG0000788	Pram.g_00983	Prbe.g_01395
OG0000789	Pram.g_00986	Prbe.g_01398
OG0000790	Pram.g_00987	Prbe.g_01399
OG0000791	Pram.g_00990	Prbe.g_01402
OG0000792	Pram.g_00991	Prbe.g_01403
OG0000793	Pram.g_00992	Prbe.g_01404
OG0000794	Pram.g_00995	Prbe.g_01407
OG0000795	Pram.g_00899	Prbe.g_01308
OG0000796	Pram.g_00898	Prbe.g_01307
OG0000797	Pram.g_00896	Prbe.g_01305
OG0000798	Pram.g_00895	Prbe.g_01304
OG0000799	Pram.g_00894	Prbe.g_01303
OG0000800	Pram.g_00893	Prbe.g_01302
OG0000801	Pram.g_00890	Prbe.g_01299
OG0000802	Pram.g_00889	Prbe.g_01298
OG0000803	Pram.g_00887	Prbe.g_01296
OG0000804	Pram.g_00886	Prbe.g_01295
OG0000805	Pram.g_00885	Prbe.g_01294
OG0000806	Pram.g_00883	Prbe.g_01292
OG0000807	Pram.g_00356	Prbe.g_01919
OG0000808	Pram.g_00683	Prbe.g_00071
OG0000809	Pram.g_01188	Prbe.g_01597
OG0000810	Pram.g_00579	Prbe.g_00492
OG0000811	Pram.g_01208	Prbe.g_00915
OG0000812	Pram.g_01182	Prbe.g_01591
OG0000813	Pram.g_00335	Prbe.g_01898
OG0000814	Pram.g_01201	Prbe.g_01618
OG0000815	Pram.g_01469	Prbe.g_00374
OG0000816	Pram.g_01547	Prbe.g_00042
OG0000817	Pram.g_01548	Prbe.g_00043
OG0000818	Pram.g_00690	Prbe.g_00060
OG0000819	Pram.g_01162	Prbe.g_01571
OG0000820	Pram.g_01156	Prbe.g_01565
OG0000821	Pram.g_01154	Prbe.g_01563
OG0000822	Pram.g_01153	Prbe.g_01562
OG0000823	Pram.g_01152	Prbe.g_01561
OG0000824	Pram.g_01151	Prbe.g_01560
OG0000825	Pram.g_01150	Prbe.g_01559
OG0000826	Pram.g_01149	Prbe.g_01558
OG0000827	Pram.g_01148	Prbe.g_01557
OG0000828	Pram.g_01147	Prbe.g_01556
OG0000829	Pram.g_01146	Prbe.g_01555
OG0000830	Pram.g_01144	Prbe.g_01553
OG0000831	Pram.g_01141	Prbe.g_01550
OG0000832	Pram.g_01139	Prbe.g_01548
OG0000833	Pram.g_01137	Prbe.g_01547
OG0000834	Pram.g_01136	Prbe.g_01546
OG0000835	Pram.g_01135	Prbe.g_01545
OG0000836	Pram.g_01134	Prbe.g_01544
OG0000837	Pram.g_01131	Prbe.g_01541
OG0000838	Pram.g_01130	Prbe.g_01540
OG0000839	Pram.g_01129	Prbe.g_01539
OG0000840	Pram.g_01128	Prbe.g_01538
OG0000841	Pram.g_01127	Prbe.g_01537
OG0000842	Pram.g_01125	Prbe.g_01535
OG0000843	Pram.g_01124	Prbe.g_01534
OG0000844	Pram.g_01123	Prbe.g_01533
OG0000845	Pram.g_01122	Prbe.g_01532
OG0000846	Pram.g_01119	Prbe.g_01530
OG0000847	Pram.g_01118	Prbe.g_01528
OG0000848	Pram.g_01117	Prbe.g_01527
OG0000849	Pram.g_01114	Prbe.g_01524
OG0000850	Pram.g_01113	Prbe.g_01523
OG0000851	Pram.g_01111	Prbe.g_01521
OG0000852	Pram.g_01109	Prbe.g_01519
OG0000853	Pram.g_01107	Prbe.g_01517
OG0000854	Pram.g_01105	Prbe.g_01515
OG0000855	Pram.g_01104	Prbe.g_01514
OG0000856	Pram.g_01103	Prbe.g_01513
OG0000857	Pram.g_01102	Prbe.g_01512
OG0000858	Pram.g_01101	Prbe.g_01511
OG0000859	Pram.g_01100	Prbe.g_01510
OG0000860	Pram.g_01099	Prbe.g_01509
OG0000861	Pram.g_01098	Prbe.g_01508
OG0000862	Pram.g_01097	Prbe.g_01507
OG0000863	Pram.g_01096	Prbe.g_01506
OG0000864	Pram.g_01095	Prbe.g_01505
OG0000865	Pram.g_01094	Prbe.g_01504
OG0000866	Pram.g_01093	Prbe.g_01503
OG0000867	Pram.g_01092	Prbe.g_01502
OG0000868	Pram.g_01091	Prbe.g_01501
OG0000869	Pram.g_01089	Prbe.g_01499
OG0000870	Pram.g_01088	Prbe.g_01498
OG0000871	Pram.g_01087	Prbe.g_01497
OG0000872	Pram.g_01086	Prbe.g_01496
OG0000873	Pram.g_01084	Prbe.g_01494
OG0000874	Pram.g_01083	Prbe.g_01493
OG0000875	Pram.g_01082	Prbe.g_01492
OG0000876	Pram.g_01081	Prbe.g_01491
OG0000877	Pram.g_00570	Prbe.g_00502
OG0000878	Pram.g_01569	Prbe.g_01128
OG0000879	Pram.g_01219	Prbe.g_00904
OG0000880	Pram.g_01220	Prbe.g_00903
OG0000881	Pram.g_01221	Prbe.g_00902
OG0000882	Pram.g_01222	Prbe.g_00901
OG0000883	Pram.g_01223	Prbe.g_00900
OG0000884	Pram.g_01225	Prbe.g_00898
OG0000885	Pram.g_01226	Prbe.g_00897
OG0000886	Pram.g_01227	Prbe.g_00896
OG0000887	Pram.g_01228	Prbe.g_00895
OG0000888	Pram.g_01229	Prbe.g_00894
OG0000889	Pram.g_01232	Prbe.g_00891
OG0000890	Pram.g_01233	Prbe.g_00890
OG0000891	Pram.g_01234	Prbe.g_00889
OG0000892	Pram.g_01236	Prbe.g_00886
OG0000893	Pram.g_01237	Prbe.g_00885
OG0000894	Pram.g_01238	Prbe.g_00884
OG0000895	Pram.g_01239	Prbe.g_00883
OG0000896	Pram.g_01240	Prbe.g_00882
OG0000897	Pram.g_01241	Prbe.g_00881
OG0000898	Pram.g_01244	Prbe.g_00878
OG0000899	Pram.g_01245	Prbe.g_00877
OG0000900	Pram.g_01478	Prbe.g_00397
OG0000901	Pram.g_01475	Prbe.g_00869
OG0000902	Pram.g_01271	Prbe.g_00634
OG0000903	Pram.g_01198	Prbe.g_01614
OG0000904	Pram.g_01281	Prbe.g_00212
OG0000905	Pram.g_01183	Prbe.g_01592
OG0000906	Pram.g_01165	Prbe.g_01574
OG0000907	Pram.g_00874	Prbe.g_01286
OG0000908	Pram.g_01542	Prbe.g_01611
OG0000909	Pram.g_01466	Prbe.g_00371
OG0000910	Pram.g_01465	Prbe.g_00370
OG0000911	Pram.g_01464	Prbe.g_00369
OG0000912	Pram.g_01463	Prbe.g_00368
OG0000913	Pram.g_01462	Prbe.g_00367
OG0000914	Pram.g_01461	Prbe.g_00366
OG0000915	Pram.g_01460	Prbe.g_00365
OG0000916	Pram.g_01458	Prbe.g_00364
OG0000917	Pram.g_01457	Prbe.g_00363
OG0000918	Pram.g_01456	Prbe.g_00362
OG0000919	Pram.g_01455	Prbe.g_00361
OG0000920	Pram.g_01454	Prbe.g_00360
OG0000921	Pram.g_01453	Prbe.g_00359
OG0000922	Pram.g_01452	Prbe.g_00358
OG0000923	Pram.g_01451	Prbe.g_00357
OG0000924	Pram.g_01450	Prbe.g_00356
OG0000925	Pram.g_01449	Prbe.g_00355
OG0000926	Pram.g_01815	Prbe.g_00792
OG0000927	Pram.g_01398	Prbe.g_00328
OG0000928	Pram.g_01397	Prbe.g_00327
OG0000929	Pram.g_01396	Prbe.g_00326
OG0000930	Pram.g_01395	Prbe.g_00325
OG0000931	Pram.g_01394	Prbe.g_00324
OG0000932	Pram.g_01392	Prbe.g_00322
OG0000933	Pram.g_01391	Prbe.g_00321
OG0000934	Pram.g_01390	Prbe.g_00320
OG0000935	Pram.g_01389	Prbe.g_00319
OG0000936	Pram.g_01388	Prbe.g_00318
OG0000937	Pram.g_01387	Prbe.g_00317
OG0000938	Pram.g_01386	Prbe.g_00316
OG0000939	Pram.g_01385	Prbe.g_00315
OG0000940	Pram.g_01384	Prbe.g_00314
OG0000941	Pram.g_01383	Prbe.g_00313
OG0000942	Pram.g_01382	Prbe.g_00312
OG0000943	Pram.g_01376	Prbe.g_00309
OG0000944	Pram.g_01375	Prbe.g_00308
OG0000945	Pram.g_01374	Prbe.g_00307
OG0000946	Pram.g_01373	Prbe.g_00306
OG0000947	Pram.g_01372	Prbe.g_00305
OG0000948	Pram.g_01371	Prbe.g_00304
OG0000949	Pram.g_01370	Prbe.g_00303
OG0000950	Pram.g_01369	Prbe.g_00302
OG0000951	Pram.g_01368	Prbe.g_00301
OG0000952	Pram.g_01367	Prbe.g_00300
OG0000953	Pram.g_01366	Prbe.g_00299
OG0000954	Pram.g_01365	Prbe.g_00298
OG0000955	Pram.g_01364	Prbe.g_00297
OG0000956	Pram.g_01363	Prbe.g_00296
OG0000957	Pram.g_01362	Prbe.g_00295
OG0000958	Pram.g_01361	Prbe.g_00294
OG0000959	Pram.g_01360	Prbe.g_00293
OG0000960	Pram.g_01359	Prbe.g_00292
OG0000961	Pram.g_01355	Prbe.g_00288
OG0000962	Pram.g_01354	Prbe.g_00287
OG0000963	Pram.g_01353	Prbe.g_00286
OG0000964	Pram.g_01351	Prbe.g_00284
OG0000965	Pram.g_01350	Prbe.g_00283
OG0000966	Pram.g_01349	Prbe.g_00282
OG0000967	Pram.g_01348	Prbe.g_00281
OG0000968	Pram.g_01347	Prbe.g_00280
OG0000969	Pram.g_01346	Prbe.g_00279
OG0000970	Pram.g_01345	Prbe.g_00278
OG0000971	Pram.g_01344	Prbe.g_00277
OG0000972	Pram.g_01343	Prbe.g_00276
OG0000973	Pram.g_01342	Prbe.g_00275
OG0000974	Pram.g_01340	Prbe.g_00273
OG0000975	Pram.g_01333	Prbe.g_00267
OG0000976	Pram.g_01331	Prbe.g_00265
OG0000977	Pram.g_01330	Prbe.g_00263
OG0000978	Pram.g_01328	Prbe.g_00261
OG0000979	Pram.g_01326	Prbe.g_00259
OG0000980	Pram.g_01325	Prbe.g_00258
OG0000981	Pram.g_01324	Prbe.g_00257
OG0000982	Pram.g_01323	Prbe.g_00256
OG0000983	Pram.g_01321	Prbe.g_00254
OG0000984	Pram.g_01320	Prbe.g_00253
OG0000985	Pram.g_01319	Prbe.g_00252
OG0000986	Pram.g_01318	Prbe.g_00251
OG0000987	Pram.g_01317	Prbe.g_00250
OG0000988	Pram.g_01315	Prbe.g_00249
OG0000989	Pram.g_01314	Prbe.g_00248
OG0000990	Pram.g_01313	Prbe.g_00247
OG0000991	Pram.g_01312	Prbe.g_00246
OG0000992	Pram.g_01311	Prbe.g_00245
OG0000993	Pram.g_01310	Prbe.g_00244
OG0000994	Pram.g_01309	Prbe.g_00243
OG0000995	Pram.g_01308	Prbe.g_00242
OG0000996	Pram.g_01307	Prbe.g_00241
OG0000997	Pram.g_01306	Prbe.g_00240
OG0000998	Pram.g_01305	Prbe.g_00239
OG0000999	Pram.g_01304	Prbe.g_00238
OG0001000	Pram.g_01303	Prbe.g_00237
OG0001001	Pram.g_01301	Prbe.g_00235
OG0001002	Pram.g_01300	Prbe.g_00234
OG0001003	Pram.g_01299	Prbe.g_00233
OG0001004	Pram.g_01298	Prbe.g_00232
OG0001005	Pram.g_01296	Prbe.g_00229
OG0001006	Pram.g_01295	Prbe.g_00228
OG0001007	Pram.g_01294	Prbe.g_00227
OG0001008	Pram.g_01292	Prbe.g_00225
OG0001009	Pram.g_01291	Prbe.g_00224
OG0001010	Pram.g_01577	Prbe.g_01042
OG0001011	Pram.g_00567	Prbe.g_00505
OG0001012	Pram.g_00824	Prbe.g_01237
OG0001013	Pram.g_01625	Prbe.g_00992
OG0001014	Pram.g_01626	Prbe.g_00991
OG0001015	Pram.g_01633	Prbe.g_00984
OG0001016	Pram.g_01634	Prbe.g_00983
OG0001017	Pram.g_01635	Prbe.g_00982
OG0001018	Pram.g_01636	Prbe.g_00981
OG0001019	Pram.g_01638	Prbe.g_00979
OG0001020	Pram.g_01639	Prbe.g_00978
OG0001021	Pram.g_01640	Prbe.g_00977
OG0001022	Pram.g_01641	Prbe.g_00976
OG0001023	Pram.g_01642	Prbe.g_00975
OG0001024	Pram.g_01644	Prbe.g_00973
OG0001025	Pram.g_01645	Prbe.g_00972
OG0001026	Pram.g_01646	Prbe.g_00971
OG0001027	Pram.g_01647	Prbe.g_00970
OG0001028	Pram.g_01648	Prbe.g_00969
OG0001029	Pram.g_01649	Prbe.g_00968
OG0001030	Pram.g_01650	Prbe.g_00967
OG0001031	Pram.g_01651	Prbe.g_00966
OG0001032	Pram.g_01652	Prbe.g_00965
OG0001033	Pram.g_01653	Prbe.g_00964
OG0001034	Pram.g_01654	Prbe.g_00963
OG0001035	Pram.g_01656	Prbe.g_00961
OG0001036	Pram.g_01657	Prbe.g_00960
OG0001037	Pram.g_01658	Prbe.g_00959
OG0001038	Pram.g_01659	Prbe.g_00958
OG0001039	Pram.g_01660	Prbe.g_00957
OG0001040	Pram.g_01662	Prbe.g_00956
OG0001041	Pram.g_01663	Prbe.g_00955
OG0001042	Pram.g_01664	Prbe.g_00954
OG0001043	Pram.g_01665	Prbe.g_00953
OG0001044	Pram.g_01666	Prbe.g_00952
OG0001045	Pram.g_01667	Prbe.g_00951
OG0001046	Pram.g_01668	Prbe.g_00950
OG0001047	Pram.g_01671	Prbe.g_00947
OG0001048	Pram.g_01673	Prbe.g_00945
OG0001049	Pram.g_01674	Prbe.g_00944
OG0001050	Pram.g_01675	Prbe.g_00943
OG0001051	Pram.g_01676	Prbe.g_00942
OG0001052	Pram.g_01677	Prbe.g_00941
OG0001053	Pram.g_01679	Prbe.g_00939
OG0001054	Pram.g_01681	Prbe.g_00937
OG0001055	Pram.g_01682	Prbe.g_00936
OG0001056	Pram.g_01683	Prbe.g_00935
OG0001057	Pram.g_01684	Prbe.g_00934
OG0001058	Pram.g_01685	Prbe.g_00933
OG0001059	Pram.g_01686	Prbe.g_00932
OG0001060	Pram.g_01687	Prbe.g_00931
OG0001061	Pram.g_01688	Prbe.g_00930
OG0001062	Pram.g_01689	Prbe.g_00929
OG0001063	Pram.g_01690	Prbe.g_00928
OG0001064	Pram.g_01691	Prbe.g_00926
OG0001065	Pram.g_01695	Prbe.g_00922
OG0001066	Pram.g_01697	Prbe.g_00920
OG0001067	Pram.g_01698	Prbe.g_00919
OG0001068	Pram.g_01701	Prbe.g_01112
OG0001069	Pram.g_01702	Prbe.g_01111
OG0001070	Pram.g_01703	Prbe.g_01110
OG0001071	Pram.g_01704	Prbe.g_01109
OG0001072	Pram.g_01705	Prbe.g_01108
OG0001073	Pram.g_01706	Prbe.g_01107
OG0001074	Pram.g_01707	Prbe.g_01106
OG0001075	Pram.g_01708	Prbe.g_01105
OG0001076	Pram.g_01709	Prbe.g_01104
OG0001077	Pram.g_01710	Prbe.g_01103
OG0001078	Pram.g_01711	Prbe.g_01102
OG0001079	Pram.g_01712	Prbe.g_01101
OG0001080	Pram.g_01713	Prbe.g_01100
OG0001081	Pram.g_01717	Prbe.g_01096
OG0001082	Pram.g_01718	Prbe.g_01095
OG0001083	Pram.g_01722	Prbe.g_01092
OG0001084	Pram.g_01720	Prbe.g_01093
OG0001085	Pram.g_01719	Prbe.g_01094
OG0001086	Pram.g_01716	Prbe.g_01097
OG0001087	Pram.g_01715	Prbe.g_01098
OG0001088	Pram.g_01714	Prbe.g_01099
OG0001089	Pram.g_01727	Prbe.g_01089
OG0001090	Pram.g_01729	Prbe.g_01087
OG0001091	Pram.g_01730	Prbe.g_01086
OG0001092	Pram.g_01731	Prbe.g_01085
OG0001093	Pram.g_01732	Prbe.g_01084
OG0001094	Pram.g_01733	Prbe.g_01083
OG0001095	Pram.g_01734	Prbe.g_01082
OG0001096	Pram.g_01735	Prbe.g_01081
OG0001097	Pram.g_01736	Prbe.g_01080
OG0001098	Pram.g_01737	Prbe.g_01079
OG0001099	Pram.g_01738	Prbe.g_01078
OG0001100	Pram.g_01739	Prbe.g_00867
OG0001101	Pram.g_01740	Prbe.g_00866
OG0001102	Pram.g_01741	Prbe.g_00865
OG0001103	Pram.g_01742	Prbe.g_00864
OG0001104	Pram.g_01743	Prbe.g_00863
OG0001105	Pram.g_01744	Prbe.g_00862
OG0001106	Pram.g_01745	Prbe.g_00861
OG0001107	Pram.g_01746	Prbe.g_00860
OG0001108	Pram.g_01747	Prbe.g_00859
OG0001109	Pram.g_01748	Prbe.g_00858
OG0001110	Pram.g_01749	Prbe.g_00857
OG0001111	Pram.g_01750	Prbe.g_00856
OG0001112	Pram.g_01751	Prbe.g_00855
