Orthogroup	Syaj	Syah
OG0000549	Syaj.g_00118	Syah.g_01042
OG0000550	Syaj.g_00123	Syah.g_01046
OG0000551	Syaj.g_00128	Syah.g_01051
OG0000552	Syaj.g_00129	Syah.g_01052
OG0000553	Syaj.g_00133	Syah.g_01054
OG0000554	Syaj.g_00145	Syah.g_01065
OG0000555	Syaj.g_00163	Syah.g_01078
OG0000556	Syaj.g_00167	Syah.g_01084
OG0000557	Syaj.g_00178	Syah.g_01086
OG0000558	Syaj.g_00181	Syah.g_01088
OG0000559	Syaj.g_00185	Syah.g_01093
OG0000560	Syaj.g_00188	Syah.g_01096
OG0000561	Syaj.g_00189	Syah.g_01097
OG0000562	Syaj.g_00190	Syah.g_01098
OG0000563	Syaj.g_00191	Syah.g_01099
OG0000564	Syaj.g_00192	Syah.g_01100
OG0000565	Syaj.g_00195	Syah.g_01104
OG0000566	Syaj.g_00199	Syah.g_01108
OG0000567	Syaj.g_00203	Syah.g_01112
OG0000568	Syaj.g_00207	Syah.g_01116
OG0000569	Syaj.g_00208	Syah.g_01117
OG0000570	Syaj.g_00209	Syah.g_01118
OG0000571	Syaj.g_00213	Syah.g_01122
OG0000572	Syaj.g_00230	Syah.g_01137
OG0000573	Syaj.g_00238	Syah.g_01146
OG0000574	Syaj.g_00242	Syah.g_01147
OG0000575	Syaj.g_00247	Syah.g_01151
OG0000576	Syaj.g_00249	Syah.g_01153
OG0000577	Syaj.g_00250	Syah.g_01154
OG0000578	Syaj.g_00251	Syah.g_01155
OG0000579	Syaj.g_00252	Syah.g_01156
OG0000580	Syaj.g_00253	Syah.g_01157
OG0000581	Syaj.g_00261	Syah.g_01163
OG0000582	Syaj.g_01338	Syah.g_01979
OG0000583	Syaj.g_01337	Syah.g_01978
OG0000584	Syaj.g_01336	Syah.g_01977
OG0000585	Syaj.g_01334	Syah.g_01975
OG0000586	Syaj.g_01333	Syah.g_01974
OG0000587	Syaj.g_01331	Syah.g_01972
OG0000588	Syaj.g_01313	Syah.g_01966
OG0000589	Syaj.g_01308	Syah.g_01962
OG0000590	Syaj.g_01307	Syah.g_01961
OG0000591	Syaj.g_01299	Syah.g_01954
OG0000592	Syaj.g_01298	Syah.g_01953
OG0000593	Syaj.g_01287	Syah.g_01939
OG0000594	Syaj.g_01286	Syah.g_01938
OG0000595	Syaj.g_01285	Syah.g_01937
OG0000596	Syaj.g_01280	Syah.g_01932
OG0000597	Syaj.g_01277	Syah.g_01929
OG0000598	Syaj.g_01276	Syah.g_01928
OG0000599	Syaj.g_01273	Syah.g_01925
OG0000600	Syaj.g_01272	Syah.g_01924
OG0000601	Syaj.g_01271	Syah.g_01923
OG0000602	Syaj.g_01266	Syah.g_01917
OG0000603	Syaj.g_01265	Syah.g_01916
OG0000604	Syaj.g_01262	Syah.g_01913
OG0000605	Syaj.g_01153	Syah.g_01825
OG0000606	Syaj.g_00698	Syah.g_01485
OG0000607	Syaj.g_00702	Syah.g_01489
OG0000608	Syaj.g_00703	Syah.g_01490
OG0000609	Syaj.g_00705	Syah.g_01492
OG0000610	Syaj.g_00714	Syah.g_01499
OG0000611	Syaj.g_00717	Syah.g_01502
OG0000612	Syaj.g_00718	Syah.g_01503
OG0000613	Syaj.g_02500	Syah.g_00147
OG0000614	Syaj.g_00480	Syah.g_02004
OG0000615	Syaj.g_01065	Syah.g_01814
OG0000616	Syaj.g_02245	Syah.g_00389
OG0000617	Syaj.g_00952	Syah.g_01722
OG0000618	Syaj.g_00951	Syah.g_01721
OG0000619	Syaj.g_00950	Syah.g_01720
OG0000620	Syaj.g_00945	Syah.g_01713
OG0000621	Syaj.g_00944	Syah.g_01712
OG0000622	Syaj.g_00943	Syah.g_01711
OG0000623	Syaj.g_00942	Syah.g_01710
OG0000624	Syaj.g_00940	Syah.g_01708
OG0000625	Syaj.g_00939	Syah.g_01707
OG0000626	Syaj.g_00938	Syah.g_01706
OG0000627	Syaj.g_00765	Syah.g_01569
OG0000628	Syaj.g_00766	Syah.g_01570
OG0000629	Syaj.g_00769	Syah.g_01573
OG0000630	Syaj.g_00773	Syah.g_01577
OG0000631	Syaj.g_00786	Syah.g_01582
OG0000632	Syaj.g_00787	Syah.g_01583
OG0000633	Syaj.g_00789	Syah.g_01584
OG0000634	Syaj.g_01030	Syah.g_01783
OG0000635	Syaj.g_01029	Syah.g_01782
OG0000636	Syaj.g_01024	Syah.g_01780
OG0000637	Syaj.g_01022	Syah.g_01778
OG0000638	Syaj.g_01021	Syah.g_01777
OG0000639	Syaj.g_01020	Syah.g_01776
OG0000640	Syaj.g_01019	Syah.g_01775
OG0000641	Syaj.g_01015	Syah.g_01771
OG0000642	Syaj.g_01014	Syah.g_01770
OG0000643	Syaj.g_01012	Syah.g_01768
OG0000644	Syaj.g_01011	Syah.g_01767
OG0000645	Syaj.g_01009	Syah.g_01765
OG0000646	Syaj.g_01006	Syah.g_01762
OG0000647	Syaj.g_01004	Syah.g_01760
OG0000648	Syaj.g_01001	Syah.g_01757
OG0000649	Syaj.g_01000	Syah.g_01756
OG0000650	Syaj.g_00999	Syah.g_01755
OG0000651	Syaj.g_00998	Syah.g_01754
OG0000652	Syaj.g_00997	Syah.g_01753
OG0000653	Syaj.g_00991	Syah.g_01751
OG0000654	Syaj.g_00990	Syah.g_01750
OG0000655	Syaj.g_00989	Syah.g_01749
OG0000656	Syaj.g_00986	Syah.g_01746
OG0000657	Syaj.g_00382	Syah.g_02083
OG0000658	Syaj.g_00379	Syah.g_02086
OG0000659	Syaj.g_00378	Syah.g_02087
OG0000660	Syaj.g_00374	Syah.g_02091
OG0000661	Syaj.g_00372	Syah.g_02093
OG0000662	Syaj.g_00370	Syah.g_02095
OG0000663	Syaj.g_00367	Syah.g_02098
OG0000664	Syaj.g_00358	Syah.g_02099
OG0000665	Syaj.g_01243	Syah.g_01895
OG0000666	Syaj.g_01154	Syah.g_01826
OG0000667	Syaj.g_02661	Syah.g_00714
OG0000668	Syaj.g_00816	Syah.g_01680
OG0000669	Syaj.g_00730	Syah.g_01520
OG0000670	Syaj.g_00733	Syah.g_02352
OG0000671	Syaj.g_00735	Syah.g_01524
OG0000672	Syaj.g_00739	Syah.g_01527
OG0000673	Syaj.g_00742	Syah.g_01530
OG0000674	Syaj.g_00744	Syah.g_01532
OG0000675	Syaj.g_00757	Syah.g_01533
OG0000676	Syaj.g_00759	Syah.g_01535
OG0000677	Syaj.g_00760	Syah.g_01536
OG0000678	Syaj.g_01075	Syah.g_01821
OG0000679	Syaj.g_01061	Syah.g_01812
OG0000680	Syaj.g_01060	Syah.g_01811
OG0000681	Syaj.g_01057	Syah.g_01808
OG0000682	Syaj.g_01056	Syah.g_01807
OG0000683	Syaj.g_01055	Syah.g_01806
OG0000684	Syaj.g_01051	Syah.g_01802
OG0000685	Syaj.g_01049	Syah.g_01800
OG0000686	Syaj.g_01048	Syah.g_01799
OG0000687	Syaj.g_01047	Syah.g_01798
OG0000688	Syaj.g_01041	Syah.g_01793
OG0000689	Syaj.g_01039	Syah.g_01791
OG0000690	Syaj.g_01038	Syah.g_01790
OG0000691	Syaj.g_01037	Syah.g_01789
OG0000692	Syaj.g_01036	Syah.g_01788
OG0000693	Syaj.g_01034	Syah.g_01787
OG0000694	Syaj.g_01033	Syah.g_01786
OG0000695	Syaj.g_00791	Syah.g_01586
OG0000696	Syaj.g_00792	Syah.g_01587
OG0000697	Syaj.g_00932	Syah.g_01589
OG0000698	Syaj.g_00929	Syah.g_01592
OG0000699	Syaj.g_00928	Syah.g_01594
OG0000700	Syaj.g_00927	Syah.g_01595
OG0000701	Syaj.g_00926	Syah.g_01596
OG0000702	Syaj.g_00916	Syah.g_01604
OG0000703	Syaj.g_00915	Syah.g_01605
OG0000704	Syaj.g_00913	Syah.g_01608
OG0000705	Syaj.g_00906	Syah.g_01614
OG0000706	Syaj.g_00905	Syah.g_01615
OG0000707	Syaj.g_00904	Syah.g_01616
OG0000708	Syaj.g_00901	Syah.g_01619
OG0000709	Syaj.g_00872	Syah.g_01627
OG0000710	Syaj.g_00867	Syah.g_01631
OG0000711	Syaj.g_00839	Syah.g_01661
OG0000712	Syaj.g_00837	Syah.g_01662
OG0000713	Syaj.g_00836	Syah.g_01663
OG0000714	Syaj.g_00834	Syah.g_01665
OG0000715	Syaj.g_00832	Syah.g_01667
OG0000716	Syaj.g_00825	Syah.g_01671
OG0000717	Syaj.g_00824	Syah.g_01672
OG0000718	Syaj.g_00820	Syah.g_01676
OG0000719	Syaj.g_00818	Syah.g_01678
OG0000720	Syaj.g_00805	Syah.g_01691
OG0000721	Syaj.g_00803	Syah.g_01693
OG0000722	Syaj.g_00802	Syah.g_01694
OG0000723	Syaj.g_00934	Syah.g_01704
OG0000724	Syaj.g_00421	Syah.g_02036
OG0000725	Syaj.g_00430	Syah.g_02027
OG0000726	Syaj.g_00431	Syah.g_02026
OG0000727	Syaj.g_00432	Syah.g_02025
OG0000728	Syaj.g_00434	Syah.g_02023
OG0000729	Syaj.g_02397	Syah.g_00263
OG0000730	Syaj.g_02802	Syah.g_00855
OG0000731	Syaj.g_02814	Syah.g_00867
OG0000732	Syaj.g_02315	Syah.g_00319
OG0000733	Syaj.g_02151	Syah.g_00473
OG0000734	Syaj.g_01895	Syah.g_02545
OG0000735	Syaj.g_00286	Syah.g_02178
OG0000736	Syaj.g_00287	Syah.g_02177
OG0000737	Syaj.g_00288	Syah.g_02176
OG0000738	Syaj.g_00293	Syah.g_02170
OG0000739	Syaj.g_00295	Syah.g_02165
OG0000740	Syaj.g_00296	Syah.g_02164
OG0000741	Syaj.g_00299	Syah.g_02161
OG0000742	Syaj.g_00301	Syah.g_02159
OG0000743	Syaj.g_00303	Syah.g_02157
OG0000744	Syaj.g_00304	Syah.g_02156
OG0000745	Syaj.g_00306	Syah.g_02154
OG0000746	Syaj.g_00308	Syah.g_02151
OG0000747	Syaj.g_00309	Syah.g_02150
OG0000748	Syaj.g_00319	Syah.g_02140
OG0000749	Syaj.g_00322	Syah.g_02138
OG0000750	Syaj.g_00323	Syah.g_02137
OG0000751	Syaj.g_00331	Syah.g_02130
OG0000752	Syaj.g_00333	Syah.g_02128
OG0000753	Syaj.g_00336	Syah.g_02125
OG0000754	Syaj.g_00643	Syah.g_01431
OG0000755	Syaj.g_00631	Syah.g_01423
OG0000756	Syaj.g_00625	Syah.g_01422
OG0000757	Syaj.g_00614	Syah.g_01415
OG0000758	Syaj.g_00613	Syah.g_01414
OG0000759	Syaj.g_00612	Syah.g_01413
OG0000760	Syaj.g_00611	Syah.g_01412
OG0000761	Syaj.g_00609	Syah.g_01411
OG0000762	Syaj.g_00603	Syah.g_01409
OG0000763	Syaj.g_00597	Syah.g_01407
OG0000764	Syaj.g_00596	Syah.g_01406
OG0000765	Syaj.g_00577	Syah.g_01392
OG0000766	Syaj.g_00576	Syah.g_01391
OG0000767	Syaj.g_00574	Syah.g_01389
OG0000768	Syaj.g_00573	Syah.g_01388
OG0000769	Syaj.g_00571	Syah.g_01386
OG0000770	Syaj.g_00567	Syah.g_01383
OG0000771	Syaj.g_00415	Syah.g_02042
OG0000772	Syaj.g_01208	Syah.g_01351
OG0000773	Syaj.g_00280	Syah.g_02187
OG0000774	Syaj.g_01502	Syah.g_02191
OG0000775	Syaj.g_01504	Syah.g_02193
OG0000776	Syaj.g_01505	Syah.g_02194
OG0000777	Syaj.g_01506	Syah.g_02195
OG0000778	Syaj.g_01507	Syah.g_02196
OG0000779	Syaj.g_01513	Syah.g_02201
OG0000780	Syaj.g_01517	Syah.g_02205
OG0000781	Syaj.g_01521	Syah.g_02209
OG0000782	Syaj.g_01522	Syah.g_02210
OG0000783	Syaj.g_01524	Syah.g_02211
OG0000784	Syaj.g_01525	Syah.g_02212
OG0000785	Syaj.g_01526	Syah.g_02214
OG0000786	Syaj.g_00265	Syah.g_01171
OG0000787	Syaj.g_00264	Syah.g_01170
OG0000788	Syaj.g_01270	Syah.g_01922
OG0000789	Syaj.g_01121	Syah.g_01556
OG0000790	Syaj.g_00054	Syah.g_00981
OG0000791	Syaj.g_00053	Syah.g_00980
OG0000792	Syaj.g_00052	Syah.g_00979
OG0000793	Syaj.g_00047	Syah.g_00974
OG0000794	Syaj.g_00046	Syah.g_00973
OG0000795	Syaj.g_00045	Syah.g_00972
OG0000796	Syaj.g_00039	Syah.g_00968
OG0000797	Syaj.g_00038	Syah.g_00967
OG0000798	Syaj.g_02568	Syah.g_00627
OG0000799	Syaj.g_01352	Syah.g_01326
OG0000800	Syaj.g_01354	Syah.g_01325
OG0000801	Syaj.g_01355	Syah.g_01324
OG0000802	Syaj.g_01359	Syah.g_01320
OG0000803	Syaj.g_01363	Syah.g_01315
OG0000804	Syaj.g_01366	Syah.g_01312
OG0000805	Syaj.g_01369	Syah.g_01303
OG0000806	Syaj.g_01370	Syah.g_01301
OG0000807	Syaj.g_01372	Syah.g_01299
OG0000808	Syaj.g_01373	Syah.g_01298
OG0000809	Syaj.g_01376	Syah.g_01295
OG0000810	Syaj.g_01377	Syah.g_01294
OG0000811	Syaj.g_01385	Syah.g_01286
OG0000812	Syaj.g_01387	Syah.g_01284
OG0000813	Syaj.g_01388	Syah.g_01283
OG0000814	Syaj.g_01390	Syah.g_01281
OG0000815	Syaj.g_01391	Syah.g_01280
OG0000816	Syaj.g_01392	Syah.g_01279
OG0000817	Syaj.g_01393	Syah.g_01278
OG0000818	Syaj.g_01399	Syah.g_01272
OG0000819	Syaj.g_01400	Syah.g_01271
OG0000820	Syaj.g_01401	Syah.g_01270
OG0000821	Syaj.g_01412	Syah.g_01265
OG0000822	Syaj.g_01414	Syah.g_01263
OG0000823	Syaj.g_01415	Syah.g_01262
OG0000824	Syaj.g_01421	Syah.g_01258
OG0000825	Syaj.g_01422	Syah.g_01257
OG0000826	Syaj.g_01423	Syah.g_01256
OG0000827	Syaj.g_01424	Syah.g_01254
OG0000828	Syaj.g_01427	Syah.g_01251
OG0000829	Syaj.g_01428	Syah.g_01250
OG0000830	Syaj.g_01429	Syah.g_01249
OG0000831	Syaj.g_01431	Syah.g_01247
OG0000832	Syaj.g_01635	Syah.g_02311
OG0000833	Syaj.g_01647	Syah.g_02322
OG0000834	Syaj.g_01649	Syah.g_02324
OG0000835	Syaj.g_01650	Syah.g_02325
OG0000836	Syaj.g_01654	Syah.g_02329
OG0000837	Syaj.g_01661	Syah.g_02330
OG0000838	Syaj.g_01665	Syah.g_02334
OG0000839	Syaj.g_01666	Syah.g_02335
OG0000840	Syaj.g_01667	Syah.g_02336
OG0000841	Syaj.g_01668	Syah.g_02337
OG0000842	Syaj.g_01669	Syah.g_02338
OG0000843	Syaj.g_01670	Syah.g_02339
OG0000844	Syaj.g_01680	Syah.g_02341
OG0000845	Syaj.g_01681	Syah.g_02342
OG0000846	Syaj.g_01682	Syah.g_02343
OG0000847	Syaj.g_01683	Syah.g_02344
OG0000848	Syaj.g_01685	Syah.g_02346
OG0000849	Syaj.g_01686	Syah.g_02347
OG0000850	Syaj.g_01689	Syah.g_02349
OG0000851	Syaj.g_01694	Syah.g_02359
OG0000852	Syaj.g_01695	Syah.g_02360
OG0000853	Syaj.g_01699	Syah.g_02364
OG0000854	Syaj.g_01701	Syah.g_02366
OG0000855	Syaj.g_01702	Syah.g_02367
OG0000856	Syaj.g_01296	Syah.g_01951
OG0000857	Syaj.g_01005	Syah.g_01761
OG0000858	Syaj.g_01708	Syah.g_02373
OG0000859	Syaj.g_01709	Syah.g_02374
OG0000860	Syaj.g_01723	Syah.g_02386
OG0000861	Syaj.g_01724	Syah.g_02387
OG0000862	Syaj.g_01725	Syah.g_02389
OG0000863	Syaj.g_01728	Syah.g_02391
OG0000864	Syaj.g_01729	Syah.g_02392
OG0000865	Syaj.g_01730	Syah.g_02396
OG0000866	Syaj.g_01731	Syah.g_02397
OG0000867	Syaj.g_01732	Syah.g_02398
OG0000868	Syaj.g_01734	Syah.g_02401
OG0000869	Syaj.g_01742	Syah.g_02406
OG0000870	Syaj.g_01747	Syah.g_02411
OG0000871	Syaj.g_01748	Syah.g_02412
OG0000872	Syaj.g_01756	Syah.g_02421
OG0000873	Syaj.g_01759	Syah.g_02424
OG0000874	Syaj.g_01754	Syah.g_02420
OG0000875	Syaj.g_01762	Syah.g_02426
OG0000876	Syaj.g_02084	Syah.g_02250
OG0000877	Syaj.g_01586	Syah.g_02254
OG0000878	Syaj.g_01587	Syah.g_02255
OG0000879	Syaj.g_01588	Syah.g_02256
OG0000880	Syaj.g_01589	Syah.g_02257
OG0000881	Syaj.g_01595	Syah.g_02262
OG0000882	Syaj.g_01599	Syah.g_02267
OG0000883	Syaj.g_01601	Syah.g_02270
OG0000884	Syaj.g_01603	Syah.g_02272
OG0000885	Syaj.g_01604	Syah.g_02273
OG0000886	Syaj.g_01605	Syah.g_02274
OG0000887	Syaj.g_01606	Syah.g_02275
OG0000888	Syaj.g_01608	Syah.g_02277
OG0000889	Syaj.g_01610	Syah.g_02279
OG0000890	Syaj.g_01615	Syah.g_02284
OG0000891	Syaj.g_01616	Syah.g_02285
OG0000892	Syaj.g_01620	Syah.g_02288
OG0000893	Syaj.g_02636	Syah.g_00684
OG0000894	Syaj.g_02639	Syah.g_00690
OG0000895	Syaj.g_02643	Syah.g_00694
OG0000896	Syaj.g_02644	Syah.g_00695
OG0000897	Syaj.g_02646	Syah.g_00697
OG0000898	Syaj.g_02647	Syah.g_00698
OG0000899	Syaj.g_02648	Syah.g_00699
OG0000900	Syaj.g_02649	Syah.g_00700
OG0000901	Syaj.g_02654	Syah.g_00705
OG0000902	Syaj.g_02656	Syah.g_00707
OG0000903	Syaj.g_02689	Syah.g_00739
OG0000904	Syaj.g_02684	Syah.g_00734
OG0000905	Syaj.g_02678	Syah.g_00731
OG0000906	Syaj.g_02676	Syah.g_00729
OG0000907	Syaj.g_02692	Syah.g_00741
OG0000908	Syaj.g_02695	Syah.g_00744
OG0000909	Syaj.g_02696	Syah.g_00745
OG0000910	Syaj.g_02697	Syah.g_00746
OG0000911	Syaj.g_02699	Syah.g_00748
OG0000912	Syaj.g_02700	Syah.g_00749
OG0000913	Syaj.g_02701	Syah.g_00750
OG0000914	Syaj.g_02702	Syah.g_00751
OG0000915	Syaj.g_02704	Syah.g_00752
OG0000916	Syaj.g_02705	Syah.g_00753
OG0000917	Syaj.g_02706	Syah.g_00754
OG0000918	Syaj.g_02707	Syah.g_00755
OG0000919	Syaj.g_02708	Syah.g_00756
OG0000920	Syaj.g_02709	Syah.g_00757
OG0000921	Syaj.g_02710	Syah.g_00758
OG0000922	Syaj.g_02711	Syah.g_00759
OG0000923	Syaj.g_02715	Syah.g_00763
OG0000924	Syaj.g_02716	Syah.g_00764
OG0000925	Syaj.g_02717	Syah.g_00765
OG0000926	Syaj.g_02718	Syah.g_00766
OG0000927	Syaj.g_02720	Syah.g_00768
OG0000928	Syaj.g_02721	Syah.g_00769
OG0000929	Syaj.g_02722	Syah.g_00770
OG0000930	Syaj.g_02723	Syah.g_00771
OG0000931	Syaj.g_02724	Syah.g_00772
OG0000932	Syaj.g_02725	Syah.g_00773
OG0000933	Syaj.g_02731	Syah.g_00778
OG0000934	Syaj.g_02733	Syah.g_00780
OG0000935	Syaj.g_02734	Syah.g_00781
OG0000936	Syaj.g_02735	Syah.g_00782
OG0000937	Syaj.g_02736	Syah.g_00783
OG0000938	Syaj.g_02739	Syah.g_00787
OG0000939	Syaj.g_02740	Syah.g_00788
OG0000940	Syaj.g_02747	Syah.g_00795
OG0000941	Syaj.g_02749	Syah.g_00797
OG0000942	Syaj.g_02751	Syah.g_00799
OG0000943	Syaj.g_02752	Syah.g_00800
OG0000944	Syaj.g_02754	Syah.g_00802
OG0000945	Syaj.g_02756	Syah.g_00804
OG0000946	Syaj.g_02761	Syah.g_00809
OG0000947	Syaj.g_02764	Syah.g_00812
OG0000948	Syaj.g_02765	Syah.g_00813
OG0000949	Syaj.g_02474	Syah.g_00173
OG0000950	Syaj.g_02459	Syah.g_00184
OG0000951	Syaj.g_02452	Syah.g_00190
OG0000952	Syaj.g_02446	Syah.g_00202
OG0000953	Syaj.g_02442	Syah.g_00207
OG0000954	Syaj.g_02435	Syah.g_00233
OG0000955	Syaj.g_02434	Syah.g_00234
OG0000956	Syaj.g_02432	Syah.g_00236
OG0000957	Syaj.g_02419	Syah.g_00248
OG0000958	Syaj.g_02418	Syah.g_00249
OG0000959	Syaj.g_02413	Syah.g_00253
OG0000960	Syaj.g_02412	Syah.g_00254
OG0000961	Syaj.g_02402	Syah.g_00259
OG0000962	Syaj.g_02398	Syah.g_00262
OG0000963	Syaj.g_02393	Syah.g_00267
OG0000964	Syaj.g_02392	Syah.g_00268
OG0000965	Syaj.g_02391	Syah.g_00269
OG0000966	Syaj.g_02370	Syah.g_00288
OG0000967	Syaj.g_02334	Syah.g_00300
OG0000968	Syaj.g_02363	Syah.g_00295
OG0000969	Syaj.g_02338	Syah.g_00297
OG0000970	Syaj.g_02337	Syah.g_00298
OG0000971	Syaj.g_02331	Syah.g_00303
OG0000972	Syaj.g_02330	Syah.g_00304
OG0000973	Syaj.g_02329	Syah.g_00305
OG0000974	Syaj.g_02328	Syah.g_00306
OG0000975	Syaj.g_02327	Syah.g_00307
OG0000976	Syaj.g_02326	Syah.g_00308
OG0000977	Syaj.g_02324	Syah.g_00310
OG0000978	Syaj.g_02322	Syah.g_00312
OG0000979	Syaj.g_02319	Syah.g_00315
OG0000980	Syaj.g_02316	Syah.g_00318
OG0000981	Syaj.g_02313	Syah.g_00321
OG0000982	Syaj.g_02112	Syah.g_00511
OG0000983	Syaj.g_02113	Syah.g_00510
OG0000984	Syaj.g_02114	Syah.g_00509
OG0000985	Syaj.g_02116	Syah.g_00505
OG0000986	Syaj.g_02123	Syah.g_00496
OG0000987	Syaj.g_02125	Syah.g_00494
OG0000988	Syaj.g_02131	Syah.g_00489
OG0000989	Syaj.g_02142	Syah.g_00481
OG0000990	Syaj.g_02165	Syah.g_00466
OG0000991	Syaj.g_02168	Syah.g_00462
OG0000992	Syaj.g_02171	Syah.g_00460
OG0000993	Syaj.g_02173	Syah.g_00459
OG0000994	Syaj.g_02177	Syah.g_00457
OG0000995	Syaj.g_02182	Syah.g_00452
OG0000996	Syaj.g_02221	Syah.g_00412
OG0000997	Syaj.g_02228	Syah.g_00403
OG0000998	Syaj.g_02230	Syah.g_00401
OG0000999	Syaj.g_02231	Syah.g_00400
OG0001000	Syaj.g_02236	Syah.g_00397
OG0001001	Syaj.g_02241	Syah.g_00392
OG0001002	Syaj.g_02248	Syah.g_00386
OG0001003	Syaj.g_02250	Syah.g_00384
OG0001004	Syaj.g_02251	Syah.g_00383
OG0001005	Syaj.g_02252	Syah.g_00382
OG0001006	Syaj.g_02260	Syah.g_00375
OG0001007	Syaj.g_02262	Syah.g_00373
OG0001008	Syaj.g_01554	Syah.g_02235
OG0001009	Syaj.g_02294	Syah.g_00344
OG0001010	Syaj.g_02295	Syah.g_00343
OG0001011	Syaj.g_02296	Syah.g_00342
OG0001012	Syaj.g_02108	Syah.g_00514
OG0001014	Syaj.g_02083	Syah.g_00531
OG0001015	Syaj.g_02082	Syah.g_00532
OG0001016	Syaj.g_01824	Syah.g_02487
OG0001017	Syaj.g_01830	Syah.g_02493
OG0001018	Syaj.g_01832	Syah.g_02495
OG0001019	Syaj.g_01849	Syah.g_02512
OG0001020	Syaj.g_01862	Syah.g_02517
OG0001021	Syaj.g_01867	Syah.g_02521
OG0001022	Syaj.g_01872	Syah.g_02524
OG0001023	Syaj.g_01873	Syah.g_02525
OG0001024	Syaj.g_01877	Syah.g_02529
OG0001025	Syaj.g_01884	Syah.g_02534
OG0001026	Syaj.g_01897	Syah.g_02547
OG0001027	Syaj.g_01903	Syah.g_00001
OG0001028	Syaj.g_01905	Syah.g_00003
OG0001029	Syaj.g_01907	Syah.g_00005
OG0001030	Syaj.g_01933	Syah.g_00025
OG0001031	Syaj.g_02012	Syah.g_00611
OG0001032	Syaj.g_02015	Syah.g_00609
OG0001033	Syaj.g_02044	Syah.g_00577
OG0001034	Syaj.g_02875	Syah.g_00908
OG0001035	Syaj.g_02603	Syah.g_00660
OG0001036	Syaj.g_02599	Syah.g_00655
OG0001037	Syaj.g_02597	Syah.g_00653
OG0001038	Syaj.g_02567	Syah.g_00626
OG0001039	Syaj.g_02564	Syah.g_00623
OG0001040	Syaj.g_02561	Syah.g_00090
OG0001042	Syaj.g_02527	Syah.g_00122
OG0001043	Syaj.g_02523	Syah.g_00126
OG0001044	Syaj.g_02804	Syah.g_00857
OG0001045	Syaj.g_02817	Syah.g_00870
OG0001046	Syaj.g_00851	Syah.g_01647
OG0001047	Syaj.g_01552	Syah.g_02233
OG0001048	Syaj.g_01551	Syah.g_02232
OG0001049	Syaj.g_01548	Syah.g_02225
OG0001050	Syaj.g_01547	Syah.g_02224
OG0001051	Syaj.g_01546	Syah.g_02223
OG0001052	Syaj.g_01448	Syah.g_01217
OG0001053	Syaj.g_00075	Syah.g_01000
OG0001054	Syaj.g_00092	Syah.g_01017
OG0001055	Syaj.g_00113	Syah.g_01037
OG0001056	Syaj.g_00149	Syah.g_01069
OG0001057	Syaj.g_00160	Syah.g_01075
OG0001058	Syaj.g_00183	Syah.g_01091
OG0001059	Syaj.g_00187	Syah.g_01095
OG0001060	Syaj.g_00193	Syah.g_01102
OG0001061	Syaj.g_00214	Syah.g_01123
OG0001062	Syaj.g_00216	Syah.g_01125
OG0001063	Syaj.g_00222	Syah.g_01129
OG0001064	Syaj.g_00223	Syah.g_01130
OG0001065	Syaj.g_00224	Syah.g_01131
OG0001066	Syaj.g_00225	Syah.g_01132
OG0001067	Syaj.g_00226	Syah.g_01133
OG0001068	Syaj.g_00227	Syah.g_01134
OG0001069	Syaj.g_00228	Syah.g_01135
OG0001070	Syaj.g_00231	Syah.g_01138
OG0001071	Syaj.g_00232	Syah.g_01139
OG0001072	Syaj.g_00236	Syah.g_01144
OG0001074	Syaj.g_01327	Syah.g_01970
OG0001075	Syaj.g_01325	Syah.g_01969
OG0001076	Syaj.g_01305	Syah.g_01959
OG0001077	Syaj.g_01294	Syah.g_01948
OG0001078	Syaj.g_01282	Syah.g_01934
OG0001079	Syaj.g_01269	Syah.g_01921
OG0001080	Syaj.g_01135	Syah.g_01538
OG0001081	Syaj.g_00699	Syah.g_01487
OG0001082	Syaj.g_00700	Syah.g_01488
OG0001083	Syaj.g_00709	Syah.g_01495
OG0001084	Syaj.g_00711	Syah.g_01496
OG0001085	Syaj.g_00721	Syah.g_01506
OG0001086	Syaj.g_00723	Syah.g_01508
OG0001087	Syaj.g_00498	Syah.g_01992
OG0001088	Syaj.g_00494	Syah.g_01995
OG0001089	Syaj.g_00439	Syah.g_02019
OG0001090	Syaj.g_00959	Syah.g_01728
OG0001091	Syaj.g_00957	Syah.g_01726
OG0001092	Syaj.g_00954	Syah.g_01724
OG0001093	Syaj.g_00948	Syah.g_01718
OG0001094	Syaj.g_01032	Syah.g_01785
OG0001095	Syaj.g_01008	Syah.g_01764
OG0001096	Syaj.g_00988	Syah.g_01748
OG0001097	Syaj.g_00371	Syah.g_02094
OG0001098	Syaj.g_01132	Syah.g_01542
OG0001099	Syaj.g_01906	Syah.g_00004
OG0001100	Syaj.g_00732	Syah.g_01522
OG0001101	Syaj.g_00734	Syah.g_01523
OG0001102	Syaj.g_00737	Syah.g_01526
OG0001103	Syaj.g_00740	Syah.g_01528
OG0001104	Syaj.g_01050	Syah.g_01801
OG0001105	Syaj.g_01046	Syah.g_01797
OG0001106	Syaj.g_00912	Syah.g_01609
OG0001107	Syaj.g_00900	Syah.g_01620
OG0001108	Syaj.g_00870	Syah.g_01628
OG0001109	Syaj.g_00868	Syah.g_01630
OG0001110	Syaj.g_00866	Syah.g_01632
