Orthogroup	Syaj	Syag
OG0000553	Syaj.g_00133	Syag.g_01464
OG0000554	Syaj.g_00145	Syag.g_01453
OG0000555	Syaj.g_00163	Syag.g_00075
OG0000556	Syaj.g_00167	Syag.g_00257
OG0000557	Syaj.g_00178	Syag.g_00267
OG0000558	Syaj.g_00181	Syag.g_00269
OG0000559	Syaj.g_00185	Syag.g_00273
OG0000560	Syaj.g_00188	Syag.g_00276
OG0000561	Syaj.g_00189	Syag.g_00277
OG0000562	Syaj.g_00190	Syag.g_00278
OG0000563	Syaj.g_00191	Syag.g_00279
OG0000564	Syaj.g_00192	Syag.g_00280
OG0000565	Syaj.g_00195	Syag.g_00284
OG0000566	Syaj.g_00199	Syag.g_00288
OG0000567	Syaj.g_00203	Syag.g_00292
OG0000568	Syaj.g_00207	Syag.g_00295
OG0000569	Syaj.g_00208	Syag.g_00296
OG0000570	Syaj.g_00209	Syag.g_00297
OG0000571	Syaj.g_00213	Syag.g_00301
OG0000572	Syaj.g_00230	Syag.g_00320, Syag.g_00251
OG0000573	Syaj.g_00238	Syag.g_00329
OG0000574	Syaj.g_00242	Syag.g_00330
OG0000575	Syaj.g_00247	Syag.g_00335
OG0000576	Syaj.g_00249	Syag.g_00337
OG0000577	Syaj.g_00250	Syag.g_00338
OG0000578	Syaj.g_00251	Syag.g_00339
OG0000579	Syaj.g_00252	Syag.g_00340
OG0000580	Syaj.g_00253	Syag.g_00341
OG0000581	Syaj.g_00261	Syag.g_00348
OG0000582	Syaj.g_01338	Syag.g_00353
OG0000583	Syaj.g_01337	Syag.g_00354
OG0000584	Syaj.g_01336	Syag.g_00355
OG0000585	Syaj.g_01334	Syag.g_00357
OG0000586	Syaj.g_01333	Syag.g_00358
OG0000587	Syaj.g_01331	Syag.g_00360
OG0000588	Syaj.g_01313	Syag.g_00371
OG0000589	Syaj.g_01308	Syag.g_00375
OG0000590	Syaj.g_01307	Syag.g_00376
OG0000591	Syaj.g_01299	Syag.g_00383
OG0000592	Syaj.g_01298	Syag.g_00384
OG0000593	Syaj.g_01287	Syag.g_00406
OG0000594	Syaj.g_01286	Syag.g_00407
OG0000595	Syaj.g_01285	Syag.g_00408
OG0000596	Syaj.g_01280	Syag.g_00413
OG0000597	Syaj.g_01277	Syag.g_00416
OG0000598	Syaj.g_01276	Syag.g_00417
OG0000599	Syaj.g_01273	Syag.g_00424
OG0000600	Syaj.g_01272	Syag.g_00425
OG0000601	Syaj.g_01271	Syag.g_00426
OG0000602	Syaj.g_01266	Syag.g_00431
OG0000603	Syaj.g_01265	Syag.g_00432
OG0000604	Syaj.g_01262	Syag.g_00434
OG0000605	Syaj.g_01153	Syag.g_00522
OG0000606	Syaj.g_00698	Syag.g_00550
OG0000607	Syaj.g_00702	Syag.g_00553
OG0000608	Syaj.g_00703	Syag.g_00554
OG0000609	Syaj.g_00705	Syag.g_00556
OG0000610	Syaj.g_00714	Syag.g_00580
OG0000611	Syaj.g_00717	Syag.g_00583
OG0000612	Syaj.g_00718	Syag.g_00584
OG0000613	Syaj.g_02500	Syag.g_02533
OG0000614	Syaj.g_00480	Syag.g_01004
OG0000615	Syaj.g_01065	Syag.g_00630
OG0000616	Syaj.g_02245	Syag.g_02255
OG0000617	Syaj.g_00952	Syag.g_00915
OG0000618	Syaj.g_00951	Syag.g_00914
OG0000619	Syaj.g_00950	Syag.g_00913
OG0000620	Syaj.g_00945	Syag.g_00906
OG0000621	Syaj.g_00944	Syag.g_00905
OG0000622	Syaj.g_00943	Syag.g_00904
OG0000623	Syaj.g_00942	Syag.g_00903
OG0000624	Syaj.g_00940	Syag.g_00901
OG0000625	Syaj.g_00939	Syag.g_00900
OG0000626	Syaj.g_00938	Syag.g_00899
OG0000627	Syaj.g_00765	Syag.g_00756
OG0000628	Syaj.g_00766	Syag.g_00757
OG0000629	Syaj.g_00769	Syag.g_00761
OG0000630	Syaj.g_00773	Syag.g_00765
OG0000631	Syaj.g_00786	Syag.g_00772
OG0000632	Syaj.g_00787	Syag.g_00773
OG0000633	Syaj.g_00789	Syag.g_00774
OG0000634	Syaj.g_01030	Syag.g_00663
OG0000635	Syaj.g_01029	Syag.g_00664
OG0000636	Syaj.g_01024	Syag.g_00666
OG0000637	Syaj.g_01022	Syag.g_00668
OG0000638	Syaj.g_01021	Syag.g_00669
OG0000639	Syaj.g_01020	Syag.g_00670
OG0000640	Syaj.g_01019	Syag.g_00671
OG0000641	Syaj.g_01015	Syag.g_00675
OG0000642	Syaj.g_01014	Syag.g_00676
OG0000643	Syaj.g_01012	Syag.g_00677
OG0000644	Syaj.g_01011	Syag.g_00678
OG0000645	Syaj.g_01009	Syag.g_00680
OG0000646	Syaj.g_01006	Syag.g_00683
OG0000647	Syaj.g_01004	Syag.g_00685
OG0000648	Syaj.g_01001	Syag.g_00694
OG0000649	Syaj.g_01000	Syag.g_00695
OG0000650	Syaj.g_00999	Syag.g_00696
OG0000651	Syaj.g_00998	Syag.g_00697
OG0000652	Syaj.g_00997	Syag.g_00698
OG0000653	Syaj.g_00991	Syag.g_00700
OG0000654	Syaj.g_00990	Syag.g_00701
OG0000655	Syaj.g_00989	Syag.g_00702
OG0000656	Syaj.g_00986	Syag.g_00705
OG0000657	Syaj.g_00382	Syag.g_00719
OG0000658	Syaj.g_00379	Syag.g_00721
OG0000659	Syaj.g_00378	Syag.g_00722
OG0000660	Syaj.g_00374	Syag.g_00726
OG0000661	Syaj.g_00372	Syag.g_00728
OG0000662	Syaj.g_00370	Syag.g_00730
OG0000663	Syaj.g_00367	Syag.g_00733
OG0000664	Syaj.g_00358	Syag.g_00734
OG0000665	Syaj.g_01243	Syag.g_00456
OG0000666	Syaj.g_01154	Syag.g_00445
OG0000667	Syaj.g_02661	Syag.g_00574
OG0000668	Syaj.g_00816	Syag.g_00868
OG0000669	Syaj.g_00730	Syag.g_00600
OG0000670	Syaj.g_00733	Syag.g_00399
OG0000671	Syaj.g_00735	Syag.g_00604
OG0000672	Syaj.g_00739	Syag.g_00607
OG0000673	Syaj.g_00742	Syag.g_00610
OG0000674	Syaj.g_00744	Syag.g_00612
OG0000675	Syaj.g_00757	Syag.g_00613
OG0000676	Syaj.g_00759	Syag.g_00615
OG0000677	Syaj.g_00760	Syag.g_00616
OG0000678	Syaj.g_01075	Syag.g_00622
OG0000679	Syaj.g_01061	Syag.g_00633
OG0000680	Syaj.g_01060	Syag.g_00634
OG0000681	Syaj.g_01057	Syag.g_00637
OG0000682	Syaj.g_01056	Syag.g_00638
OG0000683	Syaj.g_01055	Syag.g_00639
OG0000684	Syaj.g_01051	Syag.g_00641
OG0000685	Syaj.g_01049	Syag.g_00643
OG0000686	Syaj.g_01048	Syag.g_00644
OG0000687	Syaj.g_01047	Syag.g_00645
OG0000688	Syaj.g_01041	Syag.g_00651
OG0000689	Syaj.g_01039	Syag.g_00653
OG0000690	Syaj.g_01038	Syag.g_00654
OG0000691	Syaj.g_01037	Syag.g_00655
OG0000692	Syaj.g_01036	Syag.g_00656
OG0000693	Syaj.g_01034	Syag.g_00658
OG0000694	Syaj.g_01033	Syag.g_00659
OG0000695	Syaj.g_00791	Syag.g_00776
OG0000696	Syaj.g_00792	Syag.g_00777
OG0000697	Syaj.g_00932	Syag.g_00778
OG0000698	Syaj.g_00929	Syag.g_00781
OG0000699	Syaj.g_00928	Syag.g_00782
OG0000700	Syaj.g_00927	Syag.g_00783
OG0000701	Syaj.g_00926	Syag.g_00784
OG0000702	Syaj.g_00916	Syag.g_00792
OG0000703	Syaj.g_00915	Syag.g_00793
OG0000704	Syaj.g_00913	Syag.g_00795
OG0000705	Syaj.g_00906	Syag.g_00802
OG0000706	Syaj.g_00905	Syag.g_00803
OG0000707	Syaj.g_00904	Syag.g_00804
OG0000708	Syaj.g_00901	Syag.g_00807
OG0000709	Syaj.g_00872	Syag.g_00816
OG0000710	Syaj.g_00867	Syag.g_00820
OG0000711	Syaj.g_00839	Syag.g_00848
OG0000712	Syaj.g_00837	Syag.g_00850
OG0000713	Syaj.g_00836	Syag.g_00851
OG0000714	Syaj.g_00834	Syag.g_00853
OG0000715	Syaj.g_00832	Syag.g_00855
OG0000716	Syaj.g_00825	Syag.g_00859
OG0000717	Syaj.g_00824	Syag.g_00860
OG0000718	Syaj.g_00820	Syag.g_00864
OG0000719	Syaj.g_00818	Syag.g_00866
OG0000720	Syaj.g_00805	Syag.g_00880
OG0000721	Syaj.g_00803	Syag.g_00882
OG0000722	Syaj.g_00802	Syag.g_00883
OG0000723	Syaj.g_00934	Syag.g_00897
OG0000724	Syaj.g_00421	Syag.g_00967
OG0000725	Syaj.g_00430	Syag.g_00978
OG0000726	Syaj.g_00431	Syag.g_00979
OG0000727	Syaj.g_00432	Syag.g_00980
OG0000728	Syaj.g_00434	Syag.g_00982
OG0000729	Syaj.g_02397	Syag.g_02376
OG0000730	Syaj.g_02802	Syag.g_02840
OG0000731	Syaj.g_02814	Syag.g_02853
OG0000732	Syaj.g_02315	Syag.g_02331
OG0000733	Syaj.g_02151	Syag.g_00145
OG0000734	Syaj.g_01895	Syag.g_01892
OG0000735	Syaj.g_00286	Syag.g_01159
OG0000736	Syaj.g_00287	Syag.g_01158
OG0000737	Syaj.g_00288	Syag.g_01157
OG0000738	Syaj.g_00293	Syag.g_01152
OG0000739	Syaj.g_00295	Syag.g_01149
OG0000740	Syaj.g_00296	Syag.g_01148
OG0000741	Syaj.g_00299	Syag.g_01145
OG0000742	Syaj.g_00301	Syag.g_01142
OG0000743	Syaj.g_00303	Syag.g_01140
OG0000744	Syaj.g_00304	Syag.g_01139
OG0000745	Syaj.g_00306	Syag.g_01137
OG0000746	Syaj.g_00308	Syag.g_01135
OG0000747	Syaj.g_00309	Syag.g_01134
OG0000748	Syaj.g_00319	Syag.g_01122
OG0000749	Syaj.g_00322	Syag.g_01121
OG0000750	Syaj.g_00323	Syag.g_01120
OG0000751	Syaj.g_00331	Syag.g_01114
OG0000752	Syaj.g_00333	Syag.g_01112
OG0000753	Syaj.g_00336	Syag.g_01109
OG0000754	Syaj.g_00643	Syag.g_01103
OG0000755	Syaj.g_00631	Syag.g_01092
OG0000756	Syaj.g_00625	Syag.g_01091
OG0000757	Syaj.g_00614	Syag.g_01084
OG0000758	Syaj.g_00613	Syag.g_01083
OG0000759	Syaj.g_00612	Syag.g_01082
OG0000760	Syaj.g_00611	Syag.g_01081
OG0000761	Syaj.g_00609	Syag.g_01080
OG0000762	Syaj.g_00603	Syag.g_01078
OG0000763	Syaj.g_00597	Syag.g_01076
OG0000764	Syaj.g_00596	Syag.g_01075
OG0000765	Syaj.g_00577	Syag.g_01056
OG0000766	Syaj.g_00576	Syag.g_01055
OG0000767	Syaj.g_00574	Syag.g_01053
OG0000768	Syaj.g_00573	Syag.g_01052
OG0000769	Syaj.g_00571	Syag.g_01047
OG0000770	Syaj.g_00567	Syag.g_01043
OG0000771	Syaj.g_00415	Syag.g_00959
OG0000772	Syaj.g_01208	Syag.g_02043
OG0000773	Syaj.g_00280	Syag.g_01168
OG0000774	Syaj.g_01502	Syag.g_01182
OG0000775	Syaj.g_01504	Syag.g_01185
OG0000776	Syaj.g_01505	Syag.g_01186
OG0000777	Syaj.g_01506	Syag.g_01187
OG0000778	Syaj.g_01507	Syag.g_01188
OG0000779	Syaj.g_01513	Syag.g_01194
OG0000780	Syaj.g_01517	Syag.g_01217
OG0000781	Syaj.g_01521	Syag.g_01221
OG0000782	Syaj.g_01522	Syag.g_01222
OG0000783	Syaj.g_01524	Syag.g_01223
OG0000784	Syaj.g_01525	Syag.g_01224
OG0000785	Syaj.g_01526	Syag.g_01226
OG0000786	Syaj.g_00265	Syag.g_01235
OG0000787	Syaj.g_00264	Syag.g_01236
OG0000788	Syaj.g_01270	Syag.g_00427
OG0000789	Syaj.g_01121	Syag.g_00453
OG0000790	Syaj.g_00054	Syag.g_01542
OG0000791	Syaj.g_00053	Syag.g_01544
OG0000792	Syaj.g_00052	Syag.g_01545
OG0000793	Syaj.g_00047	Syag.g_01550
OG0000794	Syaj.g_00046	Syag.g_01551
OG0000795	Syaj.g_00045	Syag.g_01552
OG0000796	Syaj.g_00039	Syag.g_01556
OG0000797	Syaj.g_00038	Syag.g_01557
OG0000798	Syaj.g_02568	Syag.g_02601
OG0000799	Syaj.g_01352	Syag.g_01278
OG0000800	Syaj.g_01354	Syag.g_01280
OG0000801	Syaj.g_01355	Syag.g_01285
OG0000802	Syaj.g_01359	Syag.g_01293
OG0000803	Syaj.g_01363	Syag.g_01321
OG0000804	Syaj.g_01366	Syag.g_01438
OG0000805	Syaj.g_01369	Syag.g_01433
OG0000806	Syaj.g_01370	Syag.g_01429
OG0000807	Syaj.g_01372	Syag.g_01428
OG0000808	Syaj.g_01373	Syag.g_01427
OG0000809	Syaj.g_01376	Syag.g_01423
OG0000810	Syaj.g_01377	Syag.g_01422
OG0000811	Syaj.g_01385	Syag.g_01413
OG0000812	Syaj.g_01387	Syag.g_01411
OG0000813	Syaj.g_01388	Syag.g_01410
OG0000814	Syaj.g_01390	Syag.g_01408
OG0000815	Syaj.g_01391	Syag.g_01407
OG0000816	Syaj.g_01392	Syag.g_01405
OG0000817	Syaj.g_01393	Syag.g_01404
OG0000818	Syaj.g_01399	Syag.g_01400
OG0000819	Syaj.g_01400	Syag.g_01399
OG0000820	Syaj.g_01401	Syag.g_01398
OG0000821	Syaj.g_01412	Syag.g_01388
OG0000822	Syaj.g_01414	Syag.g_01386
OG0000823	Syaj.g_01415	Syag.g_01385
OG0000824	Syaj.g_01421	Syag.g_01379
OG0000825	Syaj.g_01422	Syag.g_01378
OG0000826	Syaj.g_01423	Syag.g_01377
OG0000827	Syaj.g_01424	Syag.g_01376
OG0000828	Syaj.g_01427	Syag.g_01373
OG0000829	Syaj.g_01428	Syag.g_01372
OG0000830	Syaj.g_01429	Syag.g_01371
OG0000831	Syaj.g_01431	Syag.g_01367
OG0000832	Syaj.g_01635	Syag.g_01614
OG0000833	Syaj.g_01647	Syag.g_01628
OG0000834	Syaj.g_01649	Syag.g_01632
OG0000835	Syaj.g_01650	Syag.g_01633
OG0000836	Syaj.g_01654	Syag.g_01637
OG0000837	Syaj.g_01661	Syag.g_01638
OG0000838	Syaj.g_01665	Syag.g_01642
OG0000839	Syaj.g_01666	Syag.g_01643
OG0000840	Syaj.g_01667	Syag.g_01644
OG0000841	Syaj.g_01668	Syag.g_01645
OG0000842	Syaj.g_01669	Syag.g_01646
OG0000843	Syaj.g_01670	Syag.g_01647
OG0000844	Syaj.g_01680	Syag.g_01649
OG0000845	Syaj.g_01681	Syag.g_01650
OG0000846	Syaj.g_01682	Syag.g_01651
OG0000847	Syaj.g_01683	Syag.g_01652
OG0000848	Syaj.g_01685	Syag.g_01654
OG0000849	Syaj.g_01686	Syag.g_01655
OG0000850	Syaj.g_01689	Syag.g_01657
OG0000851	Syaj.g_01694	Syag.g_01663
OG0000852	Syaj.g_01695	Syag.g_01664
OG0000853	Syaj.g_01699	Syag.g_01668
OG0000854	Syaj.g_01701	Syag.g_01670
OG0000855	Syaj.g_01702	Syag.g_01671
OG0000856	Syaj.g_01296	Syag.g_00386
OG0000857	Syaj.g_01005	Syag.g_00684
OG0000858	Syaj.g_01708	Syag.g_01677
OG0000859	Syaj.g_01709	Syag.g_01678
OG0000860	Syaj.g_01723	Syag.g_01689
OG0000861	Syaj.g_01724	Syag.g_01690
OG0000862	Syaj.g_01725	Syag.g_01693
OG0000863	Syaj.g_01728	Syag.g_01695
OG0000864	Syaj.g_01729	Syag.g_01696
OG0000865	Syaj.g_01730	Syag.g_01697
OG0000866	Syaj.g_01731	Syag.g_01698
OG0000867	Syaj.g_01732	Syag.g_01699
OG0000868	Syaj.g_01734	Syag.g_01707
OG0000869	Syaj.g_01742	Syag.g_01711
OG0000870	Syaj.g_01747	Syag.g_01716
OG0000871	Syaj.g_01748	Syag.g_01717
OG0000872	Syaj.g_01756	Syag.g_01723
OG0000873	Syaj.g_01759	Syag.g_01726
OG0000874	Syaj.g_01754	Syag.g_01729
OG0000875	Syaj.g_01762	Syag.g_01731
OG0000876	Syaj.g_02084	Syag.g_01732
OG0000877	Syaj.g_01586	Syag.g_01734
OG0000878	Syaj.g_01587	Syag.g_01735
OG0000879	Syaj.g_01588	Syag.g_02356
OG0000880	Syaj.g_01589	Syag.g_01736
OG0000881	Syaj.g_01595	Syag.g_01741
OG0000882	Syaj.g_01599	Syag.g_01746
OG0000883	Syaj.g_01601	Syag.g_01749
OG0000884	Syaj.g_01603	Syag.g_01751
OG0000885	Syaj.g_01604	Syag.g_01752
OG0000886	Syaj.g_01605	Syag.g_01753
OG0000887	Syaj.g_01606	Syag.g_01754
OG0000888	Syaj.g_01608	Syag.g_01756
OG0000889	Syaj.g_01610	Syag.g_01758
OG0000890	Syaj.g_01615	Syag.g_01761
OG0000891	Syaj.g_01616	Syag.g_01762
OG0000892	Syaj.g_01620	Syag.g_01765
OG0000893	Syaj.g_02636	Syag.g_02688
OG0000894	Syaj.g_02639	Syag.g_02691
OG0000895	Syaj.g_02643	Syag.g_02695
OG0000896	Syaj.g_02644	Syag.g_02696
OG0000897	Syaj.g_02646	Syag.g_02699
OG0000898	Syaj.g_02647	Syag.g_02700
OG0000899	Syaj.g_02648	Syag.g_02701
OG0000900	Syaj.g_02649	Syag.g_02702
OG0000901	Syaj.g_02654	Syag.g_02707
OG0000902	Syaj.g_02656	Syag.g_02709
OG0000903	Syaj.g_02689	Syag.g_02724
OG0000904	Syaj.g_02684	Syag.g_02718
OG0000905	Syaj.g_02678	Syag.g_02714
OG0000906	Syaj.g_02676	Syag.g_02711
OG0000907	Syaj.g_02692	Syag.g_02727
OG0000908	Syaj.g_02695	Syag.g_02730
OG0000909	Syaj.g_02696	Syag.g_02731
OG0000910	Syaj.g_02697	Syag.g_02732
OG0000911	Syaj.g_02699	Syag.g_02734
OG0000912	Syaj.g_02700	Syag.g_02735
OG0000913	Syaj.g_02701	Syag.g_02736
OG0000914	Syaj.g_02702	Syag.g_02737
OG0000915	Syaj.g_02704	Syag.g_02739
OG0000916	Syaj.g_02705	Syag.g_02740
OG0000917	Syaj.g_02706	Syag.g_02741
OG0000918	Syaj.g_02707	Syag.g_02742
OG0000919	Syaj.g_02708	Syag.g_02743
OG0000920	Syaj.g_02709	Syag.g_02744
OG0000921	Syaj.g_02710	Syag.g_02745
OG0000922	Syaj.g_02711	Syag.g_02746
OG0000923	Syaj.g_02715	Syag.g_02750
OG0000924	Syaj.g_02716	Syag.g_02751
OG0000925	Syaj.g_02717	Syag.g_02752
OG0000926	Syaj.g_02718	Syag.g_02753
OG0000927	Syaj.g_02720	Syag.g_02755
OG0000928	Syaj.g_02721	Syag.g_02756
OG0000929	Syaj.g_02722	Syag.g_02757
OG0000930	Syaj.g_02723	Syag.g_02758
OG0000931	Syaj.g_02724	Syag.g_02759
OG0000932	Syaj.g_02725	Syag.g_02760
OG0000933	Syaj.g_02731	Syag.g_02766
OG0000934	Syaj.g_02733	Syag.g_02768
OG0000935	Syaj.g_02734	Syag.g_02769
OG0000936	Syaj.g_02735	Syag.g_02770
OG0000937	Syaj.g_02736	Syag.g_02771
OG0000938	Syaj.g_02739	Syag.g_02774
OG0000939	Syaj.g_02740	Syag.g_02775
OG0000940	Syaj.g_02747	Syag.g_02783
OG0000941	Syaj.g_02749	Syag.g_02785
OG0000942	Syaj.g_02751	Syag.g_02787
OG0000943	Syaj.g_02752	Syag.g_02788
OG0000944	Syaj.g_02754	Syag.g_02790
OG0000945	Syaj.g_02756	Syag.g_02792
OG0000946	Syaj.g_02761	Syag.g_02797
OG0000947	Syaj.g_02764	Syag.g_02801
OG0000948	Syaj.g_02765	Syag.g_02802
OG0000949	Syaj.g_02474	Syag.g_02449
OG0000950	Syaj.g_02459	Syag.g_02436
OG0000951	Syaj.g_02452	Syag.g_02431
OG0000952	Syaj.g_02446	Syag.g_02423
OG0000953	Syaj.g_02442	Syag.g_02415
OG0000954	Syaj.g_02435	Syag.g_02409
OG0000955	Syaj.g_02434	Syag.g_02408
OG0000956	Syaj.g_02432	Syag.g_02406
OG0000957	Syaj.g_02419	Syag.g_02395
OG0000958	Syaj.g_02418	Syag.g_02394
OG0000959	Syaj.g_02413	Syag.g_02389
OG0000960	Syaj.g_02412	Syag.g_02388
OG0000961	Syaj.g_02402	Syag.g_02379
OG0000962	Syaj.g_02398	Syag.g_02377
OG0000963	Syaj.g_02393	Syag.g_02372
OG0000964	Syaj.g_02392	Syag.g_02371
OG0000965	Syaj.g_02391	Syag.g_02370
OG0000966	Syaj.g_02370	Syag.g_02362
OG0000967	Syaj.g_02334	Syag.g_02358
OG0000968	Syaj.g_02363	Syag.g_02355
OG0000969	Syaj.g_02338	Syag.g_02354
OG0000970	Syaj.g_02337	Syag.g_02353
OG0000971	Syaj.g_02331	Syag.g_02348
OG0000972	Syaj.g_02330	Syag.g_02347
OG0000973	Syaj.g_02329	Syag.g_02346
OG0000974	Syaj.g_02328	Syag.g_02345
OG0000975	Syaj.g_02327	Syag.g_02344
OG0000976	Syaj.g_02326	Syag.g_02343
OG0000977	Syaj.g_02324	Syag.g_02340
OG0000978	Syaj.g_02322	Syag.g_02338
OG0000979	Syaj.g_02319	Syag.g_02335
OG0000980	Syaj.g_02316	Syag.g_02332
OG0000981	Syaj.g_02313	Syag.g_02329
OG0000982	Syaj.g_02112	Syag.g_02127
OG0000983	Syaj.g_02113	Syag.g_02128
OG0000984	Syaj.g_02114	Syag.g_02129
OG0000985	Syaj.g_02116	Syag.g_02133
OG0000986	Syaj.g_02123	Syag.g_02138
OG0000987	Syaj.g_02125	Syag.g_02140
OG0000988	Syaj.g_02131	Syag.g_02145
OG0000989	Syaj.g_02142	Syag.g_02156
OG0000990	Syaj.g_02165	Syag.g_02169
OG0000991	Syaj.g_02168	Syag.g_02174
OG0000992	Syaj.g_02171	Syag.g_02177
OG0000993	Syaj.g_02173	Syag.g_02178
OG0000994	Syaj.g_02177	Syag.g_02181
OG0000995	Syaj.g_02182	Syag.g_02187
OG0000996	Syaj.g_02221	Syag.g_02229
OG0000997	Syaj.g_02228	Syag.g_02239
OG0000998	Syaj.g_02230	Syag.g_02241
OG0000999	Syaj.g_02231	Syag.g_02242
OG0001000	Syaj.g_02236	Syag.g_02246
OG0001001	Syaj.g_02241	Syag.g_02251
OG0001002	Syaj.g_02248	Syag.g_02258
OG0001003	Syaj.g_02250	Syag.g_02260
OG0001004	Syaj.g_02251	Syag.g_02261
OG0001005	Syaj.g_02252	Syag.g_02263
OG0001006	Syaj.g_02260	Syag.g_02270
OG0001007	Syaj.g_02262	Syag.g_02272
OG0001008	Syaj.g_01554	Syag.g_00034
OG0001009	Syaj.g_02294	Syag.g_02304
OG0001010	Syaj.g_02295	Syag.g_02305
OG0001011	Syaj.g_02296	Syag.g_02307
OG0001012	Syaj.g_02108	Syag.g_02123
OG0001014	Syaj.g_02083	Syag.g_02084
OG0001015	Syaj.g_02082	Syag.g_02083
OG0001016	Syaj.g_01824	Syag.g_01824
OG0001017	Syaj.g_01830	Syag.g_01830
OG0001018	Syaj.g_01832	Syag.g_01832
OG0001019	Syaj.g_01849	Syag.g_01854
OG0001020	Syaj.g_01862	Syag.g_01861
OG0001021	Syaj.g_01867	Syag.g_01865
OG0001022	Syaj.g_01872	Syag.g_01870
OG0001023	Syaj.g_01873	Syag.g_01871
OG0001024	Syaj.g_01877	Syag.g_01875
OG0001025	Syaj.g_01884	Syag.g_01882
OG0001026	Syaj.g_01897	Syag.g_01894
OG0001027	Syaj.g_01903	Syag.g_01902
OG0001028	Syaj.g_01905	Syag.g_01904
OG0001029	Syaj.g_01907	Syag.g_01906
OG0001030	Syaj.g_01933	Syag.g_01927
OG0001031	Syaj.g_02012	Syag.g_02000
OG0001032	Syaj.g_02015	Syag.g_02005
OG0001033	Syaj.g_02044	Syag.g_02048
OG0001034	Syaj.g_02875	Syag.g_01784
OG0001035	Syaj.g_02603	Syag.g_02635
OG0001036	Syaj.g_02599	Syag.g_02630
OG0001037	Syaj.g_02597	Syag.g_02628
OG0001038	Syaj.g_02567	Syag.g_02600
OG0001039	Syaj.g_02564	Syag.g_02597
OG0001040	Syaj.g_02561	Syag.g_02594
OG0001041	Syaj.g_02556	Syag.g_02589
OG0001042	Syaj.g_02527	Syag.g_02564
OG0001043	Syaj.g_02523	Syag.g_02560
OG0001044	Syaj.g_02804	Syag.g_02842
OG0001045	Syaj.g_02817	Syag.g_02856
OG0001046	Syaj.g_00851	Syag.g_00836
OG0001047	Syaj.g_01552	Syag.g_00036
OG0001048	Syaj.g_01551	Syag.g_00037
OG0001049	Syaj.g_01548	Syag.g_00040
OG0001050	Syaj.g_01547	Syag.g_00041
OG0001051	Syaj.g_01546	Syag.g_00042
OG0001052	Syaj.g_01448	Syag.g_01352
OG0001053	Syaj.g_00075	Syag.g_01525
OG0001054	Syaj.g_00092	Syag.g_01506
OG0001055	Syaj.g_00113	Syag.g_01485
OG0001056	Syaj.g_00149	Syag.g_01449
OG0001057	Syaj.g_00160	Syag.g_01241
OG0001058	Syaj.g_00183	Syag.g_00271
OG0001059	Syaj.g_00187	Syag.g_00275
OG0001060	Syaj.g_00193	Syag.g_00282
OG0001061	Syaj.g_00214	Syag.g_00302
OG0001062	Syaj.g_00216	Syag.g_00304
OG0001063	Syaj.g_00222	Syag.g_00310
OG0001064	Syaj.g_00223	Syag.g_00311
OG0001065	Syaj.g_00224	Syag.g_00312
OG0001066	Syaj.g_00225	Syag.g_00313
OG0001067	Syaj.g_00226	Syag.g_00314
OG0001068	Syaj.g_00227	Syag.g_00315
OG0001069	Syaj.g_00228	Syag.g_00317
OG0001070	Syaj.g_00231	Syag.g_00321
OG0001071	Syaj.g_00232	Syag.g_00322
OG0001072	Syaj.g_00236	Syag.g_00327
OG0001073	Syaj.g_00254	Syag.g_00342
OG0001074	Syaj.g_01327	Syag.g_00467
OG0001075	Syaj.g_01325	Syag.g_00362
OG0001076	Syaj.g_01305	Syag.g_00378
OG0001077	Syaj.g_01294	Syag.g_00388
OG0001078	Syaj.g_01282	Syag.g_00411
OG0001079	Syaj.g_01269	Syag.g_00428
OG0001080	Syaj.g_01135	Syag.g_00495
OG0001081	Syaj.g_00699	Syag.g_00551
OG0001082	Syaj.g_00700	Syag.g_00552
OG0001083	Syaj.g_00709	Syag.g_00565
OG0001084	Syaj.g_00711	Syag.g_00569
OG0001085	Syaj.g_00721	Syag.g_00592
OG0001086	Syaj.g_00723	Syag.g_00594
OG0001087	Syaj.g_00498	Syag.g_01018
OG0001088	Syaj.g_00494	Syag.g_01016
OG0001089	Syaj.g_00439	Syag.g_00986
OG0001090	Syaj.g_00959	Syag.g_00922
OG0001091	Syaj.g_00957	Syag.g_00919
OG0001092	Syaj.g_00954	Syag.g_00917
OG0001093	Syaj.g_00948	Syag.g_00910
OG0001094	Syaj.g_01032	Syag.g_00661
OG0001095	Syaj.g_01008	Syag.g_00681
OG0001096	Syaj.g_00988	Syag.g_00703
OG0001097	Syaj.g_00371	Syag.g_00729
OG0001098	Syaj.g_01132	Syag.g_00744
OG0001099	Syaj.g_01906	Syag.g_01905
OG0001101	Syaj.g_00734	Syag.g_00603
OG0001102	Syaj.g_00737	Syag.g_00606
OG0001103	Syaj.g_00740	Syag.g_00608
OG0001104	Syaj.g_01050	Syag.g_00642
OG0001105	Syaj.g_01046	Syag.g_00646
OG0001106	Syaj.g_00912	Syag.g_00796
OG0001107	Syaj.g_00900	Syag.g_00808
OG0001108	Syaj.g_00870	Syag.g_00817
OG0001109	Syaj.g_00868	Syag.g_00819
OG0001110	Syaj.g_00866	Syag.g_00821
OG0001111	Syaj.g_00864	Syag.g_00823
OG0001112	Syaj.g_00862	Syag.g_00825
OG0001113	Syaj.g_00861	Syag.g_00826
