Orthogroup	Prao	Syam
OG0000593	Prao.g_00071	Syam.g_01471
OG0000594	Prao.g_00072	Syam.g_01470
OG0000595	Prao.g_00073	Syam.g_01469
OG0000596	Prao.g_00077	Syam.g_01465
OG0000597	Prao.g_00079	Syam.g_01462
OG0000598	Prao.g_00080	Syam.g_01461
OG0000599	Prao.g_00083	Syam.g_01458
OG0000600	Prao.g_00084	Syam.g_01457
OG0000601	Prao.g_00085	Syam.g_01456
OG0000602	Prao.g_00087	Syam.g_01451
OG0000603	Prao.g_00088	Syam.g_01450
OG0000604	Prao.g_00089	Syam.g_01447
OG0000605	Prao.g_00090	Syam.g_01031
OG0000606	Prao.g_00093	Syam.g_01387
OG0000607	Prao.g_00096	Syam.g_01384
OG0000608	Prao.g_00097	Syam.g_01383
OG0000609	Prao.g_00098	Syam.g_01380
OG0000610	Prao.g_00103	Syam.g_01373
OG0000611	Prao.g_00106	Syam.g_01370
OG0000612	Prao.g_00107	Syam.g_01369
OG0000613	Prao.g_00112	Syam.g_00170
OG0000614	Prao.g_00130	Syam.g_00801
OG0000615	Prao.g_00138	Syam.g_01332
OG0000616	Prao.g_00142	Syam.g_02430
OG0000617	Prao.g_00654	Syam.g_01240
OG0000618	Prao.g_00655	Syam.g_01239
OG0000619	Prao.g_00656	Syam.g_01238
OG0000620	Prao.g_00659	Syam.g_01233
OG0000621	Prao.g_00660	Syam.g_01232
OG0000622	Prao.g_00661	Syam.g_01231
OG0000623	Prao.g_00662	Syam.g_01230
OG0000624	Prao.g_00663	Syam.g_01228
OG0000625	Prao.g_00664	Syam.g_01227
OG0000626	Prao.g_00665	Syam.g_01226
OG0000627	Prao.g_00666	Syam.g_01065
OG0000628	Prao.g_00667	Syam.g_01067
OG0000629	Prao.g_00668	Syam.g_01070
OG0000630	Prao.g_00671	Syam.g_01074
OG0000631	Prao.g_00732	Syam.g_01084
OG0000632	Prao.g_00733	Syam.g_01085
OG0000633	Prao.g_00734	Syam.g_01086
OG0000634	Prao.g_00737	Syam.g_01294
OG0000635	Prao.g_00738	Syam.g_01293
OG0000636	Prao.g_00740	Syam.g_01291
OG0000637	Prao.g_00742	Syam.g_01289
OG0000638	Prao.g_00743	Syam.g_01288
OG0000639	Prao.g_00744	Syam.g_01287
OG0000640	Prao.g_00745	Syam.g_01286
OG0000641	Prao.g_00749	Syam.g_01282
OG0000642	Prao.g_00750	Syam.g_01281
OG0000643	Prao.g_00751	Syam.g_01280
OG0000644	Prao.g_00752	Syam.g_01279
OG0000645	Prao.g_00753	Syam.g_01277
OG0000646	Prao.g_00755	Syam.g_01274
OG0000647	Prao.g_00756	Syam.g_01272
OG0000648	Prao.g_00758	Syam.g_01269
OG0000649	Prao.g_00759	Syam.g_01268
OG0000650	Prao.g_00760	Syam.g_01267
OG0000651	Prao.g_00761	Syam.g_01266
OG0000652	Prao.g_00762	Syam.g_01265
OG0000653	Prao.g_00764	Syam.g_01263
OG0000654	Prao.g_00765	Syam.g_01262
OG0000655	Prao.g_00766	Syam.g_01261
OG0000656	Prao.g_00769	Syam.g_01258
OG0000657	Prao.g_00777	Syam.g_00739
OG0000658	Prao.g_00778	Syam.g_00735
OG0000659	Prao.g_00779	Syam.g_00734
OG0000660	Prao.g_00783	Syam.g_00730
OG0000661	Prao.g_00785	Syam.g_00728
OG0000662	Prao.g_00787	Syam.g_00726
OG0000663	Prao.g_00789	Syam.g_00723
OG0000664	Prao.g_00790	Syam.g_00722
OG0000665	Prao.g_00794	Syam.g_02027
OG0000666	Prao.g_00795	Syam.g_01030
OG0000667	Prao.g_00799	Syam.g_00937
OG0000668	Prao.g_00829	Syam.g_01185
OG0000669	Prao.g_00837	Syam.g_01358
OG0000670	Prao.g_00839	Syam.g_00528
OG0000671	Prao.g_00841	Syam.g_01354
OG0000672	Prao.g_00843	Syam.g_01351
OG0000673	Prao.g_00846	Syam.g_01348
OG0000674	Prao.g_00848	Syam.g_01346
OG0000675	Prao.g_00849	Syam.g_01345
OG0000676	Prao.g_00851	Syam.g_01343
OG0000677	Prao.g_00852	Syam.g_01342
OG0000678	Prao.g_00854	Syam.g_01339
OG0000679	Prao.g_00858	Syam.g_01323
OG0000680	Prao.g_00859	Syam.g_01322
OG0000681	Prao.g_00861	Syam.g_01319
OG0000682	Prao.g_00862	Syam.g_01318
OG0000683	Prao.g_00863	Syam.g_01317
OG0000684	Prao.g_00864	Syam.g_01312
OG0000685	Prao.g_00866	Syam.g_01310
OG0000686	Prao.g_00867	Syam.g_01309
OG0000687	Prao.g_00868	Syam.g_01308
OG0000688	Prao.g_00871	Syam.g_01304
OG0000689	Prao.g_00872	Syam.g_01302
OG0000690	Prao.g_00873	Syam.g_01301
OG0000691	Prao.g_00874	Syam.g_01300
OG0000692	Prao.g_00876	Syam.g_01299
OG0000693	Prao.g_00877	Syam.g_01298
OG0000694	Prao.g_00878	Syam.g_01297
OG0000695	Prao.g_00880	Syam.g_01088
OG0000696	Prao.g_00881	Syam.g_01089
OG0000697	Prao.g_00882	Syam.g_01091
OG0000698	Prao.g_00885	Syam.g_01094
OG0000699	Prao.g_00886	Syam.g_01096
OG0000700	Prao.g_00887	Syam.g_01097
OG0000701	Prao.g_00888	Syam.g_01098
OG0000702	Prao.g_00890	Syam.g_01106
OG0000703	Prao.g_00891	Syam.g_01107
OG0000704	Prao.g_00892	Syam.g_01109
OG0000705	Prao.g_00896	Syam.g_01116
OG0000706	Prao.g_00897	Syam.g_01117
OG0000707	Prao.g_00898	Syam.g_01118
OG0000708	Prao.g_00899	Syam.g_01121
OG0000709	Prao.g_00903	Syam.g_01131
OG0000710	Prao.g_00906	Syam.g_01135
OG0000711	Prao.g_00923	Syam.g_01165
OG0000712	Prao.g_00925	Syam.g_01167
OG0000713	Prao.g_00926	Syam.g_01168
OG0000714	Prao.g_00927	Syam.g_01170
OG0000715	Prao.g_00929	Syam.g_01172
OG0000716	Prao.g_00931	Syam.g_01176
OG0000717	Prao.g_00932	Syam.g_01177
OG0000718	Prao.g_00943	Syam.g_01181
OG0000719	Prao.g_00945	Syam.g_01183
OG0000720	Prao.g_00954	Syam.g_01197
OG0000721	Prao.g_00956	Syam.g_01199
OG0000722	Prao.g_00957	Syam.g_01200
OG0000723	Prao.g_00960	Syam.g_01224
OG0000724	Prao.g_00969	Syam.g_00768
OG0000725	Prao.g_00975	Syam.g_00777
OG0000726	Prao.g_00976	Syam.g_00778
OG0000727	Prao.g_00977	Syam.g_00779
OG0000728	Prao.g_00979	Syam.g_00781
OG0000729	Prao.g_01027	Syam.g_00105
OG0000730	Prao.g_01156	Syam.g_00454
OG0000731	Prao.g_01152	Syam.g_00466
OG0000732	Prao.g_01143	Syam.g_00051
OG0000733	Prao.g_01121	Syam.g_02339
OG0000734	Prao.g_01104	Syam.g_02128
OG0000735	Prao.g_01102	Syam.g_01810
OG0000736	Prao.g_01101	Syam.g_01809
OG0000737	Prao.g_01100	Syam.g_01808
OG0000738	Prao.g_01096	Syam.g_01803
OG0000739	Prao.g_01095	Syam.g_01802
OG0000740	Prao.g_01094	Syam.g_01801
OG0000741	Prao.g_01093	Syam.g_01798
OG0000742	Prao.g_01090	Syam.g_01796
OG0000743	Prao.g_01088	Syam.g_01794
OG0000744	Prao.g_01087	Syam.g_01793
OG0000745	Prao.g_01086	Syam.g_01791
OG0000746	Prao.g_01084	Syam.g_01789
OG0000747	Prao.g_01083	Syam.g_01788
OG0000748	Prao.g_01080	Syam.g_01779
OG0000749	Prao.g_01079	Syam.g_01776
OG0000750	Prao.g_01078	Syam.g_01775
OG0000751	Prao.g_01076	Syam.g_01770
OG0000752	Prao.g_01074	Syam.g_01768
OG0000753	Prao.g_01071	Syam.g_01765
OG0000754	Prao.g_01068	Syam.g_00910
OG0000755	Prao.g_01065	Syam.g_00900
OG0000756	Prao.g_01064	Syam.g_00899
OG0000757	Prao.g_01058	Syam.g_00891
OG0000758	Prao.g_01057	Syam.g_00890
OG0000759	Prao.g_01056	Syam.g_00889
OG0000760	Prao.g_01055	Syam.g_00888
OG0000761	Prao.g_01054	Syam.g_00886
OG0000762	Prao.g_01053	Syam.g_00884
OG0000763	Prao.g_01051	Syam.g_00882
OG0000764	Prao.g_01050	Syam.g_00881
OG0000765	Prao.g_01041	Syam.g_00864
OG0000766	Prao.g_01040	Syam.g_00863
OG0000767	Prao.g_01038	Syam.g_00861
OG0000768	Prao.g_01037	Syam.g_00860
OG0000769	Prao.g_01035	Syam.g_00858
OG0000770	Prao.g_01033	Syam.g_00855
OG0000771	Prao.g_00014	Syam.g_00762
OG0000772	Prao.g_01305	Syam.g_01005
OG0000773	Prao.g_01285	Syam.g_01816
OG0000774	Prao.g_01283	Syam.g_01820
OG0000775	Prao.g_01281	Syam.g_01823
OG0000776	Prao.g_01280	Syam.g_01824
OG0000777	Prao.g_01279	Syam.g_01825
OG0000778	Prao.g_01278	Syam.g_01826
OG0000779	Prao.g_01274	Syam.g_01832
OG0000780	Prao.g_01273	Syam.g_01835
OG0000781	Prao.g_01270	Syam.g_01839
OG0000782	Prao.g_01269	Syam.g_01840
OG0000783	Prao.g_01268	Syam.g_01841
OG0000784	Prao.g_01267	Syam.g_01842
OG0000785	Prao.g_01265	Syam.g_01844
OG0000786	Prao.g_01263	Syam.g_01700
OG0000787	Prao.g_01262	Syam.g_01701
OG0000788	Prao.g_01252	Syam.g_01455
OG0000789	Prao.g_01249	Syam.g_01044
OG0000790	Prao.g_01234	Syam.g_00570
OG0000791	Prao.g_01232	Syam.g_00568
OG0000792	Prao.g_01231	Syam.g_00567
OG0000793	Prao.g_01228	Syam.g_00562
OG0000794	Prao.g_01227	Syam.g_00561
OG0000795	Prao.g_01226	Syam.g_00560
OG0000796	Prao.g_01222	Syam.g_00556
OG0000797	Prao.g_01221	Syam.g_00555
OG0000799	Prao.g_01379	Syam.g_01585
OG0000800	Prao.g_01380	Syam.g_01588
OG0000801	Prao.g_01381	Syam.g_01589
OG0000802	Prao.g_01383	Syam.g_01592
OG0000803	Prao.g_01385	Syam.g_01597
OG0000804	Prao.g_01386	Syam.g_01600
OG0000805	Prao.g_01388	Syam.g_01602
OG0000806	Prao.g_01390	Syam.g_01604
OG0000807	Prao.g_01391	Syam.g_01606
OG0000808	Prao.g_01392	Syam.g_01607
OG0000809	Prao.g_01395	Syam.g_01610
OG0000810	Prao.g_01396	Syam.g_01611
OG0000811	Prao.g_01400	Syam.g_01616
OG0000812	Prao.g_01402	Syam.g_01618
OG0000813	Prao.g_01403	Syam.g_01619
OG0000814	Prao.g_01405	Syam.g_01621
OG0000815	Prao.g_01406	Syam.g_01622
OG0000816	Prao.g_01408	Syam.g_01624
OG0000817	Prao.g_01409	Syam.g_01625
OG0000818	Prao.g_01414	Syam.g_01631
OG0000819	Prao.g_01415	Syam.g_01632
OG0000820	Prao.g_01416	Syam.g_01633
OG0000821	Prao.g_01419	Syam.g_01639
OG0000822	Prao.g_01420	Syam.g_01641
OG0000823	Prao.g_01421	Syam.g_01642
OG0000824	Prao.g_01424	Syam.g_01648
OG0000825	Prao.g_01425	Syam.g_01649
OG0000826	Prao.g_01426	Syam.g_01650
OG0000827	Prao.g_01427	Syam.g_01651
OG0000828	Prao.g_01430	Syam.g_01655
OG0000829	Prao.g_01431	Syam.g_01656
OG0000830	Prao.g_01432	Syam.g_01657
OG0000831	Prao.g_01434	Syam.g_01659
OG0000832	Prao.g_01440	Syam.g_01923
OG0000833	Prao.g_01448	Syam.g_01932
OG0000834	Prao.g_01449	Syam.g_01933
OG0000835	Prao.g_01450	Syam.g_01934
OG0000836	Prao.g_01451	Syam.g_01937
OG0000837	Prao.g_01452	Syam.g_01938
OG0000838	Prao.g_01454	Syam.g_01946
OG0000839	Prao.g_01455	Syam.g_01947
OG0000840	Prao.g_01456	Syam.g_01948
OG0000841	Prao.g_01457	Syam.g_01949
OG0000842	Prao.g_01458	Syam.g_01950
OG0000843	Prao.g_01459	Syam.g_01951
OG0000844	Prao.g_01460	Syam.g_01953
OG0000845	Prao.g_01461	Syam.g_01954
OG0000846	Prao.g_01462	Syam.g_01955
OG0000847	Prao.g_01463	Syam.g_01956
OG0000848	Prao.g_01464	Syam.g_01958
OG0000849	Prao.g_01465	Syam.g_01959
OG0000850	Prao.g_01467	Syam.g_01961
OG0000851	Prao.g_01468	Syam.g_01966
OG0000852	Prao.g_01469	Syam.g_01967
OG0000853	Prao.g_01473	Syam.g_01971
OG0000854	Prao.g_01475	Syam.g_01973
OG0000855	Prao.g_01476	Syam.g_01974
OG0000856	Prao.g_01491	Syam.g_01483
OG0000857	Prao.g_01519	Syam.g_01273
OG0000858	Prao.g_01546	Syam.g_01980
OG0000859	Prao.g_01547	Syam.g_01981
OG0000860	Prao.g_01554	Syam.g_01992
OG0000861	Prao.g_01555	Syam.g_01993
OG0000862	Prao.g_01556	Syam.g_01994
OG0000863	Prao.g_01558	Syam.g_01996
OG0000864	Prao.g_01559	Syam.g_01997
OG0000865	Prao.g_01560	Syam.g_01998
OG0000866	Prao.g_01561	Syam.g_01999
OG0000867	Prao.g_01562	Syam.g_02000
OG0000868	Prao.g_01563	Syam.g_02003
OG0000869	Prao.g_01567	Syam.g_02007
OG0000870	Prao.g_01572	Syam.g_02012
OG0000871	Prao.g_01573	Syam.g_02013
OG0000872	Prao.g_01574	Syam.g_02021
OG0000873	Prao.g_01577	Syam.g_02024
OG0000874	Prao.g_01580	Syam.g_02019
OG0000875	Prao.g_01581	Syam.g_02026
OG0000876	Prao.g_01582	Syam.g_01877
OG0000877	Prao.g_01584	Syam.g_01882
OG0000878	Prao.g_01585	Syam.g_01883
OG0000879	Prao.g_01586	Syam.g_01884
OG0000880	Prao.g_01587	Syam.g_01885
OG0000881	Prao.g_01591	Syam.g_01891
OG0000882	Prao.g_01596	Syam.g_01896
OG0000883	Prao.g_01597	Syam.g_01898
OG0000884	Prao.g_01599	Syam.g_01900
OG0000885	Prao.g_01600	Syam.g_01901
OG0000886	Prao.g_01601	Syam.g_01902
OG0000887	Prao.g_01602	Syam.g_01903
OG0000888	Prao.g_01604	Syam.g_01905
OG0000889	Prao.g_01606	Syam.g_01907
OG0000890	Prao.g_01607	Syam.g_01910
OG0000891	Prao.g_01608	Syam.g_01911
OG0000892	Prao.g_01610	Syam.g_01913
OG0000893	Prao.g_01615	Syam.g_00287
OG0000894	Prao.g_01617	Syam.g_00290
OG0000895	Prao.g_01620	Syam.g_00294
OG0000896	Prao.g_01621	Syam.g_00295
OG0000897	Prao.g_01623	Syam.g_00297
OG0000898	Prao.g_01624	Syam.g_00298
OG0000899	Prao.g_01625	Syam.g_00299
OG0000900	Prao.g_01626	Syam.g_00300
OG0000901	Prao.g_01629	Syam.g_00305
OG0000902	Prao.g_01631	Syam.g_00307
OG0000903	Prao.g_01634	Syam.g_00322
OG0000904	Prao.g_01636	Syam.g_00317
OG0000905	Prao.g_01641	Syam.g_00312
OG0000906	Prao.g_01642	Syam.g_00309
OG0000907	Prao.g_01645	Syam.g_00324
OG0000908	Prao.g_01648	Syam.g_00327
OG0000909	Prao.g_01649	Syam.g_00328
OG0000910	Prao.g_01650	Syam.g_00329
OG0000911	Prao.g_01652	Syam.g_00331
OG0000912	Prao.g_01653	Syam.g_00332
OG0000913	Prao.g_01654	Syam.g_00333
OG0000914	Prao.g_01655	Syam.g_00334
OG0000915	Prao.g_01656	Syam.g_00336
OG0000916	Prao.g_01657	Syam.g_00337
OG0000917	Prao.g_01658	Syam.g_00338
OG0000918	Prao.g_01659	Syam.g_00339
OG0000919	Prao.g_01660	Syam.g_00340
OG0000920	Prao.g_01661	Syam.g_00341
OG0000921	Prao.g_01662	Syam.g_00342
OG0000922	Prao.g_01663	Syam.g_00343
OG0000923	Prao.g_01667	Syam.g_00347
OG0000924	Prao.g_01668	Syam.g_00348
OG0000925	Prao.g_01669	Syam.g_00349
OG0000926	Prao.g_01670	Syam.g_00350
OG0000927	Prao.g_01672	Syam.g_00352
OG0000928	Prao.g_01673	Syam.g_00353
OG0000929	Prao.g_01674	Syam.g_00354
OG0000930	Prao.g_01675	Syam.g_00355
OG0000931	Prao.g_01676	Syam.g_00356
OG0000932	Prao.g_01677	Syam.g_00357
OG0000933	Prao.g_01681	Syam.g_00363
OG0000934	Prao.g_01683	Syam.g_00365
OG0000935	Prao.g_01684	Syam.g_00366
OG0000936	Prao.g_01685	Syam.g_00368
OG0000937	Prao.g_01686	Syam.g_00369
OG0000938	Prao.g_01688	Syam.g_00373
OG0000939	Prao.g_01689	Syam.g_00374
OG0000940	Prao.g_01696	Syam.g_00381
OG0000941	Prao.g_01698	Syam.g_00383
OG0000942	Prao.g_01700	Syam.g_00385
OG0000943	Prao.g_01701	Syam.g_00386
OG0000944	Prao.g_01702	Syam.g_00388
OG0000945	Prao.g_01703	Syam.g_00390
OG0000946	Prao.g_01707	Syam.g_00395
OG0000947	Prao.g_01709	Syam.g_00398
OG0000948	Prao.g_01710	Syam.g_00399
OG0000949	Prao.g_01713	Syam.g_00159
OG0000950	Prao.g_01718	Syam.g_00150
OG0000951	Prao.g_01722	Syam.g_00145
OG0000952	Prao.g_01726	Syam.g_00140
OG0000953	Prao.g_01729	Syam.g_00136
OG0000954	Prao.g_01733	Syam.g_00131
OG0000955	Prao.g_01734	Syam.g_00130
OG0000956	Prao.g_01736	Syam.g_00128
OG0000957	Prao.g_01741	Syam.g_00117
OG0000958	Prao.g_01742	Syam.g_00116
OG0000959	Prao.g_01746	Syam.g_00112
OG0000960	Prao.g_01747	Syam.g_00111
OG0000961	Prao.g_01749	Syam.g_00108
OG0000962	Prao.g_01751	Syam.g_00106
OG0000963	Prao.g_01755	Syam.g_00101
OG0000964	Prao.g_01756	Syam.g_00100
OG0000965	Prao.g_01757	Syam.g_00099
OG0000966	Prao.g_01764	Syam.g_00074
OG0000967	Prao.g_01769	Syam.g_00069
OG0000968	Prao.g_01771	Syam.g_00077
OG0000969	Prao.g_01772	Syam.g_00072
OG0000970	Prao.g_01773	Syam.g_00071
OG0000971	Prao.g_01774	Syam.g_00066
OG0000972	Prao.g_01775	Syam.g_00065
OG0000973	Prao.g_01776	Syam.g_00064
OG0000974	Prao.g_01777	Syam.g_00063
OG0000975	Prao.g_01778	Syam.g_00062
OG0000976	Prao.g_01779	Syam.g_00061
OG0000977	Prao.g_01780	Syam.g_00059
OG0000978	Prao.g_01781	Syam.g_00058
OG0000979	Prao.g_01784	Syam.g_00055
OG0000980	Prao.g_01786	Syam.g_00052
OG0000981	Prao.g_01788	Syam.g_00049
OG0000982	Prao.g_01790	Syam.g_02314
OG0000983	Prao.g_01791	Syam.g_02315
OG0000984	Prao.g_01792	Syam.g_02316
OG0000985	Prao.g_01795	Syam.g_02318
OG0000986	Prao.g_01797	Syam.g_02320
OG0000987	Prao.g_01798	Syam.g_02322
OG0000988	Prao.g_01801	Syam.g_02327
OG0000989	Prao.g_01805	Syam.g_02334
OG0000990	Prao.g_01808	Syam.g_02346
OG0000991	Prao.g_01809	Syam.g_02348
OG0000992	Prao.g_01811	Syam.g_02351
OG0000993	Prao.g_01812	Syam.g_02352
OG0000994	Prao.g_01813	Syam.g_02354
OG0000995	Prao.g_01817	Syam.g_02359
OG0000996	Prao.g_01818	Syam.g_02405
OG0000997	Prao.g_01819	Syam.g_02416
OG0000998	Prao.g_01821	Syam.g_02418
OG0000999	Prao.g_01822	Syam.g_02419
OG0001000	Prao.g_01825	Syam.g_02422
OG0001001	Prao.g_01827	Syam.g_02427
OG0001002	Prao.g_01831	Syam.g_02433
OG0001003	Prao.g_01833	Syam.g_02434
OG0001004	Prao.g_01834	Syam.g_02435
OG0001005	Prao.g_01835	Syam.g_02436
OG0001006	Prao.g_01839	Syam.g_02444
OG0001007	Prao.g_01841	Syam.g_02446
OG0001008	Prao.g_00541	Syam.g_01866
OG0001009	Prao.g_00174	Syam.g_00032
OG0001010	Prao.g_00175	Syam.g_00033
OG0001011	Prao.g_00176	Syam.g_00034
OG0001012	Prao.g_00189	Syam.g_02310
OG0001013	Prao.g_00194	Syam.g_02296
OG0001014	Prao.g_00197	Syam.g_02292
OG0001015	Prao.g_00198	Syam.g_02291
OG0001016	Prao.g_00212	Syam.g_02067
OG0001017	Prao.g_00216	Syam.g_02073
OG0001018	Prao.g_00219	Syam.g_02075
OG0001019	Prao.g_00228	Syam.g_02093
OG0001020	Prao.g_00229	Syam.g_02098
OG0001021	Prao.g_00230	Syam.g_02102
OG0001022	Prao.g_00233	Syam.g_02106
OG0001023	Prao.g_00234	Syam.g_02107
OG0001024	Prao.g_00237	Syam.g_02111
OG0001025	Prao.g_00243	Syam.g_02118
OG0001026	Prao.g_00249	Syam.g_02130
OG0001027	Prao.g_00250	Syam.g_02135
OG0001028	Prao.g_00252	Syam.g_02137
OG0001029	Prao.g_00254	Syam.g_02139
OG0001030	Prao.g_00269	Syam.g_02163
OG0001031	Prao.g_00324	Syam.g_02239
OG0001032	Prao.g_00325	Syam.g_02241
OG0001033	Prao.g_00346	Syam.g_02265
OG0001034	Prao.g_00374	Syam.g_00508
OG0001035	Prao.g_00392	Syam.g_00265
OG0001036	Prao.g_00397	Syam.g_00261
OG0001037	Prao.g_00398	Syam.g_00259
OG0001038	Prao.g_00415	Syam.g_00232
OG0001039	Prao.g_00418	Syam.g_00229
OG0001040	Prao.g_00420	Syam.g_00226
OG0001041	Prao.g_00424	Syam.g_00221
OG0001042	Prao.g_00441	Syam.g_00196
OG0001043	Prao.g_00442	Syam.g_00192
OG0001044	Prao.g_00469	Syam.g_00456
OG0001045	Prao.g_00477	Syam.g_00469
OG0001046	Prao.g_00513	Syam.g_01151
OG0001047	Prao.g_00543	Syam.g_01864
OG0001048	Prao.g_00544	Syam.g_01863
OG0001049	Prao.g_00546	Syam.g_01855
OG0001050	Prao.g_00547	Syam.g_01854
OG0001051	Prao.g_00548	Syam.g_01853
OG0001052	Prao.g_00577	Syam.g_01672
OG0001053	Prao.g_00589	Syam.g_00586
OG0001054	Prao.g_00604	Syam.g_00603
OG0001055	Prao.g_00623	Syam.g_00624
OG0001056	Prao.g_01855	Syam.g_00656
OG0001057	Prao.g_01160	Syam.g_00664
OG0001058	Prao.g_01168	Syam.g_00677
OG0001059	Prao.g_01172	Syam.g_00681
OG0001060	Prao.g_01179	Syam.g_00688
OG0001061	Prao.g_01866	Syam.g_01744
OG0001062	Prao.g_01868	Syam.g_01742
OG0001063	Prao.g_01870	Syam.g_01737
OG0001064	Prao.g_00018	Syam.g_01736
OG0001065	Prao.g_00019	Syam.g_01735
OG0001066	Prao.g_00020	Syam.g_01734
OG0001067	Prao.g_00021	Syam.g_01733
OG0001068	Prao.g_00022	Syam.g_01732
OG0001069	Prao.g_00023	Syam.g_01731
OG0001070	Prao.g_00026	Syam.g_01728
OG0001071	Prao.g_00027	Syam.g_01727
OG0001072	Prao.g_00028	Syam.g_01723
OG0001073	Prao.g_00042	Syam.g_01709
OG0001074	Prao.g_00053	Syam.g_01504
OG0001075	Prao.g_00054	Syam.g_01502
OG0001076	Prao.g_00063	Syam.g_01491
OG0001077	Prao.g_00067	Syam.g_01480
OG0001078	Prao.g_00075	Syam.g_01467
OG0001079	Prao.g_00086	Syam.g_01454
OG0001080	Prao.g_00092	Syam.g_01034
OG0001081	Prao.g_00094	Syam.g_01386
OG0001082	Prao.g_00095	Syam.g_01385
OG0001083	Prao.g_00100	Syam.g_01377
OG0001084	Prao.g_00101	Syam.g_01376
OG0001085	Prao.g_00109	Syam.g_01366
OG0001086	Prao.g_00110	Syam.g_01364
OG0001087	Prao.g_00126	Syam.g_00813
OG0001088	Prao.g_00127	Syam.g_00809
OG0001089	Prao.g_00135	Syam.g_00785
OG0001090	Prao.g_00649	Syam.g_01246
OG0001091	Prao.g_00651	Syam.g_01244
OG0001092	Prao.g_00652	Syam.g_01242
OG0001093	Prao.g_00657	Syam.g_01236
OG0001094	Prao.g_00735	Syam.g_01296
OG0001095	Prao.g_00754	Syam.g_01276
OG0001096	Prao.g_00767	Syam.g_01260
OG0001097	Prao.g_00786	Syam.g_00727
OG0001098	Prao.g_00801	Syam.g_01037
OG0001099	Prao.g_00834	Syam.g_02138
OG0001100	Prao.g_00838	Syam.g_01356
OG0001101	Prao.g_00840	Syam.g_01355
OG0001103	Prao.g_00844	Syam.g_01350
OG0001104	Prao.g_00865	Syam.g_01311
OG0001105	Prao.g_00869	Syam.g_01307
OG0001106	Prao.g_00893	Syam.g_01110
OG0001107	Prao.g_00900	Syam.g_01122
OG0001108	Prao.g_00904	Syam.g_01132
OG0001109	Prao.g_00905	Syam.g_01134
OG0001110	Prao.g_00907	Syam.g_01136
OG0001111	Prao.g_00908	Syam.g_01138
OG0001112	Prao.g_00909	Syam.g_01140
OG0001113	Prao.g_00910	Syam.g_01141
OG0001114	Prao.g_00911	Syam.g_01142
OG0001115	Prao.g_00913	Syam.g_01146
OG0001116	Prao.g_00914	Syam.g_01148
OG0001117	Prao.g_00915	Syam.g_01149
OG0001118	Prao.g_00916	Syam.g_01150
OG0001119	Prao.g_00917	Syam.g_01152
OG0001120	Prao.g_00919	Syam.g_01156
OG0001121	Prao.g_01124, Prao.g_00922	Syam.g_00970
OG0001122	Prao.g_00946	Syam.g_01184
OG0001123	Prao.g_00950	Syam.g_01191
OG0001124	Prao.g_00952	Syam.g_01194
OG0001125	Prao.g_00953	Syam.g_01196
OG0001126	Prao.g_00963	Syam.g_00757
OG0001127	Prao.g_00964	Syam.g_00758
OG0001128	Prao.g_00966	Syam.g_00764
OG0001129	Prao.g_00967	Syam.g_00766
OG0001130	Prao.g_00968	Syam.g_00767
OG0001131	Prao.g_01007	Syam.g_01337
OG0001132	Prao.g_01016	Syam.g_01020
OG0001134	Prao.g_01122	Syam.g_00915
OG0001135	Prao.g_01119	Syam.g_00917
OG0001136	Prao.g_01092	Syam.g_01797
OG0001137	Prao.g_01081	Syam.g_01780
OG0001138	Prao.g_01063	Syam.g_00898
OG0001139	Prao.g_01062	Syam.g_00896
OG0001140	Prao.g_01061	Syam.g_00895
OG0001141	Prao.g_01060	Syam.g_00894
OG0001142	Prao.g_01059	Syam.g_00892
OG0001143	Prao.g_01052	Syam.g_00883
OG0001144	Prao.g_01047	Syam.g_00873
OG0001145	Prao.g_01284	Syam.g_01817
OG0001146	Prao.g_01272	Syam.g_01836
OG0001147	Prao.g_01253	Syam.g_01665
OG0001148	Prao.g_01237	Syam.g_00573
OG0001149	Prao.g_01236	Syam.g_00572
OG0001150	Prao.g_01235	Syam.g_00571
OG0001151	Prao.g_01224	Syam.g_00558
OG0001152	Prao.g_01223	Syam.g_00557
OG0001153	Prao.g_01428	Syam.g_01652
OG0001154	Prao.g_01429	Syam.g_01654
OG0001155	Prao.g_01441	Syam.g_01925
OG0001156	Prao.g_01444	Syam.g_01928
OG0001157	Prao.g_01445	Syam.g_01929
OG0001158	Prao.g_01446	Syam.g_01930
OG0001159	Prao.g_01447	Syam.g_01931
OG0001160	Prao.g_01471	Syam.g_01969
OG0001161	Prao.g_01484	Syam.g_02338
OG0001162	Prao.g_01495	Syam.g_01257
OG0001163	Prao.g_01544	Syam.g_01977
OG0001164	Prao.g_01548	Syam.g_01983
OG0001165	Prao.g_01551	Syam.g_01988
OG0001166	Prao.g_01571	Syam.g_02011
OG0001167	Prao.g_01588	Syam.g_01888
OG0001168	Prao.g_01590	Syam.g_01890
OG0001169	Prao.g_01592	Syam.g_01892
OG0001170	Prao.g_01594	Syam.g_01894
OG0001171	Prao.g_01603	Syam.g_01904
OG0001172	Prao.g_01618	Syam.g_00292
OG0001173	Prao.g_01619	Syam.g_00293
OG0001174	Prao.g_01627	Syam.g_00301
OG0001175	Prao.g_01628	Syam.g_00302
OG0001176	Prao.g_01635	Syam.g_00321
OG0001177	Prao.g_01638	Syam.g_00319
