Orthogroup	Prao	Pras
OG0000563	Prao.g_01176	Pras.g_01434
OG0000564	Prao.g_01177	Pras.g_01435
OG0000565	Prao.g_01180	Pras.g_01438
OG0000566	Prao.g_01182	Pras.g_01440
OG0000567	Prao.g_01186	Pras.g_01444
OG0000568	Prao.g_01187	Pras.g_01445
OG0000569	Prao.g_01862	Pras.g_01446
OG0000570	Prao.g_01863	Pras.g_01447
OG0000571	Prao.g_01865	Pras.g_01449
OG0000572	Prao.g_00025	Pras.g_01463
OG0000573	Prao.g_00030	Pras.g_01468
OG0000574	Prao.g_00031	Pras.g_01469
OG0000575	Prao.g_00035	Pras.g_01473
OG0000576	Prao.g_00037	Pras.g_01475
OG0000577	Prao.g_00038	Pras.g_01476
OG0000578	Prao.g_00039	Pras.g_01477
OG0000579	Prao.g_00040	Pras.g_01478
OG0000580	Prao.g_00041	Pras.g_01479
OG0000581	Prao.g_00043	Pras.g_01481
OG0000582	Prao.g_00046	Pras.g_01484
OG0000583	Prao.g_00047	Pras.g_01485
OG0000584	Prao.g_00048	Pras.g_01486
OG0000585	Prao.g_00050	Pras.g_01488
OG0000586	Prao.g_00051	Pras.g_01489
OG0000587	Prao.g_00052	Pras.g_01490
OG0000588	Prao.g_00056	Pras.g_01494
OG0000589	Prao.g_00060	Pras.g_01497
OG0000590	Prao.g_00061	Pras.g_01498
OG0000591	Prao.g_00064	Pras.g_01501
OG0000592	Prao.g_00065	Pras.g_01502
OG0000593	Prao.g_00071	Pras.g_01508
OG0000594	Prao.g_00072	Pras.g_01509
OG0000595	Prao.g_00073	Pras.g_01510
OG0000596	Prao.g_00077	Pras.g_01514
OG0000597	Prao.g_00079	Pras.g_01516
OG0000598	Prao.g_00080	Pras.g_01517
OG0000599	Prao.g_00083	Pras.g_01520
OG0000600	Prao.g_00084	Pras.g_01521
OG0000601	Prao.g_00085	Pras.g_01522
OG0000602	Prao.g_00087	Pras.g_01524
OG0000603	Prao.g_00088	Pras.g_01525
OG0000604	Prao.g_00089	Pras.g_01526
OG0000605	Prao.g_00090	Pras.g_01527
OG0000606	Prao.g_00093	Pras.g_01530
OG0000607	Prao.g_00096	Pras.g_01533
OG0000608	Prao.g_00097	Pras.g_01534
OG0000609	Prao.g_00098	Pras.g_01535
OG0000610	Prao.g_00103	Pras.g_01540
OG0000611	Prao.g_00106	Pras.g_01543
OG0000612	Prao.g_00107	Pras.g_01544
OG0000613	Prao.g_00112	Pras.g_01549
OG0000614	Prao.g_00130	Pras.g_01568
OG0000615	Prao.g_00138	Pras.g_01576
OG0000616	Prao.g_00142	Pras.g_01580
OG0000617	Prao.g_00654	Pras.g_01612
OG0000618	Prao.g_00655	Pras.g_01613
OG0000619	Prao.g_00656	Pras.g_01614
OG0000620	Prao.g_00659	Pras.g_01617
OG0000621	Prao.g_00660	Pras.g_01618
OG0000622	Prao.g_00661	Pras.g_01619
OG0000623	Prao.g_00662	Pras.g_01620
OG0000624	Prao.g_00663	Pras.g_01621
OG0000625	Prao.g_00664	Pras.g_01622
OG0000626	Prao.g_00665	Pras.g_01623
OG0000627	Prao.g_00666	Pras.g_01624
OG0000628	Prao.g_00667	Pras.g_01625
OG0000629	Prao.g_00668	Pras.g_01626
OG0000630	Prao.g_00671	Pras.g_01629
OG0000631	Prao.g_00732	Pras.g_01692
OG0000632	Prao.g_00733	Pras.g_01693
OG0000633	Prao.g_00734	Pras.g_01694
OG0000634	Prao.g_00737	Pras.g_01697
OG0000635	Prao.g_00738	Pras.g_01698
OG0000636	Prao.g_00740	Pras.g_01700
OG0000637	Prao.g_00742	Pras.g_01702
OG0000638	Prao.g_00743	Pras.g_01703
OG0000639	Prao.g_00744	Pras.g_01704
OG0000640	Prao.g_00745	Pras.g_01705
OG0000641	Prao.g_00749	Pras.g_01709
OG0000642	Prao.g_00750	Pras.g_01710
OG0000643	Prao.g_00751	Pras.g_01711
OG0000644	Prao.g_00752	Pras.g_01712
OG0000645	Prao.g_00753	Pras.g_01713
OG0000646	Prao.g_00755	Pras.g_01715
OG0000647	Prao.g_00756	Pras.g_01716
OG0000648	Prao.g_00758	Pras.g_01718
OG0000649	Prao.g_00759	Pras.g_01719
OG0000650	Prao.g_00760	Pras.g_01720
OG0000651	Prao.g_00761	Pras.g_01721
OG0000652	Prao.g_00762	Pras.g_01722
OG0000653	Prao.g_00764	Pras.g_01724
OG0000654	Prao.g_00765	Pras.g_01725
OG0000655	Prao.g_00766	Pras.g_01726
OG0000656	Prao.g_00769	Pras.g_01729
OG0000657	Prao.g_00777	Pras.g_01736
OG0000658	Prao.g_00778	Pras.g_01737
OG0000659	Prao.g_00779	Pras.g_01738
OG0000660	Prao.g_00783	Pras.g_01742
OG0000661	Prao.g_00785	Pras.g_01744
OG0000662	Prao.g_00787	Pras.g_01746
OG0000663	Prao.g_00789	Pras.g_01748
OG0000664	Prao.g_00790	Pras.g_01749
OG0000665	Prao.g_00794	Pras.g_01753
OG0000666	Prao.g_00795	Pras.g_01754
OG0000667	Prao.g_00799	Pras.g_01758
OG0000668	Prao.g_00829	Pras.g_01788
OG0000669	Prao.g_00837	Pras.g_01792
OG0000670	Prao.g_00839	Pras.g_01794
OG0000671	Prao.g_00841	Pras.g_01796
OG0000672	Prao.g_00843	Pras.g_01799
OG0000673	Prao.g_00846	Pras.g_01802
OG0000674	Prao.g_00848	Pras.g_01804
OG0000675	Prao.g_00849	Pras.g_01805
OG0000676	Prao.g_00851	Pras.g_01807
OG0000677	Prao.g_00852	Pras.g_01808
OG0000678	Prao.g_00854	Pras.g_01810
OG0000679	Prao.g_00858	Pras.g_01814
OG0000680	Prao.g_00859	Pras.g_01815
OG0000681	Prao.g_00861	Pras.g_01818
OG0000682	Prao.g_00862	Pras.g_01819
OG0000683	Prao.g_00863	Pras.g_01820
OG0000684	Prao.g_00864	Pras.g_01821
OG0000685	Prao.g_00866	Pras.g_01823
OG0000686	Prao.g_00867	Pras.g_01824
OG0000687	Prao.g_00868	Pras.g_01825
OG0000688	Prao.g_00871	Pras.g_01828
OG0000689	Prao.g_00872	Pras.g_01829
OG0000690	Prao.g_00873	Pras.g_01830
OG0000691	Prao.g_00874	Pras.g_01831
OG0000692	Prao.g_00876	Pras.g_01833
OG0000693	Prao.g_00877	Pras.g_01834
OG0000694	Prao.g_00878	Pras.g_01835
OG0000695	Prao.g_00880	Pras.g_01837
OG0000696	Prao.g_00881	Pras.g_01838
OG0000697	Prao.g_00882	Pras.g_01839
OG0000698	Prao.g_00885	Pras.g_01842
OG0000699	Prao.g_00886	Pras.g_01843
OG0000700	Prao.g_00887	Pras.g_01844
OG0000701	Prao.g_00888	Pras.g_01845
OG0000702	Prao.g_00890	Pras.g_01847
OG0000703	Prao.g_00891	Pras.g_01848
OG0000704	Prao.g_00892	Pras.g_01849
OG0000705	Prao.g_00896	Pras.g_01853
OG0000706	Prao.g_00897	Pras.g_01854
OG0000707	Prao.g_00898	Pras.g_01855
OG0000708	Prao.g_00899	Pras.g_01856
OG0000709	Prao.g_00903	Pras.g_01860
OG0000710	Prao.g_00906	Pras.g_01863
OG0000711	Prao.g_00923	Pras.g_01881
OG0000712	Prao.g_00925	Pras.g_01883
OG0000713	Prao.g_00926	Pras.g_01884
OG0000714	Prao.g_00927	Pras.g_01885
OG0000715	Prao.g_00929	Pras.g_01887
OG0000716	Prao.g_00931	Pras.g_01889
OG0000717	Prao.g_00932	Pras.g_01890
OG0000718	Prao.g_00943	Pras.g_01903
OG0000719	Prao.g_00945	Pras.g_01905
OG0000720	Prao.g_00954	Pras.g_01914
OG0000721	Prao.g_00956	Pras.g_01916
OG0000722	Prao.g_00957	Pras.g_01917
OG0000723	Prao.g_00960	Pras.g_01920
OG0000724	Prao.g_00969	Pras.g_01929
OG0000725	Prao.g_00975	Pras.g_01935
OG0000726	Prao.g_00976	Pras.g_01936
OG0000727	Prao.g_00977	Pras.g_01937
OG0000728	Prao.g_00979	Pras.g_01939
OG0000729	Prao.g_01027	Pras.g_01984
OG0000730	Prao.g_01156	Pras.g_01988
OG0000731	Prao.g_01152	Pras.g_01992
OG0000732	Prao.g_01143	Pras.g_00003
OG0000733	Prao.g_01121	Pras.g_00024
OG0000734	Prao.g_01104	Pras.g_00041
OG0000735	Prao.g_01102	Pras.g_00043
OG0000736	Prao.g_01101	Pras.g_00044
OG0000737	Prao.g_01100	Pras.g_00045
OG0000738	Prao.g_01096	Pras.g_00049
OG0000739	Prao.g_01095	Pras.g_00050
OG0000740	Prao.g_01094	Pras.g_00051
OG0000741	Prao.g_01093	Pras.g_00052
OG0000742	Prao.g_01090	Pras.g_00055
OG0000743	Prao.g_01088	Pras.g_00057
OG0000744	Prao.g_01087	Pras.g_00058
OG0000745	Prao.g_01086	Pras.g_00059
OG0000746	Prao.g_01084	Pras.g_00061
OG0000747	Prao.g_01083	Pras.g_00062
OG0000748	Prao.g_01080	Pras.g_00065
OG0000749	Prao.g_01079	Pras.g_00066
OG0000750	Prao.g_01078	Pras.g_00067
OG0000751	Prao.g_01076	Pras.g_00069
OG0000752	Prao.g_01074	Pras.g_00071
OG0000753	Prao.g_01071	Pras.g_00074
OG0000754	Prao.g_01068	Pras.g_00077
OG0000755	Prao.g_01065	Pras.g_00080
OG0000756	Prao.g_01064	Pras.g_00081
OG0000757	Prao.g_01058	Pras.g_00087
OG0000758	Prao.g_01057	Pras.g_00088
OG0000759	Prao.g_01056	Pras.g_00089
OG0000760	Prao.g_01055	Pras.g_00090
OG0000761	Prao.g_01054	Pras.g_00091
OG0000762	Prao.g_01053	Pras.g_00092
OG0000763	Prao.g_01051	Pras.g_00094
OG0000764	Prao.g_01050	Pras.g_00095
OG0000765	Prao.g_01041	Pras.g_00105
OG0000766	Prao.g_01040	Pras.g_00106
OG0000767	Prao.g_01038	Pras.g_00108
OG0000768	Prao.g_01037	Pras.g_00109
OG0000769	Prao.g_01035	Pras.g_00111
OG0000770	Prao.g_01033	Pras.g_00113
OG0000771	Prao.g_00014	Pras.g_00122
OG0000772	Prao.g_01305	Pras.g_00178
OG0000773	Prao.g_01285	Pras.g_00199
OG0000774	Prao.g_01283	Pras.g_00201
OG0000775	Prao.g_01281	Pras.g_00204
OG0000776	Prao.g_01280	Pras.g_00205
OG0000777	Prao.g_01279	Pras.g_00206
OG0000778	Prao.g_01278	Pras.g_00207
OG0000779	Prao.g_01274	Pras.g_00211
OG0000780	Prao.g_01273	Pras.g_00212
OG0000781	Prao.g_01270	Pras.g_00214
OG0000782	Prao.g_01269	Pras.g_00216
OG0000783	Prao.g_01268	Pras.g_00217
OG0000784	Prao.g_01267	Pras.g_00218
OG0000785	Prao.g_01265	Pras.g_00220
OG0000786	Prao.g_01263	Pras.g_00223
OG0000787	Prao.g_01262	Pras.g_00224
OG0000788	Prao.g_01252	Pras.g_00237
OG0000789	Prao.g_01249	Pras.g_00240
OG0000790	Prao.g_01234	Pras.g_00255
OG0000791	Prao.g_01232	Pras.g_00257
OG0000792	Prao.g_01231	Pras.g_00258
OG0000793	Prao.g_01228	Pras.g_00261
OG0000794	Prao.g_01227	Pras.g_00262
OG0000795	Prao.g_01226	Pras.g_00263
OG0000796	Prao.g_01222	Pras.g_00267
OG0000797	Prao.g_01221	Pras.g_00268
OG0000799	Prao.g_01379	Pras.g_00332
OG0000800	Prao.g_01380	Pras.g_00333
OG0000801	Prao.g_01381	Pras.g_00334
OG0000802	Prao.g_01383	Pras.g_00336
OG0000803	Prao.g_01385	Pras.g_00338
OG0000804	Prao.g_01386	Pras.g_00339
OG0000805	Prao.g_01388	Pras.g_00341
OG0000806	Prao.g_01390	Pras.g_00343
OG0000807	Prao.g_01391	Pras.g_00344
OG0000808	Prao.g_01392	Pras.g_00345
OG0000809	Prao.g_01395	Pras.g_00348
OG0000810	Prao.g_01396	Pras.g_00349
OG0000811	Prao.g_01400	Pras.g_00353
OG0000812	Prao.g_01402	Pras.g_00355
OG0000813	Prao.g_01403	Pras.g_00356
OG0000814	Prao.g_01405	Pras.g_00358
OG0000815	Prao.g_01406	Pras.g_00359
OG0000816	Prao.g_01408	Pras.g_00361
OG0000817	Prao.g_01409	Pras.g_00362
OG0000818	Prao.g_01414	Pras.g_00367
OG0000819	Prao.g_01415	Pras.g_00368
OG0000820	Prao.g_01416	Pras.g_00369
OG0000821	Prao.g_01419	Pras.g_00373
OG0000822	Prao.g_01420	Pras.g_00374
OG0000823	Prao.g_01421	Pras.g_00375
OG0000824	Prao.g_01424	Pras.g_00378
OG0000825	Prao.g_01425	Pras.g_00379
OG0000826	Prao.g_01426	Pras.g_00380
OG0000827	Prao.g_01427	Pras.g_00381
OG0000828	Prao.g_01430	Pras.g_00385
OG0000829	Prao.g_01431	Pras.g_00386
OG0000830	Prao.g_01432	Pras.g_00387
OG0000831	Prao.g_01434	Pras.g_00389
OG0000832	Prao.g_01440	Pras.g_00395
OG0000833	Prao.g_01448	Pras.g_00405
OG0000834	Prao.g_01449	Pras.g_00406
OG0000835	Prao.g_01450	Pras.g_00407
OG0000836	Prao.g_01451	Pras.g_00408
OG0000837	Prao.g_01452	Pras.g_00409
OG0000838	Prao.g_01454	Pras.g_00411
OG0000839	Prao.g_01455	Pras.g_00412
OG0000840	Prao.g_01456	Pras.g_00413
OG0000841	Prao.g_01457	Pras.g_00414
OG0000842	Prao.g_01458	Pras.g_00415
OG0000843	Prao.g_01459	Pras.g_00416
OG0000844	Prao.g_01460	Pras.g_00417
OG0000845	Prao.g_01461	Pras.g_00418
OG0000846	Prao.g_01462	Pras.g_00419
OG0000847	Prao.g_01463	Pras.g_00420
OG0000848	Prao.g_01464	Pras.g_00421
OG0000849	Prao.g_01465	Pras.g_00422
OG0000850	Prao.g_01467	Pras.g_00424
OG0000851	Prao.g_01468	Pras.g_00425
OG0000852	Prao.g_01469	Pras.g_00426
OG0000853	Prao.g_01473	Pras.g_00430
OG0000854	Prao.g_01475	Pras.g_00432
OG0000855	Prao.g_01476	Pras.g_00433
OG0000856	Prao.g_01491	Pras.g_00448
OG0000857	Prao.g_01519	Pras.g_00473
OG0000858	Prao.g_01546	Pras.g_00544
OG0000859	Prao.g_01547	Pras.g_00545
OG0000860	Prao.g_01554	Pras.g_00552
OG0000861	Prao.g_01555	Pras.g_00553
OG0000862	Prao.g_01556	Pras.g_00554
OG0000863	Prao.g_01558	Pras.g_00556
OG0000864	Prao.g_01559	Pras.g_00557
OG0000865	Prao.g_01560	Pras.g_00558
OG0000866	Prao.g_01561	Pras.g_00559
OG0000867	Prao.g_01562	Pras.g_00560
OG0000868	Prao.g_01563	Pras.g_00561
OG0000869	Prao.g_01567	Pras.g_00565
OG0000870	Prao.g_01572	Pras.g_00570
OG0000871	Prao.g_01573	Pras.g_00571
OG0000872	Prao.g_01574	Pras.g_00572
OG0000873	Prao.g_01577	Pras.g_00575
OG0000874	Prao.g_01580	Pras.g_00578
OG0000875	Prao.g_01581	Pras.g_00579
OG0000876	Prao.g_01582	Pras.g_00580
OG0000877	Prao.g_01584	Pras.g_00582
OG0000878	Prao.g_01585	Pras.g_00583
OG0000879	Prao.g_01586	Pras.g_00584
OG0000880	Prao.g_01587	Pras.g_00585
OG0000881	Prao.g_01591	Pras.g_00589
OG0000882	Prao.g_01596	Pras.g_00594
OG0000883	Prao.g_01597	Pras.g_00596
OG0000884	Prao.g_01599	Pras.g_00598
OG0000885	Prao.g_01600	Pras.g_00599
OG0000886	Prao.g_01601	Pras.g_00600
OG0000887	Prao.g_01602	Pras.g_00601
OG0000888	Prao.g_01604	Pras.g_00603
OG0000889	Prao.g_01606	Pras.g_00605
OG0000890	Prao.g_01607	Pras.g_00606
OG0000891	Prao.g_01608	Pras.g_00607
OG0000892	Prao.g_01610	Pras.g_00609
OG0000893	Prao.g_01615	Pras.g_00613
OG0000894	Prao.g_01617	Pras.g_00615
OG0000895	Prao.g_01620	Pras.g_00618
OG0000896	Prao.g_01621	Pras.g_00619
OG0000897	Prao.g_01623	Pras.g_00621
OG0000898	Prao.g_01624	Pras.g_00622
OG0000899	Prao.g_01625	Pras.g_00623
OG0000900	Prao.g_01626	Pras.g_00624
OG0000901	Prao.g_01629	Pras.g_00627
OG0000902	Prao.g_01631	Pras.g_00629
OG0000903	Prao.g_01634	Pras.g_00632
OG0000904	Prao.g_01636	Pras.g_00634
OG0000905	Prao.g_01641	Pras.g_00639
OG0000906	Prao.g_01642	Pras.g_00640
OG0000907	Prao.g_01645	Pras.g_00645
OG0000908	Prao.g_01648	Pras.g_00648
OG0000909	Prao.g_01649	Pras.g_00649
OG0000910	Prao.g_01650	Pras.g_00650
OG0000911	Prao.g_01652	Pras.g_00652
OG0000912	Prao.g_01653	Pras.g_00653
OG0000913	Prao.g_01654	Pras.g_00654
OG0000914	Prao.g_01655	Pras.g_00655
OG0000915	Prao.g_01656	Pras.g_00656
OG0000916	Prao.g_01657	Pras.g_00657
OG0000917	Prao.g_01658	Pras.g_00658
OG0000918	Prao.g_01659	Pras.g_00659
OG0000919	Prao.g_01660	Pras.g_00660
OG0000920	Prao.g_01661	Pras.g_00661
OG0000921	Prao.g_01662	Pras.g_00662
OG0000922	Prao.g_01663	Pras.g_00663
OG0000923	Prao.g_01667	Pras.g_00667
OG0000924	Prao.g_01668	Pras.g_00668
OG0000925	Prao.g_01669	Pras.g_00669
OG0000926	Prao.g_01670	Pras.g_00670
OG0000927	Prao.g_01672	Pras.g_00672
OG0000928	Prao.g_01673	Pras.g_00673
OG0000929	Prao.g_01674	Pras.g_00674
OG0000930	Prao.g_01675	Pras.g_00675
OG0000931	Prao.g_01676	Pras.g_00676
OG0000932	Prao.g_01677	Pras.g_00677
OG0000933	Prao.g_01681	Pras.g_00681
OG0000934	Prao.g_01683	Pras.g_00683
OG0000935	Prao.g_01684	Pras.g_00684
OG0000936	Prao.g_01685	Pras.g_00685
OG0000937	Prao.g_01686	Pras.g_00686
OG0000938	Prao.g_01688	Pras.g_00688
OG0000939	Prao.g_01689	Pras.g_00689
OG0000940	Prao.g_01696	Pras.g_00696
OG0000941	Prao.g_01698	Pras.g_00698
OG0000942	Prao.g_01700	Pras.g_00700
OG0000943	Prao.g_01701	Pras.g_00701
OG0000944	Prao.g_01702	Pras.g_00702
OG0000945	Prao.g_01703	Pras.g_00703
OG0000946	Prao.g_01707	Pras.g_00707
OG0000947	Prao.g_01709	Pras.g_00709
OG0000948	Prao.g_01710	Pras.g_00710
OG0000949	Prao.g_01713	Pras.g_00713
OG0000950	Prao.g_01718	Pras.g_00718
OG0000951	Prao.g_01722	Pras.g_00722
OG0000952	Prao.g_01726	Pras.g_00726
OG0000953	Prao.g_01729	Pras.g_00729
OG0000954	Prao.g_01733	Pras.g_00733
OG0000955	Prao.g_01734	Pras.g_00734
OG0000956	Prao.g_01736	Pras.g_00736
OG0000957	Prao.g_01741	Pras.g_00741
OG0000958	Prao.g_01742	Pras.g_00742
OG0000959	Prao.g_01746	Pras.g_00746
OG0000960	Prao.g_01747	Pras.g_00747
OG0000961	Prao.g_01749	Pras.g_00749
OG0000962	Prao.g_01751	Pras.g_00751
OG0000963	Prao.g_01755	Pras.g_00755
OG0000964	Prao.g_01756	Pras.g_00756
OG0000965	Prao.g_01757	Pras.g_00757
OG0000966	Prao.g_01764	Pras.g_00765
OG0000967	Prao.g_01769	Pras.g_00770
OG0000968	Prao.g_01771	Pras.g_00772
OG0000969	Prao.g_01772	Pras.g_00773
OG0000970	Prao.g_01773	Pras.g_00774
OG0000971	Prao.g_01774	Pras.g_00775
OG0000972	Prao.g_01775	Pras.g_00776
OG0000973	Prao.g_01776	Pras.g_00777
OG0000974	Prao.g_01777	Pras.g_00778
OG0000975	Prao.g_01778	Pras.g_00779
OG0000976	Prao.g_01779	Pras.g_00780
OG0000977	Prao.g_01780	Pras.g_00781
OG0000978	Prao.g_01781	Pras.g_00782
OG0000979	Prao.g_01784	Pras.g_00785
OG0000980	Prao.g_01786	Pras.g_00787
OG0000981	Prao.g_01788	Pras.g_00789
OG0000982	Prao.g_01790	Pras.g_00791
OG0000983	Prao.g_01791	Pras.g_00792
OG0000984	Prao.g_01792	Pras.g_00793
OG0000985	Prao.g_01795	Pras.g_00796
OG0000986	Prao.g_01797	Pras.g_00798
OG0000987	Prao.g_01798	Pras.g_00799
OG0000988	Prao.g_01801	Pras.g_00802
OG0000989	Prao.g_01805	Pras.g_00805
OG0000990	Prao.g_01808	Pras.g_00808
OG0000991	Prao.g_01809	Pras.g_00809
OG0000992	Prao.g_01811	Pras.g_00812
OG0000993	Prao.g_01812	Pras.g_00813
OG0000994	Prao.g_01813	Pras.g_00814
OG0000995	Prao.g_01817	Pras.g_00818
OG0000996	Prao.g_01818	Pras.g_00819
OG0000997	Prao.g_01819	Pras.g_00820
OG0000998	Prao.g_01821	Pras.g_00822
OG0000999	Prao.g_01822	Pras.g_00823
OG0001000	Prao.g_01825	Pras.g_00826
OG0001001	Prao.g_01827	Pras.g_00828
OG0001002	Prao.g_01831	Pras.g_00832
OG0001003	Prao.g_01833	Pras.g_00834
OG0001004	Prao.g_01834	Pras.g_00835
OG0001005	Prao.g_01835	Pras.g_00836
OG0001006	Prao.g_01839	Pras.g_00840
OG0001007	Prao.g_01841	Pras.g_00842
OG0001008	Prao.g_00541	Pras.g_01315
OG0001009	Prao.g_00174	Pras.g_00869
OG0001010	Prao.g_00175	Pras.g_00870
OG0001011	Prao.g_00176	Pras.g_00871
OG0001012	Prao.g_00189	Pras.g_00896
OG0001013	Prao.g_00194	Pras.g_00901
OG0001014	Prao.g_00197	Pras.g_00904
OG0001015	Prao.g_00198	Pras.g_00905
OG0001016	Prao.g_00212	Pras.g_00924
OG0001017	Prao.g_00216	Pras.g_00928
OG0001018	Prao.g_00219	Pras.g_00931
OG0001019	Prao.g_00228	Pras.g_00940
OG0001020	Prao.g_00229	Pras.g_00941
OG0001021	Prao.g_00230	Pras.g_00942
OG0001022	Prao.g_00233	Pras.g_00945
OG0001023	Prao.g_00234	Pras.g_00946
OG0001024	Prao.g_00237	Pras.g_00949
OG0001025	Prao.g_00243	Pras.g_00955
OG0001026	Prao.g_00249	Pras.g_00962
OG0001027	Prao.g_00250	Pras.g_00963
OG0001028	Prao.g_00252	Pras.g_00965
OG0001029	Prao.g_00254	Pras.g_00966
OG0001030	Prao.g_00269	Pras.g_00981
OG0001031	Prao.g_00324	Pras.g_01037
OG0001032	Prao.g_00325	Pras.g_01038
OG0001033	Prao.g_00346	Pras.g_01060
OG0001034	Prao.g_00374	Pras.g_01088
OG0001035	Prao.g_00392	Pras.g_01106
OG0001036	Prao.g_00397	Pras.g_01111
OG0001037	Prao.g_00398	Pras.g_01112
OG0001038	Prao.g_00415	Pras.g_01130
OG0001039	Prao.g_00418	Pras.g_01133
OG0001040	Prao.g_00420	Pras.g_01135
OG0001041	Prao.g_00424	Pras.g_01139
OG0001042	Prao.g_00441	Pras.g_01156
OG0001043	Prao.g_00442	Pras.g_01157
OG0001044	Prao.g_00469	Pras.g_01186
OG0001045	Prao.g_00477	Pras.g_01195
OG0001046	Prao.g_00513	Pras.g_01232
OG0001047	Prao.g_00543	Pras.g_01317
OG0001048	Prao.g_00544	Pras.g_01318
OG0001049	Prao.g_00546	Pras.g_01320
OG0001050	Prao.g_00547	Pras.g_01321
OG0001051	Prao.g_00548	Pras.g_01322
OG0001052	Prao.g_00577	Pras.g_01349
OG0001053	Prao.g_00589	Pras.g_01361
OG0001054	Prao.g_00604	Pras.g_01376
OG0001055	Prao.g_00623	Pras.g_01395
OG0001056	Prao.g_01855	Pras.g_01413
OG0001057	Prao.g_01160	Pras.g_01418
OG0001058	Prao.g_01168	Pras.g_01426
OG0001059	Prao.g_01172	Pras.g_01430
OG0001060	Prao.g_01179	Pras.g_01437
OG0001061	Prao.g_01866	Pras.g_01450
OG0001062	Prao.g_01868	Pras.g_01452
OG0001063	Prao.g_01870	Pras.g_01454
OG0001064	Prao.g_00018	Pras.g_01455
OG0001065	Prao.g_00019	Pras.g_01456
OG0001066	Prao.g_00020	Pras.g_01457
OG0001067	Prao.g_00021	Pras.g_01459
OG0001068	Prao.g_00022	Pras.g_01460
OG0001069	Prao.g_00023	Pras.g_01461
OG0001070	Prao.g_00026	Pras.g_01464
OG0001071	Prao.g_00027	Pras.g_01465
OG0001072	Prao.g_00028	Pras.g_01466
OG0001073	Prao.g_00042	Pras.g_01480
OG0001074	Prao.g_00053	Pras.g_01491
OG0001075	Prao.g_00054	Pras.g_01492
OG0001076	Prao.g_00063	Pras.g_01500
OG0001077	Prao.g_00067	Pras.g_01504
OG0001078	Prao.g_00075	Pras.g_01512
OG0001079	Prao.g_00086	Pras.g_01523
OG0001080	Prao.g_00092	Pras.g_01529
OG0001081	Prao.g_00094	Pras.g_01531
OG0001082	Prao.g_00095	Pras.g_01532
OG0001083	Prao.g_00100	Pras.g_01537
OG0001084	Prao.g_00101	Pras.g_01538
OG0001085	Prao.g_00109	Pras.g_01546
OG0001086	Prao.g_00110	Pras.g_01547
OG0001087	Prao.g_00126	Pras.g_01564
OG0001088	Prao.g_00127	Pras.g_01565
OG0001089	Prao.g_00135	Pras.g_01573
OG0001090	Prao.g_00649	Pras.g_01607
OG0001091	Prao.g_00651	Pras.g_01609
OG0001092	Prao.g_00652	Pras.g_01610
OG0001093	Prao.g_00657	Pras.g_01615
OG0001094	Prao.g_00735	Pras.g_01695
OG0001095	Prao.g_00754	Pras.g_01714
OG0001096	Prao.g_00767	Pras.g_01727
OG0001097	Prao.g_00786	Pras.g_01745
OG0001098	Prao.g_00801	Pras.g_01760
OG0001099	Prao.g_00834	Pras.g_01791
OG0001100	Prao.g_00838	Pras.g_01793
OG0001101	Prao.g_00840	Pras.g_01795
OG0001102	Prao.g_00842	Pras.g_01798
OG0001103	Prao.g_00844	Pras.g_01800
OG0001104	Prao.g_00865	Pras.g_01822
OG0001105	Prao.g_00869	Pras.g_01826
OG0001106	Prao.g_00893	Pras.g_01850
OG0001107	Prao.g_00900	Pras.g_01857
OG0001108	Prao.g_00904	Pras.g_01861
OG0001109	Prao.g_00905	Pras.g_01862
OG0001110	Prao.g_00907	Pras.g_01864
OG0001111	Prao.g_00908	Pras.g_01865
OG0001112	Prao.g_00909	Pras.g_01866
OG0001113	Prao.g_00910	Pras.g_01867
OG0001114	Prao.g_00911	Pras.g_01868
OG0001115	Prao.g_00913	Pras.g_01870
OG0001116	Prao.g_00914	Pras.g_01871
OG0001117	Prao.g_00915	Pras.g_01872
OG0001118	Prao.g_00916	Pras.g_01873
OG0001119	Prao.g_00917	Pras.g_01874
OG0001120	Prao.g_00919	Pras.g_01876
OG0001121	Prao.g_01124	Pras.g_00021
OG0001121	Prao.g_00922	Pras.g_01880
OG0001122	Prao.g_00946	Pras.g_01906
OG0001123	Prao.g_00950	Pras.g_01910
OG0001124	Prao.g_00952	Pras.g_01912
OG0001125	Prao.g_00953	Pras.g_01913
OG0001126	Prao.g_00963	Pras.g_01923
OG0001127	Prao.g_00964	Pras.g_01924
OG0001128	Prao.g_00966	Pras.g_01926
OG0001129	Prao.g_00967	Pras.g_01927
OG0001130	Prao.g_00968	Pras.g_01928
OG0001131	Prao.g_01007	Pras.g_01964
OG0001132	Prao.g_01016	Pras.g_01973
OG0001133	Prao.g_01137	Pras.g_00009
OG0001134	Prao.g_01122	Pras.g_00023
OG0001135	Prao.g_01119	Pras.g_00026
OG0001136	Prao.g_01092	Pras.g_00053
OG0001137	Prao.g_01081	Pras.g_00064
OG0001138	Prao.g_01063	Pras.g_00082
OG0001139	Prao.g_01062	Pras.g_00083
OG0001140	Prao.g_01061	Pras.g_00084
OG0001141	Prao.g_01060	Pras.g_00085
OG0001142	Prao.g_01059	Pras.g_00086
OG0001143	Prao.g_01052	Pras.g_00093
OG0001144	Prao.g_01047	Pras.g_00099
