Orthogroup	Pral	Syar
OG0000557	Pral.g_00545	Syar.g_02328
OG0000558	Pral.g_00543	Syar.g_02326
OG0000559	Pral.g_00539	Syar.g_02322
OG0000560	Pral.g_00536	Syar.g_02320
OG0000561	Pral.g_00535	Syar.g_02319
OG0000562	Pral.g_00534	Syar.g_02318
OG0000563	Pral.g_00533	Syar.g_02317
OG0000564	Pral.g_00532	Syar.g_02316
OG0000565	Pral.g_00529	Syar.g_02312
OG0000566	Pral.g_00525	Syar.g_02308
OG0000567	Pral.g_00521	Syar.g_02304
OG0000568	Pral.g_00520	Syar.g_02302
OG0000569	Pral.g_00519	Syar.g_02301
OG0000570	Pral.g_00518	Syar.g_02300
OG0000571	Pral.g_00515	Syar.g_02298
OG0000572	Pral.g_00503	Syar.g_02201
OG0000573	Pral.g_00497	Syar.g_02191
OG0000574	Pral.g_00496	Syar.g_02190
OG0000575	Pral.g_00492	Syar.g_03180
OG0000576	Pral.g_00490	Syar.g_02187
OG0000577	Pral.g_00489	Syar.g_02186
OG0000578	Pral.g_00488	Syar.g_02185
OG0000579	Pral.g_00487	Syar.g_02184
OG0000580	Pral.g_00486	Syar.g_02183
OG0000581	Pral.g_00483	Syar.g_02175
OG0000582	Pral.g_00480	Syar.g_02131
OG0000583	Pral.g_00479	Syar.g_02132
OG0000584	Pral.g_00478	Syar.g_02133
OG0000585	Pral.g_00476	Syar.g_02170
OG0000586	Pral.g_00475	Syar.g_02171
OG0000587	Pral.g_00474	Syar.g_02173
OG0000588	Pral.g_00469	Syar.g_02275
OG0000589	Pral.g_00466	Syar.g_02261
OG0000590	Pral.g_00465	Syar.g_02260
OG0000591	Pral.g_00462	Syar.g_02246
OG0000592	Pral.g_00461	Syar.g_02245
OG0000593	Pral.g_01433	Syar.g_02414
OG0000594	Pral.g_01434	Syar.g_02415
OG0000595	Pral.g_01435	Syar.g_02416
OG0000596	Pral.g_01439	Syar.g_02421
OG0000597	Pral.g_01441	Syar.g_02424
OG0000598	Pral.g_01442	Syar.g_02425
OG0000599	Pral.g_01445	Syar.g_02428
OG0000600	Pral.g_01446	Syar.g_02429
OG0000601	Pral.g_01447	Syar.g_02430
OG0000602	Pral.g_01449	Syar.g_02435
OG0000603	Pral.g_01450	Syar.g_02436
OG0000604	Pral.g_01451	Syar.g_02438
OG0000605	Pral.g_01452	Syar.g_02440
OG0000606	Pral.g_01455	Syar.g_02443
OG0000607	Pral.g_01458	Syar.g_02446
OG0000608	Pral.g_01459	Syar.g_02447
OG0000609	Pral.g_01460	Syar.g_02470
OG0000610	Pral.g_01466	Syar.g_01917
OG0000611	Pral.g_01469	Syar.g_01914
OG0000612	Pral.g_01470	Syar.g_01913
OG0000613	Pral.g_01769	Syar.g_00712
OG0000614	Pral.g_01748	Syar.g_02012, Syar.g_01344
OG0000615	Pral.g_01737	Syar.g_02603
OG0000616	Pral.g_00399	Syar.g_00454
OG0000617	Pral.g_01723	Syar.g_01576
OG0000618	Pral.g_01722	Syar.g_01575
OG0000619	Pral.g_01721	Syar.g_01574
OG0000620	Pral.g_01718	Syar.g_01569
OG0000621	Pral.g_01717	Syar.g_01568
OG0000622	Pral.g_01716	Syar.g_01566
OG0000623	Pral.g_01715	Syar.g_01565
OG0000624	Pral.g_01713	Syar.g_01564
OG0000625	Pral.g_01712	Syar.g_01563
OG0000626	Pral.g_01711	Syar.g_01562
OG0000627	Pral.g_01709	Syar.g_01868
OG0000628	Pral.g_01708	Syar.g_01869
OG0000629	Pral.g_01707	Syar.g_01872
OG0000630	Pral.g_01704	Syar.g_02586
OG0000631	Pral.g_01658	Syar.g_02579
OG0000632	Pral.g_01657	Syar.g_02578
OG0000633	Pral.g_01656	Syar.g_02576
OG0000634	Pral.g_01484	Syar.g_02635
OG0000635	Pral.g_01485	Syar.g_02636
OG0000636	Pral.g_01487	Syar.g_02638
OG0000637	Pral.g_01489	Syar.g_02640
OG0000638	Pral.g_01490	Syar.g_02641
OG0000639	Pral.g_01491	Syar.g_02642
OG0000640	Pral.g_01492	Syar.g_02643
OG0000641	Pral.g_01496	Syar.g_02648
OG0000642	Pral.g_01497	Syar.g_02649
OG0000643	Pral.g_01498	Syar.g_02650
OG0000644	Pral.g_01499	Syar.g_02651
OG0000645	Pral.g_01500	Syar.g_02652
OG0000646	Pral.g_01502	Syar.g_02655
OG0000647	Pral.g_01504	Syar.g_02657
OG0000648	Pral.g_01506	Syar.g_02659
OG0000649	Pral.g_01507	Syar.g_02660
OG0000650	Pral.g_01508	Syar.g_02661
OG0000651	Pral.g_01509	Syar.g_02662
OG0000652	Pral.g_01510	Syar.g_02663
OG0000653	Pral.g_01512	Syar.g_02665
OG0000654	Pral.g_01513	Syar.g_02666
OG0000655	Pral.g_01514	Syar.g_02667
OG0000656	Pral.g_01517	Syar.g_02479
OG0000657	Pral.g_01524	Syar.g_01812
OG0000658	Pral.g_01525	Syar.g_01815
OG0000659	Pral.g_01526	Syar.g_01816
OG0000660	Pral.g_01530	Syar.g_01820
OG0000661	Pral.g_01532	Syar.g_03175, Syar.g_01822
OG0000662	Pral.g_01534	Syar.g_01829
OG0000663	Pral.g_01536	Syar.g_01832
OG0000664	Pral.g_01537	Syar.g_01837
OG0000665	Pral.g_01543	Syar.g_02774
OG0000666	Pral.g_01544	Syar.g_01241
OG0000667	Pral.g_01548	Syar.g_02346
OG0000668	Pral.g_01820	Syar.g_01802
OG0000669	Pral.g_01809	Syar.g_01627
OG0000670	Pral.g_01806	Syar.g_01624
OG0000671	Pral.g_01804	Syar.g_01622
OG0000672	Pral.g_01801	Syar.g_01619
OG0000673	Pral.g_01798	Syar.g_01615
OG0000674	Pral.g_01796	Syar.g_01613
OG0000675	Pral.g_01795	Syar.g_01612
OG0000676	Pral.g_01793	Syar.g_01608
OG0000677	Pral.g_01792	Syar.g_01607
OG0000678	Pral.g_01790	Syar.g_02037
OG0000679	Pral.g_01786	Syar.g_02606
OG0000680	Pral.g_01785	Syar.g_02607
OG0000681	Pral.g_01782	Syar.g_02610
OG0000682	Pral.g_01781	Syar.g_02611
OG0000683	Pral.g_01780	Syar.g_02612
OG0000684	Pral.g_01778	Syar.g_02615
OG0000685	Pral.g_01776	Syar.g_02617
OG0000686	Pral.g_01775	Syar.g_02618
OG0000687	Pral.g_01774	Syar.g_02619
OG0000688	Pral.g_01474	Syar.g_02624
OG0000689	Pral.g_01475	Syar.g_02626
OG0000690	Pral.g_01476	Syar.g_02627
OG0000691	Pral.g_01477	Syar.g_02628
OG0000692	Pral.g_01479	Syar.g_02629
OG0000693	Pral.g_01480	Syar.g_02631
OG0000694	Pral.g_01481	Syar.g_02632
OG0000695	Pral.g_01654	Syar.g_02573
OG0000696	Pral.g_01653	Syar.g_02572
OG0000697	Pral.g_01652	Syar.g_02570
OG0000698	Pral.g_01649	Syar.g_02567
OG0000699	Pral.g_01647	Syar.g_02566
OG0000700	Pral.g_01646	Syar.g_02565
OG0000701	Pral.g_01645	Syar.g_02564
OG0000702	Pral.g_01643	Syar.g_02559
OG0000703	Pral.g_01642	Syar.g_02557
OG0000704	Pral.g_01640	Syar.g_02555
OG0000705	Pral.g_01634	Syar.g_02547
OG0000706	Pral.g_01633	Syar.g_02546
OG0000707	Pral.g_01632	Syar.g_02545
OG0000708	Pral.g_01630	Syar.g_02542
OG0000709	Pral.g_01626	Syar.g_02534
OG0000710	Pral.g_01623	Syar.g_02528
OG0000711	Pral.g_01579	Syar.g_02499
OG0000712	Pral.g_01580	Syar.g_02497
OG0000713	Pral.g_01581	Syar.g_02496
OG0000714	Pral.g_01582	Syar.g_02494
OG0000715	Pral.g_01584	Syar.g_02492
OG0000716	Pral.g_01586	Syar.g_02488
OG0000717	Pral.g_01587	Syar.g_02487
OG0000718	Pral.g_01590	Syar.g_02483
OG0000719	Pral.g_01592	Syar.g_01804
OG0000720	Pral.g_01603	Syar.g_01790
OG0000721	Pral.g_01607	Syar.g_01788
OG0000722	Pral.g_01608	Syar.g_01787
OG0000723	Pral.g_01575	Syar.g_01560
OG0000724	Pral.g_01566	Syar.g_01367, Syar.g_02120
OG0000725	Pral.g_01560	Syar.g_01934
OG0000726	Pral.g_01559	Syar.g_01935
OG0000727	Pral.g_01558	Syar.g_01936
OG0000728	Pral.g_01556	Syar.g_01938
OG0000729	Pral.g_01311	Syar.g_00593
OG0000730	Pral.g_01324	Syar.g_01115
OG0000731	Pral.g_00692	Syar.g_01127
OG0000732	Pral.g_00348	Syar.g_00522
OG0000733	Pral.g_00077	Syar.g_02234
OG0000734	Pral.g_01351	Syar.g_03128
OG0000735	Pral.g_01353	Syar.g_01522
OG0000736	Pral.g_01354	Syar.g_01523
OG0000737	Pral.g_01355	Syar.g_01524
OG0000738	Pral.g_01359	Syar.g_01530
OG0000739	Pral.g_01360	Syar.g_01531
OG0000740	Pral.g_01361	Syar.g_01532
OG0000741	Pral.g_01363	Syar.g_01535
OG0000742	Pral.g_01366	Syar.g_01538
OG0000743	Pral.g_01368	Syar.g_01541
OG0000744	Pral.g_01369	Syar.g_01542
OG0000745	Pral.g_01370	Syar.g_01545
OG0000746	Pral.g_01372	Syar.g_01549
OG0000747	Pral.g_01373	Syar.g_01551
OG0000748	Pral.g_01378	Syar.g_01945
OG0000749	Pral.g_01379	Syar.g_01946
OG0000750	Pral.g_01380	Syar.g_01947
OG0000751	Pral.g_01383	Syar.g_01952
OG0000752	Pral.g_01385	Syar.g_01954
OG0000753	Pral.g_01388	Syar.g_01957
OG0000754	Pral.g_01391	Syar.g_01963
OG0000755	Pral.g_01399	Syar.g_01974
OG0000756	Pral.g_01400	Syar.g_01975
OG0000757	Pral.g_01406	Syar.g_01984
OG0000758	Pral.g_01407	Syar.g_01985
OG0000759	Pral.g_01408	Syar.g_01986
OG0000760	Pral.g_01409	Syar.g_01987
OG0000761	Pral.g_01410	Syar.g_01988
OG0000762	Pral.g_01411	Syar.g_01992
OG0000763	Pral.g_01413	Syar.g_01699
OG0000764	Pral.g_01414	Syar.g_01700
OG0000765	Pral.g_01423	Syar.g_01718
OG0000766	Pral.g_01424	Syar.g_01719
OG0000767	Pral.g_01426	Syar.g_01721
OG0000768	Pral.g_01427	Syar.g_01722
OG0000769	Pral.g_01429	Syar.g_01724
OG0000770	Pral.g_00456	Syar.g_01727
OG0000771	Pral.g_01064	Syar.g_01373
OG0000772	Pral.g_01893	Syar.g_00746
OG0000773	Pral.g_01290	Syar.g_02694
OG0000774	Pral.g_01288	Syar.g_02771
OG0000775	Pral.g_01286	Syar.g_02773
OG0000776	Pral.g_01285	Syar.g_01755
OG0000777	Pral.g_01284	Syar.g_01754
OG0000778	Pral.g_01283	Syar.g_01753
OG0000779	Pral.g_01279	Syar.g_02779
OG0000780	Pral.g_01278	Syar.g_02781
OG0000781	Pral.g_01275	Syar.g_02785
OG0000782	Pral.g_01274	Syar.g_02786
OG0000783	Pral.g_01273	Syar.g_02787
OG0000784	Pral.g_01272	Syar.g_02788
OG0000785	Pral.g_01270	Syar.g_02791
OG0000786	Pral.g_01267	Syar.g_02795
OG0000787	Pral.g_01266	Syar.g_02796
OG0000788	Pral.g_00440	Syar.g_02331
OG0000789	Pral.g_01060	Syar.g_02040
OG0000790	Pral.g_01217	Syar.g_01456
OG0000791	Pral.g_01215	Syar.g_01454
OG0000792	Pral.g_01214	Syar.g_01453
OG0000793	Pral.g_01211	Syar.g_01243
OG0000794	Pral.g_01210	Syar.g_01242
OG0000795	Pral.g_01209	Syar.g_01240
OG0000796	Pral.g_01205	Syar.g_01236
OG0000797	Pral.g_01204	Syar.g_01235
OG0000799	Pral.g_01184	Syar.g_02844
OG0000800	Pral.g_01183	Syar.g_02843
OG0000801	Pral.g_01182	Syar.g_02842
OG0000802	Pral.g_01180	Syar.g_02825
OG0000803	Pral.g_01178	Syar.g_02822
OG0000804	Pral.g_01177	Syar.g_02819
OG0000805	Pral.g_01175	Syar.g_02817
OG0000806	Pral.g_01173	Syar.g_02815
OG0000807	Pral.g_01172	Syar.g_02814
OG0000808	Pral.g_01171	Syar.g_02813
OG0000809	Pral.g_01167	Syar.g_02811
OG0000810	Pral.g_01166	Syar.g_02810
OG0000811	Pral.g_01158	Syar.g_02805
OG0000812	Pral.g_01156	Syar.g_02803
OG0000813	Pral.g_01155	Syar.g_02802
OG0000814	Pral.g_01153	Syar.g_02800
OG0000815	Pral.g_01152	Syar.g_02799
OG0000816	Pral.g_01150	Syar.g_02797
OG0000817	Pral.g_01149	Syar.g_02861
OG0000818	Pral.g_01144	Syar.g_01418
OG0000819	Pral.g_01143	Syar.g_01417
OG0000820	Pral.g_01142	Syar.g_01416
OG0000821	Pral.g_01137	Syar.g_01410
OG0000822	Pral.g_01136	Syar.g_01408
OG0000823	Pral.g_01135	Syar.g_00017, Syar.g_01407
OG0000824	Pral.g_01132	Syar.g_01402
OG0000825	Pral.g_01131	Syar.g_01401
OG0000826	Pral.g_01130	Syar.g_01400
OG0000827	Pral.g_01129	Syar.g_01399
OG0000828	Pral.g_01126	Syar.g_01396
OG0000829	Pral.g_01125	Syar.g_01395
OG0000830	Pral.g_01124	Syar.g_01394
OG0000831	Pral.g_01122	Syar.g_01391
OG0000832	Pral.g_01110	Syar.g_01213
OG0000833	Pral.g_01101	Syar.g_02877
OG0000834	Pral.g_01100	Syar.g_02878
OG0000835	Pral.g_01099	Syar.g_02879
OG0000836	Pral.g_01098	Syar.g_02881
OG0000837	Pral.g_01097	Syar.g_02882
OG0000838	Pral.g_01094	Syar.g_02886
OG0000839	Pral.g_01093	Syar.g_02887
OG0000840	Pral.g_01092	Syar.g_02888
OG0000841	Pral.g_01091	Syar.g_02889
OG0000842	Pral.g_01090	Syar.g_02890
OG0000843	Pral.g_01089	Syar.g_02891
OG0000844	Pral.g_01088	Syar.g_02893
OG0000845	Pral.g_01087	Syar.g_02894
OG0000846	Pral.g_01086	Syar.g_02895
OG0000847	Pral.g_01085	Syar.g_02896
OG0000848	Pral.g_01084	Syar.g_02898
OG0000849	Pral.g_01083	Syar.g_02899
OG0000850	Pral.g_01081	Syar.g_02902
OG0000851	Pral.g_01080	Syar.g_02905
OG0000852	Pral.g_01079	Syar.g_02906
OG0000853	Pral.g_01074	Syar.g_02910
OG0000854	Pral.g_01072	Syar.g_02912
OG0000855	Pral.g_01071	Syar.g_02913
OG0000856	Pral.g_01058	Syar.g_02243
OG0000857	Pral.g_01503	Syar.g_02656
OG0000858	Pral.g_00100	Syar.g_02920
OG0000859	Pral.g_00101	Syar.g_02921
OG0000860	Pral.g_00109	Syar.g_02931
OG0000861	Pral.g_00110	Syar.g_02932
OG0000862	Pral.g_00111	Syar.g_02942
OG0000863	Pral.g_00113	Syar.g_02944
OG0000864	Pral.g_00114	Syar.g_02945
OG0000865	Pral.g_00115	Syar.g_02946
OG0000866	Pral.g_00116	Syar.g_02947
OG0000867	Pral.g_00117	Syar.g_02948
OG0000868	Pral.g_00119	Syar.g_02950
OG0000869	Pral.g_00122	Syar.g_02955
OG0000870	Pral.g_00127	Syar.g_02960
OG0000871	Pral.g_00128	Syar.g_02961
OG0000872	Pral.g_00129	Syar.g_02967
OG0000873	Pral.g_00132	Syar.g_02970
OG0000874	Pral.g_00135	Syar.g_02974
OG0000875	Pral.g_00136	Syar.g_02975
OG0000876	Pral.g_00137	Syar.g_01828
OG0000877	Pral.g_00139	Syar.g_02977
OG0000878	Pral.g_00140	Syar.g_02978
OG0000879	Pral.g_00141	Syar.g_02979
OG0000880	Pral.g_00142	Syar.g_02980
OG0000881	Pral.g_00146	Syar.g_02984
OG0000882	Pral.g_00151	Syar.g_02989
OG0000883	Pral.g_00154	Syar.g_02992
OG0000884	Pral.g_00156	Syar.g_02994
OG0000885	Pral.g_00157	Syar.g_02995
OG0000886	Pral.g_00158	Syar.g_02996
OG0000887	Pral.g_00159	Syar.g_02998
OG0000888	Pral.g_00161	Syar.g_03000
OG0000889	Pral.g_00163	Syar.g_03002
OG0000890	Pral.g_00164	Syar.g_03005
OG0000891	Pral.g_00165	Syar.g_03006
OG0000892	Pral.g_00167	Syar.g_03008
OG0000893	Pral.g_00170	Syar.g_00150
OG0000894	Pral.g_00173	Syar.g_00145
OG0000895	Pral.g_00177	Syar.g_00141
OG0000896	Pral.g_00178	Syar.g_00140
OG0000897	Pral.g_00180	Syar.g_00138
OG0000898	Pral.g_00181	Syar.g_00137
OG0000899	Pral.g_00182	Syar.g_00136
OG0000900	Pral.g_00183	Syar.g_00135
OG0000901	Pral.g_00187	Syar.g_00130
OG0000902	Pral.g_00189	Syar.g_01013
OG0000903	Pral.g_00193	Syar.g_01026
OG0000904	Pral.g_00198	Syar.g_01021
OG0000905	Pral.g_00191	Syar.g_01018
OG0000906	Pral.g_00190	Syar.g_01015
OG0000907	Pral.g_00200	Syar.g_01028
OG0000908	Pral.g_00203	Syar.g_01031
OG0000909	Pral.g_00204	Syar.g_01032
OG0000910	Pral.g_00205	Syar.g_01033
OG0000911	Pral.g_00207	Syar.g_01035
OG0000912	Pral.g_00208	Syar.g_01036
OG0000913	Pral.g_00209	Syar.g_01037
OG0000914	Pral.g_00210	Syar.g_01038
OG0000915	Pral.g_00211	Syar.g_01040
OG0000916	Pral.g_00212	Syar.g_01041
OG0000917	Pral.g_00213	Syar.g_01042
OG0000918	Pral.g_00214	Syar.g_01043
OG0000919	Pral.g_00215	Syar.g_01044
OG0000920	Pral.g_00216	Syar.g_01045
OG0000921	Pral.g_00217	Syar.g_01046
OG0000922	Pral.g_00218	Syar.g_01047
OG0000923	Pral.g_00222	Syar.g_01051
OG0000924	Pral.g_00223	Syar.g_01052
OG0000925	Pral.g_00224	Syar.g_01053
OG0000926	Pral.g_00225	Syar.g_01054
OG0000927	Pral.g_00227	Syar.g_01056
OG0000928	Pral.g_00228	Syar.g_01057
OG0000929	Pral.g_00229	Syar.g_01058
OG0000930	Pral.g_00230	Syar.g_01059
OG0000931	Pral.g_00232	Syar.g_01060
OG0000932	Pral.g_01190	Syar.g_01061
OG0000933	Pral.g_00236	Syar.g_01066
OG0000934	Pral.g_00238	Syar.g_01068
OG0000935	Pral.g_00239	Syar.g_01069
OG0000936	Pral.g_00240	Syar.g_01070
OG0000937	Pral.g_00241	Syar.g_01071
OG0000938	Pral.g_00244	Syar.g_01074
OG0000939	Pral.g_00245	Syar.g_01075
OG0000940	Pral.g_00252	Syar.g_01081
OG0000941	Pral.g_00254	Syar.g_01083
OG0000942	Pral.g_00256	Syar.g_01085
OG0000943	Pral.g_00257	Syar.g_01086
OG0000944	Pral.g_00259	Syar.g_01088
OG0000945	Pral.g_00260	Syar.g_01089
OG0000946	Pral.g_00266	Syar.g_01095
OG0000947	Pral.g_00268	Syar.g_01098
OG0000948	Pral.g_00269	Syar.g_01099
OG0000949	Pral.g_00272	Syar.g_00283
OG0000950	Pral.g_00278	Syar.g_00661
OG0000951	Pral.g_00282	Syar.g_00656
OG0000952	Pral.g_00286	Syar.g_00651
OG0000953	Pral.g_00290	Syar.g_00248
OG0000954	Pral.g_00294	Syar.g_00258
OG0000955	Pral.g_00295	Syar.g_00259
OG0000956	Pral.g_00297	Syar.g_00261
OG0000957	Pral.g_00303	Syar.g_00610
OG0000958	Pral.g_00304	Syar.g_00609
OG0000959	Pral.g_00308	Syar.g_00605
OG0000960	Pral.g_00309	Syar.g_00604
OG0000961	Pral.g_00312	Syar.g_00094
OG0000962	Pral.g_00314	Syar.g_00594
OG0000963	Pral.g_00318	Syar.g_00590
OG0000964	Pral.g_00319	Syar.g_00589
OG0000965	Pral.g_00320	Syar.g_00588
OG0000966	Pral.g_00326	Syar.g_00549
OG0000967	Pral.g_00330	Syar.g_00545
OG0000968	Pral.g_00332	Syar.g_00542
OG0000969	Pral.g_00333	Syar.g_00540
OG0000970	Pral.g_00334	Syar.g_00539
OG0000971	Pral.g_00335	Syar.g_00537
OG0000972	Pral.g_00336	Syar.g_00536
OG0000973	Pral.g_00337	Syar.g_00535
OG0000974	Pral.g_00338	Syar.g_00534
OG0000975	Pral.g_00339	Syar.g_00533
OG0000976	Pral.g_00340	Syar.g_00532
OG0000977	Pral.g_00341	Syar.g_00530
OG0000978	Pral.g_00342	Syar.g_00529
OG0000979	Pral.g_00345	Syar.g_00526
OG0000980	Pral.g_00347	Syar.g_00523
OG0000981	Pral.g_00350	Syar.g_00520
OG0000982	Pral.g_00352	Syar.g_00331
OG0000983	Pral.g_00353	Syar.g_00332
OG0000984	Pral.g_00354	Syar.g_00333
OG0000985	Pral.g_00357	Syar.g_00337
OG0000986	Pral.g_00359	Syar.g_00344
OG0000987	Pral.g_00360	Syar.g_00346
OG0000988	Pral.g_00363	Syar.g_00352
OG0000989	Pral.g_00367	Syar.g_00377
OG0000990	Pral.g_00373	Syar.g_00697
OG0000991	Pral.g_00374	Syar.g_00700
OG0000992	Pral.g_00377	Syar.g_00704
OG0000993	Pral.g_00378	Syar.g_00705
OG0000994	Pral.g_00379	Syar.g_00708
OG0000995	Pral.g_00383	Syar.g_03212, Syar.g_00624
OG0000996	Pral.g_00384	Syar.g_00861
OG0000997	Pral.g_00386	Syar.g_00437
OG0000998	Pral.g_00388	Syar.g_00439
OG0000999	Pral.g_00389	Syar.g_00440
OG0001000	Pral.g_00392	Syar.g_00955, Syar.g_00444
OG0001001	Pral.g_00396	Syar.g_00450
OG0001002	Pral.g_00401	Syar.g_00457
OG0001003	Pral.g_00402	Syar.g_00459
OG0001004	Pral.g_00403	Syar.g_00460
OG0001005	Pral.g_00404	Syar.g_00461
OG0001006	Pral.g_00408	Syar.g_00468
OG0001007	Pral.g_00410	Syar.g_00470
OG0001008	Pral.g_00657	Syar.g_01178, Syar.g_03274
OG0001009	Pral.g_01017	Syar.g_00500
OG0001010	Pral.g_01016	Syar.g_00501
OG0001011	Pral.g_01014	Syar.g_00503
OG0001013	Pral.g_00994	Syar.g_00906
OG0001014	Pral.g_00991	Syar.g_00914
OG0001015	Pral.g_00990	Syar.g_00915
OG0001017	Pral.g_00970	Syar.g_03050
OG0001018	Pral.g_00968	Syar.g_03052
OG0001019	Pral.g_00958	Syar.g_03086
OG0001020	Pral.g_00957	Syar.g_03092
OG0001021	Pral.g_00956	Syar.g_03098
OG0001022	Pral.g_00953	Syar.g_03102
OG0001023	Pral.g_00952	Syar.g_03103
OG0001024	Pral.g_00949	Syar.g_02276
OG0001025	Pral.g_00942	Syar.g_03115
OG0001026	Pral.g_00934	Syar.g_03131
OG0001027	Pral.g_00933	Syar.g_00031
OG0001028	Pral.g_00931	Syar.g_00034
OG0001029	Pral.g_00930	Syar.g_00036
OG0001030	Pral.g_00914	Syar.g_00058
OG0001031	Pral.g_00857	Syar.g_00129
OG0001032	Pral.g_00856	Syar.g_01011
OG0001033	Pral.g_00836	Syar.g_00962
OG0001034	Pral.g_00804	Syar.g_03022
OG0001035	Pral.g_00784	Syar.g_00171
OG0001036	Pral.g_00780	Syar.g_00193
OG0001037	Pral.g_00779	Syar.g_00195
OG0001038	Pral.g_00761	Syar.g_00223
OG0001039	Pral.g_00758	Syar.g_00226
OG0001040	Pral.g_00755	Syar.g_00229
OG0001041	Pral.g_00751	Syar.g_00234
OG0001042	Pral.g_00734	Syar.g_00831
OG0001043	Pral.g_00733	Syar.g_00826
OG0001044	Pral.g_00699	Syar.g_01117
OG0001045	Pral.g_00690	Syar.g_01130
OG0001046	Pral.g_01039	Syar.g_02514
OG0001047	Pral.g_00655	Syar.g_01180
OG0001048	Pral.g_00654	Syar.g_01181
OG0001049	Pral.g_00651	Syar.g_02872
OG0001050	Pral.g_00650	Syar.g_02871
OG0001051	Pral.g_00649	Syar.g_02870
OG0001052	Pral.g_00621	Syar.g_01269
OG0001053	Pral.g_00608	Syar.g_01472
OG0001055	Pral.g_00573	Syar.g_01513
OG0001056	Pral.g_00554	Syar.g_02349
OG0001057	Pral.g_00549	Syar.g_02341
OG0001058	Pral.g_00541	Syar.g_02324
OG0001059	Pral.g_00537	Syar.g_00422
OG0001060	Pral.g_00530	Syar.g_02315
OG0001061	Pral.g_00514	Syar.g_02297
OG0001062	Pral.g_00512	Syar.g_02294
OG0001063	Pral.g_00510	Syar.g_02209
OG0001064	Pral.g_00509	Syar.g_02208
OG0001065	Pral.g_00508	Syar.g_02207
OG0001066	Pral.g_00507	Syar.g_02206
OG0001067	Pral.g_00506	Syar.g_02205
OG0001068	Pral.g_00505	Syar.g_02204
OG0001069	Pral.g_00504	Syar.g_02203
OG0001070	Pral.g_00502	Syar.g_02200
OG0001071	Pral.g_00501	Syar.g_02199
OG0001072	Pral.g_00499	Syar.g_02195
OG0001073	Pral.g_00485	Syar.g_02182
OG0001074	Pral.g_00472	Syar.g_02031
OG0001075	Pral.g_00471	Syar.g_02215
OG0001076	Pral.g_00464	Syar.g_02253
OG0001077	Pral.g_00459	Syar.g_02240
OG0001078	Pral.g_01437	Syar.g_02419
OG0001079	Pral.g_01448	Syar.g_02431
OG0001080	Pral.g_01454	Syar.g_02442
OG0001081	Pral.g_01456	Syar.g_02444
OG0001082	Pral.g_01457	Syar.g_02445
OG0001083	Pral.g_01462	Syar.g_02473
OG0001084	Pral.g_01463	Syar.g_02474
OG0001085	Pral.g_01772	Syar.g_01688
OG0001086	Pral.g_01771	Syar.g_01686
OG0001087	Pral.g_01753	Syar.g_02347
OG0001088	Pral.g_01752	Syar.g_00431
OG0001089	Pral.g_01741	Syar.g_01942
OG0001090	Pral.g_01728	Syar.g_01582
OG0001091	Pral.g_01726	Syar.g_01580
OG0001092	Pral.g_01725	Syar.g_01578
OG0001093	Pral.g_01720	Syar.g_01572
OG0001094	Pral.g_01482	Syar.g_02633
OG0001095	Pral.g_01501	Syar.g_02653
OG0001096	Pral.g_01515	Syar.g_02476
OG0001097	Pral.g_01533	Syar.g_01823
OG0001098	Pral.g_01552	Syar.g_01672
OG0001099	Pral.g_01815	Syar.g_00035
OG0001100	Pral.g_01807	Syar.g_01625
OG0001101	Pral.g_01805	Syar.g_01623
OG0001102	Pral.g_01802	Syar.g_01620
OG0001103	Pral.g_01800	Syar.g_01618
OG0001104	Pral.g_01777	Syar.g_02616
OG0001105	Pral.g_01773	Syar.g_02620
OG0001106	Pral.g_01639	Syar.g_02553
OG0001107	Pral.g_01629	Syar.g_02541
OG0001109	Pral.g_01624	Syar.g_02529
OG0001110	Pral.g_01622	Syar.g_02527
OG0001111	Pral.g_01621	Syar.g_02525
OG0001112	Pral.g_01620	Syar.g_02523
OG0001113	Pral.g_01619	Syar.g_02522
OG0001114	Pral.g_01618	Syar.g_02521
OG0001115	Pral.g_01616	Syar.g_02519
OG0001116	Pral.g_01615	Syar.g_02517
OG0001117	Pral.g_01614	Syar.g_02516
OG0001118	Pral.g_01613	Syar.g_02515
OG0001119	Pral.g_01612	Syar.g_02513
OG0001120	Pral.g_01611	Syar.g_02507
OG0001122	Pral.g_01593	Syar.g_01803
OG0001123	Pral.g_01598	Syar.g_01796
OG0001124	Pral.g_01600	Syar.g_01793
OG0001125	Pral.g_01602	Syar.g_01791
OG0001126	Pral.g_01571	Syar.g_01375
OG0001127	Pral.g_01570	Syar.g_01374
OG0001128	Pral.g_01569	Syar.g_01371
OG0001129	Pral.g_01568	Syar.g_01369
OG0001130	Pral.g_01567	Syar.g_01368
OG0001131	Pral.g_01321	Syar.g_02448
OG0001132	Pral.g_01033	Syar.g_00684
OG0001133	Pral.g_01314	Syar.g_02249
OG0001134	Pral.g_00056, Pral.g_00078	Syar.g_02235
OG0001135	Pral.g_00075	Syar.g_02232
OG0001136	Pral.g_01364	Syar.g_01536
OG0001137	Pral.g_01377	Syar.g_01944
OG0001138	Pral.g_01401	Syar.g_01977
OG0001139	Pral.g_01403	Syar.g_01980
OG0001141	Pral.g_01404	Syar.g_01982
OG0001142	Pral.g_01405	Syar.g_01983
