Orthogroup	Prap	Prat
OG0000567	Prap.g_01201	Prat.g_00531
OG0000568	Prap.g_01200	Prat.g_00532
OG0000569	Prap.g_01199	Prat.g_00533
OG0000570	Prap.g_01198	Prat.g_00534
OG0000571	Prap.g_01196	Prat.g_00537
OG0000572	Prap.g_01182	Prat.g_00549
OG0000573	Prap.g_01176	Prat.g_00554
OG0000574	Prap.g_01175	Prat.g_00555
OG0000575	Prap.g_01171	Prat.g_00559
OG0000576	Prap.g_01169	Prat.g_00561
OG0000577	Prap.g_01168	Prat.g_00562
OG0000578	Prap.g_01167	Prat.g_00563
OG0000579	Prap.g_01166	Prat.g_00564
OG0000580	Prap.g_01165	Prat.g_00565
OG0000581	Prap.g_01162	Prat.g_00568
OG0000582	Prap.g_01159	Prat.g_00571
OG0000583	Prap.g_01158	Prat.g_00572
OG0000584	Prap.g_01157	Prat.g_00573
OG0000585	Prap.g_01155	Prat.g_00575
OG0000586	Prap.g_01154	Prat.g_00576
OG0000587	Prap.g_01153	Prat.g_00577
OG0000588	Prap.g_01149	Prat.g_00582
OG0000589	Prap.g_01147	Prat.g_00584
OG0000590	Prap.g_01146	Prat.g_00585
OG0000591	Prap.g_01142	Prat.g_00589
OG0000592	Prap.g_01141	Prat.g_00590
OG0000593	Prap.g_00395	Prat.g_01094
OG0000594	Prap.g_00394	Prat.g_01093
OG0000595	Prap.g_00393	Prat.g_01091
OG0000596	Prap.g_00389	Prat.g_01087
OG0000597	Prap.g_00386	Prat.g_01084
OG0000598	Prap.g_00385	Prat.g_01083
OG0000599	Prap.g_00382	Prat.g_01080
OG0000600	Prap.g_00381	Prat.g_01079
OG0000601	Prap.g_00380	Prat.g_01078
OG0000602	Prap.g_00378	Prat.g_01076
OG0000603	Prap.g_00377	Prat.g_01075
OG0000604	Prap.g_00376	Prat.g_01074
OG0000605	Prap.g_00375	Prat.g_01073
OG0000606	Prap.g_00372	Prat.g_01070
OG0000607	Prap.g_00369	Prat.g_01067
OG0000608	Prap.g_00368	Prat.g_01066
OG0000609	Prap.g_00367	Prat.g_01065
OG0000610	Prap.g_00361	Prat.g_01059
OG0000611	Prap.g_00358	Prat.g_01056
OG0000612	Prap.g_00357	Prat.g_01055
OG0000613	Prap.g_00828	Prat.g_00747
OG0000614	Prap.g_00807	Prat.g_00767
OG0000615	Prap.g_00796	Prat.g_00777
OG0000616	Prap.g_01489	Prat.g_01882
OG0000617	Prap.g_00341	Prat.g_00797
OG0000618	Prap.g_00340	Prat.g_00798
OG0000619	Prap.g_00339	Prat.g_00799
OG0000620	Prap.g_00336	Prat.g_00802
OG0000621	Prap.g_00335	Prat.g_00803
OG0000622	Prap.g_00334	Prat.g_00804
OG0000623	Prap.g_00333	Prat.g_00805
OG0000624	Prap.g_00331	Prat.g_00807
OG0000625	Prap.g_00330	Prat.g_00808
OG0000626	Prap.g_00329	Prat.g_00809
OG0000627	Prap.g_00328	Prat.g_00811
OG0000628	Prap.g_00327	Prat.g_00812
OG0000629	Prap.g_00326	Prat.g_00813
OG0000630	Prap.g_00323	Prat.g_00816
OG0000631	Prap.g_00683	Prat.g_00865
OG0000632	Prap.g_00682	Prat.g_00866
OG0000633	Prap.g_00681	Prat.g_00867
OG0000634	Prap.g_00787	Prat.g_01041
OG0000635	Prap.g_00786	Prat.g_01040
OG0000636	Prap.g_00784	Prat.g_01038
OG0000637	Prap.g_00782	Prat.g_01036
OG0000638	Prap.g_00781	Prat.g_01035
OG0000639	Prap.g_00780	Prat.g_01034
OG0000640	Prap.g_00779	Prat.g_01033
OG0000641	Prap.g_00775	Prat.g_01029
OG0000642	Prap.g_00774	Prat.g_01028
OG0000643	Prap.g_00773	Prat.g_01027
OG0000644	Prap.g_00772	Prat.g_01026
OG0000645	Prap.g_00771	Prat.g_01025
OG0000646	Prap.g_00769	Prat.g_01023
OG0000647	Prap.g_00767	Prat.g_01021
OG0000648	Prap.g_00765	Prat.g_01019
OG0000649	Prap.g_00764	Prat.g_01018
OG0000650	Prap.g_00763	Prat.g_01017
OG0000651	Prap.g_00762	Prat.g_01016
OG0000652	Prap.g_00761	Prat.g_01015
OG0000653	Prap.g_00759	Prat.g_01013
OG0000654	Prap.g_00758	Prat.g_01012
OG0000655	Prap.g_00757	Prat.g_01011
OG0000656	Prap.g_00754	Prat.g_01008
OG0000657	Prap.g_00746	Prat.g_01002
OG0000658	Prap.g_00744	Prat.g_01001
OG0000659	Prap.g_00743	Prat.g_01000
OG0000660	Prap.g_00739	Prat.g_00996
OG0000661	Prap.g_00737	Prat.g_00994
OG0000662	Prap.g_00735	Prat.g_00992
OG0000663	Prap.g_00733	Prat.g_00990
OG0000664	Prap.g_00732	Prat.g_00989
OG0000665	Prap.g_00726	Prat.g_00983
OG0000666	Prap.g_00725	Prat.g_00982
OG0000667	Prap.g_00721	Prat.g_00978
OG0000668	Prap.g_00660	Prat.g_00694
OG0000669	Prap.g_00869	Prat.g_00705
OG0000670	Prap.g_00866	Prat.g_00708
OG0000671	Prap.g_00863	Prat.g_00710
OG0000672	Prap.g_00860	Prat.g_00713
OG0000673	Prap.g_00857	Prat.g_00717
OG0000674	Prap.g_00855	Prat.g_00719
OG0000675	Prap.g_00854	Prat.g_00720
OG0000676	Prap.g_00852	Prat.g_00722
OG0000677	Prap.g_00851	Prat.g_00723
OG0000678	Prap.g_00849	Prat.g_00725
OG0000679	Prap.g_00845	Prat.g_00730
OG0000680	Prap.g_00844	Prat.g_00731
OG0000681	Prap.g_00841	Prat.g_00734
OG0000682	Prap.g_00840	Prat.g_00735
OG0000683	Prap.g_00839	Prat.g_00736
OG0000684	Prap.g_00837	Prat.g_00738
OG0000685	Prap.g_00835	Prat.g_00740
OG0000686	Prap.g_00834	Prat.g_00741
OG0000687	Prap.g_00833	Prat.g_00742
OG0000688	Prap.g_00353	Prat.g_01051
OG0000689	Prap.g_00352	Prat.g_01050
OG0000690	Prap.g_00351	Prat.g_01049
OG0000691	Prap.g_00350	Prat.g_01048
OG0000692	Prap.g_00348	Prat.g_01046
OG0000693	Prap.g_00347	Prat.g_01045
OG0000694	Prap.g_00346	Prat.g_01044
OG0000695	Prap.g_00679	Prat.g_00869
OG0000696	Prap.g_00678	Prat.g_00870
OG0000697	Prap.g_00677	Prat.g_00871
OG0000698	Prap.g_00239	Prat.g_00874
OG0000699	Prap.g_00240	Prat.g_00876
OG0000700	Prap.g_00241	Prat.g_00877
OG0000701	Prap.g_00242	Prat.g_00878
OG0000702	Prap.g_00244	Prat.g_00880
OG0000703	Prap.g_00245	Prat.g_00881
OG0000704	Prap.g_00247	Prat.g_00883
OG0000705	Prap.g_00250	Prat.g_00889
OG0000706	Prap.g_00251	Prat.g_00890
OG0000707	Prap.g_00252	Prat.g_00891
OG0000708	Prap.g_00254	Prat.g_00893
OG0000709	Prap.g_00258	Prat.g_00897
OG0000710	Prap.g_00261	Prat.g_00900
OG0000711	Prap.g_00279	Prat.g_00916
OG0000712	Prap.g_00280	Prat.g_00917
OG0000713	Prap.g_00281	Prat.g_00918
OG0000714	Prap.g_00282	Prat.g_00919
OG0000715	Prap.g_00284	Prat.g_00921
OG0000716	Prap.g_00286	Prat.g_00923
OG0000717	Prap.g_00287	Prat.g_00924
OG0000718	Prap.g_00291	Prat.g_00929
OG0000719	Prap.g_00293	Prat.g_00931
OG0000720	Prap.g_00305	Prat.g_00942
OG0000721	Prap.g_00309	Prat.g_00946
OG0000722	Prap.g_00310	Prat.g_00947
OG0000723	Prap.g_00314	Prat.g_00951
OG0000724	Prap.g_00703	Prat.g_00960
OG0000725	Prap.g_00709	Prat.g_00966
OG0000726	Prap.g_00710	Prat.g_00967
OG0000727	Prap.g_00711	Prat.g_00968
OG0000728	Prap.g_00713	Prat.g_00970
OG0000729	Prap.g_00539	Prat.g_01214
OG0000730	Prap.g_00498	Prat.g_01199
OG0000731	Prap.g_01366	Prat.g_00354
OG0000732	Prap.g_01538	Prat.g_01831
OG0000733	Prap.g_01882	Prat.g_01560
OG0000734	Prap.g_00472	Prat.g_01171
OG0000735	Prap.g_00470	Prat.g_01169
OG0000736	Prap.g_00469	Prat.g_01168
OG0000737	Prap.g_00468	Prat.g_01167
OG0000738	Prap.g_00464	Prat.g_01163
OG0000739	Prap.g_00463	Prat.g_01162
OG0000740	Prap.g_00462	Prat.g_01161
OG0000741	Prap.g_00460	Prat.g_01159
OG0000742	Prap.g_00457	Prat.g_01157
OG0000743	Prap.g_00455	Prat.g_01155
OG0000744	Prap.g_00454	Prat.g_01154
OG0000745	Prap.g_00453	Prat.g_01153
OG0000746	Prap.g_00451	Prat.g_01151
OG0000747	Prap.g_00450	Prat.g_01150
OG0000748	Prap.g_00446	Prat.g_01146
OG0000749	Prap.g_00445	Prat.g_01145
OG0000750	Prap.g_00444	Prat.g_01144
OG0000751	Prap.g_00441	Prat.g_01141
OG0000752	Prap.g_00439	Prat.g_01139
OG0000753	Prap.g_00437	Prat.g_01136
OG0000754	Prap.g_00434	Prat.g_01134
OG0000755	Prap.g_00428	Prat.g_01128
OG0000756	Prap.g_00427	Prat.g_01127
OG0000757	Prap.g_00420	Prat.g_01121
OG0000758	Prap.g_00419	Prat.g_01120
OG0000759	Prap.g_00418	Prat.g_01119
OG0000760	Prap.g_00417	Prat.g_01118
OG0000761	Prap.g_00416	Prat.g_01117
OG0000762	Prap.g_00415	Prat.g_01116
OG0000763	Prap.g_00413	Prat.g_01114
OG0000764	Prap.g_00412	Prat.g_01113
OG0000765	Prap.g_00404	Prat.g_01104
OG0000766	Prap.g_00403	Prat.g_01103
OG0000767	Prap.g_00401	Prat.g_01101
OG0000768	Prap.g_00400	Prat.g_01100
OG0000769	Prap.g_00398	Prat.g_01098
OG0000770	Prap.g_01136	Prat.g_00594
OG0000771	Prap.g_00217	Prat.g_01509
OG0000772	Prap.g_01853	Prat.g_00626
OG0000773	Prap.g_00552	Prat.g_01240
OG0000774	Prap.g_00554	Prat.g_01242
OG0000775	Prap.g_00556	Prat.g_01244
OG0000776	Prap.g_00557	Prat.g_01245
OG0000777	Prap.g_00558	Prat.g_01246
OG0000778	Prap.g_00559	Prat.g_01247
OG0000779	Prap.g_00563	Prat.g_01251
OG0000780	Prap.g_00564	Prat.g_01252
OG0000781	Prap.g_00568	Prat.g_01255
OG0000782	Prap.g_00569	Prat.g_01256
OG0000783	Prap.g_00570	Prat.g_01257
OG0000784	Prap.g_00571	Prat.g_01258
OG0000785	Prap.g_00573	Prat.g_01260
OG0000786	Prap.g_00576	Prat.g_01263
OG0000787	Prap.g_00577	Prat.g_01264
OG0000788	Prap.g_01268	Prat.g_01471
OG0000789	Prap.g_00220	Prat.g_01455
OG0000790	Prap.g_00064	Prat.g_01296
OG0000791	Prap.g_00066	Prat.g_01298
OG0000792	Prap.g_00067	Prat.g_01299
OG0000793	Prap.g_00070	Prat.g_01302
OG0000794	Prap.g_00071	Prat.g_01303
OG0000795	Prap.g_00072	Prat.g_01304
OG0000796	Prap.g_00076	Prat.g_01308
OG0000797	Prap.g_00077	Prat.g_01309
OG0000799	Prap.g_00104	Prat.g_01333
OG0000800	Prap.g_00105	Prat.g_01334
OG0000801	Prap.g_00106	Prat.g_01335
OG0000802	Prap.g_00108	Prat.g_01337
OG0000803	Prap.g_00110	Prat.g_01339
OG0000804	Prap.g_00111	Prat.g_01340
OG0000805	Prap.g_00113	Prat.g_01342
OG0000806	Prap.g_00115	Prat.g_01344
OG0000807	Prap.g_00116	Prat.g_01345
OG0000808	Prap.g_00117	Prat.g_01346
OG0000809	Prap.g_00119	Prat.g_01350
OG0000810	Prap.g_00120	Prat.g_01351
OG0000811	Prap.g_00124	Prat.g_01356
OG0000812	Prap.g_00126	Prat.g_01358
OG0000813	Prap.g_00127	Prat.g_01359
OG0000814	Prap.g_00129	Prat.g_01361
OG0000815	Prap.g_00130	Prat.g_01362
OG0000816	Prap.g_00132	Prat.g_01364
OG0000817	Prap.g_00133	Prat.g_01365
OG0000818	Prap.g_00138	Prat.g_01370
OG0000819	Prap.g_00139	Prat.g_01371
OG0000820	Prap.g_00140	Prat.g_01372
OG0000821	Prap.g_00144	Prat.g_01378
OG0000822	Prap.g_00145	Prat.g_01379
OG0000823	Prap.g_00146	Prat.g_01380
OG0000824	Prap.g_00149	Prat.g_01383
OG0000825	Prap.g_00150	Prat.g_01384
OG0000826	Prap.g_00151	Prat.g_01385
OG0000827	Prap.g_00152	Prat.g_01386
OG0000828	Prap.g_00155	Prat.g_01389
OG0000829	Prap.g_00156	Prat.g_01390
OG0000830	Prap.g_00157	Prat.g_01391
OG0000831	Prap.g_00159	Prat.g_01393
OG0000832	Prap.g_00169	Prat.g_01405
OG0000833	Prap.g_00178	Prat.g_01414
OG0000834	Prap.g_00179	Prat.g_01415
OG0000835	Prap.g_00180	Prat.g_01416
OG0000836	Prap.g_00181	Prat.g_01417
OG0000837	Prap.g_00182	Prat.g_01418
OG0000838	Prap.g_00184	Prat.g_01421
OG0000839	Prap.g_00185	Prat.g_01422
OG0000840	Prap.g_00186	Prat.g_01423
OG0000841	Prap.g_00187	Prat.g_01424
OG0000842	Prap.g_00188	Prat.g_01425
OG0000843	Prap.g_00189	Prat.g_01426
OG0000844	Prap.g_00190	Prat.g_01427
OG0000845	Prap.g_00191	Prat.g_01428
OG0000846	Prap.g_00192	Prat.g_01429
OG0000847	Prap.g_00193	Prat.g_01430
OG0000848	Prap.g_00194	Prat.g_01431
OG0000849	Prap.g_00195	Prat.g_01432
OG0000850	Prap.g_00197	Prat.g_01434
OG0000851	Prap.g_00198	Prat.g_01435
OG0000852	Prap.g_00199	Prat.g_01436
OG0000853	Prap.g_00205	Prat.g_01441
OG0000854	Prap.g_00207	Prat.g_01443
OG0000855	Prap.g_00208	Prat.g_01444
OG0000856	Prap.g_01139	Prat.g_01457
OG0000857	Prap.g_00768	Prat.g_01022
OG0000858	Prap.g_01786	Prat.g_01585
OG0000859	Prap.g_01785	Prat.g_01586
OG0000860	Prap.g_01777	Prat.g_01594
OG0000861	Prap.g_01776	Prat.g_01595
OG0000862	Prap.g_01775	Prat.g_01596
OG0000863	Prap.g_01773	Prat.g_01598
OG0000864	Prap.g_01772	Prat.g_01599
OG0000865	Prap.g_01771	Prat.g_01600
OG0000866	Prap.g_01770	Prat.g_01601
OG0000867	Prap.g_01769	Prat.g_01602
OG0000868	Prap.g_01767	Prat.g_01603
OG0000869	Prap.g_01764	Prat.g_01606
OG0000870	Prap.g_01759	Prat.g_01611
OG0000871	Prap.g_01758	Prat.g_01612
OG0000872	Prap.g_01757	Prat.g_01613
OG0000873	Prap.g_01753	Prat.g_01616
OG0000874	Prap.g_01750	Prat.g_01619
OG0000875	Prap.g_01749	Prat.g_01621
OG0000876	Prap.g_01748	Prat.g_01622
OG0000877	Prap.g_01746	Prat.g_01624
OG0000878	Prap.g_01745	Prat.g_01625
OG0000879	Prap.g_01744	Prat.g_01626
OG0000880	Prap.g_01743	Prat.g_01627
OG0000881	Prap.g_01739	Prat.g_01631
OG0000882	Prap.g_01734	Prat.g_01636
OG0000883	Prap.g_01732	Prat.g_01639
OG0000884	Prap.g_01730	Prat.g_01641
OG0000885	Prap.g_01729	Prat.g_01642
OG0000886	Prap.g_01728	Prat.g_01643
OG0000887	Prap.g_01727	Prat.g_01644
OG0000888	Prap.g_01725	Prat.g_01646
OG0000889	Prap.g_01723	Prat.g_01648
OG0000890	Prap.g_01722	Prat.g_01649
OG0000891	Prap.g_01721	Prat.g_01650
OG0000892	Prap.g_01719	Prat.g_01652
OG0000893	Prap.g_01715	Prat.g_01655
OG0000894	Prap.g_01712	Prat.g_01658
OG0000895	Prap.g_01708	Prat.g_01662
OG0000896	Prap.g_01707	Prat.g_01663
OG0000897	Prap.g_01705	Prat.g_01665
OG0000898	Prap.g_01704	Prat.g_01666
OG0000899	Prap.g_01703	Prat.g_01667
OG0000900	Prap.g_01702	Prat.g_01668
OG0000901	Prap.g_01699	Prat.g_01671
OG0000902	Prap.g_01697	Prat.g_01673
OG0000903	Prap.g_01693	Prat.g_01677
OG0000904	Prap.g_01689	Prat.g_01682
OG0000905	Prap.g_01695	Prat.g_01675
OG0000906	Prap.g_01696	Prat.g_01674
OG0000907	Prap.g_01686	Prat.g_01684
OG0000908	Prap.g_01683	Prat.g_01687
OG0000909	Prap.g_01682	Prat.g_01688
OG0000910	Prap.g_01681	Prat.g_01689
OG0000911	Prap.g_01679	Prat.g_01691
OG0000912	Prap.g_01678	Prat.g_01692
OG0000913	Prap.g_01677	Prat.g_01693
OG0000914	Prap.g_01676	Prat.g_01694
OG0000915	Prap.g_01675	Prat.g_01695
OG0000916	Prap.g_01674	Prat.g_01696
OG0000917	Prap.g_01673	Prat.g_01697
OG0000918	Prap.g_01672	Prat.g_01698
OG0000919	Prap.g_01671	Prat.g_01699
OG0000920	Prap.g_01670	Prat.g_01700
OG0000921	Prap.g_01669	Prat.g_01701
OG0000922	Prap.g_01668	Prat.g_01702
OG0000923	Prap.g_01664	Prat.g_01706
OG0000924	Prap.g_01663	Prat.g_01707
OG0000925	Prap.g_01662	Prat.g_01708
OG0000926	Prap.g_01661	Prat.g_01709
OG0000927	Prap.g_01659	Prat.g_01711
OG0000928	Prap.g_01658	Prat.g_01712
OG0000929	Prap.g_01657	Prat.g_01713
OG0000930	Prap.g_01656	Prat.g_01714
OG0000931	Prap.g_01655	Prat.g_01715
OG0000932	Prap.g_01654	Prat.g_01327
OG0000933	Prap.g_01650	Prat.g_01719
OG0000934	Prap.g_01647	Prat.g_01721
OG0000935	Prap.g_01646	Prat.g_01722
OG0000936	Prap.g_01645	Prat.g_01723
OG0000937	Prap.g_01644	Prat.g_01724
OG0000938	Prap.g_01641	Prat.g_01727
OG0000939	Prap.g_01640	Prat.g_01728
OG0000940	Prap.g_01633	Prat.g_01735
OG0000941	Prap.g_01631	Prat.g_01737
OG0000942	Prap.g_01629	Prat.g_01739
OG0000943	Prap.g_01628	Prat.g_01740
OG0000944	Prap.g_01626	Prat.g_01742
OG0000945	Prap.g_01625	Prat.g_01744
OG0000946	Prap.g_01620	Prat.g_01748
OG0000947	Prap.g_01618	Prat.g_01750
OG0000948	Prap.g_01617	Prat.g_01751
OG0000949	Prap.g_01614	Prat.g_01754
OG0000950	Prap.g_01607	Prat.g_01760
OG0000951	Prap.g_01603	Prat.g_01764
OG0000952	Prap.g_01599	Prat.g_01768
OG0000953	Prap.g_01595	Prat.g_01772
OG0000954	Prap.g_01591	Prat.g_01777
OG0000955	Prap.g_01590	Prat.g_01778
OG0000956	Prap.g_01588	Prat.g_01780
OG0000957	Prap.g_01582	Prat.g_01786
OG0000958	Prap.g_01581	Prat.g_01787
OG0000959	Prap.g_01577	Prat.g_01791
OG0000960	Prap.g_01576	Prat.g_01792
OG0000961	Prap.g_01573	Prat.g_01795
OG0000962	Prap.g_01571	Prat.g_01797
OG0000963	Prap.g_01567	Prat.g_01801
OG0000964	Prap.g_01566	Prat.g_01802
OG0000965	Prap.g_01565	Prat.g_01803
OG0000966	Prap.g_01559	Prat.g_01809
OG0000967	Prap.g_01555	Prat.g_01813
OG0000968	Prap.g_01553	Prat.g_01815
OG0000969	Prap.g_01552	Prat.g_01816
OG0000970	Prap.g_01551	Prat.g_01817
OG0000971	Prap.g_01550	Prat.g_01818
OG0000972	Prap.g_01549	Prat.g_01819
OG0000973	Prap.g_01548	Prat.g_01820
OG0000974	Prap.g_01547	Prat.g_01821
OG0000975	Prap.g_01546	Prat.g_01822
OG0000976	Prap.g_01545	Prat.g_01823
OG0000977	Prap.g_01544	Prat.g_01824
OG0000978	Prap.g_01543	Prat.g_01825
OG0000979	Prap.g_01541	Prat.g_01828
OG0000980	Prap.g_01539	Prat.g_01830
OG0000981	Prap.g_01536	Prat.g_01833
OG0000982	Prap.g_01534	Prat.g_01835
OG0000983	Prap.g_01533	Prat.g_01836
OG0000984	Prap.g_01532	Prat.g_01837
OG0000985	Prap.g_01529	Prat.g_01840
OG0000986	Prap.g_01527	Prat.g_01842
OG0000987	Prap.g_01526	Prat.g_01843
OG0000988	Prap.g_01523	Prat.g_01846
OG0000989	Prap.g_01519	Prat.g_01850
OG0000990	Prap.g_01515	Prat.g_01856
OG0000991	Prap.g_01514	Prat.g_01857
OG0000992	Prap.g_01511	Prat.g_01860
OG0000993	Prap.g_01510	Prat.g_01861
OG0000994	Prap.g_01509	Prat.g_01862
OG0000995	Prap.g_01505	Prat.g_01866
OG0000996	Prap.g_01504	Prat.g_01867
OG0000997	Prap.g_01501	Prat.g_01869
OG0000998	Prap.g_01499	Prat.g_01871
OG0000999	Prap.g_01498	Prat.g_01872
OG0001000	Prap.g_01495	Prat.g_01875
OG0001001	Prap.g_01492	Prat.g_01879
OG0001002	Prap.g_01874	Prat.g_01884
OG0001003	Prap.g_01873	Prat.g_01885
OG0001004	Prap.g_01872	Prat.g_01886
OG0001005	Prap.g_01871	Prat.g_01887
OG0001006	Prap.g_00056	Prat.g_01891
OG0001007	Prap.g_00054	Prat.g_01893
OG0001008	Prap.g_01329	Prat.g_00397
OG0001009	Prap.g_00928	Prat.g_00028
OG0001010	Prap.g_00927	Prat.g_00029
OG0001011	Prap.g_00925	Prat.g_00031
OG0001012	Prap.g_00911	Prat.g_00046
OG0001013	Prap.g_00904	Prat.g_00053
OG0001014	Prap.g_00901	Prat.g_00056
OG0001015	Prap.g_00899	Prat.g_00057
OG0001016	Prap.g_00877	Prat.g_00070
OG0001017	Prap.g_01100	Prat.g_00074
OG0001018	Prap.g_01098	Prat.g_00076
OG0001019	Prap.g_01089	Prat.g_00087
OG0001020	Prap.g_01088	Prat.g_00088
OG0001021	Prap.g_01087	Prat.g_00089
OG0001022	Prap.g_01084	Prat.g_00091
OG0001023	Prap.g_01083	Prat.g_00092
OG0001024	Prap.g_01079	Prat.g_00095
OG0001025	Prap.g_01072	Prat.g_00102
OG0001026	Prap.g_01063	Prat.g_00110
OG0001027	Prap.g_01062	Prat.g_00111
OG0001028	Prap.g_01060	Prat.g_00113
OG0001029	Prap.g_01059	Prat.g_00114
OG0001030	Prap.g_01043	Prat.g_00130
OG0001031	Prap.g_00983	Prat.g_00188
OG0001032	Prap.g_00982	Prat.g_00189
OG0001033	Prap.g_00961	Prat.g_00210
OG0001034	Prap.g_01476	Prat.g_00241
OG0001035	Prap.g_01456	Prat.g_00261
OG0001036	Prap.g_01452	Prat.g_00266
OG0001037	Prap.g_01451	Prat.g_00267
OG0001038	Prap.g_01432	Prat.g_00285
OG0001039	Prap.g_01429	Prat.g_00288
OG0001040	Prap.g_01427	Prat.g_00291
OG0001041	Prap.g_01422	Prat.g_00295
OG0001042	Prap.g_01405	Prat.g_00312
OG0001043	Prap.g_01404	Prat.g_00313
OG0001044	Prap.g_01373	Prat.g_00347
OG0001045	Prap.g_01364	Prat.g_00356
OG0001046	Prap.g_01827	Prat.g_01469
OG0001047	Prap.g_01327	Prat.g_00399
OG0001048	Prap.g_01326	Prat.g_00400
OG0001049	Prap.g_01324	Prat.g_00403
OG0001050	Prap.g_01323	Prat.g_00404
OG0001051	Prap.g_01322	Prat.g_00405
OG0001052	Prap.g_01296	Prat.g_00430
OG0001053	Prap.g_01284	Prat.g_00443
OG0001054	Prap.g_01269	Prat.g_00459
OG0001055	Prap.g_01250	Prat.g_00480
OG0001056	Prap.g_01233	Prat.g_00498
OG0001057	Prap.g_01228	Prat.g_00502
OG0001058	Prap.g_01220	Prat.g_00510
OG0001059	Prap.g_01216	Prat.g_00515
OG0001060	Prap.g_01210	Prat.g_00522
OG0001061	Prap.g_01195	Prat.g_00538
OG0001062	Prap.g_01193	Prat.g_00540
OG0001063	Prap.g_01191	Prat.g_00542
OG0001064	Prap.g_01190	Prat.g_00543
OG0001065	Prap.g_01189	Prat.g_00544
OG0001066	Prap.g_01188	Prat.g_00545
OG0001067	Prap.g_01187	Prat.g_00546
OG0001068	Prap.g_01186	Prat.g_00547
OG0001069	Prap.g_01185	Prat.g_00548
OG0001070	Prap.g_01181	Prat.g_00550
OG0001071	Prap.g_01180	Prat.g_00551
OG0001072	Prap.g_01178	Prat.g_00552
OG0001073	Prap.g_01164	Prat.g_00566
OG0001074	Prap.g_01152	Prat.g_00579
OG0001075	Prap.g_01151	Prat.g_00580
OG0001076	Prap.g_01144	Prat.g_00587
OG0001077	Prap.g_01138	Prat.g_00592
OG0001078	Prap.g_00391	Prat.g_01089
OG0001079	Prap.g_00379	Prat.g_01077
OG0001080	Prap.g_00373	Prat.g_01071
OG0001081	Prap.g_00371	Prat.g_01069
OG0001082	Prap.g_00370	Prat.g_01068
OG0001083	Prap.g_00365	Prat.g_01063
OG0001084	Prap.g_00364	Prat.g_01062
OG0001085	Prap.g_00831	Prat.g_00744
OG0001086	Prap.g_00830	Prat.g_00745
OG0001087	Prap.g_00812	Prat.g_00762
OG0001088	Prap.g_00811	Prat.g_00763
OG0001089	Prap.g_00800	Prat.g_00774
OG0001090	Prap.g_00790	Prat.g_00789
OG0001091	Prap.g_00344	Prat.g_00791
OG0001092	Prap.g_00343	Prat.g_00792
OG0001093	Prap.g_00338	Prat.g_00800
OG0001094	Prap.g_00345	Prat.g_01043
OG0001095	Prap.g_00770	Prat.g_01024
OG0001096	Prap.g_00756	Prat.g_01010
OG0001097	Prap.g_00736	Prat.g_00993
OG0001098	Prap.g_00717	Prat.g_00974
OG0001099	Prap.g_00655	Prat.g_00699
OG0001100	Prap.g_00867	Prat.g_00707
OG0001101	Prap.g_00864	Prat.g_00709
OG0001102	Prap.g_00861	Prat.g_00712
OG0001103	Prap.g_00859	Prat.g_00715
OG0001104	Prap.g_00836	Prat.g_00739
OG0001105	Prap.g_00832	Prat.g_00743
OG0001106	Prap.g_00248	Prat.g_00884
OG0001107	Prap.g_00255	Prat.g_00894
OG0001108	Prap.g_00259	Prat.g_00898
OG0001109	Prap.g_00260	Prat.g_00899
OG0001110	Prap.g_00262	Prat.g_00901
OG0001111	Prap.g_00263	Prat.g_00902
OG0001112	Prap.g_00264	Prat.g_00903
OG0001113	Prap.g_00265	Prat.g_00904
OG0001114	Prap.g_00266	Prat.g_00905
OG0001115	Prap.g_00268	Prat.g_00907
OG0001116	Prap.g_00269	Prat.g_00908
OG0001117	Prap.g_00270	Prat.g_00909
OG0001118	Prap.g_00271	Prat.g_00910
OG0001119	Prap.g_00272	Prat.g_00911
OG0001120	Prap.g_00274	Prat.g_00913
OG0001122	Prap.g_00294	Prat.g_00932
OG0001123	Prap.g_00300	Prat.g_00937
OG0001124	Prap.g_00302	Prat.g_00939
OG0001125	Prap.g_00304	Prat.g_00941
OG0001126	Prap.g_00697	Prat.g_00955
OG0001127	Prap.g_00698	Prat.g_00956
OG0001128	Prap.g_00700	Prat.g_00957
OG0001129	Prap.g_00701	Prat.g_00958
OG0001130	Prap.g_00702	Prat.g_00959
OG0001131	Prap.g_01345	Prat.g_01204
OG0001132	Prap.g_00020	Prat.g_01479
OG0001133	Prap.g_00058	Prat.g_01211
OG0001134	Prap.g_01883	Prat.g_01495, Prat.g_01561
OG0001135	Prap.g_01880	Prat.g_01557
OG0001136	Prap.g_00459	Prat.g_01158
OG0001137	Prap.g_00447	Prat.g_01147
OG0001138	Prap.g_00426	Prat.g_01126
OG0001139	Prap.g_00424	Prat.g_01124
OG0001141	Prap.g_00422	Prat.g_01123
OG0001142	Prap.g_00421	Prat.g_01122
OG0001143	Prap.g_00414	Prat.g_01115
OG0001144	Prap.g_00409	Prat.g_01110
OG0001145	Prap.g_00553	Prat.g_01241
OG0001146	Prap.g_00565	Prat.g_01253
OG0001147	Prap.g_00585	Prat.g_01287
OG0001148	Prap.g_00061	Prat.g_01293
OG0001149	Prap.g_00062	Prat.g_01294
OG0001150	Prap.g_00063	Prat.g_01295
OG0001151	Prap.g_00074	Prat.g_01306
