Orthogroup	Prap	Syaa
OG0000564	Prap.g_01211	Syaa.g_01942
OG0000565	Prap.g_01209	Syaa.g_01939
OG0000566	Prap.g_01205	Syaa.g_01935
OG0000567	Prap.g_01201	Syaa.g_01931
OG0000568	Prap.g_01200	Syaa.g_01928
OG0000569	Prap.g_01199	Syaa.g_01925
OG0000570	Prap.g_01198	Syaa.g_01924
OG0000571	Prap.g_01196	Syaa.g_01920
OG0000572	Prap.g_01182	Syaa.g_01904
OG0000573	Prap.g_01176	Syaa.g_01896
OG0000574	Prap.g_01175	Syaa.g_01895
OG0000575	Prap.g_01171	Syaa.g_01891
OG0000576	Prap.g_01169	Syaa.g_01889
OG0000577	Prap.g_01168	Syaa.g_01888
OG0000578	Prap.g_01167	Syaa.g_01887
OG0000579	Prap.g_01166	Syaa.g_01886
OG0000580	Prap.g_01165	Syaa.g_01885
OG0000581	Prap.g_01162	Syaa.g_01879
OG0000582	Prap.g_01159	Syaa.g_01687
OG0000583	Prap.g_01158	Syaa.g_01686
OG0000584	Prap.g_01157	Syaa.g_01685
OG0000585	Prap.g_01155	Syaa.g_01683
OG0000586	Prap.g_01154	Syaa.g_01682
OG0000587	Prap.g_01153	Syaa.g_01680
OG0000588	Prap.g_01149	Syaa.g_01666
OG0000589	Prap.g_01147	Syaa.g_01662
OG0000590	Prap.g_01146	Syaa.g_01661
OG0000591	Prap.g_01142	Syaa.g_01653
OG0000592	Prap.g_01141	Syaa.g_01652
OG0000593	Prap.g_00395	Syaa.g_01638
OG0000594	Prap.g_00394	Syaa.g_01637
OG0000595	Prap.g_00393	Syaa.g_01636
OG0000596	Prap.g_00389	Syaa.g_01630
OG0000597	Prap.g_00386	Syaa.g_01627
OG0000598	Prap.g_00385	Syaa.g_01626
OG0000599	Prap.g_00382	Syaa.g_01623
OG0000600	Prap.g_00381	Syaa.g_01622
OG0000601	Prap.g_00380	Syaa.g_01621
OG0000602	Prap.g_00378	Syaa.g_01616
OG0000603	Prap.g_00377	Syaa.g_01615
OG0000604	Prap.g_00376	Syaa.g_01612
OG0000605	Prap.g_00375	Syaa.g_01447
OG0000606	Prap.g_00372	Syaa.g_01055
OG0000607	Prap.g_00369	Syaa.g_01058
OG0000608	Prap.g_00368	Syaa.g_01059
OG0000609	Prap.g_00367	Syaa.g_01061
OG0000610	Prap.g_00361	Syaa.g_01068
OG0000611	Prap.g_00358	Syaa.g_01071
OG0000612	Prap.g_00357	Syaa.g_01072
OG0000613	Prap.g_00828	Syaa.g_00199
OG0000614	Prap.g_00807	Syaa.g_00906
OG0000615	Prap.g_00796	Syaa.g_01113
OG0000616	Prap.g_01489	Syaa.g_02742
OG0000617	Prap.g_00341	Syaa.g_01244
OG0000618	Prap.g_00340	Syaa.g_01245
OG0000619	Prap.g_00339	Syaa.g_01246
OG0000620	Prap.g_00336	Syaa.g_01259
OG0000621	Prap.g_00335	Syaa.g_01260
OG0000622	Prap.g_00334	Syaa.g_01261
OG0000623	Prap.g_00333	Syaa.g_01262
OG0000624	Prap.g_00331	Syaa.g_01264
OG0000625	Prap.g_00330	Syaa.g_01265
OG0000626	Prap.g_00329	Syaa.g_01266
OG0000627	Prap.g_00328	Syaa.g_01414
OG0000628	Prap.g_00327	Syaa.g_01413
OG0000629	Prap.g_00326	Syaa.g_01410
OG0000630	Prap.g_00323	Syaa.g_01406
OG0000631	Prap.g_00683	Syaa.g_01400
OG0000632	Prap.g_00682	Syaa.g_01399
OG0000633	Prap.g_00681	Syaa.g_01397
OG0000634	Prap.g_00787	Syaa.g_01150
OG0000635	Prap.g_00786	Syaa.g_01151
OG0000636	Prap.g_00784	Syaa.g_01153
OG0000637	Prap.g_00782	Syaa.g_01155
OG0000638	Prap.g_00781	Syaa.g_01156
OG0000639	Prap.g_00780	Syaa.g_01157
OG0000640	Prap.g_00779	Syaa.g_01158
OG0000641	Prap.g_00775	Syaa.g_01162
OG0000642	Prap.g_00774	Syaa.g_01163
OG0000643	Prap.g_00773	Syaa.g_01165
OG0000644	Prap.g_00772	Syaa.g_01166
OG0000645	Prap.g_00771	Syaa.g_01184
OG0000646	Prap.g_00769	Syaa.g_01187
OG0000647	Prap.g_00767	Syaa.g_01189
OG0000648	Prap.g_00765	Syaa.g_01191
OG0000649	Prap.g_00764	Syaa.g_01192
OG0000650	Prap.g_00763	Syaa.g_01193
OG0000651	Prap.g_00762	Syaa.g_01194
OG0000652	Prap.g_00761	Syaa.g_01195
OG0000653	Prap.g_00759	Syaa.g_01197
OG0000654	Prap.g_00758	Syaa.g_01198
OG0000655	Prap.g_00757	Syaa.g_01199
OG0000656	Prap.g_00754	Syaa.g_01202
OG0000657	Prap.g_00746	Syaa.g_00838
OG0000658	Prap.g_00744	Syaa.g_00836
OG0000659	Prap.g_00743	Syaa.g_00835
OG0000660	Prap.g_00739	Syaa.g_00831
OG0000661	Prap.g_00737	Syaa.g_00829
OG0000662	Prap.g_00735	Syaa.g_00827
OG0000663	Prap.g_00733	Syaa.g_00824
OG0000664	Prap.g_00732	Syaa.g_00823
OG0000665	Prap.g_00726	Syaa.g_01442
OG0000666	Prap.g_00725	Syaa.g_01448
OG0000668	Prap.g_00660	Syaa.g_01300
OG0000669	Prap.g_00869	Syaa.g_01084
OG0000670	Prap.g_00866	Syaa.g_01087
OG0000671	Prap.g_00863	Syaa.g_01089
OG0000672	Prap.g_00860	Syaa.g_01092
OG0000673	Prap.g_00857	Syaa.g_01095
OG0000674	Prap.g_00855	Syaa.g_01097
OG0000675	Prap.g_00854	Syaa.g_01098
OG0000676	Prap.g_00852	Syaa.g_01100
OG0000677	Prap.g_00851	Syaa.g_01101
OG0000678	Prap.g_00849	Syaa.g_01106
OG0000679	Prap.g_00845	Syaa.g_01116
OG0000680	Prap.g_00844	Syaa.g_01117
OG0000681	Prap.g_00841	Syaa.g_01120
OG0000682	Prap.g_00840	Syaa.g_01121
OG0000683	Prap.g_00839	Syaa.g_01122
OG0000684	Prap.g_00837	Syaa.g_01132
OG0000685	Prap.g_00835	Syaa.g_01134
OG0000686	Prap.g_00834	Syaa.g_01135
OG0000687	Prap.g_00833	Syaa.g_01136
OG0000688	Prap.g_00353	Syaa.g_01140
OG0000689	Prap.g_00352	Syaa.g_01142
OG0000690	Prap.g_00351	Syaa.g_01143
OG0000691	Prap.g_00350	Syaa.g_01144
OG0000692	Prap.g_00348	Syaa.g_01145
OG0000693	Prap.g_00347	Syaa.g_01146
OG0000694	Prap.g_00346	Syaa.g_01147
OG0000695	Prap.g_00679	Syaa.g_01395
OG0000696	Prap.g_00678	Syaa.g_01394
OG0000697	Prap.g_00677	Syaa.g_01392
OG0000698	Prap.g_00239	Syaa.g_01389
OG0000699	Prap.g_00240	Syaa.g_01387
OG0000700	Prap.g_00241	Syaa.g_01386
OG0000701	Prap.g_00242	Syaa.g_01385
OG0000702	Prap.g_00244	Syaa.g_01376
OG0000703	Prap.g_00245	Syaa.g_01375
OG0000704	Prap.g_00247	Syaa.g_01373
OG0000705	Prap.g_00250	Syaa.g_01365
OG0000706	Prap.g_00251	Syaa.g_01364
OG0000707	Prap.g_00252	Syaa.g_01363
OG0000708	Prap.g_00254	Syaa.g_01360
OG0000709	Prap.g_00258	Syaa.g_01351
OG0000710	Prap.g_00261	Syaa.g_01348
OG0000711	Prap.g_00279	Syaa.g_01320
OG0000712	Prap.g_00280	Syaa.g_01318
OG0000713	Prap.g_00281	Syaa.g_01317
OG0000714	Prap.g_00282	Syaa.g_01315
OG0000715	Prap.g_00284	Syaa.g_01313
OG0000716	Prap.g_00286	Syaa.g_01309
OG0000717	Prap.g_00287	Syaa.g_01308
OG0000718	Prap.g_00291	Syaa.g_01304
OG0000719	Prap.g_00293	Syaa.g_01302
OG0000720	Prap.g_00305	Syaa.g_01289
OG0000721	Prap.g_00309	Syaa.g_01287
OG0000722	Prap.g_00310	Syaa.g_01286
OG0000723	Prap.g_00314	Syaa.g_01268
OG0000724	Prap.g_00703	Syaa.g_00872
OG0000725	Prap.g_00709	Syaa.g_00882
OG0000726	Prap.g_00710	Syaa.g_00883
OG0000727	Prap.g_00711	Syaa.g_00884
OG0000728	Prap.g_00713	Syaa.g_00886
OG0000729	Prap.g_00539	Syaa.g_00100
OG0000730	Prap.g_00498	Syaa.g_02185
OG0000731	Prap.g_01366	Syaa.g_02173
OG0000732	Prap.g_01538	Syaa.g_00054
OG0000733	Prap.g_01882	Syaa.g_02621
OG0000734	Prap.g_00472	Syaa.g_02388
OG0000735	Prap.g_00470	Syaa.g_00754
OG0000736	Prap.g_00469	Syaa.g_00755
OG0000737	Prap.g_00468	Syaa.g_00756
OG0000738	Prap.g_00464	Syaa.g_00761
OG0000739	Prap.g_00463	Syaa.g_00762
OG0000740	Prap.g_00462	Syaa.g_00763
OG0000741	Prap.g_00460	Syaa.g_00766
OG0000742	Prap.g_00457	Syaa.g_00769
OG0000743	Prap.g_00455	Syaa.g_00771
OG0000744	Prap.g_00454	Syaa.g_00772
OG0000745	Prap.g_00453	Syaa.g_00774
OG0000746	Prap.g_00451	Syaa.g_00776
OG0000747	Prap.g_00450	Syaa.g_00777
OG0000748	Prap.g_00446	Syaa.g_00787
OG0000749	Prap.g_00445	Syaa.g_00789
OG0000750	Prap.g_00444	Syaa.g_00790
OG0000751	Prap.g_00441	Syaa.g_00797
OG0000752	Prap.g_00439	Syaa.g_00799
OG0000753	Prap.g_00437	Syaa.g_00802
OG0000754	Prap.g_00434	Syaa.g_01025
OG0000755	Prap.g_00428	Syaa.g_01005
OG0000756	Prap.g_00427	Syaa.g_01004
OG0000757	Prap.g_00420	Syaa.g_00996
OG0000758	Prap.g_00419	Syaa.g_00995
OG0000759	Prap.g_00418	Syaa.g_00994
OG0000760	Prap.g_00417	Syaa.g_00993
OG0000761	Prap.g_00416	Syaa.g_00992
OG0000762	Prap.g_00415	Syaa.g_00988
OG0000763	Prap.g_00413	Syaa.g_00986
OG0000764	Prap.g_00412	Syaa.g_00985
OG0000765	Prap.g_00404	Syaa.g_00968
OG0000766	Prap.g_00403	Syaa.g_00967
OG0000767	Prap.g_00401	Syaa.g_00965
OG0000768	Prap.g_00400	Syaa.g_00964
OG0000769	Prap.g_00398	Syaa.g_00962
OG0000770	Prap.g_01136	Syaa.g_00959
OG0000771	Prap.g_00217	Syaa.g_00866
OG0000772	Prap.g_01853	Syaa.g_01526
OG0000773	Prap.g_00552	Syaa.g_00749
OG0000774	Prap.g_00554	Syaa.g_00745
OG0000775	Prap.g_00556	Syaa.g_00742
OG0000776	Prap.g_00557	Syaa.g_00741
OG0000777	Prap.g_00558	Syaa.g_00740
OG0000778	Prap.g_00559	Syaa.g_00739
OG0000779	Prap.g_00563	Syaa.g_00733
OG0000780	Prap.g_00564	Syaa.g_00730
OG0000781	Prap.g_00568	Syaa.g_00726
OG0000782	Prap.g_00569	Syaa.g_00725
OG0000783	Prap.g_00570	Syaa.g_00724
OG0000784	Prap.g_00571	Syaa.g_00723
OG0000785	Prap.g_00573	Syaa.g_00721
OG0000786	Prap.g_00576	Syaa.g_01875
OG0000787	Prap.g_00577	Syaa.g_01876
OG0000788	Prap.g_01268	Syaa.g_01620
OG0000789	Prap.g_00220	Syaa.g_01434
OG0000790	Prap.g_00064	Syaa.g_02064
OG0000791	Prap.g_00066	Syaa.g_02066
OG0000792	Prap.g_00067	Syaa.g_02067
OG0000793	Prap.g_00070	Syaa.g_02072
OG0000794	Prap.g_00071	Syaa.g_02073
OG0000795	Prap.g_00072	Syaa.g_02074
OG0000796	Prap.g_00076	Syaa.g_02078
OG0000797	Prap.g_00077	Syaa.g_02079
OG0000798	Prap.g_00004	Syaa.g_00494
OG0000799	Prap.g_00104	Syaa.g_01743
OG0000800	Prap.g_00105	Syaa.g_01747
OG0000801	Prap.g_00106	Syaa.g_01748
OG0000802	Prap.g_00108	Syaa.g_01753
OG0000803	Prap.g_00110	Syaa.g_01758
OG0000804	Prap.g_00111	Syaa.g_01761
OG0000805	Prap.g_00113	Syaa.g_01763
OG0000806	Prap.g_00115	Syaa.g_01765
OG0000807	Prap.g_00116	Syaa.g_01767
OG0000808	Prap.g_00117	Syaa.g_01768
OG0000809	Prap.g_00119	Syaa.g_01771
OG0000810	Prap.g_00120	Syaa.g_01772
OG0000811	Prap.g_00124	Syaa.g_01778
OG0000812	Prap.g_00126	Syaa.g_01780
OG0000813	Prap.g_00127	Syaa.g_01781
OG0000814	Prap.g_00129	Syaa.g_01783
OG0000815	Prap.g_00130	Syaa.g_01784
OG0000816	Prap.g_00132	Syaa.g_01785
OG0000817	Prap.g_00133	Syaa.g_01786
OG0000818	Prap.g_00138	Syaa.g_01792
OG0000819	Prap.g_00139	Syaa.g_01793
OG0000820	Prap.g_00140	Syaa.g_01794
OG0000821	Prap.g_00144	Syaa.g_01800
OG0000822	Prap.g_00145	Syaa.g_01802
OG0000823	Prap.g_00146	Syaa.g_01803
OG0000824	Prap.g_00149	Syaa.g_01807
OG0000825	Prap.g_00150	Syaa.g_01808
OG0000826	Prap.g_00151	Syaa.g_01809
OG0000827	Prap.g_00152	Syaa.g_01810
OG0000828	Prap.g_00155	Syaa.g_01813
OG0000829	Prap.g_00156	Syaa.g_01814
OG0000830	Prap.g_00157	Syaa.g_01815
OG0000831	Prap.g_00159	Syaa.g_01817
OG0000832	Prap.g_00169	Syaa.g_00627
OG0000833	Prap.g_00178	Syaa.g_00611
OG0000834	Prap.g_00179	Syaa.g_00608
OG0000835	Prap.g_00180	Syaa.g_00607
OG0000836	Prap.g_00181	Syaa.g_00603
OG0000837	Prap.g_00182	Syaa.g_00601
OG0000838	Prap.g_00184	Syaa.g_00597
OG0000839	Prap.g_00185	Syaa.g_00596
OG0000840	Prap.g_00186	Syaa.g_00595
OG0000841	Prap.g_00187	Syaa.g_00594
OG0000842	Prap.g_00188	Syaa.g_00593
OG0000843	Prap.g_00189	Syaa.g_00592
OG0000844	Prap.g_00190	Syaa.g_00590
OG0000845	Prap.g_00191	Syaa.g_00589
OG0000846	Prap.g_00192	Syaa.g_00588
OG0000847	Prap.g_00193	Syaa.g_00587
OG0000848	Prap.g_00194	Syaa.g_00585
OG0000849	Prap.g_00195	Syaa.g_00584
OG0000850	Prap.g_00197	Syaa.g_00582
OG0000851	Prap.g_00198	Syaa.g_00577
OG0000852	Prap.g_00199	Syaa.g_00576
OG0000853	Prap.g_00205	Syaa.g_00572
OG0000854	Prap.g_00207	Syaa.g_00570
OG0000855	Prap.g_00208	Syaa.g_00569
OG0000856	Prap.g_01139	Syaa.g_01650
OG0000857	Prap.g_00768	Syaa.g_01188
OG0000858	Prap.g_01786	Syaa.g_00563
OG0000859	Prap.g_01785	Syaa.g_00562
OG0000860	Prap.g_01777	Syaa.g_00549
OG0000861	Prap.g_01776	Syaa.g_00548
OG0000862	Prap.g_01775	Syaa.g_00547
OG0000863	Prap.g_01773	Syaa.g_00543
OG0000864	Prap.g_01772	Syaa.g_00542
OG0000865	Prap.g_01771	Syaa.g_00541
OG0000866	Prap.g_01770	Syaa.g_00540
OG0000867	Prap.g_01769	Syaa.g_00539
OG0000868	Prap.g_01767	Syaa.g_00536
OG0000869	Prap.g_01764	Syaa.g_00531
OG0000870	Prap.g_01759	Syaa.g_00526
OG0000871	Prap.g_01758	Syaa.g_00525
OG0000872	Prap.g_01757	Syaa.g_00511
OG0000873	Prap.g_01753	Syaa.g_00497
OG0000874	Prap.g_01750	Syaa.g_00519
OG0000875	Prap.g_01749	Syaa.g_00438
OG0000876	Prap.g_01748	Syaa.g_00682
OG0000877	Prap.g_01746	Syaa.g_00679
OG0000878	Prap.g_01745	Syaa.g_00678
OG0000879	Prap.g_01744	Syaa.g_00677
OG0000880	Prap.g_01743	Syaa.g_00676
OG0000881	Prap.g_01739	Syaa.g_00671
OG0000882	Prap.g_01734	Syaa.g_00666
OG0000883	Prap.g_01732	Syaa.g_00661
OG0000884	Prap.g_01730	Syaa.g_00659
OG0000885	Prap.g_01729	Syaa.g_00658
OG0000886	Prap.g_01728	Syaa.g_00657
OG0000887	Prap.g_01727	Syaa.g_00656
OG0000888	Prap.g_01725	Syaa.g_00654
OG0000889	Prap.g_01723	Syaa.g_00652
OG0000890	Prap.g_01722	Syaa.g_00644
OG0000891	Prap.g_01721	Syaa.g_00643
OG0000892	Prap.g_01719	Syaa.g_00640
OG0000893	Prap.g_01715	Syaa.g_02352
OG0000894	Prap.g_01712	Syaa.g_02349
OG0000895	Prap.g_01708	Syaa.g_02345
OG0000896	Prap.g_01707	Syaa.g_02344
OG0000897	Prap.g_01705	Syaa.g_02342
OG0000898	Prap.g_01704	Syaa.g_02341
OG0000899	Prap.g_01703	Syaa.g_02340
OG0000900	Prap.g_01702	Syaa.g_02339
OG0000901	Prap.g_01699	Syaa.g_02334
OG0000902	Prap.g_01697	Syaa.g_02332
OG0000903	Prap.g_01693	Syaa.g_02313
OG0000904	Prap.g_01689	Syaa.g_02318
OG0000905	Prap.g_01695	Syaa.g_02324
OG0000906	Prap.g_01696	Syaa.g_02327
OG0000907	Prap.g_01686	Syaa.g_02295
OG0000908	Prap.g_01683	Syaa.g_02292
OG0000909	Prap.g_01682	Syaa.g_02291
OG0000910	Prap.g_01681	Syaa.g_02290
OG0000911	Prap.g_01679	Syaa.g_02288
OG0000912	Prap.g_01678	Syaa.g_02287
OG0000913	Prap.g_01677	Syaa.g_02286
OG0000914	Prap.g_01676	Syaa.g_02285
OG0000915	Prap.g_01675	Syaa.g_02283
OG0000916	Prap.g_01674	Syaa.g_02282
OG0000917	Prap.g_01673	Syaa.g_02281
OG0000918	Prap.g_01672	Syaa.g_02280
OG0000919	Prap.g_01671	Syaa.g_02279
OG0000920	Prap.g_01670	Syaa.g_02278
OG0000921	Prap.g_01669	Syaa.g_02277
OG0000922	Prap.g_01668	Syaa.g_02276
OG0000923	Prap.g_01664	Syaa.g_02272
OG0000924	Prap.g_01663	Syaa.g_02271
OG0000925	Prap.g_01662	Syaa.g_02270
OG0000926	Prap.g_01661	Syaa.g_02269
OG0000927	Prap.g_01659	Syaa.g_02267
OG0000928	Prap.g_01658	Syaa.g_02266
OG0000929	Prap.g_01657	Syaa.g_02265
OG0000930	Prap.g_01656	Syaa.g_02264
OG0000931	Prap.g_01655	Syaa.g_02263
OG0000932	Prap.g_01654	Syaa.g_02262
OG0000933	Prap.g_01650	Syaa.g_02256
OG0000934	Prap.g_01647	Syaa.g_02254
OG0000935	Prap.g_01646	Syaa.g_02253
OG0000936	Prap.g_01645	Syaa.g_02252
OG0000937	Prap.g_01644	Syaa.g_02251
OG0000938	Prap.g_01641	Syaa.g_02248
OG0000939	Prap.g_01640	Syaa.g_02247
OG0000940	Prap.g_01633	Syaa.g_02240
OG0000941	Prap.g_01631	Syaa.g_02238
OG0000942	Prap.g_01629	Syaa.g_02236
OG0000943	Prap.g_01628	Syaa.g_02235
OG0000944	Prap.g_01626	Syaa.g_02233
OG0000945	Prap.g_01625	Syaa.g_02231
OG0000946	Prap.g_01620	Syaa.g_02225
OG0000947	Prap.g_01618	Syaa.g_02222
OG0000948	Prap.g_01617	Syaa.g_02221
OG0000949	Prap.g_01614	Syaa.g_00172
OG0000950	Prap.g_01607	Syaa.g_00159
OG0000951	Prap.g_01603	Syaa.g_00153
OG0000952	Prap.g_01599	Syaa.g_00149
OG0000953	Prap.g_01595	Syaa.g_00143
OG0000954	Prap.g_01591	Syaa.g_00138
OG0000955	Prap.g_01590	Syaa.g_00137
OG0000956	Prap.g_01588	Syaa.g_00135
OG0000957	Prap.g_01582	Syaa.g_00125
OG0000958	Prap.g_01581	Syaa.g_00124
OG0000959	Prap.g_01577	Syaa.g_00120
OG0000960	Prap.g_01576	Syaa.g_00119
OG0000961	Prap.g_01573	Syaa.g_00106
OG0000962	Prap.g_01571	Syaa.g_00102
OG0000963	Prap.g_01567	Syaa.g_00097
OG0000964	Prap.g_01566	Syaa.g_00096
OG0000965	Prap.g_01565	Syaa.g_00095
OG0000966	Prap.g_01559	Syaa.g_00083
OG0000967	Prap.g_01555	Syaa.g_00074
OG0000968	Prap.g_01553	Syaa.g_00078
OG0000969	Prap.g_01552	Syaa.g_00077
OG0000970	Prap.g_01551	Syaa.g_00076
OG0000971	Prap.g_01550	Syaa.g_00069
OG0000972	Prap.g_01549	Syaa.g_00068
OG0000973	Prap.g_01548	Syaa.g_00067
OG0000974	Prap.g_01547	Syaa.g_00066
OG0000975	Prap.g_01546	Syaa.g_00065
OG0000976	Prap.g_01545	Syaa.g_00064
OG0000977	Prap.g_01544	Syaa.g_00062
OG0000978	Prap.g_01543	Syaa.g_00061
OG0000979	Prap.g_01541	Syaa.g_00058
OG0000980	Prap.g_01539	Syaa.g_00055
OG0000981	Prap.g_01536	Syaa.g_00052
OG0000982	Prap.g_01534	Syaa.g_02593
OG0000983	Prap.g_01533	Syaa.g_02594
OG0000984	Prap.g_01532	Syaa.g_02595
OG0000985	Prap.g_01529	Syaa.g_02597
OG0000986	Prap.g_01527	Syaa.g_02601
OG0000987	Prap.g_01526	Syaa.g_02603
OG0000988	Prap.g_01523	Syaa.g_02608
OG0000989	Prap.g_01519	Syaa.g_02616
OG0000990	Prap.g_01515	Syaa.g_02647
OG0000991	Prap.g_01514	Syaa.g_02650
OG0000992	Prap.g_01511	Syaa.g_02653
OG0000993	Prap.g_01510	Syaa.g_02654
OG0000994	Prap.g_01509	Syaa.g_02657
OG0000995	Prap.g_01505	Syaa.g_02662
OG0000996	Prap.g_01504	Syaa.g_02705
OG0000997	Prap.g_01501	Syaa.g_02725
OG0000998	Prap.g_01499	Syaa.g_02727
OG0000999	Prap.g_01498	Syaa.g_02728
OG0001000	Prap.g_01495	Syaa.g_02732
OG0001001	Prap.g_01492	Syaa.g_02738
OG0001002	Prap.g_01874	Syaa.g_02745
OG0001003	Prap.g_01873	Syaa.g_02747
OG0001004	Prap.g_01872	Syaa.g_02748
OG0001005	Prap.g_01871	Syaa.g_02749
OG0001006	Prap.g_00056	Syaa.g_02756
OG0001007	Prap.g_00054	Syaa.g_02758
OG0001008	Prap.g_01329	Syaa.g_00704
OG0001009	Prap.g_00928	Syaa.g_00034
OG0001010	Prap.g_00927	Syaa.g_00035
OG0001011	Prap.g_00925	Syaa.g_00037
OG0001012	Prap.g_00911	Syaa.g_02589
OG0001013	Prap.g_00904	Syaa.g_02576
OG0001014	Prap.g_00901	Syaa.g_02572
OG0001015	Prap.g_00899	Syaa.g_02571
OG0001016	Prap.g_00877	Syaa.g_00348
OG0001017	Prap.g_01100	Syaa.g_00342
OG0001018	Prap.g_01098	Syaa.g_00340
OG0001019	Prap.g_01089	Syaa.g_00323
OG0001020	Prap.g_01088	Syaa.g_02355
OG0001021	Prap.g_01087	Syaa.g_02359
OG0001022	Prap.g_01084	Syaa.g_02365
OG0001023	Prap.g_01083	Syaa.g_02366
OG0001024	Prap.g_01079	Syaa.g_02370
OG0001025	Prap.g_01072	Syaa.g_02377
OG0001026	Prap.g_01063	Syaa.g_02390
OG0001027	Prap.g_01062	Syaa.g_02397
OG0001028	Prap.g_01060	Syaa.g_02399
OG0001029	Prap.g_01059	Syaa.g_02401
OG0001030	Prap.g_01043	Syaa.g_02422
OG0001031	Prap.g_00983	Syaa.g_02500
OG0001032	Prap.g_00982	Syaa.g_02502
OG0001033	Prap.g_00961	Syaa.g_02539
OG0001034	Prap.g_01476	Syaa.g_02108
OG0001035	Prap.g_01456	Syaa.g_00298
OG0001036	Prap.g_01452	Syaa.g_00293
OG0001037	Prap.g_01451	Syaa.g_00291
OG0001038	Prap.g_01432	Syaa.g_00264
OG0001039	Prap.g_01429	Syaa.g_00261
OG0001040	Prap.g_01427	Syaa.g_00258
OG0001041	Prap.g_01422	Syaa.g_00253
OG0001042	Prap.g_01405	Syaa.g_00227
OG0001043	Prap.g_01404	Syaa.g_00223
OG0001044	Prap.g_01373	Syaa.g_02183
OG0001045	Prap.g_01364	Syaa.g_02170
OG0001046	Prap.g_01827	Syaa.g_01332
OG0001047	Prap.g_01327	Syaa.g_00706
OG0001048	Prap.g_01326	Syaa.g_00707
OG0001049	Prap.g_01324	Syaa.g_00710
OG0001050	Prap.g_01323	Syaa.g_00711
OG0001051	Prap.g_01322	Syaa.g_00712
OG0001052	Prap.g_01296	Syaa.g_01846
OG0001053	Prap.g_01284	Syaa.g_02048
OG0001054	Prap.g_01269	Syaa.g_02031
OG0001055	Prap.g_01250	Syaa.g_02010
OG0001056	Prap.g_01233	Syaa.g_01975
OG0001057	Prap.g_01228	Syaa.g_01966
OG0001058	Prap.g_01220	Syaa.g_01951
OG0001059	Prap.g_01216	Syaa.g_01947
OG0001060	Prap.g_01210	Syaa.g_01941
OG0001061	Prap.g_01195	Syaa.g_01919
OG0001062	Prap.g_01193	Syaa.g_01917
OG0001063	Prap.g_01191	Syaa.g_01912
OG0001064	Prap.g_01190	Syaa.g_01911
OG0001065	Prap.g_01189	Syaa.g_01910
OG0001066	Prap.g_01188	Syaa.g_01909
OG0001067	Prap.g_01187	Syaa.g_01908
OG0001068	Prap.g_01186	Syaa.g_01907
OG0001069	Prap.g_01185	Syaa.g_01906
OG0001070	Prap.g_01181	Syaa.g_01903
OG0001071	Prap.g_01180	Syaa.g_01902
OG0001072	Prap.g_01178	Syaa.g_01898
OG0001073	Prap.g_01164	Syaa.g_01884
OG0001074	Prap.g_01152	Syaa.g_01678
OG0001075	Prap.g_01151	Syaa.g_01676
OG0001076	Prap.g_01144	Syaa.g_01659
OG0001077	Prap.g_01138	Syaa.g_01647
OG0001078	Prap.g_00391	Syaa.g_01632
OG0001079	Prap.g_00379	Syaa.g_01619
OG0001080	Prap.g_00373	Syaa.g_01443
OG0001081	Prap.g_00371	Syaa.g_01056
OG0001082	Prap.g_00370	Syaa.g_01057
OG0001083	Prap.g_00365	Syaa.g_01064
OG0001084	Prap.g_00364	Syaa.g_01065
OG0001085	Prap.g_00831	Syaa.g_01075
OG0001086	Prap.g_00830	Syaa.g_01077
OG0001087	Prap.g_00812	Syaa.g_00920
OG0001088	Prap.g_00811	Syaa.g_00916
OG0001089	Prap.g_00800	Syaa.g_00890
OG0001090	Prap.g_00790	Syaa.g_01237
OG0001091	Prap.g_00344	Syaa.g_01239
OG0001092	Prap.g_00343	Syaa.g_01242
OG0001093	Prap.g_00338	Syaa.g_01248
OG0001094	Prap.g_00345	Syaa.g_01148
OG0001095	Prap.g_00770	Syaa.g_01185
OG0001096	Prap.g_00756	Syaa.g_01200
OG0001097	Prap.g_00736	Syaa.g_00828
OG0001098	Prap.g_00717	Syaa.g_01441
OG0001099	Prap.g_00655	Syaa.g_02400
OG0001100	Prap.g_00867	Syaa.g_01086
OG0001101	Prap.g_00864	Syaa.g_01088
OG0001102	Prap.g_00861	Syaa.g_01091
OG0001103	Prap.g_00859	Syaa.g_01093
OG0001104	Prap.g_00836	Syaa.g_01133
OG0001105	Prap.g_00832	Syaa.g_01137
OG0001106	Prap.g_00248	Syaa.g_01372
OG0001107	Prap.g_00255	Syaa.g_01359
OG0001108	Prap.g_00259	Syaa.g_01350
OG0001109	Prap.g_00260	Syaa.g_01349
OG0001110	Prap.g_00262	Syaa.g_01347
OG0001111	Prap.g_00263	Syaa.g_01345
OG0001112	Prap.g_00264	Syaa.g_01343
OG0001113	Prap.g_00265	Syaa.g_01342
OG0001114	Prap.g_00266	Syaa.g_01341
OG0001115	Prap.g_00268	Syaa.g_01337
OG0001116	Prap.g_00269	Syaa.g_01335
OG0001117	Prap.g_00270	Syaa.g_01334
OG0001118	Prap.g_00271	Syaa.g_01333
OG0001119	Prap.g_00272	Syaa.g_01331
OG0001120	Prap.g_00274	Syaa.g_01328
OG0001122	Prap.g_00294	Syaa.g_01301
OG0001123	Prap.g_00300	Syaa.g_01294
OG0001124	Prap.g_00302	Syaa.g_01292
