Orthogroup	Praj	Prbc
OG0000511	Praj.g_00544	Prbc.g_01633
OG0000512	Praj.g_00545	Prbc.g_01634
OG0000513	Praj.g_00546	Prbc.g_01635
OG0000514	Praj.g_00547	Prbc.g_01636
OG0000515	Praj.g_00548	Prbc.g_01637
OG0000516	Praj.g_00549	Prbc.g_01638
OG0000517	Praj.g_00551	Prbc.g_01640
OG0000518	Praj.g_00552	Prbc.g_01641
OG0000519	Praj.g_00553	Prbc.g_01642
OG0000520	Praj.g_00554	Prbc.g_01643
OG0000521	Praj.g_00555	Prbc.g_01644
OG0000522	Praj.g_00556	Prbc.g_01645
OG0000523	Praj.g_00557	Prbc.g_01646
OG0000524	Praj.g_00558	Prbc.g_01647
OG0000525	Praj.g_00559	Prbc.g_01648
OG0000526	Praj.g_00560	Prbc.g_01649
OG0000527	Praj.g_00561	Prbc.g_01650
OG0000528	Praj.g_00562	Prbc.g_01651
OG0000529	Praj.g_00563	Prbc.g_01652
OG0000530	Praj.g_00564	Prbc.g_01653
OG0000531	Praj.g_00565	Prbc.g_01654
OG0000532	Praj.g_00566	Prbc.g_01655
OG0000533	Praj.g_00567	Prbc.g_01656
OG0000534	Praj.g_00568	Prbc.g_01657
OG0000535	Praj.g_00569	Prbc.g_01658
OG0000536	Praj.g_00570	Prbc.g_01659
OG0000537	Praj.g_00571	Prbc.g_01660
OG0000538	Praj.g_00572	Prbc.g_01661
OG0000539	Praj.g_00574	Prbc.g_01663
OG0000540	Praj.g_00575	Prbc.g_01664
OG0000541	Praj.g_00576	Prbc.g_01665
OG0000542	Praj.g_00578	Prbc.g_01667
OG0000543	Praj.g_00579	Prbc.g_01668
OG0000544	Praj.g_00581	Prbc.g_01670
OG0000545	Praj.g_00580	Prbc.g_01669
OG0000546	Praj.g_00582	Prbc.g_01671
OG0000547	Praj.g_00583	Prbc.g_01672
OG0000548	Praj.g_00584	Prbc.g_01673
OG0000549	Praj.g_00586	Prbc.g_01675
OG0000550	Praj.g_00587	Prbc.g_01676
OG0000551	Praj.g_00588	Prbc.g_01677
OG0000552	Praj.g_00589	Prbc.g_01678
OG0000553	Praj.g_00590	Prbc.g_01679
OG0000554	Praj.g_00591	Prbc.g_01680
OG0000555	Praj.g_00593	Prbc.g_01682
OG0000556	Praj.g_00594	Prbc.g_01683
OG0000557	Praj.g_00595	Prbc.g_01684
OG0000558	Praj.g_00596	Prbc.g_01685
OG0000559	Praj.g_00597	Prbc.g_01686
OG0000560	Praj.g_00598	Prbc.g_01687
OG0000561	Praj.g_00599	Prbc.g_01688
OG0000562	Praj.g_00600	Prbc.g_01689
OG0000563	Praj.g_00601	Prbc.g_01690
OG0000564	Praj.g_00602	Prbc.g_01691
OG0000565	Praj.g_00603	Prbc.g_01692
OG0000566	Praj.g_00604	Prbc.g_01693
OG0000567	Praj.g_00605	Prbc.g_01694
OG0000568	Praj.g_00606	Prbc.g_01695
OG0000569	Praj.g_00609	Prbc.g_01698
OG0000570	Praj.g_00610	Prbc.g_01699
OG0000571	Praj.g_00611	Prbc.g_01700
OG0000572	Praj.g_00613	Prbc.g_01702
OG0000573	Praj.g_00614	Prbc.g_01703
OG0000574	Praj.g_00615	Prbc.g_01704
OG0000575	Praj.g_00616	Prbc.g_01705
OG0000576	Praj.g_00617	Prbc.g_01706
OG0000577	Praj.g_00618	Prbc.g_01707
OG0000578	Praj.g_00619	Prbc.g_01708
OG0000579	Praj.g_00620	Prbc.g_01709
OG0000580	Praj.g_00621	Prbc.g_01710
OG0000581	Praj.g_00622	Prbc.g_01711
OG0000582	Praj.g_00623	Prbc.g_01712
OG0000583	Praj.g_00624	Prbc.g_01713
OG0000584	Praj.g_00626	Prbc.g_01715
OG0000585	Praj.g_00627	Prbc.g_01716
OG0000586	Praj.g_00628	Prbc.g_01717
OG0000587	Praj.g_00629	Prbc.g_01718
OG0000588	Praj.g_00630	Prbc.g_01719
OG0000589	Praj.g_00631	Prbc.g_01720
OG0000590	Praj.g_00632	Prbc.g_01721
OG0000591	Praj.g_00633	Prbc.g_01722
OG0000592	Praj.g_00634	Prbc.g_01723
OG0000593	Praj.g_00635	Prbc.g_01724
OG0000594	Praj.g_00636	Prbc.g_01725
OG0000595	Praj.g_00637	Prbc.g_01726
OG0000596	Praj.g_00638	Prbc.g_01727
OG0000597	Praj.g_00642	Prbc.g_01731
OG0000598	Praj.g_00643	Prbc.g_01732
OG0000599	Praj.g_00644	Prbc.g_01733
OG0000600	Praj.g_00645	Prbc.g_01734
OG0000601	Praj.g_00646	Prbc.g_01735
OG0000602	Praj.g_00647	Prbc.g_01736
OG0000603	Praj.g_00648	Prbc.g_01737
OG0000604	Praj.g_00649	Prbc.g_01738
OG0000605	Praj.g_00650	Prbc.g_01739
OG0000606	Praj.g_00651	Prbc.g_01740
OG0000607	Praj.g_00653	Prbc.g_01742
OG0000608	Praj.g_00654	Prbc.g_01743
OG0000609	Praj.g_00656	Prbc.g_01745
OG0000610	Praj.g_00657	Prbc.g_01746
OG0000611	Praj.g_00660	Prbc.g_01749
OG0000612	Praj.g_00661	Prbc.g_01750
OG0000613	Praj.g_00663	Prbc.g_01752
OG0000614	Praj.g_00671	Prbc.g_01760
OG0000615	Praj.g_00672	Prbc.g_01761
OG0000616	Praj.g_00673	Prbc.g_01762
OG0000617	Praj.g_00676	Prbc.g_01765
OG0000618	Praj.g_00677	Prbc.g_01766
OG0000619	Praj.g_00678	Prbc.g_01767
OG0000620	Praj.g_00680	Prbc.g_01769
OG0000621	Praj.g_00681	Prbc.g_01770
OG0000622	Praj.g_00682	Prbc.g_01771
OG0000623	Praj.g_00683	Prbc.g_01772
OG0000624	Praj.g_00686	Prbc.g_01775
OG0000625	Praj.g_00687	Prbc.g_01776
OG0000626	Praj.g_00688	Prbc.g_01777
OG0000627	Praj.g_01396	Prbc.g_01381
OG0000628	Praj.g_00689	Prbc.g_01778
OG0000629	Praj.g_00690	Prbc.g_01779
OG0000630	Praj.g_00692	Prbc.g_01781
OG0000631	Praj.g_00693	Prbc.g_01782
OG0000632	Praj.g_02137	Prbc.g_01055
OG0000633	Praj.g_01218	Prbc.g_01290
OG0000634	Praj.g_00699	Prbc.g_01788
OG0000635	Praj.g_00701	Prbc.g_01790
OG0000636	Praj.g_00702	Prbc.g_01791
OG0000637	Praj.g_00704	Prbc.g_01793
OG0000638	Praj.g_00705	Prbc.g_01794
OG0000639	Praj.g_00706	Prbc.g_01795
OG0000640	Praj.g_00707	Prbc.g_01796
OG0000641	Praj.g_00708	Prbc.g_01797
OG0000642	Praj.g_00709	Prbc.g_01798
OG0000643	Praj.g_00710	Prbc.g_01799
OG0000644	Praj.g_00712	Prbc.g_01801
OG0000645	Praj.g_00714	Prbc.g_01803
OG0000646	Praj.g_00715	Prbc.g_01804
OG0000647	Praj.g_00716	Prbc.g_01805
OG0000648	Praj.g_00718	Prbc.g_01807
OG0000649	Praj.g_00719	Prbc.g_01808
OG0000650	Praj.g_00720	Prbc.g_01809
OG0000651	Praj.g_00721	Prbc.g_01810
OG0000652	Praj.g_00723	Prbc.g_01812
OG0000653	Praj.g_00069	Prbc.g_00539
OG0000654	Praj.g_00091	Prbc.g_00521
OG0000655	Praj.g_01398	Prbc.g_01383
OG0000656	Praj.g_01054	Prbc.g_02142
OG0000657	Praj.g_00938	Prbc.g_02028
OG0000658	Praj.g_00937	Prbc.g_02027
OG0000659	Praj.g_00936	Prbc.g_02026
OG0000660	Praj.g_00373	Prbc.g_01230
OG0000661	Praj.g_00913	Prbc.g_02003
OG0000662	Praj.g_00915	Prbc.g_02005
OG0000663	Praj.g_00917	Prbc.g_02007
OG0000664	Praj.g_00918	Prbc.g_02008
OG0000665	Praj.g_00919	Prbc.g_02009
OG0000666	Praj.g_00763	Prbc.g_01852
OG0000667	Praj.g_00764	Prbc.g_01853
OG0000668	Praj.g_00765	Prbc.g_01854
OG0000669	Praj.g_00766	Prbc.g_01855
OG0000670	Praj.g_00768	Prbc.g_01857
OG0000671	Praj.g_00769	Prbc.g_01858
OG0000672	Praj.g_00770	Prbc.g_01859
OG0000673	Praj.g_00771	Prbc.g_01860
OG0000674	Praj.g_00772	Prbc.g_01861
OG0000675	Praj.g_00773	Prbc.g_01862
OG0000676	Praj.g_00775	Prbc.g_01864
OG0000677	Praj.g_00777	Prbc.g_01866
OG0000678	Praj.g_00778	Prbc.g_01867
OG0000679	Praj.g_00779	Prbc.g_01868
OG0000680	Praj.g_00780	Prbc.g_01869
OG0000681	Praj.g_00781	Prbc.g_01870
OG0000682	Praj.g_00782	Prbc.g_01871
OG0000683	Praj.g_00784	Prbc.g_01873
OG0000684	Praj.g_00786	Prbc.g_01875
OG0000685	Praj.g_00787	Prbc.g_01876
OG0000686	Praj.g_00788	Prbc.g_01877
OG0000687	Praj.g_00789	Prbc.g_01878
OG0000688	Praj.g_00790	Prbc.g_01879
OG0000689	Praj.g_00791	Prbc.g_01880
OG0000690	Praj.g_00792	Prbc.g_01881
OG0000691	Praj.g_00794	Prbc.g_01883
OG0000692	Praj.g_00795	Prbc.g_01884
OG0000693	Praj.g_00796	Prbc.g_01885
OG0000694	Praj.g_00797	Prbc.g_01886
OG0000695	Praj.g_00798	Prbc.g_01887
OG0000696	Praj.g_00799	Prbc.g_01888
OG0000697	Praj.g_00801	Prbc.g_01890
OG0000698	Praj.g_00802	Prbc.g_01891
OG0000699	Praj.g_00805	Prbc.g_01894
OG0000700	Praj.g_00806	Prbc.g_01895
OG0000701	Praj.g_00808	Prbc.g_01897
OG0000702	Praj.g_00809	Prbc.g_01898
OG0000703	Praj.g_00810	Prbc.g_01899
OG0000704	Praj.g_00811	Prbc.g_01900
OG0000705	Praj.g_00814	Prbc.g_01903
OG0000706	Praj.g_00815	Prbc.g_01904
OG0000707	Praj.g_00816	Prbc.g_01905
OG0000708	Praj.g_00817	Prbc.g_01906
OG0000709	Praj.g_00818	Prbc.g_01907
OG0000710	Praj.g_00819	Prbc.g_01908
OG0000711	Praj.g_00820	Prbc.g_01909
OG0000712	Praj.g_00821	Prbc.g_01910
OG0000713	Praj.g_00822	Prbc.g_01911
OG0000714	Praj.g_00825	Prbc.g_01913
OG0000715	Praj.g_00826	Prbc.g_01914
OG0000716	Praj.g_00827	Prbc.g_01915
OG0000717	Praj.g_00828	Prbc.g_01916
OG0000718	Praj.g_00829	Prbc.g_01917
OG0000719	Praj.g_00831	Prbc.g_01919
OG0000720	Praj.g_00835	Prbc.g_01923
OG0000721	Praj.g_00836	Prbc.g_01924
OG0000722	Praj.g_00869	Prbc.g_01959
OG0000723	Praj.g_00872	Prbc.g_01962
OG0000724	Praj.g_00877	Prbc.g_01967
OG0000725	Praj.g_00879	Prbc.g_01969
OG0000726	Praj.g_00880	Prbc.g_01970
OG0000727	Praj.g_00881	Prbc.g_01971
OG0000728	Praj.g_00882	Prbc.g_01972
OG0000729	Praj.g_00884	Prbc.g_01974
OG0000730	Praj.g_00885	Prbc.g_01975
OG0000731	Praj.g_00887	Prbc.g_01977
OG0000732	Praj.g_00888	Prbc.g_01978
OG0000733	Praj.g_00889	Prbc.g_01979
OG0000734	Praj.g_00890	Prbc.g_01980
OG0000735	Praj.g_00891	Prbc.g_01981
OG0000736	Praj.g_00893	Prbc.g_01983
OG0000737	Praj.g_00894	Prbc.g_01984
OG0000738	Praj.g_00897	Prbc.g_01987
OG0000739	Praj.g_00898	Prbc.g_01988
OG0000740	Praj.g_00899	Prbc.g_01989
OG0000741	Praj.g_00901	Prbc.g_01991
OG0000742	Praj.g_00902	Prbc.g_01992
OG0000743	Praj.g_00906	Prbc.g_01996
OG0000744	Praj.g_00907	Prbc.g_01997
OG0000745	Praj.g_00748	Prbc.g_01837
OG0000746	Praj.g_00749	Prbc.g_01838
OG0000747	Praj.g_00750	Prbc.g_01839
OG0000748	Praj.g_00751	Prbc.g_01840
OG0000749	Praj.g_00752	Prbc.g_01841
OG0000750	Praj.g_00753	Prbc.g_01842
OG0000751	Praj.g_00755	Prbc.g_01844
OG0000752	Praj.g_00756	Prbc.g_01845
OG0000753	Praj.g_00757	Prbc.g_01846
OG0000754	Praj.g_00758	Prbc.g_01847
OG0000755	Praj.g_00760	Prbc.g_01849
OG0000756	Praj.g_00761	Prbc.g_01850
OG0000757	Praj.g_00762	Prbc.g_01851
OG0000758	Praj.g_00920	Prbc.g_02010
OG0000759	Praj.g_00921	Prbc.g_02011
OG0000760	Praj.g_00922	Prbc.g_02012
OG0000761	Praj.g_00923	Prbc.g_02013
OG0000762	Praj.g_00925	Prbc.g_02015
OG0000763	Praj.g_00926	Prbc.g_02016
OG0000764	Praj.g_00927	Prbc.g_02017
OG0000765	Praj.g_00928	Prbc.g_02018
OG0000766	Praj.g_00929	Prbc.g_02019
OG0000767	Praj.g_00930	Prbc.g_02020
OG0000768	Praj.g_00931	Prbc.g_02021
OG0000769	Praj.g_00932	Prbc.g_02022
OG0000770	Praj.g_00933	Prbc.g_02023
OG0000771	Praj.g_00934	Prbc.g_02024
OG0000772	Praj.g_00847	Prbc.g_01936
OG0000773	Praj.g_00939	Prbc.g_02029
OG0000774	Praj.g_00940	Prbc.g_02030
OG0000775	Praj.g_00941	Prbc.g_02031
OG0000776	Praj.g_00943	Prbc.g_02033
OG0000777	Praj.g_00944	Prbc.g_02034
OG0000778	Praj.g_00945	Prbc.g_02035
OG0000779	Praj.g_00947	Prbc.g_02037
OG0000780	Praj.g_00948	Prbc.g_02038
OG0000781	Praj.g_00949	Prbc.g_02039
OG0000782	Praj.g_00951	Prbc.g_02041
OG0000783	Praj.g_00952	Prbc.g_02042
OG0000784	Praj.g_00953	Prbc.g_02043
OG0000785	Praj.g_00954	Prbc.g_02044
OG0000786	Praj.g_00955	Prbc.g_02045
OG0000787	Praj.g_00957	Prbc.g_02047
OG0000788	Praj.g_00958	Prbc.g_02048
OG0000789	Praj.g_00959	Prbc.g_02049
OG0000790	Praj.g_00960	Prbc.g_02050
OG0000791	Praj.g_00961	Prbc.g_02051
OG0000792	Praj.g_00085	Prbc.g_02190
OG0000793	Praj.g_00963	Prbc.g_02052
OG0000794	Praj.g_00964	Prbc.g_02053
OG0000795	Praj.g_00965	Prbc.g_02054
OG0000796	Praj.g_00966	Prbc.g_02055
OG0000797	Praj.g_00968	Prbc.g_02057
OG0000798	Praj.g_00969	Prbc.g_02058
OG0000799	Praj.g_00970	Prbc.g_02059
OG0000800	Praj.g_00971	Prbc.g_02060
OG0000801	Praj.g_00972	Prbc.g_02061
OG0000802	Praj.g_00973	Prbc.g_02062
OG0000803	Praj.g_00974	Prbc.g_02063
OG0000804	Praj.g_00991	Prbc.g_02079
OG0000805	Praj.g_00992	Prbc.g_02080
OG0000806	Praj.g_00993	Prbc.g_02081
OG0000807	Praj.g_00994	Prbc.g_02082
OG0000808	Praj.g_00995	Prbc.g_02083
OG0000809	Praj.g_00999	Prbc.g_02088
OG0000810	Praj.g_01001	Prbc.g_02090
OG0000811	Praj.g_01002	Prbc.g_02091
OG0000812	Praj.g_00846	Prbc.g_01935
OG0000813	Praj.g_01003	Prbc.g_02092
OG0000814	Praj.g_01004	Prbc.g_02093
OG0000815	Praj.g_01005	Prbc.g_02094
OG0000816	Praj.g_01008	Prbc.g_02097
OG0000817	Praj.g_01012	Prbc.g_02101
OG0000818	Praj.g_01013	Prbc.g_02102
OG0000819	Praj.g_01016	Prbc.g_02105
OG0000820	Praj.g_01017	Prbc.g_02106
OG0000821	Praj.g_01018	Prbc.g_02107
OG0000822	Praj.g_01019	Prbc.g_02108
OG0000823	Praj.g_01022	Prbc.g_02111
OG0000824	Praj.g_01023	Prbc.g_02112
OG0000825	Praj.g_00845	Prbc.g_01934
OG0000826	Praj.g_00844	Prbc.g_01933
OG0000827	Praj.g_00843	Prbc.g_01932
OG0000828	Praj.g_00841	Prbc.g_01930
OG0000829	Praj.g_00852	Prbc.g_01941
OG0000830	Praj.g_01063	Prbc.g_02152
OG0000831	Praj.g_01045	Prbc.g_02133
OG0000832	Praj.g_01728	Prbc.g_00804
OG0000833	Praj.g_02022	Prbc.g_00201
OG0000834	Praj.g_00378	Prbc.g_01244
OG0000835	Praj.g_00386	Prbc.g_01252
OG0000836	Praj.g_01725	Prbc.g_00801
OG0000837	Praj.g_01040	Prbc.g_02128
OG0000838	Praj.g_01833	Prbc.g_00897
OG0000839	Praj.g_01834	Prbc.g_00898
OG0000840	Praj.g_01083	Prbc.g_02170
OG0000841	Praj.g_01482	Prbc.g_01468
OG0000842	Praj.g_01476	Prbc.g_01462
OG0000843	Praj.g_01474	Prbc.g_01460
OG0000844	Praj.g_01473	Prbc.g_01459
OG0000845	Praj.g_01472	Prbc.g_01458
OG0000846	Praj.g_01471	Prbc.g_01457
OG0000847	Praj.g_01470	Prbc.g_01456
OG0000848	Praj.g_01469	Prbc.g_01455
OG0000849	Praj.g_01468	Prbc.g_01454
OG0000850	Praj.g_01467	Prbc.g_01453
OG0000851	Praj.g_01464	Prbc.g_01450
OG0000852	Praj.g_01462	Prbc.g_01447
OG0000853	Praj.g_01460	Prbc.g_01445
OG0000854	Praj.g_01459	Prbc.g_01444
OG0000855	Praj.g_01458	Prbc.g_01442
OG0000856	Praj.g_01457	Prbc.g_01441
OG0000857	Praj.g_01456	Prbc.g_01440
OG0000858	Praj.g_01453	Prbc.g_01437
OG0000859	Praj.g_01452	Prbc.g_01436
OG0000860	Praj.g_01451	Prbc.g_01435
OG0000861	Praj.g_01450	Prbc.g_01434
OG0000862	Praj.g_01449	Prbc.g_01433
OG0000863	Praj.g_01447	Prbc.g_01431
OG0000864	Praj.g_01446	Prbc.g_01430
OG0000865	Praj.g_01445	Prbc.g_01429
OG0000866	Praj.g_01444	Prbc.g_01428
OG0000867	Praj.g_01442	Prbc.g_01426
OG0000868	Praj.g_01440	Prbc.g_01424
OG0000869	Praj.g_01438	Prbc.g_01422
OG0000870	Praj.g_01437	Prbc.g_01421
OG0000871	Praj.g_01436	Prbc.g_01420
OG0000872	Praj.g_01434	Prbc.g_01418
OG0000873	Praj.g_01433	Prbc.g_01417
OG0000874	Praj.g_01432	Prbc.g_01416
OG0000875	Praj.g_01430	Prbc.g_01414
OG0000876	Praj.g_01428	Prbc.g_01412
OG0000877	Praj.g_01427	Prbc.g_01411
OG0000878	Praj.g_01426	Prbc.g_01410
OG0000879	Praj.g_01425	Prbc.g_01409
OG0000880	Praj.g_01424	Prbc.g_01408
OG0000881	Praj.g_01423	Prbc.g_01407
OG0000882	Praj.g_01422	Prbc.g_01406
OG0000883	Praj.g_01421	Prbc.g_01405
OG0000884	Praj.g_01420	Prbc.g_01404
OG0000885	Praj.g_01419	Prbc.g_01403
OG0000886	Praj.g_01418	Prbc.g_01402
OG0000887	Praj.g_01417	Prbc.g_01401
OG0000888	Praj.g_01416	Prbc.g_01400
OG0000889	Praj.g_01415	Prbc.g_01399
OG0000890	Praj.g_01414	Prbc.g_01398
OG0000891	Praj.g_01413	Prbc.g_01397
OG0000892	Praj.g_01411	Prbc.g_01396
OG0000893	Praj.g_01410	Prbc.g_01395
OG0000894	Praj.g_01409	Prbc.g_01394
OG0000895	Praj.g_01408	Prbc.g_01393
OG0000896	Praj.g_01407	Prbc.g_01392
OG0000897	Praj.g_01406	Prbc.g_01391
OG0000898	Praj.g_01405	Prbc.g_01390
OG0000899	Praj.g_01404	Prbc.g_01389
OG0000900	Praj.g_01403	Prbc.g_01388
OG0000901	Praj.g_01246	Prbc.g_01320
OG0000902	Praj.g_01517	Prbc.g_00555
OG0000903	Praj.g_01518	Prbc.g_00556
OG0000904	Praj.g_01519	Prbc.g_00557
OG0000905	Praj.g_01520	Prbc.g_00558
OG0000906	Praj.g_01522	Prbc.g_00560
OG0000907	Praj.g_01523	Prbc.g_00561
OG0000908	Praj.g_01524	Prbc.g_00562
OG0000909	Praj.g_01525	Prbc.g_00563
OG0000910	Praj.g_01526	Prbc.g_00564
OG0000911	Praj.g_01527	Prbc.g_00565
OG0000912	Praj.g_01530	Prbc.g_00568
OG0000913	Praj.g_01531	Prbc.g_00569
OG0000914	Praj.g_01532	Prbc.g_00570
OG0000915	Praj.g_01534	Prbc.g_00571
OG0000916	Praj.g_01535	Prbc.g_00572
OG0000917	Praj.g_01536	Prbc.g_00573
OG0000918	Praj.g_01537	Prbc.g_00574
OG0000919	Praj.g_01538	Prbc.g_00575
OG0000920	Praj.g_01539	Prbc.g_00576
OG0000921	Praj.g_01542	Prbc.g_00579
OG0000922	Praj.g_01543	Prbc.g_00580
OG0000923	Praj.g_01546	Prbc.g_00585
OG0000924	Praj.g_01547	Prbc.g_00586
OG0000925	Praj.g_01550	Prbc.g_00589
OG0000926	Praj.g_00732	Prbc.g_01820
OG0000927	Praj.g_01484	Prbc.g_01470
OG0000928	Praj.g_01011	Prbc.g_02100
OG0000929	Praj.g_01734	Prbc.g_00810
OG0000930	Praj.g_01573	Prbc.g_00655
OG0000931	Praj.g_00833	Prbc.g_01921
OG0000932	Praj.g_01160	Prbc.g_00138
OG0000933	Praj.g_01577	Prbc.g_00659
OG0000934	Praj.g_01578	Prbc.g_00660
OG0000935	Praj.g_01579	Prbc.g_00661
OG0000936	Praj.g_01580	Prbc.g_00662
OG0000937	Praj.g_01581	Prbc.g_00663
OG0000938	Praj.g_01582	Prbc.g_00664
OG0000939	Praj.g_01583	Prbc.g_00665
OG0000940	Praj.g_01584	Prbc.g_00666
OG0000941	Praj.g_01585	Prbc.g_00667
OG0000942	Praj.g_01586	Prbc.g_00668
OG0000943	Praj.g_01587	Prbc.g_00669
OG0000944	Praj.g_01588	Prbc.g_00670
OG0000945	Praj.g_01589	Prbc.g_00671
OG0000946	Praj.g_01590	Prbc.g_00672
OG0000947	Praj.g_01591	Prbc.g_00673
OG0000948	Praj.g_01592	Prbc.g_00674
OG0000949	Praj.g_01593	Prbc.g_00675
OG0000950	Praj.g_01995	Prbc.g_00228
OG0000951	Praj.g_01613	Prbc.g_00690
OG0000952	Praj.g_01614	Prbc.g_00691
OG0000953	Praj.g_01615	Prbc.g_00692
OG0000954	Praj.g_01616	Prbc.g_00693
OG0000955	Praj.g_01617	Prbc.g_00694
OG0000956	Praj.g_01619	Prbc.g_00696
OG0000957	Praj.g_01620	Prbc.g_00697
OG0000958	Praj.g_01621	Prbc.g_00698
OG0000959	Praj.g_01622	Prbc.g_00699
OG0000960	Praj.g_01623	Prbc.g_00700
OG0000961	Praj.g_01624	Prbc.g_00701
OG0000962	Praj.g_01625	Prbc.g_00702
OG0000963	Praj.g_01626	Prbc.g_00703
OG0000964	Praj.g_01628	Prbc.g_00705
OG0000965	Praj.g_01630	Prbc.g_00707
OG0000966	Praj.g_01631	Prbc.g_00708
OG0000967	Praj.g_01634	Prbc.g_00711
OG0000968	Praj.g_01635	Prbc.g_00712
OG0000969	Praj.g_01636	Prbc.g_00713
OG0000970	Praj.g_01637	Prbc.g_00714
OG0000971	Praj.g_01638	Prbc.g_00715
OG0000972	Praj.g_01639	Prbc.g_00716
OG0000973	Praj.g_01641	Prbc.g_00718
OG0000974	Praj.g_01642	Prbc.g_00719
OG0000975	Praj.g_01643	Prbc.g_00720
OG0000976	Praj.g_01644	Prbc.g_00721
OG0000977	Praj.g_01645	Prbc.g_00722
OG0000978	Praj.g_01646	Prbc.g_00723
OG0000979	Praj.g_01647	Prbc.g_00724
OG0000980	Praj.g_00454	Prbc.g_01521
OG0000981	Praj.g_01648	Prbc.g_00725
OG0000982	Praj.g_01649	Prbc.g_00726
OG0000983	Praj.g_01650	Prbc.g_00727
OG0000984	Praj.g_01653	Prbc.g_00730
OG0000985	Praj.g_01654	Prbc.g_00731
OG0000986	Praj.g_01655	Prbc.g_00732
OG0000987	Praj.g_01657	Prbc.g_00734
OG0000988	Praj.g_01658	Prbc.g_00735
OG0000989	Praj.g_01659	Prbc.g_00736
OG0000990	Praj.g_01660	Prbc.g_00737
OG0000991	Praj.g_01661	Prbc.g_00738
OG0000992	Praj.g_01662	Prbc.g_00739
OG0000993	Praj.g_01663	Prbc.g_00740
OG0000994	Praj.g_01664	Prbc.g_00741
OG0000995	Praj.g_01665	Prbc.g_00742
OG0000996	Praj.g_01666	Prbc.g_00743
OG0000997	Praj.g_01668	Prbc.g_00745
OG0000998	Praj.g_01674	Prbc.g_00751
OG0000999	Praj.g_01677	Prbc.g_00754
OG0001000	Praj.g_01678	Prbc.g_00755
OG0001001	Praj.g_01679	Prbc.g_00756
OG0001002	Praj.g_01681	Prbc.g_00758
OG0001003	Praj.g_01682	Prbc.g_00759
OG0001004	Praj.g_01683	Prbc.g_00760
OG0001005	Praj.g_01684	Prbc.g_00761
OG0001006	Praj.g_01686	Prbc.g_00763
OG0001007	Praj.g_01687	Prbc.g_00764
OG0001008	Praj.g_01688	Prbc.g_00765
OG0001009	Praj.g_01690	Prbc.g_00766
OG0001010	Praj.g_01691	Prbc.g_00767
OG0001011	Praj.g_01692	Prbc.g_00768
OG0001012	Praj.g_01693	Prbc.g_00769
OG0001013	Praj.g_01694	Prbc.g_00770
OG0001014	Praj.g_01695	Prbc.g_00771
OG0001015	Praj.g_01696	Prbc.g_00772
OG0001016	Praj.g_01697	Prbc.g_00773
OG0001017	Praj.g_01698	Prbc.g_00774
OG0001018	Praj.g_01699	Prbc.g_00775
OG0001019	Praj.g_01700	Prbc.g_00776
OG0001020	Praj.g_01701	Prbc.g_00777
OG0001021	Praj.g_01702	Prbc.g_00778
OG0001022	Praj.g_01703	Prbc.g_00779
OG0001023	Praj.g_01704	Prbc.g_00780
OG0001024	Praj.g_01706	Prbc.g_00782
OG0001025	Praj.g_01707	Prbc.g_00783
OG0001026	Praj.g_01708	Prbc.g_00784
OG0001027	Praj.g_01709	Prbc.g_00785
OG0001028	Praj.g_01711	Prbc.g_00787
OG0001029	Praj.g_01712	Prbc.g_00788
OG0001030	Praj.g_01715	Prbc.g_00791
OG0001031	Praj.g_01716	Prbc.g_00792
OG0001032	Praj.g_01499	Prbc.g_01485
OG0001033	Praj.g_01599	Prbc.g_00677
OG0001034	Praj.g_00785	Prbc.g_01874
OG0001035	Praj.g_01763	Prbc.g_00827
OG0001036	Praj.g_01764	Prbc.g_00828
OG0001037	Praj.g_01769	Prbc.g_00833
OG0001038	Praj.g_01770	Prbc.g_00834
OG0001039	Praj.g_01771	Prbc.g_00835
OG0001040	Praj.g_01772	Prbc.g_00836
OG0001041	Praj.g_01773	Prbc.g_00837
OG0001042	Praj.g_01774	Prbc.g_00838
OG0001043	Praj.g_01775	Prbc.g_00839
OG0001044	Praj.g_01776	Prbc.g_00840
OG0001045	Praj.g_01777	Prbc.g_00841
OG0001046	Praj.g_01778	Prbc.g_00842
OG0001047	Praj.g_01779	Prbc.g_00843
OG0001048	Praj.g_01780	Prbc.g_00844
OG0001049	Praj.g_01781	Prbc.g_00845
OG0001050	Praj.g_01782	Prbc.g_00846
OG0001051	Praj.g_01783	Prbc.g_00847
OG0001052	Praj.g_01784	Prbc.g_00848
OG0001053	Praj.g_01785	Prbc.g_00849
OG0001054	Praj.g_01786	Prbc.g_00850
OG0001055	Praj.g_01787	Prbc.g_00851
OG0001056	Praj.g_01788	Prbc.g_00852
OG0001057	Praj.g_01790	Prbc.g_00854
OG0001058	Praj.g_01791	Prbc.g_00855
OG0001059	Praj.g_01792	Prbc.g_00856
OG0001060	Praj.g_01793	Prbc.g_00857
OG0001061	Praj.g_01794	Prbc.g_00858
OG0001062	Praj.g_01796	Prbc.g_00860
OG0001063	Praj.g_01797	Prbc.g_00861
OG0001064	Praj.g_01798	Prbc.g_00862
OG0001065	Praj.g_01799	Prbc.g_00863
OG0001066	Praj.g_01800	Prbc.g_00864
OG0001067	Praj.g_01801	Prbc.g_00865
OG0001068	Praj.g_01802	Prbc.g_00866
OG0001069	Praj.g_01804	Prbc.g_00868
