Orthogroup	Prbe	Prbh
OG0000518	Prbe.g_01944	Prbh.g_00386
OG0000519	Prbe.g_01945	Prbh.g_00385
OG0000520	Prbe.g_01946	Prbh.g_00384
OG0000521	Prbe.g_00676	Prbh.g_00374
OG0000522	Prbe.g_00674	Prbh.g_00372
OG0000523	Prbe.g_00673	Prbh.g_00371
OG0000524	Prbe.g_00668	Prbh.g_00367
OG0000525	Prbe.g_00664	Prbh.g_00363
OG0000526	Prbe.g_00663	Prbh.g_00361
OG0000527	Prbe.g_00660	Prbh.g_00358
OG0000528	Prbe.g_00655	Prbh.g_00353
OG0000529	Prbe.g_00652	Prbh.g_00350
OG0000530	Prbe.g_00649	Prbh.g_00347
OG0000531	Prbe.g_00648	Prbh.g_00346
OG0000532	Prbe.g_00646	Prbh.g_00344
OG0000533	Prbe.g_00645	Prbh.g_00343
OG0000534	Prbe.g_00644	Prbh.g_00342
OG0000535	Prbe.g_00643	Prbh.g_00341
OG0000536	Prbe.g_00642	Prbh.g_00340
OG0000537	Prbe.g_00641	Prbh.g_00339
OG0000538	Prbe.g_00632	Prbh.g_00329
OG0000539	Prbe.g_00631	Prbh.g_00328
OG0000540	Prbe.g_00630	Prbh.g_00327
OG0000541	Prbe.g_00629	Prbh.g_00326
OG0000542	Prbe.g_00628	Prbh.g_00325
OG0000543	Prbe.g_00626	Prbh.g_00323
OG0000544	Prbe.g_00625	Prbh.g_00322
OG0000545	Prbe.g_00623	Prbh.g_00320
OG0000546	Prbe.g_00620	Prbh.g_00317
OG0000547	Prbe.g_00618	Prbh.g_00315
OG0000548	Prbe.g_00617	Prbh.g_00314
OG0000549	Prbe.g_00615	Prbh.g_00311
OG0000550	Prbe.g_00611	Prbh.g_00306
OG0000551	Prbe.g_00608	Prbh.g_00303
OG0000552	Prbe.g_00607	Prbh.g_00302
OG0000553	Prbe.g_00606	Prbh.g_00301
OG0000554	Prbe.g_00601	Prbh.g_00295
OG0000555	Prbe.g_00593	Prbh.g_00288
OG0000556	Prbe.g_00591	Prbh.g_00286
OG0000557	Prbe.g_00590	Prbh.g_00285
OG0000558	Prbe.g_00588	Prbh.g_00283
OG0000559	Prbe.g_00584	Prbh.g_00279
OG0000560	Prbe.g_00581	Prbh.g_00276
OG0000561	Prbe.g_00580	Prbh.g_00275
OG0000562	Prbe.g_00579	Prbh.g_00274
OG0000563	Prbe.g_00578	Prbh.g_00273
OG0000564	Prbe.g_00577	Prbh.g_00272
OG0000565	Prbe.g_00575	Prbh.g_00269
OG0000566	Prbe.g_00571	Prbh.g_00265
OG0000567	Prbe.g_00567	Prbh.g_00261
OG0000568	Prbe.g_00566	Prbh.g_00260
OG0000569	Prbe.g_00565	Prbh.g_00259
OG0000570	Prbe.g_00564	Prbh.g_00258
OG0000571	Prbe.g_00562	Prbh.g_00256
OG0000572	Prbe.g_00548	Prbh.g_00244
OG0000573	Prbe.g_00542	Prbh.g_00238
OG0000574	Prbe.g_00541	Prbh.g_00237
OG0000575	Prbe.g_00537	Prbh.g_00233
OG0000576	Prbe.g_00535	Prbh.g_00231
OG0000577	Prbe.g_00534	Prbh.g_00230
OG0000578	Prbe.g_00533	Prbh.g_00229
OG0000579	Prbe.g_00532	Prbh.g_00228
OG0000580	Prbe.g_00531	Prbh.g_00227
OG0000581	Prbe.g_00528	Prbh.g_00224
OG0000582	Prbe.g_00525	Prbh.g_00221
OG0000583	Prbe.g_00524	Prbh.g_00220
OG0000584	Prbe.g_00523	Prbh.g_00219
OG0000585	Prbe.g_00521	Prbh.g_00217
OG0000586	Prbe.g_00520	Prbh.g_00216
OG0000587	Prbe.g_00519	Prbh.g_00215
OG0000588	Prbe.g_00515	Prbh.g_01465
OG0000589	Prbe.g_00513	Prbh.g_01462
OG0000590	Prbe.g_00512	Prbh.g_01461
OG0000591	Prbe.g_00508	Prbh.g_01457
OG0000592	Prbe.g_00507	Prbh.g_01456
OG0000593	Prbe.g_01488	Prbh.g_01221
OG0000594	Prbe.g_01487	Prbh.g_01220
OG0000595	Prbe.g_01486	Prbh.g_01219
OG0000596	Prbe.g_01482	Prbh.g_01216
OG0000597	Prbe.g_01479	Prbh.g_01213
OG0000598	Prbe.g_01478	Prbh.g_01212
OG0000599	Prbe.g_01475	Prbh.g_01209
OG0000600	Prbe.g_01474	Prbh.g_01208
OG0000601	Prbe.g_01473	Prbh.g_01207
OG0000602	Prbe.g_01471	Prbh.g_01205
OG0000603	Prbe.g_01470	Prbh.g_01204
OG0000604	Prbe.g_01469	Prbh.g_01203
OG0000605	Prbe.g_01468	Prbh.g_01202
OG0000606	Prbe.g_01465	Prbh.g_01199
OG0000607	Prbe.g_01462	Prbh.g_01196
OG0000608	Prbe.g_01461	Prbh.g_01195
OG0000609	Prbe.g_01460	Prbh.g_01194
OG0000610	Prbe.g_01454	Prbh.g_01188
OG0000611	Prbe.g_01451	Prbh.g_01185
OG0000612	Prbe.g_01450	Prbh.g_01184
OG0000613	Prbe.g_00447	Prbh.g_00907
OG0000614	Prbe.g_00468	Prbh.g_00928
OG0000615	Prbe.g_01209	Prbh.g_00939
OG0000616	Prbe.g_01197	Prbh.g_01487
OG0000617	Prbe.g_01434	Prbh.g_01167
OG0000618	Prbe.g_01433	Prbh.g_01166
OG0000619	Prbe.g_01432	Prbh.g_01165
OG0000620	Prbe.g_01429	Prbh.g_01162
OG0000621	Prbe.g_01428	Prbh.g_01161
OG0000622	Prbe.g_01427	Prbh.g_01160
OG0000623	Prbe.g_01426	Prbh.g_01159
OG0000624	Prbe.g_01424	Prbh.g_01157
OG0000625	Prbe.g_01423	Prbh.g_01156
OG0000626	Prbe.g_01422	Prbh.g_01155
OG0000627	Prbe.g_01421	Prbh.g_01154
OG0000628	Prbe.g_01420	Prbh.g_01153
OG0000629	Prbe.g_01419	Prbh.g_01151
OG0000630	Prbe.g_01416	Prbh.g_01148
OG0000631	Prbe.g_01323	Prbh.g_01056
OG0000632	Prbe.g_01324	Prbh.g_01057
OG0000633	Prbe.g_01325	Prbh.g_01058
OG0000634	Prbe.g_01218	Prbh.g_00949
OG0000635	Prbe.g_01219	Prbh.g_00950
OG0000636	Prbe.g_01221	Prbh.g_00952
OG0000637	Prbe.g_01223	Prbh.g_00954
OG0000638	Prbe.g_01224	Prbh.g_00955
OG0000639	Prbe.g_01225	Prbh.g_00956
OG0000640	Prbe.g_01226	Prbh.g_00957
OG0000641	Prbe.g_01230	Prbh.g_00961
OG0000642	Prbe.g_01231	Prbh.g_00962
OG0000643	Prbe.g_01232	Prbh.g_00963
OG0000644	Prbe.g_01233	Prbh.g_00964
OG0000645	Prbe.g_01234	Prbh.g_00965
OG0000646	Prbe.g_01236	Prbh.g_00967
OG0000647	Prbe.g_01238	Prbh.g_00969
OG0000648	Prbe.g_01240	Prbh.g_00971
OG0000649	Prbe.g_01241	Prbh.g_00972
OG0000650	Prbe.g_01242	Prbh.g_00973
OG0000651	Prbe.g_01243	Prbh.g_00974
OG0000652	Prbe.g_01244	Prbh.g_00975
OG0000653	Prbe.g_01246	Prbh.g_00977
OG0000654	Prbe.g_01247	Prbh.g_00978
OG0000655	Prbe.g_01248	Prbh.g_00979
OG0000656	Prbe.g_01251	Prbh.g_00982
OG0000657	Prbe.g_01259	Prbh.g_00989
OG0000658	Prbe.g_01261	Prbh.g_00991
OG0000659	Prbe.g_01262	Prbh.g_00992
OG0000660	Prbe.g_01266	Prbh.g_00996
OG0000661	Prbe.g_01268	Prbh.g_00998
OG0000662	Prbe.g_01270	Prbh.g_01001
OG0000663	Prbe.g_01272	Prbh.g_01003
OG0000664	Prbe.g_01273	Prbh.g_01004
OG0000665	Prbe.g_01279	Prbh.g_01010
OG0000666	Prbe.g_01280	Prbh.g_01011
OG0000667	Prbe.g_01284	Prbh.g_01015
OG0000668	Prbe.g_00105	Prbh.g_00857
OG0000669	Prbe.g_00406	Prbh.g_00868
OG0000670	Prbe.g_00409	Prbh.g_00871
OG0000671	Prbe.g_00412	Prbh.g_00873
OG0000672	Prbe.g_00415	Prbh.g_00876
OG0000673	Prbe.g_00418	Prbh.g_00879
OG0000674	Prbe.g_00420	Prbh.g_00881
OG0000675	Prbe.g_00421	Prbh.g_00882
OG0000676	Prbe.g_00423	Prbh.g_00884
OG0000677	Prbe.g_00424	Prbh.g_00885
OG0000678	Prbe.g_00426	Prbh.g_00887
OG0000679	Prbe.g_00430	Prbh.g_00891
OG0000680	Prbe.g_00431	Prbh.g_00892
OG0000681	Prbe.g_00434	Prbh.g_00895
OG0000682	Prbe.g_00435	Prbh.g_00896
OG0000683	Prbe.g_00436	Prbh.g_00897
OG0000684	Prbe.g_00438	Prbh.g_00898
OG0000685	Prbe.g_00440	Prbh.g_00900
OG0000686	Prbe.g_00441	Prbh.g_00901
OG0000687	Prbe.g_00442	Prbh.g_00902
OG0000688	Prbe.g_01446	Prbh.g_01179
OG0000689	Prbe.g_01445	Prbh.g_01178
OG0000690	Prbe.g_01444	Prbh.g_01177
OG0000691	Prbe.g_01443	Prbh.g_01176
OG0000692	Prbe.g_01441	Prbh.g_01174
OG0000693	Prbe.g_01440	Prbh.g_01173
OG0000694	Prbe.g_01439	Prbh.g_01172
OG0000695	Prbe.g_01327	Prbh.g_01060
OG0000696	Prbe.g_01328	Prbh.g_01061
OG0000697	Prbe.g_01329	Prbh.g_01062
OG0000698	Prbe.g_01332	Prbh.g_01065
OG0000699	Prbe.g_01333	Prbh.g_01066
OG0000700	Prbe.g_01334	Prbh.g_01067
OG0000701	Prbe.g_01335	Prbh.g_01068
OG0000702	Prbe.g_01337	Prbh.g_01070
OG0000703	Prbe.g_01338	Prbh.g_01071
OG0000704	Prbe.g_01340	Prbh.g_01073
OG0000705	Prbe.g_01343	Prbh.g_01079
OG0000706	Prbe.g_01344	Prbh.g_01080
OG0000707	Prbe.g_01345	Prbh.g_01081
OG0000708	Prbe.g_01347	Prbh.g_01083
OG0000709	Prbe.g_01351	Prbh.g_01087
OG0000710	Prbe.g_01354	Prbh.g_01090
OG0000711	Prbe.g_01372	Prbh.g_01106
OG0000712	Prbe.g_01373	Prbh.g_01107
OG0000713	Prbe.g_01374	Prbh.g_01108
OG0000714	Prbe.g_01375	Prbh.g_01109
OG0000715	Prbe.g_01377	Prbh.g_01111
OG0000716	Prbe.g_01379	Prbh.g_01113
OG0000717	Prbe.g_01380	Prbh.g_01114
OG0000718	Prbe.g_01384	Prbh.g_01116
OG0000719	Prbe.g_01386	Prbh.g_01118
OG0000720	Prbe.g_01398	Prbh.g_01129
OG0000721	Prbe.g_01402	Prbh.g_01133
OG0000722	Prbe.g_01403	Prbh.g_01134
OG0000723	Prbe.g_01407	Prbh.g_01138
OG0000724	Prbe.g_01302	Prbh.g_01036
OG0000725	Prbe.g_01296	Prbh.g_01030
OG0000726	Prbe.g_01295	Prbh.g_01029
OG0000727	Prbe.g_01294	Prbh.g_01028
OG0000728	Prbe.g_01292	Prbh.g_01026
OG0000729	Prbe.g_00915	Prbh.g_01351
OG0000730	Prbe.g_01591	Prbh.g_01325
OG0000731	Prbe.g_01898	Prbh.g_00432
OG0000733	Prbe.g_00042	Prbh.g_01867
OG0000734	Prbe.g_01565	Prbh.g_01299
OG0000735	Prbe.g_01563	Prbh.g_01297
OG0000736	Prbe.g_01562	Prbh.g_01296
OG0000737	Prbe.g_01561	Prbh.g_01295
OG0000738	Prbe.g_01557	Prbh.g_01291
OG0000739	Prbe.g_01556	Prbh.g_01290
OG0000740	Prbe.g_01555	Prbh.g_01289
OG0000741	Prbe.g_01553	Prbh.g_01287
OG0000742	Prbe.g_01550	Prbh.g_01284
OG0000743	Prbe.g_01548	Prbh.g_01282
OG0000744	Prbe.g_01547	Prbh.g_01280
OG0000745	Prbe.g_01546	Prbh.g_01279
OG0000746	Prbe.g_01544	Prbh.g_01277
OG0000747	Prbe.g_01543	Prbh.g_01276
OG0000748	Prbe.g_01539	Prbh.g_01272
OG0000749	Prbe.g_01538	Prbh.g_01271
OG0000750	Prbe.g_01537	Prbh.g_01270
OG0000751	Prbe.g_01534	Prbh.g_01267
OG0000752	Prbe.g_01532	Prbh.g_01265
OG0000753	Prbe.g_01530	Prbh.g_01262
OG0000754	Prbe.g_01527	Prbh.g_01260
OG0000755	Prbe.g_01521	Prbh.g_01254
OG0000756	Prbe.g_01520	Prbh.g_01253
OG0000757	Prbe.g_01513	Prbh.g_01246
OG0000758	Prbe.g_01512	Prbh.g_01245
OG0000759	Prbe.g_01511	Prbh.g_01244
OG0000760	Prbe.g_01510	Prbh.g_01243
OG0000761	Prbe.g_01509	Prbh.g_01242
OG0000762	Prbe.g_01508	Prbh.g_01241
OG0000763	Prbe.g_01506	Prbh.g_01239
OG0000764	Prbe.g_01505	Prbh.g_01238
OG0000765	Prbe.g_01497	Prbh.g_01230
OG0000766	Prbe.g_01496	Prbh.g_01229
OG0000767	Prbe.g_01494	Prbh.g_01227
OG0000768	Prbe.g_01493	Prbh.g_01226
OG0000769	Prbe.g_01491	Prbh.g_01224
OG0000770	Prbe.g_00502	Prbh.g_01451
OG0000771	Prbe.g_00215	Prbh.g_01397
OG0000772	Prbe.g_01128	Prbh.g_01845
OG0000773	Prbe.g_00902	Prbh.g_01364
OG0000774	Prbe.g_00900	Prbh.g_01366
OG0000775	Prbe.g_00898	Prbh.g_01368
OG0000776	Prbe.g_00897	Prbh.g_01369
OG0000777	Prbe.g_00896	Prbh.g_01370
OG0000778	Prbe.g_00895	Prbh.g_01371
OG0000779	Prbe.g_00891	Prbh.g_01375
OG0000780	Prbe.g_00890	Prbh.g_01376
OG0000781	Prbe.g_00886	Prbh.g_01379
OG0000782	Prbe.g_00885	Prbh.g_01380
OG0000783	Prbe.g_00884	Prbh.g_01381
OG0000784	Prbe.g_00883	Prbh.g_01382
OG0000785	Prbe.g_00881	Prbh.g_01384
OG0000786	Prbe.g_00878	Prbh.g_01387
OG0000787	Prbe.g_00877	Prbh.g_01388
OG0000788	Prbe.g_00634	Prbh.g_00206
OG0000789	Prbe.g_00212	Prbh.g_00196
OG0000790	Prbe.g_00368	Prbh.g_00014
OG0000791	Prbe.g_00366	Prbh.g_00016
OG0000792	Prbe.g_00365	Prbh.g_00017
OG0000793	Prbe.g_00362	Prbh.g_00021
OG0000794	Prbe.g_00361	Prbh.g_00022
OG0000795	Prbe.g_00360	Prbh.g_00023
OG0000796	Prbe.g_00356	Prbh.g_00027
OG0000797	Prbe.g_00355	Prbh.g_00028
OG0000798	Prbe.g_00087	Prbh.g_00062
OG0000799	Prbe.g_00328	Prbh.g_00079
OG0000800	Prbe.g_00327	Prbh.g_00080
OG0000801	Prbe.g_00326	Prbh.g_00081
OG0000802	Prbe.g_00324	Prbh.g_00083
OG0000803	Prbe.g_00322	Prbh.g_00085
OG0000804	Prbe.g_00321	Prbh.g_00086
OG0000805	Prbe.g_00319	Prbh.g_00088
OG0000806	Prbe.g_00317	Prbh.g_00090
OG0000807	Prbe.g_00316	Prbh.g_00091
OG0000808	Prbe.g_00315	Prbh.g_00092
OG0000809	Prbe.g_00313	Prbh.g_00094
OG0000810	Prbe.g_00312	Prbh.g_00095
OG0000811	Prbe.g_00308	Prbh.g_00102
OG0000812	Prbe.g_00306	Prbh.g_00104
OG0000813	Prbe.g_00305	Prbh.g_00105
OG0000814	Prbe.g_00303	Prbh.g_00107
OG0000815	Prbe.g_00302	Prbh.g_00108
OG0000816	Prbe.g_00300	Prbh.g_00110
OG0000817	Prbe.g_00299	Prbh.g_00111
OG0000818	Prbe.g_00294	Prbh.g_00116
OG0000819	Prbe.g_00293	Prbh.g_00117
OG0000820	Prbe.g_00292	Prbh.g_00118
OG0000821	Prbe.g_00288	Prbh.g_00122
OG0000822	Prbe.g_00287	Prbh.g_00123
OG0000823	Prbe.g_00286	Prbh.g_00124
OG0000824	Prbe.g_00283	Prbh.g_00127
OG0000825	Prbe.g_00282	Prbh.g_00128
OG0000826	Prbe.g_00281	Prbh.g_00129
OG0000827	Prbe.g_00280	Prbh.g_00130
OG0000828	Prbe.g_00277	Prbh.g_00133
OG0000829	Prbe.g_00276	Prbh.g_00134
OG0000830	Prbe.g_00275	Prbh.g_00135
OG0000831	Prbe.g_00273	Prbh.g_00137
OG0000832	Prbe.g_00263	Prbh.g_00147
OG0000833	Prbe.g_00254	Prbh.g_00156
OG0000834	Prbe.g_00253	Prbh.g_00157
OG0000835	Prbe.g_00252	Prbh.g_00158
OG0000836	Prbe.g_00251	Prbh.g_00159
OG0000837	Prbe.g_00250	Prbh.g_00160
OG0000838	Prbe.g_00248	Prbh.g_00163
OG0000839	Prbe.g_00247	Prbh.g_00164
OG0000840	Prbe.g_00246	Prbh.g_00165
OG0000841	Prbe.g_00245	Prbh.g_00166
OG0000842	Prbe.g_00244	Prbh.g_00167
OG0000843	Prbe.g_00243	Prbh.g_00168
OG0000844	Prbe.g_00242	Prbh.g_00169
OG0000845	Prbe.g_00241	Prbh.g_00170
OG0000846	Prbe.g_00240	Prbh.g_00171
OG0000847	Prbe.g_00239	Prbh.g_00172
OG0000848	Prbe.g_00238	Prbh.g_00173
OG0000849	Prbe.g_00237	Prbh.g_00174
OG0000850	Prbe.g_00235	Prbh.g_00176
OG0000851	Prbe.g_00234	Prbh.g_00177
OG0000852	Prbe.g_00233	Prbh.g_00178
OG0000853	Prbe.g_00227	Prbh.g_00183
OG0000854	Prbe.g_00225	Prbh.g_00185
OG0000855	Prbe.g_00224	Prbh.g_00186
OG0000856	Prbe.g_00505	Prbh.g_01454
OG0000857	Prbe.g_01237	Prbh.g_00968
OG0000858	Prbe.g_00992	Prbh.g_01789
OG0000859	Prbe.g_00991	Prbh.g_01788
OG0000860	Prbe.g_00983	Prbh.g_01780
OG0000861	Prbe.g_00982	Prbh.g_01779
OG0000862	Prbe.g_00981	Prbh.g_01778
OG0000863	Prbe.g_00979	Prbh.g_01776
OG0000864	Prbe.g_00978	Prbh.g_01775
OG0000865	Prbe.g_00977	Prbh.g_01774
OG0000866	Prbe.g_00976	Prbh.g_01773
OG0000867	Prbe.g_00975	Prbh.g_01772
OG0000868	Prbe.g_00973	Prbh.g_01770
OG0000869	Prbe.g_00970	Prbh.g_01767
OG0000870	Prbe.g_00965	Prbh.g_01762
OG0000871	Prbe.g_00964	Prbh.g_01761
OG0000872	Prbe.g_00963	Prbh.g_01760
OG0000873	Prbe.g_00960	Prbh.g_01757
OG0000874	Prbe.g_00957	Prbh.g_01754
OG0000875	Prbe.g_00956	Prbh.g_01752
OG0000876	Prbe.g_00955	Prbh.g_01751
OG0000877	Prbe.g_00953	Prbh.g_01749
OG0000878	Prbe.g_00952	Prbh.g_01748
OG0000879	Prbe.g_00951	Prbh.g_01747
OG0000880	Prbe.g_00950	Prbh.g_01746
OG0000881	Prbe.g_00946	Prbh.g_01742
OG0000882	Prbe.g_00941	Prbh.g_01737
OG0000883	Prbe.g_00939	Prbh.g_01735
OG0000884	Prbe.g_00937	Prbh.g_01733
OG0000885	Prbe.g_00936	Prbh.g_01732
OG0000886	Prbe.g_00935	Prbh.g_01731
OG0000887	Prbe.g_00934	Prbh.g_01730
OG0000888	Prbe.g_00932	Prbh.g_01728
OG0000889	Prbe.g_00930	Prbh.g_01726
OG0000890	Prbe.g_00929	Prbh.g_01725
OG0000891	Prbe.g_00928	Prbh.g_01724
OG0000892	Prbe.g_00926	Prbh.g_01723
OG0000893	Prbe.g_00922	Prbh.g_01719
OG0000894	Prbe.g_00919	Prbh.g_01716
OG0000895	Prbe.g_01111	Prbh.g_01712
OG0000896	Prbe.g_01110	Prbh.g_01711
OG0000897	Prbe.g_01108	Prbh.g_01709
OG0000898	Prbe.g_01107	Prbh.g_01708
OG0000899	Prbe.g_01106	Prbh.g_01707
OG0000900	Prbe.g_01105	Prbh.g_01706
OG0000901	Prbe.g_01102	Prbh.g_01703
OG0000902	Prbe.g_01100	Prbh.g_01701
OG0000903	Prbe.g_01096	Prbh.g_01697
OG0000904	Prbe.g_01092	Prbh.g_01692
OG0000905	Prbe.g_01098	Prbh.g_01699
OG0000906	Prbe.g_01099	Prbh.g_01700
OG0000907	Prbe.g_01089	Prbh.g_01687
OG0000908	Prbe.g_01086	Prbh.g_01684
OG0000909	Prbe.g_01085	Prbh.g_01683
OG0000910	Prbe.g_01084	Prbh.g_01682
OG0000911	Prbe.g_01082	Prbh.g_01680
OG0000912	Prbe.g_01081	Prbh.g_01679
OG0000913	Prbe.g_01080	Prbh.g_01678
OG0000914	Prbe.g_01079	Prbh.g_01677
OG0000915	Prbe.g_01078	Prbh.g_01676
OG0000916	Prbe.g_00867	Prbh.g_01675
OG0000917	Prbe.g_00866	Prbh.g_01674
OG0000918	Prbe.g_00865	Prbh.g_01673
OG0000919	Prbe.g_00864	Prbh.g_01672
OG0000920	Prbe.g_00863	Prbh.g_01671
OG0000921	Prbe.g_00862	Prbh.g_01670
OG0000922	Prbe.g_00861	Prbh.g_01669
OG0000923	Prbe.g_00857	Prbh.g_01665
OG0000924	Prbe.g_00856	Prbh.g_01664
OG0000925	Prbe.g_00855	Prbh.g_01663
OG0000926	Prbe.g_00854	Prbh.g_01662
OG0000927	Prbe.g_00852	Prbh.g_01660
OG0000928	Prbe.g_00851	Prbh.g_01659
OG0000929	Prbe.g_00850	Prbh.g_01658
OG0000930	Prbe.g_00849	Prbh.g_01657
OG0000931	Prbe.g_00848	Prbh.g_01656
OG0000932	Prbe.g_00847	Prbh.g_01655
OG0000933	Prbe.g_00843	Prbh.g_01651
OG0000934	Prbe.g_00841	Prbh.g_01649
OG0000935	Prbe.g_00840	Prbh.g_01648
OG0000936	Prbe.g_00839	Prbh.g_01647
OG0000937	Prbe.g_00838	Prbh.g_01646
OG0000938	Prbe.g_00835	Prbh.g_01643
OG0000939	Prbe.g_00834	Prbh.g_01642
OG0000940	Prbe.g_00827	Prbh.g_01635
OG0000941	Prbe.g_00825	Prbh.g_01633
OG0000942	Prbe.g_00823	Prbh.g_01631
OG0000943	Prbe.g_00822	Prbh.g_01630
OG0000944	Prbe.g_00820	Prbh.g_01628
OG0000945	Prbe.g_00819	Prbh.g_01627
OG0000946	Prbe.g_00814	Prbh.g_01621
OG0000947	Prbe.g_00812	Prbh.g_01619
OG0000948	Prbe.g_00811	Prbh.g_01618
OG0000949	Prbe.g_00808	Prbh.g_01615
OG0000950	Prbe.g_00801	Prbh.g_01608
OG0000951	Prbe.g_00797	Prbh.g_01604
OG0000952	Prbe.g_00793	Prbh.g_01600
OG0000953	Prbe.g_00789	Prbh.g_01596
OG0000954	Prbe.g_00785	Prbh.g_01592
OG0000955	Prbe.g_00784	Prbh.g_01591
OG0000956	Prbe.g_00782	Prbh.g_01589
OG0000957	Prbe.g_00776	Prbh.g_01583
OG0000958	Prbe.g_00775	Prbh.g_01582
OG0000959	Prbe.g_00771	Prbh.g_01578
OG0000960	Prbe.g_00770	Prbh.g_01577
OG0000961	Prbe.g_00767	Prbh.g_01574
OG0000962	Prbe.g_00765	Prbh.g_01572
OG0000963	Prbe.g_00761	Prbh.g_01568
OG0000964	Prbe.g_00760	Prbh.g_01567
OG0000965	Prbe.g_00759	Prbh.g_01566
OG0000966	Prbe.g_00749	Prbh.g_01560
OG0000967	Prbe.g_00753	Prbh.g_01556
OG0000968	Prbe.g_00755	Prbh.g_01554
OG0000969	Prbe.g_00756	Prbh.g_01553
OG0000970	Prbe.g_01134	Prbh.g_01552
OG0000971	Prbe.g_01135	Prbh.g_01551
OG0000972	Prbe.g_01136	Prbh.g_01550
OG0000973	Prbe.g_01137	Prbh.g_01549
OG0000974	Prbe.g_01138	Prbh.g_01548
OG0000975	Prbe.g_01139	Prbh.g_01547
OG0000976	Prbe.g_01140	Prbh.g_01546
OG0000977	Prbe.g_01141	Prbh.g_01545
OG0000978	Prbe.g_01142	Prbh.g_01544
OG0000979	Prbe.g_01145	Prbh.g_01541
OG0000980	Prbe.g_01147	Prbh.g_01539
OG0000981	Prbe.g_01150	Prbh.g_01536
OG0000982	Prbe.g_01152	Prbh.g_01534
OG0000983	Prbe.g_01153	Prbh.g_01533
OG0000984	Prbe.g_01154	Prbh.g_01532
OG0000985	Prbe.g_01157	Prbh.g_01529
OG0000986	Prbe.g_01159	Prbh.g_01527
OG0000987	Prbe.g_01160	Prbh.g_01526
OG0000988	Prbe.g_01163	Prbh.g_01523
OG0000989	Prbe.g_01167	Prbh.g_01519
OG0000990	Prbe.g_01171	Prbh.g_01514
OG0000991	Prbe.g_01172	Prbh.g_01513
OG0000992	Prbe.g_01175	Prbh.g_01510
OG0000993	Prbe.g_01176	Prbh.g_01509
OG0000994	Prbe.g_01177	Prbh.g_01508
OG0000995	Prbe.g_01181	Prbh.g_01504
OG0000996	Prbe.g_01182	Prbh.g_01503
OG0000997	Prbe.g_01185	Prbh.g_01501
OG0000998	Prbe.g_01187	Prbh.g_01499
OG0000999	Prbe.g_01188	Prbh.g_01498
OG0001000	Prbe.g_01191	Prbh.g_01495
OG0001001	Prbe.g_01194	Prbh.g_01490
OG0001002	Prbe.g_01056	Prbh.g_01485
OG0001003	Prbe.g_01057	Prbh.g_01484
OG0001004	Prbe.g_01058	Prbh.g_01483
OG0001005	Prbe.g_01059	Prbh.g_01482
OG0001006	Prbe.g_01063	Prbh.g_01478
OG0001007	Prbe.g_01065	Prbh.g_01476
OG0001008	Prbe.g_01935	Prbh.g_00395
OG0001009	Prbe.g_00127	Prbh.g_00753
OG0001010	Prbe.g_00128	Prbh.g_00752
OG0001011	Prbe.g_00130	Prbh.g_00751
OG0001012	Prbe.g_00144	Prbh.g_00739
OG0001013	Prbe.g_00151	Prbh.g_00732
OG0001014	Prbe.g_00154	Prbh.g_00729
OG0001015	Prbe.g_00156	Prbh.g_00728
OG0001016	Prbe.g_00178	Prbh.g_00709
OG0001017	Prbe.g_00182	Prbh.g_00705
OG0001018	Prbe.g_00184	Prbh.g_00703
OG0001019	Prbe.g_00193	Prbh.g_00694
OG0001020	Prbe.g_01630	Prbh.g_00693
OG0001021	Prbe.g_01631	Prbh.g_00692
OG0001022	Prbe.g_01634	Prbh.g_00689
OG0001023	Prbe.g_01635	Prbh.g_00688
OG0001024	Prbe.g_01639	Prbh.g_00685
OG0001025	Prbe.g_01646	Prbh.g_00678
OG0001026	Prbe.g_01655	Prbh.g_00670
OG0001027	Prbe.g_01656	Prbh.g_00669
OG0001028	Prbe.g_01658	Prbh.g_00667
OG0001029	Prbe.g_01659	Prbh.g_00666
OG0001030	Prbe.g_01675	Prbh.g_00650
OG0001031	Prbe.g_01735	Prbh.g_00596
OG0001032	Prbe.g_01736	Prbh.g_00595
OG0001033	Prbe.g_01757	Prbh.g_00574
OG0001034	Prbe.g_01788	Prbh.g_00544
OG0001035	Prbe.g_01808	Prbh.g_00524
OG0001036	Prbe.g_01812	Prbh.g_00520
OG0001037	Prbe.g_01813	Prbh.g_00519
OG0001038	Prbe.g_01832	Prbh.g_00501
OG0001039	Prbe.g_01835	Prbh.g_00498
OG0001040	Prbe.g_01837	Prbh.g_00496
OG0001041	Prbe.g_01842	Prbh.g_00491
OG0001042	Prbe.g_01859	Prbh.g_00474
OG0001043	Prbe.g_01860	Prbh.g_00473
OG0001044	Prbe.g_01891	Prbh.g_00440
OG0001045	Prbe.g_01900	Prbh.g_00430
OG0001046	Prbe.g_01033	Prbh.g_01877
OG0001047	Prbe.g_01937	Prbh.g_00393
OG0001048	Prbe.g_01938	Prbh.g_00392
OG0001049	Prbe.g_01940	Prbh.g_00390
OG0001050	Prbe.g_01941	Prbh.g_00389
OG0001051	Prbe.g_01942	Prbh.g_00388
OG0001052	Prbe.g_00662	Prbh.g_00360
OG0001053	Prbe.g_00650	Prbh.g_00348
OG0001054	Prbe.g_00635	Prbh.g_00333
OG0001055	Prbe.g_00616	Prbh.g_00313
