Orthogroup	Prae	Prbh
OG0000562	Prae.g_00531	Prbh.g_00274
OG0000563	Prae.g_00532	Prbh.g_00273
OG0000564	Prae.g_00533	Prbh.g_00272
OG0000565	Prae.g_00536	Prbh.g_00269
OG0000566	Prae.g_00538	Prbh.g_00265
OG0000567	Prae.g_00542	Prbh.g_00261
OG0000568	Prae.g_00543	Prbh.g_00260
OG0000569	Prae.g_00544	Prbh.g_00259
OG0000570	Prae.g_00545	Prbh.g_00258
OG0000571	Prae.g_00547	Prbh.g_00256
OG0000572	Prae.g_00560	Prbh.g_00244
OG0000573	Prae.g_00566	Prbh.g_00238
OG0000574	Prae.g_00567	Prbh.g_00237
OG0000575	Prae.g_00571	Prbh.g_00233
OG0000576	Prae.g_00573	Prbh.g_00231
OG0000577	Prae.g_00574	Prbh.g_00230
OG0000578	Prae.g_00575	Prbh.g_00229
OG0000579	Prae.g_00576	Prbh.g_00228
OG0000580	Prae.g_00577	Prbh.g_00227
OG0000581	Prae.g_00579	Prbh.g_00224
OG0000582	Prae.g_00582	Prbh.g_00221
OG0000583	Prae.g_00583	Prbh.g_00220
OG0000584	Prae.g_00584	Prbh.g_00219
OG0000585	Prae.g_00586	Prbh.g_00217
OG0000586	Prae.g_00587	Prbh.g_00216
OG0000587	Prae.g_00588	Prbh.g_00215
OG0000588	Prae.g_00592	Prbh.g_01465
OG0000589	Prae.g_00595	Prbh.g_01462
OG0000590	Prae.g_00596	Prbh.g_01461
OG0000591	Prae.g_00599	Prbh.g_01457
OG0000592	Prae.g_00600	Prbh.g_01456
OG0000593	Prae.g_00606	Prbh.g_01221
OG0000594	Prae.g_00607	Prbh.g_01220
OG0000595	Prae.g_00608	Prbh.g_01219
OG0000596	Prae.g_00612	Prbh.g_01216
OG0000597	Prae.g_00614	Prbh.g_01213
OG0000598	Prae.g_00615	Prbh.g_01212
OG0000599	Prae.g_00618	Prbh.g_01209
OG0000600	Prae.g_00619	Prbh.g_01208
OG0000601	Prae.g_00620	Prbh.g_01207
OG0000602	Prae.g_00622	Prbh.g_01205
OG0000603	Prae.g_00623	Prbh.g_01204
OG0000604	Prae.g_00624	Prbh.g_01203
OG0000605	Prae.g_00625	Prbh.g_01202
OG0000606	Prae.g_00628	Prbh.g_01199
OG0000607	Prae.g_00631	Prbh.g_01196
OG0000608	Prae.g_00632	Prbh.g_01195
OG0000609	Prae.g_00633	Prbh.g_01194
OG0000610	Prae.g_00638	Prbh.g_01188
OG0000611	Prae.g_00641	Prbh.g_01185
OG0000612	Prae.g_00642	Prbh.g_01184
OG0000613	Prae.g_00647	Prbh.g_00907
OG0000614	Prae.g_00666	Prbh.g_00928
OG0000615	Prae.g_00674	Prbh.g_00939
OG0000616	Prae.g_00678	Prbh.g_01487
OG0000617	Prae.g_00717	Prbh.g_01167
OG0000618	Prae.g_00718	Prbh.g_01166
OG0000619	Prae.g_00719	Prbh.g_01165
OG0000620	Prae.g_00722	Prbh.g_01162
OG0000621	Prae.g_00723	Prbh.g_01161
OG0000622	Prae.g_00724	Prbh.g_01160
OG0000623	Prae.g_00725	Prbh.g_01159
OG0000624	Prae.g_00726	Prbh.g_01157
OG0000625	Prae.g_00727	Prbh.g_01156
OG0000626	Prae.g_00728	Prbh.g_01155
OG0000627	Prae.g_00729	Prbh.g_01154
OG0000628	Prae.g_00730	Prbh.g_01153
OG0000629	Prae.g_00731	Prbh.g_01151
OG0000630	Prae.g_00734	Prbh.g_01148
OG0000631	Prae.g_00797	Prbh.g_01056
OG0000632	Prae.g_00798	Prbh.g_01057
OG0000633	Prae.g_00799	Prbh.g_01058
OG0000634	Prae.g_00802	Prbh.g_00949
OG0000635	Prae.g_00803	Prbh.g_00950
OG0000636	Prae.g_00805	Prbh.g_00952
OG0000637	Prae.g_00807	Prbh.g_00954
OG0000638	Prae.g_00808	Prbh.g_00955
OG0000639	Prae.g_00809	Prbh.g_00956
OG0000640	Prae.g_00810	Prbh.g_00957
OG0000641	Prae.g_00814	Prbh.g_00961
OG0000642	Prae.g_00815	Prbh.g_00962
OG0000643	Prae.g_00816	Prbh.g_00963
OG0000644	Prae.g_00817	Prbh.g_00964
OG0000645	Prae.g_00818	Prbh.g_00965
OG0000646	Prae.g_00820	Prbh.g_00967
OG0000647	Prae.g_00821	Prbh.g_00969
OG0000648	Prae.g_00823	Prbh.g_00971
OG0000649	Prae.g_00824	Prbh.g_00972
OG0000650	Prae.g_00825	Prbh.g_00973
OG0000651	Prae.g_00826	Prbh.g_00974
OG0000652	Prae.g_00827	Prbh.g_00975
OG0000653	Prae.g_00829	Prbh.g_00977
OG0000654	Prae.g_00830	Prbh.g_00978
OG0000655	Prae.g_00831	Prbh.g_00979
OG0000656	Prae.g_00834	Prbh.g_00982
OG0000657	Prae.g_00841	Prbh.g_00989
OG0000658	Prae.g_00842	Prbh.g_00991
OG0000659	Prae.g_00843	Prbh.g_00992
OG0000660	Prae.g_00847	Prbh.g_00996
OG0000661	Prae.g_00849	Prbh.g_00998
OG0000662	Prae.g_00851	Prbh.g_01001
OG0000663	Prae.g_00853	Prbh.g_01003
OG0000664	Prae.g_00854	Prbh.g_01004
OG0000665	Prae.g_00858	Prbh.g_01010
OG0000666	Prae.g_00859	Prbh.g_01011
OG0000667	Prae.g_00863	Prbh.g_01015
OG0000668	Prae.g_00892	Prbh.g_00857
OG0000669	Prae.g_00900	Prbh.g_00868
OG0000670	Prae.g_00902	Prbh.g_00871
OG0000671	Prae.g_00904	Prbh.g_00873
OG0000672	Prae.g_00906	Prbh.g_00876
OG0000673	Prae.g_00909	Prbh.g_00879
OG0000674	Prae.g_00911	Prbh.g_00881
OG0000675	Prae.g_00912	Prbh.g_00882
OG0000676	Prae.g_00914	Prbh.g_00884
OG0000677	Prae.g_00915	Prbh.g_00885
OG0000678	Prae.g_00917	Prbh.g_00887
OG0000679	Prae.g_00921	Prbh.g_00891
OG0000680	Prae.g_00922	Prbh.g_00892
OG0000681	Prae.g_00924	Prbh.g_00895
OG0000682	Prae.g_00925	Prbh.g_00896
OG0000683	Prae.g_00926	Prbh.g_00897
OG0000684	Prae.g_00927	Prbh.g_00898
OG0000685	Prae.g_00929	Prbh.g_00900
OG0000686	Prae.g_00930	Prbh.g_00901
OG0000687	Prae.g_00931	Prbh.g_00902
OG0000688	Prae.g_00934	Prbh.g_01179
OG0000689	Prae.g_00935	Prbh.g_01178
OG0000690	Prae.g_00936	Prbh.g_01177
OG0000691	Prae.g_00937	Prbh.g_01176
OG0000692	Prae.g_00938	Prbh.g_01174
OG0000693	Prae.g_00939	Prbh.g_01173
OG0000694	Prae.g_00940	Prbh.g_01172
OG0000695	Prae.g_00942	Prbh.g_01060
OG0000696	Prae.g_00943	Prbh.g_01061
OG0000697	Prae.g_00944	Prbh.g_01062
OG0000698	Prae.g_00947	Prbh.g_01065
OG0000699	Prae.g_00948	Prbh.g_01066
OG0000700	Prae.g_00949	Prbh.g_01067
OG0000701	Prae.g_00950	Prbh.g_01068
OG0000702	Prae.g_00952	Prbh.g_01070
OG0000703	Prae.g_00953	Prbh.g_01071
OG0000704	Prae.g_00954	Prbh.g_01073
OG0000705	Prae.g_00958	Prbh.g_01079
OG0000706	Prae.g_00959	Prbh.g_01080
OG0000707	Prae.g_00960	Prbh.g_01081
OG0000708	Prae.g_00961	Prbh.g_01083
OG0000709	Prae.g_00965	Prbh.g_01087
OG0000710	Prae.g_00968	Prbh.g_01090
OG0000711	Prae.g_00985	Prbh.g_01106
OG0000712	Prae.g_00987	Prbh.g_01107
OG0000713	Prae.g_00988	Prbh.g_01108
OG0000714	Prae.g_00989	Prbh.g_01109
OG0000715	Prae.g_00991	Prbh.g_01111
OG0000716	Prae.g_00993	Prbh.g_01113
OG0000717	Prae.g_00994	Prbh.g_01114
OG0000718	Prae.g_01009	Prbh.g_01116
OG0000719	Prae.g_01011	Prbh.g_01118
OG0000720	Prae.g_01020	Prbh.g_01129
OG0000721	Prae.g_01022	Prbh.g_01133
OG0000722	Prae.g_01023	Prbh.g_01134
OG0000723	Prae.g_01026	Prbh.g_01138
OG0000724	Prae.g_01035	Prbh.g_01036
OG0000725	Prae.g_01041	Prbh.g_01030
OG0000726	Prae.g_01042	Prbh.g_01029
OG0000727	Prae.g_01043	Prbh.g_01028
OG0000728	Prae.g_01045	Prbh.g_01026
OG0000729	Prae.g_01092	Prbh.g_01351
OG0000730	Prae.g_01096	Prbh.g_01325
OG0000731	Prae.g_01100	Prbh.g_00432
OG0000733	Prae.g_01131	Prbh.g_01867
OG0000734	Prae.g_01148	Prbh.g_01299
OG0000735	Prae.g_01150	Prbh.g_01297
OG0000736	Prae.g_01151	Prbh.g_01296
OG0000737	Prae.g_01152	Prbh.g_01295
OG0000738	Prae.g_01156	Prbh.g_01291
OG0000739	Prae.g_01157	Prbh.g_01290
OG0000740	Prae.g_01158	Prbh.g_01289
OG0000741	Prae.g_01159	Prbh.g_01287
OG0000742	Prae.g_01162	Prbh.g_01284
OG0000743	Prae.g_01164	Prbh.g_01282
OG0000744	Prae.g_01165	Prbh.g_01280
OG0000745	Prae.g_01166	Prbh.g_01279
OG0000746	Prae.g_01168	Prbh.g_01277
OG0000747	Prae.g_01169	Prbh.g_01276
OG0000748	Prae.g_01172	Prbh.g_01272
OG0000749	Prae.g_01173	Prbh.g_01271
OG0000750	Prae.g_01174	Prbh.g_01270
OG0000751	Prae.g_01176	Prbh.g_01267
OG0000752	Prae.g_01178	Prbh.g_01265
OG0000753	Prae.g_01181	Prbh.g_01262
OG0000754	Prae.g_01184	Prbh.g_01260
OG0000755	Prae.g_01187	Prbh.g_01254
OG0000756	Prae.g_01188	Prbh.g_01253
OG0000757	Prae.g_01194	Prbh.g_01246
OG0000758	Prae.g_01195	Prbh.g_01245
OG0000759	Prae.g_01196	Prbh.g_01244
OG0000760	Prae.g_01197	Prbh.g_01243
OG0000761	Prae.g_01198	Prbh.g_01242
OG0000762	Prae.g_01199	Prbh.g_01241
OG0000763	Prae.g_01201	Prbh.g_01239
OG0000764	Prae.g_01202	Prbh.g_01238
OG0000765	Prae.g_01211	Prbh.g_01230
OG0000766	Prae.g_01212	Prbh.g_01229
OG0000767	Prae.g_01214	Prbh.g_01227
OG0000768	Prae.g_01215	Prbh.g_01226
OG0000769	Prae.g_01217	Prbh.g_01224
OG0000770	Prae.g_01219	Prbh.g_01451
OG0000771	Prae.g_01434	Prbh.g_01397
OG0000772	Prae.g_01293	Prbh.g_01845
OG0000773	Prae.g_01319	Prbh.g_01364
OG0000774	Prae.g_01321	Prbh.g_01366
OG0000775	Prae.g_01324	Prbh.g_01368
OG0000776	Prae.g_01325	Prbh.g_01369
OG0000777	Prae.g_01326	Prbh.g_01370
OG0000778	Prae.g_01327	Prbh.g_01371
OG0000779	Prae.g_01331	Prbh.g_01375
OG0000780	Prae.g_01332	Prbh.g_01376
OG0000781	Prae.g_01335	Prbh.g_01379
OG0000782	Prae.g_01336	Prbh.g_01380
OG0000783	Prae.g_01337	Prbh.g_01381
OG0000784	Prae.g_01338	Prbh.g_01382
OG0000785	Prae.g_01340	Prbh.g_01384
OG0000786	Prae.g_01342	Prbh.g_01387
OG0000787	Prae.g_01343	Prbh.g_01388
OG0000788	Prae.g_01355	Prbh.g_00206
OG0000789	Prae.g_01358	Prbh.g_00196
OG0000790	Prae.g_01373	Prbh.g_00014
OG0000791	Prae.g_01375	Prbh.g_00016
OG0000792	Prae.g_01376	Prbh.g_00017
OG0000793	Prae.g_01379	Prbh.g_00021
OG0000794	Prae.g_01380	Prbh.g_00022
OG0000795	Prae.g_01381	Prbh.g_00023
OG0000796	Prae.g_01385	Prbh.g_00027
OG0000797	Prae.g_01386	Prbh.g_00028
OG0000798	Prae.g_01420	Prbh.g_00033, Prbh.g_00062
OG0000799	Prae.g_01441	Prbh.g_00079
OG0000800	Prae.g_01442	Prbh.g_00080
OG0000801	Prae.g_01443	Prbh.g_00081
OG0000802	Prae.g_01445	Prbh.g_00083
OG0000803	Prae.g_01447	Prbh.g_00085
OG0000804	Prae.g_01448	Prbh.g_00086
OG0000805	Prae.g_01450	Prbh.g_00088
OG0000806	Prae.g_01452	Prbh.g_00090
OG0000807	Prae.g_01453	Prbh.g_00091
OG0000808	Prae.g_01454	Prbh.g_00092
OG0000809	Prae.g_01457	Prbh.g_00094
OG0000810	Prae.g_01458	Prbh.g_00095
OG0000811	Prae.g_01462	Prbh.g_00102
OG0000812	Prae.g_01464	Prbh.g_00104
OG0000813	Prae.g_01465	Prbh.g_00105
OG0000814	Prae.g_01467	Prbh.g_00107
OG0000815	Prae.g_01468	Prbh.g_00108
OG0000816	Prae.g_01470	Prbh.g_00110
OG0000817	Prae.g_01471	Prbh.g_00111
OG0000818	Prae.g_01476	Prbh.g_00116
OG0000819	Prae.g_01477	Prbh.g_00117
OG0000820	Prae.g_01478	Prbh.g_00118
OG0000821	Prae.g_01482	Prbh.g_00122
OG0000822	Prae.g_01483	Prbh.g_00123
OG0000823	Prae.g_01484	Prbh.g_00124
OG0000824	Prae.g_01487	Prbh.g_00127
OG0000825	Prae.g_01488	Prbh.g_00128
OG0000826	Prae.g_01489	Prbh.g_00129
OG0000827	Prae.g_01490	Prbh.g_00130
OG0000828	Prae.g_01493	Prbh.g_00133
OG0000829	Prae.g_01494	Prbh.g_00134
OG0000830	Prae.g_01495	Prbh.g_00135
OG0000831	Prae.g_01497	Prbh.g_00137
OG0000832	Prae.g_01503	Prbh.g_00147
OG0000833	Prae.g_01511	Prbh.g_00156
OG0000834	Prae.g_01512	Prbh.g_00157
OG0000835	Prae.g_01513	Prbh.g_00158
OG0000836	Prae.g_01514	Prbh.g_00159
OG0000837	Prae.g_01515	Prbh.g_00160
OG0000838	Prae.g_01517	Prbh.g_00163
OG0000839	Prae.g_01518	Prbh.g_00164
OG0000840	Prae.g_01519	Prbh.g_00165
OG0000841	Prae.g_01520	Prbh.g_00166
OG0000842	Prae.g_01521	Prbh.g_00167
OG0000843	Prae.g_01522	Prbh.g_00168
OG0000844	Prae.g_01523	Prbh.g_00169
OG0000845	Prae.g_01524	Prbh.g_00170
OG0000846	Prae.g_01525	Prbh.g_00171
OG0000847	Prae.g_01526	Prbh.g_00172
OG0000848	Prae.g_01527	Prbh.g_00173
OG0000849	Prae.g_01528	Prbh.g_00174
OG0000850	Prae.g_01530	Prbh.g_00176
OG0000851	Prae.g_01531	Prbh.g_00177
OG0000852	Prae.g_01532	Prbh.g_00178
OG0000853	Prae.g_01536	Prbh.g_00183
OG0000854	Prae.g_01538	Prbh.g_00185
OG0000855	Prae.g_01539	Prbh.g_00186
OG0000856	Prae.g_01554	Prbh.g_01454
OG0000857	Prae.g_01582	Prbh.g_00968
OG0000858	Prae.g_01617	Prbh.g_01789
OG0000859	Prae.g_01618	Prbh.g_01788
OG0000860	Prae.g_01625	Prbh.g_01780
OG0000861	Prae.g_01626	Prbh.g_01779
OG0000862	Prae.g_01627	Prbh.g_01778
OG0000863	Prae.g_01629	Prbh.g_01776
OG0000864	Prae.g_01630	Prbh.g_01775
OG0000865	Prae.g_01631	Prbh.g_01774
OG0000866	Prae.g_01632	Prbh.g_01773
OG0000867	Prae.g_01633	Prbh.g_01772
OG0000868	Prae.g_01634	Prbh.g_01770
OG0000869	Prae.g_01638	Prbh.g_01767
OG0000870	Prae.g_01643	Prbh.g_01762
OG0000871	Prae.g_01644	Prbh.g_01761
OG0000872	Prae.g_01645	Prbh.g_01760
OG0000873	Prae.g_01648	Prbh.g_01757
OG0000874	Prae.g_01651	Prbh.g_01754
OG0000875	Prae.g_01652	Prbh.g_01752
OG0000876	Prae.g_01653	Prbh.g_01751
OG0000877	Prae.g_01655	Prbh.g_01749
OG0000878	Prae.g_01656	Prbh.g_01748
OG0000879	Prae.g_01657	Prbh.g_01747
OG0000880	Prae.g_01658	Prbh.g_01746
OG0000881	Prae.g_01662	Prbh.g_01742
OG0000882	Prae.g_01667	Prbh.g_01737
OG0000883	Prae.g_01668	Prbh.g_01735
OG0000884	Prae.g_01670	Prbh.g_01733
OG0000885	Prae.g_01671	Prbh.g_01732
OG0000886	Prae.g_01672	Prbh.g_01731
OG0000887	Prae.g_01673	Prbh.g_01730
OG0000888	Prae.g_01675	Prbh.g_01728
OG0000889	Prae.g_01677	Prbh.g_01726
OG0000890	Prae.g_01678	Prbh.g_01725
OG0000891	Prae.g_01679	Prbh.g_01724
OG0000892	Prae.g_01681	Prbh.g_01723
OG0000893	Prae.g_01686	Prbh.g_01719
OG0000894	Prae.g_01688	Prbh.g_01716
OG0000895	Prae.g_01691	Prbh.g_01712
OG0000896	Prae.g_01692	Prbh.g_01711
OG0000897	Prae.g_01694	Prbh.g_01709
OG0000898	Prae.g_01695	Prbh.g_01708
OG0000899	Prae.g_01696	Prbh.g_01707
OG0000900	Prae.g_01697	Prbh.g_01706
OG0000901	Prae.g_01700	Prbh.g_01703
OG0000902	Prae.g_01702	Prbh.g_01701
OG0000903	Prae.g_01705	Prbh.g_01697
OG0000904	Prae.g_01707	Prbh.g_01692
OG0000905	Prae.g_01712	Prbh.g_01699
OG0000906	Prae.g_01713	Prbh.g_01700
OG0000907	Prae.g_01716	Prbh.g_01687
OG0000908	Prae.g_01719	Prbh.g_01684
OG0000909	Prae.g_01720	Prbh.g_01683
OG0000910	Prae.g_01721	Prbh.g_01682
OG0000911	Prae.g_01723	Prbh.g_01680
OG0000912	Prae.g_01724	Prbh.g_01679
OG0000913	Prae.g_01725	Prbh.g_01678
OG0000914	Prae.g_01726	Prbh.g_01677
OG0000915	Prae.g_01727	Prbh.g_01676
OG0000916	Prae.g_01728	Prbh.g_01675
OG0000917	Prae.g_01729	Prbh.g_01674
OG0000918	Prae.g_01730	Prbh.g_01673
OG0000919	Prae.g_01731	Prbh.g_01672
OG0000920	Prae.g_01732	Prbh.g_01671
OG0000921	Prae.g_01733	Prbh.g_01670
OG0000922	Prae.g_01734	Prbh.g_01669
OG0000923	Prae.g_01738	Prbh.g_01665
OG0000924	Prae.g_01739	Prbh.g_01664
OG0000925	Prae.g_01740	Prbh.g_01663
OG0000926	Prae.g_01741	Prbh.g_01662
OG0000927	Prae.g_01743	Prbh.g_01660
OG0000928	Prae.g_01744	Prbh.g_01659
OG0000929	Prae.g_01745	Prbh.g_01658
OG0000930	Prae.g_01746	Prbh.g_01657
OG0000931	Prae.g_01747	Prbh.g_01656
OG0000932	Prae.g_01748	Prbh.g_01655
OG0000933	Prae.g_01752	Prbh.g_01651
OG0000934	Prae.g_01754	Prbh.g_01649
OG0000935	Prae.g_01755	Prbh.g_01648
OG0000936	Prae.g_01756	Prbh.g_01647
OG0000937	Prae.g_01757	Prbh.g_01646
OG0000938	Prae.g_01759	Prbh.g_01643
OG0000939	Prae.g_01760	Prbh.g_01642
OG0000940	Prae.g_01768	Prbh.g_01635
OG0000941	Prae.g_01770	Prbh.g_01633
OG0000942	Prae.g_01772	Prbh.g_01631
OG0000943	Prae.g_01773	Prbh.g_01630
OG0000944	Prae.g_01774	Prbh.g_01628
OG0000945	Prae.g_01775	Prbh.g_01627
OG0000946	Prae.g_01779	Prbh.g_01621
OG0000947	Prae.g_01781	Prbh.g_01619
OG0000948	Prae.g_01782	Prbh.g_01618
OG0000949	Prae.g_01785	Prbh.g_01615
OG0000950	Prae.g_01790	Prbh.g_01608
OG0000951	Prae.g_01794	Prbh.g_01604
OG0000952	Prae.g_01798	Prbh.g_01600
OG0000953	Prae.g_01801	Prbh.g_01596
OG0000954	Prae.g_01805	Prbh.g_01592
OG0000955	Prae.g_01806	Prbh.g_01591
OG0000956	Prae.g_01808	Prbh.g_01589
OG0000957	Prae.g_01813	Prbh.g_01583
OG0000958	Prae.g_01814	Prbh.g_01582
OG0000959	Prae.g_01818	Prbh.g_01578
OG0000960	Prae.g_01819	Prbh.g_01577
OG0000961	Prae.g_01821	Prbh.g_01574
OG0000962	Prae.g_01823	Prbh.g_01572
OG0000963	Prae.g_01827	Prbh.g_01568
OG0000964	Prae.g_01828	Prbh.g_01567
OG0000965	Prae.g_01829	Prbh.g_01566
OG0000966	Prae.g_01836	Prbh.g_01560
OG0000967	Prae.g_01840	Prbh.g_01556
OG0000968	Prae.g_01842	Prbh.g_01554
OG0000969	Prae.g_01843	Prbh.g_01553
OG0000970	Prae.g_01844	Prbh.g_01552
OG0000971	Prae.g_01845	Prbh.g_01551
OG0000972	Prae.g_01846	Prbh.g_01550
OG0000973	Prae.g_01847	Prbh.g_01549
OG0000974	Prae.g_01848	Prbh.g_01548
OG0000975	Prae.g_01849	Prbh.g_01547
OG0000976	Prae.g_01850	Prbh.g_01546
OG0000977	Prae.g_01851	Prbh.g_01545
OG0000978	Prae.g_01852	Prbh.g_01544
OG0000979	Prae.g_01855	Prbh.g_01541
OG0000980	Prae.g_01857	Prbh.g_01539
OG0000981	Prae.g_01859	Prbh.g_01536
OG0000982	Prae.g_01861	Prbh.g_01534
OG0000983	Prae.g_01862	Prbh.g_01533
OG0000984	Prae.g_01863	Prbh.g_01532
OG0000985	Prae.g_01866	Prbh.g_01529
OG0000986	Prae.g_01868	Prbh.g_01527
OG0000987	Prae.g_01869	Prbh.g_01526
OG0000988	Prae.g_01872	Prbh.g_01523
OG0000989	Prae.g_01876	Prbh.g_01519
OG0000990	Prae.g_01879	Prbh.g_01514
OG0000991	Prae.g_01880	Prbh.g_01513
OG0000992	Prae.g_01882	Prbh.g_01510
OG0000993	Prae.g_01883	Prbh.g_01509
OG0000994	Prae.g_01884	Prbh.g_01508
OG0000995	Prae.g_01888	Prbh.g_01504
OG0000996	Prae.g_01889	Prbh.g_01503
OG0000997	Prae.g_01890	Prbh.g_01501
OG0000998	Prae.g_01892	Prbh.g_01499
OG0000999	Prae.g_01893	Prbh.g_01498
OG0001000	Prae.g_01896	Prbh.g_01495
OG0001001	Prae.g_01898	Prbh.g_01490
OG0001002	Prae.g_01902	Prbh.g_01485
OG0001003	Prae.g_01903	Prbh.g_01484
OG0001004	Prae.g_01904	Prbh.g_01483
OG0001005	Prae.g_01905	Prbh.g_01482
OG0001006	Prae.g_01909	Prbh.g_01478
OG0001007	Prae.g_01911	Prbh.g_01476
OG0001008	Prae.g_00411	Prbh.g_00395
OG0001009	Prae.g_00027	Prbh.g_00753
OG0001010	Prae.g_00028	Prbh.g_00752
OG0001011	Prae.g_00029	Prbh.g_00751
OG0001012	Prae.g_00045	Prbh.g_00739
OG0001013	Prae.g_00050	Prbh.g_00732
OG0001014	Prae.g_00053	Prbh.g_00729
OG0001015	Prae.g_00054	Prbh.g_00728
OG0001016	Prae.g_00073	Prbh.g_00709
OG0001017	Prae.g_00077	Prbh.g_00705
OG0001018	Prae.g_00080	Prbh.g_00703
OG0001019	Prae.g_00089	Prbh.g_00694
OG0001020	Prae.g_00090	Prbh.g_00693
OG0001021	Prae.g_00091	Prbh.g_00692
OG0001022	Prae.g_00094	Prbh.g_00689
OG0001023	Prae.g_00095	Prbh.g_00688
OG0001024	Prae.g_00098	Prbh.g_00685
OG0001025	Prae.g_00104	Prbh.g_00678
OG0001026	Prae.g_00110	Prbh.g_00670
OG0001027	Prae.g_00111	Prbh.g_00669
OG0001028	Prae.g_00113	Prbh.g_00667
OG0001029	Prae.g_00115	Prbh.g_00666
OG0001030	Prae.g_00130	Prbh.g_00650
OG0001031	Prae.g_00189	Prbh.g_00596
OG0001032	Prae.g_00190	Prbh.g_00595
OG0001033	Prae.g_00211	Prbh.g_00574
OG0001034	Prae.g_00239	Prbh.g_00544
OG0001035	Prae.g_00257	Prbh.g_00524
OG0001036	Prae.g_00262	Prbh.g_00520
OG0001037	Prae.g_00263	Prbh.g_00519
OG0001038	Prae.g_00279	Prbh.g_00501
OG0001039	Prae.g_00282	Prbh.g_00498
OG0001040	Prae.g_00284	Prbh.g_00496
OG0001041	Prae.g_00288	Prbh.g_00491
OG0001042	Prae.g_00305	Prbh.g_00474
OG0001043	Prae.g_00306	Prbh.g_00473
OG0001044	Prae.g_00334	Prbh.g_00440
OG0001045	Prae.g_00342	Prbh.g_00430
OG0001046	Prae.g_00379	Prbh.g_01877
OG0001047	Prae.g_00413	Prbh.g_00393
OG0001048	Prae.g_00414	Prbh.g_00392
OG0001049	Prae.g_00416	Prbh.g_00390
OG0001050	Prae.g_00417	Prbh.g_00389
OG0001051	Prae.g_00418	Prbh.g_00388
OG0001052	Prae.g_00445	Prbh.g_00360
OG0001053	Prae.g_00457	Prbh.g_00348
OG0001054	Prae.g_00472	Prbh.g_00333
OG0001055	Prae.g_00491	Prbh.g_00313
OG0001056	Prae.g_00511	Prbh.g_00293
OG0001057	Prae.g_00516	Prbh.g_00289
OG0001058	Prae.g_00524	Prbh.g_00281
OG0001059	Prae.g_00528	Prbh.g_00277
OG0001060	Prae.g_00535	Prbh.g_00270
OG0001061	Prae.g_00548	Prbh.g_00255
OG0001062	Prae.g_00550	Prbh.g_00253
OG0001063	Prae.g_00552	Prbh.g_00251
OG0001064	Prae.g_00553	Prbh.g_00250
OG0001065	Prae.g_00554	Prbh.g_00249
OG0001066	Prae.g_00555	Prbh.g_00248
OG0001067	Prae.g_00556	Prbh.g_00247
OG0001068	Prae.g_00557	Prbh.g_00246
OG0001069	Prae.g_00558	Prbh.g_00245
OG0001070	Prae.g_00561	Prbh.g_00243
OG0001071	Prae.g_00562	Prbh.g_00242
OG0001072	Prae.g_00564	Prbh.g_00240
OG0001073	Prae.g_00578	Prbh.g_00226
OG0001074	Prae.g_00589	Prbh.g_00214
OG0001075	Prae.g_00590	Prbh.g_00213
OG0001076	Prae.g_00598	Prbh.g_01459
OG0001077	Prae.g_00602	Prbh.g_01453
OG0001078	Prae.g_00610	Prbh.g_01217
OG0001079	Prae.g_00621	Prbh.g_01206
OG0001080	Prae.g_00627	Prbh.g_01200
OG0001081	Prae.g_00629	Prbh.g_01198
OG0001082	Prae.g_00630	Prbh.g_01197
OG0001083	Prae.g_00635	Prbh.g_01192
OG0001084	Prae.g_00636	Prbh.g_01191
OG0001085	Prae.g_00644	Prbh.g_00904
OG0001086	Prae.g_00645	Prbh.g_00905
OG0001087	Prae.g_00662	Prbh.g_00923
OG0001088	Prae.g_00663	Prbh.g_00924
OG0001089	Prae.g_00671	Prbh.g_00935
OG0001090	Prae.g_00712	Prbh.g_00946
OG0001091	Prae.g_00714	Prbh.g_01170
OG0001092	Prae.g_00715	Prbh.g_01169
OG0001093	Prae.g_00720	Prbh.g_01164
OG0001094	Prae.g_00800	Prbh.g_01171
OG0001095	Prae.g_00819	Prbh.g_00966
OG0001096	Prae.g_00832	Prbh.g_00980
OG0001097	Prae.g_00850	Prbh.g_00999
OG0001098	Prae.g_00865	Prbh.g_01019
OG0001099	Prae.g_00897	Prbh.g_00861
OG0001100	Prae.g_00901	Prbh.g_00870
OG0001101	Prae.g_00903	Prbh.g_00872
OG0001102	Prae.g_00905	Prbh.g_00875
OG0001103	Prae.g_00907	Prbh.g_00877
OG0001104	Prae.g_00928	Prbh.g_00899
OG0001105	Prae.g_00932	Prbh.g_00903
OG0001106	Prae.g_00955	Prbh.g_01074
OG0001107	Prae.g_00962	Prbh.g_01084
OG0001108	Prae.g_00966	Prbh.g_01088
OG0001109	Prae.g_00967	Prbh.g_01089
OG0001110	Prae.g_00969	Prbh.g_01091
OG0001111	Prae.g_00970	Prbh.g_01092
OG0001112	Prae.g_00971	Prbh.g_01093
OG0001113	Prae.g_00972	Prbh.g_01094
OG0001114	Prae.g_00973	Prbh.g_01095
OG0001115	Prae.g_00975	Prbh.g_01097
OG0001116	Prae.g_00976	Prbh.g_01098
OG0001117	Prae.g_00977	Prbh.g_01099
OG0001118	Prae.g_00978	Prbh.g_01100
OG0001119	Prae.g_00979	Prbh.g_01101
OG0001120	Prae.g_00981	Prbh.g_01102
