Orthogroup	Prae	Praf
OG0000588	Prae.g_00592	Praf.g_01663
OG0000589	Prae.g_00595	Praf.g_01666
OG0000590	Prae.g_00596	Praf.g_01667
OG0000591	Prae.g_00599	Praf.g_01674
OG0000592	Prae.g_00600	Praf.g_01675
OG0000593	Prae.g_00606	Praf.g_01688
OG0000594	Prae.g_00607	Praf.g_01689
OG0000595	Prae.g_00608	Praf.g_01690
OG0000596	Prae.g_00612	Praf.g_01695
OG0000597	Prae.g_00614	Praf.g_01698
OG0000598	Prae.g_00615	Praf.g_01699
OG0000599	Prae.g_00618	Praf.g_01709
OG0000600	Prae.g_00619	Praf.g_01710
OG0000601	Prae.g_00620	Praf.g_01711
OG0000602	Prae.g_00622	Praf.g_01716
OG0000603	Prae.g_00623	Praf.g_01717
OG0000604	Prae.g_00624	Praf.g_01718
OG0000605	Prae.g_00625	Praf.g_01720
OG0000606	Prae.g_00628	Praf.g_01727
OG0000607	Prae.g_00631	Praf.g_01730
OG0000608	Prae.g_00632	Praf.g_01731
OG0000609	Prae.g_00633	Praf.g_01733
OG0000610	Prae.g_00638	Praf.g_01741
OG0000611	Prae.g_00641	Praf.g_01744
OG0000612	Prae.g_00642	Praf.g_01745
OG0000613	Prae.g_00647	Praf.g_02344
OG0000614	Prae.g_00666	Praf.g_01207
OG0000615	Prae.g_00674	Praf.g_01489
OG0000616	Prae.g_00678	Praf.g_02767
OG0000617	Prae.g_00717	Praf.g_01308
OG0000618	Prae.g_00718	Praf.g_01309
OG0000619	Prae.g_00719	Praf.g_01310
OG0000620	Prae.g_00722	Praf.g_01314
OG0000621	Prae.g_00723	Praf.g_01315
OG0000622	Prae.g_00724	Praf.g_01316
OG0000623	Prae.g_00725	Praf.g_01317
OG0000624	Prae.g_00726	Praf.g_01318
OG0000625	Prae.g_00727	Praf.g_01319
OG0000626	Prae.g_00728	Praf.g_01320
OG0000627	Prae.g_00729	Praf.g_01441
OG0000628	Prae.g_00730	Praf.g_01440
OG0000629	Prae.g_00731	Praf.g_01437
OG0000630	Prae.g_00734	Praf.g_01433
OG0000631	Prae.g_00797	Praf.g_01429
OG0000632	Prae.g_00798	Praf.g_01428
OG0000633	Prae.g_00799	Praf.g_01427
OG0000634	Prae.g_00802	Praf.g_01526
OG0000635	Prae.g_00803	Praf.g_01527
OG0000636	Prae.g_00805	Praf.g_01529
OG0000637	Prae.g_00807	Praf.g_01531
OG0000638	Prae.g_00808	Praf.g_01532
OG0000639	Prae.g_00809	Praf.g_01533
OG0000640	Prae.g_00810	Praf.g_01534
OG0000641	Prae.g_00814	Praf.g_01538
OG0000642	Prae.g_00815	Praf.g_01539
OG0000643	Prae.g_00816	Praf.g_01540
OG0000644	Prae.g_00817	Praf.g_01541
OG0000645	Prae.g_00818	Praf.g_01542
OG0000646	Prae.g_00820	Praf.g_01545
OG0000647	Prae.g_00821	Praf.g_01547
OG0000648	Prae.g_00823	Praf.g_01549
OG0000649	Prae.g_00824	Praf.g_01550
OG0000650	Prae.g_00825	Praf.g_01551
OG0000651	Prae.g_00826	Praf.g_01552
OG0000652	Prae.g_00827	Praf.g_01553
OG0000653	Prae.g_00829	Praf.g_01557
OG0000654	Prae.g_00830	Praf.g_01558
OG0000655	Prae.g_00831	Praf.g_01559
OG0000656	Prae.g_00834	Praf.g_01562
OG0000657	Prae.g_00841	Praf.g_01592
OG0000658	Prae.g_00842	Praf.g_01594
OG0000659	Prae.g_00843	Praf.g_01595
OG0000660	Prae.g_00847	Praf.g_01599
OG0000661	Prae.g_00849	Praf.g_01601
OG0000662	Prae.g_00851	Praf.g_01603
OG0000663	Prae.g_00853	Praf.g_01606
OG0000664	Prae.g_00854	Praf.g_01607
OG0000665	Prae.g_00858	Praf.g_01620
OG0000666	Prae.g_00859	Praf.g_01622
OG0000667	Prae.g_00863	Praf.g_01629
OG0000668	Prae.g_00892	Praf.g_01339
OG0000669	Prae.g_00900	Praf.g_01638
OG0000670	Prae.g_00902	Praf.g_00961
OG0000671	Prae.g_00904	Praf.g_01456
OG0000672	Prae.g_00906	Praf.g_01459
OG0000673	Prae.g_00909	Praf.g_01462
OG0000674	Prae.g_00911	Praf.g_01464
OG0000675	Prae.g_00912	Praf.g_01465
OG0000676	Prae.g_00914	Praf.g_01467
OG0000677	Prae.g_00915	Praf.g_01469
OG0000678	Prae.g_00917	Praf.g_01475
OG0000679	Prae.g_00921	Praf.g_01494
OG0000680	Prae.g_00922	Praf.g_01495
OG0000681	Prae.g_00924	Praf.g_01497
OG0000682	Prae.g_00925	Praf.g_01498
OG0000683	Prae.g_00926	Praf.g_01499
OG0000684	Prae.g_00927	Praf.g_01512
OG0000685	Prae.g_00929	Praf.g_01510
OG0000686	Prae.g_00930	Praf.g_01509
OG0000687	Prae.g_00931	Praf.g_01508
OG0000688	Prae.g_00934	Praf.g_01515
OG0000689	Prae.g_00935	Praf.g_01516
OG0000690	Prae.g_00936	Praf.g_01517
OG0000691	Prae.g_00937	Praf.g_01519
OG0000692	Prae.g_00938	Praf.g_01520
OG0000693	Prae.g_00939	Praf.g_01522
OG0000694	Prae.g_00940	Praf.g_01523
OG0000695	Prae.g_00942	Praf.g_01425
OG0000696	Prae.g_00943	Praf.g_01424
OG0000697	Prae.g_00944	Praf.g_01422
OG0000698	Prae.g_00947	Praf.g_01419
OG0000699	Prae.g_00948	Praf.g_01417
OG0000700	Prae.g_00949	Praf.g_01416
OG0000701	Prae.g_00950	Praf.g_01415
OG0000702	Prae.g_00952	Praf.g_01408
OG0000703	Prae.g_00953	Praf.g_01407
OG0000704	Prae.g_00954	Praf.g_01405
OG0000705	Prae.g_00958	Praf.g_01399
OG0000706	Prae.g_00959	Praf.g_01398
OG0000707	Prae.g_00960	Praf.g_01397
OG0000708	Prae.g_00961	Praf.g_01395
OG0000709	Prae.g_00965	Praf.g_01388
OG0000710	Prae.g_00968	Praf.g_01383, Praf.g_01384
OG0000711	Prae.g_00985	Praf.g_01360
OG0000712	Prae.g_00987	Praf.g_01359
OG0000713	Prae.g_00988	Praf.g_01358
OG0000714	Prae.g_00989	Praf.g_01355
OG0000715	Prae.g_00991	Praf.g_01353
OG0000716	Prae.g_00993	Praf.g_01349
OG0000717	Prae.g_00994	Praf.g_01348
OG0000718	Prae.g_01009	Praf.g_01343
OG0000719	Prae.g_01011	Praf.g_01341
OG0000720	Prae.g_01020	Praf.g_01328
OG0000721	Prae.g_01022	Praf.g_01327
OG0000722	Prae.g_01023	Praf.g_01326
OG0000723	Prae.g_01026	Praf.g_01322
OG0000724	Prae.g_01035	Praf.g_01279
OG0000725	Prae.g_01041	Praf.g_01270
OG0000726	Prae.g_01042	Praf.g_01269
OG0000727	Prae.g_01043	Praf.g_01268
OG0000728	Prae.g_01045	Praf.g_01267
OG0000729	Prae.g_01092	Praf.g_00162
OG0000730	Prae.g_01096	Praf.g_02056
OG0000731	Prae.g_01100	Praf.g_02047
OG0000732	Prae.g_01109	Praf.g_00055
OG0000733	Prae.g_01131	Praf.g_02698
OG0000734	Prae.g_01148	Praf.g_00233
OG0000735	Prae.g_01150	Praf.g_00822
OG0000736	Prae.g_01151	Praf.g_00823
OG0000737	Prae.g_01152	Praf.g_00824
OG0000738	Prae.g_01156	Praf.g_00830
OG0000739	Prae.g_01157	Praf.g_00832
OG0000740	Prae.g_01158	Praf.g_00833
OG0000741	Prae.g_01159	Praf.g_00836
OG0000742	Prae.g_01162	Praf.g_00853
OG0000743	Prae.g_01164	Praf.g_00855
OG0000744	Prae.g_01165	Praf.g_00856
OG0000745	Prae.g_01166	Praf.g_00858
OG0000746	Prae.g_01168	Praf.g_00860
OG0000747	Prae.g_01169	Praf.g_00861
OG0000748	Prae.g_01172	Praf.g_00873
OG0000749	Prae.g_01173	Praf.g_00874
OG0000750	Prae.g_01174	Praf.g_00875
OG0000751	Prae.g_01176	Praf.g_00880
OG0000752	Prae.g_01178	Praf.g_00882
OG0000753	Prae.g_01181	Praf.g_00885
OG0000754	Prae.g_01184	Praf.g_00914
OG0000755	Prae.g_01187	Praf.g_00921
OG0000756	Prae.g_01188	Praf.g_00922
OG0000757	Prae.g_01194	Praf.g_00929
OG0000758	Prae.g_01195	Praf.g_00930
OG0000759	Prae.g_01196	Praf.g_00931
OG0000760	Prae.g_01197	Praf.g_00932
OG0000761	Prae.g_01198	Praf.g_00933
OG0000762	Prae.g_01199	Praf.g_00913
OG0000763	Prae.g_01201	Praf.g_00911
OG0000764	Prae.g_01202	Praf.g_00910
OG0000765	Prae.g_01211	Praf.g_00895
OG0000766	Prae.g_01212	Praf.g_00894
OG0000767	Prae.g_01214	Praf.g_00892
OG0000768	Prae.g_01215	Praf.g_00891
OG0000769	Prae.g_01217	Praf.g_00887
OG0000770	Prae.g_01219	Praf.g_00937
OG0000771	Prae.g_01434	Praf.g_01285
OG0000772	Prae.g_01293	Praf.g_00548
OG0000773	Prae.g_01319	Praf.g_00808
OG0000774	Prae.g_01321	Praf.g_00804
OG0000775	Prae.g_01324	Praf.g_00802
OG0000776	Prae.g_01325	Praf.g_00801
OG0000777	Prae.g_01326	Praf.g_00800
OG0000778	Prae.g_01327	Praf.g_00799
OG0000779	Prae.g_01331	Praf.g_00794
OG0000780	Prae.g_01332	Praf.g_00791
OG0000781	Prae.g_01335	Praf.g_00787
OG0000782	Prae.g_01336	Praf.g_00786
OG0000783	Prae.g_01337	Praf.g_00785
OG0000784	Prae.g_01338	Praf.g_00784
OG0000785	Prae.g_01340	Praf.g_00782
OG0000786	Prae.g_01342	Praf.g_00777
OG0000787	Prae.g_01343	Praf.g_00776
OG0000788	Prae.g_01355	Praf.g_01996
OG0000789	Prae.g_01358	Praf.g_01001
OG0000790	Prae.g_01373	Praf.g_00579
OG0000791	Prae.g_01375	Praf.g_00577
OG0000792	Prae.g_01376	Praf.g_00576
OG0000793	Prae.g_01379	Praf.g_00572
OG0000794	Prae.g_01380	Praf.g_00571
OG0000795	Prae.g_01381	Praf.g_00570
OG0000796	Prae.g_01385	Praf.g_00566
OG0000797	Prae.g_01386	Praf.g_00565
OG0000798	Prae.g_01420	Praf.g_02276
OG0000799	Prae.g_01441	Praf.g_01765
OG0000800	Prae.g_01442	Praf.g_01766
OG0000801	Prae.g_01443	Praf.g_01767
OG0000802	Prae.g_01445	Praf.g_01773
OG0000803	Prae.g_01447	Praf.g_01779
OG0000804	Prae.g_01448	Praf.g_01781
OG0000805	Prae.g_01450	Praf.g_01783
OG0000806	Prae.g_01452	Praf.g_01785
OG0000807	Prae.g_01453	Praf.g_01787
OG0000808	Prae.g_01454	Praf.g_01788
OG0000809	Prae.g_01457	Praf.g_01792
OG0000810	Prae.g_01458	Praf.g_01793
OG0000811	Prae.g_01462	Praf.g_01801
OG0000812	Prae.g_01464	Praf.g_01803
OG0000813	Prae.g_01465	Praf.g_01804
OG0000814	Prae.g_01467	Praf.g_01806
OG0000815	Prae.g_01468	Praf.g_01807
OG0000816	Prae.g_01470	Praf.g_01809
OG0000817	Prae.g_01471	Praf.g_01810
OG0000818	Prae.g_01476	Praf.g_01822
OG0000819	Prae.g_01477	Praf.g_01823
OG0000820	Prae.g_01478	Praf.g_01824
OG0000821	Prae.g_01482	Praf.g_01831
OG0000822	Prae.g_01483	Praf.g_01833
OG0000823	Prae.g_01484	Praf.g_01834
OG0000824	Prae.g_01487	Praf.g_01838
OG0000825	Prae.g_01488	Praf.g_01839
OG0000826	Prae.g_01489	Praf.g_01840
OG0000827	Prae.g_01490	Praf.g_01841
OG0000828	Prae.g_01493	Praf.g_01844
OG0000829	Prae.g_01494	Praf.g_01845
OG0000830	Prae.g_01495	Praf.g_01846
OG0000831	Prae.g_01497	Praf.g_01849
OG0000832	Prae.g_01503	Praf.g_00542
OG0000833	Prae.g_01511	Praf.g_00534
OG0000834	Prae.g_01512	Praf.g_00533
OG0000835	Prae.g_01513	Praf.g_00532
OG0000836	Prae.g_01514	Praf.g_00530
OG0000837	Prae.g_01515	Praf.g_00529
OG0000838	Prae.g_01517	Praf.g_00525
OG0000839	Prae.g_01518	Praf.g_00524
OG0000840	Prae.g_01519	Praf.g_00523
OG0000841	Prae.g_01520	Praf.g_00522
OG0000842	Prae.g_01521	Praf.g_00521
OG0000843	Prae.g_01522	Praf.g_00520
OG0000844	Prae.g_01523	Praf.g_00518
OG0000845	Prae.g_01524	Praf.g_00517
OG0000846	Prae.g_01525	Praf.g_00516
OG0000847	Prae.g_01526	Praf.g_00515
OG0000848	Prae.g_01527	Praf.g_00513
OG0000849	Prae.g_01528	Praf.g_00512
OG0000850	Prae.g_01530	Praf.g_00511
OG0000851	Prae.g_01531	Praf.g_00508
OG0000852	Prae.g_01532	Praf.g_00507
OG0000853	Prae.g_01536	Praf.g_00502
OG0000854	Prae.g_01538	Praf.g_00500
OG0000855	Prae.g_01539	Praf.g_00499
OG0000856	Prae.g_01554	Praf.g_01677
OG0000857	Prae.g_01582	Praf.g_01546
OG0000858	Prae.g_01617	Praf.g_00490
OG0000859	Prae.g_01618	Praf.g_00489
OG0000860	Prae.g_01625	Praf.g_00478
OG0000861	Prae.g_01626	Praf.g_00477
OG0000862	Prae.g_01627	Praf.g_00475
OG0000863	Prae.g_01629	Praf.g_00472
OG0000864	Prae.g_01630	Praf.g_00471
OG0000865	Prae.g_01631	Praf.g_00470
OG0000866	Prae.g_01632	Praf.g_00469
OG0000867	Prae.g_01633	Praf.g_00468
OG0000868	Prae.g_01634	Praf.g_00466
OG0000869	Prae.g_01638	Praf.g_00463
OG0000870	Prae.g_01643	Praf.g_00458
OG0000871	Prae.g_01644	Praf.g_00457
OG0000872	Prae.g_01645	Praf.g_00455
OG0000873	Prae.g_01648	Praf.g_00452
OG0000874	Prae.g_01651	Praf.g_00448
OG0000875	Prae.g_01652	Praf.g_00447
OG0000876	Prae.g_01653	Praf.g_00446
OG0000877	Prae.g_01655	Praf.g_00443
OG0000878	Prae.g_01656	Praf.g_00442
OG0000879	Prae.g_01657	Praf.g_00441
OG0000880	Prae.g_01658	Praf.g_00440
OG0000881	Prae.g_01662	Praf.g_00434
OG0000882	Prae.g_01667	Praf.g_00429
OG0000883	Prae.g_01668	Praf.g_00427
OG0000884	Prae.g_01670	Praf.g_00425
OG0000885	Prae.g_01671	Praf.g_00424
OG0000886	Prae.g_01672	Praf.g_00423
OG0000887	Prae.g_01673	Praf.g_00422
OG0000888	Prae.g_01675	Praf.g_00420
OG0000889	Prae.g_01677	Praf.g_00418
OG0000890	Prae.g_01678	Praf.g_00405
OG0000891	Prae.g_01679	Praf.g_00404
OG0000892	Prae.g_01681	Praf.g_00402
OG0000893	Prae.g_01686	Praf.g_02202
OG0000894	Prae.g_01688	Praf.g_02199
OG0000895	Prae.g_01691	Praf.g_02195
OG0000896	Prae.g_01692	Praf.g_02194
OG0000897	Prae.g_01694	Praf.g_02192
OG0000898	Prae.g_01695	Praf.g_02191
OG0000899	Prae.g_01696	Praf.g_02190
OG0000900	Prae.g_01697	Praf.g_02189
OG0000901	Prae.g_01700	Praf.g_02185
OG0000902	Prae.g_01702	Praf.g_02183
OG0000903	Prae.g_01705	Praf.g_02170
OG0000904	Prae.g_01707	Praf.g_02175
OG0000905	Prae.g_01712	Praf.g_02177
OG0000906	Prae.g_01713	Praf.g_02179
OG0000907	Prae.g_01716	Praf.g_02163
OG0000908	Prae.g_01719	Praf.g_02160
OG0000909	Prae.g_01720	Praf.g_02159
OG0000910	Prae.g_01721	Praf.g_02158
OG0000911	Prae.g_01723	Praf.g_02156
OG0000912	Prae.g_01724	Praf.g_02155
OG0000913	Prae.g_01725	Praf.g_02154
OG0000914	Prae.g_01726	Praf.g_02153
OG0000915	Prae.g_01727	Praf.g_02152
OG0000916	Prae.g_01728	Praf.g_02151
OG0000917	Prae.g_01729	Praf.g_02150
OG0000918	Prae.g_01730	Praf.g_02149
OG0000919	Prae.g_01731	Praf.g_02148
OG0000920	Prae.g_01732	Praf.g_02147
OG0000921	Prae.g_01733	Praf.g_02146
OG0000922	Prae.g_01734	Praf.g_02145
OG0000923	Prae.g_01738	Praf.g_02141
OG0000924	Prae.g_01739	Praf.g_02140
OG0000925	Prae.g_01740	Praf.g_02139
OG0000926	Prae.g_01741	Praf.g_02138
OG0000927	Prae.g_01743	Praf.g_02136
OG0000928	Prae.g_01744	Praf.g_02135
OG0000929	Prae.g_01745	Praf.g_02134
OG0000930	Prae.g_01746	Praf.g_02133
OG0000931	Prae.g_01747	Praf.g_02132
OG0000932	Prae.g_01748	Praf.g_02131
OG0000933	Prae.g_01752	Praf.g_02126
OG0000934	Prae.g_01754	Praf.g_02124
OG0000935	Prae.g_01755	Praf.g_02123
OG0000936	Prae.g_01756	Praf.g_02122
OG0000937	Prae.g_01757	Praf.g_02121
OG0000938	Prae.g_01759	Praf.g_02118
OG0000939	Prae.g_01760	Praf.g_02117
OG0000940	Prae.g_01768	Praf.g_02106
OG0000941	Prae.g_01770	Praf.g_02104
OG0000942	Prae.g_01772	Praf.g_02102
OG0000943	Prae.g_01773	Praf.g_02101
OG0000944	Prae.g_01774	Praf.g_02099
OG0000945	Prae.g_01775	Praf.g_02097
OG0000946	Prae.g_01779	Praf.g_02082
OG0000947	Prae.g_01781	Praf.g_02079
OG0000948	Prae.g_01782	Praf.g_02078
OG0000949	Prae.g_01785	Praf.g_02075
OG0000950	Prae.g_01790	Praf.g_02383
OG0000951	Prae.g_01794	Praf.g_02388
OG0000952	Prae.g_01798	Praf.g_02393
OG0000953	Prae.g_01801	Praf.g_02397
OG0000954	Prae.g_01805	Praf.g_00195
OG0000955	Prae.g_01806	Praf.g_00194
OG0000956	Prae.g_01808	Praf.g_00192
OG0000957	Prae.g_01813	Praf.g_00180
OG0000958	Prae.g_01814	Praf.g_00179
OG0000959	Prae.g_01818	Praf.g_00175
OG0000960	Prae.g_01819	Praf.g_00174
OG0000961	Prae.g_01821	Praf.g_00165
OG0000962	Prae.g_01823	Praf.g_00163
OG0000963	Prae.g_01827	Praf.g_00157
OG0000964	Prae.g_01828	Praf.g_00156
OG0000965	Prae.g_01829	Praf.g_00155
OG0000966	Prae.g_01836	Praf.g_00089
OG0000967	Prae.g_01840	Praf.g_00082
OG0000968	Prae.g_01842	Praf.g_00077
OG0000969	Prae.g_01843	Praf.g_00075
OG0000970	Prae.g_01844	Praf.g_00074
OG0000971	Prae.g_01845	Praf.g_00072
OG0000972	Prae.g_01846	Praf.g_00071
OG0000973	Prae.g_01847	Praf.g_00070
OG0000974	Prae.g_01848	Praf.g_00069
OG0000975	Prae.g_01849	Praf.g_00068
OG0000976	Prae.g_01850	Praf.g_00067
OG0000977	Prae.g_01851	Praf.g_00064
OG0000978	Prae.g_01852	Praf.g_00063
OG0000979	Prae.g_01855	Praf.g_00060
OG0000980	Prae.g_01857	Praf.g_00056
OG0000981	Prae.g_01859	Praf.g_00053
OG0000982	Prae.g_01861	Praf.g_02657
OG0000983	Prae.g_01862	Praf.g_02658
OG0000984	Prae.g_01863	Praf.g_02659
OG0000985	Prae.g_01866	Praf.g_02663
OG0000986	Prae.g_01868	Praf.g_02665
OG0000987	Prae.g_01869	Praf.g_02667
OG0000988	Prae.g_01872	Praf.g_02671
OG0000989	Prae.g_01876	Praf.g_02680
OG0000990	Prae.g_01879	Praf.g_02702
OG0000991	Prae.g_01880	Praf.g_02716
OG0000992	Prae.g_01882	Praf.g_02719
OG0000993	Prae.g_01883	Praf.g_02720
OG0000994	Prae.g_01884	Praf.g_02723
OG0000995	Prae.g_01888	Praf.g_02730
OG0000996	Prae.g_01889	Praf.g_02743
OG0000997	Prae.g_01890	Praf.g_02753
OG0000998	Prae.g_01892	Praf.g_02755
OG0000999	Prae.g_01893	Praf.g_02756
OG0001000	Prae.g_01896	Praf.g_02759
OG0001001	Prae.g_01898	Praf.g_02764
OG0001002	Prae.g_01902	Praf.g_02770
OG0001003	Prae.g_01903	Praf.g_02772
OG0001004	Prae.g_01904	Praf.g_02773
OG0001005	Prae.g_01905	Praf.g_02775
OG0001006	Prae.g_01909	Praf.g_02781
OG0001007	Prae.g_01911	Praf.g_02783
OG0001008	Prae.g_00411	Praf.g_01988
OG0001009	Prae.g_00027	Praf.g_00032
OG0001010	Prae.g_00028	Praf.g_00033
OG0001011	Prae.g_00029	Praf.g_00035
OG0001012	Prae.g_00045	Praf.g_02654
OG0001013	Prae.g_00050	Praf.g_02603
OG0001014	Prae.g_00053	Praf.g_02597
OG0001015	Prae.g_00054	Praf.g_02596
OG0001016	Prae.g_00073	Praf.g_00316
OG0001017	Prae.g_00077	Praf.g_00310
OG0001018	Prae.g_00080	Praf.g_00308
OG0001019	Prae.g_00089	Praf.g_00296
OG0001020	Prae.g_00090	Praf.g_00268
OG0001021	Prae.g_00091	Praf.g_00264
OG0001022	Prae.g_00094	Praf.g_00259
OG0001023	Prae.g_00095	Praf.g_00258
OG0001024	Prae.g_00098	Praf.g_00254
OG0001025	Prae.g_00104	Praf.g_00247
OG0001026	Prae.g_00110	Praf.g_00230
OG0001027	Prae.g_00111	Praf.g_00225
OG0001028	Prae.g_00113	Praf.g_00223
OG0001029	Prae.g_00115	Praf.g_00221
OG0001030	Prae.g_00130	Praf.g_02408
OG0001031	Prae.g_00189	Praf.g_02497
OG0001032	Prae.g_00190	Praf.g_02500
OG0001033	Prae.g_00211	Praf.g_02533
OG0001034	Prae.g_00239	Praf.g_00385
OG0001035	Prae.g_00257	Praf.g_02243
OG0001036	Prae.g_00262	Praf.g_02247
OG0001037	Prae.g_00263	Praf.g_02249
OG0001038	Prae.g_00279	Praf.g_02277
OG0001039	Prae.g_00282	Praf.g_02280
OG0001040	Prae.g_00284	Praf.g_02283
OG0001041	Prae.g_00288	Praf.g_02288
OG0001042	Prae.g_00305	Praf.g_02316
OG0001043	Prae.g_00306	Praf.g_02318
OG0001044	Prae.g_00334	Praf.g_02055
OG0001045	Prae.g_00342	Praf.g_02044
OG0001046	Prae.g_00379	Praf.g_00495
OG0001047	Prae.g_00413	Praf.g_01986
OG0001048	Prae.g_00414	Praf.g_01985
OG0001049	Prae.g_00416	Praf.g_01982
OG0001050	Prae.g_00417	Praf.g_01981
OG0001051	Prae.g_00418	Praf.g_01980
OG0001052	Prae.g_00445	Praf.g_01911
OG0001053	Prae.g_00457	Praf.g_00598
OG0001054	Prae.g_00472	Praf.g_00615
OG0001055	Prae.g_00491	Praf.g_00636
OG0001056	Prae.g_00511	Praf.g_00665
OG0001057	Prae.g_00516	Praf.g_00675
OG0001058	Prae.g_00524	Praf.g_00689
OG0001059	Prae.g_00528	Praf.g_00693
OG0001060	Prae.g_00535	Praf.g_00700
OG0001061	Prae.g_00548	Praf.g_00717
OG0001062	Prae.g_00550	Praf.g_00719
OG0001063	Prae.g_00552	Praf.g_00723
OG0001064	Prae.g_00553	Praf.g_00724
OG0001065	Prae.g_00554	Praf.g_00725
OG0001066	Prae.g_00555	Praf.g_00726
OG0001067	Prae.g_00556	Praf.g_00728
OG0001068	Prae.g_00557	Praf.g_00729
OG0001069	Prae.g_00558	Praf.g_00730
OG0001070	Prae.g_00561	Praf.g_00734
OG0001071	Prae.g_00562	Praf.g_00735
OG0001072	Prae.g_00564	Praf.g_00738
OG0001073	Prae.g_00578	Praf.g_00758
OG0001074	Prae.g_00589	Praf.g_01659
OG0001075	Prae.g_00590	Praf.g_01661
OG0001076	Prae.g_00598	Praf.g_01669
OG0001077	Prae.g_00602	Praf.g_01680
OG0001078	Prae.g_00610	Praf.g_01693
OG0001079	Prae.g_00621	Praf.g_01713
OG0001080	Prae.g_00627	Praf.g_01722
OG0001081	Prae.g_00629	Praf.g_01728
OG0001082	Prae.g_00630	Praf.g_01729
OG0001083	Prae.g_00635	Praf.g_01737
OG0001084	Prae.g_00636	Praf.g_01738
OG0001085	Prae.g_00644	Praf.g_01749
OG0001086	Prae.g_00645	Praf.g_01751
OG0001087	Prae.g_00662	Praf.g_01225
OG0001088	Prae.g_00663	Praf.g_01221
OG0001089	Prae.g_00671	Praf.g_01124
OG0001090	Prae.g_00712	Praf.g_01303
OG0001091	Prae.g_00714	Praf.g_01305
OG0001092	Prae.g_00715	Praf.g_01307
OG0001093	Prae.g_00720	Praf.g_01311
OG0001094	Prae.g_00800	Praf.g_01524
OG0001095	Prae.g_00819	Praf.g_01543
OG0001096	Prae.g_00832	Praf.g_01560
OG0001097	Prae.g_00850	Praf.g_01602
OG0001098	Prae.g_00865	Praf.g_01444
OG0001099	Prae.g_00897	Praf.g_00222
OG0001100	Prae.g_00901	Praf.g_01454
OG0001101	Prae.g_00903	Praf.g_01455
OG0001102	Prae.g_00905	Praf.g_01458
OG0001103	Prae.g_00907	Praf.g_01460
OG0001104	Prae.g_00928	Praf.g_01511
OG0001105	Prae.g_00932	Praf.g_01506
OG0001106	Prae.g_00955	Praf.g_01404
OG0001107	Prae.g_00962	Praf.g_01394
OG0001108	Prae.g_00966	Praf.g_01387
OG0001109	Prae.g_00967	Praf.g_01385
OG0001110	Prae.g_00969	Praf.g_01382
OG0001111	Prae.g_00970	Praf.g_01380
OG0001112	Prae.g_00971	Praf.g_01378
OG0001113	Prae.g_00972	Praf.g_01377
OG0001114	Prae.g_00973	Praf.g_01376
OG0001115	Prae.g_00975	Praf.g_01374
OG0001116	Prae.g_00976	Praf.g_01372
OG0001117	Prae.g_00977	Praf.g_01371
OG0001118	Prae.g_00978	Praf.g_01370
OG0001119	Prae.g_00979	Praf.g_01369
OG0001120	Prae.g_00981	Praf.g_01366
OG0001122	Prae.g_01012	Praf.g_01340
OG0001123	Prae.g_01016	Praf.g_01333
OG0001124	Prae.g_01018	Praf.g_01331
OG0001125	Prae.g_01019	Praf.g_01329
OG0001126	Prae.g_01029	Praf.g_01287
OG0001127	Prae.g_01030	Praf.g_01286
OG0001128	Prae.g_01032	Praf.g_01283
OG0001129	Prae.g_01033	Praf.g_01281
OG0001130	Prae.g_01034	Praf.g_01280
OG0001131	Prae.g_01072	Praf.g_01296
OG0001132	Prae.g_01081	Praf.g_01652
OG0001133	Prae.g_01115	Praf.g_01671
OG0001134	Prae.g_01130	Praf.g_02690
OG0001136	Prae.g_01160	Praf.g_00852
OG0001137	Prae.g_01171	Praf.g_00872
OG0001138	Prae.g_01189	Praf.g_00923
OG0001139	Prae.g_01190	Praf.g_00925
OG0001140	Prae.g_01191	Praf.g_00926
OG0001141	Prae.g_01192	Praf.g_00927
OG0001142	Prae.g_01193	Praf.g_00928
OG0001143	Prae.g_01200	Praf.g_00912
OG0001144	Prae.g_01205	Praf.g_00904
OG0001145	Prae.g_01320	Praf.g_00806
OG0001146	Prae.g_01333	Praf.g_00790
OG0001147	Prae.g_01354	Praf.g_01897
OG0001148	Prae.g_01370	Praf.g_00582
OG0001149	Prae.g_01371	Praf.g_00581
OG0001150	Prae.g_01372	Praf.g_00580
OG0001151	Prae.g_01383	Praf.g_00568
OG0001152	Prae.g_01384	Praf.g_00567
OG0001153	Prae.g_01491	Praf.g_01842
OG0001154	Prae.g_01492	Praf.g_01843
OG0001155	Prae.g_01504	Praf.g_00540
OG0001156	Prae.g_01507	Praf.g_00537
OG0001157	Prae.g_01508	Praf.g_01653
OG0001158	Prae.g_01509	Praf.g_00536
OG0001159	Prae.g_01510	Praf.g_00535
OG0001160	Prae.g_01534	Praf.g_00504
OG0001161	Prae.g_01547	Praf.g_01650
OG0001162	Prae.g_01558	Praf.g_01145
OG0001163	Prae.g_01615	Praf.g_00492
OG0001164	Prae.g_01619	Praf.g_00487
OG0001165	Prae.g_01622	Praf.g_00484
OG0001166	Prae.g_01642	Praf.g_00459
OG0001167	Prae.g_01659	Praf.g_00437
OG0001168	Prae.g_01661	Praf.g_00435
OG0001169	Prae.g_01663	Praf.g_00433
OG0001170	Prae.g_01665	Praf.g_00431
OG0001171	Prae.g_01674	Praf.g_00421
