Orthogroup	Syaa	Syae
OG0000539	Syaa.g_02026	Syae.g_02334
OG0000540	Syaa.g_02025	Syae.g_02335
OG0000541	Syaa.g_02024	Syae.g_02336
OG0000542	Syaa.g_02021	Syae.g_02339
OG0000543	Syaa.g_02019	Syae.g_02341
OG0000544	Syaa.g_02018	Syae.g_02342
OG0000545	Syaa.g_02016	Syae.g_02344
OG0000546	Syaa.g_02014	Syae.g_02346
OG0000547	Syaa.g_02012	Syae.g_02348
OG0000548	Syaa.g_02011	Syae.g_02349
OG0000549	Syaa.g_02003	Syae.g_02354
OG0000550	Syaa.g_01998	Syae.g_02358
OG0000551	Syaa.g_01993	Syae.g_02363
OG0000552	Syaa.g_01992	Syae.g_02364
OG0000553	Syaa.g_01990	Syae.g_02366
OG0000554	Syaa.g_01979	Syae.g_02375
OG0000555	Syaa.g_01961	Syae.g_02390
OG0000556	Syaa.g_01957	Syae.g_02394
OG0000557	Syaa.g_01955	Syae.g_02398
OG0000558	Syaa.g_01953	Syae.g_02400
OG0000559	Syaa.g_01949	Syae.g_02404
OG0000560	Syaa.g_01946	Syae.g_02407
OG0000561	Syaa.g_01945	Syae.g_02408
OG0000562	Syaa.g_01944	Syae.g_02409
OG0000563	Syaa.g_01943	Syae.g_02410
OG0000564	Syaa.g_01942	Syae.g_02411
OG0000565	Syaa.g_01939	Syae.g_02414
OG0000566	Syaa.g_01935	Syae.g_02418
OG0000567	Syaa.g_01931	Syae.g_02422
OG0000568	Syaa.g_01928	Syae.g_02427
OG0000569	Syaa.g_01925	Syae.g_02428
OG0000570	Syaa.g_01924	Syae.g_02429
OG0000571	Syaa.g_01920	Syae.g_02433
OG0000572	Syaa.g_01904	Syae.g_02448
OG0000573	Syaa.g_01896	Syae.g_02456
OG0000574	Syaa.g_01895	Syae.g_02457
OG0000575	Syaa.g_01891	Syae.g_02461
OG0000576	Syaa.g_01889	Syae.g_02463
OG0000577	Syaa.g_01888	Syae.g_02464
OG0000578	Syaa.g_01887	Syae.g_02465
OG0000579	Syaa.g_01886	Syae.g_02466
OG0000580	Syaa.g_01885	Syae.g_02467
OG0000581	Syaa.g_01879	Syae.g_02473
OG0000582	Syaa.g_01687	Syae.g_00018
OG0000583	Syaa.g_01686	Syae.g_00019
OG0000584	Syaa.g_01685	Syae.g_00020
OG0000585	Syaa.g_01683	Syae.g_00022
OG0000586	Syaa.g_01682	Syae.g_00023
OG0000587	Syaa.g_01680	Syae.g_00025
OG0000588	Syaa.g_01666	Syae.g_00043
OG0000589	Syaa.g_01662	Syae.g_00047
OG0000590	Syaa.g_01661	Syae.g_00048
OG0000591	Syaa.g_01653	Syae.g_00056
OG0000592	Syaa.g_01652	Syae.g_00057
OG0000593	Syaa.g_01638	Syae.g_00070
OG0000594	Syaa.g_01637	Syae.g_00071
OG0000595	Syaa.g_01636	Syae.g_00072
OG0000596	Syaa.g_01630	Syae.g_00077
OG0000597	Syaa.g_01627	Syae.g_00080
OG0000598	Syaa.g_01626	Syae.g_00081
OG0000599	Syaa.g_01623	Syae.g_00084
OG0000600	Syaa.g_01622	Syae.g_00085
OG0000601	Syaa.g_01621	Syae.g_00086
OG0000602	Syaa.g_01616	Syae.g_00091
OG0000603	Syaa.g_01615	Syae.g_00092
OG0000604	Syaa.g_01612	Syae.g_00095
OG0000605	Syaa.g_01447	Syae.g_00260
OG0000606	Syaa.g_01055	Syae.g_00616
OG0000607	Syaa.g_01058	Syae.g_00613
OG0000608	Syaa.g_01059	Syae.g_00612
OG0000609	Syaa.g_01061	Syae.g_00610
OG0000610	Syaa.g_01068	Syae.g_00601
OG0000611	Syaa.g_01071	Syae.g_00598
OG0000612	Syaa.g_01072	Syae.g_00597
OG0000613	Syaa.g_00199	Syae.g_01910
OG0000614	Syaa.g_00906	Syae.g_00765
OG0000615	Syaa.g_01113	Syae.g_00557
OG0000616	Syaa.g_02742	Syae.g_01696
OG0000617	Syaa.g_01244	Syae.g_00464
OG0000618	Syaa.g_01245	Syae.g_00463
OG0000619	Syaa.g_01246	Syae.g_00462
OG0000620	Syaa.g_01259	Syae.g_00456
OG0000621	Syaa.g_01260	Syae.g_00455
OG0000622	Syaa.g_01261	Syae.g_00454
OG0000623	Syaa.g_01262	Syae.g_00453
OG0000624	Syaa.g_01264	Syae.g_00451
OG0000625	Syaa.g_01265	Syae.g_00450
OG0000626	Syaa.g_01266	Syae.g_00449
OG0000627	Syaa.g_01414	Syae.g_00299
OG0000628	Syaa.g_01413	Syae.g_00300
OG0000629	Syaa.g_01410	Syae.g_00303
OG0000630	Syaa.g_01406	Syae.g_00310
OG0000631	Syaa.g_01400	Syae.g_00317
OG0000632	Syaa.g_01399	Syae.g_00318
OG0000633	Syaa.g_01397	Syae.g_00320
OG0000634	Syaa.g_01150	Syae.g_00525
OG0000635	Syaa.g_01151	Syae.g_00524
OG0000636	Syaa.g_01153	Syae.g_00522
OG0000637	Syaa.g_01155	Syae.g_00520
OG0000638	Syaa.g_01156	Syae.g_00519
OG0000639	Syaa.g_01157	Syae.g_00518
OG0000640	Syaa.g_01158	Syae.g_00517
OG0000641	Syaa.g_01162	Syae.g_00513
OG0000642	Syaa.g_01163	Syae.g_00512
OG0000643	Syaa.g_01165	Syae.g_00510
OG0000644	Syaa.g_01166	Syae.g_00509
OG0000645	Syaa.g_01184	Syae.g_00507
OG0000646	Syaa.g_01187	Syae.g_00504
OG0000647	Syaa.g_01189	Syae.g_00502
OG0000648	Syaa.g_01191	Syae.g_00499
OG0000649	Syaa.g_01192	Syae.g_00498
OG0000650	Syaa.g_01193	Syae.g_00497
OG0000651	Syaa.g_01194	Syae.g_00496
OG0000652	Syaa.g_01195	Syae.g_00495
OG0000653	Syaa.g_01197	Syae.g_00493
OG0000654	Syaa.g_01198	Syae.g_00492
OG0000655	Syaa.g_01199	Syae.g_00491
OG0000656	Syaa.g_01202	Syae.g_00488
OG0000657	Syaa.g_00838	Syae.g_00834
OG0000658	Syaa.g_00836	Syae.g_00837
OG0000659	Syaa.g_00835	Syae.g_00838
OG0000660	Syaa.g_00831	Syae.g_00842
OG0000661	Syaa.g_00829	Syae.g_00844
OG0000662	Syaa.g_00827	Syae.g_00846
OG0000663	Syaa.g_00824	Syae.g_00849
OG0000664	Syaa.g_00823	Syae.g_00850
OG0000665	Syaa.g_01442	Syae.g_00121
OG0000666	Syaa.g_01448	Syae.g_00258
OG0000668	Syaa.g_01300	Syae.g_00418
OG0000669	Syaa.g_01084	Syae.g_00585
OG0000670	Syaa.g_01087	Syae.g_00582
OG0000671	Syaa.g_01089	Syae.g_00580
OG0000672	Syaa.g_01092	Syae.g_00577
OG0000673	Syaa.g_01095	Syae.g_00574
OG0000674	Syaa.g_01097	Syae.g_00572
OG0000675	Syaa.g_01098	Syae.g_00571
OG0000676	Syaa.g_01100	Syae.g_00569
OG0000677	Syaa.g_01101	Syae.g_00568
OG0000678	Syaa.g_01106	Syae.g_00564
OG0000679	Syaa.g_01116	Syae.g_00555
OG0000680	Syaa.g_01117	Syae.g_00554
OG0000681	Syaa.g_01120	Syae.g_00551
OG0000682	Syaa.g_01121	Syae.g_00550
OG0000683	Syaa.g_01122	Syae.g_00549
OG0000684	Syaa.g_01132	Syae.g_00545
OG0000685	Syaa.g_01134	Syae.g_00543
OG0000686	Syaa.g_01135	Syae.g_00542
OG0000687	Syaa.g_01136	Syae.g_00541
OG0000688	Syaa.g_01140	Syae.g_00536
OG0000689	Syaa.g_01142	Syae.g_00534
OG0000690	Syaa.g_01143	Syae.g_00533
OG0000691	Syaa.g_01144	Syae.g_00532
OG0000692	Syaa.g_01145	Syae.g_00531
OG0000693	Syaa.g_01146	Syae.g_00529
OG0000694	Syaa.g_01147	Syae.g_00528
OG0000695	Syaa.g_01395	Syae.g_00322
OG0000696	Syaa.g_01394	Syae.g_00323
OG0000697	Syaa.g_01392	Syae.g_00325
OG0000698	Syaa.g_01389	Syae.g_00328
OG0000699	Syaa.g_01387	Syae.g_00330
OG0000700	Syaa.g_01386	Syae.g_00331
OG0000701	Syaa.g_01385	Syae.g_00332
OG0000702	Syaa.g_01376	Syae.g_00341
OG0000703	Syaa.g_01375	Syae.g_00342
OG0000704	Syaa.g_01373	Syae.g_00345
OG0000705	Syaa.g_01365	Syae.g_00352
OG0000706	Syaa.g_01364	Syae.g_00353
OG0000707	Syaa.g_01363	Syae.g_00354
OG0000708	Syaa.g_01360	Syae.g_00357
OG0000709	Syaa.g_01351	Syae.g_00365
OG0000710	Syaa.g_01348	Syae.g_00369
OG0000711	Syaa.g_01320	Syae.g_00398
OG0000712	Syaa.g_01318	Syae.g_00400
OG0000713	Syaa.g_01317	Syae.g_00401
OG0000714	Syaa.g_01315	Syae.g_00403
OG0000715	Syaa.g_01313	Syae.g_00405
OG0000716	Syaa.g_01309	Syae.g_00409
OG0000717	Syaa.g_01308	Syae.g_00410
OG0000718	Syaa.g_01304	Syae.g_00414
OG0000719	Syaa.g_01302	Syae.g_00416
OG0000720	Syaa.g_01289	Syae.g_00429
OG0000721	Syaa.g_01287	Syae.g_00431
OG0000722	Syaa.g_01286	Syae.g_00432
OG0000723	Syaa.g_01268	Syae.g_00445
OG0000724	Syaa.g_00872	Syae.g_00799
OG0000725	Syaa.g_00882	Syae.g_00789
OG0000726	Syaa.g_00883	Syae.g_00788
OG0000727	Syaa.g_00884	Syae.g_00787
OG0000728	Syaa.g_00886	Syae.g_00785
OG0000729	Syaa.g_00100	Syae.g_01819
OG0000730	Syaa.g_02185	Syae.g_02189
OG0000731	Syaa.g_02173	Syae.g_02201
OG0000732	Syaa.g_00054	Syae.g_01764
OG0000733	Syaa.g_02621	Syae.g_01599
OG0000734	Syaa.g_02388	Syae.g_01371
OG0000735	Syaa.g_00754	Syae.g_00942
OG0000736	Syaa.g_00755	Syae.g_00941
OG0000737	Syaa.g_00756	Syae.g_00940
OG0000738	Syaa.g_00761	Syae.g_00935
OG0000739	Syaa.g_00762	Syae.g_00928
OG0000740	Syaa.g_00763	Syae.g_00927
OG0000741	Syaa.g_00766	Syae.g_00924
OG0000742	Syaa.g_00769	Syae.g_00922
OG0000743	Syaa.g_00771	Syae.g_00920
OG0000744	Syaa.g_00772	Syae.g_00919
OG0000745	Syaa.g_00774	Syae.g_00917
OG0000746	Syaa.g_00776	Syae.g_00915
OG0000747	Syaa.g_00777	Syae.g_00914
OG0000748	Syaa.g_00787	Syae.g_00902
OG0000749	Syaa.g_00789	Syae.g_00900
OG0000750	Syaa.g_00790	Syae.g_00899
OG0000751	Syaa.g_00797	Syae.g_00892
OG0000752	Syaa.g_00799	Syae.g_00890
OG0000753	Syaa.g_00802	Syae.g_00887
OG0000754	Syaa.g_01025	Syae.g_00641
OG0000755	Syaa.g_01005	Syae.g_00651
OG0000756	Syaa.g_01004	Syae.g_00652
OG0000757	Syaa.g_00996	Syae.g_00661
OG0000758	Syaa.g_00995	Syae.g_00662
OG0000759	Syaa.g_00994	Syae.g_00663
OG0000760	Syaa.g_00993	Syae.g_00664
OG0000761	Syaa.g_00992	Syae.g_00668
OG0000762	Syaa.g_00988	Syae.g_00672
OG0000763	Syaa.g_00986	Syae.g_00676
OG0000764	Syaa.g_00985	Syae.g_00677
OG0000765	Syaa.g_00968	Syae.g_00695
OG0000766	Syaa.g_00967	Syae.g_00696
OG0000767	Syaa.g_00965	Syae.g_00698
OG0000768	Syaa.g_00964	Syae.g_00699
OG0000769	Syaa.g_00962	Syae.g_00701
OG0000770	Syaa.g_00959	Syae.g_00704
OG0000771	Syaa.g_00866	Syae.g_00805
OG0000772	Syaa.g_01526	Syae.g_00168
OG0000773	Syaa.g_00749	Syae.g_00947
OG0000774	Syaa.g_00745	Syae.g_00951
OG0000775	Syaa.g_00742	Syae.g_00954
OG0000776	Syaa.g_00741	Syae.g_00955
OG0000777	Syaa.g_00740	Syae.g_00956
OG0000778	Syaa.g_00739	Syae.g_00957
OG0000779	Syaa.g_00733	Syae.g_00963
OG0000780	Syaa.g_00730	Syae.g_00967
OG0000781	Syaa.g_00726	Syae.g_00971
OG0000782	Syaa.g_00725	Syae.g_00972
OG0000783	Syaa.g_00724	Syae.g_00973
OG0000784	Syaa.g_00723	Syae.g_00974
OG0000785	Syaa.g_00721	Syae.g_00976
OG0000786	Syaa.g_01875	Syae.g_02477
OG0000787	Syaa.g_01876	Syae.g_02476
OG0000788	Syaa.g_01620	Syae.g_00087
OG0000789	Syaa.g_01434	Syae.g_00281
OG0000790	Syaa.g_02064	Syae.g_02294
OG0000791	Syaa.g_02066	Syae.g_02292
OG0000792	Syaa.g_02067	Syae.g_02291
OG0000793	Syaa.g_02072	Syae.g_02286
OG0000794	Syaa.g_02073	Syae.g_02285
OG0000795	Syaa.g_02074	Syae.g_02284
OG0000796	Syaa.g_02078	Syae.g_02280
OG0000797	Syaa.g_02079	Syae.g_02279
OG0000798	Syaa.g_00265	Syae.g_01972
OG0000798	Syaa.g_00494	Syae.g_01205
OG0000799	Syaa.g_01743	Syae.g_00010
OG0000800	Syaa.g_01747	Syae.g_00009
OG0000801	Syaa.g_01748	Syae.g_00008
OG0000802	Syaa.g_01753	Syae.g_02686
OG0000803	Syaa.g_01758	Syae.g_02680
OG0000804	Syaa.g_01761	Syae.g_02677
OG0000805	Syaa.g_01763	Syae.g_02663
OG0000806	Syaa.g_01765	Syae.g_02661
OG0000807	Syaa.g_01767	Syae.g_02659
OG0000808	Syaa.g_01768	Syae.g_02658
OG0000809	Syaa.g_01771	Syae.g_02655
OG0000810	Syaa.g_01772	Syae.g_02654
OG0000811	Syaa.g_01778	Syae.g_02648
OG0000812	Syaa.g_01780	Syae.g_02646
OG0000813	Syaa.g_01781	Syae.g_02645
OG0000814	Syaa.g_01783	Syae.g_02643
OG0000815	Syaa.g_01784	Syae.g_02642
OG0000816	Syaa.g_01785	Syae.g_02641
OG0000817	Syaa.g_01786	Syae.g_02640
OG0000818	Syaa.g_01792	Syae.g_02634
OG0000819	Syaa.g_01793	Syae.g_02633
OG0000820	Syaa.g_01794	Syae.g_02632
OG0000821	Syaa.g_01800	Syae.g_02626
OG0000822	Syaa.g_01802	Syae.g_02624
OG0000823	Syaa.g_01803	Syae.g_02623
OG0000824	Syaa.g_01807	Syae.g_02617
OG0000825	Syaa.g_01808	Syae.g_02616
OG0000826	Syaa.g_01809	Syae.g_02615
OG0000827	Syaa.g_01810	Syae.g_02614
OG0000828	Syaa.g_01813	Syae.g_02612
OG0000829	Syaa.g_01814	Syae.g_02611
OG0000830	Syaa.g_01815	Syae.g_02610
OG0000831	Syaa.g_01817	Syae.g_02608
OG0000832	Syaa.g_00627	Syae.g_01081
OG0000833	Syaa.g_00611	Syae.g_01106
OG0000834	Syaa.g_00608	Syae.g_01108
OG0000835	Syaa.g_00607	Syae.g_01109
OG0000836	Syaa.g_00603	Syae.g_01113
OG0000837	Syaa.g_00601	Syae.g_01115
OG0000838	Syaa.g_00597	Syae.g_01119
OG0000839	Syaa.g_00596	Syae.g_01120
OG0000840	Syaa.g_00595	Syae.g_01121
OG0000841	Syaa.g_00594	Syae.g_01122
OG0000842	Syaa.g_00593	Syae.g_01123
OG0000843	Syaa.g_00592	Syae.g_01124
OG0000844	Syaa.g_00590	Syae.g_01125
OG0000845	Syaa.g_00589	Syae.g_01126
OG0000846	Syaa.g_00588	Syae.g_01127
OG0000847	Syaa.g_00587	Syae.g_01128
OG0000848	Syaa.g_00585	Syae.g_01130
OG0000849	Syaa.g_00584	Syae.g_01131
OG0000850	Syaa.g_00582	Syae.g_01133
OG0000851	Syaa.g_00577	Syae.g_01139
OG0000852	Syaa.g_00576	Syae.g_01140
OG0000853	Syaa.g_00572	Syae.g_01144
OG0000854	Syaa.g_00570	Syae.g_01146
OG0000855	Syaa.g_00569	Syae.g_01147
OG0000856	Syaa.g_01650	Syae.g_00059
OG0000857	Syaa.g_01188	Syae.g_00503
OG0000858	Syaa.g_00563	Syae.g_01153
OG0000859	Syaa.g_00562	Syae.g_01154
OG0000860	Syaa.g_00549	Syae.g_01165
OG0000861	Syaa.g_00548	Syae.g_01166
OG0000862	Syaa.g_00547	Syae.g_01167
OG0000863	Syaa.g_00543	Syae.g_01170
OG0000864	Syaa.g_00542	Syae.g_01171
OG0000865	Syaa.g_00541	Syae.g_01172
OG0000866	Syaa.g_00540	Syae.g_01173
OG0000867	Syaa.g_00539	Syae.g_01174
OG0000868	Syaa.g_00536	Syae.g_01177
OG0000869	Syaa.g_00531	Syae.g_01182
OG0000870	Syaa.g_00526	Syae.g_01187
OG0000871	Syaa.g_00525	Syae.g_01188
OG0000872	Syaa.g_00511	Syae.g_01196
OG0000873	Syaa.g_00497	Syae.g_01199
OG0000874	Syaa.g_00519	Syae.g_01194
OG0000875	Syaa.g_00438	Syae.g_01244
OG0000876	Syaa.g_00682	Syae.g_01020
OG0000877	Syaa.g_00679	Syae.g_01025
OG0000878	Syaa.g_00678	Syae.g_01026
OG0000879	Syaa.g_00677	Syae.g_01027
OG0000880	Syaa.g_00676	Syae.g_01028
OG0000881	Syaa.g_00671	Syae.g_01034
OG0000882	Syaa.g_00666	Syae.g_01039
OG0000883	Syaa.g_00661	Syae.g_01041
OG0000884	Syaa.g_00659	Syae.g_01043
OG0000885	Syaa.g_00658	Syae.g_01044
OG0000886	Syaa.g_00657	Syae.g_01045
OG0000887	Syaa.g_00656	Syae.g_01046
OG0000888	Syaa.g_00654	Syae.g_01048
OG0000889	Syaa.g_00652	Syae.g_01050
OG0000890	Syaa.g_00644	Syae.g_01056
OG0000891	Syaa.g_00643	Syae.g_01057
OG0000892	Syaa.g_00640	Syae.g_01059
OG0000893	Syaa.g_02352	Syae.g_02031
OG0000894	Syaa.g_02349	Syae.g_02034
OG0000895	Syaa.g_02345	Syae.g_02038
OG0000896	Syaa.g_02344	Syae.g_02039
OG0000897	Syaa.g_02342	Syae.g_02041
OG0000898	Syaa.g_02341	Syae.g_02042
OG0000899	Syaa.g_02340	Syae.g_02043
OG0000900	Syaa.g_02339	Syae.g_02044
OG0000901	Syaa.g_02334	Syae.g_02049
OG0000902	Syaa.g_02332	Syae.g_02051
OG0000903	Syaa.g_02313	Syae.g_02077
OG0000904	Syaa.g_02318	Syae.g_02071
OG0000905	Syaa.g_02324	Syae.g_02065
OG0000906	Syaa.g_02327	Syae.g_02063
OG0000907	Syaa.g_02295	Syae.g_02079
OG0000908	Syaa.g_02292	Syae.g_02082
OG0000909	Syaa.g_02291	Syae.g_02083
OG0000910	Syaa.g_02290	Syae.g_02084
OG0000911	Syaa.g_02288	Syae.g_02086
OG0000912	Syaa.g_02287	Syae.g_02087
OG0000913	Syaa.g_02286	Syae.g_02088
OG0000914	Syaa.g_02285	Syae.g_02089
OG0000915	Syaa.g_02283	Syae.g_02091
OG0000916	Syaa.g_02282	Syae.g_02092
OG0000917	Syaa.g_02281	Syae.g_02093
OG0000918	Syaa.g_02280	Syae.g_02094
OG0000919	Syaa.g_02279	Syae.g_02095
OG0000920	Syaa.g_02278	Syae.g_02096
OG0000921	Syaa.g_02277	Syae.g_02097
OG0000922	Syaa.g_02276	Syae.g_02098
OG0000923	Syaa.g_02272	Syae.g_02102
OG0000924	Syaa.g_02271	Syae.g_02103
OG0000925	Syaa.g_02270	Syae.g_02104
OG0000926	Syaa.g_02269	Syae.g_02105
OG0000927	Syaa.g_02267	Syae.g_02107
OG0000928	Syaa.g_02266	Syae.g_02108
OG0000929	Syaa.g_02265	Syae.g_02109
OG0000930	Syaa.g_02264	Syae.g_02110
OG0000931	Syaa.g_02263	Syae.g_02111
OG0000932	Syaa.g_02262	Syae.g_02112
OG0000933	Syaa.g_02256	Syae.g_02118
OG0000934	Syaa.g_02254	Syae.g_02120
OG0000935	Syaa.g_02253	Syae.g_02121
OG0000936	Syaa.g_02252	Syae.g_02122
OG0000937	Syaa.g_02251	Syae.g_02123
OG0000938	Syaa.g_02248	Syae.g_02126
OG0000939	Syaa.g_02247	Syae.g_02127
OG0000940	Syaa.g_02240	Syae.g_02133
OG0000941	Syaa.g_02238	Syae.g_02135
OG0000942	Syaa.g_02236	Syae.g_02137
OG0000943	Syaa.g_02235	Syae.g_02138
OG0000944	Syaa.g_02233	Syae.g_02140
OG0000945	Syaa.g_02231	Syae.g_02142
OG0000946	Syaa.g_02225	Syae.g_02146
OG0000947	Syaa.g_02222	Syae.g_02149
OG0000948	Syaa.g_02221	Syae.g_02150
OG0000949	Syaa.g_00172	Syae.g_01884
OG0000950	Syaa.g_00159	Syae.g_01873
OG0000951	Syaa.g_00153	Syae.g_01866
OG0000952	Syaa.g_00149	Syae.g_01859
OG0000953	Syaa.g_00143	Syae.g_01854
OG0000954	Syaa.g_00138	Syae.g_01845
OG0000955	Syaa.g_00137	Syae.g_01844
OG0000956	Syaa.g_00135	Syae.g_01842
OG0000957	Syaa.g_00125	Syae.g_01831
OG0000958	Syaa.g_00124	Syae.g_01830
OG0000959	Syaa.g_00120	Syae.g_01826
OG0000960	Syaa.g_00119	Syae.g_01825
OG0000961	Syaa.g_00106	Syae.g_01822
OG0000962	Syaa.g_00102	Syae.g_01820
OG0000963	Syaa.g_00097	Syae.g_01814
OG0000964	Syaa.g_00096	Syae.g_01813
OG0000965	Syaa.g_00095	Syae.g_01812
OG0000966	Syaa.g_00083	Syae.g_01789
OG0000967	Syaa.g_00074	Syae.g_01782
OG0000968	Syaa.g_00078	Syae.g_01787
OG0000969	Syaa.g_00077	Syae.g_01785
OG0000970	Syaa.g_00076	Syae.g_01784
OG0000971	Syaa.g_00069	Syae.g_01779
OG0000972	Syaa.g_00068	Syae.g_01778
OG0000973	Syaa.g_00067	Syae.g_01777
OG0000974	Syaa.g_00066	Syae.g_01776
OG0000975	Syaa.g_00065	Syae.g_01775
OG0000976	Syaa.g_00064	Syae.g_01774
OG0000977	Syaa.g_00062	Syae.g_01772
OG0000978	Syaa.g_00061	Syae.g_01771
OG0000979	Syaa.g_00058	Syae.g_01768
OG0000980	Syaa.g_00055	Syae.g_01765
OG0000981	Syaa.g_00052	Syae.g_01762
OG0000982	Syaa.g_02593	Syae.g_01568
OG0000983	Syaa.g_02594	Syae.g_01569
OG0000984	Syaa.g_02595	Syae.g_01570
OG0000985	Syaa.g_02597	Syae.g_01572
OG0000986	Syaa.g_02601	Syae.g_01575
OG0000987	Syaa.g_02603	Syae.g_01577
OG0000988	Syaa.g_02608	Syae.g_01583
OG0000989	Syaa.g_02616	Syae.g_01591
OG0000990	Syaa.g_02647	Syae.g_01606
OG0000991	Syaa.g_02650	Syae.g_01609
OG0000992	Syaa.g_02653	Syae.g_01612
OG0000993	Syaa.g_02654	Syae.g_01613
OG0000994	Syaa.g_02657	Syae.g_01616
OG0000995	Syaa.g_02662	Syae.g_01627
OG0000996	Syaa.g_02705	Syae.g_01667
OG0000997	Syaa.g_02725	Syae.g_01678
OG0000998	Syaa.g_02727	Syae.g_01680
OG0000999	Syaa.g_02728	Syae.g_01683
OG0001000	Syaa.g_02732	Syae.g_01686
OG0001001	Syaa.g_02738	Syae.g_01692
OG0001002	Syaa.g_02745	Syae.g_01699
OG0001003	Syaa.g_02747	Syae.g_01701
OG0001004	Syaa.g_02748	Syae.g_01702
OG0001005	Syaa.g_02749	Syae.g_01703
OG0001006	Syaa.g_02756	Syae.g_01710
OG0001007	Syaa.g_02758	Syae.g_01712
OG0001008	Syaa.g_00704	Syae.g_00993
OG0001009	Syaa.g_00034	Syae.g_01744
OG0001010	Syaa.g_00035	Syae.g_01745
OG0001011	Syaa.g_00037	Syae.g_01747
OG0001012	Syaa.g_02589	Syae.g_01564
OG0001013	Syaa.g_02576	Syae.g_01552
OG0001014	Syaa.g_02572	Syae.g_01548
OG0001015	Syaa.g_02571	Syae.g_01547
OG0001016	Syaa.g_00348	Syae.g_01290
OG0001017	Syaa.g_00342	Syae.g_01296
OG0001018	Syaa.g_00340	Syae.g_01298
OG0001019	Syaa.g_00323	Syae.g_01334
OG0001020	Syaa.g_02355	Syae.g_01340
OG0001021	Syaa.g_02359	Syae.g_01344
OG0001022	Syaa.g_02365	Syae.g_01348
OG0001023	Syaa.g_02366	Syae.g_01349
OG0001024	Syaa.g_02370	Syae.g_01353
OG0001025	Syaa.g_02377	Syae.g_01360
OG0001026	Syaa.g_02390	Syae.g_01373
OG0001027	Syaa.g_02397	Syae.g_01377
OG0001028	Syaa.g_02399	Syae.g_01379
OG0001029	Syaa.g_02401	Syae.g_01381
OG0001030	Syaa.g_02422	Syae.g_01403
OG0001031	Syaa.g_02500	Syae.g_01475
OG0001032	Syaa.g_02502	Syae.g_01479
OG0001033	Syaa.g_02539	Syae.g_01505
OG0001034	Syaa.g_02108	Syae.g_02238
OG0001035	Syaa.g_00298	Syae.g_02006
OG0001036	Syaa.g_00293	Syae.g_02001
OG0001037	Syaa.g_00291	Syae.g_01999
OG0001038	Syaa.g_00264	Syae.g_01971
OG0001039	Syaa.g_00261	Syae.g_01968
OG0001040	Syaa.g_00258	Syae.g_01965
OG0001041	Syaa.g_00253	Syae.g_01960
OG0001042	Syaa.g_00227	Syae.g_01935
OG0001043	Syaa.g_00223	Syae.g_01931
OG0001044	Syaa.g_02183	Syae.g_02191
OG0001045	Syaa.g_02170	Syae.g_02204
OG0001046	Syaa.g_01332	Syae.g_00385
OG0001047	Syaa.g_00706	Syae.g_00991
OG0001048	Syaa.g_00707	Syae.g_00990
OG0001049	Syaa.g_00710	Syae.g_00987
OG0001050	Syaa.g_00711	Syae.g_00986
OG0001051	Syaa.g_00712	Syae.g_00985
OG0001052	Syaa.g_01846	Syae.g_02526
OG0001053	Syaa.g_02048	Syae.g_02312
OG0001054	Syaa.g_02031	Syae.g_02329
OG0001055	Syaa.g_02010	Syae.g_02350
OG0001056	Syaa.g_01975	Syae.g_02379
OG0001057	Syaa.g_01966	Syae.g_02388
OG0001058	Syaa.g_01951	Syae.g_02402
OG0001059	Syaa.g_01947	Syae.g_02406
OG0001060	Syaa.g_01941	Syae.g_02412
OG0001061	Syaa.g_01919	Syae.g_02434
OG0001062	Syaa.g_01917	Syae.g_02436
OG0001063	Syaa.g_01912	Syae.g_02440
OG0001064	Syaa.g_01911	Syae.g_02441
OG0001065	Syaa.g_01910	Syae.g_02442
OG0001066	Syaa.g_01909	Syae.g_02443
OG0001067	Syaa.g_01908	Syae.g_02444
OG0001068	Syaa.g_01907	Syae.g_02445
OG0001069	Syaa.g_01906	Syae.g_02446
OG0001070	Syaa.g_01903	Syae.g_02449
OG0001071	Syaa.g_01902	Syae.g_02450
OG0001072	Syaa.g_01898	Syae.g_02454
OG0001073	Syaa.g_01884	Syae.g_02468
OG0001074	Syaa.g_01678	Syae.g_00027
OG0001075	Syaa.g_01676	Syae.g_00029
OG0001076	Syaa.g_01659	Syae.g_00050
OG0001077	Syaa.g_01647	Syae.g_00061
OG0001078	Syaa.g_01632	Syae.g_00075
OG0001079	Syaa.g_01619	Syae.g_00088
OG0001080	Syaa.g_01443	Syae.g_00267
OG0001081	Syaa.g_01056	Syae.g_00615
OG0001082	Syaa.g_01057	Syae.g_00614
OG0001083	Syaa.g_01064	Syae.g_00605
OG0001084	Syaa.g_01065	Syae.g_00604
OG0001085	Syaa.g_01075	Syae.g_00594
OG0001086	Syaa.g_01077	Syae.g_00592
OG0001087	Syaa.g_00920	Syae.g_00751
OG0001088	Syaa.g_00916	Syae.g_00755
OG0001089	Syaa.g_00890	Syae.g_00781
OG0001090	Syaa.g_01237	Syae.g_00471
OG0001091	Syaa.g_01239	Syae.g_00469
OG0001092	Syaa.g_01242	Syae.g_00466
OG0001093	Syaa.g_01248	Syae.g_00460
OG0001094	Syaa.g_01148	Syae.g_00527
OG0001095	Syaa.g_01185	Syae.g_00506
OG0001096	Syaa.g_01200	Syae.g_00490
OG0001097	Syaa.g_00828	Syae.g_00845
