Orthogroup	Syaa	Syaq
OG0000537	Syaa.g_02038	Syaq.g_01786
OG0000538	Syaa.g_02027	Syaq.g_01798
OG0000539	Syaa.g_02026	Syaq.g_01799
OG0000540	Syaa.g_02025	Syaq.g_01800
OG0000541	Syaa.g_02024	Syaq.g_01801
OG0000542	Syaa.g_02021	Syaq.g_01804
OG0000543	Syaa.g_02019	Syaq.g_01806
OG0000544	Syaa.g_02018	Syaq.g_01807
OG0000545	Syaa.g_02016	Syaq.g_01809
OG0000546	Syaa.g_02014	Syaq.g_01811
OG0000547	Syaa.g_02012	Syaq.g_01813
OG0000548	Syaa.g_02011	Syaq.g_01814
OG0000549	Syaa.g_02003	Syaq.g_01819
OG0000550	Syaa.g_01998	Syaq.g_01824
OG0000551	Syaa.g_01993	Syaq.g_01829
OG0000552	Syaa.g_01992	Syaq.g_01830
OG0000553	Syaa.g_01990	Syaq.g_01834
OG0000554	Syaa.g_01979	Syaq.g_01839
OG0000555	Syaa.g_01961	Syaq.g_01857
OG0000556	Syaa.g_01957	Syaq.g_01925
OG0000557	Syaa.g_01955	Syaq.g_01927
OG0000558	Syaa.g_01953	Syaq.g_01929
OG0000559	Syaa.g_01949	Syaq.g_01933
OG0000560	Syaa.g_01946	Syaq.g_01936
OG0000561	Syaa.g_01945	Syaq.g_01937
OG0000562	Syaa.g_01944	Syaq.g_01938
OG0000563	Syaa.g_01943	Syaq.g_01939
OG0000564	Syaa.g_01942	Syaq.g_01940
OG0000565	Syaa.g_01939	Syaq.g_01943
OG0000566	Syaa.g_01935	Syaq.g_01947
OG0000567	Syaa.g_01931	Syaq.g_01951
OG0000568	Syaa.g_01928	Syaq.g_01954
OG0000569	Syaa.g_01925	Syaq.g_01955
OG0000570	Syaa.g_01924	Syaq.g_01956
OG0000571	Syaa.g_01920	Syaq.g_01960
OG0000572	Syaa.g_01904	Syaq.g_01977
OG0000573	Syaa.g_01896	Syaq.g_01985
OG0000574	Syaa.g_01895	Syaq.g_01986
OG0000575	Syaa.g_01891	Syaq.g_01991
OG0000576	Syaa.g_01889	Syaq.g_01993
OG0000577	Syaa.g_01888	Syaq.g_01994
OG0000578	Syaa.g_01887	Syaq.g_01995
OG0000579	Syaa.g_01886	Syaq.g_01996
OG0000580	Syaa.g_01885	Syaq.g_01997
OG0000581	Syaa.g_01879	Syaq.g_02003
OG0000582	Syaa.g_01687	Syaq.g_02012
OG0000583	Syaa.g_01686	Syaq.g_02013
OG0000584	Syaa.g_01685	Syaq.g_02014
OG0000585	Syaa.g_01683	Syaq.g_02017
OG0000586	Syaa.g_01682	Syaq.g_02018
OG0000587	Syaa.g_01680	Syaq.g_02020
OG0000588	Syaa.g_01666	Syaq.g_02043
OG0000589	Syaa.g_01662	Syaq.g_02057
OG0000590	Syaa.g_01661	Syaq.g_02058
OG0000591	Syaa.g_01653	Syaq.g_02066
OG0000592	Syaa.g_01652	Syaq.g_02067
OG0000593	Syaa.g_01638	Syaq.g_02078
OG0000594	Syaa.g_01637	Syaq.g_02079
OG0000595	Syaa.g_01636	Syaq.g_02080
OG0000596	Syaa.g_01630	Syaq.g_02085
OG0000597	Syaa.g_01627	Syaq.g_02088
OG0000598	Syaa.g_01626	Syaq.g_02089
OG0000599	Syaa.g_01623	Syaq.g_02096
OG0000600	Syaa.g_01622	Syaq.g_02097
OG0000601	Syaa.g_01621	Syaq.g_02098
OG0000602	Syaa.g_01616	Syaq.g_02104
OG0000603	Syaa.g_01615	Syaq.g_02105
OG0000604	Syaa.g_01612	Syaq.g_02107
OG0000605	Syaa.g_01447	Syaq.g_02151
OG0000606	Syaa.g_01055	Syaq.g_02231
OG0000607	Syaa.g_01058	Syaq.g_02234
OG0000608	Syaa.g_01059	Syaq.g_02235
OG0000609	Syaa.g_01061	Syaq.g_02237
OG0000610	Syaa.g_01068	Syaq.g_02244
OG0000611	Syaa.g_01071	Syaq.g_02247
OG0000612	Syaa.g_01072	Syaq.g_02248
OG0000613	Syaa.g_00199	Syaq.g_00885
OG0000614	Syaa.g_00906	Syaq.g_02588
OG0000615	Syaa.g_01113	Syaq.g_02302
OG0000616	Syaa.g_02742	Syaq.g_01168
OG0000617	Syaa.g_01244	Syaq.g_00031
OG0000618	Syaa.g_01245	Syaq.g_00032
OG0000619	Syaa.g_01246	Syaq.g_00033
OG0000620	Syaa.g_01259	Syaq.g_00038
OG0000621	Syaa.g_01260	Syaq.g_00039
OG0000622	Syaa.g_01261	Syaq.g_00040
OG0000623	Syaa.g_01262	Syaq.g_00041
OG0000624	Syaa.g_01264	Syaq.g_00042
OG0000625	Syaa.g_01265	Syaq.g_00043
OG0000626	Syaa.g_01266	Syaq.g_00044
OG0000627	Syaa.g_01414	Syaq.g_02425
OG0000628	Syaa.g_01413	Syaq.g_02426
OG0000629	Syaa.g_01410	Syaq.g_02429
OG0000630	Syaa.g_01406	Syaq.g_02433
OG0000631	Syaa.g_01400	Syaq.g_02441
OG0000632	Syaa.g_01399	Syaq.g_02442
OG0000633	Syaa.g_01397	Syaq.g_02444
OG0000634	Syaa.g_01150	Syaq.g_02336
OG0000635	Syaa.g_01151	Syaq.g_02337
OG0000636	Syaa.g_01153	Syaq.g_02339
OG0000637	Syaa.g_01155	Syaq.g_02341
OG0000638	Syaa.g_01156	Syaq.g_02342
OG0000639	Syaa.g_01157	Syaq.g_02343
OG0000640	Syaa.g_01158	Syaq.g_02344
OG0000641	Syaa.g_01162	Syaq.g_02348
OG0000642	Syaa.g_01163	Syaq.g_02349
OG0000643	Syaa.g_01165	Syaq.g_02350
OG0000644	Syaa.g_01166	Syaq.g_02351
OG0000645	Syaa.g_01184	Syaq.g_02353
OG0000646	Syaa.g_01187	Syaq.g_02356
OG0000647	Syaa.g_01189	Syaq.g_02358
OG0000648	Syaa.g_01191	Syaq.g_02360
OG0000649	Syaa.g_01192	Syaq.g_02361
OG0000650	Syaa.g_01193	Syaq.g_02362
OG0000651	Syaa.g_01194	Syaq.g_02363
OG0000652	Syaa.g_01195	Syaq.g_02364
OG0000653	Syaa.g_01197	Syaq.g_02367
OG0000654	Syaa.g_01198	Syaq.g_02368
OG0000655	Syaa.g_01199	Syaq.g_02369
OG0000656	Syaa.g_01202	Syaq.g_02372
OG0000657	Syaa.g_00838	Syaq.g_02382
OG0000658	Syaa.g_00836	Syaq.g_02385
OG0000659	Syaa.g_00835	Syaq.g_02386
OG0000660	Syaa.g_00831	Syaq.g_02390
OG0000661	Syaa.g_00829	Syaq.g_02392
OG0000662	Syaa.g_00827	Syaq.g_02394
OG0000663	Syaa.g_00824	Syaq.g_02397
OG0000664	Syaa.g_00823	Syaq.g_02400
OG0000665	Syaa.g_01442	Syaq.g_02124
OG0000666	Syaa.g_01448	Syaq.g_02117
OG0000668	Syaa.g_01300	Syaq.g_00068
OG0000669	Syaa.g_01084	Syaq.g_02260
OG0000670	Syaa.g_01087	Syaq.g_00079
OG0000671	Syaa.g_01089	Syaq.g_02264
OG0000672	Syaa.g_01092	Syaq.g_02267
OG0000673	Syaa.g_01095	Syaq.g_02270
OG0000674	Syaa.g_01097	Syaq.g_02272
OG0000675	Syaa.g_01098	Syaq.g_02273
OG0000676	Syaa.g_01100	Syaq.g_02275
OG0000677	Syaa.g_01101	Syaq.g_02276
OG0000678	Syaa.g_01106	Syaq.g_02282
OG0000679	Syaa.g_01116	Syaq.g_02305
OG0000680	Syaa.g_01117	Syaq.g_02306
OG0000681	Syaa.g_01120	Syaq.g_02309
OG0000682	Syaa.g_01121	Syaq.g_02310
OG0000683	Syaa.g_01122	Syaq.g_02311
OG0000684	Syaa.g_01132	Syaq.g_02315
OG0000685	Syaa.g_01134	Syaq.g_02317
OG0000686	Syaa.g_01135	Syaq.g_02318
OG0000687	Syaa.g_01136	Syaq.g_02319
OG0000688	Syaa.g_01140	Syaq.g_02325
OG0000689	Syaa.g_01142	Syaq.g_02327
OG0000690	Syaa.g_01143	Syaq.g_02328
OG0000691	Syaa.g_01144	Syaq.g_02329
OG0000692	Syaa.g_01145	Syaq.g_02330
OG0000693	Syaa.g_01146	Syaq.g_02332
OG0000694	Syaa.g_01147	Syaq.g_02333
OG0000695	Syaa.g_01395	Syaq.g_02446
OG0000696	Syaa.g_01394	Syaq.g_02447
OG0000697	Syaa.g_01392	Syaq.g_02448
OG0000698	Syaa.g_01389	Syaq.g_02451
OG0000699	Syaa.g_01387	Syaq.g_02452
OG0000700	Syaa.g_01386	Syaq.g_02453
OG0000701	Syaa.g_01385	Syaq.g_02454
OG0000702	Syaa.g_01376	Syaq.g_02467
OG0000703	Syaa.g_01375	Syaq.g_02468
OG0000704	Syaa.g_01373	Syaq.g_02470
OG0000705	Syaa.g_01365	Syaq.g_02477
OG0000706	Syaa.g_01364	Syaq.g_02478
OG0000707	Syaa.g_01363	Syaq.g_02479
OG0000708	Syaa.g_01360	Syaq.g_02482
OG0000709	Syaa.g_01351	Syaq.g_02490
OG0000710	Syaa.g_01348	Syaq.g_02494
OG0000711	Syaa.g_01320	Syaq.g_02521
OG0000712	Syaa.g_01318	Syaq.g_02523
OG0000713	Syaa.g_01317	Syaq.g_02524
OG0000714	Syaa.g_01315	Syaq.g_02527
OG0000715	Syaa.g_01313	Syaq.g_02529
OG0000716	Syaa.g_01309	Syaq.g_02533
OG0000717	Syaa.g_01308	Syaq.g_02534
OG0000718	Syaa.g_01304	Syaq.g_00072
OG0000719	Syaa.g_01302	Syaq.g_00070
OG0000720	Syaa.g_01289	Syaq.g_00057
OG0000721	Syaa.g_01287	Syaq.g_00055
OG0000722	Syaa.g_01286	Syaq.g_00054
OG0000723	Syaa.g_01268	Syaq.g_00046
OG0000724	Syaa.g_00872	Syaq.g_02685
OG0000725	Syaa.g_00882	Syaq.g_02676
OG0000726	Syaa.g_00883	Syaq.g_02675
OG0000727	Syaa.g_00884	Syaq.g_02674
OG0000728	Syaa.g_00886	Syaq.g_02672
OG0000729	Syaa.g_00100	Syaq.g_01046
OG0000730	Syaa.g_02185	Syaq.g_00561
OG0000731	Syaa.g_02173	Syaq.g_00550
OG0000732	Syaa.g_00054	Syaq.g_01098
OG0000733	Syaa.g_02621	Syaq.g_01232
OG0000734	Syaa.g_02388	Syaq.g_01479
OG0000735	Syaa.g_00754	Syaq.g_00266
OG0000736	Syaa.g_00755	Syaq.g_00265
OG0000737	Syaa.g_00756	Syaq.g_00264
OG0000738	Syaa.g_00761	Syaq.g_00258
OG0000739	Syaa.g_00762	Syaq.g_00257
OG0000740	Syaa.g_00763	Syaq.g_00256
OG0000741	Syaa.g_00766	Syaq.g_00253
OG0000742	Syaa.g_00769	Syaq.g_00250
OG0000743	Syaa.g_00771	Syaq.g_00248
OG0000744	Syaa.g_00772	Syaq.g_00247
OG0000745	Syaa.g_00774	Syaq.g_00245
OG0000746	Syaa.g_00776	Syaq.g_00242
OG0000747	Syaa.g_00777	Syaq.g_00241
OG0000748	Syaa.g_00787	Syaq.g_00227
OG0000749	Syaa.g_00789	Syaq.g_00226
OG0000750	Syaa.g_00790	Syaq.g_00225
OG0000751	Syaa.g_00797	Syaq.g_00219
OG0000752	Syaa.g_00799	Syaq.g_00217
OG0000753	Syaa.g_00802	Syaq.g_00214
OG0000754	Syaa.g_01025	Syaq.g_00209
OG0000755	Syaa.g_01005	Syaq.g_00198
OG0000756	Syaa.g_01004	Syaq.g_00197
OG0000757	Syaa.g_00996	Syaq.g_00190
OG0000758	Syaa.g_00995	Syaq.g_00189
OG0000759	Syaa.g_00994	Syaq.g_00188
OG0000760	Syaa.g_00993	Syaq.g_00187
OG0000761	Syaa.g_00992	Syaq.g_00186
OG0000762	Syaa.g_00988	Syaq.g_00183
OG0000763	Syaa.g_00986	Syaq.g_00181
OG0000764	Syaa.g_00985	Syaq.g_00180
OG0000765	Syaa.g_00968	Syaq.g_00157
OG0000766	Syaa.g_00967	Syaq.g_00156
OG0000767	Syaa.g_00965	Syaq.g_00154
OG0000768	Syaa.g_00964	Syaq.g_00153
OG0000769	Syaa.g_00962	Syaq.g_00151
OG0000770	Syaa.g_00959	Syaq.g_00148
OG0000771	Syaa.g_00866	Syaq.g_02691
OG0000772	Syaa.g_01526	Syaq.g_01887
OG0000773	Syaa.g_00749	Syaq.g_00283
OG0000774	Syaa.g_00745	Syaq.g_00288
OG0000775	Syaa.g_00742	Syaq.g_00290
OG0000776	Syaa.g_00741	Syaq.g_00291
OG0000777	Syaa.g_00740	Syaq.g_00292
OG0000778	Syaa.g_00739	Syaq.g_00293
OG0000779	Syaa.g_00733	Syaq.g_00299
OG0000780	Syaa.g_00730	Syaq.g_00304
OG0000781	Syaa.g_00726	Syaq.g_00308
OG0000782	Syaa.g_00725	Syaq.g_00309
OG0000783	Syaa.g_00724	Syaq.g_00310
OG0000784	Syaa.g_00723	Syaq.g_00311
OG0000785	Syaa.g_00721	Syaq.g_00313
OG0000786	Syaa.g_01875	Syaq.g_00328
OG0000787	Syaa.g_01876	Syaq.g_00329
OG0000788	Syaa.g_01620	Syaq.g_02099
OG0000789	Syaa.g_01434	Syaq.g_02123
OG0000790	Syaa.g_02064	Syaq.g_01758
OG0000791	Syaa.g_02066	Syaq.g_01756
OG0000792	Syaa.g_02067	Syaq.g_01755
OG0000793	Syaa.g_02072	Syaq.g_01750
OG0000794	Syaa.g_02073	Syaq.g_01749
OG0000795	Syaa.g_02074	Syaq.g_01748
OG0000796	Syaa.g_02078	Syaq.g_01744
OG0000797	Syaa.g_02079	Syaq.g_01743
OG0000798	Syaa.g_00265	Syaq.g_00760
OG0000799	Syaa.g_01743	Syaq.g_00341
OG0000800	Syaa.g_01747	Syaq.g_00342
OG0000801	Syaa.g_01748	Syaq.g_00343
OG0000802	Syaa.g_01753	Syaq.g_00350
OG0000803	Syaa.g_01758	Syaq.g_00353
OG0000804	Syaa.g_01761	Syaq.g_00358
OG0000805	Syaa.g_01763	Syaq.g_00360
OG0000806	Syaa.g_01765	Syaq.g_00362
OG0000807	Syaa.g_01767	Syaq.g_00364
OG0000808	Syaa.g_01768	Syaq.g_00365
OG0000809	Syaa.g_01771	Syaq.g_00369
OG0000810	Syaa.g_01772	Syaq.g_00370
OG0000811	Syaa.g_01778	Syaq.g_00378
OG0000812	Syaa.g_01780	Syaq.g_00380
OG0000813	Syaa.g_01781	Syaq.g_00381
OG0000814	Syaa.g_01783	Syaq.g_00383
OG0000815	Syaa.g_01784	Syaq.g_00384
OG0000816	Syaa.g_01785	Syaq.g_00386
OG0000817	Syaa.g_01786	Syaq.g_00387
OG0000818	Syaa.g_01792	Syaq.g_00392
OG0000819	Syaa.g_01793	Syaq.g_00393
OG0000820	Syaa.g_01794	Syaq.g_00394
OG0000821	Syaa.g_01800	Syaq.g_00400
OG0000822	Syaa.g_01802	Syaq.g_00402
OG0000823	Syaa.g_01803	Syaq.g_00403
OG0000824	Syaa.g_01807	Syaq.g_00409
OG0000825	Syaa.g_01808	Syaq.g_00410
OG0000826	Syaa.g_01809	Syaq.g_00411
OG0000827	Syaa.g_01810	Syaq.g_00412
OG0000828	Syaa.g_01813	Syaq.g_00415
OG0000829	Syaa.g_01814	Syaq.g_00416
OG0000830	Syaa.g_01815	Syaq.g_00417
OG0000831	Syaa.g_01817	Syaq.g_00419
OG0000832	Syaa.g_00627	Syaq.g_01737
OG0000833	Syaa.g_00611	Syaq.g_01725
OG0000834	Syaa.g_00608	Syaq.g_01724
OG0000835	Syaa.g_00607	Syaq.g_01723
OG0000836	Syaa.g_00603	Syaq.g_01720
OG0000837	Syaa.g_00601	Syaq.g_01719
OG0000838	Syaa.g_00597	Syaq.g_01715
OG0000839	Syaa.g_00596	Syaq.g_01714
OG0000840	Syaa.g_00595	Syaq.g_01713
OG0000841	Syaa.g_00594	Syaq.g_01712
OG0000842	Syaa.g_00593	Syaq.g_01711
OG0000843	Syaa.g_00592	Syaq.g_01710
OG0000844	Syaa.g_00590	Syaq.g_01708
OG0000845	Syaa.g_00589	Syaq.g_01707
OG0000846	Syaa.g_00588	Syaq.g_01706
OG0000847	Syaa.g_00587	Syaq.g_01705
OG0000848	Syaa.g_00585	Syaq.g_01703
OG0000849	Syaa.g_00584	Syaq.g_01702
OG0000850	Syaa.g_00582	Syaq.g_01699
OG0000851	Syaa.g_00577	Syaq.g_01696
OG0000852	Syaa.g_00576	Syaq.g_01695
OG0000853	Syaa.g_00572	Syaq.g_01691
OG0000854	Syaa.g_00570	Syaq.g_01689
OG0000855	Syaa.g_00569	Syaq.g_01688
OG0000856	Syaa.g_01650	Syaq.g_02069
OG0000857	Syaa.g_01188	Syaq.g_02357
OG0000858	Syaa.g_00563	Syaq.g_01682
OG0000859	Syaa.g_00562	Syaq.g_01681
OG0000860	Syaa.g_00549	Syaq.g_01671
OG0000861	Syaa.g_00548	Syaq.g_01670
OG0000862	Syaa.g_00547	Syaq.g_01668
OG0000863	Syaa.g_00543	Syaq.g_01665
OG0000864	Syaa.g_00542	Syaq.g_01664
OG0000865	Syaa.g_00541	Syaq.g_01663
OG0000866	Syaa.g_00540	Syaq.g_01662
OG0000867	Syaa.g_00539	Syaq.g_01661
OG0000868	Syaa.g_00536	Syaq.g_01659
OG0000869	Syaa.g_00531	Syaq.g_01656
OG0000870	Syaa.g_00526	Syaq.g_01651
OG0000871	Syaa.g_00525	Syaq.g_01650
OG0000872	Syaa.g_00511	Syaq.g_01644
OG0000873	Syaa.g_00497	Syaq.g_01641
OG0000874	Syaa.g_00519	Syaq.g_01637
OG0000875	Syaa.g_00438	Syaq.g_01633
OG0000876	Syaa.g_00682	Syaq.g_01631
OG0000877	Syaa.g_00679	Syaq.g_01628
OG0000878	Syaa.g_00678	Syaq.g_01627
OG0000879	Syaa.g_00677	Syaq.g_01626
OG0000880	Syaa.g_00676	Syaq.g_01625
OG0000881	Syaa.g_00671	Syaq.g_01621
OG0000882	Syaa.g_00666	Syaq.g_01616
OG0000883	Syaa.g_00661	Syaq.g_01613
OG0000884	Syaa.g_00659	Syaq.g_01611
OG0000885	Syaa.g_00658	Syaq.g_01610
OG0000886	Syaa.g_00657	Syaq.g_01609
OG0000887	Syaa.g_00656	Syaq.g_01608
OG0000888	Syaa.g_00654	Syaq.g_01606
OG0000889	Syaa.g_00652	Syaq.g_01604
OG0000890	Syaa.g_00644	Syaq.g_01597
OG0000891	Syaa.g_00643	Syaq.g_01596
OG0000892	Syaa.g_00640	Syaq.g_01594
OG0000893	Syaa.g_02352	Syaq.g_00695
OG0000894	Syaa.g_02349	Syaq.g_00692
OG0000895	Syaa.g_02345	Syaq.g_00688
OG0000896	Syaa.g_02344	Syaq.g_00687
OG0000897	Syaa.g_02342	Syaq.g_00685
OG0000898	Syaa.g_02341	Syaq.g_00684
OG0000899	Syaa.g_02340	Syaq.g_00683
OG0000900	Syaa.g_02339	Syaq.g_00682
OG0000901	Syaa.g_02334	Syaq.g_00677
OG0000902	Syaa.g_02332	Syaq.g_00671
OG0000903	Syaa.g_02313	Syaq.g_00655
OG0000904	Syaa.g_02318	Syaq.g_00660
OG0000905	Syaa.g_02324	Syaq.g_00666
OG0000906	Syaa.g_02327	Syaq.g_00669
OG0000907	Syaa.g_02295	Syaq.g_00653
OG0000908	Syaa.g_02292	Syaq.g_00650
OG0000909	Syaa.g_02291	Syaq.g_00649
OG0000910	Syaa.g_02290	Syaq.g_00648
OG0000911	Syaa.g_02288	Syaq.g_00646
OG0000912	Syaa.g_02287	Syaq.g_00645
OG0000913	Syaa.g_02286	Syaq.g_00644
OG0000914	Syaa.g_02285	Syaq.g_00643
OG0000915	Syaa.g_02283	Syaq.g_00641
OG0000916	Syaa.g_02282	Syaq.g_00640
OG0000917	Syaa.g_02281	Syaq.g_00639
OG0000918	Syaa.g_02280	Syaq.g_00638
OG0000919	Syaa.g_02279	Syaq.g_00637
OG0000920	Syaa.g_02278	Syaq.g_00636
OG0000921	Syaa.g_02277	Syaq.g_00635
OG0000922	Syaa.g_02276	Syaq.g_00634
OG0000923	Syaa.g_02272	Syaq.g_00630
OG0000924	Syaa.g_02271	Syaq.g_00629
OG0000925	Syaa.g_02270	Syaq.g_00628
OG0000926	Syaa.g_02269	Syaq.g_00627
OG0000927	Syaa.g_02267	Syaq.g_00625
OG0000928	Syaa.g_02266	Syaq.g_00624
OG0000929	Syaa.g_02265	Syaq.g_00623
OG0000930	Syaa.g_02264	Syaq.g_00622
OG0000931	Syaa.g_02263	Syaq.g_00621
OG0000932	Syaa.g_02262	Syaq.g_00620
OG0000933	Syaa.g_02256	Syaq.g_00614
OG0000934	Syaa.g_02254	Syaq.g_00612
OG0000935	Syaa.g_02253	Syaq.g_00611
OG0000936	Syaa.g_02252	Syaq.g_00610
OG0000937	Syaa.g_02251	Syaq.g_00609
OG0000938	Syaa.g_02248	Syaq.g_00606
OG0000939	Syaa.g_02247	Syaq.g_00604
OG0000940	Syaa.g_02240	Syaq.g_00597
OG0000941	Syaa.g_02238	Syaq.g_00595
OG0000942	Syaa.g_02236	Syaq.g_00593
OG0000943	Syaa.g_02235	Syaq.g_00592
OG0000944	Syaa.g_02233	Syaq.g_00590
OG0000945	Syaa.g_02231	Syaq.g_00588
OG0000946	Syaa.g_02225	Syaq.g_00580
OG0000947	Syaa.g_02222	Syaq.g_00577
OG0000948	Syaa.g_02221	Syaq.g_00576
OG0000949	Syaa.g_00172	Syaq.g_00971
OG0000950	Syaa.g_00159	Syaq.g_00984
OG0000951	Syaa.g_00153	Syaq.g_00991
OG0000952	Syaa.g_00149	Syaq.g_01002
OG0000953	Syaa.g_00143	Syaq.g_01006
OG0000954	Syaa.g_00138	Syaq.g_01012
OG0000955	Syaa.g_00137	Syaq.g_01013
OG0000956	Syaa.g_00135	Syaq.g_01015
OG0000957	Syaa.g_00125	Syaq.g_01026
OG0000958	Syaa.g_00124	Syaq.g_01027
OG0000959	Syaa.g_00120	Syaq.g_01031
OG0000960	Syaa.g_00119	Syaq.g_01032
OG0000961	Syaa.g_00106	Syaq.g_01043
OG0000962	Syaa.g_00102	Syaq.g_01045
OG0000963	Syaa.g_00097	Syaq.g_01049
OG0000964	Syaa.g_00096	Syaq.g_01050
OG0000965	Syaa.g_00095	Syaq.g_01051
OG0000966	Syaa.g_00083	Syaq.g_01060
OG0000967	Syaa.g_00074	Syaq.g_01067
OG0000968	Syaa.g_00078	Syaq.g_01071
OG0000969	Syaa.g_00077	Syaq.g_01078
OG0000970	Syaa.g_00076	Syaq.g_01079
OG0000971	Syaa.g_00069	Syaq.g_01081
OG0000972	Syaa.g_00068	Syaq.g_01082
OG0000973	Syaa.g_00067	Syaq.g_01083
OG0000974	Syaa.g_00066	Syaq.g_01084
OG0000975	Syaa.g_00065	Syaq.g_01085
OG0000976	Syaa.g_00064	Syaq.g_01086
OG0000977	Syaa.g_00062	Syaq.g_01088
OG0000978	Syaa.g_00061	Syaq.g_01091
OG0000979	Syaa.g_00058	Syaq.g_01094
OG0000980	Syaa.g_00055	Syaq.g_01097
OG0000981	Syaa.g_00052	Syaq.g_01100
OG0000982	Syaa.g_02593	Syaq.g_01263
OG0000983	Syaa.g_02594	Syaq.g_01262
OG0000984	Syaa.g_02595	Syaq.g_01261
OG0000985	Syaa.g_02597	Syaq.g_01257
OG0000986	Syaa.g_02601	Syaq.g_01253
OG0000987	Syaa.g_02603	Syaq.g_01251
OG0000988	Syaa.g_02608	Syaq.g_01245
OG0000989	Syaa.g_02616	Syaq.g_01239
OG0000990	Syaa.g_02647	Syaq.g_01229
OG0000991	Syaa.g_02650	Syaq.g_01225
OG0000992	Syaa.g_02653	Syaq.g_01222
OG0000993	Syaa.g_02654	Syaq.g_01221
OG0000994	Syaa.g_02657	Syaq.g_01218
OG0000995	Syaa.g_02662	Syaq.g_01212
OG0000996	Syaa.g_02705	Syaq.g_01193
OG0000997	Syaa.g_02725	Syaq.g_01184
OG0000998	Syaa.g_02727	Syaq.g_01182
OG0000999	Syaa.g_02728	Syaq.g_01181
OG0001000	Syaa.g_02732	Syaq.g_01177
OG0001001	Syaa.g_02738	Syaq.g_01172
OG0001002	Syaa.g_02745	Syaq.g_01165
OG0001003	Syaa.g_02747	Syaq.g_01163
OG0001004	Syaa.g_02748	Syaq.g_01162
OG0001005	Syaa.g_02749	Syaq.g_01161
OG0001006	Syaa.g_02756	Syaq.g_01152
OG0001007	Syaa.g_02758	Syaq.g_01150
OG0001008	Syaa.g_00704	Syaq.g_00500
OG0001009	Syaa.g_00034	Syaq.g_01118
OG0001010	Syaa.g_00035	Syaq.g_01117
OG0001011	Syaa.g_00037	Syaq.g_01115
OG0001012	Syaa.g_02589	Syaq.g_01267
OG0001013	Syaa.g_02576	Syaq.g_01289
OG0001014	Syaa.g_02572	Syaq.g_01295
OG0001015	Syaa.g_02571	Syaq.g_01296
OG0001016	Syaa.g_00348	Syaq.g_01554
OG0001017	Syaa.g_00342	Syaq.g_01548
OG0001018	Syaa.g_00340	Syaq.g_01546
OG0001019	Syaa.g_00323	Syaq.g_01524
OG0001020	Syaa.g_02355	Syaq.g_01510
OG0001021	Syaa.g_02359	Syaq.g_01506
OG0001022	Syaa.g_02365	Syaq.g_01501
OG0001023	Syaa.g_02366	Syaq.g_01500
OG0001024	Syaa.g_02370	Syaq.g_01496
OG0001025	Syaa.g_02377	Syaq.g_01490
OG0001026	Syaa.g_02390	Syaq.g_01477
OG0001027	Syaa.g_02397	Syaq.g_01474
OG0001028	Syaa.g_02399	Syaq.g_01472
OG0001029	Syaa.g_02401	Syaq.g_01470
OG0001030	Syaa.g_02422	Syaq.g_01450
OG0001031	Syaa.g_02500	Syaq.g_01378
OG0001032	Syaa.g_02502	Syaq.g_01376
OG0001033	Syaa.g_02539	Syaq.g_01344
OG0001034	Syaa.g_02108	Syaq.g_01579
OG0001035	Syaa.g_00298	Syaq.g_00726
OG0001036	Syaa.g_00293	Syaq.g_00731
OG0001037	Syaa.g_00291	Syaq.g_00733
OG0001038	Syaa.g_00264	Syaq.g_00761
OG0001039	Syaa.g_00261	Syaq.g_00764
OG0001040	Syaa.g_00258	Syaq.g_00767
OG0001041	Syaa.g_00253	Syaq.g_00772
OG0001042	Syaa.g_00227	Syaq.g_00858
OG0001044	Syaa.g_02183	Syaq.g_00560
OG0001045	Syaa.g_02170	Syaq.g_00547
OG0001046	Syaa.g_01332	Syaq.g_02509
OG0001047	Syaa.g_00706	Syaq.g_00498
OG0001048	Syaa.g_00707	Syaq.g_00497
OG0001049	Syaa.g_00710	Syaq.g_00494
OG0001050	Syaa.g_00711	Syaq.g_00493
OG0001051	Syaa.g_00712	Syaq.g_00492
OG0001052	Syaa.g_01846	Syaq.g_00446
OG0001053	Syaa.g_02048	Syaq.g_01775
OG0001054	Syaa.g_02031	Syaq.g_01794
OG0001055	Syaa.g_02010	Syaq.g_01815
OG0001056	Syaa.g_01975	Syaq.g_01843
OG0001057	Syaa.g_01966	Syaq.g_00334
OG0001058	Syaa.g_01951	Syaq.g_01931
OG0001059	Syaa.g_01947	Syaq.g_01935
OG0001060	Syaa.g_01941	Syaq.g_01941
OG0001061	Syaa.g_01919	Syaq.g_01961
OG0001062	Syaa.g_01917	Syaq.g_01963
OG0001063	Syaa.g_01912	Syaq.g_01968
OG0001064	Syaa.g_01911	Syaq.g_01969
OG0001065	Syaa.g_01910	Syaq.g_01970
OG0001066	Syaa.g_01909	Syaq.g_01971
OG0001067	Syaa.g_01908	Syaq.g_01972
OG0001068	Syaa.g_01907	Syaq.g_01973
OG0001069	Syaa.g_01906	Syaq.g_01974
OG0001070	Syaa.g_01903	Syaq.g_01978
OG0001071	Syaa.g_01902	Syaq.g_01979
OG0001072	Syaa.g_01898	Syaq.g_01983
OG0001073	Syaa.g_01884	Syaq.g_01998
OG0001074	Syaa.g_01678	Syaq.g_02132
OG0001075	Syaa.g_01676	Syaq.g_02025
