Orthogroup	Prar	Prbc
OG0000547	Prar.g_01345	Prbc.g_01595
OG0000548	Prar.g_01346	Prbc.g_01596
OG0000549	Prar.g_01348	Prbc.g_01599
OG0000550	Prar.g_01353	Prbc.g_01603
OG0000551	Prar.g_01357	Prbc.g_01606
OG0000552	Prar.g_01358	Prbc.g_01607
OG0000553	Prar.g_01359	Prbc.g_01608
OG0000554	Prar.g_01364	Prbc.g_01613
OG0000555	Prar.g_01372	Prbc.g_01621
OG0000556	Prar.g_01374	Prbc.g_01623
OG0000557	Prar.g_01375	Prbc.g_01624
OG0000558	Prar.g_01377	Prbc.g_01627
OG0000559	Prar.g_01381	Prbc.g_01631
OG0000560	Prar.g_01384	Prbc.g_01634
OG0000561	Prar.g_01385	Prbc.g_01635
OG0000562	Prar.g_01386	Prbc.g_01636
OG0000563	Prar.g_01387	Prbc.g_01637
OG0000564	Prar.g_01388	Prbc.g_01638
OG0000565	Prar.g_01391	Prbc.g_01641
OG0000566	Prar.g_01393	Prbc.g_01643
OG0000567	Prar.g_01397	Prbc.g_01647
OG0000568	Prar.g_01398	Prbc.g_01648
OG0000569	Prar.g_01399	Prbc.g_01649
OG0000570	Prar.g_01400	Prbc.g_01650
OG0000571	Prar.g_01402	Prbc.g_01652
OG0000572	Prar.g_01415	Prbc.g_01663
OG0000573	Prar.g_01422	Prbc.g_01668
OG0000574	Prar.g_01423	Prbc.g_01670
OG0000575	Prar.g_01427	Prbc.g_01673
OG0000576	Prar.g_01429	Prbc.g_01675
OG0000577	Prar.g_01430	Prbc.g_01676
OG0000578	Prar.g_01431	Prbc.g_01677
OG0000579	Prar.g_01432	Prbc.g_01678
OG0000580	Prar.g_01433	Prbc.g_01679
OG0000581	Prar.g_01435	Prbc.g_01682
OG0000582	Prar.g_01438	Prbc.g_01685
OG0000583	Prar.g_01439	Prbc.g_01686
OG0000584	Prar.g_01440	Prbc.g_01687
OG0000585	Prar.g_01442	Prbc.g_01689
OG0000586	Prar.g_01443	Prbc.g_01690
OG0000587	Prar.g_01444	Prbc.g_01691
OG0000588	Prar.g_01448	Prbc.g_01695
OG0000589	Prar.g_01451	Prbc.g_01698
OG0000590	Prar.g_01452	Prbc.g_01699
OG0000591	Prar.g_01455	Prbc.g_01702
OG0000592	Prar.g_01456	Prbc.g_01703
OG0000593	Prar.g_01462	Prbc.g_01709
OG0000594	Prar.g_01463	Prbc.g_01710
OG0000595	Prar.g_01464	Prbc.g_01711
OG0000596	Prar.g_01468	Prbc.g_01715
OG0000597	Prar.g_01470	Prbc.g_01717
OG0000598	Prar.g_01471	Prbc.g_01718
OG0000599	Prar.g_01474	Prbc.g_01721
OG0000600	Prar.g_01475	Prbc.g_01722
OG0000601	Prar.g_01476	Prbc.g_01723
OG0000602	Prar.g_01478	Prbc.g_01725
OG0000603	Prar.g_01479	Prbc.g_01726
OG0000604	Prar.g_01480	Prbc.g_01727
OG0000605	Prar.g_01481	Prbc.g_01728
OG0000606	Prar.g_01484	Prbc.g_01731
OG0000607	Prar.g_01487	Prbc.g_01734
OG0000608	Prar.g_01488	Prbc.g_01735
OG0000609	Prar.g_01489	Prbc.g_01736
OG0000610	Prar.g_01494	Prbc.g_01742
OG0000611	Prar.g_01497	Prbc.g_01745
OG0000612	Prar.g_01498	Prbc.g_01746
OG0000613	Prar.g_01503	Prbc.g_01752
OG0000614	Prar.g_01522	Prbc.g_01775
OG0000615	Prar.g_01530	Prbc.g_01782
OG0000616	Prar.g_01534	Prbc.g_01055
OG0000617	Prar.g_01605	Prbc.g_01793
OG0000618	Prar.g_01606	Prbc.g_01794
OG0000619	Prar.g_01607	Prbc.g_01795
OG0000620	Prar.g_01610	Prbc.g_01798
OG0000621	Prar.g_01611	Prbc.g_01799
OG0000622	Prar.g_01612	Prbc.g_01800
OG0000623	Prar.g_01613	Prbc.g_01801
OG0000624	Prar.g_01614	Prbc.g_01803
OG0000625	Prar.g_01615	Prbc.g_01804
OG0000626	Prar.g_01616	Prbc.g_01805
OG0000627	Prar.g_01617	Prbc.g_01807
OG0000628	Prar.g_01618	Prbc.g_01808
OG0000629	Prar.g_01619	Prbc.g_01809
OG0000630	Prar.g_01622	Prbc.g_01812
OG0000631	Prar.g_01675	Prbc.g_02007
OG0000632	Prar.g_01676	Prbc.g_02008
OG0000633	Prar.g_01677	Prbc.g_02009
OG0000634	Prar.g_01680	Prbc.g_01854
OG0000635	Prar.g_01681	Prbc.g_01855
OG0000636	Prar.g_01683	Prbc.g_01857
OG0000637	Prar.g_01685	Prbc.g_01859
OG0000638	Prar.g_01686	Prbc.g_01860
OG0000639	Prar.g_01687	Prbc.g_01861
OG0000640	Prar.g_01688	Prbc.g_01862
OG0000641	Prar.g_01692	Prbc.g_01866
OG0000642	Prar.g_01693	Prbc.g_01867
OG0000643	Prar.g_01694	Prbc.g_01868
OG0000644	Prar.g_01695	Prbc.g_01869
OG0000645	Prar.g_01696	Prbc.g_01870
OG0000646	Prar.g_01698	Prbc.g_01873
OG0000647	Prar.g_01699	Prbc.g_01875
OG0000648	Prar.g_01701	Prbc.g_01877
OG0000649	Prar.g_01702	Prbc.g_01878
OG0000650	Prar.g_01703	Prbc.g_01879
OG0000651	Prar.g_01704	Prbc.g_01880
OG0000652	Prar.g_01705	Prbc.g_01881
OG0000653	Prar.g_01707	Prbc.g_01883
OG0000654	Prar.g_01708	Prbc.g_01884
OG0000655	Prar.g_01709	Prbc.g_01885
OG0000656	Prar.g_01712	Prbc.g_01888
OG0000657	Prar.g_01719	Prbc.g_01895
OG0000658	Prar.g_01720	Prbc.g_01897
OG0000659	Prar.g_01721	Prbc.g_01898
OG0000660	Prar.g_01725	Prbc.g_01903
OG0000661	Prar.g_01727	Prbc.g_01905
OG0000662	Prar.g_01729	Prbc.g_01907
OG0000663	Prar.g_01731	Prbc.g_01909
OG0000664	Prar.g_01732	Prbc.g_01910
OG0000665	Prar.g_01736	Prbc.g_01914
OG0000666	Prar.g_01737	Prbc.g_01915
OG0000667	Prar.g_01742	Prbc.g_01919
OG0000668	Prar.g_01759	Prbc.g_01959
OG0000669	Prar.g_01767	Prbc.g_01967
OG0000670	Prar.g_01769	Prbc.g_01970
OG0000671	Prar.g_01771	Prbc.g_01972
OG0000672	Prar.g_01774	Prbc.g_01975
OG0000673	Prar.g_01777	Prbc.g_01978
OG0000674	Prar.g_01779	Prbc.g_01980
OG0000675	Prar.g_01780	Prbc.g_01981
OG0000676	Prar.g_01782	Prbc.g_01983
OG0000677	Prar.g_01783	Prbc.g_01984
OG0000678	Prar.g_01785	Prbc.g_01987
OG0000679	Prar.g_01789	Prbc.g_01991
OG0000680	Prar.g_01790	Prbc.g_01992
OG0000681	Prar.g_01792	Prbc.g_01995
OG0000682	Prar.g_01793	Prbc.g_01996
OG0000683	Prar.g_01794	Prbc.g_01997
OG0000684	Prar.g_01795	Prbc.g_01837
OG0000685	Prar.g_01797	Prbc.g_01839
OG0000686	Prar.g_01798	Prbc.g_01840
OG0000687	Prar.g_01799	Prbc.g_01841
OG0000688	Prar.g_01802	Prbc.g_01844
OG0000689	Prar.g_01803	Prbc.g_01845
OG0000690	Prar.g_01804	Prbc.g_01846
OG0000691	Prar.g_01805	Prbc.g_01847
OG0000692	Prar.g_01807	Prbc.g_01849
OG0000693	Prar.g_01808	Prbc.g_01850
OG0000694	Prar.g_01809	Prbc.g_01851
OG0000695	Prar.g_01811	Prbc.g_02011
OG0000696	Prar.g_01812	Prbc.g_02012
OG0000697	Prar.g_01813	Prbc.g_02013
OG0000698	Prar.g_01816	Prbc.g_02016
OG0000699	Prar.g_01817	Prbc.g_02017
OG0000700	Prar.g_01818	Prbc.g_02018
OG0000701	Prar.g_01819	Prbc.g_02019
OG0000702	Prar.g_01821	Prbc.g_02021
OG0000703	Prar.g_01822	Prbc.g_02022
OG0000704	Prar.g_01823	Prbc.g_02023
OG0000705	Prar.g_01827	Prbc.g_02029
OG0000706	Prar.g_01828	Prbc.g_02030
OG0000707	Prar.g_01829	Prbc.g_02031
OG0000708	Prar.g_01830	Prbc.g_02033
OG0000709	Prar.g_01834	Prbc.g_02037
OG0000710	Prar.g_01837	Prbc.g_02040
OG0000711	Prar.g_01853	Prbc.g_02055
OG0000712	Prar.g_01855	Prbc.g_02057
OG0000713	Prar.g_01856	Prbc.g_02058
OG0000714	Prar.g_01857	Prbc.g_02059
OG0000715	Prar.g_01859	Prbc.g_02061
OG0000716	Prar.g_01861	Prbc.g_02062
OG0000717	Prar.g_01862	Prbc.g_02063
OG0000718	Prar.g_01873	Prbc.g_02079
OG0000719	Prar.g_01875	Prbc.g_02080
OG0000720	Prar.g_01884	Prbc.g_02091
OG0000721	Prar.g_01886	Prbc.g_02092
OG0000722	Prar.g_01887	Prbc.g_02093
OG0000723	Prar.g_01890	Prbc.g_02097
OG0000724	Prar.g_01899	Prbc.g_02108
OG0000725	Prar.g_01905	Prbc.g_01934
OG0000726	Prar.g_01906	Prbc.g_01933
OG0000727	Prar.g_01907	Prbc.g_01932
OG0000728	Prar.g_01909	Prbc.g_01930
OG0000729	Prar.g_01955	Prbc.g_00201
OG0000730	Prar.g_01324	Prbc.g_01244
OG0000731	Prar.g_01320	Prbc.g_01252
OG0000732	Prar.g_01314	Prbc.g_00987
OG0000733	Prar.g_01295	Prbc.g_00897
OG0000734	Prar.g_01278	Prbc.g_01462
OG0000735	Prar.g_01276	Prbc.g_01460
OG0000736	Prar.g_01275	Prbc.g_01459
OG0000737	Prar.g_01274	Prbc.g_01458
OG0000738	Prar.g_01270	Prbc.g_01454
OG0000739	Prar.g_01269	Prbc.g_01453
OG0000740	Prar.g_01268	Prbc.g_01452
OG0000741	Prar.g_01267	Prbc.g_01450
OG0000742	Prar.g_01264	Prbc.g_01447
OG0000743	Prar.g_01262	Prbc.g_01445
OG0000744	Prar.g_01261	Prbc.g_01444
OG0000745	Prar.g_01260	Prbc.g_01442
OG0000746	Prar.g_01258	Prbc.g_01440
OG0000747	Prar.g_01257	Prbc.g_01439
OG0000748	Prar.g_01254	Prbc.g_01435
OG0000749	Prar.g_01253	Prbc.g_01434
OG0000750	Prar.g_01252	Prbc.g_01433
OG0000751	Prar.g_01250	Prbc.g_01430
OG0000752	Prar.g_01248	Prbc.g_01428
OG0000753	Prar.g_01245	Prbc.g_01426
OG0000754	Prar.g_01242	Prbc.g_01422
OG0000755	Prar.g_01239	Prbc.g_01418
OG0000756	Prar.g_01238	Prbc.g_01417
OG0000757	Prar.g_01232	Prbc.g_01410
OG0000758	Prar.g_01231	Prbc.g_01409
OG0000759	Prar.g_01230	Prbc.g_01408
OG0000760	Prar.g_01229	Prbc.g_01407
OG0000761	Prar.g_01228	Prbc.g_01406
OG0000762	Prar.g_01227	Prbc.g_01405
OG0000763	Prar.g_01225	Prbc.g_01403
OG0000764	Prar.g_01224	Prbc.g_01402
OG0000765	Prar.g_01215	Prbc.g_01394
OG0000766	Prar.g_01214	Prbc.g_01393
OG0000767	Prar.g_01212	Prbc.g_01392
OG0000768	Prar.g_01211	Prbc.g_01391
OG0000769	Prar.g_01209	Prbc.g_01389
OG0000770	Prar.g_01207	Prbc.g_01388
OG0000771	Prar.g_00376	Prbc.g_02103
OG0000772	Prar.g_00976	Prbc.g_01320
OG0000773	Prar.g_00964	Prbc.g_00557
OG0000774	Prar.g_00962	Prbc.g_00560
OG0000775	Prar.g_00960	Prbc.g_00561
OG0000776	Prar.g_00959	Prbc.g_00562
OG0000777	Prar.g_00958	Prbc.g_00563
OG0000778	Prar.g_00957	Prbc.g_00564
OG0000779	Prar.g_00953	Prbc.g_00568
OG0000780	Prar.g_00952	Prbc.g_00569
OG0000781	Prar.g_00949	Prbc.g_00571
OG0000782	Prar.g_00948	Prbc.g_00572
OG0000783	Prar.g_00947	Prbc.g_00573
OG0000784	Prar.g_00946	Prbc.g_00574
OG0000785	Prar.g_00944	Prbc.g_00576
OG0000786	Prar.g_00942	Prbc.g_00579
OG0000787	Prar.g_00941	Prbc.g_00580
OG0000788	Prar.g_00924	Prbc.g_01820
OG0000789	Prar.g_00921	Prbc.g_02100
OG0000790	Prar.g_00906	Prbc.g_00662
OG0000791	Prar.g_00904	Prbc.g_00664
OG0000792	Prar.g_00903	Prbc.g_00665
OG0000793	Prar.g_00900	Prbc.g_00668
OG0000794	Prar.g_00899	Prbc.g_00669
OG0000795	Prar.g_00898	Prbc.g_00670
OG0000796	Prar.g_00894	Prbc.g_00674
OG0000797	Prar.g_00893	Prbc.g_00675
OG0000799	Prar.g_00357	Prbc.g_00690
OG0000800	Prar.g_00356	Prbc.g_00691
OG0000801	Prar.g_00355	Prbc.g_00692
OG0000802	Prar.g_00353	Prbc.g_00694
OG0000803	Prar.g_00351	Prbc.g_00696
OG0000804	Prar.g_00350	Prbc.g_00697
OG0000805	Prar.g_00348	Prbc.g_00699
OG0000806	Prar.g_00346	Prbc.g_00701
OG0000807	Prar.g_00345	Prbc.g_00702
OG0000808	Prar.g_00344	Prbc.g_00703
OG0000809	Prar.g_00341	Prbc.g_00707
OG0000810	Prar.g_00340	Prbc.g_00708
OG0000811	Prar.g_00336	Prbc.g_00712
OG0000812	Prar.g_00842	Prbc.g_00714
OG0000813	Prar.g_00841	Prbc.g_00715
OG0000814	Prar.g_00839	Prbc.g_00717
OG0000815	Prar.g_00838	Prbc.g_00718
OG0000816	Prar.g_00836	Prbc.g_00720
OG0000817	Prar.g_00835	Prbc.g_00721
OG0000818	Prar.g_00830	Prbc.g_00725
OG0000819	Prar.g_00829	Prbc.g_00726
OG0000820	Prar.g_00828	Prbc.g_00727
OG0000821	Prar.g_00824	Prbc.g_00730
OG0000822	Prar.g_00823	Prbc.g_00731
OG0000823	Prar.g_00822	Prbc.g_00732
OG0000824	Prar.g_00819	Prbc.g_00735
OG0000825	Prar.g_00818	Prbc.g_00736
OG0000826	Prar.g_00817	Prbc.g_00737
OG0000827	Prar.g_00816	Prbc.g_00738
OG0000828	Prar.g_00813	Prbc.g_00741
OG0000829	Prar.g_00812	Prbc.g_00742
OG0000830	Prar.g_00811	Prbc.g_00743
OG0000831	Prar.g_00809	Prbc.g_00745
OG0000832	Prar.g_00803	Prbc.g_00755
OG0000833	Prar.g_00795	Prbc.g_00763
OG0000834	Prar.g_00794	Prbc.g_00764
OG0000835	Prar.g_00793	Prbc.g_00765
OG0000836	Prar.g_00792	Prbc.g_00766
OG0000837	Prar.g_00791	Prbc.g_00767
OG0000838	Prar.g_00789	Prbc.g_00769
OG0000839	Prar.g_00788	Prbc.g_00770
OG0000840	Prar.g_00787	Prbc.g_00771
OG0000841	Prar.g_00786	Prbc.g_00772
OG0000842	Prar.g_00785	Prbc.g_00773
OG0000843	Prar.g_00784	Prbc.g_00774
OG0000844	Prar.g_00783	Prbc.g_00775
OG0000845	Prar.g_00782	Prbc.g_00776
OG0000846	Prar.g_00781	Prbc.g_00777
OG0000847	Prar.g_00780	Prbc.g_00778
OG0000848	Prar.g_00779	Prbc.g_00779
OG0000849	Prar.g_00778	Prbc.g_00780
OG0000850	Prar.g_00776	Prbc.g_00782
OG0000851	Prar.g_00775	Prbc.g_00783
OG0000852	Prar.g_00774	Prbc.g_00784
OG0000853	Prar.g_00770	Prbc.g_00789
OG0000854	Prar.g_00768	Prbc.g_00791
OG0000855	Prar.g_00767	Prbc.g_00792
OG0000856	Prar.g_00753	Prbc.g_00677
OG0000857	Prar.g_00725	Prbc.g_01874
OG0000858	Prar.g_01149	Prbc.g_00827
OG0000859	Prar.g_01148	Prbc.g_00828
OG0000860	Prar.g_01141	Prbc.g_00834
OG0000861	Prar.g_01140	Prbc.g_00835
OG0000862	Prar.g_01139	Prbc.g_00836
OG0000863	Prar.g_01137	Prbc.g_00837
OG0000864	Prar.g_01136	Prbc.g_00838
OG0000865	Prar.g_01135	Prbc.g_00839
OG0000866	Prar.g_01134	Prbc.g_00840
OG0000867	Prar.g_01133	Prbc.g_00841
OG0000868	Prar.g_01132	Prbc.g_00842
OG0000869	Prar.g_01128	Prbc.g_00845
OG0000870	Prar.g_01123	Prbc.g_00850
OG0000871	Prar.g_01122	Prbc.g_00851
OG0000872	Prar.g_01121	Prbc.g_00852
OG0000873	Prar.g_01965	Prbc.g_00855
OG0000874	Prar.g_01968	Prbc.g_00858
OG0000875	Prar.g_01969	Prbc.g_00860
OG0000876	Prar.g_01970	Prbc.g_00861
OG0000877	Prar.g_01963	Prbc.g_00863
OG0000878	Prar.g_01962	Prbc.g_00864
OG0000879	Prar.g_01961	Prbc.g_00865
OG0000880	Prar.g_01960	Prbc.g_00866
OG0000881	Prar.g_00595, Prar.g_01956	Prbc.g_00869
OG0000882	Prar.g_00600	Prbc.g_00874
OG0000883	Prar.g_00601	Prbc.g_00876
OG0000884	Prar.g_00603	Prbc.g_00878
OG0000885	Prar.g_00604	Prbc.g_00879
OG0000886	Prar.g_00605	Prbc.g_00880
OG0000887	Prar.g_00606	Prbc.g_00881
OG0000888	Prar.g_00608	Prbc.g_00883
OG0000889	Prar.g_00610	Prbc.g_00885
OG0000890	Prar.g_00611	Prbc.g_00886
OG0000891	Prar.g_00612	Prbc.g_00887
OG0000892	Prar.g_01119	Prbc.g_00889
OG0000893	Prar.g_01114	Prbc.g_00933
OG0000894	Prar.g_01112	Prbc.g_00936
OG0000895	Prar.g_01109	Prbc.g_00939
OG0000896	Prar.g_01108	Prbc.g_00940
OG0000897	Prar.g_01106	Prbc.g_00942
OG0000898	Prar.g_01105	Prbc.g_00943
OG0000899	Prar.g_01104	Prbc.g_00944
OG0000900	Prar.g_01103	Prbc.g_00945
OG0000901	Prar.g_01100	Prbc.g_00948
OG0000902	Prar.g_01098	Prbc.g_00950
OG0000903	Prar.g_01095	Prbc.g_00960
OG0000904	Prar.g_01093	Prbc.g_00955
OG0000905	Prar.g_01088	Prbc.g_00952
OG0000906	Prar.g_01087	Prbc.g_00951
OG0000907	Prar.g_01069	Prbc.g_00327
OG0000908	Prar.g_01066	Prbc.g_00324
OG0000909	Prar.g_01065	Prbc.g_00323
OG0000910	Prar.g_01064	Prbc.g_00322
OG0000911	Prar.g_01062	Prbc.g_00320
OG0000912	Prar.g_01061	Prbc.g_00319
OG0000913	Prar.g_01060	Prbc.g_00318
OG0000914	Prar.g_01059	Prbc.g_00317
OG0000915	Prar.g_01058	Prbc.g_00316
OG0000916	Prar.g_01057	Prbc.g_00315
OG0000917	Prar.g_01056	Prbc.g_00314
OG0000918	Prar.g_01055	Prbc.g_00313
OG0000919	Prar.g_01054	Prbc.g_00312
OG0000920	Prar.g_01053	Prbc.g_00311
OG0000921	Prar.g_01052	Prbc.g_00310
OG0000922	Prar.g_01051	Prbc.g_00309
OG0000923	Prar.g_01047	Prbc.g_00305
OG0000924	Prar.g_01046	Prbc.g_00304
OG0000925	Prar.g_01045	Prbc.g_00303
OG0000926	Prar.g_01044	Prbc.g_00302
OG0000927	Prar.g_01042	Prbc.g_00300
OG0000928	Prar.g_01041	Prbc.g_00299
OG0000929	Prar.g_01040	Prbc.g_00298
OG0000930	Prar.g_01039	Prbc.g_00297
OG0000931	Prar.g_01038	Prbc.g_00296
OG0000932	Prar.g_01037	Prbc.g_00295
OG0000933	Prar.g_01033	Prbc.g_00291
OG0000934	Prar.g_01031	Prbc.g_00289
OG0000935	Prar.g_01030	Prbc.g_00288
OG0000936	Prar.g_01029	Prbc.g_00287
OG0000937	Prar.g_01028	Prbc.g_00286
OG0000938	Prar.g_01026	Prbc.g_00283
OG0000939	Prar.g_01025	Prbc.g_00282
OG0000940	Prar.g_01019	Prbc.g_00275
OG0000941	Prar.g_01017	Prbc.g_00273
OG0000942	Prar.g_01015	Prbc.g_00271
OG0000943	Prar.g_01014	Prbc.g_00270
OG0000944	Prar.g_01013	Prbc.g_00268
OG0000945	Prar.g_01012	Prbc.g_00267
OG0000946	Prar.g_00617	Prbc.g_00248
OG0000947	Prar.g_00619	Prbc.g_00246
OG0000948	Prar.g_00620	Prbc.g_00245
OG0000949	Prar.g_00623	Prbc.g_00242
OG0000950	Prar.g_00628	Prbc.g_00237
OG0000951	Prar.g_00632	Prbc.g_00233
OG0000952	Prar.g_00636	Prbc.g_00229
OG0000953	Prar.g_00639	Prbc.g_00225
OG0000954	Prar.g_00643	Prbc.g_00221
OG0000955	Prar.g_00644	Prbc.g_00220
OG0000956	Prar.g_00646	Prbc.g_00218
OG0000957	Prar.g_00651	Prbc.g_00213
OG0000958	Prar.g_00652	Prbc.g_00212
OG0000959	Prar.g_00656	Prbc.g_00208
OG0000960	Prar.g_00657	Prbc.g_00207
OG0000961	Prar.g_00659	Prbc.g_00204
OG0000962	Prar.g_00661	Prbc.g_00202
OG0000963	Prar.g_00664	Prbc.g_00197
OG0000964	Prar.g_00665	Prbc.g_00196
OG0000965	Prar.g_00666	Prbc.g_00195
OG0000966	Prar.g_00673	Prbc.g_00965
OG0000967	Prar.g_00677	Prbc.g_00969
OG0000968	Prar.g_00679	Prbc.g_00971
OG0000969	Prar.g_00680	Prbc.g_00972
OG0000970	Prar.g_00681	Prbc.g_00973
OG0000971	Prar.g_00682	Prbc.g_00974
OG0000972	Prar.g_00683	Prbc.g_00975
OG0000973	Prar.g_00684	Prbc.g_00976
OG0000974	Prar.g_00685	Prbc.g_00977
OG0000975	Prar.g_00686	Prbc.g_00978
OG0000976	Prar.g_00687	Prbc.g_00979
OG0000977	Prar.g_00688	Prbc.g_00980
OG0000978	Prar.g_00689	Prbc.g_00981
OG0000979	Prar.g_00692	Prbc.g_00984
OG0000980	Prar.g_00694	Prbc.g_00986
OG0000981	Prar.g_00696	Prbc.g_00989
OG0000982	Prar.g_00698	Prbc.g_00991
OG0000983	Prar.g_00699	Prbc.g_00992
OG0000984	Prar.g_00700	Prbc.g_00993
OG0000985	Prar.g_00703	Prbc.g_00996
OG0000986	Prar.g_00705	Prbc.g_00998
OG0000987	Prar.g_00706	Prbc.g_00999
OG0000988	Prar.g_00709	Prbc.g_01002
OG0000989	Prar.g_00073	Prbc.g_01006
OG0000990	Prar.g_00070	Prbc.g_01011
OG0000991	Prar.g_00069	Prbc.g_01012
OG0000992	Prar.g_00067	Prbc.g_01015
OG0000993	Prar.g_00066	Prbc.g_01016
OG0000994	Prar.g_00065	Prbc.g_01017
OG0000995	Prar.g_00061	Prbc.g_01021
OG0000996	Prar.g_00060	Prbc.g_01022
OG0000997	Prar.g_00059	Prbc.g_01043
OG0000998	Prar.g_00057	Prbc.g_01045
OG0000999	Prar.g_00056	Prbc.g_01046
OG0001000	Prar.g_00053	Prbc.g_01049
OG0001001	Prar.g_00051	Prbc.g_01052
OG0001002	Prar.g_00047	Prbc.g_01057
OG0001003	Prar.g_00046	Prbc.g_01060
OG0001004	Prar.g_00045	Prbc.g_01061
OG0001005	Prar.g_00044	Prbc.g_01062
OG0001006	Prar.g_00040	Prbc.g_01067
OG0001007	Prar.g_00038	Prbc.g_01069
OG0001008	Prar.g_00485	Prbc.g_01498
OG0001009	Prar.g_00011	Prbc.g_01097
OG0001010	Prar.g_00010	Prbc.g_01098
OG0001011	Prar.g_00009	Prbc.g_01099
OG0001012	Prar.g_00577	Prbc.g_01121
OG0001013	Prar.g_00571	Prbc.g_01126
OG0001014	Prar.g_00568	Prbc.g_01129
OG0001015	Prar.g_00567	Prbc.g_01130
OG0001016	Prar.g_00255	Prbc.g_00500
OG0001017	Prar.g_00251	Prbc.g_00496
OG0001018	Prar.g_00248	Prbc.g_00493
OG0001019	Prar.g_00239	Prbc.g_00484
OG0001020	Prar.g_00238	Prbc.g_00483
OG0001021	Prar.g_00237	Prbc.g_00482
OG0001022	Prar.g_00234	Prbc.g_00479
OG0001023	Prar.g_00233	Prbc.g_00478
OG0001024	Prar.g_00230	Prbc.g_00475
OG0001025	Prar.g_00224	Prbc.g_00468
OG0001026	Prar.g_00217	Prbc.g_00460
OG0001027	Prar.g_00216	Prbc.g_00459
OG0001028	Prar.g_00214	Prbc.g_00457
OG0001029	Prar.g_00213	Prbc.g_00455
OG0001030	Prar.g_00198	Prbc.g_00439
OG0001031	Prar.g_00141	Prbc.g_00385
OG0001032	Prar.g_00140	Prbc.g_00384
OG0001033	Prar.g_00119	Prbc.g_00364
OG0001034	Prar.g_00091	Prbc.g_00334
OG0001035	Prar.g_00333	Prbc.g_01150
OG0001036	Prar.g_00328	Prbc.g_01154
OG0001037	Prar.g_00327	Prbc.g_01155
OG0001038	Prar.g_00309	Prbc.g_01171
OG0001039	Prar.g_00306	Prbc.g_01173
OG0001040	Prar.g_00304	Prbc.g_01176
OG0001041	Prar.g_00300	Prbc.g_01180
OG0001042	Prar.g_00283	Prbc.g_01196
OG0001043	Prar.g_00282	Prbc.g_01197
OG0001044	Prar.g_00393	Prbc.g_01245
OG0001045	Prar.g_00402	Prbc.g_01254
OG0001046	Prar.g_00440	Prbc.g_02168
OG0001047	Prar.g_00487	Prbc.g_01500
OG0001048	Prar.g_00488	Prbc.g_01501
OG0001049	Prar.g_00490	Prbc.g_01503
OG0001050	Prar.g_00491	Prbc.g_01504
OG0001051	Prar.g_00492	Prbc.g_01505
OG0001052	Prar.g_00521	Prbc.g_01531
OG0001053	Prar.g_00533	Prbc.g_01543
OG0001054	Prar.g_01329	Prbc.g_01557
OG0001055	Prar.g_01347	Prbc.g_01597
OG0001056	Prar.g_01366	Prbc.g_01615
OG0001057	Prar.g_01371	Prbc.g_01620
OG0001058	Prar.g_01379	Prbc.g_01629
OG0001059	Prar.g_01383	Prbc.g_01633
OG0001060	Prar.g_01390	Prbc.g_01640
OG0001061	Prar.g_01403	Prbc.g_01653
OG0001062	Prar.g_01405	Prbc.g_01655
OG0001063	Prar.g_01407	Prbc.g_01656
OG0001064	Prar.g_01408	Prbc.g_01657
OG0001065	Prar.g_01409	Prbc.g_01658
OG0001066	Prar.g_01410	Prbc.g_01659
OG0001067	Prar.g_01411	Prbc.g_01660
OG0001068	Prar.g_01412	Prbc.g_01661
OG0001069	Prar.g_01413	Prbc.g_01662
OG0001070	Prar.g_01416	Prbc.g_01664
OG0001071	Prar.g_01417	Prbc.g_01665
OG0001072	Prar.g_01419	Prbc.g_01666
OG0001073	Prar.g_01434	Prbc.g_01680
OG0001074	Prar.g_01445	Prbc.g_01692
OG0001075	Prar.g_01446	Prbc.g_01693
OG0001076	Prar.g_01454	Prbc.g_01700
OG0001077	Prar.g_01458	Prbc.g_01705
OG0001078	Prar.g_01466	Prbc.g_01713
OG0001079	Prar.g_01477	Prbc.g_01724
OG0001080	Prar.g_01483	Prbc.g_01730
OG0001081	Prar.g_01485	Prbc.g_01732
OG0001082	Prar.g_01486	Prbc.g_01733
OG0001083	Prar.g_01491	Prbc.g_01738
OG0001084	Prar.g_01492	Prbc.g_01739
OG0001085	Prar.g_01500	Prbc.g_01749
OG0001086	Prar.g_01501	Prbc.g_01750
OG0001087	Prar.g_01518	Prbc.g_01770
OG0001088	Prar.g_01519	Prbc.g_01771
OG0001089	Prar.g_01527	Prbc.g_01779
OG0001090	Prar.g_01600	Prbc.g_01788
OG0001091	Prar.g_01602	Prbc.g_01790
OG0001092	Prar.g_01603	Prbc.g_01791
OG0001093	Prar.g_01608	Prbc.g_01796
OG0001094	Prar.g_01678	Prbc.g_01852
OG0001095	Prar.g_01697	Prbc.g_01871
OG0001096	Prar.g_01710	Prbc.g_01886
OG0001097	Prar.g_01728	Prbc.g_01906
OG0001098	Prar.g_01744	Prbc.g_01923
OG0001099	Prar.g_01764	Prbc.g_01962
OG0001100	Prar.g_01768	Prbc.g_01969
OG0001101	Prar.g_01770	Prbc.g_01971
OG0001102	Prar.g_01773	Prbc.g_01974
OG0001103	Prar.g_01775	Prbc.g_01976
OG0001104	Prar.g_01796	Prbc.g_01838
OG0001105	Prar.g_01800	Prbc.g_01842
OG0001106	Prar.g_01824	Prbc.g_02024
