Orthogroup	Species	Prbb	Orthologs
OG0000461	Prar	Prbb.g_00489	Prar.g_00534
OG0000461	Prac	Prbb.g_00489	Prac.g_01060
OG0000461	Praq	Prbb.g_00489	Praq.g_00535
OG0000461	Prau	Prbb.g_00489	Prau.g_00525
OG0000461	Pras	Prbb.g_00489	Pras.g_01362
OG0000461	Pray	Prbb.g_00489	Pray.g_00974
OG0000461	Prba	Prbb.g_00489	Prba.g_00977
OG0000461	Praz	Prbb.g_00489	Praz.g_01844
OG0000461	Pran	Prbb.g_00489	Pran.g_01694
OG0000461	Prab	Prbb.g_00489	Prab.g_00488
OG0000461	Prai	Prbb.g_00489	Prai.g_00514
OG0000461	Prbj	Prbb.g_00489	Prbj.g_01626
OG0000461	Prbl	Prbb.g_00489	Prbl.g_00515
OG0000461	Prbk	Prbb.g_00489	Prbk.g_02065
OG0000461	Prah	Prbb.g_00489	Prah.g_01562
OG0000461	Praf	Prbb.g_00489	Praf.g_00599
OG0000461	Prat	Prbb.g_00489	Prat.g_00444
OG0000461	Pral	Prbb.g_00489	Pral.g_00607
OG0000461	Prbh	Prbb.g_00489	Prbh.g_00347
OG0000461	Pram	Prbb.g_00489	Pram.g_00420
OG0000461	Prbn	Prbb.g_00489	Prbn.g_00630
OG0000461	Prbf	Prbb.g_00489	Prbf.g_01767
OG0000461	Prak	Prbb.g_00489	Prak.g_00445
OG0000461	Prbg	Prbb.g_00489	Prbg.g_00203
OG0000461	Prap	Prbb.g_00489	Prap.g_01283
OG0000461	Prbe	Prbb.g_00489	Prbe.g_00649
OG0000461	Prbm	Prbb.g_00489	Prbm.g_00510
OG0000461	Prbc	Prbb.g_00489	Prbc.g_01544
OG0000461	Praj	Prbb.g_00489	Praj.g_00477
OG0000462	Prao	Prbb.g_00490	Prao.g_00591
OG0000462	Prar	Prbb.g_00490	Prar.g_00535
OG0000462	Prac	Prbb.g_00490	Prac.g_01059
OG0000462	Praq	Prbb.g_00490	Praq.g_00536
OG0000462	Prax	Prbb.g_00490	Prax.g_00717
OG0000462	Prae	Prbb.g_00490	Prae.g_00459
OG0000462	Praz	Prbb.g_00490	Praz.g_01843
OG0000462	Pray	Prbb.g_00490	Pray.g_00975
OG0000462	Prba	Prbb.g_00490	Prba.g_00976
OG0000462	Praa	Prbb.g_00490	Praa.g_00485
OG0000462	Prbi	Prbb.g_00490	Prbi.g_00488
OG0000462	Prbd	Prbb.g_00490	Prbd.g_00757
OG0000462	Prad	Prbb.g_00490	Prad.g_00022
OG0000462	Prau	Prbb.g_00490	Prau.g_00526
OG0000462	Pras	Prbb.g_00490	Pras.g_01363
OG0000462	Prav	Prbb.g_00490	Prav.g_01083
OG0000462	Praw	Prbb.g_00490	Praw.g_00663
OG0000462	Prag	Prbb.g_00490	Prag.g_00464
OG0000462	Prab	Prbb.g_00490	Prab.g_00489
OG0000462	Pran	Prbb.g_00490	Pran.g_01693
OG0000462	Prai	Prbb.g_00490	Prai.g_00515
OG0000462	Prbn	Prbb.g_00490	Prbn.g_00629
OG0000462	Prbg	Prbb.g_00490	Prbg.g_00204
OG0000462	Prap	Prbb.g_00490	Prap.g_01282
OG0000462	Prak	Prbb.g_00490	Prak.g_00446
OG0000462	Prbf	Prbb.g_00490	Prbf.g_01768
OG0000462	Prbe	Prbb.g_00490	Prbe.g_00648
OG0000462	Prbh	Prbb.g_00490	Prbh.g_00346
OG0000462	Pram	Prbb.g_00490	Pram.g_00421
OG0000462	Pral	Prbb.g_00490	Pral.g_00606
OG0000462	Prat	Prbb.g_00490	Prat.g_00445
OG0000462	Praf	Prbb.g_00490	Praf.g_00600
OG0000462	Prah	Prbb.g_00490	Prah.g_01561
OG0000462	Prbj	Prbb.g_00490	Prbj.g_01625
OG0000462	Prbk	Prbb.g_00490	Prbk.g_02066
OG0000462	Prbl	Prbb.g_00490	Prbl.g_00516
OG0000462	Prbm	Prbb.g_00490	Prbm.g_00511
OG0000462	Praj	Prbb.g_00490	Praj.g_00478
OG0000462	Prbc	Prbb.g_00490	Prbc.g_01545
OG0000463	Prag	Prbb.g_00491	Prag.g_00466
OG0000463	Praw	Prbb.g_00491	Praw.g_00661
OG0000463	Prar	Prbb.g_00491	Prar.g_00537
OG0000463	Praq	Prbb.g_00491	Praq.g_00538
OG0000463	Prac	Prbb.g_00491	Prac.g_01057
OG0000463	Prbd	Prbb.g_00491	Prbd.g_00755
OG0000463	Prao	Prbb.g_00491	Prao.g_00593
OG0000463	Prbi	Prbb.g_00491	Prbi.g_00490
OG0000463	Praz	Prbb.g_00491	Praz.g_01841
OG0000463	Prba	Prbb.g_00491	Prba.g_00974
OG0000463	Pray	Prbb.g_00491	Pray.g_00977
OG0000463	Prau	Prbb.g_00491	Prau.g_00528
OG0000463	Pras	Prbb.g_00491	Pras.g_01365
OG0000463	Prae	Prbb.g_00491	Prae.g_00461
OG0000463	Prad	Prbb.g_00491	Prad.g_00020
OG0000463	Prax	Prbb.g_00491	Prax.g_00715
OG0000463	Prav	Prbb.g_00491	Prav.g_01085
OG0000463	Praa	Prbb.g_00491	Praa.g_00487
OG0000463	Prab	Prbb.g_00491	Prab.g_00491
OG0000463	Pran	Prbb.g_00491	Pran.g_01691
OG0000463	Prai	Prbb.g_00491	Prai.g_00517
OG0000463	Prbn	Prbb.g_00491	Prbn.g_00627
OG0000463	Prbf	Prbb.g_00491	Prbf.g_01770
OG0000463	Prbe	Prbb.g_00491	Prbe.g_00646
OG0000463	Prak	Prbb.g_00491	Prak.g_00448
OG0000463	Prbg	Prbb.g_00491	Prbg.g_00206
OG0000463	Prap	Prbb.g_00491	Prap.g_01280
OG0000463	Pram	Prbb.g_00491	Pram.g_00423
OG0000463	Prbh	Prbb.g_00491	Prbh.g_00344
OG0000463	Pral	Prbb.g_00491	Pral.g_00603
OG0000463	Prat	Prbb.g_00491	Prat.g_00447
OG0000463	Prah	Prbb.g_00491	Prah.g_01558
OG0000463	Praf	Prbb.g_00491	Praf.g_00603
OG0000463	Prbj	Prbb.g_00491	Prbj.g_01622
OG0000463	Prbl	Prbb.g_00491	Prbl.g_00519
OG0000463	Prbk	Prbb.g_00491	Prbk.g_02069
OG0000463	Prbm	Prbb.g_00491	Prbm.g_00512
OG0000463	Praj	Prbb.g_00491	Praj.g_00479
OG0000463	Prbc	Prbb.g_00491	Prbc.g_01546
OG0000464	Prau	Prbb.g_00492	Prau.g_00529
OG0000464	Pras	Prbb.g_00492	Pras.g_01366
OG0000464	Prao	Prbb.g_00492	Prao.g_00594
OG0000464	Prad	Prbb.g_00492	Prad.g_00019
OG0000464	Prae	Prbb.g_00492	Prae.g_00462
OG0000464	Prax	Prbb.g_00492	Prax.g_00714
OG0000464	Prbd	Prbb.g_00492	Prbd.g_00754
OG0000464	Prbi	Prbb.g_00492	Prbi.g_00491
OG0000464	Praa	Prbb.g_00492	Praa.g_00488
OG0000464	Praz	Prbb.g_00492	Praz.g_01840
OG0000464	Prba	Prbb.g_00492	Prba.g_00973
OG0000464	Pray	Prbb.g_00492	Pray.g_00978
OG0000464	Prav	Prbb.g_00492	Prav.g_01086
OG0000464	Prag	Prbb.g_00492	Prag.g_00467
OG0000464	Praw	Prbb.g_00492	Praw.g_00660
OG0000464	Praq	Prbb.g_00492	Praq.g_00539
OG0000464	Prac	Prbb.g_00492	Prac.g_01056
OG0000464	Prar	Prbb.g_00492	Prar.g_00538
OG0000464	Pran	Prbb.g_00492	Pran.g_01690
OG0000464	Prab	Prbb.g_00492	Prab.g_00492
OG0000464	Prai	Prbb.g_00492	Prai.g_00518
OG0000464	Prbk	Prbb.g_00492	Prbk.g_02071
OG0000464	Prbl	Prbb.g_00492	Prbl.g_00521
OG0000464	Prah	Prbb.g_00492	Prah.g_01556
OG0000464	Prbj	Prbb.g_00492	Prbj.g_01620
OG0000464	Praf	Prbb.g_00492	Praf.g_00605
OG0000464	Pral	Prbb.g_00492	Pral.g_00602
OG0000464	Prat	Prbb.g_00492	Prat.g_00448
OG0000464	Prap	Prbb.g_00492	Prap.g_01279
OG0000464	Prbg	Prbb.g_00492	Prbg.g_00207
OG0000464	Prak	Prbb.g_00492	Prak.g_00449
OG0000464	Prbf	Prbb.g_00492	Prbf.g_01771
OG0000464	Prbn	Prbb.g_00492	Prbn.g_00626
OG0000464	Prbe	Prbb.g_00492	Prbe.g_00645
OG0000464	Pram	Prbb.g_00492	Pram.g_00424
OG0000464	Prbh	Prbb.g_00492	Prbh.g_00343
OG0000464	Prbm	Prbb.g_00492	Prbm.g_00513
OG0000464	Praj	Prbb.g_00492	Praj.g_00480
OG0000464	Prbc	Prbb.g_00492	Prbc.g_01547
OG0000465	Prad	Prbb.g_00493	Prad.g_00018
OG0000465	Prax	Prbb.g_00493	Prax.g_00713
OG0000465	Prau	Prbb.g_00493	Prau.g_00530
OG0000465	Pras	Prbb.g_00493	Pras.g_01367
OG0000465	Prba	Prbb.g_00493	Prba.g_00972
OG0000465	Pray	Prbb.g_00493	Pray.g_00979
OG0000465	Praz	Prbb.g_00493	Praz.g_01839
OG0000465	Prav	Prbb.g_00493	Prav.g_01087
OG0000465	Prao	Prbb.g_00493	Prao.g_00595
OG0000465	Prae	Prbb.g_00493	Prae.g_00463
OG0000465	Prbi	Prbb.g_00493	Prbi.g_00492
OG0000465	Praa	Prbb.g_00493	Praa.g_00489
OG0000465	Prbd	Prbb.g_00493	Prbd.g_00753
OG0000465	Praw	Prbb.g_00493	Praw.g_00659
OG0000465	Prag	Prbb.g_00493	Prag.g_00468
OG0000465	Prac	Prbb.g_00493	Prac.g_01055
OG0000465	Praq	Prbb.g_00493	Praq.g_00540
OG0000465	Prar	Prbb.g_00493	Prar.g_00539
OG0000465	Prab	Prbb.g_00493	Prab.g_00493
OG0000465	Pran	Prbb.g_00493	Pran.g_01689
OG0000465	Prai	Prbb.g_00493	Prai.g_00519
OG0000465	Prbh	Prbb.g_00493	Prbh.g_00342
OG0000465	Pram	Prbb.g_00493	Pram.g_00425
OG0000465	Prat	Prbb.g_00493	Prat.g_00449
OG0000465	Pral	Prbb.g_00493	Pral.g_00601
OG0000465	Prbn	Prbb.g_00493	Prbn.g_00625
OG0000465	Prbg	Prbb.g_00493	Prbg.g_00208
OG0000465	Prap	Prbb.g_00493	Prap.g_01278
OG0000465	Prbf	Prbb.g_00493	Prbf.g_01772
OG0000465	Prbe	Prbb.g_00493	Prbe.g_00644
OG0000465	Prak	Prbb.g_00493	Prak.g_00450
OG0000465	Prah	Prbb.g_00493	Prah.g_01555
OG0000465	Praf	Prbb.g_00493	Praf.g_00606
OG0000465	Prbl	Prbb.g_00493	Prbl.g_00522
OG0000465	Prbk	Prbb.g_00493	Prbk.g_02072
OG0000465	Prbj	Prbb.g_00493	Prbj.g_01619
OG0000465	Prbm	Prbb.g_00493	Prbm.g_00514
OG0000465	Prbc	Prbb.g_00493	Prbc.g_01548
OG0000465	Praj	Prbb.g_00493	Praj.g_00481
OG0000466	Prax	Prbb.g_00494	Prax.g_00712
OG0000466	Pras	Prbb.g_00494	Pras.g_01368
OG0000466	Prau	Prbb.g_00494	Prau.g_00531
OG0000466	Prar	Prbb.g_00494	Prar.g_00540
OG0000466	Prac	Prbb.g_00494	Prac.g_01054
OG0000466	Praq	Prbb.g_00494	Praq.g_00541
OG0000466	Prag	Prbb.g_00494	Prag.g_00469
OG0000466	Praw	Prbb.g_00494	Praw.g_00658
OG0000466	Prav	Prbb.g_00494	Prav.g_01088
OG0000466	Praz	Prbb.g_00494	Praz.g_01838
OG0000466	Prba	Prbb.g_00494	Prba.g_00971
OG0000466	Pray	Prbb.g_00494	Pray.g_00980
OG0000466	Praa	Prbb.g_00494	Praa.g_00490
OG0000466	Prbi	Prbb.g_00494	Prbi.g_00493
OG0000466	Prao	Prbb.g_00494	Prao.g_00596
OG0000466	Prae	Prbb.g_00494	Prae.g_00464
OG0000466	Prbd	Prbb.g_00494	Prbd.g_00752
OG0000466	Prad	Prbb.g_00494	Prad.g_00017
OG0000466	Prai	Prbb.g_00494	Prai.g_00520
OG0000466	Pran	Prbb.g_00494	Pran.g_01688
OG0000466	Prab	Prbb.g_00494	Prab.g_00494
OG0000466	Prbk	Prbb.g_00494	Prbk.g_02073
OG0000466	Prbl	Prbb.g_00494	Prbl.g_00523
OG0000466	Prbj	Prbb.g_00494	Prbj.g_01618
OG0000466	Prah	Prbb.g_00494	Prah.g_01554
OG0000466	Praf	Prbb.g_00494	Praf.g_00607
OG0000466	Prbe	Prbb.g_00494	Prbe.g_00643
OG0000466	Prak	Prbb.g_00494	Prak.g_00451
OG0000466	Prap	Prbb.g_00494	Prap.g_01277
OG0000466	Prbg	Prbb.g_00494	Prbg.g_00209
OG0000466	Prbf	Prbb.g_00494	Prbf.g_01773
OG0000466	Prbn	Prbb.g_00494	Prbn.g_00624
OG0000466	Pral	Prbb.g_00494	Pral.g_00600
OG0000466	Prat	Prbb.g_00494	Prat.g_00450
OG0000466	Pram	Prbb.g_00494	Pram.g_00426
OG0000466	Prbh	Prbb.g_00494	Prbh.g_00341
OG0000466	Praj	Prbb.g_00494	Praj.g_00482
OG0000466	Prbm	Prbb.g_00494	Prbm.g_00515
OG0000466	Prbc	Prbb.g_00494	Prbc.g_01549
OG0000467	Prae	Prbb.g_00495	Prae.g_00465
OG0000467	Prbi	Prbb.g_00495	Prbi.g_00494
OG0000467	Praa	Prbb.g_00495	Praa.g_00491
OG0000467	Prbd	Prbb.g_00495	Prbd.g_00751
OG0000467	Prav	Prbb.g_00495	Prav.g_01089
OG0000467	Prao	Prbb.g_00495	Prao.g_00597
OG0000467	Prad	Prbb.g_00495	Prad.g_00016
OG0000467	Prax	Prbb.g_00495	Prax.g_00711
OG0000467	Praz	Prbb.g_00495	Praz.g_01837
OG0000467	Pray	Prbb.g_00495	Pray.g_00981
OG0000467	Prba	Prbb.g_00495	Prba.g_00970
OG0000467	Prag	Prbb.g_00495	Prag.g_00470
OG0000467	Praw	Prbb.g_00495	Praw.g_00657
OG0000467	Prar	Prbb.g_00495	Prar.g_00541
OG0000467	Prac	Prbb.g_00495	Prac.g_01053
OG0000467	Praq	Prbb.g_00495	Praq.g_00542
OG0000467	Prau	Prbb.g_00495	Prau.g_00532
OG0000467	Pras	Prbb.g_00495	Pras.g_01369
OG0000467	Pran	Prbb.g_00495	Pran.g_01687
OG0000467	Prab	Prbb.g_00495	Prab.g_00495
OG0000467	Prai	Prbb.g_00495	Prai.g_00521
OG0000467	Prah	Prbb.g_00495	Prah.g_01553
OG0000467	Praf	Prbb.g_00495	Praf.g_00608
OG0000467	Prbj	Prbb.g_00495	Prbj.g_01617
OG0000467	Prbk	Prbb.g_00495	Prbk.g_02074
OG0000467	Prbl	Prbb.g_00495	Prbl.g_00524
OG0000467	Prak	Prbb.g_00495	Prak.g_00452
OG0000467	Prbg	Prbb.g_00495	Prbg.g_00210
OG0000467	Prbf	Prbb.g_00495	Prbf.g_01774
OG0000467	Prbe	Prbb.g_00495	Prbe.g_00642
OG0000467	Prbn	Prbb.g_00495	Prbn.g_00623
OG0000467	Prap	Prbb.g_00495	Prap.g_01276
OG0000467	Prbh	Prbb.g_00495	Prbh.g_00340
OG0000467	Pram	Prbb.g_00495	Pram.g_00427
OG0000467	Prat	Prbb.g_00495	Prat.g_00451
OG0000467	Pral	Prbb.g_00495	Pral.g_00599
OG0000467	Prbm	Prbb.g_00495	Prbm.g_00516
OG0000467	Praj	Prbb.g_00495	Praj.g_00483
OG0000467	Prbc	Prbb.g_00495	Prbc.g_01550
OG0000468	Pray	Prbb.g_00496	Pray.g_00982
OG0000468	Prba	Prbb.g_00496	Prba.g_00969
OG0000468	Praz	Prbb.g_00496	Praz.g_01836
OG0000468	Prad	Prbb.g_00496	Prad.g_00015
OG0000468	Prao	Prbb.g_00496	Prao.g_00598
OG0000468	Prax	Prbb.g_00496	Prax.g_00709
OG0000468	Prae	Prbb.g_00496	Prae.g_00466
OG0000468	Prbi	Prbb.g_00496	Prbi.g_00495
OG0000468	Prbd	Prbb.g_00496	Prbd.g_00750
OG0000468	Praa	Prbb.g_00496	Praa.g_00492
OG0000468	Prau	Prbb.g_00496	Prau.g_00533
OG0000468	Pras	Prbb.g_00496	Pras.g_01370
OG0000468	Prac	Prbb.g_00496	Prac.g_01052
OG0000468	Prar	Prbb.g_00496	Prar.g_00542
OG0000468	Praq	Prbb.g_00496	Praq.g_00543
OG0000468	Prav	Prbb.g_00496	Prav.g_01090
OG0000468	Prag	Prbb.g_00496	Prag.g_00471
OG0000468	Praw	Prbb.g_00496	Praw.g_00656
OG0000468	Prai	Prbb.g_00496	Prai.g_00522
OG0000468	Pran	Prbb.g_00496	Pran.g_01686
OG0000468	Prab	Prbb.g_00496	Prab.g_00496
OG0000468	Prat	Prbb.g_00496	Prat.g_00453
OG0000468	Pral	Prbb.g_00496	Pral.g_00598
OG0000468	Prak	Prbb.g_00496	Prak.g_00453
OG0000468	Prap	Prbb.g_00496	Prap.g_01275
OG0000468	Prbn	Prbb.g_00496	Prbn.g_00622
OG0000468	Prbf	Prbb.g_00496	Prbf.g_01775
OG0000468	Prbg	Prbb.g_00496	Prbg.g_00211
OG0000468	Prbe	Prbb.g_00496	Prbe.g_00641
OG0000468	Prbh	Prbb.g_00496	Prbh.g_00339
OG0000468	Pram	Prbb.g_00496	Pram.g_00428
OG0000468	Prbj	Prbb.g_00496	Prbj.g_01616
OG0000468	Prbl	Prbb.g_00496	Prbl.g_00525
OG0000468	Prbk	Prbb.g_00496	Prbk.g_02075
OG0000468	Praf	Prbb.g_00496	Praf.g_00609
OG0000468	Prah	Prbb.g_00496	Prah.g_01552
OG0000468	Praj	Prbb.g_00496	Praj.g_00484
OG0000468	Prbc	Prbb.g_00496	Prbc.g_01551
OG0000468	Prbm	Prbb.g_00496	Prbm.g_00517
OG0000469	Prag	Prbb.g_00497	Prag.g_00472
OG0000469	Praw	Prbb.g_00497	Praw.g_00655
OG0000469	Prau	Prbb.g_00497	Prau.g_00534
OG0000469	Pras	Prbb.g_00497	Pras.g_01371
OG0000469	Prbd	Prbb.g_00497	Prbd.g_00749
OG0000469	Prax	Prbb.g_00497	Prax.g_00708
OG0000469	Prao	Prbb.g_00497	Prao.g_00599
OG0000469	Pray	Prbb.g_00497	Pray.g_00983
OG0000469	Praz	Prbb.g_00497	Praz.g_01835
OG0000469	Prba	Prbb.g_00497	Prba.g_00968
OG0000469	Praa	Prbb.g_00497	Praa.g_00493
OG0000469	Prae	Prbb.g_00497	Prae.g_00467
OG0000469	Prad	Prbb.g_00497	Prad.g_00014
OG0000469	Prar	Prbb.g_00497	Prar.g_00543
OG0000469	Prac	Prbb.g_00497	Prac.g_01051
OG0000469	Praq	Prbb.g_00497	Praq.g_00544
OG0000469	Prav	Prbb.g_00497	Prav.g_01091
OG0000469	Prbi	Prbb.g_00497	Prbi.g_00496
OG0000469	Pran	Prbb.g_00497	Pran.g_01685
OG0000469	Prab	Prbb.g_00497	Prab.g_00497
OG0000469	Prai	Prbb.g_00497	Prai.g_00523
OG0000469	Praf	Prbb.g_00497	Praf.g_00610
OG0000469	Prah	Prbb.g_00497	Prah.g_01551
OG0000469	Prbj	Prbb.g_00497	Prbj.g_01615
OG0000469	Prbk	Prbb.g_00497	Prbk.g_02076
OG0000469	Prbl	Prbb.g_00497	Prbl.g_00526
OG0000469	Pram	Prbb.g_00497	Pram.g_00429
OG0000469	Prbh	Prbb.g_00497	Prbh.g_00338
OG0000469	Prbf	Prbb.g_00497	Prbf.g_01776
OG0000469	Prak	Prbb.g_00497	Prak.g_00454
OG0000469	Prap	Prbb.g_00497	Prap.g_01274
OG0000469	Prbn	Prbb.g_00497	Prbn.g_00621
OG0000469	Prbe	Prbb.g_00497	Prbe.g_00640
OG0000469	Prbg	Prbb.g_00497	Prbg.g_00212
OG0000469	Pral	Prbb.g_00497	Pral.g_00597
OG0000469	Prat	Prbb.g_00497	Prat.g_00454
OG0000469	Praj	Prbb.g_00497	Praj.g_00485
OG0000469	Prbc	Prbb.g_00497	Prbc.g_01552
OG0000469	Prbm	Prbb.g_00497	Prbm.g_00518
OG0000470	Prax	Prbb.g_00498	Prax.g_00707
OG0000470	Prav	Prbb.g_00498	Prav.g_01092
OG0000470	Pras	Prbb.g_00498	Pras.g_01372
OG0000470	Prau	Prbb.g_00498	Prau.g_00535
OG0000470	Praz	Prbb.g_00498	Praz.g_01834
OG0000470	Pray	Prbb.g_00498	Pray.g_00984
OG0000470	Prba	Prbb.g_00498	Prba.g_00967
OG0000470	Prbi	Prbb.g_00498	Prbi.g_00497
OG0000470	Prbd	Prbb.g_00498	Prbd.g_00748
OG0000470	Prae	Prbb.g_00498	Prae.g_00468
OG0000470	Prad	Prbb.g_00498	Prad.g_00013
OG0000470	Praa	Prbb.g_00498	Praa.g_00494
OG0000470	Prac	Prbb.g_00498	Prac.g_01050
OG0000470	Prar	Prbb.g_00498	Prar.g_00544
OG0000470	Praq	Prbb.g_00498	Praq.g_00545
OG0000470	Prao	Prbb.g_00498	Prao.g_00600
OG0000470	Praw	Prbb.g_00498	Praw.g_00654
OG0000470	Prag	Prbb.g_00498	Prag.g_00473
OG0000470	Pran	Prbb.g_00498	Pran.g_01684
OG0000470	Prab	Prbb.g_00498	Prab.g_00498
OG0000470	Prai	Prbb.g_00498	Prai.g_00524
OG0000470	Prbh	Prbb.g_00498	Prbh.g_00337
OG0000470	Pram	Prbb.g_00498	Pram.g_00430
OG0000470	Prbf	Prbb.g_00498	Prbf.g_01777
OG0000470	Prbg	Prbb.g_00498	Prbg.g_00213
OG0000470	Prbn	Prbb.g_00498	Prbn.g_00620
OG0000470	Prap	Prbb.g_00498	Prap.g_01273
OG0000470	Prak	Prbb.g_00498	Prak.g_00455
OG0000470	Prbe	Prbb.g_00498	Prbe.g_00639
OG0000470	Prat	Prbb.g_00498	Prat.g_00455
OG0000470	Pral	Prbb.g_00498	Pral.g_00596
OG0000470	Prah	Prbb.g_00498	Prah.g_01550
OG0000470	Praf	Prbb.g_00498	Praf.g_00611
OG0000470	Prbk	Prbb.g_00498	Prbk.g_02077
OG0000470	Prbj	Prbb.g_00498	Prbj.g_01614
OG0000470	Prbl	Prbb.g_00498	Prbl.g_00527
OG0000470	Prbm	Prbb.g_00498	Prbm.g_00519
OG0000470	Praj	Prbb.g_00498	Praj.g_00486
OG0000470	Prbc	Prbb.g_00498	Prbc.g_01553
OG0000471	Prag	Prbb.g_00499	Prag.g_00474
OG0000471	Praw	Prbb.g_00499	Praw.g_00653
OG0000471	Prav	Prbb.g_00499	Prav.g_01093
OG0000471	Prad	Prbb.g_00499	Prad.g_00012
OG0000471	Pras	Prbb.g_00499	Pras.g_01373
OG0000471	Prau	Prbb.g_00499	Prau.g_00536
OG0000471	Prax	Prbb.g_00499	Prax.g_00706
OG0000471	Prar	Prbb.g_00499	Prar.g_00545
OG0000471	Praq	Prbb.g_00499	Praq.g_00546
OG0000471	Prac	Prbb.g_00499	Prac.g_01049
OG0000471	Prao	Prbb.g_00499	Prao.g_00601
OG0000471	Praa	Prbb.g_00499	Praa.g_00495
OG0000471	Prbi	Prbb.g_00499	Prbi.g_00498
OG0000471	Pray	Prbb.g_00499	Pray.g_00985
OG0000471	Praz	Prbb.g_00499	Praz.g_01833
OG0000471	Prba	Prbb.g_00499	Prba.g_00966
OG0000471	Prbd	Prbb.g_00499	Prbd.g_00747
OG0000471	Prae	Prbb.g_00499	Prae.g_00469
OG0000471	Prai	Prbb.g_00499	Prai.g_00525
OG0000471	Prab	Prbb.g_00499	Prab.g_00499
OG0000471	Pran	Prbb.g_00499	Pran.g_01683
OG0000471	Prah	Prbb.g_00499	Prah.g_01549
OG0000471	Prbk	Prbb.g_00499	Prbk.g_02078
OG0000471	Prbj	Prbb.g_00499	Prbj.g_01613
OG0000471	Prbl	Prbb.g_00499	Prbl.g_00528
OG0000471	Praf	Prbb.g_00499	Praf.g_00612
OG0000471	Prbe	Prbb.g_00499	Prbe.g_00638
OG0000471	Prak	Prbb.g_00499	Prak.g_00456
OG0000471	Prbg	Prbb.g_00499	Prbg.g_00214
OG0000471	Prbn	Prbb.g_00499	Prbn.g_00619
OG0000471	Prbf	Prbb.g_00499	Prbf.g_01778
OG0000471	Prap	Prbb.g_00499	Prap.g_01272
OG0000471	Pram	Prbb.g_00499	Pram.g_00431
OG0000471	Prbh	Prbb.g_00499	Prbh.g_00336
OG0000471	Pral	Prbb.g_00499	Pral.g_00595
OG0000471	Prat	Prbb.g_00499	Prat.g_00456
OG0000471	Praj	Prbb.g_00499	Praj.g_00487
OG0000471	Prbm	Prbb.g_00499	Prbm.g_00520
OG0000471	Prbc	Prbb.g_00499	Prbc.g_01554
OG0000472	Prad	Prbb.g_00504	Prad.g_00129
OG0000472	Prag	Prbb.g_00504	Prag.g_00479
OG0000472	Praw	Prbb.g_00504	Praw.g_00648
OG0000472	Prav	Prbb.g_00504	Prav.g_01098
OG0000472	Prbd	Prbb.g_00504	Prbd.g_00742
OG0000472	Praz	Prbb.g_00504	Praz.g_01828
OG0000472	Pray	Prbb.g_00504	Pray.g_00991
OG0000472	Prba	Prbb.g_00504	Prba.g_00961
OG0000472	Prbi	Prbb.g_00504	Prbi.g_00503
OG0000472	Prae	Prbb.g_00504	Prae.g_00474
OG0000472	Pras	Prbb.g_00504	Pras.g_01378
OG0000472	Prau	Prbb.g_00504	Prau.g_00541
OG0000472	Praa	Prbb.g_00504	Praa.g_00500
OG0000472	Prax	Prbb.g_00504	Prax.g_00701
OG0000472	Prao	Prbb.g_00504	Prao.g_00606
OG0000472	Prar	Prbb.g_00504	Prar.g_01331
OG0000472	Prac	Prbb.g_00504	Prac.g_00871
OG0000472	Praq	Prbb.g_00504	Praq.g_01102
OG0000472	Prai	Prbb.g_00504	Prai.g_00530
OG0000472	Pran	Prbb.g_00504	Pran.g_01678
OG0000472	Prab	Prbb.g_00504	Prab.g_00504
OG0000472	Prah	Prbb.g_00504	Prah.g_01541
OG0000472	Prbj	Prbb.g_00504	Prbj.g_01605
OG0000472	Prbk	Prbb.g_00504	Prbk.g_01865
OG0000472	Prbl	Prbb.g_00504	Prbl.g_00536
OG0000472	Praf	Prbb.g_00504	Praf.g_00619
OG0000472	Pral	Prbb.g_00504	Pral.g_00590
OG0000472	Prat	Prbb.g_00504	Prat.g_00463
OG0000472	Prak	Prbb.g_00504	Prak.g_00462
OG0000472	Prbe	Prbb.g_00504	Prbe.g_00632
OG0000472	Prbg	Prbb.g_00504	Prbg.g_00220
OG0000472	Prbn	Prbb.g_00504	Prbn.g_00613
OG0000472	Prap	Prbb.g_00504	Prap.g_01266
OG0000472	Prbf	Prbb.g_00504	Prbf.g_01784
OG0000472	Pram	Prbb.g_00504	Pram.g_00438
OG0000472	Prbh	Prbb.g_00504	Prbh.g_00329
OG0000472	Prbm	Prbb.g_00504	Prbm.g_00534
OG0000472	Praj	Prbb.g_00504	Praj.g_00492
OG0000472	Prbc	Prbb.g_00504	Prbc.g_01580
OG0000473	Pras	Prbb.g_00505	Pras.g_01379
OG0000473	Prau	Prbb.g_00505	Prau.g_00542
OG0000473	Pray	Prbb.g_00505	Pray.g_00992
OG0000473	Praz	Prbb.g_00505	Praz.g_01827
OG0000473	Prba	Prbb.g_00505	Prba.g_00960
OG0000473	Prar	Prbb.g_00505	Prar.g_01332
OG0000473	Prac	Prbb.g_00505	Prac.g_00870
OG0000473	Praq	Prbb.g_00505	Praq.g_01101
OG0000473	Prbd	Prbb.g_00505	Prbd.g_00741
OG0000473	Prae	Prbb.g_00505	Prae.g_00475
OG0000473	Praw	Prbb.g_00505	Praw.g_00647
OG0000473	Prag	Prbb.g_00505	Prag.g_00480
OG0000473	Praa	Prbb.g_00505	Praa.g_00501
OG0000473	Prax	Prbb.g_00505	Prax.g_00700
