Orthogroup	Species	Prbn	Orthologs
OG0000361	Prbk	Prbn.g_00043	Prbk.g_00412
OG0000361	Prbj	Prbn.g_00043	Prbj.g_01400
OG0000361	Prat	Prbn.g_00043	Prat.g_00283
OG0000361	Pral	Prbn.g_00043	Pral.g_00763
OG0000361	Pram	Prbn.g_00043	Pram.g_00264
OG0000361	Prbh	Prbn.g_00043	Prbh.g_00503
OG0000361	Prbg	Prbn.g_00043	Prbg.g_00055
OG0000361	Prbf	Prbn.g_00043	Prbf.g_01616
OG0000361	Prbe	Prbn.g_00043	Prbe.g_01830
OG0000361	Prap	Prbn.g_00043	Prap.g_01434
OG0000361	Prak	Prbn.g_00043	Prak.g_00294
OG0000362	Prav	Prbn.g_00044	Prav.g_01923
OG0000362	Prag	Prbn.g_00044	Prag.g_00268
OG0000362	Praw	Prbn.g_00044	Praw.g_00857
OG0000362	Prar	Prbn.g_00044	Prar.g_00310
OG0000362	Praq	Prbn.g_00044	Praq.g_01726
OG0000362	Prac	Prbn.g_00044	Prac.g_01654
OG0000362	Prau	Prbn.g_00044	Prau.g_00279
OG0000362	Pras	Prbn.g_00044	Pras.g_01129
OG0000362	Prao	Prbn.g_00044	Prao.g_00414
OG0000362	Prae	Prbn.g_00044	Prae.g_00278
OG0000362	Praa	Prbn.g_00044	Praa.g_00277
OG0000362	Prbd	Prbn.g_00044	Prbd.g_00962
OG0000362	Prad	Prbn.g_00044	Prad.g_01714
OG0000362	Prbi	Prbn.g_00044	Prbi.g_00301
OG0000362	Prax	Prbn.g_00044	Prax.g_00898
OG0000362	Praz	Prbn.g_00044	Praz.g_00635
OG0000362	Prba	Prbn.g_00044	Prba.g_00494
OG0000362	Pray	Prbn.g_00044	Pray.g_00756
OG0000362	Prai	Prbn.g_00044	Prai.g_00290
OG0000362	Prab	Prbn.g_00044	Prab.g_00265
OG0000362	Pran	Prbn.g_00044	Pran.g_01917
OG0000362	Prbj	Prbn.g_00044	Prbj.g_01401
OG0000362	Prbl	Prbn.g_00044	Prbl.g_01457
OG0000362	Prbk	Prbn.g_00044	Prbk.g_00413
OG0000362	Praf	Prbn.g_00044	Praf.g_02275
OG0000362	Prah	Prbn.g_00044	Prah.g_02130
OG0000362	Prat	Prbn.g_00044	Prat.g_00284
OG0000362	Pral	Prbn.g_00044	Pral.g_00762
OG0000362	Prbc	Prbn.g_00044	Prbc.g_01170
OG0000362	Prbb	Prbn.g_00044	Prbb.g_00330
OG0000362	Praj	Prbn.g_00044	Praj.g_00313
OG0000362	Prbm	Prbn.g_00044	Prbm.g_00334
OG0000362	Prbh	Prbn.g_00044	Prbh.g_00502
OG0000362	Pram	Prbn.g_00044	Pram.g_00265
OG0000362	Prbf	Prbn.g_00044	Prbf.g_01617
OG0000362	Prak	Prbn.g_00044	Prak.g_00295
OG0000362	Prap	Prbn.g_00044	Prap.g_01433
OG0000362	Prbg	Prbn.g_00044	Prbg.g_00056
OG0000362	Prbe	Prbn.g_00044	Prbe.g_01831
OG0000363	Prae	Prbn.g_00045	Prae.g_00279
OG0000363	Prao	Prbn.g_00045	Prao.g_00415
OG0000363	Prad	Prbn.g_00045	Prad.g_01713
OG0000363	Prba	Prbn.g_00045	Prba.g_00495
OG0000363	Pray	Prbn.g_00045	Pray.g_00757
OG0000363	Praz	Prbn.g_00045	Praz.g_00636
OG0000363	Praa	Prbn.g_00045	Praa.g_00278
OG0000363	Prbd	Prbn.g_00045	Prbd.g_00961
OG0000363	Pras	Prbn.g_00045	Pras.g_01130
OG0000363	Prau	Prbn.g_00045	Prau.g_00280
OG0000363	Prbi	Prbn.g_00045	Prbi.g_00302
OG0000363	Prax	Prbn.g_00045	Prax.g_00897
OG0000363	Prac	Prbn.g_00045	Prac.g_01653
OG0000363	Prar	Prbn.g_00045	Prar.g_00309
OG0000363	Praq	Prbn.g_00045	Praq.g_01725
OG0000363	Praw	Prbn.g_00045	Praw.g_00856
OG0000363	Prag	Prbn.g_00045	Prag.g_00269
OG0000363	Prav	Prbn.g_00045	Prav.g_01924
OG0000363	Prai	Prbn.g_00045	Prai.g_00291
OG0000363	Pran	Prbn.g_00045	Pran.g_01916
OG0000363	Prab	Prbn.g_00045	Prab.g_00266
OG0000363	Praj	Prbn.g_00045	Praj.g_00314
OG0000363	Prbc	Prbn.g_00045	Prbc.g_01171
OG0000363	Prbb	Prbn.g_00045	Prbb.g_00331
OG0000363	Prbm	Prbn.g_00045	Prbm.g_00335
OG0000363	Pral	Prbn.g_00045	Pral.g_00761
OG0000363	Prbl	Prbn.g_00045	Prbl.g_01455
OG0000363	Prbj	Prbn.g_00045	Prbj.g_01403
OG0000363	Prbk	Prbn.g_00045	Prbk.g_00415
OG0000363	Prah	Prbn.g_00045	Prah.g_02132
OG0000363	Praf	Prbn.g_00045	Praf.g_02277
OG0000363	Prat	Prbn.g_00045	Prat.g_00285
OG0000363	Pram	Prbn.g_00045	Pram.g_00266
OG0000363	Prbh	Prbn.g_00045	Prbh.g_00501
OG0000363	Prak	Prbn.g_00045	Prak.g_00296
OG0000363	Prap	Prbn.g_00045	Prap.g_01432
OG0000363	Prbg	Prbn.g_00045	Prbg.g_00057
OG0000363	Prbe	Prbn.g_00045	Prbe.g_01832
OG0000363	Prbf	Prbn.g_00045	Prbf.g_01618
OG0000364	Prbd	Prbn.g_00049	Prbd.g_00957
OG0000364	Pray	Prbn.g_00049	Pray.g_00761
OG0000364	Praz	Prbn.g_00049	Praz.g_00640
OG0000364	Prba	Prbn.g_00049	Prba.g_00499
OG0000364	Praa	Prbn.g_00049	Praa.g_00282
OG0000364	Prae	Prbn.g_00049	Prae.g_00283
OG0000364	Prax	Prbn.g_00049	Prax.g_00893
OG0000364	Prad	Prbn.g_00049	Prad.g_01709
OG0000364	Prbi	Prbn.g_00049	Prbi.g_00306
OG0000364	Prao	Prbn.g_00049	Prao.g_00419
OG0000364	Prav	Prbn.g_00049	Prav.g_01928
OG0000364	Praw	Prbn.g_00049	Praw.g_00852
OG0000364	Prag	Prbn.g_00049	Prag.g_00273
OG0000364	Praq	Prbn.g_00049	Praq.g_01721
OG0000364	Prar	Prbn.g_00049	Prar.g_00305
OG0000364	Prac	Prbn.g_00049	Prac.g_01649
OG0000364	Prau	Prbn.g_00049	Prau.g_00284
OG0000364	Pras	Prbn.g_00049	Pras.g_01134
OG0000364	Prab	Prbn.g_00049	Prab.g_00270
OG0000364	Pran	Prbn.g_00049	Pran.g_01912
OG0000364	Prai	Prbn.g_00049	Prai.g_00295
OG0000364	Praj	Prbn.g_00049	Praj.g_00318
OG0000364	Prbc	Prbn.g_00049	Prbc.g_01175
OG0000364	Prbb	Prbn.g_00049	Prbb.g_00334
OG0000364	Prbm	Prbn.g_00049	Prbm.g_00339
OG0000364	Prah	Prbn.g_00049	Prah.g_02137
OG0000364	Praf	Prbn.g_00049	Praf.g_02282
OG0000364	Prbj	Prbn.g_00049	Prbj.g_01408
OG0000364	Prbk	Prbn.g_00049	Prbk.g_00420
OG0000364	Prbl	Prbn.g_00049	Prbl.g_01450
OG0000364	Pral	Prbn.g_00049	Pral.g_00756
OG0000364	Prat	Prbn.g_00049	Prat.g_00290
OG0000364	Prbh	Prbn.g_00049	Prbh.g_00497
OG0000364	Pram	Prbn.g_00049	Pram.g_00270
OG0000364	Prbe	Prbn.g_00049	Prbe.g_01836
OG0000364	Prak	Prbn.g_00049	Prak.g_00300
OG0000364	Prbg	Prbn.g_00049	Prbg.g_00061
OG0000364	Prap	Prbn.g_00049	Prap.g_01428
OG0000364	Prbf	Prbn.g_00049	Prbf.g_01622
OG0000365	Prax	Prbn.g_00050	Prax.g_00892
OG0000365	Prbi	Prbn.g_00050	Prbi.g_00307
OG0000365	Prae	Prbn.g_00050	Prae.g_00284
OG0000365	Prad	Prbn.g_00050	Prad.g_01708
OG0000365	Prbd	Prbn.g_00050	Prbd.g_00956
OG0000365	Praa	Prbn.g_00050	Praa.g_00283
OG0000365	Prba	Prbn.g_00050	Prba.g_00500
OG0000365	Pray	Prbn.g_00050	Pray.g_00762
OG0000365	Praz	Prbn.g_00050	Praz.g_00641
OG0000365	Praw	Prbn.g_00050	Praw.g_00851
OG0000365	Prag	Prbn.g_00050	Prag.g_00274
OG0000365	Prav	Prbn.g_00050	Prav.g_01929
OG0000365	Prao	Prbn.g_00050	Prao.g_00420
OG0000365	Prau	Prbn.g_00050	Prau.g_00285
OG0000365	Pras	Prbn.g_00050	Pras.g_01135
OG0000365	Prac	Prbn.g_00050	Prac.g_01648
OG0000365	Prar	Prbn.g_00050	Prar.g_00304
OG0000365	Praq	Prbn.g_00050	Praq.g_01719
OG0000365	Pran	Prbn.g_00050	Pran.g_01911
OG0000365	Prab	Prbn.g_00050	Prab.g_00271
OG0000365	Prai	Prbn.g_00050	Prai.g_00296
OG0000365	Prbk	Prbn.g_00050	Prbk.g_00421
OG0000365	Prbj	Prbn.g_00050	Prbj.g_01409
OG0000365	Prbl	Prbn.g_00050	Prbl.g_01449
OG0000365	Praf	Prbn.g_00050	Praf.g_02283
OG0000365	Prah	Prbn.g_00050	Prah.g_02138
OG0000365	Prat	Prbn.g_00050	Prat.g_00291
OG0000365	Pral	Prbn.g_00050	Pral.g_00755
OG0000365	Prbb	Prbn.g_00050	Prbb.g_00335
OG0000365	Praj	Prbn.g_00050	Praj.g_00319
OG0000365	Prbc	Prbn.g_00050	Prbc.g_01176
OG0000365	Prbm	Prbn.g_00050	Prbm.g_00340
OG0000365	Pram	Prbn.g_00050	Pram.g_00271
OG0000365	Prbh	Prbn.g_00050	Prbh.g_00496
OG0000365	Prak	Prbn.g_00050	Prak.g_00301
OG0000365	Prbe	Prbn.g_00050	Prbe.g_01837
OG0000365	Prap	Prbn.g_00050	Prap.g_01427
OG0000365	Prbf	Prbn.g_00050	Prbf.g_01623
OG0000365	Prbg	Prbn.g_00050	Prbg.g_00062
OG0000366	Prbi	Prbn.g_00053	Prbi.g_00309
OG0000366	Prbd	Prbn.g_00053	Prbd.g_00954
OG0000366	Praa	Prbn.g_00053	Praa.g_00285
OG0000366	Pray	Prbn.g_00053	Pray.g_00764
OG0000366	Praz	Prbn.g_00053	Praz.g_00643
OG0000366	Prba	Prbn.g_00053	Prba.g_00502
OG0000366	Prae	Prbn.g_00053	Prae.g_00286
OG0000366	Prax	Prbn.g_00053	Prax.g_00890
OG0000366	Prao	Prbn.g_00053	Prao.g_00422
OG0000366	Prag	Prbn.g_00053	Prag.g_00276
OG0000366	Praw	Prbn.g_00053	Praw.g_00849
OG0000366	Prav	Prbn.g_00053	Prav.g_01931
OG0000366	Pran	Prbn.g_00053	Pran.g_01909
OG0000366	Prab	Prbn.g_00053	Prab.g_00273
OG0000366	Pras	Prbn.g_00053	Pras.g_01137
OG0000366	Prau	Prbn.g_00053	Prau.g_00287
OG0000366	Prad	Prbn.g_00053	Prad.g_01706
OG0000366	Prac	Prbn.g_00053	Prac.g_01646
OG0000366	Prar	Prbn.g_00053	Prar.g_00302
OG0000366	Praq	Prbn.g_00053	Praq.g_01717
OG0000366	Prai	Prbn.g_00053	Prai.g_00298
OG0000366	Praj	Prbn.g_00053	Praj.g_00321
OG0000366	Prbb	Prbn.g_00053	Prbb.g_00337
OG0000366	Prbm	Prbn.g_00053	Prbm.g_00342
OG0000366	Prbc	Prbn.g_00053	Prbc.g_01178
OG0000366	Prah	Prbn.g_00053	Prah.g_02140
OG0000366	Praf	Prbn.g_00053	Praf.g_02285
OG0000366	Prbl	Prbn.g_00053	Prbl.g_01447
OG0000366	Prbj	Prbn.g_00053	Prbj.g_01411
OG0000366	Prbk	Prbn.g_00053	Prbk.g_00423
OG0000366	Prat	Prbn.g_00053	Prat.g_00293
OG0000366	Pral	Prbn.g_00053	Pral.g_00753
OG0000366	Prbh	Prbn.g_00053	Prbh.g_00493
OG0000366	Pram	Prbn.g_00053	Pram.g_00274
OG0000366	Prbe	Prbn.g_00053	Prbe.g_01840
OG0000366	Prbg	Prbn.g_00053	Prbg.g_00065
OG0000366	Prak	Prbn.g_00053	Prak.g_00304
OG0000366	Prbf	Prbn.g_00053	Prbf.g_01626
OG0000366	Prap	Prbn.g_00053	Prap.g_01424
OG0000367	Prad	Prbn.g_00054	Prad.g_01705
OG0000367	Prau	Prbn.g_00054	Prau.g_00288
OG0000367	Pras	Prbn.g_00054	Pras.g_01138
OG0000367	Praa	Prbn.g_00054	Praa.g_00286
OG0000367	Praw	Prbn.g_00054	Praw.g_00848
OG0000367	Prag	Prbn.g_00054	Prag.g_00277
OG0000367	Prao	Prbn.g_00054	Prao.g_00423
OG0000367	Prbd	Prbn.g_00054	Prbd.g_00953
OG0000367	Praq	Prbn.g_00054	Praq.g_01716
OG0000367	Prar	Prbn.g_00054	Prar.g_00301
OG0000367	Prac	Prbn.g_00054	Prac.g_01645
OG0000367	Prav	Prbn.g_00054	Prav.g_01932
OG0000367	Prae	Prbn.g_00054	Prae.g_00287
OG0000367	Prbi	Prbn.g_00054	Prbi.g_00310
OG0000367	Prax	Prbn.g_00054	Prax.g_00889
OG0000367	Praz	Prbn.g_00054	Praz.g_00644
OG0000367	Pray	Prbn.g_00054	Pray.g_00765
OG0000367	Prba	Prbn.g_00054	Prba.g_00503
OG0000367	Prai	Prbn.g_00054	Prai.g_00299
OG0000367	Pran	Prbn.g_00054	Pran.g_01908
OG0000367	Prab	Prbn.g_00054	Prab.g_00274
OG0000367	Prbj	Prbn.g_00054	Prbj.g_01413
OG0000367	Prbk	Prbn.g_00054	Prbk.g_00425
OG0000367	Prbl	Prbn.g_00054	Prbl.g_01445
OG0000367	Prah	Prbn.g_00054	Prah.g_02142
OG0000367	Praf	Prbn.g_00054	Praf.g_02287
OG0000367	Prbc	Prbn.g_00054	Prbc.g_01179
OG0000367	Prbm	Prbn.g_00054	Prbm.g_00343
OG0000367	Praj	Prbn.g_00054	Praj.g_00322
OG0000367	Prbb	Prbn.g_00054	Prbb.g_00338
OG0000367	Pral	Prbn.g_00054	Pral.g_00752
OG0000367	Prat	Prbn.g_00054	Prat.g_00294
OG0000367	Pram	Prbn.g_00054	Pram.g_00275
OG0000367	Prbh	Prbn.g_00054	Prbh.g_00492
OG0000367	Prap	Prbn.g_00054	Prap.g_01423
OG0000367	Prak	Prbn.g_00054	Prak.g_00305
OG0000367	Prbg	Prbn.g_00054	Prbg.g_00066
OG0000367	Prbe	Prbn.g_00054	Prbe.g_01841
OG0000367	Prbf	Prbn.g_00054	Prbf.g_01627
OG0000368	Prav	Prbn.g_00055	Prav.g_01933
OG0000368	Prar	Prbn.g_00055	Prar.g_00300
OG0000368	Praq	Prbn.g_00055	Praq.g_01715
OG0000368	Prac	Prbn.g_00055	Prac.g_01644
OG0000368	Prax	Prbn.g_00055	Prax.g_00888
OG0000368	Prad	Prbn.g_00055	Prad.g_01704
OG0000368	Praa	Prbn.g_00055	Praa.g_00287
OG0000368	Praz	Prbn.g_00055	Praz.g_00645
OG0000368	Pray	Prbn.g_00055	Pray.g_00766
OG0000368	Prba	Prbn.g_00055	Prba.g_00504
OG0000368	Prae	Prbn.g_00055	Prae.g_00288
OG0000368	Prbd	Prbn.g_00055	Prbd.g_00952
OG0000368	Prbi	Prbn.g_00055	Prbi.g_00311
OG0000368	Pras	Prbn.g_00055	Pras.g_01139
OG0000368	Prau	Prbn.g_00055	Prau.g_00289
OG0000368	Prag	Prbn.g_00055	Prag.g_00278
OG0000368	Praw	Prbn.g_00055	Praw.g_00847
OG0000368	Prao	Prbn.g_00055	Prao.g_00424
OG0000368	Prab	Prbn.g_00055	Prab.g_00275
OG0000368	Pran	Prbn.g_00055	Pran.g_01907
OG0000368	Prai	Prbn.g_00055	Prai.g_00300
OG0000368	Prbm	Prbn.g_00055	Prbm.g_00344
OG0000368	Prbc	Prbn.g_00055	Prbc.g_01180
OG0000368	Praj	Prbn.g_00055	Praj.g_00323
OG0000368	Prbb	Prbn.g_00055	Prbb.g_00339
OG0000368	Prat	Prbn.g_00055	Prat.g_00295
OG0000368	Pral	Prbn.g_00055	Pral.g_00751
OG0000368	Prah	Prbn.g_00055	Prah.g_02143
OG0000368	Praf	Prbn.g_00055	Praf.g_02288
OG0000368	Prbj	Prbn.g_00055	Prbj.g_01414
OG0000368	Prbk	Prbn.g_00055	Prbk.g_00426
OG0000368	Prbl	Prbn.g_00055	Prbl.g_01444
OG0000368	Pram	Prbn.g_00055	Pram.g_00276
OG0000368	Prbh	Prbn.g_00055	Prbh.g_00491
OG0000368	Prbg	Prbn.g_00055	Prbg.g_00067
OG0000368	Prap	Prbn.g_00055	Prap.g_01422
OG0000368	Prak	Prbn.g_00055	Prak.g_00306
OG0000368	Prbe	Prbn.g_00055	Prbe.g_01842
OG0000368	Prbf	Prbn.g_00055	Prbf.g_01628
OG0000369	Prbi	Prbn.g_00056	Prbi.g_00312
OG0000369	Prbd	Prbn.g_00056	Prbd.g_00951
OG0000369	Prad	Prbn.g_00056	Prad.g_01703
OG0000369	Praz	Prbn.g_00056	Praz.g_00646
OG0000369	Pray	Prbn.g_00056	Pray.g_00767
OG0000369	Prba	Prbn.g_00056	Prba.g_00505
OG0000369	Prae	Prbn.g_00056	Prae.g_00289
OG0000369	Praa	Prbn.g_00056	Praa.g_00288
OG0000369	Prax	Prbn.g_00056	Prax.g_00887
OG0000369	Prao	Prbn.g_00056	Prao.g_00425
OG0000369	Prau	Prbn.g_00056	Prau.g_00290
OG0000369	Pras	Prbn.g_00056	Pras.g_01140
OG0000369	Praw	Prbn.g_00056	Praw.g_00846
OG0000369	Prag	Prbn.g_00056	Prag.g_00279
OG0000369	Prav	Prbn.g_00056	Prav.g_01934
OG0000369	Prab	Prbn.g_00056	Prab.g_00276
OG0000369	Pran	Prbn.g_00056	Pran.g_01906
OG0000369	Praq	Prbn.g_00056	Praq.g_01714
OG0000369	Prac	Prbn.g_00056	Prac.g_01643
OG0000369	Prar	Prbn.g_00056	Prar.g_00299
OG0000369	Prai	Prbn.g_00056	Prai.g_00301
OG0000369	Prbb	Prbn.g_00056	Prbb.g_00340
OG0000369	Prbc	Prbn.g_00056	Prbc.g_01181
OG0000369	Prbm	Prbn.g_00056	Prbm.g_00345
OG0000369	Praj	Prbn.g_00056	Praj.g_00324
OG0000369	Prbl	Prbn.g_00056	Prbl.g_01443
OG0000369	Prbk	Prbn.g_00056	Prbk.g_00427
OG0000369	Prbj	Prbn.g_00056	Prbj.g_01415
OG0000369	Praf	Prbn.g_00056	Praf.g_02289
OG0000369	Prah	Prbn.g_00056	Prah.g_02144
OG0000369	Pral	Prbn.g_00056	Pral.g_00750
OG0000369	Prat	Prbn.g_00056	Prat.g_00296
OG0000369	Prbh	Prbn.g_00056	Prbh.g_00490
OG0000369	Pram	Prbn.g_00056	Pram.g_00277
OG0000369	Prak	Prbn.g_00056	Prak.g_00307
OG0000369	Prap	Prbn.g_00056	Prap.g_01421
OG0000369	Prbg	Prbn.g_00056	Prbg.g_00068
OG0000369	Prbe	Prbn.g_00056	Prbe.g_01843
OG0000369	Prbf	Prbn.g_00056	Prbf.g_01629
OG0000370	Praz	Prbn.g_00057	Praz.g_00647
OG0000370	Praa	Prbn.g_00057	Praa.g_00289
OG0000370	Prax	Prbn.g_00057	Prax.g_00886
OG0000370	Prae	Prbn.g_00057	Prae.g_00290
OG0000370	Prad	Prbn.g_00057	Prad.g_01702
OG0000370	Prbd	Prbn.g_00057	Prbd.g_00950
OG0000370	Pras	Prbn.g_00057	Pras.g_01141
OG0000370	Prau	Prbn.g_00057	Prau.g_00291
OG0000370	Prbi	Prbn.g_00057	Prbi.g_00313
OG0000370	Pray	Prbn.g_00057	Pray.g_00768
OG0000370	Prai	Prbn.g_00057	Prai.g_00302
OG0000370	Pran	Prbn.g_00057	Pran.g_01905
OG0000370	Prab	Prbn.g_00057	Prab.g_00277
OG0000370	Praq	Prbn.g_00057	Praq.g_01713
OG0000370	Prar	Prbn.g_00057	Prar.g_00298
OG0000370	Prac	Prbn.g_00057	Prac.g_01642
OG0000370	Prao	Prbn.g_00057	Prao.g_00426
OG0000370	Prba	Prbn.g_00057	Prba.g_00506
OG0000370	Praw	Prbn.g_00057	Praw.g_00845
OG0000370	Prav	Prbn.g_00057	Prav.g_01935
OG0000370	Prag	Prbn.g_00057	Prag.g_00280
OG0000370	Prbm	Prbn.g_00057	Prbm.g_00346
OG0000370	Prbb	Prbn.g_00057	Prbb.g_00341
OG0000370	Prbc	Prbn.g_00057	Prbc.g_01182
OG0000370	Praj	Prbn.g_00057	Praj.g_00325
OG0000370	Prbl	Prbn.g_00057	Prbl.g_01442
OG0000370	Prbk	Prbn.g_00057	Prbk.g_00428
OG0000370	Prbj	Prbn.g_00057	Prbj.g_01416
OG0000370	Praf	Prbn.g_00057	Praf.g_02290
OG0000370	Prah	Prbn.g_00057	Prah.g_02145
OG0000370	Prat	Prbn.g_00057	Prat.g_00297
OG0000370	Pral	Prbn.g_00057	Pral.g_00749
OG0000370	Prbh	Prbn.g_00057	Prbh.g_00489
OG0000370	Pram	Prbn.g_00057	Pram.g_00278
OG0000370	Prbf	Prbn.g_00057	Prbf.g_01630
OG0000370	Prap	Prbn.g_00057	Prap.g_01420
OG0000370	Prbe	Prbn.g_00057	Prbe.g_01844
OG0000370	Prak	Prbn.g_00057	Prak.g_00308
OG0000370	Prbg	Prbn.g_00057	Prbg.g_00069
OG0000371	Prav	Prbn.g_00059	Prav.g_01936
OG0000371	Prao	Prbn.g_00059	Prao.g_00427
OG0000371	Prax	Prbn.g_00059	Prax.g_00885
OG0000371	Prbd	Prbn.g_00059	Prbd.g_00949
OG0000371	Pray	Prbn.g_00059	Pray.g_00769
OG0000371	Prba	Prbn.g_00059	Prba.g_00507
OG0000371	Praz	Prbn.g_00059	Praz.g_00648
OG0000371	Prad	Prbn.g_00059	Prad.g_01701
OG0000371	Praa	Prbn.g_00059	Praa.g_00290
OG0000371	Prbi	Prbn.g_00059	Prbi.g_00314
OG0000371	Prae	Prbn.g_00059	Prae.g_00291
OG0000371	Prau	Prbn.g_00059	Prau.g_00292
OG0000371	Pras	Prbn.g_00059	Pras.g_01142
OG0000371	Praw	Prbn.g_00059	Praw.g_00844
OG0000371	Prag	Prbn.g_00059	Prag.g_00281
OG0000371	Pran	Prbn.g_00059	Pran.g_01904
OG0000371	Prab	Prbn.g_00059	Prab.g_00278
OG0000371	Prar	Prbn.g_00059	Prar.g_00297
OG0000371	Prac	Prbn.g_00059	Prac.g_01641
OG0000371	Praq	Prbn.g_00059	Praq.g_01712
OG0000371	Prai	Prbn.g_00059	Prai.g_00303
OG0000371	Prah	Prbn.g_00059	Prah.g_02146
OG0000371	Prbk	Prbn.g_00059	Prbk.g_00429
OG0000371	Prbj	Prbn.g_00059	Prbj.g_01417
OG0000371	Prbl	Prbn.g_00059	Prbl.g_01441
OG0000371	Praf	Prbn.g_00059	Praf.g_02291
OG0000371	Praj	Prbn.g_00059	Praj.g_00326
OG0000371	Prbc	Prbn.g_00059	Prbc.g_01183
OG0000371	Prbb	Prbn.g_00059	Prbb.g_00342
OG0000371	Prbm	Prbn.g_00059	Prbm.g_00347
OG0000371	Prat	Prbn.g_00059	Prat.g_00298
OG0000371	Pral	Prbn.g_00059	Pral.g_00748
OG0000371	Prbh	Prbn.g_00059	Prbh.g_00487
OG0000371	Pram	Prbn.g_00059	Pram.g_00280
OG0000371	Prak	Prbn.g_00059	Prak.g_00310
OG0000371	Prap	Prbn.g_00059	Prap.g_01418
OG0000371	Prbe	Prbn.g_00059	Prbe.g_01846
OG0000371	Prbf	Prbn.g_00059	Prbf.g_01632
OG0000371	Prbg	Prbn.g_00059	Prbg.g_00071
OG0000372	Pray	Prbn.g_00060	Pray.g_00770
OG0000372	Prba	Prbn.g_00060	Prba.g_00508
OG0000372	Praz	Prbn.g_00060	Praz.g_00649
OG0000372	Prao	Prbn.g_00060	Prao.g_00428
OG0000372	Prad	Prbn.g_00060	Prad.g_01700
OG0000372	Prbi	Prbn.g_00060	Prbi.g_00315
OG0000372	Prbd	Prbn.g_00060	Prbd.g_00948
OG0000372	Praa	Prbn.g_00060	Praa.g_00291
OG0000372	Prax	Prbn.g_00060	Prax.g_00884
OG0000372	Praw	Prbn.g_00060	Praw.g_00843
OG0000372	Prag	Prbn.g_00060	Prag.g_00282
OG0000372	Pran	Prbn.g_00060	Pran.g_01903
OG0000372	Prab	Prbn.g_00060	Prab.g_00279
OG0000372	Prav	Prbn.g_00060	Prav.g_01937
OG0000372	Praq	Prbn.g_00060	Praq.g_01711
OG0000372	Prac	Prbn.g_00060	Prac.g_01640
OG0000372	Prar	Prbn.g_00060	Prar.g_00296
OG0000372	Prau	Prbn.g_00060	Prau.g_00293
OG0000372	Pras	Prbn.g_00060	Pras.g_01143
OG0000372	Prae	Prbn.g_00060	Prae.g_00292
OG0000372	Prai	Prbn.g_00060	Prai.g_00304
OG0000372	Prbc	Prbn.g_00060	Prbc.g_01184
OG0000372	Prbb	Prbn.g_00060	Prbb.g_00343
OG0000372	Praj	Prbn.g_00060	Praj.g_00327
OG0000372	Prbm	Prbn.g_00060	Prbm.g_00348
OG0000372	Prat	Prbn.g_00060	Prat.g_00299
OG0000372	Pral	Prbn.g_00060	Pral.g_00747
OG0000372	Praf	Prbn.g_00060	Praf.g_02292
OG0000372	Prbl	Prbn.g_00060	Prbl.g_01440
OG0000372	Prbk	Prbn.g_00060	Prbk.g_00430
OG0000372	Prbj	Prbn.g_00060	Prbj.g_01418
OG0000372	Prah	Prbn.g_00060	Prah.g_02147
OG0000372	Prbh	Prbn.g_00060	Prbh.g_00486
OG0000372	Pram	Prbn.g_00060	Pram.g_00281
OG0000372	Prbe	Prbn.g_00060	Prbe.g_01847
OG0000372	Prbf	Prbn.g_00060	Prbf.g_01633
OG0000372	Prbg	Prbn.g_00060	Prbg.g_00072
OG0000372	Prap	Prbn.g_00060	Prap.g_01417
OG0000372	Prak	Prbn.g_00060	Prak.g_00311
OG0000373	Prad	Prbn.g_00061	Prad.g_01699
OG0000373	Prao	Prbn.g_00061	Prao.g_00429
OG0000373	Prax	Prbn.g_00061	Prax.g_00883
OG0000373	Prbd	Prbn.g_00061	Prbd.g_00947
OG0000373	Praa	Prbn.g_00061	Praa.g_00292
OG0000373	Praz	Prbn.g_00061	Praz.g_00650
OG0000373	Pray	Prbn.g_00061	Pray.g_00771
OG0000373	Prba	Prbn.g_00061	Prba.g_00509
OG0000373	Prae	Prbn.g_00061	Prae.g_00293
OG0000373	Pras	Prbn.g_00061	Pras.g_01144
OG0000373	Prau	Prbn.g_00061	Prau.g_00294
OG0000373	Prbi	Prbn.g_00061	Prbi.g_00316
OG0000373	Prag	Prbn.g_00061	Prag.g_00283
OG0000373	Praw	Prbn.g_00061	Praw.g_00842
OG0000373	Prav	Prbn.g_00061	Prav.g_01938
OG0000373	Pran	Prbn.g_00061	Pran.g_01902
OG0000373	Prab	Prbn.g_00061	Prab.g_00280
OG0000373	Praq	Prbn.g_00061	Praq.g_01710
OG0000373	Prar	Prbn.g_00061	Prar.g_00295
OG0000373	Prac	Prbn.g_00061	Prac.g_01639
OG0000373	Prai	Prbn.g_00061	Prai.g_00305
OG0000373	Prbm	Prbn.g_00061	Prbm.g_00349
OG0000373	Prbc	Prbn.g_00061	Prbc.g_01185
OG0000373	Praj	Prbn.g_00061	Praj.g_00328
OG0000373	Prbb	Prbn.g_00061	Prbb.g_00344
OG0000373	Prah	Prbn.g_00061	Prah.g_02148
OG0000373	Praf	Prbn.g_00061	Praf.g_02293
OG0000373	Prbl	Prbn.g_00061	Prbl.g_01439
OG0000373	Prbk	Prbn.g_00061	Prbk.g_00431
OG0000373	Prbj	Prbn.g_00061	Prbj.g_01419
OG0000373	Prat	Prbn.g_00061	Prat.g_00300
