Orthogroup	Species	Prak	Orthologs
OG0000441	Praz	Prak.g_00411	Praz.g_01879
OG0000441	Prai	Prak.g_00411	Prai.g_00480
OG0000441	Pran	Prak.g_00411	Pran.g_01728
OG0000441	Prab	Prak.g_00411	Prab.g_00455
OG0000441	Prbm	Prak.g_00411	Prbm.g_00459
OG0000441	Praj	Prak.g_00411	Praj.g_00443
OG0000441	Prbb	Prak.g_00411	Prbb.g_00454
OG0000441	Prbc	Prak.g_00411	Prbc.g_01510
OG0000441	Prbl	Prak.g_00411	Prbl.g_00635
OG0000441	Prbk	Prak.g_00411	Prbk.g_00311
OG0000441	Prbj	Prak.g_00411	Prbj.g_00117
OG0000441	Prah	Prak.g_00411	Prah.g_00251
OG0000441	Praf	Prak.g_00411	Praf.g_01963
OG0000441	Pral	Prak.g_00411	Pral.g_00644
OG0000441	Prat	Prak.g_00411	Prat.g_00411
OG0000441	Prbh	Prak.g_00411	Prbh.g_00383
OG0000441	Pram	Prak.g_00411	Pram.g_00384
OG0000441	Prbg	Prak.g_00411	Prbg.g_00169
OG0000441	Prbn	Prak.g_00411	Prbn.g_00664
OG0000441	Prbf	Prak.g_00411	Prbf.g_01733
OG0000441	Prbe	Prak.g_00411	Prbe.g_01947
OG0000441	Prap	Prak.g_00411	Prap.g_01317
OG0000442	Prab	Prak.g_00412	Prab.g_00456
OG0000442	Pran	Prak.g_00412	Pran.g_01727
OG0000442	Prad	Prak.g_00412	Prad.g_00057
OG0000442	Prbi	Prak.g_00412	Prbi.g_00451
OG0000442	Prav	Prak.g_00412	Prav.g_01049
OG0000442	Prbd	Prak.g_00412	Prbd.g_00792
OG0000442	Prau	Prak.g_00412	Prau.g_00491
OG0000442	Prax	Prak.g_00412	Prax.g_00750
OG0000442	Pras	Prak.g_00412	Pras.g_01328
OG0000442	Prae	Prak.g_00412	Prae.g_00424
OG0000442	Prao	Prak.g_00412	Prao.g_00554
OG0000442	Praa	Prak.g_00412	Praa.g_00449
OG0000442	Pray	Prak.g_00412	Pray.g_00940
OG0000442	Prba	Prak.g_00412	Prba.g_01011
OG0000442	Praz	Prak.g_00412	Praz.g_01878
OG0000442	Praw	Prak.g_00412	Praw.g_00697
OG0000442	Prag	Prak.g_00412	Prag.g_00429
OG0000442	Prac	Prak.g_00412	Prac.g_01097
OG0000442	Prar	Prak.g_00412	Prar.g_00498
OG0000442	Praq	Prak.g_00412	Praq.g_01107
OG0000442	Prai	Prak.g_00412	Prai.g_00481
OG0000442	Prbc	Prak.g_00412	Prbc.g_01511
OG0000442	Prbb	Prak.g_00412	Prbb.g_00455
OG0000442	Prbm	Prak.g_00412	Prbm.g_00460
OG0000442	Praj	Prak.g_00412	Praj.g_00444
OG0000442	Prbl	Prak.g_00412	Prbl.g_00634
OG0000442	Prbk	Prak.g_00412	Prbk.g_00310
OG0000442	Prbj	Prak.g_00412	Prbj.g_00118
OG0000442	Praf	Prak.g_00412	Praf.g_01962
OG0000442	Prah	Prak.g_00412	Prah.g_00252
OG0000442	Prat	Prak.g_00412	Prat.g_00412
OG0000442	Pral	Prak.g_00412	Pral.g_00643
OG0000442	Pram	Prak.g_00412	Pram.g_00385
OG0000442	Prbh	Prak.g_00412	Prbh.g_00382
OG0000442	Prbn	Prak.g_00412	Prbn.g_00663
OG0000442	Prbf	Prak.g_00412	Prbf.g_01734
OG0000442	Prap	Prak.g_00412	Prap.g_01316
OG0000442	Prbe	Prak.g_00412	Prbe.g_01948
OG0000442	Prbg	Prak.g_00412	Prbg.g_00170
OG0000443	Praw	Prak.g_00413	Praw.g_00696
OG0000443	Prag	Prak.g_00413	Prag.g_00430
OG0000443	Prae	Prak.g_00413	Prae.g_00425
OG0000443	Prao	Prak.g_00413	Prao.g_00555
OG0000443	Praa	Prak.g_00413	Praa.g_00450
OG0000443	Pras	Prak.g_00413	Pras.g_01329
OG0000443	Prbd	Prak.g_00413	Prbd.g_00791
OG0000443	Prbi	Prak.g_00413	Prbi.g_00452
OG0000443	Praq	Prak.g_00413	Praq.g_00500
OG0000443	Prar	Prak.g_00413	Prar.g_00499
OG0000443	Prac	Prak.g_00413	Prac.g_01096
OG0000443	Praz	Prak.g_00413	Praz.g_01877
OG0000443	Pray	Prak.g_00413	Pray.g_00941
OG0000443	Prba	Prak.g_00413	Prba.g_01010
OG0000443	Prad	Prak.g_00413	Prad.g_00056
OG0000443	Prav	Prak.g_00413	Prav.g_01050
OG0000443	Prau	Prak.g_00413	Prau.g_00492
OG0000443	Prax	Prak.g_00413	Prax.g_00749
OG0000443	Pran	Prak.g_00413	Pran.g_01726
OG0000443	Prab	Prak.g_00413	Prab.g_00457
OG0000443	Prai	Prak.g_00413	Prai.g_00482
OG0000443	Prbm	Prak.g_00413	Prbm.g_00461
OG0000443	Prbb	Prak.g_00413	Prbb.g_00456
OG0000443	Prbc	Prak.g_00413	Prbc.g_01512
OG0000443	Praj	Prak.g_00413	Praj.g_00445
OG0000443	Prbl	Prak.g_00413	Prbl.g_00633
OG0000443	Prbk	Prak.g_00413	Prbk.g_00309
OG0000443	Prbj	Prak.g_00413	Prbj.g_00119
OG0000443	Praf	Prak.g_00413	Praf.g_01961
OG0000443	Prah	Prak.g_00413	Prah.g_00253
OG0000443	Prat	Prak.g_00413	Prat.g_00413
OG0000443	Pral	Prak.g_00413	Pral.g_00642
OG0000443	Pram	Prak.g_00413	Pram.g_00386
OG0000443	Prbh	Prak.g_00413	Prbh.g_00381
OG0000443	Prap	Prak.g_00413	Prap.g_01315
OG0000443	Prbn	Prak.g_00413	Prbn.g_00662
OG0000443	Prbf	Prak.g_00413	Prbf.g_01735
OG0000443	Prbg	Prak.g_00413	Prbg.g_00171
OG0000443	Prbe	Prak.g_00413	Prbe.g_01949
OG0000444	Prae	Prak.g_00414	Prae.g_00426
OG0000444	Prbd	Prak.g_00414	Prbd.g_00790
OG0000444	Pras	Prak.g_00414	Pras.g_01330
OG0000444	Praa	Prak.g_00414	Praa.g_00451
OG0000444	Prbi	Prak.g_00414	Prbi.g_00453
OG0000444	Prao	Prak.g_00414	Prao.g_00556
OG0000444	Prau	Prak.g_00414	Prau.g_00493
OG0000444	Prax	Prak.g_00414	Prax.g_00748
OG0000444	Prav	Prak.g_00414	Prav.g_01051
OG0000444	Pray	Prak.g_00414	Pray.g_00942
OG0000444	Praz	Prak.g_00414	Praz.g_01876
OG0000444	Prba	Prak.g_00414	Prba.g_01009
OG0000444	Prad	Prak.g_00414	Prad.g_00055
OG0000444	Prag	Prak.g_00414	Prag.g_00431
OG0000444	Praw	Prak.g_00414	Praw.g_00695
OG0000444	Praq	Prak.g_00414	Praq.g_00501
OG0000444	Prac	Prak.g_00414	Prac.g_01095
OG0000444	Prar	Prak.g_00414	Prar.g_00500
OG0000444	Pran	Prak.g_00414	Pran.g_01725
OG0000444	Prab	Prak.g_00414	Prab.g_00458
OG0000444	Prai	Prak.g_00414	Prai.g_00483
OG0000444	Prbc	Prak.g_00414	Prbc.g_01513
OG0000444	Prbb	Prak.g_00414	Prbb.g_00457
OG0000444	Praj	Prak.g_00414	Praj.g_00446
OG0000444	Prbm	Prak.g_00414	Prbm.g_00462
OG0000444	Praf	Prak.g_00414	Praf.g_01960
OG0000444	Prah	Prak.g_00414	Prah.g_00254
OG0000444	Prbk	Prak.g_00414	Prbk.g_00308
OG0000444	Prbl	Prak.g_00414	Prbl.g_00632
OG0000444	Prbj	Prak.g_00414	Prbj.g_00120
OG0000444	Pral	Prak.g_00414	Pral.g_00641
OG0000444	Prat	Prak.g_00414	Prat.g_00414
OG0000444	Prbh	Prak.g_00414	Prbh.g_00380
OG0000444	Pram	Prak.g_00414	Pram.g_00387
OG0000444	Prbf	Prak.g_00414	Prbf.g_01736
OG0000444	Prbg	Prak.g_00414	Prbg.g_00172
OG0000444	Prbe	Prak.g_00414	Prbe.g_01950
OG0000444	Prbn	Prak.g_00414	Prbn.g_00661
OG0000444	Prap	Prak.g_00414	Prap.g_01314
OG0000445	Prar	Prak.g_00418	Prar.g_00501
OG0000445	Praq	Prak.g_00418	Praq.g_00502
OG0000445	Prac	Prak.g_00418	Prac.g_01094
OG0000445	Prag	Prak.g_00418	Prag.g_00432
OG0000445	Praw	Prak.g_00418	Praw.g_00694
OG0000445	Praz	Prak.g_00418	Praz.g_01875
OG0000445	Prax	Prak.g_00418	Prax.g_00747
OG0000445	Prae	Prak.g_00418	Prae.g_00427
OG0000445	Prau	Prak.g_00418	Prau.g_00494
OG0000445	Prad	Prak.g_00418	Prad.g_00054
OG0000445	Prba	Prak.g_00418	Prba.g_01008
OG0000445	Prbi	Prak.g_00418	Prbi.g_00454
OG0000445	Prav	Prak.g_00418	Prav.g_01052
OG0000445	Prao	Prak.g_00418	Prao.g_00557
OG0000445	Pras	Prak.g_00418	Pras.g_01331
OG0000445	Praa	Prak.g_00418	Praa.g_00452
OG0000445	Prbd	Prak.g_00418	Prbd.g_00789
OG0000445	Pray	Prak.g_00418	Pray.g_00943
OG0000445	Pran	Prak.g_00418	Pran.g_01724
OG0000445	Prab	Prak.g_00418	Prab.g_00459
OG0000445	Prai	Prak.g_00418	Prai.g_00484
OG0000445	Prbl	Prak.g_00418	Prbl.g_00625
OG0000445	Prbk	Prak.g_00418	Prbk.g_00301
OG0000445	Prbj	Prak.g_00418	Prbj.g_01894
OG0000445	Prah	Prak.g_00418	Prah.g_00255
OG0000445	Praf	Prak.g_00418	Praf.g_01959
OG0000445	Praj	Prak.g_00418	Praj.g_00447
OG0000445	Prbm	Prak.g_00418	Prbm.g_00480
OG0000445	Prbb	Prak.g_00418	Prbb.g_00458
OG0000445	Prbc	Prak.g_00418	Prbc.g_01514
OG0000445	Prat	Prak.g_00418	Prat.g_00415
OG0000445	Pral	Prak.g_00418	Pral.g_00635
OG0000445	Prbh	Prak.g_00418	Prbh.g_00374
OG0000445	Pram	Prak.g_00418	Pram.g_00393
OG0000445	Prap	Prak.g_00418	Prap.g_01310
OG0000445	Prbf	Prak.g_00418	Prbf.g_01740
OG0000445	Prbg	Prak.g_00418	Prbg.g_00176
OG0000445	Prbe	Prak.g_00418	Prbe.g_00676
OG0000445	Prbn	Prak.g_00418	Prbn.g_00657
OG0000446	Pran	Prak.g_00420	Pran.g_01723
OG0000446	Prab	Prak.g_00420	Prab.g_00460
OG0000446	Prar	Prak.g_00420	Prar.g_00503
OG0000446	Prac	Prak.g_00420	Prac.g_01092
OG0000446	Praq	Prak.g_00420	Praq.g_00504
OG0000446	Prao	Prak.g_00420	Prao.g_00559
OG0000446	Prav	Prak.g_00420	Prav.g_01053
OG0000446	Prbd	Prak.g_00420	Prbd.g_00787
OG0000446	Prau	Prak.g_00420	Prau.g_00496
OG0000446	Prax	Prak.g_00420	Prax.g_00746
OG0000446	Prad	Prak.g_00420	Prad.g_00052
OG0000446	Praw	Prak.g_00420	Praw.g_00692
OG0000446	Praa	Prak.g_00420	Praa.g_00454
OG0000446	Prag	Prak.g_00420	Prag.g_00434
OG0000446	Prbi	Prak.g_00420	Prbi.g_00456
OG0000446	Pras	Prak.g_00420	Pras.g_01332
OG0000446	Prae	Prak.g_00420	Prae.g_00429
OG0000446	Pray	Prak.g_00420	Pray.g_00945
OG0000446	Praz	Prak.g_00420	Praz.g_01873
OG0000446	Prba	Prak.g_00420	Prba.g_01006
OG0000446	Prai	Prak.g_00420	Prai.g_00486
OG0000446	Prbm	Prak.g_00420	Prbm.g_00482
OG0000446	Praj	Prak.g_00420	Praj.g_00449
OG0000446	Prbb	Prak.g_00420	Prbb.g_00460
OG0000446	Prbc	Prak.g_00420	Prbc.g_01516
OG0000446	Praf	Prak.g_00420	Praf.g_01957
OG0000446	Prah	Prak.g_00420	Prah.g_00257
OG0000446	Prbk	Prak.g_00420	Prbk.g_00299
OG0000446	Prbj	Prak.g_00420	Prbj.g_01892
OG0000446	Prbl	Prak.g_00420	Prbl.g_00623
OG0000446	Pral	Prak.g_00420	Pral.g_00633
OG0000446	Prat	Prak.g_00420	Prat.g_00417
OG0000446	Pram	Prak.g_00420	Pram.g_00395
OG0000446	Prbh	Prak.g_00420	Prbh.g_00372
OG0000446	Prbf	Prak.g_00420	Prbf.g_01742
OG0000446	Prbe	Prak.g_00420	Prbe.g_00674
OG0000446	Prbn	Prak.g_00420	Prbn.g_00655
OG0000446	Prbg	Prak.g_00420	Prbg.g_00178
OG0000446	Prap	Prak.g_00420	Prap.g_01308
OG0000447	Prai	Prak.g_00421	Prai.g_00487
OG0000447	Prar	Prak.g_00421	Prar.g_00504
OG0000447	Praq	Prak.g_00421	Praq.g_00505
OG0000447	Prac	Prak.g_00421	Prac.g_01091
OG0000447	Prao	Prak.g_00421	Prao.g_00560
OG0000447	Pran	Prak.g_00421	Pran.g_01722
OG0000447	Prab	Prak.g_00421	Prab.g_00461
OG0000447	Prae	Prak.g_00421	Prae.g_00430
OG0000447	Pras	Prak.g_00421	Pras.g_01333
OG0000447	Prbd	Prak.g_00421	Prbd.g_00786
OG0000447	Prau	Prak.g_00421	Prau.g_00497
OG0000447	Prax	Prak.g_00421	Prax.g_00745
OG0000447	Prbi	Prak.g_00421	Prbi.g_00457
OG0000447	Praa	Prak.g_00421	Praa.g_00455
OG0000447	Prav	Prak.g_00421	Prav.g_01054
OG0000447	Prad	Prak.g_00421	Prad.g_00051
OG0000447	Pray	Prak.g_00421	Pray.g_00946
OG0000447	Praz	Prak.g_00421	Praz.g_01872
OG0000447	Prba	Prak.g_00421	Prba.g_01005
OG0000447	Praw	Prak.g_00421	Praw.g_00691
OG0000447	Prag	Prak.g_00421	Prag.g_00435
OG0000447	Prbl	Prak.g_00421	Prbl.g_00622
OG0000447	Prbk	Prak.g_00421	Prbk.g_00298
OG0000447	Prbj	Prak.g_00421	Prbj.g_01891
OG0000447	Praf	Prak.g_00421	Praf.g_01956
OG0000447	Prah	Prak.g_00421	Prah.g_00258
OG0000447	Praj	Prak.g_00421	Praj.g_00450
OG0000447	Prbc	Prak.g_00421	Prbc.g_01517
OG0000447	Prbb	Prak.g_00421	Prbb.g_00461
OG0000447	Prbm	Prak.g_00421	Prbm.g_00483
OG0000447	Prat	Prak.g_00421	Prat.g_00418
OG0000447	Pral	Prak.g_00421	Pral.g_00632
OG0000447	Pram	Prak.g_00421	Pram.g_00396
OG0000447	Prbh	Prak.g_00421	Prbh.g_00371
OG0000447	Prbe	Prak.g_00421	Prbe.g_00673
OG0000447	Prap	Prak.g_00421	Prap.g_01307
OG0000447	Prbf	Prak.g_00421	Prbf.g_01743
OG0000447	Prbn	Prak.g_00421	Prbn.g_00654
OG0000447	Prbg	Prak.g_00421	Prbg.g_00179
OG0000448	Pran	Prak.g_00422	Pran.g_01720
OG0000448	Prab	Prak.g_00422	Prab.g_00463
OG0000448	Praq	Prak.g_00422	Praq.g_00507
OG0000448	Prar	Prak.g_00422	Prar.g_00506
OG0000448	Prac	Prak.g_00422	Prac.g_01089
OG0000448	Praw	Prak.g_00422	Praw.g_00689
OG0000448	Prag	Prak.g_00422	Prag.g_00437
OG0000448	Prao	Prak.g_00422	Prao.g_00564
OG0000448	Pras	Prak.g_00422	Pras.g_01335
OG0000448	Prav	Prak.g_00422	Prav.g_01056
OG0000448	Prae	Prak.g_00422	Prae.g_00432
OG0000448	Pray	Prak.g_00422	Pray.g_00948
OG0000448	Prba	Prak.g_00422	Prba.g_01003
OG0000448	Praz	Prak.g_00422	Praz.g_01870
OG0000448	Prad	Prak.g_00422	Prad.g_00049
OG0000448	Prbd	Prak.g_00422	Prbd.g_00784
OG0000448	Prau	Prak.g_00422	Prau.g_00499
OG0000448	Prbi	Prak.g_00422	Prbi.g_00459
OG0000448	Praa	Prak.g_00422	Praa.g_00457
OG0000448	Prax	Prak.g_00422	Prax.g_00743
OG0000448	Prai	Prak.g_00422	Prai.g_00489
OG0000448	Prbb	Prak.g_00422	Prbb.g_00462
OG0000448	Praj	Prak.g_00422	Praj.g_00451
OG0000448	Prbm	Prak.g_00422	Prbm.g_00484
OG0000448	Prbc	Prak.g_00422	Prbc.g_01518
OG0000448	Prbk	Prak.g_00422	Prbk.g_00295
OG0000448	Prbl	Prak.g_00422	Prbl.g_00619
OG0000448	Prbj	Prak.g_00422	Prbj.g_01888
OG0000448	Prah	Prak.g_00422	Prah.g_00261
OG0000448	Praf	Prak.g_00422	Praf.g_01952
OG0000448	Prat	Prak.g_00422	Prat.g_00419
OG0000448	Pral	Prak.g_00422	Pral.g_00631
OG0000448	Pram	Prak.g_00422	Pram.g_00397
OG0000448	Prbh	Prak.g_00422	Prbh.g_00370
OG0000448	Prbg	Prak.g_00422	Prbg.g_00180
OG0000448	Prbe	Prak.g_00422	Prbe.g_00672
OG0000448	Prap	Prak.g_00422	Prap.g_01306
OG0000448	Prbf	Prak.g_00422	Prbf.g_01744
OG0000448	Prbn	Prak.g_00422	Prbn.g_00653
OG0000449	Pras	Prak.g_00426	Pras.g_01339
OG0000449	Prag	Prak.g_00426	Prag.g_00440
OG0000449	Prbd	Prak.g_00426	Prbd.g_00781
OG0000449	Praq	Prak.g_00426	Praq.g_00511
OG0000449	Prad	Prak.g_00426	Prad.g_00045
OG0000449	Prav	Prak.g_00426	Prav.g_01059
OG0000449	Praa	Prak.g_00426	Praa.g_00461
OG0000449	Prao	Prak.g_00426	Prao.g_00567
OG0000449	Prae	Prak.g_00426	Prae.g_00435
OG0000449	Prba	Prak.g_00426	Prba.g_01000
OG0000449	Pray	Prak.g_00426	Pray.g_00951
OG0000449	Praz	Prak.g_00426	Praz.g_01867
OG0000449	Prac	Prak.g_00426	Prac.g_01084
OG0000449	Prax	Prak.g_00426	Prax.g_00740
OG0000449	Praw	Prak.g_00426	Praw.g_00686
OG0000449	Prar	Prak.g_00426	Prar.g_00510
OG0000449	Prau	Prak.g_00426	Prau.g_00503
OG0000449	Prbi	Prak.g_00426	Prbi.g_00463
OG0000449	Prai	Prak.g_00426	Prai.g_00492
OG0000449	Prab	Prak.g_00426	Prab.g_00466
OG0000449	Pran	Prak.g_00426	Pran.g_01717
OG0000449	Prbj	Prak.g_00426	Prbj.g_00152
OG0000449	Prah	Prak.g_00426	Prah.g_00290
OG0000449	Praf	Prak.g_00426	Praf.g_01942
OG0000449	Prbk	Prak.g_00426	Prbk.g_02088
OG0000449	Prbl	Prak.g_00426	Prbl.g_01364
OG0000449	Prat	Prak.g_00426	Prat.g_00424
OG0000449	Prbm	Prak.g_00426	Prbm.g_00490
OG0000449	Prbb	Prak.g_00426	Prbb.g_00468
OG0000449	Praj	Prak.g_00426	Praj.g_00457
OG0000449	Prbc	Prak.g_00426	Prbc.g_01524
OG0000449	Pral	Prak.g_00426	Pral.g_00627
OG0000449	Prbh	Prak.g_00426	Prbh.g_00367
OG0000449	Pram	Prak.g_00426	Pram.g_00400
OG0000449	Prbg	Prak.g_00426	Prbg.g_00184
OG0000449	Prbn	Prak.g_00426	Prbn.g_00649
OG0000449	Prbf	Prak.g_00426	Prbf.g_01748
OG0000449	Prbe	Prak.g_00426	Prbe.g_00668
OG0000449	Prap	Prak.g_00426	Prap.g_01302
OG0000450	Prav	Prak.g_00427	Prav.g_01060
OG0000450	Prar	Prak.g_00427	Prar.g_00511
OG0000450	Praq	Prak.g_00427	Praq.g_00512
OG0000450	Prac	Prak.g_00427	Prac.g_01083
OG0000450	Prax	Prak.g_00427	Prax.g_00739
OG0000450	Praz	Prak.g_00427	Praz.g_01866
OG0000450	Prba	Prak.g_00427	Prba.g_00999
OG0000450	Pray	Prak.g_00427	Pray.g_00952
OG0000450	Praa	Prak.g_00427	Praa.g_00462
OG0000450	Pras	Prak.g_00427	Pras.g_01340
OG0000450	Prad	Prak.g_00427	Prad.g_00044
OG0000450	Prao	Prak.g_00427	Prao.g_00568
OG0000450	Prbi	Prak.g_00427	Prbi.g_00464
OG0000450	Prau	Prak.g_00427	Prau.g_00504
OG0000450	Prbd	Prak.g_00427	Prbd.g_00780
OG0000450	Prae	Prak.g_00427	Prae.g_00436
OG0000450	Praw	Prak.g_00427	Praw.g_00685
OG0000450	Prag	Prak.g_00427	Prag.g_00441
OG0000450	Prai	Prak.g_00427	Prai.g_00493
OG0000450	Pran	Prak.g_00427	Pran.g_01716
OG0000450	Prab	Prak.g_00427	Prab.g_00467
OG0000450	Prbc	Prak.g_00427	Prbc.g_01525
OG0000450	Prbb	Prak.g_00427	Prbb.g_00469
OG0000450	Prbm	Prak.g_00427	Prbm.g_00491
OG0000450	Praj	Prak.g_00427	Praj.g_00458
OG0000450	Prbj	Prak.g_00427	Prbj.g_00151
OG0000450	Prbl	Prak.g_00427	Prbl.g_01363
OG0000450	Prbk	Prak.g_00427	Prbk.g_02089
OG0000450	Praf	Prak.g_00427	Praf.g_01941
OG0000450	Prah	Prak.g_00427	Prah.g_00291
OG0000450	Prat	Prak.g_00427	Prat.g_00425
OG0000450	Pral	Prak.g_00427	Pral.g_00626
OG0000450	Pram	Prak.g_00427	Pram.g_00401
OG0000450	Prbh	Prak.g_00427	Prbh.g_00366
OG0000450	Prbn	Prak.g_00427	Prbn.g_00648
OG0000450	Prbg	Prak.g_00427	Prbg.g_00185
OG0000450	Prbe	Prak.g_00427	Prbe.g_00667
OG0000450	Prbf	Prak.g_00427	Prbf.g_01749
OG0000450	Prap	Prak.g_00427	Prap.g_01301
OG0000451	Prad	Prak.g_00428	Prad.g_00043
OG0000451	Praa	Prak.g_00428	Praa.g_00463
OG0000451	Prax	Prak.g_00428	Prax.g_00738
OG0000451	Pras	Prak.g_00428	Pras.g_01341
OG0000451	Prac	Prak.g_00428	Prac.g_01082
OG0000451	Praq	Prak.g_00428	Praq.g_00513
OG0000451	Prar	Prak.g_00428	Prar.g_00512
OG0000451	Prau	Prak.g_00428	Prau.g_00505
OG0000451	Prbd	Prak.g_00428	Prbd.g_00779
OG0000451	Prae	Prak.g_00428	Prae.g_00437
OG0000451	Prbi	Prak.g_00428	Prbi.g_00465
OG0000451	Pray	Prak.g_00428	Pray.g_00953
OG0000451	Praz	Prak.g_00428	Praz.g_01865
OG0000451	Prba	Prak.g_00428	Prba.g_00998
OG0000451	Prao	Prak.g_00428	Prao.g_00569
OG0000451	Prag	Prak.g_00428	Prag.g_00442
OG0000451	Praw	Prak.g_00428	Praw.g_00684
OG0000451	Prav	Prak.g_00428	Prav.g_01061
OG0000451	Prai	Prak.g_00428	Prai.g_00494
OG0000451	Prab	Prak.g_00428	Prab.g_00468
OG0000451	Pran	Prak.g_00428	Pran.g_01715
OG0000451	Prat	Prak.g_00428	Prat.g_00426
OG0000451	Pral	Prak.g_00428	Pral.g_00625
OG0000451	Prbm	Prak.g_00428	Prbm.g_00492
OG0000451	Prbc	Prak.g_00428	Prbc.g_01526
OG0000451	Prbb	Prak.g_00428	Prbb.g_00470
OG0000451	Praj	Prak.g_00428	Praj.g_00459
OG0000451	Prah	Prak.g_00428	Prah.g_00294
OG0000451	Praf	Prak.g_00428	Praf.g_01938
OG0000451	Prbk	Prak.g_00428	Prbk.g_02092
OG0000451	Prbl	Prak.g_00428	Prbl.g_01360
OG0000451	Prbj	Prak.g_00428	Prbj.g_00148
OG0000451	Pram	Prak.g_00428	Pram.g_00402
OG0000451	Prbh	Prak.g_00428	Prbh.g_00365
OG0000451	Prap	Prak.g_00428	Prap.g_01300
OG0000451	Prbg	Prak.g_00428	Prbg.g_00186
OG0000451	Prbf	Prak.g_00428	Prbf.g_01750
OG0000451	Prbn	Prak.g_00428	Prbn.g_00647
OG0000451	Prbe	Prak.g_00428	Prbe.g_00666
OG0000452	Praq	Prak.g_00430	Praq.g_00514
OG0000452	Prar	Prak.g_00430	Prar.g_00513
OG0000452	Prac	Prak.g_00430	Prac.g_01081
OG0000452	Praw	Prak.g_00430	Praw.g_00683
OG0000452	Prag	Prak.g_00430	Prag.g_00443
OG0000452	Pray	Prak.g_00430	Pray.g_00954
OG0000452	Pras	Prak.g_00430	Pras.g_01342
OG0000452	Praa	Prak.g_00430	Praa.g_00464
OG0000452	Prao	Prak.g_00430	Prao.g_00570
OG0000452	Praz	Prak.g_00430	Praz.g_01864
OG0000452	Prbd	Prak.g_00430	Prbd.g_00778
OG0000452	Prba	Prak.g_00430	Prba.g_00997
OG0000452	Prau	Prak.g_00430	Prau.g_00506
OG0000452	Prad	Prak.g_00430	Prad.g_00042
OG0000452	Prae	Prak.g_00430	Prae.g_00438
OG0000452	Prbi	Prak.g_00430	Prbi.g_00466
OG0000452	Prax	Prak.g_00430	Prax.g_00737
OG0000452	Prav	Prak.g_00430	Prav.g_01062
OG0000452	Prab	Prak.g_00430	Prab.g_00469
OG0000452	Pran	Prak.g_00430	Pran.g_01714
OG0000452	Prai	Prak.g_00430	Prai.g_00495
OG0000452	Prbb	Prak.g_00430	Prbb.g_00472
OG0000452	Prbm	Prak.g_00430	Prbm.g_00494
OG0000452	Praj	Prak.g_00430	Praj.g_00461
OG0000452	Prbc	Prak.g_00430	Prbc.g_01528
OG0000452	Prbj	Prak.g_00430	Prbj.g_00136
OG0000452	Prbl	Prak.g_00430	Prbl.g_01348
OG0000452	Prbk	Prak.g_00430	Prbk.g_02105
OG0000452	Praf	Prak.g_00430	Praf.g_01915
OG0000452	Prah	Prak.g_00430	Prah.g_00304
OG0000452	Prat	Prak.g_00430	Prat.g_00428
OG0000452	Pral	Prak.g_00430	Pral.g_00623
OG0000452	Prbh	Prak.g_00430	Prbh.g_00363
OG0000452	Pram	Prak.g_00430	Pram.g_00404
OG0000452	Prbg	Prak.g_00430	Prbg.g_00188
OG0000452	Prbn	Prak.g_00430	Prbn.g_00645
OG0000452	Prbf	Prak.g_00430	Prbf.g_01752
OG0000452	Prbe	Prak.g_00430	Prbe.g_00664
OG0000452	Prap	Prak.g_00430	Prap.g_01298
OG0000453	Praw	Prak.g_00431	Praw.g_00682
OG0000453	Prag	Prak.g_00431	Prag.g_00444
OG0000453	Prax	Prak.g_00431	Prax.g_00736
OG0000453	Prao	Prak.g_00431	Prao.g_00571
OG0000453	Prad	Prak.g_00431	Prad.g_00041
OG0000453	Praa	Prak.g_00431	Praa.g_00465
OG0000453	Prbd	Prak.g_00431	Prbd.g_00777
OG0000453	Pras	Prak.g_00431	Pras.g_01343
OG0000453	Prau	Prak.g_00431	Prau.g_00507
OG0000453	Prac	Prak.g_00431	Prac.g_01080
OG0000453	Prar	Prak.g_00431	Prar.g_00514
OG0000453	Praq	Prak.g_00431	Praq.g_00515
OG0000453	Prav	Prak.g_00431	Prav.g_01063
OG0000453	Prbi	Prak.g_00431	Prbi.g_00467
OG0000453	Prae	Prak.g_00431	Prae.g_00439
OG0000453	Pray	Prak.g_00431	Pray.g_00955
OG0000453	Praz	Prak.g_00431	Praz.g_01863
OG0000453	Prba	Prak.g_00431	Prba.g_00996
OG0000453	Prai	Prak.g_00431	Prai.g_00496
OG0000453	Prab	Prak.g_00431	Prab.g_00470
OG0000453	Pran	Prak.g_00431	Pran.g_01713
OG0000453	Prbc	Prak.g_00431	Prbc.g_01529
OG0000453	Prbb	Prak.g_00431	Prbb.g_00473
OG0000453	Praj	Prak.g_00431	Praj.g_00462
OG0000453	Prbm	Prak.g_00431	Prbm.g_00495
OG0000453	Pral	Prak.g_00431	Pral.g_00622
OG0000453	Prat	Prak.g_00431	Prat.g_00429
OG0000453	Prbk	Prak.g_00431	Prbk.g_02107
OG0000453	Prbj	Prak.g_00431	Prbj.g_00134
OG0000453	Prbl	Prak.g_00431	Prbl.g_01346
OG0000453	Prah	Prak.g_00431	Prah.g_00306
OG0000453	Praf	Prak.g_00431	Praf.g_01913
OG0000453	Prbh	Prak.g_00431	Prbh.g_00361
OG0000453	Pram	Prak.g_00431	Pram.g_00406
OG0000453	Prap	Prak.g_00431	Prap.g_01297
OG0000453	Prbg	Prak.g_00431	Prbg.g_00189
