Orthogroup	Pray	Praw
OG0000560	Pray.g_01207	Praw.g_00594
OG0000561	Pray.g_01206	Praw.g_00593
OG0000562	Pray.g_01205	Praw.g_00592
OG0000563	Pray.g_01204	Praw.g_00591
OG0000564	Pray.g_01203	Praw.g_00590
OG0000565	Pray.g_01200	Praw.g_00587
OG0000566	Pray.g_01198	Praw.g_00585
OG0000567	Pray.g_01194	Praw.g_00581
OG0000568	Pray.g_01193	Praw.g_00580
OG0000569	Pray.g_01192	Praw.g_00579
OG0000570	Pray.g_01191	Praw.g_00578
OG0000571	Pray.g_01189	Praw.g_00576
OG0000572	Pray.g_01176	Praw.g_01933
OG0000573	Pray.g_01171	Praw.g_01938
OG0000574	Pray.g_01170	Praw.g_01939
OG0000575	Pray.g_01166	Praw.g_01943
OG0000576	Pray.g_01164	Praw.g_01945
OG0000577	Pray.g_01163	Praw.g_01946
OG0000578	Pray.g_01162	Praw.g_01947
OG0000579	Pray.g_01161	Praw.g_01948
OG0000580	Pray.g_01160	Praw.g_01949
OG0000581	Pray.g_01158	Praw.g_00141
OG0000582	Pray.g_01155	Praw.g_00144
OG0000583	Pray.g_01154	Praw.g_00145
OG0000584	Pray.g_01153	Praw.g_00146
OG0000585	Pray.g_01151	Praw.g_00148
OG0000586	Pray.g_01150	Praw.g_00149
OG0000587	Pray.g_01149	Praw.g_00150
OG0000588	Pray.g_01145	Praw.g_00154
OG0000589	Pray.g_01142	Praw.g_00157
OG0000590	Pray.g_01141	Praw.g_00158
OG0000591	Pray.g_01138	Praw.g_00161
OG0000592	Pray.g_01137	Praw.g_00162
OG0000593	Pray.g_01131	Praw.g_00168
OG0000594	Pray.g_01130	Praw.g_00169
OG0000595	Pray.g_01129	Praw.g_01888
OG0000596	Pray.g_01125	Praw.g_01884
OG0000597	Pray.g_01123	Praw.g_01882
OG0000598	Pray.g_01122	Praw.g_01881
OG0000599	Pray.g_01119	Praw.g_01878
OG0000600	Pray.g_01118	Praw.g_01877
OG0000601	Pray.g_01117	Praw.g_01876
OG0000602	Pray.g_01115	Praw.g_01874
OG0000603	Pray.g_01114	Praw.g_01873
OG0000604	Pray.g_01113	Praw.g_01872
OG0000605	Pray.g_01112	Praw.g_01871
OG0000606	Pray.g_01109	Praw.g_01868
OG0000607	Pray.g_01106	Praw.g_01865
OG0000608	Pray.g_01105	Praw.g_01864
OG0000609	Pray.g_01104	Praw.g_01863
OG0000610	Pray.g_01099	Praw.g_01858
OG0000611	Pray.g_01096	Praw.g_01855
OG0000612	Pray.g_01095	Praw.g_01854
OG0000613	Pray.g_01090	Praw.g_01849
OG0000614	Pray.g_01071	Praw.g_01830
OG0000615	Pray.g_01063	Praw.g_01822
OG0000616	Pray.g_01059	Praw.g_01818
OG0000617	Pray.g_01034	Praw.g_01803
OG0000618	Pray.g_01033	Praw.g_01802
OG0000619	Pray.g_01032	Praw.g_01801
OG0000620	Pray.g_01029	Praw.g_01798
OG0000621	Pray.g_01028	Praw.g_01797
OG0000622	Pray.g_01027	Praw.g_01796
OG0000623	Pray.g_01026	Praw.g_01795
OG0000624	Pray.g_01025	Praw.g_01794
OG0000625	Pray.g_00269	Praw.g_01793
OG0000626	Pray.g_00270	Praw.g_01792
OG0000627	Pray.g_00271	Praw.g_01791
OG0000628	Pray.g_00272	Praw.g_01790
OG0000629	Pray.g_00273	Praw.g_01789
OG0000630	Pray.g_00276	Praw.g_01786
OG0000631	Pray.g_00339	Praw.g_01706
OG0000632	Pray.g_00340	Praw.g_01705
OG0000633	Pray.g_00341	Praw.g_01704
OG0000634	Pray.g_00344	Praw.g_01701
OG0000635	Pray.g_00345	Praw.g_01700
OG0000636	Pray.g_00347	Praw.g_01698
OG0000637	Pray.g_00349	Praw.g_01696
OG0000638	Pray.g_00350	Praw.g_01695
OG0000639	Pray.g_00351	Praw.g_01694
OG0000640	Pray.g_00352	Praw.g_01693
OG0000641	Pray.g_00356	Praw.g_01689
OG0000642	Pray.g_00357	Praw.g_01688
OG0000643	Pray.g_00358	Praw.g_01687
OG0000644	Pray.g_00359	Praw.g_01686
OG0000645	Pray.g_00360	Praw.g_01685
OG0000646	Pray.g_00362	Praw.g_01683
OG0000647	Pray.g_00363	Praw.g_01682
OG0000648	Pray.g_00365	Praw.g_01680
OG0000649	Pray.g_00366	Praw.g_01679
OG0000650	Pray.g_00367	Praw.g_01678
OG0000651	Pray.g_00368	Praw.g_01677
OG0000652	Pray.g_00369	Praw.g_01676
OG0000653	Pray.g_00371	Praw.g_01674
OG0000654	Pray.g_00372	Praw.g_01673
OG0000655	Pray.g_00373	Praw.g_01672
OG0000656	Pray.g_00376	Praw.g_01669
OG0000657	Pray.g_00384	Praw.g_01663
OG0000658	Pray.g_00385	Praw.g_01662
OG0000659	Pray.g_00386	Praw.g_01661
OG0000660	Pray.g_00390	Praw.g_01657
OG0000661	Pray.g_00392	Praw.g_01655
OG0000662	Pray.g_00394	Praw.g_01653
OG0000663	Pray.g_00396	Praw.g_01651
OG0000664	Pray.g_00397	Praw.g_01650
OG0000665	Pray.g_00401	Praw.g_01646
OG0000666	Pray.g_00402	Praw.g_01645
OG0000667	Pray.g_00406	Praw.g_01641
OG0000668	Pray.g_00436	Praw.g_01611
OG0000669	Pray.g_00443	Praw.g_01605
OG0000670	Pray.g_00445	Praw.g_01603
OG0000671	Pray.g_00447	Praw.g_01601
OG0000672	Pray.g_00450	Praw.g_01599
OG0000673	Pray.g_00453	Praw.g_01596
OG0000674	Pray.g_00455	Praw.g_01594
OG0000675	Pray.g_00456	Praw.g_01593
OG0000676	Pray.g_00458	Praw.g_01591
OG0000677	Pray.g_00459	Praw.g_01590
OG0000678	Pray.g_00461	Praw.g_01588
OG0000679	Pray.g_00465	Praw.g_01584
OG0000680	Pray.g_00466	Praw.g_01583
OG0000681	Pray.g_00469	Praw.g_01581
OG0000682	Pray.g_00470	Praw.g_01580
OG0000683	Pray.g_00471	Praw.g_01579
OG0000684	Pray.g_00473	Praw.g_01577
OG0000685	Pray.g_00475	Praw.g_01575
OG0000686	Pray.g_00476	Praw.g_01574
OG0000687	Pray.g_00477	Praw.g_01573
OG0000688	Pray.g_00480	Praw.g_01570
OG0000689	Pray.g_00481	Praw.g_01569
OG0000690	Pray.g_00482	Praw.g_01568
OG0000691	Pray.g_00483	Praw.g_01567
OG0000692	Pray.g_00485	Praw.g_01565
OG0000693	Pray.g_00486	Praw.g_01564
OG0000694	Pray.g_00487	Praw.g_01563
OG0000695	Pray.g_00489	Praw.g_01561
OG0000696	Pray.g_00490	Praw.g_01560
OG0000697	Pray.g_00491	Praw.g_01559
OG0000698	Pray.g_00494	Praw.g_01556
OG0000699	Pray.g_00495	Praw.g_01555
OG0000700	Pray.g_00496	Praw.g_01554
OG0000701	Pray.g_00497	Praw.g_01553
OG0000702	Pray.g_00499	Praw.g_01551
OG0000703	Pray.g_00500	Praw.g_01550
OG0000704	Pray.g_00501	Praw.g_01549
OG0000705	Pray.g_00505	Praw.g_01545
OG0000706	Pray.g_00506	Praw.g_01544
OG0000707	Pray.g_00507	Praw.g_01543
OG0000708	Pray.g_00508	Praw.g_01542
OG0000709	Pray.g_00512	Praw.g_01538
OG0000710	Pray.g_00515	Praw.g_01535
OG0000711	Pray.g_00532	Praw.g_01518
OG0000712	Pray.g_00534	Praw.g_01516
OG0000713	Pray.g_00535	Praw.g_01515
OG0000714	Pray.g_00536	Praw.g_01514
OG0000715	Pray.g_00538	Praw.g_01512
OG0000716	Pray.g_00540	Praw.g_01510
OG0000717	Pray.g_00541	Praw.g_01509
OG0000718	Pray.g_00553	Praw.g_01498
OG0000719	Pray.g_00555	Praw.g_01496
OG0000720	Pray.g_00564	Praw.g_01487
OG0000721	Pray.g_00566	Praw.g_01485
OG0000722	Pray.g_00567	Praw.g_01484
OG0000723	Pray.g_00570	Praw.g_01481
OG0000724	Pray.g_00579	Praw.g_01472
OG0000725	Pray.g_00585	Praw.g_01466
OG0000726	Pray.g_00586	Praw.g_01465
OG0000727	Pray.g_00587	Praw.g_01464
OG0000728	Pray.g_00589	Praw.g_01462
OG0000729	Pray.g_00634	Praw.g_01416
OG0000730	Pray.g_00132	Praw.g_00172
OG0000731	Pray.g_00128	Praw.g_00176
OG0000732	Pray.g_00118	Praw.g_00183
OG0000733	Pray.g_00096	Praw.g_00202
OG0000734	Pray.g_00079	Praw.g_00219
OG0000735	Pray.g_00077	Praw.g_00221
OG0000736	Pray.g_00076	Praw.g_00222
OG0000737	Pray.g_00075	Praw.g_00223
OG0000738	Pray.g_00071	Praw.g_00227
OG0000739	Pray.g_00070	Praw.g_00228
OG0000740	Pray.g_00069	Praw.g_00229
OG0000741	Pray.g_00068	Praw.g_00230
OG0000742	Pray.g_00065	Praw.g_00233
OG0000743	Pray.g_00063	Praw.g_00235
OG0000744	Pray.g_00062	Praw.g_00236
OG0000745	Pray.g_00060	Praw.g_00237
OG0000746	Pray.g_00058	Praw.g_00239
OG0000747	Pray.g_00057	Praw.g_00240
OG0000748	Pray.g_00054	Praw.g_00243
OG0000749	Pray.g_00053	Praw.g_00244
OG0000750	Pray.g_00052	Praw.g_00245
OG0000751	Pray.g_00050	Praw.g_00247
OG0000752	Pray.g_00048	Praw.g_00249
OG0000753	Pray.g_00045	Praw.g_00252
OG0000754	Pray.g_00042	Praw.g_00255
OG0000755	Pray.g_00039	Praw.g_00258
OG0000756	Pray.g_00038	Praw.g_00259
OG0000757	Pray.g_00032	Praw.g_00265
OG0000758	Pray.g_00031	Praw.g_00266
OG0000759	Pray.g_00030	Praw.g_00267
OG0000760	Pray.g_00029	Praw.g_00268
OG0000761	Pray.g_00028	Praw.g_00269
OG0000762	Pray.g_00027	Praw.g_00270
OG0000763	Pray.g_00025	Praw.g_00272
OG0000764	Pray.g_00024	Praw.g_00273
OG0000765	Pray.g_00015	Praw.g_00282
OG0000766	Pray.g_00014	Praw.g_00283
OG0000767	Pray.g_00012	Praw.g_00285
OG0000768	Pray.g_00011	Praw.g_00286
OG0000769	Pray.g_00009	Praw.g_00288
OG0000770	Pray.g_00007	Praw.g_00290
OG0000771	Pray.g_00250	Praw.g_00904
OG0000772	Pray.g_01895	Praw.g_00954
OG0000773	Pray.g_01879	Praw.g_00970
OG0000774	Pray.g_01877	Praw.g_00972
OG0000775	Pray.g_01875	Praw.g_00976
OG0000776	Pray.g_01874	Praw.g_00977
OG0000777	Pray.g_01873	Praw.g_00978
OG0000778	Pray.g_01872	Praw.g_00979
OG0000779	Pray.g_01868	Praw.g_00983
OG0000780	Pray.g_01867	Praw.g_00984
OG0000781	Pray.g_01864	Praw.g_00987
OG0000782	Pray.g_01863	Praw.g_00988
OG0000783	Pray.g_01862	Praw.g_00989
OG0000784	Pray.g_01861	Praw.g_00990
OG0000785	Pray.g_01859	Praw.g_00992
OG0000786	Pray.g_01857	Praw.g_00994
OG0000787	Pray.g_01856	Praw.g_00995
OG0000788	Pray.g_01842	Praw.g_01002
OG0000789	Pray.g_01839	Praw.g_01006
OG0000790	Pray.g_01824	Praw.g_01021
OG0000791	Pray.g_01822	Praw.g_01023
OG0000792	Pray.g_01821	Praw.g_01024
OG0000793	Pray.g_01818	Praw.g_01027
OG0000794	Pray.g_01817	Praw.g_01028
OG0000795	Pray.g_01816	Praw.g_01029
OG0000796	Pray.g_01812	Praw.g_01033
OG0000797	Pray.g_01811	Praw.g_01034
OG0000798	Pray.g_01799	Praw.g_01057
OG0000799	Pray.g_01740	Praw.g_01101
OG0000800	Pray.g_01739	Praw.g_01100
OG0000801	Pray.g_01738	Praw.g_01099
OG0000802	Pray.g_01736	Praw.g_01097
OG0000803	Pray.g_01734	Praw.g_01095
OG0000804	Pray.g_01733	Praw.g_01094
OG0000805	Pray.g_01731	Praw.g_01092
OG0000806	Pray.g_01729	Praw.g_01090
OG0000807	Pray.g_01728	Praw.g_01089
OG0000808	Pray.g_01727	Praw.g_01088
OG0000809	Pray.g_01724	Praw.g_01085
OG0000810	Pray.g_01723	Praw.g_01084
OG0000811	Pray.g_01719	Praw.g_01077
OG0000812	Pray.g_01717	Praw.g_01075
OG0000813	Pray.g_01716	Praw.g_00343
OG0000814	Pray.g_01714	Praw.g_00345
OG0000815	Pray.g_01713	Praw.g_00346
OG0000816	Pray.g_01711	Praw.g_00348
OG0000817	Pray.g_01710	Praw.g_00349
OG0000818	Pray.g_01705	Praw.g_00354
OG0000819	Pray.g_01704	Praw.g_00355
OG0000820	Pray.g_01703	Praw.g_00356
OG0000821	Pray.g_01699	Praw.g_00359
OG0000822	Pray.g_01698	Praw.g_00360
OG0000823	Pray.g_01697	Praw.g_00361
OG0000824	Pray.g_01694	Praw.g_00364
OG0000825	Pray.g_01693	Praw.g_00365
OG0000826	Pray.g_01692	Praw.g_00366
OG0000827	Pray.g_01691	Praw.g_00367
OG0000828	Pray.g_01688	Praw.g_00371
OG0000829	Pray.g_01687	Praw.g_00372
OG0000830	Pray.g_01686	Praw.g_00373
OG0000831	Pray.g_01684	Praw.g_00375
OG0000832	Pray.g_01678	Praw.g_00381
OG0000833	Pray.g_01670	Praw.g_00389
OG0000834	Pray.g_01669	Praw.g_00390
OG0000835	Pray.g_01668	Praw.g_00391
OG0000836	Pray.g_01667	Praw.g_00392
OG0000837	Pray.g_01666	Praw.g_00393
OG0000838	Pray.g_01664	Praw.g_00395
OG0000839	Pray.g_01663	Praw.g_00396
OG0000840	Pray.g_01662	Praw.g_00397
OG0000841	Pray.g_01661	Praw.g_00398
OG0000842	Pray.g_01660	Praw.g_00399
OG0000843	Pray.g_01659	Praw.g_00400
OG0000844	Pray.g_01658	Praw.g_00401
OG0000845	Pray.g_01657	Praw.g_00402
OG0000846	Pray.g_01656	Praw.g_00403
OG0000847	Pray.g_01655	Praw.g_00404
OG0000848	Pray.g_01654	Praw.g_00405
OG0000849	Pray.g_01653	Praw.g_00406
OG0000850	Pray.g_01651	Praw.g_00408
OG0000851	Pray.g_01650	Praw.g_00409
OG0000852	Pray.g_01649	Praw.g_00410
OG0000853	Pray.g_01645	Praw.g_00414
OG0000854	Pray.g_01643	Praw.g_00416
OG0000855	Pray.g_01642	Praw.g_00417
OG0000856	Pray.g_01627	Praw.g_00430
OG0000857	Pray.g_01600	Praw.g_00458
OG0000858	Pray.g_01565	Praw.g_00509
OG0000859	Pray.g_01564	Praw.g_00510
OG0000860	Pray.g_01557	Praw.g_00517
OG0000861	Pray.g_01556	Praw.g_00518
OG0000862	Pray.g_01555	Praw.g_00519
OG0000863	Pray.g_01553	Praw.g_00521
OG0000864	Pray.g_01552	Praw.g_00522
OG0000865	Pray.g_01551	Praw.g_00523
OG0000866	Pray.g_01550	Praw.g_00524
OG0000867	Pray.g_01549	Praw.g_00525
OG0000868	Pray.g_01548	Praw.g_00526
OG0000869	Pray.g_01544	Praw.g_00530
OG0000870	Pray.g_01539	Praw.g_00535
OG0000871	Pray.g_01538	Praw.g_00536
OG0000872	Pray.g_01537	Praw.g_00537
OG0000873	Pray.g_01534	Praw.g_00540
OG0000874	Pray.g_01531	Praw.g_00543
OG0000875	Pray.g_01530	Praw.g_00544
OG0000876	Pray.g_01529	Praw.g_00545
OG0000877	Pray.g_01527	Praw.g_00547
OG0000878	Pray.g_01526	Praw.g_00548
OG0000879	Pray.g_01525	Praw.g_00549
OG0000880	Pray.g_01524	Praw.g_00550
OG0000881	Pray.g_01520	Praw.g_00554
OG0000882	Pray.g_01515	Praw.g_00559
OG0000883	Pray.g_01513	Praw.g_00561
OG0000884	Pray.g_01512	Praw.g_00563
OG0000885	Pray.g_01511	Praw.g_00564
OG0000886	Pray.g_01510	Praw.g_00565
OG0000887	Pray.g_01509	Praw.g_00566
OG0000888	Pray.g_01507	Praw.g_00568
OG0000889	Pray.g_01505	Praw.g_00570
OG0000890	Pray.g_01504	Praw.g_00571
OG0000891	Pray.g_01503	Praw.g_00572
OG0000892	Pray.g_01229	Praw.g_01921
OG0000893	Pray.g_01234	Praw.g_01917
OG0000894	Pray.g_01236	Praw.g_01915
OG0000895	Pray.g_01239	Praw.g_01912
OG0000896	Pray.g_01240	Praw.g_01911
OG0000897	Pray.g_01242	Praw.g_01909
OG0000898	Pray.g_01243	Praw.g_01908
OG0000899	Pray.g_01244	Praw.g_01907
OG0000900	Pray.g_01245	Praw.g_01906
OG0000901	Pray.g_01248	Praw.g_01903
OG0000902	Pray.g_01250	Praw.g_01901
OG0000903	Pray.g_01253	Praw.g_01898
OG0000904	Pray.g_01255	Praw.g_01896
OG0000905	Pray.g_01260	Praw.g_01892
OG0000906	Pray.g_01261	Praw.g_01891
OG0000907	Pray.g_01264	Praw.g_00138
OG0000908	Pray.g_01267	Praw.g_00135
OG0000909	Pray.g_01268	Praw.g_00134
OG0000910	Pray.g_01269	Praw.g_00133
OG0000911	Pray.g_01271	Praw.g_00131
OG0000912	Pray.g_01272	Praw.g_00130
OG0000913	Pray.g_01273	Praw.g_00129
OG0000914	Pray.g_01274	Praw.g_00128
OG0000915	Pray.g_01275	Praw.g_00127
OG0000916	Pray.g_01276	Praw.g_00126
OG0000917	Pray.g_01277	Praw.g_00125
OG0000918	Pray.g_01278	Praw.g_00124
OG0000919	Pray.g_01279	Praw.g_00123
OG0000920	Pray.g_01280	Praw.g_00122
OG0000921	Pray.g_01281	Praw.g_00121
OG0000922	Pray.g_01282	Praw.g_00120
OG0000923	Pray.g_01286	Praw.g_00116
OG0000924	Pray.g_01287	Praw.g_00115
OG0000925	Pray.g_01288	Praw.g_00114
OG0000926	Pray.g_01289	Praw.g_00113
OG0000927	Pray.g_01291	Praw.g_00111
OG0000928	Pray.g_01292	Praw.g_00110
OG0000929	Pray.g_01293	Praw.g_00109
OG0000930	Pray.g_01294	Praw.g_00108
OG0000931	Pray.g_01295	Praw.g_00107
OG0000932	Pray.g_01296	Praw.g_00106
OG0000933	Pray.g_01300	Praw.g_00102
OG0000934	Pray.g_01302	Praw.g_00100
OG0000935	Pray.g_01303	Praw.g_00099
OG0000936	Pray.g_01304	Praw.g_00098
OG0000937	Pray.g_01305	Praw.g_00097
OG0000938	Pray.g_01307	Praw.g_00095
OG0000939	Pray.g_01308	Praw.g_00094
OG0000940	Pray.g_01315	Praw.g_00087
OG0000941	Pray.g_01317	Praw.g_00085
OG0000942	Pray.g_01319	Praw.g_00083
OG0000943	Pray.g_01320	Praw.g_00082
OG0000944	Pray.g_01321	Praw.g_00081
OG0000945	Pray.g_01322	Praw.g_00080
OG0000946	Pray.g_01327	Praw.g_00076
OG0000947	Pray.g_01329	Praw.g_00074
OG0000948	Pray.g_01330	Praw.g_00073
OG0000949	Pray.g_01333	Praw.g_00070
OG0000950	Pray.g_01338	Praw.g_00065
OG0000951	Pray.g_01342	Praw.g_00061
OG0000952	Pray.g_01346	Praw.g_00057
OG0000953	Pray.g_01349	Praw.g_00054
OG0000954	Pray.g_01353	Praw.g_00050
OG0000955	Pray.g_01354	Praw.g_00049
OG0000956	Pray.g_01356	Praw.g_00047
OG0000957	Pray.g_01362	Praw.g_00041
OG0000958	Pray.g_01363	Praw.g_00040
OG0000959	Pray.g_01367	Praw.g_00036
OG0000960	Pray.g_01368	Praw.g_00035
OG0000961	Pray.g_01370	Praw.g_00033
OG0000962	Pray.g_01372	Praw.g_00031
OG0000963	Pray.g_01376	Praw.g_00027
OG0000964	Pray.g_01377	Praw.g_00026
OG0000965	Pray.g_01378	Praw.g_00025
OG0000966	Pray.g_01385	Praw.g_00018
OG0000967	Pray.g_01390	Praw.g_00014
OG0000968	Pray.g_01392	Praw.g_00012
OG0000969	Pray.g_01393	Praw.g_00011
OG0000970	Pray.g_01394	Praw.g_00010
OG0000971	Pray.g_01395	Praw.g_00009
OG0000972	Pray.g_01396	Praw.g_00008
OG0000973	Pray.g_01397	Praw.g_00007
OG0000974	Pray.g_01398	Praw.g_00006
OG0000975	Pray.g_01399	Praw.g_00005
OG0000976	Pray.g_01400	Praw.g_00004
OG0000977	Pray.g_01401	Praw.g_00003
OG0000978	Pray.g_01402	Praw.g_00002
OG0000979	Pray.g_01405	Praw.g_01192
OG0000980	Pray.g_01407	Praw.g_01190
OG0000981	Pray.g_01409	Praw.g_01188
OG0000982	Pray.g_01411	Praw.g_01186
OG0000983	Pray.g_01412	Praw.g_01185
OG0000984	Pray.g_01413	Praw.g_01184
OG0000985	Pray.g_01416	Praw.g_01181
OG0000986	Pray.g_01418	Praw.g_01179
OG0000987	Pray.g_01419	Praw.g_01178
OG0000988	Pray.g_01422	Praw.g_01175
OG0000989	Pray.g_01426	Praw.g_01171
OG0000990	Pray.g_01429	Praw.g_01168
OG0000991	Pray.g_01430	Praw.g_01167
OG0000992	Pray.g_01432	Praw.g_01165
OG0000993	Pray.g_01433	Praw.g_01164
OG0000994	Pray.g_01434	Praw.g_01163
OG0000995	Pray.g_01438	Praw.g_01159
OG0000996	Pray.g_01439	Praw.g_01158
OG0000997	Pray.g_01440	Praw.g_01157
OG0000998	Pray.g_01442	Praw.g_01155
OG0000999	Pray.g_01443	Praw.g_01154
OG0001000	Pray.g_01446	Praw.g_01151
OG0001001	Pray.g_01448	Praw.g_01149
OG0001002	Pray.g_01452	Praw.g_01145
OG0001003	Pray.g_01453	Praw.g_01144
OG0001004	Pray.g_01454	Praw.g_01143
OG0001005	Pray.g_01455	Praw.g_01142
OG0001006	Pray.g_01459	Praw.g_01138
OG0001007	Pray.g_01461	Praw.g_01136
OG0001008	Pray.g_00927	Praw.g_00710
OG0001009	Pray.g_01489	Praw.g_01401
OG0001010	Pray.g_01490	Praw.g_01400
OG0001011	Pray.g_01491	Praw.g_01399
OG0001012	Pray.g_00240	Praw.g_01385
OG0001013	Pray.g_00235	Praw.g_01380
OG0001014	Pray.g_00232	Praw.g_01377
OG0001015	Pray.g_00231	Praw.g_01376
OG0001016	Pray.g_00216	Praw.g_01361
OG0001017	Pray.g_00212	Praw.g_01357
OG0001018	Pray.g_00209	Praw.g_01354
OG0001019	Pray.g_00200	Praw.g_01345
OG0001020	Pray.g_00199	Praw.g_01344
OG0001021	Pray.g_00198	Praw.g_01343
OG0001022	Pray.g_00195	Praw.g_01341
OG0001023	Pray.g_00194	Praw.g_01340
OG0001024	Pray.g_00191	Praw.g_01337
OG0001025	Pray.g_00185	Praw.g_01331
OG0001026	Pray.g_00178	Praw.g_01324
OG0001027	Pray.g_00177	Praw.g_01323
OG0001028	Pray.g_00175	Praw.g_01321
OG0001029	Pray.g_00174	Praw.g_01320
OG0001030	Pray.g_00159	Praw.g_01305
OG0001031	Pray.g_00667	Praw.g_01249
OG0001032	Pray.g_00668	Praw.g_01248
OG0001033	Pray.g_00689	Praw.g_01227
OG0001034	Pray.g_00717	Praw.g_01199
OG0001035	Pray.g_00735	Praw.g_00879
OG0001036	Pray.g_00739	Praw.g_00875
OG0001037	Pray.g_00740	Praw.g_00874
OG0001038	Pray.g_00757	Praw.g_00856
OG0001039	Pray.g_00760	Praw.g_00853
OG0001040	Pray.g_00762	Praw.g_00851
OG0001041	Pray.g_00766	Praw.g_00847
OG0001042	Pray.g_00782	Praw.g_00830
OG0001043	Pray.g_00783	Praw.g_00829
OG0001044	Pray.g_00811	Praw.g_00797
OG0001045	Pray.g_00820	Praw.g_00789
OG0001046	Pray.g_00857	Praw.g_00754
OG0001047	Pray.g_00929	Praw.g_00708
OG0001048	Pray.g_00930	Praw.g_00707
OG0001049	Pray.g_00932	Praw.g_00705
OG0001050	Pray.g_00933	Praw.g_00704
OG0001051	Pray.g_00934	Praw.g_00703
OG0001052	Pray.g_00961	Praw.g_00676
OG0001053	Pray.g_00973	Praw.g_00665
OG0001054	Pray.g_00989	Praw.g_00650
OG0001055	Pray.g_01008	Praw.g_00631
OG0001056	Pray.g_01225	Praw.g_00612
OG0001057	Pray.g_01220	Praw.g_00607
OG0001058	Pray.g_01212	Praw.g_00599
OG0001059	Pray.g_01208	Praw.g_00595
OG0001060	Pray.g_01201	Praw.g_00588
OG0001061	Pray.g_01188	Praw.g_00575
OG0001062	Pray.g_01186	Praw.g_01923
OG0001063	Pray.g_01184	Praw.g_01925
OG0001064	Pray.g_01183	Praw.g_01926
OG0001065	Pray.g_01182	Praw.g_01927
OG0001066	Pray.g_01181	Praw.g_01928
OG0001067	Pray.g_01180	Praw.g_01929
OG0001068	Pray.g_01179	Praw.g_01930
OG0001069	Pray.g_01178	Praw.g_01931
OG0001070	Pray.g_01175	Praw.g_01934
OG0001071	Pray.g_01174	Praw.g_01935
OG0001073	Pray.g_01159	Praw.g_00140
OG0001074	Pray.g_01148	Praw.g_00151
OG0001075	Pray.g_01147	Praw.g_00152
OG0001076	Pray.g_01139	Praw.g_00160
OG0001077	Pray.g_01135	Praw.g_00164
OG0001078	Pray.g_01127	Praw.g_01886
OG0001079	Pray.g_01116	Praw.g_01875
OG0001080	Pray.g_01110	Praw.g_01869
OG0001081	Pray.g_01108	Praw.g_01867
OG0001082	Pray.g_01107	Praw.g_01866
OG0001083	Pray.g_01102	Praw.g_01861
OG0001084	Pray.g_01101	Praw.g_01860
OG0001085	Pray.g_01093	Praw.g_01852
OG0001086	Pray.g_01092	Praw.g_01851
OG0001087	Pray.g_01075	Praw.g_01834
OG0001088	Pray.g_01074	Praw.g_01833
OG0001089	Pray.g_01066	Praw.g_01825
OG0001090	Pray.g_01039	Praw.g_01808
OG0001091	Pray.g_01037	Praw.g_01806
OG0001092	Pray.g_01036	Praw.g_01805
OG0001093	Pray.g_01031	Praw.g_01800
OG0001094	Pray.g_00342	Praw.g_01703
OG0001095	Pray.g_00361	Praw.g_01684
OG0001096	Pray.g_00374	Praw.g_01671
OG0001097	Pray.g_00393	Praw.g_01654
OG0001098	Pray.g_00408	Praw.g_01639
OG0001099	Pray.g_00440	Praw.g_01608
OG0001100	Pray.g_00444	Praw.g_01604
OG0001101	Pray.g_00446	Praw.g_01602
OG0001102	Pray.g_00449	Praw.g_01600
OG0001103	Pray.g_00451	Praw.g_01598
OG0001104	Pray.g_00474	Praw.g_01576
OG0001105	Pray.g_00478	Praw.g_01572
OG0001106	Pray.g_00502	Praw.g_01548
OG0001107	Pray.g_00509	Praw.g_01541
OG0001108	Pray.g_00513	Praw.g_01537
OG0001109	Pray.g_00514	Praw.g_01536
OG0001110	Pray.g_00516	Praw.g_01534
OG0001111	Pray.g_00517	Praw.g_01533
OG0001112	Pray.g_00518	Praw.g_01532
OG0001113	Pray.g_00519	Praw.g_01531
OG0001114	Pray.g_00520	Praw.g_01530
OG0001115	Pray.g_00522	Praw.g_01528
OG0001116	Pray.g_00523	Praw.g_01527
OG0001117	Pray.g_00524	Praw.g_01526
OG0001118	Pray.g_00525	Praw.g_01525
OG0001119	Pray.g_00526	Praw.g_01524
OG0001120	Pray.g_00528	Praw.g_01522
OG0001121	Pray.g_00099	Praw.g_00199
OG0001121	Pray.g_00531	Praw.g_01519
OG0001122	Pray.g_00556	Praw.g_01495
OG0001123	Pray.g_00560	Praw.g_01491
OG0001124	Pray.g_00562	Praw.g_01489
OG0001125	Pray.g_00563	Praw.g_01488
OG0001126	Pray.g_00573	Praw.g_01478
OG0001127	Pray.g_00574	Praw.g_01477
OG0001128	Pray.g_00576	Praw.g_01475
OG0001129	Pray.g_00577	Praw.g_01474
OG0001130	Pray.g_00578	Praw.g_01473
OG0001131	Pray.g_00614	Praw.g_01437
OG0001132	Pray.g_00623	Praw.g_01427
OG0001133	Pray.g_00112	Praw.g_00187
OG0001134	Pray.g_00097	Praw.g_00201
OG0001135	Pray.g_00094	Praw.g_00204
OG0001136	Pray.g_00067	Praw.g_00231
OG0001137	Pray.g_00055	Praw.g_00242
OG0001138	Pray.g_00037	Praw.g_00260
OG0001139	Pray.g_00036	Praw.g_00261
OG0001140	Pray.g_00035	Praw.g_00262
OG0001141	Pray.g_00034	Praw.g_00263
