Orthogroup	Pray	Praq
OG0000565	Pray.g_01200	Praq.g_01041
OG0000566	Pray.g_01198	Praq.g_01039
OG0000567	Pray.g_01194	Praq.g_01035
OG0000568	Pray.g_01193	Praq.g_01034
OG0000569	Pray.g_01192	Praq.g_01033
OG0000570	Pray.g_01191	Praq.g_01032
OG0000571	Pray.g_01189	Praq.g_01030
OG0000572	Pray.g_01176	Praq.g_01017
OG0000573	Pray.g_01171	Praq.g_01010
OG0000574	Pray.g_01170	Praq.g_01009
OG0000575	Pray.g_01166	Praq.g_01005
OG0000576	Pray.g_01164	Praq.g_01003
OG0000577	Pray.g_01163	Praq.g_01002
OG0000578	Pray.g_01162	Praq.g_01001
OG0000579	Pray.g_01161	Praq.g_01000
OG0000580	Pray.g_01160	Praq.g_00999
OG0000581	Pray.g_01158	Praq.g_00997
OG0000582	Pray.g_01155	Praq.g_00994
OG0000583	Pray.g_01154	Praq.g_00993
OG0000584	Pray.g_01153	Praq.g_00992
OG0000585	Pray.g_01151	Praq.g_00990
OG0000586	Pray.g_01150	Praq.g_00989
OG0000587	Pray.g_01149	Praq.g_00988
OG0000588	Pray.g_01145	Praq.g_00984
OG0000589	Pray.g_01142	Praq.g_00981
OG0000590	Pray.g_01141	Praq.g_00980
OG0000591	Pray.g_01138	Praq.g_00977
OG0000592	Pray.g_01137	Praq.g_00976
OG0000593	Pray.g_01131	Praq.g_00970
OG0000594	Pray.g_01130	Praq.g_00969
OG0000595	Pray.g_01129	Praq.g_00968
OG0000596	Pray.g_01125	Praq.g_00964
OG0000597	Pray.g_01123	Praq.g_00962
OG0000598	Pray.g_01122	Praq.g_00961
OG0000599	Pray.g_01119	Praq.g_00958
OG0000600	Pray.g_01118	Praq.g_00957
OG0000601	Pray.g_01117	Praq.g_00775
OG0000602	Pray.g_01115	Praq.g_00777
OG0000603	Pray.g_01114	Praq.g_00778
OG0000604	Pray.g_01113	Praq.g_00779
OG0000605	Pray.g_01112	Praq.g_00780
OG0000606	Pray.g_01109	Praq.g_00783
OG0000607	Pray.g_01106	Praq.g_00786
OG0000608	Pray.g_01105	Praq.g_00787
OG0000609	Pray.g_01104	Praq.g_00788
OG0000610	Pray.g_01099	Praq.g_00793
OG0000611	Pray.g_01096	Praq.g_00796
OG0000612	Pray.g_01095	Praq.g_00797
OG0000613	Pray.g_01090	Praq.g_00802
OG0000614	Pray.g_01071	Praq.g_00821
OG0000615	Pray.g_01063	Praq.g_00829
OG0000616	Pray.g_01059	Praq.g_00833
OG0000617	Pray.g_01034	Praq.g_00589
OG0000618	Pray.g_01033	Praq.g_00590
OG0000619	Pray.g_01032	Praq.g_00591
OG0000620	Pray.g_01029	Praq.g_00594
OG0000621	Pray.g_01028	Praq.g_00595
OG0000622	Pray.g_01027	Praq.g_00596
OG0000623	Pray.g_01026	Praq.g_00597
OG0000624	Pray.g_01025	Praq.g_00598
OG0000625	Pray.g_00269	Praq.g_00599
OG0000626	Pray.g_00270	Praq.g_00600
OG0000627	Pray.g_00271	Praq.g_00601
OG0000628	Pray.g_00272	Praq.g_00602
OG0000629	Pray.g_00273	Praq.g_00603
OG0000630	Pray.g_00276	Praq.g_00606
OG0000631	Pray.g_00339	Praq.g_00661
OG0000632	Pray.g_00340	Praq.g_00662
OG0000633	Pray.g_00341	Praq.g_00663
OG0000634	Pray.g_00344	Praq.g_00666
OG0000635	Pray.g_00345	Praq.g_00667
OG0000636	Pray.g_00347	Praq.g_00669
OG0000637	Pray.g_00349	Praq.g_00671
OG0000638	Pray.g_00350	Praq.g_00672
OG0000639	Pray.g_00351	Praq.g_00673
OG0000640	Pray.g_00352	Praq.g_00674
OG0000641	Pray.g_00356	Praq.g_00678
OG0000642	Pray.g_00357	Praq.g_01407
OG0000643	Pray.g_00358	Praq.g_01408
OG0000644	Pray.g_00359	Praq.g_01409
OG0000645	Pray.g_00360	Praq.g_01410
OG0000646	Pray.g_00362	Praq.g_01412
OG0000647	Pray.g_00363	Praq.g_01413
OG0000648	Pray.g_00365	Praq.g_01415
OG0000649	Pray.g_00366	Praq.g_01416
OG0000650	Pray.g_00367	Praq.g_01417
OG0000651	Pray.g_00368	Praq.g_01418
OG0000652	Pray.g_00369	Praq.g_01419
OG0000653	Pray.g_00371	Praq.g_01421
OG0000654	Pray.g_00372	Praq.g_01422
OG0000655	Pray.g_00373	Praq.g_01423
OG0000656	Pray.g_00376	Praq.g_01426
OG0000657	Pray.g_00384	Praq.g_01433
OG0000658	Pray.g_00385	Praq.g_01434
OG0000659	Pray.g_00386	Praq.g_01435
OG0000660	Pray.g_00390	Praq.g_01439
OG0000661	Pray.g_00392	Praq.g_01441
OG0000662	Pray.g_00394	Praq.g_01443
OG0000663	Pray.g_00396	Praq.g_01445
OG0000664	Pray.g_00397	Praq.g_01446
OG0000665	Pray.g_00401	Praq.g_01450
OG0000666	Pray.g_00402	Praq.g_01451
OG0000667	Pray.g_00406	Praq.g_01456
OG0000668	Pray.g_00436	Praq.g_01473
OG0000669	Pray.g_00443	Praq.g_01481
OG0000670	Pray.g_00445	Praq.g_01483
OG0000671	Pray.g_00447	Praq.g_01485
OG0000672	Pray.g_00450	Praq.g_01488
OG0000673	Pray.g_00453	Praq.g_01491
OG0000674	Pray.g_00455	Praq.g_01493
OG0000675	Pray.g_00456	Praq.g_01494
OG0000676	Pray.g_00458	Praq.g_01496
OG0000677	Pray.g_00459	Praq.g_01497
OG0000678	Pray.g_00461	Praq.g_01499
OG0000679	Pray.g_00465	Praq.g_01503
OG0000680	Pray.g_00466	Praq.g_01504
OG0000681	Pray.g_00469	Praq.g_01506
OG0000682	Pray.g_00470	Praq.g_01507
OG0000683	Pray.g_00471	Praq.g_01508
OG0000684	Pray.g_00473	Praq.g_01510
OG0000685	Pray.g_00475	Praq.g_01512
OG0000686	Pray.g_00476	Praq.g_01513
OG0000687	Pray.g_00477	Praq.g_01514
OG0000688	Pray.g_00480	Praq.g_01517
OG0000689	Pray.g_00481	Praq.g_01518
OG0000690	Pray.g_00482	Praq.g_01519
OG0000691	Pray.g_00483	Praq.g_01520
OG0000692	Pray.g_00485	Praq.g_01522
OG0000693	Pray.g_00486	Praq.g_01523
OG0000694	Pray.g_00487	Praq.g_01524
OG0000695	Pray.g_00489	Praq.g_01526
OG0000696	Pray.g_00490	Praq.g_01527
OG0000697	Pray.g_00491	Praq.g_01528
OG0000698	Pray.g_00494	Praq.g_01531
OG0000699	Pray.g_00495	Praq.g_01532
OG0000700	Pray.g_00496	Praq.g_01533
OG0000701	Pray.g_00497	Praq.g_01534
OG0000702	Pray.g_00499	Praq.g_01536
OG0000703	Pray.g_00500	Praq.g_01537
OG0000704	Pray.g_00501	Praq.g_01538
OG0000705	Pray.g_00505	Praq.g_01542
OG0000706	Pray.g_00506	Praq.g_01543
OG0000707	Pray.g_00507	Praq.g_01544
OG0000708	Pray.g_00508	Praq.g_01545
OG0000709	Pray.g_00512	Praq.g_01549
OG0000710	Pray.g_00515	Praq.g_01552
OG0000711	Pray.g_00532	Praq.g_01568
OG0000712	Pray.g_00534	Praq.g_01570
OG0000713	Pray.g_00535	Praq.g_01571
OG0000714	Pray.g_00536	Praq.g_01572
OG0000715	Pray.g_00538	Praq.g_01574
OG0000716	Pray.g_00540	Praq.g_01576
OG0000717	Pray.g_00541	Praq.g_01577
OG0000718	Pray.g_00553	Praq.g_01588
OG0000719	Pray.g_00555	Praq.g_01590
OG0000720	Pray.g_00564	Praq.g_01599
OG0000721	Pray.g_00566	Praq.g_01601
OG0000722	Pray.g_00567	Praq.g_01602
OG0000723	Pray.g_00570	Praq.g_01605
OG0000724	Pray.g_00579	Praq.g_01614
OG0000725	Pray.g_00585	Praq.g_01620
OG0000726	Pray.g_00586	Praq.g_01621
OG0000727	Pray.g_00587	Praq.g_01622
OG0000728	Pray.g_00589	Praq.g_01624
OG0000729	Pray.g_00634	Praq.g_01669
OG0000730	Pray.g_00132	Praq.g_01273
OG0000731	Pray.g_00128	Praq.g_01276
OG0000732	Pray.g_00118	Praq.g_01282
OG0000733	Pray.g_00096	Praq.g_01301
OG0000734	Pray.g_00079	Praq.g_01318
OG0000735	Pray.g_00077	Praq.g_01320
OG0000736	Pray.g_00076	Praq.g_01321
OG0000737	Pray.g_00075	Praq.g_01322
OG0000738	Pray.g_00071	Praq.g_01326
OG0000739	Pray.g_00070	Praq.g_01327
OG0000740	Pray.g_00069	Praq.g_01328
OG0000741	Pray.g_00068	Praq.g_01329
OG0000742	Pray.g_00065	Praq.g_01332
OG0000743	Pray.g_00063	Praq.g_01334
OG0000744	Pray.g_00062	Praq.g_01335
OG0000745	Pray.g_00060	Praq.g_01336
OG0000746	Pray.g_00058	Praq.g_01338
OG0000747	Pray.g_00057	Praq.g_01339
OG0000748	Pray.g_00054	Praq.g_01342
OG0000749	Pray.g_00053	Praq.g_01343
OG0000750	Pray.g_00052	Praq.g_01344
OG0000751	Pray.g_00050	Praq.g_01346
OG0000752	Pray.g_00048	Praq.g_01348
OG0000753	Pray.g_00045	Praq.g_01351
OG0000754	Pray.g_00042	Praq.g_01354
OG0000755	Pray.g_00039	Praq.g_01357
OG0000756	Pray.g_00038	Praq.g_01358
OG0000757	Pray.g_00032	Praq.g_01364
OG0000758	Pray.g_00031	Praq.g_01365
OG0000759	Pray.g_00030	Praq.g_01366
OG0000760	Pray.g_00029	Praq.g_01367
OG0000761	Pray.g_00028	Praq.g_01368
OG0000762	Pray.g_00027	Praq.g_01369
OG0000763	Pray.g_00025	Praq.g_01371
OG0000764	Pray.g_00024	Praq.g_01372
OG0000765	Pray.g_00015	Praq.g_01381
OG0000766	Pray.g_00014	Praq.g_01382
OG0000767	Pray.g_00012	Praq.g_01384
OG0000768	Pray.g_00011	Praq.g_01385
OG0000769	Pray.g_00009	Praq.g_01387
OG0000770	Pray.g_00007	Praq.g_01389
OG0000771	Pray.g_00250	Praq.g_00257
OG0000772	Pray.g_01895	Praq.g_00112
OG0000773	Pray.g_01879	Praq.g_00124
OG0000774	Pray.g_01877	Praq.g_00126
OG0000775	Pray.g_01875	Praq.g_00128
OG0000776	Pray.g_01874	Praq.g_00129
OG0000777	Pray.g_01873	Praq.g_00130
OG0000778	Pray.g_01872	Praq.g_00131
OG0000779	Pray.g_01868	Praq.g_00135
OG0000780	Pray.g_01867	Praq.g_00136
OG0000781	Pray.g_01864	Praq.g_00139
OG0000782	Pray.g_01863	Praq.g_00140
OG0000783	Pray.g_01862	Praq.g_00141
OG0000784	Pray.g_01861	Praq.g_00142
OG0000785	Pray.g_01859	Praq.g_00144
OG0000786	Pray.g_01857	Praq.g_00146
OG0000787	Pray.g_01856	Praq.g_00147
OG0000788	Pray.g_01842	Praq.g_00162
OG0000789	Pray.g_01839	Praq.g_00165
OG0000790	Pray.g_01824	Praq.g_00182
OG0000791	Pray.g_01822	Praq.g_00184
OG0000792	Pray.g_01821	Praq.g_00185
OG0000793	Pray.g_01818	Praq.g_00188
OG0000794	Pray.g_01817	Praq.g_00189
OG0000795	Pray.g_01816	Praq.g_00190
OG0000796	Pray.g_01812	Praq.g_00194
OG0000797	Pray.g_01811	Praq.g_00195
OG0000798	Pray.g_01799	Praq.g_00222
OG0000799	Pray.g_01740	Praq.g_00276
OG0000800	Pray.g_01739	Praq.g_00277
OG0000801	Pray.g_01738	Praq.g_00278
OG0000802	Pray.g_01736	Praq.g_00280
OG0000803	Pray.g_01734	Praq.g_00282
OG0000804	Pray.g_01733	Praq.g_00283
OG0000805	Pray.g_01731	Praq.g_00285
OG0000806	Pray.g_01729	Praq.g_00287
OG0000807	Pray.g_01728	Praq.g_00288
OG0000808	Pray.g_01727	Praq.g_00289
OG0000809	Pray.g_01724	Praq.g_00292
OG0000810	Pray.g_01723	Praq.g_00293
OG0000811	Pray.g_01719	Praq.g_00297
OG0000812	Pray.g_01717	Praq.g_00299
OG0000813	Pray.g_01716	Praq.g_00300
OG0000814	Pray.g_01714	Praq.g_00302
OG0000815	Pray.g_01713	Praq.g_00303
OG0000816	Pray.g_01711	Praq.g_00305
OG0000817	Pray.g_01710	Praq.g_00306
OG0000818	Pray.g_01705	Praq.g_00311
OG0000819	Pray.g_01704	Praq.g_00312
OG0000820	Pray.g_01703	Praq.g_00313
OG0000821	Pray.g_01699	Praq.g_00317
OG0000822	Pray.g_01698	Praq.g_00318
OG0000823	Pray.g_01697	Praq.g_00319
OG0000824	Pray.g_01694	Praq.g_00322
OG0000825	Pray.g_01693	Praq.g_00323
OG0000826	Pray.g_01692	Praq.g_00324
OG0000827	Pray.g_01691	Praq.g_00325
OG0000828	Pray.g_01688	Praq.g_00328
OG0000829	Pray.g_01687	Praq.g_00329
OG0000830	Pray.g_01686	Praq.g_00330
OG0000831	Pray.g_01684	Praq.g_00332
OG0000832	Pray.g_01678	Praq.g_00338
OG0000833	Pray.g_01670	Praq.g_00346
OG0000834	Pray.g_01669	Praq.g_00347
OG0000835	Pray.g_01668	Praq.g_00348
OG0000836	Pray.g_01667	Praq.g_00349
OG0000837	Pray.g_01666	Praq.g_00350
OG0000838	Pray.g_01664	Praq.g_00352
OG0000839	Pray.g_01663	Praq.g_00353
OG0000840	Pray.g_01662	Praq.g_00354
OG0000841	Pray.g_01661	Praq.g_00355
OG0000842	Pray.g_01660	Praq.g_00356
OG0000843	Pray.g_01659	Praq.g_00357
OG0000844	Pray.g_01658	Praq.g_00358
OG0000845	Pray.g_01657	Praq.g_00359
OG0000846	Pray.g_01656	Praq.g_00360
OG0000847	Pray.g_01655	Praq.g_00361
OG0000848	Pray.g_01654	Praq.g_00362
OG0000849	Pray.g_01653	Praq.g_00363
OG0000850	Pray.g_01651	Praq.g_00365
OG0000851	Pray.g_01650	Praq.g_00366
OG0000852	Pray.g_01649	Praq.g_00367
OG0000853	Pray.g_01645	Praq.g_00371
OG0000854	Pray.g_01643	Praq.g_00373
OG0000855	Pray.g_01642	Praq.g_00374
OG0000856	Pray.g_01627	Praq.g_00001
OG0000857	Pray.g_01600	Praq.g_00030
OG0000858	Pray.g_01565	Praq.g_01953
OG0000859	Pray.g_01564	Praq.g_01952
OG0000860	Pray.g_01557	Praq.g_00495
OG0000861	Pray.g_01556	Praq.g_00494
OG0000862	Pray.g_01555	Praq.g_00493
OG0000863	Pray.g_01553	Praq.g_00491
OG0000864	Pray.g_01552	Praq.g_00490
OG0000865	Pray.g_01551	Praq.g_00489
OG0000866	Pray.g_01550	Praq.g_00488
OG0000867	Pray.g_01549	Praq.g_00487
OG0000868	Pray.g_01548	Praq.g_00486
OG0000869	Pray.g_01544	Praq.g_00482
OG0000870	Pray.g_01539	Praq.g_00477
OG0000871	Pray.g_01538	Praq.g_00476
OG0000872	Pray.g_01537	Praq.g_00475
OG0000873	Pray.g_01534	Praq.g_00472
OG0000874	Pray.g_01531	Praq.g_00469
OG0000875	Pray.g_01530	Praq.g_00468
OG0000876	Pray.g_01529	Praq.g_00467
OG0000877	Pray.g_01527	Praq.g_00465
OG0000878	Pray.g_01526	Praq.g_00464
OG0000879	Pray.g_01525	Praq.g_00463
OG0000880	Pray.g_01524	Praq.g_00462
OG0000881	Pray.g_01520	Praq.g_00458
OG0000882	Pray.g_01515	Praq.g_00453
OG0000883	Pray.g_01513	Praq.g_00452
OG0000884	Pray.g_01512	Praq.g_00450
OG0000885	Pray.g_01511	Praq.g_00449
OG0000886	Pray.g_01510	Praq.g_00448
OG0000887	Pray.g_01509	Praq.g_00447
OG0000888	Pray.g_01507	Praq.g_00445
OG0000889	Pray.g_01505	Praq.g_00443
OG0000890	Pray.g_01504	Praq.g_00442
OG0000891	Pray.g_01503	Praq.g_00441
OG0000892	Pray.g_01229	Praq.g_00956
OG0000893	Pray.g_01234	Praq.g_00951
OG0000894	Pray.g_01236	Praq.g_00949
OG0000895	Pray.g_01239	Praq.g_00946
OG0000896	Pray.g_01240	Praq.g_00945
OG0000897	Pray.g_01242	Praq.g_00943
OG0000898	Pray.g_01243	Praq.g_00942
OG0000899	Pray.g_01244	Praq.g_00941
OG0000900	Pray.g_01245	Praq.g_00940
OG0000901	Pray.g_01248	Praq.g_00937
OG0000902	Pray.g_01250	Praq.g_00935
OG0000903	Pray.g_01253	Praq.g_00932
OG0000904	Pray.g_01255	Praq.g_00930
OG0000905	Pray.g_01260	Praq.g_00925
OG0000906	Pray.g_01261	Praq.g_00924
OG0000907	Pray.g_01264	Praq.g_00921
OG0000908	Pray.g_01267	Praq.g_00918
OG0000909	Pray.g_01268	Praq.g_00917
OG0000910	Pray.g_01269	Praq.g_00916
OG0000911	Pray.g_01271	Praq.g_00914
OG0000912	Pray.g_01272	Praq.g_00913
OG0000913	Pray.g_01273	Praq.g_00912
OG0000914	Pray.g_01274	Praq.g_00911
OG0000915	Pray.g_01275	Praq.g_00910
OG0000916	Pray.g_01276	Praq.g_00909
OG0000917	Pray.g_01277	Praq.g_00908
OG0000918	Pray.g_01278	Praq.g_00907
OG0000919	Pray.g_01279	Praq.g_00906
OG0000920	Pray.g_01280	Praq.g_00905
OG0000921	Pray.g_01281	Praq.g_00904
OG0000922	Pray.g_01282	Praq.g_00903
OG0000923	Pray.g_01286	Praq.g_00899
OG0000924	Pray.g_01287	Praq.g_00898
OG0000925	Pray.g_01288	Praq.g_00897
OG0000926	Pray.g_01289	Praq.g_00896
OG0000927	Pray.g_01291	Praq.g_00894
OG0000928	Pray.g_01292	Praq.g_00893
OG0000929	Pray.g_01293	Praq.g_00892
OG0000930	Pray.g_01294	Praq.g_00891
OG0000931	Pray.g_01295	Praq.g_00890
OG0000932	Pray.g_01296	Praq.g_00889
OG0000933	Pray.g_01300	Praq.g_00885
OG0000934	Pray.g_01302	Praq.g_00883
OG0000935	Pray.g_01303	Praq.g_00882
OG0000936	Pray.g_01304	Praq.g_00881
OG0000937	Pray.g_01305	Praq.g_00880
OG0000938	Pray.g_01307	Praq.g_00878
OG0000939	Pray.g_01308	Praq.g_00877
OG0000940	Pray.g_01315	Praq.g_00871
OG0000941	Pray.g_01317	Praq.g_00869
OG0000942	Pray.g_01319	Praq.g_00867
OG0000943	Pray.g_01320	Praq.g_00866
OG0000944	Pray.g_01321	Praq.g_00865
OG0000945	Pray.g_01322	Praq.g_00864
OG0000946	Pray.g_01327	Praq.g_00727
OG0000947	Pray.g_01329	Praq.g_00729
OG0000948	Pray.g_01330	Praq.g_00730
OG0000949	Pray.g_01333	Praq.g_00733
OG0000950	Pray.g_01338	Praq.g_00738
OG0000951	Pray.g_01342	Praq.g_00742
OG0000952	Pray.g_01346	Praq.g_00746
OG0000953	Pray.g_01349	Praq.g_00749
OG0000954	Pray.g_01353	Praq.g_00753
OG0000955	Pray.g_01354	Praq.g_00754
OG0000956	Pray.g_01356	Praq.g_00756
OG0000957	Pray.g_01362	Praq.g_00761
OG0000958	Pray.g_01363	Praq.g_00762
OG0000959	Pray.g_01367	Praq.g_00766
OG0000960	Pray.g_01368	Praq.g_00767
OG0000961	Pray.g_01370	Praq.g_00769
OG0000962	Pray.g_01372	Praq.g_00771
OG0000963	Pray.g_01376	Praq.g_00774
OG0000964	Pray.g_01377	Praq.g_00679
OG0000965	Pray.g_01378	Praq.g_00680
OG0000966	Pray.g_01385	Praq.g_00687
OG0000967	Pray.g_01390	Praq.g_00691
OG0000968	Pray.g_01392	Praq.g_00693
OG0000969	Pray.g_01393	Praq.g_00694
OG0000970	Pray.g_01394	Praq.g_00695
OG0000971	Pray.g_01395	Praq.g_00696
OG0000972	Pray.g_01396	Praq.g_00697
OG0000973	Pray.g_01397	Praq.g_00698
OG0000974	Pray.g_01398	Praq.g_00699
OG0000975	Pray.g_01399	Praq.g_00700
OG0000976	Pray.g_01400	Praq.g_00701
OG0000977	Pray.g_01401	Praq.g_00702
OG0000978	Pray.g_01402	Praq.g_00703
OG0000979	Pray.g_01405	Praq.g_00706
OG0000980	Pray.g_01407	Praq.g_00708
OG0000981	Pray.g_01409	Praq.g_00710
OG0000982	Pray.g_01411	Praq.g_00712
OG0000983	Pray.g_01412	Praq.g_00713
OG0000984	Pray.g_01413	Praq.g_00714
OG0000985	Pray.g_01416	Praq.g_00717
OG0000986	Pray.g_01418	Praq.g_00719
OG0000987	Pray.g_01419	Praq.g_00720
OG0000988	Pray.g_01422	Praq.g_00723
OG0000989	Pray.g_01426	Praq.g_00391
OG0000990	Pray.g_01429	Praq.g_00394
OG0000991	Pray.g_01430	Praq.g_00395
OG0000992	Pray.g_01432	Praq.g_00397
OG0000993	Pray.g_01433	Praq.g_00398
OG0000994	Pray.g_01434	Praq.g_00399
OG0000995	Pray.g_01438	Praq.g_00403
OG0000996	Pray.g_01439	Praq.g_00404
OG0000997	Pray.g_01440	Praq.g_00405
OG0000998	Pray.g_01442	Praq.g_00407
OG0000999	Pray.g_01443	Praq.g_00408
OG0001000	Pray.g_01446	Praq.g_00411
OG0001001	Pray.g_01448	Praq.g_00413
OG0001002	Pray.g_01452	Praq.g_00417
OG0001003	Pray.g_01453	Praq.g_00418
OG0001004	Pray.g_01454	Praq.g_00419
OG0001005	Pray.g_01455	Praq.g_00420
OG0001006	Pray.g_01459	Praq.g_00424
OG0001007	Pray.g_01461	Praq.g_00426
OG0001008	Pray.g_00927	Praq.g_01120
OG0001009	Pray.g_01489	Praq.g_01230
OG0001010	Pray.g_01490	Praq.g_01231
OG0001011	Pray.g_01491	Praq.g_01232
OG0001012	Pray.g_00240	Praq.g_01258
OG0001013	Pray.g_00235	Praq.g_01264
OG0001014	Pray.g_00232	Praq.g_01267
OG0001015	Pray.g_00231	Praq.g_01268
OG0001016	Pray.g_00216	Praq.g_01930
OG0001017	Pray.g_00212	Praq.g_01926
OG0001018	Pray.g_00209	Praq.g_01923
OG0001019	Pray.g_00200	Praq.g_01914
OG0001020	Pray.g_00199	Praq.g_01913
OG0001021	Pray.g_00198	Praq.g_01912
OG0001022	Pray.g_00195	Praq.g_01909
OG0001023	Pray.g_00194	Praq.g_01908
OG0001024	Pray.g_00191	Praq.g_01905
OG0001025	Pray.g_00185	Praq.g_01899
OG0001026	Pray.g_00178	Praq.g_01892
OG0001027	Pray.g_00177	Praq.g_01891
OG0001028	Pray.g_00175	Praq.g_01889
OG0001029	Pray.g_00174	Praq.g_01888
OG0001030	Pray.g_00159	Praq.g_01873
OG0001031	Pray.g_00667	Praq.g_01816
OG0001032	Pray.g_00668	Praq.g_01815
OG0001033	Pray.g_00689	Praq.g_01794
OG0001034	Pray.g_00717	Praq.g_01766
OG0001035	Pray.g_00735	Praq.g_01749
OG0001036	Pray.g_00739	Praq.g_01744
OG0001037	Pray.g_00740	Praq.g_01743
OG0001038	Pray.g_00757	Praq.g_01725
OG0001039	Pray.g_00760	Praq.g_01722
OG0001040	Pray.g_00762	Praq.g_01719
OG0001041	Pray.g_00766	Praq.g_01715
OG0001042	Pray.g_00782	Praq.g_01698
OG0001043	Pray.g_00783	Praq.g_01697
OG0001044	Pray.g_00811	Praq.g_01212
OG0001045	Pray.g_00820	Praq.g_01203
OG0001046	Pray.g_00857	Praq.g_01164
OG0001047	Pray.g_00929	Praq.g_01118
OG0001048	Pray.g_00930	Praq.g_01117
OG0001049	Pray.g_00932	Praq.g_01115
OG0001050	Pray.g_00933	Praq.g_01114
OG0001051	Pray.g_00934	Praq.g_01113
OG0001052	Pray.g_00961	Praq.g_00522
OG0001053	Pray.g_00973	Praq.g_00534
OG0001054	Pray.g_00989	Praq.g_01104
OG0001055	Pray.g_01008	Praq.g_01085
OG0001056	Pray.g_01225	Praq.g_01066
OG0001057	Pray.g_01220	Praq.g_01061
OG0001058	Pray.g_01212	Praq.g_01053
OG0001059	Pray.g_01208	Praq.g_01049
OG0001060	Pray.g_01201	Praq.g_01042
OG0001061	Pray.g_01188	Praq.g_01029
OG0001062	Pray.g_01186	Praq.g_01027
OG0001063	Pray.g_01184	Praq.g_01025
OG0001064	Pray.g_01183	Praq.g_01024
OG0001065	Pray.g_01182	Praq.g_01023
OG0001066	Pray.g_01181	Praq.g_01022
OG0001067	Pray.g_01180	Praq.g_01021
OG0001068	Pray.g_01179	Praq.g_01020
OG0001069	Pray.g_01178	Praq.g_01019
OG0001070	Pray.g_01175	Praq.g_01016
OG0001071	Pray.g_01174	Praq.g_01015
OG0001072	Pray.g_01173	Praq.g_01013
OG0001073	Pray.g_01159	Praq.g_00998
OG0001074	Pray.g_01148	Praq.g_00987
OG0001075	Pray.g_01147	Praq.g_00986
OG0001076	Pray.g_01139	Praq.g_00978
OG0001077	Pray.g_01135	Praq.g_00974
OG0001078	Pray.g_01127	Praq.g_00966
OG0001079	Pray.g_01116	Praq.g_00776
OG0001080	Pray.g_01110	Praq.g_00782
OG0001081	Pray.g_01108	Praq.g_00784
OG0001082	Pray.g_01107	Praq.g_00785
OG0001083	Pray.g_01102	Praq.g_00790
OG0001084	Pray.g_01101	Praq.g_00791
OG0001085	Pray.g_01093	Praq.g_00799
OG0001086	Pray.g_01092	Praq.g_00800
OG0001087	Pray.g_01075	Praq.g_00817
OG0001088	Pray.g_01074	Praq.g_00818
OG0001089	Pray.g_01066	Praq.g_00826
OG0001090	Pray.g_01039	Praq.g_00584
OG0001091	Pray.g_01037	Praq.g_00586
OG0001092	Pray.g_01036	Praq.g_00587
OG0001093	Pray.g_01031	Praq.g_00592
OG0001094	Pray.g_00342	Praq.g_00664
OG0001095	Pray.g_00361	Praq.g_01411
OG0001096	Pray.g_00374	Praq.g_01424
OG0001097	Pray.g_00393	Praq.g_01442
OG0001098	Pray.g_00408	Praq.g_01458
OG0001099	Pray.g_00440	Praq.g_01478
OG0001100	Pray.g_00444	Praq.g_01482
OG0001101	Pray.g_00446	Praq.g_01484
OG0001102	Pray.g_00449	Praq.g_01487
OG0001103	Pray.g_00451	Praq.g_01489
OG0001104	Pray.g_00474	Praq.g_01511
OG0001105	Pray.g_00478	Praq.g_01515
OG0001106	Pray.g_00502	Praq.g_01539
OG0001107	Pray.g_00509	Praq.g_01546
OG0001108	Pray.g_00513	Praq.g_01550
OG0001109	Pray.g_00514	Praq.g_01551
OG0001110	Pray.g_00516	Praq.g_01553
OG0001111	Pray.g_00517	Praq.g_01554
OG0001112	Pray.g_00518	Praq.g_01555
OG0001113	Pray.g_00519	Praq.g_01556
OG0001114	Pray.g_00520	Praq.g_01557
OG0001115	Pray.g_00522	Praq.g_01559
OG0001116	Pray.g_00523	Praq.g_01560
OG0001117	Pray.g_00524	Praq.g_01561
OG0001118	Pray.g_00525	Praq.g_01562
OG0001119	Pray.g_00526	Praq.g_01563
OG0001120	Pray.g_00528	Praq.g_01565
OG0001121	Pray.g_00099	Praq.g_01298
OG0001122	Pray.g_00556	Praq.g_01591
OG0001123	Pray.g_00560	Praq.g_01595
OG0001124	Pray.g_00562	Praq.g_01597
OG0001125	Pray.g_00563	Praq.g_01598
OG0001126	Pray.g_00573	Praq.g_01608
OG0001127	Pray.g_00574	Praq.g_01609
OG0001128	Pray.g_00576	Praq.g_01611
OG0001129	Pray.g_00577	Praq.g_01612
OG0001130	Pray.g_00578	Praq.g_01613
OG0001131	Pray.g_00614	Praq.g_01649
OG0001132	Pray.g_00623	Praq.g_01658
OG0001133	Pray.g_00112	Praq.g_01287
OG0001134	Pray.g_00097	Praq.g_01300
OG0001135	Pray.g_00094	Praq.g_01303
OG0001136	Pray.g_00067	Praq.g_01330
OG0001137	Pray.g_00055	Praq.g_01341
OG0001138	Pray.g_00037	Praq.g_01359
OG0001139	Pray.g_00036	Praq.g_01360
OG0001140	Pray.g_00035	Praq.g_01361
OG0001141	Pray.g_00034	Praq.g_01362
OG0001142	Pray.g_00033	Praq.g_01363
OG0001143	Pray.g_00026	Praq.g_01370
OG0001144	Pray.g_00021	Praq.g_01375
OG0001145	Pray.g_01878	Praq.g_00125
OG0001146	Pray.g_01866	Praq.g_00137
