Orthogroup	Pray	Syab
OG0000587	Pray.g_01149	Syab.g_01921
OG0000588	Pray.g_01145	Syab.g_01910
OG0000589	Pray.g_01142	Syab.g_01899
OG0000590	Pray.g_01141	Syab.g_01898
OG0000591	Pray.g_01138	Syab.g_01892
OG0000592	Pray.g_01137	Syab.g_01891
OG0000593	Pray.g_01131	Syab.g_01877
OG0000594	Pray.g_01130	Syab.g_01876
OG0000595	Pray.g_01129	Syab.g_01875
OG0000596	Pray.g_01125	Syab.g_01871
OG0000597	Pray.g_01123	Syab.g_01868
OG0000598	Pray.g_01122	Syab.g_01867
OG0000599	Pray.g_01119	Syab.g_01860
OG0000600	Pray.g_01118	Syab.g_01859
OG0000601	Pray.g_01117	Syab.g_01858
OG0000602	Pray.g_01115	Syab.g_01853
OG0000603	Pray.g_01114	Syab.g_01852
OG0000604	Pray.g_01113	Syab.g_01850
OG0000605	Pray.g_01112	Syab.g_01758
OG0000606	Pray.g_01109	Syab.g_01529
OG0000607	Pray.g_01106	Syab.g_01533
OG0000608	Pray.g_01105	Syab.g_01534
OG0000609	Pray.g_01104	Syab.g_01536
OG0000610	Pray.g_01099	Syab.g_01555
OG0000611	Pray.g_01096	Syab.g_01558
OG0000612	Pray.g_01095	Syab.g_01559
OG0000613	Pray.g_01090	Syab.g_00228
OG0000614	Pray.g_01071	Syab.g_01179
OG0000615	Pray.g_01063	Syab.g_01605
OG0000616	Pray.g_01059	Syab.g_02897
OG0000617	Pray.g_01034	Syab.g_01274
OG0000618	Pray.g_01033	Syab.g_01275
OG0000619	Pray.g_01032	Syab.g_01662
OG0000620	Pray.g_01029	Syab.g_01668
OG0000621	Pray.g_01028	Syab.g_01669
OG0000622	Pray.g_01027	Syab.g_01670
OG0000623	Pray.g_01026	Syab.g_01671
OG0000624	Pray.g_01025	Syab.g_01673
OG0000625	Pray.g_00269	Syab.g_01674
OG0000626	Pray.g_00270	Syab.g_01675
OG0000627	Pray.g_00271	Syab.g_01438
OG0000628	Pray.g_00272	Syab.g_01437
OG0000629	Pray.g_00273	Syab.g_01434
OG0000630	Pray.g_00276	Syab.g_01430
OG0000631	Pray.g_00339	Syab.g_01421
OG0000632	Pray.g_00340	Syab.g_01420
OG0000633	Pray.g_00341	Syab.g_01419
OG0000634	Pray.g_00344	Syab.g_01651
OG0000635	Pray.g_00345	Syab.g_01656
OG0000636	Pray.g_00347	Syab.g_01658
OG0000637	Pray.g_00349	Syab.g_01660
OG0000638	Pray.g_00350	Syab.g_01661
OG0000639	Pray.g_00351	Syab.g_01276
OG0000640	Pray.g_00352	Syab.g_01277
OG0000641	Pray.g_00356	Syab.g_01281
OG0000642	Pray.g_00357	Syab.g_01282
OG0000643	Pray.g_00358	Syab.g_01283
OG0000644	Pray.g_00359	Syab.g_01284
OG0000645	Pray.g_00360	Syab.g_01286
OG0000646	Pray.g_00362	Syab.g_01289
OG0000647	Pray.g_00363	Syab.g_01291
OG0000648	Pray.g_00365	Syab.g_01684
OG0000649	Pray.g_00366	Syab.g_01685
OG0000650	Pray.g_00367	Syab.g_01686
OG0000651	Pray.g_00368	Syab.g_01687
OG0000652	Pray.g_00369	Syab.g_01688
OG0000653	Pray.g_00371	Syab.g_01690
OG0000654	Pray.g_00372	Syab.g_01691
OG0000655	Pray.g_00373	Syab.g_01692
OG0000656	Pray.g_00376	Syab.g_01695
OG0000657	Pray.g_00384	Syab.g_01706
OG0000658	Pray.g_00385	Syab.g_01710
OG0000659	Pray.g_00386	Syab.g_01711
OG0000660	Pray.g_00390	Syab.g_01715
OG0000661	Pray.g_00392	Syab.g_01717
OG0000662	Pray.g_00394	Syab.g_01719
OG0000663	Pray.g_00396	Syab.g_01722
OG0000664	Pray.g_00397	Syab.g_01723
OG0000665	Pray.g_00401	Syab.g_01829
OG0000666	Pray.g_00402	Syab.g_01842
OG0000667	Pray.g_00406	Syab.g_01548
OG0000668	Pray.g_00436	Syab.g_01319
OG0000669	Pray.g_00443	Syab.g_01642
OG0000670	Pray.g_00445	Syab.g_02156
OG0000671	Pray.g_00447	Syab.g_01638
OG0000672	Pray.g_00450	Syab.g_01635
OG0000673	Pray.g_00453	Syab.g_01632
OG0000674	Pray.g_00455	Syab.g_01630
OG0000675	Pray.g_00456	Syab.g_01629
OG0000676	Pray.g_00458	Syab.g_01620
OG0000677	Pray.g_00459	Syab.g_01619
OG0000678	Pray.g_00461	Syab.g_01613
OG0000679	Pray.g_00465	Syab.g_01601
OG0000680	Pray.g_00466	Syab.g_01600
OG0000681	Pray.g_00469	Syab.g_01597
OG0000682	Pray.g_00470	Syab.g_01596
OG0000683	Pray.g_00471	Syab.g_01595
OG0000684	Pray.g_00473	Syab.g_01591
OG0000685	Pray.g_00475	Syab.g_01589
OG0000686	Pray.g_00476	Syab.g_01588
OG0000687	Pray.g_00477	Syab.g_01586
OG0000688	Pray.g_00480	Syab.g_01576
OG0000689	Pray.g_00481	Syab.g_01574
OG0000690	Pray.g_00482	Syab.g_01573
OG0000691	Pray.g_00483	Syab.g_01572
OG0000692	Pray.g_00485	Syab.g_01571
OG0000693	Pray.g_00486	Syab.g_01569
OG0000694	Pray.g_00487	Syab.g_01568
OG0000695	Pray.g_00489	Syab.g_01417
OG0000696	Pray.g_00490	Syab.g_01416
OG0000697	Pray.g_00491	Syab.g_01415
OG0000698	Pray.g_00494	Syab.g_01412
OG0000699	Pray.g_00495	Syab.g_01411
OG0000700	Pray.g_00496	Syab.g_01410
OG0000701	Pray.g_00497	Syab.g_01409
OG0000702	Pray.g_00499	Syab.g_01401
OG0000703	Pray.g_00500	Syab.g_01400
OG0000704	Pray.g_00501	Syab.g_01398
OG0000705	Pray.g_00505	Syab.g_01391
OG0000706	Pray.g_00506	Syab.g_01390
OG0000707	Pray.g_00507	Syab.g_01389
OG0000708	Pray.g_00508	Syab.g_01386
OG0000709	Pray.g_00512	Syab.g_01378
OG0000710	Pray.g_00515	Syab.g_01367
OG0000711	Pray.g_00532	Syab.g_01340
OG0000712	Pray.g_00534	Syab.g_01338
OG0000713	Pray.g_00535	Syab.g_01337
OG0000714	Pray.g_00536	Syab.g_01334
OG0000715	Pray.g_00538	Syab.g_01332
OG0000716	Pray.g_00540	Syab.g_01328
OG0000717	Pray.g_00541	Syab.g_01327
OG0000718	Pray.g_00553	Syab.g_01323
OG0000719	Pray.g_00555	Syab.g_01321
OG0000720	Pray.g_00564	Syab.g_01307
OG0000721	Pray.g_00566	Syab.g_01305
OG0000722	Pray.g_00567	Syab.g_01304
OG0000723	Pray.g_00570	Syab.g_01678
OG0000724	Pray.g_00579	Syab.g_01223
OG0000725	Pray.g_00585	Syab.g_01207
OG0000726	Pray.g_00586	Syab.g_01206
OG0000727	Pray.g_00587	Syab.g_01205
OG0000728	Pray.g_00589	Syab.g_01203
OG0000729	Pray.g_00634	Syab.g_00097
OG0000730	Pray.g_00132	Syab.g_00521
OG0000731	Pray.g_00128	Syab.g_00531
OG0000732	Pray.g_00118	Syab.g_00055
OG0000733	Pray.g_00096	Syab.g_02798
OG0000734	Pray.g_00079	Syab.g_02508
OG0000735	Pray.g_00077	Syab.g_00942
OG0000736	Pray.g_00076	Syab.g_00943
OG0000737	Pray.g_00075	Syab.g_00944
OG0000738	Pray.g_00071	Syab.g_00949
OG0000739	Pray.g_00070	Syab.g_00961
OG0000740	Pray.g_00069	Syab.g_00962
OG0000741	Pray.g_00068	Syab.g_00965
OG0000742	Pray.g_00065	Syab.g_00968
OG0000743	Pray.g_00063	Syab.g_00970
OG0000744	Pray.g_00062	Syab.g_00971
OG0000745	Pray.g_00060	Syab.g_00973
OG0000746	Pray.g_00058	Syab.g_00975
OG0000747	Pray.g_00057	Syab.g_00976
OG0000748	Pray.g_00054	Syab.g_00991
OG0000749	Pray.g_00053	Syab.g_00992
OG0000750	Pray.g_00052	Syab.g_00993
OG0000751	Pray.g_00050	Syab.g_01002
OG0000752	Pray.g_00048	Syab.g_01004
OG0000753	Pray.g_00045	Syab.g_01007
OG0000754	Pray.g_00042	Syab.g_01012
OG0000755	Pray.g_00039	Syab.g_01021
OG0000756	Pray.g_00038	Syab.g_01022
OG0000757	Pray.g_00032	Syab.g_01029
OG0000758	Pray.g_00031	Syab.g_01030
OG0000759	Pray.g_00030	Syab.g_01031
OG0000760	Pray.g_00029	Syab.g_01032
OG0000761	Pray.g_00028	Syab.g_01034
OG0000762	Pray.g_00027	Syab.g_01036
OG0000763	Pray.g_00025	Syab.g_01038
OG0000764	Pray.g_00024	Syab.g_01039
OG0000765	Pray.g_00015	Syab.g_01154
OG0000766	Pray.g_00014	Syab.g_01153
OG0000767	Pray.g_00012	Syab.g_01151
OG0000768	Pray.g_00011	Syab.g_01150
OG0000769	Pray.g_00009	Syab.g_01148
OG0000770	Pray.g_00007	Syab.g_01145
OG0000771	Pray.g_00250	Syab.g_01229
OG0000772	Pray.g_01895	Syab.g_00957
OG0000773	Pray.g_01879	Syab.g_00931
OG0000774	Pray.g_01877	Syab.g_00924
OG0000775	Pray.g_01875	Syab.g_00922
OG0000776	Pray.g_01874	Syab.g_00921
OG0000777	Pray.g_01873	Syab.g_00920
OG0000778	Pray.g_01872	Syab.g_00919
OG0000779	Pray.g_01868	Syab.g_00913
OG0000780	Pray.g_01867	Syab.g_00908
OG0000781	Pray.g_01864	Syab.g_00904
OG0000782	Pray.g_01863	Syab.g_00903
OG0000783	Pray.g_01862	Syab.g_00902
OG0000784	Pray.g_01861	Syab.g_00901
OG0000785	Pray.g_01859	Syab.g_00899
OG0000786	Pray.g_01857	Syab.g_00895
OG0000787	Pray.g_01856	Syab.g_00894
OG0000788	Pray.g_01842	Syab.g_01857
OG0000789	Pray.g_01839	Syab.g_01835
OG0000790	Pray.g_01824	Syab.g_02082
OG0000791	Pray.g_01822	Syab.g_02080
OG0000792	Pray.g_01821	Syab.g_02079
OG0000793	Pray.g_01818	Syab.g_02074
OG0000794	Pray.g_01817	Syab.g_02073
OG0000795	Pray.g_01816	Syab.g_02072
OG0000796	Pray.g_01812	Syab.g_02068
OG0000797	Pray.g_01811	Syab.g_02067
OG0000799	Pray.g_01740	Syab.g_00826
OG0000800	Pray.g_01739	Syab.g_00821
OG0000801	Pray.g_01738	Syab.g_00820
OG0000802	Pray.g_01736	Syab.g_00816
OG0000803	Pray.g_01734	Syab.g_00806
OG0000804	Pray.g_01733	Syab.g_00802
OG0000805	Pray.g_01731	Syab.g_00792
OG0000806	Pray.g_01729	Syab.g_00790
OG0000807	Pray.g_01728	Syab.g_00788
OG0000808	Pray.g_01727	Syab.g_00783
OG0000809	Pray.g_01724	Syab.g_00780
OG0000810	Pray.g_01723	Syab.g_00779
OG0000811	Pray.g_01719	Syab.g_00770
OG0000812	Pray.g_01717	Syab.g_00768
OG0000813	Pray.g_01716	Syab.g_00767
OG0000814	Pray.g_01714	Syab.g_00765
OG0000815	Pray.g_01713	Syab.g_00760
OG0000816	Pray.g_01711	Syab.g_00758
OG0000817	Pray.g_01710	Syab.g_00757
OG0000818	Pray.g_01705	Syab.g_00751
OG0000819	Pray.g_01704	Syab.g_00750
OG0000820	Pray.g_01703	Syab.g_00749
OG0000821	Pray.g_01699	Syab.g_00743
OG0000822	Pray.g_01698	Syab.g_00741
OG0000823	Pray.g_01697	Syab.g_00740
OG0000824	Pray.g_01694	Syab.g_00735
OG0000825	Pray.g_01693	Syab.g_00734
OG0000826	Pray.g_01692	Syab.g_00733
OG0000827	Pray.g_01691	Syab.g_00732
OG0000828	Pray.g_01688	Syab.g_00729
OG0000829	Pray.g_01687	Syab.g_00728
OG0000830	Pray.g_01686	Syab.g_00727
OG0000831	Pray.g_01684	Syab.g_00725
OG0000832	Pray.g_01678	Syab.g_02169
OG0000833	Pray.g_01670	Syab.g_02178
OG0000834	Pray.g_01669	Syab.g_02181
OG0000835	Pray.g_01668	Syab.g_02182
OG0000836	Pray.g_01667	Syab.g_02185
OG0000837	Pray.g_01666	Syab.g_02186
OG0000838	Pray.g_01664	Syab.g_02190
OG0000839	Pray.g_01663	Syab.g_02191
OG0000840	Pray.g_01662	Syab.g_02192
OG0000841	Pray.g_01661	Syab.g_02193
OG0000842	Pray.g_01660	Syab.g_02194
OG0000843	Pray.g_01659	Syab.g_02195
OG0000844	Pray.g_01658	Syab.g_02197
OG0000845	Pray.g_01657	Syab.g_02198
OG0000846	Pray.g_01656	Syab.g_02199
OG0000847	Pray.g_01655	Syab.g_02200
OG0000848	Pray.g_01654	Syab.g_02202
OG0000849	Pray.g_01653	Syab.g_02203
OG0000850	Pray.g_01651	Syab.g_02212
OG0000851	Pray.g_01650	Syab.g_02226
OG0000852	Pray.g_01649	Syab.g_02227
OG0000853	Pray.g_01645	Syab.g_02233
OG0000854	Pray.g_01643	Syab.g_02235
OG0000855	Pray.g_01642	Syab.g_02236
OG0000856	Pray.g_01627	Syab.g_01889
OG0000857	Pray.g_01600	Syab.g_01290
OG0000858	Pray.g_01565	Syab.g_02244
OG0000859	Pray.g_01564	Syab.g_02245
OG0000860	Pray.g_01557	Syab.g_02258
OG0000861	Pray.g_01556	Syab.g_02259
OG0000862	Pray.g_01555	Syab.g_02261
OG0000863	Pray.g_01553	Syab.g_02265
OG0000864	Pray.g_01552	Syab.g_02266
OG0000865	Pray.g_01551	Syab.g_02267
OG0000866	Pray.g_01550	Syab.g_02268
OG0000867	Pray.g_01549	Syab.g_02269
OG0000868	Pray.g_01548	Syab.g_02287
OG0000869	Pray.g_01544	Syab.g_02292
OG0000870	Pray.g_01539	Syab.g_02297
OG0000871	Pray.g_01538	Syab.g_02298
OG0000872	Pray.g_01537	Syab.g_02305
OG0000873	Pray.g_01534	Syab.g_02308
OG0000874	Pray.g_01531	Syab.g_02311
OG0000875	Pray.g_01530	Syab.g_02313
OG0000876	Pray.g_01529	Syab.g_02315
OG0000877	Pray.g_01527	Syab.g_02317
OG0000878	Pray.g_01526	Syab.g_02318
OG0000879	Pray.g_01525	Syab.g_02319
OG0000880	Pray.g_01524	Syab.g_02320
OG0000881	Pray.g_01520	Syab.g_02325
OG0000882	Pray.g_01515	Syab.g_02330
OG0000883	Pray.g_01513	Syab.g_02332
OG0000884	Pray.g_01512	Syab.g_02334
OG0000885	Pray.g_01511	Syab.g_02335
OG0000886	Pray.g_01510	Syab.g_02336
OG0000887	Pray.g_01509	Syab.g_02338
OG0000888	Pray.g_01507	Syab.g_02340
OG0000889	Pray.g_01505	Syab.g_02342
OG0000890	Pray.g_01504	Syab.g_02348
OG0000891	Pray.g_01503	Syab.g_02349
OG0000892	Pray.g_01229	Syab.g_02353
OG0000893	Pray.g_01234	Syab.g_00366
OG0000894	Pray.g_01236	Syab.g_00369
OG0000895	Pray.g_01239	Syab.g_00373
OG0000896	Pray.g_01240	Syab.g_00374
OG0000897	Pray.g_01242	Syab.g_00376
OG0000898	Pray.g_01243	Syab.g_00377
OG0000899	Pray.g_01244	Syab.g_00378
OG0000900	Pray.g_01245	Syab.g_00379
OG0000901	Pray.g_01248	Syab.g_00384
OG0000902	Pray.g_01250	Syab.g_00386
OG0000903	Pray.g_01253	Syab.g_00399
OG0000904	Pray.g_01255	Syab.g_00395
OG0000905	Pray.g_01260	Syab.g_00390
OG0000906	Pray.g_01261	Syab.g_00388
OG0000907	Pray.g_01264	Syab.g_00401
OG0000908	Pray.g_01267	Syab.g_00404
OG0000909	Pray.g_01268	Syab.g_00405
OG0000910	Pray.g_01269	Syab.g_00406
OG0000911	Pray.g_01271	Syab.g_00408
OG0000912	Pray.g_01272	Syab.g_00409
OG0000913	Pray.g_01273	Syab.g_00410
OG0000914	Pray.g_01274	Syab.g_00411
OG0000915	Pray.g_01275	Syab.g_00412
OG0000916	Pray.g_01276	Syab.g_00413
OG0000917	Pray.g_01277	Syab.g_00414
OG0000918	Pray.g_01278	Syab.g_00415
OG0000919	Pray.g_01279	Syab.g_00416
OG0000920	Pray.g_01280	Syab.g_00417
OG0000921	Pray.g_01281	Syab.g_00418
OG0000922	Pray.g_01282	Syab.g_00419
OG0000923	Pray.g_01286	Syab.g_00423
OG0000924	Pray.g_01287	Syab.g_00424
OG0000925	Pray.g_01288	Syab.g_00425
OG0000926	Pray.g_01289	Syab.g_00426
OG0000927	Pray.g_01291	Syab.g_00428
OG0000928	Pray.g_01292	Syab.g_00429
OG0000929	Pray.g_01293	Syab.g_00430
OG0000930	Pray.g_01294	Syab.g_00431
OG0000931	Pray.g_01295	Syab.g_00432
OG0000932	Pray.g_01296	Syab.g_00433
OG0000933	Pray.g_01300	Syab.g_00439
OG0000934	Pray.g_01302	Syab.g_00441
OG0000935	Pray.g_01303	Syab.g_00442
OG0000936	Pray.g_01304	Syab.g_00443
OG0000937	Pray.g_01305	Syab.g_00444
OG0000938	Pray.g_01307	Syab.g_00447
OG0000939	Pray.g_01308	Syab.g_00448
OG0000940	Pray.g_01315	Syab.g_00456
OG0000941	Pray.g_01317	Syab.g_00458
OG0000942	Pray.g_01319	Syab.g_00460
OG0000943	Pray.g_01320	Syab.g_00461
OG0000944	Pray.g_01321	Syab.g_00463
OG0000945	Pray.g_01322	Syab.g_00466
OG0000946	Pray.g_01327	Syab.g_00473
OG0000947	Pray.g_01329	Syab.g_00476
OG0000948	Pray.g_01330	Syab.g_00477
OG0000949	Pray.g_01333	Syab.g_00212
OG0000950	Pray.g_01338	Syab.g_00204
OG0000951	Pray.g_01342	Syab.g_00199
OG0000952	Pray.g_01346	Syab.g_00191
OG0000953	Pray.g_01349	Syab.g_00134
OG0000954	Pray.g_01353	Syab.g_00129
OG0000955	Pray.g_01354	Syab.g_00128
OG0000956	Pray.g_01356	Syab.g_00126
OG0000957	Pray.g_01362	Syab.g_00115
OG0000958	Pray.g_01363	Syab.g_00114
OG0000959	Pray.g_01367	Syab.g_00110
OG0000960	Pray.g_01368	Syab.g_00109
OG0000961	Pray.g_01370	Syab.g_00100
OG0000962	Pray.g_01372	Syab.g_00098
OG0000963	Pray.g_01376	Syab.g_00093
OG0000964	Pray.g_01377	Syab.g_00092
OG0000965	Pray.g_01378	Syab.g_00091
OG0000966	Pray.g_01385	Syab.g_00082
OG0000967	Pray.g_01390	Syab.g_00078
OG0000968	Pray.g_01392	Syab.g_00075
OG0000969	Pray.g_01393	Syab.g_00073
OG0000970	Pray.g_01394	Syab.g_00072
OG0000971	Pray.g_01395	Syab.g_00070
OG0000972	Pray.g_01396	Syab.g_00069
OG0000973	Pray.g_01397	Syab.g_00068
OG0000974	Pray.g_01398	Syab.g_00067
OG0000975	Pray.g_01399	Syab.g_00066
OG0000976	Pray.g_01400	Syab.g_00065
OG0000977	Pray.g_01401	Syab.g_00063
OG0000978	Pray.g_01402	Syab.g_00062
OG0000979	Pray.g_01405	Syab.g_00059
OG0000980	Pray.g_01407	Syab.g_00056
OG0000981	Pray.g_01409	Syab.g_00053
OG0000982	Pray.g_01411	Syab.g_02756
OG0000983	Pray.g_01412	Syab.g_02757
OG0000984	Pray.g_01413	Syab.g_02758
OG0000985	Pray.g_01416	Syab.g_02762
OG0000986	Pray.g_01418	Syab.g_02764
OG0000987	Pray.g_01419	Syab.g_02768
OG0000988	Pray.g_01422	Syab.g_02774
OG0000989	Pray.g_01426	Syab.g_02792
OG0000990	Pray.g_01429	Syab.g_02811
OG0000991	Pray.g_01430	Syab.g_02818
OG0000992	Pray.g_01432	Syab.g_02821
OG0000993	Pray.g_01433	Syab.g_02822
OG0000994	Pray.g_01434	Syab.g_02826
OG0000995	Pray.g_01438	Syab.g_02835
OG0000996	Pray.g_01439	Syab.g_02866
OG0000997	Pray.g_01440	Syab.g_02875
OG0000998	Pray.g_01442	Syab.g_02877
OG0000999	Pray.g_01443	Syab.g_02878
OG0001000	Pray.g_01446	Syab.g_02881
OG0001001	Pray.g_01448	Syab.g_02888
OG0001002	Pray.g_01452	Syab.g_02900
OG0001003	Pray.g_01453	Syab.g_02902
OG0001004	Pray.g_01454	Syab.g_02903
OG0001005	Pray.g_01455	Syab.g_02905
OG0001006	Pray.g_01459	Syab.g_02912
OG0001007	Pray.g_01461	Syab.g_02914
OG0001008	Pray.g_00927	Syab.g_00584
OG0001009	Pray.g_01489	Syab.g_00033
OG0001010	Pray.g_01490	Syab.g_00034
OG0001011	Pray.g_01491	Syab.g_00035
OG0001012	Pray.g_00240	Syab.g_02752
OG0001013	Pray.g_00235	Syab.g_02716
OG0001014	Pray.g_00232	Syab.g_02712
OG0001015	Pray.g_00231	Syab.g_02711
OG0001016	Pray.g_00216	Syab.g_02439
OG0001017	Pray.g_00212	Syab.g_02445
OG0001018	Pray.g_00209	Syab.g_02447
OG0001019	Pray.g_00200	Syab.g_02469
OG0001020	Pray.g_00199	Syab.g_02477
OG0001021	Pray.g_00198	Syab.g_02481
OG0001022	Pray.g_00195	Syab.g_02485
OG0001023	Pray.g_00194	Syab.g_02486
OG0001024	Pray.g_00191	Syab.g_02490
OG0001025	Pray.g_00185	Syab.g_02497
OG0001026	Pray.g_00178	Syab.g_02510
OG0001027	Pray.g_00177	Syab.g_02515
OG0001028	Pray.g_00175	Syab.g_02517
OG0001029	Pray.g_00174	Syab.g_02519
OG0001030	Pray.g_00159	Syab.g_02540
OG0001031	Pray.g_00667	Syab.g_02615
OG0001032	Pray.g_00668	Syab.g_02617
OG0001033	Pray.g_00689	Syab.g_02675
OG0001034	Pray.g_00717	Syab.g_02370
OG0001035	Pray.g_00735	Syab.g_00335
OG0001036	Pray.g_00739	Syab.g_00327
OG0001037	Pray.g_00740	Syab.g_00325
OG0001038	Pray.g_00757	Syab.g_00297
OG0001039	Pray.g_00760	Syab.g_00294
OG0001040	Pray.g_00762	Syab.g_00291
OG0001041	Pray.g_00766	Syab.g_00286
OG0001042	Pray.g_00782	Syab.g_00254
OG0001043	Pray.g_00783	Syab.g_00250
OG0001044	Pray.g_00811	Syab.g_00522
OG0001045	Pray.g_00820	Syab.g_00534
OG0001046	Pray.g_00857	Syab.g_01352
OG0001047	Pray.g_00929	Syab.g_00586
OG0001048	Pray.g_00930	Syab.g_00587
OG0001049	Pray.g_00932	Syab.g_00590
OG0001050	Pray.g_00933	Syab.g_00591
OG0001051	Pray.g_00934	Syab.g_00592
OG0001052	Pray.g_00961	Syab.g_00693
OG0001053	Pray.g_00973	Syab.g_02099
OG0001054	Pray.g_00989	Syab.g_02118
OG0001055	Pray.g_01008	Syab.g_02139
OG0001056	Pray.g_01225	Syab.g_02036
OG0001057	Pray.g_01220	Syab.g_00882
OG0001058	Pray.g_01212	Syab.g_02014
OG0001059	Pray.g_01208	Syab.g_02010
OG0001060	Pray.g_01201	Syab.g_02003
OG0001061	Pray.g_01188	Syab.g_01985
OG0001062	Pray.g_01186	Syab.g_01983
OG0001063	Pray.g_01184	Syab.g_01979
OG0001064	Pray.g_01183	Syab.g_01978
OG0001065	Pray.g_01182	Syab.g_01976
OG0001066	Pray.g_01181	Syab.g_01975
OG0001067	Pray.g_01180	Syab.g_01974
OG0001068	Pray.g_01179	Syab.g_01973
OG0001069	Pray.g_01178	Syab.g_01972
OG0001070	Pray.g_01175	Syab.g_01968
OG0001071	Pray.g_01174	Syab.g_01967
OG0001072	Pray.g_01173	Syab.g_01962
OG0001073	Pray.g_01159	Syab.g_01947
OG0001074	Pray.g_01148	Syab.g_01815
OG0001075	Pray.g_01147	Syab.g_01919
OG0001076	Pray.g_01139	Syab.g_01897
OG0001077	Pray.g_01135	Syab.g_01887
OG0001079	Pray.g_01116	Syab.g_01856
OG0001080	Pray.g_01110	Syab.g_01756
OG0001081	Pray.g_01108	Syab.g_01530
OG0001082	Pray.g_01107	Syab.g_01531
OG0001083	Pray.g_01102	Syab.g_01540
OG0001084	Pray.g_01101	Syab.g_01543
OG0001085	Pray.g_01093	Syab.g_01563
OG0001086	Pray.g_01092	Syab.g_01565
OG0001087	Pray.g_01075	Syab.g_01167
OG0001088	Pray.g_01074	Syab.g_01170
OG0001089	Pray.g_01066	Syab.g_01198
OG0001090	Pray.g_01039	Syab.g_01267
OG0001091	Pray.g_01037	Syab.g_01270
OG0001092	Pray.g_01036	Syab.g_01272
OG0001093	Pray.g_01031	Syab.g_01664
OG0001094	Pray.g_00342	Syab.g_01567
OG0001095	Pray.g_00361	Syab.g_01287
OG0001096	Pray.g_00374	Syab.g_01693
OG0001097	Pray.g_00393	Syab.g_01718
OG0001098	Pray.g_00408	Syab.g_01497
OG0001099	Pray.g_00440	Syab.g_02518
OG0001100	Pray.g_00444	Syab.g_01640
OG0001101	Pray.g_00446	Syab.g_01639
OG0001102	Pray.g_00449	Syab.g_01636
OG0001103	Pray.g_00451	Syab.g_01634
OG0001104	Pray.g_00474	Syab.g_01590
OG0001105	Pray.g_00478	Syab.g_01585
OG0001106	Pray.g_00502	Syab.g_01397
OG0001107	Pray.g_00509	Syab.g_01385
OG0001108	Pray.g_00513	Syab.g_01377
OG0001109	Pray.g_00514	Syab.g_01368
OG0001110	Pray.g_00516	Syab.g_01366
OG0001111	Pray.g_00517	Syab.g_01364
OG0001112	Pray.g_00518	Syab.g_01362
OG0001113	Pray.g_00519	Syab.g_01593
OG0001114	Pray.g_00520	Syab.g_01361
OG0001115	Pray.g_00522	Syab.g_01357
OG0001116	Pray.g_00523	Syab.g_01355
OG0001117	Pray.g_00524	Syab.g_01354
OG0001118	Pray.g_00525	Syab.g_01353
OG0001119	Pray.g_00526	Syab.g_01351
OG0001120	Pray.g_00528	Syab.g_01347
OG0001121	Pray.g_00099, Pray.g_00531	Syab.g_02159
OG0001122	Pray.g_00556	Syab.g_01320
OG0001123	Pray.g_00560	Syab.g_01312
OG0001124	Pray.g_00562	Syab.g_01310
OG0001125	Pray.g_00563	Syab.g_01308
OG0001126	Pray.g_00573	Syab.g_01231
OG0001127	Pray.g_00574	Syab.g_01230
OG0001128	Pray.g_00576	Syab.g_01227
OG0001129	Pray.g_00577	Syab.g_01225
OG0001130	Pray.g_00578	Syab.g_01224
OG0001131	Pray.g_00614	Syab.g_01609
OG0001132	Pray.g_00623	Syab.g_01790
OG0001133	Pray.g_00112	Syab.g_01895
OG0001134	Pray.g_00097	Syab.g_01748
OG0001136	Pray.g_00067	Syab.g_00966
OG0001137	Pray.g_00055	Syab.g_00990
OG0001138	Pray.g_00037	Syab.g_01023
OG0001139	Pray.g_00036	Syab.g_01025
OG0001140	Pray.g_00035	Syab.g_01026
OG0001141	Pray.g_00034	Syab.g_01027
OG0001142	Pray.g_00033	Syab.g_01028
OG0001143	Pray.g_00026	Syab.g_01037
OG0001144	Pray.g_00021	Syab.g_01052
OG0001145	Pray.g_01878	Syab.g_00928
OG0001146	Pray.g_01866	Syab.g_00907
OG0001147	Pray.g_01843	Syab.g_00716
OG0001148	Pray.g_01827	Syab.g_02085
OG0001149	Pray.g_01826	Syab.g_02084
OG0001150	Pray.g_01825	Syab.g_02083
OG0001151	Pray.g_01814	Syab.g_02070
OG0001152	Pray.g_01813	Syab.g_02069
OG0001153	Pray.g_01690	Syab.g_00731
OG0001154	Pray.g_01689	Syab.g_00730
OG0001155	Pray.g_01677	Syab.g_02171
OG0001156	Pray.g_01674	Syab.g_02174
OG0001157	Pray.g_01673	Syab.g_02175
OG0001158	Pray.g_01672	Syab.g_02176
OG0001159	Pray.g_01671	Syab.g_02177
OG0001160	Pray.g_01647	Syab.g_02231
OG0001161	Pray.g_01634	Syab.g_02797
OG0001162	Pray.g_01623	Syab.g_00893
OG0001163	Pray.g_01567	Syab.g_02241
OG0001164	Pray.g_01563	Syab.g_02247
OG0001165	Pray.g_01560	Syab.g_02252
OG0001166	Pray.g_01540	Syab.g_02296
OG0001167	Pray.g_01523	Syab.g_02322
OG0001168	Pray.g_01521	Syab.g_02324
OG0001169	Pray.g_01519	Syab.g_02326
OG0001170	Pray.g_01517	Syab.g_02328
OG0001171	Pray.g_01508	Syab.g_02339
