Orthogroup	Pray	Prag
OG0000558	Pray.g_01214	Prag.g_00526
OG0000559	Pray.g_01210	Prag.g_00530
OG0000560	Pray.g_01207	Prag.g_00533
OG0000561	Pray.g_01206	Prag.g_00534
OG0000562	Pray.g_01205	Prag.g_00535
OG0000563	Pray.g_01204	Prag.g_00536
OG0000564	Pray.g_01203	Prag.g_00537
OG0000565	Pray.g_01200	Prag.g_00540
OG0000566	Pray.g_01198	Prag.g_00542
OG0000567	Pray.g_01194	Prag.g_00546
OG0000568	Pray.g_01193	Prag.g_00547
OG0000569	Pray.g_01192	Prag.g_00548
OG0000570	Pray.g_01191	Prag.g_00549
OG0000571	Pray.g_01189	Prag.g_00551
OG0000572	Pray.g_01176	Prag.g_00564
OG0000573	Pray.g_01171	Prag.g_00570
OG0000574	Pray.g_01170	Prag.g_00571
OG0000575	Pray.g_01166	Prag.g_00575
OG0000576	Pray.g_01164	Prag.g_00577
OG0000577	Pray.g_01163	Prag.g_00578
OG0000578	Pray.g_01162	Prag.g_00579
OG0000579	Pray.g_01161	Prag.g_00580
OG0000580	Pray.g_01160	Prag.g_00581
OG0000581	Pray.g_01158	Prag.g_00583
OG0000582	Pray.g_01155	Prag.g_00586
OG0000583	Pray.g_01154	Prag.g_00587
OG0000584	Pray.g_01153	Prag.g_00588
OG0000585	Pray.g_01151	Prag.g_00590
OG0000586	Pray.g_01150	Prag.g_00591
OG0000587	Pray.g_01149	Prag.g_00592
OG0000588	Pray.g_01145	Prag.g_00596
OG0000589	Pray.g_01142	Prag.g_00599
OG0000590	Pray.g_01141	Prag.g_00600
OG0000591	Pray.g_01138	Prag.g_00603
OG0000592	Pray.g_01137	Prag.g_00604
OG0000593	Pray.g_01131	Prag.g_00610
OG0000594	Pray.g_01130	Prag.g_00611
OG0000595	Pray.g_01129	Prag.g_00612
OG0000596	Pray.g_01125	Prag.g_00616
OG0000597	Pray.g_01123	Prag.g_00618
OG0000598	Pray.g_01122	Prag.g_00619
OG0000599	Pray.g_01119	Prag.g_00622
OG0000600	Pray.g_01118	Prag.g_00623
OG0000601	Pray.g_01117	Prag.g_00624
OG0000602	Pray.g_01115	Prag.g_00626
OG0000603	Pray.g_01114	Prag.g_00627
OG0000604	Pray.g_01113	Prag.g_00628
OG0000605	Pray.g_01112	Prag.g_00629
OG0000606	Pray.g_01109	Prag.g_00632
OG0000607	Pray.g_01106	Prag.g_00635
OG0000608	Pray.g_01105	Prag.g_00636
OG0000609	Pray.g_01104	Prag.g_00637
OG0000610	Pray.g_01099	Prag.g_00642
OG0000611	Pray.g_01096	Prag.g_00645
OG0000612	Pray.g_01095	Prag.g_00646
OG0000613	Pray.g_01090	Prag.g_00651
OG0000614	Pray.g_01071	Prag.g_00670
OG0000615	Pray.g_01063	Prag.g_00678
OG0000616	Pray.g_01059	Prag.g_00682
OG0000617	Pray.g_01034	Prag.g_00698
OG0000618	Pray.g_01033	Prag.g_00699
OG0000619	Pray.g_01032	Prag.g_00700
OG0000620	Pray.g_01029	Prag.g_00703
OG0000621	Pray.g_01028	Prag.g_00704
OG0000622	Pray.g_01027	Prag.g_00705
OG0000623	Pray.g_01026	Prag.g_00706
OG0000624	Pray.g_01025	Prag.g_00707
OG0000625	Pray.g_00269	Prag.g_00708
OG0000626	Pray.g_00270	Prag.g_00709
OG0000627	Pray.g_00271	Prag.g_00710
OG0000628	Pray.g_00272	Prag.g_00711
OG0000629	Pray.g_00273	Prag.g_00712
OG0000630	Pray.g_00276	Prag.g_00715
OG0000631	Pray.g_00339	Prag.g_00797
OG0000632	Pray.g_00340	Prag.g_00798
OG0000633	Pray.g_00341	Prag.g_00799
OG0000634	Pray.g_00344	Prag.g_00802
OG0000635	Pray.g_00345	Prag.g_00803
OG0000636	Pray.g_00347	Prag.g_00805
OG0000637	Pray.g_00349	Prag.g_00807
OG0000638	Pray.g_00350	Prag.g_00808
OG0000639	Pray.g_00351	Prag.g_00809
OG0000640	Pray.g_00352	Prag.g_00810
OG0000641	Pray.g_00356	Prag.g_00814
OG0000642	Pray.g_00357	Prag.g_00815
OG0000643	Pray.g_00358	Prag.g_00816
OG0000644	Pray.g_00359	Prag.g_00817
OG0000645	Pray.g_00360	Prag.g_00818
OG0000646	Pray.g_00362	Prag.g_00820
OG0000647	Pray.g_00363	Prag.g_00821
OG0000648	Pray.g_00365	Prag.g_00823
OG0000649	Pray.g_00366	Prag.g_00824
OG0000650	Pray.g_00367	Prag.g_00825
OG0000651	Pray.g_00368	Prag.g_00826
OG0000652	Pray.g_00369	Prag.g_00827
OG0000653	Pray.g_00371	Prag.g_00829
OG0000654	Pray.g_00372	Prag.g_00830
OG0000655	Pray.g_00373	Prag.g_00831
OG0000656	Pray.g_00376	Prag.g_00834
OG0000657	Pray.g_00384	Prag.g_00840
OG0000658	Pray.g_00385	Prag.g_00841
OG0000659	Pray.g_00386	Prag.g_00842
OG0000660	Pray.g_00390	Prag.g_00846
OG0000661	Pray.g_00392	Prag.g_00848
OG0000662	Pray.g_00394	Prag.g_00850
OG0000663	Pray.g_00396	Prag.g_00852
OG0000664	Pray.g_00397	Prag.g_00853
OG0000665	Pray.g_00401	Prag.g_00857
OG0000666	Pray.g_00402	Prag.g_00858
OG0000667	Pray.g_00406	Prag.g_00862
OG0000668	Pray.g_00436	Prag.g_00892
OG0000669	Pray.g_00443	Prag.g_00898
OG0000670	Pray.g_00445	Prag.g_00900
OG0000671	Pray.g_00447	Prag.g_00902
OG0000672	Pray.g_00450	Prag.g_00904
OG0000673	Pray.g_00453	Prag.g_00907
OG0000674	Pray.g_00455	Prag.g_00909
OG0000675	Pray.g_00456	Prag.g_00910
OG0000676	Pray.g_00458	Prag.g_00912
OG0000677	Pray.g_00459	Prag.g_00913
OG0000678	Pray.g_00461	Prag.g_00915
OG0000679	Pray.g_00465	Prag.g_00919
OG0000680	Pray.g_00466	Prag.g_00920
OG0000681	Pray.g_00469	Prag.g_00922
OG0000682	Pray.g_00470	Prag.g_00923
OG0000683	Pray.g_00471	Prag.g_00924
OG0000684	Pray.g_00473	Prag.g_00926
OG0000685	Pray.g_00475	Prag.g_00928
OG0000686	Pray.g_00476	Prag.g_00929
OG0000687	Pray.g_00477	Prag.g_00930
OG0000688	Pray.g_00480	Prag.g_00933
OG0000689	Pray.g_00481	Prag.g_00934
OG0000690	Pray.g_00482	Prag.g_00935
OG0000691	Pray.g_00483	Prag.g_00936
OG0000692	Pray.g_00485	Prag.g_00938
OG0000693	Pray.g_00486	Prag.g_00939
OG0000694	Pray.g_00487	Prag.g_00940
OG0000695	Pray.g_00489	Prag.g_00942
OG0000696	Pray.g_00490	Prag.g_00943
OG0000697	Pray.g_00491	Prag.g_00944
OG0000698	Pray.g_00494	Prag.g_00947
OG0000699	Pray.g_00495	Prag.g_00948
OG0000700	Pray.g_00496	Prag.g_00949
OG0000701	Pray.g_00497	Prag.g_00950
OG0000702	Pray.g_00499	Prag.g_00952
OG0000703	Pray.g_00500	Prag.g_00953
OG0000704	Pray.g_00501	Prag.g_00954
OG0000705	Pray.g_00505	Prag.g_00958
OG0000706	Pray.g_00506	Prag.g_00959
OG0000707	Pray.g_00507	Prag.g_00960
OG0000708	Pray.g_00508	Prag.g_00961
OG0000709	Pray.g_00512	Prag.g_00965
OG0000710	Pray.g_00515	Prag.g_00968
OG0000711	Pray.g_00532	Prag.g_00985
OG0000712	Pray.g_00534	Prag.g_00987
OG0000713	Pray.g_00535	Prag.g_00988
OG0000714	Pray.g_00536	Prag.g_00989
OG0000715	Pray.g_00538	Prag.g_00991
OG0000716	Pray.g_00540	Prag.g_00993
OG0000717	Pray.g_00541	Prag.g_00994
OG0000718	Pray.g_00553	Prag.g_01005
OG0000719	Pray.g_00555	Prag.g_01007
OG0000720	Pray.g_00564	Prag.g_01016
OG0000721	Pray.g_00566	Prag.g_01018
OG0000722	Pray.g_00567	Prag.g_01019
OG0000723	Pray.g_00570	Prag.g_01022
OG0000724	Pray.g_00579	Prag.g_01031
OG0000725	Pray.g_00585	Prag.g_01037
OG0000726	Pray.g_00586	Prag.g_01038
OG0000727	Pray.g_00587	Prag.g_01039
OG0000728	Pray.g_00589	Prag.g_01041
OG0000729	Pray.g_00634	Prag.g_01087
OG0000730	Pray.g_00132	Prag.g_01091
OG0000731	Pray.g_00128	Prag.g_01095
OG0000732	Pray.g_00118	Prag.g_01102
OG0000733	Pray.g_00096	Prag.g_01121
OG0000734	Pray.g_00079	Prag.g_01138
OG0000735	Pray.g_00077	Prag.g_01140
OG0000736	Pray.g_00076	Prag.g_01141
OG0000737	Pray.g_00075	Prag.g_01142
OG0000738	Pray.g_00071	Prag.g_01146
OG0000739	Pray.g_00070	Prag.g_01147
OG0000740	Pray.g_00069	Prag.g_01148
OG0000741	Pray.g_00068	Prag.g_01149
OG0000742	Pray.g_00065	Prag.g_01152
OG0000743	Pray.g_00063	Prag.g_01154
OG0000744	Pray.g_00062	Prag.g_01155
OG0000745	Pray.g_00060	Prag.g_01156
OG0000746	Pray.g_00058	Prag.g_01158
OG0000747	Pray.g_00057	Prag.g_01159
OG0000748	Pray.g_00054	Prag.g_01162
OG0000749	Pray.g_00053	Prag.g_01163
OG0000750	Pray.g_00052	Prag.g_01164
OG0000751	Pray.g_00050	Prag.g_01166
OG0000752	Pray.g_00048	Prag.g_01168
OG0000753	Pray.g_00045	Prag.g_01171
OG0000754	Pray.g_00042	Prag.g_01174
OG0000755	Pray.g_00039	Prag.g_01177
OG0000756	Pray.g_00038	Prag.g_01178
OG0000757	Pray.g_00032	Prag.g_01184
OG0000758	Pray.g_00031	Prag.g_01185
OG0000759	Pray.g_00030	Prag.g_01186
OG0000760	Pray.g_00029	Prag.g_01187
OG0000761	Pray.g_00028	Prag.g_01188
OG0000762	Pray.g_00027	Prag.g_01189
OG0000763	Pray.g_00025	Prag.g_01191
OG0000764	Pray.g_00024	Prag.g_01192
OG0000765	Pray.g_00015	Prag.g_01201
OG0000766	Pray.g_00014	Prag.g_01202
OG0000767	Pray.g_00012	Prag.g_01204
OG0000768	Pray.g_00011	Prag.g_01205
OG0000769	Pray.g_00009	Prag.g_01207
OG0000770	Pray.g_00007	Prag.g_01209
OG0000771	Pray.g_00250	Prag.g_01219
OG0000772	Pray.g_01895	Prag.g_01328
OG0000773	Pray.g_01879	Prag.g_01344
OG0000774	Pray.g_01877	Prag.g_01346
OG0000775	Pray.g_01875	Prag.g_01350
OG0000776	Pray.g_01874	Prag.g_01351
OG0000777	Pray.g_01873	Prag.g_01352
OG0000778	Pray.g_01872	Prag.g_01353
OG0000779	Pray.g_01868	Prag.g_01357
OG0000780	Pray.g_01867	Prag.g_01358
OG0000781	Pray.g_01864	Prag.g_01361
OG0000782	Pray.g_01863	Prag.g_01362
OG0000783	Pray.g_01862	Prag.g_01363
OG0000784	Pray.g_01861	Prag.g_01364
OG0000785	Pray.g_01859	Prag.g_01366
OG0000786	Pray.g_01857	Prag.g_01368
OG0000787	Pray.g_01856	Prag.g_01369
OG0000788	Pray.g_01842	Prag.g_01376
OG0000789	Pray.g_01839	Prag.g_01379
OG0000790	Pray.g_01824	Prag.g_01394
OG0000791	Pray.g_01822	Prag.g_01396
OG0000792	Pray.g_01821	Prag.g_01397
OG0000793	Pray.g_01818	Prag.g_01400
OG0000794	Pray.g_01817	Prag.g_01401
OG0000795	Pray.g_01816	Prag.g_01402
OG0000796	Pray.g_01812	Prag.g_01406
OG0000797	Pray.g_01811	Prag.g_01407
OG0000798	Pray.g_01799	Prag.g_01430
OG0000799	Pray.g_01740	Prag.g_01470
OG0000800	Pray.g_01739	Prag.g_01471
OG0000801	Pray.g_01738	Prag.g_01472
OG0000802	Pray.g_01736	Prag.g_01474
OG0000803	Pray.g_01734	Prag.g_01476
OG0000804	Pray.g_01733	Prag.g_01477
OG0000805	Pray.g_01731	Prag.g_01479
OG0000806	Pray.g_01729	Prag.g_01481
OG0000807	Pray.g_01728	Prag.g_01482
OG0000808	Pray.g_01727	Prag.g_01483
OG0000809	Pray.g_01724	Prag.g_01486
OG0000810	Pray.g_01723	Prag.g_01487
OG0000811	Pray.g_01719	Prag.g_01493
OG0000812	Pray.g_01717	Prag.g_01495
OG0000813	Pray.g_01716	Prag.g_01496
OG0000814	Pray.g_01714	Prag.g_01498
OG0000815	Pray.g_01713	Prag.g_01499
OG0000816	Pray.g_01711	Prag.g_01501
OG0000817	Pray.g_01710	Prag.g_01502
OG0000818	Pray.g_01705	Prag.g_01507
OG0000819	Pray.g_01704	Prag.g_01508
OG0000820	Pray.g_01703	Prag.g_01509
OG0000821	Pray.g_01699	Prag.g_01512
OG0000822	Pray.g_01698	Prag.g_01513
OG0000823	Pray.g_01697	Prag.g_01514
OG0000824	Pray.g_01694	Prag.g_01517
OG0000825	Pray.g_01693	Prag.g_01518
OG0000826	Pray.g_01692	Prag.g_01519
OG0000827	Pray.g_01691	Prag.g_01520
OG0000828	Pray.g_01688	Prag.g_01524
OG0000829	Pray.g_01687	Prag.g_01525
OG0000830	Pray.g_01686	Prag.g_01526
OG0000831	Pray.g_01684	Prag.g_01528
OG0000832	Pray.g_01678	Prag.g_01534
OG0000833	Pray.g_01670	Prag.g_01542
OG0000834	Pray.g_01669	Prag.g_01543
OG0000835	Pray.g_01668	Prag.g_01544
OG0000836	Pray.g_01667	Prag.g_01545
OG0000837	Pray.g_01666	Prag.g_01546
OG0000838	Pray.g_01664	Prag.g_01548
OG0000839	Pray.g_01663	Prag.g_01549
OG0000840	Pray.g_01662	Prag.g_01550
OG0000841	Pray.g_01661	Prag.g_01551
OG0000842	Pray.g_01660	Prag.g_01552
OG0000843	Pray.g_01659	Prag.g_01553
OG0000844	Pray.g_01658	Prag.g_01554
OG0000845	Pray.g_01657	Prag.g_01555
OG0000846	Pray.g_01656	Prag.g_01556
OG0000847	Pray.g_01655	Prag.g_01557
OG0000848	Pray.g_01654	Prag.g_01558
OG0000849	Pray.g_01653	Prag.g_01559
OG0000850	Pray.g_01651	Prag.g_01561
OG0000851	Pray.g_01650	Prag.g_01562
OG0000852	Pray.g_01649	Prag.g_01563
OG0000853	Pray.g_01645	Prag.g_01567
OG0000854	Pray.g_01643	Prag.g_01569
OG0000855	Pray.g_01642	Prag.g_01570
OG0000856	Pray.g_01627	Prag.g_01583
OG0000857	Pray.g_01600	Prag.g_01611
OG0000858	Pray.g_01565	Prag.g_01663
OG0000859	Pray.g_01564	Prag.g_01664
OG0000860	Pray.g_01557	Prag.g_01671
OG0000861	Pray.g_01556	Prag.g_01672
OG0000862	Pray.g_01555	Prag.g_01673
OG0000863	Pray.g_01553	Prag.g_01675
OG0000864	Pray.g_01552	Prag.g_01676
OG0000865	Pray.g_01551	Prag.g_01677
OG0000866	Pray.g_01550	Prag.g_01678
OG0000867	Pray.g_01549	Prag.g_01679
OG0000868	Pray.g_01548	Prag.g_01680
OG0000869	Pray.g_01544	Prag.g_01684
OG0000870	Pray.g_01539	Prag.g_01689
OG0000871	Pray.g_01538	Prag.g_01690
OG0000872	Pray.g_01537	Prag.g_01691
OG0000873	Pray.g_01534	Prag.g_01694
OG0000874	Pray.g_01531	Prag.g_01697
OG0000875	Pray.g_01530	Prag.g_01698
OG0000876	Pray.g_01529	Prag.g_01699
OG0000877	Pray.g_01527	Prag.g_01701
OG0000878	Pray.g_01526	Prag.g_01702
OG0000879	Pray.g_01525	Prag.g_01703
OG0000880	Pray.g_01524	Prag.g_01704
OG0000881	Pray.g_01520	Prag.g_01708
OG0000882	Pray.g_01515	Prag.g_01713
OG0000883	Pray.g_01513	Prag.g_01715
OG0000884	Pray.g_01512	Prag.g_01717
OG0000885	Pray.g_01511	Prag.g_01718
OG0000886	Pray.g_01510	Prag.g_01719
OG0000887	Pray.g_01509	Prag.g_01720
OG0000888	Pray.g_01507	Prag.g_01722
OG0000889	Pray.g_01505	Prag.g_01724
OG0000890	Pray.g_01504	Prag.g_01725
OG0000891	Pray.g_01503	Prag.g_01726
OG0000892	Pray.g_01229	Prag.g_01728
OG0000893	Pray.g_01234	Prag.g_01732
OG0000894	Pray.g_01236	Prag.g_01734
OG0000895	Pray.g_01239	Prag.g_01737
OG0000896	Pray.g_01240	Prag.g_01738
OG0000897	Pray.g_01242	Prag.g_01740
OG0000898	Pray.g_01243	Prag.g_01741
OG0000899	Pray.g_01244	Prag.g_01742
OG0000900	Pray.g_01245	Prag.g_01743
OG0000901	Pray.g_01248	Prag.g_01746
OG0000902	Pray.g_01250	Prag.g_01748
OG0000903	Pray.g_01253	Prag.g_01751
OG0000904	Pray.g_01255	Prag.g_01753
OG0000905	Pray.g_01260	Prag.g_01757
OG0000906	Pray.g_01261	Prag.g_01758
OG0000907	Pray.g_01264	Prag.g_01762
OG0000908	Pray.g_01267	Prag.g_01765
OG0000909	Pray.g_01268	Prag.g_01766
OG0000910	Pray.g_01269	Prag.g_01767
OG0000911	Pray.g_01271	Prag.g_01769
OG0000912	Pray.g_01272	Prag.g_01770
OG0000913	Pray.g_01273	Prag.g_01771
OG0000914	Pray.g_01274	Prag.g_01772
OG0000915	Pray.g_01275	Prag.g_01773
OG0000916	Pray.g_01276	Prag.g_01774
OG0000917	Pray.g_01277	Prag.g_01775
OG0000918	Pray.g_01278	Prag.g_01776
OG0000919	Pray.g_01279	Prag.g_01777
OG0000920	Pray.g_01280	Prag.g_01778
OG0000921	Pray.g_01281	Prag.g_01779
OG0000922	Pray.g_01282	Prag.g_01780
OG0000923	Pray.g_01286	Prag.g_01784
OG0000924	Pray.g_01287	Prag.g_01785
OG0000925	Pray.g_01288	Prag.g_01786
OG0000926	Pray.g_01289	Prag.g_01787
OG0000927	Pray.g_01291	Prag.g_01789
OG0000928	Pray.g_01292	Prag.g_01790
OG0000929	Pray.g_01293	Prag.g_01791
OG0000930	Pray.g_01294	Prag.g_01792
OG0000931	Pray.g_01295	Prag.g_01793
OG0000932	Pray.g_01296	Prag.g_01794
OG0000933	Pray.g_01300	Prag.g_01798
OG0000934	Pray.g_01302	Prag.g_01800
OG0000935	Pray.g_01303	Prag.g_01801
OG0000936	Pray.g_01304	Prag.g_01802
OG0000937	Pray.g_01305	Prag.g_01803
OG0000938	Pray.g_01307	Prag.g_01805
OG0000939	Pray.g_01308	Prag.g_01806
OG0000940	Pray.g_01315	Prag.g_01813
OG0000941	Pray.g_01317	Prag.g_01815
OG0000942	Pray.g_01319	Prag.g_01817
OG0000943	Pray.g_01320	Prag.g_01818
OG0000944	Pray.g_01321	Prag.g_01819
OG0000945	Pray.g_01322	Prag.g_01820
OG0000946	Pray.g_01327	Prag.g_01824
OG0000947	Pray.g_01329	Prag.g_01826
OG0000948	Pray.g_01330	Prag.g_01827
OG0000949	Pray.g_01333	Prag.g_01830
OG0000950	Pray.g_01338	Prag.g_01835
OG0000951	Pray.g_01342	Prag.g_01839
OG0000952	Pray.g_01346	Prag.g_01843
OG0000953	Pray.g_01349	Prag.g_01846
OG0000954	Pray.g_01353	Prag.g_01850
OG0000955	Pray.g_01354	Prag.g_01851
OG0000956	Pray.g_01356	Prag.g_01853
OG0000957	Pray.g_01362	Prag.g_01859
OG0000958	Pray.g_01363	Prag.g_01860
OG0000959	Pray.g_01367	Prag.g_01864
OG0000960	Pray.g_01368	Prag.g_01865
OG0000961	Pray.g_01370	Prag.g_01867
OG0000962	Pray.g_01372	Prag.g_01869
OG0000963	Pray.g_01376	Prag.g_01873
OG0000964	Pray.g_01377	Prag.g_01874
OG0000965	Pray.g_01378	Prag.g_01875
OG0000966	Pray.g_01385	Prag.g_01882
OG0000967	Pray.g_01390	Prag.g_01886
OG0000968	Pray.g_01392	Prag.g_01888
OG0000969	Pray.g_01393	Prag.g_01889
OG0000970	Pray.g_01394	Prag.g_01890
OG0000971	Pray.g_01395	Prag.g_01891
OG0000972	Pray.g_01396	Prag.g_01892
OG0000973	Pray.g_01397	Prag.g_01893
OG0000974	Pray.g_01398	Prag.g_01894
OG0000975	Pray.g_01399	Prag.g_01895
OG0000976	Pray.g_01400	Prag.g_01896
OG0000977	Pray.g_01401	Prag.g_01897
OG0000978	Pray.g_01402	Prag.g_01898
OG0000979	Pray.g_01405	Prag.g_01901
OG0000980	Pray.g_01407	Prag.g_01903
OG0000981	Pray.g_01409	Prag.g_01905
OG0000982	Pray.g_01411	Prag.g_01907
OG0000983	Pray.g_01412	Prag.g_01908
OG0000984	Pray.g_01413	Prag.g_01909
OG0000985	Pray.g_01416	Prag.g_01912
OG0000986	Pray.g_01418	Prag.g_01914
OG0000987	Pray.g_01419	Prag.g_01915
OG0000988	Pray.g_01422	Prag.g_01918
OG0000989	Pray.g_01426	Prag.g_01922
OG0000990	Pray.g_01429	Prag.g_01925
OG0000991	Pray.g_01430	Prag.g_01926
OG0000992	Pray.g_01432	Prag.g_01928
OG0000993	Pray.g_01433	Prag.g_01929
OG0000994	Pray.g_01434	Prag.g_01930
OG0000995	Pray.g_01438	Prag.g_01934
OG0000996	Pray.g_01439	Prag.g_01935
OG0000997	Pray.g_01440	Prag.g_01936
OG0000998	Pray.g_01442	Prag.g_01938
OG0000999	Pray.g_01443	Prag.g_01939
OG0001000	Pray.g_01446	Prag.g_01942
OG0001001	Pray.g_01448	Prag.g_01944
OG0001002	Pray.g_01452	Prag.g_01948
OG0001003	Pray.g_01453	Prag.g_01949
OG0001004	Pray.g_01454	Prag.g_01950
OG0001005	Pray.g_01455	Prag.g_01951
OG0001006	Pray.g_01459	Prag.g_01955
OG0001007	Pray.g_01461	Prag.g_01957
OG0001008	Pray.g_00927	Prag.g_00416
OG0001009	Pray.g_01489	Prag.g_00027
OG0001010	Pray.g_01490	Prag.g_00028
OG0001011	Pray.g_01491	Prag.g_00029
OG0001012	Pray.g_00240	Prag.g_00043
OG0001013	Pray.g_00235	Prag.g_00048
OG0001014	Pray.g_00232	Prag.g_00051
OG0001015	Pray.g_00231	Prag.g_00052
OG0001016	Pray.g_00216	Prag.g_00067
OG0001017	Pray.g_00212	Prag.g_00071
OG0001018	Pray.g_00209	Prag.g_00074
OG0001019	Pray.g_00200	Prag.g_00083
OG0001020	Pray.g_00199	Prag.g_00084
OG0001021	Pray.g_00198	Prag.g_00085
OG0001022	Pray.g_00195	Prag.g_00087
OG0001023	Pray.g_00194	Prag.g_00088
OG0001024	Pray.g_00191	Prag.g_00091
OG0001025	Pray.g_00185	Prag.g_00097
OG0001026	Pray.g_00178	Prag.g_00104
OG0001027	Pray.g_00177	Prag.g_00105
OG0001028	Pray.g_00175	Prag.g_00107
OG0001029	Pray.g_00174	Prag.g_00108
OG0001030	Pray.g_00159	Prag.g_00123
OG0001031	Pray.g_00667	Prag.g_00179
OG0001032	Pray.g_00668	Prag.g_00180
OG0001033	Pray.g_00689	Prag.g_00201
OG0001034	Pray.g_00717	Prag.g_00229
OG0001035	Pray.g_00735	Prag.g_00246
OG0001036	Pray.g_00739	Prag.g_00250
OG0001037	Pray.g_00740	Prag.g_00251
OG0001038	Pray.g_00757	Prag.g_00269
OG0001039	Pray.g_00760	Prag.g_00272
OG0001040	Pray.g_00762	Prag.g_00274
OG0001041	Pray.g_00766	Prag.g_00278
OG0001042	Pray.g_00782	Prag.g_00295
OG0001043	Pray.g_00783	Prag.g_00296
OG0001044	Pray.g_00811	Prag.g_00328
OG0001045	Pray.g_00820	Prag.g_00337
OG0001046	Pray.g_00857	Prag.g_00372
OG0001047	Pray.g_00929	Prag.g_00418
OG0001048	Pray.g_00930	Prag.g_00419
OG0001049	Pray.g_00932	Prag.g_00421
OG0001050	Pray.g_00933	Prag.g_00422
OG0001051	Pray.g_00934	Prag.g_00423
OG0001052	Pray.g_00961	Prag.g_00450
OG0001053	Pray.g_00973	Prag.g_00462
OG0001054	Pray.g_00989	Prag.g_00477
OG0001055	Pray.g_01008	Prag.g_00496
OG0001056	Pray.g_01225	Prag.g_00515
OG0001057	Pray.g_01220	Prag.g_00520
OG0001058	Pray.g_01212	Prag.g_00528
OG0001059	Pray.g_01208	Prag.g_00532
OG0001060	Pray.g_01201	Prag.g_00539
OG0001061	Pray.g_01188	Prag.g_00552
OG0001062	Pray.g_01186	Prag.g_00554
OG0001063	Pray.g_01184	Prag.g_00556
OG0001064	Pray.g_01183	Prag.g_00557
OG0001065	Pray.g_01182	Prag.g_00558
OG0001066	Pray.g_01181	Prag.g_00559
OG0001067	Pray.g_01180	Prag.g_00560
OG0001068	Pray.g_01179	Prag.g_00561
OG0001069	Pray.g_01178	Prag.g_00562
OG0001070	Pray.g_01175	Prag.g_00565
OG0001071	Pray.g_01174	Prag.g_00566
OG0001072	Pray.g_01173	Prag.g_00568
OG0001073	Pray.g_01159	Prag.g_00582
OG0001074	Pray.g_01148	Prag.g_00593
OG0001075	Pray.g_01147	Prag.g_00594
OG0001076	Pray.g_01139	Prag.g_00602
OG0001077	Pray.g_01135	Prag.g_00606
OG0001078	Pray.g_01127	Prag.g_00614
OG0001079	Pray.g_01116	Prag.g_00625
OG0001080	Pray.g_01110	Prag.g_00631
OG0001081	Pray.g_01108	Prag.g_00633
OG0001082	Pray.g_01107	Prag.g_00634
OG0001083	Pray.g_01102	Prag.g_00639
OG0001084	Pray.g_01101	Prag.g_00640
OG0001085	Pray.g_01093	Prag.g_00648
OG0001086	Pray.g_01092	Prag.g_00649
OG0001087	Pray.g_01075	Prag.g_00666
OG0001088	Pray.g_01074	Prag.g_00667
OG0001089	Pray.g_01066	Prag.g_00675
OG0001090	Pray.g_01039	Prag.g_00693
OG0001091	Pray.g_01037	Prag.g_00695
OG0001092	Pray.g_01036	Prag.g_00696
OG0001093	Pray.g_01031	Prag.g_00701
OG0001094	Pray.g_00342	Prag.g_00800
OG0001095	Pray.g_00361	Prag.g_00819
OG0001096	Pray.g_00374	Prag.g_00832
OG0001097	Pray.g_00393	Prag.g_00849
OG0001098	Pray.g_00408	Prag.g_00864
OG0001099	Pray.g_00440	Prag.g_00895
OG0001100	Pray.g_00444	Prag.g_00899
OG0001101	Pray.g_00446	Prag.g_00901
OG0001102	Pray.g_00449	Prag.g_00903
OG0001103	Pray.g_00451	Prag.g_00905
OG0001104	Pray.g_00474	Prag.g_00927
OG0001105	Pray.g_00478	Prag.g_00931
OG0001106	Pray.g_00502	Prag.g_00955
OG0001107	Pray.g_00509	Prag.g_00962
OG0001108	Pray.g_00513	Prag.g_00966
OG0001109	Pray.g_00514	Prag.g_00967
OG0001110	Pray.g_00516	Prag.g_00969
OG0001111	Pray.g_00517	Prag.g_00970
OG0001112	Pray.g_00518	Prag.g_00971
OG0001113	Pray.g_00519	Prag.g_00972
OG0001114	Pray.g_00520	Prag.g_00973
OG0001115	Pray.g_00522	Prag.g_00975
OG0001116	Pray.g_00523	Prag.g_00976
OG0001117	Pray.g_00524	Prag.g_00977
OG0001118	Pray.g_00525	Prag.g_00978
OG0001119	Pray.g_00526	Prag.g_00979
OG0001120	Pray.g_00528	Prag.g_00981
OG0001121	Pray.g_00099	Prag.g_01118
OG0001121	Pray.g_00531	Prag.g_00984
OG0001122	Pray.g_00556	Prag.g_01008
OG0001123	Pray.g_00560	Prag.g_01012
OG0001124	Pray.g_00562	Prag.g_01014
OG0001125	Pray.g_00563	Prag.g_01015
OG0001126	Pray.g_00573	Prag.g_01025
OG0001127	Pray.g_00574	Prag.g_01026
OG0001128	Pray.g_00576	Prag.g_01028
OG0001129	Pray.g_00577	Prag.g_01029
OG0001130	Pray.g_00578	Prag.g_01030
OG0001131	Pray.g_00614	Prag.g_01066
OG0001132	Pray.g_00623	Prag.g_01076
OG0001133	Pray.g_00112	Prag.g_01106
OG0001134	Pray.g_00097	Prag.g_01120
OG0001135	Pray.g_00094	Prag.g_01123
OG0001136	Pray.g_00067	Prag.g_01150
OG0001137	Pray.g_00055	Prag.g_01161
OG0001138	Pray.g_00037	Prag.g_01179
