Orthogroup	Praz	Pray
OG0000546	Praz.g_01815	Pray.g_01004
OG0000547	Praz.g_01813	Pray.g_01006
OG0000548	Praz.g_01812	Pray.g_01007
OG0000549	Praz.g_01810	Pray.g_01009
OG0000550	Praz.g_01805	Pray.g_01014
OG0000551	Praz.g_01801	Pray.g_01018
OG0000552	Praz.g_01800	Pray.g_01019
OG0000553	Praz.g_01799	Pray.g_01020
OG0000554	Praz.g_01794	Pray.g_01227
OG0000555	Praz.g_01786	Pray.g_01219
OG0000556	Praz.g_01784	Pray.g_01217
OG0000557	Praz.g_01783	Pray.g_01216
OG0000558	Praz.g_01781	Pray.g_01214
OG0000559	Praz.g_01777	Pray.g_01210
OG0000560	Praz.g_01774	Pray.g_01207
OG0000561	Praz.g_01773	Pray.g_01206
OG0000562	Praz.g_01772	Pray.g_01205
OG0000563	Praz.g_01771	Pray.g_01204
OG0000564	Praz.g_01770	Pray.g_01203
OG0000565	Praz.g_01767	Pray.g_01200
OG0000566	Praz.g_01765	Pray.g_01198
OG0000567	Praz.g_01761	Pray.g_01194
OG0000568	Praz.g_01760	Pray.g_01193
OG0000569	Praz.g_01759	Pray.g_01192
OG0000570	Praz.g_01758	Pray.g_01191
OG0000571	Praz.g_01756	Pray.g_01189
OG0000572	Praz.g_01743	Pray.g_01176
OG0000573	Praz.g_01738	Pray.g_01171
OG0000574	Praz.g_01737	Pray.g_01170
OG0000575	Praz.g_01733	Pray.g_01166
OG0000576	Praz.g_01731	Pray.g_01164
OG0000577	Praz.g_01730	Pray.g_01163
OG0000578	Praz.g_01729	Pray.g_01162
OG0000579	Praz.g_01728	Pray.g_01161
OG0000580	Praz.g_01727	Pray.g_01160
OG0000581	Praz.g_01725	Pray.g_01158
OG0000582	Praz.g_01722	Pray.g_01155
OG0000583	Praz.g_01721	Pray.g_01154
OG0000584	Praz.g_01720	Pray.g_01153
OG0000585	Praz.g_01718	Pray.g_01151
OG0000586	Praz.g_01717	Pray.g_01150
OG0000587	Praz.g_01716	Pray.g_01149
OG0000588	Praz.g_01712	Pray.g_01145
OG0000589	Praz.g_01709	Pray.g_01142
OG0000590	Praz.g_01708	Pray.g_01141
OG0000591	Praz.g_01705	Pray.g_01138
OG0000592	Praz.g_01704	Pray.g_01137
OG0000593	Praz.g_01698	Pray.g_01131
OG0000594	Praz.g_01697	Pray.g_01130
OG0000595	Praz.g_01696	Pray.g_01129
OG0000596	Praz.g_01692	Pray.g_01125
OG0000597	Praz.g_01690	Pray.g_01123
OG0000598	Praz.g_01689	Pray.g_01122
OG0000599	Praz.g_01686	Pray.g_01119
OG0000600	Praz.g_01685	Pray.g_01118
OG0000601	Praz.g_01684	Pray.g_01117
OG0000602	Praz.g_01682	Pray.g_01115
OG0000603	Praz.g_01681	Pray.g_01114
OG0000604	Praz.g_01680	Pray.g_01113
OG0000605	Praz.g_01679	Pray.g_01112
OG0000606	Praz.g_01676	Pray.g_01109
OG0000607	Praz.g_01673	Pray.g_01106
OG0000608	Praz.g_01672	Pray.g_01105
OG0000609	Praz.g_01671	Pray.g_01104
OG0000610	Praz.g_01666	Pray.g_01099
OG0000611	Praz.g_01663	Pray.g_01096
OG0000612	Praz.g_01662	Pray.g_01095
OG0000613	Praz.g_01657	Pray.g_01090
OG0000614	Praz.g_01638	Pray.g_01071
OG0000615	Praz.g_01630	Pray.g_01063
OG0000616	Praz.g_01626	Pray.g_01059
OG0000617	Praz.g_01601	Pray.g_01034
OG0000618	Praz.g_01600	Pray.g_01033
OG0000619	Praz.g_01599	Pray.g_01032
OG0000620	Praz.g_01596	Pray.g_01029
OG0000621	Praz.g_01595	Pray.g_01028
OG0000622	Praz.g_01594	Pray.g_01027
OG0000623	Praz.g_01593	Pray.g_01026
OG0000624	Praz.g_01592	Pray.g_01025
OG0000625	Praz.g_01591	Pray.g_00269
OG0000626	Praz.g_01590	Pray.g_00270
OG0000627	Praz.g_01589	Pray.g_00271
OG0000628	Praz.g_01588	Pray.g_00272
OG0000629	Praz.g_01587	Pray.g_00273
OG0000630	Praz.g_01584	Pray.g_00276
OG0000631	Praz.g_01521	Pray.g_00339
OG0000632	Praz.g_01520	Pray.g_00340
OG0000633	Praz.g_01519	Pray.g_00341
OG0000634	Praz.g_01516	Pray.g_00344
OG0000635	Praz.g_01515	Pray.g_00345
OG0000636	Praz.g_01513	Pray.g_00347
OG0000637	Praz.g_01511	Pray.g_00349
OG0000638	Praz.g_01510	Pray.g_00350
OG0000639	Praz.g_01509	Pray.g_00351
OG0000640	Praz.g_01508	Pray.g_00352
OG0000641	Praz.g_01504	Pray.g_00356
OG0000642	Praz.g_01503	Pray.g_00357
OG0000643	Praz.g_01502	Pray.g_00358
OG0000644	Praz.g_01501	Pray.g_00359
OG0000645	Praz.g_01500	Pray.g_00360
OG0000646	Praz.g_01498	Pray.g_00362
OG0000647	Praz.g_01497	Pray.g_00363
OG0000648	Praz.g_01495	Pray.g_00365
OG0000649	Praz.g_01494	Pray.g_00366
OG0000650	Praz.g_01493	Pray.g_00367
OG0000651	Praz.g_01492	Pray.g_00368
OG0000652	Praz.g_01491	Pray.g_00369
OG0000653	Praz.g_01489	Pray.g_00371
OG0000654	Praz.g_01488	Pray.g_00372
OG0000655	Praz.g_01487	Pray.g_00373
OG0000656	Praz.g_01484	Pray.g_00376
OG0000657	Praz.g_01476	Pray.g_00384
OG0000658	Praz.g_01475	Pray.g_00385
OG0000659	Praz.g_01474	Pray.g_00386
OG0000660	Praz.g_01470	Pray.g_00390
OG0000661	Praz.g_01468	Pray.g_00392
OG0000662	Praz.g_01466	Pray.g_00394
OG0000663	Praz.g_01464	Pray.g_00396
OG0000664	Praz.g_01463	Pray.g_00397
OG0000665	Praz.g_01459	Pray.g_00401
OG0000666	Praz.g_01458	Pray.g_00402
OG0000667	Praz.g_01454	Pray.g_00406
OG0000668	Praz.g_01424	Pray.g_00436
OG0000669	Praz.g_01417	Pray.g_00443
OG0000670	Praz.g_01415	Pray.g_00445
OG0000671	Praz.g_01413	Pray.g_00447
OG0000672	Praz.g_01410	Pray.g_00450
OG0000673	Praz.g_01407	Pray.g_00453
OG0000674	Praz.g_01405	Pray.g_00455
OG0000675	Praz.g_01404	Pray.g_00456
OG0000676	Praz.g_01402	Pray.g_00458
OG0000677	Praz.g_01401	Pray.g_00459
OG0000678	Praz.g_01399	Pray.g_00461
OG0000679	Praz.g_01395	Pray.g_00465
OG0000680	Praz.g_01394	Pray.g_00466
OG0000681	Praz.g_01392	Pray.g_00469
OG0000682	Praz.g_01391	Pray.g_00470
OG0000683	Praz.g_01390	Pray.g_00471
OG0000684	Praz.g_01388	Pray.g_00473
OG0000685	Praz.g_01386	Pray.g_00475
OG0000686	Praz.g_01385	Pray.g_00476
OG0000687	Praz.g_01384	Pray.g_00477
OG0000688	Praz.g_01381	Pray.g_00480
OG0000689	Praz.g_01380	Pray.g_00481
OG0000690	Praz.g_01379	Pray.g_00482
OG0000691	Praz.g_01378	Pray.g_00483
OG0000692	Praz.g_01376	Pray.g_00485
OG0000693	Praz.g_01375	Pray.g_00486
OG0000694	Praz.g_01374	Pray.g_00487
OG0000695	Praz.g_01372	Pray.g_00489
OG0000696	Praz.g_01371	Pray.g_00490
OG0000697	Praz.g_01370	Pray.g_00491
OG0000698	Praz.g_01367	Pray.g_00494
OG0000699	Praz.g_01366	Pray.g_00495
OG0000700	Praz.g_01365	Pray.g_00496
OG0000701	Praz.g_01364	Pray.g_00497
OG0000702	Praz.g_01362	Pray.g_00499
OG0000703	Praz.g_01361	Pray.g_00500
OG0000704	Praz.g_01360	Pray.g_00501
OG0000705	Praz.g_01356	Pray.g_00505
OG0000706	Praz.g_01355	Pray.g_00506
OG0000707	Praz.g_01354	Pray.g_00507
OG0000708	Praz.g_01353	Pray.g_00508
OG0000709	Praz.g_01349	Pray.g_00512
OG0000710	Praz.g_01346	Pray.g_00515
OG0000711	Praz.g_01329	Pray.g_00532
OG0000712	Praz.g_01327	Pray.g_00534
OG0000713	Praz.g_01326	Pray.g_00535
OG0000714	Praz.g_01325	Pray.g_00536
OG0000715	Praz.g_01323	Pray.g_00538
OG0000716	Praz.g_01321	Pray.g_00540
OG0000717	Praz.g_01320	Pray.g_00541
OG0000718	Praz.g_01308	Pray.g_00553
OG0000719	Praz.g_01306	Pray.g_00555
OG0000720	Praz.g_01297	Pray.g_00564
OG0000721	Praz.g_01294	Pray.g_00566
OG0000722	Praz.g_01293	Pray.g_00567
OG0000723	Praz.g_01290	Pray.g_00570
OG0000724	Praz.g_01281	Pray.g_00579
OG0000725	Praz.g_00067	Pray.g_00585
OG0000726	Praz.g_00068	Pray.g_00586
OG0000727	Praz.g_00069	Pray.g_00587
OG0000728	Praz.g_00071	Pray.g_00589
OG0000729	Praz.g_00116	Pray.g_00634
OG0000730	Praz.g_00060	Pray.g_00132
OG0000731	Praz.g_00056	Pray.g_00128
OG0000732	Praz.g_00046	Pray.g_00118
OG0000733	Praz.g_00024	Pray.g_00096
OG0000734	Praz.g_00007	Pray.g_00079
OG0000735	Praz.g_00005	Pray.g_00077
OG0000736	Praz.g_00004	Pray.g_00076
OG0000737	Praz.g_00003	Pray.g_00075
OG0000738	Praz.g_00762	Pray.g_00071
OG0000739	Praz.g_00761	Pray.g_00070
OG0000740	Praz.g_00760	Pray.g_00069
OG0000741	Praz.g_00759	Pray.g_00068
OG0000742	Praz.g_00756	Pray.g_00065
OG0000743	Praz.g_00754	Pray.g_00063
OG0000744	Praz.g_00753	Pray.g_00062
OG0000745	Praz.g_00751	Pray.g_00060
OG0000746	Praz.g_00749	Pray.g_00058
OG0000747	Praz.g_00748	Pray.g_00057
OG0000748	Praz.g_00745	Pray.g_00054
OG0000749	Praz.g_00744	Pray.g_00053
OG0000750	Praz.g_00743	Pray.g_00052
OG0000751	Praz.g_00741	Pray.g_00050
OG0000752	Praz.g_00739	Pray.g_00048
OG0000753	Praz.g_00736	Pray.g_00045
OG0000754	Praz.g_00733	Pray.g_00042
OG0000755	Praz.g_00730	Pray.g_00039
OG0000756	Praz.g_00729	Pray.g_00038
OG0000757	Praz.g_00723	Pray.g_00032
OG0000758	Praz.g_00722	Pray.g_00031
OG0000759	Praz.g_00721	Pray.g_00030
OG0000760	Praz.g_00720	Pray.g_00029
OG0000761	Praz.g_00719	Pray.g_00028
OG0000762	Praz.g_00718	Pray.g_00027
OG0000763	Praz.g_00716	Pray.g_00025
OG0000764	Praz.g_00715	Pray.g_00024
OG0000765	Praz.g_00706	Pray.g_00015
OG0000766	Praz.g_00705	Pray.g_00014
OG0000767	Praz.g_00703	Pray.g_00012
OG0000768	Praz.g_00702	Pray.g_00011
OG0000769	Praz.g_00700	Pray.g_00009
OG0000770	Praz.g_00698	Pray.g_00007
OG0000771	Praz.g_01936	Pray.g_00250
OG0000772	Praz.g_01205	Pray.g_01895
OG0000773	Praz.g_01189	Pray.g_01879
OG0000774	Praz.g_01187	Pray.g_01877
OG0000775	Praz.g_01185	Pray.g_01875
OG0000776	Praz.g_01184	Pray.g_01874
OG0000777	Praz.g_01183	Pray.g_01873
OG0000778	Praz.g_01182	Pray.g_01872
OG0000779	Praz.g_01178	Pray.g_01868
OG0000780	Praz.g_01177	Pray.g_01867
OG0000781	Praz.g_01174	Pray.g_01864
OG0000782	Praz.g_01173	Pray.g_01863
OG0000783	Praz.g_01172	Pray.g_01862
OG0000784	Praz.g_01171	Pray.g_01861
OG0000785	Praz.g_01169	Pray.g_01859
OG0000786	Praz.g_01167	Pray.g_01857
OG0000787	Praz.g_01166	Pray.g_01856
OG0000788	Praz.g_01152	Pray.g_01842
OG0000789	Praz.g_01149	Pray.g_01839
OG0000790	Praz.g_01134	Pray.g_01824
OG0000791	Praz.g_01132	Pray.g_01822
OG0000792	Praz.g_01131	Pray.g_01821
OG0000793	Praz.g_01128	Pray.g_01818
OG0000794	Praz.g_01127	Pray.g_01817
OG0000795	Praz.g_01126	Pray.g_01816
OG0000796	Praz.g_01122	Pray.g_01812
OG0000797	Praz.g_01121	Pray.g_01811
OG0000798	Praz.g_01109	Pray.g_01799
OG0000799	Praz.g_01059	Pray.g_01740
OG0000800	Praz.g_01058	Pray.g_01739
OG0000801	Praz.g_01057	Pray.g_01738
OG0000802	Praz.g_01055	Pray.g_01736
OG0000803	Praz.g_01053	Pray.g_01734
OG0000804	Praz.g_01052	Pray.g_01733
OG0000805	Praz.g_01050	Pray.g_01731
OG0000806	Praz.g_01048	Pray.g_01729
OG0000807	Praz.g_01047	Pray.g_01728
OG0000808	Praz.g_01046	Pray.g_01727
OG0000809	Praz.g_01043	Pray.g_01724
OG0000810	Praz.g_01042	Pray.g_01723
OG0000811	Praz.g_01038	Pray.g_01719
OG0000812	Praz.g_01036	Pray.g_01717
OG0000813	Praz.g_01035	Pray.g_01716
OG0000814	Praz.g_01033	Pray.g_01714
OG0000815	Praz.g_01032	Pray.g_01713
OG0000816	Praz.g_01030	Pray.g_01711
OG0000817	Praz.g_01029	Pray.g_01710
OG0000818	Praz.g_01024	Pray.g_01705
OG0000819	Praz.g_01023	Pray.g_01704
OG0000820	Praz.g_01022	Pray.g_01703
OG0000821	Praz.g_01018	Pray.g_01699
OG0000822	Praz.g_01017	Pray.g_01698
OG0000823	Praz.g_01016	Pray.g_01697
OG0000824	Praz.g_01013	Pray.g_01694
OG0000825	Praz.g_01012	Pray.g_01693
OG0000826	Praz.g_01011	Pray.g_01692
OG0000827	Praz.g_01010	Pray.g_01691
OG0000828	Praz.g_01007	Pray.g_01688
OG0000829	Praz.g_01006	Pray.g_01687
OG0000830	Praz.g_01005	Pray.g_01686
OG0000831	Praz.g_01003	Pray.g_01684
OG0000832	Praz.g_00997	Pray.g_01678
OG0000833	Praz.g_00989	Pray.g_01670
OG0000834	Praz.g_00988	Pray.g_01669
OG0000835	Praz.g_00987	Pray.g_01668
OG0000836	Praz.g_00986	Pray.g_01667
OG0000837	Praz.g_00985	Pray.g_01666
OG0000838	Praz.g_00983	Pray.g_01664
OG0000839	Praz.g_00982	Pray.g_01663
OG0000840	Praz.g_00981	Pray.g_01662
OG0000841	Praz.g_00980	Pray.g_01661
OG0000842	Praz.g_00979	Pray.g_01660
OG0000843	Praz.g_00978	Pray.g_01659
OG0000844	Praz.g_00977	Pray.g_01658
OG0000845	Praz.g_00976	Pray.g_01657
OG0000846	Praz.g_00975	Pray.g_01656
OG0000847	Praz.g_00974	Pray.g_01655
OG0000848	Praz.g_00973	Pray.g_01654
OG0000849	Praz.g_00972	Pray.g_01653
OG0000850	Praz.g_00970	Pray.g_01651
OG0000851	Praz.g_00969	Pray.g_01650
OG0000852	Praz.g_00968	Pray.g_01649
OG0000853	Praz.g_00964	Pray.g_01645
OG0000854	Praz.g_00962	Pray.g_01643
OG0000855	Praz.g_00961	Pray.g_01642
OG0000856	Praz.g_00946	Pray.g_01627
OG0000857	Praz.g_00918	Pray.g_01600
OG0000858	Praz.g_00883	Pray.g_01565
OG0000859	Praz.g_00882	Pray.g_01564
OG0000860	Praz.g_00875	Pray.g_01557
OG0000861	Praz.g_00874	Pray.g_01556
OG0000862	Praz.g_00873	Pray.g_01555
OG0000863	Praz.g_00871	Pray.g_01553
OG0000864	Praz.g_00870	Pray.g_01552
OG0000865	Praz.g_00869	Pray.g_01551
OG0000866	Praz.g_00868	Pray.g_01550
OG0000867	Praz.g_00867	Pray.g_01549
OG0000868	Praz.g_00866	Pray.g_01548
OG0000869	Praz.g_00862	Pray.g_01544
OG0000870	Praz.g_00857	Pray.g_01539
OG0000871	Praz.g_00856	Pray.g_01538
OG0000872	Praz.g_00855	Pray.g_01537
OG0000873	Praz.g_00852	Pray.g_01534
OG0000874	Praz.g_00849	Pray.g_01531
OG0000875	Praz.g_00848	Pray.g_01530
OG0000876	Praz.g_00847	Pray.g_01529
OG0000877	Praz.g_00845	Pray.g_01527
OG0000878	Praz.g_00844	Pray.g_01526
OG0000879	Praz.g_00843	Pray.g_01525
OG0000880	Praz.g_00842	Pray.g_01524
OG0000881	Praz.g_00838	Pray.g_01520
OG0000882	Praz.g_00833	Pray.g_01515
OG0000883	Praz.g_00831	Pray.g_01513
OG0000884	Praz.g_00830	Pray.g_01512
OG0000885	Praz.g_00829	Pray.g_01511
OG0000886	Praz.g_00828	Pray.g_01510
OG0000887	Praz.g_00827	Pray.g_01509
OG0000888	Praz.g_00825	Pray.g_01507
OG0000889	Praz.g_00823	Pray.g_01505
OG0000890	Praz.g_00822	Pray.g_01504
OG0000891	Praz.g_00821	Pray.g_01503
OG0000892	Praz.g_00340	Pray.g_01229
OG0000893	Praz.g_00335	Pray.g_01234
OG0000894	Praz.g_00333	Pray.g_01236
OG0000895	Praz.g_00330	Pray.g_01239
OG0000896	Praz.g_00329	Pray.g_01240
OG0000897	Praz.g_00327	Pray.g_01242
OG0000898	Praz.g_00326	Pray.g_01243
OG0000899	Praz.g_00325	Pray.g_01244
OG0000900	Praz.g_00324	Pray.g_01245
OG0000901	Praz.g_00321	Pray.g_01248
OG0000902	Praz.g_00319	Pray.g_01250
OG0000903	Praz.g_00316	Pray.g_01253
OG0000904	Praz.g_00314	Pray.g_01255
OG0000905	Praz.g_00309	Pray.g_01260
OG0000906	Praz.g_00308	Pray.g_01261
OG0000907	Praz.g_00305	Pray.g_01264
OG0000908	Praz.g_00302	Pray.g_01267
OG0000909	Praz.g_00301	Pray.g_01268
OG0000910	Praz.g_00300	Pray.g_01269
OG0000911	Praz.g_00298	Pray.g_01271
OG0000912	Praz.g_00297	Pray.g_01272
OG0000913	Praz.g_00296	Pray.g_01273
OG0000914	Praz.g_00295	Pray.g_01274
OG0000915	Praz.g_00294	Pray.g_01275
OG0000916	Praz.g_00293	Pray.g_01276
OG0000917	Praz.g_00292	Pray.g_01277
OG0000918	Praz.g_00291	Pray.g_01278
OG0000919	Praz.g_00290	Pray.g_01279
OG0000920	Praz.g_00289	Pray.g_01280
OG0000921	Praz.g_00288	Pray.g_01281
OG0000922	Praz.g_00287	Pray.g_01282
OG0000923	Praz.g_00283	Pray.g_01286
OG0000924	Praz.g_00282	Pray.g_01287
OG0000925	Praz.g_00281	Pray.g_01288
OG0000926	Praz.g_00280	Pray.g_01289
OG0000927	Praz.g_00278	Pray.g_01291
OG0000928	Praz.g_00277	Pray.g_01292
OG0000929	Praz.g_00276	Pray.g_01293
OG0000930	Praz.g_00275	Pray.g_01294
OG0000931	Praz.g_00274	Pray.g_01295
OG0000932	Praz.g_00273	Pray.g_01296
OG0000933	Praz.g_00269	Pray.g_01300
OG0000934	Praz.g_00267	Pray.g_01302
OG0000935	Praz.g_00266	Pray.g_01303
OG0000936	Praz.g_00265	Pray.g_01304
OG0000937	Praz.g_00264	Pray.g_01305
OG0000938	Praz.g_00262	Pray.g_01307
OG0000939	Praz.g_00261	Pray.g_01308
OG0000940	Praz.g_00254	Pray.g_01315
OG0000941	Praz.g_00252	Pray.g_01317
OG0000942	Praz.g_00250	Pray.g_01319
OG0000943	Praz.g_00249	Pray.g_01320
OG0000944	Praz.g_00248	Pray.g_01321
OG0000945	Praz.g_00247	Pray.g_01322
OG0000946	Praz.g_00242	Pray.g_01327
OG0000947	Praz.g_00240	Pray.g_01329
OG0000948	Praz.g_00239	Pray.g_01330
OG0000949	Praz.g_00236	Pray.g_01333
OG0000950	Praz.g_00231	Pray.g_01338
OG0000951	Praz.g_00227	Pray.g_01342
OG0000952	Praz.g_00223	Pray.g_01346
OG0000953	Praz.g_00220	Pray.g_01349
OG0000954	Praz.g_00216	Pray.g_01353
OG0000955	Praz.g_00215	Pray.g_01354
OG0000956	Praz.g_00213	Pray.g_01356
OG0000957	Praz.g_00207	Pray.g_01362
OG0000958	Praz.g_00206	Pray.g_01363
OG0000959	Praz.g_00202	Pray.g_01367
OG0000960	Praz.g_00201	Pray.g_01368
OG0000961	Praz.g_00199	Pray.g_01370
OG0000962	Praz.g_00197	Pray.g_01372
OG0000963	Praz.g_00193	Pray.g_01376
OG0000964	Praz.g_00192	Pray.g_01377
OG0000965	Praz.g_00191	Pray.g_01378
OG0000966	Praz.g_00184	Pray.g_01385
OG0000967	Praz.g_00179	Pray.g_01390
OG0000968	Praz.g_00177	Pray.g_01392
OG0000969	Praz.g_00176	Pray.g_01393
OG0000970	Praz.g_00175	Pray.g_01394
OG0000971	Praz.g_00174	Pray.g_01395
OG0000972	Praz.g_00173	Pray.g_01396
OG0000973	Praz.g_00172	Pray.g_01397
OG0000974	Praz.g_00171	Pray.g_01398
OG0000975	Praz.g_00170	Pray.g_01399
OG0000976	Praz.g_00169	Pray.g_01400
OG0000977	Praz.g_00168	Pray.g_01401
OG0000978	Praz.g_00167	Pray.g_01402
OG0000979	Praz.g_00164	Pray.g_01405
OG0000980	Praz.g_00162	Pray.g_01407
OG0000981	Praz.g_00160	Pray.g_01409
OG0000982	Praz.g_00158	Pray.g_01411
OG0000983	Praz.g_00157	Pray.g_01412
OG0000984	Praz.g_00156	Pray.g_01413
OG0000985	Praz.g_00153	Pray.g_01416
OG0000986	Praz.g_00151	Pray.g_01418
OG0000987	Praz.g_00150	Pray.g_01419
OG0000988	Praz.g_00147	Pray.g_01422
OG0000989	Praz.g_00143	Pray.g_01426
OG0000990	Praz.g_00140	Pray.g_01429
OG0000991	Praz.g_00139	Pray.g_01430
OG0000992	Praz.g_00137	Pray.g_01432
OG0000993	Praz.g_00136	Pray.g_01433
OG0000994	Praz.g_00135	Pray.g_01434
OG0000995	Praz.g_00131	Pray.g_01438
OG0000996	Praz.g_00130	Pray.g_01439
OG0000997	Praz.g_00129	Pray.g_01440
OG0000998	Praz.g_00127	Pray.g_01442
OG0000999	Praz.g_00126	Pray.g_01443
OG0001000	Praz.g_00123	Pray.g_01446
OG0001001	Praz.g_00121	Pray.g_01448
OG0001002	Praz.g_00117	Pray.g_01452
OG0001003	Praz.g_00357	Pray.g_01453
OG0001004	Praz.g_00358	Pray.g_01454
OG0001005	Praz.g_00359	Pray.g_01455
OG0001006	Praz.g_00363	Pray.g_01459
OG0001007	Praz.g_00365	Pray.g_01461
OG0001008	Praz.g_01891	Pray.g_00927
OG0001009	Praz.g_00392	Pray.g_01489
OG0001010	Praz.g_00393	Pray.g_01490
OG0001011	Praz.g_00394	Pray.g_01491
OG0001012	Praz.g_00409	Pray.g_00240
OG0001013	Praz.g_00414	Pray.g_00235
OG0001014	Praz.g_00417	Pray.g_00232
OG0001015	Praz.g_00418	Pray.g_00231
OG0001016	Praz.g_00433	Pray.g_00216
OG0001017	Praz.g_00437	Pray.g_00212
OG0001018	Praz.g_00440	Pray.g_00209
OG0001019	Praz.g_00449	Pray.g_00200
OG0001020	Praz.g_00450	Pray.g_00199
OG0001021	Praz.g_00451	Pray.g_00198
OG0001022	Praz.g_00454	Pray.g_00195
OG0001023	Praz.g_00455	Pray.g_00194
OG0001024	Praz.g_00458	Pray.g_00191
OG0001025	Praz.g_00464	Pray.g_00185
OG0001026	Praz.g_00471	Pray.g_00178
OG0001027	Praz.g_00472	Pray.g_00177
OG0001028	Praz.g_00474	Pray.g_00175
OG0001029	Praz.g_00475	Pray.g_00174
OG0001030	Praz.g_00490	Pray.g_00159
OG0001031	Praz.g_00546	Pray.g_00667
OG0001032	Praz.g_00547	Pray.g_00668
OG0001033	Praz.g_00568	Pray.g_00689
OG0001034	Praz.g_00596	Pray.g_00717
OG0001035	Praz.g_00614	Pray.g_00735
OG0001036	Praz.g_00618	Pray.g_00739
OG0001037	Praz.g_00619	Pray.g_00740
OG0001038	Praz.g_00636	Pray.g_00757
OG0001039	Praz.g_00639	Pray.g_00760
OG0001040	Praz.g_00641	Pray.g_00762
OG0001041	Praz.g_00645	Pray.g_00766
OG0001042	Praz.g_00661	Pray.g_00782
OG0001043	Praz.g_00662	Pray.g_00783
OG0001044	Praz.g_00690	Pray.g_00811
OG0001045	Praz.g_00344	Pray.g_00820
OG0001046	Praz.g_00795	Pray.g_00857
OG0001047	Praz.g_01889	Pray.g_00929
OG0001048	Praz.g_01888	Pray.g_00930
OG0001049	Praz.g_01886	Pray.g_00932
OG0001050	Praz.g_01885	Pray.g_00933
OG0001051	Praz.g_01884	Pray.g_00934
OG0001052	Praz.g_01857	Pray.g_00961
OG0001053	Praz.g_01845	Pray.g_00973
OG0001054	Praz.g_01830	Pray.g_00989
OG0001055	Praz.g_01811	Pray.g_01008
OG0001056	Praz.g_01792	Pray.g_01225
OG0001057	Praz.g_01787	Pray.g_01220
OG0001058	Praz.g_01779	Pray.g_01212
OG0001059	Praz.g_01775	Pray.g_01208
OG0001060	Praz.g_01768	Pray.g_01201
OG0001061	Praz.g_01755	Pray.g_01188
OG0001062	Praz.g_01753	Pray.g_01186
OG0001063	Praz.g_01751	Pray.g_01184
OG0001064	Praz.g_01750	Pray.g_01183
OG0001065	Praz.g_01749	Pray.g_01182
OG0001066	Praz.g_01748	Pray.g_01181
OG0001067	Praz.g_01747	Pray.g_01180
OG0001068	Praz.g_01746	Pray.g_01179
OG0001069	Praz.g_01745	Pray.g_01178
OG0001070	Praz.g_01742	Pray.g_01175
OG0001071	Praz.g_01741	Pray.g_01174
OG0001072	Praz.g_01740	Pray.g_01173
OG0001073	Praz.g_01726	Pray.g_01159
OG0001074	Praz.g_01715	Pray.g_01148
OG0001075	Praz.g_01714	Pray.g_01147
OG0001076	Praz.g_01706	Pray.g_01139
OG0001077	Praz.g_01702	Pray.g_01135
OG0001078	Praz.g_01694	Pray.g_01127
OG0001079	Praz.g_01683	Pray.g_01116
OG0001080	Praz.g_01677	Pray.g_01110
OG0001081	Praz.g_01675	Pray.g_01108
OG0001082	Praz.g_01674	Pray.g_01107
OG0001083	Praz.g_01669	Pray.g_01102
OG0001084	Praz.g_01668	Pray.g_01101
OG0001085	Praz.g_01660	Pray.g_01093
OG0001086	Praz.g_01659	Pray.g_01092
OG0001087	Praz.g_01642	Pray.g_01075
OG0001088	Praz.g_01641	Pray.g_01074
OG0001089	Praz.g_01633	Pray.g_01066
OG0001090	Praz.g_01606	Pray.g_01039
OG0001091	Praz.g_01604	Pray.g_01037
OG0001092	Praz.g_01603	Pray.g_01036
OG0001093	Praz.g_01598	Pray.g_01031
OG0001094	Praz.g_01518	Pray.g_00342
OG0001095	Praz.g_01499	Pray.g_00361
OG0001096	Praz.g_01486	Pray.g_00374
OG0001097	Praz.g_01467	Pray.g_00393
OG0001098	Praz.g_01452	Pray.g_00408
OG0001099	Praz.g_01420	Pray.g_00440
OG0001100	Praz.g_01416	Pray.g_00444
OG0001101	Praz.g_01414	Pray.g_00446
OG0001102	Praz.g_01411	Pray.g_00449
OG0001103	Praz.g_01409	Pray.g_00451
OG0001104	Praz.g_01387	Pray.g_00474
OG0001105	Praz.g_01383	Pray.g_00478
OG0001106	Praz.g_01359	Pray.g_00502
OG0001107	Praz.g_01352	Pray.g_00509
OG0001108	Praz.g_01348	Pray.g_00513
OG0001109	Praz.g_01347	Pray.g_00514
OG0001110	Praz.g_01345	Pray.g_00516
OG0001111	Praz.g_01344	Pray.g_00517
OG0001112	Praz.g_01343	Pray.g_00518
OG0001113	Praz.g_01342	Pray.g_00519
OG0001114	Praz.g_01341	Pray.g_00520
OG0001115	Praz.g_01339	Pray.g_00522
OG0001116	Praz.g_01338	Pray.g_00523
OG0001117	Praz.g_01337	Pray.g_00524
OG0001118	Praz.g_01336	Pray.g_00525
OG0001119	Praz.g_01335	Pray.g_00526
OG0001120	Praz.g_01333	Pray.g_00528
OG0001121	Praz.g_00027	Pray.g_00099
OG0001121	Praz.g_01330	Pray.g_00531
OG0001122	Praz.g_01305	Pray.g_00556
OG0001123	Praz.g_01301	Pray.g_00560
OG0001124	Praz.g_01299	Pray.g_00562
OG0001125	Praz.g_01298	Pray.g_00563
OG0001126	Praz.g_01287	Pray.g_00573
