Orthogroup	Praz	Praw
OG0000560	Praz.g_01774	Praw.g_00594
OG0000561	Praz.g_01773	Praw.g_00593
OG0000562	Praz.g_01772	Praw.g_00592
OG0000563	Praz.g_01771	Praw.g_00591
OG0000564	Praz.g_01770	Praw.g_00590
OG0000565	Praz.g_01767	Praw.g_00587
OG0000566	Praz.g_01765	Praw.g_00585
OG0000567	Praz.g_01761	Praw.g_00581
OG0000568	Praz.g_01760	Praw.g_00580
OG0000569	Praz.g_01759	Praw.g_00579
OG0000570	Praz.g_01758	Praw.g_00578
OG0000571	Praz.g_01756	Praw.g_00576
OG0000572	Praz.g_01743	Praw.g_01933
OG0000573	Praz.g_01738	Praw.g_01938
OG0000574	Praz.g_01737	Praw.g_01939
OG0000575	Praz.g_01733	Praw.g_01943
OG0000576	Praz.g_01731	Praw.g_01945
OG0000577	Praz.g_01730	Praw.g_01946
OG0000578	Praz.g_01729	Praw.g_01947
OG0000579	Praz.g_01728	Praw.g_01948
OG0000580	Praz.g_01727	Praw.g_01949
OG0000581	Praz.g_01725	Praw.g_00141
OG0000582	Praz.g_01722	Praw.g_00144
OG0000583	Praz.g_01721	Praw.g_00145
OG0000584	Praz.g_01720	Praw.g_00146
OG0000585	Praz.g_01718	Praw.g_00148
OG0000586	Praz.g_01717	Praw.g_00149
OG0000587	Praz.g_01716	Praw.g_00150
OG0000588	Praz.g_01712	Praw.g_00154
OG0000589	Praz.g_01709	Praw.g_00157
OG0000590	Praz.g_01708	Praw.g_00158
OG0000591	Praz.g_01705	Praw.g_00161
OG0000592	Praz.g_01704	Praw.g_00162
OG0000593	Praz.g_01698	Praw.g_00168
OG0000594	Praz.g_01697	Praw.g_00169
OG0000595	Praz.g_01696	Praw.g_01888
OG0000596	Praz.g_01692	Praw.g_01884
OG0000597	Praz.g_01690	Praw.g_01882
OG0000598	Praz.g_01689	Praw.g_01881
OG0000599	Praz.g_01686	Praw.g_01878
OG0000600	Praz.g_01685	Praw.g_01877
OG0000601	Praz.g_01684	Praw.g_01876
OG0000602	Praz.g_01682	Praw.g_01874
OG0000603	Praz.g_01681	Praw.g_01873
OG0000604	Praz.g_01680	Praw.g_01872
OG0000605	Praz.g_01679	Praw.g_01871
OG0000606	Praz.g_01676	Praw.g_01868
OG0000607	Praz.g_01673	Praw.g_01865
OG0000608	Praz.g_01672	Praw.g_01864
OG0000609	Praz.g_01671	Praw.g_01863
OG0000610	Praz.g_01666	Praw.g_01858
OG0000611	Praz.g_01663	Praw.g_01855
OG0000612	Praz.g_01662	Praw.g_01854
OG0000613	Praz.g_01657	Praw.g_01849
OG0000614	Praz.g_01638	Praw.g_01830
OG0000615	Praz.g_01630	Praw.g_01822
OG0000616	Praz.g_01626	Praw.g_01818
OG0000617	Praz.g_01601	Praw.g_01803
OG0000618	Praz.g_01600	Praw.g_01802
OG0000619	Praz.g_01599	Praw.g_01801
OG0000620	Praz.g_01596	Praw.g_01798
OG0000621	Praz.g_01595	Praw.g_01797
OG0000622	Praz.g_01594	Praw.g_01796
OG0000623	Praz.g_01593	Praw.g_01795
OG0000624	Praz.g_01592	Praw.g_01794
OG0000625	Praz.g_01591	Praw.g_01793
OG0000626	Praz.g_01590	Praw.g_01792
OG0000627	Praz.g_01589	Praw.g_01791
OG0000628	Praz.g_01588	Praw.g_01790
OG0000629	Praz.g_01587	Praw.g_01789
OG0000630	Praz.g_01584	Praw.g_01786
OG0000631	Praz.g_01521	Praw.g_01706
OG0000632	Praz.g_01520	Praw.g_01705
OG0000633	Praz.g_01519	Praw.g_01704
OG0000634	Praz.g_01516	Praw.g_01701
OG0000635	Praz.g_01515	Praw.g_01700
OG0000636	Praz.g_01513	Praw.g_01698
OG0000637	Praz.g_01511	Praw.g_01696
OG0000638	Praz.g_01510	Praw.g_01695
OG0000639	Praz.g_01509	Praw.g_01694
OG0000640	Praz.g_01508	Praw.g_01693
OG0000641	Praz.g_01504	Praw.g_01689
OG0000642	Praz.g_01503	Praw.g_01688
OG0000643	Praz.g_01502	Praw.g_01687
OG0000644	Praz.g_01501	Praw.g_01686
OG0000645	Praz.g_01500	Praw.g_01685
OG0000646	Praz.g_01498	Praw.g_01683
OG0000647	Praz.g_01497	Praw.g_01682
OG0000648	Praz.g_01495	Praw.g_01680
OG0000649	Praz.g_01494	Praw.g_01679
OG0000650	Praz.g_01493	Praw.g_01678
OG0000651	Praz.g_01492	Praw.g_01677
OG0000652	Praz.g_01491	Praw.g_01676
OG0000653	Praz.g_01489	Praw.g_01674
OG0000654	Praz.g_01488	Praw.g_01673
OG0000655	Praz.g_01487	Praw.g_01672
OG0000656	Praz.g_01484	Praw.g_01669
OG0000657	Praz.g_01476	Praw.g_01663
OG0000658	Praz.g_01475	Praw.g_01662
OG0000659	Praz.g_01474	Praw.g_01661
OG0000660	Praz.g_01470	Praw.g_01657
OG0000661	Praz.g_01468	Praw.g_01655
OG0000662	Praz.g_01466	Praw.g_01653
OG0000663	Praz.g_01464	Praw.g_01651
OG0000664	Praz.g_01463	Praw.g_01650
OG0000665	Praz.g_01459	Praw.g_01646
OG0000666	Praz.g_01458	Praw.g_01645
OG0000667	Praz.g_01454	Praw.g_01641
OG0000668	Praz.g_01424	Praw.g_01611
OG0000669	Praz.g_01417	Praw.g_01605
OG0000670	Praz.g_01415	Praw.g_01603
OG0000671	Praz.g_01413	Praw.g_01601
OG0000672	Praz.g_01410	Praw.g_01599
OG0000673	Praz.g_01407	Praw.g_01596
OG0000674	Praz.g_01405	Praw.g_01594
OG0000675	Praz.g_01404	Praw.g_01593
OG0000676	Praz.g_01402	Praw.g_01591
OG0000677	Praz.g_01401	Praw.g_01590
OG0000678	Praz.g_01399	Praw.g_01588
OG0000679	Praz.g_01395	Praw.g_01584
OG0000680	Praz.g_01394	Praw.g_01583
OG0000681	Praz.g_01392	Praw.g_01581
OG0000682	Praz.g_01391	Praw.g_01580
OG0000683	Praz.g_01390	Praw.g_01579
OG0000684	Praz.g_01388	Praw.g_01577
OG0000685	Praz.g_01386	Praw.g_01575
OG0000686	Praz.g_01385	Praw.g_01574
OG0000687	Praz.g_01384	Praw.g_01573
OG0000688	Praz.g_01381	Praw.g_01570
OG0000689	Praz.g_01380	Praw.g_01569
OG0000690	Praz.g_01379	Praw.g_01568
OG0000691	Praz.g_01378	Praw.g_01567
OG0000692	Praz.g_01376	Praw.g_01565
OG0000693	Praz.g_01375	Praw.g_01564
OG0000694	Praz.g_01374	Praw.g_01563
OG0000695	Praz.g_01372	Praw.g_01561
OG0000696	Praz.g_01371	Praw.g_01560
OG0000697	Praz.g_01370	Praw.g_01559
OG0000698	Praz.g_01367	Praw.g_01556
OG0000699	Praz.g_01366	Praw.g_01555
OG0000700	Praz.g_01365	Praw.g_01554
OG0000701	Praz.g_01364	Praw.g_01553
OG0000702	Praz.g_01362	Praw.g_01551
OG0000703	Praz.g_01361	Praw.g_01550
OG0000704	Praz.g_01360	Praw.g_01549
OG0000705	Praz.g_01356	Praw.g_01545
OG0000706	Praz.g_01355	Praw.g_01544
OG0000707	Praz.g_01354	Praw.g_01543
OG0000708	Praz.g_01353	Praw.g_01542
OG0000709	Praz.g_01349	Praw.g_01538
OG0000710	Praz.g_01346	Praw.g_01535
OG0000711	Praz.g_01329	Praw.g_01518
OG0000712	Praz.g_01327	Praw.g_01516
OG0000713	Praz.g_01326	Praw.g_01515
OG0000714	Praz.g_01325	Praw.g_01514
OG0000715	Praz.g_01323	Praw.g_01512
OG0000716	Praz.g_01321	Praw.g_01510
OG0000717	Praz.g_01320	Praw.g_01509
OG0000718	Praz.g_01308	Praw.g_01498
OG0000719	Praz.g_01306	Praw.g_01496
OG0000720	Praz.g_01297	Praw.g_01487
OG0000721	Praz.g_01294	Praw.g_01485
OG0000722	Praz.g_01293	Praw.g_01484
OG0000723	Praz.g_01290	Praw.g_01481
OG0000724	Praz.g_01281	Praw.g_01472
OG0000725	Praz.g_00067	Praw.g_01466
OG0000726	Praz.g_00068	Praw.g_01465
OG0000727	Praz.g_00069	Praw.g_01464
OG0000728	Praz.g_00071	Praw.g_01462
OG0000729	Praz.g_00116	Praw.g_01416
OG0000730	Praz.g_00060	Praw.g_00172
OG0000731	Praz.g_00056	Praw.g_00176
OG0000732	Praz.g_00046	Praw.g_00183
OG0000733	Praz.g_00024	Praw.g_00202
OG0000734	Praz.g_00007	Praw.g_00219
OG0000735	Praz.g_00005	Praw.g_00221
OG0000736	Praz.g_00004	Praw.g_00222
OG0000737	Praz.g_00003	Praw.g_00223
OG0000738	Praz.g_00762	Praw.g_00227
OG0000739	Praz.g_00761	Praw.g_00228
OG0000740	Praz.g_00760	Praw.g_00229
OG0000741	Praz.g_00759	Praw.g_00230
OG0000742	Praz.g_00756	Praw.g_00233
OG0000743	Praz.g_00754	Praw.g_00235
OG0000744	Praz.g_00753	Praw.g_00236
OG0000745	Praz.g_00751	Praw.g_00237
OG0000746	Praz.g_00749	Praw.g_00239
OG0000747	Praz.g_00748	Praw.g_00240
OG0000748	Praz.g_00745	Praw.g_00243
OG0000749	Praz.g_00744	Praw.g_00244
OG0000750	Praz.g_00743	Praw.g_00245
OG0000751	Praz.g_00741	Praw.g_00247
OG0000752	Praz.g_00739	Praw.g_00249
OG0000753	Praz.g_00736	Praw.g_00252
OG0000754	Praz.g_00733	Praw.g_00255
OG0000755	Praz.g_00730	Praw.g_00258
OG0000756	Praz.g_00729	Praw.g_00259
OG0000757	Praz.g_00723	Praw.g_00265
OG0000758	Praz.g_00722	Praw.g_00266
OG0000759	Praz.g_00721	Praw.g_00267
OG0000760	Praz.g_00720	Praw.g_00268
OG0000761	Praz.g_00719	Praw.g_00269
OG0000762	Praz.g_00718	Praw.g_00270
OG0000763	Praz.g_00716	Praw.g_00272
OG0000764	Praz.g_00715	Praw.g_00273
OG0000765	Praz.g_00706	Praw.g_00282
OG0000766	Praz.g_00705	Praw.g_00283
OG0000767	Praz.g_00703	Praw.g_00285
OG0000768	Praz.g_00702	Praw.g_00286
OG0000769	Praz.g_00700	Praw.g_00288
OG0000770	Praz.g_00698	Praw.g_00290
OG0000771	Praz.g_01936	Praw.g_00904
OG0000772	Praz.g_01205	Praw.g_00954
OG0000773	Praz.g_01189	Praw.g_00970
OG0000774	Praz.g_01187	Praw.g_00972
OG0000775	Praz.g_01185	Praw.g_00976
OG0000776	Praz.g_01184	Praw.g_00977
OG0000777	Praz.g_01183	Praw.g_00978
OG0000778	Praz.g_01182	Praw.g_00979
OG0000779	Praz.g_01178	Praw.g_00983
OG0000780	Praz.g_01177	Praw.g_00984
OG0000781	Praz.g_01174	Praw.g_00987
OG0000782	Praz.g_01173	Praw.g_00988
OG0000783	Praz.g_01172	Praw.g_00989
OG0000784	Praz.g_01171	Praw.g_00990
OG0000785	Praz.g_01169	Praw.g_00992
OG0000786	Praz.g_01167	Praw.g_00994
OG0000787	Praz.g_01166	Praw.g_00995
OG0000788	Praz.g_01152	Praw.g_01002
OG0000789	Praz.g_01149	Praw.g_01006
OG0000790	Praz.g_01134	Praw.g_01021
OG0000791	Praz.g_01132	Praw.g_01023
OG0000792	Praz.g_01131	Praw.g_01024
OG0000793	Praz.g_01128	Praw.g_01027
OG0000794	Praz.g_01127	Praw.g_01028
OG0000795	Praz.g_01126	Praw.g_01029
OG0000796	Praz.g_01122	Praw.g_01033
OG0000797	Praz.g_01121	Praw.g_01034
OG0000798	Praz.g_01109	Praw.g_01057
OG0000799	Praz.g_01059	Praw.g_01101
OG0000800	Praz.g_01058	Praw.g_01100
OG0000801	Praz.g_01057	Praw.g_01099
OG0000802	Praz.g_01055	Praw.g_01097
OG0000803	Praz.g_01053	Praw.g_01095
OG0000804	Praz.g_01052	Praw.g_01094
OG0000805	Praz.g_01050	Praw.g_01092
OG0000806	Praz.g_01048	Praw.g_01090
OG0000807	Praz.g_01047	Praw.g_01089
OG0000808	Praz.g_01046	Praw.g_01088
OG0000809	Praz.g_01043	Praw.g_01085
OG0000810	Praz.g_01042	Praw.g_01084
OG0000811	Praz.g_01038	Praw.g_01077
OG0000812	Praz.g_01036	Praw.g_01075
OG0000813	Praz.g_01035	Praw.g_00343
OG0000814	Praz.g_01033	Praw.g_00345
OG0000815	Praz.g_01032	Praw.g_00346
OG0000816	Praz.g_01030	Praw.g_00348
OG0000817	Praz.g_01029	Praw.g_00349
OG0000818	Praz.g_01024	Praw.g_00354
OG0000819	Praz.g_01023	Praw.g_00355
OG0000820	Praz.g_01022	Praw.g_00356
OG0000821	Praz.g_01018	Praw.g_00359
OG0000822	Praz.g_01017	Praw.g_00360
OG0000823	Praz.g_01016	Praw.g_00361
OG0000824	Praz.g_01013	Praw.g_00364
OG0000825	Praz.g_01012	Praw.g_00365
OG0000826	Praz.g_01011	Praw.g_00366
OG0000827	Praz.g_01010	Praw.g_00367
OG0000828	Praz.g_01007	Praw.g_00371
OG0000829	Praz.g_01006	Praw.g_00372
OG0000830	Praz.g_01005	Praw.g_00373
OG0000831	Praz.g_01003	Praw.g_00375
OG0000832	Praz.g_00997	Praw.g_00381
OG0000833	Praz.g_00989	Praw.g_00389
OG0000834	Praz.g_00988	Praw.g_00390
OG0000835	Praz.g_00987	Praw.g_00391
OG0000836	Praz.g_00986	Praw.g_00392
OG0000837	Praz.g_00985	Praw.g_00393
OG0000838	Praz.g_00983	Praw.g_00395
OG0000839	Praz.g_00982	Praw.g_00396
OG0000840	Praz.g_00981	Praw.g_00397
OG0000841	Praz.g_00980	Praw.g_00398
OG0000842	Praz.g_00979	Praw.g_00399
OG0000843	Praz.g_00978	Praw.g_00400
OG0000844	Praz.g_00977	Praw.g_00401
OG0000845	Praz.g_00976	Praw.g_00402
OG0000846	Praz.g_00975	Praw.g_00403
OG0000847	Praz.g_00974	Praw.g_00404
OG0000848	Praz.g_00973	Praw.g_00405
OG0000849	Praz.g_00972	Praw.g_00406
OG0000850	Praz.g_00970	Praw.g_00408
OG0000851	Praz.g_00969	Praw.g_00409
OG0000852	Praz.g_00968	Praw.g_00410
OG0000853	Praz.g_00964	Praw.g_00414
OG0000854	Praz.g_00962	Praw.g_00416
OG0000855	Praz.g_00961	Praw.g_00417
OG0000856	Praz.g_00946	Praw.g_00430
OG0000857	Praz.g_00918	Praw.g_00458
OG0000858	Praz.g_00883	Praw.g_00509
OG0000859	Praz.g_00882	Praw.g_00510
OG0000860	Praz.g_00875	Praw.g_00517
OG0000861	Praz.g_00874	Praw.g_00518
OG0000862	Praz.g_00873	Praw.g_00519
OG0000863	Praz.g_00871	Praw.g_00521
OG0000864	Praz.g_00870	Praw.g_00522
OG0000865	Praz.g_00869	Praw.g_00523
OG0000866	Praz.g_00868	Praw.g_00524
OG0000867	Praz.g_00867	Praw.g_00525
OG0000868	Praz.g_00866	Praw.g_00526
OG0000869	Praz.g_00862	Praw.g_00530
OG0000870	Praz.g_00857	Praw.g_00535
OG0000871	Praz.g_00856	Praw.g_00536
OG0000872	Praz.g_00855	Praw.g_00537
OG0000873	Praz.g_00852	Praw.g_00540
OG0000874	Praz.g_00849	Praw.g_00543
OG0000875	Praz.g_00848	Praw.g_00544
OG0000876	Praz.g_00847	Praw.g_00545
OG0000877	Praz.g_00845	Praw.g_00547
OG0000878	Praz.g_00844	Praw.g_00548
OG0000879	Praz.g_00843	Praw.g_00549
OG0000880	Praz.g_00842	Praw.g_00550
OG0000881	Praz.g_00838	Praw.g_00554
OG0000882	Praz.g_00833	Praw.g_00559
OG0000883	Praz.g_00831	Praw.g_00561
OG0000884	Praz.g_00830	Praw.g_00563
OG0000885	Praz.g_00829	Praw.g_00564
OG0000886	Praz.g_00828	Praw.g_00565
OG0000887	Praz.g_00827	Praw.g_00566
OG0000888	Praz.g_00825	Praw.g_00568
OG0000889	Praz.g_00823	Praw.g_00570
OG0000890	Praz.g_00822	Praw.g_00571
OG0000891	Praz.g_00821	Praw.g_00572
OG0000892	Praz.g_00340	Praw.g_01921
OG0000893	Praz.g_00335	Praw.g_01917
OG0000894	Praz.g_00333	Praw.g_01915
OG0000895	Praz.g_00330	Praw.g_01912
OG0000896	Praz.g_00329	Praw.g_01911
OG0000897	Praz.g_00327	Praw.g_01909
OG0000898	Praz.g_00326	Praw.g_01908
OG0000899	Praz.g_00325	Praw.g_01907
OG0000900	Praz.g_00324	Praw.g_01906
OG0000901	Praz.g_00321	Praw.g_01903
OG0000902	Praz.g_00319	Praw.g_01901
OG0000903	Praz.g_00316	Praw.g_01898
OG0000904	Praz.g_00314	Praw.g_01896
OG0000905	Praz.g_00309	Praw.g_01892
OG0000906	Praz.g_00308	Praw.g_01891
OG0000907	Praz.g_00305	Praw.g_00138
OG0000908	Praz.g_00302	Praw.g_00135
OG0000909	Praz.g_00301	Praw.g_00134
OG0000910	Praz.g_00300	Praw.g_00133
OG0000911	Praz.g_00298	Praw.g_00131
OG0000912	Praz.g_00297	Praw.g_00130
OG0000913	Praz.g_00296	Praw.g_00129
OG0000914	Praz.g_00295	Praw.g_00128
OG0000915	Praz.g_00294	Praw.g_00127
OG0000916	Praz.g_00293	Praw.g_00126
OG0000917	Praz.g_00292	Praw.g_00125
OG0000918	Praz.g_00291	Praw.g_00124
OG0000919	Praz.g_00290	Praw.g_00123
OG0000920	Praz.g_00289	Praw.g_00122
OG0000921	Praz.g_00288	Praw.g_00121
OG0000922	Praz.g_00287	Praw.g_00120
OG0000923	Praz.g_00283	Praw.g_00116
OG0000924	Praz.g_00282	Praw.g_00115
OG0000925	Praz.g_00281	Praw.g_00114
OG0000926	Praz.g_00280	Praw.g_00113
OG0000927	Praz.g_00278	Praw.g_00111
OG0000928	Praz.g_00277	Praw.g_00110
OG0000929	Praz.g_00276	Praw.g_00109
OG0000930	Praz.g_00275	Praw.g_00108
OG0000931	Praz.g_00274	Praw.g_00107
OG0000932	Praz.g_00273	Praw.g_00106
OG0000933	Praz.g_00269	Praw.g_00102
OG0000934	Praz.g_00267	Praw.g_00100
OG0000935	Praz.g_00266	Praw.g_00099
OG0000936	Praz.g_00265	Praw.g_00098
OG0000937	Praz.g_00264	Praw.g_00097
OG0000938	Praz.g_00262	Praw.g_00095
OG0000939	Praz.g_00261	Praw.g_00094
OG0000940	Praz.g_00254	Praw.g_00087
OG0000941	Praz.g_00252	Praw.g_00085
OG0000942	Praz.g_00250	Praw.g_00083
OG0000943	Praz.g_00249	Praw.g_00082
OG0000944	Praz.g_00248	Praw.g_00081
OG0000945	Praz.g_00247	Praw.g_00080
OG0000946	Praz.g_00242	Praw.g_00076
OG0000947	Praz.g_00240	Praw.g_00074
OG0000948	Praz.g_00239	Praw.g_00073
OG0000949	Praz.g_00236	Praw.g_00070
OG0000950	Praz.g_00231	Praw.g_00065
OG0000951	Praz.g_00227	Praw.g_00061
OG0000952	Praz.g_00223	Praw.g_00057
OG0000953	Praz.g_00220	Praw.g_00054
OG0000954	Praz.g_00216	Praw.g_00050
OG0000955	Praz.g_00215	Praw.g_00049
OG0000956	Praz.g_00213	Praw.g_00047
OG0000957	Praz.g_00207	Praw.g_00041
OG0000958	Praz.g_00206	Praw.g_00040
OG0000959	Praz.g_00202	Praw.g_00036
OG0000960	Praz.g_00201	Praw.g_00035
OG0000961	Praz.g_00199	Praw.g_00033
OG0000962	Praz.g_00197	Praw.g_00031
OG0000963	Praz.g_00193	Praw.g_00027
OG0000964	Praz.g_00192	Praw.g_00026
OG0000965	Praz.g_00191	Praw.g_00025
OG0000966	Praz.g_00184	Praw.g_00018
OG0000967	Praz.g_00179	Praw.g_00014
OG0000968	Praz.g_00177	Praw.g_00012
OG0000969	Praz.g_00176	Praw.g_00011
OG0000970	Praz.g_00175	Praw.g_00010
OG0000971	Praz.g_00174	Praw.g_00009
OG0000972	Praz.g_00173	Praw.g_00008
OG0000973	Praz.g_00172	Praw.g_00007
OG0000974	Praz.g_00171	Praw.g_00006
OG0000975	Praz.g_00170	Praw.g_00005
OG0000976	Praz.g_00169	Praw.g_00004
OG0000977	Praz.g_00168	Praw.g_00003
OG0000978	Praz.g_00167	Praw.g_00002
OG0000979	Praz.g_00164	Praw.g_01192
OG0000980	Praz.g_00162	Praw.g_01190
OG0000981	Praz.g_00160	Praw.g_01188
OG0000982	Praz.g_00158	Praw.g_01186
OG0000983	Praz.g_00157	Praw.g_01185
OG0000984	Praz.g_00156	Praw.g_01184
OG0000985	Praz.g_00153	Praw.g_01181
OG0000986	Praz.g_00151	Praw.g_01179
OG0000987	Praz.g_00150	Praw.g_01178
OG0000988	Praz.g_00147	Praw.g_01175
OG0000989	Praz.g_00143	Praw.g_01171
OG0000990	Praz.g_00140	Praw.g_01168
OG0000991	Praz.g_00139	Praw.g_01167
OG0000992	Praz.g_00137	Praw.g_01165
OG0000993	Praz.g_00136	Praw.g_01164
OG0000994	Praz.g_00135	Praw.g_01163
OG0000995	Praz.g_00131	Praw.g_01159
OG0000996	Praz.g_00130	Praw.g_01158
OG0000997	Praz.g_00129	Praw.g_01157
OG0000998	Praz.g_00127	Praw.g_01155
OG0000999	Praz.g_00126	Praw.g_01154
OG0001000	Praz.g_00123	Praw.g_01151
OG0001001	Praz.g_00121	Praw.g_01149
OG0001002	Praz.g_00117	Praw.g_01145
OG0001003	Praz.g_00357	Praw.g_01144
OG0001004	Praz.g_00358	Praw.g_01143
OG0001005	Praz.g_00359	Praw.g_01142
OG0001006	Praz.g_00363	Praw.g_01138
OG0001007	Praz.g_00365	Praw.g_01136
OG0001008	Praz.g_01891	Praw.g_00710
OG0001009	Praz.g_00392	Praw.g_01401
OG0001010	Praz.g_00393	Praw.g_01400
OG0001011	Praz.g_00394	Praw.g_01399
OG0001012	Praz.g_00409	Praw.g_01385
OG0001013	Praz.g_00414	Praw.g_01380
OG0001014	Praz.g_00417	Praw.g_01377
OG0001015	Praz.g_00418	Praw.g_01376
OG0001016	Praz.g_00433	Praw.g_01361
OG0001017	Praz.g_00437	Praw.g_01357
OG0001018	Praz.g_00440	Praw.g_01354
OG0001019	Praz.g_00449	Praw.g_01345
OG0001020	Praz.g_00450	Praw.g_01344
OG0001021	Praz.g_00451	Praw.g_01343
OG0001022	Praz.g_00454	Praw.g_01341
OG0001023	Praz.g_00455	Praw.g_01340
OG0001024	Praz.g_00458	Praw.g_01337
OG0001025	Praz.g_00464	Praw.g_01331
OG0001026	Praz.g_00471	Praw.g_01324
OG0001027	Praz.g_00472	Praw.g_01323
OG0001028	Praz.g_00474	Praw.g_01321
OG0001029	Praz.g_00475	Praw.g_01320
OG0001030	Praz.g_00490	Praw.g_01305
OG0001031	Praz.g_00546	Praw.g_01249
OG0001032	Praz.g_00547	Praw.g_01248
OG0001033	Praz.g_00568	Praw.g_01227
OG0001034	Praz.g_00596	Praw.g_01199
OG0001035	Praz.g_00614	Praw.g_00879
OG0001036	Praz.g_00618	Praw.g_00875
OG0001037	Praz.g_00619	Praw.g_00874
OG0001038	Praz.g_00636	Praw.g_00856
OG0001039	Praz.g_00639	Praw.g_00853
OG0001040	Praz.g_00641	Praw.g_00851
OG0001041	Praz.g_00645	Praw.g_00847
OG0001042	Praz.g_00661	Praw.g_00830
OG0001043	Praz.g_00662	Praw.g_00829
OG0001044	Praz.g_00690	Praw.g_00797
OG0001045	Praz.g_00344	Praw.g_00789
OG0001046	Praz.g_00795	Praw.g_00754
OG0001047	Praz.g_01889	Praw.g_00708
OG0001048	Praz.g_01888	Praw.g_00707
OG0001049	Praz.g_01886	Praw.g_00705
OG0001050	Praz.g_01885	Praw.g_00704
OG0001051	Praz.g_01884	Praw.g_00703
OG0001052	Praz.g_01857	Praw.g_00676
OG0001053	Praz.g_01845	Praw.g_00665
OG0001054	Praz.g_01830	Praw.g_00650
OG0001055	Praz.g_01811	Praw.g_00631
OG0001056	Praz.g_01792	Praw.g_00612
OG0001057	Praz.g_01787	Praw.g_00607
OG0001058	Praz.g_01779	Praw.g_00599
OG0001059	Praz.g_01775	Praw.g_00595
OG0001060	Praz.g_01768	Praw.g_00588
OG0001061	Praz.g_01755	Praw.g_00575
OG0001062	Praz.g_01753	Praw.g_01923
OG0001063	Praz.g_01751	Praw.g_01925
OG0001064	Praz.g_01750	Praw.g_01926
OG0001065	Praz.g_01749	Praw.g_01927
OG0001066	Praz.g_01748	Praw.g_01928
OG0001067	Praz.g_01747	Praw.g_01929
OG0001068	Praz.g_01746	Praw.g_01930
OG0001069	Praz.g_01745	Praw.g_01931
OG0001070	Praz.g_01742	Praw.g_01934
OG0001071	Praz.g_01741	Praw.g_01935
OG0001073	Praz.g_01726	Praw.g_00140
OG0001074	Praz.g_01715	Praw.g_00151
OG0001075	Praz.g_01714	Praw.g_00152
OG0001076	Praz.g_01706	Praw.g_00160
OG0001077	Praz.g_01702	Praw.g_00164
OG0001078	Praz.g_01694	Praw.g_01886
OG0001079	Praz.g_01683	Praw.g_01875
OG0001080	Praz.g_01677	Praw.g_01869
OG0001081	Praz.g_01675	Praw.g_01867
OG0001082	Praz.g_01674	Praw.g_01866
OG0001083	Praz.g_01669	Praw.g_01861
OG0001084	Praz.g_01668	Praw.g_01860
OG0001085	Praz.g_01660	Praw.g_01852
OG0001086	Praz.g_01659	Praw.g_01851
OG0001087	Praz.g_01642	Praw.g_01834
OG0001088	Praz.g_01641	Praw.g_01833
OG0001089	Praz.g_01633	Praw.g_01825
OG0001090	Praz.g_01606	Praw.g_01808
OG0001091	Praz.g_01604	Praw.g_01806
OG0001092	Praz.g_01603	Praw.g_01805
OG0001093	Praz.g_01598	Praw.g_01800
OG0001094	Praz.g_01518	Praw.g_01703
OG0001095	Praz.g_01499	Praw.g_01684
OG0001096	Praz.g_01486	Praw.g_01671
OG0001097	Praz.g_01467	Praw.g_01654
OG0001098	Praz.g_01452	Praw.g_01639
OG0001099	Praz.g_01420	Praw.g_01608
OG0001100	Praz.g_01416	Praw.g_01604
OG0001101	Praz.g_01414	Praw.g_01602
OG0001102	Praz.g_01411	Praw.g_01600
OG0001103	Praz.g_01409	Praw.g_01598
OG0001104	Praz.g_01387	Praw.g_01576
OG0001105	Praz.g_01383	Praw.g_01572
OG0001106	Praz.g_01359	Praw.g_01548
OG0001107	Praz.g_01352	Praw.g_01541
OG0001108	Praz.g_01348	Praw.g_01537
OG0001109	Praz.g_01347	Praw.g_01536
OG0001110	Praz.g_01345	Praw.g_01534
OG0001111	Praz.g_01344	Praw.g_01533
OG0001112	Praz.g_01343	Praw.g_01532
OG0001113	Praz.g_01342	Praw.g_01531
OG0001114	Praz.g_01341	Praw.g_01530
OG0001115	Praz.g_01339	Praw.g_01528
OG0001116	Praz.g_01338	Praw.g_01527
OG0001117	Praz.g_01337	Praw.g_01526
OG0001118	Praz.g_01336	Praw.g_01525
OG0001119	Praz.g_01335	Praw.g_01524
OG0001120	Praz.g_01333	Praw.g_01522
OG0001121	Praz.g_00027	Praw.g_00199
OG0001121	Praz.g_01330	Praw.g_01519
OG0001122	Praz.g_01305	Praw.g_01495
OG0001123	Praz.g_01301	Praw.g_01491
OG0001124	Praz.g_01299	Praw.g_01489
OG0001125	Praz.g_01298	Praw.g_01488
OG0001126	Praz.g_01287	Praw.g_01478
OG0001127	Praz.g_01286	Praw.g_01477
OG0001128	Praz.g_01284	Praw.g_01475
OG0001129	Praz.g_01283	Praw.g_01474
OG0001130	Praz.g_01282	Praw.g_01473
OG0001131	Praz.g_00096	Praw.g_01437
OG0001132	Praz.g_00105	Praw.g_01427
OG0001133	Praz.g_00040	Praw.g_00187
OG0001134	Praz.g_00025	Praw.g_00201
OG0001135	Praz.g_00022	Praw.g_00204
OG0001136	Praz.g_00758	Praw.g_00231
OG0001137	Praz.g_00746	Praw.g_00242
OG0001138	Praz.g_00728	Praw.g_00260
OG0001139	Praz.g_00727	Praw.g_00261
OG0001140	Praz.g_00726	Praw.g_00262
OG0001141	Praz.g_00725	Praw.g_00263
