Orthogroup	Praj	Prat
OG0000565	Praj.g_00552	Prat.g_00523
OG0000566	Praj.g_00554	Prat.g_00527
OG0000567	Praj.g_00558	Prat.g_00531
OG0000568	Praj.g_00559	Prat.g_00532
OG0000569	Praj.g_00560	Prat.g_00533
OG0000570	Praj.g_00561	Prat.g_00534
OG0000571	Praj.g_00563	Prat.g_00537
OG0000572	Praj.g_00574	Prat.g_00549
OG0000573	Praj.g_00579	Prat.g_00554
OG0000574	Praj.g_00581	Prat.g_00555
OG0000575	Praj.g_00584	Prat.g_00559
OG0000576	Praj.g_00586	Prat.g_00561
OG0000577	Praj.g_00587	Prat.g_00562
OG0000578	Praj.g_00588	Prat.g_00563
OG0000579	Praj.g_00589	Prat.g_00564
OG0000580	Praj.g_00590	Prat.g_00565
OG0000581	Praj.g_00593	Prat.g_00568
OG0000582	Praj.g_00596	Prat.g_00571
OG0000583	Praj.g_00597	Prat.g_00572
OG0000584	Praj.g_00598	Prat.g_00573
OG0000585	Praj.g_00600	Prat.g_00575
OG0000586	Praj.g_00601	Prat.g_00576
OG0000587	Praj.g_00602	Prat.g_00577
OG0000588	Praj.g_00606	Prat.g_00582
OG0000589	Praj.g_00609	Prat.g_00584
OG0000590	Praj.g_00610	Prat.g_00585
OG0000591	Praj.g_00613	Prat.g_00589
OG0000592	Praj.g_00614	Prat.g_00590
OG0000593	Praj.g_00620	Prat.g_01094
OG0000594	Praj.g_00621	Prat.g_01093
OG0000595	Praj.g_00622	Prat.g_01091
OG0000596	Praj.g_00626	Prat.g_01087
OG0000597	Praj.g_00628	Prat.g_01084
OG0000598	Praj.g_00629	Prat.g_01083
OG0000599	Praj.g_00632	Prat.g_01080
OG0000600	Praj.g_00633	Prat.g_01079
OG0000601	Praj.g_00634	Prat.g_01078
OG0000602	Praj.g_00636	Prat.g_01076
OG0000603	Praj.g_00637	Prat.g_01075
OG0000604	Praj.g_00638	Prat.g_01074
OG0000605	Praj.g_00639	Prat.g_01073
OG0000606	Praj.g_00642	Prat.g_01070
OG0000607	Praj.g_00645	Prat.g_01067
OG0000608	Praj.g_00646	Prat.g_01066
OG0000609	Praj.g_00647	Prat.g_01065
OG0000610	Praj.g_00653	Prat.g_01059
OG0000611	Praj.g_00656	Prat.g_01056
OG0000612	Praj.g_00657	Prat.g_01055
OG0000613	Praj.g_00663	Prat.g_00747
OG0000614	Praj.g_00686	Prat.g_00767
OG0000615	Praj.g_00693	Prat.g_00777
OG0000616	Praj.g_02137	Prat.g_01882
OG0000617	Praj.g_00704	Prat.g_00797
OG0000618	Praj.g_00705	Prat.g_00798
OG0000619	Praj.g_00706	Prat.g_00799
OG0000620	Praj.g_00709	Prat.g_00802
OG0000621	Praj.g_00710	Prat.g_00803
OG0000622	Praj.g_00711	Prat.g_00804
OG0000623	Praj.g_00712	Prat.g_00805
OG0000624	Praj.g_00714	Prat.g_00807
OG0000625	Praj.g_00715	Prat.g_00808
OG0000626	Praj.g_00716	Prat.g_00809
OG0000627	Praj.g_00718	Prat.g_00811
OG0000628	Praj.g_00719	Prat.g_00812
OG0000629	Praj.g_00720	Prat.g_00813
OG0000630	Praj.g_00723	Prat.g_00816
OG0000631	Praj.g_00917	Prat.g_00865
OG0000632	Praj.g_00918	Prat.g_00866
OG0000633	Praj.g_00919	Prat.g_00867
OG0000634	Praj.g_00765	Prat.g_01041
OG0000635	Praj.g_00766	Prat.g_01040
OG0000636	Praj.g_00768	Prat.g_01038
OG0000637	Praj.g_00770	Prat.g_01036
OG0000638	Praj.g_00771	Prat.g_01035
OG0000639	Praj.g_00772	Prat.g_01034
OG0000640	Praj.g_00773	Prat.g_01033
OG0000641	Praj.g_00777	Prat.g_01029
OG0000642	Praj.g_00778	Prat.g_01028
OG0000643	Praj.g_00779	Prat.g_01027
OG0000644	Praj.g_00780	Prat.g_01026
OG0000645	Praj.g_00781	Prat.g_01025
OG0000646	Praj.g_00784	Prat.g_01023
OG0000647	Praj.g_00786	Prat.g_01021
OG0000648	Praj.g_00788	Prat.g_01019
OG0000649	Praj.g_00789	Prat.g_01018
OG0000650	Praj.g_00790	Prat.g_01017
OG0000651	Praj.g_00791	Prat.g_01016
OG0000652	Praj.g_00792	Prat.g_01015
OG0000653	Praj.g_00794	Prat.g_01013
OG0000654	Praj.g_00795	Prat.g_01012
OG0000655	Praj.g_00796	Prat.g_01011
OG0000656	Praj.g_00799	Prat.g_01008
OG0000657	Praj.g_00806	Prat.g_01002
OG0000658	Praj.g_00808	Prat.g_01001
OG0000659	Praj.g_00809	Prat.g_01000
OG0000660	Praj.g_00814	Prat.g_00996
OG0000661	Praj.g_00816	Prat.g_00994
OG0000662	Praj.g_00818	Prat.g_00992
OG0000663	Praj.g_00820	Prat.g_00990
OG0000664	Praj.g_00821	Prat.g_00989
OG0000665	Praj.g_00826	Prat.g_00983
OG0000666	Praj.g_00827	Prat.g_00982
OG0000667	Praj.g_00831	Prat.g_00978
OG0000668	Praj.g_00869	Prat.g_00694
OG0000669	Praj.g_00877	Prat.g_00705
OG0000670	Praj.g_00880	Prat.g_00708
OG0000671	Praj.g_00882	Prat.g_00710
OG0000672	Praj.g_00885	Prat.g_00713
OG0000673	Praj.g_00888	Prat.g_00717
OG0000674	Praj.g_00890	Prat.g_00719
OG0000675	Praj.g_00891	Prat.g_00720
OG0000676	Praj.g_00893	Prat.g_00722
OG0000677	Praj.g_00894	Prat.g_00723
OG0000678	Praj.g_00897	Prat.g_00725
OG0000679	Praj.g_00901	Prat.g_00730
OG0000680	Praj.g_00902	Prat.g_00731
OG0000681	Praj.g_00905	Prat.g_00734
OG0000682	Praj.g_00906	Prat.g_00735
OG0000683	Praj.g_00907	Prat.g_00736
OG0000684	Praj.g_00748	Prat.g_00738
OG0000685	Praj.g_00750	Prat.g_00740
OG0000686	Praj.g_00751	Prat.g_00741
OG0000687	Praj.g_00752	Prat.g_00742
OG0000688	Praj.g_00755	Prat.g_01051
OG0000689	Praj.g_00756	Prat.g_01050
OG0000690	Praj.g_00757	Prat.g_01049
OG0000691	Praj.g_00758	Prat.g_01048
OG0000692	Praj.g_00760	Prat.g_01046
OG0000693	Praj.g_00761	Prat.g_01045
OG0000694	Praj.g_00762	Prat.g_01044
OG0000695	Praj.g_00921	Prat.g_00869
OG0000696	Praj.g_00922	Prat.g_00870
OG0000697	Praj.g_00923	Prat.g_00871
OG0000698	Praj.g_00926	Prat.g_00874
OG0000699	Praj.g_00927	Prat.g_00876
OG0000700	Praj.g_00928	Prat.g_00877
OG0000701	Praj.g_00929	Prat.g_00878
OG0000702	Praj.g_00931	Prat.g_00880
OG0000703	Praj.g_00932	Prat.g_00881
OG0000704	Praj.g_00933	Prat.g_00883
OG0000705	Praj.g_00939	Prat.g_00889
OG0000706	Praj.g_00940	Prat.g_00890
OG0000707	Praj.g_00941	Prat.g_00891
OG0000708	Praj.g_00943	Prat.g_00893
OG0000709	Praj.g_00947	Prat.g_00897
OG0000710	Praj.g_00950	Prat.g_00900
OG0000711	Praj.g_00966	Prat.g_00916
OG0000712	Praj.g_00968	Prat.g_00917
OG0000713	Praj.g_00969	Prat.g_00918
OG0000714	Praj.g_00970	Prat.g_00919
OG0000715	Praj.g_00972	Prat.g_00921
OG0000716	Praj.g_00973	Prat.g_00923
OG0000717	Praj.g_00974	Prat.g_00924
OG0000718	Praj.g_00991	Prat.g_00929
OG0000719	Praj.g_00992	Prat.g_00931
OG0000720	Praj.g_01002	Prat.g_00942
OG0000721	Praj.g_01003	Prat.g_00946
OG0000722	Praj.g_01004	Prat.g_00947
OG0000723	Praj.g_01008	Prat.g_00951
OG0000724	Praj.g_01019	Prat.g_00960
OG0000725	Praj.g_00845	Prat.g_00966
OG0000726	Praj.g_00844	Prat.g_00967
OG0000727	Praj.g_00843	Prat.g_00968
OG0000728	Praj.g_00841	Prat.g_00970
OG0000729	Praj.g_02022	Prat.g_01214
OG0000730	Praj.g_00378	Prat.g_01199
OG0000731	Praj.g_00386	Prat.g_00354
OG0000732	Praj.g_02081	Prat.g_01831
OG0000733	Praj.g_01833	Prat.g_01560
OG0000734	Praj.g_01476	Prat.g_01171
OG0000735	Praj.g_01474	Prat.g_01169
OG0000736	Praj.g_01473	Prat.g_01168
OG0000737	Praj.g_01472	Prat.g_01167
OG0000738	Praj.g_01468	Prat.g_01163
OG0000739	Praj.g_01467	Prat.g_01162
OG0000740	Praj.g_01466	Prat.g_01161
OG0000741	Praj.g_01464	Prat.g_01159
OG0000742	Praj.g_01462	Prat.g_01157
OG0000743	Praj.g_01460	Prat.g_01155
OG0000744	Praj.g_01459	Prat.g_01154
OG0000745	Praj.g_01458	Prat.g_01153
OG0000746	Praj.g_01456	Prat.g_01151
OG0000747	Praj.g_01455	Prat.g_01150
OG0000748	Praj.g_01451	Prat.g_01146
OG0000749	Praj.g_01450	Prat.g_01145
OG0000750	Praj.g_01449	Prat.g_01144
OG0000751	Praj.g_01446	Prat.g_01141
OG0000752	Praj.g_01444	Prat.g_01139
OG0000753	Praj.g_01442	Prat.g_01136
OG0000754	Praj.g_01438	Prat.g_01134
OG0000755	Praj.g_01434	Prat.g_01128
OG0000756	Praj.g_01433	Prat.g_01127
OG0000757	Praj.g_01426	Prat.g_01121
OG0000758	Praj.g_01425	Prat.g_01120
OG0000759	Praj.g_01424	Prat.g_01119
OG0000760	Praj.g_01423	Prat.g_01118
OG0000761	Praj.g_01422	Prat.g_01117
OG0000762	Praj.g_01421	Prat.g_01116
OG0000763	Praj.g_01419	Prat.g_01114
OG0000764	Praj.g_01418	Prat.g_01113
OG0000765	Praj.g_01409	Prat.g_01104
OG0000766	Praj.g_01408	Prat.g_01103
OG0000767	Praj.g_01407	Prat.g_01101
OG0000768	Praj.g_01406	Prat.g_01100
OG0000769	Praj.g_01404	Prat.g_01098
OG0000770	Praj.g_01403	Prat.g_00594
OG0000771	Praj.g_01014	Prat.g_01509
OG0000772	Praj.g_01246	Prat.g_00626
OG0000773	Praj.g_01519	Prat.g_01240
OG0000774	Praj.g_01522	Prat.g_01242
OG0000775	Praj.g_01523	Prat.g_01244
OG0000776	Praj.g_01524	Prat.g_01245
OG0000777	Praj.g_01525	Prat.g_01246
OG0000778	Praj.g_01526	Prat.g_01247
OG0000779	Praj.g_01530	Prat.g_01251
OG0000780	Praj.g_01531	Prat.g_01252
OG0000781	Praj.g_01534	Prat.g_01255
OG0000782	Praj.g_01535	Prat.g_01256
OG0000783	Praj.g_01536	Prat.g_01257
OG0000784	Praj.g_01537	Prat.g_01258
OG0000785	Praj.g_01539	Prat.g_01260
OG0000786	Praj.g_01542	Prat.g_01263
OG0000787	Praj.g_01543	Prat.g_01264
OG0000788	Praj.g_00732	Prat.g_01471
OG0000789	Praj.g_01011	Prat.g_01455
OG0000790	Praj.g_01580	Prat.g_01296
OG0000791	Praj.g_01582	Prat.g_01298
OG0000792	Praj.g_01583	Prat.g_01299
OG0000793	Praj.g_01586	Prat.g_01302
OG0000794	Praj.g_01587	Prat.g_01303
OG0000795	Praj.g_01588	Prat.g_01304
OG0000796	Praj.g_01592	Prat.g_01308
OG0000797	Praj.g_01593	Prat.g_01309
OG0000799	Praj.g_01613	Prat.g_01333
OG0000800	Praj.g_01614	Prat.g_01334
OG0000801	Praj.g_01615	Prat.g_01335
OG0000802	Praj.g_01617	Prat.g_01337
OG0000803	Praj.g_01619	Prat.g_01339
OG0000804	Praj.g_01620	Prat.g_01340
OG0000805	Praj.g_01622	Prat.g_01342
OG0000806	Praj.g_01624	Prat.g_01344
OG0000807	Praj.g_01625	Prat.g_01345
OG0000808	Praj.g_01626	Prat.g_01346
OG0000809	Praj.g_01630	Prat.g_01350
OG0000810	Praj.g_01631	Prat.g_01351
OG0000811	Praj.g_01635	Prat.g_01356
OG0000812	Praj.g_01637	Prat.g_01358
OG0000813	Praj.g_01638	Prat.g_01359
OG0000814	Praj.g_01640	Prat.g_01361
OG0000815	Praj.g_01641	Prat.g_01362
OG0000816	Praj.g_01643	Prat.g_01364
OG0000817	Praj.g_01644	Prat.g_01365
OG0000818	Praj.g_01648	Prat.g_01370
OG0000819	Praj.g_01649	Prat.g_01371
OG0000820	Praj.g_01650	Prat.g_01372
OG0000821	Praj.g_01653	Prat.g_01378
OG0000822	Praj.g_01654	Prat.g_01379
OG0000823	Praj.g_01655	Prat.g_01380
OG0000824	Praj.g_01658	Prat.g_01383
OG0000825	Praj.g_01659	Prat.g_01384
OG0000826	Praj.g_01660	Prat.g_01385
OG0000827	Praj.g_01661	Prat.g_01386
OG0000828	Praj.g_01664	Prat.g_01389
OG0000829	Praj.g_01665	Prat.g_01390
OG0000830	Praj.g_01666	Prat.g_01391
OG0000831	Praj.g_01668	Prat.g_01393
OG0000832	Praj.g_01678	Prat.g_01405
OG0000833	Praj.g_01686	Prat.g_01414
OG0000834	Praj.g_01687	Prat.g_01415
OG0000835	Praj.g_01688	Prat.g_01416
OG0000836	Praj.g_01690	Prat.g_01417
OG0000837	Praj.g_01691	Prat.g_01418
OG0000838	Praj.g_01693	Prat.g_01421
OG0000839	Praj.g_01694	Prat.g_01422
OG0000840	Praj.g_01695	Prat.g_01423
OG0000841	Praj.g_01696	Prat.g_01424
OG0000842	Praj.g_01697	Prat.g_01425
OG0000843	Praj.g_01698	Prat.g_01426
OG0000844	Praj.g_01699	Prat.g_01427
OG0000845	Praj.g_01700	Prat.g_01428
OG0000846	Praj.g_01701	Prat.g_01429
OG0000847	Praj.g_01702	Prat.g_01430
OG0000848	Praj.g_01703	Prat.g_01431
OG0000849	Praj.g_01704	Prat.g_01432
OG0000850	Praj.g_01706	Prat.g_01434
OG0000851	Praj.g_01707	Prat.g_01435
OG0000852	Praj.g_01708	Prat.g_01436
OG0000853	Praj.g_01713	Prat.g_01441
OG0000854	Praj.g_01715	Prat.g_01443
OG0000855	Praj.g_01716	Prat.g_01444
OG0000856	Praj.g_01599	Prat.g_01457
OG0000857	Praj.g_00785	Prat.g_01022
OG0000858	Praj.g_01763	Prat.g_01585
OG0000859	Praj.g_01764	Prat.g_01586
OG0000860	Praj.g_01770	Prat.g_01594
OG0000861	Praj.g_01771	Prat.g_01595
OG0000862	Praj.g_01772	Prat.g_01596
OG0000863	Praj.g_01773	Prat.g_01598
OG0000864	Praj.g_01774	Prat.g_01599
OG0000865	Praj.g_01775	Prat.g_01600
OG0000866	Praj.g_01776	Prat.g_01601
OG0000867	Praj.g_01777	Prat.g_01602
OG0000868	Praj.g_01778	Prat.g_01603
OG0000869	Praj.g_01781	Prat.g_01606
OG0000870	Praj.g_01786	Prat.g_01611
OG0000871	Praj.g_01787	Prat.g_01612
OG0000872	Praj.g_01788	Prat.g_01613
OG0000873	Praj.g_01791	Prat.g_01616
OG0000874	Praj.g_01794	Prat.g_01619
OG0000875	Praj.g_01796	Prat.g_01621
OG0000876	Praj.g_01797	Prat.g_01622
OG0000877	Praj.g_01799	Prat.g_01624
OG0000878	Praj.g_01800	Prat.g_01625
OG0000879	Praj.g_01801	Prat.g_01626
OG0000880	Praj.g_01802	Prat.g_01627
OG0000881	Praj.g_01805	Prat.g_01631
OG0000882	Praj.g_01810	Prat.g_01636
OG0000883	Praj.g_01812	Prat.g_01639
OG0000884	Praj.g_01814	Prat.g_01641
OG0000885	Praj.g_01815	Prat.g_01642
OG0000886	Praj.g_01816	Prat.g_01643
OG0000887	Praj.g_01817	Prat.g_01644
OG0000888	Praj.g_01819	Prat.g_01646
OG0000889	Praj.g_01821	Prat.g_01648
OG0000890	Praj.g_01822	Prat.g_01649
OG0000891	Praj.g_01823	Prat.g_01650
OG0000892	Praj.g_01825	Prat.g_01652
OG0000893	Praj.g_01868	Prat.g_01655
OG0000894	Praj.g_01871	Prat.g_01658
OG0000895	Praj.g_01874	Prat.g_01662
OG0000896	Praj.g_01875	Prat.g_01663
OG0000897	Praj.g_01877	Prat.g_01665
OG0000898	Praj.g_01878	Prat.g_01666
OG0000899	Praj.g_01879	Prat.g_01667
OG0000900	Praj.g_01880	Prat.g_01668
OG0000901	Praj.g_01883	Prat.g_01671
OG0000902	Praj.g_01885	Prat.g_01673
OG0000903	Praj.g_01894	Prat.g_01677
OG0000904	Praj.g_01889	Prat.g_01682
OG0000905	Praj.g_01887	Prat.g_01675
OG0000906	Praj.g_01886	Prat.g_01674
OG0000907	Praj.g_01909	Prat.g_01684
OG0000908	Praj.g_01912	Prat.g_01687
OG0000909	Praj.g_01913	Prat.g_01688
OG0000910	Praj.g_01914	Prat.g_01689
OG0000911	Praj.g_01916	Prat.g_01691
OG0000912	Praj.g_01917	Prat.g_01692
OG0000913	Praj.g_01918	Prat.g_01693
OG0000914	Praj.g_01919	Prat.g_01694
OG0000915	Praj.g_01920	Prat.g_01695
OG0000916	Praj.g_01921	Prat.g_01696
OG0000917	Praj.g_01922	Prat.g_01697
OG0000918	Praj.g_01923	Prat.g_01698
OG0000919	Praj.g_01924	Prat.g_01699
OG0000920	Praj.g_01925	Prat.g_01700
OG0000921	Praj.g_01926	Prat.g_01701
OG0000922	Praj.g_01927	Prat.g_01702
OG0000923	Praj.g_01931	Prat.g_01706
OG0000924	Praj.g_01932	Prat.g_01707
OG0000925	Praj.g_01933	Prat.g_01708
OG0000926	Praj.g_01934	Prat.g_01709
OG0000927	Praj.g_01936	Prat.g_01711
OG0000928	Praj.g_01937	Prat.g_01712
OG0000929	Praj.g_01938	Prat.g_01713
OG0000930	Praj.g_01939	Prat.g_01714
OG0000931	Praj.g_01940	Prat.g_01715
OG0000932	Praj.g_01941	Prat.g_01327
OG0000933	Praj.g_01945	Prat.g_01719
OG0000934	Praj.g_01947	Prat.g_01721
OG0000935	Praj.g_01948	Prat.g_01722
OG0000936	Praj.g_01949	Prat.g_01723
OG0000937	Praj.g_01950	Prat.g_01724
OG0000938	Praj.g_01953	Prat.g_01727
OG0000939	Praj.g_01954	Prat.g_01728
OG0000940	Praj.g_01961	Prat.g_01735
OG0000941	Praj.g_01963	Prat.g_01737
OG0000942	Praj.g_01965	Prat.g_01739
OG0000943	Praj.g_01966	Prat.g_01740
OG0000944	Praj.g_01968	Prat.g_01742
OG0000945	Praj.g_01969	Prat.g_01744
OG0000946	Praj.g_01975	Prat.g_01748
OG0000947	Praj.g_01977	Prat.g_01750
OG0000948	Praj.g_01978	Prat.g_01751
OG0000949	Praj.g_01981	Prat.g_01754
OG0000950	Praj.g_01986	Prat.g_01760
OG0000951	Praj.g_01990	Prat.g_01764
OG0000952	Praj.g_01994	Prat.g_01768
OG0000953	Praj.g_01998	Prat.g_01772
OG0000954	Praj.g_02002	Prat.g_01777
OG0000955	Praj.g_02003	Prat.g_01778
OG0000956	Praj.g_02005	Prat.g_01780
OG0000957	Praj.g_02010	Prat.g_01786
OG0000958	Praj.g_02011	Prat.g_01787
OG0000959	Praj.g_02015	Prat.g_01791
OG0000960	Praj.g_02016	Prat.g_01792
OG0000961	Praj.g_02019	Prat.g_01795
OG0000962	Praj.g_02021	Prat.g_01797
OG0000963	Praj.g_02026	Prat.g_01801
OG0000964	Praj.g_02027	Prat.g_01802
OG0000965	Praj.g_02028	Prat.g_01803
OG0000966	Praj.g_02059	Prat.g_01809
OG0000967	Praj.g_02063	Prat.g_01813
OG0000968	Praj.g_02065	Prat.g_01815
OG0000969	Praj.g_02066	Prat.g_01816
OG0000970	Praj.g_02067	Prat.g_01817
OG0000971	Praj.g_02068	Prat.g_01818
OG0000972	Praj.g_02069	Prat.g_01819
OG0000973	Praj.g_02070	Prat.g_01820
OG0000974	Praj.g_02071	Prat.g_01821
OG0000975	Praj.g_02072	Prat.g_01822
OG0000976	Praj.g_02073	Prat.g_01823
OG0000977	Praj.g_02074	Prat.g_01824
OG0000978	Praj.g_02075	Prat.g_01825
OG0000979	Praj.g_02078	Prat.g_01828
OG0000980	Praj.g_02080	Prat.g_01830
OG0000981	Praj.g_02083	Prat.g_01833
OG0000982	Praj.g_02085	Prat.g_01835
OG0000983	Praj.g_02086	Prat.g_01836
OG0000984	Praj.g_02087	Prat.g_01837
OG0000985	Praj.g_02090	Prat.g_01840
OG0000986	Praj.g_02092	Prat.g_01842
OG0000987	Praj.g_02093	Prat.g_01843
OG0000988	Praj.g_02096	Prat.g_01846
OG0000989	Praj.g_02100	Prat.g_01850
OG0000990	Praj.g_02105	Prat.g_01856
OG0000991	Praj.g_02106	Prat.g_01857
OG0000992	Praj.g_02109	Prat.g_01860
OG0000993	Praj.g_02110	Prat.g_01861
OG0000994	Praj.g_02111	Prat.g_01862
OG0000995	Praj.g_02115	Prat.g_01866
OG0000996	Praj.g_02116	Prat.g_01867
OG0000997	Praj.g_02124	Prat.g_01869
OG0000998	Praj.g_02126	Prat.g_01871
OG0000999	Praj.g_02127	Prat.g_01872
OG0001000	Praj.g_02130, Praj.g_02131	Prat.g_01875
OG0001001	Praj.g_02134	Prat.g_01879
OG0001002	Praj.g_02139	Prat.g_01884
OG0001003	Praj.g_02141	Prat.g_01885
OG0001004	Praj.g_02142	Prat.g_01886
OG0001005	Praj.g_02143	Prat.g_01887
OG0001006	Praj.g_02147	Prat.g_01891
OG0001007	Praj.g_02149	Prat.g_01893
OG0001008	Praj.g_00431	Prat.g_00397
OG0001009	Praj.g_00027	Prat.g_00028
OG0001010	Praj.g_00028	Prat.g_00029
OG0001011	Praj.g_00029	Prat.g_00031
OG0001012	Praj.g_00047	Prat.g_00046
OG0001013	Praj.g_00052	Prat.g_00053
OG0001014	Praj.g_00055	Prat.g_00056
OG0001015	Praj.g_00056	Prat.g_00057
OG0001016	Praj.g_00111	Prat.g_00070
OG0001017	Praj.g_00115	Prat.g_00074
OG0001018	Praj.g_00118	Prat.g_00076
OG0001019	Praj.g_00127	Prat.g_00087
OG0001020	Praj.g_00128	Prat.g_00088
OG0001021	Praj.g_00129	Prat.g_00089
OG0001022	Praj.g_00132	Prat.g_00091
OG0001023	Praj.g_00133	Prat.g_00092
OG0001024	Praj.g_00136	Prat.g_00095
OG0001025	Praj.g_00143	Prat.g_00102
OG0001026	Praj.g_00151	Prat.g_00110
OG0001027	Praj.g_00152	Prat.g_00111
OG0001028	Praj.g_00154	Prat.g_00113
OG0001029	Praj.g_00156	Prat.g_00114
OG0001030	Praj.g_00172	Prat.g_00130
OG0001031	Praj.g_00226	Prat.g_00188
OG0001032	Praj.g_00227	Prat.g_00189
OG0001033	Praj.g_00247	Prat.g_00210
OG0001034	Praj.g_00276	Prat.g_00241
OG0001035	Praj.g_00293	Prat.g_00261
OG0001036	Praj.g_00297	Prat.g_00266
OG0001037	Praj.g_00298	Prat.g_00267
OG0001038	Praj.g_00314	Prat.g_00285
OG0001039	Praj.g_00316	Prat.g_00288
OG0001040	Praj.g_00319	Prat.g_00291
OG0001041	Praj.g_00323	Prat.g_00295
OG0001042	Praj.g_00339	Prat.g_00312
OG0001043	Praj.g_00340	Prat.g_00313
OG0001044	Praj.g_00379	Prat.g_00347
OG0001045	Praj.g_00388	Prat.g_00356
OG0001046	Praj.g_01081	Prat.g_01469
OG0001047	Praj.g_00433	Prat.g_00399
OG0001048	Praj.g_00434	Prat.g_00400
OG0001049	Praj.g_00436	Prat.g_00403
OG0001050	Praj.g_00437	Prat.g_00404
OG0001051	Praj.g_00438	Prat.g_00405
OG0001052	Praj.g_00464	Prat.g_00430
OG0001053	Praj.g_00476	Prat.g_00443
OG0001054	Praj.g_00490	Prat.g_00459
OG0001055	Praj.g_00509	Prat.g_00480
OG0001056	Praj.g_00527	Prat.g_00498
OG0001057	Praj.g_00532	Prat.g_00502
OG0001058	Praj.g_00540	Prat.g_00510
OG0001059	Praj.g_00544	Prat.g_00515
OG0001060	Praj.g_00551	Prat.g_00522
OG0001061	Praj.g_00564	Prat.g_00538
OG0001062	Praj.g_00566	Prat.g_00540
OG0001063	Praj.g_00567	Prat.g_00542
OG0001064	Praj.g_00568	Prat.g_00543
OG0001065	Praj.g_00569	Prat.g_00544
OG0001066	Praj.g_00570	Prat.g_00545
OG0001067	Praj.g_00571	Prat.g_00546
OG0001068	Praj.g_00572	Prat.g_00547
OG0001069	Praj.g_00573	Prat.g_00548
OG0001070	Praj.g_00575	Prat.g_00550
OG0001071	Praj.g_00576	Prat.g_00551
OG0001072	Praj.g_00577	Prat.g_00552
OG0001073	Praj.g_00591	Prat.g_00566
OG0001074	Praj.g_00603	Prat.g_00579
OG0001075	Praj.g_00604	Prat.g_00580
OG0001076	Praj.g_00611	Prat.g_00587
OG0001077	Praj.g_00616	Prat.g_00592
OG0001078	Praj.g_00624	Prat.g_01089
OG0001079	Praj.g_00635	Prat.g_01077
OG0001080	Praj.g_00641	Prat.g_01071
OG0001081	Praj.g_00643	Prat.g_01069
OG0001082	Praj.g_00644	Prat.g_01068
OG0001083	Praj.g_00649	Prat.g_01063
OG0001084	Praj.g_00650	Prat.g_01062
OG0001085	Praj.g_00660	Prat.g_00744
OG0001086	Praj.g_00661	Prat.g_00745
OG0001087	Praj.g_00681	Prat.g_00762
OG0001088	Praj.g_00682	Prat.g_00763
OG0001089	Praj.g_00690	Prat.g_00774
OG0001090	Praj.g_00699	Prat.g_00789
OG0001091	Praj.g_00701	Prat.g_00791
OG0001092	Praj.g_00702	Prat.g_00792
OG0001093	Praj.g_00707	Prat.g_00800
OG0001094	Praj.g_00763	Prat.g_01043
OG0001095	Praj.g_00782	Prat.g_01024
OG0001096	Praj.g_00797	Prat.g_01010
OG0001097	Praj.g_00817	Prat.g_00993
OG0001098	Praj.g_00835	Prat.g_00974
OG0001099	Praj.g_00872	Prat.g_00699
OG0001100	Praj.g_00879	Prat.g_00707
OG0001101	Praj.g_00881	Prat.g_00709
OG0001102	Praj.g_00884	Prat.g_00712
OG0001103	Praj.g_00886	Prat.g_00715
OG0001104	Praj.g_00749	Prat.g_00739
OG0001105	Praj.g_00753	Prat.g_00743
OG0001106	Praj.g_00934	Prat.g_00884
OG0001107	Praj.g_00944	Prat.g_00894
OG0001108	Praj.g_00948	Prat.g_00898
OG0001109	Praj.g_00949	Prat.g_00899
OG0001110	Praj.g_00951	Prat.g_00901
OG0001111	Praj.g_00952	Prat.g_00902
OG0001112	Praj.g_00953	Prat.g_00903
OG0001113	Praj.g_00954	Prat.g_00904
OG0001114	Praj.g_00955	Prat.g_00905
OG0001115	Praj.g_00957	Prat.g_00907
OG0001116	Praj.g_00958	Prat.g_00908
OG0001117	Praj.g_00959	Prat.g_00909
OG0001118	Praj.g_00960	Prat.g_00910
OG0001119	Praj.g_00961	Prat.g_00911
OG0001120	Praj.g_00963	Prat.g_00913
OG0001122	Praj.g_00993	Prat.g_00932
OG0001123	Praj.g_00997	Prat.g_00937
OG0001124	Praj.g_00999	Prat.g_00939
OG0001125	Praj.g_01001	Prat.g_00941
OG0001126	Praj.g_01012	Prat.g_00955
OG0001127	Praj.g_01013	Prat.g_00956
OG0001128	Praj.g_01016	Prat.g_00957
OG0001129	Praj.g_01017	Prat.g_00958
OG0001130	Praj.g_01018	Prat.g_00959
OG0001131	Praj.g_00852	Prat.g_01204
OG0001132	Praj.g_01063	Prat.g_01479
OG0001133	Praj.g_01040	Prat.g_01211
OG0001134	Praj.g_01832	Prat.g_01495, Prat.g_01561
OG0001135	Praj.g_01835	Prat.g_01557
OG0001136	Praj.g_01463	Prat.g_01158
OG0001137	Praj.g_01452	Prat.g_01147
OG0001138	Praj.g_01432	Prat.g_01126
OG0001139	Praj.g_01430	Prat.g_01124
OG0001141	Praj.g_01428	Prat.g_01123
OG0001142	Praj.g_01427	Prat.g_01122
OG0001143	Praj.g_01420	Prat.g_01115
OG0001144	Praj.g_01415	Prat.g_01110
OG0001145	Praj.g_01520	Prat.g_01241
OG0001146	Praj.g_01532	Prat.g_01253
OG0001147	Praj.g_01550	Prat.g_01287
OG0001148	Praj.g_01577	Prat.g_01293
