Orthogroup	Prai	Prae
OG0000565	Prai.g_00589	Prae.g_00536
OG0000566	Prai.g_00592	Prae.g_00538
OG0000567	Prai.g_00596	Prae.g_00542
OG0000568	Prai.g_00597	Prae.g_00543
OG0000569	Prai.g_00598	Prae.g_00544
OG0000570	Prai.g_00599	Prae.g_00545
OG0000571	Prai.g_00601	Prae.g_00547
OG0000572	Prai.g_00614	Prae.g_00560
OG0000573	Prai.g_00620	Prae.g_00566
OG0000574	Prai.g_00621	Prae.g_00567
OG0000575	Prai.g_00625	Prae.g_00571
OG0000576	Prai.g_00627	Prae.g_00573
OG0000577	Prai.g_00628	Prae.g_00574
OG0000578	Prai.g_00629	Prae.g_00575
OG0000579	Prai.g_00630	Prae.g_00576
OG0000580	Prai.g_00631	Prae.g_00577
OG0000581	Prai.g_00633	Prae.g_00579
OG0000582	Prai.g_00636	Prae.g_00582
OG0000583	Prai.g_00637	Prae.g_00583
OG0000584	Prai.g_00638	Prae.g_00584
OG0000585	Prai.g_00640	Prae.g_00586
OG0000586	Prai.g_00641	Prae.g_00587
OG0000587	Prai.g_00642	Prae.g_00588
OG0000588	Prai.g_00646	Prae.g_00592
OG0000589	Prai.g_00650	Prae.g_00595
OG0000590	Prai.g_00651	Prae.g_00596
OG0000591	Prai.g_00654	Prae.g_00599
OG0000592	Prai.g_00655	Prae.g_00600
OG0000593	Prai.g_00661	Prae.g_00606
OG0000594	Prai.g_00662	Prae.g_00607
OG0000595	Prai.g_00663	Prae.g_00608
OG0000596	Prai.g_00667	Prae.g_00612
OG0000597	Prai.g_00669	Prae.g_00614
OG0000598	Prai.g_00670	Prae.g_00615
OG0000599	Prai.g_00673	Prae.g_00618
OG0000600	Prai.g_00674	Prae.g_00619
OG0000601	Prai.g_00675	Prae.g_00620
OG0000602	Prai.g_00677	Prae.g_00622
OG0000603	Prai.g_00678	Prae.g_00623
OG0000604	Prai.g_00679	Prae.g_00624
OG0000605	Prai.g_00680	Prae.g_00625
OG0000606	Prai.g_00683	Prae.g_00628
OG0000607	Prai.g_00686	Prae.g_00631
OG0000608	Prai.g_00687	Prae.g_00632
OG0000609	Prai.g_00688	Prae.g_00633
OG0000610	Prai.g_00693	Prae.g_00638
OG0000611	Prai.g_00696	Prae.g_00641
OG0000612	Prai.g_00697	Prae.g_00642
OG0000613	Prai.g_00702	Prae.g_00647
OG0000614	Prai.g_00721	Prae.g_00666
OG0000615	Prai.g_00729	Prae.g_00674
OG0000616	Prai.g_00732	Prae.g_00678
OG0000617	Prai.g_00754	Prae.g_00717
OG0000618	Prai.g_00755	Prae.g_00718
OG0000619	Prai.g_00756	Prae.g_00719
OG0000620	Prai.g_00759	Prae.g_00722
OG0000621	Prai.g_00760	Prae.g_00723
OG0000622	Prai.g_00761	Prae.g_00724
OG0000623	Prai.g_00762	Prae.g_00725
OG0000624	Prai.g_00763	Prae.g_00726
OG0000625	Prai.g_00764	Prae.g_00727
OG0000626	Prai.g_00765	Prae.g_00728
OG0000627	Prai.g_00766	Prae.g_00729
OG0000628	Prai.g_00767	Prae.g_00730
OG0000629	Prai.g_00768	Prae.g_00731
OG0000630	Prai.g_00771	Prae.g_00734
OG0000631	Prai.g_00857	Prae.g_00797
OG0000632	Prai.g_00856	Prae.g_00798
OG0000633	Prai.g_00855	Prae.g_00799
OG0000634	Prai.g_00852	Prae.g_00802
OG0000635	Prai.g_00851	Prae.g_00803
OG0000636	Prai.g_00849	Prae.g_00805
OG0000637	Prai.g_00847	Prae.g_00807
OG0000638	Prai.g_00846	Prae.g_00808
OG0000639	Prai.g_00845	Prae.g_00809
OG0000640	Prai.g_00844	Prae.g_00810
OG0000641	Prai.g_00839	Prae.g_00814
OG0000642	Prai.g_00838	Prae.g_00815
OG0000643	Prai.g_00837	Prae.g_00816
OG0000644	Prai.g_00836	Prae.g_00817
OG0000645	Prai.g_00835	Prae.g_00818
OG0000646	Prai.g_00833	Prae.g_00820
OG0000647	Prai.g_00832	Prae.g_00821
OG0000648	Prai.g_00830	Prae.g_00823
OG0000649	Prai.g_00829	Prae.g_00824
OG0000650	Prai.g_00828	Prae.g_00825
OG0000651	Prai.g_00827	Prae.g_00826
OG0000652	Prai.g_00826	Prae.g_00827
OG0000653	Prai.g_00824	Prae.g_00829
OG0000654	Prai.g_00823	Prae.g_00830
OG0000655	Prai.g_00822	Prae.g_00831
OG0000656	Prai.g_00819	Prae.g_00834
OG0000657	Prai.g_00811	Prae.g_00841
OG0000658	Prai.g_00810	Prae.g_00842
OG0000659	Prai.g_00809	Prae.g_00843
OG0000660	Prai.g_00805	Prae.g_00847
OG0000661	Prai.g_00803	Prae.g_00849
OG0000662	Prai.g_00801	Prae.g_00851
OG0000663	Prai.g_00799	Prae.g_00853
OG0000664	Prai.g_00798	Prae.g_00854
OG0000665	Prai.g_00794	Prae.g_00858
OG0000666	Prai.g_00793	Prae.g_00859
OG0000667	Prai.g_00789	Prae.g_00863
OG0000668	Prai.g_01060	Prae.g_00892
OG0000669	Prai.g_01054	Prae.g_00900
OG0000670	Prai.g_01052	Prae.g_00902
OG0000671	Prai.g_01050	Prae.g_00904
OG0000672	Prai.g_01048	Prae.g_00906
OG0000673	Prai.g_01045	Prae.g_00909
OG0000674	Prai.g_01043	Prae.g_00911
OG0000675	Prai.g_01042	Prae.g_00912
OG0000676	Prai.g_01040	Prae.g_00914
OG0000677	Prai.g_01039	Prae.g_00915
OG0000678	Prai.g_01037	Prae.g_00917
OG0000679	Prai.g_01033	Prae.g_00921
OG0000680	Prai.g_01032	Prae.g_00922
OG0000681	Prai.g_01030	Prae.g_00924
OG0000682	Prai.g_01029	Prae.g_00925
OG0000683	Prai.g_01028	Prae.g_00926
OG0000684	Prai.g_01027	Prae.g_00927
OG0000685	Prai.g_01025	Prae.g_00929
OG0000686	Prai.g_01024	Prae.g_00930
OG0000687	Prai.g_01023	Prae.g_00931
OG0000688	Prai.g_01020	Prae.g_00934
OG0000689	Prai.g_01019	Prae.g_00935
OG0000690	Prai.g_01018	Prae.g_00936
OG0000691	Prai.g_01017	Prae.g_00937
OG0000692	Prai.g_01015	Prae.g_00938
OG0000693	Prai.g_01014	Prae.g_00939
OG0000694	Prai.g_01013	Prae.g_00940
OG0000695	Prai.g_01011	Prae.g_00942
OG0000696	Prai.g_01010	Prae.g_00943
OG0000697	Prai.g_01009	Prae.g_00944
OG0000698	Prai.g_01006	Prae.g_00947
OG0000699	Prai.g_01005	Prae.g_00948
OG0000700	Prai.g_01004	Prae.g_00949
OG0000701	Prai.g_01003	Prae.g_00950
OG0000702	Prai.g_01001	Prae.g_00952
OG0000703	Prai.g_01000	Prae.g_00953
OG0000704	Prai.g_00999	Prae.g_00954
OG0000705	Prai.g_00995	Prae.g_00958
OG0000706	Prai.g_00994	Prae.g_00959
OG0000707	Prai.g_00993	Prae.g_00960
OG0000708	Prai.g_00992	Prae.g_00961
OG0000709	Prai.g_00988	Prae.g_00965
OG0000710	Prai.g_00985	Prae.g_00968
OG0000711	Prai.g_00968	Prae.g_00985
OG0000712	Prai.g_00966	Prae.g_00987
OG0000713	Prai.g_00965	Prae.g_00988
OG0000714	Prai.g_00964	Prae.g_00989
OG0000715	Prai.g_00962	Prae.g_00991
OG0000716	Prai.g_00960	Prae.g_00993
OG0000717	Prai.g_00959	Prae.g_00994
OG0000718	Prai.g_00948	Prae.g_01009
OG0000719	Prai.g_00946	Prae.g_01011
OG0000720	Prai.g_00938	Prae.g_01020
OG0000721	Prai.g_00936	Prae.g_01022
OG0000722	Prai.g_00935	Prae.g_01023
OG0000723	Prai.g_00932	Prae.g_01026
OG0000724	Prai.g_00923	Prae.g_01035
OG0000725	Prai.g_00917	Prae.g_01041
OG0000726	Prai.g_00916	Prae.g_01042
OG0000727	Prai.g_00915	Prae.g_01043
OG0000728	Prai.g_00913	Prae.g_01045
OG0000729	Prai.g_01109	Prae.g_01092
OG0000730	Prai.g_01113	Prae.g_01096
OG0000731	Prai.g_01117	Prae.g_01100
OG0000732	Prai.g_01126	Prae.g_01109
OG0000733	Prai.g_01144	Prae.g_01131
OG0000734	Prai.g_01157	Prae.g_01148
OG0000735	Prai.g_01159	Prae.g_01150
OG0000736	Prai.g_01160	Prae.g_01151
OG0000737	Prai.g_01161	Prae.g_01152
OG0000738	Prai.g_01165	Prae.g_01156
OG0000739	Prai.g_01166	Prae.g_01157
OG0000740	Prai.g_01167	Prae.g_01158
OG0000741	Prai.g_01168	Prae.g_01159
OG0000742	Prai.g_01170	Prae.g_01162
OG0000743	Prai.g_01172	Prae.g_01164
OG0000744	Prai.g_01173	Prae.g_01165
OG0000745	Prai.g_01174	Prae.g_01166
OG0000746	Prai.g_01176	Prae.g_01168
OG0000747	Prai.g_01177	Prae.g_01169
OG0000748	Prai.g_01180	Prae.g_01172
OG0000749	Prai.g_01181	Prae.g_01173
OG0000750	Prai.g_01182	Prae.g_01174
OG0000751	Prai.g_01184	Prae.g_01176
OG0000752	Prai.g_01186	Prae.g_01178
OG0000753	Prai.g_01189	Prae.g_01181
OG0000754	Prai.g_01192	Prae.g_01184
OG0000755	Prai.g_01196	Prae.g_01187
OG0000756	Prai.g_01197	Prae.g_01188
OG0000757	Prai.g_01204	Prae.g_01194
OG0000758	Prai.g_01205	Prae.g_01195
OG0000759	Prai.g_01206	Prae.g_01196
OG0000760	Prai.g_01207	Prae.g_01197
OG0000761	Prai.g_01208	Prae.g_01198
OG0000762	Prai.g_01209	Prae.g_01199
OG0000763	Prai.g_01211	Prae.g_01201
OG0000764	Prai.g_01212	Prae.g_01202
OG0000765	Prai.g_01221	Prae.g_01211
OG0000766	Prai.g_01222	Prae.g_01212
OG0000767	Prai.g_01224	Prae.g_01214
OG0000768	Prai.g_01225	Prae.g_01215
OG0000769	Prai.g_01227	Prae.g_01217
OG0000770	Prai.g_01229	Prae.g_01219
OG0000771	Prai.g_01238	Prae.g_01434
OG0000772	Prai.g_01310	Prae.g_01293
OG0000773	Prai.g_01325	Prae.g_01319
OG0000774	Prai.g_01327	Prae.g_01321
OG0000775	Prai.g_01330	Prae.g_01324
OG0000776	Prai.g_01331	Prae.g_01325
OG0000777	Prai.g_01332	Prae.g_01326
OG0000778	Prai.g_01333	Prae.g_01327
OG0000779	Prai.g_01337	Prae.g_01331
OG0000780	Prai.g_01338	Prae.g_01332
OG0000781	Prai.g_01341	Prae.g_01335
OG0000782	Prai.g_01342	Prae.g_01336
OG0000783	Prai.g_01343	Prae.g_01337
OG0000784	Prai.g_01344	Prae.g_01338
OG0000785	Prai.g_01346	Prae.g_01340
OG0000786	Prai.g_01348	Prae.g_01342
OG0000787	Prai.g_01349	Prae.g_01343
OG0000788	Prai.g_01358	Prae.g_01355
OG0000789	Prai.g_01360	Prae.g_01358
OG0000790	Prai.g_01375	Prae.g_01373
OG0000791	Prai.g_01377	Prae.g_01375
OG0000792	Prai.g_01378	Prae.g_01376
OG0000793	Prai.g_01381	Prae.g_01379
OG0000794	Prai.g_01382	Prae.g_01380
OG0000795	Prai.g_01383	Prae.g_01381
OG0000796	Prai.g_01387	Prae.g_01385
OG0000797	Prai.g_01388	Prae.g_01386
OG0000798	Prai.g_01395	Prae.g_01420
OG0000799	Prai.g_01445	Prae.g_01441
OG0000800	Prai.g_01446	Prae.g_01442
OG0000801	Prai.g_01447	Prae.g_01443
OG0000802	Prai.g_01449	Prae.g_01445
OG0000803	Prai.g_01451	Prae.g_01447
OG0000804	Prai.g_01452	Prae.g_01448
OG0000805	Prai.g_01454	Prae.g_01450
OG0000806	Prai.g_01456	Prae.g_01452
OG0000807	Prai.g_01457	Prae.g_01453
OG0000808	Prai.g_01458	Prae.g_01454
OG0000809	Prai.g_01461	Prae.g_01457
OG0000810	Prai.g_01462	Prae.g_01458
OG0000811	Prai.g_01466	Prae.g_01462
OG0000812	Prai.g_01468	Prae.g_01464
OG0000813	Prai.g_01469	Prae.g_01465
OG0000814	Prai.g_01471	Prae.g_01467
OG0000815	Prai.g_01472	Prae.g_01468
OG0000816	Prai.g_01474	Prae.g_01470
OG0000817	Prai.g_01475	Prae.g_01471
OG0000818	Prai.g_01480	Prae.g_01476
OG0000819	Prai.g_01481	Prae.g_01477
OG0000820	Prai.g_01482	Prae.g_01478
OG0000821	Prai.g_01485	Prae.g_01482
OG0000822	Prai.g_01486	Prae.g_01483
OG0000823	Prai.g_01487	Prae.g_01484
OG0000824	Prai.g_01490	Prae.g_01487
OG0000825	Prai.g_01491	Prae.g_01488
OG0000826	Prai.g_01492	Prae.g_01489
OG0000827	Prai.g_01493	Prae.g_01490
OG0000828	Prai.g_01496	Prae.g_01493
OG0000829	Prai.g_01497	Prae.g_01494
OG0000830	Prai.g_01498	Prae.g_01495
OG0000831	Prai.g_01500	Prae.g_01497
OG0000832	Prai.g_01505	Prae.g_01503
OG0000833	Prai.g_01514	Prae.g_01511
OG0000834	Prai.g_01515	Prae.g_01512
OG0000835	Prai.g_01516	Prae.g_01513
OG0000836	Prai.g_01517	Prae.g_01514
OG0000837	Prai.g_01518	Prae.g_01515
OG0000838	Prai.g_01520	Prae.g_01517
OG0000839	Prai.g_01521	Prae.g_01518
OG0000840	Prai.g_01522	Prae.g_01519
OG0000841	Prai.g_01523	Prae.g_01520
OG0000842	Prai.g_01524	Prae.g_01521
OG0000843	Prai.g_01525	Prae.g_01522
OG0000844	Prai.g_01526	Prae.g_01523
OG0000845	Prai.g_01527	Prae.g_01524
OG0000846	Prai.g_01528	Prae.g_01525
OG0000847	Prai.g_01529	Prae.g_01526
OG0000848	Prai.g_01530	Prae.g_01527
OG0000849	Prai.g_01531	Prae.g_01528
OG0000850	Prai.g_01533	Prae.g_01530
OG0000851	Prai.g_01534	Prae.g_01531
OG0000852	Prai.g_01535	Prae.g_01532
OG0000853	Prai.g_01539	Prae.g_01536
OG0000854	Prai.g_01541	Prae.g_01538
OG0000855	Prai.g_01542	Prae.g_01539
OG0000856	Prai.g_01558	Prae.g_01554
OG0000857	Prai.g_01597	Prae.g_01582
OG0000858	Prai.g_01632	Prae.g_01617
OG0000859	Prai.g_01633	Prae.g_01618
OG0000860	Prai.g_01640	Prae.g_01625
OG0000861	Prai.g_01641	Prae.g_01626
OG0000862	Prai.g_01642	Prae.g_01627
OG0000863	Prai.g_01644	Prae.g_01629
OG0000864	Prai.g_01645	Prae.g_01630
OG0000865	Prai.g_01646	Prae.g_01631
OG0000866	Prai.g_01647	Prae.g_01632
OG0000867	Prai.g_01648	Prae.g_01633
OG0000868	Prai.g_01649	Prae.g_01634
OG0000869	Prai.g_01653	Prae.g_01638
OG0000870	Prai.g_01658	Prae.g_01643
OG0000871	Prai.g_01659	Prae.g_01644
OG0000872	Prai.g_01660	Prae.g_01645
OG0000873	Prai.g_01663	Prae.g_01648
OG0000874	Prai.g_01666	Prae.g_01651
OG0000875	Prai.g_01667	Prae.g_01652
OG0000876	Prai.g_01668	Prae.g_01653
OG0000877	Prai.g_01670	Prae.g_01655
OG0000878	Prai.g_01671	Prae.g_01656
OG0000879	Prai.g_01672	Prae.g_01657
OG0000880	Prai.g_01673	Prae.g_01658
OG0000881	Prai.g_01677	Prae.g_01662
OG0000882	Prai.g_01682	Prae.g_01667
OG0000883	Prai.g_01683	Prae.g_01668
OG0000884	Prai.g_01685	Prae.g_01670
OG0000885	Prai.g_01686	Prae.g_01671
OG0000886	Prai.g_01687	Prae.g_01672
OG0000887	Prai.g_01688	Prae.g_01673
OG0000888	Prai.g_01690	Prae.g_01675
OG0000889	Prai.g_01692	Prae.g_01677
OG0000890	Prai.g_01693	Prae.g_01678
OG0000891	Prai.g_01694	Prae.g_01679
OG0000892	Prai.g_01696	Prae.g_01681
OG0000893	Prai.g_01701	Prae.g_01686
OG0000894	Prai.g_01703	Prae.g_01688
OG0000895	Prai.g_01706	Prae.g_01691
OG0000896	Prai.g_01707	Prae.g_01692
OG0000897	Prai.g_01709	Prae.g_01694
OG0000898	Prai.g_01710	Prae.g_01695
OG0000899	Prai.g_01711	Prae.g_01696
OG0000900	Prai.g_01712	Prae.g_01697
OG0000901	Prai.g_01715	Prae.g_01700
OG0000902	Prai.g_01717	Prae.g_01702
OG0000903	Prai.g_01720	Prae.g_01705
OG0000904	Prai.g_01722	Prae.g_01707
OG0000905	Prai.g_01727	Prae.g_01712
OG0000906	Prai.g_01728	Prae.g_01713
OG0000907	Prai.g_01734	Prae.g_01716
OG0000908	Prai.g_01737	Prae.g_01719
OG0000909	Prai.g_01738	Prae.g_01720
OG0000910	Prai.g_01739	Prae.g_01721
OG0000911	Prai.g_01741	Prae.g_01723
OG0000912	Prai.g_01742	Prae.g_01724
OG0000913	Prai.g_01743	Prae.g_01725
OG0000914	Prai.g_01744	Prae.g_01726
OG0000915	Prai.g_01746	Prae.g_01727
OG0000916	Prai.g_01747	Prae.g_01728
OG0000917	Prai.g_01748	Prae.g_01729
OG0000918	Prai.g_01749	Prae.g_01730
OG0000919	Prai.g_01750	Prae.g_01731
OG0000920	Prai.g_01751	Prae.g_01732
OG0000921	Prai.g_01752	Prae.g_01733
OG0000922	Prai.g_01753	Prae.g_01734
OG0000923	Prai.g_01757	Prae.g_01738
OG0000924	Prai.g_01758	Prae.g_01739
OG0000925	Prai.g_01759	Prae.g_01740
OG0000926	Prai.g_01760	Prae.g_01741
OG0000927	Prai.g_01762	Prae.g_01743
OG0000928	Prai.g_01763	Prae.g_01744
OG0000929	Prai.g_01764	Prae.g_01745
OG0000930	Prai.g_01765	Prae.g_01746
OG0000931	Prai.g_01766	Prae.g_01747
OG0000932	Prai.g_01767	Prae.g_01748
OG0000933	Prai.g_01776	Prae.g_01752
OG0000934	Prai.g_01778	Prae.g_01754
OG0000935	Prai.g_01779	Prae.g_01755
OG0000936	Prai.g_01780	Prae.g_01756
OG0000937	Prai.g_01781	Prae.g_01757
OG0000938	Prai.g_01783	Prae.g_01759
OG0000939	Prai.g_01784	Prae.g_01760
OG0000940	Prai.g_01791	Prae.g_01768
OG0000941	Prai.g_01793	Prae.g_01770
OG0000942	Prai.g_01795	Prae.g_01772
OG0000943	Prai.g_01796	Prae.g_01773
OG0000944	Prai.g_01797	Prae.g_01774
OG0000945	Prai.g_01798	Prae.g_01775
OG0000946	Prai.g_01802	Prae.g_01779
OG0000947	Prai.g_01804	Prae.g_01781
OG0000948	Prai.g_01805	Prae.g_01782
OG0000949	Prai.g_01808	Prae.g_01785
OG0000950	Prai.g_01813	Prae.g_01790
OG0000951	Prai.g_01817	Prae.g_01794
OG0000952	Prai.g_01821	Prae.g_01798
OG0000953	Prai.g_01824	Prae.g_01801
OG0000954	Prai.g_01828	Prae.g_01805
OG0000955	Prai.g_01829	Prae.g_01806
OG0000956	Prai.g_01831	Prae.g_01808
OG0000957	Prai.g_01836	Prae.g_01813
OG0000958	Prai.g_01837	Prae.g_01814
OG0000959	Prai.g_01841	Prae.g_01818
OG0000960	Prai.g_01842	Prae.g_01819
OG0000961	Prai.g_01844	Prae.g_01821
OG0000962	Prai.g_01846	Prae.g_01823
OG0000963	Prai.g_01850	Prae.g_01827
OG0000964	Prai.g_01851	Prae.g_01828
OG0000965	Prai.g_01852	Prae.g_01829
OG0000966	Prai.g_01861	Prae.g_01836
OG0000967	Prai.g_01865	Prae.g_01840
OG0000968	Prai.g_01867	Prae.g_01842
OG0000969	Prai.g_01868	Prae.g_01843
OG0000970	Prai.g_01869	Prae.g_01844
OG0000971	Prai.g_01870	Prae.g_01845
OG0000972	Prai.g_01871	Prae.g_01846
OG0000973	Prai.g_01872	Prae.g_01847
OG0000974	Prai.g_01873	Prae.g_01848
OG0000975	Prai.g_01874	Prae.g_01849
OG0000976	Prai.g_01875	Prae.g_01850
OG0000977	Prai.g_01876	Prae.g_01851
OG0000978	Prai.g_01877	Prae.g_01852
OG0000979	Prai.g_01880	Prae.g_01855
OG0000980	Prai.g_01882	Prae.g_01857
OG0000981	Prai.g_01884	Prae.g_01859
OG0000982	Prai.g_01886	Prae.g_01861
OG0000983	Prai.g_01887	Prae.g_01862
OG0000984	Prai.g_01888	Prae.g_01863
OG0000985	Prai.g_01891	Prae.g_01866
OG0000986	Prai.g_01893	Prae.g_01868
OG0000987	Prai.g_01894	Prae.g_01869
OG0000988	Prai.g_01897	Prae.g_01872
OG0000989	Prai.g_01900	Prae.g_01876
OG0000990	Prai.g_01903	Prae.g_01879
OG0000991	Prai.g_01904	Prae.g_01880
OG0000992	Prai.g_01906	Prae.g_01882
OG0000993	Prai.g_01907	Prae.g_01883
OG0000994	Prai.g_01908	Prae.g_01884
OG0000995	Prai.g_01912	Prae.g_01888
OG0000996	Prai.g_01913	Prae.g_01889
OG0000997	Prai.g_01914	Prae.g_01890
OG0000998	Prai.g_01916	Prae.g_01892
OG0000999	Prai.g_01917	Prae.g_01893
OG0001000	Prai.g_01920	Prae.g_01896
OG0001001	Prai.g_01922	Prae.g_01898
OG0001002	Prai.g_01926	Prae.g_01902
OG0001003	Prai.g_01928	Prae.g_01903
OG0001004	Prai.g_01929	Prae.g_01904
OG0001005	Prai.g_01930	Prae.g_01905
OG0001006	Prai.g_01934	Prae.g_01909
OG0001007	Prai.g_01936	Prae.g_01911
OG0001008	Prai.g_00468	Prae.g_00411
OG0001009	Prai.g_00027	Prae.g_00027
OG0001010	Prai.g_00028	Prae.g_00028
OG0001011	Prai.g_00029	Prae.g_00029
OG0001012	Prai.g_00050	Prae.g_00045
OG0001013	Prai.g_00055	Prae.g_00050
OG0001014	Prai.g_00058	Prae.g_00053
OG0001015	Prai.g_00059	Prae.g_00054
OG0001016	Prai.g_00073	Prae.g_00073
OG0001017	Prai.g_00077	Prae.g_00077
OG0001018	Prai.g_00080	Prae.g_00080
OG0001019	Prai.g_00089	Prae.g_00089
OG0001020	Prai.g_00090	Prae.g_00090
OG0001021	Prai.g_00091	Prae.g_00091
OG0001022	Prai.g_00094	Prae.g_00094
OG0001023	Prai.g_00095	Prae.g_00095
OG0001024	Prai.g_00098	Prae.g_00098
OG0001025	Prai.g_00104	Prae.g_00104
OG0001026	Prai.g_00111	Prae.g_00110
OG0001027	Prai.g_00112	Prae.g_00111
OG0001028	Prai.g_00114	Prae.g_00113
OG0001029	Prai.g_00115	Prae.g_00115
OG0001030	Prai.g_00130	Prae.g_00130
OG0001031	Prai.g_00197	Prae.g_00189
OG0001032	Prai.g_00198	Prae.g_00190
OG0001033	Prai.g_00219	Prae.g_00211
OG0001034	Prai.g_00247	Prae.g_00239
OG0001035	Prai.g_00267	Prae.g_00257
OG0001036	Prai.g_00272	Prae.g_00262
OG0001037	Prai.g_00273	Prae.g_00263
OG0001038	Prai.g_00291	Prae.g_00279
OG0001039	Prai.g_00294	Prae.g_00282
OG0001040	Prai.g_00296	Prae.g_00284
OG0001041	Prai.g_00300	Prae.g_00288
OG0001042	Prai.g_00317	Prae.g_00305
OG0001043	Prai.g_00318	Prae.g_00306
OG0001045	Prai.g_00355	Prae.g_00342
OG0001046	Prai.g_00390	Prae.g_00379
OG0001047	Prai.g_00470	Prae.g_00413
OG0001048	Prai.g_00471	Prae.g_00414
OG0001049	Prai.g_00473	Prae.g_00416
OG0001050	Prai.g_00474	Prae.g_00417
OG0001051	Prai.g_00475	Prae.g_00418
OG0001052	Prai.g_00501	Prae.g_00445
OG0001053	Prai.g_00513	Prae.g_00457
OG0001054	Prai.g_00528	Prae.g_00472
OG0001055	Prai.g_00546	Prae.g_00491
OG0001056	Prai.g_00564	Prae.g_00511
OG0001057	Prai.g_00569	Prae.g_00516
OG0001058	Prai.g_00577	Prae.g_00524
OG0001059	Prai.g_00581	Prae.g_00528
OG0001060	Prai.g_00588	Prae.g_00535
OG0001061	Prai.g_00602	Prae.g_00548
OG0001062	Prai.g_00604	Prae.g_00550
OG0001063	Prai.g_00606	Prae.g_00552
OG0001064	Prai.g_00607	Prae.g_00553
OG0001065	Prai.g_00608	Prae.g_00554
OG0001066	Prai.g_00609	Prae.g_00555
OG0001067	Prai.g_00610	Prae.g_00556
OG0001068	Prai.g_00611	Prae.g_00557
OG0001069	Prai.g_00612	Prae.g_00558
OG0001070	Prai.g_00615	Prae.g_00561
OG0001071	Prai.g_00616	Prae.g_00562
OG0001072	Prai.g_00618	Prae.g_00564
OG0001073	Prai.g_00632	Prae.g_00578
OG0001074	Prai.g_00643	Prae.g_00589
OG0001075	Prai.g_00644	Prae.g_00590
OG0001076	Prai.g_00653	Prae.g_00598
OG0001077	Prai.g_00657	Prae.g_00602
OG0001078	Prai.g_00665	Prae.g_00610
OG0001079	Prai.g_00676	Prae.g_00621
OG0001080	Prai.g_00682	Prae.g_00627
OG0001081	Prai.g_00684	Prae.g_00629
OG0001082	Prai.g_00685	Prae.g_00630
OG0001083	Prai.g_00690	Prae.g_00635
OG0001084	Prai.g_00691	Prae.g_00636
OG0001085	Prai.g_00699	Prae.g_00644
OG0001086	Prai.g_00700	Prae.g_00645
OG0001087	Prai.g_00717	Prae.g_00662
OG0001088	Prai.g_00718	Prae.g_00663
OG0001089	Prai.g_00726	Prae.g_00671
OG0001090	Prai.g_00749	Prae.g_00712
OG0001091	Prai.g_00751	Prae.g_00714
OG0001092	Prai.g_00752	Prae.g_00715
OG0001093	Prai.g_00757	Prae.g_00720
OG0001094	Prai.g_00854	Prae.g_00800
OG0001095	Prai.g_00834	Prae.g_00819
OG0001096	Prai.g_00821	Prae.g_00832
OG0001097	Prai.g_00802	Prae.g_00850
OG0001098	Prai.g_00787	Prae.g_00865
OG0001099	Prai.g_01057	Prae.g_00897
OG0001100	Prai.g_01053	Prae.g_00901
OG0001101	Prai.g_01051	Prae.g_00903
OG0001102	Prai.g_01049	Prae.g_00905
OG0001103	Prai.g_01047	Prae.g_00907
OG0001104	Prai.g_01026	Prae.g_00928
OG0001105	Prai.g_01022	Prae.g_00932
OG0001106	Prai.g_00998	Prae.g_00955
OG0001107	Prai.g_00991	Prae.g_00962
OG0001108	Prai.g_00987	Prae.g_00966
OG0001109	Prai.g_00986	Prae.g_00967
OG0001110	Prai.g_00984	Prae.g_00969
OG0001111	Prai.g_00983	Prae.g_00970
OG0001112	Prai.g_00982	Prae.g_00971
OG0001113	Prai.g_00981	Prae.g_00972
OG0001114	Prai.g_00980	Prae.g_00973
OG0001115	Prai.g_00978	Prae.g_00975
OG0001116	Prai.g_00977	Prae.g_00976
OG0001117	Prai.g_00976	Prae.g_00977
OG0001118	Prai.g_00975	Prae.g_00978
OG0001119	Prai.g_00974	Prae.g_00979
OG0001120	Prai.g_00972	Prae.g_00981
OG0001121	Prai.g_01141	Prae.g_01128
OG0001121	Prai.g_00969	Prae.g_00984
OG0001122	Prai.g_00945	Prae.g_01012
OG0001124	Prai.g_00940	Prae.g_01018
OG0001125	Prai.g_00939	Prae.g_01019
OG0001126	Prai.g_00929	Prae.g_01029
OG0001127	Prai.g_00928	Prae.g_01030
OG0001128	Prai.g_00926	Prae.g_01032
OG0001129	Prai.g_00925	Prae.g_01033
OG0001130	Prai.g_00924	Prae.g_01034
OG0001131	Prai.g_01088	Prae.g_01072
OG0001132	Prai.g_01098	Prae.g_01081
OG0001133	Prai.g_01130	Prae.g_01115
OG0001134	Prai.g_01143	Prae.g_01130
OG0001135	Prai.g_01146	Prae.g_01133
OG0001137	Prai.g_01179	Prae.g_01171
OG0001138	Prai.g_01198	Prae.g_01189
OG0001139	Prai.g_01200	Prae.g_01190
OG0001140	Prai.g_01201	Prae.g_01191
OG0001141	Prai.g_01202	Prae.g_01192
OG0001142	Prai.g_01203	Prae.g_01193
OG0001143	Prai.g_01210	Prae.g_01200
OG0001144	Prai.g_01215	Prae.g_01205
OG0001145	Prai.g_01326	Prae.g_01320
OG0001146	Prai.g_01339	Prae.g_01333
OG0001147	Prai.g_01357	Prae.g_01354
OG0001148	Prai.g_01372	Prae.g_01370
