Orthogroup	Pray	Prar
OG0000568	Pray.g_01145	Prar.g_01448
OG0000569	Pray.g_01142	Prar.g_01451
OG0000570	Pray.g_01141	Prar.g_01452
OG0000571	Pray.g_01139	Prar.g_01454
OG0000572	Pray.g_01138	Prar.g_01455
OG0000573	Pray.g_01137	Prar.g_01456
OG0000574	Pray.g_01136	Prar.g_01457
OG0000575	Pray.g_01135	Prar.g_01458
OG0000576	Pray.g_01134	Prar.g_01459
OG0000577	Pray.g_01133	Prar.g_01460
OG0000578	Pray.g_01132	Prar.g_01461
OG0000579	Pray.g_01131	Prar.g_01462
OG0000580	Pray.g_01130	Prar.g_01463
OG0000581	Pray.g_01129	Prar.g_01464
OG0000582	Pray.g_01128	Prar.g_01465
OG0000583	Pray.g_01127	Prar.g_01466
OG0000584	Pray.g_01125	Prar.g_01468
OG0000585	Pray.g_01124	Prar.g_01469
OG0000586	Pray.g_01123	Prar.g_01470
OG0000587	Pray.g_01122	Prar.g_01471
OG0000588	Pray.g_01121	Prar.g_01472
OG0000589	Pray.g_01120	Prar.g_01473
OG0000590	Pray.g_01119	Prar.g_01474
OG0000591	Pray.g_01118	Prar.g_01475
OG0000592	Pray.g_01117	Prar.g_01476
OG0000593	Pray.g_01116	Prar.g_01477
OG0000594	Pray.g_01115	Prar.g_01478
OG0000595	Pray.g_01114	Prar.g_01479
OG0000596	Pray.g_01113	Prar.g_01480
OG0000597	Pray.g_01109	Prar.g_01484
OG0000598	Pray.g_01108	Prar.g_01485
OG0000599	Pray.g_01107	Prar.g_01486
OG0000600	Pray.g_01106	Prar.g_01487
OG0000601	Pray.g_01105	Prar.g_01488
OG0000602	Pray.g_01104	Prar.g_01489
OG0000603	Pray.g_01103	Prar.g_01490
OG0000604	Pray.g_01102	Prar.g_01491
OG0000605	Pray.g_01101	Prar.g_01492
OG0000606	Pray.g_01100	Prar.g_01493
OG0000607	Pray.g_01099	Prar.g_01494
OG0000608	Pray.g_01098	Prar.g_01495
OG0000609	Pray.g_01096	Prar.g_01497
OG0000610	Pray.g_01095	Prar.g_01498
OG0000611	Pray.g_01093	Prar.g_01500
OG0000612	Pray.g_01092	Prar.g_01501
OG0000613	Pray.g_01090	Prar.g_01503
OG0000614	Pray.g_01084	Prar.g_01509
OG0000615	Pray.g_01083	Prar.g_01510
OG0000616	Pray.g_01082	Prar.g_01511
OG0000617	Pray.g_01080	Prar.g_01513
OG0000618	Pray.g_01079	Prar.g_01514
OG0000619	Pray.g_01078	Prar.g_01515
OG0000620	Pray.g_01076	Prar.g_01517
OG0000621	Pray.g_01075	Prar.g_01518
OG0000622	Pray.g_01074	Prar.g_01519
OG0000623	Pray.g_01073	Prar.g_01520
OG0000624	Pray.g_01071	Prar.g_01522
OG0000625	Pray.g_01070	Prar.g_01523
OG0000626	Pray.g_01069	Prar.g_01524
OG0000627	Pray.g_01068	Prar.g_01525
OG0000628	Pray.g_01067	Prar.g_01526
OG0000629	Pray.g_01066	Prar.g_01527
OG0000630	Pray.g_01064	Prar.g_01529
OG0000631	Pray.g_01063	Prar.g_01530
OG0000632	Pray.g_01059	Prar.g_01534
OG0000633	Pray.g_01058	Prar.g_01535
OG0000634	Pray.g_01039	Prar.g_01600
OG0000635	Pray.g_01037	Prar.g_01602
OG0000636	Pray.g_01036	Prar.g_01603
OG0000637	Pray.g_01034	Prar.g_01605
OG0000638	Pray.g_01033	Prar.g_01606
OG0000639	Pray.g_01032	Prar.g_01607
OG0000640	Pray.g_01031	Prar.g_01608
OG0000641	Pray.g_01030	Prar.g_01609
OG0000642	Pray.g_01029	Prar.g_01610
OG0000643	Pray.g_01028	Prar.g_01611
OG0000644	Pray.g_01026	Prar.g_01613
OG0000645	Pray.g_01025	Prar.g_01614
OG0000646	Pray.g_00269	Prar.g_01615
OG0000647	Pray.g_00270	Prar.g_01616
OG0000648	Pray.g_00271	Prar.g_01617
OG0000649	Pray.g_00272	Prar.g_01618
OG0000650	Pray.g_00273	Prar.g_01619
OG0000651	Pray.g_00274	Prar.g_01620
OG0000652	Pray.g_00276	Prar.g_01622
OG0000653	Pray.g_00291	Prar.g_01636
OG0000654	Pray.g_00293	Prar.g_01638
OG0000655	Pray.g_00302	Prar.g_01646
OG0000656	Pray.g_00306	Prar.g_01651
OG0000657	Pray.g_00313	Prar.g_01652
OG0000658	Pray.g_00314	Prar.g_01653
OG0000659	Pray.g_00315	Prar.g_01654
OG0000660	Pray.g_00326	Prar.g_01661
OG0000661	Pray.g_00335	Prar.g_01670
OG0000662	Pray.g_00337	Prar.g_01672
OG0000663	Pray.g_00339	Prar.g_01675
OG0000664	Pray.g_00340	Prar.g_01676
OG0000665	Pray.g_00341	Prar.g_01677
OG0000666	Pray.g_00342	Prar.g_01678
OG0000667	Pray.g_00343	Prar.g_01679
OG0000668	Pray.g_00344	Prar.g_01680
OG0000669	Pray.g_00345	Prar.g_01681
OG0000670	Pray.g_00347	Prar.g_01683
OG0000671	Pray.g_00348	Prar.g_01684
OG0000672	Pray.g_00349	Prar.g_01685
OG0000673	Pray.g_00350	Prar.g_01686
OG0000674	Pray.g_00351	Prar.g_01687
OG0000675	Pray.g_00352	Prar.g_01688
OG0000676	Pray.g_00354	Prar.g_01690
OG0000677	Pray.g_00356	Prar.g_01692
OG0000678	Pray.g_00357	Prar.g_01693
OG0000679	Pray.g_00358	Prar.g_01694
OG0000680	Pray.g_00359	Prar.g_01695
OG0000681	Pray.g_00360	Prar.g_01696
OG0000682	Pray.g_00361	Prar.g_01697
OG0000683	Pray.g_00362	Prar.g_01698
OG0000684	Pray.g_00363	Prar.g_01699
OG0000685	Pray.g_00364	Prar.g_01700
OG0000686	Pray.g_00365	Prar.g_01701
OG0000687	Pray.g_00366	Prar.g_01702
OG0000688	Pray.g_00367	Prar.g_01703
OG0000689	Pray.g_00368	Prar.g_01704
OG0000690	Pray.g_00369	Prar.g_01705
OG0000691	Pray.g_00371	Prar.g_01707
OG0000692	Pray.g_00372	Prar.g_01708
OG0000693	Pray.g_00373	Prar.g_01709
OG0000694	Pray.g_00374	Prar.g_01710
OG0000695	Pray.g_00375	Prar.g_01711
OG0000696	Pray.g_00376	Prar.g_01712
OG0000697	Pray.g_00378	Prar.g_01714
OG0000698	Pray.g_00379	Prar.g_01715
OG0000699	Pray.g_00383	Prar.g_01718
OG0000700	Pray.g_00384	Prar.g_01719
OG0000701	Pray.g_00385	Prar.g_01720
OG0000702	Pray.g_00386	Prar.g_01721
OG0000703	Pray.g_00387	Prar.g_01722
OG0000704	Pray.g_00388	Prar.g_01723
OG0000705	Pray.g_00390	Prar.g_01725
OG0000706	Pray.g_00391	Prar.g_01726
OG0000707	Pray.g_00392	Prar.g_01727
OG0000708	Pray.g_00393	Prar.g_01728
OG0000709	Pray.g_00394	Prar.g_01729
OG0000710	Pray.g_00395	Prar.g_01730
OG0000711	Pray.g_00396	Prar.g_01731
OG0000712	Pray.g_00397	Prar.g_01732
OG0000713	Pray.g_00398	Prar.g_01733
OG0000714	Pray.g_00400	Prar.g_01735
OG0000715	Pray.g_00401	Prar.g_01736
OG0000716	Pray.g_00402	Prar.g_01737
OG0000717	Pray.g_00403	Prar.g_01738
OG0000718	Pray.g_00404	Prar.g_01740
OG0000719	Pray.g_00406	Prar.g_01742
OG0000720	Pray.g_00408	Prar.g_01744
OG0000721	Pray.g_00409	Prar.g_01745
OG0000722	Pray.g_00436	Prar.g_01759
OG0000723	Pray.g_00440	Prar.g_01764
OG0000724	Pray.g_00443	Prar.g_01767
OG0000725	Pray.g_00444	Prar.g_01768
OG0000726	Pray.g_00445	Prar.g_01769
OG0000727	Pray.g_00446	Prar.g_01770
OG0000728	Pray.g_00447	Prar.g_01771
OG0000729	Pray.g_00449	Prar.g_01773
OG0000730	Pray.g_00450	Prar.g_01774
OG0000731	Pray.g_00452	Prar.g_01776
OG0000732	Pray.g_00453	Prar.g_01777
OG0000733	Pray.g_00454	Prar.g_01778
OG0000734	Pray.g_00455	Prar.g_01779
OG0000735	Pray.g_00456	Prar.g_01780
OG0000736	Pray.g_00458	Prar.g_01782
OG0000737	Pray.g_00459	Prar.g_01783
OG0000738	Pray.g_00461	Prar.g_01785
OG0000739	Pray.g_00462	Prar.g_01786
OG0000740	Pray.g_00463	Prar.g_01787
OG0000741	Pray.g_00465	Prar.g_01789
OG0000742	Pray.g_00466	Prar.g_01790
OG0000743	Pray.g_00470	Prar.g_01793
OG0000744	Pray.g_00471	Prar.g_01794
OG0000745	Pray.g_00473	Prar.g_01795
OG0000746	Pray.g_00474	Prar.g_01796
OG0000747	Pray.g_00475	Prar.g_01797
OG0000748	Pray.g_00476	Prar.g_01798
OG0000749	Pray.g_00477	Prar.g_01799
OG0000750	Pray.g_00478	Prar.g_01800
OG0000751	Pray.g_00480	Prar.g_01802
OG0000752	Pray.g_00481	Prar.g_01803
OG0000753	Pray.g_00482	Prar.g_01804
OG0000754	Pray.g_00483	Prar.g_01805
OG0000755	Pray.g_00485	Prar.g_01807
OG0000756	Pray.g_00486	Prar.g_01808
OG0000757	Pray.g_00487	Prar.g_01809
OG0000758	Pray.g_00488	Prar.g_01810
OG0000759	Pray.g_00489	Prar.g_01811
OG0000760	Pray.g_00490	Prar.g_01812
OG0000761	Pray.g_00491	Prar.g_01813
OG0000762	Pray.g_00493	Prar.g_01815
OG0000763	Pray.g_00494	Prar.g_01816
OG0000764	Pray.g_00495	Prar.g_01817
OG0000765	Pray.g_00496	Prar.g_01818
OG0000766	Pray.g_00497	Prar.g_01819
OG0000767	Pray.g_00498	Prar.g_01820
OG0000768	Pray.g_00499	Prar.g_01821
OG0000769	Pray.g_00500	Prar.g_01822
OG0000770	Pray.g_00501	Prar.g_01823
OG0000771	Pray.g_00502	Prar.g_01824
OG0000772	Pray.g_00503	Prar.g_01825
OG0000773	Pray.g_00505	Prar.g_01827
OG0000774	Pray.g_00506	Prar.g_01828
OG0000775	Pray.g_00507	Prar.g_01829
OG0000776	Pray.g_00508	Prar.g_01830
OG0000777	Pray.g_00509	Prar.g_01831
OG0000778	Pray.g_00510	Prar.g_01832
OG0000779	Pray.g_00512	Prar.g_01834
OG0000780	Pray.g_00513	Prar.g_01835
OG0000781	Pray.g_00514	Prar.g_01836
OG0000782	Pray.g_00516	Prar.g_01838
OG0000783	Pray.g_00517	Prar.g_01839
OG0000784	Pray.g_00518	Prar.g_01840
OG0000785	Pray.g_00519	Prar.g_01841
OG0000786	Pray.g_00520	Prar.g_01842
OG0000787	Pray.g_00522	Prar.g_01844
OG0000788	Pray.g_00523	Prar.g_01845
OG0000789	Pray.g_00524	Prar.g_01846
OG0000790	Pray.g_00525	Prar.g_01847
OG0000791	Pray.g_00526	Prar.g_01848
OG0000792	Pray.g_00527	Prar.g_01849
OG0000793	Pray.g_00528	Prar.g_01850
OG0000794	Pray.g_00529	Prar.g_01851
OG0000795	Pray.g_00530	Prar.g_01852
OG0000796	Pray.g_00532	Prar.g_01853
OG0000797	Pray.g_00534	Prar.g_01855
OG0000798	Pray.g_00535	Prar.g_01856
OG0000799	Pray.g_00536	Prar.g_01857
OG0000800	Pray.g_00537	Prar.g_01858
OG0000801	Pray.g_00538	Prar.g_01859
OG0000802	Pray.g_00540	Prar.g_01861
OG0000803	Pray.g_00541	Prar.g_01862
OG0000804	Pray.g_00553	Prar.g_01873
OG0000805	Pray.g_00555	Prar.g_01875
OG0000806	Pray.g_00556	Prar.g_01876
OG0000807	Pray.g_00557	Prar.g_01877
OG0000808	Pray.g_00558	Prar.g_01878
OG0000809	Pray.g_00562	Prar.g_01882
OG0000810	Pray.g_00563	Prar.g_01883
OG0000811	Pray.g_00564	Prar.g_01884
OG0000812	Pray.g_00565	Prar.g_01885
OG0000813	Pray.g_00566	Prar.g_01886
OG0000814	Pray.g_00567	Prar.g_01887
OG0000815	Pray.g_00568	Prar.g_01888
OG0000816	Pray.g_00570	Prar.g_01890
OG0000817	Pray.g_00573	Prar.g_01893
OG0000818	Pray.g_00574	Prar.g_01894
OG0000819	Pray.g_00576	Prar.g_01896
OG0000820	Pray.g_00577	Prar.g_01897
OG0000821	Pray.g_00578	Prar.g_01898
OG0000822	Pray.g_00579	Prar.g_01899
OG0000823	Pray.g_00582	Prar.g_01902
OG0000824	Pray.g_00583	Prar.g_01903
OG0000825	Pray.g_00585	Prar.g_01905
OG0000826	Pray.g_00586	Prar.g_01906
OG0000827	Pray.g_00587	Prar.g_01907
OG0000828	Pray.g_00589	Prar.g_01909
OG0000829	Pray.g_00614	Prar.g_01935
OG0000830	Pray.g_00623	Prar.g_01944
OG0000831	Pray.g_00626	Prar.g_01947
OG0000832	Pray.g_00627	Prar.g_01948
OG0000833	Pray.g_00634	Prar.g_01955
OG0000834	Pray.g_00132	Prar.g_01324
OG0000835	Pray.g_00128	Prar.g_01320
OG0000836	Pray.g_00126	Prar.g_01318
OG0000837	Pray.g_00112	Prar.g_01309
OG0000838	Pray.g_00096	Prar.g_01295
OG0000839	Pray.g_00095	Prar.g_01294
OG0000840	Pray.g_00090	Prar.g_01289
OG0000841	Pray.g_00083	Prar.g_01282
OG0000842	Pray.g_00079	Prar.g_01278
OG0000843	Pray.g_00077	Prar.g_01276
OG0000844	Pray.g_00076	Prar.g_01275
OG0000845	Pray.g_00075	Prar.g_01274
OG0000846	Pray.g_00074	Prar.g_01273
OG0000847	Pray.g_00073	Prar.g_01272
OG0000848	Pray.g_00072	Prar.g_01271
OG0000849	Pray.g_00071	Prar.g_01270
OG0000850	Pray.g_00070	Prar.g_01269
OG0000851	Pray.g_00068	Prar.g_01267
OG0000852	Pray.g_00065	Prar.g_01264
OG0000853	Pray.g_00063	Prar.g_01262
OG0000854	Pray.g_00062	Prar.g_01261
OG0000855	Pray.g_00060	Prar.g_01260
OG0000856	Pray.g_00059	Prar.g_01259
OG0000857	Pray.g_00058	Prar.g_01258
OG0000858	Pray.g_00056	Prar.g_01256
OG0000859	Pray.g_00055	Prar.g_01255
OG0000860	Pray.g_00054	Prar.g_01254
OG0000861	Pray.g_00053	Prar.g_01253
OG0000862	Pray.g_00052	Prar.g_01252
OG0000863	Pray.g_00051	Prar.g_01251
OG0000864	Pray.g_00050	Prar.g_01250
OG0000865	Pray.g_00049	Prar.g_01249
OG0000866	Pray.g_00048	Prar.g_01248
OG0000867	Pray.g_00045	Prar.g_01245
OG0000868	Pray.g_00043	Prar.g_01243
OG0000869	Pray.g_00042	Prar.g_01242
OG0000870	Pray.g_00041	Prar.g_01241
OG0000871	Pray.g_00040	Prar.g_01240
OG0000872	Pray.g_00039	Prar.g_01239
OG0000873	Pray.g_00038	Prar.g_01238
OG0000874	Pray.g_00037	Prar.g_01237
OG0000875	Pray.g_00036	Prar.g_01236
OG0000876	Pray.g_00034	Prar.g_01234
OG0000877	Pray.g_00033	Prar.g_01233
OG0000878	Pray.g_00032	Prar.g_01232
OG0000879	Pray.g_00031	Prar.g_01231
OG0000880	Pray.g_00030	Prar.g_01230
OG0000881	Pray.g_00029	Prar.g_01229
OG0000882	Pray.g_00028	Prar.g_01228
OG0000883	Pray.g_00027	Prar.g_01227
OG0000884	Pray.g_00026	Prar.g_01226
OG0000885	Pray.g_00025	Prar.g_01225
OG0000886	Pray.g_00024	Prar.g_01224
OG0000887	Pray.g_00023	Prar.g_01223
OG0000888	Pray.g_00022	Prar.g_01222
OG0000889	Pray.g_00021	Prar.g_01221
OG0000890	Pray.g_00020	Prar.g_01220
OG0000891	Pray.g_00019	Prar.g_01219
OG0000892	Pray.g_00018	Prar.g_01218
OG0000893	Pray.g_00017	Prar.g_01217
OG0000894	Pray.g_00015	Prar.g_01215
OG0000895	Pray.g_00014	Prar.g_01214
OG0000896	Pray.g_00012	Prar.g_01212
OG0000897	Pray.g_00011	Prar.g_01211
OG0000898	Pray.g_00010	Prar.g_01210
OG0000899	Pray.g_00009	Prar.g_01209
OG0000900	Pray.g_00007	Prar.g_01207
OG0000901	Pray.g_01895	Prar.g_00976
OG0000902	Pray.g_01881	Prar.g_00966
OG0000903	Pray.g_01880	Prar.g_00965
OG0000904	Pray.g_01879	Prar.g_00964
OG0000905	Pray.g_01878	Prar.g_00963
OG0000906	Pray.g_01877	Prar.g_00962
OG0000907	Pray.g_01875	Prar.g_00960
OG0000908	Pray.g_01874	Prar.g_00959
OG0000909	Pray.g_01873	Prar.g_00958
OG0000910	Pray.g_01872	Prar.g_00957
OG0000911	Pray.g_01871	Prar.g_00956
OG0000912	Pray.g_01868	Prar.g_00953
OG0000913	Pray.g_01867	Prar.g_00952
OG0000914	Pray.g_01866	Prar.g_00951
OG0000915	Pray.g_01864	Prar.g_00949
OG0000916	Pray.g_01863	Prar.g_00948
OG0000917	Pray.g_01862	Prar.g_00947
OG0000918	Pray.g_01861	Prar.g_00946
OG0000919	Pray.g_01860	Prar.g_00945
OG0000920	Pray.g_01859	Prar.g_00944
OG0000921	Pray.g_01857	Prar.g_00942
OG0000922	Pray.g_01856	Prar.g_00941
OG0000923	Pray.g_01847	Prar.g_00929
OG0000924	Pray.g_01846	Prar.g_00928
OG0000925	Pray.g_01843	Prar.g_00925
OG0000926	Pray.g_01842	Prar.g_00924
OG0000927	Pray.g_01841	Prar.g_00923
OG0000928	Pray.g_01839	Prar.g_00921
OG0000929	Pray.g_01837	Prar.g_00919
OG0000930	Pray.g_01835	Prar.g_00917
OG0000931	Pray.g_01834	Prar.g_00916
OG0000932	Pray.g_01831	Prar.g_00913
OG0000933	Pray.g_01827	Prar.g_00909
OG0000934	Pray.g_01826	Prar.g_00908
OG0000935	Pray.g_01825	Prar.g_00907
OG0000936	Pray.g_01824	Prar.g_00906
OG0000937	Pray.g_01823	Prar.g_00905
OG0000938	Pray.g_01822	Prar.g_00904
OG0000939	Pray.g_01821	Prar.g_00903
OG0000940	Pray.g_01820	Prar.g_00902
OG0000941	Pray.g_01819	Prar.g_00901
OG0000942	Pray.g_01818	Prar.g_00900
OG0000943	Pray.g_01817	Prar.g_00899
OG0000944	Pray.g_01816	Prar.g_00898
OG0000945	Pray.g_01815	Prar.g_00897
OG0000946	Pray.g_01814	Prar.g_00896
OG0000947	Pray.g_01813	Prar.g_00895
OG0000948	Pray.g_01812	Prar.g_00894
OG0000949	Pray.g_01811	Prar.g_00893
OG0000950	Pray.g_01787	Prar.g_00375
OG0000951	Pray.g_01740	Prar.g_00357
OG0000952	Pray.g_01739	Prar.g_00356
OG0000953	Pray.g_01738	Prar.g_00355
OG0000954	Pray.g_01737	Prar.g_00354
OG0000955	Pray.g_01736	Prar.g_00353
OG0000956	Pray.g_01734	Prar.g_00351
OG0000957	Pray.g_01733	Prar.g_00350
OG0000958	Pray.g_01732	Prar.g_00349
OG0000959	Pray.g_01731	Prar.g_00348
OG0000960	Pray.g_01730	Prar.g_00347
OG0000961	Pray.g_01729	Prar.g_00346
OG0000962	Pray.g_01728	Prar.g_00345
OG0000963	Pray.g_01727	Prar.g_00344
OG0000964	Pray.g_01726	Prar.g_00343
OG0000965	Pray.g_01724	Prar.g_00341
OG0000966	Pray.g_01723	Prar.g_00340
OG0000967	Pray.g_01720	Prar.g_00337
OG0000968	Pray.g_01719	Prar.g_00336
OG0000969	Pray.g_01718	Prar.g_00335
OG0000970	Pray.g_01717	Prar.g_00842
OG0000971	Pray.g_01716	Prar.g_00841
OG0000972	Pray.g_01715	Prar.g_00840
OG0000973	Pray.g_01713	Prar.g_00838
OG0000974	Pray.g_01712	Prar.g_00837
OG0000975	Pray.g_01711	Prar.g_00836
OG0000976	Pray.g_01710	Prar.g_00835
OG0000977	Pray.g_01709	Prar.g_00834
OG0000978	Pray.g_01708	Prar.g_00833
OG0000979	Pray.g_01707	Prar.g_00832
OG0000980	Pray.g_01706	Prar.g_00831
OG0000981	Pray.g_01705	Prar.g_00830
OG0000982	Pray.g_01704	Prar.g_00829
OG0000983	Pray.g_01703	Prar.g_00828
OG0000984	Pray.g_01699	Prar.g_00824
OG0000985	Pray.g_01698	Prar.g_00823
OG0000986	Pray.g_01697	Prar.g_00822
OG0000987	Pray.g_01695	Prar.g_00820
OG0000988	Pray.g_01694	Prar.g_00819
OG0000989	Pray.g_01693	Prar.g_00818
OG0000990	Pray.g_01692	Prar.g_00817
OG0000991	Pray.g_01691	Prar.g_00816
OG0000992	Pray.g_01690	Prar.g_00815
OG0000993	Pray.g_01689	Prar.g_00814
OG0000994	Pray.g_01688	Prar.g_00813
OG0000995	Pray.g_01687	Prar.g_00812
OG0000996	Pray.g_01686	Prar.g_00811
OG0000997	Pray.g_01684	Prar.g_00809
OG0000998	Pray.g_01681	Prar.g_00806
OG0000999	Pray.g_01679	Prar.g_00804
OG0001000	Pray.g_01678	Prar.g_00803
OG0001001	Pray.g_01677	Prar.g_00802
OG0001002	Pray.g_01675	Prar.g_00800
OG0001003	Pray.g_01674	Prar.g_00799
OG0001004	Pray.g_01673	Prar.g_00798
OG0001005	Pray.g_01672	Prar.g_00797
OG0001006	Pray.g_01670	Prar.g_00795
OG0001007	Pray.g_01669	Prar.g_00794
OG0001008	Pray.g_01668	Prar.g_00793
OG0001009	Pray.g_01667	Prar.g_00792
OG0001010	Pray.g_01666	Prar.g_00791
OG0001011	Pray.g_01665	Prar.g_00790
OG0001012	Pray.g_01664	Prar.g_00789
OG0001013	Pray.g_01663	Prar.g_00788
OG0001014	Pray.g_01662	Prar.g_00787
OG0001015	Pray.g_01661	Prar.g_00786
OG0001016	Pray.g_01660	Prar.g_00785
OG0001017	Pray.g_01659	Prar.g_00784
OG0001018	Pray.g_01658	Prar.g_00783
OG0001019	Pray.g_01657	Prar.g_00782
OG0001020	Pray.g_01656	Prar.g_00781
OG0001021	Pray.g_01655	Prar.g_00780
OG0001022	Pray.g_01654	Prar.g_00779
OG0001023	Pray.g_01653	Prar.g_00778
OG0001024	Pray.g_01651	Prar.g_00776
OG0001025	Pray.g_01650	Prar.g_00775
OG0001026	Pray.g_01649	Prar.g_00774
OG0001027	Pray.g_01648	Prar.g_00773
OG0001028	Pray.g_01647	Prar.g_00772
OG0001029	Pray.g_01646	Prar.g_00771
OG0001030	Pray.g_01643	Prar.g_00768
OG0001031	Pray.g_01642	Prar.g_00767
OG0001032	Pray.g_01634	Prar.g_00760
OG0001033	Pray.g_01627	Prar.g_00753
OG0001034	Pray.g_01600	Prar.g_00725
OG0001035	Pray.g_01565	Prar.g_01149
OG0001036	Pray.g_01564	Prar.g_01148
OG0001037	Pray.g_01558	Prar.g_01142
OG0001038	Pray.g_01557	Prar.g_01141
OG0001039	Pray.g_01556	Prar.g_01140
OG0001040	Pray.g_01555	Prar.g_01139
OG0001041	Pray.g_01553	Prar.g_01137
OG0001042	Pray.g_01552	Prar.g_01136
OG0001043	Pray.g_01551	Prar.g_01135
OG0001044	Pray.g_01550	Prar.g_01134
OG0001045	Pray.g_01549	Prar.g_01133
OG0001046	Pray.g_01548	Prar.g_01132
OG0001047	Pray.g_01547	Prar.g_01131
OG0001048	Pray.g_01545	Prar.g_01129
OG0001049	Pray.g_01544	Prar.g_01128
OG0001050	Pray.g_01543	Prar.g_01127
OG0001051	Pray.g_01542	Prar.g_01126
OG0001052	Pray.g_01541	Prar.g_01125
OG0001053	Pray.g_01540	Prar.g_01124
OG0001054	Pray.g_01539	Prar.g_01123
OG0001055	Pray.g_01538	Prar.g_01122
OG0001056	Pray.g_01537	Prar.g_01121
OG0001057	Pray.g_01535	Prar.g_01964
OG0001058	Pray.g_01534	Prar.g_01965
OG0001059	Pray.g_01533	Prar.g_01966
OG0001060	Pray.g_01532	Prar.g_01967
OG0001061	Pray.g_01531	Prar.g_01968
OG0001062	Pray.g_01530	Prar.g_01969
OG0001063	Pray.g_01529	Prar.g_01970
OG0001064	Pray.g_01528	Prar.g_01971
OG0001065	Pray.g_01527	Prar.g_01963
OG0001066	Pray.g_01526	Prar.g_01962
OG0001067	Pray.g_01525	Prar.g_01961
OG0001068	Pray.g_01524	Prar.g_01960
OG0001069	Pray.g_01521	Prar.g_01957
OG0001070	Pray.g_01519	Prar.g_00596
OG0001071	Pray.g_01518	Prar.g_00597
OG0001072	Pray.g_01517	Prar.g_00598
OG0001073	Pray.g_01516	Prar.g_00599
OG0001074	Pray.g_01515	Prar.g_00600
OG0001075	Pray.g_01513	Prar.g_00601
OG0001076	Pray.g_01512	Prar.g_00603
OG0001077	Pray.g_01511	Prar.g_00604
OG0001078	Pray.g_01510	Prar.g_00605
OG0001079	Pray.g_01509	Prar.g_00606
OG0001080	Pray.g_01508	Prar.g_00607
OG0001081	Pray.g_01507	Prar.g_00608
OG0001082	Pray.g_01506	Prar.g_00609
OG0001083	Pray.g_01505	Prar.g_00610
OG0001084	Pray.g_01504	Prar.g_00611
OG0001085	Pray.g_01503	Prar.g_00612
OG0001086	Pray.g_01234	Prar.g_01114
OG0001087	Pray.g_01235	Prar.g_01113
OG0001088	Pray.g_01236	Prar.g_01112
OG0001089	Pray.g_01238	Prar.g_01110
OG0001090	Pray.g_01239	Prar.g_01109
OG0001091	Pray.g_01240	Prar.g_01108
OG0001092	Pray.g_01241	Prar.g_01107
OG0001093	Pray.g_01242	Prar.g_01106
OG0001094	Pray.g_01243	Prar.g_01105
OG0001095	Pray.g_01244	Prar.g_01104
OG0001096	Pray.g_01245	Prar.g_01103
OG0001097	Pray.g_01246	Prar.g_01102
OG0001098	Pray.g_01247	Prar.g_01101
OG0001099	Pray.g_01248	Prar.g_01100
OG0001100	Pray.g_01249	Prar.g_01099
OG0001101	Pray.g_01250	Prar.g_01098
OG0001102	Pray.g_01253	Prar.g_01095
OG0001103	Pray.g_01254	Prar.g_01094
OG0001104	Pray.g_01255	Prar.g_01093
OG0001105	Pray.g_01257	Prar.g_01091
OG0001106	Pray.g_01259	Prar.g_01089
OG0001107	Pray.g_01260	Prar.g_01088
OG0001108	Pray.g_01261	Prar.g_01087
OG0001109	Pray.g_01264	Prar.g_01069
OG0001110	Pray.g_01266	Prar.g_01067
OG0001111	Pray.g_01267	Prar.g_01066
OG0001112	Pray.g_01268	Prar.g_01065
OG0001113	Pray.g_01269	Prar.g_01064
OG0001114	Pray.g_01270	Prar.g_01063
OG0001115	Pray.g_01271	Prar.g_01062
OG0001116	Pray.g_01272	Prar.g_01061
OG0001117	Pray.g_01273	Prar.g_01060
OG0001118	Pray.g_01274	Prar.g_01059
OG0001119	Pray.g_01275	Prar.g_01058
OG0001120	Pray.g_01276	Prar.g_01057
OG0001121	Pray.g_01277	Prar.g_01056
OG0001122	Pray.g_01278	Prar.g_01055
OG0001123	Pray.g_01279	Prar.g_01054
OG0001124	Pray.g_01280	Prar.g_01053
OG0001125	Pray.g_01281	Prar.g_01052
OG0001126	Pray.g_01282	Prar.g_01051
OG0001127	Pray.g_01283	Prar.g_01050
OG0001128	Pray.g_01284	Prar.g_01049
OG0001129	Pray.g_01285	Prar.g_01048
OG0001130	Pray.g_01286	Prar.g_01047
OG0001131	Pray.g_01287	Prar.g_01046
OG0001132	Pray.g_01288	Prar.g_01045
OG0001133	Pray.g_01289	Prar.g_01044
OG0001134	Pray.g_01290	Prar.g_01043
OG0001135	Pray.g_01291	Prar.g_01042
OG0001136	Pray.g_01292	Prar.g_01041
OG0001137	Pray.g_01293	Prar.g_01040
OG0001138	Pray.g_01294	Prar.g_01039
OG0001139	Pray.g_01295	Prar.g_01038
OG0001140	Pray.g_01296	Prar.g_01037
OG0001141	Pray.g_01298	Prar.g_01035
OG0001142	Pray.g_01299	Prar.g_01034
OG0001143	Pray.g_01300	Prar.g_01033
OG0001144	Pray.g_01302	Prar.g_01031
OG0001145	Pray.g_01304	Prar.g_01029
OG0001146	Pray.g_01305	Prar.g_01028
OG0001147	Pray.g_01307	Prar.g_01026
OG0001148	Pray.g_01308	Prar.g_01025
OG0001149	Pray.g_01309	Prar.g_01024
