Orthogroup	Pray	Pral
OG0000588	Pray.g_01121	Pral.g_01443
OG0000589	Pray.g_01120	Pral.g_01444
OG0000590	Pray.g_01119	Pral.g_01445
OG0000591	Pray.g_01118	Pral.g_01446
OG0000592	Pray.g_01117	Pral.g_01447
OG0000593	Pray.g_01116	Pral.g_01448
OG0000594	Pray.g_01115	Pral.g_01449
OG0000595	Pray.g_01114	Pral.g_01450
OG0000596	Pray.g_01113	Pral.g_01451
OG0000597	Pray.g_01109	Pral.g_01455
OG0000598	Pray.g_01108	Pral.g_01456
OG0000599	Pray.g_01107	Pral.g_01457
OG0000600	Pray.g_01106	Pral.g_01458
OG0000601	Pray.g_01105	Pral.g_01459
OG0000602	Pray.g_01104	Pral.g_01460
OG0000603	Pray.g_01103	Pral.g_01461
OG0000604	Pray.g_01102	Pral.g_01462
OG0000605	Pray.g_01101	Pral.g_01463
OG0000606	Pray.g_01100	Pral.g_01464
OG0000607	Pray.g_01099	Pral.g_01466
OG0000608	Pray.g_01098	Pral.g_01467
OG0000609	Pray.g_01096	Pral.g_01469
OG0000610	Pray.g_01095	Pral.g_01470
OG0000611	Pray.g_01093	Pral.g_01772
OG0000612	Pray.g_01092	Pral.g_01771
OG0000613	Pray.g_01090	Pral.g_01769
OG0000614	Pray.g_01084	Pral.g_01763
OG0000615	Pray.g_01083	Pral.g_01762
OG0000616	Pray.g_01082	Pral.g_01761
OG0000617	Pray.g_01080	Pral.g_01758
OG0000618	Pray.g_01079	Pral.g_01757
OG0000619	Pray.g_01078	Pral.g_01756
OG0000620	Pray.g_01076	Pral.g_01754
OG0000621	Pray.g_01075	Pral.g_01753
OG0000622	Pray.g_01074	Pral.g_01752
OG0000623	Pray.g_01073	Pral.g_01751
OG0000624	Pray.g_01071	Pral.g_01748
OG0000625	Pray.g_01070	Pral.g_01747
OG0000626	Pray.g_01069	Pral.g_01746
OG0000627	Pray.g_01068	Pral.g_01743
OG0000628	Pray.g_01067	Pral.g_01742
OG0000629	Pray.g_01066	Pral.g_01741
OG0000630	Pray.g_01064	Pral.g_01739
OG0000631	Pray.g_01063	Pral.g_01737
OG0000632	Pray.g_01059	Pral.g_00399
OG0000633	Pray.g_01058	Pral.g_01691
OG0000634	Pray.g_01039	Pral.g_01728
OG0000635	Pray.g_01037	Pral.g_01726
OG0000636	Pray.g_01036	Pral.g_01725
OG0000637	Pray.g_01034	Pral.g_01723
OG0000638	Pray.g_01033	Pral.g_01722
OG0000639	Pray.g_01032	Pral.g_01721
OG0000640	Pray.g_01031	Pral.g_01720
OG0000641	Pray.g_01030	Pral.g_01719
OG0000642	Pray.g_01029	Pral.g_01718
OG0000643	Pray.g_01028	Pral.g_01717
OG0000644	Pray.g_01026	Pral.g_01715
OG0000645	Pray.g_01025	Pral.g_01713
OG0000646	Pray.g_00269	Pral.g_01712
OG0000647	Pray.g_00270	Pral.g_01711
OG0000648	Pray.g_00271	Pral.g_01709
OG0000649	Pray.g_00272	Pral.g_01708
OG0000650	Pray.g_00273	Pral.g_01707
OG0000651	Pray.g_00274	Pral.g_01706
OG0000652	Pray.g_00276	Pral.g_01704
OG0000653	Pray.g_00291	Pral.g_01304
OG0000654	Pray.g_00293	Pral.g_00023
OG0000655	Pray.g_00302	Pral.g_00451
OG0000656	Pray.g_00306	Pral.g_01037
OG0000657	Pray.g_00313	Pral.g_01635
OG0000658	Pray.g_00314	Pral.g_01636
OG0000659	Pray.g_00315	Pral.g_01637
OG0000660	Pray.g_00326	Pral.g_00701
OG0000661	Pray.g_00335	Pral.g_01663
OG0000662	Pray.g_00337	Pral.g_01660
OG0000663	Pray.g_00339	Pral.g_01658
OG0000664	Pray.g_00340	Pral.g_01657
OG0000665	Pray.g_00341	Pral.g_01656
OG0000666	Pray.g_00342	Pral.g_01482
OG0000667	Pray.g_00343	Pral.g_01483
OG0000668	Pray.g_00344	Pral.g_01484
OG0000669	Pray.g_00345	Pral.g_01485
OG0000670	Pray.g_00347	Pral.g_01487
OG0000671	Pray.g_00348	Pral.g_01488
OG0000672	Pray.g_00349	Pral.g_01489
OG0000673	Pray.g_00350	Pral.g_01490
OG0000674	Pray.g_00351	Pral.g_01491
OG0000675	Pray.g_00352	Pral.g_01492
OG0000676	Pray.g_00354	Pral.g_01494
OG0000677	Pray.g_00356	Pral.g_01496
OG0000678	Pray.g_00357	Pral.g_01497
OG0000679	Pray.g_00358	Pral.g_01498
OG0000680	Pray.g_00359	Pral.g_01499
OG0000681	Pray.g_00360	Pral.g_01500
OG0000682	Pray.g_00361	Pral.g_01501
OG0000683	Pray.g_00362	Pral.g_01502
OG0000684	Pray.g_00363	Pral.g_01504
OG0000685	Pray.g_00364	Pral.g_01505
OG0000686	Pray.g_00365	Pral.g_01506
OG0000687	Pray.g_00366	Pral.g_01507
OG0000688	Pray.g_00367	Pral.g_01508
OG0000689	Pray.g_00368	Pral.g_01509
OG0000690	Pray.g_00369	Pral.g_01510
OG0000691	Pray.g_00371	Pral.g_01512
OG0000692	Pray.g_00372	Pral.g_01513
OG0000693	Pray.g_00373	Pral.g_01514
OG0000694	Pray.g_00374	Pral.g_01515
OG0000695	Pray.g_00375	Pral.g_01516
OG0000696	Pray.g_00376	Pral.g_01517
OG0000697	Pray.g_00378	Pral.g_01518
OG0000698	Pray.g_00379	Pral.g_01519
OG0000699	Pray.g_00383	Pral.g_01523
OG0000700	Pray.g_00384	Pral.g_01524
OG0000701	Pray.g_00385	Pral.g_01525
OG0000702	Pray.g_00386	Pral.g_01526
OG0000703	Pray.g_00387	Pral.g_01527
OG0000704	Pray.g_00388	Pral.g_01528
OG0000705	Pray.g_00390	Pral.g_01530
OG0000706	Pray.g_00391	Pral.g_01531
OG0000707	Pray.g_00392	Pral.g_01532
OG0000708	Pray.g_00393	Pral.g_01533
OG0000709	Pray.g_00394	Pral.g_01534
OG0000710	Pray.g_00395	Pral.g_01535
OG0000711	Pray.g_00396	Pral.g_01536
OG0000712	Pray.g_00397	Pral.g_01537
OG0000713	Pray.g_00398	Pral.g_01538
OG0000714	Pray.g_00400	Pral.g_01542
OG0000715	Pray.g_00401	Pral.g_01543
OG0000716	Pray.g_00402	Pral.g_01544
OG0000717	Pray.g_00403	Pral.g_01545
OG0000718	Pray.g_00404	Pral.g_01546
OG0000719	Pray.g_00406	Pral.g_01548
OG0000720	Pray.g_00408	Pral.g_01552
OG0000721	Pray.g_00409	Pral.g_01553
OG0000722	Pray.g_00436	Pral.g_01820
OG0000723	Pray.g_00440	Pral.g_01815
OG0000724	Pray.g_00443	Pral.g_01809
OG0000725	Pray.g_00444	Pral.g_01807
OG0000726	Pray.g_00445	Pral.g_01806
OG0000727	Pray.g_00446	Pral.g_01805
OG0000728	Pray.g_00447	Pral.g_01804
OG0000729	Pray.g_00449	Pral.g_01802
OG0000730	Pray.g_00450	Pral.g_01801
OG0000731	Pray.g_00452	Pral.g_01799
OG0000732	Pray.g_00453	Pral.g_01798
OG0000733	Pray.g_00454	Pral.g_01797
OG0000734	Pray.g_00455	Pral.g_01796
OG0000735	Pray.g_00456	Pral.g_01795
OG0000736	Pray.g_00458	Pral.g_01793
OG0000737	Pray.g_00459	Pral.g_01792
OG0000738	Pray.g_00461	Pral.g_01790
OG0000739	Pray.g_00462	Pral.g_01789
OG0000740	Pray.g_00463	Pral.g_01788
OG0000741	Pray.g_00465	Pral.g_01786
OG0000742	Pray.g_00466	Pral.g_01785
OG0000743	Pray.g_00470	Pral.g_01781
OG0000744	Pray.g_00471	Pral.g_01780
OG0000745	Pray.g_00473	Pral.g_01778
OG0000746	Pray.g_00474	Pral.g_01777
OG0000747	Pray.g_00475	Pral.g_01776
OG0000748	Pray.g_00476	Pral.g_01775
OG0000749	Pray.g_00477	Pral.g_01774
OG0000750	Pray.g_00478	Pral.g_01773
OG0000751	Pray.g_00480	Pral.g_01474
OG0000752	Pray.g_00481	Pral.g_01475
OG0000753	Pray.g_00482	Pral.g_01476
OG0000754	Pray.g_00483	Pral.g_01477
OG0000755	Pray.g_00485	Pral.g_01479
OG0000756	Pray.g_00486	Pral.g_01480
OG0000757	Pray.g_00487	Pral.g_01481
OG0000758	Pray.g_00488	Pral.g_01655
OG0000759	Pray.g_00489	Pral.g_01654
OG0000760	Pray.g_00490	Pral.g_01653
OG0000761	Pray.g_00491	Pral.g_01652
OG0000762	Pray.g_00493	Pral.g_01650
OG0000763	Pray.g_00494	Pral.g_01649
OG0000764	Pray.g_00495	Pral.g_01647
OG0000765	Pray.g_00496	Pral.g_01646
OG0000766	Pray.g_00497	Pral.g_01645
OG0000767	Pray.g_00498	Pral.g_01644
OG0000768	Pray.g_00499	Pral.g_01643
OG0000769	Pray.g_00500	Pral.g_01642
OG0000770	Pray.g_00501	Pral.g_01640
OG0000771	Pray.g_00502	Pral.g_01639
OG0000772	Pray.g_00503	Pral.g_01605
OG0000773	Pray.g_00505	Pral.g_01634
OG0000774	Pray.g_00506	Pral.g_01633
OG0000775	Pray.g_00507	Pral.g_01632
OG0000776	Pray.g_00508	Pral.g_01630
OG0000777	Pray.g_00509	Pral.g_01629
OG0000778	Pray.g_00510	Pral.g_01628
OG0000779	Pray.g_00512	Pral.g_01626
OG0000780	Pray.g_00513	Pral.g_01625
OG0000781	Pray.g_00514	Pral.g_01624
OG0000782	Pray.g_00516	Pral.g_01622
OG0000783	Pray.g_00517	Pral.g_01621
OG0000784	Pray.g_00518	Pral.g_01620
OG0000785	Pray.g_00519	Pral.g_01619
OG0000786	Pray.g_00520	Pral.g_01618
OG0000787	Pray.g_00522	Pral.g_01616
OG0000788	Pray.g_00523	Pral.g_01615
OG0000789	Pray.g_00524	Pral.g_01614
OG0000790	Pray.g_00525	Pral.g_01613
OG0000791	Pray.g_00526	Pral.g_01612
OG0000792	Pray.g_00527	Pral.g_00050
OG0000793	Pray.g_00528	Pral.g_01611
OG0000794	Pray.g_00529	Pral.g_01610
OG0000795	Pray.g_00530	Pral.g_01578
OG0000796	Pray.g_00532	Pral.g_01579
OG0000797	Pray.g_00534	Pral.g_01580
OG0000798	Pray.g_00535	Pral.g_01581
OG0000799	Pray.g_00536	Pral.g_01582
OG0000800	Pray.g_00537	Pral.g_01583
OG0000801	Pray.g_00538	Pral.g_01584
OG0000802	Pray.g_00540	Pral.g_01586
OG0000803	Pray.g_00541	Pral.g_01587
OG0000804	Pray.g_00553	Pral.g_01590
OG0000805	Pray.g_00555	Pral.g_01592
OG0000806	Pray.g_00556	Pral.g_01593
OG0000807	Pray.g_00557	Pral.g_01594
OG0000808	Pray.g_00558	Pral.g_01595
OG0000809	Pray.g_00562	Pral.g_01600
OG0000810	Pray.g_00563	Pral.g_01602
OG0000811	Pray.g_00564	Pral.g_01603
OG0000812	Pray.g_00565	Pral.g_01604
OG0000813	Pray.g_00566	Pral.g_01607
OG0000814	Pray.g_00567	Pral.g_01608
OG0000815	Pray.g_00568	Pral.g_01609
OG0000816	Pray.g_00570	Pral.g_01575
OG0000817	Pray.g_00573	Pral.g_01571
OG0000818	Pray.g_00574	Pral.g_01570
OG0000819	Pray.g_00576	Pral.g_01569
OG0000820	Pray.g_00577	Pral.g_01568
OG0000821	Pray.g_00578	Pral.g_01567
OG0000822	Pray.g_00579	Pral.g_01566
OG0000823	Pray.g_00582	Pral.g_01563
OG0000824	Pray.g_00583	Pral.g_01562
OG0000825	Pray.g_00585	Pral.g_01560
OG0000826	Pray.g_00586	Pral.g_01559
OG0000827	Pray.g_00587	Pral.g_01558
OG0000828	Pray.g_00589	Pral.g_01556
OG0000829	Pray.g_00614	Pral.g_01321
OG0000830	Pray.g_00623	Pral.g_01033
OG0000831	Pray.g_00626	Pral.g_01327
OG0000832	Pray.g_00627	Pral.g_01032
OG0000833	Pray.g_00634	Pral.g_01311
OG0000834	Pray.g_00132	Pral.g_01324
OG0000835	Pray.g_00128	Pral.g_00692
OG0000836	Pray.g_00126	Pral.g_01141
OG0000837	Pray.g_00112	Pral.g_01314
OG0000838	Pray.g_00096	Pral.g_00077
OG0000839	Pray.g_00095	Pral.g_00076
OG0000840	Pray.g_00090	Pral.g_01902
OG0000841	Pray.g_00083	Pral.g_01346
OG0000842	Pray.g_00079	Pral.g_01351
OG0000843	Pray.g_00077	Pral.g_01353
OG0000844	Pray.g_00076	Pral.g_01354
OG0000845	Pray.g_00075	Pral.g_01355
OG0000846	Pray.g_00074	Pral.g_01356
OG0000847	Pray.g_00073	Pral.g_01357
OG0000848	Pray.g_00072	Pral.g_01358
OG0000849	Pray.g_00071	Pral.g_01359
OG0000850	Pray.g_00070	Pral.g_01360
OG0000851	Pray.g_00068	Pral.g_01363
OG0000852	Pray.g_00065	Pral.g_01366
OG0000853	Pray.g_00063	Pral.g_01368
OG0000854	Pray.g_00062	Pral.g_01369
OG0000855	Pray.g_00060	Pral.g_01370
OG0000856	Pray.g_00059	Pral.g_01371
OG0000857	Pray.g_00058	Pral.g_01372
OG0000858	Pray.g_00056	Pral.g_01376
OG0000859	Pray.g_00055	Pral.g_01377
OG0000860	Pray.g_00054	Pral.g_01378
OG0000861	Pray.g_00053	Pral.g_01379
OG0000862	Pray.g_00052	Pral.g_01380
OG0000863	Pray.g_00051	Pral.g_01382
OG0000864	Pray.g_00050	Pral.g_01383
OG0000865	Pray.g_00049	Pral.g_01384
OG0000866	Pray.g_00048	Pral.g_01385
OG0000867	Pray.g_00045	Pral.g_01388
OG0000868	Pray.g_00043	Pral.g_01390
OG0000869	Pray.g_00042	Pral.g_01391
OG0000870	Pray.g_00041	Pral.g_01394
OG0000871	Pray.g_00040	Pral.g_01395
OG0000872	Pray.g_00039	Pral.g_01399
OG0000873	Pray.g_00038	Pral.g_01400
OG0000874	Pray.g_00037	Pral.g_01401
OG0000875	Pray.g_00036	Pral.g_01403
OG0000876	Pray.g_00034	Pral.g_01404
OG0000877	Pray.g_00033	Pral.g_01405
OG0000878	Pray.g_00032	Pral.g_01406
OG0000879	Pray.g_00031	Pral.g_01407
OG0000880	Pray.g_00030	Pral.g_01408
OG0000881	Pray.g_00029	Pral.g_01409
OG0000882	Pray.g_00028	Pral.g_01410
OG0000883	Pray.g_00027	Pral.g_01411
OG0000884	Pray.g_00026	Pral.g_01412
OG0000885	Pray.g_00025	Pral.g_01413
OG0000886	Pray.g_00024	Pral.g_01414
OG0000887	Pray.g_00023	Pral.g_01415
OG0000888	Pray.g_00022	Pral.g_01416
OG0000889	Pray.g_00021	Pral.g_01417
OG0000890	Pray.g_00020	Pral.g_01419
OG0000891	Pray.g_00019	Pral.g_01420
OG0000892	Pray.g_00018	Pral.g_01421
OG0000893	Pray.g_00017	Pral.g_01422
OG0000894	Pray.g_00015	Pral.g_01423
OG0000895	Pray.g_00014	Pral.g_01424
OG0000896	Pray.g_00012	Pral.g_01426
OG0000897	Pray.g_00011	Pral.g_01427
OG0000898	Pray.g_00010	Pral.g_01428
OG0000899	Pray.g_00009	Pral.g_01429
OG0000900	Pray.g_00007	Pral.g_00456
OG0000901	Pray.g_01895	Pral.g_01893
OG0000902	Pray.g_01881	Pral.g_01292
OG0000903	Pray.g_01880	Pral.g_01291
OG0000904	Pray.g_01879	Pral.g_01290
OG0000905	Pray.g_01878	Pral.g_01289
OG0000906	Pray.g_01877	Pral.g_01288
OG0000907	Pray.g_01875	Pral.g_01286
OG0000908	Pray.g_01874	Pral.g_01285
OG0000909	Pray.g_01873	Pral.g_01284
OG0000910	Pray.g_01872	Pral.g_01283
OG0000911	Pray.g_01871	Pral.g_01282
OG0000912	Pray.g_01868	Pral.g_01279
OG0000913	Pray.g_01867	Pral.g_01278
OG0000914	Pray.g_01866	Pral.g_01277
OG0000915	Pray.g_01864	Pral.g_01275
OG0000916	Pray.g_01863	Pral.g_01274
OG0000917	Pray.g_01862	Pral.g_01273
OG0000918	Pray.g_01861	Pral.g_01272
OG0000919	Pray.g_01860	Pral.g_01271
OG0000920	Pray.g_01859	Pral.g_01270
OG0000921	Pray.g_01857	Pral.g_01267
OG0000922	Pray.g_01856	Pral.g_01266
OG0000923	Pray.g_01847	Pral.g_01239
OG0000924	Pray.g_01846	Pral.g_01238
OG0000925	Pray.g_01843	Pral.g_01235
OG0000926	Pray.g_01842	Pral.g_00440
OG0000927	Pray.g_01841	Pral.g_01345
OG0000928	Pray.g_01839	Pral.g_01060
OG0000929	Pray.g_01837	Pral.g_01323
OG0000930	Pray.g_01835	Pral.g_01343
OG0000931	Pray.g_01834	Pral.g_01550
OG0000932	Pray.g_01831	Pral.g_01299
OG0000933	Pray.g_01827	Pral.g_01220
OG0000934	Pray.g_01826	Pral.g_01219
OG0000935	Pray.g_01825	Pral.g_01218
OG0000936	Pray.g_01824	Pral.g_01217
OG0000937	Pray.g_01823	Pral.g_01216
OG0000938	Pray.g_01822	Pral.g_01215
OG0000939	Pray.g_01821	Pral.g_01214
OG0000940	Pray.g_01820	Pral.g_01213
OG0000941	Pray.g_01819	Pral.g_01212
OG0000942	Pray.g_01818	Pral.g_01211
OG0000943	Pray.g_01817	Pral.g_01210
OG0000944	Pray.g_01816	Pral.g_01209
OG0000945	Pray.g_01815	Pral.g_01208
OG0000946	Pray.g_01814	Pral.g_01207
OG0000947	Pray.g_01813	Pral.g_01206
OG0000948	Pray.g_01812	Pral.g_01205
OG0000949	Pray.g_01811	Pral.g_01204
OG0000950	Pray.g_01787	Pral.g_00287
OG0000951	Pray.g_01740	Pral.g_01184
OG0000952	Pray.g_01739	Pral.g_01183
OG0000953	Pray.g_01738	Pral.g_01182
OG0000954	Pray.g_01737	Pral.g_01181
OG0000955	Pray.g_01736	Pral.g_01180
OG0000956	Pray.g_01734	Pral.g_01178
OG0000957	Pray.g_01733	Pral.g_01177
OG0000958	Pray.g_01732	Pral.g_01176
OG0000959	Pray.g_01731	Pral.g_01175
OG0000960	Pray.g_01730	Pral.g_01174
OG0000961	Pray.g_01729	Pral.g_01173
OG0000962	Pray.g_01728	Pral.g_01172
OG0000963	Pray.g_01727	Pral.g_01171
OG0000964	Pray.g_01726	Pral.g_01169
OG0000965	Pray.g_01724	Pral.g_01167
OG0000966	Pray.g_01723	Pral.g_01166
OG0000967	Pray.g_01720	Pral.g_01159
OG0000968	Pray.g_01719	Pral.g_01158
OG0000969	Pray.g_01718	Pral.g_01157
OG0000970	Pray.g_01717	Pral.g_01156
OG0000971	Pray.g_01716	Pral.g_01155
OG0000972	Pray.g_01715	Pral.g_01154
OG0000973	Pray.g_01713	Pral.g_01152
OG0000974	Pray.g_01712	Pral.g_01151
OG0000975	Pray.g_01711	Pral.g_01150
OG0000976	Pray.g_01710	Pral.g_01149
OG0000977	Pray.g_01709	Pral.g_01148
OG0000978	Pray.g_01708	Pral.g_01147
OG0000979	Pray.g_01707	Pral.g_01146
OG0000980	Pray.g_01706	Pral.g_01145
OG0000981	Pray.g_01705	Pral.g_01144
OG0000982	Pray.g_01704	Pral.g_01143
OG0000983	Pray.g_01703	Pral.g_01142
OG0000984	Pray.g_01699	Pral.g_01137
OG0000985	Pray.g_01698	Pral.g_01136
OG0000986	Pray.g_01697	Pral.g_01135
OG0000987	Pray.g_01695	Pral.g_01133
OG0000988	Pray.g_01694	Pral.g_01132
OG0000989	Pray.g_01693	Pral.g_01131
OG0000990	Pray.g_01692	Pral.g_01130
OG0000991	Pray.g_01691	Pral.g_01129
OG0000992	Pray.g_01690	Pral.g_01128
OG0000993	Pray.g_01689	Pral.g_01127
OG0000994	Pray.g_01688	Pral.g_01126
OG0000995	Pray.g_01687	Pral.g_01125
OG0000996	Pray.g_01686	Pral.g_01124
OG0000997	Pray.g_01684	Pral.g_01122
OG0000998	Pray.g_01681	Pral.g_01115
OG0000999	Pray.g_01679	Pral.g_01112
OG0001000	Pray.g_01678	Pral.g_01110
OG0001001	Pray.g_01677	Pral.g_01108
OG0001002	Pray.g_01675	Pral.g_01106
OG0001003	Pray.g_01674	Pral.g_01105
OG0001004	Pray.g_01673	Pral.g_01104
OG0001005	Pray.g_01672	Pral.g_01103
OG0001006	Pray.g_01670	Pral.g_01101
OG0001007	Pray.g_01669	Pral.g_01100
OG0001008	Pray.g_01668	Pral.g_01099
OG0001009	Pray.g_01667	Pral.g_01098
OG0001010	Pray.g_01666	Pral.g_01097
OG0001011	Pray.g_01665	Pral.g_01095
OG0001012	Pray.g_01664	Pral.g_01094
OG0001013	Pray.g_01663	Pral.g_01093
OG0001014	Pray.g_01662	Pral.g_01092
OG0001015	Pray.g_01661	Pral.g_01091
OG0001016	Pray.g_01660	Pral.g_01090
OG0001017	Pray.g_01659	Pral.g_01089
OG0001018	Pray.g_01658	Pral.g_01088
OG0001019	Pray.g_01657	Pral.g_01087
OG0001020	Pray.g_01656	Pral.g_01086
OG0001021	Pray.g_01655	Pral.g_01085
OG0001022	Pray.g_01654	Pral.g_01084
OG0001023	Pray.g_01653	Pral.g_01083
OG0001024	Pray.g_01651	Pral.g_01081
OG0001025	Pray.g_01650	Pral.g_01080
OG0001026	Pray.g_01649	Pral.g_01079
OG0001027	Pray.g_01648	Pral.g_01078
OG0001028	Pray.g_01647	Pral.g_01076
OG0001029	Pray.g_01646	Pral.g_01075
OG0001030	Pray.g_01643	Pral.g_01072
OG0001031	Pray.g_01642	Pral.g_01071
OG0001032	Pray.g_01634	Pral.g_00045
OG0001033	Pray.g_01627	Pral.g_01058
OG0001034	Pray.g_01600	Pral.g_01503
OG0001035	Pray.g_01565	Pral.g_00100
OG0001036	Pray.g_01564	Pral.g_00101
OG0001037	Pray.g_01558	Pral.g_00108
OG0001038	Pray.g_01557	Pral.g_00109
OG0001039	Pray.g_01556	Pral.g_00110
OG0001040	Pray.g_01555	Pral.g_00111
OG0001041	Pray.g_01553	Pral.g_00113
OG0001042	Pray.g_01552	Pral.g_00114
OG0001043	Pray.g_01551	Pral.g_00115
OG0001044	Pray.g_01550	Pral.g_00116
OG0001045	Pray.g_01549	Pral.g_00117
OG0001046	Pray.g_01548	Pral.g_00119
OG0001047	Pray.g_01547	Pral.g_00120
OG0001048	Pray.g_01545	Pral.g_00121
OG0001049	Pray.g_01544	Pral.g_00122
OG0001050	Pray.g_01543	Pral.g_00123
OG0001051	Pray.g_01542	Pral.g_00124
OG0001052	Pray.g_01541	Pral.g_00125
OG0001053	Pray.g_01540	Pral.g_00126
OG0001054	Pray.g_01539	Pral.g_00127
OG0001055	Pray.g_01538	Pral.g_00128
OG0001056	Pray.g_01537	Pral.g_00129
OG0001057	Pray.g_01535	Pral.g_00131
OG0001058	Pray.g_01534	Pral.g_00132
OG0001059	Pray.g_01533	Pral.g_00133
OG0001060	Pray.g_01532	Pral.g_00134
OG0001061	Pray.g_01531	Pral.g_00135
OG0001062	Pray.g_01530	Pral.g_00136
OG0001063	Pray.g_01529	Pral.g_00137
OG0001064	Pray.g_01528	Pral.g_00138
OG0001065	Pray.g_01527	Pral.g_00139
OG0001066	Pray.g_01526	Pral.g_00140
OG0001067	Pray.g_01525	Pral.g_00141
OG0001068	Pray.g_01524	Pral.g_00142
OG0001069	Pray.g_01521	Pral.g_00145
OG0001070	Pray.g_01519	Pral.g_00147
OG0001071	Pray.g_01518	Pral.g_00148
OG0001072	Pray.g_01517	Pral.g_00149
OG0001073	Pray.g_01516	Pral.g_00150
OG0001074	Pray.g_01515	Pral.g_00151
OG0001075	Pray.g_01513	Pral.g_00154
OG0001076	Pray.g_01512	Pral.g_00156
OG0001077	Pray.g_01511	Pral.g_00157
OG0001078	Pray.g_01510	Pral.g_00158
OG0001079	Pray.g_01509	Pral.g_00159
OG0001080	Pray.g_01508	Pral.g_00160
OG0001081	Pray.g_01507	Pral.g_00161
OG0001082	Pray.g_01506	Pral.g_00162
OG0001083	Pray.g_01505	Pral.g_00163
OG0001084	Pray.g_01504	Pral.g_00164
OG0001085	Pray.g_01503	Pral.g_00165
OG0001086	Pray.g_01234	Pral.g_00170
OG0001087	Pray.g_01235	Pral.g_00172
OG0001088	Pray.g_01236	Pral.g_00173
OG0001089	Pray.g_01238	Pral.g_00176
OG0001090	Pray.g_01239	Pral.g_00177
OG0001091	Pray.g_01240	Pral.g_00178
OG0001092	Pray.g_01241	Pral.g_00179
OG0001093	Pray.g_01242	Pral.g_00180
OG0001094	Pray.g_01243	Pral.g_00181
OG0001095	Pray.g_01244	Pral.g_00182
OG0001096	Pray.g_01245	Pral.g_00183
OG0001097	Pray.g_01246	Pral.g_00184
OG0001098	Pray.g_01247	Pral.g_00185
OG0001099	Pray.g_01248	Pral.g_00187
OG0001100	Pray.g_01249	Pral.g_00188
OG0001101	Pray.g_01250	Pral.g_00189
OG0001102	Pray.g_01253	Pral.g_00193
OG0001103	Pray.g_01254	Pral.g_00194
OG0001104	Pray.g_01255	Pral.g_00198
OG0001105	Pray.g_01257	Pral.g_00196
OG0001106	Pray.g_01259	Pral.g_00192
OG0001107	Pray.g_01260	Pral.g_00191
OG0001108	Pray.g_01261	Pral.g_00190
OG0001109	Pray.g_01264	Pral.g_00200
OG0001110	Pray.g_01266	Pral.g_00202
OG0001111	Pray.g_01267	Pral.g_00203
OG0001112	Pray.g_01268	Pral.g_00204
OG0001113	Pray.g_01269	Pral.g_00205
OG0001114	Pray.g_01270	Pral.g_00206
OG0001115	Pray.g_01271	Pral.g_00207
OG0001116	Pray.g_01272	Pral.g_00208
OG0001117	Pray.g_01273	Pral.g_00209
OG0001118	Pray.g_01274	Pral.g_00210
OG0001119	Pray.g_01275	Pral.g_00211
OG0001120	Pray.g_01276	Pral.g_00212
OG0001121	Pray.g_01277	Pral.g_00213
OG0001122	Pray.g_01278	Pral.g_00214
OG0001123	Pray.g_01279	Pral.g_00215
OG0001124	Pray.g_01280	Pral.g_00216
OG0001125	Pray.g_01281	Pral.g_00217
OG0001126	Pray.g_01282	Pral.g_00218
OG0001127	Pray.g_01283	Pral.g_00219
OG0001128	Pray.g_01284	Pral.g_00220
OG0001129	Pray.g_01285	Pral.g_00221
OG0001130	Pray.g_01286	Pral.g_00222
OG0001131	Pray.g_01287	Pral.g_00223
OG0001132	Pray.g_01288	Pral.g_00224
OG0001133	Pray.g_01289	Pral.g_00225
OG0001134	Pray.g_01290	Pral.g_00226
OG0001135	Pray.g_01291	Pral.g_00227
OG0001136	Pray.g_01292	Pral.g_00228
OG0001137	Pray.g_01293	Pral.g_00229
OG0001138	Pray.g_01294	Pral.g_00230
OG0001139	Pray.g_01295	Pral.g_00232
OG0001140	Pray.g_01296	Pral.g_01190
OG0001141	Pray.g_01298	Pral.g_00234
OG0001142	Pray.g_01299	Pral.g_00235
OG0001143	Pray.g_01300	Pral.g_00236
OG0001144	Pray.g_01302	Pral.g_00238
OG0001145	Pray.g_01304	Pral.g_00240
OG0001146	Pray.g_01305	Pral.g_00241
OG0001147	Pray.g_01307	Pral.g_00244
OG0001148	Pray.g_01308	Pral.g_00245
OG0001149	Pray.g_01309	Pral.g_00246
OG0001150	Pray.g_01312	Pral.g_00249
OG0001151	Pray.g_01313	Pral.g_00250
OG0001152	Pray.g_01314	Pral.g_00251
OG0001153	Pray.g_01315	Pral.g_00252
OG0001154	Pray.g_01316	Pral.g_00253
OG0001155	Pray.g_01317	Pral.g_00254
OG0001156	Pray.g_01318	Pral.g_00255
OG0001157	Pray.g_01320	Pral.g_00257
OG0001158	Pray.g_01321	Pral.g_00259
OG0001159	Pray.g_01322	Pral.g_00260
OG0001160	Pray.g_01323	Pral.g_00261
OG0001161	Pray.g_01327	Pral.g_00266
OG0001162	Pray.g_01328	Pral.g_00267
OG0001163	Pray.g_01329	Pral.g_00268
OG0001164	Pray.g_01330	Pral.g_00269
OG0001165	Pray.g_01331	Pral.g_00270
OG0001166	Pray.g_01332	Pral.g_00271
OG0001167	Pray.g_01333	Pral.g_00272
OG0001168	Pray.g_01335	Pral.g_00274
OG0001169	Pray.g_01336	Pral.g_00275
