Orthogroup	Syac	Syab
OG0000578	Syac.g_01746	Syab.g_01950
OG0000579	Syac.g_01745	Syab.g_01949
OG0000580	Syac.g_01744	Syab.g_01948
OG0000581	Syac.g_01738	Syab.g_01934
OG0000582	Syac.g_00936	Syab.g_01929
OG0000583	Syac.g_00937	Syab.g_01928
OG0000584	Syac.g_00938	Syab.g_01927
OG0000585	Syac.g_00940	Syab.g_01924
OG0000586	Syac.g_00941	Syab.g_01923
OG0000587	Syac.g_00943	Syab.g_01921
OG0000588	Syac.g_00949	Syab.g_01910
OG0000589	Syac.g_00953	Syab.g_01899
OG0000590	Syac.g_00954	Syab.g_01898
OG0000591	Syac.g_00961	Syab.g_01892
OG0000592	Syac.g_00962	Syab.g_01891
OG0000593	Syac.g_00975	Syab.g_01877
OG0000594	Syac.g_00976	Syab.g_01876
OG0000595	Syac.g_00977	Syab.g_01875
OG0000596	Syac.g_00982	Syab.g_01871
OG0000597	Syac.g_00985	Syab.g_01868
OG0000598	Syac.g_00986	Syab.g_01867
OG0000599	Syac.g_00989	Syab.g_01860
OG0000600	Syac.g_00990	Syab.g_01859
OG0000601	Syac.g_00991	Syab.g_01858
OG0000602	Syac.g_00996	Syab.g_01853
OG0000603	Syac.g_00997	Syab.g_01852
OG0000604	Syac.g_01001	Syab.g_01850
OG0000605	Syac.g_01089	Syab.g_01758
OG0000606	Syac.g_01434	Syab.g_01529
OG0000607	Syac.g_01430	Syab.g_01533
OG0000608	Syac.g_01429	Syab.g_01534
OG0000609	Syac.g_01427	Syab.g_01536
OG0000610	Syac.g_01419	Syab.g_01555
OG0000611	Syac.g_01416	Syab.g_01558
OG0000612	Syac.g_01415	Syab.g_01559
OG0000613	Syac.g_00231	Syab.g_00228
OG0000614	Syac.g_00911	Syab.g_01179
OG0000615	Syac.g_01377	Syab.g_01605
OG0000616	Syac.g_02478	Syab.g_02897
OG0000617	Syac.g_01280	Syab.g_01274
OG0000618	Syac.g_01279	Syab.g_01275
OG0000619	Syac.g_01278	Syab.g_01662
OG0000620	Syac.g_01270	Syab.g_01668
OG0000621	Syac.g_01269	Syab.g_01669
OG0000622	Syac.g_01268	Syab.g_01670
OG0000623	Syac.g_01267	Syab.g_01671
OG0000624	Syac.g_01265	Syab.g_01673
OG0000625	Syac.g_01264	Syab.g_01674
OG0000626	Syac.g_01263	Syab.g_01675
OG0000627	Syac.g_01126	Syab.g_01438
OG0000628	Syac.g_01127	Syab.g_01437
OG0000629	Syac.g_01130	Syab.g_01434
OG0000630	Syac.g_01134	Syab.g_01430
OG0000631	Syac.g_01139	Syab.g_01421
OG0000632	Syac.g_01140	Syab.g_01420
OG0000633	Syac.g_01141	Syab.g_01419
OG0000634	Syac.g_01345	Syab.g_01651
OG0000635	Syac.g_01344	Syab.g_01656
OG0000636	Syac.g_01342	Syab.g_01658
OG0000637	Syac.g_01340	Syab.g_01660
OG0000638	Syac.g_01339	Syab.g_01661
OG0000639	Syac.g_01338	Syab.g_01276
OG0000640	Syac.g_01337	Syab.g_01277
OG0000641	Syac.g_01333	Syab.g_01281
OG0000642	Syac.g_01332	Syab.g_01282
OG0000643	Syac.g_01330	Syab.g_01283
OG0000644	Syac.g_01329	Syab.g_01284
OG0000645	Syac.g_01327	Syab.g_01286
OG0000646	Syac.g_01324	Syab.g_01289
OG0000647	Syac.g_01322	Syab.g_01291
OG0000648	Syac.g_01319	Syab.g_01684
OG0000649	Syac.g_01318	Syab.g_01685
OG0000650	Syac.g_01317	Syab.g_01686
OG0000651	Syac.g_01316	Syab.g_01687
OG0000652	Syac.g_01315	Syab.g_01688
OG0000653	Syac.g_01313	Syab.g_01690
OG0000654	Syac.g_01312	Syab.g_01691
OG0000655	Syac.g_01311	Syab.g_01692
OG0000656	Syac.g_01308	Syab.g_01695
OG0000657	Syac.g_00846	Syab.g_01706
OG0000658	Syac.g_00842	Syab.g_01710
OG0000659	Syac.g_00841	Syab.g_01711
OG0000660	Syac.g_00837	Syab.g_01715
OG0000661	Syac.g_00835	Syab.g_01717
OG0000662	Syac.g_00833	Syab.g_01719
OG0000663	Syac.g_00830	Syab.g_01722
OG0000664	Syac.g_00829	Syab.g_01723
OG0000665	Syac.g_01018	Syab.g_01829
OG0000666	Syac.g_01088	Syab.g_01842
OG0000667	Syac.g_02165	Syab.g_01548
OG0000668	Syac.g_01239	Syab.g_01319
OG0000669	Syac.g_01404	Syab.g_01642
OG0000670	Syac.g_00580	Syab.g_02156
OG0000671	Syac.g_01400	Syab.g_01638
OG0000672	Syac.g_01396	Syab.g_01635
OG0000673	Syac.g_01393	Syab.g_01632
OG0000674	Syac.g_01391	Syab.g_01630
OG0000675	Syac.g_01390	Syab.g_01629
OG0000676	Syac.g_01388	Syab.g_01620
OG0000677	Syac.g_01387	Syab.g_01619
OG0000678	Syac.g_01384	Syab.g_01613
OG0000679	Syac.g_01375	Syab.g_01601
OG0000680	Syac.g_01374	Syab.g_01600
OG0000681	Syac.g_01371	Syab.g_01597
OG0000682	Syac.g_01370	Syab.g_01596
OG0000683	Syac.g_01369	Syab.g_01595
OG0000684	Syac.g_01365	Syab.g_01591
OG0000685	Syac.g_01363	Syab.g_01589
OG0000686	Syac.g_01362	Syab.g_01588
OG0000687	Syac.g_01361	Syab.g_01586
OG0000688	Syac.g_01356	Syab.g_01576
OG0000689	Syac.g_01354	Syab.g_01574
OG0000690	Syac.g_01353	Syab.g_01573
OG0000691	Syac.g_01352	Syab.g_01572
OG0000692	Syac.g_01351	Syab.g_01571
OG0000693	Syac.g_01349	Syab.g_01569
OG0000694	Syac.g_01348	Syab.g_01568
OG0000695	Syac.g_01143	Syab.g_01417
OG0000696	Syac.g_01144	Syab.g_01416
OG0000697	Syac.g_01146	Syab.g_01415
OG0000698	Syac.g_01149	Syab.g_01412
OG0000699	Syac.g_01151	Syab.g_01411
OG0000700	Syac.g_01152	Syab.g_01410
OG0000701	Syac.g_01153	Syab.g_01409
OG0000702	Syac.g_01161	Syab.g_01401
OG0000703	Syac.g_01162	Syab.g_01400
OG0000704	Syac.g_01165	Syab.g_01398
OG0000705	Syac.g_01174	Syab.g_01391
OG0000706	Syac.g_01175	Syab.g_01390
OG0000707	Syac.g_01176	Syab.g_01389
OG0000708	Syac.g_01179	Syab.g_01386
OG0000709	Syac.g_01187	Syab.g_01378
OG0000710	Syac.g_01191	Syab.g_01367
OG0000711	Syac.g_01220	Syab.g_01340
OG0000712	Syac.g_01221	Syab.g_01338
OG0000713	Syac.g_01222	Syab.g_01337
OG0000714	Syac.g_01224	Syab.g_01334
OG0000715	Syac.g_01226	Syab.g_01332
OG0000716	Syac.g_01230	Syab.g_01328
OG0000717	Syac.g_01231	Syab.g_01327
OG0000718	Syac.g_01235	Syab.g_01323
OG0000719	Syac.g_01237	Syab.g_01321
OG0000720	Syac.g_01250	Syab.g_01307
OG0000721	Syac.g_01252	Syab.g_01305
OG0000722	Syac.g_01253	Syab.g_01304
OG0000723	Syac.g_01261	Syab.g_01678
OG0000724	Syac.g_00879	Syab.g_01223
OG0000725	Syac.g_00887	Syab.g_01207
OG0000726	Syac.g_00888	Syab.g_01206
OG0000727	Syac.g_00889	Syab.g_01205
OG0000728	Syac.g_00891	Syab.g_01203
OG0000729	Syac.g_00144	Syab.g_00097
OG0000730	Syac.g_02024	Syab.g_00521
OG0000731	Syac.g_02011	Syab.g_00531
OG0000732	Syac.g_00051	Syab.g_00055
OG0000733	Syac.g_02386	Syab.g_02798
OG0000734	Syac.g_00388	Syab.g_02508
OG0000735	Syac.g_00750	Syab.g_00942
OG0000736	Syac.g_00751	Syab.g_00943
OG0000737	Syac.g_00752	Syab.g_00944
OG0000738	Syac.g_00757	Syab.g_00949
OG0000739	Syac.g_00762	Syab.g_00961
OG0000740	Syac.g_00763	Syab.g_00962
OG0000741	Syac.g_00766	Syab.g_00965
OG0000742	Syac.g_00768	Syab.g_00968
OG0000743	Syac.g_00770	Syab.g_00970
OG0000744	Syac.g_00771	Syab.g_00971
OG0000745	Syac.g_00773	Syab.g_00973
OG0000746	Syac.g_00776	Syab.g_00975
OG0000747	Syac.g_00777	Syab.g_00976
OG0000748	Syac.g_00787	Syab.g_00991
OG0000749	Syac.g_00789	Syab.g_00992
OG0000750	Syac.g_00790	Syab.g_00993
OG0000751	Syac.g_00797	Syab.g_01002
OG0000752	Syac.g_00799	Syab.g_01004
OG0000753	Syac.g_00802	Syab.g_01007
OG0000754	Syac.g_01471	Syab.g_01012
OG0000755	Syac.g_01479	Syab.g_01021
OG0000756	Syac.g_01480	Syab.g_01022
OG0000757	Syac.g_01492	Syab.g_01029
OG0000758	Syac.g_01493	Syab.g_01030
OG0000759	Syac.g_01494	Syab.g_01031
OG0000760	Syac.g_01495	Syab.g_01032
OG0000761	Syac.g_01496	Syab.g_01034
OG0000762	Syac.g_01498	Syab.g_01036
OG0000763	Syac.g_01500	Syab.g_01038
OG0000764	Syac.g_01501	Syab.g_01039
OG0000765	Syac.g_01515	Syab.g_01154
OG0000766	Syac.g_01516	Syab.g_01153
OG0000767	Syac.g_01518	Syab.g_01151
OG0000768	Syac.g_01519	Syab.g_01150
OG0000769	Syac.g_01521	Syab.g_01148
OG0000770	Syac.g_01524	Syab.g_01145
OG0000771	Syac.g_00873	Syab.g_01229
OG0000772	Syac.g_01569	Syab.g_00957
OG0000773	Syac.g_00741	Syab.g_00931
OG0000774	Syac.g_00737	Syab.g_00924
OG0000775	Syac.g_00735	Syab.g_00922
OG0000776	Syac.g_00734	Syab.g_00921
OG0000777	Syac.g_00733	Syab.g_00920
OG0000778	Syac.g_00732	Syab.g_00919
OG0000779	Syac.g_00727	Syab.g_00913
OG0000780	Syac.g_00723	Syab.g_00908
OG0000781	Syac.g_00719	Syab.g_00904
OG0000782	Syac.g_00718	Syab.g_00903
OG0000783	Syac.g_00717	Syab.g_00902
OG0000784	Syac.g_00716	Syab.g_00901
OG0000785	Syac.g_00714	Syab.g_00899
OG0000786	Syac.g_01730	Syab.g_00895
OG0000787	Syac.g_01731	Syab.g_00894
OG0000788	Syac.g_00992	Syab.g_01857
OG0000789	Syac.g_01111	Syab.g_01835
OG0000790	Syac.g_01921	Syab.g_02082
OG0000791	Syac.g_01922	Syab.g_02080
OG0000792	Syac.g_01923	Syab.g_02079
OG0000793	Syac.g_01928	Syab.g_02074
OG0000794	Syac.g_01929	Syab.g_02073
OG0000795	Syac.g_01930	Syab.g_02072
OG0000796	Syac.g_01934	Syab.g_02068
OG0000797	Syac.g_01935	Syab.g_02067
OG0000798	Syac.g_02250	Syab.g_00298
OG0000799	Syac.g_01602	Syab.g_00826
OG0000800	Syac.g_01603	Syab.g_00821
OG0000801	Syac.g_01604	Syab.g_00820
OG0000802	Syac.g_01608	Syab.g_00816
OG0000803	Syac.g_01613	Syab.g_00806
OG0000804	Syac.g_01616	Syab.g_00802
OG0000805	Syac.g_01620	Syab.g_00792
OG0000806	Syac.g_01622	Syab.g_00790
OG0000807	Syac.g_01624	Syab.g_00788
OG0000808	Syac.g_01625	Syab.g_00783
OG0000809	Syac.g_01628	Syab.g_00780
OG0000810	Syac.g_01629	Syab.g_00779
OG0000811	Syac.g_01637	Syab.g_00770
OG0000812	Syac.g_01639	Syab.g_00768
OG0000813	Syac.g_01640	Syab.g_00767
OG0000814	Syac.g_01642	Syab.g_00765
OG0000815	Syac.g_01643	Syab.g_00760
OG0000816	Syac.g_01645	Syab.g_00758
OG0000817	Syac.g_01646	Syab.g_00757
OG0000818	Syac.g_01652	Syab.g_00751
OG0000819	Syac.g_01653	Syab.g_00750
OG0000820	Syac.g_01654	Syab.g_00749
OG0000821	Syac.g_01659	Syab.g_00743
OG0000822	Syac.g_01661	Syab.g_00741
OG0000823	Syac.g_01662	Syab.g_00740
OG0000824	Syac.g_01666	Syab.g_00735
OG0000825	Syac.g_01667	Syab.g_00734
OG0000826	Syac.g_01668	Syab.g_00733
OG0000827	Syac.g_01669	Syab.g_00732
OG0000828	Syac.g_01672	Syab.g_00729
OG0000829	Syac.g_01673	Syab.g_00728
OG0000830	Syac.g_01674	Syab.g_00727
OG0000831	Syac.g_01676	Syab.g_00725
OG0000832	Syac.g_00623	Syab.g_02169
OG0000833	Syac.g_00613	Syab.g_02178
OG0000834	Syac.g_00610	Syab.g_02181
OG0000835	Syac.g_00609	Syab.g_02182
OG0000836	Syac.g_00605	Syab.g_02185
OG0000837	Syac.g_00604	Syab.g_02186
OG0000838	Syac.g_00600	Syab.g_02190
OG0000839	Syac.g_00599	Syab.g_02191
OG0000840	Syac.g_00598	Syab.g_02192
OG0000841	Syac.g_00597	Syab.g_02193
OG0000842	Syac.g_00596	Syab.g_02194
OG0000843	Syac.g_00595	Syab.g_02195
OG0000844	Syac.g_00593	Syab.g_02197
OG0000845	Syac.g_00592	Syab.g_02198
OG0000846	Syac.g_00591	Syab.g_02199
OG0000847	Syac.g_00590	Syab.g_02200
OG0000848	Syac.g_00588	Syab.g_02202
OG0000849	Syac.g_00587	Syab.g_02203
OG0000850	Syac.g_00585	Syab.g_02212
OG0000851	Syac.g_00573	Syab.g_02226
OG0000852	Syac.g_00572	Syab.g_02227
OG0000853	Syac.g_00568	Syab.g_02233
OG0000854	Syac.g_00566	Syab.g_02235
OG0000855	Syac.g_00565	Syab.g_02236
OG0000856	Syac.g_00964	Syab.g_01889
OG0000857	Syac.g_01323	Syab.g_01290
OG0000858	Syac.g_00559	Syab.g_02244
OG0000859	Syac.g_00558	Syab.g_02245
OG0000860	Syac.g_00542	Syab.g_02258
OG0000861	Syac.g_00541	Syab.g_02259
OG0000862	Syac.g_00540	Syab.g_02261
OG0000863	Syac.g_00538	Syab.g_02265
OG0000864	Syac.g_00537	Syab.g_02266
OG0000865	Syac.g_00533	Syab.g_02267
OG0000866	Syac.g_00532	Syab.g_02268
OG0000867	Syac.g_00531	Syab.g_02269
OG0000868	Syac.g_00529	Syab.g_02287
OG0000869	Syac.g_00524	Syab.g_02292
OG0000870	Syac.g_00519	Syab.g_02297
OG0000871	Syac.g_00518	Syab.g_02298
OG0000872	Syac.g_00510	Syab.g_02305
OG0000873	Syac.g_00507	Syab.g_02308
OG0000874	Syac.g_00512	Syab.g_02311
OG0000875	Syac.g_00505	Syab.g_02313
OG0000876	Syac.g_00675	Syab.g_02315
OG0000877	Syac.g_00671	Syab.g_02317
OG0000878	Syac.g_00670	Syab.g_02318
OG0000879	Syac.g_00669	Syab.g_02319
OG0000880	Syac.g_00668	Syab.g_02320
OG0000881	Syac.g_00664	Syab.g_02325
OG0000882	Syac.g_00659	Syab.g_02330
OG0000883	Syac.g_00656	Syab.g_02332
OG0000884	Syac.g_00654	Syab.g_02334
OG0000885	Syac.g_00653	Syab.g_02335
OG0000886	Syac.g_00652	Syab.g_02336
OG0000887	Syac.g_00651	Syab.g_02338
OG0000888	Syac.g_00649	Syab.g_02340
OG0000889	Syac.g_00647	Syab.g_02342
OG0000890	Syac.g_00642	Syab.g_02348
OG0000891	Syac.g_00641	Syab.g_02349
OG0000892	Syac.g_00638	Syab.g_02353
OG0000893	Syac.g_02193	Syab.g_00366
OG0000894	Syac.g_02189	Syab.g_00369
OG0000895	Syac.g_02185	Syab.g_00373
OG0000896	Syac.g_02184	Syab.g_00374
OG0000897	Syac.g_02182	Syab.g_00376
OG0000898	Syac.g_02181	Syab.g_00377
OG0000899	Syac.g_02180	Syab.g_00378
OG0000900	Syac.g_02179	Syab.g_00379
OG0000901	Syac.g_02174	Syab.g_00384
OG0000902	Syac.g_02172	Syab.g_00386
OG0000903	Syac.g_02140	Syab.g_00399
OG0000904	Syac.g_02145	Syab.g_00395
OG0000905	Syac.g_02148	Syab.g_00390
OG0000906	Syac.g_02150	Syab.g_00388
OG0000907	Syac.g_02138	Syab.g_00401
OG0000908	Syac.g_02135	Syab.g_00404
OG0000909	Syac.g_02134	Syab.g_00405
OG0000910	Syac.g_02133	Syab.g_00406
OG0000911	Syac.g_02131	Syab.g_00408
OG0000912	Syac.g_02130	Syab.g_00409
OG0000913	Syac.g_02129	Syab.g_00410
OG0000914	Syac.g_02128	Syab.g_00411
OG0000915	Syac.g_02127	Syab.g_00412
OG0000916	Syac.g_02126	Syab.g_00413
OG0000917	Syac.g_02125	Syab.g_00414
OG0000918	Syac.g_02124	Syab.g_00415
OG0000919	Syac.g_02123	Syab.g_00416
OG0000920	Syac.g_02122	Syab.g_00417
OG0000921	Syac.g_02121	Syab.g_00418
OG0000922	Syac.g_02120	Syab.g_00419
OG0000923	Syac.g_02116	Syab.g_00423
OG0000924	Syac.g_02115	Syab.g_00424
OG0000925	Syac.g_02114	Syab.g_00425
OG0000926	Syac.g_02113	Syab.g_00426
OG0000927	Syac.g_02111	Syab.g_00428
OG0000928	Syac.g_02110	Syab.g_00429
OG0000929	Syac.g_02109	Syab.g_00430
OG0000930	Syac.g_02108	Syab.g_00431
OG0000931	Syac.g_02107	Syab.g_00432
OG0000932	Syac.g_02106	Syab.g_00433
OG0000933	Syac.g_02101	Syab.g_00439
OG0000934	Syac.g_02099	Syab.g_00441
OG0000935	Syac.g_02098	Syab.g_00442
OG0000936	Syac.g_02097	Syab.g_00443
OG0000937	Syac.g_02096	Syab.g_00444
OG0000938	Syac.g_02092	Syab.g_00447
OG0000939	Syac.g_02091	Syab.g_00448
OG0000940	Syac.g_02084	Syab.g_00456
OG0000941	Syac.g_02082	Syab.g_00458
OG0000942	Syac.g_02080	Syab.g_00460
OG0000943	Syac.g_02079	Syab.g_00461
OG0000944	Syac.g_02077	Syab.g_00463
OG0000945	Syac.g_02075	Syab.g_00466
OG0000946	Syac.g_02071	Syab.g_00473
OG0000947	Syac.g_02068	Syab.g_00476
OG0000948	Syac.g_02067	Syab.g_00477
OG0000949	Syac.g_00205	Syab.g_00212
OG0000950	Syac.g_00193	Syab.g_00204
OG0000951	Syac.g_00188	Syab.g_00199
OG0000952	Syac.g_00183	Syab.g_00191
OG0000953	Syac.g_00177	Syab.g_00134
OG0000954	Syac.g_00172	Syab.g_00129
OG0000955	Syac.g_00171	Syab.g_00128
OG0000956	Syac.g_00169	Syab.g_00126
OG0000957	Syac.g_00158	Syab.g_00115
OG0000958	Syac.g_00157	Syab.g_00114
OG0000959	Syac.g_00153	Syab.g_00110
OG0000960	Syac.g_00152	Syab.g_00109
OG0000961	Syac.g_00147	Syab.g_00100
OG0000962	Syac.g_00145	Syab.g_00098
OG0000963	Syac.g_00140	Syab.g_00093
OG0000964	Syac.g_00139	Syab.g_00092
OG0000965	Syac.g_00138	Syab.g_00091
OG0000966	Syac.g_00107	Syab.g_00082
OG0000967	Syac.g_00075	Syab.g_00078
OG0000968	Syac.g_00080	Syab.g_00075
OG0000969	Syac.g_00078	Syab.g_00073
OG0000970	Syac.g_00077	Syab.g_00072
OG0000971	Syac.g_00067	Syab.g_00070
OG0000972	Syac.g_00066	Syab.g_00069
OG0000973	Syac.g_00065	Syab.g_00068
OG0000974	Syac.g_00064	Syab.g_00067
OG0000975	Syac.g_00063	Syab.g_00066
OG0000976	Syac.g_00062	Syab.g_00065
OG0000977	Syac.g_00059	Syab.g_00063
OG0000978	Syac.g_00058	Syab.g_00062
OG0000979	Syac.g_00055	Syab.g_00059
OG0000980	Syac.g_00052	Syab.g_00056
OG0000981	Syac.g_00049	Syab.g_00053
OG0000982	Syac.g_02354	Syab.g_02756
OG0000983	Syac.g_02355	Syab.g_02757
OG0000984	Syac.g_02356	Syab.g_02758
OG0000985	Syac.g_02359	Syab.g_02762
OG0000986	Syac.g_02363	Syab.g_02764
OG0000987	Syac.g_02365	Syab.g_02768
OG0000988	Syac.g_02370	Syab.g_02774
OG0000989	Syac.g_02379	Syab.g_02792
OG0000990	Syac.g_02397	Syab.g_02811
OG0000991	Syac.g_02400	Syab.g_02818
OG0000992	Syac.g_02402	Syab.g_02821
OG0000993	Syac.g_02403	Syab.g_02822
OG0000994	Syac.g_02405	Syab.g_02826
OG0000995	Syac.g_02410	Syab.g_02835
OG0000996	Syac.g_02454	Syab.g_02866
OG0000997	Syac.g_02464	Syab.g_02875
OG0000998	Syac.g_02466	Syab.g_02877
OG0000999	Syac.g_02467	Syab.g_02878
OG0001000	Syac.g_02470	Syab.g_02881
OG0001001	Syac.g_02475	Syab.g_02888
OG0001002	Syac.g_02481	Syab.g_02900
OG0001003	Syac.g_02483	Syab.g_02902
OG0001004	Syac.g_02484	Syab.g_02903
OG0001005	Syac.g_02485	Syab.g_02905
OG0001006	Syac.g_02492	Syab.g_02912
OG0001007	Syac.g_02494	Syab.g_02914
OG0001008	Syac.g_00693	Syab.g_00584
OG0001009	Syac.g_00030	Syab.g_00033
OG0001010	Syac.g_00031	Syab.g_00034
OG0001011	Syac.g_00032	Syab.g_00035
OG0001012	Syac.g_02351	Syab.g_02752
OG0001013	Syac.g_02337	Syab.g_02716
OG0001014	Syac.g_02333	Syab.g_02712
OG0001015	Syac.g_02332	Syab.g_02711
OG0001016	Syac.g_00446	Syab.g_02439
OG0001017	Syac.g_00440	Syab.g_02445
OG0001018	Syac.g_00438	Syab.g_02447
OG0001019	Syac.g_00422	Syab.g_02469
OG0001020	Syac.g_00417	Syab.g_02477
OG0001021	Syac.g_00413	Syab.g_02481
OG0001022	Syac.g_00410	Syab.g_02485
OG0001023	Syac.g_00409	Syab.g_02486
OG0001024	Syac.g_00405	Syab.g_02490
OG0001025	Syac.g_00399	Syab.g_02497
OG0001026	Syac.g_00386	Syab.g_02510
OG0001027	Syac.g_00380	Syab.g_02515
OG0001028	Syac.g_00378	Syab.g_02517
OG0001029	Syac.g_00376	Syab.g_02519
OG0001030	Syac.g_00356	Syab.g_02540
OG0001031	Syac.g_02266	Syab.g_02615
OG0001032	Syac.g_02268	Syab.g_02617
OG0001033	Syac.g_02298	Syab.g_02675
OG0001034	Syac.g_01968	Syab.g_02370
OG0001036	Syac.g_02221	Syab.g_00327
OG0001037	Syac.g_02223	Syab.g_00325
OG0001038	Syac.g_02251	Syab.g_00297
OG0001039	Syac.g_02254	Syab.g_00294
OG0001040	Syac.g_00292	Syab.g_00291
OG0001041	Syac.g_00287	Syab.g_00286
OG0001042	Syac.g_00258	Syab.g_00254
OG0001043	Syac.g_00254	Syab.g_00250
OG0001044	Syac.g_02021	Syab.g_00522
OG0001045	Syac.g_02008	Syab.g_00534
OG0001046	Syac.g_01207	Syab.g_01352
OG0001047	Syac.g_00695	Syab.g_00586
OG0001048	Syac.g_00696	Syab.g_00587
OG0001049	Syac.g_00703	Syab.g_00590
OG0001050	Syac.g_00704	Syab.g_00591
OG0001051	Syac.g_00705	Syab.g_00592
OG0001052	Syac.g_01704	Syab.g_00693
OG0001053	Syac.g_01901	Syab.g_02099
OG0001054	Syac.g_01884	Syab.g_02118
OG0001055	Syac.g_01863	Syab.g_02139
OG0001056	Syac.g_01831	Syab.g_02036
OG0001057	Syac.g_01825	Syab.g_00882
OG0001058	Syac.g_01810	Syab.g_02014
OG0001059	Syac.g_01806	Syab.g_02010
OG0001060	Syac.g_01799	Syab.g_02003
OG0001061	Syac.g_01779	Syab.g_01985
OG0001062	Syac.g_01777	Syab.g_01983
OG0001063	Syac.g_01773	Syab.g_01979
OG0001064	Syac.g_01772	Syab.g_01978
OG0001065	Syac.g_01771	Syab.g_01976
OG0001066	Syac.g_01770	Syab.g_01975
OG0001067	Syac.g_01769	Syab.g_01974
OG0001068	Syac.g_01768	Syab.g_01973
OG0001069	Syac.g_01767	Syab.g_01972
OG0001070	Syac.g_01764	Syab.g_01968
OG0001071	Syac.g_01763	Syab.g_01967
OG0001072	Syac.g_01758	Syab.g_01962
OG0001074	Syac.g_00945	Syab.g_01815
OG0001075	Syac.g_00946	Syab.g_01919
OG0001076	Syac.g_00956	Syab.g_01897
OG0001077	Syac.g_00967	Syab.g_01887
OG0001079	Syac.g_00993	Syab.g_01856
OG0001080	Syac.g_01092	Syab.g_01756
OG0001081	Syac.g_01432	Syab.g_01530
OG0001082	Syac.g_01431	Syab.g_01531
OG0001083	Syac.g_01424	Syab.g_01540
OG0001084	Syac.g_01423	Syab.g_01543
OG0001085	Syac.g_01412	Syab.g_01563
OG0001086	Syac.g_01410	Syab.g_01565
OG0001087	Syac.g_00923	Syab.g_01167
OG0001088	Syac.g_00920	Syab.g_01170
OG0001089	Syac.g_00896	Syab.g_01198
OG0001090	Syac.g_01286	Syab.g_01267
OG0001091	Syac.g_01284	Syab.g_01270
OG0001092	Syac.g_01282	Syab.g_01272
OG0001093	Syac.g_01276	Syab.g_01664
OG0001094	Syac.g_01347	Syab.g_01567
OG0001095	Syac.g_01326	Syab.g_01287
OG0001096	Syac.g_01310	Syab.g_01693
OG0001097	Syac.g_00834	Syab.g_01718
OG0001098	Syac.g_01096	Syab.g_01497
OG0001099	Syac.g_00377	Syab.g_02518
OG0001100	Syac.g_01402	Syab.g_01640
OG0001101	Syac.g_01401	Syab.g_01639
OG0001102	Syac.g_01398	Syab.g_01636
OG0001103	Syac.g_01395	Syab.g_01634
OG0001104	Syac.g_01364	Syab.g_01590
OG0001105	Syac.g_01360	Syab.g_01585
OG0001106	Syac.g_01166	Syab.g_01397
OG0001107	Syac.g_01180	Syab.g_01385
OG0001108	Syac.g_01188	Syab.g_01377
OG0001109	Syac.g_01190	Syab.g_01368
OG0001110	Syac.g_01192	Syab.g_01366
OG0001111	Syac.g_01194	Syab.g_01364
OG0001112	Syac.g_01196	Syab.g_01362
OG0001113	Syac.g_01197	Syab.g_01593
OG0001114	Syac.g_01198	Syab.g_01361
OG0001115	Syac.g_01202	Syab.g_01357
OG0001116	Syac.g_01204	Syab.g_01355
OG0001117	Syac.g_01205	Syab.g_01354
OG0001118	Syac.g_01206	Syab.g_01353
OG0001119	Syac.g_01208	Syab.g_01351
OG0001120	Syac.g_01213	Syab.g_01347
OG0001121	Syac.g_01170	Syab.g_02159
OG0001122	Syac.g_01238	Syab.g_01320
OG0001123	Syac.g_01245	Syab.g_01312
OG0001124	Syac.g_01247	Syab.g_01310
OG0001125	Syac.g_01249	Syab.g_01308
OG0001126	Syac.g_00870	Syab.g_01231
OG0001127	Syac.g_00871	Syab.g_01230
OG0001128	Syac.g_00875	Syab.g_01227
OG0001129	Syac.g_00877	Syab.g_01225
OG0001130	Syac.g_00878	Syab.g_01224
OG0001131	Syac.g_01382	Syab.g_01609
OG0001132	Syac.g_01062	Syab.g_01790
OG0001133	Syac.g_00958	Syab.g_01895
OG0001134	Syac.g_01466	Syab.g_01748
OG0001135	Syac.g_01464	Syab.g_01747
OG0001136	Syac.g_00767	Syab.g_00966
OG0001137	Syac.g_00786	Syab.g_00990
OG0001138	Syac.g_01486	Syab.g_01023
OG0001139	Syac.g_01488	Syab.g_01025
OG0001140	Syac.g_01489	Syab.g_01026, Syab.g_00642
OG0001141	Syac.g_01490	Syab.g_01027
OG0001142	Syac.g_01491	Syab.g_01028
OG0001143	Syac.g_01499	Syab.g_01037
OG0001144	Syac.g_01508	Syab.g_01052
OG0001145	Syac.g_00740	Syab.g_00928
OG0001146	Syac.g_00722	Syab.g_00907
OG0001147	Syac.g_01689	Syab.g_00716
OG0001148	Syac.g_01918	Syab.g_02085
OG0001149	Syac.g_01919	Syab.g_02084
OG0001150	Syac.g_01920	Syab.g_02083
OG0001151	Syac.g_01932	Syab.g_02070
OG0001152	Syac.g_01933	Syab.g_02069
OG0001153	Syac.g_01670	Syab.g_00731
OG0001154	Syac.g_01671	Syab.g_00730
OG0001155	Syac.g_00621	Syab.g_02171
OG0001156	Syac.g_00618	Syab.g_02174
OG0001157	Syac.g_00617	Syab.g_02175
OG0001158	Syac.g_00616	Syab.g_02176
OG0001159	Syac.g_00615	Syab.g_02177
OG0001160	Syac.g_00570	Syab.g_02231
OG0001161	Syac.g_02385	Syab.g_02797
OG0001162	Syac.g_01307	Syab.g_00893
